,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
t33,-0.059555493,1.4662869,2.6805344,1.7172918,-0.7553007,0.41908106,-0.037161496,-0.0023611633,7.317407,-0.024013726,-0.08662379,3.3142946,1.1980526,0.17290656,-0.09815353,-0.3676694,-0.12610167,-0.19361876,-0.20021874,4.451265,-1.0994236,0.030963961,-0.058152586,-5.603428e-05,-0.15108758,-0.7512721,-0.000772652,1.0533081,-0.31612265,-0.19078992,0.07193391,1.4210887,1.030246,-0.01068733,17.596663,-0.031811103,1.0411114,0.4611139,4.8615007,-0.26665536,-0.022129305,-1.1404881,5.8914113,-0.013197071,3.5086815,0.00053417176,-0.06524575,-0.0012304375,-0.024356
t42,-0.06465779,1.7466247,3.0458543,1.1704541,-0.7480353,0.4379182,-0.048372015,-0.0028832697,8.013089,-0.04873651,-0.08043237,3.2700238,1.6488525,0.3699678,-0.095336534,-0.39397442,-0.16685605,-0.14363007,-0.20195906,4.4128985,-1.1038667,0.020219497,-0.047332894,-3.5976733e-05,-0.14449525,-0.7550829,0.317995,1.1780088,-0.36205095,-0.19982108,0.080122806,1.1472543,1.1571699,-0.013842654,17.923164,-0.022780882,0.927778,0.864767,5.2743926,-0.24824974,-0.024254518,-1.1897407,6.3728504,-0.010679554,3.1583524,0.03628336,-0.051388256,0.00054341834,-0.023045909
t43,-0.06124252,1.7664622,3.0991502,1.1339833,-0.7557327,0.44309068,-0.048853226,-0.0028325557,8.116871,-0.049787506,-0.08112292,3.2896516,1.6830151,0.36906478,-0.09590127,-0.39926562,-0.16994862,-0.14378802,-0.20500264,4.4770336,-1.1213739,0.020655572,-0.047836747,-4.1993357e-05,-0.14661577,-0.76003337,0.32929742,1.191919,-0.36607626,-0.20228831,0.080922104,1.1538026,1.1612431,-0.014262383,18.102585,-0.022482283,0.9510138,0.8575259,5.3171396,-0.25157055,-0.024435326,-1.2013764,6.4354205,-0.010998645,3.1797733,0.035865206,-0.053576384,-0.00011646756,-0.022956679
t53,-0.1484662,2.6257472,3.5790226,0.012188682,-0.49611667,0.40094328,-0.061605405,-0.015653184,8.56766,-0.13833296,-0.056534875,3.7702703,3.769975,0.8614254,-0.091412626,-0.36085093,-0.27312863,0.53920794,-0.21204299,2.4168181,-0.7919502,0.002188036,0.5533841,1.5829875,-0.111178264,-0.33662078,2.2577713,1.7592968,-0.41612697,-0.19185896,0.08664584,0.0003107074,1.0371591,-0.021709258,14.789387,1.5169084,1.8462745,2.574032,5.3010945,-0.13445987,-0.036761105,-1.0090638,5.188564,0.48024076,1.3826859,0.14733973,-0.029281225,1.400756,-0.024324514
t73,-0.154826,2.3932827,3.154862,0.013310448,-0.40652555,0.3469267,-0.056026645,-0.013594294,7.6390758,-0.13237892,-0.04604053,3.4993536,3.564643,0.8493132,-0.083946176,-0.31227604,-0.24582198,0.67866725,-0.19756652,1.8259982,-0.6381213,0.00078849104,0.58189183,1.5614233,-0.09949844,-0.23928371,2.2940981,1.6660486,-0.37158346,-0.1688142,0.076921016,0.0008407998,0.9189282,-0.022963792,12.74649,1.5952947,1.6806521,2.3906524,4.719668,-0.10418626,-0.036913525,-0.85737985,4.407497,0.38662437,0.9921835,0.14218162,-0.021787805,1.3653913,-0.026147153
t74,-0.15436114,2.3885505,3.1803477,0.013021672,-0.4047806,0.3446982,-0.05540159,-0.012976467,7.553093,-0.13127494,-0.0456733,3.5093408,3.5622327,0.86020786,-0.084219225,-0.3123909,-0.24501622,0.6626389,-0.194596,1.7870749,-0.6325308,0.022227878,0.574238,1.5752416,-0.09784422,-0.23674586,2.3106189,1.6922584,-0.37184483,-0.16762313,0.07625404,0.000701505,0.8796736,-0.023639794,12.657228,1.5483538,1.6996032,2.4119678,4.7402234,-0.10245225,-0.03679483,-0.85299426,4.3459187,0.3640349,1.0002626,0.14174789,-0.020630416,1.3925742,-0.022778876
t194,-0.0864939,1.3910916,2.455528,0.041457664,-0.11963513,0.16376416,-0.103005014,-0.025537958,4.714178,-0.15465009,-0.053953264,5.6398096,5.6461935,-0.035642974,-0.0042256135,-0.15760663,-0.1998681,-0.0364351,-0.23161693,0.108384095,-0.15757601,0.691234,1.2588662,3.740501,-0.08974064,2.737017,3.8013341,1.5807711,-0.06357997,-0.13966453,0.053751986,0.0012565352,1.5080478,-0.015807752,5.3641605,4.999302,4.1520686,2.3364816,3.4113877,-0.1543572,-0.06906484,-0.11090854,0.37449086,0.45192996,0.03714038,0.12904324,-0.039192937,3.780739,-0.09571893
t268,-0.08970225,1.4829606,2.6484694,0.060270242,-0.09457945,0.084566556,-0.1050808,-0.03449862,2.9725175,-0.16131656,-0.07316004,5.203413,5.567824,-0.06912185,0.8488836,-0.10690681,-0.14753488,-0.085222065,-0.22092445,0.14362751,-0.093995616,1.7215577,1.5165403,2.354388,-0.087037385,3.7655964,3.6623237,0.9455328,0.68652225,-0.11688461,0.041347913,0.002064641,1.5328908,-0.02224836,2.408297,7.1326876,4.7898707,1.3531032,2.4644544,-0.24224497,-0.07182284,2.399922,0.04401669,0.93609107,0.06506817,0.0994087,-0.013936228,3.9428327,-0.13985877
t269,-0.078979634,1.2763904,2.5325103,0.047780108,-0.11180471,0.14490601,-0.109529674,-0.028231185,4.3536124,-0.15809846,-0.0590845,5.603109,5.744353,-0.040497605,0.055690184,-0.14271255,-0.18732892,-0.053378746,-0.23047625,0.12596497,-0.14258817,0.9087211,1.4026396,3.5824077,-0.09149864,2.9999483,3.7852128,1.5118158,-0.025072094,-0.13819467,0.05182429,0.0015787418,1.5004076,-0.017106874,4.6189594,5.40542,4.336846,2.1855063,3.130858,-0.1799826,-0.07157931,-0.019127548,0.00097626273,0.54838383,0.048119787,0.12322462,-0.03299081,3.9520898,-0.10477905
t244,-0.08110527,1.3244323,2.505879,0.044148438,-0.118960455,0.15972449,-0.10670645,-0.02678179,4.640483,-0.15614428,-0.057183843,5.7538037,5.7332616,-0.03981374,-0.0027705424,-0.15599462,-0.20048028,-0.04342039,-0.23412038,0.11618204,-0.15794355,0.7158648,1.358552,3.7578757,-0.09067222,2.8815951,3.83101,1.586031,-0.050517064,-0.14139952,0.053603977,0.0013304169,1.5136153,-0.015800908,5.204995,5.175117,4.274435,2.3221724,3.357151,-0.16636339,-0.07080379,-0.09022922,0.22830816,0.50924844,0.04096068,0.12735057,-0.039709684,3.9169672,-0.10209476
t227,-0.08475995,1.2837653,2.5417228,0.050108805,-0.10427915,0.13380423,-0.11190717,-0.028969016,4.1053014,-0.15851544,-0.05991509,5.462987,5.6988273,-0.040781464,0.19115925,-0.13446972,-0.17996359,-0.0579712,-0.22686797,0.13004324,-0.13002925,1.0941513,1.4652702,3.3804688,-0.08782833,3.0864286,3.7055018,1.452892,0.014684849,-0.13345379,0.050508074,0.0015351636,1.509763,-0.018533116,4.196992,5.6115217,4.3953342,2.045502,2.9837084,-0.1857787,-0.070976295,0.2541969,0.007440271,0.6103667,0.051244136,0.11936364,-0.028835328,3.941648,-0.11266334
t223,-0.10786776,1.4957584,2.6312885,0.039132927,-0.16941726,0.20219709,-0.103147514,-0.026016945,5.3447795,-0.16260852,-0.056783263,5.8769875,5.862338,-0.032085333,-0.016203158,-0.19012439,-0.23323381,-0.011699667,-0.25508243,0.07553884,-0.21184842,0.49480978,1.4560724,3.8228874,-0.09737947,2.4241536,3.8658774,1.6836337,-0.11865397,-0.15344596,0.06013011,0.0010371106,1.4914702,-0.017043473,6.8828793,4.720869,4.196853,2.5977907,3.8511674,-0.13611288,-0.06788364,-0.2524759,0.91994435,0.3864925,0.026075447,0.13854213,-0.047699783,3.8489785,-0.10280722
t216,-0.1192922,1.5517049,2.6959343,0.038385585,-0.18594788,0.21516153,-0.10180818,-0.025301704,5.5434456,-0.16532128,-0.056934122,5.875806,5.8890038,-0.028987642,-0.02118706,-0.20093648,-0.24417451,-0.001642938,-0.26002806,0.06334651,-0.23151594,0.46561438,1.5020754,3.8208992,-0.09998862,2.2818663,3.8500428,1.7275933,-0.13735701,-0.15761748,0.062498506,0.0009942168,1.4593347,-0.018195624,7.3868575,4.5973773,4.179587,2.690631,3.9888153,-0.12849663,-0.06697677,-0.30200696,1.1428344,0.36956272,0.02234196,0.14173304,-0.04968429,3.8401556,-0.10340228
t352,-0.08270322,2.230844,2.4345832,0.08272138,-0.0012064023,0.010834422,-0.06766446,-0.040115047,1.3400798,-0.12721637,-0.09796903,5.1869936,5.4419394,-0.14254048,2.593307,-0.030095045,-0.08725786,-0.07826242,-0.19901676,0.15516816,0.25969994,3.7395654,0.9198145,0.363038,-0.04852785,6.412273,3.561708,0.005118374,2.2796807,-0.07222224,0.026261773,0.002265677,1.9040889,-0.0068031233,-0.15874107,11.138765,5.8316283,-0.027564377,1.9747375,-0.38899702,-0.07332568,7.1095157,0.09184074,1.7344736,0.116602,0.10446661,-0.020874213,3.7817204,-0.28206834
t353,-0.09282759,2.1043909,2.3898058,0.08012547,-0.008786805,0.016753681,-0.07635322,-0.03978236,1.5461984,-0.13459821,-0.09622279,5.118829,5.440988,-0.13594311,2.4313939,-0.04154995,-0.093757175,-0.08097476,-0.2076348,0.1531204,0.06389095,3.607284,0.92492,0.5362785,-0.052058518,6.155187,3.5350676,0.0028039033,2.1519475,-0.077888854,0.02668603,0.0021485894,1.8745508,-0.011824635,-0.11673433,10.833888,5.676161,-0.015289094,1.9440249,-0.3733237,-0.07275554,6.7290716,0.08932496,1.5822935,0.11311272,0.100439474,-0.01894788,3.8159304,-0.259285
t326,-0.0990061,1.5145522,2.6355662,0.060947143,-0.104291104,0.09096963,-0.11136939,-0.036915023,3.1391125,-0.1666421,-0.070250414,5.4797196,5.845251,-0.07183877,0.9597751,-0.106037326,-0.14055192,-0.085594766,-0.23272312,0.14578372,-0.12600271,1.9122586,1.5390143,2.5224571,-0.08846625,4.0000877,3.6861792,0.78897035,0.72225296,-0.12011452,0.04246122,0.0014112323,1.6791797,-0.022618884,2.557515,7.5149302,4.935156,1.3439624,2.6392202,-0.25858584,-0.074139185,2.5298157,0.04127094,0.9368173,0.073697604,0.10659703,-0.018609717,4.186829,-0.15076698
t347,-0.09124053,1.6113572,2.5343003,0.06483534,-0.09710718,0.07174486,-0.10706118,-0.04092129,2.6590865,-0.16471864,-0.07536387,5.331167,5.7356224,-0.08306919,1.2241424,-0.09718282,-0.12567209,-0.093428925,-0.22994334,0.14946078,-0.12283936,2.2336476,1.4447622,1.9830952,-0.08377745,4.4204464,3.6411982,0.53910166,1.0135458,-0.11453562,0.038263373,0.0015078384,1.6963209,-0.022876395,1.8648717,8.29158,5.085008,1.0631552,2.430447,-0.28910172,-0.07347467,3.4161475,0.055795174,1.0652561,0.08137864,0.09818654,-0.016680516,4.1599064,-0.16079389
t348,-0.08717922,1.675083,2.482675,0.06679256,-0.08954057,0.060800776,-0.103817105,-0.042701714,2.405492,-0.16176993,-0.07866527,5.2429514,5.6900806,-0.09159433,1.4040185,-0.09042988,-0.11989709,-0.09655092,-0.22980514,0.15059115,-0.114603974,2.417007,1.3546176,1.6719483,-0.08043711,4.6831365,3.6150084,0.38801396,1.2154657,-0.11102507,0.03556613,0.0015892582,1.7441427,-0.022083452,1.4105171,8.755304,5.173185,0.90677035,2.2724228,-0.3055186,-0.07338424,3.9715426,0.06401566,1.1175429,0.087118074,0.09392994,-0.016560135,4.1441865,-0.16787888
t368,-0.09138568,1.8658571,2.4569452,0.07330782,-0.055195276,0.038121298,-0.094415545,-0.04318204,2.0041275,-0.15264674,-0.086457625,5.07548,5.5489407,-0.11089884,1.8990443,-0.06739772,-0.10524545,-0.09070516,-0.22643775,0.1480816,-0.06453157,3.01178,1.1558305,1.1022786,-0.069105,5.320769,3.5527563,0.14527288,1.6287714,-0.0953516,0.03104879,0.0019924887,1.7815624,-0.018725073,0.34278846,9.728539,5.397342,0.4276415,2.0656517,-0.3371749,-0.07190611,5.258167,0.07636554,1.3528785,0.099637,0.09580036,-0.0141503,4.1062875,-0.20512839
t369,-0.0950779,1.9707009,2.3952916,0.07572686,-0.03852438,0.028589567,-0.08802686,-0.042345937,1.8433068,-0.14789787,-0.091835454,5.066673,5.48862,-0.11975252,2.1209428,-0.057444878,-0.095028,-0.08461329,-0.22145738,0.1472715,-0.039356936,3.2682498,1.0477356,0.8383739,-0.063678265,5.5871615,3.5149653,0.055453293,1.8299135,-0.08705638,0.02901539,0.0021044484,1.8040512,-0.017330265,-0.017210549,10.172381,5.4406457,0.16601849,2.0026517,-0.35359785,-0.07178851,5.875407,0.08087192,1.4526268,0.106032886,0.099803835,-0.012980815,4.025606,-0.22502033
t293,-0.08909781,1.5650092,2.6184022,0.06234845,-0.09924543,0.0796696,-0.10711284,-0.036575913,2.8284369,-0.1628713,-0.07132911,5.195892,5.6775517,-0.072164014,0.99586636,-0.1010696,-0.13681144,-0.0900676,-0.22527188,0.1444626,-0.114892446,2.058904,1.4753441,2.1273997,-0.08548536,4.1158066,3.608329,0.6958682,0.90594006,-0.11278362,0.03912121,0.0014329233,1.6452974,-0.023426207,2.0828223,7.7198424,4.950388,1.1631354,2.4600887,-0.25757048,-0.07121022,2.900928,0.051067088,0.9653034,0.073329516,0.098774694,-0.017898683,4.028433,-0.1454023
t294,-0.092083104,1.3518718,2.7268968,0.05596006,-0.10979791,0.11607876,-0.115573265,-0.030969018,3.7120643,-0.16599777,-0.060953017,5.419929,5.8503785,-0.051578853,0.5524512,-0.118159644,-0.16374752,-0.07637887,-0.23308013,0.13629656,-0.1312839,1.503091,1.5956811,3.0723321,-0.09090997,3.418852,3.615805,1.20888,0.3472698,-0.124488674,0.04692138,0.0011075503,1.5819834,-0.021565855,3.3806522,6.391128,4.640546,1.7375406,2.8741515,-0.21063688,-0.07262686,1.23794,0.024493447,0.7202711,0.06287141,0.11386734,-0.023023626,4.062698,-0.12650822
t205,-0.11286014,1.524735,2.6423354,0.038672037,-0.17421807,0.20421672,-0.10223079,-0.025543524,5.3635683,-0.16219667,-0.056071483,5.863449,5.8303676,-0.031353757,-0.017172819,-0.19157377,-0.23351914,-0.0091831125,-0.25474626,0.07235547,-0.21993701,0.51318055,1.4507536,3.8273227,-0.09749126,2.3867295,3.8077013,1.6893892,-0.120482385,-0.15328601,0.060079183,0.0009377924,1.4856029,-0.017296946,6.9457603,4.7026296,4.1614604,2.6066062,3.8875709,-0.13513513,-0.0672464,-0.255836,0.97553325,0.38798103,0.026294252,0.13896331,-0.04917902,3.8349538,-0.10200433
t136,-0.09726546,1.533091,2.385074,0.036663022,-0.14799258,0.19057424,-0.09310304,-0.020922955,5.060863,-0.1507499,-0.046488196,5.255139,5.3278937,-0.019239664,-0.020318497,-0.18119518,-0.21621741,0.02966063,-0.22583786,0.07093229,-0.18087335,0.5246249,1.2349197,3.472673,-0.08636364,2.133437,3.5298228,1.6524733,-0.12302039,-0.1396874,0.057021584,0.0010388806,1.3483346,-0.018832833,6.3317695,4.3199763,3.7042696,2.4373293,3.6328886,-0.11859798,-0.062362507,-0.24261594,1.0067494,0.38970336,0.025689967,0.13847145,-0.042038266,3.40555,-0.09169678
t137,-0.1422925,1.6778369,2.8455987,0.031443134,-0.23707597,0.25041166,-0.0920979,-0.017620286,6.191904,-0.16119567,-0.0530706,5.3383827,5.5010424,-0.008734696,-0.0454261,-0.22893795,-0.26116794,0.3956494,-0.2603416,0.014265884,-0.29192084,0.23566283,1.5081915,3.3764365,-0.09980174,1.4687992,3.520969,1.9170597,-0.21616511,-0.16315992,0.06785136,0.0009834406,1.3363523,-0.020734707,8.820221,3.797168,3.7191122,2.8017654,4.2827196,-0.098687485,-0.05868568,-0.47337422,2.004731,0.31669426,0.0023552063,0.14804085,-0.046591338,3.402955,-0.09259105
t161,-0.15051113,1.6371671,2.8341413,0.035971925,-0.21080384,0.23652549,-0.09776281,-0.020803135,5.9018946,-0.16753133,-0.054660093,5.7059236,5.860835,-0.020382859,-0.03220046,-0.2137354,-0.25566,0.2865791,-0.26798582,0.042386156,-0.26666522,0.50563246,1.5630726,3.7864463,-0.1052211,2.0386453,3.6932216,1.756584,-0.16130705,-0.16168728,0.065624446,0.00095635286,1.4349366,-0.023546867,8.175126,4.4121013,4.0601587,2.7935538,4.1902795,-0.10607247,-0.063990206,-0.39067012,1.5558509,0.3255901,0.016016467,0.13938399,-0.053864107,3.748197,-0.09888407
t304,-0.12605137,1.4582946,2.684503,0.06127352,-0.09607196,0.09179488,-0.11642566,-0.04018674,3.297811,-0.1610008,-0.07255038,5.406055,5.806579,-0.065715775,0.94698066,-0.10872595,-0.14943062,-0.08197098,-0.23051324,0.15471058,-0.12464318,1.9210868,1.5650998,2.6457856,-0.08764783,4.0039167,3.7031095,0.9651948,0.7939953,-0.124246225,0.04193569,0.0016973331,1.7835113,-0.02434691,2.5367389,7.5361576,5.0656347,1.4564297,2.710179,-0.2529351,-0.073240235,2.370549,0.043190062,0.99756956,0.07533148,0.10568422,-0.017957078,4.1765685,-0.13550702
t305,-0.13010201,1.3862562,2.7596042,0.058439665,-0.101887375,0.10630603,-0.1196349,-0.037348755,3.666301,-0.16287191,-0.06783521,5.5152316,5.903564,-0.05724778,0.7435721,-0.11497617,-0.16025893,-0.07685527,-0.2334893,0.15215893,-0.12823695,1.682792,1.6396928,3.0331693,-0.09127707,3.685362,3.745851,1.1445079,0.5689986,-0.1282464,0.045192264,0.0016088586,1.7732725,-0.02427382,3.0586946,6.9519396,4.9558845,1.6624551,2.868017,-0.23023191,-0.07372765,1.702338,0.0320557,0.9131574,0.06951945,0.11241308,-0.019560255,4.2049394,-0.1294256
t395,-0.09675135,1.6649355,2.5467007,0.070791006,-0.06949049,0.04837305,-0.10439188,-0.05332063,2.2199974,-0.14695148,-0.084416024,5.120604,5.6535907,-0.099852845,1.6391174,-0.0791119,-0.116649434,-0.08895144,-0.22531009,0.15637901,-0.08738318,2.6873248,1.3754929,1.4550915,-0.07495066,4.9926305,3.6119711,0.388164,1.5389725,-0.10906595,0.032977305,0.0021214983,1.8331991,-0.019991478,0.7437949,9.354055,5.5134616,0.7818957,2.2246695,-0.32115665,-0.07150345,4.591839,0.07540956,1.2696133,0.09896574,0.09595489,-0.019831495,4.157039,-0.17911027
t396,-0.09081928,1.7536674,2.5235186,0.07325877,-0.05712173,0.04147062,-0.099832565,-0.05363147,2.1119034,-0.1429104,-0.087165356,5.121158,5.6179314,-0.10734668,1.7993898,-0.07060043,-0.10956499,-0.0851202,-0.22098783,0.15479083,-0.0686636,2.8837864,1.3199155,1.2895564,-0.07047103,5.216824,3.5779335,0.30020484,1.6812549,-0.10262395,0.031646714,0.00218845,1.8263475,-0.018959366,0.37640804,9.708958,5.5870605,0.6166209,2.187176,-0.33406383,-0.07116156,5.022753,0.08016055,1.3819882,0.104044154,0.09876953,-0.019459177,4.1184335,-0.19515836
t319,-0.11412627,1.4807637,2.6850696,0.06325067,-0.09468931,0.08336953,-0.11511277,-0.04504389,3.0471356,-0.15731798,-0.073756166,5.3630137,5.8200784,-0.06894125,1.0431184,-0.1066885,-0.13823411,-0.08216289,-0.22830006,0.15476848,-0.13022308,2.084261,1.5970156,2.3954062,-0.08644189,4.153001,3.67868,0.84129924,0.9565531,-0.12388813,0.04084717,0.0017949265,1.7167635,-0.025624191,2.2197392,7.8294306,5.1760006,1.3233455,2.6134155,-0.2665631,-0.07196182,2.7814667,0.050668016,1.0975474,0.07856758,0.102525726,-0.018461822,4.1724772,-0.14540946
t241,-0.11269507,1.2975383,2.7462795,0.053079106,-0.11290456,0.13191868,-0.12035653,-0.034115706,4.214109,-0.16194123,-0.06042682,5.6855664,5.951461,-0.04250801,0.34446627,-0.13080119,-0.17522232,-0.06375339,-0.2387221,0.14075576,-0.14500703,1.3639798,1.5978143,3.5762622,-0.09433067,3.31185,3.7485073,1.3781691,0.15840141,-0.13721752,0.049340952,0.0015347044,1.6803119,-0.021847805,4.0803256,6.142025,4.787879,2.0289147,3.1126018,-0.20132746,-0.07304246,0.55015504,0.014442885,0.72262114,0.06109969,0.12178846,-0.02993913,4.2138677,-0.115854844
t208,-0.14643118,1.5437821,2.8447945,0.038776286,-0.19354798,0.22062907,-0.105975,-0.02574321,5.6993504,-0.1701763,-0.059567347,5.995103,6.125764,-0.03153564,-0.021419998,-0.19922401,-0.24619736,0.03234601,-0.27176592,0.069529355,-0.25539535,0.67607296,1.5652735,4.0324144,-0.108210415,2.4556475,3.8596501,1.6977674,-0.11737524,-0.15980539,0.06268343,0.0009641857,1.5671988,-0.023556,7.4877343,4.955795,4.3626976,2.7050476,4.069752,-0.12350902,-0.06830819,-0.29551625,1.1112847,0.3761419,0.023880556,0.13394387,-0.057103276,4.024861,-0.104272924
