,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
t70,9.898194,8.06873,5.7444324,2.6847787,6.288535,5.593365,6.019637,6.1153502,3.4650364,7.6095595,4.930397,4.8796954,3.3950188,4.5957074,3.7623508,5.7252674,7.3611293,4.531503,5.6996965,3.4204924,4.4153113
t202,10.254138,7.8440847,6.208799,2.9352057,6.5496416,5.475027,6.2701726,6.2010455,3.4552996,8.011314,5.0001006,4.9255533,3.8985603,4.164187,3.957353,5.6960936,6.9013877,4.376729,5.74747,2.9689705,4.481118
t203,10.344297,7.847953,6.2122865,3.030959,6.61198,5.513205,6.3361607,6.2450104,3.3791347,8.069386,5.0524507,4.90721,3.8612607,4.1123524,4.0441847,5.724766,6.932505,4.354901,5.7918124,3.0086925,4.55821
t57,9.847521,8.101211,5.679736,2.6396902,6.2527843,5.5848827,5.983116,6.118848,3.4949093,7.5808516,4.9235015,4.877155,3.3596897,4.6284256,3.7527988,5.7179875,7.3959265,4.5373263,5.6961823,3.4654224,4.403901
t204,10.331552,7.7542386,6.268036,3.1210718,6.6402245,5.5285087,6.3471637,6.280066,3.2746148,8.010989,5.112867,4.8593,3.8900316,4.1418457,4.0134273,5.7091374,6.882919,4.4225903,5.787621,2.9588163,4.552116
t205,10.315379,7.7651095,6.2395363,3.142086,6.6283517,5.574341,6.335562,6.2524285,3.2456899,8.007802,5.115131,4.862623,3.843231,4.1403995,4.014504,5.741137,6.9270244,4.435068,5.77552,3.0048945,4.566513
t190,10.34174,7.742094,6.2839723,3.06154,6.629295,5.5362005,6.364878,6.248419,3.3210583,7.972293,5.066954,4.873785,3.9042552,4.183635,3.967762,5.701352,6.863156,4.450823,5.7723556,2.949898,4.5216746
t95,10.243364,7.8997774,6.1272984,3.0532677,6.5321126,5.5335555,6.246318,6.1927133,3.3065655,8.090361,5.0103693,4.9397664,3.8154206,4.078937,4.068271,5.7481766,6.986553,4.3369837,5.770942,3.0667796,4.536013
t96,10.192965,7.918328,6.0992746,3.0202105,6.5095882,5.476421,6.2096624,6.20582,3.333362,8.067821,4.996738,4.9290457,3.8006136,4.1005697,4.052098,5.725769,7.002954,4.3241177,5.777052,3.0678737,4.516961
t108,10.135416,7.9284225,6.004025,3.036029,6.4842587,5.561065,6.178617,6.1892395,3.190278,7.88085,5.0462956,4.88757,3.6175873,4.2875996,3.9486446,5.7381787,7.1515665,4.4206333,5.7557,3.1868541,4.5131755
t109,10.207958,7.9236803,6.0838504,3.126712,6.526694,5.5198946,6.2066097,6.2189183,3.1982849,8.087216,5.0480075,4.910443,3.774129,4.0696673,4.1114097,5.7512383,7.0321255,4.3209248,5.7847238,3.0934227,4.5634823
t141,10.227126,7.904151,6.1259174,3.0160148,6.5218854,5.503235,6.2342243,6.192096,3.3553042,8.058416,4.9981675,4.9361715,3.8205833,4.1145015,4.035154,5.7341857,6.9814982,4.338602,5.7681494,3.0585136,4.521277
t142,10.213209,7.861323,6.128521,3.1978455,6.571612,5.4428554,6.217161,6.3026323,3.2232573,8.019667,5.1501846,4.8671246,3.8420117,4.115809,4.094906,5.7038074,6.9663963,4.33052,5.7925067,3.0224652,4.561245
t53,9.663675,8.233145,5.4347897,2.292473,6.059741,5.539484,5.844838,6.1377563,3.7646294,7.4563327,4.787304,4.8915524,3.2885685,4.8189387,3.6870692,5.6650677,7.483547,4.5650826,5.6899333,3.6314957,4.364436
t54,9.609376,8.287396,5.3940873,2.329097,6.0691185,5.533805,5.7874527,6.0910177,3.7935069,7.4005747,4.8316746,4.868342,3.233277,4.842548,3.6343017,5.6989293,7.535907,4.5628552,5.658811,3.6594944,4.316356
t61,9.432008,6.709951,1.8732297,0.8606429,5.1455526,5.7812443,5.4337115,7.561537,3.5532763,6.840937,5.507353,4.427151,2.9684172,7.2263317,4.647791,3.7584987,7.7306986,5.0345116,6.955548,4.4663305,5.6017766
t62,9.210999,7.19725,2.340183,1.057689,5.318409,5.7051377,5.383644,7.2597075,3.607939,6.821491,5.1924205,4.5356464,2.8480241,6.9472227,4.29964,4.186185,7.861135,4.919867,6.608302,4.5494237,5.1803513
t25,9.031939,7.886021,3.4611645,1.3824692,5.510442,5.6676188,5.465496,6.698822,3.706256,6.8198824,4.9994516,4.6158786,2.8000782,6.147993,3.8641944,4.9434814,7.9162273,4.829411,6.0992107,4.4258933,4.7326465
t48,9.171355,7.1824718,2.2789521,0.9904499,5.3047104,5.695238,5.400709,7.301055,3.5711658,6.775937,5.2529426,4.5652146,2.827636,7.017026,4.3418355,4.145616,7.935245,4.924308,6.633939,4.6177692,5.197717
t87,9.146734,7.143005,2.2087245,0.9061973,5.311068,5.6723976,5.417723,7.326904,3.5625834,6.7490163,5.3400955,4.5818815,2.8551607,7.135151,4.414194,4.027361,7.988208,4.9084425,6.6745887,4.683733,5.233982
t196,9.069186,7.0623565,2.0028455,0.67087674,5.321984,5.606902,5.4620576,7.3603477,3.547214,6.649136,5.6197414,4.654679,2.9164577,7.460763,4.6269355,3.7174854,8.155678,4.865469,6.7787795,4.880292,5.3414583
t197,9.076406,7.04868,1.9967937,0.678482,5.3292923,5.5957026,5.49469,7.385808,3.5118003,6.667063,5.582902,4.6597557,2.8945434,7.4180155,4.603135,3.7452543,8.121454,4.857274,6.7743034,4.8446445,5.3453383
t174,9.089305,7.0433164,1.9991479,0.6808862,5.315911,5.608726,5.4900494,7.3960238,3.5140717,6.678276,5.572956,4.6433873,2.8960674,7.414679,4.596314,3.7543542,8.11768,4.8740473,6.7797136,4.840994,5.349539
t171,9.108344,7.027624,1.976981,0.67338526,5.29503,5.635242,5.460113,7.4065676,3.5427117,6.66294,5.6128297,4.6234884,2.9374146,7.440316,4.6302443,3.7220302,8.116387,4.892149,6.8013687,4.841288,5.371244
t172,9.168352,6.9504166,1.9026903,0.6861221,5.2281127,5.6842856,5.4665504,7.4682198,3.5061264,6.6681185,5.609737,4.5632944,2.938389,7.4263706,4.662074,3.714714,8.059881,4.956977,6.869282,4.791547,5.4422565
t88,9.159769,6.9262714,1.874587,0.61679846,5.2228026,5.675539,5.4057436,7.4787745,3.568232,6.6615257,5.675384,4.564764,2.9355066,7.5511317,4.724213,3.608492,8.11154,4.9641247,6.8960514,4.8536706,5.452479
t36,9.095464,7.7926965,3.3280332,1.3949207,5.497504,5.663237,5.485378,6.7757926,3.7502587,6.8399835,4.9455185,4.678074,2.8417826,6.2446575,3.898754,4.843776,7.912474,4.8251395,6.161923,4.3903275,4.762926
t46,9.196788,7.378681,2.6141841,1.156759,5.36097,5.692976,5.42242,7.114973,3.6249344,6.8117986,5.1050825,4.571786,2.8537714,6.7319226,4.1649594,4.407984,7.879815,4.879683,6.4756966,4.525896,5.0430293
t47,9.172147,7.410406,2.6440423,1.1942073,5.383464,5.6854506,5.4122376,7.1082373,3.6397076,6.8224463,5.066673,4.5874643,2.8421783,6.7033467,4.1286163,4.4340286,7.888068,4.876157,6.4398518,4.512827,5.0067177
t45,9.243515,7.30762,2.4918888,1.1114519,5.3332353,5.740234,5.3436265,7.202364,3.647302,6.877889,5.141265,4.5854034,2.802609,6.8196793,4.221315,4.318964,7.8475986,4.9189034,6.508612,4.473498,5.0965576
t104,9.211127,7.0597944,2.171974,1.0127672,5.2654676,5.7486653,5.371353,7.369733,3.5704513,6.7787814,5.231551,4.514836,2.8152077,7.0095863,4.3436394,4.1770506,7.90704,4.953469,6.678212,4.5874863,5.222684
t105,9.230658,7.0317354,2.1335642,1.0088559,5.2601194,5.756326,5.3800516,7.367932,3.5779796,6.769489,5.247639,4.5005846,2.844262,7.0200543,4.353593,4.1682315,7.892893,4.9532523,6.686412,4.580021,5.2331147
t63,9.208908,7.3751183,2.671977,1.1078027,5.2950163,5.7439075,5.3200674,7.187902,3.549359,6.852343,5.151452,4.5546665,2.7425184,6.7049603,4.208449,4.434997,7.891352,4.9621425,6.528235,4.5333133,5.086464
t183,9.400575,6.0973415,1.0107836,1.0659602,5.0763383,6.0375843,4.960984,8.187236,3.506132,7.1183553,4.977268,4.293734,2.2233794,7.2438884,4.618598,3.9100614,7.768288,5.1885724,7.3127747,4.3883953,5.7604985
t184,9.435455,6.0594726,1.040154,1.11152,5.075333,6.0595803,4.925208,8.157059,3.5134482,7.1468706,4.938372,4.289479,2.259039,7.226416,4.6634226,3.9578722,7.7487397,5.20383,7.331275,4.351895,5.7651343
t173,9.417153,6.074195,0.9699506,1.0778917,5.066543,6.0985737,4.856319,8.169972,3.5018828,7.2301393,4.8668675,4.2693634,2.1845095,7.252466,4.627752,3.921846,7.7573495,5.2295456,7.4169083,4.372592,5.8231864
t154,9.4505,6.088252,1.043301,1.1297969,5.1054897,6.0772996,4.913536,8.11691,3.4961615,7.1706324,4.9144344,4.299527,2.2543347,7.213892,4.6730714,3.9839787,7.7717094,5.191969,7.347216,4.339988,5.773198
t136,9.435536,6.048035,1.0790218,1.1133333,5.065385,6.055499,4.9329605,8.152502,3.5210562,7.133607,4.952615,4.2968907,2.2938738,7.2188315,4.66792,3.9583588,7.729743,5.20297,7.31392,4.349518,5.754769
t188,9.4332075,6.020886,1.2331258,1.120803,5.0316553,6.0100656,4.977918,8.176651,3.5656435,7.0337353,5.020373,4.2934523,2.4472437,7.18889,4.696566,3.9596694,7.682616,5.212598,7.1759586,4.3375435,5.6763263
t189,9.423151,6.0253353,1.1326262,1.0986899,5.036192,6.035555,4.9754124,8.1696615,3.5285175,7.0827737,4.9884796,4.3046145,2.3483396,7.213975,4.664831,3.9491725,7.7087517,5.181416,7.263036,4.3626804,5.7368417
t164,9.411672,5.9892926,1.1661727,1.0961044,5.0040717,6.011125,4.9749894,8.200944,3.5619295,7.054264,5.0180454,4.286967,2.3842986,7.221405,4.669765,3.9360495,7.6738367,5.215365,7.2338057,4.3620167,5.7109604
t153,9.3399315,5.949992,1.0778668,1.0232611,4.9272237,5.9866095,4.949663,8.285126,3.613437,7.0959907,5.024018,4.258073,2.2929878,7.2756567,4.5807157,3.8519611,7.607608,5.2728715,7.2952123,4.4253154,5.7218547
t165,9.341523,5.959875,1.0380644,1.0313079,4.9374347,6.0046024,4.916134,8.298625,3.6131825,7.135494,4.9814568,4.243998,2.2545195,7.272198,4.5743713,3.852736,7.6113887,5.29154,7.331443,4.4240966,5.732597
t166,9.400791,5.861038,1.1216192,1.0984741,4.9036703,6.010475,4.9227624,8.223811,3.6313922,7.086002,5.052142,4.275714,2.3376315,7.2621083,4.6520557,3.9228065,7.534055,5.2835817,7.257037,4.353984,5.7301974
t124,9.333838,5.928729,1.0915172,1.0267118,4.910263,5.9822307,4.939585,8.297493,3.6324322,7.097375,5.017459,4.247798,2.3034458,7.2713165,4.5783997,3.8511677,7.5858464,5.291186,7.2878857,4.4257607,5.709565
t55,9.170299,7.463323,2.730829,1.2124438,5.383592,5.6890635,5.4131374,7.071773,3.6338067,6.8263984,5.057568,4.599765,2.8303351,6.639407,4.1048517,4.494932,7.8963513,4.882116,6.4126134,4.5025067,4.982806
t64,9.287658,6.707466,1.7959832,0.96717924,5.1675715,5.822951,5.2736206,7.646327,3.558226,6.86751,5.251897,4.431604,2.7160203,7.163848,4.4905043,3.9737442,7.8160405,5.044036,6.89897,4.524582,5.432518
t65,9.161646,7.4277787,2.6177855,1.2395846,5.3935857,5.7144856,5.3532233,7.131322,3.6681,6.874855,5.021259,4.621524,2.779686,6.6999183,4.089153,4.4455805,7.8900714,4.902458,6.4001184,4.4627943,4.9651694
