"","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101","t102","t103","t104","t105","t106","t107","t108","t109","t110","t111","t112","t113"
"t27",17.7137065271302,17.823095069282,15.7714793835667,27.7505716683675,15.6152232743579,24.1558193399584,4.70642108763036,10.8806435019888,15.6152232743579,24.5522472312056,15.6152232743579,24.9822795505568,15.6152232743579,10.8806435019888,18.3975588817771,15.6152232743579,27.7505716683675,10.7426096338334,27.7505716683675,25.2410762688679,27.7505716683675,27.7505716683675,10.8806435019888,27.7505716683675,18.3975588817771,14.5719161833576,0,27.7505716683675,9.32571575720979,10.8806435019889,10.8806435019889,15.7714793835667,26.9215852367376,9.32571575720979,18.3975588817771,27.7505716683675,27.7505716683675,15.6152232743579,15.6152232743579,10.8806435019889,4.71763654559234,27.7505716683675,10.8806435019889,27.7505716683675,27.7505716683675,18.3975588817771,10.8806435019889,10.8806435019889,9.32571575720979,9.32571575720979,18.3975588817771,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,9.32571575720979,9.32571575720979,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,4.71763654559234,15.6152232743579,27.7505716683675,27.7505716683675,18.3975588817771,9.32571575720979,18.3975588817771,18.3975588817771,10.709398914157,10.8806435019889,4.71763654559234,4.71763654559234,4.71763654559234,27.7505716683675,27.7505716683675,15.6152232743579,15.6152232743579,18.3975588817771,18.3975588817771,27.640002720278,27.7505716683675,10.8806435019889,10.8806435019889,18.3975588817771,27.7505716683675,27.7505716683675,9.32571575720979,9.32571575720979,15.7714793835667,15.7714793835667,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.2383726253193,4.71763654559234,15.7714793835667,15.7714793835667,4.71763654559234,4.71763654559234,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,27.7505716683675,27.7505716683675
"t28",13.6096835481233,13.7190720902751,27.7505716683675,23.6465486893606,27.7505716683675,20.0517963609515,23.805655676151,27.7505716683675,27.7505716683675,20.4482242521987,27.7505716683675,20.8782565715499,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,7.55491466456321,27.6125378002121,23.6465486893606,21.137053289861,23.6465486893606,23.6465486893606,27.7505716683675,4.92271179062449,27.7505716683675,26.7072645773672,27.7505716683675,0,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,22.8175622577307,27.7505716683675,27.7505716683675,7.55491466456321,23.6465486893606,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,4.57142361852278,27.7505716683675,7.55491466456321,7.55491466456321,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,7.55491466456321,7.55491466456321,7.55491466456321,23.6465486893606,27.7505716683675,27.7505716683675,4.57142361852278,4.57142361852278,7.55491466456321,7.55491466456321,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,23.6465486893606,23.6465486893606,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.5793270805357,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,7.55491466456321,7.55491466456321,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,7.44434571647363,7.55491466456321,27.7505716683675,27.7505716683675,27.7505716683675,23.6465486893606,23.6465486893606,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.5913854119097,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,7.55491466456321,7.55491466456321,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,23.6465486893606,23.6465486893606
"t29",17.7137065271302,17.823095069282,15.7714793835667,27.7505716683675,15.6152232743579,24.1558193399584,5.38079976499328,10.8806435019888,15.6152232743579,24.5522472312056,15.6152232743579,24.9822795505568,15.6152232743579,10.8806435019889,18.3975588817771,15.6152232743579,27.7505716683675,10.7426096338334,27.7505716683675,25.2410762688679,27.7505716683675,27.7505716683675,10.8806435019889,27.7505716683675,18.3975588817771,14.5719161833576,9.32571575720979,27.7505716683675,0,10.8806435019889,10.8806435019889,15.7714793835667,26.9215852367376,4.55155494349917,18.3975588817771,27.7505716683675,27.7505716683675,15.6152232743579,15.6152232743579,10.8806435019889,9.32571575720979,27.7505716683675,10.8806435019889,27.7505716683675,27.7505716683675,18.3975588817771,10.8806435019889,10.8806435019889,7.52755592940317,7.52755592940317,18.3975588817771,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,7.52755592940317,7.52755592940317,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,9.32571575720979,15.6152232743579,27.7505716683675,27.7505716683675,18.3975588817771,4.55155494349917,18.3975588817771,18.3975588817771,10.709398914157,10.8806435019889,9.32571575720979,9.32571575720979,9.32571575720979,27.7505716683675,27.7505716683675,15.6152232743579,15.6152232743579,18.3975588817771,18.3975588817771,27.640002720278,27.7505716683675,10.8806435019889,10.8806435019889,18.3975588817771,27.7505716683675,27.7505716683675,4.55155494349917,4.55155494349917,15.7714793835667,15.7714793835667,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.2383726253193,9.32571575720979,15.7714793835667,15.7714793835667,9.32571575720979,9.32571575720979,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,27.7505716683675,27.7505716683675
"t30",17.7137065271302,17.823095069282,15.7714793835667,27.7505716683675,15.6152232743579,24.1558193399584,6.93572750977234,8.48149421961333,15.6152232743579,24.5522472312056,15.6152232743579,24.9822795505568,15.6152232743579,6.04724586426329,18.3975588817771,15.6152232743579,27.7505716683675,5.78670899459604,27.7505716683675,25.2410762688679,27.7505716683675,27.7505716683675,5.11197010619585,27.7505716683675,18.3975588817771,14.5719161833576,10.8806435019889,27.7505716683675,10.8806435019889,0,4.35356816905906,15.7714793835667,26.9215852367376,10.8806435019889,18.3975588817771,27.7505716683676,27.7505716683675,15.6152232743579,15.6152232743579,5.51427940522619,10.8806435019889,27.7505716683676,5.51427940522619,27.7505716683676,27.7505716683676,18.3975588817771,5.92474286275145,5.92474286275145,10.8806435019889,10.8806435019889,18.3975588817771,27.7505716683676,27.7505716683675,27.7505716683675,27.7505716683675,10.8806435019889,10.8806435019889,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,10.8806435019889,15.6152232743579,27.7505716683675,27.7505716683675,18.3975588817771,10.8806435019889,18.3975588817771,18.3975588817771,5.34303481739432,5.51427940522619,10.8806435019889,10.8806435019889,10.8806435019889,27.7505716683675,27.7505716683675,15.6152232743579,15.6152232743579,18.3975588817771,18.3975588817771,27.640002720278,27.7505716683675,5.62194096461298,5.62194096461298,18.3975588817771,27.7505716683675,27.7505716683675,10.8806435019889,10.8806435019889,15.7714793835667,15.7714793835667,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.2383726253193,10.8806435019889,15.7714793835667,15.7714793835667,10.8806435019889,10.8806435019889,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,27.7505716683675,27.7505716683675
"t31",17.7137065271302,17.823095069282,15.7714793835667,27.7505716683675,15.6152232743579,24.1558193399584,6.93572750977234,8.48149421961333,15.6152232743579,24.5522472312056,15.6152232743579,24.9822795505568,15.6152232743579,6.04724586426329,18.3975588817771,15.6152232743579,27.7505716683675,5.78670899459604,27.7505716683675,25.2410762688679,27.7505716683675,27.7505716683675,5.11197010619585,27.7505716683675,18.3975588817771,14.5719161833576,10.8806435019889,27.7505716683675,10.8806435019889,4.35356816905906,0,15.7714793835667,26.9215852367376,10.8806435019889,18.3975588817771,27.7505716683676,27.7505716683675,15.6152232743579,15.6152232743579,5.51427940522619,10.8806435019889,27.7505716683676,5.51427940522619,27.7505716683676,27.7505716683676,18.3975588817771,5.92474286275145,5.92474286275145,10.8806435019889,10.8806435019889,18.3975588817771,27.7505716683676,27.7505716683675,27.7505716683675,27.7505716683675,10.8806435019889,10.8806435019889,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,10.8806435019889,15.6152232743579,27.7505716683675,27.7505716683675,18.3975588817771,10.8806435019889,18.3975588817771,18.3975588817771,5.34303481739432,5.51427940522619,10.8806435019889,10.8806435019889,10.8806435019889,27.7505716683675,27.7505716683675,15.6152232743579,15.6152232743579,18.3975588817771,18.3975588817771,27.640002720278,27.7505716683675,5.62194096461298,5.62194096461298,18.3975588817771,27.7505716683675,27.7505716683675,10.8806435019889,10.8806435019889,15.7714793835667,15.7714793835667,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.2383726253193,10.8806435019889,15.7714793835667,15.7714793835667,10.8806435019889,10.8806435019889,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,27.7505716683675,27.7505716683675
"t32",17.7137065271302,17.823095069282,12.3471467958625,27.7505716683675,15.7714793835667,24.1558193399584,11.8265633913502,15.7714793835667,15.7714793835667,24.5522472312056,15.7714793835667,24.9822795505568,15.7714793835667,15.7714793835667,18.3975588817771,15.7714793835667,27.7505716683675,15.6334455154113,27.7505716683675,25.2410762688679,27.7505716683675,27.7505716683675,15.7714793835667,27.7505716683675,18.3975588817771,14.7281722925664,15.7714793835667,27.7505716683675,15.7714793835667,15.7714793835667,15.7714793835667,0,26.9215852367376,15.7714793835667,18.3975588817771,27.7505716683675,27.7505716683675,15.7714793835667,15.7714793835667,15.7714793835667,15.7714793835667,27.7505716683675,15.7714793835667,27.7505716683675,27.7505716683675,18.3975588817771,15.7714793835667,15.7714793835667,15.7714793835667,15.7714793835667,18.3975588817771,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,15.7714793835667,15.7714793835667,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,15.7714793835667,15.7714793835667,27.7505716683675,27.7505716683675,18.3975588817771,15.7714793835667,18.3975588817771,18.3975588817771,15.6002347957348,15.7714793835667,15.7714793835667,15.7714793835667,15.7714793835667,27.7505716683675,27.7505716683675,15.7714793835667,15.7714793835667,18.3975588817771,18.3975588817771,27.640002720278,27.7505716683675,15.7714793835667,15.7714793835667,18.3975588817771,27.7505716683675,27.7505716683675,15.7714793835667,15.7714793835667,3.95896406263628,3.95896406263628,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.2383726253193,15.7714793835667,3.95896406263628,3.95896406263628,15.7714793835667,15.7714793835667,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,27.7505716683675,27.7505716683675
"t33",10.0880475454348,10.1974360875866,26.9215852367376,11.1727698013303,26.9215852367376,7.57801747292117,22.9766692445211,26.9215852367376,26.9215852367376,3.83840585183488,26.9215852367376,8.4044776835195,26.9215852367376,26.9215852367376,26.9215852367376,26.9215852367376,22.8175622577307,26.7835513685822,11.1727698013303,8.6632744018306,7.0367302889968,7.0367302889968,26.9215852367376,22.8175622577307,26.9215852367376,25.8782781457373,26.9215852367376,22.8175622577307,26.9215852367376,26.9215852367376,26.9215852367376,26.9215852367376,0,26.9215852367376,26.9215852367376,22.8175622577307,2.96498023417871,26.9215852367376,26.9215852367376,26.9215852367376,26.9215852367376,22.8175622577307,26.9215852367376,22.8175622577307,22.8175622577307,26.9215852367376,26.9215852367376,26.9215852367376,26.9215852367376,26.9215852367376,26.9215852367376,22.8175622577307,22.8175622577307,22.8175622577307,2.96498023417871,26.9215852367376,26.9215852367376,22.8175622577307,22.8175622577307,22.8175622577307,22.8175622577307,26.9215852367376,26.9215852367376,26.9215852367376,26.9215852367376,10.6394108904559,10.6394108904559,26.9215852367376,26.9215852367376,26.9215852367376,26.9215852367376,26.7503406489057,26.9215852367376,26.9215852367376,26.9215852367376,26.9215852367376,22.8175622577307,22.8175622577307,26.9215852367376,26.9215852367376,26.9215852367376,26.9215852367376,22.7069933096411,22.8175622577307,26.9215852367376,26.9215852367376,26.9215852367376,10.6394108904559,10.6394108904559,26.9215852367376,26.9215852367376,26.9215852367376,26.9215852367376,26.9215852367376,26.9215852367376,26.9215852367376,26.9215852367376,26.9215852367376,26.9215852367376,26.7623989802797,26.9215852367376,26.9215852367376,26.9215852367376,26.9215852367376,26.9215852367376,22.8175622577307,22.8175622577307,26.9215852367376,26.9215852367376,26.9215852367376,26.9215852367376,2.96498023417871,2.96498023417871
"t34",17.7137065271302,17.823095069282,15.7714793835667,27.7505716683675,15.6152232743579,24.1558193399584,5.38079976499328,10.8806435019888,15.6152232743579,24.5522472312056,15.6152232743579,24.9822795505568,15.6152232743579,10.8806435019889,18.3975588817771,15.6152232743579,27.7505716683675,10.7426096338334,27.7505716683675,25.2410762688679,27.7505716683675,27.7505716683675,10.8806435019889,27.7505716683675,18.3975588817771,14.5719161833576,9.32571575720979,27.7505716683675,4.55155494349917,10.8806435019889,10.8806435019889,15.7714793835667,26.9215852367376,0,18.3975588817771,27.7505716683675,27.7505716683675,15.6152232743579,15.6152232743579,10.8806435019889,9.32571575720979,27.7505716683675,10.8806435019889,27.7505716683675,27.7505716683675,18.3975588817771,10.8806435019889,10.8806435019889,7.52755592940317,7.52755592940317,18.3975588817771,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,7.52755592940317,7.52755592940317,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,9.32571575720979,15.6152232743579,27.7505716683675,27.7505716683675,18.3975588817771,3.53801052818261,18.3975588817771,18.3975588817771,10.709398914157,10.8806435019889,9.32571575720979,9.32571575720979,9.32571575720979,27.7505716683675,27.7505716683675,15.6152232743579,15.6152232743579,18.3975588817771,18.3975588817771,27.640002720278,27.7505716683675,10.8806435019889,10.8806435019889,18.3975588817771,27.7505716683675,27.7505716683675,3.53801052818261,3.53801052818261,15.7714793835667,15.7714793835667,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.2383726253193,9.32571575720979,15.7714793835667,15.7714793835667,9.32571575720979,9.32571575720979,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,27.7505716683675,27.7505716683675
"t35",17.7137065271302,17.823095069282,18.3975588817771,27.7505716683675,18.3975588817771,24.1558193399584,14.4526428895606,18.3975588817771,18.3975588817771,24.5522472312056,18.3975588817771,24.9822795505568,18.3975588817771,18.3975588817771,7.88891283018717,18.3975588817771,27.7505716683675,18.2595250136217,27.7505716683675,25.2410762688679,27.7505716683675,27.7505716683675,18.3975588817771,27.7505716683675,6.47322635076698,17.3542517907768,18.3975588817771,27.7505716683675,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,26.9215852367376,18.3975588817771,0,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,27.7505716683675,18.3975588817771,27.7505716683675,27.7505716683675,7.88891283018717,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,4.27265522398123,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,4.27265522398123,4.27265522398123,18.3975588817771,18.3975588817771,27.7505716683675,27.7505716683675,4.27265522398123,18.3975588817771,4.27265522398123,4.27265522398123,18.2263142939453,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,7.88891283018717,7.88891283018717,27.640002720278,27.7505716683675,18.3975588817771,18.3975588817771,7.88891283018717,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,3.01787264556171,3.01787264556171,3.01787264556171,6.47322635076698,6.47322635076698,3.01787264556171,2.85868638910386,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,27.7505716683675,27.7505716683675,3.01787264556171,3.01787264556171,7.88891283018717,7.88891283018717,27.7505716683675,27.7505716683675
"t36",13.6096835481233,13.7190720902751,27.7505716683676,23.6465486893606,27.7505716683675,20.0517963609515,23.805655676151,27.7505716683675,27.7505716683675,20.4482242521987,27.7505716683675,20.8782565715499,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,6.12703205388605,27.6125378002121,23.6465486893606,21.137053289861,23.6465486893606,23.6465486893606,27.7505716683676,7.55491466456321,27.7505716683675,26.7072645773672,27.7505716683675,7.55491466456321,27.7505716683675,27.7505716683676,27.7505716683676,27.7505716683675,22.8175622577307,27.7505716683675,27.7505716683675,0,23.6465486893606,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,7.55491466456321,27.7505716683675,6.12703205388605,6.12703205388605,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,3.01134070107107,6.12703205388605,6.12703205388605,23.6465486893606,27.7505716683675,27.7505716683675,7.55491466456321,7.55491466456321,4.42855897029363,4.42855897029363,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,23.6465486893606,23.6465486893606,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.5793270805357,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,6.12703205388605,6.12703205388605,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,6.01646310579647,6.12703205388605,27.7505716683675,27.7505716683675,27.7505716683675,23.6465486893606,23.6465486893606,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.5913854119097,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,3.01134070107107,3.01134070107107,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,23.6465486893606,23.6465486893606
"t37",10.9170339770648,11.0264225192166,27.7505716683675,12.0017562329602,27.7505716683675,8.40700390455113,23.805655676151,27.7505716683675,27.7505716683675,4.66739228346484,27.7505716683675,9.23346411514947,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,23.6465486893606,27.6125378002121,12.0017562329602,9.49226083346056,7.86571672062676,7.86571672062676,27.7505716683675,23.6465486893606,27.7505716683675,26.7072645773672,27.7505716683675,23.6465486893606,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,2.96498023417871,27.7505716683675,27.7505716683675,23.6465486893606,0,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,23.6465486893606,27.7505716683675,23.6465486893606,23.6465486893606,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,23.6465486893606,23.6465486893606,23.6465486893606,2.89319671705552,27.7505716683675,27.7505716683675,23.6465486893606,23.6465486893606,23.6465486893606,23.6465486893606,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,11.4683973220859,11.4683973220859,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.5793270805357,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,23.6465486893606,23.6465486893606,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,23.5359797412711,23.6465486893606,27.7505716683675,27.7505716683675,27.7505716683675,11.4683973220859,11.4683973220859,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.5913854119097,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,23.6465486893606,23.6465486893606,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,2.89319671705552,2.89319671705552
"t38",17.7137065271302,17.823095069282,15.7714793835667,27.7505716683675,9.1587505473572,24.1558193399584,11.6703072821414,15.6152232743579,15.5835204365067,24.5522472312056,7.17112986494219,24.9822795505568,6.08949984802149,15.6152232743579,18.3975588817771,5.43233290645295,27.7505716683675,15.4771894062025,27.7505716683675,25.2410762688679,27.7505716683675,27.7505716683675,15.6152232743579,27.7505716683675,18.3975588817771,14.5402133455064,15.6152232743579,27.7505716683675,15.6152232743579,15.6152232743579,15.6152232743579,15.7714793835667,26.9215852367376,15.6152232743579,18.3975588817771,27.7505716683675,27.7505716683675,0,2.89218559343522,15.6152232743579,15.6152232743579,27.7505716683675,15.6152232743579,27.7505716683675,27.7505716683675,18.3975588817771,15.6152232743579,15.6152232743579,15.6152232743579,15.6152232743579,18.3975588817771,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,15.6152232743579,15.6152232743579,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,15.6152232743579,15.5835204365067,27.7505716683675,27.7505716683675,18.3975588817771,15.6152232743579,18.3975588817771,18.3975588817771,15.443978686526,15.6152232743579,15.6152232743579,15.6152232743579,15.6152232743579,27.7505716683675,27.7505716683675,15.5835204365067,15.5835204365067,18.3975588817771,18.3975588817771,27.640002720278,27.7505716683675,15.6152232743579,15.6152232743579,18.3975588817771,27.7505716683675,27.7505716683675,15.6152232743579,15.6152232743579,15.7714793835667,15.7714793835667,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.2383726253193,15.6152232743579,15.7714793835667,15.7714793835667,15.6152232743579,15.6152232743579,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,27.7505716683675,27.7505716683675
"t39",17.7137065271302,17.823095069282,15.7714793835667,27.7505716683675,9.1587505473572,24.1558193399584,11.6703072821414,15.6152232743579,15.5835204365067,24.5522472312056,7.17112986494219,24.9822795505568,6.08949984802149,15.6152232743579,18.3975588817771,5.43233290645295,27.7505716683675,15.4771894062025,27.7505716683675,25.2410762688679,27.7505716683675,27.7505716683675,15.6152232743579,27.7505716683675,18.3975588817771,14.5402133455064,15.6152232743579,27.7505716683675,15.6152232743579,15.6152232743579,15.6152232743579,15.7714793835667,26.9215852367376,15.6152232743579,18.3975588817771,27.7505716683675,27.7505716683675,2.89218559343522,0,15.6152232743579,15.6152232743579,27.7505716683675,15.6152232743579,27.7505716683675,27.7505716683675,18.3975588817771,15.6152232743579,15.6152232743579,15.6152232743579,15.6152232743579,18.3975588817771,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,15.6152232743579,15.6152232743579,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,15.6152232743579,15.5835204365067,27.7505716683675,27.7505716683675,18.3975588817771,15.6152232743579,18.3975588817771,18.3975588817771,15.443978686526,15.6152232743579,15.6152232743579,15.6152232743579,15.6152232743579,27.7505716683675,27.7505716683675,15.5835204365067,15.5835204365067,18.3975588817771,18.3975588817771,27.640002720278,27.7505716683675,15.6152232743579,15.6152232743579,18.3975588817771,27.7505716683675,27.7505716683675,15.6152232743579,15.6152232743579,15.7714793835667,15.7714793835667,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.2383726253193,15.6152232743579,15.7714793835667,15.7714793835667,15.6152232743579,15.6152232743579,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,27.7505716683675,27.7505716683675
"t40",17.7137065271302,17.823095069282,15.7714793835667,27.7505716683675,15.6152232743579,24.1558193399584,6.93572750977234,8.48149421961333,15.6152232743579,24.5522472312056,15.6152232743579,24.9822795505568,15.6152232743579,6.04724586426329,18.3975588817771,15.6152232743579,27.7505716683675,5.78670899459604,27.7505716683675,25.2410762688679,27.7505716683675,27.7505716683675,5.51427940522619,27.7505716683675,18.3975588817771,14.5719161833576,10.8806435019889,27.7505716683675,10.8806435019889,5.51427940522619,5.51427940522619,15.7714793835667,26.9215852367376,10.8806435019889,18.3975588817771,27.7505716683675,27.7505716683675,15.6152232743579,15.6152232743579,0,10.8806435019889,27.7505716683675,2.86706601396478,27.7505716683675,27.7505716683675,18.3975588817771,5.92474286275145,5.92474286275145,10.8806435019889,10.8806435019889,18.3975588817771,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,10.8806435019889,10.8806435019889,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,10.8806435019889,15.6152232743579,27.7505716683675,27.7505716683675,18.3975588817771,10.8806435019889,18.3975588817771,18.3975588817771,2.69582142613291,2.86706601396478,10.8806435019889,10.8806435019889,10.8806435019889,27.7505716683675,27.7505716683675,15.6152232743579,15.6152232743579,18.3975588817771,18.3975588817771,27.640002720278,27.7505716683675,5.62194096461298,5.62194096461298,18.3975588817771,27.7505716683675,27.7505716683675,10.8806435019889,10.8806435019889,15.7714793835667,15.7714793835667,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.2383726253193,10.8806435019889,15.7714793835667,15.7714793835667,10.8806435019889,10.8806435019889,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,27.7505716683675,27.7505716683675
"t41",17.7137065271302,17.823095069282,15.7714793835667,27.7505716683675,15.6152232743579,24.1558193399584,4.70642108763036,10.8806435019888,15.6152232743579,24.5522472312056,15.6152232743579,24.9822795505568,15.6152232743579,10.8806435019889,18.3975588817771,15.6152232743579,27.7505716683675,10.7426096338334,27.7505716683675,25.2410762688679,27.7505716683675,27.7505716683675,10.8806435019889,27.7505716683675,18.3975588817771,14.5719161833576,4.71763654559234,27.7505716683675,9.32571575720979,10.8806435019889,10.8806435019889,15.7714793835667,26.9215852367376,9.32571575720979,18.3975588817771,27.7505716683675,27.7505716683675,15.6152232743579,15.6152232743579,10.8806435019889,0,27.7505716683675,10.8806435019889,27.7505716683675,27.7505716683675,18.3975588817771,10.8806435019889,10.8806435019889,9.32571575720979,9.32571575720979,18.3975588817771,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,9.32571575720979,9.32571575720979,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,2.73807068575731,15.6152232743579,27.7505716683675,27.7505716683675,18.3975588817771,9.32571575720979,18.3975588817771,18.3975588817771,10.709398914157,10.8806435019889,2.73807068575731,2.73807068575731,2.73807068575731,27.7505716683675,27.7505716683675,15.6152232743579,15.6152232743579,18.3975588817771,18.3975588817771,27.640002720278,27.7505716683675,10.8806435019889,10.8806435019889,18.3975588817771,27.7505716683675,27.7505716683675,9.32571575720979,9.32571575720979,15.7714793835667,15.7714793835667,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.2383726253193,3.1031570724648,15.7714793835667,15.7714793835667,3.1031570724648,3.1031570724648,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,27.7505716683675,27.7505716683675
