"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114"
"t82",-0.0868505576500952,0.00111760016203458,-0.176648760834936,0.0131171613210277,0.181431018313417,0.0135650140627327,0.00970912278182156,-0.110810602188684,4.35627544820082e-05,0.0175514797382,-0.00335712109031984,-0.00161588190244982,-0.000582005199504727,0.00335967174038317,-0.00385629788601143,0.00143603261770405,-0.172680535350737,0.240077465933961,0.000461624284955437,-0.00072271530161249,-0.00220586108494154,-2.69867768078611e-07,-0.00123879036815547,-0.00428040641485844,0.000253959681986238,0.00777183280019514,-0.000152790942818259,0.00432471420496707,-0.0198336364105555,0.00220432588529827,-0.062440163921037,0.000517690566261219,0.000310189085392078,-5.07829702221866e-16,9.77051210109547e-05,-1.45200444952439e-06,1.37506711137856e-05,-0.000455994685754812,0.00590426486769864,4.36674824508568e-05,-0.00760025497473621,0.000946668516809396,0.287356305848528,0.000946496203340251,0.000157803158518696,0.000166879217869625,0.00942532467827859,-2.12997212351529e-05,5.64018786737584e-06,-4.72434843732447e-05,9.38134451790152e-05,1.97831302640032e-06,-3.92246221058463e-05,-0.000249593555105568,-0.000237458528430106,-6.85835587337729e-16,-0.000107223323682534,5.0743108920337e-05,-5.11831019025876e-16,-0.000198318833470823,9.84676588104035e-05,2.67715100679796e-08,2.40466235361588e-05,-1.44519229750704e-07,-1.78882198420924e-07,-3.35901357820491e-05,2.30235838689111e-15,8.15274090327565e-16,2.92932455352869e-15,-2.42987712390535e-15,-1.05742762309065e-05,0.00350876448499465,-6.64056111647653e-05,0.00748644729879901,-0.000118553286953857,1.02800535356641e-07,0.41193298562697,3.43966039063319e-14,-1.35181326807601e-16,-6.2074252993021e-16,6.96150138178161e-08,3.88491850959901e-06,-2.44634109729506e-06,-0.249371103190677,2.42744672372184e-05,2.06201064233958e-06,1.3597937815175e-15,1.36770337173127e-15,-1.30536344521703e-15,1.52215177805893e-15,-2.35616191135656e-15,7.04730803684596e-09,-3.03118046827038e-14,5.06911735731267e-06,2.31001442022033e-15,0.707106781186545,3.23732380360558e-14,7.18721907935233e-15,9.75393170882487e-11,-9.70987599609075e-16,-5.50688880555819e-15,1.98475347834239e-15,-3.136138344147e-15,4.42401495818178e-05,-1.10423328584718e-07,2.13701955572394e-15,2.79780727257644e-15,-1.78162393879123e-15,1.81637211916172e-07,5.14205623022379e-15,2.31145726149292e-16,7.91266586706619e-19,-6.59527574188809e-15,3.12770779823402e-15
"t83",-0.0855875310741846,0.00109384638496769,-0.17248795411674,0.0126929852702106,0.174533794698323,0.0129836808702118,0.00923281969578674,-0.104773425609971,4.08650332420337e-05,0.0163658429529719,-0.00309203365735951,-0.00146368962920461,-0.000521767401532134,0.00278907870976723,-0.00314449120436229,0.00115936528659699,-0.133611663807121,0.185727753769335,0.000333595159707835,-0.000518286557012247,-0.00156390668894992,-1.88441526670351e-07,-0.000785344303827751,-0.00266223443406256,0.00015463001421477,0.00453361960574902,-8.56106719925599e-05,0.00153774441667177,-0.00616953602466512,0.000653329675590096,-0.0170768356587368,0.000124659423766622,1.93834080212284e-05,1.5253785182356e-15,-3.35938760256671e-05,7.2700723302056e-07,-8.23117373273814e-06,0.000416666687182289,-0.00864212162569962,-7.66687353741395e-05,0.015178839590052,-0.00193950701842712,-0.593132437915544,-0.00228512410651056,-0.000958240457656759,-0.00107135293626617,-0.0806459053648679,0.000321342582009071,5.95483313580298e-05,-0.000129598621558886,0.000227138744784201,4.70761702600434e-06,-9.1429607073944e-05,-0.000528770606133377,-0.000463351914690806,1.52218041748879e-16,-0.000175238559989144,8.15659358102501e-05,-7.12541496274565e-17,-0.000305281490120306,0.000149891950736553,3.77127429143485e-08,3.38367803809201e-05,-1.94867261425881e-07,-2.26962706030535e-07,-3.87703744959821e-05,-1.77174310288149e-16,2.35544499898413e-16,-4.5424199724558e-17,1.16021385245168e-15,-8.18867145905877e-06,0.0024518156170925,-4.42068082972386e-05,0.00492234383745062,-4.63652459933048e-05,2.29417481615474e-08,0.0262637647846218,1.51266355976835e-15,-1.25239309332557e-15,1.75884990908307e-16,-4.52768850043615e-08,1.392639779027e-05,-4.24674949864588e-06,-0.00387158355467571,-0.000218000598779607,-2.54639398855905e-05,-2.13263315579564e-15,1.29838054690835e-15,-1.20644681568741e-15,4.42538706252626e-15,1.99540857028795e-15,2.04537472668891e-08,1.6851401148189e-15,1.42262710032187e-05,-7.54283783941433e-15,-3.17517830411695e-14,0.707106781186548,-4.7062645820421e-14,2.30335868136531e-10,8.43868400713668e-17,-5.79409158085909e-15,-1.08684176685515e-15,-3.13864542971381e-15,9.23404632744621e-05,-2.24285838817847e-07,1.67777327008337e-16,9.34596599259953e-16,-1.37292096958311e-15,3.63144028754404e-07,5.82742714121772e-16,4.88483985583893e-16,-3.17811787663852e-16,-7.7686290941519e-15,2.44244854027932e-15
"t84",-0.0855875310741846,0.00109384638496771,-0.17248795411674,0.0126929852702106,0.174533794698323,0.0129836808702119,0.0092328196957867,-0.104773425609971,4.08650332420166e-05,0.0163658429529719,-0.00309203365735951,-0.00146368962920461,-0.000521767401532102,0.00278907870976717,-0.00314449120436253,0.00115936528659686,-0.133611663807121,0.185727753769335,0.000333595159707615,-0.000518286557012303,-0.00156390668895005,-1.88441526718379e-07,-0.000785344303828079,-0.00266223443406247,0.00015463001421497,0.00453361960575009,-8.56106719927571e-05,0.0015377444166717,-0.00616953602466495,0.000653329675589411,-0.0170768356587367,0.00012465942376672,1.93834080214651e-05,1.44910486986453e-15,-3.35938760257781e-05,7.27007234256591e-07,-8.23117373303597e-06,0.000416666687182238,-0.00864212162569912,-7.66687353740864e-05,0.0151788395900525,-0.00193950701842686,-0.593132437915544,-0.00228512410651082,-0.000958240457658428,-0.00107135293626622,-0.0806459053648684,0.000321342582009895,5.95483313578171e-05,-0.000129598621558795,0.000227138744783381,4.70761702676048e-06,-9.14296070737165e-05,-0.000528770606134235,-0.00046335191469013,1.026518673641e-15,-0.00017523855999011,8.15659358098788e-05,-7.39831281026752e-17,-0.000305281490121685,0.000149891950734421,3.77127409225363e-08,3.3836780381155e-05,-1.94867261825729e-07,-2.26962705833824e-07,-3.8770374493965e-05,-8.61890304203988e-17,-8.9716940949118e-16,3.7406630799387e-16,-1.01170790259294e-15,-8.18867146207887e-06,0.00245181561709089,-4.42068082950713e-05,0.00492234383745251,-4.63652459930419e-05,2.29417509449426e-08,0.0262637647846257,1.02694098649486e-15,1.1240317701861e-15,-4.76708715090598e-16,-4.52768846844867e-08,1.3926397792097e-05,-4.2467494977162e-06,-0.00387158355466564,-0.000218000598767674,-2.54639398872889e-05,2.63313006745935e-15,-1.20783012190747e-15,4.92594370265549e-16,-3.89863722998784e-15,-2.33404455251985e-15,2.04537319327584e-08,-2.06186259329101e-15,1.42262710080225e-05,6.8465470255085e-15,3.16480231970916e-14,-0.707106781186547,4.63704881211774e-14,2.30301673669502e-10,1.33008121348706e-16,1.66418282597224e-16,1.51281048481706e-15,2.08634167992843e-15,9.2340463264996e-05,-2.24285843388527e-07,5.69677887917092e-16,2.11918599066931e-15,1.55483272933598e-15,3.63144029458667e-07,1.59891137503836e-15,2.04688498269079e-16,-4.39513196414008e-15,-5.24981060703356e-15,1.49470844770017e-15
"t50",-0.0837149509094525,0.00105795646254073,-0.166159416622997,0.0120306915652035,0.163572761972832,0.0120453624757505,0.00844803341705054,-0.0946387215682033,3.62137934337424e-05,0.0142781705598373,-0.00260367931109372,-0.00116411190862248,-0.000397812613219404,0.000950568012965065,-0.000473079428731649,1.41360259200186e-05,0.163368305936762,-0.228869267859477,0.00252973035396684,-0.00305559250684078,-0.00718605947923641,-6.98873814903231e-07,-0.00176236620416853,-0.00572958338299714,0.000320390398286878,0.00886779759185943,-0.000161098016837084,0.00260471907170668,-0.0105792740505346,0.00112808391747354,-0.0299045614803525,0.000224580694737223,6.6899100905002e-05,1.52198505912044e-16,-1.55915379307925e-05,3.87654418107291e-07,-4.4529954254446e-06,0.00020657277787657,-0.00277990048108875,-1.58853656469641e-05,0.0015866606145445,-0.000158478929059338,-0.0444119037815723,0.000201698099254246,0.00272143868471573,0.00348982926263092,0.579041190840623,0.0122077955694629,0.000174805014827665,-0.000226540087505333,0.000381313714593185,7.86100876971244e-06,-0.000151720642373389,-0.000853775982365027,-0.000732551689688637,-6.51319263371875e-16,-0.000267540336604601,0.000124231219134941,-8.20278196264084e-16,-0.000462444186429706,0.000226782261824474,5.67026174230411e-08,5.08718438731512e-05,-2.92460407799851e-07,-3.40496234804515e-07,-5.84390891308967e-05,4.20113898593543e-15,3.40542811368552e-15,-4.99671611586269e-14,-0.707106781186548,-1.51298040754253e-05,0.0065043511898532,-0.000244959797215225,0.0513139129141985,-4.49397920131226e-05,2.11939513912201e-08,0.00378793769040545,-4.18273977894566e-15,-2.75545194582876e-15,-2.41196762052584e-16,-6.59242964687795e-08,1.9124186603651e-05,-5.80396912559724e-06,-0.000649255820141661,-0.000299818994092502,-3.49997433362483e-05,-4.85430678525419e-16,-2.17968400434987e-16,-2.15722416848243e-15,1.05458420579855e-15,1.99839776777976e-16,2.76824825414066e-08,8.95232532470583e-16,1.92367971028311e-05,-3.63397320064689e-16,2.12342166596471e-15,1.17552649128357e-15,1.75088999974052e-15,3.09451823363383e-10,2.28055384906705e-17,-2.47216640634739e-15,9.28447619681543e-17,-2.78830573572686e-16,0.000123141145310802,-2.98452503122184e-07,7.6498185060707e-16,1.40810911630797e-15,-1.9077155429586e-16,4.82572596887153e-07,1.76612626387275e-15,3.25858842652774e-16,-2.24146489245813e-15,-6.52308259799016e-15,2.65864093440924e-15
"t51",-0.0837149509094524,0.00105795646254074,-0.166159416622997,0.0120306915652035,0.163572761972832,0.0120453624757506,0.00844803341705054,-0.0946387215682032,3.62137934337667e-05,0.0142781705598373,-0.0026036793110936,-0.00116411190862248,-0.000397812613219495,0.000950568012965085,-0.000473079428731805,1.41360259198481e-05,0.163368305936762,-0.228869267859477,0.00252973035396631,-0.00305559250684046,-0.00718605947923597,-6.98873815039165e-07,-0.00176236620416872,-0.00572958338299694,0.000320390398286522,0.0088677975918596,-0.00016109801683682,0.00260471907170656,-0.0105792740505349,0.00112808391747299,-0.0299045614803523,0.000224580694736893,6.68991009047111e-05,6.83034244966599e-17,-1.55915379313754e-05,3.87654417916851e-07,-4.45299542544027e-06,0.000206572777876455,-0.0027799004810884,-1.58853656467111e-05,0.00158666061454478,-0.000158478929059242,-0.0444119037815712,0.000201698099253737,0.0027214386847154,0.00348982926263019,0.579041190840623,0.0122077955694639,0.00017480501482763,-0.000226540087506018,0.000381313714591945,7.86100876939383e-06,-0.000151720642373384,-0.000853775982365022,-0.000732551689687918,-5.02133044437947e-16,-0.000267540336601741,0.00012423121913046,9.80567580520587e-16,-0.000462444186428245,0.000226782261826009,5.67026273858869e-08,5.08718438752001e-05,-2.9246040888544e-07,-3.40496235527145e-07,-5.84390891349655e-05,-4.61917700337021e-15,-3.49299294992795e-15,5.07477528227368e-14,0.707106781186547,-1.51298040971492e-05,0.00650435118978126,-0.000244959797216108,0.051313912914227,-4.49397920113184e-05,2.11939505922744e-08,0.00378793769041595,3.14473218358039e-15,2.20075908096946e-15,2.83362770855333e-16,-6.59242971801576e-08,1.91241866067381e-05,-5.80396912875825e-06,-0.00064925582014638,-0.00029981899409605,-3.49997433342983e-05,4.11969803301076e-16,3.07113826910816e-16,1.82667043015931e-15,-3.70196616369629e-16,-7.59575437181984e-16,2.76824828380528e-08,-6.66018595908559e-16,1.92367971023591e-05,-4.51432069241241e-16,-8.88058288332296e-16,-1.00675564149559e-15,-1.98026307327464e-15,3.0945105035497e-10,-1.81014348826985e-16,-3.12442243331467e-15,1.95777062920306e-16,-5.98019693152283e-16,0.000123141145311135,-2.98452503899109e-07,2.10848998787197e-16,1.80398631149927e-15,-1.95176371989493e-16,4.82572597349818e-07,1.02296227137813e-15,1.80442626580079e-16,-2.61595162134229e-15,-6.86655784623364e-15,2.02358916510877e-15
"t61",-0.084613426053339,0.00107470495600141,-0.169083724647409,0.0123249002683673,0.168312013883008,0.0124414019103104,0.0087687041493591,-0.0986579768852121,3.79798476079636e-05,0.0150435924631209,-0.00276940159984991,-0.00125435208738123,-0.000432135700480326,0.00109802775493261,-0.000554491860806193,1.67039391924911e-05,0.199903585393331,-0.280093230451948,0.00327583390352628,-0.00398210627831823,-0.00945467413664612,-9.31235648749029e-07,-0.00254525284870061,-0.00840740084348506,0.000478503641262268,0.0137223340505803,-0.000257700396418863,0.00595299671940584,-0.0266355965494999,0.00293824015655982,-0.0823081232898565,0.000672311541254292,0.000376088956455363,-4.91286396992147e-16,0.000103576068633926,-1.45555878061484e-06,1.32712920700962e-05,-0.000380396123044613,0.00325050364882051,1.59029651274226e-05,-0.00143230863831682,0.000140249578245532,0.0390776033145398,-0.000157887741780735,-0.00125319524419918,-0.00156921631572354,-0.233339811268222,-0.0041965673201394,-2.9435246152704e-05,-1.1341254356219e-05,2.63843004217731e-05,5.59251556402424e-07,-1.10999505277092e-05,-6.55466736572963e-05,-5.05384755299567e-05,2.4094551461666e-15,2.47124864169034e-06,-2.82514494314573e-06,2.81180937410406e-16,2.97741802160018e-05,-1.74060837491658e-05,-1.03900770132107e-08,-9.4133166070557e-06,7.64126766600606e-08,1.34563286495147e-07,3.94966892159529e-05,3.54452278624931e-15,5.84183132229063e-16,-3.60797137563601e-15,1.35710825062382e-14,7.02175554881506e-05,-0.059583053823165,0.00353144389770694,-0.85487977734406,-0.000281598700873806,8.65751789474332e-08,0.0124485473860601,-4.85246555654119e-15,2.90713582232088e-15,1.21390394173136e-16,-1.47580832112556e-07,2.93690637605357e-05,-8.68258578111131e-06,-0.000934938934513938,-0.000393877529264838,-4.56210720472687e-05,1.31622725737224e-15,-4.15959699434984e-16,3.18753897314623e-16,-1.42456165713902e-16,-5.34865816328061e-16,2.8206199243985e-08,5.48964452583074e-16,1.93939966947358e-05,-1.14739604619348e-16,2.14958359735483e-15,-4.75146476249528e-16,-9.48949433395825e-17,2.93370048837313e-10,-5.64570403562682e-16,-4.01329253285174e-15,9.18805494818974e-17,-1.06568521619934e-15,0.000111181604794152,-2.66597051897223e-07,-2.64413249294125e-17,1.60779702676507e-15,1.71358630574197e-16,4.28439039887855e-07,1.85527588982432e-15,-5.13264298164904e-17,-2.22886645962264e-15,-7.40781193374211e-15,1.87957995244572e-15
"t105",-0.0851672181380786,0.00108495025496101,-0.170867952270453,0.0125026576435171,0.171157493479845,0.0126779259441783,0.00895892469536891,-0.101028212649779,3.90130246499462e-05,0.0154887022755815,-0.00286461948874813,-0.00130538793010161,-0.000451363303959796,0.00117545211146206,-0.00059665593285872,1.80240680728921e-05,0.218130238847655,-0.305644733190478,0.00363222778968899,-0.00442267486358908,-0.0105262742610139,-1.04005042282747e-06,-0.00289411358951552,-0.00959012143072392,0.000547675622160204,0.0158078034655106,-0.000298542293736339,0.00720121592554928,-0.0324794493497805,0.00359202417209161,-0.101013796782848,0.000829541096474917,0.000476245450554042,-2.365048491186e-16,0.000137025849674316,-1.95059078679692e-06,1.79133582899136e-05,-0.000523663265709567,0.00458936502413848,2.26846006382993e-05,-0.00205802209595581,0.000201808311839046,0.0562532344577954,-0.000229279142613257,-0.00190278966358831,-0.002387763870022,-0.358644075515101,-0.00654686819390227,-4.91358683307118e-05,-2.57992137761667e-05,6.86268565360128e-05,1.4909707598876e-06,-3.0557977626776e-05,-0.000220414512271119,-0.000227396010176101,-7.62346325471671e-16,-0.000116614288291439,5.57526513766341e-05,-3.46236036312713e-16,-0.000223681325313563,0.000111811967404086,3.18950905149035e-08,2.86691318951726e-05,-1.77267393884627e-07,-2.29452615439693e-07,-4.685843281935e-05,-9.27022702551814e-16,-2.52284552536872e-16,1.65876290011138e-15,-6.02079441014729e-15,-3.58802136568463e-05,0.0267794194607872,-0.00150479076137698,0.359571490382518,8.11508410192008e-05,-2.03395265568208e-08,-0.00245269690765338,2.26297340756084e-15,-1.10384774399397e-15,-4.13788665542458e-16,1.52492455387918e-08,1.19981541057507e-06,-4.66582164015366e-07,-6.85706972269857e-05,-4.93453085221046e-05,-5.93340919179778e-06,-8.22758005409202e-16,3.82578833850088e-16,1.43629382273769e-15,8.05409453551521e-16,2.6185757324801e-16,9.04861664990367e-09,1.31352904165237e-15,6.43017851315599e-06,-1.19930963939541e-15,-4.74610758947136e-15,1.35098298546982e-15,1.22757788350014e-15,1.17722614594006e-10,1.41735179559826e-15,-5.17600776961413e-15,1.96266997280842e-15,-3.18488924759782e-15,5.22343641108038e-05,-1.29937251875072e-07,1.92884916631991e-14,-3.37811350175929e-14,-7.31793965343768e-15,2.13367266990987e-07,0.707106781186548,4.78072292579756e-15,-3.08219043509928e-16,-7.17175394095488e-16,6.83394692491638e-15
"t106",-0.0851672181380786,0.00108495025496102,-0.170867952270453,0.0125026576435171,0.171157493479845,0.0126779259441783,0.00895892469536893,-0.101028212649779,3.90130246499122e-05,0.0154887022755815,-0.00286461948874809,-0.0013053879301016,-0.000451363303959733,0.00117545211146206,-0.000596655932858751,1.80240680728767e-05,0.218130238847655,-0.305644733190478,0.00363222778968884,-0.00442267486358907,-0.0105262742610138,-1.04005042278236e-06,-0.00289411358951564,-0.00959012143072387,0.000547675622160265,0.0158078034655104,-0.000298542293736128,0.00720121592554912,-0.0324794493497809,0.00359202417209124,-0.101013796782848,0.000829541096475074,0.000476245450553994,-2.31142952264023e-16,0.000137025849673941,-1.95059078660176e-06,1.79133582893968e-05,-0.000523663265709584,0.00458936502413904,2.26846006384657e-05,-0.00205802209595582,0.00020180831183903,0.0562532344577956,-0.000229279142613383,-0.00190278966358862,-0.0023877638700222,-0.358644075515101,-0.00654686819390246,-4.91358683307819e-05,-2.57992137764067e-05,6.86268565360345e-05,1.4909707598751e-06,-3.05579776258637e-05,-0.000220414512270842,-0.000227396010176099,-8.6296028707862e-16,-0.000116614288291572,5.57526513758266e-05,-4.28959635442732e-17,-0.000223681325313906,0.000111811967404243,3.18950916404909e-08,2.86691318951435e-05,-1.77267394346429e-07,-2.29452615594212e-07,-4.68584328183755e-05,-1.81951981125061e-15,-1.84460989977266e-16,1.65943186948815e-15,-6.73550048225077e-15,-3.588021365643e-05,0.0267794194607885,-0.00150479076137664,0.359571490382516,8.11508410181831e-05,-2.03395263992709e-08,-0.00245269690765269,1.58296180497794e-15,-1.19869986711838e-15,-2.47728554095165e-17,1.52492452191661e-08,1.1998154091089e-06,-4.6658216396221e-07,-6.85706972289234e-05,-4.93453085200553e-05,-5.9334091928673e-06,-6.09447829145911e-16,2.88058052757677e-16,-7.37726872553725e-16,-2.99195893464165e-16,-4.8872563883228e-18,9.0486165782617e-09,-7.12627978288546e-16,6.43017851459539e-06,2.87270106925512e-16,1.81808604362322e-15,4.28110096247386e-16,-2.02465284012136e-15,1.17721724001749e-10,-9.41540603444614e-16,4.72251868166358e-16,-1.50009194283881e-15,2.49112596579836e-15,5.22343641145632e-05,-1.29937260772728e-07,-1.81894460358988e-14,3.71456267925429e-14,7.66244717485862e-15,2.13367285539938e-07,-0.707106781186547,-4.15420281863157e-15,-4.5825093884017e-15,-1.19685918592811e-14,-2.71369761325971e-15
"t38",-0.066286256772621,0.000840000323193594,0.073397786155595,-0.000567759401756233,-0.0499608745761859,0.190235118103878,0.0471916667275952,-0.0248098073015101,-0.249393281319666,0.0449510540674522,-0.0427880694841747,-0.0612303632669206,-0.00137692626912857,0.281934981904246,0.023591371104566,-0.137004956577383,-0.000127986982516474,-6.2478801882877e-05,0.000651330761746867,-0.000799465158575156,-0.000894035760361532,-3.90121869605494e-07,-0.00111495778525648,-0.00380657757730912,0.00190380449917876,0.00329383942295669,-0.00719782677034091,0.0190262742883915,0.00126397950979553,2.67830383911038e-05,-8.15789778875996e-06,-1.05088542078373e-05,-0.000575681440252487,1.27399294903468e-16,-0.000292673801302733,-2.27691747799455e-06,3.95406543030761e-05,-0.00168083755869543,0.000198337985315732,1.02094868361492e-05,-0.000283647356985398,0.000115569687761085,4.39486047450402e-06,-0.000140770916606589,-5.29685054005483e-05,-0.000471756627665751,-1.87929320523918e-05,0.000285828708701862,-4.9902802311706e-07,0.000513185202965291,-0.00442155743639509,-0.000171166325283691,0.530769467818114,-0.00477070369065192,-0.00246205260771782,1.0809618410415e-15,-0.000568430624325005,0.000257049941641324,-1.62235366755831e-15,-0.00030816978954595,0.000149800597439723,0.699091698071386,0.000382779909662095,-5.08152399468953e-07,-5.67104126324361e-07,-0.000340000573141199,-2.31379904078444e-15,-1.52658033332751e-16,1.30767934711003e-15,-5.0309370468533e-15,-6.26241620531854e-06,0.00167431194789417,-5.2431513529895e-07,-7.1036791880242e-05,-9.93003730457707e-06,5.54673571806569e-08,2.46161456604603e-05,1.69415847096104e-17,-3.03198069675989e-16,-1.94262049716318e-16,-1.51386747853182e-07,1.50871769165756e-05,-5.46156921893342e-05,-7.02790829247115e-06,-0.0128824713499508,-0.0162957837065213,3.59430971949286e-16,-2.7270418805969e-16,1.54717786978731e-16,1.57460135581913e-16,-1.38519181565188e-16,3.66440364323269e-08,-4.91440536879848e-16,9.72469566422363e-05,-2.7144959721169e-16,1.54149472482617e-16,-6.53262040915805e-16,7.42708787149842e-16,4.21861353330566e-10,-2.17801892109229e-16,-3.1686122970413e-15,-2.633708094458e-17,-4.83548609975746e-16,0.000168697552694004,-1.5145888218135e-06,5.2774622818532e-16,4.3391672681209e-16,-7.7335609072153e-17,2.44092894268033e-06,2.22025452615624e-15,-4.89856172769327e-16,-2.37553779009647e-15,-7.1234623465909e-15,2.13855635928816e-15
"t39",-0.0663029569181886,0.000840309988388407,0.0734277839384845,-0.000568078451706382,-0.0499939109125341,0.190377036863422,0.0472320078911598,-0.0248333811392817,-0.249662946967182,0.0450041194378481,-0.042847214611022,-0.0613315385468338,-0.00137942971577306,0.282783046943498,0.0236686199279787,-0.137473602418445,-0.000128502799745867,-6.27307589298668e-05,0.000654562549248407,-0.00080351257909841,-0.000898695362973559,-3.92231545897073e-07,-0.00112230165706972,-0.00383248886500091,0.00191722088611085,0.00331859605090874,-0.00725496932886168,0.0192485899020472,0.00127977029560629,2.71247589983426e-05,-8.26536117031146e-06,-1.06534847158419e-05,-0.000585436250627518,-3.7874389312727e-17,-0.000299679266060185,-2.33732315266998e-06,4.06524517376891e-05,-0.00173642564153122,0.000206500968650816,1.06707311643706e-05,-0.000297366998919615,0.000121236746571262,4.61123259932468e-06,-0.000148318311419054,-5.76613408446273e-05,-0.000514756129841381,-2.07625896168724e-05,0.000323709789811009,1.5451411030282e-05,0.000485175084642705,-0.00422388258193274,-0.000163717699726335,0.508398170883135,-0.00459638350445927,-0.00238175660760884,2.63733274000884e-15,-0.000552958189059292,0.000250104680419492,1.45332740456425e-15,-0.000299830655983825,0.000145711070573319,-0.714944449789609,0.000497849823611437,-5.01005907504834e-07,-5.57260620279193e-07,-0.00033394949197041,2.78355500119972e-15,8.79218223286848e-16,-9.85256998703844e-16,4.8542163051735e-15,-6.15673120952258e-06,0.00164633664340158,-5.15590153955894e-07,-6.98558488170612e-05,-9.7692903873838e-06,5.45805809271368e-08,2.42263488618602e-05,-2.87732124056814e-15,1.08037281095011e-15,-5.62809529073738e-16,-1.49052191148377e-07,1.48659119634692e-05,-5.3818832850449e-05,-6.92619532633862e-06,-0.0127002574317143,-0.0160658040445195,2.00035298838866e-16,-1.28436055279759e-16,5.53973717590529e-16,-2.32508569297837e-16,-2.24296644430738e-16,3.61805856776727e-08,8.44319318816406e-16,9.60264199864083e-05,-5.32230724818481e-16,4.13674860770405e-16,1.25696654080394e-15,-6.42252321670749e-16,4.16847411491066e-10,-7.81356586277981e-17,-3.32151197215436e-15,-2.58311102685096e-16,-6.14392454087944e-16,0.00016681777306859,-1.49802148743754e-06,3.50330588551382e-16,-6.39070828955488e-17,2.6008378469564e-16,2.41453788542331e-06,7.79446746383766e-16,4.22320076614185e-16,-2.13658627798331e-15,-7.56716600279561e-15,1.99706280333875e-15
"t101",-0.0670571334413291,0.000854293637522804,0.0747823771324189,-0.000582484557019178,-0.0514855350218437,0.196784558166475,0.049053287832598,-0.0258976209501401,-0.261836262270209,0.0473995025991025,-0.0455167994259625,-0.065897665434638,-0.00149240438152108,0.321035803732267,0.0271526457101939,-0.158609001794544,-0.000151760418067126,-7.40912087332648e-05,0.00080023369911948,-0.000985941905023082,-0.00110870733523282,-4.87310314913421e-07,-0.0014531552794045,-0.00499976044881214,0.00252157095167301,0.00443362846961664,-0.009828360679652,0.0292515739197869,0.00199015079627721,4.24969370139023e-05,-1.30991707492901e-05,-1.71583786806357e-05,-0.00102392842035887,-2.40442367592467e-16,-0.000614290650567575,-5.04935348908895e-06,9.05609813135637e-05,-0.00423070281736894,0.000572576704186555,3.13509354866509e-05,-0.000912397415059412,0.000375274170371247,1.43104624520615e-05,-0.000486576777208411,-0.000267774452190769,-0.00243988633993454,-0.00010892605073367,0.00201872442538723,0.000728055013211185,-0.00075693399241423,0.0045128552035165,0.000165290004052752,-0.478953701607939,0.0030587389395445,0.00111927139028244,-3.24425242623937e-15,9.12414135306183e-05,-3.59492265242928e-05,1.20576112166535e-16,2.80131211721219e-05,-1.18888536076573e-05,0.00791275611543468,-5.07635880617829e-06,-1.04472963872482e-08,-3.20681224177413e-08,-3.36391885123095e-05,-9.98464667939557e-17,-4.49907854203202e-16,2.30078858857496e-16,-5.30406071340588e-16,-1.15444586564108e-06,0.00032621245550652,-1.04324023951731e-07,-1.42045941652921e-05,-2.23871598065344e-06,1.31288841939719e-08,6.03327415477575e-06,4.81851378350614e-16,-1.14313815581137e-15,7.44683210397664e-18,-4.04800049474243e-08,4.62760141737569e-06,-1.6962574462989e-05,-2.22481020647202e-06,-0.00429199061213901,-0.00545498378684889,-2.28750114175357e-16,3.90686078528779e-17,8.15016304087028e-16,1.53491204670355e-15,-1.50013726279672e-16,1.4918346920268e-08,-7.72574166231162e-17,4.0047219805557e-05,-9.99614000191375e-16,-2.64654281653965e-16,8.14260225849506e-16,2.14069751260443e-15,1.87380875136023e-10,-4.63319948219348e-15,6.71227537672757e-16,1.41034297822176e-16,-2.34835368264382e-15,8.09188508607298e-05,-7.41293406583025e-07,1.02833571252658e-14,0.70710678118655,1.47748125278958e-13,1.20942413786505e-06,3.36708079770821e-14,1.55438541739135e-14,-1.10138583640025e-15,-1.06596727367086e-14,1.22564908293818e-15
