"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100"
"t36",-0.0909627172679285,-0.0211782535108716,0.0120120602491646,0.0258199898476169,-0.0597803165498814,0.000638623929982132,-0.174536971001953,0.0633313898746648,-0.00834482275887635,0.281507962931875,-0.412446604092698,0.0282814526718535,-0.00796446278578014,-0.0117857305403064,0.00194185781866571,-0.048558221660628,0.000222135980603833,0.0716581986846093,-1.32092936413318e-16,0.00537300801280083,-0.00862364615054415,0.0115593350079479,-0.00440863634981599,0.0148690806828704,-0.0217771415664256,-0.00126980623221013,-0.00336123884963706,0.0041675273685009,-0.000509179802168935,2.5437806072667e-16,-2.28414884824802e-16,3.31471438597431e-16,0.0487842673603054,-0.00707491463392133,0.16079539314218,-0.174306744868715,0.0193981504729257,-0.0640574959338787,-0.135311083693577,0.00247300329542769,0.252560490486375,-0.103487693706996,-0.0157886038988472,0.00905988722996136,0.00507216891893661,-0.0384298857564982,-0.000546771588632648,0.000532593485610119,0.00534835973994797,0.00169439534297803,0.000359645171889074,0.00117546616040146,0.000199379970387212,0.000337887012470035,0.000814412444634441,0.00498293339817538,0.000347801279532413,0.000234288073673482,-3.04647779179852e-16,0.000685158351867447,-0.15684982880116,-0.000512900245797115,-0.00555678654588162,0.0334679291530851,0.00113794142331861,-0.000329945815797611,-0.000178201356024348,-0.0256025820135904,-0.0129049292706681,0.0590700760829727,0.00622175521077054,-0.0192012218104648,0.00202049146368899,0.00709199718305158,-0.00754073932747371,-0.025381849373105,0.0038221567643017,0.0052064209600751,0.0266051996390652,-0.0406359957039785,0.0356126390656558,-0.0205299790499392,0.0201753649309192,-0.0102556596968084,0.0479286653347179,-0.0923084107211982,0.00886632694491611,-0.240381976767349,0.0232381665866528,0.0750825048469394,-0.111069778249892,-0.121359926908946,-0.260060530088921,0.0980754049764851,0.018091289294455,0.374762618865748,-0.398904428059643,0.0840660671327066,0.0421170435224282,0.0448388145202987
"t2",-0.0245295671724359,0.0191380621686545,0.0235011245497026,0.0244036022677019,-0.0150462466848219,-0.0109381994404696,-0.0540842563755198,-0.00254103336188125,-0.00408809864680597,0.0699471038256194,-0.0476714984689135,-0.00242447213853145,0.00253343718642911,-0.00030871358394369,-0.00131592878475476,0.0378566928939112,-0.000250792903715467,-0.0171033766788908,2.16046424728861e-16,-0.0135824043475132,0.0241184149108257,-0.032655904330199,0.0136776515289871,-0.0109308301683862,0.0177873779579359,0.0060059864135225,0.0124165767571818,-0.0153033970901593,0.00184720927961302,-6.37914775274817e-17,2.15445541160452e-15,-2.37308251297243e-16,-0.173935636180069,0.00785030529398742,-0.43205825730382,0.387758239068185,-0.0239997796106163,-0.102456851361929,0.451309825015305,0.0012096406246736,0.603387230013207,0.00136320802119756,-0.087892217794706,0.0614490620159471,0.0354040204362988,0.0415036878002522,-0.00642642269294702,-0.00069455628967538,0.0802217324061536,0.0260744837745478,0.00555963026646175,0.0180352231591336,0.00299297436965621,0.00277631870517852,0.00460379880322893,-0.00902706908469701,-0.000548672392065692,0.00388064848638709,-2.43108741053464e-16,0.00745439593683169,0.063131651232882,0.000458166296954308,0.0179514526182438,-0.00995701179167234,0.000557302940009996,0.0100522420698203,0.00563978121525578,5.75287353008722e-16,2.70024054047846e-16,-1.89469483636218e-16,2.70409133505942e-16,4.69932740595459e-16,-6.4184274756076e-16,4.47307373641156e-16,3.50487502677866e-16,5.48441089230238e-16,-5.59176227506897e-16,-5.08460030108822e-16,-5.12758058840612e-16,-4.13816994406981e-16,1.87184415682276e-16,1.54075452055205e-16,5.96004503828975e-16,4.660594035853e-16,7.7276507869417e-16,3.37091108930307e-16,1.18402048957923e-16,-3.43247374849497e-16,7.51407610518511e-16,2.10157496326182e-16,-7.18194421737304e-17,2.03406415172333e-16,1.05096116670933e-15,-6.73680249153095e-17,-2.326124530984e-16,2.26928773985591e-16,4.52055449654309e-16,-5.70457366841236e-16,6.83310475349899e-17,-6.37172065660719e-16
"t15",0.0106093979421053,0.142267975297,-0.0491113959002176,-0.0346435103160371,-0.000296546650525512,0.0497265576663328,-0.00312145192084615,-0.00212072197413734,-0.0014060989253162,0.0445271284192028,0.0304592976784514,-0.0502061090439048,-0.00818428301983943,4.24306152781964e-06,3.752427258219e-05,-0.00016925785430799,-1.60527803139002e-05,-0.00091514596321846,-8.76278537240346e-17,-0.00272407754593914,0.00997234835100547,-0.0261842983692978,0.107062216966503,0.000135423150597558,0.00101869767582168,0.000796420776041064,0.00265000500055052,-0.00814327721181718,0.0158739768640258,-6.28471182849343e-16,2.00151180040529e-15,4.91074367360534e-18,-0.0427826328753887,0.000684604310123245,-0.13402538981247,0.124783554933707,-0.0036036292630249,-0.508650543256825,-0.232265849969893,-0.000693709923546508,-0.0642792812854302,2.79598270896964e-06,-0.00255775478108374,-0.724766303313192,0.172972442661472,-0.00995375922760031,-0.000335798080980446,9.634647724302e-05,0.00655161663255379,0.00206244098830389,0.000341102147662601,0.00296261119293259,-5.50004414551668e-05,-0.00898663763392673,-0.144205867335267,0.014510649684363,4.00214655132645e-05,0.000463899373766679,-5.50503009430558e-16,0.00115304995596693,-0.00823659899378676,9.10437294878705e-05,0.129774249662364,-0.00399044227612157,-9.89946348245452e-06,0.000835916917084793,0.000476313991834577,-3.74652160707019e-15,-9.98616660464814e-16,1.36477759675606e-15,-5.71893294415089e-16,1.80401800500041e-16,-8.98752144747113e-16,1.15706769909195e-16,9.44093287300109e-16,-2.7212231081359e-16,-4.98143707436102e-16,2.24606582272145e-16,-3.73628142072996e-16,2.01924192845505e-16,-1.94532172528547e-16,5.34682311898747e-16,4.32074229833185e-16,2.37185371251854e-16,-9.66846708985352e-16,2.6822004420904e-16,-2.62608735166883e-17,-1.71740957465851e-15,4.75281773820137e-16,-1.67308943693424e-15,3.09350934727544e-15,-7.08355936819929e-17,5.51386716840127e-16,1.90202918529236e-15,3.50676380212059e-15,1.48692288751994e-15,9.18877360957077e-16,-1.80526525491675e-15,-5.63741364537315e-16,5.17214196249118e-16
"t92",0.0122534014094238,0.180741446178016,-0.0884494289949783,-0.0732970561911444,-0.00067287134352507,0.126833925629827,0.00934363653645241,0.00515912942300883,0.00135567199272547,-0.0257552286015753,-0.00987737139688985,-0.0139278972572475,-0.26416969210811,-3.90811495116182e-06,-3.44591189377352e-05,0.000131204463225029,7.12810844338309e-06,0.000123306586064,-8.69985382996422e-17,-0.000219553843356236,0.00279789879266401,-0.00816327121455765,0.277190128126864,0.00273734184484932,-0.00144346853686071,-0.000856668632925588,0.000571681502424648,-0.00507248134063708,0.509188873327182,6.33479746291612e-17,8.09616247732097e-17,-2.26325500159353e-16,0.0125231002611737,-0.000188103345254514,0.0268010775375296,-0.0229160369755521,0.000592020338995644,0.0745969052768012,0.0296102391774466,7.696810463554e-05,0.00655293777987956,-2.61867863157739e-07,0.000233894667717126,0.0642180658440525,-0.0152250635924429,0.000868567434042428,2.97173969794084e-05,-8.65145927560901e-06,-0.00102240711930873,-0.000531925861201755,-0.000344951741620277,-0.0114002302295185,-0.00011608080810758,-0.00586568645272177,-0.0918150034373218,0.00895751814111678,2.1759815612768e-06,1.88425153443358e-05,-3.13058762559678e-16,-1.88835848252498e-05,0.000151606254542108,-1.67729933171686e-06,-0.00239685888731747,7.37350160348385e-05,1.80892762324802e-07,-1.50990665960596e-05,-8.58936238667604e-06,0.109577246427186,-0.00397703838239938,-0.20467031647301,0.00799237712698497,-0.0293961699580361,0.0326687412374742,-0.00392495022316939,-0.0207132455499425,-0.00251990267268572,-0.0216335618272791,0.0296697638635175,0.0209127656189803,-0.00552253213307817,-0.00246202152124669,-0.0308257832237032,-0.0189225402501118,0.00176723716065646,0.247306425373446,-0.0341064157170941,0.0216494677163029,0.13955936581616,-0.0736167447140147,0.134946573048478,-0.268339377859477,-0.0840668065008991,-0.0275677623009958,-0.230314229919114,-0.345122381315491,-0.0356434458928436,-0.0409405048790807,0.138920355834068,0.0210670939284539,-0.244809228615075
"t93",0.0122534014094238,0.180741446178017,-0.0884494289949785,-0.0732970561911448,-0.00067287134352515,0.126833925629828,0.00934363653645249,0.00515912942300887,0.00135567199272558,-0.0257552286015757,-0.00987737139689014,-0.0139278972572473,-0.264169692108111,-3.90811495110517e-06,-3.44591189375843e-05,0.000131204463224991,7.12810844330036e-06,0.000123306586064006,-1.77849155072852e-16,-0.000219553843356265,0.00279789879266409,-0.00816327121455747,0.277190128126866,0.00273734184484954,-0.00144346853686086,-0.000856668632925529,0.00057168150242473,-0.00507248134063709,0.509188873327187,3.80229701890666e-16,-4.10045261634018e-16,-2.03287907341032e-16,0.0125231002611745,-0.000188103345254254,0.0268010775375304,-0.0229160369755529,0.000592020338995586,0.0745969052768054,0.0296102391774486,7.69681046346481e-05,0.00655293777988022,-2.61867863460665e-07,0.000233894667717729,0.0642180658440596,-0.015225063592444,0.00086856743404224,2.97173969766329e-05,-8.65145927578633e-06,-0.00102240711930851,-0.000531925861200058,-0.000344951741619475,-0.0114002302295181,-0.000116080808104133,-0.00586568645271879,-0.0918150034373165,0.00895751814111674,2.17598156164809e-06,1.88425153436346e-05,-4.38790137283445e-17,-1.88835848239653e-05,0.000151606254542254,-1.67729933301148e-06,-0.00239685888731767,7.3735016035004e-05,1.80892763609365e-07,-1.50990665954457e-05,-8.58936238764689e-06,-0.109577246427186,0.00397703838239877,0.204670316473008,-0.00799237712698555,0.0293961699580356,-0.0326687412374739,0.00392495022316923,0.0207132455499422,0.00251990267268556,0.0216335618272786,-0.0296697638635172,-0.0209127656189806,0.00552253213307818,0.00246202152124693,0.0308257832237032,0.0189225402501117,-0.0017672371606565,-0.247306425373444,0.0341064157170935,-0.0216494677163027,-0.139559365816159,0.0736167447140145,-0.134946573048478,0.268339377859475,0.0840668065008981,0.0275677623009958,0.230314229919112,0.345122381315489,0.0356434458928433,0.0409405048790808,-0.138920355834067,-0.0210670939284541,0.244809228615073
"t34",0.0123481198465412,0.183003901761514,-0.0908955224377076,-0.0757442765354527,-0.000696856384469601,0.131796834836914,0.0102141987327757,0.00566746157172533,0.00153619114019589,-0.0297073909126336,-0.0115468172491666,-0.0166996565134561,-0.32884946014118,-5.30055325554565e-06,-4.67544792120134e-05,0.000182488574191111,1.14104473089057e-05,0.000402598703597846,-6.24993998428836e-17,0.000968880246563704,-0.00350982351786057,0.0092952318857682,-0.100760280489084,-0.000827253021574892,0.000319218756727312,0.000181575158054051,-0.000105267774195921,0.000911996114918939,-0.082993008533069,-3.63370358108517e-16,6.45100292628875e-16,9.64939933512099e-18,-4.26550453906104e-05,1.48279036815604e-06,-0.00186724136563996,0.0023239853328779,-9.28537485500635e-05,-0.0174908013451681,-0.0110491222197422,-4.53678271352423e-05,-0.00520586478416227,2.95596623769035e-07,-0.000298691224662589,-0.101666127398847,0.0257537801987727,-0.00172309146494348,-7.67995838213418e-05,2.43919562316371e-05,0.00603537032446303,0.00378944800646726,0.0029067819676656,0.099701526665049,0.00105209901932624,0.0558256995930396,0.875342869078781,-0.0855871868663868,-3.55914214579132e-05,-0.000354117455061126,1.43881797394604e-15,-0.000203364216932599,0.001011487582494,-1.1076686335838e-05,-0.0152714154701533,0.000465728862482946,9.17089895509024e-07,-7.2214235462361e-05,-4.07970796009184e-05,8.9902044142498e-16,-1.20671701797637e-16,-4.57966997657877e-16,-5.85611474677311e-16,-4.61544864827079e-16,8.23126289350995e-16,-3.33798743853975e-16,-2.24863530573494e-16,-1.7092447249234e-16,4.82686807190547e-16,2.5652223401007e-16,7.18500779706144e-16,3.98769559040169e-16,2.9227380064778e-16,-4.65339572430779e-16,-2.97179815478277e-16,4.20480707544191e-16,1.42420797377696e-15,-2.99239799605999e-17,7.83010808969031e-16,1.11260826940462e-15,2.86229373536173e-17,8.88612100569119e-16,-2.59341159658533e-16,1.05384451165591e-16,5.4080004363577e-16,-1.15792792021452e-15,-1.51788304147971e-15,-2.46764414457701e-16,-2.7527893159407e-16,1.17050466541535e-15,6.827288842777e-16,-6.34908792207511e-16
"t44",0.0125320757603314,0.187324774230799,-0.0953509297394801,-0.0801306782986652,-0.000739586244709916,0.14055788960853,0.0115865516549744,0.00646158248816148,0.00180391372589142,-0.0354170000089787,-0.0139146203305535,-0.0205070563037437,-0.414055074320873,-6.99810992122374e-06,-6.17395730469067e-05,0.000243825040726017,1.61077226477659e-05,0.000652053300312244,1.20009187441678e-17,0.00182671512551795,-0.00741869409299687,0.0199205906127696,-0.27233638839513,-0.00235006215171705,0.000993769179393393,0.000572735920197213,-0.000347192373124674,0.00303129420125385,-0.28490468979811,2.84060969191202e-17,-1.6826817716975e-16,3.79470760369927e-17,0.000700201708798269,-1.5658533705009e-05,0.00593091147453325,-0.00593783116393606,0.00018360263513796,0.0272527831911024,0.0130879202594428,4.13316467834154e-05,0.00402709247166555,-1.90910949342607e-07,0.000181758318655227,0.0560787975301859,-0.0138028427968272,0.000864352584196783,3.48616326968309e-05,-1.07435777521813e-05,-0.00217219649902854,-0.00131400787644461,-0.000979053794604917,-0.0333824858577767,-0.000350321572119569,-0.0184527493164351,-0.289264394672048,0.0282738637239961,1.10339754157987e-05,0.000108456135779416,-3.50123660337199e-16,4.77306065115317e-05,-0.000207667646961004,2.26520357641332e-06,0.00307877168300587,-9.35569508890492e-05,-1.65250464978506e-07,1.25510857899927e-05,7.05860953181976e-06,-0.102621170468142,0.00385778165181996,0.10032799020217,0.120195103960357,0.239411157491813,-0.265509206650699,0.047087753659398,0.0856656308958069,0.118666253480682,0.0111664906279865,0.0262505209013115,-0.0389236962779494,0.0200272445458739,0.0829151171634569,0.239142849088839,0.125740724439921,0.000164095270972469,-0.0473367834333151,-0.113510495386654,-0.146286473248602,-0.165855587887712,0.0276370438760672,-0.109986369436673,-0.0945711692743324,0.0960066567924118,-0.171352826645926,-0.136016949693044,-0.0147126009613221,-0.1270756745533,0.00112087040294994,-0.0893764690053689,-0.0470565444922261,-0.247790929348087
"t45",0.0125320757603314,0.187324774230799,-0.0953509297394801,-0.0801306782986652,-0.000739586244709902,0.14055788960853,0.0115865516549744,0.0064615824881615,0.00180391372589141,-0.0354170000089787,-0.0139146203305535,-0.0205070563037437,-0.414055074320873,-6.9981099212255e-06,-6.17395730468581e-05,0.000243825040726025,1.61077226477646e-05,0.000652053300312225,8.95308358705261e-17,0.00182671512551783,-0.00741869409299677,0.0199205906127697,-0.27233638839513,-0.00235006215171695,0.000993769179393439,0.000572735920196773,-0.000347192373124633,0.00303129420125394,-0.28490468979811,-7.15573433840433e-18,-6.59194920871187e-17,2.23996168835505e-16,0.000700201708798075,-1.56585337050619e-05,0.00593091147453334,-0.00593783116393571,0.000183602635138033,0.0272527831911022,0.0130879202594425,4.13316467836954e-05,0.00402709247166612,-1.90910949193421e-07,0.000181758318654664,0.0560787975301853,-0.0138028427968271,0.000864352584196696,3.48616326960971e-05,-1.07435777532206e-05,-0.00217219649902789,-0.00131400787644635,-0.000979053794604549,-0.0333824858577766,-0.000350321572119867,-0.0184527493164363,-0.28926439467205,0.0282738637239963,1.10339754153282e-05,0.000108456135779357,-6.79899655013249e-16,4.77306065123889e-05,-0.000207667646959023,2.26520357579861e-06,0.00307877168300681,-9.35569508887161e-05,-1.65250464104205e-07,1.25510857896265e-05,7.05860953243288e-06,0.102621170468141,-0.00385778165181972,-0.100327990202168,-0.120195103960357,-0.239411157491812,0.265509206650698,-0.0470877536593979,-0.0856656308958066,-0.118666253480682,-0.0111664906279869,-0.0262505209013117,0.0389236962779489,-0.0200272445458741,-0.0829151171634572,-0.239142849088839,-0.125740724439921,-0.000164095270972634,0.0473367834333141,0.113510495386655,0.146286473248602,0.165855587887712,-0.0276370438760677,0.109986369436673,0.0945711692743332,-0.0960066567924111,0.171352826645926,0.136016949693045,0.0147126009613236,0.127075674553301,-0.00112087040294965,0.0893764690053679,0.0470565444922255,0.247790929348088
"t65",0.0123556939491491,0.183303507019597,-0.0916691536569302,-0.0767094620841112,-0.000707090242361569,0.13417042954982,0.0117332103082028,0.00666009449665315,0.00230898141239938,-0.0607600875594537,-0.0382719168296369,0.0630607947993437,0.136962445631611,-3.93348634561481e-07,-3.49483568502437e-06,1.83966242038059e-05,1.17534712292048e-06,-8.66528378651663e-05,1.61803269447322e-16,-0.000858800688573692,0.0058190678865339,-0.0164683657204592,0.497580000700912,0.00523547114879493,-0.00421928171306644,-0.00297720174699425,-0.00878170252017155,0.0279726707012639,-0.370214803424103,-1.73691898537609e-15,-3.78169717762944e-16,1.35579481669312e-16,0.0125050115255752,-0.00018752192902449,0.0262960368852233,-0.0223430701148286,0.000571646678417727,0.0711708410220373,0.0277161877239354,7.01181106268651e-05,0.00582524099968002,-2.23807597743604e-07,0.000196434059049706,0.0519963440807242,-0.0121665026652617,0.000669483546354918,2.11943165483078e-05,-5.97633491694464e-06,-0.000408595079072781,-0.000151565658242213,-5.61204300864323e-05,-0.00151364985149928,-1.19511205718925e-05,-0.000354277244366765,-0.00540399661211746,0.000509561455187728,-1.26292639723922e-06,-1.52362753220678e-05,1.83722284970771e-16,-3.69300805457396e-05,0.000238182360665693,-2.62442106906758e-06,-0.00369788161005565,0.000113375786016757,2.56893995890031e-07,-2.10333279594622e-05,-1.19383926557843e-05,-0.159035503982818,-0.323656067012024,0.0893752476551196,-0.296513732799563,-0.123873457558081,-0.037142407539546,-0.0942322369463739,0.117161922448529,-0.0549882845462572,-0.127792603332099,0.0959648620296762,-0.00324557158417111,0.0545969519028991,0.00506978508545083,0.00359843533411516,-0.0193792733315469,-0.0158427803047001,0.261388663316056,-0.099169767532321,0.0600238988391256,-0.0159662721840879,-0.0617209826219022,-0.104242330850625,0.131695242036647,-0.0616415613319094,-0.048527220415433,-0.117939549415793,0.135929123552143,0.0987317221357562,0.130718733867383,-0.00504957802614527,-0.070744547844524,-0.134358165205013
"t66",0.0123556939491491,0.183303507019597,-0.09166915365693,-0.0767094620841111,-0.000707090242361533,0.13417042954982,0.0117332103082027,0.00666009449665317,0.00230898141239933,-0.0607600875594534,-0.0382719168296367,0.0630607947993433,0.13696244563161,-3.93348634531801e-07,-3.49483568496539e-06,1.83966242038005e-05,1.17534712302392e-06,-8.66528378652101e-05,1.17918200945986e-16,-0.000858800688573759,0.00581906788653404,-0.016468365720459,0.49758000070091,0.00523547114879472,-0.00421928171306641,-0.00297720174699468,-0.0087817025201711,0.0279726707012638,-0.370214803424099,-1.75640751942652e-15,-7.02563007770607e-16,3.0216714547171e-16,0.0125050115255754,-0.00018752192902444,0.0262960368852228,-0.0223430701148281,0.000571646678417558,0.0711708410220357,0.0277161877239346,7.01181106274343e-05,0.00582524099967924,-2.23807598284404e-07,0.000196434059049095,0.0519963440807205,-0.0121665026652605,0.000669483546354354,2.11943165484282e-05,-5.97633491630192e-06,-0.000408595079072938,-0.0001515656582441,-5.61204300870705e-05,-0.00151364985149919,-1.19511205737852e-05,-0.000354277244368386,-0.00540399661211787,0.000509561455187307,-1.26292639622487e-06,-1.52362753227836e-05,-2.28833079922948e-16,-3.6930080546462e-05,0.000238182360663718,-2.62442106998612e-06,-0.00369788161005491,0.000113375786015983,2.56893995383492e-07,-2.10333279615521e-05,-1.19383926565788e-05,0.15903550398282,0.323656067012026,-0.0893752476551196,0.296513732799564,0.123873457558082,0.0371424075395463,0.0942322369463746,-0.11716192244853,0.0549882845462576,0.1277926033321,-0.0959648620296766,0.00324557158417098,-0.0545969519028991,-0.00506978508545059,-0.0035984353341148,0.0193792733315471,0.0158427803047001,-0.261388663316057,0.0991697675323213,-0.0600238988391259,0.0159662721840882,0.0617209826219026,0.104242330850626,-0.131695242036648,0.0616415613319099,0.0485272204154331,0.117939549415794,-0.135929123552145,-0.0987317221357572,-0.130718733867384,0.00504957802614513,0.0707445478445242,0.134358165205014
"t90",0.0127351369383415,0.192388403552603,-0.101632558475704,-0.08675787537481,-0.00080592580693934,0.15474321113378,0.0160446423408333,0.00925319841545326,0.00354439278215778,-0.0986989624745862,-0.064881094390097,0.115917467979384,0.284274987160922,-1.09421732931393e-06,-9.73524691096073e-06,5.61253487870401e-05,6.65274012944547e-06,0.0003622276270082,2.59427991096441e-16,0.00111420287812686,-0.00474101481572369,0.0128039365091139,-0.206839804177348,-0.0019523653056005,0.00130779423938104,0.000899857091369797,0.00244182683080991,-0.00766878090560503,0.0957678722005431,0.49141672656537,0.0335156905657424,-0.0859435822948874,0.000349000791013021,-7.77442474419934e-06,0.00281163086142472,-0.00275498826105076,8.21961740474066e-05,0.0116363680954535,0.00516222166997015,1.45410852371549e-05,0.001281078899922,-5.21489494174215e-08,4.65811217641615e-05,0.0126721591677667,-0.00298791189960214,0.00016723467706271,5.42350976882069e-06,-1.53993072686629e-06,-0.000109842639527677,-4.10356829077732e-05,-1.52765430224454e-05,-0.000412478164212426,-3.26003556624622e-06,-9.67683905926366e-05,-0.00147613205617427,0.00013919769744773,-3.48871257635649e-07,-4.21760352496757e-06,-4.77220553827601e-17,-1.06444841378448e-05,6.98355374120531e-05,-7.69849844027506e-07,-0.00108658729417317,3.33285107298922e-05,7.64478985636197e-08,-6.28309360942571e-06,-3.56792218616565e-06,-0.0181840968212605,0.00111923364820618,-0.00762343999518577,-0.129490825871648,0.0449980670323533,0.000524105395836033,-0.0810280332766153,-0.0651559534364986,-0.111766048160878,0.202651367748003,-0.0276678243777388,-0.22820564336484,-0.0546956476406997,-0.0409386154650051,0.0957946894950134,0.219805675552142,-0.335448847195015,-0.175061085156278,-0.0910518629841072,0.0997630530048229,0.0867739992446709,0.059264810757677,0.0362377401871803,0.0803422521678996,0.0232252367573413,0.0936307829452684,-0.0813886661878997,-0.0630227073046801,0.0902600520425944,-0.0521823197180771,0.186002703593174,-0.23328556469414,-0.0377915456651821
"t91",0.0127351369383415,0.192388403552604,-0.101632558475704,-0.08675787537481,-0.000805925806939376,0.15474321113378,0.0160446423408333,0.00925319841545326,0.0035443927821578,-0.0986989624745862,-0.064881094390097,0.115917467979384,0.284274987160922,-1.09421732931855e-06,-9.7352469109746e-06,5.61253487870339e-05,6.65274012947475e-06,0.000362227627008211,3.63588175233111e-16,0.00111420287812695,-0.00474101481572358,0.0128039365091139,-0.206839804177347,-0.00195236530560057,0.00130779423938095,0.000899857091369684,0.00244182683080976,-0.00766878090560507,0.0957678722005431,0.49141672656537,0.0335156905657422,-0.0859435822948878,0.000349000791013049,-7.7744247441178e-06,0.00281163086142484,-0.00275498826105052,8.21961740478706e-05,0.0116363680954535,0.00516222166997031,1.45410852370755e-05,0.00128107889992121,-5.21489494694632e-08,4.65811217645406e-05,0.0126721591677669,-0.00298791189960205,0.000167234677062425,5.42350977085747e-06,-1.53993072828215e-06,-0.000109842639528981,-4.10356829078863e-05,-1.52765430231444e-05,-0.000412478164211883,-3.26003556556193e-06,-9.67683905919689e-05,-0.00147613205617446,0.000139197697446883,-3.48871257862464e-07,-4.21760352518162e-06,-2.81830055213801e-17,-1.06444841369742e-05,6.98355374100772e-05,-7.69849844702185e-07,-0.00108658729417436,3.33285107295392e-05,7.64478987162753e-08,-6.2830936092041e-06,-3.56792218747124e-06,0.0181840968212595,-0.00111923364820633,0.00762343999518541,0.129490825871648,-0.0449980670323531,-0.000524105395835686,0.081028033276615,0.0651559534364988,0.111766048160878,-0.202651367748003,0.0276678243777386,0.22820564336484,0.0546956476406997,0.0409386154650052,-0.0957946894950137,-0.219805675552142,0.335448847195015,0.175061085156278,0.091051862984107,-0.0997630530048229,-0.0867739992446708,-0.0592648107576775,-0.0362377401871807,-0.0803422521678996,-0.0232252367573414,-0.0936307829452683,0.0813886661878999,0.0630227073046803,-0.0902600520425944,0.0521823197180772,-0.186002703593174,0.23328556469414,0.0377915456651819
"t46",0.0127351369383415,0.192388403552603,-0.101632558475704,-0.0867578753748101,-0.000805925806939378,0.15474321113378,0.0160446423408333,0.00925319841545327,0.00354439278215782,-0.0986989624745863,-0.0648810943900971,0.115917467979384,0.284274987160922,-1.09421732936861e-06,-9.73524691093991e-06,5.61253487870072e-05,6.65274012955129e-06,0.000362227627008193,-3.81626343628759e-16,0.00111420287812685,-0.00474101481572354,0.012803936509114,-0.20683980417735,-0.00195236530560044,0.00130779423938096,0.000899857091369714,0.00244182683080957,-0.00766878090560468,0.0957678722005448,-0.491416726565369,-0.0335156905657425,0.0859435822948872,0.000349000791013388,-7.77442474463909e-06,0.00281163086142529,-0.00275498826105036,8.21961740480274e-05,0.0116363680954538,0.00516222166997028,1.45410852378878e-05,0.00128107889992212,-5.21489496784974e-08,4.65811217632392e-05,0.0126721591677665,-0.00298791189960211,0.00016723467706257,5.42350976870792e-06,-1.53993072731927e-06,-0.000109842639527619,-4.10356829080792e-05,-1.52765430228383e-05,-0.000412478164212139,-3.26003556566213e-06,-9.67683905929492e-05,-0.00147613205617506,0.000139197697447386,-3.48871257943399e-07,-4.21760352502622e-06,-1.59812109649733e-16,-1.06444841368783e-05,6.98355374111528e-05,-7.69849844777703e-07,-0.00108658729417435,3.33285107296224e-05,7.64478991603645e-08,-6.28309360883156e-06,-3.56792218678961e-06,-0.0310173552246381,0.0551621040970995,0.0680960063497668,0.175900854079314,-0.0538837776949929,-0.0215110488654688,0.0160386497291084,0.0354901853412217,0.0226195464295663,0.1250378439817,-0.0456866950052454,-0.0847355485686957,-0.0247009130427836,-0.0744538547670947,0.0290556809494115,-0.001487792687488,0.0111424683847656,0.262686163650999,0.115695222882546,0.0666467462799942,-0.149610353652348,-0.179567284453246,0.233507774163315,0.206204967159514,0.174551987284762,0.0167722906237908,-0.219362858149596,0.176538000292353,-0.15131662278907,-0.131370954073146,0.169822856746417,0.0160980438494029,0.0721224094074771
