"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100"
"t16",-0.0849278182284526,-0.0100311983098682,-0.0586945210112813,0.0593014955860478,0.00539028549719474,0.00402309619173535,-0.00686059085056543,0.267745018721173,-0.215893176054823,-0.0456258317600485,0.0056751117545742,-0.00424599560310491,0.00176210947454692,0.000520821662864521,-0.00286397477460858,0.00141287607631974,0.000152338514483791,0.000182512115614153,-0.00988867086168433,0.00596786607946493,-0.000340874951597469,0.00152237706864435,-0.0150424972730816,0.0531295118550663,-0.00617707694566608,0.00286553945396298,-0.0923967567312246,-1.90577018324946e-16,3.88367576908212e-16,-6.01150446130844e-17,2.43826756694183e-17,1.02558049459086e-15,-0.00266084303711128,-0.0327219296449816,-0.491150453326353,0.00351819918592415,-0.0463425317867939,-0.201847563462402,-0.00394719825909805,-0.000975831920223158,0.000728056801729063,-0.000525356517664076,-0.0978060796083726,0.00116194356564559,-0.0470055168653353,-0.018798704950294,0.00497098965197637,-0.0561283689813499,0.000730358845288989,-3.7905823490734e-05,-0.00162420697523468,-0.00109841041123415,0.220472764892593,-0.0606518272943541,0.000531282220503115,0.000125992269619099,0.000710693403684855,-0.00010952005042399,0.000757264997021237,-0.00296178317337242,-0.000984647776928832,8.21238779599716e-05,0.0001176501087385,0.013379841703056,0.000508022031256813,7.48028709048396e-05,0.0110890376169057,-0.700274220215028,-2.94676904386434e-05,4.06694751663519e-15,-1.45404972021835e-15,-2.13413251855593e-15,4.07313988582288e-15,9.12943101560496e-16,-1.00416415661111e-15,-1.01399120468156e-15,-1.80774854560723e-15,-1.91083239385584e-15,6.79169824123501e-17,1.23788784850375e-16,2.29201949931246e-15,2.53766160140924e-17,-7.26283537281868e-15,1.27942611361096e-15,-1.16161312466894e-15,9.63798525659707e-17,-9.1968214556885e-16,2.10315027767787e-15,-6.13061034667001e-16,-2.02150623319762e-16,-9.79437711293401e-16,-3.40780810497426e-15,1.86554882522091e-15,-3.69239646854721e-16,1.64054293160715e-15,1.54834971916133e-15,-6.52257042668831e-17,-1.27483789468634e-15,-3.57699751797849e-16,1.77795907679542e-16
"t17",-0.08681504522013,-0.0104204557327673,-0.0637032161088077,0.06472491509815,0.00591988557301778,0.00448428246177233,-0.00808156749955306,0.323354225220597,-0.276623928423005,-0.0628727710920168,0.00805229698039236,-0.00650759801849223,0.00270880143730068,0.000916313906951267,-0.00512790541309221,0.00391231887307713,0.000427760077285566,0.000554073070097093,-0.0401224246151271,-0.0146828075990333,0.000783193991745076,-0.00242163666750361,0.0178550502081462,-0.0391142972181255,0.00393651624552512,-0.00173139672066237,0.0519830918409513,-6.32218587178301e-17,-2.29925347681531e-16,1.57411204450219e-16,4.28885866815216e-17,1.74724066748837e-16,-0.000221941923193567,-0.00325791922960313,-0.125645091784517,0.00121987938478298,-0.0164096019121873,-0.0795532223359501,-0.00179991974901139,-0.000515692968366649,0.000396008899079144,-0.000309633738633502,-0.0692801785384991,0.00088389456791612,-0.0390175799724198,-0.0171970800735652,0.00464292142946177,-0.0554226787198512,0.000758414194040713,-5.26310290395705e-05,-0.00315286547397415,-0.00225866489990075,0.614565831401363,-0.193957078018314,0.00210384519079349,0.000511778757840899,0.00368580098238028,0.000699281667458335,-0.00166047777280851,0.00413769731176022,0.00135187212666968,-0.00010799815991099,-0.000154606145471756,-0.0170360410278065,-0.000644137217806415,-7.16171753018142e-05,-0.0103668084675246,0.578461713191659,1.79319786018694e-05,-4.92057854179527e-15,2.35203246449384e-15,-9.83785606724804e-16,5.92864398208505e-16,1.2051417882051e-15,8.57706650294963e-16,1.32948121675253e-15,8.92471930941916e-16,-1.04756984656353e-16,1.18500916021711e-15,-3.20729556153532e-17,-3.3647858505102e-16,-2.05379145011939e-16,3.91521703258332e-15,4.47727295327899e-17,-1.16921480141234e-15,-2.11920473388509e-16,1.44862691594022e-15,-4.5922524836756e-16,-5.29762480144514e-16,7.51349413408483e-17,8.48938746788124e-16,1.91824716407e-15,-3.87085180697099e-16,2.7876444638364e-16,-2.37131709734948e-15,-6.80552524305632e-16,9.12047794141496e-16,-8.99120751180743e-17,-1.48525606918522e-15,-1.65094522652274e-16
"t35",-0.08807924489227,-0.0106820968434515,-0.0670996528926596,0.0684065774955435,0.00627982930795479,0.00479860289886423,-0.00892193712556044,0.361788006632712,-0.318986388861784,-0.0750270568114131,0.00973392634457675,-0.00812233762490068,0.00338494995139218,0.00120270785427775,-0.00676995147060934,0.0057797326049589,0.000633679535076981,0.000832893042177804,-0.0630592276654793,-0.0314224990760604,0.00169645282033409,-0.00567180377599352,0.045340708208684,-0.118268961731933,0.012692306180505,-0.00572446967218258,0.177963517516126,1.81439835547806e-16,-7.44222287869246e-16,7.17279070906418e-18,-1.36028520834289e-16,-3.93368508167099e-16,0.00233846233335608,0.0280244220158084,0.32683376169572,-0.00205113234985332,0.0267595170804695,0.111020254955297,0.00204098302679587,0.000479564229485793,-0.000354951294167502,0.000251504777987976,0.0460266852321559,-0.000548408267925998,0.022424113319232,0.00915496041542152,-0.00243430406095711,0.0279479043834461,-0.000370007792344931,2.19778491611837e-05,0.00116419475324989,0.0008202346863157,-0.207727309248061,0.0639316375444645,-0.000671456643616158,-0.000162789741512475,-0.00114006131824913,-0.000182352562747144,0.00037999006670339,-0.000854110370259897,-0.000277728815789677,2.19206249764551e-05,3.13743102262447e-05,0.00342574486402429,0.000129369378404832,1.31273669050662e-05,0.00188391960125406,-0.100289719173327,-2.72105065649095e-06,-0.283483383162127,0.377483532166499,-0.310918359369949,0.250124322344788,0.00652252322676973,-0.0118203343984494,-0.264888582571401,0.0294967058037811,-0.010565941154361,-0.00168900936713717,0.0293989977561441,-0.0324014328199793,0.00505561521250675,-0.0675043483942045,0.0104225966364739,-0.0234377960937852,-0.00398420438157069,0.115956113757839,-0.0203370812052788,0.00749339578094036,0.0117873550210369,0.00186277005836696,0.0333977035882367,0.000374947132854465,0.0145121850163641,-0.0174156860284691,0.00133817506241984,0.0111938003519287,-0.00771396738952263,-0.138446881665027,0.0660773903634339
"t36",-0.0880792448922699,-0.0106820968434515,-0.0670996528926595,0.0684065774955435,0.0062798293079548,0.0047986028988643,-0.00892193712556042,0.361788006632712,-0.318986388861784,-0.0750270568114132,0.00973392634457664,-0.00812233762490068,0.00338494995139214,0.00120270785427776,-0.00676995147060951,0.0057797326049588,0.000633679535077203,0.000832893042177929,-0.0630592276654791,-0.0314224990760607,0.00169645282033415,-0.00567180377599413,0.0453407082086835,-0.118268961731933,0.0126923061805045,-0.0057244696721824,0.177963517516125,3.68789970953142e-16,-7.37283393965072e-16,-7.69612978758108e-17,1.02495957112514e-16,-1.91833848075217e-17,0.00233846233335614,0.0280244220158082,0.326833761695719,-0.00205113234985367,0.0267595170804689,0.111020254955296,0.00204098302679541,0.000479564229486071,-0.000354951294166732,0.000251504777987598,0.046026685232153,-0.000548408267925345,0.0224241133192316,0.00915496041542123,-0.00243430406095626,0.027947904383445,-0.00037000779234483,2.19778491611743e-05,0.00116419475324973,0.00082023468631451,-0.207727309248055,0.0639316375444658,-0.000671456643616334,-0.000162789741512291,-0.00114006131824969,-0.000182352562745999,0.000379990066702432,-0.000854110370258065,-0.000277728815789038,2.19206249765444e-05,3.13743102288849e-05,0.00342574486402418,0.000129369378405679,1.31273669049382e-05,0.00188391960125492,-0.100289719173325,-2.72105065598095e-06,0.28348338316213,-0.3774835321665,0.310918359369951,-0.25012432234479,-0.00652252322677027,0.0118203343984489,0.264888582571401,-0.0294967058037815,0.0105659411543615,0.00168900936713654,-0.0293989977561441,0.0324014328199795,-0.00505561521250673,0.0675043483942031,-0.0104225966364742,0.0234377960937865,0.00398420438157065,-0.11595611375784,0.0203370812052788,-0.00749339578094024,-0.0117873550210367,-0.00186277005836736,-0.0333977035882377,-0.000374947132854285,-0.0145121850163643,0.0174156860284701,-0.00133817506241965,-0.0111938003519292,0.00771396738952308,0.138446881665028,-0.066077390363434
"t2",-0.0177268239273675,0.0243886192435366,-0.0394579759537025,0.00607306671231806,-0.00747726089137578,0.0123510930852198,-0.00422009898846267,0.0608461212176464,-0.0325448924836291,0.0399308589340063,-0.00657889512466408,0.00793165022363031,-0.00333924054172211,-0.00160942737654321,0.00139186761106223,-0.0103709856979207,-0.00113777070011714,-0.00148648348289346,0.0356916320533359,0.0743185063939854,-0.00399116074452222,0.0127232773298362,-0.0634729077413779,0.206989835297244,-0.0293634736958305,0.0121588114239122,-0.356332839986946,7.30210163168987e-17,-1.11965558352578e-15,-1.19180923810469e-16,1.43399289838364e-16,-1.67834496300756e-16,0.00732975362868262,0.00988418127970418,0.155569547980717,0.00539945140983527,-0.084125463869267,-0.00668096677228245,-0.0977161607959604,0.0566121710023289,-0.0294163338290853,0.0123888789868481,0.0764937444313305,-0.0316416902234664,0.814069003385743,0.240084764762048,-0.0566268989876184,-0.111083575889549,-0.0188206336667008,-3.04312907124287e-05,0.0103401284287816,0.00594303831358897,0.0843932517798696,-0.0197670797016069,0.00445661412057071,0.00114776429624176,0.0119733794129815,0.00593849819169015,-0.017622858689523,0.0408775075046972,0.0131842822273881,-0.00100286054313336,-0.00143376641187015,0.00285992941085499,-0.00814898259466038,-0.000345837064775602,0.000979126328651255,-0.021950862192611,-0.000384253927853342,1.90819582357449e-16,-1.31838984174237e-15,-2.60208521396521e-16,1.92554305833426e-16,-2.17707796235089e-16,4.69459540686223e-16,-1.25767452008319e-15,4.04380305282781e-16,-1.87783816274489e-16,-4.70110061989715e-16,4.3771952208671e-16,-3.89404762775325e-16,3.53449908230274e-17,-7.39209041200617e-16,1.1297386637299e-16,-1.09070738552042e-16,1.94776920287021e-16,-2.87747256577653e-16,-3.50414142147315e-16,1.607871821796e-16,-1.61220863048595e-16,-3.83807569059869e-17,4.64038529823796e-17,-2.96420873957537e-16,1.2793585635329e-16,2.00794242344315e-16,1.26336658148873e-16,6.74373751285984e-17,-4.05491612509579e-16,-7.62627808126304e-16,4.62737487216813e-16
"t15",0.0223675697727947,0.146825758537331,0.0567354381934984,0.0190497504457582,0.0175432978221961,-0.0531123097287209,5.60609711023653e-05,0.000881239562209845,-0.00319249072611185,0.0596357747061488,0.0487324847571581,-0.0304761073471294,-0.00610803919600213,0.0542054393250119,1.95806855546886e-05,-0.00068922125237791,-7.71089282173704e-05,-0.000110239156136297,0.00148698394956261,0.0292701921245557,-0.00793583627821685,0.0711745704117068,-0.00293499723252144,0.01561519660573,-0.00283083739803785,0.00109973027257042,-0.03044347096762,-1.31909457315449e-15,-1.10653673723871e-15,5.13959263603175e-16,2.86995091320491e-16,-1.1817803680092e-15,0.00172037594843876,0.0161774479268037,0.0667618507316196,0.0276870131133053,-0.549608527170012,0.00931651216731819,0.120314686473456,-0.142681595578965,-0.00481377126801404,-0.0364822659761938,-0.00106974593310947,-0.0011966032373571,0.136666775593291,-0.746248615959267,-0.0663415626589121,0.0388044895059755,0.0027720528763841,3.71780298824261e-06,0.000295947124710119,0.000202203183477541,-0.00668418226939644,0.00150853929234224,0.000209933592396168,5.52638719681269e-05,0.000664064283973721,0.000524535235245217,-0.0021780690507142,0.0267213008367036,0.0483715148386333,0.00519762839940263,-0.000215044132240382,-0.00163052720519974,-0.125921570049424,-1.68175630473698e-05,-1.45650572332024e-05,0.000398741595466264,-3.45731651189811e-05,7.49400541621981e-16,5.3776427755281e-17,-1.48318857196017e-15,-9.4542429440736e-16,2.61639668264202e-15,-6.75457953458469e-16,-8.98586760555986e-16,4.91143584135934e-16,-3.16803874800264e-15,2.22499969837475e-15,-1.62071961753996e-15,8.39697641931078e-16,6.57893878264204e-16,1.04191828775857e-15,8.44593492366208e-17,5.09791861502684e-16,1.27285335049798e-16,-1.17592567627778e-15,1.27285335049798e-15,7.6588041464376e-16,9.66024135684584e-17,-6.45967654366864e-16,5.50774703622636e-17,6.41414005242424e-16,-1.39645239816133e-16,-1.52482193538361e-15,-2.61374038731943e-16,5.06539254985228e-16,3.66243493865603e-16,-7.33788030338189e-16,1.23599047663348e-16
"t92",0.0253227173257527,0.183954878613691,0.100667303028457,0.035757560962467,0.0352013426329405,-0.128097825831321,0.000907397714965058,-0.00631899980342685,0.00325954347679457,0.00458401456331543,0.0179726729760718,-0.0368316703116444,-0.00762942595038032,0.390828164326231,0.000222961057908614,0.00115525051553444,0.00012650693713067,0.000163016098509202,-0.00172658128775401,-0.0225276135058474,0.00631515083408243,-0.12712879427357,-0.000676336535141324,-0.00276650847499729,0.000550944688363304,-0.000218291756160012,0.00615567218692224,0.453530651448839,0.10059367943733,-0.177827823348634,-0.00679417117667271,0.0502191630233214,-0.00026142099489024,-0.00240962232675055,-0.00795028509398512,-0.00286002326766353,0.0561434031432717,-0.000897934891800416,-0.0107629371955029,0.0125303751380246,0.000435027326749659,0.0152441514785531,5.83328436811106e-05,6.45860080736108e-05,-0.00716368304315628,0.0376390121038166,0.00331819726354705,-0.00189817386895662,-0.000132955564498444,-1.61356271354799e-07,-1.17968903469341e-05,-7.96541133843301e-06,0.000250077993890548,-5.5417651802208e-05,-7.53243874342567e-06,-1.97799496049376e-06,-2.32847256658337e-05,-1.62332429883521e-05,6.21077197692386e-05,-0.000898824184266607,-0.00178782922727528,0.00408219508878462,-7.51244450575532e-05,1.55313207285518e-05,0.00141256935044948,3.58005741613272e-07,3.09214040556099e-07,-8.2630610737165e-06,6.49008442469841e-07,0.104083159767271,0.0562210119844998,-0.128237288955793,-0.0781022163228092,0.135663853145087,0.0545039921075114,-0.101284663940096,0.0652419754347704,-0.282709731223773,0.248857401872297,-0.191878520541552,0.029419024413915,0.0763333642207885,0.0557295294562989,-0.134140694596143,0.253608623511238,-0.024130714409866,-0.241430004123852,0.17080948473868,0.0812225557611159,0.0896021556884132,-0.0158140868912367,0.103805619402528,-0.0115818473392876,0.00106732992542537,-0.193377977413332,-0.000148875551581097,0.0546079530800836,-0.019788055987891,0.040938119392996,0.0226180290107996
"t93",0.0253227173257528,0.18395487861369,0.100667303028457,0.0357575609624668,0.0352013426329403,-0.128097825831321,0.000907397714965016,-0.0063189998034269,0.00325954347679458,0.00458401456331568,0.0179726729760718,-0.0368316703116442,-0.00762942595038029,0.390828164326229,0.000222961057908634,0.00115525051553449,0.000126506937130566,0.000163016098509114,-0.00172658128775392,-0.022527613505847,0.00631515083408226,-0.127128794273569,-0.000676336535141374,-0.00276650847499742,0.000550944688363722,-0.000218291756159648,0.00615567218692204,0.453530651448834,0.100593679437329,-0.177827823348632,-0.00679417117667254,0.0502191630233203,-0.000261420994890378,-0.00240962232675067,-0.00795028509398466,-0.00286002326766402,0.0561434031432676,-0.000897934891800652,-0.0107629371955021,0.0125303751380234,0.000435027326750195,0.0152441514785524,5.83328436814749e-05,6.4586008072854e-05,-0.00716368304315584,0.0376390121038107,0.00331819726354735,-0.00189817386895678,-0.000132955564497196,-1.61356272499824e-07,-1.17968903463549e-05,-7.96541133928677e-06,0.000250077993890312,-5.54176518023884e-05,-7.53243874212357e-06,-1.97799496181653e-06,-2.32847256655884e-05,-1.6233242983885e-05,6.21077197685508e-05,-0.00089882418426325,-0.00178782922727561,0.00408219508878081,-7.51244450556752e-05,1.55313207288144e-05,0.00141256935044767,3.58005742316113e-07,3.0921403933442e-07,-8.26306107317223e-06,6.49008442642229e-07,-0.104083159767273,-0.0562210119844992,0.128237288955795,0.0781022163228087,-0.135663853145088,-0.0545039921075134,0.101284663940097,-0.0652419754347703,0.282709731223776,-0.248857401872298,0.191878520541553,-0.0294190244139151,-0.0763333642207892,-0.0557295294562992,0.134140694596146,-0.253608623511241,0.0241307144098675,0.241430004123854,-0.170809484738681,-0.0812225557611165,-0.0896021556884146,0.0158140868912354,-0.10380561940253,0.0115818473392882,-0.00106732992542585,0.193377977413334,0.000148875551581026,-0.054607953080084,0.0197880559878913,-0.0409381193929959,-0.0226180290107999
"t44",0.0253227173257528,0.18395487861369,0.100667303028457,0.0357575609624669,0.0352013426329404,-0.128097825831321,0.000907397714965048,-0.00631899980342687,0.00325954347679455,0.00458401456331586,0.0179726729760719,-0.0368316703116444,-0.00762942595038017,0.390828164326231,0.000222961057908675,0.00115525051553463,0.000126506937130476,0.000163016098508884,-0.00172658128775394,-0.0225276135058469,0.00631515083408257,-0.127128794273569,-0.00067633653514124,-0.00276650847499752,0.000550944688366758,-0.000218291756158354,0.00615567218692183,-0.45353065144884,-0.10059367943733,0.177827823348634,0.00679417117667255,-0.0502191630233213,-0.000261420994893731,-0.0024096223267496,-0.00795028509398489,-0.0028600232676638,0.0561434031432721,-0.000897934891800902,-0.0107629371955034,0.0125303751380239,0.00043502732675062,0.0152441514785539,5.83328436809822e-05,6.45860080724945e-05,-0.00716368304315653,0.0376390121038159,0.0033181972635479,-0.0018981738689565,-0.000132955564499176,-1.61356272580923e-07,-1.17968903477693e-05,-7.96541133922334e-06,0.000250077993890209,-5.54176518023954e-05,-7.5324387422298e-06,-1.97799496164742e-06,-2.32847256652628e-05,-1.62332429866025e-05,6.21077197685621e-05,-0.000898824184266019,-0.00178782922727632,0.00408219508877821,-7.51244450617223e-05,1.55313207285217e-05,0.00141256935044965,3.58005735947442e-07,3.09214041217028e-07,-8.26306107402138e-06,6.49008442417365e-07,-0.0901450883541186,0.0333207757800758,0.0405428184914281,-0.183769278594583,0.00758324202677473,-0.225448142262743,-0.0903777987334041,0.206874610558596,-0.0866628076148154,0.121662528716227,-0.0112352333508538,0.0529355995740728,0.0254287948681856,0.054968917931661,0.32791886232479,-0.176897467045502,0.273150641724156,-0.0291795952727881,0.017257571494526,0.0858217091490582,-0.0636921390812284,-0.269921448369825,-0.060409721823205,0.0947261835470589,-0.0107928987700335,-0.0410128614238299,-0.00774483002335105,0.0524313643663848,0.0755475707259408,0.0479776017861256,-0.0220759724399759
"t45",0.0253227173257528,0.18395487861369,0.100667303028457,0.0357575609624668,0.0352013426329403,-0.128097825831321,0.000907397714965019,-0.00631899980342686,0.00325954347679457,0.00458401456331581,0.0179726729760719,-0.0368316703116443,-0.00762942595038033,0.39082816432623,0.000222961057908713,0.0011552505155346,0.000126506937130497,0.000163016098508994,-0.00172658128775395,-0.0225276135058467,0.00631515083408282,-0.127128794273569,-0.000676336535141111,-0.00276650847499752,0.000550944688366447,-0.000218291756158371,0.00615567218692177,-0.453530651448833,-0.100593679437329,0.177827823348632,0.00679417117667258,-0.0502191630233202,-0.000261420994893589,-0.00240962232675002,-0.00795028509398464,-0.00286002326766421,0.0561434031432702,-0.000897934891800552,-0.0107629371955024,0.0125303751380235,0.000435027326750887,0.0152441514785542,5.8332843680722e-05,6.45860080721552e-05,-0.00716368304315638,0.0376390121038135,0.0033181972635475,-0.00189817386895616,-0.000132955564498922,-1.61356272421653e-07,-1.17968903466059e-05,-7.96541133871816e-06,0.000250077993890773,-5.5417651801587e-05,-7.53243874158945e-06,-1.97799496074951e-06,-2.32847256650589e-05,-1.62332429866246e-05,6.21077197675369e-05,-0.000898824184264405,-0.00178782922727667,0.00408219508877614,-7.51244450615604e-05,1.55313207286926e-05,0.0014125693504476,3.58005735327244e-07,3.09214039886496e-07,-8.26306107323989e-06,6.49008442398663e-07,0.0901450883541197,-0.0333207757800755,-0.0405428184914288,0.183769278594584,-0.00758324202677368,0.225448142262745,0.0903777987334048,-0.206874610558598,0.0866628076148154,-0.121662528716227,0.0112352333508535,-0.0529355995740728,-0.0254287948681856,-0.0549689179316612,-0.327918862324793,0.176897467045504,-0.273150641724158,0.029179595272788,-0.0172575714945259,-0.0858217091490586,0.0636921390812293,0.269921448369827,0.0604097218232056,-0.0947261835470595,0.0107928987700336,0.0410128614238296,0.00774483002335095,-0.052431364366385,-0.0755475707259409,-0.0479776017861254,0.0220759724399761
"t65",0.0257396539100927,0.189684545972284,0.109370819093433,0.0391780870648217,0.0389507374236348,-0.145487310852999,0.00118676512147232,-0.00911753706218103,0.00720546068768478,-0.067313237880032,-0.0454846691836258,0.019209417125876,0.00380018889381697,-0.0224111707918008,-8.30510953798208e-06,2.0179151608804e-05,1.84716813950159e-06,-4.50802879845003e-07,0.000132001373462181,0.046404747844065,-0.0143635618005282,0.60278706425878,0.0123472145497617,-0.0191572113347291,0.00287658528160882,-0.00105194978732209,0.027025012552449,8.32667268468867e-17,1.04343617080005e-15,-3.25911173049143e-16,-3.12250225675825e-17,1.85962356624714e-15,-0.000491420318280815,-0.00448410422342314,-0.0140221720426223,-0.00518006671717648,0.10221396810338,-0.00170051088275931,-0.0229015685768392,0.0374725674509566,0.00150507798596344,0.166613711215735,-1.15065542601739e-05,1.46936865381597e-05,-0.00346717524617612,0.0240665447092934,0.00220087818920239,-0.00136064827766012,-0.000100432591170462,-1.42635302011369e-07,-1.12327163170954e-05,-7.64900330713515e-06,0.0002484942854524,-5.57000896087428e-05,-7.68193930928416e-06,-2.02032365551727e-06,-2.40883882529188e-05,-1.84812082998035e-05,8.37019341304035e-05,-0.00278795876260154,-0.00656893388974406,0.0386839677266112,-0.000736104854632284,-0.000184890045946091,-0.0122874874832935,1.75133877675294e-07,1.6401493290949e-07,-5.56896586431654e-06,5.36729365452999e-07,-0.0774824768485502,-0.0395748197386025,-0.0366932141917998,0.224632381722444,-0.344090083863941,-0.0202751729863868,0.201413105031294,0.211636776292827,0.0879100761261367,0.0512788525633239,0.0486842914170191,-0.0774649331176256,-0.105036167196378,-0.0824503998380531,0.0371550920523912,0.177272227557087,0.216876935558126,-0.114836453158811,0.111301476236306,-0.0498330969771322,0.10095347039999,0.00947360982314495,0.141846877345919,-0.0691524475709223,-0.0829821725514479,-0.0312930472315552,0.113640000345962,0.0754566457671983,-0.081519638199143,0.0800211267019592,-0.131500099150051
"t66",0.0257396539100926,0.189684545972284,0.109370819093434,0.0391780870648217,0.0389507374236348,-0.145487310852999,0.00118676512147227,-0.00911753706218103,0.00720546068768478,-0.0673132378800322,-0.0454846691836259,0.019209417125876,0.00380018889381702,-0.0224111707918012,-8.30510953798123e-06,2.01791516087554e-05,1.84716813944608e-06,-4.50802879824186e-07,0.000132001373462184,0.0464047478440652,-0.0143635618005283,0.602787064258783,0.0123472145497618,-0.0191572113347292,0.00287658528160873,-0.00105194978732274,0.0270250125524491,3.0813025742038e-16,1.21864324187371e-15,-4.84313110449275e-16,-5.87366526944022e-17,1.69655955950532e-15,-0.000491420318280892,-0.00448410422342359,-0.0140221720426225,-0.00518006671717625,0.102213968103381,-0.00170051088276007,-0.0229015685768399,0.0374725674509571,0.00150507798596348,0.166613711215736,-1.15065542603543e-05,1.46936865382632e-05,-0.00346717524617635,0.0240665447092959,0.00220087818920296,-0.00136064827765987,-0.000100432591170378,-1.42635301867387e-07,-1.12327163179788e-05,-7.64900330710999e-06,0.000248494285452316,-5.57000896087151e-05,-7.68193930900552e-06,-2.02032365499596e-06,-2.40883882516017e-05,-1.84812082999735e-05,8.37019341308337e-05,-0.00278795876260282,-0.00656893388974321,0.0386839677266081,-0.000736104854630152,-0.000184890045946379,-0.0122874874832914,1.75133877688738e-07,1.64014932954593e-07,-5.56896586391409e-06,5.36729365808834e-07,0.0774824768485498,0.0395748197386022,0.0366932141917995,-0.224632381722444,0.344090083863939,0.0202751729863868,-0.201413105031292,-0.211636776292826,-0.0879100761261359,-0.051278852563324,-0.0486842914170185,0.0774649331176252,0.105036167196377,0.0824503998380531,-0.0371550920523914,-0.177272227557086,-0.216876935558126,0.11483645315881,-0.111301476236306,0.0498330969771317,-0.10095347039999,-0.00947360982314475,-0.141846877345919,0.0691524475709223,0.082982172551447,0.031293047231555,-0.113640000345961,-0.0754566457671981,0.0815196381991426,-0.0800211267019583,0.131500099150051
"t91",0.0261386376466121,0.194993195841468,0.116752676662238,0.042046331963026,0.0420554150897696,-0.15945963218265,0.00138719051809273,-0.0110241843137646,0.00957928484779535,-0.104268705888231,-0.076053413411319,0.0418272090847163,0.00838055881163429,-0.140443542836751,-7.12910314879901e-05,-1.4678069274673e-05,-1.28490135305886e-06,2.49246011782903e-07,-3.75066682051736e-05,0.00517020690647752,-0.0016460903779481,0.0778912566641619,0.00168603163638735,-0.00263816593062292,0.000389195001869554,-0.000141066825685792,0.00357411662172368,3.10141452450341e-15,-8.93599430562553e-16,4.37384097039598e-16,-3.61896520780294e-16,-4.15596376757144e-15,3.40655823707806e-05,0.000388352934974548,0.00512427002156978,0.00359945054487967,-0.074682013175871,0.0016299345496906,0.0334904576048197,-0.0928755740643127,-0.00421649710488016,-0.695189809400498,0.000443542722947493,0.000355719506470381,-0.0301557750000204,0.127696837595432,0.0108286675760936,-0.00563355369733692,-0.000365467984927732,-3.14572288391004e-07,-1.69447428751732e-05,-1.08956799890439e-05,0.000265718011482306,-5.25646176430423e-05,-5.97766777799211e-06,-1.53644713189344e-06,-1.46863761441696e-05,1.18760687550883e-05,-0.000242573207470156,0.0284457798691611,0.0728107566660932,-0.54194584097223,0.0103573823453071,0.0032060060285455,0.219752625265782,3.53388439895593e-06,2.85141247844669e-06,-5.75750232939889e-05,2.9810764021535e-06,-6.03683769639929e-16,2.20309881449055e-16,-1.90819582357449e-17,1.09287578986539e-16,-1.1444838132757e-15,-1.04083408558608e-16,-4.562322741819e-16,1.70870262383715e-16,-8.01875926770279e-16,1.1895866236511e-15,-3.76868675155961e-16,3.68052756240939e-16,3.12467066110322e-16,-9.80986125664884e-16,2.95878772871294e-16,1.41770276074205e-15,5.91540705308091e-16,-1.70002900645727e-16,9.93129189996722e-16,-3.06503954161652e-16,1.01053063486511e-15,-3.70797142990043e-16,8.50231343663133e-16,-1.34983170474445e-16,2.08600497986211e-16,-5.83734449666196e-16,4.14815751192954e-16,5.84818651838681e-16,-6.51822346098285e-16,1.87133294970998e-16,7.38124839028131e-16
