"","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101","t102","t103","t104","t105","t106","t107","t108","t109","t110","t111","t112","t113","t114","t115","t116","t117","t118","t119","t120","t121","t122","t123","t124","t125"
"t24",6.17090876212564,5.65290539112577,6.25164589025843,9.75496523590095,6.46127881356318,6.29090485148493,6.92802759005538,7.02661879071809,4.88931867354185,4.38393489220526,8.1941092325214,3.79400730356532,7.86865417616258,7.96880025199581,9.75496523590095,9.60043012015767,9.75496523590096,8.975145404504,9.75496523590096,9.75496523590096,9.75496523590096,9.75496523590096,2.1169002235888,0,5.4701408157132,8.57660532667022,8.96360439355353,6.32692732527621,9.75496523590096,9.75496523590096,9.75496523590096,9.75496523590096,8.53840303440877,9.75496523590096,8.63751126677686,8.64415585577441,2.87636767510306,9.75496523590096,8.65591057592358,9.75496523590096,9.75496523590096,9.75496523590096,9.75496523590096,9.75496523590096,9.75496523590096,6.32692732527621,6.32692732527621,8.53840303440877,8.53840303440877,9.75496523590096,9.75496523590096,9.75496523590096,9.75496523590096,3.61738329755709,3.61738329755709,9.75496523590096,9.75496523590096,9.75496523590096,9.75496523590096,9.75496523590096,9.75496523590096,9.75496523590096,9.75496523590096,9.75496523590096,9.75496523590096,9.75496523590096,9.75496523590096,9.75496523590096,9.75496523590096,9.75496523590096,9.75496523590096,9.75496523590096,9.75496523590096,9.75496523590096,9.75496523590096,9.75496523590096,9.75496523590096,9.75496523590096,9.75496523590096,9.75496523590096,9.73479741124391,9.75496523590096,9.62497033033767,5.4701408157132,5.4701408157132,9.75496523590096,9.75496523590096,9.75496523590096,9.75496523590096,9.75496523590096,9.75496523590096,9.75496523590096,9.75496523590096,9.75496523590096,5.72255403920052,5.72255403920052,9.75496523590096,9.75496523590096,9.75496523590096,9.75496523590096,9.75496523590096,9.75496523590096,9.75496523590096,9.75496523590096,9.75496523590096,9.75496523590096,9.75496523590096,9.75496523590096,9.75496523590096,9.75496523590096,9.75496523590096,9.75496523590096,9.75496523590096,9.75496523590096,9.75496523590096,9.75496523590096,9.75496523590096,9.75496523590096,9.75496523590096,9.75496523590096,9.75496523590096,5.4701408157132,5.4701408157132,5.4701408157132,5.4701408157132
"t25",7.30269460930549,6.78469123830562,7.38343173743827,10.8867510830808,7.59306466074303,7.42269069866478,8.05981343723523,8.15840463789793,6.0211045207217,5.5157207393851,9.32589507970125,4.92579315074516,9.00044002334243,9.10058609917566,10.8867510830808,10.7322159673375,10.8867510830808,10.1069312516839,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,6.53703184246741,5.4701408157132,0,9.70839117385007,10.0953902407334,7.45871317245606,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,9.67018888158862,10.8867510830808,9.76929711395671,9.77594170295426,5.86091104043901,10.8867510830808,9.78769642310343,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,7.45871317245606,7.45871317245606,9.67018888158862,9.67018888158862,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,6.60192666289305,6.60192666289305,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8665832584238,10.8867510830808,10.7567561775175,3.16330186885769,3.16330186885769,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,6.85433988638037,6.85433988638037,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,3.16330186885769,3.16330186885769,3.16330186885769,3.16330186885769
"t26",6.12433470007475,4.08660435899577,4.68534485812842,8.18866420377095,3.8561802312622,2.49235267819944,4.39601454379677,4.42152020841711,8.27078252211571,8.3697720268548,5.66209618626279,7.77984443821486,2.81483250313152,2.91497857896476,7.22295218964234,7.06841707389906,7.22295218964234,1.80581391360555,7.22295218964234,7.22295218964234,7.22295218964234,4.7011435628699,9.64349635342443,8.57660532667022,9.70839117385007,0,1.1400400766832,9.70839117385006,2.93781791124985,7.14986665359998,7.22295218964234,7.22295218964234,9.70839117385007,7.22295218964234,6.10549822051825,6.1121428095158,8.96737555139603,7.22295218964234,6.12389752966497,7.22295218964234,7.22295218964234,7.14986665359998,7.22295218964234,7.22295218964234,7.22295218964234,9.70839117385006,9.70839117385006,9.70839117385006,9.70839117385006,7.14986665359998,7.22295218964234,7.22295218964234,7.22295218964234,9.70839117385007,9.70839117385007,7.22295218964234,7.22295218964234,7.22295218964234,7.22295218964234,7.22295218964234,7.22295218964234,8.01163166355385,7.22295218964234,7.22295218964234,7.22295218964234,7.22295218964234,7.22295218964234,8.01163166355385,8.01163166355385,7.14986665359998,7.14986665359998,7.22295218964234,7.22295218964234,7.14986665359998,7.22295218964234,7.22295218964234,7.14986665359998,7.14986665359998,7.22295218964234,7.22295218964234,7.20278436498529,7.22295218964234,7.09295728407906,9.70839117385006,9.70839117385006,7.14986665359998,2.93781791124985,2.93781791124985,8.01163166355385,8.01163166355385,7.14986665359998,7.14986665359998,7.22295218964234,7.22295218964234,9.70839117385007,9.70839117385007,8.01163166355385,8.01163166355385,7.22295218964234,7.22295218964234,7.22295218964234,7.22295218964234,7.22295218964234,7.22295218964234,7.22295218964234,7.22295218964234,7.22295218964234,7.22295218964234,7.22295218964234,7.22295218964234,7.22295218964234,7.22295218964234,7.22295218964234,7.22295218964234,7.22295218964234,7.22295218964234,7.22295218964234,7.22295218964234,4.7011435628699,4.7011435628699,4.7011435628699,9.70839117385007,9.70839117385007,9.70839117385007,9.70839117385007
"t27",6.51133376695806,4.47360342587908,5.07234392501174,8.57566327065426,4.24317929814551,2.87935174508275,4.78301361068008,4.80851927530042,8.65778158899902,8.75677109373811,6.0490952531461,8.16684350509817,3.20183157001484,3.30197764584807,7.60995125652565,7.45541614078237,7.60995125652565,2.19281298048886,7.60995125652565,7.60995125652565,7.60995125652565,5.08814262975321,10.0304954203077,8.96360439355353,10.0953902407334,1.1400400766832,0,10.0953902407334,3.32481697813317,7.53686572048329,7.60995125652566,7.60995125652565,10.0953902407334,7.60995125652565,6.49249728740156,6.49914187639911,9.35437461827934,7.60995125652565,6.51089659654828,7.60995125652565,7.60995125652565,7.53686572048329,7.60995125652565,7.60995125652565,7.60995125652566,10.0953902407334,10.0953902407334,10.0953902407334,10.0953902407334,7.53686572048329,7.60995125652565,7.60995125652565,7.60995125652566,10.0953902407334,10.0953902407334,7.60995125652565,7.60995125652565,7.60995125652565,7.60995125652565,7.60995125652566,7.60995125652566,8.39863073043716,7.60995125652566,7.60995125652566,7.60995125652565,7.60995125652565,7.60995125652565,8.39863073043716,8.39863073043716,7.53686572048329,7.53686572048329,7.60995125652565,7.60995125652565,7.53686572048329,7.60995125652565,7.60995125652565,7.53686572048329,7.53686572048329,7.60995125652566,7.60995125652566,7.5897834318686,7.60995125652566,7.47995635096237,10.0953902407334,10.0953902407334,7.53686572048329,3.32481697813317,3.32481697813317,8.39863073043716,8.39863073043716,7.53686572048329,7.53686572048329,7.60995125652566,7.60995125652566,10.0953902407334,10.0953902407334,8.39863073043716,8.39863073043716,7.60995125652565,7.60995125652565,7.60995125652565,7.60995125652565,7.60995125652565,7.60995125652565,7.60995125652565,7.60995125652565,7.60995125652565,7.60995125652565,7.60995125652565,7.60995125652566,7.60995125652566,7.60995125652566,7.60995125652566,7.60995125652566,7.60995125652565,7.60995125652565,7.60995125652566,7.60995125652566,5.08814262975321,5.08814262975321,5.08814262975321,10.0953902407334,10.0953902407334,10.0953902407334,10.0953902407334
"t28",7.30269460930549,6.78469123830562,7.38343173743827,10.8867510830808,7.59306466074303,7.42269069866478,8.05981343723522,8.15840463789793,5.12293127975375,6.12009402546079,9.32589507970125,5.53016643682085,9.00044002334243,9.10058609917566,10.8867510830808,10.7322159673375,10.8867510830808,10.1069312516839,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,7.39381835203042,6.32692732527621,7.45871317245606,9.70839117385006,10.0953902407334,0,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,9.67018888158862,10.8867510830808,9.76929711395671,9.77594170295425,6.71769755000202,10.8867510830808,9.78769642310343,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,2.89315691352374,2.89315691352374,9.67018888158862,9.67018888158862,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,7.45871317245606,7.45871317245606,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8665832584238,10.8867510830808,10.7567561775175,7.45871317245606,7.45871317245606,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,7.45871317245606,7.45871317245606,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,7.45871317245606,7.45871317245606,7.45871317245606,7.45871317245606
"t29",7.30269460930549,5.26496426822651,5.86370476735916,9.36702411300169,5.03454014049294,3.67071258743018,5.5743744530275,5.59988011764785,9.44914243134644,9.54813193608554,6.84045609549353,8.9582043474456,3.99319241236226,4.0933384881955,8.40131209887308,8.2467769831298,8.40131209887308,3.33635798908364,8.40131209887308,8.40131209887308,8.40131209887308,5.87950347210064,10.8218562626552,9.75496523590096,10.8867510830808,2.93781791124985,3.32481697813317,10.8867510830808,0,8.32822656283072,8.40131209887308,8.40131209887308,10.8867510830808,8.40131209887308,7.28385812974899,7.29050271874653,10.1457354606268,8.40131209887308,7.3022574388957,8.40131209887308,8.40131209887308,8.32822656283072,8.40131209887308,8.40131209887308,8.40131209887308,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,8.32822656283072,8.40131209887308,8.40131209887308,8.40131209887308,10.8867510830808,10.8867510830808,8.40131209887308,8.40131209887308,8.40131209887308,8.40131209887308,8.40131209887308,8.40131209887308,9.18999157278459,8.40131209887308,8.40131209887308,8.40131209887308,8.40131209887308,8.40131209887308,9.18999157278459,9.18999157278459,8.32822656283072,8.32822656283072,8.40131209887308,8.40131209887308,8.32822656283072,8.40131209887308,8.40131209887308,8.32822656283072,8.32822656283072,8.40131209887308,8.40131209887308,8.38114427421603,8.40131209887308,8.27131719330979,10.8867510830808,10.8867510830808,8.32822656283072,2.83632575289001,2.83632575289001,9.18999157278459,9.18999157278459,8.32822656283072,8.32822656283072,8.40131209887308,8.40131209887308,10.8867510830808,10.8867510830808,9.18999157278459,9.18999157278459,8.40131209887308,8.40131209887308,8.40131209887308,8.40131209887308,8.40131209887308,8.40131209887308,8.40131209887308,8.40131209887308,8.40131209887308,8.40131209887308,8.40131209887308,8.40131209887308,8.40131209887308,8.40131209887308,8.40131209887308,8.40131209887308,8.40131209887308,8.40131209887308,8.40131209887308,8.40131209887308,5.87950347210064,5.87950347210064,5.87950347210064,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808
"t30",7.30269460930549,5.26496426822651,5.86370476735916,9.36702411300169,3.86478182656817,4.86416617841469,5.5743744530275,4.1160455571203,9.44914243134644,9.54813193608554,6.84045609549353,8.9582043474456,6.44191550309234,6.54206157892557,8.40131209887308,8.2467769831298,8.40131209887308,7.54840673143376,8.40131209887308,8.40131209887308,8.40131209887308,8.32822656283072,10.8218562626552,9.75496523590096,10.8867510830808,7.14986665359998,7.53686572048329,10.8867510830808,8.32822656283072,0,8.40131209887308,8.40131209887308,10.8867510830808,8.40131209887308,7.28385812974899,7.29050271874653,10.1457354606268,8.40131209887308,7.3022574388957,8.40131209887308,8.40131209887308,2.72756706457657,8.40131209887308,8.40131209887308,8.40131209887308,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,3.74534372888314,8.40131209887308,8.40131209887308,8.40131209887308,10.8867510830808,10.8867510830808,8.40131209887308,8.40131209887308,8.40131209887308,8.40131209887308,8.40131209887308,8.40131209887308,9.18999157278459,8.40131209887308,8.40131209887308,8.40131209887308,8.40131209887308,8.40131209887308,9.18999157278459,9.18999157278459,2.72756706457657,2.72756706457657,8.40131209887308,8.40131209887308,3.74534372888314,8.40131209887308,8.40131209887308,3.74534372888314,3.74534372888314,8.40131209887308,8.40131209887308,8.38114427421603,8.40131209887308,8.27131719330979,10.8867510830808,10.8867510830808,3.74534372888314,8.32822656283072,8.32822656283072,9.18999157278459,9.18999157278459,3.74534372888314,3.74534372888314,8.40131209887308,8.40131209887308,10.8867510830808,10.8867510830808,9.18999157278459,9.18999157278459,8.40131209887308,8.40131209887308,8.40131209887308,8.40131209887308,8.40131209887308,8.40131209887308,8.40131209887308,8.40131209887308,8.40131209887308,8.40131209887308,8.40131209887308,8.40131209887308,8.40131209887308,8.40131209887308,8.40131209887308,8.40131209887308,8.40131209887308,8.40131209887308,8.40131209887308,8.40131209887308,8.32822656283072,8.32822656283072,8.32822656283072,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808
"t31",7.30269460930549,5.26496426822651,5.86370476735916,9.36702411300169,5.10762567653531,4.93725171445706,4.27339558888313,5.67296565369021,9.44914243134645,9.54813193608554,4.69794478451181,8.9582043474456,6.51500103913471,6.61514711496794,6.25880078789137,4.36625782213077,6.25880078789137,7.62149226747613,6.25880078789137,6.25880078789137,6.25880078789137,8.40131209887308,10.8218562626552,9.75496523590096,10.8867510830808,7.22295218964234,7.60995125652566,10.8867510830808,8.40131209887308,8.40131209887308,0,3.22514506009219,10.8867510830808,6.25880078789137,5.14134681876727,5.14799140776482,10.1457354606268,6.25880078789137,5.15974612791399,6.25880078789137,6.25880078789137,8.40131209887308,6.25880078789137,6.25880078789137,5.63556792110493,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,8.40131209887308,5.63556792110493,5.63556792110493,6.25880078789137,10.8867510830808,10.8867510830808,5.63556792110493,5.63556792110493,6.25880078789137,6.25880078789137,6.25880078789137,6.25880078789137,9.18999157278459,6.25880078789137,6.25880078789137,6.25880078789137,6.25880078789137,6.25880078789137,9.18999157278459,9.18999157278459,8.40131209887308,8.40131209887308,2.68344061567494,2.68344061567494,8.40131209887308,5.63556792110493,5.63556792110493,8.40131209887308,8.40131209887308,6.25880078789137,6.25880078789137,6.23863296323432,6.25880078789137,6.12880588232808,10.8867510830808,10.8867510830808,8.40131209887308,8.40131209887308,8.40131209887308,9.18999157278459,9.18999157278459,8.40131209887308,8.40131209887308,2.68344061567494,2.68344061567494,10.8867510830808,10.8867510830808,9.18999157278459,9.18999157278459,3.22514506009219,3.22514506009219,6.25880078789137,6.25880078789137,6.25880078789137,6.25880078789137,6.25880078789137,5.63556792110493,5.63556792110493,6.25880078789137,6.25880078789137,6.25880078789137,6.25880078789137,5.63556792110493,3.22514506009219,3.22514506009219,5.63556792110493,5.63556792110493,2.68344061567494,2.68344061567494,8.40131209887308,8.40131209887308,8.40131209887308,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808
"t32",7.30269460930549,5.26496426822651,5.86370476735916,9.36702411300169,5.10762567653531,4.93725171445706,4.27339558888313,5.67296565369021,9.44914243134644,9.54813193608554,4.69794478451181,8.9582043474456,6.51500103913471,6.61514711496794,6.25880078789136,4.36625782213077,6.25880078789137,7.62149226747613,6.25880078789137,6.25880078789137,6.25880078789137,8.40131209887308,10.8218562626552,9.75496523590096,10.8867510830808,7.22295218964234,7.60995125652565,10.8867510830808,8.40131209887308,8.40131209887308,3.22514506009219,0,10.8867510830808,6.25880078789137,5.14134681876727,5.14799140776482,10.1457354606268,6.25880078789137,5.15974612791399,6.25880078789137,6.25880078789137,8.40131209887308,6.25880078789137,6.25880078789137,5.63556792110493,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,8.40131209887308,5.63556792110493,5.63556792110493,6.25880078789137,10.8867510830808,10.8867510830808,5.63556792110493,5.63556792110493,6.25880078789137,6.25880078789137,6.25880078789137,6.25880078789137,9.18999157278459,6.25880078789137,6.25880078789137,6.25880078789137,6.25880078789137,6.25880078789137,9.18999157278459,9.18999157278459,8.40131209887308,8.40131209887308,3.22514506009219,3.22514506009219,8.40131209887308,5.63556792110493,5.63556792110493,8.40131209887308,8.40131209887308,6.25880078789137,6.25880078789137,6.23863296323431,6.25880078789137,6.12880588232808,10.8867510830808,10.8867510830808,8.40131209887308,8.40131209887308,8.40131209887308,9.18999157278459,9.18999157278459,8.40131209887308,8.40131209887308,3.22514506009219,3.22514506009219,10.8867510830808,10.8867510830808,9.18999157278459,9.18999157278459,2.55171167644078,2.55171167644078,6.25880078789137,6.25880078789137,6.25880078789137,6.25880078789137,6.25880078789137,5.63556792110493,5.63556792110493,6.25880078789137,6.25880078789137,6.25880078789137,6.25880078789137,5.63556792110493,2.55171167644078,2.55171167644078,5.63556792110493,5.63556792110493,3.22514506009219,3.22514506009219,8.40131209887308,8.40131209887308,8.40131209887308,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808
"t33",7.30269460930549,6.78469123830562,7.38343173743827,10.8867510830808,7.59306466074303,7.42269069866478,8.05981343723523,8.15840463789793,8.23258022985426,8.33156973459335,9.32589507970125,7.74164214595341,9.00044002334243,9.10058609917566,10.8867510830808,10.7322159673375,10.8867510830808,10.1069312516839,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,9.60529406116298,8.53840303440877,9.67018888158862,9.70839117385007,10.0953902407334,9.67018888158862,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,0,10.8867510830808,9.76929711395671,9.77594170295426,8.92917325913458,10.8867510830808,9.78769642310343,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,9.67018888158862,9.67018888158862,2.55045743379558,2.55045743379558,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,9.67018888158862,9.67018888158862,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8665832584238,10.8867510830808,10.7567561775175,9.67018888158862,9.67018888158862,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,9.67018888158862,9.67018888158862,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,9.67018888158862,9.67018888158862,9.67018888158862,9.67018888158862
"t34",7.30269460930549,5.26496426822651,5.86370476735916,9.36702411300169,5.10762567653531,4.93725171445706,4.27339558888313,5.67296565369021,9.44914243134644,9.54813193608554,4.04826822641434,8.9582043474456,6.51500103913471,6.61514711496794,5.19246768910995,6.10426567214808,4.40378465343983,7.62149226747613,5.19246768910995,5.21836373042934,5.21836373042934,8.40131209887308,10.8218562626552,9.75496523590096,10.8867510830808,7.22295218964234,7.60995125652565,10.8867510830808,8.40131209887308,8.40131209887308,6.25880078789137,6.25880078789137,10.8867510830808,0,4.4916702606698,4.49831484966735,10.1457354606268,5.19246768910995,4.09341302913257,5.6091242297939,5.6091242297939,8.40131209887308,5.6091242297939,5.6091242297939,6.25880078789137,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808,8.40131209887308,6.25880078789137,6.25880078789137,5.6091242297939,10.8867510830808,10.8867510830808,6.25880078789137,6.25880078789137,5.6091242297939,5.6091242297939,2.54562678089328,2.54562678089328,9.18999157278459,2.54562678089328,2.54562678089328,4.40378465343983,4.40378465343983,2.54562678089328,9.18999157278459,9.18999157278459,8.40131209887308,8.40131209887308,6.25880078789137,6.25880078789137,8.40131209887308,6.25880078789137,6.25880078789137,8.40131209887308,8.40131209887308,2.54562678089328,2.54562678089328,5.58895640513685,5.6091242297939,5.47912932423061,10.8867510830808,10.8867510830808,8.40131209887308,8.40131209887308,8.40131209887308,9.18999157278459,9.18999157278459,8.40131209887308,8.40131209887308,6.25880078789137,6.25880078789137,10.8867510830808,10.8867510830808,9.18999157278459,9.18999157278459,6.25880078789137,6.25880078789137,5.6091242297939,5.6091242297939,5.19246768910995,5.19246768910995,2.54562678089328,6.25880078789137,6.25880078789137,2.54562678089328,2.54562678089328,5.6091242297939,5.6091242297939,6.25880078789137,6.25880078789137,6.25880078789137,6.25880078789137,6.25880078789137,6.25880078789137,6.25880078789137,8.40131209887308,8.40131209887308,8.40131209887308,10.8867510830808,10.8867510830808,10.8867510830808,10.8867510830808
"t35",6.1852406401814,4.14751029910241,4.74625079823507,8.2495701438776,3.99017170741121,3.81979774533296,3.15594161975904,4.55551168456612,8.33168846222235,8.43067796696144,2.26585807767186,7.8407503783215,5.39754707001061,5.49769314584385,4.4916702606698,4.98681170302399,4.4916702606698,6.50403829835203,4.49167026066981,4.49167026066981,4.49167026066981,7.28385812974899,9.70440229353107,8.63751126677686,9.76929711395671,6.10549822051825,6.49249728740156,9.76929711395671,7.28385812974899,7.28385812974899,5.14134681876727,5.14134681876727,9.76929711395671,4.4916702606698,0,0.305745699493733,9.02828149150267,4.49167026066981,3.39261560069243,3.18223351636579,3.18223351636579,7.28385812974899,3.18223351636579,3.18223351636579,5.14134681876727,9.76929711395671,9.76929711395671,9.76929711395671,9.76929711395671,7.28385812974899,5.14134681876727,5.14134681876727,3.18223351636579,9.76929711395671,9.76929711395671,5.14134681876727,5.14134681876727,3.18223351636579,3.18223351636579,4.4916702606698,4.4916702606698,8.07253760366049,4.49167026066981,4.49167026066981,4.4916702606698,4.4916702606698,4.4916702606698,8.07253760366049,8.07253760366049,7.28385812974899,7.28385812974899,5.14134681876727,5.14134681876727,7.28385812974899,5.14134681876727,5.14134681876727,7.28385812974899,7.28385812974899,4.4916702606698,4.4916702606698,3.16206569170874,3.18223351636579,3.0522386108025,9.76929711395671,9.76929711395671,7.28385812974899,7.28385812974899,7.28385812974899,8.07253760366049,8.07253760366049,7.28385812974899,7.28385812974899,5.14134681876727,5.14134681876727,9.76929711395671,9.76929711395671,8.07253760366049,8.07253760366049,5.14134681876727,5.14134681876727,3.18223351636579,3.18223351636579,4.49167026066981,4.49167026066981,4.4916702606698,5.14134681876727,5.14134681876727,4.4916702606698,4.4916702606698,3.18223351636579,3.18223351636579,5.14134681876727,5.14134681876727,5.14134681876727,5.14134681876727,5.14134681876727,5.14134681876727,5.14134681876727,7.28385812974899,7.28385812974899,7.28385812974899,9.76929711395671,9.76929711395671,9.76929711395671,9.76929711395671
"t36",6.19188522917894,4.15415488809996,4.75289538723262,8.25621473287514,3.99681629640876,3.82644233433051,3.16258620875658,4.56215627356366,8.3383330512199,8.43732255595899,2.27250266666941,7.84739496731905,5.40419165900816,5.50433773484139,4.49831484966735,4.99345629202153,4.49831484966735,6.51068288734958,4.49831484966735,4.49831484966735,4.49831484966735,7.29050271874653,9.71104688252862,8.64415585577441,9.77594170295426,6.1121428095158,6.49914187639911,9.77594170295425,7.29050271874653,7.29050271874653,5.14799140776482,5.14799140776482,9.77594170295426,4.49831484966735,0.305745699493733,0,9.03492608050022,4.49831484966735,3.39926018968997,3.18887810536333,3.18887810536333,7.29050271874653,3.18887810536333,3.18887810536333,5.14799140776482,9.77594170295425,9.77594170295425,9.77594170295425,9.77594170295425,7.29050271874653,5.14799140776482,5.14799140776482,3.18887810536333,9.77594170295426,9.77594170295426,5.14799140776482,5.14799140776482,3.18887810536333,3.18887810536333,4.49831484966735,4.49831484966735,8.07918219265804,4.49831484966735,4.49831484966735,4.49831484966735,4.49831484966735,4.49831484966735,8.07918219265804,8.07918219265804,7.29050271874653,7.29050271874653,5.14799140776482,5.14799140776482,7.29050271874653,5.14799140776482,5.14799140776482,7.29050271874653,7.29050271874653,4.49831484966735,4.49831484966735,3.16871028070628,3.18887810536333,3.05888319980005,9.77594170295425,9.77594170295425,7.29050271874653,7.29050271874653,7.29050271874653,8.07918219265804,8.07918219265804,7.29050271874653,7.29050271874653,5.14799140776482,5.14799140776482,9.77594170295426,9.77594170295426,8.07918219265804,8.07918219265804,5.14799140776482,5.14799140776482,3.18887810536333,3.18887810536333,4.49831484966735,4.49831484966735,4.49831484966735,5.14799140776482,5.14799140776482,4.49831484966735,4.49831484966735,3.18887810536333,3.18887810536333,5.14799140776482,5.14799140776482,5.14799140776482,5.14799140776482,5.14799140776482,5.14799140776482,5.14799140776482,7.29050271874653,7.29050271874653,7.29050271874653,9.77594170295426,9.77594170295426,9.77594170295426,9.77594170295426
