"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122","c123","c124","c125"
"t64",-0.0803214269127765,-0.0577564099031714,-0.103565223047688,0.0118110557486806,-0.00325063506503467,-0.203785832863261,0.000674847518604382,-0.00374044918683403,-0.00104352746893861,0.00300103704133365,-0.0212809502659226,-0.0896916314504942,0.000737283354320594,-0.00302968347346986,0.000713981636470616,-0.00238618709484492,5.90038118619186e-06,-0.0234599738993265,-0.00359717836163919,-0.000120396524355459,0.000108780558148704,2.27644102675977e-06,5.84069684948546e-07,-1.88268701221657e-05,8.00771282077352e-06,0.00054001067205418,0.00240133302174233,-0.00165631066391187,2.97100992873636e-05,0.00703946533629047,-0.000125090264945363,-0.0243602411900921,-0.0032591581288,-0.000146328863032593,7.55130354379655e-06,4.65233509905995e-06,-0.00217630184620522,-0.000506704865818786,7.95621318191302e-06,0.37117473173471,-0.0169841737909503,1.3923874318917e-14,-0.00980364257159364,3.68316353875778e-05,-1.23615298059133e-05,-0.00293116859643371,-0.000608947168144642,-0.00597838793746829,0.0266512643357925,-0.31391896719951,2.54960001150421e-05,0.00776920893528357,-0.419682224441424,-0.00213165198872375,-0.000616730892379338,6.53831093119404e-05,-1.32948397177475e-05,-5.80614019340118e-06,0.000470123554769664,1.4546610545161e-05,-3.46187337615898e-06,4.77456903489768e-06,1.97509572079097e-06,1.89313904039205e-06,-8.98918869043245e-07,2.71534951434247e-15,1.36724215239715e-15,-1.93885084282859e-06,1.01787476468688e-05,1.1920519015656e-15,1.00492985778829e-07,-0.0794341961977955,2.66791862587839e-15,1.44496465474547e-15,5.46267445866662e-06,5.70375048221214e-07,8.71696643389675e-07,-6.40288332506447e-16,3.13068771737973e-14,-0.000174688803628477,-0.707106781186548,3.21104363527173e-14,3.18721498727776e-06,0.00252789883957143,-1.62712258943503e-05,0.00819112277920032,-9.81754795846535e-06,2.02376964971607e-05,-1.46548234362248e-05,-5.73828464654022e-16,-8.38349221975209e-15,-2.56756353824241e-07,4.5812041923849e-16,-3.31249283701534e-16,4.09625638379085e-16,1.85805243029569e-15,-5.44492542013052e-06,7.97087623635713e-07,-9.61382089454792e-17,-6.39085314522882e-09,7.09789001884715e-16,-5.71757472263908e-16,1.27466736295418e-15,1.33367209597183e-05,-1.73212241060382e-08,1.36822901684377e-15,1.46864061304039e-16,1.26303628718044e-15,-0.00145510958156429,-2.21256918431732e-15,-6.48745606767618e-06,-2.27356676128646e-15,6.74197371331477e-16,-2.38419070915798e-16,1.78764424784251e-16,-1.072873667689e-06,-6.62127696170971e-16,1.77247573729115e-17,-1.06282739158128e-15,-6.76342745179168e-09,-3.27437105990682e-16,1.98578647896904e-08,-3.80847180903748e-09,-4.02820185084612e-15,-0.0894427190999861
"t17",-0.0678676905771606,-0.0401504596399562,-0.0556627727874348,0.0062149507284989,-0.00138376968760332,-0.0782954075050327,0.000180504413435492,0.000218855113803821,0.000398780724231032,-0.00360260302742305,0.0292132547278533,0.128622864220254,-0.00145490469221891,0.0106835275465172,-0.00263070659514924,0.00929144606812173,-3.38691685281137e-05,0.217225435004547,0.0816586993468955,0.0194455393998133,-0.0038309596259737,-0.000106993464539289,-0.000112264307932749,-0.00310585476620919,0.000681249906482667,0.0207762791246358,0.0790016444598192,-0.0522973648878709,0.000934570978649052,0.225579362763902,-0.00408217696331611,-0.890111850789933,-0.130619565071347,0.0758202311815495,-0.00104533165633918,-0.000521945555236627,0.0315027127223345,0.00224473376767924,-3.43415385086494e-05,-0.157842012808543,0.00251972373698658,-8.06575513236534e-15,-0.00317280244598481,4.15391731532429e-05,-1.6928566681273e-05,-0.00404548494196343,-0.000578395007599153,-0.00297465962588984,0.00431577787012722,-0.0376797050173459,-0.000103898803081211,0.00550857810656572,-0.00571016240757345,-0.0388981522195738,-0.00707958065185301,0.000699722973724058,-0.000120689834108372,-4.62194192217667e-05,0.0035227322826468,8.95552330749054e-05,-2.11922570075129e-05,2.91373140387877e-05,1.18617204115349e-05,1.07822864231972e-05,-4.98410698232801e-06,-6.18681842180575e-16,1.58307567586371e-16,-9.43795887833833e-06,4.93491983089343e-05,1.80905668197254e-16,3.98669415973193e-07,-0.00260438602493747,1.40715293875972e-16,-6.36116444097803e-16,3.4796694176081e-05,3.2316516446171e-06,4.90673578772409e-06,2.78022580237803e-16,1.30032133972897e-18,-0.000937290381214047,-4.56536561019177e-17,1.14890992607433e-15,1.67319519573014e-05,0.0131838183174615,-8.45468253930059e-05,0.000476225422224014,-5.65995467406818e-05,0.000105119420937827,-7.50195824177973e-05,4.60900826366967e-16,1.81120022894743e-16,-1.28831023810908e-06,-5.73121314585399e-17,2.13480957796298e-16,-1.45256581046559e-16,-2.03955109510236e-16,-2.58178992197303e-05,3.76592105042107e-06,-4.66839689771567e-16,-3.01365212034484e-08,2.67783860954467e-16,3.79782354215938e-16,-1.7980609068857e-16,6.24044821962938e-05,-8.08576511172806e-08,8.0442565147394e-16,-5.725837917995e-16,-1.381465961146e-16,-0.000131581117148782,-2.85643053612934e-17,-3.02793967523857e-05,-1.56108797098785e-16,5.38223134583651e-16,1.23227347611215e-16,5.53896863300838e-16,-4.88161208396194e-06,-9.96332834465174e-16,-7.61181972437147e-17,3.7275372377137e-16,-3.06043449431373e-08,-5.51060975519579e-17,8.95598689783032e-08,-1.71149440462187e-08,-4.06744376685639e-15,-0.089442719099992
"t65",-0.0691466745172839,-0.0416381232404582,-0.0587925387357262,0.00657291733169853,-0.00148038848171001,-0.0841574311084647,0.000196583273522361,0.000247042753547005,0.000465899770506904,-0.00457069058008187,0.0376841490652488,0.166893252297456,-0.00198504139420061,0.0166615245529167,-0.00415568806422055,0.0149255684236143,-6.25000611335089e-05,0.503201696431077,0.337205022105062,0.17876894925099,0.0295746315224512,0.000654461900544481,0.000381008638767833,0.00674712204976523,-0.00116702316677722,-0.0174180456252995,-0.0455033858791781,0.0237223678566818,-0.000356130871599406,-0.0719629519191775,0.00118945994041401,0.188575338567242,0.0234026830763409,-0.00316793215501213,3.03461578554643e-05,1.32336993080119e-05,0.001493060117878,0.000234109867471388,-3.619796224777e-06,-0.0256595646789008,0.000426499756002206,-8.75024454434789e-16,-0.000579283974616091,9.00863807090543e-06,-4.08594715489445e-06,-0.000991449184320336,-0.000162584783949022,-0.000866201169137361,0.00127709004197233,-0.0111683132341493,-3.24148102804242e-05,0.00180322076326745,-0.00187894864352695,-0.0140996334354931,-0.00263254175821194,0.00026182421239089,-4.60349647966929e-05,-1.80223263260186e-05,0.00139170259312691,3.75656367300855e-05,-8.90797081943759e-06,1.22615808913554e-05,5.02107759568928e-06,4.65017839665532e-06,-2.16750631841108e-06,1.1200580721338e-15,4.95971091203331e-16,-4.2060480242606e-06,2.2001834157272e-05,4.24481225322868e-16,1.7969989244617e-07,-0.00118429016283842,8.70834588474645e-16,2.4355182064026e-15,1.62556130164186e-05,1.55442429887139e-06,2.36666193927763e-06,4.58158663222605e-16,6.26070704114477e-15,-0.0004633684089566,-3.23814743259199e-14,-0.707106781186549,8.37647299337757e-06,0.00662226986194687,-4.25377096831593e-05,0.00024161206299171,-2.87355976039079e-05,5.3674799498428e-05,-3.85695216212601e-05,-2.13502967410904e-15,-1.63243300889604e-15,-6.7169064777343e-07,-9.07594252416893e-16,-1.85946191592526e-15,7.20501565961509e-16,-2.53366870097788e-15,-1.41150366033586e-05,2.06537151585543e-06,-4.79005428075046e-16,-1.65556144893957e-08,4.68689883838544e-16,7.07137734297679e-16,6.66369878140478e-17,3.45127629185823e-05,-4.48069013327646e-08,5.27986194592807e-16,1.55326365484656e-16,-1.80356843552699e-16,-7.33492739338522e-05,1.79738074254571e-16,-1.68866277296143e-05,6.9703174541399e-16,3.09326677425887e-16,8.88701001673084e-16,4.52154828938334e-16,-2.76886684388403e-06,-9.88771399098499e-16,-1.31321905954513e-15,-1.883586814047e-16,-1.74432432611375e-08,8.25854894524643e-16,5.11938542268739e-08,-9.81398656391659e-09,-4.56430416172856e-15,-0.0894427190999919
"t66",-0.0691466745172839,-0.0416381232404581,-0.0587925387357261,0.00657291733169853,-0.00148038848171001,-0.0841574311084647,0.000196583273522363,0.000247042753546985,0.00046589977050689,-0.00457069058008177,0.0376841490652484,0.166893252297456,-0.00198504139420052,0.0166615245529169,-0.0041556880642207,0.0149255684236142,-6.25000611337911e-05,0.503201696431078,0.337205022105063,0.17876894925099,0.0295746315224517,0.000654461900544753,0.00038100863876742,0.00674712204976482,-0.00116702316677745,-0.0174180456253,-0.0455033858791786,0.0237223678566819,-0.000356130871599213,-0.0719629519191792,0.00118945994041447,0.188575338567245,0.0234026830763414,-0.0031679321550123,3.03461578553046e-05,1.32336993074262e-05,0.001493060117878,0.00023410986747158,-3.61979622491929e-06,-0.0256595646789002,0.000426499756001399,-7.86951255329551e-16,-0.000579283974615076,9.00863807044594e-06,-4.08594715512505e-06,-0.000991449184319771,-0.000162584783948498,-0.000866201169137611,0.00127709004197186,-0.0111683132341486,-3.24148102811828e-05,0.00180322076326755,-0.00187894864352842,-0.0140996334354943,-0.00263254175821187,0.000261824212389123,-4.60349647968189e-05,-1.80223263257682e-05,0.00139170259312923,3.75656367300396e-05,-8.90797081803656e-06,1.22615808922687e-05,5.02107759127202e-06,4.65017839613083e-06,-2.16750631579788e-06,-5.56230602195167e-16,-6.30619507100185e-16,-4.20604802047646e-06,2.20018341568404e-05,-3.63631561652122e-16,1.79699890254794e-07,-0.00118429016283954,-8.95144834209291e-16,-2.09355770776156e-15,1.62556130191503e-05,1.55442429740024e-06,2.36666193923914e-06,-5.97124018964507e-16,-6.64216617317072e-15,-0.00046336840903281,3.22755727515566e-14,0.707106781186547,8.37647291001622e-06,0.00662226986197764,-4.25377096986727e-05,0.000241612063004399,-2.87355976054852e-05,5.36747995012849e-05,-3.85695216458771e-05,2.44595697844895e-15,1.78821714932362e-15,-6.71690649623975e-07,7.77443219058017e-16,2.24018017376271e-15,-1.02161656386132e-15,2.11539021463996e-15,-1.41150366073582e-05,2.06537151766544e-06,-1.80044084893289e-16,-1.65556144232283e-08,-1.75570804543214e-16,3.17259949162225e-17,-2.55660363876274e-16,3.45127629192113e-05,-4.48069008682478e-08,6.22927139365706e-16,-1.21809952049038e-15,6.51046332651094e-17,-7.33492739335681e-05,-6.84571248265457e-16,-1.68866277303681e-05,-6.94216482319409e-16,8.32064724865103e-16,-1.29878530153366e-15,4.04737951753147e-16,-2.76886684275121e-06,-1.22635424042083e-15,1.1151350574635e-15,9.92860842705939e-16,-1.74432414360738e-08,-8.2780533570629e-16,5.11938554783361e-08,-9.81398528808719e-09,-3.63277213241769e-15,-0.0894427190999926
"t20",-0.0632807961794563,-0.0336484178572702,-0.0379461375042763,0.00414513729933718,-0.000693187659766598,-0.0318797858307948,-2.18725963990736e-06,0.00167269597477948,0.000921829490212384,-0.00585583271597031,0.0461202215691923,0.201189973616107,-0.00212833540053735,0.0132544741654105,-0.00319785836859825,0.0109635441552333,-7.98029296597527e-05,0.13495832589351,-0.21118321405982,-0.30951053489528,-0.510115579437045,-0.0189590278474177,0.00647264360292454,0.0457209904236978,-0.00586410440686697,-0.0460630968357655,-0.0887871749999545,0.0368610415532973,-0.000448010734724539,-0.0656454751335546,0.000634568273175925,0.0401629175953929,-0.00450624994272448,0.0218709277874606,-0.000385944095547427,-0.000192418656103049,0.0148087121770492,0.00116866431111964,-1.78853574784605e-05,-0.0128825326046392,-0.00246829963264552,0.707106781186547,-0.00453862045708881,3.84463194271947e-05,-1.52031923739059e-05,-0.00362702563306362,-0.000502062019999525,-0.00231630722916999,0.00158314665334843,-0.00573763081367388,-0.0001063126096527,0.00541901273539314,-0.00100818923333094,-0.039328511375939,-0.00719740292250844,0.000712396018575141,-0.000123444070514898,-4.75385446691646e-05,0.00363568418336814,9.39474894533643e-05,-2.22444473706155e-05,3.05936578567033e-05,1.24749317462416e-05,1.13985198468529e-05,-5.28101824442179e-06,-7.27560916900093e-16,-3.09597369720704e-16,-1.00643252963172e-05,5.26295286822344e-05,2.25883713345896e-16,4.25978110416429e-07,-0.00051167136261023,1.48807762563566e-16,-2.64508859483038e-16,3.76482585110627e-05,3.51995676137798e-06,5.34739393034427e-06,-3.44625124956255e-16,-7.64842245246615e-16,-0.00102319973499635,5.84382957955763e-16,-3.45271429719938e-16,1.79719120715502e-05,0.0136517840977348,-7.80661792518832e-05,8.45029775533684e-05,-6.42538050021117e-05,0.000118376232617343,-8.42883874264009e-05,-1.01625333726266e-16,1.06440252125407e-16,-1.44821348526474e-06,-3.0480926288738e-16,2.98403467120098e-16,-3.97110901233637e-16,-6.4327117362577e-16,-2.93138116441176e-05,4.27907761929632e-06,-2.22477439132752e-16,-3.42567728790504e-08,2.30441433565537e-16,4.48763721777408e-16,-2.23899207534421e-16,7.10511229538932e-05,-9.21050737868001e-08,5.57566652293909e-16,-6.51696934714456e-16,7.26290937442592e-17,-3.36207371066349e-05,-2.29979359340967e-16,-3.45484188752325e-05,3.56139498825437e-16,3.36129353630784e-16,3.97652286761148e-16,4.96472075668342e-16,-5.59212974615934e-06,-8.44092948873089e-16,1.94920431819009e-16,4.40331439814573e-16,-3.50996725362605e-08,2.82263196427548e-16,1.02786357942073e-07,-1.96573065205124e-08,-4.07097126776886e-15,-0.0894427190999902
"t21",-0.0632807961794563,-0.0336484178572703,-0.0379461375042763,0.00414513729933718,-0.000693187659766604,-0.0318797858307947,-2.187259639937e-06,0.00167269597477948,0.000921829490212332,-0.00585583271597029,0.046120221569192,0.201189973616107,-0.00212833540053745,0.01325447416541,-0.00319785836859809,0.0109635441552334,-7.98029296593767e-05,0.13495832589351,-0.21118321405982,-0.30951053489528,-0.510115579437045,-0.018959027847418,0.00647264360292455,0.0457209904236981,-0.00586410440686648,-0.0460630968357661,-0.0887871749999545,0.0368610415532973,-0.000448010734724683,-0.065645475133554,0.000634568273175017,0.0401629175953955,-0.00450624994272563,0.021870927787465,-0.000385944095548642,-0.000192418656101305,0.0148087121770488,0.0011686643111211,-1.78853574784867e-05,-0.0128825326045785,-0.00246829963258276,-0.707106781186548,-0.00453862045708159,3.84463194323338e-05,-1.5203192370921e-05,-0.00362702563306598,-0.000502062019999179,-0.0023163072291653,0.00158314665335175,-0.00573763081367128,-0.000106312609651285,0.0054190127353936,-0.00100818923332821,-0.0393285113759367,-0.00719740292250742,0.000712396018575388,-0.000123444070514449,-4.75385446701279e-05,0.00363568418336564,9.39474894536643e-05,-2.22444473711701e-05,3.05936578568338e-05,1.24749317466081e-05,1.13985198471863e-05,-5.2810182449169e-06,8.98922971199214e-16,1.78751538557173e-17,-1.00643252964237e-05,5.26295286817666e-05,-1.86320880829533e-17,4.25978110278586e-07,-0.000511671362608341,-6.22102358641005e-17,2.68211391128875e-16,3.76482585113144e-05,3.51995676140214e-06,5.34739393054856e-06,-1.44488298324119e-16,2.55175158627804e-16,-0.00102319973499597,-1.71956477570115e-16,-4.35477050470713e-16,1.79719120716994e-05,0.0136517840977349,-7.80661792538911e-05,8.45029775532537e-05,-6.42538050024995e-05,0.000118376232616646,-8.42883874269073e-05,3.48958532348992e-16,2.93097446125584e-16,-1.44821348482461e-06,1.07800050202906e-16,1.22783229751551e-16,-3.49186250003516e-16,7.23022602146619e-17,-2.93138116444404e-05,4.27907761951573e-06,-7.5306908188088e-16,-3.425677242635e-08,3.45692383692619e-16,3.98109339474751e-16,-6.34745111853397e-17,7.10511229539594e-05,-9.21050736776316e-08,7.11243187530045e-16,-5.02509023240065e-16,1.59881303729869e-16,-3.36207371056561e-05,-1.02695665951627e-16,-3.45484188756266e-05,1.61336975339781e-17,6.73922738281665e-16,-5.11342814650757e-16,3.3855164047145e-16,-5.59212974598511e-06,-1.18301776929367e-15,-2.65457384116322e-16,2.04652947980839e-16,-3.50996735777097e-08,3.34405689400728e-16,1.02786357629271e-07,-1.96573067243291e-08,-3.83157629256595e-15,-0.0894427190999909
"t11",-0.0629301455004199,-0.0342741928829077,-0.0442409156852606,0.00494274738223818,-0.00174861965851339,0.0326256987504963,2.2040271851891e-05,0.000877000677551466,0.000492701308464027,-0.00253224003693369,0.0186936167520108,0.0795497985365079,-0.000641559402076927,-0.00147748663822128,0.000583086392821487,-0.00323489393405262,-0.000312850211418771,0.0475974651407773,-0.123298335116031,0.0520885860571458,-0.00457902398878819,0.000648517556340788,-0.000984681756818937,-0.0127307770716574,0.00215309026823903,0.0374162173300519,0.124964378263786,-0.108525376684217,-0.00503395016040392,-0.0191194253210058,-0.0018893916887461,-0.00365075536387128,0.0452042750475006,-0.00450811804615254,0.00294628092048875,0.000201499688100782,-0.0193523187631898,-0.00196842994942423,3.02742886168698e-05,0.0104126373342508,0.00667505654918563,1.61097487876713e-15,0.0119903564952278,-0.000121279320677389,5.6401310291355e-05,0.0138215036429358,0.00258689853998405,0.0290780219404646,-0.00771739902081644,0.0148409541997594,0.000774255790864727,-0.0491655316331558,0.00445765742969337,0.815595416523667,0.225337178739954,-0.0255323991437574,0.00802677197210671,0.00025188010094599,0.451126971523157,0.00188806709677052,-0.000434086050941885,0.000587641609676044,0.000221628257917548,0.000163116423973998,0.00531810748009801,3.4558432207736e-15,-4.56514847421484e-16,-0.000106599714128573,0.000555554005446467,1.13075692246045e-15,4.12895380521914e-06,-0.00155281204679674,2.60821056120788e-16,1.30687264026674e-15,0.000285970065026673,2.23995933250168e-05,3.34684305167901e-05,-1.61518483003152e-15,-1.17211952494861e-15,-0.00538869978595863,-1.14457909622207e-15,-9.53937976728844e-16,0.000305086959557241,0.0276710093703751,0.00033040291356606,0.000165810899625275,-0.000390585834545647,0.000656304593521662,-0.000439117540598308,2.89014047235556e-16,2.15268716073227e-16,-6.93365628498804e-06,-2.22395410598729e-17,1.49705673165894e-16,1.02646517806981e-16,1.15423995751316e-16,-0.000115011151743098,6.64822513491155e-05,-1.19414225325777e-15,-1.32074799476143e-07,-4.50848298642243e-16,4.95384675187332e-16,-4.35605892173324e-16,0.00105199165351749,-3.4422656418923e-07,8.86601033412328e-16,-5.1168417163608e-16,6.00908407870223e-16,-5.06488100858795e-05,2.84080799662888e-16,-0.000488326442677299,1.98166729837656e-15,1.13582024778479e-15,-4.92209670566889e-16,1.94896878979437e-16,-1.93203563149258e-05,-9.6197271227243e-16,-2.60334712597055e-16,5.54564881846599e-16,-1.19370819925449e-07,3.68162757543222e-16,3.46317753782736e-07,-6.55694319076083e-08,-3.61624545813382e-15,-0.0894427190999944
"t58",-0.0759202094306504,-0.0522975638710898,-0.0963065193315857,0.0111148053939449,-0.00566087532165457,0.130532261328144,0.000302021956756411,-0.00158770788501003,-0.00031420486938639,-2.80852924115324e-05,0.00137081732615268,0.00741522293498158,-0.000150797985824647,-0.000745764832940155,0.000307590969717173,-0.00180169458263143,-0.000249358082069373,0.0581930783150359,-0.338139738507787,0.342280931492862,0.0420572136423938,-0.00472577119775481,0.00426034605200503,0.0397337608197572,-0.0058186486407783,-0.0785981810983361,-0.273299196526285,0.272489024539364,0.0153717106794462,0.083108210847989,0.0110497325583178,-0.0498193752338949,0.225284152387977,-0.00172869697845237,0.0243962571740106,2.80634475629966e-05,-0.00176801907292249,-2.34799449757761e-05,3.25894961806244e-07,-0.000347886771894235,-0.000246084180958191,-1.90004367442042e-16,-0.000513759663019496,6.49618513294416e-06,-3.27858221698777e-06,-0.000811393915910295,-0.000192628720378727,-0.0406832338900623,2.46067372172971e-05,-0.000115474350772432,-2.92912572571624e-05,0.00191127649530137,-0.00017258783759109,-0.025509954659209,-0.00636288682188039,0.000700425182971448,-0.000199228223623043,0.000436432886959946,-0.0087846179267035,-1.6329116562872e-05,3.5743449987145e-06,-4.70430528666163e-06,-1.51012801642491e-06,-4.70924983516391e-07,0.00331874953581831,8.27390509529938e-16,-8.96570880381006e-16,-4.88224324389291e-07,2.60010020435817e-06,4.846867259123e-16,3.02763198650075e-08,-1.4785604757792e-05,-2.5452159468854e-16,1.09178920505574e-15,4.74061122340338e-06,5.55784509559143e-07,8.57588669548595e-07,0.707106781186548,-7.96244373722907e-14,-0.000178571921500496,-1.08294984175672e-15,1.79598084101949e-15,0.000308929316989459,0.00105810056977879,1.28122887049515e-05,6.8905362061968e-06,-1.63224815455659e-05,2.86966488584333e-05,-2.023790498805e-05,6.52792308747273e-16,1.3351696175298e-15,-3.53836985216212e-07,-3.7483227463556e-16,3.65127655740073e-16,4.75307744827262e-16,6.29944433367871e-16,-7.95444818013149e-06,8.59275989548189e-05,-7.36406756709454e-16,-9.39819522981638e-09,7.44224653729829e-16,8.85378907247323e-16,-4.406965314466e-16,0.00137893707307686,-2.55712185001932e-08,9.8760344286408e-16,2.20384779119468e-17,-1.39314477762284e-16,-3.90466066264586e-06,-1.7758335180208e-16,-0.000125044257127252,-2.52450810978839e-16,8.56505175707723e-16,-4.17195897758581e-16,4.59421711039319e-16,-1.63447293574445e-06,-8.51854255317864e-16,6.77348685618893e-16,4.58195145501284e-16,-1.03560011493198e-08,3.99760337124477e-16,3.04957773998654e-08,-5.8670468585596e-09,-2.94621651485978e-15,-0.0894427190999907
"t59",-0.0759202094306504,-0.0522975638710898,-0.0963065193315857,0.0111148053939449,-0.00566087532165457,0.130532261328144,0.000302021956756406,-0.00158770788501005,-0.000314204869386403,-2.80852924114719e-05,0.00137081732615265,0.00741522293498152,-0.000150797985824601,-0.000745764832940312,0.00030759096971723,-0.00180169458263154,-0.000249358082069379,0.0581930783150361,-0.338139738507786,0.342280931492863,0.042057213642394,-0.00472577119775456,0.00426034605200489,0.0397337608197571,-0.00581864864077784,-0.078598181098336,-0.273299196526285,0.272489024539364,0.0153717106794463,0.0831082108479883,0.0110497325583179,-0.0498193752338961,0.225284152387979,-0.00172869697845245,0.0243962571740105,2.80634475636235e-05,-0.00176801907292232,-2.34799449757412e-05,3.25894961858726e-07,-0.000347886771894909,-0.000246084180957999,-1.41432110114702e-16,-0.000513759663018955,6.49618513311894e-06,-3.27858221774356e-06,-0.00081139391590928,-0.00019262872037872,-0.0406832338900614,2.46067372175591e-05,-0.00011547435077222,-2.92912572564559e-05,0.00191127649530137,-0.000172587837591276,-0.0255099546592098,-0.00636288682188096,0.000700425182970677,-0.000199228223622825,0.000436432886960221,-0.00878461792670535,-1.63291165651711e-05,3.57434500054476e-06,-4.70430528529272e-06,-1.51012801327623e-06,-4.70924983489096e-07,0.00331874953582095,-1.09373625564485e-15,7.59203091663107e-16,-4.88224325736629e-07,2.60010020399588e-06,-5.54819244337757e-16,3.02763247741496e-08,-1.47856047547814e-05,2.46444272213639e-16,-1.27945595894868e-15,4.74061121974666e-06,5.5578450838935e-07,8.57588658960439e-07,-0.707106781186547,7.81018252339485e-14,-0.000178571921479711,1.2953560438074e-15,-2.00046148615556e-15,0.000308929316979629,0.00105810056975243,1.28122887123356e-05,6.89053621478352e-06,-1.63224815428477e-05,2.86966488558791e-05,-2.02379049878013e-05,-5.00930005000702e-16,-1.35788363451589e-15,-3.53836989428334e-07,-5.18577347119461e-17,-2.65130712553186e-16,-6.94856504013951e-16,-1.09870751044304e-15,-7.95444817817813e-06,8.59275989561156e-05,7.80899579152362e-17,-9.39819435155296e-09,-2.83470739039783e-16,1.0074132681175e-17,7.80791834446816e-17,0.00137893707307775,-2.55712191558779e-08,-1.74516041312232e-17,-8.58252065142234e-16,1.81376571297723e-16,-3.90466066226112e-06,-8.86604909764036e-17,-0.00012504425712695,-2.65063043817764e-18,2.85376850775729e-16,-3.13112489199947e-16,4.20225332142332e-16,-1.63447293493104e-06,-9.21571595777969e-16,-8.98822234641169e-16,4.34214372571898e-16,-1.03560009908926e-08,-3.597574061589e-16,3.04957777695675e-08,-5.86704918858556e-09,-4.91088571598747e-15,-0.0894427190999919
"t43",-0.0782535134166583,-0.0557351828799203,-0.106873450809745,0.0123729730066554,-0.00649011895448504,0.15161923369298,0.00036507968676047,-0.00221516587366209,-0.00054556667851752,0.000934530911316341,-0.00570729334403172,-0.0227058452766093,9.73483811925589e-05,-8.55575643613868e-05,4.26241180463835e-05,-0.000298457812259003,-7.27953370812777e-05,0.0210781816888317,-0.134335164298438,0.136044756689828,0.0158386942109265,-0.00175911466078591,0.0015043486899691,0.0129018505958347,-0.00175179044194714,-0.012588833659879,-0.00122411476366922,-0.0417527953189234,-0.00485149683348903,-0.0453044939738596,-0.00771445564762181,0.0797261768287437,-0.578197290521965,-0.00442750656508955,-0.119431639697643,0.000319083010532146,-0.00368790316846449,-3.9357090751751e-05,5.44548019400713e-07,-0.000516394898684302,-0.000362216107416039,-1.04499657527113e-15,-0.000746472127587243,9.40716588608519e-06,-4.96431992111876e-06,-0.00124499127622868,-0.000471455858727663,-0.225074526692839,-0.00166916560453727,0.00281645923455723,4.67693441974e-06,0.000780135620302278,-7.56191603070792e-05,-0.0178972622012334,-0.00464503655845596,0.000515390684865021,-0.000149704519377283,0.00158916117906738,-0.00678558152487235,-1.3029145137814e-05,2.85503490153011e-06,-3.75984437602601e-06,-1.21094151491179e-06,-3.86443993799184e-07,0.010346621138248,-0.707106781186549,-9.00572528587717e-15,-3.89425177249852e-07,2.07440647111316e-06,-6.09524789137715e-16,2.42647363960793e-08,-1.18794631000215e-05,3.94612750240415e-15,1.00291854243603e-15,3.8280634956539e-06,4.50282240844865e-07,6.94964385776562e-07,2.34498287047313e-16,-1.99929797069297e-15,-0.000144972385132442,-1.79822842645048e-15,-7.15007793506561e-16,0.000787425897003629,0.000859334887421273,1.04074978636204e-05,5.60006845449479e-06,-1.32660149671234e-05,2.33287303813769e-05,-1.64564863508495e-05,-2.1888831267787e-16,1.13813394623926e-16,-2.87852882098583e-07,-5.17610383081331e-16,8.70631525520543e-16,-5.86952584021731e-16,-4.74568387128754e-16,-6.48445081013882e-06,0.000195015840834045,7.79679167770194e-17,-7.66974121030365e-09,4.96986293009517e-16,4.0594148060667e-16,1.52757984933388e-16,0.00309692448982395,-2.06293027378998e-08,4.44074360426793e-16,-5.55663945090101e-16,2.29221845258655e-16,-3.17168140206252e-06,-1.69903773655134e-16,-0.00010158369657286,6.51649449609293e-16,7.46763712075939e-16,1.22355082979209e-15,2.07464263512954e-17,-1.32994125685246e-06,-9.19076280086828e-16,-4.64853610184371e-16,7.93431192331077e-16,-8.42788972999898e-09,2.2570233936638e-16,2.48200762188495e-08,-4.7755005839938e-09,-4.2675234301991e-15,-0.0894427190999895
