,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
t257,1.6518133,10.881998,3.4233093,10.9661665,6.6898007,2.6065207,3.423304,4.3381248,7.459135,4.2360716,2.829227,3.9150124,3.8732226,5.29503,4.4435987,4.7466664,5.0403037,5.815969,7.371728,3.6682048,6.1552534,5.482982,6.6208663,5.182362,4.0825815,5.0619755,6.212033
t74,0.7100446,10.699073,4.26711,10.778615,6.2598534,2.6933627,3.5579708,4.64919,6.4757752,4.0691237,3.5157542,3.8523128,4.5209002,4.124691,4.637385,4.981683,4.0935287,5.764291,6.9487805,4.1954546,6.149966,4.6926765,6.1231556,4.528325,3.910584,5.271406,6.2488546
t60,0.65687376,10.687424,4.3131547,10.734422,6.2396035,2.7216334,3.562506,4.6633224,6.416386,4.055992,3.5593219,3.8302975,4.562506,4.0707283,4.634274,5.0011425,4.0405254,5.7686453,6.916848,4.2157397,6.1476994,4.63979,6.1009445,4.485903,3.8823457,5.273028,6.247145
t51,1.6081917,10.895849,3.464683,10.975307,6.693944,2.5843306,3.3958275,4.3279953,7.4147153,4.257535,2.8437722,3.9354863,3.890138,5.2464476,4.4208155,4.718544,4.9965963,5.793272,7.3778543,3.665457,6.131522,5.443186,6.6238246,5.169618,4.105427,5.0924344,6.2345634
t29,0.63144916,10.448745,4.483299,10.325411,6.0641665,2.7214782,3.5782464,4.855792,6.3342495,3.9363322,3.7189944,3.8160727,4.789718,3.947556,4.5151315,4.9187846,3.9035895,5.906688,6.7335205,4.4423733,6.045069,4.5191107,5.868722,4.394341,3.8912246,5.150719,6.228758
t30,0.6844495,10.401018,4.4866233,10.259808,6.0358,2.732574,3.5112095,4.821403,6.360711,3.9826853,3.6834168,3.8312478,4.7722826,3.9798346,4.5700684,4.877409,3.8755124,5.87367,6.7682548,4.442731,6.0843067,4.5421696,5.8550744,4.3113832,3.9112272,5.1916866,6.152824
t49,0.61440897,10.621338,4.383492,10.635164,6.1780252,2.7402923,3.5603633,4.7211413,6.3458147,4.022083,3.6198153,3.8084366,4.646807,4.009138,4.602302,4.984006,3.9710753,5.812573,6.853213,4.290864,6.1220665,4.5803046,6.0226903,4.432162,3.866218,5.237836,6.231876
t50,0.57152754,10.636762,4.4301105,10.682052,6.146722,2.7496548,3.5813718,4.741401,6.316367,3.9771857,3.6627707,3.8126717,4.6921697,3.980177,4.581741,4.9956603,3.9350266,5.822689,6.8102007,4.304105,6.0836544,4.532586,6.009926,4.3990316,3.8527787,5.2265444,6.241882
t45,0.5441551,10.668771,4.422372,10.732474,6.1699657,2.7635508,3.5825233,4.7169924,6.288508,3.9896245,3.6617994,3.8014402,4.6734066,3.9732757,4.592046,5.0199757,3.93418,5.8088183,6.826666,4.2763405,6.09803,4.5293436,6.037926,4.401962,3.8325517,5.2406416,6.2462344
t91,0.60935533,11.026708,4.1239758,11.275419,6.5447745,2.6379867,3.672941,4.362079,6.517284,4.1435246,3.4362588,3.940274,4.2523856,4.2035627,4.8160095,5.261622,4.2546887,5.504002,7.2023153,3.8941572,6.239103,4.792056,6.446224,4.711541,3.832712,5.511986,6.396963
t214,-0.05670706,12.413951,3.2570634,13.3017645,8.150081,2.631502,4.7003627,3.1127617,6.255568,3.7782657,3.116573,4.561927,3.0657952,4.4388804,5.2731833,6.46994,5.0203147,4.5911493,8.284893,2.56689,5.9701424,4.5665007,7.879315,5.7812414,2.9071333,6.452516,7.335572
t215,-0.01697593,12.424467,3.2847478,13.289427,8.117239,2.6756892,4.7288165,3.0962095,6.215303,3.8201065,3.1573617,4.541355,3.067797,4.4001203,5.2362185,6.428752,4.9766464,4.5901465,8.263577,2.6074097,6.0096526,4.5559983,7.8393598,5.7540655,2.8835037,6.474562,7.3571095
t194,-0.039205663,12.421825,3.246203,13.2886715,8.149266,2.632076,4.717607,3.1058657,6.253328,3.7861145,3.11675,4.576386,3.0755205,4.437259,5.276041,6.4660163,5.001212,4.579125,8.287653,2.581088,5.975627,4.570056,7.8801494,5.79064,2.9009092,6.470498,7.34136
t227,-0.031181676,12.433337,3.27019,13.324165,8.133987,2.6563609,4.741265,3.091483,6.228629,3.7979693,3.137547,4.5513253,3.0470645,4.4171543,5.2520633,6.4459734,4.9960933,4.5800266,8.28057,2.5890527,5.993697,4.5415864,7.858263,5.768193,2.8820434,6.483389,7.3748302
t228,-0.029073678,12.416326,3.2813337,13.292366,8.122629,2.6613207,4.717041,3.1041028,6.226851,3.7977233,3.1426346,4.541702,3.0673811,4.4155765,5.24226,6.4382596,4.996472,4.5953736,8.265221,2.5966194,5.990275,4.559063,7.8467298,5.7579794,2.8920188,6.4636335,7.3484135
t210,0.01989378,12.373868,3.2989752,13.244923,8.066456,2.6708336,4.7186937,3.1383483,6.248427,3.8379977,3.1569579,4.5277376,3.1147926,4.4174223,5.252461,6.364333,4.9543967,4.598685,8.253701,2.6498036,6.0088367,4.602411,7.783915,5.7379785,2.9211526,6.4665985,7.336592
t211,0.042341594,12.371457,3.3213382,13.22861,8.054221,2.7172632,4.6985173,3.146261,6.198732,3.8383646,3.1978836,4.5132065,3.1279318,4.3705435,5.2054467,6.3896956,4.914131,4.6181455,8.228602,2.6681685,6.023783,4.576374,7.7793813,5.718564,2.9327335,6.44853,7.309829
t251,0.041468307,12.320923,3.3233855,13.206764,8.030382,2.6967323,4.671866,3.1859019,6.223664,3.790783,3.1525235,4.4972434,3.1648538,4.419997,5.2236314,6.378457,4.9379263,4.6391296,8.218776,2.6764703,5.972185,4.599931,7.760973,5.7117043,2.9683433,6.4205985,7.2797613
t252,0.046855506,12.345933,3.3595772,13.239389,8.030732,2.7530649,4.685567,3.1639273,6.1601906,3.806239,3.2037325,4.470329,3.132093,4.3666873,5.162012,6.379308,4.924428,4.643201,8.206999,2.678346,6.000856,4.558711,7.750834,5.688834,2.9453597,6.4274516,7.3024735
t178,0.060698796,12.328102,3.3477223,13.237477,8.0281725,2.7547023,4.688487,3.1836097,6.165611,3.7962728,3.1912756,4.476418,3.1492472,4.3812428,5.177767,6.373413,4.9146647,4.637125,8.215878,2.6894114,5.9877696,4.5675087,7.7449017,5.69947,2.9679625,6.4312916,7.2999086
t179,-0.0023884287,12.324918,3.3725939,13.1681595,8.003594,2.6622174,4.62517,3.157377,6.257449,3.7807167,3.1545198,4.4506907,3.1508622,4.427497,5.204575,6.369682,4.997921,4.6864524,8.170893,2.647433,5.9625683,4.6164317,7.756255,5.6625333,2.9234376,6.3733706,7.2415476
t149,-0.0051428215,12.302053,3.3882153,13.135146,7.979761,2.6338933,4.597949,3.178927,6.28658,3.7924135,3.138185,4.4438224,3.1752684,4.4433293,5.2213106,6.3484344,4.9917455,4.710312,8.145549,2.6675212,5.9634023,4.632851,7.739299,5.639306,2.9368448,6.347868,7.2143717
t87,0.61211604,10.969446,4.1610217,11.189284,6.4944043,2.6633701,3.639193,4.410195,6.487325,4.1329093,3.465628,3.9148235,4.3039055,4.155933,4.7900586,5.212989,4.2019377,5.5545874,7.149417,3.9507291,6.229413,4.7549663,6.3844047,4.658412,3.840391,5.474088,6.3641605
t77,0.54452425,10.926562,4.220144,11.111749,6.41438,2.692513,3.6725142,4.487045,6.3876247,4.0692997,3.4566813,3.8709257,4.4025083,4.1638007,4.6934495,5.208982,4.228833,5.571334,7.0750666,3.9843175,6.171904,4.6914845,6.3487115,4.6470237,3.7872121,5.372255,6.3546133
t70,0.6163131,10.922158,4.1944327,11.116541,6.4458776,2.6745846,3.6206377,4.453736,6.4670563,4.122699,3.490363,3.9012015,4.3483357,4.1313615,4.7637773,5.1789646,4.1634083,5.5907044,7.1039453,4.0006657,6.21815,4.7258096,6.3318996,4.6208787,3.8466928,5.43894,6.3438373
t71,0.60315996,10.914187,4.2045093,11.101304,6.429434,2.6880693,3.623543,4.4694033,6.445386,4.1122494,3.4820426,3.8843722,4.3701363,4.133003,4.740768,5.1748996,4.1732516,5.5944676,7.089518,4.0027747,6.209632,4.7154374,6.328155,4.616509,3.836886,5.415467,6.336032
t88,0.6651944,10.9417095,4.1389904,11.15495,6.497246,2.7061121,3.5747855,4.4009457,6.5132313,4.176482,3.4691226,3.877511,4.2961698,4.114988,4.801692,5.1535044,4.1549153,5.5942984,7.1552243,3.9656932,6.270429,4.7757773,6.3595495,4.601614,3.8890593,5.481686,6.309058
t107,0.56371087,10.959424,4.216022,11.162094,6.434677,2.6284935,3.6818786,4.472408,6.43065,4.0802813,3.4654093,3.9420173,4.3688464,4.1922636,4.742303,5.2444105,4.2389183,5.5371604,7.0970516,3.9725978,6.177874,4.709129,6.3716288,4.6912203,3.7961261,5.4131775,6.3995657
t108,-0.0022067537,12.319384,3.3570921,13.184285,8.0154915,2.6509604,4.641542,3.169773,6.263756,3.7824292,3.1307495,4.467085,3.1600325,4.4484663,5.233051,6.3645597,4.9898357,4.6717534,8.188184,2.6556392,5.956712,4.6210303,7.760752,5.679578,2.9367435,6.388222,7.259278
t96,0.60144585,10.963353,4.174116,11.176905,6.478106,2.6618466,3.6467714,4.4258585,6.472565,4.121537,3.4659915,3.914315,4.32174,4.159255,4.774433,5.2143064,4.206715,5.5545955,7.134937,3.9581954,6.21832,4.742781,6.3779054,4.660115,3.8309667,5.4572263,6.367328
t13,0.6655517,10.329658,4.5342326,10.075822,6.0070634,2.7396345,3.5397792,4.8833704,6.3104815,3.9350915,3.747618,3.7925632,4.8303204,3.9082122,4.503824,4.8947334,3.8488348,5.9445896,6.7031074,4.5171976,6.0325594,4.49006,5.7817173,4.3402815,3.8664055,5.1210504,6.182713
t9,0.65435874,10.33444,4.5328646,10.077676,6.007998,2.738448,3.5427566,4.9040847,6.315526,3.9301817,3.7456477,3.7909665,4.837832,3.9128795,4.500115,4.887848,3.8551216,5.958689,6.6906323,4.527358,6.0248213,4.491496,5.7764006,4.3469596,3.8759978,5.1111956,6.189324
t5,0.6533237,10.151475,4.698014,9.7117195,5.887892,2.7189775,3.5652595,5.0005064,6.2725787,3.8457654,3.8556871,3.797226,4.9603662,3.8757985,4.4220023,4.8566413,3.7863986,6.0341716,6.5878263,4.6539483,5.956593,4.4336996,5.631529,4.3069468,3.8241653,5.015366,6.1883054
t26,0.56086415,10.451871,4.5388618,10.343726,6.0102487,2.6904244,3.623062,4.9455485,6.3261795,3.8681097,3.7480407,3.825972,4.8664503,3.9562206,4.4617896,4.9019527,3.8976672,5.9796615,6.6440005,4.516421,5.9682355,4.4933033,5.805661,4.395884,3.9009285,5.0831738,6.2700534
t129,-4.5984187,3.5961053,4.673314,0.017482692,3.7315655,1.1898327,-0.8901898,11.128501,4.7443247,-1.1911457,2.651692,8.347962,6.342691,2.1383646,7.0328155,5.569088,-2.5151165,5.7690263,5.620472,1.3142663,6.763467,2.898331,8.475765,4.681742,2.1246989,3.0842292,3.0536761
t130,-4.659352,3.5306342,4.57525,-0.09153775,3.6892767,1.1580418,-0.93734396,11.04736,4.7120113,-1.2649416,2.7267153,8.429522,6.263046,2.2123308,7.0712214,5.638246,-2.43396,5.802836,5.594491,1.3973228,6.69002,2.9735062,8.514277,4.708077,2.1994705,3.0224643,3.1490831
t220,-4.634263,3.550962,4.594737,-0.07200578,3.7007537,1.1694181,-0.93614054,11.060557,4.723513,-1.2513034,2.7147856,8.417617,6.27695,2.2009516,7.0600033,5.6295176,-2.4471545,5.790927,5.59669,1.3852143,6.701054,2.961313,8.503057,4.700889,2.1875274,3.027948,3.1300669
t221,-4.6032996,3.55309,4.5489454,-0.11277202,3.6628008,1.1382773,-0.9788068,11.046713,4.692549,-1.2902035,2.7253833,8.441644,6.274428,2.2138226,7.0976133,5.6535864,-2.4332626,5.820782,5.55224,1.4127785,6.6868525,2.971498,8.540682,4.739312,2.1986742,2.9929428,3.1766417
t182,-4.667829,3.5124936,4.634408,-0.039325424,3.6495407,1.1158973,-0.91644216,11.082157,4.6700263,-1.2205353,2.6936631,8.395219,6.29761,2.1796894,7.111893,5.6075935,-2.468762,5.8443565,5.5945783,1.3625233,6.7224073,2.940273,8.554922,4.753235,2.166417,3.0492613,3.0878103
t231,-4.6562133,3.5320182,4.605549,-0.03422648,3.6780682,1.1422061,-0.8978913,11.103597,4.6963778,-1.2712672,2.6716523,8.375034,6.321314,2.1579635,7.0839834,5.5872636,-2.4901845,5.8177204,5.5809507,1.3428137,6.743953,2.9181478,8.526987,4.726005,2.1444204,3.0683854,3.1268218
t232,-4.6548834,3.5423741,4.57712,-0.08277237,3.7163947,1.1845317,-0.9265996,11.053668,4.738449,-1.2709057,2.721024,8.421448,6.267272,2.2062314,7.043858,5.6301455,-2.4402733,5.776637,5.6030345,1.388414,6.696315,2.9677355,8.486919,4.6816754,2.1935523,3.0321002,3.150117
t157,-4.681453,3.5100827,4.6361694,-0.056296937,3.7205226,1.182739,-0.90844953,11.073734,4.736603,-1.2145588,2.701104,8.402769,6.2864184,2.1866686,7.0412393,5.612308,-2.4603484,5.7790704,5.6398053,1.370117,6.715699,2.9479024,8.484256,4.678743,2.1738446,3.0496857,3.0835545
t158,-4.6574073,3.563772,4.5908375,-0.10987924,3.7175314,1.1853718,-0.9211806,11.014236,4.7390566,-1.2157099,2.761197,8.461233,6.228238,2.2466304,7.0420647,5.671133,-2.400849,5.7770624,5.628976,1.4282001,6.655817,3.0079894,8.4851465,4.6751704,2.2338717,3.0077822,3.123467
t46,0.5439904,10.567595,4.4999266,10.482022,6.0374856,2.6928332,3.6176322,4.920314,6.337476,3.8806581,3.710171,3.832746,4.843155,3.9819407,4.4797406,4.9088373,3.9125516,5.965211,6.6635456,4.484161,5.9746203,4.505639,5.84531,4.3989244,3.9169152,5.10025,6.2705235
t25,0.55190647,10.439463,4.5457606,10.320265,6.0041547,2.667388,3.6427734,4.956028,6.3444247,3.8580413,3.7447276,3.8437421,4.867216,3.979515,4.4639297,4.895942,3.9141521,5.971145,6.6405663,4.5139575,5.960751,4.5068336,5.8097997,4.407303,3.914965,5.0855308,6.2874417
t21,0.5894713,10.375747,4.5832915,10.162295,5.95192,2.711433,3.6052437,4.930969,6.272789,3.8359027,3.80353,3.8290172,4.918281,3.9021835,4.440505,4.902696,3.8384466,5.9917264,6.6227455,4.5652003,5.9434733,4.4392753,5.739427,4.3441215,3.8679998,5.0734596,6.2352986
t15,0.63638294,10.302075,4.578427,10.023805,5.953866,2.729023,3.5649781,4.9238977,6.288644,3.8743556,3.788801,3.8143594,4.895316,3.8973565,4.470531,4.8860583,3.8326142,5.979411,6.646806,4.569259,5.9763637,4.4551015,5.726448,4.3274703,3.8666587,5.0882826,6.198234
t12,0.65433496,10.195111,4.627358,9.791283,5.9234004,2.7305014,3.540078,4.991639,6.3122244,3.8786523,3.7972429,3.8056138,4.917153,3.9128993,4.4754543,4.8436556,3.8335133,6.0181203,6.617036,4.625316,5.9731793,4.4748535,5.669707,4.3196745,3.8704865,5.04924,6.1803346
t8,0.6475505,10.2232,4.6391993,9.835185,5.9285045,2.7222633,3.5791278,4.9503694,6.2573996,3.8558733,3.8408241,3.7981317,4.9240003,3.8629498,4.4320183,4.8898883,3.7956262,5.9961414,6.626583,4.6018867,5.9674277,4.428318,5.687856,4.320773,3.823689,5.058934,6.2012415
t7,0.6441359,10.163826,4.6758895,9.724246,5.8875966,2.7188947,3.5575895,5.0140085,6.299114,3.843003,3.8255274,3.8161402,4.9593263,3.9023511,4.44678,4.840542,3.814606,6.0404882,6.581605,4.656856,5.942487,4.45334,5.633696,4.3089314,3.858183,5.0226774,6.1873593
t4,0.66992074,10.001489,4.8249965,9.439302,5.8212786,2.7024586,3.5603783,5.059643,6.2602496,3.8150148,3.9167442,3.8008387,5.005016,3.8871634,4.394723,4.8277364,3.7725244,6.0828037,6.549115,4.726924,5.9287324,4.457384,5.5664835,4.30295,3.7787807,4.942748,6.1850553
t6,0.7505476,9.794244,5.0481215,9.132258,5.7044673,2.637147,3.6254034,5.126414,6.163507,3.7564104,4.079672,3.7219274,5.079742,3.8150601,4.2788396,4.8523054,3.6826613,6.150702,6.4859424,4.8012385,5.904263,4.4197097,5.476173,4.29258,3.6129858,4.791849,6.2002177
t38,2.2340364,9.579357,11.646939,2.2299452,6.344037,2.5416303,3.3169909,4.6178865,6.027626,3.7291281,5.180333,4.1152678,5.2426877,4.421378,4.588575,8.016223,3.831783,5.409343,5.4347796,2.9173465,5.6678543,3.5798278,6.1590285,4.49003,2.1223881,5.7244544,4.2994356
t98,2.2320728,9.721763,11.613311,2.254905,6.438793,2.6270685,3.4175825,4.6427956,6.0611143,3.7317815,5.2227836,4.104737,5.230739,4.5189915,4.6372676,8.116566,3.8063076,5.43553,5.482024,2.988461,5.5131006,3.4907181,6.210899,4.4905057,2.2293663,5.8053584,4.4054627
t99,2.27326,9.605811,11.629446,2.3133943,6.3534956,2.682977,3.3252258,4.578897,6.069708,3.761546,5.215328,4.0234737,5.3228135,4.403044,4.5100384,7.9459023,3.7595608,5.356823,5.4636807,3.090906,5.44457,3.5741062,6.15638,4.475728,2.2599304,5.781622,4.3521686
t79,2.2317154,9.643166,11.626975,2.2425961,6.382181,2.6055708,3.3852675,4.6171975,6.0631676,3.720937,5.202587,4.101537,5.2425427,4.45475,4.5935025,8.058344,3.833038,5.424409,5.4410243,2.9809968,5.559942,3.5255861,6.20348,4.4768405,2.207159,5.7737813,4.3432765
t55,2.247482,9.66681,11.655793,2.290441,6.407555,2.645358,3.366375,4.6316967,6.065625,3.7499707,5.2219496,4.071908,5.271849,4.463649,4.587304,8.046065,3.8000169,5.4020033,5.4707227,3.0376017,5.4747024,3.5274866,6.1693144,4.4754157,2.233526,5.7844143,4.362145
t89,2.2517443,9.624032,11.429656,2.302028,6.3368673,2.629013,3.4164517,4.5383377,6.0902724,3.6732259,5.190302,4.08938,5.2308354,4.4262023,4.539746,8.018645,3.8463912,5.43709,5.42018,3.0075226,5.590278,3.5170853,6.267655,4.4531617,2.2389174,5.7748613,4.3461056
t165,2.5699942,9.584949,10.681568,3.0809336,6.0807104,2.7596967,3.6117747,4.195959,6.1688576,3.440622,5.097293,4.03446,5.0935802,4.348702,4.256524,7.537256,3.7141058,5.6968403,5.584032,3.308302,5.2662086,3.5395193,6.4542913,4.2795043,2.3108222,5.712345,4.3096037
t166,2.5908737,9.591497,10.685183,3.0741334,6.0591345,2.766639,3.6100867,4.1765347,6.1477146,3.4495656,5.104172,4.012123,5.0698256,4.338422,4.234335,7.5246916,3.7019556,5.6962814,5.567857,3.3300104,5.268796,3.5359495,6.454586,4.255847,2.2997305,5.730558,4.2851586
t139,2.5013385,9.606721,10.917615,2.8632154,6.1471786,2.7381058,3.5445695,4.2848544,6.1330776,3.5310347,5.1377783,4.0207906,5.132097,4.3645053,4.319065,7.661505,3.7306843,5.607378,5.5358887,3.2618923,5.3227596,3.5348134,6.3829265,4.3143973,2.2919033,5.746546,4.3092117
t68,2.3056548,9.650219,11.385395,2.4185133,6.335014,2.6922994,3.4234676,4.515044,6.092873,3.68429,5.206003,4.041561,5.2499967,4.431943,4.504384,7.955193,3.7873108,5.435997,5.4731445,3.1039495,5.4584603,3.5203774,6.253882,4.4382415,2.279661,5.788532,4.364064
t39,2.2099276,9.592762,11.537679,2.1879504,6.3394227,2.5518422,3.3592467,4.5878463,6.07421,3.6912634,5.1741,4.132453,5.2124734,4.41398,4.571222,8.073696,3.8817065,5.4314003,5.3836284,2.9142027,5.7157063,3.5385704,6.2227416,4.4639215,2.1553216,5.740865,4.3103046
t40,2.3382154,9.637654,11.365152,2.4942164,6.3158464,2.71693,3.424991,4.4995975,6.0973682,3.6877365,5.2050986,4.0201855,5.259692,4.412144,4.46973,7.8997107,3.7641633,5.4428244,5.488248,3.1533315,5.3999085,3.5348508,6.2439065,4.4208736,2.2995071,5.78483,4.349907
t126,2.683978,9.594582,10.633796,3.108237,5.973727,2.790106,3.6202807,4.0847025,6.10558,3.4514291,5.1075273,3.9570277,4.9958944,4.301778,4.14471,7.451355,3.6564498,5.7224774,5.536835,3.4147537,5.247349,3.5293612,6.4734955,4.1782975,2.2690094,5.7714024,4.2026544
t127,2.6499143,9.609113,10.787083,2.9588413,6.0101776,2.7759032,3.5740283,4.13301,6.074198,3.5181696,5.1361146,3.9421012,5.0141225,4.309891,4.177905,7.5321136,3.668373,5.660912,5.495364,3.394185,5.2877793,3.5213716,6.424749,4.194781,2.2545414,5.801994,4.1928234
t147,2.6483476,9.642936,10.573823,3.168757,6.0130053,2.8451157,3.6741962,4.114086,6.074271,3.4362319,5.1430445,3.9424386,5.0117188,4.35408,4.1888843,7.4721937,3.7077541,5.706124,5.5312366,3.3682716,5.2663646,3.4736176,6.562787,4.207255,2.3383625,5.810027,4.265832
t163,2.6766522,9.654577,10.512393,3.2290754,5.9683146,2.859332,3.6982396,4.0795875,6.069401,3.3925366,5.135067,3.924851,4.9602833,4.3413424,4.1447487,7.4156566,3.6843,5.75027,5.5445056,3.3902545,5.2450724,3.472615,6.567138,4.157413,2.3315094,5.8132873,4.247716
t258,2.7170446,9.62027,10.487673,3.2527533,5.9056277,2.8128788,3.6632576,4.0415688,6.0852046,3.390812,5.105579,3.915201,4.915039,4.280659,4.0777516,7.3645535,3.630147,5.7798104,5.54522,3.4401872,5.231206,3.5263379,6.5004005,4.102951,2.2603843,5.780849,4.1773334
t259,2.7263243,9.577807,10.564313,3.1713398,5.958109,2.8084779,3.6464643,4.036375,6.142273,3.4110918,5.0721035,3.9860866,5.0085645,4.2991195,4.131009,7.4133472,3.6230667,5.7724376,5.5778413,3.4492533,5.194508,3.5315888,6.499386,4.1875234,2.2808208,5.7495832,4.2005334
t207,2.7207,9.578642,10.56548,3.1735554,5.9659567,2.809662,3.649085,4.0420403,6.144054,3.4093685,5.070682,3.9903815,5.0053487,4.3048196,4.1388316,7.4199643,3.628755,5.77128,5.583149,3.4421933,5.1919217,3.529521,6.5056086,4.188959,2.2872624,5.7463017,4.2092776
t167,2.700656,9.617406,10.54637,3.1934347,5.954543,2.8265245,3.666086,4.0593524,6.1018786,3.4055254,5.1048536,3.9477634,4.973436,4.3106976,4.127774,7.4111505,3.6477585,5.7606053,5.554928,3.4219267,5.2269025,3.5082364,6.5222144,4.159027,2.294718,5.780899,4.215011
t145,2.7215154,9.6243305,10.494729,3.2430456,5.9579606,2.8581936,3.6986346,4.0343165,6.108787,3.3812497,5.097259,3.959713,4.9812474,4.3298965,4.134188,7.397505,3.6492789,5.7807827,5.575182,3.43196,5.1967697,3.4862437,6.5643244,4.172527,2.3255267,5.786659,4.2304525
t105,2.355002,9.663942,11.310375,2.4943764,6.304356,2.7042658,3.4574177,4.467628,6.09443,3.653243,5.1985135,4.0374613,5.2132654,4.4342566,4.4753594,7.9138393,3.772543,5.477806,5.4924555,3.1421378,5.421549,3.5082207,6.2831144,4.4039526,2.279437,5.791912,4.3555255
t95,2.276703,9.630545,11.466876,2.356566,6.3339043,2.660299,3.4408813,4.542192,6.098455,3.6825466,5.198621,4.0694494,5.2335596,4.416706,4.5225306,7.989685,3.839268,5.452147,5.4289746,3.0747213,5.4828343,3.5103788,6.259706,4.42671,2.2765398,5.7826996,4.3235006
t65,2.322982,9.674114,11.341696,2.4441779,6.337762,2.699811,3.4256382,4.4983335,6.088502,3.6745937,5.208166,4.0384192,5.239992,4.4526634,4.504917,7.955914,3.7666533,5.44213,5.4986424,3.1067507,5.4621162,3.5135527,6.2613306,4.4389505,2.270296,5.7934213,4.3874
t161,1.8551605,9.011936,13.045594,1.5041908,6.2772527,2.083732,2.332485,5.044179,5.759775,4.0926104,5.084415,4.178586,5.7330008,4.027732,4.626508,7.5556526,3.9887185,4.9027658,4.9789543,2.547884,6.205453,4.086548,5.6103296,4.6992784,1.6420776,5.367014,3.9598
t162,1.8816515,8.995858,13.11727,1.4912713,6.234465,2.066182,2.2712743,5.044773,5.7378454,4.095611,5.0412107,4.1710477,5.708296,4.0479927,4.5918307,7.573018,3.973002,4.9145646,5.0031586,2.5647175,6.205534,4.083559,5.580311,4.659321,1.6404777,5.3896227,3.9712844
t264,1.8820425,8.996083,13.107978,1.4972367,6.2420683,2.0658112,2.2775717,5.045337,5.743073,4.094956,5.0487285,4.1729383,5.702887,4.049625,4.5926905,7.578207,3.9748173,4.9208856,5.00844,2.5653656,6.201737,4.0799828,5.5788116,4.659065,1.643755,5.3917184,3.971213
t265,1.8762755,9.0097065,13.12606,1.5136399,6.1970906,2.0653718,2.264047,5.043751,5.741207,4.119767,5.011669,4.1983066,5.66896,4.0544024,4.574532,7.607209,3.9941964,4.9337516,4.993171,2.5741813,6.20768,4.086674,5.5945144,4.6552014,1.6407661,5.4017396,3.9796035
