"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97"
"t1",-0.114242339695385,-0.0150856815367235,0.001127612625543,-0.0675243920574524,-0.00076972956686909,0.000796793108104985,-0.016983217484716,-0.0089249680595702,0.0331609071741107,-0.0230232158330777,0.0118200226814924,0.000399273899741613,-0.000510424345420979,-0.00481860509586893,0.00265202006807572,0.000694430303183557,-0.00308596930205364,0.217918069818707,7.31278367589391e-06,-4.87453694045792e-05,-0.0404558298105286,0.00120890274807559,0.00784239103014745,-0.0358950313378136,0.00253100139758451,-0.00573434693461215,1.65366232665617e-05,-0.352455426904815,-0.0482221307515593,-0.481169972141071,0.103046060287788,-0.150413751995618,0.0170026714436711,-0.123606961209082,-0.000104068525729075,-0.140078188269588,-0.043172930628697,0.237009319949683,0.00115195493750672,0.000971700531747381,0.00185458792484634,-0.00534076129403282,-0.00135111699302448,0.0419240660643155,-0.000120496947065,-0.000815067127765786,0.00165464523945147,1.63134961669519e-06,0.000559209161070326,-0.00323985866317375,-1.07821426798868e-05,-3.55956363885055e-05,0.000137896117650091,-0.0390465665592712,-0.000116408380171599,-7.80598718544005e-05,-0.00028826853082404,-0.0245031555024636,0.0044085239670481,0.000535319024381703,0.0016654992461209,-0.65609905886798,-3.24236747682544e-05,0.00063120757010374,0.00539194859155667,0.0162945677208393,-3.33221032554092e-06,-0.000162194846321818,0.000191973500192951,-6.32880285365544e-16,1.12549246399365e-14,2.94645269208914e-16,-2.85715641584606e-16,-3.8953614097123e-16,-4.1124549005268e-16,-3.03399992644775e-05,-6.64110671599015e-16,-3.99179053015321e-16,-1.15045607629117e-16,-1.49239690352382e-16,2.42859242096695e-16,1.05376709356031e-16,2.00483490771861e-16,-2.05065279375561e-18,-1.47799895399716e-17,3.58490377241683e-16,3.75305200673643e-17,-6.24389266855122e-17,1.04255122468212e-15,-6.59665249823739e-16,1.43498436105635e-17,3.18706469125721e-17,-3.9505015336718e-17,1.7687764107735e-16,-2.45466327331504e-18,2.13751782439924e-16,-1.3758655197575e-16
"t10",0.0661545731717762,-0.0583071245718868,0.0412351768674465,3.14813699513021e-06,0.00189029415382717,0.0134903373996511,-0.00370953406023612,-0.121116959997663,-0.00126332045147744,-0.0040365409476993,-0.00180922097684609,0.0511865851039224,-0.0598389981181671,-0.176923615224928,0.311540457328094,0.210319106106778,0.0127574827843052,-0.00880206661962886,0.000168650508624387,0.000183189350604018,0.00171131731389528,-0.0118648159784164,-0.0024517918021971,0.000356805044760535,-0.00176059934098446,1.53318967821975e-05,3.69476828337668e-06,-0.00473956676789223,-0.0358704326899613,0.00560809141330409,-0.00131156728915532,0.0113231013049593,-0.0134385063273348,-0.00258100306321178,0.0468693626465928,-0.00109698119783072,-0.0147616353838587,-0.00253744755429103,-0.0132660635757838,-0.0335495744927395,-0.30943869383137,0.434446359281333,0.652464483293836,0.0413957534219799,-0.00888978127804663,-0.198016855636844,0.000203123288557649,0.160080599918245,0.059125507741075,-0.0111989305878077,-0.000674403465035187,-0.0169926982775189,-0.00239308700694983,0.000296487572551754,0.00344984910536967,0.000257550875844828,0.00169287719764124,0.000307302560695139,-0.00120824734371094,-0.000116469743461018,-0.0091281400378588,0.00274044858648755,-6.0546867113506e-06,0.00124817229037624,1.20392915961918e-05,6.29454503761617e-05,-6.97761509433672e-05,-0.000595141900460231,1.3299878458585e-06,1.88388006195375e-16,2.83566218978237e-15,-1.3192254489444e-16,4.14821955469728e-16,4.1235187799134e-17,1.0133958541884e-16,-0.000137200078675875,2.35320600746677e-16,1.0186718062839e-15,1.56331036327266e-16,2.8904755231342e-16,3.97957157356658e-16,2.15530107520411e-16,-1.98215384998543e-16,-3.28052441698879e-16,2.56915130824589e-16,1.86056127615809e-16,1.08017934667577e-15,-8.73855865122898e-19,-1.57582291168651e-16,2.95817969357706e-16,-5.86926000260424e-17,-2.87331972074619e-16,2.51147105870814e-16,-1.01173512920949e-17,1.19380774172481e-16,-7.11986929891047e-17,1.62698623458587e-16
"t88",0.0673089707020278,-0.0599890487006742,0.0429623669983179,3.31782875864425e-06,0.00201469995731181,0.0146342754236975,-0.00410073619766859,-0.137930886071408,-0.00147300596077366,-0.00475202464383051,-0.00219441798634692,0.0664525815161624,-0.079309499184233,-0.239732122170122,0.427322321522067,0.297747100548303,0.0187374671964728,-0.0136738065145265,0.000283075752132994,0.000353302447747617,0.00374979829922621,-0.0392936882498215,-0.00939614532657171,0.00165294799318877,-0.00977973315540862,8.66025960053196e-05,-2.70041653848297e-05,0.0255057890586094,0.131098583840349,-0.0161164088431373,0.00270205207650354,-0.0176153565508036,0.0180323193814204,0.00327626077487192,-0.0394998372734131,0.000760057810018283,0.0092357720380657,0.00157664816394049,0.0075868205800362,0.014005093844522,0.127670903535372,-0.153281182983266,-0.227299524249922,-0.0143459522198725,0.00286476332803095,0.0629824906649185,-6.0838826827142e-05,-0.0470577367350668,-0.0167870073359585,0.00276666156158929,0.000152500372152424,0.00376561395929382,0.00048578772984367,-5.90486840223448e-05,-0.000567632929459979,-3.89386912610467e-05,-0.000210156568079924,-3.54775840070154e-05,0.00011915486308071,1.12114484001268e-05,0.000858549916362038,-0.00023762904982659,4.57841824872846e-07,-7.33805401961367e-05,-5.82054647729757e-07,-2.18940703000658e-06,1.70900090800065e-06,3.87628436566805e-06,-3.67421724989381e-09,2.33040834063654e-15,9.96171443224248e-17,-2.73449582907535e-16,7.73048735199128e-16,2.20725794652974e-16,9.2135017431936e-17,-1.25559537986902e-05,8.24624060408687e-16,-1.17098296792634e-15,1.64966619993072e-16,-9.0210010710583e-16,1.39806535444728e-15,1.36833227854176e-15,-2.45622028041076e-15,-1.02197180292153e-14,3.44964267401932e-15,-3.72371640488585e-15,-0.707106781186547,-3.55095961307954e-13,3.90730963539094e-15,8.47429657179188e-16,3.37279000220904e-15,-1.19423897877754e-15,6.99305517564445e-15,-5.46161767206672e-16,5.33073840397751e-16,7.62119126859024e-16,9.83336174426276e-18
"t89",0.0673089707020278,-0.0599890487006742,0.0429623669983179,3.31782875865466e-06,0.00201469995731181,0.0146342754236975,-0.00410073619766858,-0.137930886071408,-0.00147300596077365,-0.00475202464383053,-0.00219441798634687,0.0664525815161625,-0.0793094991842329,-0.239732122170122,0.427322321522067,0.297747100548303,0.0187374671964729,-0.0136738065145266,0.000283075752132961,0.000353302447747686,0.00374979829922614,-0.0392936882498214,-0.00939614532657154,0.00165294799318888,-0.00977973315540873,8.66025960052363e-05,-2.7004165384638e-05,0.0255057890586093,0.13109858384035,-0.0161164088431372,0.00270205207650348,-0.0176153565508032,0.0180323193814205,0.003276260774872,-0.0394998372734134,0.000760057810018047,0.00923577203806583,0.00157664816394075,0.00758682058003622,0.0140050938445215,0.127670903535372,-0.153281182983267,-0.227299524249922,-0.0143459522198727,0.00286476332803123,0.0629824906649187,-6.08388268274196e-05,-0.0470577367350662,-0.0167870073359589,0.00276666156158924,0.000152500372152864,0.00376561395929421,0.000485787729843178,-5.90486840222337e-05,-0.000567632929459558,-3.8938691261912e-05,-0.000210156568080452,-3.54775840070154e-05,0.000119154863081016,1.12114484004706e-05,0.000858549916361485,-0.000237629049826431,4.57841825059891e-07,-7.33805401965739e-05,-5.82054647410568e-07,-2.18940702950698e-06,1.70900090723142e-06,3.87628436564376e-06,-3.67421697233805e-09,-2.45120957280957e-15,-5.2008448771288e-16,3.04869944765755e-16,-1.07683256279689e-15,-3.84983738342543e-16,2.96286231085741e-18,-1.25559537994813e-05,-1.00801889178845e-15,5.39533444200626e-16,-3.1987208836107e-16,6.87988008212437e-16,-1.52762668856859e-15,-1.54873518471632e-15,2.59065185603018e-15,1.02751973507403e-14,-3.60786364665469e-15,3.68461892999042e-15,0.707106781186547,3.55246395392457e-13,-3.90289638134419e-15,-8.32661832405903e-16,-3.43857376225853e-15,1.37613001108471e-15,-7.03087961236669e-15,4.63372944837567e-16,-6.62745914250913e-16,-5.13670541115286e-16,-1.23687690302343e-16
"t9",0.0837452082830536,-0.0956356371639874,0.120763306480524,0.000479113732628038,-0.00410755572569691,-0.00751305714723212,0.0005334316390137,-0.0214371894945988,-0.00646026262158677,0.00169139190517828,-3.05313559146519e-05,0.00679437083862022,-0.0360694380776954,-0.0180626178203925,0.0337548410332628,0.0226968475594457,0.00123178405249515,-0.000593038901124682,1.73593767724411e-06,-2.45501535735548e-05,-0.00054416293238678,0.114874069715944,0.00196386130187963,-0.000611922970137886,0.00448126324298978,-4.02905256143282e-05,9.66832862748837e-05,-0.0488253149180097,-0.3987953859608,0.0917220008503658,0.0224517269425725,-0.026607025541669,0.00962566790621402,0.000723974123502016,0.667404363102269,0.0020057249514184,0.0136660275578788,0.00224876659969814,0.00677077804775481,-0.0339534165913743,-0.413504888482384,-0.195556590873527,-0.25559655219805,-0.0153390037610285,0.00153839579294098,0.0295116199938688,-1.20830604313782e-05,0.218146739702022,-0.00042617530208016,-0.00108463229064151,-9.62269431850462e-05,-0.0025786740064291,-0.000446234812113977,5.72714511478598e-05,0.000855389374805996,6.87277069541509e-05,0.000512705289933777,9.6664337724317e-05,-0.000425942579249959,-4.43293737354792e-05,-0.0190209486182275,0.000889797618218179,-2.09017374784969e-06,0.000454428056637327,4.50466189247378e-06,2.43142219387149e-05,0.0182812195722339,-0.000243733238359221,5.48456858540103e-07,-2.27699452248218e-16,7.613521611015e-16,3.91277860985084e-16,8.03262311705563e-16,2.49132703462791e-16,3.54647997086304e-16,-6.47657875953445e-05,1.46624030665314e-16,-4.33796010035348e-17,7.41311043505593e-17,1.86878052742196e-16,-1.80292859502986e-16,-1.93562165228595e-16,-4.86008276162399e-16,-9.21840258376945e-17,4.2665505974659e-16,-2.79620634543675e-16,2.25810834756883e-18,-3.7658726365868e-16,1.05439553833116e-15,2.60966154563101e-16,1.55800636430936e-16,1.17769423989356e-16,-1.81469241991867e-16,-8.0469908748008e-16,-1.43621121913655e-16,1.42706189580863e-16,3.068748116454e-16
"t78",0.101521292713035,-0.133548587754024,0.202330497928116,0.00097414777990339,-0.0104725184457745,-0.0309704295341065,0.00577771369820652,0.174972934890698,0.0238344435757782,-0.00520016745465109,6.58226750112574e-05,-0.0155159795441091,0.293335613250626,-0.015545807503932,0.00690386236024752,-0.00527502769551371,-0.000425341056570353,0.000226752408477673,-6.69053090896279e-07,9.55000655875841e-06,0.000228447172986059,-0.227625576216142,0.00331568466650333,-0.000264045089442629,0.00105337296044335,-9.06323482818133e-06,-0.499363917585733,0.000636668727291421,0.00797422499021509,-0.0021625684322559,-0.000615222863234651,0.000786728688412324,-0.000292600155713866,-2.22085470842071e-05,-0.0222567850321702,-7.49605643402922e-05,-0.00058269950626133,-9.70893606615196e-05,-0.000362167139330844,-0.000604784384642452,-0.00635031597263785,-0.000118198128761973,-1.99742264062712e-05,1.90807437090712e-06,-3.51209331840657e-06,-7.58091752459491e-05,4.35425647239696e-08,-0.000839873040957406,1.80394466556017e-06,5.51183525412382e-06,5.06259095517633e-07,1.3606490011582e-05,2.34848091886341e-06,-3.00424790944994e-07,-4.18495678386276e-06,-3.20949359571252e-07,-2.09544944783699e-06,-3.73536076771208e-07,1.44233214618468e-06,1.4692691265975e-07,6.17464357711094e-05,-2.67990135181199e-06,5.510978058986e-09,-9.18099104354677e-07,-7.2555191785173e-09,-2.56858895333889e-08,0.00132859038949014,-7.19445817787137e-08,2.62398007835896e-10,2.62279694007623e-16,7.4992094333369e-16,5.14457035360875e-16,2.7132218522183e-15,-1.82167649021014e-15,-2.81229720933342e-16,-3.97843038424731e-07,-3.57786716920216e-15,3.89628820851146e-15,-3.50112469083476e-16,2.78571310150674e-15,-3.25954541136042e-15,-3.6438143183e-15,-1.37719238630741e-14,0.707106781186548,-5.52138930187256e-16,1.43123360385466e-14,-1.01221114823247e-14,-1.11590424400898e-14,-1.02522157430229e-15,-2.48932818802672e-15,6.59127249136416e-16,-1.24968376482115e-15,-8.75662157999225e-16,2.26468149788772e-15,4.45823317619724e-16,-3.75865844995692e-17,-2.22505510757215e-16
"t79",0.101521292713035,-0.133548587754024,0.202330497928116,0.000974147779903396,-0.0104725184457745,-0.0309704295341065,0.00577771369820655,0.174972934890698,0.0238344435757782,-0.00520016745465107,6.58226750112461e-05,-0.0155159795441091,0.293335613250626,-0.015545807503932,0.00690386236024749,-0.00527502769551375,-0.000425341056570346,0.000226752408477594,-6.69053090122593e-07,9.5500065587519e-06,0.000228447172986023,-0.227625576216142,0.00331568466650343,-0.000264045089442815,0.00105337296044327,-9.06323482752908e-06,-0.499363917585733,0.00063666872729152,0.00797422499021496,-0.00216256843225597,-0.000615222863234847,0.000786728688412001,-0.000292600155714066,-2.22085470843398e-05,-0.0222567850321701,-7.49605643401013e-05,-0.000582699506261279,-9.70893606615942e-05,-0.000362167139331043,-0.000604784384642328,-0.00635031597263759,-0.000118198128761971,-1.9974226405612e-05,1.90807437080998e-06,-3.51209331847406e-06,-7.58091752454779e-05,4.35425643735554e-08,-0.000839873040958134,1.80394466488482e-06,5.5118352543051e-06,5.06259095898384e-07,1.3606490011484e-05,2.34848091865246e-06,-3.0042479121908e-07,-4.18495678426937e-06,-3.20949360646544e-07,-2.09544944769499e-06,-3.73536075813641e-07,1.44233214676408e-06,1.46926913827399e-07,6.17464357699654e-05,-2.67990135193992e-06,5.51097745428537e-09,-9.18099103779599e-07,-7.25551999036789e-09,-2.56858905048341e-08,0.00132859038949079,-7.19445827383411e-08,2.62396848173252e-10,-3.14035617738422e-16,-7.43819924327109e-16,-5.17850265491929e-16,-2.48045913164958e-15,1.7912104091633e-15,4.97505159147941e-16,-3.97843036938073e-07,3.42521150331621e-15,-4.9261825302692e-15,4.03663196486452e-16,-2.71295564779807e-15,3.22788670792384e-15,3.6395575108388e-15,1.38742087976623e-14,-0.707106781186548,3.77620062788626e-16,-1.43713166367299e-14,1.0396197791529e-14,1.15580288395645e-14,9.52363188311267e-16,2.61986612959397e-15,-6.76611467162836e-16,9.84341703433738e-16,7.62695099058478e-16,-1.83360271410749e-15,-5.97086940798191e-16,3.87102695835439e-17,1.9922855847071e-16
"t62",0.101512292610149,-0.133529043802515,0.202287571086506,0.000973882203367225,-0.0104690375659645,-0.030957196799323,0.00577465123753128,0.174851340594984,0.0238147050230531,-0.00519557469304826,6.57531446506975e-05,-0.0154932526592993,0.292868357930878,-0.0155188844074495,0.00689136992486772,-0.00526440626844832,-0.000424381273429938,0.000226154139037863,-6.66919858477444e-07,9.50948066982512e-06,0.00022723865312033,-0.225539211037773,0.00328021737897971,-0.000260668918863192,0.00103771216561693,-8.92672407689157e-06,0.500633642710868,0.000732550712488922,0.00841582622825372,-0.00224397553104969,-0.00063058597114706,0.000801652930273837,-0.000297498603408198,-2.25643882561027e-05,-0.0225267334511793,-7.57763596838604e-05,-0.000588726425351103,-9.80902418814995e-05,-0.000365759522717736,-0.000610069532222945,-0.00640558066026677,-0.000119174565144242,-2.0138583345505e-05,1.92374954834963e-06,-3.54032403510617e-06,-7.64162377123038e-05,4.38854033842084e-08,-0.000846452304897943,1.81794591431839e-06,5.55316412194752e-06,5.09980147717808e-07,1.37060647832316e-05,2.36536035414917e-06,-3.02575984921852e-07,-4.21391350184021e-06,-3.23140432403848e-07,-2.10936478587821e-06,-3.7599440312272e-07,1.45165888267864e-06,1.47874648642562e-07,6.21437987922842e-05,-2.69701398518613e-06,5.5457540933722e-09,-9.23788506862493e-07,-7.29997192729093e-09,-2.58409287579031e-08,0.0013365184635024,-7.23652978117974e-08,2.63924769192125e-10,1.95081579365333e-16,5.06916186682345e-16,-1.25791561258657e-15,3.13833643782779e-15,1.19045398538908e-16,3.38911556014129e-15,-3.99914484880068e-07,-3.78516662458139e-14,0.707106781186548,-1.79533515906223e-14,-7.87288680680014e-14,4.17773454719494e-14,-9.39638968565993e-15,-4.71207774151735e-15,-4.59622794871768e-15,-3.45518964085603e-15,-3.35668992601512e-16,-9.0726037793587e-16,-2.17881268582687e-15,1.43331527202584e-16,1.09764627942432e-15,1.31443087342447e-16,4.09690276742945e-16,-7.11517022871516e-16,-1.64798730217797e-16,1.77538139377794e-16,-1.29160867499932e-16,-7.5278100858419e-17
"t63",0.101512292610149,-0.133529043802515,0.202287571086507,0.000973882203367204,-0.0104690375659645,-0.030957196799323,0.00577465123753127,0.174851340594984,0.023814705023053,-0.00519557469304825,6.57531446506874e-05,-0.0154932526592993,0.292868357930878,-0.0155188844074495,0.00689136992486774,-0.00526440626844832,-0.000424381273429981,0.000226154139037906,-6.66919858411524e-07,9.5094806698481e-06,0.000227238653120442,-0.225539211037773,0.00328021737897977,-0.000260668918863009,0.00103771216561687,-8.92672407619421e-06,0.50063364271087,0.000732550712488792,0.00841582622825377,-0.00224397553104941,-0.000630585971146373,0.000801652930274465,-0.000297498603408444,-2.2564388255754e-05,-0.0225267334511796,-7.5776359683746e-05,-0.000588726425350492,-9.80902418811855e-05,-0.000365759522717629,-0.000610069532222965,-0.00640558066026665,-0.000119174565144195,-2.01385833450106e-05,1.92374954821432e-06,-3.54032403455769e-06,-7.64162377128329e-05,4.38854032037972e-08,-0.000846452304896861,1.81794591475179e-06,5.5531641215468e-06,5.09980148767362e-07,1.37060647834871e-05,2.36536035477919e-06,-3.0257598493161e-07,-4.21391350248119e-06,-3.23140431976225e-07,-2.10936478569189e-06,-3.75994402241481e-07,1.45165888247519e-06,1.47874649987725e-07,6.21437987908615e-05,-2.69701398455816e-06,5.54575500787608e-09,-9.23788506958204e-07,-7.29997159075457e-09,-2.58409291326034e-08,0.00133651846350495,-7.23652984313105e-08,2.63925905436002e-10,-2.09610876226467e-16,-5.8135735673778e-16,1.29706157109172e-15,-3.2925025789245e-15,-2.84277809625699e-16,-3.56135514911579e-15,-3.99914452334921e-07,3.78889628005474e-14,-0.707106781186547,1.79161263743472e-14,7.88591085193144e-14,-4.16758641486048e-14,9.35677935571678e-15,4.63159896375854e-15,4.46019951701308e-15,3.51152683503953e-15,3.72965547335014e-16,8.48279779752659e-16,2.27812560482654e-15,-3.49113099540332e-16,-6.87817858224804e-16,-2.85378359359341e-16,-3.39182224619204e-16,6.34580448363978e-16,1.04950770296597e-16,-1.55989581540616e-16,2.05599053719052e-16,-1.0191473874036e-17
"t36",0.0982032137181182,-0.126339710735313,0.186487741487154,0.000876081849166332,-0.00918651654339723,-0.0260776195680696,0.00464436017382351,0.12990907751235,0.0165107130388314,-0.00349526903619122,3.99731444455065e-05,-0.00703659745405953,0.118807657202119,-0.00547732894941539,0.00222886576395575,-0.00129309025017411,-6.47521265346667e-05,1.22525980124474e-06,1.39030363263681e-07,-5.94682231718283e-06,-0.000238068304298795,0.607167722641648,-0.0110837330313069,0.00113472427178471,-0.00557038813423518,4.87873380166787e-05,-0.00127172630308323,0.0166618874147997,0.119114868250978,-0.0249158149242214,-0.00528362882634552,0.00551905623195287,-0.00187146276606712,-0.000137516682413456,-0.112351353633246,-0.000349870803512314,-0.00262225707062546,-0.00043588634493065,-0.00158190696771746,-0.00241608271857571,-0.0252957924154879,-0.000454112202108711,-7.65310583759476e-05,7.30262717295316e-06,-1.32413289651152e-05,-0.000285073704739059,1.61851739718943e-07,-0.00311101570462313,6.6399290931734e-06,1.9816855846887e-05,1.79574793979963e-06,4.81218609114265e-05,8.20552176121692e-06,-1.04703501175793e-06,-1.42544693069079e-05,-1.08344921254886e-06,-6.94532197044755e-06,-1.23074224678277e-06,4.69754451445687e-06,4.77748266172225e-07,0.000200468743012855,-8.6564610671247e-06,1.76640635547528e-08,-2.90815834374172e-06,-2.28132761986855e-08,-7.99869216416838e-08,0.00410688452695359,-2.19522770343161e-07,7.9846725759003e-10,-1.1168817098097e-14,-3.24845138335368e-15,-1.29716570844615e-14,0.707106781186548,-1.93265542458576e-14,1.66507907777153e-15,-1.1282751926911e-06,3.41393580072236e-15,-3.2528888177733e-15,-2.34772240558414e-17,1.12763973657951e-15,-5.08273978461204e-16,-3.84412014138036e-15,2.36393620229726e-15,-2.93747724701871e-15,-3.40267564543079e-16,-1.94289029309402e-16,9.08995101411847e-16,-2.77555756156289e-17,8.24861012826972e-16,-2.7148422399037e-15,9.5569169634012e-16,-1.14232744333589e-16,8.05845656669586e-16,-7.32053306862213e-16,5.21224276368407e-16,-5.43975164762209e-16,1.08149254916487e-16
"t37",0.0982032137181181,-0.126339710735313,0.186487741487154,0.000876081849166301,-0.00918651654339724,-0.0260776195680696,0.0046443601738235,0.12990907751235,0.0165107130388313,-0.0034952690361912,3.99731444454982e-05,-0.00703659745405952,0.118807657202119,-0.00547732894941539,0.00222886576395572,-0.00129309025017411,-6.47521265347246e-05,1.22525980127018e-06,1.39030363305315e-07,-5.94682231710997e-06,-0.000238068304298568,0.607167722641648,-0.0110837330313073,0.00113472427178473,-0.00557038813423517,4.87873380166023e-05,-0.00127172630308342,0.0166618874147998,0.119114868250978,-0.0249158149242214,-0.00528362882634605,0.00551905623195256,-0.00187146276606705,-0.000137516682414036,-0.112351353633245,-0.000349870803512231,-0.00262225707062543,-0.000435886344930705,-0.00158190696771837,-0.00241608271857639,-0.0252957924154885,-0.000454112202108933,-7.65310583759615e-05,7.30262717290459e-06,-1.32413289646395e-05,-0.000285073704739036,1.61851739968744e-07,-0.00311101570462145,6.63992909358691e-06,1.98168558470293e-05,1.79574793993952e-06,4.81218609109544e-05,8.2055217609141e-06,-1.04703501246396e-06,-1.42544693068369e-05,-1.08344921297333e-06,-6.94532197123988e-06,-1.23074224815667e-06,4.69754451464985e-06,4.77748265581578e-07,0.000200468743011982,-8.65646106617754e-06,1.76640635526429e-08,-2.9081583443373e-06,-2.2813278127698e-08,-7.99869205869719e-08,0.00410688452695415,-2.1952277176867e-07,7.98468770268901e-10,1.11122183655807e-14,3.27608670285045e-15,1.29236105693314e-14,-0.707106781186547,1.9522144317774e-14,-1.43634425836787e-15,-1.12827519216374e-06,-3.2682190287403e-15,3.24706793367869e-15,1.0275025103916e-16,-1.20998819335708e-15,5.84601811404184e-16,3.76105832921155e-15,-2.41376035656555e-15,3.05945664433541e-15,2.12685645267593e-16,2.77555756156289e-16,-8.2572837456496e-16,2.4980018054066e-16,-8.15320033709099e-16,2.86576318231369e-15,-8.82688041952974e-16,1.54028036335323e-16,-7.67507209236261e-16,6.45317133063372e-16,-5.98214324787084e-16,5.78391940696361e-16,-1.60205119842869e-16
"t58",0.0956197791998899,-0.120770267158045,0.174340497321537,0.000801316210088228,-0.00821021895360891,-0.0223764542737448,0.00378602750218587,0.0952438290881003,0.0107141223051836,-0.00212276922926788,1.74514291491096e-05,0.00470861733038596,-0.215424365501061,0.0316465997348937,-0.0376527663502237,-0.0136486484579286,-0.000478540564376369,0.000138379677260521,-2.1052321231424e-07,3.47151244285259e-07,-2.52994495459205e-05,0.0426809073507855,-0.000318406580689645,-2.71918664088352e-05,0.000389789758999621,-3.60810530520943e-06,3.82817141848963e-05,-0.0113201711677861,-0.102280020576042,0.0254403001464573,0.00712759055275573,-0.0097981829416453,0.00390562981256613,0.000306020912654185,0.433685240080868,0.0018860579048106,0.0173358739767116,0.00292465502834987,0.0128330671083801,0.061005154215702,0.685737962608966,0.153206700105245,0.19136409247236,0.0112765999879908,-0.000896281928441393,-0.0165486148904857,5.74660992462908e-06,-0.0988758106240285,0.000177260901889157,0.000331126386202737,2.46457674621095e-05,0.000635579918988065,9.36735892880452e-05,-1.16230608757006e-05,-0.000125858369225609,-8.83161905260043e-06,-4.85067162012093e-05,-8.18318111083655e-06,2.83162373782319e-05,2.83873946578787e-06,0.00117501223194052,-4.83875476242012e-05,9.10814302314779e-08,-1.26222176523541e-05,-8.08802756088745e-08,-6.73790295432908e-08,-0.361734145362997,-1.64925139327636e-06,5.57038079638389e-09,1.23537366468793e-17,2.82042488461812e-16,2.65619768256295e-16,-3.50577248177389e-16,1.07986536379556e-16,1.74931708371562e-17,-4.59180248370272e-06,-6.1409211049579e-16,-6.85053457110054e-16,-2.31131305573104e-16,8.22681850008953e-17,-2.57606436182556e-16,9.3117030925673e-17,4.7181610159564e-16,-1.65197198300384e-16,-2.79736019847863e-18,7.37257477290143e-17,-1.23165366794353e-16,2.22044604925031e-16,-2.27682456221956e-17,1.82145964977565e-16,2.78349258099701e-16,7.0990302996041e-16,4.96662935520604e-16,2.14238349283136e-16,1.70361352344451e-16,3.81274168227458e-16,-2.06088967083798e-16
"t100",0.0994416527751357,-0.128845997159089,0.191505279557409,0.000904167417868707,-0.00951373732801983,-0.0270514804980978,0.00479312430928115,0.129923898903808,0.0155347626455551,-0.00315711957897724,2.81421484914571e-05,0.00925684413302801,-0.451887548344858,0.0713479121509675,-0.0884593380840828,-0.0358606011724918,-0.00144806927030377,0.000535342929304512,-1.25849409342207e-06,1.43332171073215e-05,0.000289567921016687,-0.12123448176058,0.000759130158593762,5.52536501413001e-05,-0.000710105464412525,6.51736756217183e-06,-3.77233981474515e-05,0.0104683418185961,0.0854317935384113,-0.0196907761334834,-0.00488383053263421,0.0059762513912542,-0.00223127543437763,-0.000170481280004272,-0.199288134307036,-0.00078945730733814,-0.00691619572466801,-0.00116304139906646,-0.00491109830241107,-0.0203482381022708,-0.227639669250025,-0.0478658607150344,-0.0595104700473308,-0.00350015659680442,0.000271174208462441,0.00498473553312071,-1.69733048520967e-06,0.0290333628003788,-5.1503046821382e-05,-9.26524766136676e-05,-6.76152342428211e-06,-0.000173674634876289,-2.52152534406298e-05,3.12015353571616e-06,3.32486842552584e-05,2.33361903945168e-06,1.3089494335986e-05,2.24372792454689e-06,-8.18280405056469e-06,-8.28984721913555e-07,-0.000346827608034984,1.49102906329022e-05,-3.08422434263353e-08,5.60815060654918e-06,5.15061136618748e-08,3.06957828015084e-07,-0.262423711781897,-2.50555916957303e-07,6.65432714139214e-10,-3.46160027498455e-17,-5.02153021008295e-16,4.42511596145548e-16,9.40798676393737e-16,2.17707796235089e-16,4.40818094901368e-16,5.12326173429667e-08,2.43728648374741e-16,-1.18975439409066e-15,1.432391313431e-15,3.50640618055506e-16,-3.35994253253258e-16,5.21430822222201e-16,-1.4229672653002e-15,-1.45695917321116e-15,2.80012694723973e-15,-2.28549817959944e-15,-7.35913066596261e-15,1.27003442484952e-15,1.68235651104576e-14,2.9506562124193e-15,-3.03196326988863e-14,-1.38565255680979e-15,-0.707106781186548,-3.74353326115795e-15,3.063929210956e-15,-2.71332859245065e-15,5.09750955238735e-16
