,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
t33,2.4095583,6.1801143,3.2989306,5.77933,3.6869135,2.5871637,4.8673735,7.8102465,6.228745,4.630937,4.2991586,7.096296,5.5784445,3.6997414,5.0461965,2.1652913,5.0221105,3.133156,4.0142674
t34,2.3452601,6.2903695,3.282354,5.57528,3.7663016,2.5888946,4.9638987,7.759769,6.2054768,4.6863546,4.32526,7.1332927,5.634818,3.7174106,4.960491,2.2832146,4.9896975,3.2191324,4.030617
t35,2.3079524,6.316743,3.5437875,5.887202,3.5528343,2.689143,4.769417,7.866788,6.126,4.57699,4.464657,7.001607,5.3157954,3.6270146,5.297809,1.9984378,5.013226,3.0038142,3.9477093
t36,11.910085,9.354827,5.102306,2.5929902,4.589846,4.264468,4.9078937,7.6252213,4.7319336,5.348936,4.34618,5.301419,8.335071,4.4916697,2.768666,2.5026739,3.5922148,5.689333,3.0772915
t37,12.021534,9.429413,5.296517,2.3586996,4.656386,4.2707233,5.0161114,7.6587453,4.7063746,5.456246,4.5182447,5.1696143,8.201938,4.5941825,2.9032388,2.3755472,3.6309388,5.8279066,2.844741
t38,3.2488215,2.633643,1.1716938,6.816891,3.6082382,1.0502849,3.497416,8.338226,6.7662125,3.7970734,3.5757442,8.111668,6.1654468,3.0592682,4.67495,1.922548,6.9967823,2.5522819,3.9766176
t39,3.0504615,3.0086362,1.1697696,6.759682,3.6220157,1.2961426,3.6566892,8.154123,6.9510155,3.9013941,3.4181569,7.9279885,6.260383,3.2483587,4.5903363,1.6567062,7.0389175,2.677175,3.9187043
t40,11.974972,9.396118,5.201634,2.472835,4.6217957,4.260753,4.96816,7.64574,4.7248545,5.3922005,4.42722,5.234758,8.278057,4.5413537,2.826926,2.4381764,3.6090577,5.7632136,2.955587
t41,12.205562,9.570996,5.660898,1.9267677,4.7224545,4.318661,5.1884174,7.78718,4.638434,5.6926427,4.8558693,4.9674616,7.929928,4.81445,3.192707,2.133658,3.6940384,6.0921664,2.4462235
t42,6.0203648,-1.3156029,7.090517,7.296141,4.1802616,-0.29491472,2.6690855,10.065009,6.0178833,6.645497,11.946236,4.691632,8.819372,3.0169642,-0.69629574,4.5769777,1.4851724,1.6326585,7.250214
t43,2.3068044,6.5280185,3.4588423,5.652536,3.6628175,2.6838753,4.914583,7.7637367,6.1389923,4.69854,4.4617515,6.950848,5.4230037,3.6860611,5.1926994,2.0981197,4.9437947,3.1312222,3.999818
t44,2.268789,6.3949146,3.3220816,5.561749,3.7305076,2.6370068,4.9585714,7.7270947,6.2249837,4.76153,4.3151813,7.090851,5.61927,3.729694,4.9810076,2.2901223,4.959498,3.2748685,4.0739803
t45,2.4033463,6.29116,3.3046987,5.6838,3.7285569,2.6002862,4.939635,7.7833285,6.1876564,4.658403,4.34981,7.0407577,5.6022296,3.699264,5.041383,2.1716082,4.9873557,3.1706176,3.9923267
t46,2.3622646,6.275585,3.3482487,5.7400208,3.6703396,2.6321344,4.903107,7.78511,6.2288275,4.6809163,4.3270016,7.0439014,5.566798,3.7081711,5.0693007,2.170016,4.9781694,3.172416,4.046618
t47,11.882515,9.347545,5.145102,2.5692418,4.559654,4.2308984,4.9271955,7.641081,4.770253,5.3036547,4.375756,5.277837,8.364847,4.5095315,2.7244158,2.4546833,3.6336272,5.6711707,3.0446224
t48,2.7244217,3.2206132,0.93512356,6.853696,3.574613,1.4672561,3.5710435,7.9906845,7.626351,3.8779175,2.9280438,7.8557024,6.2208557,3.5277884,4.603885,1.1470002,7.7260003,2.7449229,4.091698
t49,1.7726597,6.8100967,3.8667965,6.4913306,3.2472353,2.8481052,4.658695,7.7488937,6.3925858,4.9426155,4.3174148,7.0480847,4.863243,3.7661982,5.3886113,2.0972645,4.858614,3.2366405,4.3628044
t50,1.867944,6.6971445,3.874135,6.472195,3.3225849,2.8365145,4.6607337,7.7528095,6.345096,4.8817987,4.360503,7.031151,4.878069,3.7607603,5.4114437,2.074129,4.896565,3.1828022,4.316509
t51,1.8875527,6.7621403,3.73377,6.180232,3.3712997,2.8150392,4.7537966,7.7291994,6.363054,4.9104295,4.280825,7.0453067,5.076346,3.7445054,5.2496424,2.1598637,4.8567195,3.2803113,4.281038
t52,-0.16723011,7.8102727,3.0980515,4.1186314,3.7270405,3.8723323,4.4812837,6.5234876,6.0786443,4.294848,2.6551175,6.3538938,6.138921,1.8898847,2.917438,3.2795599,6.064281,3.4826794,2.8327775
t53,2.3060522,6.546748,3.4609482,5.65517,3.6676269,2.6849732,4.921516,7.755653,6.138045,4.7075167,4.4650936,6.941914,5.4169164,3.6901615,5.1936088,2.102457,4.9355483,3.138362,4.0019636
t54,1.3428702,7.076209,2.8225424,4.43363,4.1032076,2.8864992,5.1586995,7.1477237,6.3330035,5.5511055,4.1453114,7.4753246,6.2906156,3.8874447,4.453416,3.4094841,5.162096,4.275527,4.6816053
t55,3.173265,2.749525,1.1330895,6.798906,3.6048706,1.1328372,3.5875313,8.276425,6.7918525,3.8319488,3.5334601,8.055711,6.2099786,3.1224062,4.633135,1.8165374,6.9919806,2.5680757,3.954183
t56,3.0401034,3.0628316,1.126948,6.801912,3.6535964,1.3381939,3.6701694,8.141377,6.9982915,3.9303074,3.3682623,7.927993,6.3049455,3.2508166,4.5435495,1.6108819,7.0769835,2.725712,3.8775702
t57,1.70759,6.8919973,3.861948,6.5571346,3.1972394,2.803097,4.6516223,7.7706017,6.3713655,4.9254684,4.338703,7.0438824,4.8278236,3.7656608,5.424689,2.0573237,4.9306283,3.198581,4.3355684
t58,6.0124345,-1.3078151,7.130781,7.3056707,4.2074013,-0.3380947,2.6448343,10.086234,6.019258,6.6736975,11.926228,4.6426463,8.828787,3.022257,-0.6974586,4.636363,1.4704103,1.5755408,7.2611184
t59,1.445177,6.9649887,2.908511,4.597437,4.045385,2.882264,5.1454043,7.2568436,6.2728243,5.4636292,4.202797,7.395816,6.152631,3.8200939,4.5078797,3.2712002,5.1466236,4.1285586,4.60555
t60,3.1645281,2.7365637,1.1102817,6.827792,3.6244264,1.1485716,3.59128,8.261122,6.766927,3.8544905,3.539998,8.055463,6.2296367,3.1179738,4.6333194,1.8374981,6.9646926,2.552349,3.97037
t61,3.1888974,2.7045164,1.1561221,6.8183107,3.644493,1.0713223,3.5027432,8.245311,6.7772937,3.8730402,3.5643506,8.012291,6.16891,3.1666815,4.7256393,1.8845445,7.025284,2.561457,4.0185246
t62,5.543724,3.0313778,0.26630762,10.176208,4.0829163,2.3652096,1.957308,10.101627,6.6642785,4.7927895,3.534603,4.661777,8.450071,4.8978186,2.3344374,3.9195342,9.462952,5.7819643,2.5386982
t63,5.580418,3.0027626,0.19477385,10.136938,4.1132784,2.428368,1.928239,10.195906,6.599813,4.7704434,3.5614233,4.686245,8.511967,4.9078927,2.3080118,3.9490857,9.516876,5.7903996,2.403434
t64,1.2689371,7.4427586,4.0118556,6.792493,2.6989858,3.0325515,4.559756,7.7220297,6.7543654,5.349204,3.9560974,7.1365895,4.54196,3.8189073,5.442999,2.1956124,4.630032,3.6492634,4.7121735
t65,1.3742735,7.323345,3.9802294,6.724135,2.8144789,2.9876857,4.587794,7.731611,6.6733823,5.262888,4.033996,7.1207438,4.610483,3.8021228,5.427625,2.16086,4.684851,3.5606964,4.6359234
t66,3.1270447,2.8766563,1.1728752,6.7324576,3.6352305,1.2384561,3.6975803,8.181874,6.892325,3.9271574,3.484882,7.9738164,6.323669,3.1389687,4.5080194,1.6848662,6.959105,2.7041678,3.834211
t67,-0.3652528,7.3679094,5.201188,6.4026914,1.851798,3.5263135,4.0329657,6.9852395,9.522209,9.273696,3.6609495,6.0450726,5.868015,6.101782,5.390284,3.9509568,1.7946138,4.4408126,4.309581
t68,-0.39825952,7.4069295,5.231027,6.36423,1.8180254,3.5574243,4.0021834,6.9540033,9.494711,9.232435,3.6216369,6.012858,5.8731155,6.072618,5.360522,3.9806128,1.7880619,4.469504,4.3068743
t69,-0.5723737,9.0481205,6.7009087,8.530209,7.4714303,6.534772,3.5208313,4.3909035,5.7100887,7.384329,5.734289,5.740743,4.098336,4.7465787,5.8541656,3.1207852,2.7803082,4.1585026,5.686151
t70,2.655966,3.2162263,0.86957026,6.8804455,3.5498126,1.5023024,3.540414,7.9404488,7.8000174,3.8609917,2.8075013,7.8361073,6.221433,3.58479,4.59533,1.031545,7.91179,2.737782,4.1432624
t71,2.636512,3.22237,0.8619328,6.8892636,3.535265,1.5195684,3.5292807,7.921956,7.8511086,3.8519142,2.7803667,7.822584,6.2227306,3.6022036,4.590588,1.0032729,7.965742,2.739397,4.1578894
t72,6.025313,-1.3163558,7.0184274,7.303716,4.181344,-0.28564757,2.6777196,10.081535,6.04803,6.6269736,11.944529,4.6752214,8.942961,3.123915,-0.5983078,4.6267433,1.6055293,1.5985584,7.1571045
t73,1.2443354,7.4690948,4.015181,6.8357477,2.65984,2.9407163,4.6464806,7.805986,6.7880516,5.377597,3.919415,7.2026806,4.495425,3.8328903,5.489955,2.117147,4.7047935,3.6788726,4.757537
t74,1.6338317,7.001612,3.9021792,6.557893,3.1116602,2.886125,4.6410127,7.74164,6.4716706,5.040627,4.2353363,7.0658064,4.78556,3.7756782,5.3965545,2.112597,4.8148527,3.3342922,4.439293
t75,0.82919353,7.9628024,4.355181,7.1405554,2.1711063,2.6869462,4.8002734,8.011283,7.225342,5.6740203,3.671941,7.3234124,4.141189,4.0915446,5.6287675,2.2617953,4.382954,4.0422487,5.183552
t76,2.4896443,7.440316,0.8865209,2.3624446,4.6616573,2.9530587,5.535855,5.7034063,6.558316,5.9212847,4.33644,6.3643384,6.807832,4.575096,4.712838,2.779252,5.947057,3.8114355,5.6557765
t77,1.3125356,7.395866,3.9941754,6.755898,2.7396967,3.0310109,4.5527163,7.7105217,6.716547,5.3076015,3.993252,7.1147895,4.5755396,3.8048904,5.420668,2.1866088,4.6418557,3.6072626,4.67791
t78,1.26657,7.443027,4.012651,6.8013906,2.690094,2.9934602,4.5922623,7.752796,6.7625556,5.353146,3.948121,7.15756,4.529367,3.8250422,5.4574947,2.170403,4.652657,3.6540744,4.7259455
t79,6.168584,-1.454629,7.1775894,7.3659997,4.1264906,-0.26380837,2.7041523,10.017979,5.871578,6.6872063,12.08466,4.6775894,8.713022,2.8890765,-0.82881725,4.5226593,1.3443029,1.6914006,7.333901
t80,1.3269597,7.053329,2.8605862,4.4045305,4.10164,2.9228897,5.1127763,7.182175,6.3279867,5.5511327,4.1434503,7.453655,6.2717834,3.8485494,4.420641,3.413403,5.1858077,4.248871,4.6580977
t81,-0.17041482,7.802787,3.168547,4.0927463,3.802993,3.8930044,4.486543,6.50002,6.0900416,4.250049,2.674645,6.389492,6.098826,1.8864847,2.9206817,3.2320592,6.0508666,3.422861,2.8207512
t82,-0.23697959,7.8399916,3.1161401,4.0832434,3.7496445,3.9888551,4.512178,6.4648776,5.9955606,4.207633,2.5932379,6.337901,6.123426,1.8354622,2.8260953,3.2381563,6.080768,3.4213247,2.7282376
t83,-0.728517,8.997791,6.877124,8.724401,7.4316735,6.577448,3.3729813,4.406355,5.802023,7.3451977,5.752413,5.800654,4.163035,4.649921,5.8928413,3.0260932,2.8618507,4.2801847,5.630496
t84,6.136926,-1.419064,7.2119594,7.262147,4.218108,-0.35200548,2.7025592,10.086963,5.9204707,6.735143,12.030158,4.6258197,8.756802,2.9468336,-0.7756038,4.5747724,1.4041355,1.600025,7.320132
t85,-0.667141,9.006471,6.9246535,8.768396,7.4659123,6.5973706,3.4283688,4.3337755,5.7593927,7.3111887,5.7598214,5.747672,4.1764627,4.6887183,5.893213,3.0168142,2.8308432,4.2519813,5.6747303
t86,0.7223945,8.204675,4.3919973,7.2434425,1.9607409,2.7646155,4.782846,7.8557925,7.2892704,5.812779,3.487017,7.454418,4.209564,4.0366874,5.7777805,2.1829777,4.4494734,4.1251802,5.3609924
t87,0.7182009,7.8558426,4.2202277,7.118873,1.9746149,2.6356626,4.832468,8.00789,7.3191776,5.8056617,3.489345,7.339087,4.075261,4.1290674,5.672114,2.3452997,4.4812827,4.162242,5.2924995
t88,0.75448644,7.8626513,4.1917377,7.0806327,2.0466158,2.7104876,4.7578235,7.992583,7.2979455,5.8128004,3.5007904,7.3538556,4.094213,4.113567,5.6801004,2.3372626,4.503725,4.1516047,5.251237
t89,0.7150673,7.8147335,4.192229,7.098842,1.9489673,2.609893,4.848984,8.028187,7.332326,5.817393,3.4794362,7.3284655,4.0516443,4.1421123,5.664422,2.3831494,4.4923754,4.1841307,5.2919602
t90,12.646273,9.55547,4.628461,2.7072766,4.5690594,4.4822845,4.8455534,8.133723,4.4443016,5.5946507,4.238991,5.6193867,8.248989,4.5689583,3.1515462,2.7506175,3.1715076,6.129585,3.3379204
t91,3.1275303,2.6795006,1.1934044,6.8358927,3.6355155,1.0883002,3.4519892,8.195069,6.7220893,3.9012303,3.627396,7.9624233,6.1338997,3.2178726,4.818585,1.9334357,6.971749,2.5083165,4.1072016
t92,0.7821538,7.943161,4.3093586,7.137772,2.1756008,2.732435,4.776544,7.9917808,7.2439485,5.6948137,3.637083,7.317017,4.1287584,4.1067033,5.6255803,2.2743766,4.4095664,4.0692134,5.2228065
t93,0.8361199,7.874876,4.2872667,7.152023,2.1384163,2.7657375,4.7543173,7.9218574,7.197112,5.697255,3.603961,7.3689833,4.211186,4.031381,5.678017,2.1906533,4.46978,4.0247464,5.2482567
t94,-0.17024906,7.844432,3.159843,4.033637,3.70818,3.8892748,4.5256977,6.569993,6.0598884,4.1642647,2.6759427,6.414971,6.0814986,1.8433151,2.838198,3.3039937,6.0598373,3.5444279,2.7277577
t95,12.3341055,9.733726,5.961276,1.5192888,4.792518,4.389086,5.319089,7.923699,4.507091,5.9038672,5.1605225,4.7801948,7.671114,5.0702095,3.4562595,1.8436673,3.7380114,6.348906,2.1056128
t96,3.1020436,2.8552263,1.0768563,6.852723,3.6673741,1.250774,3.6394846,8.191248,6.8184476,3.9220088,3.4760244,8.001768,6.299895,3.1607022,4.5745144,1.7781928,6.964485,2.6005003,3.9239216
t97,3.154835,2.731459,1.1666256,6.71806,3.5504956,1.1946331,3.6825914,8.300843,6.7403436,3.7934337,3.5758429,8.078626,6.2281466,3.0777366,4.576823,1.7679859,6.8953853,2.5315936,3.89498
t98,12.37005,9.749278,5.9823737,1.5172585,4.812428,4.334499,5.339042,7.9431396,4.5474033,5.8909464,5.102698,4.7445607,7.6786714,5.03842,3.4866629,1.9357624,3.7325108,6.361312,2.0983222
t99,1.4540715,7.1146398,2.7546465,4.264896,4.1334195,2.824948,5.1139836,7.0633883,6.400319,5.482341,4.0673614,7.4383016,6.4081683,4.0032744,4.5218015,3.387852,5.220254,4.282532,4.6738772
t100,-0.7146251,8.985856,6.85258,8.682969,7.4505377,6.593091,3.4238281,4.365864,5.7906647,7.3583174,5.697194,5.8224163,4.158185,4.630966,5.8516498,3.0157807,2.8513043,4.307708,5.611364
t101,-0.64919466,9.047631,6.759027,8.605932,7.4078526,6.524544,3.4777377,4.416948,5.799861,7.3402405,5.7282577,5.777079,4.1246076,4.6833286,5.8582635,3.0732098,2.877572,4.21534,5.6730895
t102,5.658792,3.0775647,0.30073547,10.275906,4.011292,2.3379357,1.8735405,10.103887,6.614021,4.846723,3.444107,4.5614343,8.510085,4.8950114,2.2437763,4.011078,9.538095,5.8837237,2.4744084
t103,-0.4099513,7.396748,5.2835774,6.374119,1.7303559,3.6085372,3.9500148,6.901103,9.411416,9.198195,3.5637307,6.008992,5.7980022,5.981905,5.279212,4.0005093,1.8186983,4.530998,4.3355703
t104,3.0849566,2.9320111,1.1105629,6.793864,3.6505334,1.2906135,3.6878185,8.17595,6.908316,3.9199173,3.4277272,7.979383,6.321485,3.178559,4.5299973,1.6815335,6.987825,2.6692183,3.8779979
t105,3.1005557,2.8078072,1.1322165,6.7328525,3.611729,1.2854356,3.7111351,8.214532,6.793702,3.88774,3.521334,7.9842296,6.3102818,3.1514416,4.533736,1.7210958,6.9129333,2.567957,3.8490736
t106,12.276723,9.740139,5.9694886,1.5732818,4.8296237,4.3925614,5.272771,7.9240465,4.592822,5.8196974,5.0199065,4.808,7.809284,4.9778275,3.436165,1.9447852,3.7137039,6.3139825,2.107412
t107,1.3272977,7.0353274,2.860523,4.405236,4.100798,2.9137425,5.125548,7.1928854,6.2992234,5.5418224,4.1378374,7.413743,6.2527146,3.8273861,4.4266334,3.4146144,5.2069306,4.244766,4.6472836
t108,5.624691,3.0329502,0.27272323,10.269166,4.000044,2.4029403,1.9224105,10.141893,6.656661,4.839004,3.4812968,4.6283092,8.546647,4.905932,2.2451217,3.9567857,9.499051,5.828203,2.4729202
t109,5.5980415,3.1129808,0.32457042,10.197337,4.0573053,2.3262086,1.8432564,10.068805,6.5787463,4.790161,3.481094,4.5521846,8.477997,4.815686,2.3182578,4.0381427,9.567435,5.9062333,2.5363214
t110,5.6194983,3.0847852,0.29563582,10.258726,4.0086427,2.348839,1.9159194,10.102452,6.6404037,4.8161826,3.5154905,4.611915,8.511665,4.8700595,2.2714267,3.9661257,9.499979,5.8454847,2.5339017
t111,12.26714,9.761539,5.9416976,1.5462495,4.8484497,4.41076,5.2546315,7.889266,4.509965,5.782773,5.0568194,4.8156548,7.7934175,4.987364,3.4068112,1.8658242,3.72823,6.319749,2.1128232
t112,12.244466,9.664755,5.9726872,1.6384027,4.758147,4.4433537,5.232091,7.985512,4.6531177,5.8535986,5.033936,4.910311,7.852911,4.9716716,3.4311187,1.9535921,3.6767287,6.268086,2.11758
t113,2.5392172,3.1613579,0.7706886,6.8506813,3.5475886,1.4642658,3.5463269,7.9707003,7.9529223,3.8303454,2.6820722,7.88017,6.1813016,3.6027167,4.6504707,0.9096788,8.069522,2.7594674,4.156642
t114,0.7297954,8.159489,4.3830276,7.217999,1.9256843,2.687798,4.8229103,7.8932905,7.311541,5.841559,3.469468,7.455608,4.158703,4.0528975,5.784873,2.2454083,4.4586387,4.1638737,5.342307
t115,0.7685278,8.231382,4.4709196,7.2488055,1.9390934,2.6623259,4.829111,7.9182043,7.3065224,5.8321433,3.536766,7.475404,4.145016,4.0421004,5.7971807,2.26261,4.3885336,4.182976,5.3099017
t116,-0.5987976,9.009425,6.769096,8.597321,7.560435,6.6450753,3.5081334,4.307192,5.686969,7.424644,5.684706,5.8172417,4.077144,4.6814485,5.8404984,3.076282,2.7212229,4.2822504,5.620988
t117,-0.22938767,7.830775,3.121158,4.08305,3.7344136,3.9680119,4.4960914,6.4849896,6.0156155,4.173894,2.5910103,6.367583,6.128761,1.8415092,2.8197916,3.2525074,6.064752,3.476437,2.7073224
t118,-0.24470389,7.780095,3.1635087,4.1443424,3.764286,4.0049953,4.4431095,6.411335,6.0375814,4.110887,2.5557406,6.408601,6.1366005,1.8816587,2.8173378,3.1887856,6.0104795,3.4588795,2.6790414
t119,12.638207,9.572025,4.639797,2.7291822,4.574606,4.462199,4.8192873,8.07562,4.4538345,5.5724206,4.179612,5.622057,8.260729,4.5793386,3.0894964,2.7771702,3.2331853,6.0685415,3.2827947
t120,12.629223,9.609369,4.5692773,2.6504405,4.501219,4.4309616,4.9057455,8.145864,4.5103273,5.5503683,4.287865,5.679662,8.311643,4.5025806,3.1985047,2.6773505,3.13064,6.1762447,3.3521297
t121,0.7683741,7.906868,4.300037,7.1243763,2.2339742,2.734009,4.779017,8.02348,7.2253685,5.6575656,3.6733854,7.272143,4.1040273,4.150025,5.576518,2.2888312,4.3816233,4.0408916,5.1917005
t122,0.8188351,7.881326,4.264408,7.0905786,2.232542,2.748677,4.7403903,8.044357,7.2259173,5.673746,3.6691213,7.284539,4.098754,4.136019,5.5841236,2.2929156,4.4052124,4.0404525,5.1488132
t123,12.434386,9.82784,6.035128,1.44142,4.8767366,4.2637362,5.381828,8.0023155,4.5246077,5.924291,5.064555,4.654347,7.6360703,5.0772243,3.5812693,1.9659649,3.7359805,6.4236894,2.0460458
t124,12.4322405,9.772994,6.0304484,1.4573629,4.8448424,4.291451,5.3981934,7.942785,4.5839877,5.8519835,5.04624,4.7274094,7.6719737,4.9973297,3.5263765,1.992564,3.7707632,6.427864,2.0496447
t125,12.301302,9.628325,5.928865,1.6555231,4.7074146,4.3928194,5.2786994,7.962265,4.613311,5.8911533,5.0773816,4.887557,7.7750587,5.008262,3.409199,1.9878464,3.6983554,6.2654376,2.1742704
t126,2.6424737,7.4466634,0.98746544,2.4608555,4.8103886,2.9717066,5.268156,6.017646,6.4250436,6.1465416,4.5163045,6.357001,6.6732726,4.5976124,4.4548817,2.3194482,5.8835707,3.96876,5.6536455
