,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
t11,0.105822764,0.6036844,1.7650177,-0.07241021,4.428381,0.46460268,-1.615927,-1.1559136,-0.33497414,3.417958,1.16474,-0.3728185,-1.4636481,0.3877727,-0.75675815,-0.35768077,2.8720934,0.5157441,1.0482054,-0.10703346,-0.7025949,0.21201228,-0.46631604,3.071938,1.1616954,0.25899434,-0.4667061
t12,0.18328734,1.2100132,3.8438995,-0.07080257,12.019774,1.0713596,-3.4771252,-3.0770361,-0.9354921,5.035675,3.1128118,-1.0975094,-2.5521684,1.7870677,-1.3022541,-1.526705,6.5972915,1.2229792,0.27086222,-0.4131237,-0.59277916,0.6449185,-0.7538592,7.4233117,3.0903435,-0.017351335,-1.0198613
t13,0.17297767,1.1156836,2.251903,-0.07644009,7.7464333,0.73726654,-2.7176797,-2.3927898,-0.7415592,5.13909,1.7677414,-1.028856,-2.4550693,0.47820467,-0.74793434,-1.3648696,6.6263065,0.8876723,0.024087092,-0.22048871,-0.8724898,0.5709944,-0.7278554,5.182414,2.6302848,1.3432722,-0.8867634
t14,0.15515041,0.9939483,1.8614984,-0.08077348,6.2134976,0.60731125,-2.3220737,-2.011899,-0.61905485,4.7893233,1.3149757,-0.8787598,-2.2172005,0.25205165,-0.6094564,-1.1310184,5.8318825,0.73356545,0.020715311,-0.15971251,-0.9131072,0.49498498,-0.67010236,4.228899,2.311385,1.4239911,-0.7803298
t15,0.13535957,0.7995737,2.5942223,-0.08946762,7.0108867,0.6938389,-2.3100333,-1.8653249,-0.5325797,4.0533957,1.8589988,-0.6016168,-1.8921497,1.048764,-1.0234525,-0.6738423,4.316776,0.77650726,1.1042148,-0.2300406,-0.73953635,0.36239102,-0.5723096,4.672006,1.9947926,-0.0011348426,-0.6663252
t16,0.23796405,0.9527543,-0.011358836,-0.0943802,2.2028055,0.3112779,-1.7203472,-0.8140097,-0.30491397,6.7787476,1.0311369,-0.5573729,-1.8901145,-0.008219099,-0.08345068,-1.4216673,7.926253,0.41788512,0.11007654,0.6444838,-0.6086057,0.52233046,-0.5357932,3.4505272,1.4218324,3.6609201,-0.7375398
t17,0.1799386,1.3638796,5.1852465,-0.033680364,17.882795,1.3898731,-3.873619,-3.8880303,-1.2494369,4.150985,3.9653225,-1.3700587,-2.2629015,3.4762695,-1.6091812,-1.9997112,6.6120253,1.5546622,0.05055902,-0.62038124,-0.031882133,0.80916893,-0.64095855,9.257128,3.1757493,-0.14069639,-1.1412889
t18,0.24419765,0.8646573,-0.033467337,-0.122198686,0.7022817,0.18529323,-1.2025273,-0.21534233,-0.26094475,7.591354,0.6008411,-0.36004093,-1.5654372,-0.009454071,0.44316208,-1.3273193,8.173914,0.28792226,0.15609448,3.0563054,-0.40398854,0.5243087,-0.4942267,3.1939,0.71244395,4.257376,-0.6781858
t19,0.17076051,1.3283345,5.4803853,-0.038742866,18.369635,1.3843893,-3.7538662,-3.8330114,-1.2921968,3.9144697,3.7311711,-1.3403797,-2.055876,3.6939526,-1.5650346,-1.8708931,6.1477246,1.5108784,0.055815894,-0.62305087,0.43991694,0.8005801,-0.5932809,8.726197,3.1459956,-0.15568955,-1.0971828
t20,0.2318851,0.8353547,-0.050769232,-0.11046096,-0.05619108,0.066355854,-0.96832013,1.2009106,-0.19258313,8.52315,0.5785292,-0.2726029,-1.3450212,-0.015057906,1.3563559,-1.4166576,8.643246,0.22532737,0.18614043,4.735339,-0.23732878,0.5658547,-0.4575859,3.560694,0.48048654,4.7589455,-0.63939756
t21,0.14138371,0.85238487,3.3984382,-0.1154931,7.9605837,0.81205565,-2.7877948,-2.0406618,-0.5396328,4.9585915,2.583044,-0.5771025,-2.1235168,1.2252123,-1.2190367,-0.56122017,4.413582,0.86204183,2.2022724,-0.27486438,-0.87520427,0.34332755,-0.6651162,5.153283,2.4160905,-0.020144287,-0.73432815
t22,0.12637952,0.7278785,3.0778308,-0.11887922,6.4240675,0.69399905,-2.4588602,-1.6710575,-0.40676436,4.8040185,2.1938207,-0.4238484,-1.9453008,0.918716,-1.1206417,-0.2989093,3.7041378,0.72740537,2.4515536,-0.21691878,-0.9313599,0.25841415,-0.6155264,4.3276715,2.1047266,-0.008753235,-0.62976295
t23,0.11269548,1.1633646,5.9542994,-0.04784036,18.924517,1.3948294,-3.7907777,-3.7937121,-1.4113566,2.9401212,3.5650501,-1.3523605,-1.513341,3.3463302,-1.6051145,-1.5026362,4.5382123,1.4335994,0.07342082,-0.6404839,2.4049795,0.7996304,-0.47265023,6.7964616,2.5413826,-0.1999316,-0.8972613
t24,0.041856915,0.5729207,4.1378064,-0.056950707,11.62037,0.7625633,-1.9731576,-1.9937543,-0.79272825,1.4746573,1.7047266,-0.5538929,-0.56085545,2.5985568,-0.874797,-0.60880727,1.4122784,0.7607795,0.043284968,-0.3717705,1.7111757,0.3777335,-0.18982495,3.011502,1.6010376,-0.17375106,-0.44371158
t25,0.1117953,1.0624144,5.6989737,-0.038748287,17.743475,1.2583004,-3.449495,-3.5009499,-1.3097516,2.8963223,3.2849483,-1.1882604,-1.4219275,3.632166,-1.3937802,-1.4333231,4.350005,1.3142468,0.061484024,-0.592827,1.8481811,0.7013915,-0.45063555,6.3916054,2.768647,-0.19528368,-0.8525851
t26,0.05335195,0.8389283,4.964632,-0.056270722,15.109011,1.1026521,-2.8840675,-2.8244627,-1.106468,1.7198206,2.526306,-1.0042737,-0.86954576,2.1801639,-1.3611687,-0.8552928,2.2472625,1.0867118,0.06749368,-0.5146684,2.8023694,0.6062043,-0.26668346,4.4101825,1.3587275,-0.1951609,-0.588989
t27,0.050290808,0.4144993,5.531545,-0.062136173,12.389077,0.6496761,-1.6660092,-1.8029994,-0.76574314,0.927977,0.84936225,-0.11628768,-0.2522312,4.8216844,-0.3738779,-0.5501459,0.7178468,0.57421064,0.04574116,-0.34210545,1.5385338,0.29121923,-0.17334582,1.6651003,2.898493,-0.23168187,-0.4491758
t28,0.027609505,0.16405173,0.4382816,-0.052441083,4.873878,0.15178761,0.23470077,0.80342275,0.45197603,-0.016350023,0.067607,2.7820585,5.955489,2.4256225,1.8857821,0.07164195,-0.014127452,0.6851119,0.041163802,-0.09563626,3.2108886,0.03395402,3.2449174,-0.095147796,1.723991,-0.26901606,-0.071768455
t29,0.1078325,0.970296,3.5487006,-0.039519183,11.897673,0.5610487,-0.9266976,-1.2510839,-0.5087396,4.094581,0.9992551,-0.2612523,-1.1152242,2.0166514,-0.804653,-0.78482866,1.5953971,0.88742167,0.06948561,-0.3437334,-0.8498623,0.2502948,-0.09549005,6.3591056,0.9070578,-0.17178757,-0.6765334
t30,0.071643,0.856301,0.42110717,1.9734281,9.128665,0.8838709,-3.6634176,-2.9078686,-0.4257126,0.52230585,6.530785,-1.0207187,-1.9091676,-0.0060019004,-1.6925493,-2.2856388,4.128054,1.4449651,0.07404271,-0.507096,-0.55975884,0.5677413,-0.37449118,10.080873,-0.022858486,-0.15446511,-0.6720925
t31,0.08680468,1.1135712,5.6866045,-0.057485607,18.36264,1.388303,-3.7300477,-3.6562538,-1.3873905,2.5442407,3.5009763,-1.3701956,-1.3150002,2.5439763,-1.7054976,-1.2983629,3.6480825,1.399702,0.08001027,-0.6309831,3.1103706,0.8096227,-0.40472704,6.1035843,1.8454342,-0.20426948,-0.79195946
t32,0.14829205,1.2157143,4.1388335,-0.04334203,14.888261,0.82700115,-1.6358465,-1.96052,-0.7659827,4.856392,1.700096,-0.5841148,-1.512556,2.589198,-1.0834076,-1.1453673,3.2167656,1.1377394,0.092174806,-0.450437,-0.734293,0.4275553,-0.22126254,7.8878465,1.3958881,-0.17453317,-0.88547575
t33,0.10313905,0.82709086,7.156024,-0.037261,18.130487,1.0740314,-2.8883464,-3.1617877,-1.2688385,2.358486,2.2877975,-0.69619316,-1.0101303,5.94926,-0.80739754,-1.2577642,3.2506795,1.0801688,0.052272756,-0.54965746,1.539105,0.55714434,-0.38724914,4.6501417,4.0912466,-0.2467938,-0.7863581
t34,0.07085836,0.48802567,6.505795,-0.07209165,13.906295,0.7458329,-1.8873675,-2.0566177,-0.865546,1.3683382,1.0611811,-0.07074933,-0.34953308,5.477119,-0.5013607,-0.64255005,1.0468893,0.6567762,0.04739689,-0.39130825,1.8185645,0.33789077,-0.22555466,1.9833577,3.0748434,-0.23389485,-0.5241205
t35,0.12944144,0.94422317,7.9133363,-0.042987425,19.993002,1.2057121,-3.317015,-3.554805,-1.4022149,2.794046,2.6488943,-0.73083824,-1.2141739,6.5200295,-0.9736418,-1.4814167,3.9326482,1.2277027,0.05712899,-0.6105332,1.6545008,0.64076865,-0.46569237,5.476843,4.520003,-0.2546446,-0.9142279
t36,0.09795997,0.78740305,6.8163757,-0.036145493,17.29497,1.0195864,-2.691508,-2.9661224,-1.2054306,2.2366629,2.093402,-0.6378605,-0.9160522,5.669116,-0.733205,-1.1449888,2.9242854,1.0105557,0.05744412,-0.5291029,1.5526109,0.5044127,-0.3635151,4.2399645,3.8966467,-0.23650792,-0.74055845
t37,0.073591135,0.60242367,6.232979,-0.057063572,15.009206,0.8400022,-2.1042333,-2.3459573,-0.997087,1.5853937,1.3936766,-0.3869522,-0.5513051,5.314486,-0.53405327,-0.80731934,1.8882974,0.78029543,0.060132965,-0.44419813,1.6219075,0.37860543,-0.2626616,2.8172977,3.3058147,-0.22974198,-0.59911627
t38,0.088748485,0.7761454,5.94111,-0.026745114,15.748517,0.9865648,-2.5868282,-2.7690573,-1.0993274,2.143604,2.1754863,-0.6813873,-0.9389788,4.541301,-0.8608965,-1.0344667,2.715583,0.9941224,0.039225936,-0.49896327,1.4095924,0.4958705,-0.3359779,4.4270954,3.1713042,-0.22227271,-0.672889
t39,0.0747973,0.70388716,5.2524977,-0.028392846,14.591857,0.9135853,-2.4156346,-2.5405784,-1.0320649,1.8822124,1.9344914,-0.7048095,-0.838083,3.9224494,-0.8731344,-0.8734785,2.60616,0.9195996,0.04762925,-0.4507781,1.3786306,0.45193264,-0.29574278,4.0113225,2.4649613,-0.20748806,-0.60970634
t40,0.7445745,0.45220348,-0.034347516,2.0787146,2.958406,0.30871606,-2.563957,-1.4407089,1.4208783,-0.02994482,6.506834,-0.23349108,-0.8929503,-0.021781867,-1.2769499,-1.5352933,-0.00024434345,0.9301152,0.07171924,-0.3636521,-0.6985586,0.298446,-0.031862438,7.6273575,-0.2440325,-0.076921225,-0.15831904
t41,0.03189873,0.7539072,-0.011115292,2.1709974,7.1706553,0.7086994,-3.5173085,-2.5299077,-0.16845992,-0.009538463,7.2189627,-0.7777795,-1.6136779,-0.013612258,-1.6672767,-2.212279,2.6458972,1.3550748,0.088029325,-0.49181423,-0.625409,0.5071527,-0.24926378,9.911695,-0.12864576,-0.13697714,-0.5072929
t42,0.08298915,0.7476899,5.8553004,-0.031554352,15.462759,0.96393913,-2.5120687,-2.6889675,-1.0536772,2.100877,2.1677463,-0.6439491,-0.87683177,4.457748,-0.8386868,-0.9950861,2.537967,0.9737602,0.039563343,-0.49538302,1.4427125,0.47221035,-0.31589046,4.2554283,3.1354964,-0.22547224,-0.6505829
t43,0.11477022,0.68220806,8.2526045,-0.07639232,18.22652,0.97760206,-2.6906767,-2.8727572,-1.1599258,2.2342896,1.7574357,-0.11644141,-0.75736827,7.011041,-0.7719065,-1.159817,2.4737391,0.9799644,0.04848277,-0.52794284,1.8559644,0.4928863,-0.3544015,3.7451034,4.277466,-0.2691574,-0.7768535
t44,0.68637955,0.50141156,-0.031656403,2.0170233,3.4230797,0.35739604,-2.7080286,-1.5646906,1.1174234,-0.02800228,6.6877856,-0.30120417,-0.97769034,-0.021537552,-1.33859,-1.6389642,0.14353578,0.99239314,0.08539436,-0.3823185,-0.63416773,0.3320789,-0.06544476,7.836503,-0.23641302,-0.092940375,-0.20292813
t45,0.10911214,0.59123576,8.223542,-0.087607324,17.42123,0.8994789,-2.467559,-2.6235812,-1.072658,1.973969,1.4605283,0.3639959,-0.5960514,7.0950127,-0.6907458,-1.0365887,1.9748582,0.88384265,0.047959916,-0.49549648,1.9548302,0.44188926,-0.31859675,3.0737295,4.1440067,-0.27185643,-0.7231599
t46,0.11328669,1.1405888,3.5458267,-0.045127388,13.211219,0.50657386,-0.26456344,-0.846194,-0.40258494,5.324239,0.46711633,-0.18699649,-1.0689185,2.04934,-0.7357552,-0.8205494,0.7341823,0.9286993,0.10917587,-0.37521702,-1.1815332,0.22424023,0.27111906,7.225095,0.13265517,-0.21754025,-0.7371361
t47,0.022770936,0.31088743,4.243313,-0.06562464,9.321772,0.5208817,-1.1564497,-1.2545081,-0.48920232,0.7524333,0.8477656,-0.039260745,-0.058934193,3.3272216,-0.38407758,-0.22924761,-0.0005419006,0.4207181,0.02702365,-0.28221923,1.5585696,0.19070156,-0.0767305,1.0042311,1.9205025,-0.21331303,-0.28236374
t48,0.04220701,0.42367023,4.776821,-0.049131453,11.060405,0.6600005,-1.4994731,-1.6484183,-0.660028,0.97482365,1.1154213,-0.19464344,-0.27825764,3.691864,-0.46198246,-0.4419919,0.55792546,0.5785278,0.033165693,-0.34732452,1.6802441,0.27106038,-0.15557961,1.8412299,2.1120837,-0.20606115,-0.37825435
t49,0.058608327,0.4662561,5.431192,-0.04274573,13.138577,0.6868713,-1.7145575,-1.9706293,-0.85093665,0.55935466,0.82427484,-0.2991743,-0.20367023,5.411881,-0.07976601,-0.7325394,0.86886555,0.58771324,0.056279913,-0.3588292,1.1153382,0.32759643,-0.16590212,2.226762,3.9723277,-0.24267536,-0.50927466
t50,0.25735673,1.009464,-0.13784406,1.7920535,-0.3497963,0.2353857,-0.9664727,7.389121,-0.26628774,13.203039,0.61481494,-0.36727762,-1.3155582,-0.045959577,3.6272361,-1.8136234,10.631215,0.192289,0.28602436,12.006802,2.7820337,1.0775142,-0.49327186,5.572064,-0.27106693,6.422344,-0.63502777
t51,0.10000397,0.40347987,2.3960042,-0.14794214,1.6663649,0.34936705,-1.8044156,-0.18478991,-0.11584681,5.113893,2.273424,1.2825373,-1.4412076,-0.00204359,-0.99545,3.5311873,-0.0018529034,0.29138422,5.5375566,-0.006027686,-1.1856159,0.06152206,-0.5807465,1.628179,1.8709741,-0.04273633,-0.22719844
t52,0.93561953,0.6713025,4.054749,-0.10771999,12.346918,1.0428542,-2.4668484,-2.259444,-0.8246644,0.4641181,2.015376,-0.9946677,-0.16765732,-0.002509759,-1.5437379,-0.37655154,-0.0026402748,0.86786395,0.09027799,-0.45817694,5.2600746,0.597465,-0.0832161,1.8060383,-0.13110393,-0.19821343,-0.2981137
t53,0.10307283,0.41932282,2.2344296,-0.15153463,1.3662837,0.28334817,-1.6727235,0.35114923,-0.13826394,5.1629543,2.4031217,1.7065196,-1.3416265,-0.002424663,-0.90153086,4.2384586,-0.00412261,0.21533729,5.8795047,0.6716338,-1.165152,0.0022270468,-0.552613,1.0977758,1.6541115,-0.05491812,-0.16385031
t54,0.42179337,0.7749765,4.442617,-0.10834502,13.77099,1.1545656,-2.8477144,-2.6041036,-0.97568524,0.84793216,2.4810836,-1.1373787,-0.39604998,0.015352797,-1.6650649,-0.5027726,0.060470928,1.0039544,0.092924714,-0.50072044,5.205703,0.66549104,-0.13966937,2.5436833,-0.089941055,-0.19627078,-0.37885264
t55,0.6006709,0.7452255,4.302061,-0.109440744,13.296321,1.1189739,-2.7245922,-2.4914079,-0.9305496,0.74036664,2.348259,-1.0991551,-0.32755026,-0.0008304246,-1.6296701,-0.45420396,-0.0006247191,0.9606956,0.0917345,-0.48666918,5.229002,0.6448099,-0.12134127,2.2891645,-0.10559953,-0.19734359,-0.35006663
t56,0.05117257,0.45295766,6.2881303,-0.05734987,13.1991625,0.74959373,-1.6987975,-2.0242198,-0.8264217,1.072228,0.7656594,-0.21740898,-0.2182043,5.7012787,-0.27883375,-0.5427189,0.71476233,0.54842216,0.029682934,-0.35647205,1.8255956,0.36409727,-0.21091287,1.48283,3.021295,-0.21066257,-0.45325682
t57,0.07046503,1.0684949,2.9903448,-0.064108014,11.337125,0.29334283,2.9296117,-0.06598118,-0.11326995,5.3985934,0.08154153,0.16664428,-0.7064118,1.1914682,-0.51056725,-0.608487,-0.00424416,0.7519544,0.12222026,-0.32377544,-1.2720636,0.14688537,1.8851261,6.2278214,-0.13369657,-0.22612642,-0.60289
t58,0.16238776,0.27261853,-0.016253885,-0.014468765,-0.12801044,0.30914426,-1.549573,5.684263,-0.23515503,4.9585724,3.619522,2.3622901,-1.148074,-0.023515554,-0.61806756,7.746394,-0.019355312,0.8963124,5.5348554,6.0613112,-0.7181972,0.2033646,-0.40686402,-0.04968493,-0.00924198,-0.12340626,0.581985
t59,0.22822453,0.7834996,-0.13520437,1.9235616,-0.35603097,0.2274784,-0.872443,7.441565,-0.24008633,11.566574,0.728928,-0.23188445,-1.1510634,-0.048176486,2.571311,-1.0014949,7.047705,0.1035299,0.25229406,11.66745,2.3214815,0.94397676,-0.3703741,4.4935994,-0.29778466,4.853234,-0.44090435
t60,0.23440428,0.77253747,-0.1576505,2.5070539,-0.41262254,0.291442,-0.92886496,9.30522,-0.31098053,11.962394,1.264757,-0.16781381,-1.039666,-0.057456452,2.4832556,-0.67214584,5.3588824,0.07496456,0.241756,13.394143,3.046362,1.0172075,-0.27999765,4.3967934,-0.37156242,3.9400537,-0.3414809
t61,0.53634477,0.75324285,4.3503995,-0.1090479,13.558486,1.1524012,-2.8297799,-2.5642512,-0.96174765,0.69582736,2.4961712,-1.1062138,-0.32717833,-0.00037273948,-1.6636791,-0.4962228,-0.00078735733,0.98488796,0.096475266,-0.5057561,5.5326104,0.6621072,-0.13212742,2.2783463,-0.1047153,-0.20050676,-0.35632035
t62,2.1444519,0.42787784,2.9756532,-0.12011364,8.607548,0.7282786,-1.4591101,-1.3618289,-0.35061234,-0.010584339,0.73728114,-0.49886554,2.9831603,-0.009941471,-1.062821,-0.14741485,-0.010900038,0.5058935,0.0821326,-0.34184647,6.041275,0.41269118,1.0603592,-0.031566173,-0.19326632,-0.1730298,-0.11691866
t63,0.27262667,1.154802,-0.13987316,1.4516715,-0.3358723,0.2338756,-0.9833916,7.4076552,-0.24872495,14.032793,0.7311737,-0.4551195,-1.407457,-0.043267056,4.2180204,-2.2934778,12.93926,0.2640407,0.3166213,11.864678,3.1980083,1.1353359,-0.5530397,6.301681,-0.26452836,7.3295875,-0.76518273
t64,1.6811299,0.43964922,-0.041180924,2.6458287,3.0785353,0.24117553,-2.8069382,-1.4449769,1.6202343,-0.040263876,7.1573777,-0.12942791,-0.97861236,-0.027495438,-1.3742865,-1.6678251,-0.003686443,1.0321673,0.073649876,-0.41779783,-0.808851,0.2838166,-0.027911004,8.595521,-0.28820702,-0.087004244,-0.13721494
t65,1.4359741,0.47239164,-0.039181557,2.543241,3.4578738,0.28487042,-2.9249482,-1.5646473,1.4179529,-0.03781916,7.3007092,-0.1831354,-1.0331008,-0.027063165,-1.4212343,-1.7307196,-0.0024196643,1.0814539,0.07770549,-0.42626458,-0.80866927,0.30151418,-0.041255686,8.8344965,-0.27004287,-0.09757277,-0.1710929
t66,0.0212354,0.2926719,3.579652,-0.0470835,9.043597,0.5158114,-1.2437547,-1.2981573,-0.5758927,0.6725981,0.7190911,-0.2323142,-0.13220309,3.1305058,-0.43714094,-0.2068689,0.5488505,0.41078863,0.04593536,-0.2488951,1.5776844,0.2365762,-0.09774084,1.0017374,1.2749889,-0.18729189,-0.27210495
t67,0.0015597405,0.13518302,2.9217236,-0.051535614,6.5172415,0.30508533,-0.69158804,-0.7546807,-0.26181704,0.37442654,0.008284191,0.03463936,1.0420719,2.6083493,-0.22186452,-0.062238917,-0.0020003084,0.2162767,0.056306858,-0.16731392,1.5416334,0.12391673,-0.0023100798,0.041020818,0.97167474,-0.15171589,-0.15988594
t68,1.2622192,0.5646701,3.5886755,-0.10985602,10.957179,0.9414703,-2.0663564,-1.9272666,-0.7035726,0.099640645,1.4607341,-0.8563327,0.15611027,-0.004627303,-1.4082239,-0.22652484,-0.005073858,0.7381163,0.087584265,-0.41392484,5.2566934,0.54994816,-0.044213552,0.9603326,-0.16943239,-0.19165802,-0.20558019
t69,0.6669089,0.6849591,4.0734935,-0.10788818,12.64724,1.0690542,-2.5066118,-2.3054395,-0.87665784,0.48257047,2.0245764,-1.0118244,-0.22761175,-0.0013875201,-1.5478169,-0.37238747,-0.0019766039,0.889226,0.09128934,-0.46706414,5.1856537,0.6164781,-0.10605586,1.8441849,-0.12125579,-0.19451098,-0.30794814
t70,0.07378014,0.25746557,7.5391555,-0.11971517,13.512424,0.56090206,-1.5316558,-1.6362042,-0.65713286,1.278422,0.5221422,3.1673224,-0.021365574,6.8222337,-0.38328162,-0.60063344,0.033426967,0.4940226,0.0334925,-0.33499056,2.0687606,0.25939965,-0.1581985,0.8228177,3.55728,-0.2708421,-0.4890234
t71,0.04979823,0.14396203,6.6437016,-0.12811364,11.270572,0.31205803,-0.88073605,-1.0069759,-0.41373178,0.83798313,0.011646763,4.590283,1.7487942,6.2907257,-0.13701424,-0.41215965,-0.0033091248,0.2900345,0.03535323,-0.2366719,2.248141,0.16024895,-0.015607153,-0.016432865,3.1373422,-0.28136364,-0.34418064
t72,0.053329974,0.17357098,7.365034,-0.13784325,12.384273,0.43486878,-1.2286214,-1.3194623,-0.5142855,1.2581865,0.2828436,3.9094453,0.86303544,6.608553,-0.29915467,-0.49312598,-0.0016944516,0.38312215,0.030584991,-0.29147533,2.2160304,0.18930556,-0.08708919,0.1282077,3.2527757,-0.2693525,-0.41527992
t73,0.04303347,0.06780298,5.8959646,-0.14176732,9.670765,0.14009891,-0.47819525,-0.46823436,-0.19848078,0.24584112,0.016753236,6.383742,3.7815635,5.9306116,0.19853832,-0.31830767,-0.0074895187,0.1484147,0.033884197,-0.18073997,3.1808877,0.03496356,1.1519861,-0.07906746,2.8573205,-0.30743945,-0.23889208
t74,0.08350841,0.2190827,8.206845,-0.1449116,13.89095,0.5337837,-1.4900428,-1.5634421,-0.61603993,1.4777749,0.5416099,4.382121,0.35372466,7.5153604,-0.37725064,-0.64107203,-0.0006787386,0.47345817,0.036067262,-0.3373992,2.368826,0.24412589,-0.15684816,0.44844377,3.699192,-0.27733544,-0.50011873
t75,1.6365857,0.37683114,-0.0093899295,-0.13649298,5.1913915,0.48693505,0.16208784,-0.10769066,0.96405226,-0.018082578,0.005660214,0.2266003,8.388827,-0.011208135,-0.095747665,-0.094570756,-0.021262664,0.08424619,0.069930084,-0.20047516,6.4765897,0.20482133,4.3384805,-0.09591466,-0.13415708,-0.21816163,-0.050302614
t76,1.5087802,0.41801518,-0.04722746,2.5728803,2.1219573,0.20347013,-2.4125667,-1.1716729,2.1413944,-0.042189054,6.550396,-0.09236849,-0.80028546,-0.02700192,-1.251003,-1.4613163,-0.003949184,0.875037,0.088934295,-0.37254134,-0.75123584,0.26961485,0.03722416,7.566159,-0.3335052,-0.05094743,-0.076100156
t77,1.4279966,0.4269975,-0.04600624,2.5158167,2.2720575,0.22234038,-2.4613755,-1.2188013,2.05134,-0.041155092,6.6055136,-0.10997338,-0.8233509,-0.026677646,-1.2762369,-1.4887855,-0.0035000327,0.89526415,0.08888228,-0.37564057,-0.7452686,0.27428707,-0.0042469497,7.63773,-0.32625332,-0.054830007,-0.09016603
t78,0.09630865,0.65887636,5.1804986,-0.005332464,15.071352,0.58840036,-1.6641672,-2.2603047,-1.1322374,-0.0031937184,0.05965429,-0.39095786,0.28883007,7.531973,3.5790362,-1.196587,0.40825528,0.51934034,0.09479968,-0.3841029,0.347133,0.47022027,-0.1267238,2.0034716,7.4723997,-0.326198,-0.5690098
t79,0.001851874,0.7226884,-0.087683864,4.0149508,0.61435235,0.29303113,-2.6431568,-0.9153483,3.97212,-0.068793386,6.810349,-0.46234933,-0.56384677,-0.040023338,-1.1636851,-1.6755708,-0.0071759527,0.84916425,0.13484511,-0.37011024,-0.68454325,0.73672503,2.8893762,9.012757,-0.5268352,2.1638248,0.71054304
