,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
t11,2.2579613,6.1485567,2.0711348,3.789143,6.01576,7.014336,5.475541,6.172574,2.5855117,5.271794,4.5277267,5.906523,6.3528047,4.9546795,5.5158887,6.173212,6.347709,4.04493,4.1293454,7.0242314,5.106715,5.367587,5.0317917,4.4765463,4.8807726,4.1148825,4.6606927
t12,2.2867062,6.6034346,2.0438297,3.6074252,5.9552116,6.9734306,5.4073224,6.266683,2.7333171,5.352183,4.5792828,5.837805,6.524273,5.03883,5.4233103,6.2622757,6.5125694,3.9936435,4.205542,6.939842,5.1229296,5.4000916,5.0953135,4.36953,4.860018,4.013353,4.8148813
t13,2.253822,6.2114,2.122755,3.7463498,5.9654646,7.0319147,5.4943385,6.1728997,2.586639,5.268434,4.499892,5.929565,6.4151344,4.9203553,5.4646087,6.2040663,6.4074135,4.0536327,4.1444244,7.0330534,5.09079,5.3606477,4.998434,4.4562154,4.8806562,4.0780215,4.7098255
t14,2.2785728,6.24466,2.1061912,3.705668,5.9540496,6.9851866,5.461117,6.217666,2.6545477,5.3125544,4.5295076,5.8871026,6.4407134,4.9695363,5.445779,6.2449837,6.4375076,4.0315843,4.1821327,6.990254,5.0985746,5.380414,5.033066,4.405673,4.8919783,4.052871,4.74371
t15,2.3706164,6.3674407,2.0438814,3.768546,6.0162196,6.9347277,5.407162,6.207966,2.653412,5.34002,4.588233,5.8460755,6.3625355,5.0367155,5.5234437,6.214959,6.3607965,4.017716,4.172785,6.9704514,5.090198,5.3746724,5.1263056,4.4380302,4.9281626,4.102599,4.6661525
t16,2.1537423,5.737135,2.1249115,3.8518593,6.0193734,7.0414653,5.51631,6.1348376,2.499846,5.1905046,4.4650106,5.9206605,6.2994742,4.914983,5.509993,6.142441,6.3171206,4.0794764,4.1034675,7.058359,5.124124,5.385432,4.973763,4.492894,4.857777,4.164071,4.6333914
t17,2.2183433,7.717067,1.922579,3.3122394,5.9246435,6.9130826,5.278409,6.4489713,2.9825873,5.4536715,4.6862717,5.6681027,6.8038597,5.244586,5.3086233,6.3366957,6.750323,3.8881814,4.3025627,6.7969656,5.2049704,5.472345,5.2352877,4.2047863,4.7548394,3.892197,5.0767593
t18,2.108775,5.6336603,2.12202,3.9060688,6.040115,7.0531726,5.5345554,6.125265,2.4582398,5.1509643,4.4486604,5.9335666,6.243453,4.9044867,5.527412,6.115794,6.278912,4.089994,4.082022,7.0780005,5.1362867,5.38522,4.9592414,4.514246,4.8458276,4.190407,4.6053586
t19,2.201401,7.742768,1.8639996,3.2801745,5.924134,6.942223,5.3060765,6.491987,3.0359077,5.4652114,4.698889,5.6417055,6.856991,5.2924247,5.2638927,6.3188586,6.763983,3.8812323,4.309244,6.8148108,5.242708,5.446314,5.2525682,4.1725707,4.710529,3.8527594,5.0962687
t20,2.038685,5.4941006,2.173912,3.9187922,6.0172825,7.0340285,5.513254,6.130477,2.4118862,5.0968347,4.4278083,5.8880663,6.2328796,4.9316535,5.5015473,6.130073,6.285323,4.099297,4.1036854,7.0602264,5.136092,5.4203725,4.9677157,4.4859977,4.8510213,4.205546,4.621965
t21,2.3379493,6.380485,2.0744288,3.7039275,5.978566,6.973292,5.4093075,6.207459,2.667587,5.336335,4.572793,5.856226,6.4376802,5.013505,5.480416,6.225278,6.420866,4.011641,4.18494,6.962872,5.0930467,5.381437,5.10355,4.421762,4.8979526,4.061416,4.7154894
t22,2.3000934,6.2741823,2.0755014,3.749025,5.993109,6.990524,5.44401,6.1945453,2.6295905,5.305378,4.5478015,5.882341,6.396041,4.980936,5.4924893,6.2049203,6.3867893,4.030202,4.1605644,6.9928637,5.098426,5.370677,5.0642653,4.4437666,4.8917613,4.0867033,4.6923018
t23,2.2385778,7.799752,1.9440132,3.3269405,5.9093256,6.927515,5.2838364,6.469285,3.055945,5.479695,4.683441,5.659676,6.9084363,5.2459683,5.236961,6.3527493,6.766497,3.8627784,4.298562,6.78212,5.227466,5.4538593,5.2343507,4.1583285,4.7439137,3.857013,5.11081
t24,1.9328939,8.427385,1.3791077,2.8441856,6.031665,6.777385,5.0795302,6.4778147,2.9683793,5.3711267,4.879175,5.482283,6.630717,5.5306344,5.468775,6.3443456,6.892974,3.8862605,4.400085,6.6831536,5.182237,5.664316,5.423384,4.287605,4.6759987,3.9650605,5.222104
t25,2.196635,7.9386506,1.9134736,3.2531695,5.928055,6.888419,5.2468104,6.464041,3.0098088,5.456876,4.705264,5.6373177,6.8412633,5.2776403,5.3035526,6.336964,6.7872434,3.8864255,4.3255596,6.782404,5.20051,5.5055933,5.264452,4.209955,4.7445893,3.895823,5.1131783
t26,2.195414,8.147206,1.8112545,3.1761036,5.8930373,6.819094,5.171834,6.4350452,2.9944654,5.4953303,4.7288938,5.6399937,6.778524,5.274348,5.318588,6.3797193,6.796926,3.8540049,4.306309,6.7250757,5.1773915,5.524945,5.2597933,4.2213435,4.7278185,3.9495113,5.1290817
t27,1.8218439,8.664761,1.2235088,2.7064931,6.0587025,6.778029,5.0732965,6.531907,3.012881,5.353075,4.9136715,5.429478,6.6304684,5.6063,5.488153,6.3485074,6.959869,3.8452053,4.4148397,6.651716,5.231726,5.7154055,5.489831,4.2501264,4.6142797,3.9302428,5.269314
t28,0.8090404,10.673149,-0.7392179,1.0282538,6.409352,6.238864,4.591638,6.736061,3.2157724,5.2719984,5.757825,4.590944,6.1160126,6.7202706,5.549329,6.381519,7.332248,3.767786,4.571746,6.2928634,5.5373707,6.3481975,6.042103,4.537505,4.174144,4.4098873,5.5883436
t29,2.0848272,7.871392,1.599477,3.0869048,5.990104,6.836321,5.1961784,6.4290466,2.892102,5.3765182,4.782105,5.5985146,6.5985208,5.36261,5.464841,6.318414,6.8092237,3.9442618,4.367526,6.775946,5.147919,5.5866785,5.318808,4.3206296,4.7594686,3.950671,5.0973535
t30,7.478582,4.7871685,3.2884347,2.6481612,6.388981,6.278533,4.3849688,4.8911066,3.4066114,7.308258,5.3194833,5.263838,7.177783,5.920244,6.018767,7.195317,7.359812,2.8907938,3.501235,6.3027606,5.403704,7.816393,5.922972,4.049766,6.9345193,3.6769824,3.701305
t31,2.2081788,7.8307333,1.8770401,3.2759147,5.9200735,6.914141,5.2747164,6.467913,3.0255659,5.4660816,4.701484,5.648797,6.8444343,5.273351,5.276453,6.3404536,6.7691584,3.8762953,4.3071847,6.7878966,5.2206607,5.4696975,5.248831,4.185783,4.732756,3.8749115,5.1022983
t32,2.124984,7.850941,1.7003896,3.147512,5.972049,6.85015,5.211708,6.4266167,2.9154556,5.400058,4.7589316,5.614907,6.661711,5.3330355,5.4198036,6.323302,6.7890897,3.9287014,4.345277,6.7829423,5.1574955,5.55964,5.2935634,4.2955794,4.758034,3.9445615,5.088432
t33,2.1685994,8.100553,1.8538777,3.1723566,5.926978,6.867225,5.20066,6.4805346,3.0678654,5.479401,4.7501183,5.5797114,6.8977113,5.344204,5.2561855,6.349945,6.8308063,3.8614564,4.338634,6.7566953,5.2108736,5.5227337,5.301634,4.177039,4.713443,3.887758,5.1780305
t34,1.9133118,8.543934,1.3102095,2.7745311,6.0512133,6.77791,5.03126,6.474567,2.9829211,5.3672523,4.911286,5.4601235,6.6193323,5.579651,5.4793615,6.3533487,6.89406,3.8893254,4.4197836,6.652829,5.1800694,5.657879,5.4536037,4.293762,4.6721506,3.9753222,5.245392
t35,2.1846056,8.025629,1.8389002,3.2137275,5.908944,6.8742805,5.2296133,6.4866557,3.063173,5.479976,4.728008,5.62029,6.8921466,5.309876,5.2647977,6.3612556,6.8127794,3.8505948,4.3118935,6.7454805,5.2292113,5.505626,5.2724,4.166137,4.701803,3.8784194,5.1558213
t36,2.1403491,8.112473,1.876115,3.164523,5.9669538,6.866923,5.1554046,6.4249263,3.0278268,5.483128,4.801681,5.511716,6.85638,5.4046617,5.2510824,6.3327255,6.804836,3.8786752,4.351704,6.7909756,5.1600547,5.502265,5.3241568,4.2207623,4.7340555,3.924781,5.1699753
t37,2.0191417,8.386985,1.5287064,2.9421973,5.983864,6.7916536,5.115178,6.4878993,3.0317802,5.4193583,4.8431234,5.5042005,6.753844,5.4774814,5.3716364,6.352851,6.8848515,3.862097,4.3666487,6.6987495,5.2025886,5.626527,5.3791637,4.232771,4.6659484,3.9333878,5.227445
t38,2.0996222,8.1504135,1.7789853,3.1419318,5.973306,6.8316636,5.156026,6.446097,2.975096,5.437917,4.8000813,5.547328,6.7859254,5.391275,5.348454,6.34103,6.8117957,3.8837712,4.339716,6.7551603,5.165524,5.5429053,5.3163347,4.2565513,4.711687,3.936525,5.149842
t39,2.107239,8.262871,1.6761917,3.0726273,5.938038,6.8033915,5.1598434,6.470113,2.998011,5.44376,4.777674,5.5870314,6.7765636,5.366378,5.362431,6.3586335,6.84232,3.870062,4.337981,6.7156987,5.195337,5.5894637,5.3166413,4.2372465,4.694898,3.939112,5.163652
t40,7.738016,4.6731462,3.3800106,2.6988056,6.4521747,6.3430743,4.326107,4.8959455,3.5142512,7.381448,5.3631296,5.232996,7.208461,6.0116224,5.91354,7.232427,7.3663645,2.794441,3.5206265,6.236198,5.502146,7.8158903,5.976961,3.9901853,7.040554,3.647243,3.6351497
t41,7.5492115,4.7782865,3.300441,2.6283212,6.4214506,6.276046,4.37005,4.8780007,3.4159632,7.3628635,5.3345785,5.273117,7.1906095,5.917701,6.0133123,7.22769,7.3625097,2.8626814,3.5055797,6.255176,5.401724,7.83935,5.9673967,4.0071654,6.9590716,3.6656392,3.6672573
t42,2.1797833,8.196665,1.7898414,3.156939,5.9043965,6.818507,5.1572905,6.432256,3.0012848,5.4943204,4.744583,5.6148906,6.78589,5.3067336,5.3096204,6.375986,6.8025465,3.8555696,4.3154726,6.728026,5.170912,5.5274744,5.2733183,4.223425,4.7280397,3.9525,5.143495
t43,2.1510675,8.195624,1.805771,3.1410627,5.9287953,6.853735,5.182505,6.484281,3.0756688,5.479422,4.7690983,5.5647154,6.896085,5.3677344,5.257648,6.3582873,6.8436203,3.8527827,4.3380685,6.740616,5.2125235,5.531952,5.3111644,4.173177,4.6996408,3.888701,5.1960306
t44,7.687311,4.7351665,3.3446038,2.6506505,6.447903,6.3007708,4.3514614,4.878667,3.4694686,7.3737416,5.338918,5.2488084,7.2031455,5.95989,5.973724,7.2361064,7.3763356,2.8376632,3.5303748,6.2455807,5.438193,7.793524,5.974954,4.002067,6.9772363,3.6713932,3.6439507
t45,2.1379688,8.225935,1.7897261,3.1234522,5.93606,6.855179,5.1796393,6.4954205,3.0879548,5.47239,4.776424,5.55403,6.9034824,5.3840637,5.2601466,6.358033,6.85545,3.8510752,4.3442965,6.7357125,5.2182655,5.538527,5.3213344,4.1666646,4.694409,3.879661,5.210819
t46,2.071875,7.8573093,1.5444127,3.06337,5.9985003,6.8337655,5.195244,6.4320817,2.870563,5.3639627,4.78682,5.599559,6.5425386,5.367541,5.5043354,6.3155036,6.8203344,3.9586236,4.3848395,6.7754316,5.139986,5.5982404,5.3299327,4.3391905,4.77183,3.949597,5.0946865
t47,1.6935676,8.851255,0.9881392,2.5479403,6.1241865,6.714653,4.9276433,6.475825,2.9691842,5.341347,5.0513506,5.301941,6.505026,5.794092,5.60816,6.380892,6.9589305,3.8414903,4.470174,6.577124,5.1400967,5.720081,5.5641723,4.32746,4.6363177,4.0229836,5.357881
t48,1.8426868,8.6433735,1.1722118,2.68685,6.074491,6.7363534,5.001052,6.4754725,2.9642267,5.3497677,4.956892,5.414202,6.5672,5.641129,5.5209684,6.3531394,6.9230986,3.88235,4.433242,6.634109,5.173998,5.705281,5.486073,4.310061,4.654861,3.9941165,5.276045
t49,1.8607808,8.650934,1.2339171,2.7188845,6.042902,6.739713,5.0527077,6.518214,3.032042,5.3689876,4.9292536,5.4150777,6.6578894,5.616349,5.457299,6.3519306,6.95042,3.845562,4.3981285,6.6486955,5.2184796,5.71898,5.467582,4.253477,4.609121,3.9494953,5.29063
t50,1.1608005,3.7007117,2.8696313,3.9982708,5.762874,6.925152,5.0764656,6.1400676,1.8060107,4.3575134,4.2925596,5.1941934,6.164201,5.348677,5.201587,6.23267,6.431862,4.0921392,4.5038705,6.6381006,5.1588297,5.9592023,5.1978307,4.045475,4.81157,4.4071527,4.820256
t51,2.1903946,5.9307566,2.0330048,3.9380248,6.0763865,7.0656624,5.5663233,6.1537495,2.5031917,5.202989,4.484949,5.992321,6.1948366,4.8897104,5.5771227,6.093953,6.230678,4.0791273,4.044814,7.111177,5.1277013,5.314142,4.9613733,4.5552535,4.857239,4.166278,4.5709033
t52,0.4251565,11.42013,8.830974,3.2192075,6.685026,7.043709,3.4603913,7.7645583,2.6157873,5.497199,4.1424565,4.2768674,6.0869327,5.485704,6.078569,6.2879887,7.925877,3.2219748,5.292691,6.8780007,4.9672604,5.6951747,6.49074,3.6295621,5.27531,3.4574418,5.9685526
t53,2.184938,5.940769,2.034039,3.9549325,6.1062164,7.1068444,5.5340805,6.119629,2.4860978,5.2011733,4.5144386,5.989922,6.18919,4.891168,5.61663,6.0554857,6.1919584,4.0476537,4.041675,7.08953,5.141682,5.352474,4.9878325,4.58484,4.841362,4.1753078,4.5291753
t54,0.46536982,11.384559,8.767304,3.2111068,6.680847,7.0350513,3.50616,7.745781,2.6371934,5.497496,4.151366,4.2886868,6.114954,5.5191336,6.0915174,6.2877316,7.9063535,3.2199757,5.2552476,6.8569174,4.957172,5.6541505,6.45367,3.6395345,5.2485366,3.4464746,5.9728127
t55,0.45100066,11.397511,8.797954,3.2078583,6.678426,7.0330553,3.4893336,7.747899,2.6330462,5.5022025,4.1439714,4.289191,6.1073084,5.5084205,6.0914025,6.282924,7.909168,3.2159433,5.26657,6.8645873,4.96033,5.669939,6.4644303,3.637066,5.257593,3.4466934,5.9762664
t56,1.80072,8.717012,1.1487795,2.6544006,6.0722322,6.7413588,5.0353727,6.519384,3.0069711,5.34719,4.9540377,5.3936787,6.6091704,5.6579413,5.509695,6.3528943,6.959276,3.8491452,4.4207077,6.6347,5.2117047,5.7305274,5.5015254,4.2674484,4.6098986,3.9514525,5.29597
t57,1.9688218,7.968493,1.4356642,2.983686,6.0441103,6.809655,5.1545672,6.437197,2.8590505,5.3228216,4.839047,5.5474725,6.50992,5.4613256,5.5488954,6.3086963,6.8243937,3.9558165,4.3855705,6.7568445,5.1382327,5.635189,5.363593,4.3622165,4.7359295,3.9839287,5.1221824
t58,2.1247332,6.0041013,1.9717398,4.0663595,6.1130857,7.0781612,5.6139026,6.1910033,2.4436655,5.1535273,4.489715,6.042454,6.0641522,4.881173,5.616589,6.0687704,6.14278,4.077729,3.9938653,7.1634946,5.136606,5.286903,4.9432044,4.6004286,4.8602633,4.1646986,4.5403285
t59,1.13818,3.756871,2.892546,4.0166984,5.7718644,6.926269,5.0960445,6.1573606,1.8021859,4.365041,4.284077,5.2142763,6.16219,5.3375454,5.219549,6.2390428,6.410782,4.108564,4.4868593,6.6721087,5.167577,5.9476686,5.228156,4.0549874,4.7980204,4.419045,4.8244295
t60,1.0524081,3.7425964,2.973139,4.020019,5.7959433,6.9932885,5.035416,6.1368484,1.7700353,4.3487678,4.286656,5.227144,6.114867,5.3297853,5.2289295,6.1906757,6.4139824,4.1386404,4.48514,6.6781983,5.2220926,5.9678235,5.2532606,4.1022487,4.766928,4.425269,4.8578463
t61,0.469137,11.385134,8.832418,3.150545,6.6315494,6.9748187,3.512185,7.6879473,2.6902747,5.558595,4.089607,4.347988,6.1477175,5.5473943,6.1521783,6.2262197,7.85085,3.1586761,5.228788,6.857322,4.9559836,5.6532617,6.42269,3.6516337,5.2393327,3.401117,6.032223
t62,0.17787378,11.610668,9.167502,3.3160734,6.745256,7.165389,3.1619713,7.9450936,2.4363477,5.416718,4.172914,4.1358247,5.894641,5.248172,5.913152,6.3671875,8.091179,3.3127286,5.5442624,6.996907,5.020674,5.9529796,6.7383876,3.5677087,5.4336314,3.5518064,5.8853354
t63,1.1131271,3.7630706,2.9206238,4.0600805,5.732814,6.88279,5.14874,6.1926003,1.7892381,4.354376,4.2562585,5.194606,6.2057767,5.313223,5.212657,6.292218,6.3721366,4.0983167,4.476992,6.680645,5.1580896,5.9450474,5.2602415,4.008198,4.812239,4.4648604,4.8437057
t64,7.6260676,4.768796,3.3043077,2.63947,6.4295664,6.2809267,4.3500624,4.8788943,3.4414082,7.3856697,5.34222,5.2670283,7.2141047,5.9622073,5.985375,7.2331977,7.332879,2.8634195,3.518763,6.26704,5.4212737,7.8073335,5.9647326,4.0106063,6.936886,3.6536038,3.693639
t65,7.6206493,4.7444725,3.319366,2.657887,6.4141855,6.2935953,4.3617697,4.8863363,3.436027,7.3406925,5.3363857,5.2519417,7.1939254,5.957019,5.9869957,7.2113132,7.35979,2.857319,3.5042028,6.283172,5.43705,7.8282833,5.937517,4.032611,6.9720283,3.6660166,3.6848722
t66,1.6643603,8.897427,0.95492876,2.5245733,6.126055,6.70627,4.926225,6.4891763,2.9870367,5.340743,5.0612717,5.2839274,6.512435,5.814616,5.615714,6.3819504,6.9732175,3.8277302,4.4671893,6.5708723,5.153858,5.7347207,5.5725083,4.312734,4.6187863,4.0132194,5.371923
t67,1.5825909,9.064045,0.81910664,2.4214096,6.1239038,6.638329,4.8726325,6.5175323,3.0465405,5.3455257,5.122353,5.197269,6.50274,5.9132466,5.6280875,6.3894405,7.0134892,3.7859619,4.452131,6.5326676,5.1826725,5.800861,5.5933456,4.301193,4.5553045,4.0404863,5.4506555
t68,0.38092837,11.454097,8.890745,3.233389,6.693561,7.058859,3.407592,7.788702,2.5891438,5.489562,4.1402674,4.2594533,6.0567183,5.450588,6.059142,6.295092,7.949311,3.230547,5.338207,6.8983755,4.978357,5.735807,6.5365076,3.6183093,5.300579,3.4738982,5.9567227
t69,0.41421482,11.4329195,8.837206,3.2391572,6.6989493,7.05778,3.451654,7.7805142,2.600626,5.492675,4.132962,4.2599893,6.073134,5.474781,6.07076,6.292715,7.941722,3.2245822,5.3038616,6.8932347,4.9788885,5.704288,6.5019374,3.6157217,5.2873898,3.4737155,5.9580393
t70,1.8322989,8.875404,1.0696362,2.56117,6.042894,6.6605673,4.9647436,6.5405154,3.089829,5.369477,5.002781,5.3278613,6.6495447,5.731327,5.4230227,6.3627443,6.993949,3.8105228,4.3746567,6.595471,5.2381716,5.7877297,5.497761,4.2553215,4.5286098,3.9872725,5.378713
t71,1.7144463,9.030488,0.9032208,2.4351225,6.0882154,6.634527,4.901345,6.532022,3.074015,5.349758,5.077161,5.2523217,6.5774817,5.842556,5.4877276,6.3761225,7.0139065,3.8010612,4.4109764,6.554724,5.2167034,5.8094845,5.557363,4.2872157,4.524444,4.023643,5.4193206
t72,1.8182039,8.964343,0.99218386,2.4915943,6.045734,6.6108975,4.877114,6.5154023,3.0867934,5.37979,5.045889,5.2939353,6.5951676,5.7850766,5.431943,6.373399,6.9928064,3.813926,4.3815536,6.565168,5.2179174,5.7982993,5.507307,4.2933145,4.5201416,4.0494123,5.4233623
t73,1.509879,9.383177,0.55018157,2.1386669,6.1547823,6.5523925,4.8082547,6.571864,3.1069903,5.308252,5.2175364,5.1029325,6.493749,6.053279,5.5235095,6.3861713,7.090219,3.7731855,4.446741,6.4752874,5.2566495,5.910348,5.6664925,4.3180103,4.454069,4.0803404,5.4949393
t74,1.8189222,8.894532,1.0563153,2.5497546,6.0459743,6.657881,4.959589,6.54482,3.094216,5.36621,5.0076737,5.3192916,6.651435,5.741248,5.422417,6.3629756,6.9992514,3.806761,4.374789,6.594497,5.2407475,5.794609,5.502385,4.254018,4.522295,3.9849987,5.3822246
t75,-0.20001267,11.68911,9.574002,3.351856,6.789662,7.1959057,2.6341908,7.9954367,2.3514814,5.3886876,4.125631,4.13629,5.849273,5.204188,5.935387,6.349771,8.094883,3.2785325,6.020304,7.017978,5.0933447,6.0632563,7.2221146,3.520542,5.3822546,3.5983715,5.8219695
t76,7.6829658,4.7207537,3.3434877,2.6844296,6.43287,6.3187194,4.3366127,4.901056,3.4777143,7.3432145,5.3351336,5.2341027,7.2164493,6.0055895,5.946709,7.2181764,7.336567,2.8343465,3.523729,6.2810245,5.47357,7.7932587,5.933136,4.026379,6.977384,3.6672735,3.701669
t77,7.7074027,4.6813517,3.3474662,2.7050571,6.3940587,6.3222127,4.350503,4.898256,3.4469595,7.3188953,5.347769,5.228457,7.190894,6.0073757,5.9707904,7.190078,7.3624063,2.8406646,3.4911873,6.312579,5.5002637,7.83776,5.894382,4.068625,7.01319,3.6554408,3.6919377
t78,-0.10674169,11.99325,-2.1291497,-0.060832597,6.482096,5.593883,4.8075566,6.848177,3.8383124,5.238752,6.1825657,4.5870667,5.8964562,6.7437572,5.2061825,6.34464,8.084573,3.2989392,4.827414,5.876895,6.164968,7.132691,6.608298,4.139077,4.14558,4.5948267,5.4571466
t79,7.7610617,4.7559624,3.3611884,2.7127466,6.54932,6.3658333,4.341641,4.9567475,3.5325813,7.32717,5.265672,5.231218,7.2250867,6.0036387,5.776018,7.2256317,7.323199,2.782617,3.6119232,6.23466,5.4624186,7.762438,5.9772167,3.9416707,6.987219,3.7459805,3.70894
t80,7.797131,4.775811,3.3399918,2.6866944,6.5533156,6.343072,4.344877,4.93454,3.538242,7.3678823,5.285338,5.2467074,7.2267585,5.9909487,5.76767,7.2309074,7.321571,2.800322,3.6065323,6.233412,5.433879,7.7464924,5.992054,3.9281306,6.964391,3.724764,3.7029333
t81,0.014680201,11.935651,-2.0586948,-0.013080364,6.5399537,5.6314425,4.7497897,6.94984,3.734479,5.277485,6.169025,4.4368463,5.8600698,6.8426194,5.321657,6.340024,7.956836,3.4254918,4.7561393,5.990235,6.114104,7.011915,6.5378895,4.3311596,4.083154,4.644573,5.5154877
t82,0.24753022,11.58839,9.09965,3.3056462,6.7396116,7.169479,3.242491,7.948329,2.434976,5.408098,4.198263,4.1261616,5.9009185,5.240845,5.89659,6.3779736,8.098265,3.328286,5.4643464,6.9970407,5.0025587,5.9528966,6.6562767,3.579339,5.4489512,3.5366118,5.893314
t83,1.5628346,9.140814,0.7754264,2.353635,6.122619,6.6263504,4.9344163,6.576569,3.0902314,5.329418,5.10959,5.1956034,6.5712824,5.908943,5.5717425,6.3762255,7.059732,3.7642438,4.425592,6.5487823,5.2466083,5.8613286,5.605575,4.2555156,4.488932,3.9847329,5.4448404
t84,0.29707277,11.530968,9.015136,3.2763255,6.7195516,7.1149745,3.3082368,7.867694,2.5118206,5.451603,4.1617546,4.1946425,5.975154,5.3463264,5.9816403,6.3340254,8.024166,3.2763245,5.4186025,6.95055,4.9960914,5.846611,6.615042,3.5947614,5.3755245,3.510889,5.9218326
t85,7.705158,4.711688,3.3270445,2.7006798,6.3889375,6.3192973,4.3558664,4.907148,3.4310124,7.3145266,5.335062,5.2372756,7.1916738,5.997436,5.9800906,7.1843967,7.3454204,2.8552346,3.4982035,6.3269854,5.480164,7.829341,5.882059,4.072248,6.983538,3.6642497,3.7198334
t86,7.783538,4.767498,3.2963345,2.6452975,6.420881,6.281683,4.326032,4.875961,3.476316,7.3851943,5.3625875,5.251024,7.240058,6.0101156,5.9142447,7.224649,7.291782,2.8715684,3.5042753,6.313951,5.425722,7.763246,5.9125504,4.0391803,6.919902,3.632558,3.7513394
t87,0.66369694,2.9801917,3.3510928,4.052745,5.5705543,6.9204297,4.8525877,6.117019,1.609163,4.1423974,4.213784,4.857832,6.1970196,5.253202,5.0737443,6.291413,6.508754,4.11983,4.608061,6.536301,5.248232,6.1890774,5.2934875,3.9283972,4.768727,4.603515,5.0098553
t88,-0.11357504,11.9784975,-2.113986,-0.05863132,6.462091,5.579555,4.8100715,6.8357997,3.8398056,5.2297916,6.1724105,4.6003613,5.9119797,6.722746,5.188857,6.3367605,8.095139,3.2732725,4.823233,5.875721,6.1655335,7.1390967,6.6130314,4.112199,4.1465054,4.5750484,5.4646044
t89,-0.09637833,11.886466,-1.9664094,-0.04912964,6.4232216,5.512528,4.708094,6.8458524,3.7558599,5.22365,6.1489024,4.5000663,5.940117,6.726544,5.194532,6.302382,8.022593,3.266969,4.736752,5.963975,6.14131,7.071782,6.5911455,4.16389,4.0936007,4.550838,5.564377
t90,0.002837124,11.987406,-2.1309922,-0.007027777,6.5539627,5.6524224,4.78518,6.9321537,3.7826052,5.279007,6.182014,4.482002,5.8471136,6.8539767,5.309772,6.358946,8.002659,3.4270468,4.789822,5.9393864,6.1277947,7.0514035,6.547807,4.313435,4.1199946,4.6582303,5.479767
