,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
t20,8.06415,5.2187867,5.9015117,3.9047203,4.959707,4.7527995,4.6965337,5.424303,5.227586,5.9290547,4.9015045,5.004521,5.1985908,5.5415635,5.140147,4.378709,5.827968,4.630932,4.9928246,4.8605585,4.9284167,4.3783092,5.078593,4.8891253,3.9702134,5.5000577,4.5257583,4.0168014,4.5690837,4.661344,5.4830184,4.9329967
t21,7.8800673,5.497991,5.807521,3.8921463,4.9699326,4.7297554,4.7329907,5.497808,5.1317506,5.959917,4.967031,4.938813,5.173056,5.5685177,5.1317935,4.41359,5.9102097,4.5551777,4.920417,4.759717,4.890836,4.4571247,5.145514,4.7974153,3.9631774,5.465167,4.5544257,4.0630927,4.4556146,4.712399,5.450804,4.920833
t22,7.8667293,5.5209646,5.78318,3.8385847,4.9624786,4.7002587,4.7099504,5.511788,5.1087427,5.919909,4.956034,4.9267716,5.193826,5.6040306,5.15075,4.4338384,5.9170156,4.575293,4.931109,4.7534785,4.8617835,4.439754,5.1182184,4.7972865,3.9014723,5.475869,4.5647397,4.020474,4.4298363,4.6903114,5.46358,4.9114876
t23,8.380869,4.3769894,5.9802656,3.8761535,5.251242,4.6830215,4.7019396,5.3893614,5.3491073,5.9553485,4.565236,5.180679,5.061945,5.442082,5.2797704,4.366127,5.6526484,4.615163,4.848248,4.9893723,5.088439,4.409823,5.0679235,5.191052,4.071223,5.568184,4.536901,3.9017963,4.7304215,4.7528934,5.66463,4.9320507
t24,7.6756506,5.7517004,5.648033,3.939933,4.9428353,4.7176456,4.8625107,5.4337015,4.9618454,5.9308753,5.1026125,4.8882623,5.217095,5.6607676,5.0185494,4.529748,5.9372487,4.413754,4.816868,4.6602306,4.751391,4.6014757,5.2536736,4.62445,3.96692,5.323758,4.696811,4.166066,4.3070865,4.7459,5.3273883,4.940992
t25,8.347223,4.6986246,5.9530363,3.9330106,5.1574364,4.691677,4.715225,5.338905,5.294378,5.904574,4.649718,5.1673784,5.1240673,5.4767647,5.221974,4.3684583,5.6349177,4.593984,4.910971,4.957026,5.018005,4.424049,5.078566,5.114505,4.0551267,5.545974,4.5646634,3.9487283,4.6749687,4.7469854,5.60373,4.925605
t26,7.923458,5.456023,5.8378215,3.8898332,4.894158,4.7587795,4.7073545,5.462756,5.161247,5.9227715,4.9942036,4.9367065,5.232136,5.587969,5.1115584,4.406973,5.905914,4.615743,4.9987216,4.799737,4.8726687,4.3875213,5.0976906,4.794528,3.9277627,5.4695005,4.5369096,4.044915,4.4911904,4.6447463,5.432011,4.933585
t27,7.9420013,5.4501886,5.866476,3.8861368,4.862159,4.7715974,4.684246,5.461413,5.187627,5.9168525,5.0121703,4.9252057,5.2554364,5.584867,5.104262,4.3862863,5.923625,4.6593714,5.041663,4.8108873,4.875495,4.341733,5.0682206,4.794366,3.9077659,5.480061,4.5084476,4.0339875,4.5096645,4.613473,5.4243197,4.9312124
t28,7.9522915,5.4408946,5.8755364,3.8491967,4.974417,4.6879296,4.6720576,5.5378327,5.194326,5.986992,4.9331064,4.9317465,5.150507,5.518617,5.183546,4.3503146,5.939266,4.6204834,4.9376836,4.744642,4.9440846,4.4086246,5.109163,4.8508286,3.9302812,5.5203366,4.49264,4.0000095,4.474101,4.722339,5.4996295,4.870447
t29,7.9639435,5.426658,5.8682427,3.8773427,4.8802285,4.72294,4.647328,5.5257792,5.1884804,5.9042387,4.9518976,4.8998256,5.2211714,5.5582685,5.166261,4.3513765,5.955262,4.6737323,5.0416355,4.7544703,4.9071074,4.334965,5.0590076,4.838911,3.8744786,5.5236897,4.486598,3.9930725,4.4588294,4.654239,5.474612,4.8779078
t30,7.2011056,6.5539184,5.3396974,3.888045,4.8980746,4.684992,4.9125934,5.454743,4.6746497,5.8720613,5.346007,4.7947407,5.3133087,5.8829117,4.9165096,4.715843,6.07194,4.31667,4.6515665,4.514316,4.5300994,4.702109,5.3380337,4.369577,3.8479085,5.1969485,4.8071213,4.276905,4.0114245,4.7806997,5.161903,4.9336977
t31,7.4727807,6.1445312,5.526261,3.9924815,4.818548,4.77681,4.9871287,5.3108187,4.8391237,5.8063803,5.3307905,4.8054323,5.352871,5.8034463,4.839757,4.640935,5.971028,4.2988844,4.830376,4.572712,4.530202,4.722767,5.3135257,4.364497,3.9183452,5.178337,4.8483787,4.2750597,4.1954684,4.70238,5.140107,4.975544
t32,8.3190565,5.639854,6.124171,4.5709457,3.8579764,5.4486585,5.7455816,4.097993,5.322218,4.995532,5.9282565,4.4005866,5.9794827,5.845943,3.8081496,4.7596817,5.604635,3.8098843,5.8630533,4.7237515,3.9835048,5.066583,5.1265063,3.477738,4.0427976,4.8247147,5.285553,4.5440555,4.6800456,3.665919,4.559999,5.322158
t33,8.418004,4.0892925,6.009082,3.8312545,5.328712,4.681917,4.689792,5.420758,5.3951554,5.9886622,4.5084467,5.1910024,5.0169883,5.411782,5.3133345,4.3610973,5.66661,4.6434417,4.800708,5.016558,5.1413755,4.3888016,5.043134,5.2435427,4.0881023,5.5763726,4.516277,3.8811862,4.772701,4.7518086,5.700647,4.927571
t34,7.474644,6.165879,5.529741,4.1167645,4.674547,4.8752713,5.1081343,5.1309357,4.846165,5.680286,5.4420714,4.742376,5.470452,5.8131576,4.6575947,4.6658325,5.9203362,4.2130933,4.9513597,4.5713763,4.401962,4.8042493,5.32762,4.189092,3.9337468,5.0992465,4.963108,4.3346786,4.217619,4.596928,4.9955072,5.014015
t35,8.3987875,4.032611,5.985836,3.7947268,5.3165545,4.702665,4.7017565,5.410971,5.38211,5.976271,4.501764,5.1830597,5.020269,5.424286,5.331275,4.3843637,5.6839733,4.6539903,4.7695537,5.041224,5.153441,4.366165,5.016017,5.23414,4.0682545,5.5550437,4.5281787,3.8603868,4.7726555,4.734225,5.726138,4.9347763
t36,8.422384,4.085759,6.0100627,3.8298278,5.32972,4.679003,4.685868,5.4208794,5.397454,5.9921308,4.5015755,5.19615,5.01114,5.4065266,5.3154488,4.3585577,5.6637025,4.643487,4.798337,5.014517,5.1473594,4.3906236,5.0412226,5.248849,4.090808,5.578436,4.512015,3.8797522,4.774191,4.7554336,5.7047844,4.9234695
t37,7.943944,5.971455,6.0629177,4.5426946,3.8213887,5.2758627,5.592353,4.2089963,5.140053,5.162738,5.928948,4.3726187,6.0332327,5.836886,3.7337613,4.7402596,5.767871,3.8774173,5.872109,4.557707,3.9220207,5.1026545,5.3020067,3.3570704,3.9757543,4.947196,5.2716937,4.5163326,4.623525,3.6855216,4.5060506,5.1882606
t38,8.307742,5.663887,6.113637,4.598497,3.842269,5.4457183,5.749748,4.0806017,5.3120713,4.9946275,5.935946,4.3787518,5.983579,5.8359413,3.7869375,4.7771897,5.6174192,3.8038688,5.873906,4.7069798,3.975494,5.0914736,5.136272,3.4509242,4.0535674,4.8246427,5.2944784,4.565034,4.664563,3.6557932,4.5413303,5.313622
t39,8.186242,5.7888126,6.177258,4.5594707,3.7281413,5.412462,5.722703,4.049188,5.243817,5.014554,5.988006,4.366739,6.094404,5.874408,3.6465108,4.7199254,5.68435,3.801418,5.9730372,4.6280203,3.8670425,5.0863037,5.2231503,3.2911015,3.9744802,4.862738,5.2943306,4.506497,4.671588,3.5708191,4.476476,5.2757735
t40,7.873098,6.0351515,5.996345,4.559831,3.8705115,5.225075,5.5376086,4.256289,5.0834827,5.22278,5.8746552,4.349751,5.9563227,5.779015,3.7596738,4.781236,5.8056703,3.8896904,5.83518,4.5037503,3.9816086,5.142733,5.3138223,3.3785982,4.023272,4.9536166,5.313969,4.551523,4.581356,3.7235405,4.509253,5.1733456
t41,8.2600765,5.7099977,6.157194,4.5588117,3.795003,5.451413,5.7540817,4.0655236,5.2887583,4.986044,5.9731317,4.3897667,6.026791,5.87942,3.739837,4.7337193,5.612585,3.7821908,5.918688,4.701081,3.9305048,5.069416,5.146466,3.4012895,4.0100164,4.8144417,5.3113112,4.522146,4.7034607,3.6108665,4.524522,5.335491
t42,8.458524,3.9339101,6.035197,3.8168619,5.3865204,4.662062,4.66928,5.4434886,5.4314995,6.0246396,4.4505315,5.2191906,4.9689636,5.372363,5.338453,4.343668,5.6564803,4.6511292,4.769145,5.0210805,5.190121,4.395442,5.0361724,5.297791,4.115939,5.596845,4.488875,3.8668077,4.8031745,4.775171,5.731805,4.91099
t43,8.278262,5.7006326,6.149301,4.5807104,3.7977304,5.4558783,5.7589936,4.0554557,5.2911143,4.981994,5.9711566,4.377987,6.018121,5.864177,3.7417426,4.7455974,5.611089,3.7777736,5.9160466,4.7016807,3.9357786,5.084357,5.140333,3.402094,4.0232058,4.810402,5.314431,4.537376,4.6948924,3.613627,4.5221033,5.3363714
t44,8.247761,5.7545676,6.193135,4.5831013,3.7449167,5.4680495,5.7619214,4.0155487,5.245778,4.972499,6.0194516,4.3625126,6.04934,5.8707695,3.687234,4.6956525,5.5989327,3.73286,5.967985,4.6947837,3.8843374,5.093415,5.13597,3.3375578,3.9861665,4.787783,5.349668,4.5025086,4.737547,3.567044,4.50081,5.3761067
t45,8.499329,3.842736,6.076957,3.8500385,5.4341083,4.624833,4.646338,5.458499,5.4602795,6.0590124,4.414038,5.249834,4.933564,5.333246,5.3452706,4.3038697,5.629072,4.6450596,4.7709937,5.0059752,5.2157583,4.421496,5.048004,5.339311,4.16105,5.6329484,4.4614367,3.8703952,4.823274,4.8126597,5.7395334,4.8895693
t46,8.001241,5.3287206,5.8747272,3.870563,4.939993,4.7624645,4.6939764,5.438093,5.2042794,5.9260516,4.948736,4.9846487,5.211803,5.5734444,5.1305847,4.403608,5.8502574,4.6350684,5.002393,4.8569193,4.8973117,4.3749084,5.0812316,4.8412843,3.9408455,5.4872875,4.531746,4.019076,4.5558634,4.6381598,5.4630203,4.9431825
t47,7.913803,5.9961314,6.0327005,4.5038714,3.8553581,5.2449665,5.561465,4.243936,5.140536,5.1924887,5.907293,4.4104857,6.005446,5.85496,3.7739158,4.736699,5.7851124,3.9171555,5.833676,4.561912,3.9503157,5.064663,5.317383,3.3966827,3.9606912,4.970378,5.2460084,4.4992166,4.61083,3.72314,4.5449533,5.158925
t48,15.468514,7.539679,5.812341,6.2786674,5.05522,6.7670145,4.688978,4.128027,4.8491273,5.935548,5.969551,5.7352233,5.5275855,5.309292,5.2258186,4.766775,4.5400496,5.482132,6.4190807,4.8716984,5.7508054,4.0063963,3.556273,4.9572377,5.072974,5.006063,4.2543736,5.61506,5.8064594,5.222705,6.7594314,5.3130174
t49,15.434477,7.551532,5.7948136,6.2915707,5.059808,6.7826624,4.6929717,4.1084685,4.8474665,5.9272676,5.985934,5.7495856,5.5309772,5.291952,5.2365227,4.770652,4.5495276,5.498311,6.401588,4.855789,5.766863,4.018867,3.5815606,4.9418664,5.0652027,4.994505,4.2417035,5.6320224,5.812583,5.2401724,6.751616,5.3099155
t50,8.018743,5.9517503,6.1048484,4.5588927,3.7599344,5.3387647,5.669974,4.114081,5.1513324,5.0779586,5.9572954,4.352996,6.035174,5.852586,3.675566,4.7462335,5.730656,3.8331223,5.935563,4.5675063,3.9238324,5.117684,5.261149,3.3102138,3.979248,4.8885155,5.3170075,4.519159,4.6392326,3.6055465,4.4817533,5.243117
t51,8.507137,3.8152807,6.0602107,3.8028889,5.4633083,4.6370983,4.6442957,5.460549,5.464679,6.055943,4.3792334,5.2557163,4.915889,5.321914,5.373061,4.323628,5.638136,4.6670604,4.7218404,5.0335946,5.2535505,4.3982944,5.0237207,5.366378,4.150959,5.6119967,4.4593554,3.8468866,4.842605,4.8104644,5.7736583,4.8805156
t52,8.5242195,3.8083482,6.101005,3.8542118,5.475582,4.608972,4.631711,5.486364,5.4949403,6.0989885,4.3780456,5.270275,4.8932214,5.3022885,5.350728,4.28965,5.6227407,4.6390824,4.7550364,4.992784,5.2447896,4.4441795,5.061394,5.3742585,4.1837583,5.654815,4.4376006,3.8713923,4.8379154,4.8305926,5.74612,4.8817797
t53,7.443126,6.213562,5.517022,3.9742315,4.8207755,4.766266,4.995055,5.321077,4.8190765,5.805572,5.357542,4.799671,5.3528156,5.831509,4.8416657,4.6575904,5.9948106,4.2854342,4.815476,4.5451717,4.5100436,4.740355,5.3228273,4.3438554,3.9098926,5.1561594,4.8569613,4.294872,4.179791,4.71684,5.13516,4.971403
t54,7.391501,6.277502,5.470723,4.028517,4.7724857,4.8024526,5.028252,5.265812,4.7923236,5.764004,5.4032383,4.7731647,5.4004145,5.837586,4.770357,4.6752563,5.9753737,4.260146,4.833155,4.5520635,4.4590173,4.7599244,5.3349094,4.2758784,3.9045806,5.133914,4.90066,4.308237,4.14908,4.687933,5.0687127,4.984975
t55,8.1670885,5.812244,6.165899,4.577842,3.731342,5.442622,5.761049,4.0275874,5.251638,4.9834642,5.9981947,4.3629365,6.0525637,5.903275,3.6734743,4.7541,5.635067,3.7624474,5.973411,4.661521,3.9027557,5.0935307,5.168744,3.3259492,4.0172257,4.8027296,5.3502493,4.541609,4.6931596,3.5583658,4.4785233,5.332643
t56,8.232756,5.7516475,6.171583,4.582597,3.7629812,5.430546,5.726425,4.0454607,5.227418,5.01009,5.992078,4.354648,6.046516,5.8514714,3.6874018,4.708532,5.6366363,3.758709,5.953012,4.662262,3.8890305,5.1063886,5.172893,3.3362098,3.9833114,4.830184,5.322586,4.5007544,4.7137694,3.5847661,4.4966097,5.335296
t57,8.106836,5.869348,6.147024,4.578208,3.728825,5.3844757,5.7020245,4.0632358,5.1908717,5.0419507,5.99325,4.3521643,6.0689573,5.8886514,3.645452,4.725444,5.6917534,3.7851667,5.9737997,4.6055117,3.8837063,5.1127305,5.2287455,3.285311,3.9876907,4.857368,5.3318653,4.5171375,4.6854587,3.5709834,4.468538,5.2839966
t58,7.981878,5.967995,6.090014,4.575145,3.7687075,5.3163815,5.642117,4.129881,5.142439,5.1097994,5.9537916,4.348695,6.0370045,5.8486166,3.670271,4.7501802,5.75013,3.8278136,5.9309196,4.5481634,3.9144456,5.126814,5.2775483,3.3018777,3.9965076,4.9012666,5.323473,4.5326753,4.6398306,3.6213174,4.4724007,5.2308245
t59,8.074909,5.899121,6.1310573,4.5991697,3.7535934,5.3306756,5.6344156,4.074942,5.1085386,5.102801,5.9539323,4.2997856,6.0503125,5.7829413,3.6438565,4.7191863,5.732871,3.7883523,5.962942,4.5600705,3.8753238,5.1659856,5.2695713,3.2806962,3.9903579,4.909853,5.3179607,4.5254045,4.6483936,3.5829206,4.44652,5.25288
t60,7.991563,5.986264,6.1226606,4.5768056,3.7441053,5.3263564,5.6455035,4.099387,5.117017,5.1063437,6.0001497,4.331503,6.030526,5.8502207,3.64358,4.684571,5.717679,3.779479,5.9671392,4.5686693,3.8829365,5.1387014,5.2485137,3.2775006,3.978248,4.8609543,5.3726325,4.4899983,4.711222,3.5842295,4.4669466,5.2799363
t61,8.03157,5.911639,6.0863314,4.6314015,3.7719414,5.3090167,5.6193647,4.101357,5.098275,5.120814,5.907038,4.2886095,6.038525,5.75421,3.64825,4.7903943,5.7802114,3.8173656,5.9397726,4.5047903,3.9116836,5.19444,5.3045087,3.279234,4.027369,4.9437466,5.297205,4.5788774,4.583222,3.6118603,4.4342074,5.2097573
t62,8.493211,3.8235645,6.056136,3.7966218,5.4435534,4.6463957,4.650389,5.463608,5.4611983,6.054914,4.3966146,5.243505,4.9256063,5.336012,5.364032,4.332608,5.6500244,4.6623354,4.731166,5.0267205,5.2396374,4.399801,5.0307016,5.350018,4.1377707,5.610643,4.4645033,3.8507247,4.8309803,4.796586,5.7630796,4.892792
t63,8.172001,5.803487,6.164317,4.5726542,3.739118,5.4271884,5.743423,4.040636,5.243297,4.9993405,5.9891124,4.359126,6.059527,5.880723,3.6736412,4.7436724,5.6504326,3.7739937,5.9664135,4.6509724,3.8946383,5.0965924,5.187005,3.3242207,4.003031,4.828452,5.328868,4.532524,4.684365,3.567593,4.4776807,5.3146563
t64,7.998017,5.9629416,6.1060452,4.590016,3.753842,5.3233614,5.645576,4.1053953,5.128095,5.103962,5.961005,4.323265,6.037602,5.825589,3.6516986,4.741452,5.742716,3.804751,5.9528685,4.5461383,3.8992002,5.148566,5.270774,3.284957,4.0006676,4.8922005,5.340297,4.5338707,4.6499944,3.597556,4.455054,5.24698
t65,8.30831,-0.181099,8.441952,6.9474564,8.2953415,4.1224184,5.2536736,5.5135903,5.7623134,5.857122,6.272995,4.863734,5.88417,5.2879925,4.005944,3.4719539,4.769933,4.5476613,4.993191,5.57189,4.1934986,4.9688272,6.422674,4.9190645,5.5686874,6.170109,5.0884447,5.452597,4.8555512,5.508526,3.659703,4.7658973
t66,8.330041,-0.18374026,8.43965,6.9387097,8.281627,4.1083922,5.2658567,5.4996357,5.747986,5.8648577,6.254024,4.8800254,5.879202,5.3035502,4.0177984,3.4774818,4.7840405,4.5326567,5.0165153,5.566526,4.214441,4.9635377,6.418404,4.9073043,5.558597,6.158001,5.0839047,5.4287314,4.8593335,5.503463,3.6856813,4.7475934
t67,8.342198,-0.19605365,8.480567,6.9000244,8.296596,4.071047,5.284408,5.481031,5.7142706,5.908435,6.270726,4.921476,5.842329,5.3146257,4.019594,3.4646966,4.8255677,4.543846,5.015428,5.521164,4.240242,5.0085754,6.404367,4.900743,5.5221896,6.1229053,5.043173,5.415325,4.8901386,5.463419,3.7067497,4.7262664
t68,7.953494,5.972737,6.072819,4.5359526,3.8111486,5.2806764,5.598115,4.192817,5.1427903,5.15494,5.940987,4.378443,6.0358596,5.8503933,3.726882,4.724314,5.7608376,3.8719697,5.882733,4.567653,3.914538,5.092843,5.297997,3.3519638,3.9641092,4.941147,5.271123,4.5020127,4.6387773,3.6738942,4.509943,5.194495
t69,8.015145,5.927583,6.108389,4.512502,3.7828705,5.3067946,5.626,4.1674113,5.180657,5.120613,5.95898,4.4003396,6.0934258,5.894425,3.706977,4.7189636,5.7488594,3.8804665,5.899672,4.5910482,3.886511,5.061894,5.302278,3.3371236,3.9392157,4.9538493,5.2475853,4.494227,4.6399484,3.6557703,4.5088162,5.190229
t70,8.331602,-0.20974404,8.480232,6.9209313,8.308156,4.0612593,5.279642,5.497742,5.733725,5.919358,6.2798076,4.9198284,5.8233747,5.3003564,3.9980128,3.4384508,4.8287096,4.55493,5.008153,5.5079,4.2253523,5.005896,6.4311256,4.876259,5.5429063,6.1123567,5.022772,5.4278555,4.9133267,5.444694,3.6948652,4.7361507
t71,8.351361,-0.18574624,8.452321,6.882449,8.277711,4.052617,5.2816873,5.4854474,5.715456,5.926074,6.2516756,4.945116,5.825876,5.3130593,4.015532,3.4564264,4.8457522,4.541836,5.0290327,5.5051675,4.244858,4.989325,6.4224277,4.8767047,5.53062,6.1059785,5.029701,5.4039783,4.9054155,5.4498734,3.7240598,4.724356
t72,8.350583,-0.25536573,8.473657,7.019021,8.299995,4.11744,5.304181,5.4951434,5.7794394,5.8661265,6.2421236,4.8468103,5.85097,5.3235703,4.0007973,3.4432647,4.7693563,4.503095,5.0434628,5.551834,4.225722,4.9627166,6.448085,4.8754745,5.5880136,6.14728,5.0508604,5.416106,4.891795,5.47184,3.6824493,4.721863
t73,6.9346967,6.9904327,5.178604,3.8565116,4.8786564,4.656236,4.911719,5.4931335,4.523066,5.865387,5.4542456,4.736935,5.3418603,5.980086,4.8807125,4.8069625,6.1589723,4.2792945,4.5581203,4.4401093,4.444571,4.7360406,5.3722167,4.255695,3.77522,5.1501637,4.8405905,4.320065,3.8475661,4.8097715,5.0880265,4.912735
t74,8.540012,3.7575216,6.10208,3.8561153,5.5011377,4.5991306,4.626649,5.489999,5.5060897,6.108342,4.353397,5.2863193,4.8745008,5.2829795,5.358703,4.280038,5.6089783,4.6374884,4.743847,4.9960804,5.26,4.4501534,5.0597343,5.3934784,4.2014823,5.6578298,4.4299064,3.8704414,4.8516374,4.8469124,5.753714,4.872551
t75,8.292413,-0.13065813,8.367402,7.213693,8.243852,4.21015,5.2131634,5.5134034,5.7846212,5.8037834,6.2558594,4.8384204,5.964369,5.297711,4.0129557,3.4986286,4.718832,4.5111494,4.9911356,5.6254787,4.16703,4.893152,6.42432,4.9526873,5.606229,6.2797127,5.1445637,5.463832,4.7958207,5.577555,3.6296718,4.773854
t76,8.311022,-0.2120763,8.478643,6.9578834,8.3181505,4.0910025,5.2680974,5.5120635,5.7579207,5.889933,6.289736,4.8813496,5.8446403,5.287743,3.9908562,3.4408386,4.794783,4.558257,4.9906654,5.5353756,4.20103,4.9979024,6.434717,4.8908563,5.562369,6.1383433,5.044063,5.4501762,4.896634,5.4661818,3.6650157,4.755251
