,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
t11,-0.18466128,-0.0026858286,-0.01989565,1.5125448,6.304183,-0.17654534,1.8400729,-1.7436471,0.53900695,5.312965,9.25861,-0.27623776,0.08627025,0.03280976,3.1295164,-0.26930025,-0.07135478,-0.3330445,-0.28761563,0.5742317,10.400713,2.9540157,5.421272,3.4009464,-0.034640696,0.022059353,0.45505574,8.466129,2.6374292,0.46587235,-0.007814133,-0.11155804
t12,-0.16162339,1.0580279,-0.013736264,1.9609512,5.1394954,-0.12255295,3.6168141,-1.7352545,0.3870529,6.0186057,8.293975,-0.22040279,0.032473143,0.026693847,1.5568786,-0.19701809,-0.04947349,-0.20034361,-0.22546592,-0.03517046,8.620194,1.5420951,4.006549,2.9101443,-0.008901784,0.01489182,0.41369638,7.004309,2.8374393,0.37172943,1.4302871,-0.08624301
t13,-0.20991123,-0.0021055199,-0.02157733,1.7251949,7.1924314,-0.19847801,2.3246963,-2.055365,0.6037622,6.332367,10.517877,-0.31162006,0.105480604,0.036155492,3.4721646,-0.29471958,-0.07829248,-0.38610235,-0.35419774,0.4264077,11.707327,3.3793762,6.1024227,3.8725052,-0.029112978,0.025717221,0.52248156,9.576474,3.1295202,0.52646434,-0.0038089263,-0.12482239
t14,-0.22069879,-0.003529608,-0.023640031,1.6742973,6.850804,-0.22606005,2.2961967,-2.2103982,0.69481236,6.4711466,11.897941,-0.32984358,0.08623123,0.039865308,4.145126,-0.31258655,-0.07904833,-0.38010016,-0.31822076,0.8447055,12.391311,3.3926039,5.747578,3.551337,-0.040126204,0.028631322,0.5746908,10.002962,2.6567063,0.5517838,-0.01858424,-0.11406154
t15,-0.20112917,-0.0024941654,-0.020969624,1.6356103,6.877704,-0.19180037,2.138173,-1.9242961,0.57897663,5.9554114,10.015458,-0.29844326,0.10298027,0.034965392,3.3369882,-0.28385195,-0.0759872,-0.37157434,-0.32934576,0.45922974,11.175225,3.215704,5.8290677,3.7248337,-0.031327233,0.024921052,0.49613523,9.266665,2.9941025,0.5057579,-0.0053192005,-0.12110027
t16,-0.20947553,-0.0020879214,-0.02162129,1.7285179,7.178606,-0.19873726,2.3401978,-2.0551744,0.60273385,6.3436904,10.521085,-0.31153914,0.10596672,0.0363335,3.4603307,-0.29467312,-0.078234635,-0.38487488,-0.3553067,0.42643347,11.703599,3.372508,6.0935144,3.867991,-0.028812964,0.025761936,0.52194583,9.584241,3.1241162,0.5260265,-0.0038333943,-0.12496884
t17,-0.19156912,0.3515488,-0.02192031,2.1097994,6.311498,-0.16717345,2.886402,-1.8592893,0.49345028,6.0890393,9.6745825,-0.27819765,0.044415075,0.03557498,2.2412949,-0.2873847,-0.069920436,-0.2603973,-0.31256098,0.13953535,10.841671,2.3620749,5.444069,3.1209176,-0.013124402,0.015672153,0.4906168,8.480095,2.716935,0.4503984,0.47208685,-0.10831548
t18,-0.14039025,0.017207248,-0.019080004,1.538361,4.750547,-0.123537555,1.691975,-1.1565694,0.3434837,3.8208003,6.6059694,-0.20474164,0.025717143,0.02672443,1.362003,-0.2250824,-0.0585441,-0.180061,-0.17242546,0.37055618,7.718368,1.5375881,4.154313,2.314123,-0.035885766,0.009949846,0.33816415,6.394794,2.0047843,0.3252435,0.04589992,-0.08611326
t19,-0.14135036,2.8993587,-0.005151432,1.9500158,3.5467713,-0.10039866,5.3641987,-1.4704843,0.18377176,5.221363,7.138427,-0.15394641,0.010699175,0.019154228,0.6365926,-0.09871599,-0.015757427,-0.13267387,-0.10446408,-0.04210451,5.169875,-0.00030251624,1.6993504,2.7992263,0.4940865,0.006996167,0.36749044,4.6118712,2.960213,0.21736014,3.3625083,-0.04030977
t20,-0.16567561,0.19893998,-0.023407746,1.9694237,5.583178,-0.1397703,2.3269842,-1.417156,0.38112065,4.509102,8.100023,-0.24243626,0.0151509745,0.03197725,1.775495,-0.2716337,-0.06660466,-0.16598144,-0.24026595,0.15035444,9.444693,1.6413751,4.984538,2.31359,-0.015376595,0.008387888,0.41341794,7.2404294,2.2475228,0.3833064,0.22803782,-0.09487736
t21,-0.15437338,0.9736723,-0.013284439,1.8894565,4.890003,-0.11468801,3.437219,-1.620635,0.363772,5.705102,7.8300066,-0.20943809,0.028504323,0.025595283,1.4417853,-0.18730329,-0.04762547,-0.1873791,-0.20338583,-0.03145356,8.153876,1.386651,3.803678,2.746087,-0.012865816,0.013575079,0.39037046,6.6957273,2.6863298,0.3537259,1.3349771,-0.08390506
t22,-0.14565088,0.89154583,-0.012908028,1.787052,4.5782113,-0.10539312,3.217201,-1.4860101,0.33699653,5.3079867,7.272769,-0.19630945,0.023664894,0.02432483,1.2996242,-0.17673843,-0.04548039,-0.17122124,-0.17802389,-0.028787244,7.607045,1.2229382,3.5657256,2.564255,-0.01629371,0.012155695,0.36257994,6.327659,2.5099888,0.33087158,1.2285658,-0.08095415
t23,-0.2046745,-0.0061739525,-0.022824056,1.3408781,5.8676877,-0.21997644,1.5156469,-1.8866762,0.67965096,5.256361,11.088166,-0.30151725,0.072344914,0.037026457,4.2704005,-0.2918066,-0.07448375,-0.34445748,-0.220146,1.209497,11.188736,3.0169644,4.851272,3.0289137,-0.056487147,0.028203612,0.5236464,9.414023,2.010922,0.51127094,-0.03391559,-0.10002679
t24,-0.14064515,2.7527966,-0.005169339,1.9364907,3.5062542,-0.10347654,5.3032527,-1.4316025,0.1667883,5.3144565,7.0962944,-0.15089421,0.007827051,0.01871119,0.7127159,-0.09497477,-0.015132599,-0.13850175,-0.09391943,-0.03497932,5.0833697,-0.0008176985,1.7610849,2.7290492,0.5430816,0.0063734883,0.3663421,4.49367,3.0571358,0.21633157,3.3184848,-0.044412192
t25,-0.17579037,-0.0018367725,-0.0176644,1.3199166,7.5166316,-0.20727551,1.6330448,-1.8504957,0.583131,5.4457636,8.283677,-0.29176995,0.15585126,0.028293222,3.864095,-0.28230026,-0.06561629,-0.40041065,-0.41314635,1.3379581,10.7642355,4.298066,6.521655,4.1912346,-0.03278556,0.021846306,0.42827794,7.578785,2.8371885,0.4830784,-0.011739928,-0.12075237
t26,-0.1363286,0.19313702,-0.017650208,1.5381325,4.500395,-0.10993215,2.2339435,-1.3126124,0.33717084,4.696858,6.70859,-0.19729953,0.020827923,0.02583785,1.359789,-0.20604514,-0.05236704,-0.20178686,-0.17305218,0.07282999,7.8083744,1.5967695,3.9923444,2.446288,-0.026673183,0.012750468,0.33971038,6.3213925,2.0644135,0.3289645,0.5184921,-0.09414993
t27,-0.14438242,0.25055426,-0.018034898,1.6459923,4.7601266,-0.118258595,2.4140995,-1.4209843,0.35809386,5.0569863,7.1757536,-0.20926951,0.0237833,0.02712174,1.4875699,-0.21579716,-0.054212656,-0.2164012,-0.19381702,0.063530974,8.2975,1.7322502,4.2118187,2.5791454,-0.022634633,0.013738876,0.36380193,6.651489,2.217578,0.34934518,0.58023244,-0.09719028
t28,-0.13083264,0.20142388,-0.017716097,1.3731221,4.2605085,-0.104814954,2.1625373,-1.2379849,0.3227039,4.425807,6.3995504,-0.18933885,0.017085262,0.024517188,1.2846965,-0.19889484,-0.04997157,-0.18665613,-0.1562392,0.12880929,7.462012,1.5872712,3.8569474,2.3716495,-0.023911977,0.012371306,0.3238822,6.0696874,2.009193,0.31592524,0.41651624,-0.09037425
t29,-0.13415565,0.24455991,-0.01809956,1.3828187,4.3791003,-0.10791909,2.2238877,-1.2821201,0.3348907,4.572039,6.5798645,-0.1943274,0.017784204,0.025108654,1.3197584,-0.20381923,-0.05085516,-0.19185545,-0.16402794,0.1410763,7.686518,1.655408,3.9486322,2.4397254,-0.022812285,0.0127551835,0.3341272,6.1973467,2.061788,0.32369462,0.45730513,-0.09099664
t30,-0.1380273,7.631209,-0.004016055,1.140111,2.4092243,-0.11756571,9.197276,-1.8014114,0.12138289,5.4970183,6.9814754,-0.09471244,0.04384273,0.014402507,0.62742126,-0.04762344,3.3348634,0.61140186,-0.29923615,0.48247966,3.401881,0.36444935,-0.015301756,2.3001437,3.4688747,0.009678734,0.42775783,1.165434,2.6940987,0.12083029,7.230095,2.4753737
t31,-0.09799105,1.5195415,0.054546665,1.1416894,1.0209503,-0.04495128,4.3480825,-0.2460452,2.0632317,3.7786233,3.5596964,-0.057518747,0.06427719,0.009076966,0.4393546,-0.008250783,0.008536458,-0.081802316,1.1995758,0.99152464,0.8609516,-0.008374218,0.17122376,0.33520502,0.5490684,0.0032594686,0.25910738,1.956691,2.6922984,0.121192954,1.9410689,-0.046882223
t32,-0.17934343,-0.006050862,-0.02066284,1.3448298,6.383587,-0.15670766,0.6445283,-1.1101437,0.44699973,3.211852,7.200121,-0.23723604,0.14521663,0.023348253,3.0875347,-0.22374138,-0.07570434,-0.34457457,-0.21422918,0.088763505,8.096548,2.9340296,4.8392305,4.0689173,-0.06872657,0.023452008,0.3583878,8.968072,3.024916,0.4593344,-0.016187696,-0.13489605
t33,-0.20506047,-0.008615714,-0.027578175,0.6939639,4.941634,-0.26934814,0.057051852,-1.4513593,0.75707346,3.9870152,10.814324,-0.28625655,0.04697318,0.03689074,4.709411,-0.30391946,-0.08147991,-0.3308376,-0.04867268,2.9322658,11.059931,2.7621176,3.5980132,2.3299036,-0.08172779,0.03523768,0.5155158,9.997405,1.0847512,0.5225306,-0.06008079,-0.06001335
t34,-0.029602211,-0.0030200593,-0.013001109,-0.00011236957,0.026013803,-0.00086490763,0.9790186,2.7306483,1.4217235,-0.02185152,0.08019748,-0.054497227,0.052316464,0.0015880301,1.4756325,-0.020863812,-0.017370349,1.5158495,1.7746128,1.0592849,0.74383193,0.11178666,0.3022983,0.00037692394,-0.008895292,0.0009252218,0.017327834,1.7714463,0.014349485,0.058039267,-0.035080273,-0.03577137
t35,-0.18510257,-0.010077268,-0.0218545,1.1072907,4.7573323,-0.20681225,0.9685116,-1.6970819,0.700475,3.7412727,11.018347,-0.27878416,0.07269543,0.03458442,5.029675,-0.25886333,-0.065600015,-0.29697603,-0.1490548,1.0584153,9.638935,2.9260342,3.8440402,2.6403143,-0.09830041,0.026292708,0.48373145,8.604777,1.2204655,0.4687173,-0.056766372,-0.09513886
t36,-0.19428535,-0.009627927,-0.022217568,1.1916963,5.0644946,-0.21536216,1.1957097,-1.8388788,0.7274841,4.1867704,11.5503,-0.2936356,0.076804325,0.03637862,5.1306252,-0.27169853,-0.06811013,-0.31363055,-0.17620426,1.0258259,10.249205,3.0753105,4.114524,2.7803633,-0.09349124,0.027564079,0.51128924,8.985776,1.3697678,0.4903998,-0.055020973,-0.09851368
t37,-0.11753546,-0.005543172,-0.018125659,0.5481181,4.249114,-0.09276822,-0.066561446,-0.12290001,0.26919055,-0.004613903,3.1054726,-0.13152963,0.13529831,0.005406782,2.379247,-0.12368166,-0.05456009,-0.17716773,-0.020063955,0.09533417,3.6684144,2.226828,2.606962,3.0386007,-0.08745468,0.015835857,0.16617888,6.2982674,1.7383536,0.29592413,-0.027755314,-0.10911181
t38,-0.16062602,-0.0065447004,-0.01971241,1.1724032,5.818913,-0.13911706,0.19224653,-0.80141336,0.38937768,2.2503886,5.949119,-0.20820895,0.14304532,0.019070547,2.8311074,-0.19499718,-0.07078871,-0.30913022,-0.15964185,0.14645076,6.8255177,2.6848047,4.285586,3.8372402,-0.07685366,0.02112455,0.29461,8.230864,2.7491808,0.41443938,-0.019897712,-0.1295999
t39,-0.14009018,-0.0066194762,-0.020522958,0.76379067,5.0487037,-0.11131862,-0.04756021,-0.36870176,0.31666887,0.6446319,4.115941,-0.16318308,0.15189113,0.010996878,2.7272851,-0.15405884,-0.064412445,-0.23786156,-0.07670498,0.09716715,4.899468,2.4555552,3.4028952,3.592498,-0.08757603,0.019503793,0.21426322,7.422486,2.296239,0.3584612,-0.023579162,-0.120699644
t40,-0.1055138,-0.0058201742,-0.014996691,0.46533152,3.9656944,-0.07862968,-0.08213607,-0.038046546,0.23039952,-0.010768164,2.9103384,-0.12149698,0.14118548,0.0031002657,2.291091,-0.115379594,-0.05352766,-0.14269176,0.008221626,0.05664511,3.3014245,1.9215038,2.4921484,2.980526,-0.08398777,0.015068794,0.14806286,6.065763,1.7279677,0.28221595,-0.027285473,-0.114239424
t41,-0.17380066,-0.007577715,-0.021610746,1.2695367,6.268735,-0.14740682,0.14908981,-0.83916175,0.40180197,2.21078,6.2657847,-0.22086713,0.16517656,0.019519962,3.174582,-0.20661236,-0.077388406,-0.32624653,-0.17448577,0.03927542,7.118191,2.9254673,4.583852,4.233319,-0.08423874,0.023726689,0.3172314,9.009588,3.0790143,0.45384932,-0.020379426,-0.1389549
t42,-0.18822229,-0.011678235,-0.020478839,1.2103448,4.684361,-0.21109785,1.2978498,-1.9155852,0.7678009,3.5605094,12.127221,-0.29236853,0.09200371,0.03645777,5.7078567,-0.2500907,-0.061109338,-0.2927945,-0.1681909,0.480271,9.512063,3.2243197,3.621572,2.7824252,-0.1220821,0.02632322,0.50525403,8.650807,1.017219,0.47734973,-0.07212539,-0.11060585
t43,-0.16609168,-0.008086387,-0.021769477,1.1407163,5.9916596,-0.13903004,-0.013711163,-0.6710258,0.37428352,1.6389947,5.6310887,-0.20568009,0.16704465,0.01709996,3.116073,-0.192271,-0.075390615,-0.3062716,-0.1427568,0.04054635,6.401466,2.8018265,4.2765083,4.1433387,-0.09073466,0.022885315,0.2872168,8.721661,2.940657,0.433138,-0.022691129,-0.13617657
t44,-0.15604027,-0.008092813,-0.021878034,0.9631695,5.6199713,-0.12966911,-0.043013785,-0.5183897,0.35031527,1.0324451,4.929378,-0.18796611,0.16502164,0.01454596,3.0253386,-0.17864367,-0.0720751,-0.27725485,-0.105553314,0.05418642,5.6632204,2.6921272,3.9009905,3.9858055,-0.09508766,0.021776197,0.25798976,8.265509,2.7041593,0.4050801,-0.024752265,-0.13009773
t45,-0.1707609,-0.013089405,-0.019045247,1.06708,4.008947,-0.1961431,0.937693,-1.7034328,0.7361026,2.6266708,11.411794,-0.26677412,0.09241894,0.033516936,5.7093787,-0.22118878,-0.054589774,-0.25732052,-0.12185842,0.31014234,8.235562,3.006921,2.9833162,2.5393684,-0.13752629,0.024115818,0.4569648,7.9587383,0.6564343,0.4365307,-0.081095695,-0.10799869
t46,-0.14437413,-0.0029026896,-0.029466493,3.4788673,4.6756525,-0.13445057,1.7817111,-0.464161,0.07097682,1.3313625,6.719804,-0.22834352,1.4292431,0.025474267,1.0730969,-0.3408066,-0.064848416,1.1782618,-0.22641377,-0.070208244,9.840341,-0.003013617,5.3713007,0.4517339,0.7867919,2.678236,0.33014068,5.3657107,1.7763882,0.24578619,-0.020669926,-0.11411631
t47,-0.09944773,-0.005669414,-0.01485168,0.38546696,3.7428317,-0.06709153,-0.074279554,0.061316025,0.21348545,-0.018613245,2.673399,-0.11956754,0.14342685,0.0017933288,2.3914087,-0.10434788,-0.05094537,-0.10745862,0.14871535,-0.00021862893,2.9812033,2.0281022,2.4279668,2.9402616,-0.08257617,0.013485457,0.13096376,5.7140136,1.6055851,0.26371205,-0.029287264,-0.11508925
t48,-0.110379554,-0.007874562,-0.010861397,0.44864312,7.7724776,-0.20712428,-0.03724451,-1.3446608,0.52388424,3.0889313,4.00395,-0.26645997,0.2561222,0.008016721,5.398059,-0.25700644,-0.03824068,-0.305624,-0.48729756,2.5551896,8.71464,6.3660154,7.4094353,4.859508,-0.037525486,0.01412387,0.2558934,3.6306417,2.3288336,0.38203794,-0.041941117,-0.13889734
t49,-0.115488924,-0.0076533942,-0.011665796,0.54699963,7.9751964,-0.21458484,-0.025497772,-1.4076711,0.53937626,3.3821058,4.332861,-0.2768731,0.2591278,0.009779778,5.4539757,-0.2635012,-0.040150814,-0.32593355,-0.502867,2.5161924,9.070655,6.4342012,7.581129,4.922172,-0.03491313,0.015064269,0.2711603,3.9400506,2.4481602,0.39874277,-0.040168367,-0.14042771
t50,-0.12832384,-0.007348308,-0.018680144,0.61517715,4.6079803,-0.09263231,-0.099008515,-0.069643036,0.26025128,-0.014852602,3.1746376,-0.14082249,0.1661708,0.003746029,2.7592053,-0.1301104,-0.062398944,-0.16807793,-0.026834019,-0.01064264,3.632551,2.3768015,2.8077505,3.457455,-0.09770864,0.017498324,0.17381492,7.0351944,2.0530233,0.32966086,-0.03016829,-0.12124902
t51,-0.16194484,-0.012870762,-0.018908277,0.9893475,3.8679535,-0.18954873,0.6859249,-1.5788356,0.71442246,2.3401182,10.760642,-0.25527012,0.08761842,0.031946,5.5205927,-0.21341002,-0.053144675,-0.24819127,-0.10028065,0.42948845,7.8344235,2.9030805,2.861303,2.449384,-0.13951787,0.022928324,0.43323657,7.547952,0.5927334,0.41837826,-0.08002534,-0.10455729
t52,-0.14656264,-0.0125692235,-0.017809615,0.8372953,3.3568032,-0.17286214,0.34505445,-1.3539231,0.66925573,1.5734546,9.795565,-0.22865,0.08013655,0.028164163,5.2381973,-0.18649513,-0.048452016,-0.21228386,-0.051868483,0.53867245,6.780586,2.661623,2.2683513,2.1655965,-0.14690246,0.02091887,0.38335428,6.886415,0.26707008,0.37923092,-0.08424341,-0.096933365
t53,-0.06855513,-0.0011965816,0.85559714,-0.0041219713,0.033433776,-0.034166776,3.0704637,1.8558743,4.9616456,2.9915593,1.1540184,0.7407463,0.15448387,0.33856687,0.5686913,0.5586413,0.70876503,-0.08155202,2.8144765,1.7954843,-0.19069193,-0.007691119,-0.05442146,0.0017146068,0.5704698,0.0046767793,0.21841455,0.04425043,1.874001,0.12401674,0.51731163,-0.053503383
t54,-0.076059006,-0.00578515,0.4589955,-0.035725683,0.08858915,-0.015312397,1.3025752,3.2772295,6.6462736,2.6566627,-0.0021074377,3.3906267,0.21069473,0.5410523,0.9367553,0.27767095,1.5828393,0.5053134,4.796194,1.9913846,-0.33099994,-0.011412055,-0.13889463,0.00299419,0.7771601,0.011422404,0.16871668,-0.0477667,1.1689644,0.18246767,-0.01612637,-0.08407035
t55,-0.14503261,-0.008208681,-0.021052105,0.7885537,5.194209,-0.116343476,-0.071333505,-0.32940826,0.31282902,0.29190862,4.096682,-0.16505633,0.16359158,0.01005091,2.9303699,-0.15586849,-0.06723743,-0.23461044,-0.06939115,0.069181114,4.7404447,2.579285,3.3921578,3.7287982,-0.09709973,0.019989174,0.22145475,7.6717377,2.4123564,0.37407482,-0.028413815,-0.12371901
t56,-0.15089364,-0.0077128187,-0.021846242,0.85810125,5.4569154,-0.11982693,-0.067443736,-0.3914656,0.32845718,0.54823667,4.4211574,-0.1737749,0.16346112,0.011697044,2.9619563,-0.16421898,-0.06975904,-0.25797075,-0.08091373,0.07525247,5.1152606,2.6004522,3.6029909,3.8619878,-0.09793428,0.02090285,0.23312676,7.9552894,2.5319767,0.38704938,-0.025470644,-0.12694596
t57,-0.14266832,-0.007337915,-0.020801544,0.75369155,5.202536,-0.109498024,-0.08031101,-0.26336733,0.30658507,0.074352555,3.9992924,-0.16231732,0.16593783,0.008596429,2.8939848,-0.15167078,-0.0674812,-0.22873844,-0.061260905,0.022734165,4.593209,2.5036843,3.326542,3.7215135,-0.099546514,0.019906534,0.21167773,7.658523,2.369917,0.36631554,-0.026226021,-0.1250953
t58,-0.123738654,-0.0071794633,-0.01865806,0.58717054,4.541559,-0.08576768,-0.10384116,-0.017209623,0.24378844,-0.017988786,3.073318,-0.13758838,0.1657501,0.002599694,2.7911446,-0.12742038,-0.061217673,-0.15201099,-0.023008615,-0.008056077,3.4792073,2.318019,2.8714077,3.4341125,-0.095758446,0.01664825,0.16578178,6.839331,2.0617027,0.3216079,-0.028606046,-0.12257235
t59,-0.13895717,-0.0074874423,-0.020584244,0.6491411,5.087001,-0.10261155,-0.0819213,-0.17622176,0.28987083,-0.0027583078,3.6940522,-0.15629041,0.16549325,0.0072025857,2.7917666,-0.14924511,-0.06711155,-0.21021737,-0.042328846,-0.0041718064,4.330397,2.4519238,3.2619617,3.7058249,-0.101274595,0.018904855,0.199894,7.565655,2.25841,0.35341856,-0.0269228,-0.12805869
t60,-0.13376346,-0.0073440047,-0.020168107,0.5983875,4.931237,-0.09706205,-0.092079096,-0.10382485,0.27479717,-0.008979986,3.4555354,-0.1494285,0.16734467,0.0052181487,2.7914655,-0.14243314,-0.065834664,-0.19142187,-0.03140423,-0.002464376,4.0268655,2.413176,3.1087403,3.6142313,-0.10172243,0.018446451,0.18744943,7.39228,2.1331458,0.3408232,-0.027850918,-0.12586908
t61,-0.1293638,-0.0074050827,-0.019137114,0.5550199,4.7564735,-0.09110515,-0.09526912,-0.043981135,0.2580936,-0.013057605,3.2123942,-0.14515167,0.1675966,0.0040735574,2.769976,-0.1376044,-0.06430457,-0.1719724,-0.024396194,-0.010056331,3.7843077,2.3829064,3.0399492,3.537444,-0.09735829,0.017508438,0.1775043,7.1879106,2.0672524,0.33117372,-0.028271258,-0.1258567
t62,-0.16117321,-0.014962219,-0.016968016,0.9256164,3.4202962,-0.1818245,0.8625654,-1.6705812,0.7521388,1.7287893,11.638489,-0.25134954,0.09616569,0.030681545,6.180707,-0.1999126,-0.046832237,-0.21700954,-0.09649515,-0.007130227,7.2810273,2.9786663,2.3408139,2.5654223,-0.16344386,0.022057815,0.43896547,7.3776975,0.2767981,0.4100258,-0.0941675,-0.113626644
t63,-0.14925897,-0.008315796,-0.021411542,0.8415627,5.3342667,-0.121617906,-0.06543603,-0.38897625,0.32401258,0.52127194,4.3081727,-0.17149113,0.16381985,0.011424968,2.9525492,-0.1619559,-0.06849182,-0.24961932,-0.08038193,0.07209733,4.9999223,2.6231208,3.5284824,3.8129916,-0.096243545,0.020547146,0.23203482,7.8390036,2.5221417,0.38437605,-0.02766918,-0.12521622
t64,-0.13437863,-0.007809662,-0.019532014,0.63640374,4.840274,-0.10230507,-0.086333886,-0.15313134,0.28098375,-0.006593547,3.5051613,-0.14851253,0.1646543,0.005779117,2.7890553,-0.13950115,-0.06400797,-0.19441992,-0.03935751,-0.0017601496,4.0380163,2.412623,3.0297294,3.5635824,-0.09853244,0.018465666,0.19027716,7.2527537,2.216084,0.34470683,-0.02913533,-0.12351398
t65,-0.1906341,-0.011254791,-0.032163225,-0.0022455363,3.7199848,-0.30065453,-0.20024228,-0.80021006,0.7712162,2.1586125,9.250344,-0.24613634,0.035087753,0.033861164,4.799656,-0.30107492,-0.08452541,-0.28472698,1.2142451,4.4927263,9.946444,2.3047328,2.1535196,1.5460277,-0.10559676,0.04054677,0.45531958,10.028748,0.21734522,0.49856332,-0.08243519,-0.015281304
t66,-0.18110034,-0.011203846,-0.03176839,-0.00556543,3.3726046,-0.2916943,-0.22719936,-0.65955555,0.7454271,1.6274168,8.57486,-0.22796665,0.03156041,0.031500477,4.6467657,-0.28814337,-0.08157029,-0.26155218,1.5579023,4.5320196,9.294549,2.1558244,1.8064443,1.3747157,-0.10864345,0.039596643,0.42538464,9.595006,0.022472322,0.47153267,-0.08363119,-0.00944869
t67,-0.17881386,-0.011375145,-0.031408988,-0.0067188544,3.2607725,-0.2884637,-0.23150146,-0.642154,0.73927015,1.5816876,8.45166,-0.22314687,0.02968672,0.030924425,4.6182904,-0.28390753,-0.08090726,-0.25455645,1.6326632,4.5466857,9.147948,2.153761,1.7430394,1.3071649,-0.109329484,0.039293952,0.42066127,9.483903,0.0012117408,0.46610865,-0.08412877,-0.008956116
