,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
t23,3.1547396,-0.17075746,-0.18624271,-3.086341,0.13770813,0.61522985,1.2122644,-0.4054618,3.6073759,-2.2916803,-0.27425888,-0.0097007295,-0.020252103,-1.4011045,2.4278657,-0.148972,-0.46597347,-1.2597786,3.6807122,-0.0015328617,0.22169098,6.714094
t24,2.736029,-0.9221758,-0.37122676,-3.9764712,5.049068,-0.37703985,10.194297,-0.5016761,5.759286,-4.050287,-0.63902986,-0.11398113,0.42422625,-1.2584789,0.739585,-0.17952754,-0.54027385,-0.6409801,0.44939488,-0.025876375,-0.7496078,5.9893174
t25,3.6110628,-0.9159189,-0.389502,-4.189484,4.6021132,-0.39596468,10.377644,-0.5122385,5.807512,-4.3567085,-0.6828633,-0.1501142,0.23045816,-1.4062414,0.80693907,-0.16786811,-0.55747443,-0.7841185,0.44057006,-0.01732668,-0.8977136,6.3043585
t26,4.2143083,-0.92384726,-0.39928845,-4.345481,4.258278,-0.40377823,10.452426,-0.5201317,5.7444625,-4.542864,-0.7132732,-0.1649968,0.13329205,-1.525611,0.8134537,-0.16296811,-0.5623331,-0.90851074,0.44349355,-0.033583842,-1.0087298,6.4537725
t27,3.1698549,-0.9157695,-0.38455105,-4.1037626,4.899661,-0.39012077,10.322955,-0.5095115,5.855953,-4.2390785,-0.66663754,-0.13879973,0.3070881,-1.3343194,0.7881333,-0.17703463,-0.55198604,-0.7019754,0.46112174,-0.011433355,-0.82265186,6.2068644
t28,11.600737,-0.005713473,-0.23382165,-3.708189,0.27584824,-0.33430257,1.7549909,-0.11064128,0.039350938,-3.4186947,-1.1874092,-0.19112223,-0.06794628,-0.9634256,0.75700146,2.58295,1.9888495,-1.96815,-0.10471653,0.70133233,-0.8575068,1.6730876
t29,2.9656863,-0.46812618,-0.26433924,-3.445299,1.730611,-0.37799308,7.3838735,-0.5806302,7.3045535,-3.6102417,-0.7530083,-0.038437612,-0.028932568,-1.0866168,4.8547263,-0.038836174,-0.5951407,-0.65280193,1.0260311,3.0393243,1.0386328,6.1401134
t30,13.998167,-0.14830124,-0.29188454,-4.5633984,0.35702837,-0.40944678,2.4636316,-0.12576273,0.21559265,-4.2191315,-1.3932528,-0.23330277,-0.081893004,-1.2579532,1.064077,3.1130753,1.9339367,-2.4059658,-0.11679828,0.68461955,-1.1850548,2.3315399
t31,8.10897,-0.109464936,-0.23271795,-2.7296124,3.183304,1.915529,1.4267851,-0.23884149,2.6101437,-1.7396891,-1.3037003,-0.04675955,0.84545684,-1.0234944,0.046195097,-0.092147544,-0.33040252,-1.272786,-0.05656843,2.167497,2.4354837,5.04261
t32,13.26772,-0.08989747,-0.27769217,-4.2994814,0.32732975,-0.3880969,2.2223716,-0.13218552,0.19477251,-4.0120363,-1.3323381,-0.22860217,-0.07916289,-1.1722581,0.9311166,2.9197412,1.9863536,-2.2733617,-0.115005605,0.69540036,-1.0866382,2.171622
t33,13.629875,-0.10537397,-0.28698626,-4.4325733,0.33801872,-0.3971493,2.3270574,-0.13486844,0.22019081,-4.1322145,-1.3683009,-0.23605157,-0.0816205,-1.2121966,0.96679735,2.9875002,1.9641355,-2.3392646,-0.116735876,0.71303165,-1.1304271,2.279246
t34,8.190859,0.5729567,-0.14717221,-2.3482645,0.19101831,-0.24044095,0.9253214,-0.03597875,-0.045479424,-2.0494344,-0.84694105,-0.080300115,-0.052914973,-0.47464192,0.13931721,2.4059165,2.122783,-1.3591373,-0.06541077,0.47116676,-0.30228278,0.27812797
t35,12.59422,-0.09752013,-0.2539301,-4.0587287,0.3160915,-0.36825755,2.0615165,-0.105701335,0.063535735,-3.7229946,-1.2638743,-0.19875221,-0.07319933,-1.0689626,0.91793925,2.8760948,2.0270457,-2.1480994,-0.112130426,0.56694174,-0.9988002,1.8920002
t36,1.0718862,-0.3590743,-0.22785561,-2.785626,2.829146,-0.27953148,7.243474,-0.55182374,7.848828,-2.5808287,-0.65012294,0.25893867,0.647665,-0.7455453,5.699625,-0.11456548,-0.39631152,-0.06979944,0.6654658,4.1096444,3.6906302,5.09909
t37,-0.10076622,0.66112244,-0.12475289,-1.5520874,4.832407,3.617887,-0.014912723,0.03366067,2.6867576,0.075327806,2.215755,1.8707197,1.2394153,-0.563468,2.5765457,-0.27414244,-0.38391015,-0.1268477,2.5821247,0.70908403,5.3370867,4.0453167
t38,0.032759435,0.18355304,-0.13452967,-2.2805643,2.7096984,2.0189023,-0.0015771698,-0.23038416,3.5219016,-1.0946586,0.48193035,1.2881459,-0.0018184204,-0.91711384,2.3813062,-0.23464799,-0.38473392,-0.57977265,3.3311589,0.104401335,2.7607837,5.517748
t39,-0.06981454,0.92095596,-0.18269305,-2.481543,5.1924753,2.8271213,-0.009785469,-0.046806354,4.8567414,-0.75775975,4.802299,-0.02243034,4.2829547,-0.793518,2.7855031,-0.4397902,-0.3682401,-0.49960214,7.416474,0.17418474,6.2296457,4.165513
t40,16.406631,-0.6343063,-0.2949605,-4.43018,0.5104755,-0.6809696,1.7381067,1.7069441,-0.2757749,-3.3789876,-1.7017643,-0.26249453,-0.064308174,-0.2634226,0.5762904,11.079287,1.5633957,-2.849774,-0.017761061,1.2383404,-0.71478856,-0.15739606
t41,16.892136,-0.67536336,-0.30412525,-4.662753,0.5188082,-0.6937629,1.9669641,1.463585,-0.25865906,-3.6140091,-1.7528188,-0.27228713,-0.066417746,-0.3412636,0.7871021,11.048904,1.5150529,-2.9347115,-0.0335966,1.1931152,-0.82128674,-0.12657797
t42,5.5277243,-0.012916422,-0.18128286,-2.9401097,2.7925067,3.750645,0.9274858,-0.338514,2.9007275,-1.346059,-1.5435727,3.2746484,0.95852214,-1.1042926,0.003024785,-0.21152243,-0.4005759,-1.2677536,0.05953925,2.01174,2.8708272,4.823442
t43,17.192808,-0.7090175,-0.31390774,-4.7964892,0.51918375,-0.69476414,2.01642,1.4463491,-0.25659096,-3.747376,-1.7857912,-0.27107626,-0.0620403,-0.3835721,0.9026783,11.043042,1.4022431,-2.9837873,-0.050748337,1.1876771,-0.899709,-0.11658039
t44,16.283148,-0.6342084,-0.293038,-4.388177,0.5033807,-0.67860156,1.729232,1.70501,-0.27523714,-3.372438,-1.6722009,-0.2552685,-0.063744165,-0.26294735,0.58857423,11.012359,1.5763849,-2.8125505,-0.024737598,1.2160026,-0.71117276,-0.15936561
t45,-0.053268306,0.9577362,-0.19033942,-2.6067235,5.1423917,2.7471395,-0.008941841,-0.054993026,5.015851,-0.85969156,4.9761586,-0.03349122,4.3402395,-0.8310089,2.7537134,-0.43794596,-0.3571028,-0.5604618,7.7505984,-0.00066762033,6.174301,4.3864985
t46,16.639975,-0.61703604,-0.3158618,-4.1296034,0.538134,-0.73096377,1.6449158,3.6679938,-0.36189353,-3.2039173,-1.8129036,-0.15920444,-0.05598631,2.0502148,0.9621083,13.313857,-0.01123178,-2.7674785,-0.00892316,0.45173684,-0.43066671,-0.18960162
t47,-0.067367725,-0.1380851,-0.18679433,-1.9661938,4.35992,-0.25024247,7.401383,-0.5383849,9.178251,-1.2444447,-0.52264816,-0.0021582108,3.6497564,-0.5297201,8.827505,-0.16076633,-0.38833964,4.984027,-0.02928637,7.728147,8.404207,3.132402
t48,6.3617706,0.086713836,-0.13969386,-0.86125267,7.1583724,5.4030643,-0.0074708257,1.2487605,2.0776813,2.5673146,-0.38717785,-0.089403406,3.773171,-0.37693766,0.07840144,-0.22182299,-0.16415055,-0.0014586619,-0.19380668,2.4282045,9.408325,2.4402301
t49,-0.11325042,2.1681333,-0.29660362,-1.492383,9.027945,6.268262,-0.027358307,2.3463173,4.568933,2.9119213,7.5289016,-0.04718972,8.690343,-0.32211667,1.027461,-0.5937642,-0.4250926,1.4354608,7.8087616,2.352675,12.497658,1.2457132
t50,14.68111,1.2843875,-0.18832134,-5.237657,0.36439663,-0.63554275,1.5665755,3.2630804,-0.11859689,-4.6008716,-2.1387627,-0.08502091,-0.20365258,0.56187433,0.5647101,0.9669271,12.4366045,-2.3205884,-0.16377036,0.6263722,-1.0508476,-0.2743556
t51,-0.15912724,-0.024471791,-0.16685463,-0.97948027,6.58498,-0.2066136,6.627007,-0.47693983,8.437291,0.47781432,-0.27748019,-0.1528677,7.2396927,-0.30328044,9.98035,-0.1434985,-0.620215,10.392946,-0.15896378,10.609555,11.674987,0.8312328
t52,12.071255,-0.6082266,-0.2209308,-2.2823431,0.57624304,-0.5793299,0.7330429,4.0358706,-0.43737158,-1.0921462,-0.7689654,-0.29316893,-0.07567975,1.5011579,0.64346313,13.542406,4.181803,-2.1956656,3.4653807,2.5145137,1.5622061,-0.59606093
t53,13.709325,-0.6358508,-0.2301185,-2.9171858,0.56643265,-0.66140455,0.69445026,3.3866665,-0.42322078,-1.7452667,-1.0446543,-0.28951654,-0.07707491,0.59842885,0.32435745,13.352799,3.3352752,-2.391124,2.1034415,2.107657,0.56581134,-0.48466748
t54,13.711197,-0.63058805,-0.23026946,-2.896047,0.56854427,-0.6626542,0.68460345,3.4207797,-0.42648762,-1.7318956,-1.024136,-0.28522047,-0.07547934,0.6055949,0.3346655,13.359914,3.3847365,-2.3818028,2.1274707,2.111588,0.6125751,-0.48890647
t55,-0.121570304,2.1818085,-0.29483798,-1.5349143,8.8452635,6.0599666,-0.025978532,2.287929,4.661445,2.6473663,7.588319,-0.05898925,8.629714,-0.34440756,1.1185265,-0.5846165,-0.41956872,1.1831771,7.82626,2.122389,12.046967,1.4034587
t56,5.8148303,0.27186227,-0.14513478,-0.9976355,7.1088014,5.5388,-0.007104312,1.004048,2.149325,2.525574,-0.49299675,-0.014512018,3.4231143,-0.46769235,0.10929225,-0.24475345,-0.19107923,-0.024256514,-0.1832951,2.6002758,8.926042,2.4236448
t57,5.836739,0.30016243,-0.14434186,-0.9390279,7.2073665,5.707257,-0.008403821,1.1799266,2.0806184,2.871643,-0.44024786,-0.020094357,3.5800078,-0.4575402,0.10685142,-0.24310823,-0.183066,0.095604464,-0.19375798,2.6667602,9.173214,2.235754
t58,0.6820488,0.71519595,-0.13605477,-1.8734648,6.5339212,7.799597,-0.022660833,-0.16289324,2.5055122,3.4489326,-1.1076746,6.549298,1.75086,-0.61506087,0.26028997,-0.40772316,-0.46630657,-0.15312734,-0.06317022,3.0689106,9.144903,1.5868313
t59,-0.24006166,-1.431188,-0.6026805,-4.6190286,12.544986,-0.36581713,17.777319,-0.70312417,2.7346957,-2.8151636,-0.97552925,1.9505159,4.0431385,3.1484396,0.85466325,-0.24495894,-0.38764971,6.130991,-0.24096134,-0.17413558,1.0944177,1.023571
t60,8.984486,-0.34250024,-0.19400679,-1.5641924,0.4452361,-0.5250662,0.60464984,4.4251947,-0.4146536,-0.6642406,-0.6625062,-0.31632203,-0.08246439,3.4624395,0.8844918,12.120078,3.9523315,-1.7916163,4.7040253,2.3321087,2.9460714,-0.6144667
t61,15.471669,-0.82709396,-0.23865594,-3.3701377,0.6313409,-0.73482794,0.8706649,2.92002,-0.42622325,-1.9929274,-1.1496781,-0.3359519,-0.09154487,-0.12768275,0.31235978,14.7370205,3.9796596,-2.7478516,2.1271849,2.6973069,0.10711249,-0.5190214
t62,14.201911,-0.5947222,-0.24644028,-3.2130585,0.50857735,-0.7043338,0.73639387,3.1611583,-0.40732938,-2.0958169,-1.2286227,-0.28219348,-0.07712426,0.50013626,0.1939777,12.92277,2.7471776,-2.433924,1.3377295,1.9860078,0.1388534,-0.43748307
t63,14.216535,-0.64103174,-0.23464124,-3.101014,0.56080437,-0.68817693,0.8109999,3.2228043,-0.41115522,-1.897809,-1.1317052,-0.28953314,-0.085348904,0.2999184,0.31040782,13.4831705,3.566371,-2.4914317,1.969524,2.284509,0.35972366,-0.4927237
t64,13.592689,-0.61992025,-0.23005892,-2.8960874,0.5558007,-0.6670125,0.787261,3.392304,-0.41577223,-1.7047205,-1.0404183,-0.28688192,-0.084389314,0.5650854,0.38202617,13.413829,3.7426286,-2.4043348,2.2653568,2.25293,0.68613595,-0.520698
t65,12.403158,-0.34769225,-0.2647351,-2.4345427,0.5294213,-0.6187471,1.048678,6.254015,-0.4417237,-1.7300159,-1.2628815,-0.05188237,-0.05119511,6.2008767,0.23270139,13.933358,0.34316486,-2.073932,2.2815194,0.3577666,1.6694694,-0.39869624
t66,14.346251,4.9282994,-0.22438647,-3.3618457,0.48627344,-0.5258431,1.961271,5.526781,-0.315655,-2.7608774,-1.5629407,-0.083130606,-0.22110403,-0.10582495,0.7556018,2.747574,9.279309,-2.091219,1.2000746,0.9795913,1.3468413,-0.42151555
t67,13.538241,4.925092,-0.21486545,-3.029914,0.47307175,-0.47561213,1.8259623,5.945312,-0.32639387,-2.4143791,-1.4112116,-0.08520161,-0.22192502,0.028365314,0.859445,2.75462,9.454686,-1.9709383,1.5919256,0.9131894,1.9376361,-0.45267752
t68,12.631483,5.008933,-0.20222716,-2.623977,0.46618545,-0.4168784,1.7753277,6.53406,-0.33883598,-2.0089138,-1.2401297,-0.082537994,-0.2255906,0.56720877,0.99285704,2.7744777,9.745534,-1.834505,2.1279016,0.82329476,2.6719975,-0.4952038
t69,12.015302,-0.35078016,-0.25744405,-2.3155565,0.50960374,-0.59984124,1.0506687,6.203495,-0.43358025,-1.6089221,-1.2017785,-0.082948044,-0.04507897,6.213799,0.28590307,13.733996,0.41655862,-2.004626,2.5081234,0.42460892,1.8199768,-0.4057574
t70,-0.16486861,-0.07159216,-0.18983488,-0.96878076,7.433672,-0.15927725,6.86617,-0.5200593,8.324577,1.1383094,-0.3511748,-0.1856803,8.450918,-0.25632915,10.372094,-0.18733943,-0.74245036,12.381502,-0.1759667,11.774394,13.032239,0.28993726
t71,-0.11326214,-0.043104,-0.17240122,-1.5811342,5.01274,-0.23885286,7.273502,-0.52686095,9.193667,-0.6495821,-0.4439401,-0.06807343,5.0545874,-0.4163678,9.495741,-0.14901763,-0.4780121,7.162527,-0.08513858,9.095143,9.825159,2.318446
t72,-0.082795925,0.5457993,-0.48050973,-0.9948468,14.273047,-0.28271678,10.033033,-0.20616284,10.376588,-2.5423849,4.209203,-0.5085862,9.734742,-1.4576895,0.11037068,-0.2471227,-0.9731136,11.21082,-0.46385172,3.9623258,2.299968,1.3173277
t73,-0.08617046,0.44936097,-0.4871414,-1.1630541,13.881433,-0.30940565,10.305455,-0.2286084,10.444895,-2.781783,4.1036077,-0.49493316,8.96841,-1.5723122,0.11635629,-0.23864554,-0.96599716,9.854435,-0.44275892,3.2815993,1.5692313,1.9165394
t74,8.623606,3.972236,-0.17859942,-0.73189074,0.3227428,-0.078695066,0.9380071,8.936811,-0.44452077,-0.03571007,-0.19633123,-0.21705528,-0.18926854,2.4050043,1.4581261,2.8282516,10.149034,-1.2111876,4.987934,0.18178949,6.643004,-0.6568916
t75,9.2298,0.7280552,-0.098223895,-3.8163145,0.3101708,-0.43635702,1.3446761,5.8224325,-0.19260265,-2.9965234,-1.6031345,-0.030336825,-0.19431211,4.5079503,1.2367473,0.20602876,16.29083,-1.5253643,-0.045373254,0.27225038,-0.52459484,-0.56354266
t76,13.095224,4.186014,-0.21061969,-3.1113887,0.4315038,-0.47916186,1.6486764,5.3085103,-0.30965063,-2.4674914,-1.4222716,-0.085637026,-0.20746839,-0.012518072,0.7704374,2.6505737,9.093345,-1.8905871,1.1219705,0.8601181,1.4412318,-0.4093574
t77,-0.077290945,2.4143128,-0.34111047,-1.4664283,9.892388,7.4040217,-0.032964736,3.115361,4.7123632,3.9485116,8.568419,-0.12851459,10.044776,-0.27256164,0.71367,-0.63273036,-0.47465807,2.1507237,8.463328,3.1300044,14.401918,0.7604011
t78,7.6553807,-0.08682659,-0.23869361,-1.1429869,0.39507642,-0.41894776,0.77356243,7.335316,-0.4567056,-0.7323836,-0.8358402,-0.1404033,-0.034088045,10.451111,0.9748655,13.190647,0.6214036,-1.4878353,6.3015757,0.23658408,4.5250444,-0.5115897
t79,-0.1546889,-0.07044152,-0.16130015,-1.0635716,6.224155,-0.22184552,6.896444,-0.49470565,8.872087,0.2694639,-0.34655556,-0.12110038,7.1203375,-0.27866772,10.381816,-0.12075601,-0.59032625,9.90226,-0.15181747,10.667367,11.684552,1.03737
t80,12.646195,-0.33670247,-0.28064755,-2.5139015,0.5249841,-0.6302048,1.1232123,6.594654,-0.44836774,-1.8436114,-1.339342,-0.028497629,-0.047560737,6.8525004,0.19844237,14.295755,-0.03200277,-2.0960855,2.2641597,0.17202003,1.726453,-0.38511854
t81,-0.15829833,-0.055688854,-0.16932379,-1.0353003,6.4823117,-0.20716287,6.9386826,-0.5060096,8.965658,0.4357571,-0.3538258,-0.1441919,7.39195,-0.29701257,10.491948,-0.13015813,-0.6247433,10.407599,-0.16670507,10.921194,11.970187,0.96496606
t82,-0.31324634,-1.5449264,-0.64431065,-4.749323,14.162619,-0.34305918,18.783558,-0.76177955,1.4562219,-2.3729382,-1.1854552,2.9741108,5.272361,5.314957,1.1141212,-0.2612757,-0.3801614,9.566794,-0.3147768,-0.0112809045,2.6950903,-0.07251854
t83,12.129203,5.4556766,-0.19929579,-2.1301389,0.48245272,-0.33533788,1.8180572,7.681815,-0.37173727,-1.4311527,-1.0580652,-0.06862308,-0.24429984,1.0838734,1.2239779,2.9555767,10.33447,-1.7587935,3.0496037,0.86091983,3.9362903,-0.57091916
t84,8.616493,0.46655554,-0.09069542,-3.7347076,0.27634564,-0.4047578,1.3296988,6.243133,-0.19389978,-2.8868995,-1.5860494,-0.022610998,-0.19602299,5.0679345,1.3715335,-0.0056898845,17.162292,-1.4595747,-0.0196544,-0.013221115,-0.47006866,-0.5945527
t85,-0.058600888,0.93286157,-0.47266662,-0.624124,15.440437,-0.24893205,9.56563,-0.13939413,10.822321,-2.3327198,4.8940816,-0.57391554,11.352344,-1.5076839,0.08332576,-0.26542267,-1.0632586,13.351745,-0.52778834,5.1252313,3.1539705,0.57043815
t86,8.955764,0.6661675,-0.09590753,-3.7221334,0.30145368,-0.4034072,1.2898984,5.969837,-0.19305673,-2.9103117,-1.5520569,-0.040143732,-0.19440907,4.6239533,1.2884566,0.15403396,16.513903,-1.4833735,-0.03496204,0.122820035,-0.4663237,-0.57502013
t87,9.707118,0.83188957,-0.101299316,-4.0205846,0.32046062,-0.46590808,1.3397034,5.5900636,-0.17422074,-3.253875,-1.6845685,-0.035083983,-0.1985223,4.284951,1.1813083,0.076483786,16.30161,-1.5977855,-0.061237235,0.30268505,-0.63575196,-0.54523003
t88,8.649381,-0.4977989,-0.17395425,-1.1716645,0.54816216,-0.464527,0.5694654,4.504593,-0.4440882,-0.16382952,-0.36755532,-0.4395404,-0.102943614,3.666605,1.4268861,13.904411,6.349066,-1.9324083,7.460978,3.4333587,4.0438724,-0.8143181
t89,7.1651187,-0.38813296,-0.17632726,-1.0763309,0.3963826,-0.4049958,0.22167513,4.820488,-0.43794888,-0.20616415,-0.3769631,-0.37884027,-0.07599315,5.090979,1.2724736,12.0290365,4.511411,-1.5432271,6.717207,2.4826536,4.216836,-0.7099491
t90,7.527373,-0.16208212,-0.2199562,-1.0576997,0.38183817,-0.42902285,0.80245024,7.0246477,-0.45528707,-0.68879664,-0.7752647,-0.17104119,-0.02360809,9.786198,1.0122241,12.848508,0.9810182,-1.4498073,6.214566,0.39538792,4.3927193,-0.53999203
t91,-0.05256465,1.0893091,-0.45843774,-0.30635613,16.210701,-0.1954577,8.938948,-0.09404664,10.64065,-1.909462,5.0538025,-0.5968873,12.674642,-1.3348268,0.0647602,-0.28690967,-1.090715,15.713701,-0.5649461,6.3113127,4.399756,-0.04216456
t92,9.845456,0.6695498,-0.097477,-4.183647,0.31026262,-0.50234085,1.3915858,5.7543197,-0.17192124,-3.397358,-1.7773701,-0.010656369,-0.2029991,4.536635,1.2230963,-0.014388067,17.043196,-1.6337699,-0.065689325,0.21595724,-0.7198429,-0.5595112
t93,9.475528,0.5814416,-0.09311339,-4.063295,0.3104803,-0.47885558,1.3801304,5.913305,-0.17504986,-3.28475,-1.7226311,-0.014055578,-0.19991833,4.758539,1.2674638,-0.018422063,17.20452,-1.59646,-0.05767496,0.21589686,-0.65669006,-0.57554704
t94,8.066723,-0.12445642,-0.23671676,-1.2664819,0.38894138,-0.44582164,1.0556698,7.0429597,-0.45459166,-0.7489003,-0.86935896,-0.19085453,-0.02593232,9.391948,0.9663508,12.981098,1.0220406,-1.5328089,5.7655444,0.5994772,3.9170089,-0.54112667
t95,9.908755,5.2605014,-0.19448538,-0.8184713,0.4076924,-0.08410225,1.2218419,9.814636,-0.4537852,-0.08181691,-0.3252055,-0.19636777,-0.24135087,2.111865,1.6408619,3.3200357,10.940829,-1.4190558,5.5768886,0.19102068,7.1393776,-0.704598
t96,7.3465867,0.23472632,-0.09511696,-3.2509913,0.20476685,-0.27497566,1.0962138,6.913362,-0.22294173,-2.371701,-1.35689,-0.056967974,-0.18133941,5.5770116,1.5180366,-0.01766989,17.141546,-1.2699407,0.4318456,-0.15607403,-0.15031317,-0.6155264
t97,6.451006,-0.03568034,-0.10162851,-2.882953,0.15284568,-0.18174718,0.8945705,7.6789446,-0.26061085,-1.9608097,-1.1440343,-0.12226943,-0.1576821,6.140046,1.6185005,-0.01690986,17.154684,-1.155627,1.1730578,-0.23076501,0.41022143,-0.65157586
