,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
t47,16.967434,-0.5107651,-1.8383397,12.005994,7.1370096,5.704342,6.332237,7.1850734,3.658871,5.723228,6.140685,3.2606146,1.5660442,5.5076013,1.1933323,4.071473,9.405869,5.872573,4.723969,2.1063106,4.0535645,3.0408773
t48,11.561758,0.9501142,7.3052845,2.9947686,5.661062,3.4081967,3.389856,4.1635084,5.6702166,6.3854613,4.536922,3.713532,4.982145,4.631081,2.5040605,4.1858697,5.8068166,8.417444,6.0144477,4.052442,5.647821,4.9983892
t49,11.519349,1.0436354,7.190271,3.01594,5.7275553,3.4540992,3.3955567,4.1100574,5.625997,6.430774,4.564553,3.835,4.9165583,4.6955657,2.370878,4.4069104,5.806845,8.35129,6.02819,4.245197,5.422859,4.7897625
t50,4.4460354,3.9839294,0.86661446,5.7109795,6.692529,2.714339,4.008841,7.030192,5.7035284,4.719219,4.9899063,7.0436897,2.7087643,2.9175522,3.117314,4.062405,3.1953602,3.6381786,2.022329,7.1929097,4.3073,4.3053946
t51,16.904688,-0.5195386,-1.9143232,12.066485,7.1226945,5.6881638,6.4353585,7.1705565,3.6920927,5.6314907,6.211379,3.2223022,1.5327449,5.551987,1.0934812,4.035995,9.330881,5.817944,4.655769,2.1750596,4.061784,2.9748452
t52,13.260688,9.408972,6.1542253,7.2685857,4.272793,5.1162467,4.610229,4.747467,5.3462706,2.438769,4.5944295,3.9923615,4.5821495,4.66988,5.2619753,7.3987637,4.955915,3.9684353,5.202372,2.73533,5.8186374,4.0919175
t53,13.254028,9.438444,6.121609,7.25799,4.237924,5.0672574,4.6058483,4.712891,5.3382816,2.3781703,4.569217,4.0012293,4.501211,4.6066976,5.214321,7.373117,4.9477305,3.9549034,5.1423635,2.8084202,5.8247533,4.0619817
t54,13.237264,9.406674,6.112129,7.286518,4.27472,5.107329,4.635276,4.70631,5.309746,2.4025693,4.5891104,4.0362635,4.53994,4.5976377,5.243906,7.3832793,4.9280233,3.9659538,5.1485515,2.7835414,5.803819,4.0456505
t55,11.489426,1.0848647,7.154683,3.0357263,5.753616,3.4761791,3.4055214,4.074062,5.600034,6.439389,4.57881,3.8683715,4.8788733,4.666069,2.383556,4.411088,5.835947,8.329896,6.0213695,4.2953143,5.3726954,4.7493806
t56,11.484279,1.0057998,7.307604,3.0586789,5.703342,3.4261587,3.3896441,4.098211,5.6057324,6.3656826,4.542638,3.7613463,4.924976,4.5743604,2.5618382,4.1397514,5.8624682,8.407713,5.966093,4.0804434,5.6177692,5.008387
t57,11.521007,1.0183806,7.2452393,3.0198617,5.7118673,3.4547038,3.3844523,4.0820785,5.6438723,6.4149957,4.554754,3.7925293,4.9289217,4.572732,2.5105696,4.1973867,5.8806386,8.364138,5.998585,4.17126,5.522782,4.9201446
t58,11.645954,0.8944141,7.3315477,2.995301,5.6542053,3.401767,3.461774,4.210341,5.697833,6.340711,4.571724,3.670983,5.0038333,4.7297525,2.4148939,4.266734,5.7544127,8.409478,6.016933,4.039131,5.640687,4.9789467
t59,0.62524974,4.3549776,8.506295,1.5094589,5.1224103,9.3393955,7.5824995,2.6312423,5.6079597,2.8103936,4.517324,3.1364005,1.7711421,4.1024046,9.637123,4.531347,5.267198,3.8837888,5.1126246,4.8533144,5.2852073,6.2017207
t60,12.861312,8.54189,5.872606,7.2104764,4.800676,5.302682,5.2134867,4.2844625,4.396192,3.4723454,4.7902565,4.566727,4.4028583,3.9707785,4.850812,6.9293137,4.453533,4.274387,5.2787943,3.5507462,5.8532395,3.6239746
t61,13.258394,9.415502,6.140928,7.2683983,4.245332,5.0735416,4.615686,4.7197385,5.3304367,2.4039094,4.601886,4.021429,4.516973,4.591718,5.213342,7.3642488,4.9322143,3.9537098,5.1738653,2.8031504,5.807957,4.0392313
t62,13.271282,9.435951,6.118387,7.274081,4.2027664,5.0320754,4.6081553,4.699941,5.3332634,2.369276,4.5840735,3.9914753,4.457038,4.547175,5.14582,7.2968035,4.9447765,3.922176,5.1559086,2.8002677,5.811127,4.0369196
t63,13.242716,9.4117985,6.1363907,7.290403,4.2377477,5.05351,4.67696,4.6644573,5.290632,2.4126728,4.6408987,4.0707955,4.4700375,4.5434003,5.1639028,7.292519,4.8482065,3.9145572,5.207517,2.8282795,5.837465,3.953014
t64,13.192454,9.4198065,6.056395,7.315999,4.3526955,5.1820216,4.656084,4.6340656,5.248375,2.3744662,4.539849,4.0031056,4.580999,4.64156,5.297283,7.410933,4.965856,3.9958246,5.113447,2.7225685,5.8465676,4.09727
t65,13.328796,9.583851,6.021332,7.3369713,4.2477713,5.2645116,4.5600567,4.833503,5.493407,2.208579,4.4467263,3.8023808,4.809022,4.955842,5.5275393,7.6208725,5.1113987,3.9038732,4.980797,2.5093021,5.7908225,4.2923293
t66,4.43265,3.8650289,0.8551844,5.6856046,6.6991296,2.7470732,4.127645,6.9357395,5.803107,4.811069,5.0515327,7.113804,2.788715,2.908844,3.1027818,4.110385,3.3021817,3.5299494,1.9949088,7.1326184,4.3380055,4.260343
t67,4.446657,3.8504212,0.87258774,5.6947894,6.7038665,2.7347238,4.1423645,6.938271,5.800194,4.8055024,5.04264,7.1034775,2.7787113,2.9118445,3.104081,4.1077495,3.3085763,3.521765,2.0022893,7.138954,4.3382235,4.27151
t68,4.4977717,3.885053,0.92361355,5.705246,6.658522,2.7069972,4.113929,6.9409823,5.8022156,4.801697,4.99043,7.103628,2.7908473,2.8811944,3.0776708,4.136955,3.2651472,3.5580955,2.033072,7.1835217,4.331984,4.322231
t69,13.314139,9.569348,6.0301046,7.346144,4.2574267,5.2575717,4.5506845,4.8099947,5.478626,2.2135806,4.458859,3.8112833,4.8011875,4.9873815,5.521551,7.607005,5.0979486,3.923042,4.9866076,2.5010576,5.8052683,4.2999516
t70,16.857733,-0.44589573,-1.8824339,12.143,7.1766963,5.6525,6.4202623,7.226687,3.5931945,5.6629257,6.1711373,3.2460778,1.5668323,5.6575394,1.098029,3.9537332,9.280536,5.7774916,4.602356,2.162866,4.0819793,2.9206178
t71,16.903193,-0.5333349,-1.8527813,12.033822,7.1198893,5.705993,6.396137,7.1746087,3.6958473,5.6743927,6.1842847,3.2560532,1.5696276,5.5140758,1.128068,4.061481,9.357329,5.8404436,4.68484,2.14116,4.077677,2.9971576
t72,-1.5758419,1.9980315,3.614575,4.4185023,7.777234,6.6330132,6.5712543,2.2330728,2.1799755,5.083214,7.9104276,8.988952,5.6961846,8.6987505,4.02777,3.9814506,5.264469,6.417048,6.877905,6.256046,4.5833063,3.6474783
t73,-1.5797257,2.0083137,3.615311,4.403468,7.7722306,6.6443353,6.5646043,2.2355378,2.1686425,5.0978565,7.9206524,9.000694,5.6807857,8.703593,4.020534,3.9936395,5.2735634,6.4160028,6.873683,6.251245,4.5759087,3.6395743
t74,5.096624,3.3702726,1.6939238,5.7456756,6.3229933,2.7522302,4.7063155,6.396507,6.5355215,5.3567095,4.669752,7.394991,3.4280822,2.605867,2.854254,4.7738075,3.4850392,3.1260364,2.0768797,7.4303126,4.4030457,4.613846
t75,4.4229608,4.1604257,0.833503,5.7674603,6.7239494,2.7324655,3.8351362,7.1350994,5.5846777,4.6181293,4.8908906,6.9434805,2.6467397,2.9336216,3.1096084,4.0066547,3.0540273,3.7840984,1.9952586,7.220324,4.246324,4.3177576
t76,4.438844,3.9549983,0.86096376,5.700337,6.688292,2.7232919,4.039367,7.015721,5.7238426,4.732947,5.008151,7.0447826,2.7194767,2.927837,3.1337032,4.064443,3.2105083,3.6209416,2.0170023,7.2117877,4.307068,4.2929773
t77,11.517936,1.04748,7.163558,2.997095,5.728854,3.4463255,3.37935,4.119719,5.6211147,6.4567485,4.5572233,3.83846,4.9061,4.7190366,2.3444402,4.441173,5.792978,8.3421,6.0547743,4.241408,5.4241633,4.776743
t78,13.462557,9.849935,5.794584,7.725463,4.2887683,5.5667515,4.539681,4.698067,5.591827,1.9005185,4.190339,3.4984894,5.288878,5.682906,6.125491,8.009478,5.3319597,3.869567,4.614333,1.9592516,5.914947,4.790361
t79,16.855389,-0.57932454,-1.855267,12.0449095,7.1281047,5.7424574,6.455927,7.144196,3.7494,5.6217504,6.2330766,3.215041,1.5425922,5.490971,1.0736308,4.0585647,9.310458,5.816838,4.6459813,2.1942673,4.066019,3.028778
t80,13.294814,9.546245,6.0644145,7.336694,4.260847,5.217882,4.5523224,4.79574,5.4537835,2.2539499,4.479917,3.8434608,4.7618833,4.9336915,5.4786205,7.5768204,5.0714073,3.9363272,5.0265303,2.5488791,5.814616,4.2596445
t81,16.890568,-0.5565984,-1.8684366,12.039914,7.1449804,5.7303576,6.431242,7.148519,3.7249465,5.6356936,6.2168045,3.2109563,1.5324272,5.4971933,1.0999165,4.0641236,9.320218,5.81828,4.64852,2.1831496,4.049727,3.0317833
t82,0.621698,4.4129896,8.490063,1.4877132,5.0998926,9.352401,7.555817,2.667996,5.6375937,2.7819834,4.5023584,3.1079662,1.7201709,3.995869,9.685699,4.5245943,5.2856474,3.871454,5.140083,4.8764977,5.314473,6.2313013
t83,4.555203,3.8103597,0.99535066,5.699096,6.6325192,2.7147489,4.1950607,6.8738203,5.882416,4.8705807,4.963761,7.1477985,2.8614438,2.8571913,3.0528069,4.1994295,3.3081934,3.4874935,2.0232763,7.200382,4.34053,4.344472
t84,4.426632,4.1954813,0.8662323,5.7037487,6.687194,2.671571,3.7872133,7.2351832,5.516873,4.5558357,4.945896,6.9488254,2.5486543,2.9533212,3.1843853,3.9351258,3.0017405,3.8345702,2.0739589,7.333779,4.2538877,4.36304
t85,-1.5924708,1.921596,3.5293179,4.484978,7.7105374,6.560466,6.491971,2.1411877,2.1376588,5.005155,7.953106,8.993415,5.7517114,8.748558,4.065127,3.901832,5.269513,6.4919667,6.827055,6.3333883,4.544691,3.6692002
t86,4.382394,4.2290235,0.7989319,5.7716537,6.7546487,2.6943502,3.7621949,7.1975574,5.5244,4.5638776,4.8981156,6.902709,2.6183202,2.9299974,3.1321795,3.9469147,2.9911308,3.8558316,2.0165555,7.23506,4.2199354,4.3028626
t87,4.360669,4.1538367,0.771627,5.7439895,6.7657785,2.6942546,3.8325725,7.087573,5.579954,4.603306,4.9609118,6.932346,2.6834328,2.932881,3.092559,3.9592743,3.1142027,3.7605846,1.9608358,7.137985,4.2651386,4.2852707
t88,12.865975,8.419794,5.9266605,7.2249856,4.848337,5.37407,5.2789693,4.221851,4.398529,3.5581317,4.836854,4.845584,4.229933,3.9047496,4.7791343,6.875655,4.3792634,4.374222,5.3894925,3.5723388,5.905203,3.6211743
t89,12.893844,8.4810705,5.928532,7.1966915,4.806053,5.3125772,5.227144,4.2733927,4.430113,3.489752,4.7847314,4.6459074,4.327573,3.9463797,4.850337,6.9508758,4.4358015,4.276064,5.299876,3.5183392,5.8485546,3.6599429
t90,13.424744,9.870108,5.6491365,7.769993,4.270094,5.629216,4.636148,4.7924128,5.624059,1.6832064,4.07967,3.4381995,5.3972745,5.9702253,6.2809014,8.1277485,5.4763417,3.7115755,4.440138,1.7887756,5.9228354,4.858261
t91,-1.5924535,1.9275928,3.5101707,4.4744024,7.699277,6.5750923,6.4922414,2.1201396,2.1311843,4.977327,7.9577637,8.995613,5.759782,8.730834,4.078962,3.8933835,5.2553406,6.4830956,6.806397,6.3519263,4.5540614,3.6655822
t92,4.4495735,4.151987,0.8706513,5.722827,6.6926856,2.6945736,3.8377376,7.1644363,5.570535,4.598705,4.920485,6.97174,2.5969026,2.9477334,3.1566374,4.006631,3.0415916,3.7703774,2.0453691,7.2804275,4.2773294,4.3565416
t93,4.5125666,4.1889095,0.93146104,5.72682,6.704529,2.6658173,3.7984843,7.212352,5.523434,4.5487576,4.889381,6.9765477,2.5392406,2.992277,3.1694298,4.0462976,2.9884183,3.8110752,2.1028235,7.371104,4.304909,4.4239187
t94,13.426258,9.872863,5.6228795,7.767505,4.262003,5.640773,4.6585245,4.799233,5.5975895,1.6416777,4.070285,3.4350612,5.4066143,6.02212,6.3089867,8.130086,5.511075,3.6820388,4.4033337,1.7765795,5.9282475,4.8494473
t95,5.229994,3.3721058,1.7909049,5.6272526,6.3163147,2.606883,4.7106214,6.3872485,6.542896,5.3611374,4.5306506,7.5522523,3.4907706,2.5582814,2.716743,4.77077,3.4962578,3.036743,2.0414202,7.5957947,4.3407393,4.7332745
t96,4.368564,4.506536,0.76999223,5.804758,6.809124,2.6959882,3.48567,7.469057,5.274556,4.359191,4.75727,6.75516,2.5874915,3.0109448,3.0688832,3.8047671,2.7345684,4.3190913,1.9810755,7.297188,4.245769,4.283128
t97,4.3752594,4.6326394,0.7355786,5.8486786,6.906841,2.7205946,3.382058,7.520549,5.196084,4.2190614,4.6577997,6.608864,2.6959193,3.0465968,2.8436892,3.7708335,2.6025963,4.56888,1.9024687,7.2776847,4.3197393,4.231973
t98,-1.8035934,1.9066466,3.5843093,4.456621,7.6557336,6.5663714,6.760529,2.1989048,2.055818,5.0649333,8.019834,9.071277,5.588653,8.718908,4.1214437,4.251999,5.2791815,6.4216275,6.857425,6.3672237,4.422706,3.573754
t99,4.395363,4.343825,0.82190245,5.7492623,6.746275,2.6503294,3.6407068,7.352485,5.405116,4.4623895,4.8784504,6.865113,2.5278683,2.9633121,3.1767726,3.8728015,2.865156,4.0266757,2.0665503,7.342961,4.24139,4.3386784
t100,4.451252,4.1713033,0.88030946,5.698565,6.6709547,2.671471,3.8151038,7.2049155,5.5495844,4.576488,4.9373074,6.970484,2.549885,2.9452298,3.1956933,3.9850442,3.0134816,3.7790189,2.073102,7.323918,4.272823,4.376714
t101,4.3220367,4.734874,0.68663794,5.8811154,6.9475994,2.6784012,3.2828536,7.580555,5.16668,4.188855,4.641169,6.627886,2.6155121,3.1038635,2.833337,3.8201995,2.627624,4.58153,1.9148759,7.315375,4.3447514,4.2001386
t102,13.429589,9.815849,5.7719183,7.698249,4.3277006,5.539422,4.5556927,4.7329774,5.642942,1.8484956,4.139517,3.5061438,5.289532,5.741678,6.1233144,8.055799,5.3223705,3.8826482,4.5983253,1.9811233,5.8744006,4.7882414
t103,11.735267,0.8380466,7.3712907,2.975257,5.6142063,3.3738196,3.5175507,4.257615,5.7395725,6.3093276,4.58671,3.61965,5.0580378,4.812012,2.358059,4.3031244,5.706196,8.424895,6.018147,4.0055413,5.6590104,4.9785275
t104,12.908365,8.430632,5.9676394,7.229597,4.839843,5.383632,5.2564545,4.2178082,4.4334764,3.5241077,4.8440366,4.8555646,4.167528,3.9430737,4.8152876,6.891177,4.396865,4.3617425,5.3874965,3.545768,5.8951616,3.6616518
t105,13.101313,8.616337,6.14384,7.2108474,4.654187,5.295782,5.0613413,4.394293,4.8392234,3.128291,4.716657,4.6360965,4.235762,4.105348,5.0031095,7.1452775,4.530422,4.212436,5.340746,3.161991,5.8798137,3.8699837
t106,13.427163,9.824938,5.752835,7.715834,4.320236,5.543766,4.573544,4.7112093,5.615886,1.8500454,4.1527777,3.5080922,5.2698336,5.7020297,6.1256757,8.023276,5.3252363,3.8614404,4.593842,1.9647598,5.882213,4.796322
t107,0.7671878,4.140971,8.612128,1.5735809,5.1408663,9.34566,7.706574,2.486467,5.5590215,2.8790748,4.5257974,3.1747324,1.9042925,4.345579,9.513106,4.5613213,5.220674,3.885022,5.035663,4.7350435,5.116559,6.096426
t108,5.076497,3.3672707,1.6903459,5.756167,6.355033,2.759261,4.702869,6.416739,6.524453,5.338056,4.6784973,7.380346,3.4103146,2.6434882,2.862522,4.7555103,3.490783,3.1469438,2.0856445,7.413411,4.4120474,4.5932565
t109,0.7057233,4.130414,8.6422415,1.5228834,5.1945333,9.2933,7.6675167,2.549176,5.5699635,2.852176,4.4758744,3.184651,1.9320232,4.3742585,9.509178,4.5646863,5.2473035,3.938453,5.0901117,4.792648,5.1303926,6.107224
t110,4.434431,4.245985,0.88485867,5.685503,6.6797624,2.6233745,3.735249,7.3068447,5.471979,4.505184,4.94642,6.940996,2.5007155,2.957843,3.2373674,3.922901,2.9087558,3.8946512,2.1319392,7.409454,4.2735705,4.3794394
