"","t1","t3","t4","t10","t19","t55","t57","t114","t121","t122","t123","t120","t56","t12","t13","t9","t15","t23","t33","t34","t26","t30","t31","t14","t164","t165","t85","t86","t160","t161","t100","t152","t153","t95","t48","t49","t167","t168","t140","t141","t118","t119","t76","t111","t112","t69","t116","t117","t107","t108","t80","t25","t20","t46","t154","t155","t72","t146","t147","t83","t50","t73","t131","t132","t88","t89","t51","t62","t70","t71","t11","t17","t77","t78","t148","t149","t92","t44","t144","t145","t93","t94","t171","t172","t128","t169","t170","t90","t91","t113","t126","t166","t173","t174","t96","t16","t53","t54","t52","t58","t59","t40","t41","t84","t129","t130","t38","t65","t66","t45","t5","t7","t8","t2","t6","t67","t101","t102","t75","t105","t106","t60","t61","t32","t18","t24","t115","t124","t125","t135","t136","t150","t151","t162","t163","t156","t157","t81","t82","t74","t103","t104","t97","t98","t99","t68","t47","t133","t134","t138","t139","t79","t127","t175","t176","t87","t137","t158","t159","t142","t143","t109","t110","t42","t43","t39","t63","t64","t29","t36","t37","t35","t21","t22","t27","t28"
"t153",12.59742059068,9.21807332158,9.2385099462,6.8555788524,9.3096757699,12.4986543392,11.69731850705,12.13162103415,12.49865433906,12.498654338966,12.352772364166,12.08247060051,12.49865433925,6.8139910021,6.8101775308,9.0424039409,6.1022495409,8.1014649378,7.8337480405,8.3152590661,7.4099467107,7.7899396789,7.6905173152,7.0428935126,2.37526612755,2.37526612755,1.88580512438,2.21235959118,1.63784734483,1.63784734483,1.2346307496,0.3340884696,0,1.4481742153,5.7707419998,3.48721205029,8.87439814543,8.87439814543,8.874398145438,8.874398145438,8.874398145568,8.874398145568,8.641607203268,8.874398145568,8.874398145568,8.874398145568,8.874398145578,8.874398145578,8.874398145578,8.874398145578,8.874398145778,8.34730143773,5.83092102563,7.70294630403,8.87439814453,8.87439814453,8.87439814493,8.87439814473,8.87439814473,8.32767419713,7.03017986732,8.87439814505,8.71496862565,8.87439814485,8.87439814485,8.87439814485,8.87439814455,8.77124771292,7.54688196294,8.87439814562,9.3479578751,12.7445500079,14.0450884661,14.2299459686,14.52782039355,14.7291363023,14.7291363023,12.5451620424,14.5628951011,14.7291363019,14.07905908742,14.7291363024,14.72913630285,14.72913630285,14.729136302,14.72913630199,14.72913630199,14.72913630216,14.72913630216,14.7291363021,14.7291363021,14.7291363021,14.72913630211,14.72913630211,14.7291363022,11.2178649552,14.7291363016,14.7291363016,13.30146887118,14.34840973778,14.72913630178,12.53373891796,12.23909854742,14.72913630146,14.72913630146,14.72913630146,12.31879777886,14.7291363017,13.4075071352,13.7702129355,8.2898447393,8.5693976624,8.5258438284,11.58319651872,13.20350427028,20.25933810496,19.80035256836,19.70109066778,20.25933810466,20.25933810426,20.25933810426,20.07034453936,20.25933810436,18.02221567358,16.65139129448,17.76487312528,20.25933810478,20.25933810485,19.95334545025,20.259338104333,20.259338104333,20.0683486478,20.25933810428,20.25933810427,20.25933810427,20.2593381043,20.2593381043,20.25933810448,19.28516230488,20.25933810388,20.2593381041,20.2593381041,20.25933810408,19.70871283461,20.25933810448,18.79591909923,20.25933810418,20.25933810408,20.25933810408,20.25933810408,20.25933810408,20.25933810418,20.00176945158,20.25933810484,20.25933810484,19.42806648097,19.96244697296,20.25933810438,20.25933810438,20.25933810478,20.25933810478,20.25933810468,20.25933810468,17.81108763945,17.81611066424,19.24028327665,20.25933810435,18.89744013125,19.05811440858,18.3412657048,20.2593381042,20.25933810418,17.12495996767,17.08142918887,18.85744318858,17.57207259358
"t95",12.59742059078,9.21807332168,9.2385099463,6.8555788525,9.30967577,12.4986543393,11.69731850715,12.13162103425,12.49865433916,12.498654339066,12.352772364266,12.08247060061,12.49865433935,6.8139910022,6.8101775309,9.042403941,6.102249541,8.1014649379,7.8337480406,8.3152590662,7.4099467108,7.789939679,7.6905173153,7.0428935127,2.37526612765,2.37526612765,1.88580512448,2.21235959128,1.63784734493,1.63784734493,1.4481742153,1.4481742153,1.4481742153,0,5.7707419999,3.48721205039,8.87439814553,8.87439814553,8.874398145538,8.874398145538,8.874398145668,8.874398145668,8.641607203368,8.874398145668,8.874398145668,8.874398145668,8.874398145678,8.874398145678,8.874398145678,8.874398145678,8.874398145878,8.34730143783,5.83092102573,7.70294630413,8.87439814463,8.87439814463,8.87439814503,8.87439814483,8.87439814483,8.32767419723,7.03017986742,8.87439814515,8.71496862575,8.87439814495,8.87439814495,8.87439814495,8.87439814465,8.77124771302,7.54688196304,8.87439814572,9.3479578752,12.744550008,14.0450884662,14.2299459687,14.52782039365,14.7291363024,14.7291363024,12.5451620425,14.5628951012,14.729136302,14.07905908752,14.7291363025,14.72913630295,14.72913630295,14.7291363021,14.72913630209,14.72913630209,14.72913630226,14.72913630226,14.7291363022,14.7291363022,14.7291363022,14.72913630221,14.72913630221,14.7291363023,11.2178649553,14.7291363017,14.7291363017,13.30146887128,14.34840973788,14.72913630188,12.53373891806,12.23909854752,14.72913630156,14.72913630156,14.72913630156,12.31879777896,14.7291363018,13.4075071353,13.7702129356,8.2898447394,8.5693976625,8.5258438285,11.58319651882,13.20350427038,20.25933810506,19.80035256846,19.70109066788,20.25933810476,20.25933810436,20.25933810436,20.07034453946,20.25933810446,18.02221567368,16.65139129458,17.76487312538,20.25933810488,20.25933810495,19.95334545035,20.259338104433,20.259338104433,20.0683486479,20.25933810438,20.25933810437,20.25933810437,20.2593381044,20.2593381044,20.25933810458,19.28516230498,20.25933810398,20.2593381042,20.2593381042,20.25933810418,19.70871283471,20.25933810458,18.79591909933,20.25933810428,20.25933810418,20.25933810418,20.25933810418,20.25933810418,20.25933810428,20.00176945168,20.25933810494,20.25933810494,19.42806648107,19.96244697306,20.25933810448,20.25933810448,20.25933810488,20.25933810488,20.25933810478,20.25933810478,17.81108763955,17.81611066434,19.24028327675,20.25933810445,18.89744013135,19.05811440868,18.3412657049,20.2593381043,20.25933810428,17.12495996777,17.08142918897,18.85744318868,17.57207259368
"t48",12.59742059088,9.21807332178,9.2385099464,6.8555788526,9.3096757701,12.4986543394,11.69731850725,12.13162103435,12.49865433926,12.498654339166,12.352772364366,12.08247060071,12.49865433945,6.8139910023,6.810177531,9.0424039411,6.1022495411,8.101464938,7.8337480407,8.3152590663,7.4099467109,7.7899396791,7.6905173154,7.0428935128,5.77074199975,5.77074199975,5.44418753302,5.77074199982,5.77074199987,5.77074199987,5.7707419998,5.7707419998,5.7707419998,5.7707419999,0,2.42641588049,8.87439814563,8.87439814563,8.874398145638,8.874398145638,8.874398145768,8.874398145768,8.641607203468,8.874398145768,8.874398145768,8.874398145768,8.874398145778,8.874398145778,8.874398145778,8.874398145778,8.874398145978,8.34730143793,5.83092102583,7.70294630423,8.87439814473,8.87439814473,8.87439814513,8.87439814493,8.87439814493,8.32767419733,7.03017986752,8.87439814525,8.71496862585,8.87439814505,8.87439814505,8.87439814505,8.87439814475,8.77124771312,7.54688196314,8.87439814582,9.3479578753,12.7445500081,14.0450884663,14.2299459688,14.52782039375,14.7291363025,14.7291363025,12.5451620426,14.5628951013,14.7291363021,14.07905908762,14.7291363026,14.72913630305,14.72913630305,14.7291363022,14.72913630219,14.72913630219,14.72913630236,14.72913630236,14.7291363023,14.7291363023,14.7291363023,14.72913630231,14.72913630231,14.7291363024,11.2178649554,14.7291363018,14.7291363018,13.30146887138,14.34840973798,14.72913630198,12.53373891816,12.23909854762,14.72913630166,14.72913630166,14.72913630166,12.31879777906,14.7291363019,13.4075071354,13.7702129357,8.2898447395,8.5693976626,8.5258438286,11.58319651892,13.20350427048,20.25933810516,19.80035256856,19.70109066798,20.25933810486,20.25933810446,20.25933810446,20.07034453956,20.25933810456,18.02221567378,16.65139129468,17.76487312548,20.25933810498,20.25933810505,19.95334545045,20.259338104533,20.259338104533,20.068348648,20.25933810448,20.25933810447,20.25933810447,20.2593381045,20.2593381045,20.25933810468,19.28516230508,20.25933810408,20.2593381043,20.2593381043,20.25933810428,19.70871283481,20.25933810468,18.79591909943,20.25933810438,20.25933810428,20.25933810428,20.25933810428,20.25933810428,20.25933810438,20.00176945178,20.25933810504,20.25933810504,19.42806648117,19.96244697316,20.25933810458,20.25933810458,20.25933810498,20.25933810498,20.25933810488,20.25933810488,17.81108763965,17.81611066444,19.24028327685,20.25933810455,18.89744013145,19.05811440878,18.341265705,20.2593381044,20.25933810438,17.12495996787,17.08142918907,18.85744318878,17.57207259378
"t49",10.31389064137,6.93454337227,6.95497999689,4.57204890309,7.02614582059,10.21512438989,9.41378855774,9.84809108484,10.21512438975,10.215124389656,10.069242414856,9.7989406512,10.21512438994,4.53046105279,4.52664758149,6.75887399159,3.81871959159,5.81793498849,5.55021809119,6.03172911679,5.12641676139,5.50640972959,5.40698736589,4.75936356329,3.48721205024,3.48721205024,3.16065758351,3.48721205031,3.48721205036,3.48721205036,3.48721205029,3.48721205029,3.48721205029,3.48721205039,2.42641588049,0,6.59086819612,6.59086819612,6.590868196128,6.590868196128,6.590868196258,6.590868196258,6.358077253958,6.590868196258,6.590868196258,6.590868196258,6.590868196268,6.590868196268,6.590868196268,6.590868196268,6.590868196468,6.06377148842,3.54739107632,5.41941635472,6.59086819522,6.59086819522,6.59086819562,6.59086819542,6.59086819542,6.04414424782,4.74664991801,6.59086819574,6.43143867634,6.59086819554,6.59086819554,6.59086819554,6.59086819524,6.48771776361,5.26335201363,6.59086819631,7.06442792579,10.46102005859,11.76155851679,11.94641601929,12.24429044424,12.44560635299,12.44560635299,10.26163209309,12.27936515179,12.44560635259,11.79552913811,12.44560635309,12.44560635354,12.44560635354,12.44560635269,12.44560635268,12.44560635268,12.44560635285,12.44560635285,12.44560635279,12.44560635279,12.44560635279,12.4456063528,12.4456063528,12.44560635289,8.93433500589,12.44560635229,12.44560635229,11.01793892187,12.06487978847,12.44560635247,10.25020896865,9.95556859811,12.44560635215,12.44560635215,12.44560635215,10.03526782955,12.44560635239,11.12397718589,11.48668298619,6.00631478999,6.28586771309,6.24231387909,9.29966656941,10.91997432097,17.97580815565,17.51682261905,17.41756071847,17.97580815535,17.97580815495,17.97580815495,17.78681459005,17.97580815505,15.73868572427,14.36786134517,15.48134317597,17.97580815547,17.97580815554,17.66981550094,17.975808155023,17.975808155023,17.78481869849,17.97580815497,17.97580815496,17.97580815496,17.97580815499,17.97580815499,17.97580815517,17.00163235557,17.97580815457,17.97580815479,17.97580815479,17.97580815477,17.4251828853,17.97580815517,16.51238914992,17.97580815487,17.97580815477,17.97580815477,17.97580815477,17.97580815477,17.97580815487,17.71823950227,17.97580815553,17.97580815553,17.14453653166,17.67891702365,17.97580815507,17.97580815507,17.97580815547,17.97580815547,17.97580815537,17.97580815537,15.52755769014,15.53258071493,16.95675332734,17.97580815504,16.61391018194,16.77458445927,16.05773575549,17.97580815489,17.97580815487,14.84143001836,14.79789923956,16.57391323927,15.28854264427
"t167",12.59742059051,9.21807332141,9.23850994603,6.85557885223,9.30967576973,12.49865433903,11.69731850688,12.13162103398,12.49865433889,12.498654338796,12.352772363996,12.08247060034,12.49865433908,6.81399100193,6.81017753063,9.04240394073,6.10224954073,8.10146493763,7.83374804033,8.31525906593,7.40994671053,7.78993967873,7.69051731503,7.04289351243,8.87439814538,8.87439814538,8.54784367865,8.87439814545,8.8743981455,8.8743981455,8.87439814543,8.87439814543,8.87439814543,8.87439814553,8.87439814563,6.59086819612,0,0.1570765154,3.121065417408,3.121065417408,3.121065417538,3.121065417538,2.888274475238,3.121065417538,3.121065417538,3.121065417538,3.121065417548,3.121065417548,3.121065417548,3.121065417548,3.121065417748,5.9307246777,5.2354214914,7.1074467698,8.2788986103,8.2788986103,8.2788986107,8.2788986105,8.2788986105,7.7321746629,7.00844637969,8.85266465742,8.69323513802,8.85266465722,8.85266465722,8.85266465722,8.85266465692,8.74951422529,7.52514847531,8.85266465799,9.34795787493,12.74455000773,14.04508846593,14.22994596843,14.52782039338,14.72913630213,14.72913630213,12.54516204223,14.56289510093,14.72913630173,14.07905908725,14.72913630223,14.72913630268,14.72913630268,14.72913630183,14.72913630182,14.72913630182,14.72913630199,14.72913630199,14.72913630193,14.72913630193,14.72913630193,14.72913630194,14.72913630194,14.72913630203,11.21786495503,14.72913630143,14.72913630143,13.30146887101,14.34840973761,14.72913630161,12.53373891779,12.23909854725,14.72913630129,14.72913630129,14.72913630129,12.31879777869,14.72913630153,13.40750713503,13.77021293533,8.28984473913,8.56939766223,8.52584382823,11.58319651855,13.20350427011,20.25933810479,19.80035256819,19.70109066761,20.25933810449,20.25933810409,20.25933810409,20.07034453919,20.25933810419,18.02221567341,16.65139129431,17.76487312511,20.25933810461,20.25933810468,19.95334545008,20.259338104163,20.259338104163,20.06834864763,20.25933810411,20.2593381041,20.2593381041,20.25933810413,20.25933810413,20.25933810431,19.28516230471,20.25933810371,20.25933810393,20.25933810393,20.25933810391,19.70871283444,20.25933810431,18.79591909906,20.25933810401,20.25933810391,20.25933810391,20.25933810391,20.25933810391,20.25933810401,20.00176945141,20.25933810467,20.25933810467,19.4280664808,19.96244697279,20.25933810421,20.25933810421,20.25933810461,20.25933810461,20.25933810451,20.25933810451,17.81108763928,17.81611066407,19.24028327648,20.25933810418,18.89744013108,19.05811440841,18.34126570463,20.25933810403,20.25933810401,17.1249599675,17.0814291887,18.85744318841,17.57207259341
"t168",12.59742059051,9.21807332141,9.23850994603,6.85557885223,9.30967576973,12.49865433903,11.69731850688,12.13162103398,12.49865433889,12.498654338796,12.352772363996,12.08247060034,12.49865433908,6.81399100193,6.81017753063,9.04240394073,6.10224954073,8.10146493763,7.83374804033,8.31525906593,7.40994671053,7.78993967873,7.69051731503,7.04289351243,8.87439814538,8.87439814538,8.54784367865,8.87439814545,8.8743981455,8.8743981455,8.87439814543,8.87439814543,8.87439814543,8.87439814553,8.87439814563,6.59086819612,0.1570765154,0,3.121065417408,3.121065417408,3.121065417538,3.121065417538,2.888274475238,3.121065417538,3.121065417538,3.121065417538,3.121065417548,3.121065417548,3.121065417548,3.121065417548,3.121065417748,5.9307246777,5.2354214914,7.1074467698,8.2788986103,8.2788986103,8.2788986107,8.2788986105,8.2788986105,7.7321746629,7.00844637969,8.85266465742,8.69323513802,8.85266465722,8.85266465722,8.85266465722,8.85266465692,8.74951422529,7.52514847531,8.85266465799,9.34795787493,12.74455000773,14.04508846593,14.22994596843,14.52782039338,14.72913630213,14.72913630213,12.54516204223,14.56289510093,14.72913630173,14.07905908725,14.72913630223,14.72913630268,14.72913630268,14.72913630183,14.72913630182,14.72913630182,14.72913630199,14.72913630199,14.72913630193,14.72913630193,14.72913630193,14.72913630194,14.72913630194,14.72913630203,11.21786495503,14.72913630143,14.72913630143,13.30146887101,14.34840973761,14.72913630161,12.53373891779,12.23909854725,14.72913630129,14.72913630129,14.72913630129,12.31879777869,14.72913630153,13.40750713503,13.77021293533,8.28984473913,8.56939766223,8.52584382823,11.58319651855,13.20350427011,20.25933810479,19.80035256819,19.70109066761,20.25933810449,20.25933810409,20.25933810409,20.07034453919,20.25933810419,18.02221567341,16.65139129431,17.76487312511,20.25933810461,20.25933810468,19.95334545008,20.259338104163,20.259338104163,20.06834864763,20.25933810411,20.2593381041,20.2593381041,20.25933810413,20.25933810413,20.25933810431,19.28516230471,20.25933810371,20.25933810393,20.25933810393,20.25933810391,19.70871283444,20.25933810431,18.79591909906,20.25933810401,20.25933810391,20.25933810391,20.25933810391,20.25933810391,20.25933810401,20.00176945141,20.25933810467,20.25933810467,19.4280664808,19.96244697279,20.25933810421,20.25933810421,20.25933810461,20.25933810461,20.25933810451,20.25933810451,17.81108763928,17.81611066407,19.24028327648,20.25933810418,18.89744013108,19.05811440841,18.34126570463,20.25933810403,20.25933810401,17.1249599675,17.0814291887,18.85744318841,17.57207259341
"t140",12.597420590518,9.218073321418,9.238509946038,6.855578852238,9.309675769738,12.498654339038,11.697318506888,12.131621033988,12.498654338898,12.498654338804,12.352772364004,12.082470600348,12.498654339088,6.813991001938,6.810177530638,9.042403940738,6.102249540738,8.101464937638,7.833748040338,8.315259065938,7.409946710538,7.789939678738,7.690517315038,7.042893512438,8.874398145388,8.874398145388,8.547843678658,8.874398145458,8.874398145508,8.874398145508,8.874398145438,8.874398145438,8.874398145438,8.874398145538,8.874398145638,6.590868196128,3.121065417408,3.121065417408,0,0.5947330434,2.93474041553,2.93474041553,2.70194947323,2.93474041553,2.93474041553,2.97200021787,3.10924099466,3.10924099466,3.10924099466,3.10924099466,3.10924099486,5.930724677708,5.235421491408,7.107446769808,8.278898610308,8.278898610308,8.278898610708,8.278898610508,8.278898610508,7.732174662908,7.008446379698,8.852664657428,8.693235138028,8.852664657228,8.852664657228,8.852664657228,8.852664656928,8.749514225298,7.525148475318,8.852664657998,9.347957874938,12.744550007738,14.045088465938,14.229945968438,14.527820393388,14.729136302138,14.729136302138,12.545162042238,14.562895100938,14.729136301738,14.079059087258,14.729136302238,14.729136302688,14.729136302688,14.729136301838,14.729136301828,14.729136301828,14.729136301998,14.729136301998,14.729136301938,14.729136301938,14.729136301938,14.729136301948,14.729136301948,14.729136302038,11.217864955038,14.729136301438,14.729136301438,13.301468871018,14.348409737618,14.729136301618,12.533738917798,12.239098547258,14.729136301298,14.729136301298,14.729136301298,12.318797778698,14.729136301538,13.407507135038,13.770212935338,8.289844739138,8.569397662238,8.525843828238,11.583196518558,13.203504270118,20.259338104798,19.800352568198,19.701090667618,20.259338104498,20.259338104098,20.259338104098,20.070344539198,20.259338104198,18.022215673418,16.651391294318,17.764873125118,20.259338104618,20.259338104688,19.953345450088,20.259338104171,20.259338104171,20.068348647638,20.259338104118,20.259338104108,20.259338104108,20.259338104138,20.259338104138,20.259338104318,19.285162304718,20.259338103718,20.259338103938,20.259338103938,20.259338103918,19.708712834448,20.259338104318,18.795919099068,20.259338104018,20.259338103918,20.259338103918,20.259338103918,20.259338103918,20.259338104018,20.001769451418,20.259338104678,20.259338104678,19.428066480808,19.962446972798,20.259338104218,20.259338104218,20.259338104618,20.259338104618,20.259338104518,20.259338104518,17.811087639288,17.816110664078,19.240283276488,20.259338104188,18.897440131088,19.058114408418,18.341265704638,20.259338104038,20.259338104018,17.124959967508,17.081429188708,18.857443188418,17.572072593418
"t141",12.597420590518,9.218073321418,9.238509946038,6.855578852238,9.309675769738,12.498654339038,11.697318506888,12.131621033988,12.498654338898,12.498654338804,12.352772364004,12.082470600348,12.498654339088,6.813991001938,6.810177530638,9.042403940738,6.102249540738,8.101464937638,7.833748040338,8.315259065938,7.409946710538,7.789939678738,7.690517315038,7.042893512438,8.874398145388,8.874398145388,8.547843678658,8.874398145458,8.874398145508,8.874398145508,8.874398145438,8.874398145438,8.874398145438,8.874398145538,8.874398145638,6.590868196128,3.121065417408,3.121065417408,0.5947330434,0,2.93474041553,2.93474041553,2.70194947323,2.93474041553,2.93474041553,2.97200021787,3.10924099466,3.10924099466,3.10924099466,3.10924099466,3.10924099486,5.930724677708,5.235421491408,7.107446769808,8.278898610308,8.278898610308,8.278898610708,8.278898610508,8.278898610508,7.732174662908,7.008446379698,8.852664657428,8.693235138028,8.852664657228,8.852664657228,8.852664657228,8.852664656928,8.749514225298,7.525148475318,8.852664657998,9.347957874938,12.744550007738,14.045088465938,14.229945968438,14.527820393388,14.729136302138,14.729136302138,12.545162042238,14.562895100938,14.729136301738,14.079059087258,14.729136302238,14.729136302688,14.729136302688,14.729136301838,14.729136301828,14.729136301828,14.729136301998,14.729136301998,14.729136301938,14.729136301938,14.729136301938,14.729136301948,14.729136301948,14.729136302038,11.217864955038,14.729136301438,14.729136301438,13.301468871018,14.348409737618,14.729136301618,12.533738917798,12.239098547258,14.729136301298,14.729136301298,14.729136301298,12.318797778698,14.729136301538,13.407507135038,13.770212935338,8.289844739138,8.569397662238,8.525843828238,11.583196518558,13.203504270118,20.259338104798,19.800352568198,19.701090667618,20.259338104498,20.259338104098,20.259338104098,20.070344539198,20.259338104198,18.022215673418,16.651391294318,17.764873125118,20.259338104618,20.259338104688,19.953345450088,20.259338104171,20.259338104171,20.068348647638,20.259338104118,20.259338104108,20.259338104108,20.259338104138,20.259338104138,20.259338104318,19.285162304718,20.259338103718,20.259338103938,20.259338103938,20.259338103918,19.708712834448,20.259338104318,18.795919099068,20.259338104018,20.259338103918,20.259338103918,20.259338103918,20.259338103918,20.259338104018,20.001769451418,20.259338104678,20.259338104678,19.428066480808,19.962446972798,20.259338104218,20.259338104218,20.259338104618,20.259338104618,20.259338104518,20.259338104518,17.811087639288,17.816110664078,19.240283276488,20.259338104188,18.897440131088,19.058114408418,18.341265704638,20.259338104038,20.259338104018,17.124959967508,17.081429188708,18.857443188418,17.572072593418
"t118",12.597420590648,9.218073321548,9.238509946168,6.855578852368,9.309675769868,12.498654339168,11.697318507018,12.131621034118,12.498654339028,12.498654338934,12.352772364134,12.082470600478,12.498654339218,6.813991002068,6.810177530768,9.042403940868,6.102249540868,8.101464937768,7.833748040468,8.315259066068,7.409946710668,7.789939678868,7.690517315168,7.042893512568,8.874398145518,8.874398145518,8.547843678788,8.874398145588,8.874398145638,8.874398145638,8.874398145568,8.874398145568,8.874398145568,8.874398145668,8.874398145768,6.590868196258,3.121065417538,3.121065417538,2.93474041553,2.93474041553,0,0.9419410038,2.5160751937,2.748866136,2.748866136,2.972000218,3.10924099479,3.10924099479,3.10924099479,3.10924099479,3.10924099499,5.930724677838,5.235421491538,7.107446769938,8.278898610438,8.278898610438,8.278898610838,8.278898610638,8.278898610638,7.732174663038,7.008446379828,8.852664657558,8.693235138158,8.852664657358,8.852664657358,8.852664657358,8.852664657058,8.749514225428,7.525148475448,8.852664658128,9.347957875068,12.744550007868,14.045088466068,14.229945968568,14.527820393518,14.729136302268,14.729136302268,12.545162042368,14.562895101068,14.729136301868,14.079059087388,14.729136302368,14.729136302818,14.729136302818,14.729136301968,14.729136301958,14.729136301958,14.729136302128,14.729136302128,14.729136302068,14.729136302068,14.729136302068,14.729136302078,14.729136302078,14.729136302168,11.217864955168,14.729136301568,14.729136301568,13.301468871148,14.348409737748,14.729136301748,12.533738917928,12.239098547388,14.729136301428,14.729136301428,14.729136301428,12.318797778828,14.729136301668,13.407507135168,13.770212935468,8.289844739268,8.569397662368,8.525843828368,11.583196518688,13.203504270248,20.259338104928,19.800352568328,19.701090667748,20.259338104628,20.259338104228,20.259338104228,20.070344539328,20.259338104328,18.022215673548,16.651391294448,17.764873125248,20.259338104748,20.259338104818,19.953345450218,20.259338104301,20.259338104301,20.068348647768,20.259338104248,20.259338104238,20.259338104238,20.259338104268,20.259338104268,20.259338104448,19.285162304848,20.259338103848,20.259338104068,20.259338104068,20.259338104048,19.708712834578,20.259338104448,18.795919099198,20.259338104148,20.259338104048,20.259338104048,20.259338104048,20.259338104048,20.259338104148,20.001769451548,20.259338104808,20.259338104808,19.428066480938,19.962446972928,20.259338104348,20.259338104348,20.259338104748,20.259338104748,20.259338104648,20.259338104648,17.811087639418,17.816110664208,19.240283276618,20.259338104318,18.897440131218,19.058114408548,18.341265704768,20.259338104168,20.259338104148,17.124959967638,17.081429188838,18.857443188548,17.572072593548
"t119",12.597420590648,9.218073321548,9.238509946168,6.855578852368,9.309675769868,12.498654339168,11.697318507018,12.131621034118,12.498654339028,12.498654338934,12.352772364134,12.082470600478,12.498654339218,6.813991002068,6.810177530768,9.042403940868,6.102249540868,8.101464937768,7.833748040468,8.315259066068,7.409946710668,7.789939678868,7.690517315168,7.042893512568,8.874398145518,8.874398145518,8.547843678788,8.874398145588,8.874398145638,8.874398145638,8.874398145568,8.874398145568,8.874398145568,8.874398145668,8.874398145768,6.590868196258,3.121065417538,3.121065417538,2.93474041553,2.93474041553,0.9419410038,0,2.5160751937,2.748866136,2.748866136,2.972000218,3.10924099479,3.10924099479,3.10924099479,3.10924099479,3.10924099499,5.930724677838,5.235421491538,7.107446769938,8.278898610438,8.278898610438,8.278898610838,8.278898610638,8.278898610638,7.732174663038,7.008446379828,8.852664657558,8.693235138158,8.852664657358,8.852664657358,8.852664657358,8.852664657058,8.749514225428,7.525148475448,8.852664658128,9.347957875068,12.744550007868,14.045088466068,14.229945968568,14.527820393518,14.729136302268,14.729136302268,12.545162042368,14.562895101068,14.729136301868,14.079059087388,14.729136302368,14.729136302818,14.729136302818,14.729136301968,14.729136301958,14.729136301958,14.729136302128,14.729136302128,14.729136302068,14.729136302068,14.729136302068,14.729136302078,14.729136302078,14.729136302168,11.217864955168,14.729136301568,14.729136301568,13.301468871148,14.348409737748,14.729136301748,12.533738917928,12.239098547388,14.729136301428,14.729136301428,14.729136301428,12.318797778828,14.729136301668,13.407507135168,13.770212935468,8.289844739268,8.569397662368,8.525843828368,11.583196518688,13.203504270248,20.259338104928,19.800352568328,19.701090667748,20.259338104628,20.259338104228,20.259338104228,20.070344539328,20.259338104328,18.022215673548,16.651391294448,17.764873125248,20.259338104748,20.259338104818,19.953345450218,20.259338104301,20.259338104301,20.068348647768,20.259338104248,20.259338104238,20.259338104238,20.259338104268,20.259338104268,20.259338104448,19.285162304848,20.259338103848,20.259338104068,20.259338104068,20.259338104048,19.708712834578,20.259338104448,18.795919099198,20.259338104148,20.259338104048,20.259338104048,20.259338104048,20.259338104048,20.259338104148,20.001769451548,20.259338104808,20.259338104808,19.428066480938,19.962446972928,20.259338104348,20.259338104348,20.259338104748,20.259338104748,20.259338104648,20.259338104648,17.811087639418,17.816110664208,19.240283276618,20.259338104318,18.897440131218,19.058114408548,18.341265704768,20.259338104168,20.259338104148,17.124959967638,17.081429188838,18.857443188548,17.572072593548
