"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114"
"t14",-0.128290496237749,0.00360996489494517,0.00116112117491714,-0.0273846787828774,0.0225318264629388,-0.00546739672338511,-0.00307672748182101,-0.0510909763863576,0.000186436954960287,0.000376756468739901,0.0116085467364978,-0.622499450273498,-0.0187696875700383,-0.170170881965505,0.160063647376687,3.0314424069386e-05,-0.00249570331932605,-0.000486891851714092,0.00067891812179421,0.00208694544366986,0.000874709412319001,0.014248690174271,0.00175389515604787,0.0067170166374622,-0.0780600029548237,-8.03218369020232e-05,0.000273165902176623,-0.00215124341847235,-0.000128933167700924,0.001563268802576,-0.000149542371001852,0.0138881305445092,-0.0144036942897367,6.11605345633353e-05,-0.000176138248405475,-0.000129645412663299,0.000392793662194901,-5.76117105481861e-05,-0.000432285040612628,5.01639388916508e-16,-0.000430551801641125,-0.00041351858221826,0.000683980314280833,-0.707106781186548,-0.000559133502556105,0.000326827620918417,-3.34403753740058e-05,0.000315059860358614,-0.000536617393871145,3.87053018510104e-17,0.000445428340182543,-1.94289029309402e-16,-0.00480106022443363,-0.0445561398190177,0.116785937221128,0.0112487559626367,0.0735867529470719,0.0176633935602727,-0.00842152002323914,1.12861739841278e-05,4.03036789570093e-16,0.000482584926259553,0.00328155078956777,0.000103308732043742,9.18955235139536e-05,2.29297754793305e-05,0.000781351672253808,1.5682414527163e-16,0.000129456325211036,-7.99140537630986e-16,0.00109382909317895,-0.0013880878631595,5.03715186021956e-09,-0.000170100813364096,-0.000106198607451978,-0.000161758653566833,-8.403234312886e-05,-1.00947576576088e-05,-7.06746444714638e-16,-1.17410404487887e-15,-4.93166355063704e-17,-4.26005320646384e-05,7.53427112627185e-16,-8.4720289005916e-07,-4.75703438348823e-06,-1.05873697764032e-05,-1.63966345328583e-16,5.63797174267397e-05,2.11928772394943e-06,-4.53214472955353e-16,6.14646097688681e-16,2.65944889583614e-16,1.31990654893597e-15,-1.46088301735807e-16,-1.9975024153407e-08,-2.15159932490648e-16,-2.68547837643768e-16,3.40407497960797e-16,-9.79633999430427e-17,1.42680996954562e-07,2.23021015873774e-15,4.64789082294652e-07,2.74889476580362e-16,1.45982327476315e-15,-4.40014646749442e-16,-1.30768341118083e-15,-9.16030869389651e-16,1.75153176256937e-15,-8.3356046461812e-16,1.06310733203632e-16,7.85574650239776e-16,-1.55566930511868e-15,3.46654464961783e-15,-1.17373898608654e-13
"t15",-0.128290496237749,0.00360996489494515,0.00116112117491707,-0.0273846787828775,0.0225318264629389,-0.00546739672338517,-0.00307672748182099,-0.0510909763863577,0.000186436954960291,0.000376756468739924,0.0116085467364977,-0.622499450273498,-0.0187696875700385,-0.170170881965506,0.160063647376687,3.03144240690172e-05,-0.00249570331932635,-0.000486891851714428,0.000678918121794643,0.00208694544367004,0.000874709412318619,0.0142486901742704,0.00175389515604791,0.00671701663746201,-0.0780600029548231,-8.03218369019958e-05,0.000273165902176311,-0.00215124341847101,-0.000128933167701727,0.00156326880257657,-0.000149542371001005,0.0138881305445056,-0.0144036942897393,6.11605345630025e-05,-0.000176138248404839,-0.00012964541266389,0.000392793662195268,-5.76117105488182e-05,-0.000432285040606354,-3.37966773497975e-16,-0.000430551801643103,-0.000413518582212977,0.000683980314270012,0.707106781186547,-0.000559133502554181,0.000326827620913858,-3.34403753737738e-05,0.000315059860354356,-0.00053661739386988,-5.45701674096116e-16,0.000445428340181766,-2.692290834716e-15,-0.00480106022443272,-0.0445561398190179,0.116785937221129,0.0112487559626386,0.0735867529470716,0.0176633935602734,-0.00842152002323716,1.12861739840599e-05,-2.8352367989787e-16,0.000482584926259514,0.00328155078956725,0.000103308732042121,9.18955235142985e-05,2.29297754724514e-05,0.000781351672253307,-9.18043614185359e-16,0.000129456325211354,2.31845550581504e-16,0.00109382909317772,-0.00138808786315752,5.03715232657521e-09,-0.000170100813367663,-0.000106198607452529,-0.00016175865356864,-8.40323431265631e-05,-1.00947576583861e-05,1.74963326510699e-16,-5.6427517189951e-15,2.15800345811733e-16,-4.26005320659399e-05,8.72932978515321e-17,-8.47202891340194e-07,-4.75703438328284e-06,-1.05873697767252e-05,-1.43129596045686e-16,5.6379717426202e-05,2.11928772342872e-06,2.01666841266544e-17,1.63667962061742e-16,-1.20510061804561e-15,1.54172372971449e-16,1.61640149261986e-16,-1.99750243313252e-08,1.78460118813237e-16,5.25401715163326e-16,-7.82929853934482e-17,2.74795054599434e-16,1.42680997571153e-07,2.25796573435336e-15,4.64789082684036e-07,6.44701511580629e-16,1.60635673998358e-15,-1.19998228145148e-15,-1.44462889131254e-15,-3.93974215054087e-16,1.60339437578624e-15,-6.93534203661628e-16,-9.76376003760348e-16,1.11170266372345e-15,-1.78510413649514e-15,3.42623878197985e-15,-1.17157760381602e-13
"t49",0.0166504699123835,-0.0281353385754579,0.0246102343201668,-0.0073000930304568,0.174788391918359,-0.0420183993627276,-0.024663267755682,-0.458976901206934,0.0076699454621626,-0.0194268598937201,-0.0722799208580465,0.0615678731279002,-0.0119843847997728,-0.00517247320948499,0.00643880159975865,-0.0101624097394333,-0.021116749277155,-0.00423868018045938,0.0153197564091239,0.484985276596854,-0.012264458687696,-0.000388059744909189,0.000289538199825885,0.00428068190908185,-0.00265711678638626,-0.000203480544982321,0.000632152823514488,-0.00463453354564579,-0.00027463647707084,0.00291329711111514,-0.000277233187563991,0.00077652668017579,-0.000892669811635081,0.0018657569027943,-0.000572687001791805,-0.00025343701280892,0.000717884313487357,-0.000101961662350993,-0.000747054133945449,7.3360848869825e-16,-0.000702806262891857,-0.00061332613298069,0.000983204745603396,-8.41128085744335e-16,-0.000710960907729732,0.000396662936763662,-2.95134509080011e-05,0.00026924108274748,-0.000383407099565229,6.04809190706468e-17,0.000252152318591808,-2.50147125235856e-15,-0.00146864197064694,-0.00562318767829973,0.00642721422464809,3.3935452819412e-06,0.0042277102374899,-0.000234793108995963,-0.000491166379875937,-5.18169344603535e-06,-1.42351073350795e-15,-0.000303044444440122,0.000188296451455803,-8.58375320319354e-05,5.23227611638493e-06,1.32781448266692e-06,-0.00115181382141838,4.20740751354416e-15,-0.000229880845383016,0.707106781186547,-0.0022252320419247,-6.37464413253844e-05,-1.11334094219243e-08,0.000390080940202365,-5.04657368290821e-06,0.00057870993030633,-3.48384379399363e-06,4.55270200777222e-05,4.26276083999819e-16,-4.43876591823385e-15,-1.0040737862911e-15,0.000210255298350681,-4.5483065676036e-15,5.45560834682722e-06,3.15304757311342e-05,8.2443491716041e-05,2.99341913972324e-16,-0.000567483008647272,-2.21214375876953e-05,-4.95408715369772e-16,7.40105085559056e-16,-6.39936509054612e-17,1.84853260613278e-15,5.66067616484467e-17,3.04266825072232e-07,5.0924648968598e-16,2.62318179676218e-17,-4.69365089478413e-16,-7.06900499085312e-16,-5.10265493217658e-06,5.48492123088327e-15,-2.54390298800339e-05,1.06052661564293e-15,1.86211683647558e-15,-1.3518808130008e-15,-6.7256016071991e-16,-3.11205518966776e-16,1.79127576516388e-15,-6.18446125856255e-16,-1.12111426240303e-16,1.3111215486899e-15,-1.72061475763361e-15,3.39328430337021e-15,-1.16683319690779e-13
"t50",0.0166504699123835,-0.0281353385754579,0.0246102343201668,-0.00730009303045681,0.174788391918359,-0.0420183993627276,-0.024663267755682,-0.458976901206934,0.00766994546216257,-0.0194268598937201,-0.0722799208580465,0.0615678731279002,-0.0119843847997728,-0.00517247320948502,0.00643880159975859,-0.0101624097394339,-0.021116749277155,-0.00423868018045908,0.0153197564091238,0.484985276596854,-0.0122644586876961,-0.000388059744909542,0.000289538199825702,0.0042806819090821,-0.00265711678638628,-0.000203480544982395,0.000632152823514549,-0.00463453354564583,-0.000274636477071161,0.00291329711111509,-0.000277233187564299,0.000776526680176059,-0.000892669811635244,0.00186575690279492,-0.000572687001792043,-0.000253437012808759,0.00071788431348786,-0.000101961662349904,-0.000747054133945722,1.29924719060452e-16,-0.000702806262891304,-0.000613326132980387,0.000983204745603903,5.60528482834694e-16,-0.000710960907730386,0.000396662936762875,-2.95134509074446e-05,0.000269241082749741,-0.000383407099565005,-2.6371055342192e-16,0.000252152318592195,-1.59594559789866e-16,-0.0014686419706479,-0.00562318767829756,0.00642721422464804,3.39354528402753e-06,0.00422771023748858,-0.0002347931089977,-0.000491166379863002,-5.18169344715554e-06,1.58417813675654e-15,-0.000303044444443533,0.000188296451450846,-8.58375320336327e-05,5.23227611172197e-06,1.32781451601506e-06,-0.00115181382139736,-4.7105009276513e-15,-0.000229880845363505,-0.707106781186548,-0.00222523204189315,-6.37464413455895e-05,-1.11334054594854e-08,0.00039008094020113,-5.04657369747506e-06,0.000578709930304098,-3.48384378314158e-06,4.55270200820794e-05,-6.19185552529704e-16,2.00052762459206e-15,9.74349341144513e-16,0.000210255298351742,5.49921180525418e-15,5.45560834677489e-06,3.15304757299256e-05,8.24434917176915e-05,-6.86673941035259e-16,-0.000567483008651448,-2.21214375882391e-05,9.08070909704915e-17,-9.48706643388774e-17,-1.32860706489332e-15,-9.52178445788879e-16,-3.44078762433658e-16,3.04266822407416e-07,-4.17759399239342e-16,1.15703344402887e-16,9.96970941195716e-16,5.07329061561156e-16,-5.10265493200668e-06,-4.40894163053503e-16,-2.54390298787572e-05,1.40133014500339e-16,1.30663607477057e-15,-3.69793893204974e-16,-1.75901363826584e-15,-7.39737930348272e-16,1.85648362244821e-15,-1.2162881703927e-15,-6.0521490332224e-16,1.09601583766878e-15,-1.49661756839887e-15,3.57798300290615e-15,-1.178189858536e-13
"t26",0.0165793665346872,-0.0278105593444968,0.024162510896541,-0.00711422112381823,0.167883660541312,-0.0401764542731383,-0.0234082246755369,-0.432441497052549,0.00708716999777329,-0.0178592866001866,-0.0657911501052439,0.0547205186840599,-0.0105218835670646,-0.00260569908049725,0.00239344345520573,-0.00251125764796545,-6.15866611958348e-05,0.000938003176585384,-0.0122523595202597,-0.513402379239244,0.0185909001777889,0.00151907830369304,0.00945029375883326,0.00744564735776765,-0.00452040167061369,-0.000299959599773344,0.000890928193283944,-0.00622253073682418,-0.000366066594072645,0.00371019569519564,-0.000352874496620783,0.000980103159329388,-0.00112451108250868,0.00234916587713286,-0.000720479000440376,-0.000314466360762547,0.000880391173668077,-0.000124358783527763,-0.000907763849199889,-1.08887740591209e-16,-0.000847465845877098,-0.000732496751932666,0.00117135122237403,1.86412056428409e-16,-0.000840671046964846,0.000468006725350888,-3.44892865842986e-05,0.000314433172194758,-0.000446466299367858,0.707106781186548,0.000292856267295203,4.96130914129367e-16,-0.00169935246341096,-0.00649301082395812,0.00741648889989711,3.91494716295083e-06,0.00487617205436646,-0.000270690632114,-0.000564758455740284,-5.95209310295337e-06,-7.58648266944692e-16,-0.000347720460645446,0.000215865305005989,-9.83679435339466e-05,5.99294512632594e-06,1.5174752255584e-06,-0.00131606553260463,-3.22057323632131e-16,-0.000262375954848815,-5.97819191371389e-16,-0.00253773278182071,-7.26708002353305e-05,-1.26895511431451e-08,0.000444513139970034,-5.74794156222351e-06,0.000657678648775035,-3.95754744655831e-06,5.16693254072552e-05,-5.11154687318843e-16,-1.51202456813066e-15,4.76110020332134e-17,0.000238501174142255,8.84945447884875e-16,6.17983039811178e-06,3.57109597404566e-05,9.33027157810839e-05,-1.01920458124854e-16,-0.000641526650155496,-2.50042154708016e-05,-2.17884989631257e-16,4.42689767496103e-16,-3.28300784316166e-16,2.13415072241695e-16,-5.6898270432109e-17,3.43470644313403e-07,-3.93821570695037e-17,-7.59972073107425e-18,3.41640920977092e-16,-7.25740754642772e-17,-5.74926781376258e-06,2.06648613516507e-15,-2.86472117455728e-05,3.88346955698631e-16,1.66803458363312e-15,-1.16715609355684e-15,-1.13609835649509e-15,-6.7561161097383e-16,1.95198234572221e-15,-1.03891302178556e-15,-4.5835278408802e-16,1.22243299495904e-15,-1.6620762238825e-15,3.34393350488301e-15,-1.172561240775e-13
"t27",0.0165793665346872,-0.0278105593444967,0.024162510896541,-0.00711422112381818,0.167883660541312,-0.0401764542731384,-0.0234082246755369,-0.432441497052549,0.00708716999777334,-0.0178592866001866,-0.0657911501052438,0.0547205186840599,-0.0105218835670647,-0.00260569908049737,0.00239344345520604,-0.00251125764796542,-6.15866611956433e-05,0.000938003176585298,-0.0122523595202595,-0.513402379239244,0.018590900177789,0.00151907830369276,0.00945029375883354,0.0074456473577678,-0.0045204016706139,-0.000299959599773167,0.000890928193283745,-0.00622253073682442,-0.00036606659407287,0.00371019569519552,-0.00035287449662066,0.000980103159330037,-0.00112451108250866,0.00234916587713356,-0.00072047900044032,-0.000314466360762274,0.000880391173667743,-0.000124358783527464,-0.000907763849199683,2.65812530231107e-16,-0.000847465845877097,-0.000732496751933461,0.00117135122237425,-3.40727039874297e-16,-0.000840671046964995,0.000468006725351837,-3.44892865819826e-05,0.000314433172194923,-0.000446466299359349,-0.707106781186547,0.000292856267282414,-3.80251385934116e-15,-0.00169935246340822,-0.00649301082395653,0.00741648889989598,3.91494716216246e-06,0.00487617205436239,-0.000270690632114187,-0.000564758455737632,-5.95209310311451e-06,6.7722677922337e-16,-0.000347720460646097,0.00021586530500842,-9.8367943534229e-05,5.99294512729059e-06,1.51747522540324e-06,-0.00131606553260502,-2.83408671457497e-16,-0.000262375954848467,-4.61771260174619e-17,-0.00253773278181968,-7.26708002346759e-05,-1.26895512674869e-08,0.000444513139970116,-5.74794156334683e-06,0.000657678648775057,-3.95754744630443e-06,5.16693254071687e-05,3.27327122722132e-16,-2.13652501948233e-15,-1.62731239119384e-17,0.000238501174142598,-3.23297181523261e-18,6.17983039826108e-06,3.57109597402193e-05,9.33027157811266e-05,-2.56751678522503e-16,-0.000641526650154961,-2.50042154706446e-05,-1.74830925406551e-16,1.97647975979086e-16,-8.90351190532095e-16,4.12474591152125e-16,-1.47830395991126e-16,3.43470644462865e-07,1.13070086571081e-16,2.70916385364791e-16,-8.01688397252039e-18,-1.05253379584099e-16,-5.74926781391251e-06,1.37259674477436e-15,-2.86472117453087e-05,8.37449072793843e-16,1.50731960966264e-15,-6.14423646980174e-16,-1.18973682215807e-15,-3.69818579979284e-16,1.76813944538348e-15,-9.29450972234933e-16,-1.91650908616504e-16,7.02015952165994e-16,-1.8214641049432e-15,3.64225114939438e-15,-1.17300405856322e-13
"t23",0.0461905055738812,-0.136289375486178,-0.0666234099052338,0.00229351398044119,-0.0462928786179897,0.0109306504696269,-0.0321317491456531,3.01402680243697e-06,-0.000864421002959839,0.23307714936866,-0.0146288961546675,0.00176534481511749,-0.00199088163808944,5.74618483542878e-05,-0.000353553106222319,0.00313148934275077,0.020660231479805,0.390190011653052,0.00403316165352074,0.00343960926965289,0.00397415912538577,0.000235838378839971,0.0444836234360774,0.00391514585838735,-0.000313542175437072,-9.4393917117818e-05,0.000285845240481983,-0.00214328298430074,-0.00416060403471794,0.00334138973892565,0.000198311388466957,0.000576094126128704,-0.00259675312798444,0.0454083954009411,-0.0151566839930344,0.000859533527525901,8.77662640181602e-06,5.47542081641978e-07,1.88160318424853e-05,1.67068503754616e-15,8.99063994341813e-05,0.0361056383591041,-0.000259431656486271,-2.91210940331823e-15,0.00239462377306802,-0.863478777287129,-0.000357616681379921,0.000327895699183042,-0.000398904872646183,-5.95997775002097e-16,0.00023570463721747,6.03336824944734e-15,-0.0011891013572955,-0.00358722865226554,0.0018976611311186,-0.000825284152688863,0.00127254567931683,-0.000792020148667274,-0.000168658056909704,-5.35068376070326e-06,-1.0209696455485e-15,-0.00305524292932166,7.49087919148171e-05,-9.77031991227972e-05,2.38317901734908e-06,3.44699994298315e-06,-0.0605607028825658,-8.08148503957791e-15,0.00447205431346762,-1.7988607196133e-16,2.37254533087061e-05,-1.95621471980574e-06,-1.57637729175743e-09,7.00322695038526e-05,-4.53804995455422e-07,0.000239675650360116,-5.60875643647492e-07,2.13236376948047e-05,5.31631507796389e-16,-2.29197581754531e-15,1.59122710544692e-16,0.000102461136408882,-5.13865759017861e-16,3.02979932147113e-06,1.78416070294694e-05,5.44097118384953e-05,-5.71725880804274e-16,-0.0251219199731734,2.72610698215391e-05,-6.94742731506292e-16,-1.08868752409921e-16,-3.64482589487037e-16,1.34177297848218e-15,5.65393698872057e-17,9.23260712413703e-08,-1.49441322168206e-17,7.54696187403547e-16,-2.89136014381255e-16,-2.38545369726657e-16,-2.04735756139737e-06,2.0930170188632e-15,-1.04870650111528e-05,7.60271584454059e-16,1.64896996921028e-15,-5.9549172747576e-16,-1.47548605470457e-15,-4.36988474705491e-16,1.64747044808135e-15,-1.3836733390722e-15,-4.30857997949291e-16,8.58371483987629e-16,-1.84622913961699e-15,3.41473456317745e-15,-1.17151044830405e-13
"t57",0.0464697985070095,-0.138447227953675,-0.0682395686242038,0.00236908073156689,-0.0485315850633279,0.0115076272122181,-0.0340495034874717,3.21332036870602e-06,-0.00093493894941299,0.252954116572555,-0.0159762669031229,0.00195376240720143,-0.00221667940829977,7.01302155633942e-05,-0.000436890585518452,0.00390280923979692,0.0260481707120334,0.495448610545463,0.00517744237217512,0.00442907558257806,0.00513787535945117,0.000307726198820269,0.0587513969925687,0.00569266696526825,-0.000459263820138479,-0.000150633516758208,0.000483367369597808,-0.004060984019015,-0.00809116659466647,0.00884806186828607,0.000528643338518211,0.00173550467971189,-0.00809841903088594,0.142935743855428,-0.0484719150047896,0.00413384303649066,0.000119865106997442,-3.73558208254031e-05,-0.000213552485568121,-9.95579198746851e-16,-0.000307231624892395,-0.0486265161144194,0.000280003954599108,9.83382935937108e-16,-0.00124523032854199,0.348529009443747,1.11328218006693e-05,-3.96093929997321e-06,-2.70954788904018e-05,8.37033228930693e-16,3.11576815840487e-05,-4.39578928812523e-15,-0.000253364516117884,-0.000908922478332624,0.000504000150981537,-0.000222745830781641,0.000348648077018905,-0.000223020484620898,-5.50425697893761e-05,-1.83132358881202e-06,-2.56821766071459e-16,-0.0010967173989682,2.7868978561089e-05,-3.68863450488054e-05,9.17546375548502e-07,1.43227096272011e-06,-0.0253277035081235,-3.41288838938777e-15,0.00193356752439232,-1.23171976062976e-15,1.04994689816232e-05,-8.74993693069336e-07,-7.08920092240453e-10,3.16683332286517e-05,-2.07912308256979e-07,0.000115984711467031,-2.7410088014805e-07,1.06387740378528e-05,0.707106781186547,5.65662012455726e-14,2.50207188759448e-14,5.16789005166886e-05,-8.98294767407848e-15,1.57283807157969e-06,9.28832414253907e-06,2.8749422606293e-05,-9.44599876655758e-16,-0.0135469760681728,1.47384229821973e-05,-1.29480205930077e-15,-8.08464654075189e-16,-3.08580336140229e-15,-2.75852086518208e-15,-5.6851024256384e-16,5.10642088020093e-08,-3.48936579918528e-16,-8.23193785383407e-17,4.32848662509903e-16,4.9449157922264e-16,-1.16782429182737e-06,2.07281489588645e-15,-6.03234847670222e-06,4.49832643135018e-16,1.77219918089431e-15,-1.53759878854567e-15,-1.67353059489835e-15,-6.71593227640636e-16,1.80729246824057e-15,-2.55056460006964e-16,-2.40572262242299e-16,1.24548440969041e-15,-1.31893984286303e-15,4.0111418553884e-15,-1.17219154302338e-13
"t58",0.0464697985070095,-0.138447227953675,-0.0682395686242038,0.00236908073156684,-0.0485315850633279,0.0115076272122181,-0.0340495034874717,3.21332036872619e-06,-0.000934938949413035,0.252954116572555,-0.0159762669031229,0.00195376240720161,-0.00221667940829977,7.01302155633248e-05,-0.000436890585518403,0.00390280923979684,0.0260481707120333,0.495448610545463,0.00517744237217511,0.0044290755825781,0.00513787535945102,0.000307726198819922,0.058751396992569,0.00569266696526841,-0.000459263820138493,-0.000150633516758601,0.000483367369598473,-0.00406098401901529,-0.00809116659466638,0.00884806186828609,0.000528643338518284,0.00173550467971125,-0.00809841903088617,0.142935743855428,-0.0484719150047899,0.00413384303649106,0.00011986510699696,-3.73558208253359e-05,-0.000213552485567907,-3.53731512633988e-16,-0.00030723162489238,-0.0486265161144199,0.000280003954600055,1.75360015945307e-15,-0.00124523032854183,0.348529009443746,1.11328218011485e-05,-3.96093929973762e-06,-2.70954788904869e-05,6.68160054919772e-17,3.11576815838691e-05,-4.81212292235966e-15,-0.000253364516117613,-0.000908922478331345,0.00050400015098037,-0.000222745830782495,0.000348648077019637,-0.000223020484620335,-5.504256978855e-05,-1.83132358933954e-06,6.53918082842027e-16,-0.00109671739896744,2.78689785646338e-05,-3.68863450474806e-05,9.17546375752954e-07,1.43227095805693e-06,-0.0253277035081175,-3.86786262450907e-15,0.00193356752439093,2.60142428770209e-16,1.04994689791374e-05,-8.74993688075934e-07,-7.08922056955683e-10,3.16683332323666e-05,-2.07912302023393e-07,0.000115984711472887,-2.74100860660386e-07,1.06387740635432e-05,-0.707106781186548,-5.8048713535691e-14,-2.49146339882023e-14,5.16789005400153e-05,1.05118747489489e-14,1.57283807508163e-06,9.28832414208779e-06,2.87494226083776e-05,5.11385578599389e-16,-0.0135469760681759,1.47384229830539e-05,1.3536799201832e-15,1.09733214436014e-15,4.73849211300863e-16,2.29299389700581e-15,1.04360067584526e-16,5.10642102171629e-08,7.42356627250706e-16,2.52127045526998e-16,7.84342512147805e-17,-8.44004289010009e-16,-1.16782429139535e-06,2.96099331558658e-15,-6.03234847572359e-06,6.8233661363506e-16,1.32392741173538e-15,-3.27495715905638e-16,-8.77959473975622e-16,-2.64285906313421e-16,1.87523456083784e-15,-1.32368783633877e-15,-3.21529206536307e-16,1.11668119159915e-15,-1.78024903860918e-15,3.170991655856e-15,-1.17453671798234e-13
"t8",0.0456896008270717,-0.132386567002542,-0.0636803908798688,0.00215500657996925,-0.0421476574073931,0.00985960650720475,-0.0285591649354676,2.64171150077556e-06,-0.000732086873019247,0.195757095939267,-0.0120985482944896,0.00141266188164052,-0.00156980183372783,-5.12323355329608e-05,9.04002899156531e-06,0.000207419625337556,0.00203330580384347,0.0378525879370564,0.000319937992157655,0.000247913284089669,0.000244519421256153,7.82028057256536e-06,-0.000469375865161626,-0.00197120649695353,0.000172357465895452,0.000111001292381939,-0.000486509753510964,0.00650328764300451,0.0141704200747153,-0.0361420270476115,-0.00219384797512303,-0.00955984766969326,0.0482511572110242,-0.869694756549205,0.30566741798684,-0.0689916528715879,0.00443681526552213,-0.000532802682314301,-0.00211693036379982,1.24043583554671e-15,-0.00180645750586115,-0.220410768040239,0.000257704716289038,5.31824787501005e-16,-0.00101064694327066,0.0603011928882531,-0.000309621677770787,0.000296445332023304,-0.000420425510449237,-4.03603726427827e-17,0.000273815570696748,-2.81372147803438e-15,-0.00152529415801871,-0.00480159775686118,0.00257165346122911,-0.00112324963836491,0.00173906804474028,-0.00109062641874829,-0.000243119144130367,-7.85309192813551e-06,-1.87004978937208e-17,-0.00458156112238152,0.00011461845693074,-0.00015097796747918,3.7396218975674e-06,6.10308261125848e-06,-0.109611459198938,-1.49874775946213e-14,0.0104175732310112,-1.90189610379789e-15,0.000595721773292919,1.41360902759921e-06,-8.73984527466051e-11,3.01219821486968e-05,-3.78006922240818e-07,0.000297610519860099,-7.12389113798846e-07,2.8129488420198e-05,-5.03154743807106e-16,-7.31268233592207e-16,2.74160760792704e-16,0.000137505882856529,4.45318669669502e-16,4.26499829528845e-06,2.52624198794466e-05,8.0292181586833e-05,-9.24257664512428e-16,-0.0454310001181491,5.43020952924399e-05,-1.36796872308879e-16,-3.51041266939656e-16,-1.29918245339682e-15,-7.3832231369361e-16,-8.01025247704314e-17,1.01235610732599e-07,1.91934726734275e-16,6.37198487002916e-16,-3.23306942987824e-16,-9.43930981287434e-17,-2.61665906850445e-06,1.37138077211231e-16,-1.35688211551401e-05,7.26568549446758e-16,1.53220827785687e-15,-8.90448682362795e-16,-1.13131870186619e-15,-8.42127141622413e-16,1.87379292725425e-15,-9.88244404567691e-16,-4.07086214501154e-16,1.02747989728538e-15,-1.63319966684304e-15,3.39468640907584e-15,-1.17168431118863e-13
"t17",0.045912516056441,-0.134291407783221,-0.0652281048236465,0.00223339595068055,-0.0448038564214402,0.010570194094724,-0.0310604502330709,2.91577468335515e-06,-0.000842119183346096,0.227729708583103,-0.0143918750515636,0.00177604831124028,-0.00203209768336379,-0.000325595434077532,0.000475393366839143,-0.00237858113781347,-0.00822573519872363,-0.106379159927698,-0.000591647051208784,-0.00041531651651874,-0.000363379186973115,-9.06671589743016e-06,0.000410031122919289,0.000316907061923774,-2.44034638596687e-05,-1.22068292629917e-06,-1.39108658931709e-05,0.000414805412023016,0.000958940041818148,-0.00264213370572782,-0.00015982371396672,-0.000643791841538652,0.0031649408704157,-0.0566303396879606,0.0196525470601641,-0.00298512960239332,4.03980631406487e-05,8.69812596816498e-06,8.37055989348733e-05,-2.8591002278141e-16,0.00021345414831381,0.162198198996292,0.000971914520203739,-3.81794712977512e-16,-3.41274948245634e-05,-0.00208670960446527,9.03265945977261e-05,-9.23911987515358e-05,0.000173696056012108,-3.61793285847278e-16,-0.000144051970346533,-5.29090660172926e-15,0.00113503906764968,0.00437976999853797,-0.00251017457593732,0.00112386232765867,-0.00178193952314648,0.00116967960441131,0.000354981872123076,1.30925545442645e-05,8.46229120827638e-16,0.00895665567811072,-0.000258845983053948,0.000364739652243113,-9.98329806931889e-06,-2.90162048664032e-05,0.561646974406455,7.53307390160538e-14,-0.0924609275920582,4.42167433248782e-15,-0.0123834913927726,-9.09020492061991e-05,-4.62471014003868e-08,0.00147637472172979,-5.5271592450341e-06,0.000672993057031367,-1.15105947477251e-06,1.23578660621742e-05,6.39867586233547e-16,-2.32507218812309e-15,-1.56547670246224e-15,-2.34671635820914e-05,3.04686435743598e-15,-9.75239786656055e-06,-6.53879491475257e-05,-0.000392128616410938,9.42480835056413e-15,0.739019845450625,-0.001143258055488,1.4788515075023e-16,9.48340221502012e-15,2.12962335415028e-14,1.47227133832696e-14,-1.51716860365554e-15,1.84468322465089e-06,-2.06886464127225e-15,-6.87027981975897e-15,5.54489003426583e-15,3.73205697653269e-16,-1.63554515668777e-05,8.85870197973892e-15,-7.334551155636e-05,7.27166708728156e-17,1.52955629430869e-15,-4.46582017153098e-16,-2.08025783813924e-15,-5.52832129340122e-16,1.09029563724845e-15,-4.16745670343373e-16,-1.19389985097692e-16,1.21315086340663e-15,-1.9669673399575e-15,3.23663157507571e-15,-1.17389318732454e-13
