,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
t56,23.57876,0.01829861,17.662992,-0.18581976,0.0042456565,-0.06003626,4.8909955,-0.29570696,-0.45809492,-0.1722282,-0.113468334,-0.003889893,16.89062,-0.14917374,0.039369307,-0.29748657,17.341599,0.22681244,-0.67176974,0.023848671,0.98882544,-0.1221173,0.16341674,13.541735,34.916164,-0.4284488,29.223726,-0.003917744,0.3233797,0.23358737,-0.0965216,11.303348,37.473198,11.918104,-0.008817637,0.43942437,14.280971,-0.2771531,-0.5974471,-0.10759093,3.0865238,-0.12325527,0.10088133
t57,23.67693,0.020028178,17.171824,-0.18459445,0.0036467838,-0.054806557,5.591721,-0.2811301,-0.44531956,-0.171818,-0.113154255,-0.003788066,16.776146,-0.14703083,0.03776425,-0.3154627,16.816923,0.23045272,-0.6695165,0.022395909,1.4625481,-0.13353176,0.15562853,12.347985,33.61495,-0.4215166,28.446753,-0.003554875,0.30830398,0.22346187,-0.093706004,11.256859,37.202286,11.11707,-0.008693809,0.47562322,13.648448,-0.2859161,-0.59931296,-0.10927484,3.4968882,-0.1217224,0.09866738
t38,23.91391,0.024999233,15.757742,-0.17918701,0.001921549,-0.039002076,7.65967,-0.2381698,-0.40819296,-0.17037463,-0.11132611,-0.0034603465,16.351093,-0.13947187,0.03328678,-0.36288446,15.137422,0.23830387,-0.65665776,0.018076396,2.771926,-0.16547231,0.13206269,8.886549,29.686289,-0.4004299,26.0589,-0.0023452165,0.26390576,0.19175342,-0.08500878,11.199613,36.34169,8.823057,-0.008253577,0.58492726,11.764235,-0.31026968,-0.60929906,-0.11347598,4.647245,-0.11662098,0.092232734
t52,23.846727,0.023104465,16.32457,-0.17953376,0.0025305278,-0.045189388,6.8664002,-0.2546629,-0.4212277,-0.17035851,-0.111226685,-0.0035839025,16.489447,-0.14272057,0.035253596,-0.34355488,15.783495,0.23466119,-0.6627237,0.019643981,2.2706065,-0.15213048,0.14068392,10.224311,31.248482,-0.407696,26.925104,-0.0029805594,0.28024587,0.2029175,-0.08837385,11.223769,36.671707,9.697151,-0.008365981,0.5446008,12.482026,-0.30140138,-0.60664135,-0.11178757,4.2665787,-0.116680555,0.094742835
t53,23.794344,0.022059578,16.645733,-0.1800944,0.0028925436,-0.048543464,6.4160867,-0.2636908,-0.42903727,-0.17039092,-0.11140941,-0.0036506224,16.556229,-0.14426333,0.036340043,-0.331299,16.147478,0.23236912,-0.663794,0.020506775,1.9650123,-0.14467217,0.14578603,10.97617,32.100693,-0.4121399,27.431026,-0.0032824003,0.28942865,0.20929992,-0.09010324,11.252906,36.830563,10.199118,-0.008437188,0.5217918,12.896528,-0.29672787,-0.6058551,-0.11083231,4.0115075,-0.11734744,0.096105486
t36,23.989681,0.02698425,15.128579,-0.17833778,0.0012268652,-0.0321936,8.551578,-0.21967754,-0.39199844,-0.16704251,-0.11084764,-0.0033464152,16.249767,-0.13961513,0.030721273,-0.38455713,14.499154,0.24234384,-0.6515508,0.015898736,3.3961859,-0.17975943,0.12159987,7.3531723,27.940353,-0.39199945,25.062563,-0.0018112017,0.24774453,0.17969951,-0.08137158,11.197824,36.048355,7.8403506,-0.008045736,0.6329189,11.028747,-0.31823877,-0.61403465,-0.11577384,5.0922403,-0.11752252,0.08964545
t45,23.902681,0.025477046,15.653136,-0.18013248,0.0018566964,-0.037189,7.8213058,-0.23412003,-0.40502095,-0.16754757,-0.11119512,-0.0034546147,16.387585,-0.14291462,0.032333236,-0.36773646,15.087619,0.23918015,-0.65529937,0.017155727,2.9264343,-0.16749012,0.1292281,8.54474,29.29635,-0.3997448,25.87693,-0.0023319589,0.26354054,0.19019186,-0.0842744,11.249618,36.38309,8.655868,-0.008165999,0.59936893,11.720268,-0.3128263,-0.61327,-0.114551455,4.6894584,-0.11948225,0.09189732
t48,23.769188,0.023380557,16.317976,-0.1818439,0.002662784,-0.04394681,6.8407116,-0.25353658,-0.4214862,-0.1685117,-0.11123647,-0.0035882741,16.538439,-0.14678374,0.034506347,-0.34356222,15.839087,0.23471695,-0.65941143,0.018858088,2.2902524,-0.15120268,0.13956447,10.131158,31.06958,-0.40919927,26.914848,-0.0029764096,0.28364626,0.20382006,-0.08809384,11.299239,36.756126,9.754219,-0.008311621,0.55214864,12.600853,-0.30514845,-0.6125837,-0.11247231,4.1754155,-0.12155429,0.09469413
t49,23.56094,0.019751903,17.41724,-0.1832871,0.0039395764,-0.055256803,5.256818,-0.28512666,-0.45006636,-0.16998641,-0.11185402,-0.003815265,16.831345,-0.15283456,0.038073007,-0.30242863,17.02462,0.22862794,-0.6656801,0.02168222,1.2627056,-0.12488387,0.15659167,12.72518,33.9636,-0.42454422,28.612959,-0.0041028275,0.31658614,0.2266958,-0.094294615,11.4063635,37.3592,11.529727,-0.008535152,0.4750565,14.060493,-0.29103908,-0.6097516,-0.10876724,3.2882886,-0.12338126,0.09926423
t58,23.452442,0.018074019,17.936045,-0.18513006,0.0045405473,-0.060733568,4.598559,-0.29996482,-0.46127933,-0.1689362,-0.111756235,-0.003929925,16.90725,-0.156471,0.03982415,-0.287634,17.616251,0.22444929,-0.6695563,0.02329445,0.8257362,-0.11697287,0.16387846,13.927106,35.32987,-0.43145117,29.493322,-0.004354543,0.33200932,0.23606408,-0.097284704,11.414692,37.624428,12.2403965,-0.008715732,0.43788323,14.66751,-0.27499753,-0.6057706,-0.108089,2.8868718,-0.12600146,0.10162207
t59,23.59105,0.019701095,17.416746,-0.1832184,0.0039577414,-0.055566426,5.3227253,-0.2849827,-0.44852552,-0.16807762,-0.11160716,-0.0038221434,16.80526,-0.15349396,0.038087703,-0.30660853,17.057081,0.22715187,-0.6669485,0.021955375,1.3052384,-0.12793921,0.156064,12.73422,33.9601,-0.42436618,28.713118,-0.0038150689,0.31708306,0.2262365,-0.09462861,11.372827,37.34653,11.461752,-0.008575266,0.47651893,13.993911,-0.28219417,-0.60835326,-0.10955698,3.3135242,-0.124306366,0.09941381
t46,23.70444,0.021091754,16.909216,-0.18184707,0.0034329812,-0.051478725,5.9846525,-0.2719689,-0.43509156,-0.16857696,-0.110734746,-0.0037278929,16.711666,-0.1511561,0.037266545,-0.320166,16.57281,0.23309284,-0.6620138,0.021216339,1.6266882,-0.13811989,0.14998445,11.714528,32.806694,-0.41631424,27.922243,-0.0034859322,0.2999558,0.2151469,-0.091943294,11.296017,36.974213,10.757019,-0.0084672,0.5021688,13.318157,-0.28807977,-0.6110176,-0.11090395,3.697795,-0.12019659,0.097409345
t47,23.787945,0.023045735,16.321354,-0.18004014,0.0027319356,-0.04535976,6.825151,-0.25502425,-0.42075455,-0.16773064,-0.11039854,-0.003599806,16.54928,-0.14737967,0.03533198,-0.3411075,15.885358,0.23649496,-0.65927255,0.01943017,2.1928482,-0.15157892,0.14078523,10.275477,31.21357,-0.40831086,26.970106,-0.0029228313,0.2824168,0.20256099,-0.08847903,11.267502,36.659153,9.78268,-0.008340258,0.54828674,12.567847,-0.29762256,-0.610751,-0.112580284,4.153656,-0.11890441,0.09489432
t37,23.986252,0.026368875,15.262619,-0.17221688,0.0011326326,-0.035189338,8.3096285,-0.22794232,-0.39974687,-0.17108063,-0.11526902,-0.0033179985,16.271189,-0.13744892,0.0323749,-0.37416407,14.61695,0.24347296,-0.6556213,0.017026866,3.2100103,-0.17255159,0.12781443,7.742918,28.353186,-0.39812553,25.2253,-0.0021184632,0.24974418,0.18215494,-0.08204288,11.183852,36.072186,8.112482,-0.008205924,0.6114841,11.147914,-0.31287482,-0.61726314,-0.11451817,4.9580846,-0.111738175,0.09095308
t54,23.677681,0.02126197,16.893671,-0.17547219,0.0030119254,-0.052083775,5.982873,-0.2747952,-0.43934393,-0.17222337,-0.1160544,-0.0036561906,16.64177,-0.1464118,0.03770593,-0.3192897,16.43799,0.23418942,-0.66887575,0.021516606,1.7342885,-0.13630955,0.15363494,11.570936,32.680035,-0.4216155,27.79575,-0.0035726503,0.29680207,0.21448496,-0.09113126,11.312441,36.990723,10.645451,-0.008617717,0.49580178,13.196373,-0.28707537,-0.61403435,-0.10980744,3.7177997,-0.11586205,0.09791147
t55,23.686363,0.021386346,16.84926,-0.17534065,0.0029645655,-0.05167595,6.040022,-0.2735533,-0.4382147,-0.17201872,-0.116117276,-0.0036469067,16.629887,-0.14620149,0.037577055,-0.32062024,16.39221,0.23442021,-0.66851974,0.02142255,1.7704787,-0.13716145,0.15302703,11.477493,32.573284,-0.42101195,27.73433,-0.0035222562,0.29568738,0.213709,-0.09091029,11.308569,36.963173,10.581308,-0.008608955,0.49864414,13.141457,-0.28766656,-0.6141774,-0.10993568,3.7471724,-0.11581088,0.097706
t42,23.928192,0.0254472,15.5909395,-0.17324467,0.001484232,-0.038456835,7.8556104,-0.23715,-0.40720284,-0.1709506,-0.1153095,-0.0033823485,16.348618,-0.13937001,0.0334407,-0.3640039,14.991124,0.2414846,-0.6586765,0.01791034,2.9249318,-0.16549289,0.13296199,8.479028,29.199865,-0.4025407,25.725222,-0.0024250434,0.25869006,0.18844055,-0.0838897,11.190949,36.243183,8.607335,-0.008305435,0.5874284,11.5549965,-0.30867457,-0.61609495,-0.11359314,4.7205935,-0.112387516,0.092270136
t35,24.109432,0.027650801,14.889768,-0.17157261,0.00069209404,-0.03042642,8.989365,-0.21688277,-0.39139995,-0.17365488,-0.11584279,-0.003232131,16.271263,-0.1355722,0.031495824,-0.38838553,14.162193,0.24737774,-0.6500136,0.015681911,3.4829416,-0.1823384,0.121647045,6.8033466,27.410383,-0.39364448,24.651423,-0.0018703755,0.23858875,0.17290018,-0.079946384,11.213244,35.9639,7.497941,-0.008089899,0.6430493,10.685906,-0.32283118,-0.62137496,-0.116481565,5.267823,-0.11033346,0.0898499
t50,23.910944,0.023719566,16.282825,-0.1764479,0.0023663407,-0.04387542,7.16293,-0.257506,-0.42541042,-0.17813684,-0.1167468,-0.0034911544,16.717442,-0.14353034,0.036975414,-0.34490183,15.716312,0.24109894,-0.66119593,0.019208424,2.12573,-0.15384735,0.14384955,10.020512,31.192291,-0.41386276,26.82482,-0.003386545,0.27726325,0.19875528,-0.087692544,11.379103,36.85036,9.639012,-0.008457265,0.5493267,12.446305,-0.30453888,-0.62473017,-0.113680854,4.2452645,-0.114121735,0.096120656
t51,23.715612,0.020757047,17.190657,-0.17900519,0.0034600147,-0.053352587,5.8676147,-0.28456745,-0.4478663,-0.17947319,-0.11724556,-0.0036767032,16.939535,-0.14810963,0.040307656,-0.3122491,16.712051,0.23570369,-0.66761976,0.02162968,1.2530838,-0.1329931,0.15822403,12.1987,33.641117,-0.42672494,28.225115,-0.0042856294,0.30373985,0.21705158,-0.092804834,11.439792,37.325916,11.096327,-0.0086842785,0.48246923,13.607123,-0.29182544,-0.6225717,-0.11091255,3.5224588,-0.11600088,0.10012816
t39,24.041086,0.025890842,15.645844,-0.17484124,0.0015352163,-0.037049584,8.088669,-0.2377675,-0.40949965,-0.17655435,-0.11615294,-0.0033667465,16.546816,-0.14067622,0.03442311,-0.36712757,14.995216,0.2452376,-0.6561937,0.017487617,2.7960646,-0.16818559,0.13310334,8.42771,29.40119,-0.40464827,25.771214,-0.0027175196,0.25885826,0.18590216,-0.08417002,11.32846,36.482956,8.580405,-0.008308022,0.59591,11.621859,-0.31527147,-0.625815,-0.11545092,4.7517643,-0.11244392,0.0931117
t100,24.155193,0.0065473216,21.959393,-0.19043398,0.008292227,-0.10217275,0.016934652,-0.41210163,-0.563197,-0.20753862,-0.12514943,-0.0046069105,18.169134,-0.19574021,0.056045532,-0.09933661,22.091265,0.22053744,-0.69286615,0.03381246,0.11777066,-0.025203612,0.23519748,23.962332,47.0968,-0.49878412,35.846687,-0.0076328204,0.46704033,0.31509787,-0.12020895,12.097906,40.905075,19.706419,-0.010539389,0.123192765,20.224348,-0.20691095,-0.62988055,-0.10129782,-0.0048757857,-0.13349156,0.12347481
t101,24.156242,0.0064524855,21.992035,-0.19107707,0.008364023,-0.10259432,0.01821898,-0.41333735,-0.56413394,-0.20798562,-0.12516372,-0.0046122475,18.180073,-0.19646898,0.056296725,-0.097120516,22.18666,0.22038403,-0.69338274,0.03394991,0.119454466,-0.0239179,0.23619968,24.111069,47.26107,-0.4998433,35.948387,-0.0077383397,0.4691608,0.31626037,-0.12034861,12.110487,40.96872,19.816977,-0.010580422,0.122626185,20.293896,-0.2049418,-0.6294759,-0.101279356,-0.005662572,-0.13453597,0.1236135
t64,23.939056,0.017279867,18.82802,-0.1842538,0.0052872463,-0.06798598,4.032727,-0.33044475,-0.48904097,-0.19465986,-0.120213196,-0.0039711366,17.57133,-0.16001695,0.04614741,-0.26421797,18.554338,0.23158997,-0.6797149,0.02547211,0.008651083,-0.102941945,0.18348403,15.745608,38.008686,-0.4541885,30.742731,-0.005774605,0.34991038,0.24522635,-0.102120355,11.860385,38.728245,13.537463,-0.009051086,0.37339768,15.607453,-0.2768246,-0.6441312,-0.10993223,2.5105379,-0.11823938,0.108331636
t65,23.922718,0.016415283,19.050215,-0.18440714,0.0055319113,-0.07091628,3.6528509,-0.3371085,-0.49432045,-0.1956692,-0.12079907,-0.0040269103,17.60606,-0.16230296,0.046948433,-0.2527866,18.802902,0.23084448,-0.68263936,0.026108539,0.01569748,-0.09815109,0.18741807,16.362083,38.688675,-0.45735836,31.152163,-0.005925225,0.35768333,0.2506763,-0.10351162,11.87522,38.899418,13.966867,-0.009180796,0.35341474,15.932395,-0.2692969,-0.6425194,-0.109251685,2.348879,-0.11964019,0.1095644
t66,23.930515,0.016611995,18.997772,-0.18419103,0.005491146,-0.07021455,3.7561786,-0.3354534,-0.49299037,-0.19538395,-0.120682485,-0.0040137917,17.595734,-0.16165231,0.04671267,-0.25574985,18.748922,0.23083274,-0.682094,0.02600816,0.014315517,-0.09935298,0.18660222,16.212193,38.524788,-0.45656613,31.053497,-0.005863202,0.3558864,0.24920712,-0.10317445,11.8711605,38.851414,13.849827,-0.009139758,0.35822532,15.850589,-0.27049455,-0.64317554,-0.10943475,2.3918648,-0.11912388,0.10916758
t67,23.949528,0.007539075,21.756094,-0.1864015,0.008307044,-0.09825937,0.00734722,-0.40727264,-0.5542652,-0.20432703,-0.12487263,-0.0045472495,18.070059,-0.1926827,0.055301223,-0.11943792,21.711521,0.22039212,-0.69402266,0.032065086,0.1094941,-0.026339514,0.22996537,23.350903,46.343166,-0.49039757,35.370144,-0.0072780657,0.45863307,0.30886975,-0.11795147,12.060148,40.638634,19.190987,-0.010343329,0.15145099,19.850363,-0.21885137,-0.6314051,-0.10323904,-7.034756e-05,-0.13207139,0.12256753
t76,23.867294,0.011338728,20.61092,-0.18477747,0.007076133,-0.08852048,1.3135638,-0.380122,-0.529113,-0.19802585,-0.1243298,-0.0043409993,17.959597,-0.17930639,0.052078493,-0.1811103,20.341528,0.22470216,-0.69290096,0.029706798,0.067550145,-0.056623943,0.21228004,20.401127,43.150295,-0.47756305,33.660206,-0.0064166705,0.41378796,0.28483924,-0.11255802,11.986871,39.9944,16.883131,-0.009883293,0.24003884,18.1162,-0.2407103,-0.6334874,-0.10538677,1.1569676,-0.1282805,0.11751699
t77,23.888077,0.009319097,21.299906,-0.18416016,0.0077142753,-0.0945596,0.39554152,-0.39553276,-0.5441061,-0.20226161,-0.12509914,-0.0044588083,18.030718,-0.18749122,0.054168142,-0.14818743,21.036163,0.2224609,-0.6943427,0.031193005,0.088040635,-0.039590314,0.2219135,22.044977,44.91365,-0.4860383,34.571903,-0.0068914783,0.43790257,0.2985679,-0.116116524,12.056011,40.40733,18.227623,-0.01022924,0.19061041,19.083065,-0.22764072,-0.63262284,-0.10369695,0.57666487,-0.13125269,0.12059639
t70,23.864733,0.010362543,20.969213,-0.18455973,0.0074553066,-0.09172773,0.8039623,-0.3888012,-0.53734267,-0.20108461,-0.12457513,-0.004399855,17.968573,-0.18324459,0.053081125,-0.16270018,20.698166,0.22389653,-0.6954709,0.030600749,0.07781414,-0.04763561,0.21716027,21.252348,44.0662,-0.48154515,34.1392,-0.0066538285,0.42700493,0.29241484,-0.114580676,11.991947,40.157066,17.586779,-0.0100907525,0.2120324,18.65139,-0.23604496,-0.6307949,-0.104143105,0.83398896,-0.12930721,0.11890929
t63,24.001265,0.020889448,17.64516,-0.1813761,0.0038936886,-0.0557127,5.679917,-0.2954511,-0.45965654,-0.18847737,-0.11859143,-0.0037295325,17.213696,-0.15222044,0.041896604,-0.30764595,17.241533,0.23798558,-0.6696736,0.02237364,0.89735556,-0.12762134,0.16437843,12.887084,34.725834,-0.43602934,28.831987,-0.0046779723,0.3138704,0.22150339,-0.09513545,11.730552,37.922028,11.591246,-0.008706618,0.4654427,14.079303,-0.29588494,-0.64221066,-0.11266894,3.3629591,-0.1155258,0.1026165
t60,23.793156,0.02008833,17.768986,-0.17995043,0.0040116054,-0.057201114,5.367267,-0.2971505,-0.462972,-0.1843125,-0.11739188,-0.003763483,17.165632,-0.15276183,0.042131934,-0.3004848,17.30944,0.2370684,-0.6683715,0.022868052,0.797062,-0.121871434,0.16514194,13.158143,34.919155,-0.43594632,28.943989,-0.0048994026,0.31805617,0.22478367,-0.09584505,11.653311,37.862797,11.77958,-0.008780904,0.46156007,14.285412,-0.28779936,-0.6314555,-0.11076572,3.1781137,-0.11726298,0.10272722
t61,23.846586,0.020838218,17.52877,-0.17927676,0.0037298321,-0.054678608,5.70831,-0.2902825,-0.45709103,-0.18446052,-0.11741134,-0.0037130194,17.104372,-0.15146208,0.041293897,-0.30847415,17.038754,0.23836344,-0.6673044,0.022238435,1.0164503,-0.12791796,0.1616135,12.598002,34.294334,-0.43282732,28.58546,-0.004647065,0.31111038,0.21996836,-0.09452636,11.639788,37.733562,11.401821,-0.008712979,0.47785085,13.973748,-0.2907477,-0.6335667,-0.11151246,3.366009,-0.11673963,0.10162304
t19,22.978037,0.029285457,11.172316,-0.1314309,1.3335636,-0.009017449,11.645608,-0.13419414,-0.3125244,-0.14569983,-0.10223706,-0.0027019456,14.354178,-0.11165447,0.021788405,-0.42596138,9.8466,0.23752,-0.58617043,0.008140112,6.081962,-0.21410578,0.07393782,0.97600025,18.515284,-0.33020568,19.30552,0.8751782,0.16669819,0.120981604,-0.060905375,10.25373,31.837896,3.8352718,-0.006681362,0.85092276,6.755446,-0.29641056,-0.52216214,-0.10541824,6.7602625,-0.09383632,0.0742231
t20,23.014963,0.02829081,11.62139,-0.13648438,1.0425134,-0.012920548,11.114236,-0.14636533,-0.32340422,-0.14915915,-0.10239477,-0.0027884252,14.4081335,-0.11259236,0.022509972,-0.41355398,10.353056,0.23786321,-0.59071165,0.009185995,5.7853417,-0.21031664,0.08056379,1.7928709,19.615953,-0.33715126,20.000004,0.80279404,0.17460811,0.1289653,-0.06350136,10.30852,32.165447,4.363255,-0.0069925794,0.8211606,7.276266,-0.29916906,-0.5327479,-0.10496517,6.5331874,-0.09805004,0.075607255
t22,22.521227,0.020690106,14.472348,-0.15235195,0.0012244575,-0.039419495,7.2840743,-0.21955748,-0.38493937,-0.15047552,-0.103713356,-0.0032821314,15.105856,-0.12561983,0.030528417,-0.31346238,13.374089,0.22239244,-0.6079947,0.015104877,3.250471,-0.15781134,0.12312636,7.828678,26.797016,-0.37174523,24.146955,-0.00031646038,0.24118799,0.18178175,-0.079721026,10.396803,33.555496,8.370242,-0.0081108445,0.59995353,10.736925,-0.27252892,-0.5467619,-0.10017659,4.451079,-0.10770188,0.08525998
t27,22.908808,0.025226245,12.888915,-0.1449976,0.23657909,-0.023966094,9.561927,-0.17735752,-0.35060412,-0.1528426,-0.103082314,-0.0029955432,14.575241,-0.11604858,0.025111467,-0.3738151,11.67611,0.2321602,-0.5987715,0.011844028,4.797101,-0.19145592,0.09824772,4.2341332,22.57587,-0.35289615,21.817125,0.5057759,0.20076773,0.15141158,-0.07026574,10.399217,32.84933,6.044771,-0.0075958627,0.727467,8.732058,-0.29457822,-0.5471629,-0.10301036,5.676327,-0.10501888,0.07935127
t28,22.789593,0.02352706,13.5099535,-0.14718755,0.00025702125,-0.02965249,8.726037,-0.1932669,-0.3637928,-0.1518717,-0.10291482,-0.0031158938,14.761903,-0.11918729,0.027041351,-0.3528321,12.324449,0.22808251,-0.6003517,0.013212234,4.246112,-0.17960703,0.107315235,5.536227,24.128012,-0.36063468,22.69244,0.3175705,0.21607287,0.16285431,-0.07369637,10.420429,33.119316,6.8863115,-0.007784409,0.6848302,9.487882,-0.2879141,-0.5490028,-0.1022833,5.205595,-0.10724546,0.08154214
t17,22.948431,0.030498883,10.554608,-0.1294718,1.8362494,-0.003804815,12.312135,-0.11691614,-0.29762784,-0.14229843,-0.10186844,-0.0026158514,14.256804,-0.11135892,0.020853195,-0.43772405,9.174116,0.24300568,-0.57065547,0.007183211,6.530204,-0.22073635,0.06502824,-0.021067014,16.977715,-0.3218283,18.297178,0.9520058,0.15459208,0.11064806,-0.057723176,10.160107,31.380192,3.0361311,-0.0064035854,0.8881582,5.9863205,-0.30227667,-0.50611264,-0.10647684,6.9997954,-0.08834724,0.073100306
t13,22.614656,0.03264931,8.707484,-0.11280454,3.1274033,0.81062424,13.981633,-0.06960344,-0.2534882,-0.124358766,-0.101161785,-0.0023389664,13.811623,-0.10823556,0.018338911,-0.46444708,7.113914,0.24995008,-0.5327547,0.0033396739,7.72144,-0.23173846,0.041870467,-0.40883756,12.707137,-0.29538852,15.661256,1.3330016,0.12158304,0.08273115,-0.048603535,9.780583,29.89068,1.150967,-0.005583645,1.0019608,3.871123,-0.30169708,-0.4462297,-0.10554038,7.762021,-0.073375106,0.06828816
t11,22.441946,0.031697728,8.955871,-0.112846345,2.9211645,0.58038133,13.505885,-0.077293776,-0.25903112,-0.12502776,-0.099751815,-0.0023651507,13.737509,-0.107721314,0.018399898,-0.45157912,7.3511405,0.24521078,-0.53411335,0.0037525273,7.476059,-0.22662073,0.04518651,-0.33278146,13.280566,-0.29665384,15.955789,1.2649779,0.12682451,0.08753801,-0.04967484,9.779795,29.82587,1.504372,-0.0056631546,0.9703453,4.203575,-0.2950214,-0.44889498,-0.10380014,7.533589,-0.07474094,0.06862403
