,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
t63,0.08352478,-0.3009152,0.03704146,6.755302,12.045853,-0.3852811,4.107003,5.5870547,5.1383996,3.9765646,-0.0776852,6.937002,13.129896,6.3331466,-0.066554256,-0.37922776,0.5688873,0.37863144,7.6113596,0.13325629,-0.51298606,0.22037843,-0.6579237,-0.41227758,1.7999718,0.19864406,4.8894,3.8487015,6.1017203,6.3945055,2.8089576,5.3729343,0.008269385
t64,0.09169124,-0.26866865,0.019831741,6.644995,12.484073,-0.37665603,4.7426977,6.074499,5.1808505,4.020641,-0.0971376,7.783536,13.739022,6.5947356,-0.05478635,-0.37896734,0.5817015,0.38214743,8.2696705,0.12743628,-0.47955787,0.22499532,-0.7317736,-0.46920896,2.3294988,-0.023624714,5.6341496,4.187292,6.290256,7.3982253,3.3628268,5.032702,0.0088425195
t54,0.06238757,-0.40555885,1.5911009,6.4858055,10.218837,-0.43166682,2.3439536,4.1134396,5.246004,3.718918,-0.016493438,4.3580985,10.7316265,5.5657897,-0.09415711,-0.40071326,0.583868,0.36028925,5.0265903,0.15040901,-0.6656919,0.20297705,-0.39139235,-0.31170672,0.24213608,1.1420255,2.5624266,2.7586265,5.6072946,3.29489,0.65986216,6.6892624,0.0062454855
t59,0.06829429,-0.37003013,1.2033839,6.4650493,10.533245,-0.416836,2.7061377,4.414321,5.13931,3.7536228,-0.02784767,4.877459,11.115747,5.636936,-0.086881705,-0.3908763,0.5709829,0.35923406,5.581712,0.14496608,-0.61202925,0.20289378,-0.4483939,-0.3324512,0.6459094,0.95789534,3.0360143,2.9024458,5.694327,4.095492,1.1405243,6.315049,0.0066126874
t60,0.07259945,-0.3537094,0.9189476,6.5326715,10.853247,-0.4068909,3.039642,4.6902347,5.0984535,3.783836,-0.039112348,5.327661,11.526445,5.789877,-0.08259971,-0.3867449,0.56557363,0.36239177,6.018805,0.14177977,-0.5839102,0.20658751,-0.49650455,-0.3478178,0.9473456,0.8266062,3.4226549,3.0959387,5.784076,4.6728544,1.4978238,6.092548,0.0069882497
t3,0.025797095,-0.9259844,4.320949,0.95877534,8.515147,-0.41018525,-0.12681182,-0.634753,6.616412,6.22433,6.3179317,-0.81680715,5.2783537,0.0070227296,-0.015061747,-0.21012902,0.42926884,0.30692926,-0.32664558,0.14558631,-0.44044533,0.110598095,5.1692896,5.176979,-0.46572992,11.033252,-0.048803948,-0.31697103,4.15546,-0.42801163,-0.9302118,5.6925035,2.7342646
t4,0.025791813,-0.914558,4.287051,0.9716675,8.454397,-0.40669876,-0.1264956,-0.617194,6.5574427,6.0812817,6.217876,-0.7957056,5.2303905,0.0064839902,-0.015623023,-0.2114866,0.42631766,0.30509314,-0.32040507,0.14465597,-0.44360802,0.13227421,5.049252,5.106878,-0.45972273,10.810679,-0.048410702,-0.31157073,4.153115,-0.41435382,-0.9143986,5.7186995,2.6427274
t29,0.48198113,-0.8737008,2.396873,0.17559966,7.40219,-0.33504292,-0.047416225,-0.82309467,6.0360556,6.5651674,6.8008275,-0.8322994,4.2229238,0.015902964,1.2189131,-0.12378748,0.3238034,0.19304454,-0.35711592,0.09873567,-0.15644875,0.043272365,6.4311533,4.780841,-0.2242477,11.056935,-0.044088665,-0.38854334,1.5058304,-0.5577413,-1.0517033,2.7632923,2.8857522
t40,1.7903372,-0.5596018,1.1300421,-0.016284812,6.4621334,-0.25173384,0.21648923,-0.43639234,4.8354907,3.333417,3.9697747,-0.27801034,2.3930168,1.0670395,1.5469574,-0.12536894,0.2972369,0.11885688,-0.21738172,0.07525828,-0.1953028,0.41263202,4.217868,3.0399654,0.69288063,5.814642,-0.06103088,-0.20273018,0.66609025,-0.26805264,-0.7262327,2.3254259,1.0196646
t66,2.6355407,-0.54172045,0.9354936,-0.015721967,7.3024354,-0.25993904,0.7051313,-0.39691266,4.966796,3.2106342,3.637236,-0.10034475,2.2854939,1.6224189,2.0474029,-0.1468763,0.29266456,0.09192031,-0.21465574,0.07422414,-0.24376988,1.2561496,3.995389,3.4109473,1.7240672,5.2591343,-0.0696084,-0.16707574,-0.034138117,-0.270677,-0.7546222,1.7834071,1.0589856
t169,4.72067,-0.18616459,0.14165187,3.959428,8.05672,-0.16535406,1.3973713,1.0409331,5.133293,1.1508691,-0.16220677,9.463823,3.270533,2.4974978,2.5539498,-0.097215205,0.26307595,0.014533063,2.033209,0.044008225,0.056245875,1.4312063,-0.33901072,2.0308852,8.756061,-0.57873994,2.2184467,5.908923,-0.39680895,4.9330974,-0.16988377,-0.3927996,0.0044663297
t172,4.8581743,-0.17696293,0.14824943,4.4679184,8.210743,-0.14659977,1.5583115,1.6275755,5.265996,0.96318954,-0.19207726,10.149106,3.892956,2.411387,2.563689,-0.090319656,0.27929795,0.008326041,2.524326,0.04053518,0.30327886,1.4506011,-0.40736496,2.022618,9.569193,-0.7315467,3.0727093,6.7268953,-0.4009057,6.2846437,-0.09728447,-0.47122255,0.005292799
t173,4.8294206,-0.17665271,0.14578982,4.3132067,8.172243,-0.15235057,1.5109487,1.4757662,5.2186866,1.0288891,-0.18219137,9.9625225,3.696417,2.4521983,2.5648985,-0.09329544,0.2734978,0.009367512,2.3891861,0.041199435,0.21510264,1.4544611,-0.3844563,2.024367,9.341698,-0.68064183,2.811326,6.458186,-0.40242282,5.87204,-0.11768375,-0.44949472,0.0050551407
t306,5.2888026,-0.15355404,0.17187436,6.2096953,8.83463,-0.08917144,2.2698345,3.5029562,5.846635,0.48350185,-0.27477404,12.184654,6.1593213,2.6248984,2.4642134,-0.063237004,0.33255216,0.011177744,4.2077746,0.031700745,1.2562429,1.5081694,-0.6589829,1.9890943,12.242186,-1.2290313,5.535518,9.146474,-0.37089756,10.3389845,1.4755839,-0.71283716,0.007341245
t307,5.287825,-0.15402833,0.17188194,6.2151365,8.835222,-0.08914427,2.2668219,3.4989083,5.844558,0.48871374,-0.27536854,12.185742,6.166042,2.615955,2.4622312,-0.06337097,0.33142066,0.011266085,4.218705,0.0318062,1.2541028,1.508051,-0.66055846,1.9863802,12.237021,-1.2287291,5.536257,9.148944,-0.36976564,10.3316145,1.4818349,-0.7124485,0.007339059
t167,4.679606,-0.19073237,0.13956106,3.7627337,8.008144,-0.17138246,1.3274833,0.8505735,5.0727906,1.2197303,-0.15059085,9.197776,3.0498114,2.5679712,2.5393112,-0.09809737,0.25852722,0.017935727,1.8596027,0.04560096,-0.007175862,1.4065686,-0.31287724,2.0092752,8.429225,-0.5289939,1.937093,5.6326103,-0.39409477,4.4240794,-0.19746514,-0.363437,0.004147577
t166,4.7216344,-0.18528745,0.14156115,3.9903612,8.046393,-0.16220154,1.4163125,1.1068434,5.133216,1.1118388,-0.1641071,9.483837,3.3191452,2.513103,2.5463812,-0.09571496,0.26471293,0.01510388,2.0528393,0.04383731,0.06430815,1.4265971,-0.34224695,2.0168295,8.791746,-0.591878,2.293432,5.981582,-0.3962442,5.040552,-0.16546589,-0.39560628,0.004492237
t149,4.9330893,-0.16741201,0.14965189,4.6184483,8.216307,-0.1367284,1.6411911,1.9383966,5.3013825,0.8516787,-0.19797559,10.296508,4.158415,2.4173298,2.5505507,-0.0884947,0.28085056,0.0049241693,2.6908135,0.038765956,0.39690644,1.4781102,-0.43180478,1.9587275,9.876407,-0.7935395,3.4217644,7.0286946,-0.39906925,6.8797636,-0.068170495,-0.49246505,0.0056507993
t110,4.1428843,-0.21333437,0.10576131,2.3806229,7.5384727,-0.1950514,0.99566174,-0.033966362,4.693297,1.8248043,-0.06932877,6.9780836,1.7366195,2.764754,2.5145688,-0.122644626,0.23819338,0.043015312,0.41263914,0.05169213,-0.13691479,1.3894587,-0.10628383,2.075065,6.20433,-0.16341977,0.042566083,3.2549307,-0.35382947,1.175951,-0.33089623,-0.1374209,0.0019627637
t116,4.3919287,-0.17360237,0.12529252,2.7806263,7.7469215,-0.1899906,1.1073663,0.104646996,4.655078,1.6460184,-0.10161108,7.742188,2.1710165,2.776777,2.4158287,-0.108299635,0.2290762,0.029735493,1.0751077,0.04978843,-0.0634714,1.3223257,-0.18494545,1.969151,6.9032907,-0.29572585,0.5501691,3.9052432,-0.3561832,2.2013028,-0.2783185,-0.2019124,0.0027290592
t127,4.95244,-0.10949781,0.1612116,5.128531,8.373442,-0.09550444,1.9605811,2.852231,5.3688636,0.649368,-0.24333826,10.896781,5.0202928,2.4719236,2.3650532,-0.08255471,0.28818595,0.0058803647,3.3161166,0.032435395,0.7442436,1.4298365,-0.51867944,1.8833635,10.826358,-0.96912336,4.429621,7.6354055,-0.3727496,8.636785,0.59095675,-0.54919755,0.006206926
t132,4.7082667,-0.13412659,0.1449721,4.2374067,7.9965234,-0.12950678,1.6584588,1.6675063,5.1302147,1.0707005,-0.18841702,9.577834,3.7780507,2.4364223,2.516822,-0.09214211,0.25644127,0.011905372,2.2954743,0.039580874,0.33647972,1.4385012,-0.3685941,2.001931,9.238213,-0.6716335,2.7197137,6.0840845,-0.37408698,5.871795,-0.08505124,-0.42032567,0.004706551
t133,4.5074887,-0.15891376,0.13184303,3.1902606,7.8135905,-0.1711376,1.3003995,0.5537188,4.798145,1.4484472,-0.13043573,8.280996,2.6007318,2.6278884,2.4276805,-0.10390199,0.23509273,0.022266388,1.436447,0.045709368,-0.029305905,1.3559967,-0.24501574,2.009154,7.625734,-0.4066249,1.1755772,4.537451,-0.3652239,3.279861,-0.21810369,-0.26712373,0.003337424
t95,3.1917043e-05,-0.24199043,0.67066926,1.100426,1.5082042,-0.0074223513,0.598253,-0.49984926,1.1657735,2.751634,2.0428224,-0.4272279,0.76078546,0.009807289,-0.0032659688,0.73003674,0.05850344,0.35517165,-0.12624797,1.2695196,-0.048393518,0.09125445,2.1826968,2.4468026,-0.06516688,4.629593,0.4587756,-0.13517454,-0.0708229,-0.29959312,-0.27923012,-0.066747576,1.2806263
t96,0.004888392,-0.3115193,0.8681871,1.1267377,1.9567628,-0.029958501,0.50004274,-0.5741242,1.3831633,3.4414184,2.710211,-0.50060505,1.2206142,0.013473797,-0.0017225682,0.7247975,0.059548397,0.0023480193,-0.15102495,0.80246854,-0.05966795,0.11083088,2.7222326,2.7202063,-0.12911245,5.5124354,0.4931519,-0.16720054,-0.061766483,-0.35874888,-0.36755255,-0.068163864,1.6140788
t51,0.07608447,-0.9741676,3.468471,2.2992294,5.050953,-0.23650512,-0.063496955,-1.2886547,3.684313,9.868584,8.327531,-1.2907225,4.7707934,0.045804948,0.08252476,0.82579494,0.1582457,0.14636312,-0.40697387,0.048749253,-0.033248488,0.22713201,7.1200156,6.044944,-0.46531954,14.87533,1.2304177,-0.4614009,0.2258765,-0.95106363,-1.0948088,-0.036654785,5.5513234
t74,0.078959085,-0.47812164,2.189396,5.202106,-0.104437016,1.323258,0.8890017,-0.88835466,-0.006816729,4.8318505,1.403031,-0.65799785,-0.06109399,0.038859013,-0.12515981,5.1528997,0.122707404,1.2519948,-0.28431547,3.8493521,-0.3327364,0.12949263,0.2518097,4.247839,0.62142813,6.704149,2.8112817,-0.14411625,-0.36176303,-0.5252258,-0.060496237,-0.1540082,3.3289704
t170,0.19559889,-0.7057964,3.564299,9.838524,-0.2977093,1.6290815,0.96074593,-1.201927,-0.1858194,7.6964426,2.235686,-0.84219474,-0.150048,0.094501436,-0.20258018,9.097849,0.1965425,0.0011241374,-0.2870543,3.448815,-0.4944815,0.13595839,-0.28354576,4.637988,1.6718166,7.3417134,7.58542,-0.26559246,-0.53617656,-0.6590669,3.394801,-0.20815174,4.5269732
t273,0.18217565,-0.42029712,0.8152941,12.834811,-0.520409,3.3435066,2.944234,-0.6595855,-0.17378458,5.1747193,0.47931245,-0.20618485,-0.05547196,0.08568131,-0.23651049,10.8758335,0.49274802,0.030791748,-0.053824525,4.500653,-0.32203156,0.07304137,-0.832491,2.2832553,5.8801217,0.90678537,11.347187,-0.31266785,-0.53189254,-0.21852608,12.089326,-0.15869789,2.0691555
t274,0.18345313,-0.4422828,1.0380315,12.596474,-0.5006693,3.2050025,2.774968,-0.70255095,-0.17448533,5.3798995,0.6257303,-0.26203528,-0.06442251,0.0859949,-0.23457308,10.742625,0.46802372,0.0295527,-0.07212241,4.4195433,-0.33564055,0.079076804,-0.7849091,2.4645026,5.543926,1.4687141,11.043279,-0.30781603,-0.5355772,-0.2547333,11.355125,-0.16559473,2.2701867
