"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113","V_114","V_115","V_116","V_117","V_118","V_119","V_120","V_121","V_122","V_123","V_124","V_125","V_126","V_127","V_128","V_129","V_130"
"t4",-0.0567227291292904,-0.0444143619619635,0.0300418578688309,-0.00837047918822439,0.00382010352014963,-0.00275004763351761,0.155780290748228,-0.0117823567932984,-0.0222356281394555,-0.0384143969098441,0.0700232360084172,-0.113074675994463,0.00207581549498208,-0.0151907503339264,-0.00031859524272515,3.19713325474813e-05,0.0262822248804723,6.74270658630322e-05,-0.00927081332856272,0.000989486068992437,-0.237995546439246,0.0250654491097521,-1.30295257435697e-16,-0.024590246726042,0.118048798778528,-0.000233235107656862,0.0039284878233316,0.000112883590618212,-0.0274770426528084,-0.0118570005408476,0.00130150460494103,-0.00110111576030468,0.0320505856669872,-0.0181284561286855,0.000204943932360263,-2.40213828749221e-05,0.000300040424749691,0.000267779965567156,0.00537171279674648,-8.03856510002112e-16,8.13948038988107e-16,-1.0459682566679e-16,7.16698410374236e-16,-1.13285214552366e-15,4.12375510767333e-17,-0.0136363459930043,-0.00196250071504984,-0.00520928681187415,0.585794291463543,-0.0259306341341123,0.000986923147403279,-0.0633115027384469,-0.0787152107297264,-0.00202052034610895,0.00100966840620101,0.00193239829680609,-0.000312201101358696,0.0489256157344113,0.0146630129161822,-4.90279600991854e-06,0.00915369137390078,-0.000582478271843427,5.77286920712759e-05,0.000652769503529212,3.03818880861897e-05,1.72022187193439e-05,-0.00492684555984774,-0.00965806990083228,-0.00111202273337533,-1.85614360873992e-05,-1.65778879328218e-05,-0.000650085640622939,0.0319860508507721,1.16223513547283e-05,-0.403070040333785,-2.19618462045168e-14,0.0997109477818146,6.42601538915825e-05,0.579617345782626,-0.0152903395505197,-0.0023763459329555,-2.41583490994753e-05,0.0123859500744016,-0.000788791128460944,-6.9904155986292e-05,0.00115761900585098,-0.0118676541553178,-1.53172439308736e-15,1.60111602237246e-15,-2.44695484995372e-15,-8.11369460491874e-16,2.6296533958951e-16,-8.315393551007e-15,-6.58522938160155e-16,4.1120672441097e-17,5.05876721073286e-16,2.09761644502873e-16,-1.90539020595286e-15,-1.31040361960074e-15,-2.79650831426172e-15,5.50898094129437e-16,-2.33249750982117e-16,7.2103654313538e-16,-1.02160286426613e-15,9.83330966274464e-16,7.26871155051827e-16,2.40163884435019e-16,-6.11004078442041e-17,-1.04336346742409e-15,-1.81370615866403e-15,1.53570107330928e-15,3.71752561588098e-16,-7.91177055063936e-16,-8.99886163092948e-17,6.61926038485864e-16,-2.3797677894766e-16,1.09741153436732e-17,3.13567471521952e-17,1.56742145048313e-16,-4.66584663663799e-16,-1.23908516715105e-17,5.7576348420015e-16,-2.61654270335451e-16,3.82757515408139e-16,-1.48809770802534e-15,9.62523772044776e-16,-4.53728396784902e-16,4.61664716897599e-16,5.4738750030915e-16,2.41757002870578e-16
"t36",-0.00966095767460279,-0.0735721681032919,0.0165058765698291,0.018428753810186,0.00988966177304561,-0.00491231148657848,0.14141591186704,-0.0046752840989312,-0.0935639851081844,0.00487456854029043,-0.069529022011505,0.0124215165167284,-0.0330436098249773,0.360824590594541,0.00829422792799871,0.00221118300467149,-0.0120160896405947,-0.00138773676398743,0.0395407882824584,-0.00298233821640189,0.0680348434855008,0.0382355038090945,2.17940597363587e-16,0.00813862315570805,-0.0291476261483849,-6.5172692319058e-05,0.00136936301476598,8.97507731203317e-05,-0.00656367163568133,0.0131054770109282,0.00219296368437114,-0.00189275113009004,0.0195197761739598,-0.11861681180428,0.0029745747493579,0.000138563171460839,-0.00117870169713939,-1.05114213821561e-05,-0.00205599989483393,-3.45127673974964e-16,3.53293181724452e-16,8.20254285724315e-17,-7.49164482479777e-18,4.38326098915409e-16,2.11491649308013e-16,-0.000121418368966036,-0.000589809834247145,-0.000509618520192412,0.0016136749410437,8.90977974833821e-05,-0.000172916978274166,0.00415689752893994,-0.000558856019868714,0.00247892885959733,-0.00125671509861987,-0.0054468842018859,0.00246457926020777,0.00395619359872279,-0.0231265452362965,-0.000131620979222396,0.000129227219775242,-0.0722009498584381,0.00249244768071988,0.0027025099015947,0.0009242499720303,0.000623217085452376,-0.28750560655083,-0.8201582338848,-0.119705173267552,-0.00254200028716255,-0.00285834647260623,-0.144463414942517,-0.00705178809279863,-0.000544420872134045,0.0231291627179327,1.52746207454968e-15,-0.00360683929786521,-2.33094350508282e-05,-0.0134507268515527,-0.00272629964163337,-0.0028556729102,-2.90188936570926e-05,0.0197965516236534,-0.00140019471776388,-0.000124500676339305,-1.40523408774639e-05,0.000140274915511468,-2.25989754606991e-15,2.76726723464681e-15,1.91874500188685e-15,-1.38148805378337e-15,2.53245556452284e-15,-1.5669219769802e-15,-6.02675026504268e-16,6.14051798953881e-16,2.17436703998132e-17,2.02859790272196e-16,-1.8135539411665e-15,-4.98189000594186e-15,-4.62549154703558e-16,2.79118344003937e-16,3.64297071520096e-16,-5.25561182851569e-16,-1.67610745836998e-15,-3.06232690160285e-16,-2.68084225349355e-16,-7.90906042852399e-18,1.26448711870604e-16,-7.90580576448782e-16,-2.11603982277832e-15,7.09937527925106e-16,-8.41164725401652e-16,-9.62038462476572e-16,-5.0595291723027e-16,5.15444930183306e-16,3.3366171050228e-16,6.27355531645529e-16,-7.23099580634588e-16,-3.99365308843599e-16,-5.35681132597522e-17,5.73288508100269e-16,-1.25909389320828e-15,2.53307241923673e-16,2.40653628318846e-16,9.52744343579271e-16,3.23986102148362e-16,-1.80598788413419e-16,-7.88802687410457e-16,-1.55907919897367e-16,1.56486451905908e-15
"t44",-0.00973358026690241,-0.0748502551454135,0.0169481212026625,0.0190729952134861,0.0104180394213386,-0.00523782614198647,0.153759546335716,-0.00512170165497225,-0.103539981268424,0.0054729416184508,-0.0789296213753703,0.0142488271111848,-0.0390104452559756,0.42883107461297,0.0102543125002741,0.00274309117976224,-0.0156298829915034,-0.00187645446790845,0.0572648164367555,-0.0044070679338845,0.11066758211162,0.0674371634829239,6.53057350848253e-16,0.0153693285589306,-0.055216449669272,-0.000127492599584401,0.00269621567829492,0.000187544664205176,-0.0151531471512989,0.0313528887200056,0.00563423084961572,-0.00488899452050525,0.0562934146372929,-0.375357779595992,0.0100316506401876,0.000542573801359392,-0.00482611570689338,-4.38746542703039e-05,-0.018376772223843,-1.52053947434147e-17,-2.38657490640654e-16,7.4792834877677e-17,-3.11883460874629e-16,2.4776989901115e-16,-1.69493678971826e-16,0.000478088883047959,0.00232061336465744,0.00149218226936637,-0.00346316055570965,-0.000188530224171926,0.000265457822232762,-0.00575104340015409,0.000569123556119017,-0.00236350588011604,0.00119455377326176,0.00409307659664397,-0.00145893133910078,-0.0022383905530555,0.0128456946625756,7.06715311186839e-05,-6.59333104789279e-05,0.0326409772880458,-0.00106058329043431,-0.00114287226621002,-0.00033971477838709,-0.000219500038198501,0.0974741059555941,0.274449198965251,0.0398467859493822,0.000842865052945749,0.000945109058741262,0.0476559013680807,0.00226805682178358,0.000173244824159738,-0.00658254848933539,-5.56795753713186e-16,0.000928746833959465,5.23165285129432e-06,0.00297088413250347,0.000549022996195676,0.000571721508741238,5.80925453419201e-06,-0.00362503729574055,0.000242479017698686,2.15145220498437e-05,2.42266466289956e-06,-2.3084625343478e-05,-0.00729038224198358,-0.0469102002900176,-0.0990254124096714,0.0395421963274373,0.0169432012537813,-0.0497266145130868,0.0979698626500772,0.092252861659824,-0.0160454903010972,-0.092750146250561,-0.104922034318446,-0.0423379086561054,0.0828679969912177,-0.0401087989183014,0.051587915405731,-0.0179709047344861,0.0746556266038636,0.0405865076051818,-0.1030352962818,0.0714753433728062,0.0439517880350819,-0.00026941010276585,0.184509800985557,-0.0597922035123489,-0.0527740842755877,0.0502314953454124,0.062436000994263,-0.000528270988614878,-0.00175005430953231,-0.0632593432661182,0.0377659725133088,-0.019072650315321,0.0974831868733945,0.0642052994116915,-0.0648851436678951,-0.118736485425742,0.0861070406997129,0.0845280495241658,-0.276234265694765,0.178187100696946,-0.15878682282011,-0.0686060187406702,0.412818967486766
"t45",-0.00973358026690241,-0.0748502551454135,0.0169481212026625,0.0190729952134861,0.0104180394213386,-0.00523782614198643,0.153759546335716,-0.00512170165497226,-0.103539981268424,0.00547294161845092,-0.0789296213753702,0.0142488271111848,-0.0390104452559755,0.42883107461297,0.010254312500274,0.00274309117976226,-0.0156298829915035,-0.00187645446790863,0.0572648164367554,-0.00440706793388475,0.11066758211162,0.0674371634829237,6.0082044413001e-16,0.0153693285589305,-0.0552164496692722,-0.00012749259958441,0.00269621567829469,0.000187544664205573,-0.0151531471512986,0.0313528887200057,0.00563423084961558,-0.00488899452050555,0.0562934146372932,-0.375357779595992,0.0100316506401877,0.000542573801359256,-0.00482611570689346,-4.38746542700576e-05,-0.0183767722238436,8.36738433872631e-17,-3.05131525828818e-16,1.30303986108935e-16,-1.41880560228902e-16,7.17635540389232e-17,4.27795538736801e-17,0.000478088883046013,0.00232061336465794,0.0014921822693665,-0.00346316055570949,-0.00018853022417197,0.000265457822232719,-0.00575104340015371,0.000569123556120321,-0.00236350588011562,0.00119455377326129,0.00409307659664374,-0.00145893133910156,-0.00223839055305583,0.0128456946625742,7.06715311174798e-05,-6.5933310478898e-05,0.032640977288043,-0.00106058329043413,-0.00114287226621576,-0.000339714778388248,-0.000219500038198822,0.097474105955594,0.27444919896525,0.0398467859493823,0.000842865052945723,0.000945109058741345,0.047655901368081,0.00226805682177943,0.00017324482415974,-0.00658254848933497,-3.31586346162649e-16,0.000928746833956662,5.23165285092155e-06,0.0029708841325022,0.000549022996195719,0.000571721508742035,5.80925453763059e-06,-0.00362503729573748,0.000242479017701617,2.15145220488922e-05,2.42266465855581e-06,-2.30846253412298e-05,0.00729038224198289,0.0469102002900166,0.0990254124096718,-0.0395421963274374,-0.0169432012537811,0.0497266145130847,-0.0979698626500782,-0.0922528616598243,0.0160454903010977,0.0927501462505616,0.104922034318445,0.0423379086561051,-0.082867996991218,0.0401087989183012,-0.0515879154057326,0.0179709047344859,-0.0746556266038634,-0.0405865076051817,0.1030352962818,-0.0714753433728058,-0.043951788035082,0.000269410102765366,-0.184509800985558,0.0597922035123487,0.0527740842755875,-0.0502314953454121,-0.062436000994263,0.000528270988615136,0.00175005430953225,0.0632593432661177,-0.0377659725133085,0.0190726503153212,-0.0974831868733943,-0.0642052994116919,0.064885143667895,0.118736485425742,-0.0861070406997136,-0.0845280495241651,0.276234265694765,-0.178187100696946,0.15878682282011,0.0686060187406695,-0.412818967486765
"t105",-0.00962410046560566,-0.0729109218046139,0.0162729051211084,0.0180841114019682,0.00959724317263153,-0.00472798390805185,0.134166667701854,-0.00440944932639934,-0.0875123245592857,0.00450192927658298,-0.0635577240350017,0.0112390483089257,-0.0289827334041742,0.314003813447475,0.00685098019780758,0.00181727645632565,-0.00912235833143782,-0.00097126674489334,0.0227340369438731,-0.00158934808293123,0.0200034806537186,0.00133244586597327,-9.78437641721913e-16,-0.00190080148385829,0.00720201397073372,2.55792576458113e-05,-0.000579725315848199,-6.57039746696597e-05,0.00897158724026619,-0.0214250136407513,-0.00492781390746775,0.00434845290271966,-0.0681455262626522,0.565458411917012,-0.017296632090042,-0.00124142174190629,0.0119316853819571,0.000112065037273019,0.135660623156935,2.2075135240412e-16,1.16821478212516e-15,-3.0698594130633e-16,7.9347724976119e-16,-9.17241215469527e-16,-2.28042849900038e-16,0.00253891508473375,0.0123164942699775,0.00635263017067729,-0.0118203054718061,-0.000637174878287324,0.000719252456627134,-0.0145046512178914,0.00115383705608163,-0.00455925157359073,0.00229894026521489,0.00649192682238909,-0.00181973578221742,-0.00264595694767308,0.0148404410876187,7.81426219361129e-05,-6.79263384764182e-05,0.0276174921348648,-0.000795949200623772,-0.000846366022550315,-0.000172311811425625,-9.495047784285e-05,0.035505368013068,0.0934334995539187,0.01318156666296,0.000272770849378722,0.000300989603203294,0.0149729756030859,0.000605663155530178,4.27865180693808e-05,-0.000182631481842235,-1.61870649367892e-16,-0.000171150766644923,-2.63302739824268e-06,-0.00161285316900293,-0.00042905291960714,-0.000455792384267737,-4.63261792431469e-06,0.00379692267538793,-0.000294387476931458,-2.62607065451751e-05,-2.97449897493016e-06,3.17115516578759e-05,0.127152163236475,0.283333187855328,0.197990503226318,-0.0985335113692239,0.235749726787536,-0.0498346207545489,0.0588832346070369,-0.00957476267855824,0.0258541971587974,0.0523731801610657,-0.012714023734841,-0.378090098299361,0.046309629307584,-0.000887026626477955,0.214876466132434,0.0337259793224279,0.00683706555429434,-0.0525844767561662,0.0172083828152205,-0.059532292864209,-0.00696569926904433,-0.0208467133281887,-0.0719075190284093,-0.0163117451701218,-0.0520722646390045,-0.240404203431737,0.00288413524711164,-0.0281780217211397,-0.0134211643012639,0.00190968398712646,-0.056039098620657,-0.00233620145716784,-0.0133441613533646,0.0142144884707414,0.0140324185070214,0.00265650302618753,-0.00379333766411153,-0.0256104486893654,-0.0756880040952323,0.0916688156191919,0.0337991224025371,0.0545915033904523,0.018080767665328
"t106",-0.00962410046560563,-0.0729109218046138,0.0162729051211084,0.0180841114019681,0.00959724317263153,-0.00472798390805188,0.134166667701853,-0.0044094493263993,-0.0875123245592855,0.00450192927658293,-0.0635577240350015,0.0112390483089255,-0.0289827334041741,0.314003813447474,0.00685098019780755,0.00181727645632569,-0.00912235833143786,-0.00097126674489334,0.0227340369438731,-0.00158934808293042,0.0200034806537187,0.00133244586597336,-9.02100870948528e-16,-0.00190080148385839,0.00720201397073301,2.55792576459471e-05,-0.000579725315848177,-6.57039746698956e-05,0.00897158724026592,-0.0214250136407509,-0.00492781390746754,0.00434845290271964,-0.0681455262626514,0.565458411917006,-0.0172966320900421,-0.00124142174190624,0.0119316853819568,0.000112065037272735,0.135660623156933,6.28915160902308e-17,1.64579859978354e-15,3.33127021329112e-16,6.54699371683045e-16,-3.52209892410555e-16,4.13339561175635e-17,0.00253891508473369,0.0123164942699774,0.00635263017067624,-0.0118203054718051,-0.000637174878287377,0.000719252456626581,-0.0145046512178912,0.00115383705608182,-0.00455925157359105,0.00229894026521462,0.00649192682238801,-0.00181973578221645,-0.00264595694767317,0.0148404410876191,7.81426219350283e-05,-6.79263384784287e-05,0.0276174921348627,-0.000795949200622967,-0.000846366022550255,-0.000172311811425528,-9.49504778430128e-05,0.0355053680130662,0.0934334995539104,0.0131815666629604,0.000272770849379216,0.000300989603202963,0.0149729756030845,0.000605663155528437,4.27865180713116e-05,-0.000182631481841292,3.66764725602203e-18,-0.000171150766642536,-2.63302739762675e-06,-0.00161285316900088,-0.000429052919607275,-0.000455792384267842,-4.6326179231688e-06,0.00379692267538765,-0.000294387476929262,-2.62607065461126e-05,-2.97449897666141e-06,3.17115516556554e-05,-0.127152163236477,-0.28333318785533,-0.197990503226319,0.0985335113692243,-0.235749726787537,0.0498346207545491,-0.0588832346070386,0.00957476267855817,-0.0258541971587974,-0.0523731801610659,0.0127140237348399,0.378090098299363,-0.0463096293075854,0.000887026626477657,-0.214876466132437,-0.0337259793224287,-0.00683706555429418,0.0525844767561668,-0.0172083828152199,0.0595322928642097,0.00696569926904436,0.0208467133281887,0.0719075190284083,0.0163117451701224,0.0520722646390047,0.240404203431739,-0.00288413524711176,0.0281780217211404,0.0134211643012643,-0.00190968398712654,0.0560390986206572,0.00233620145716825,0.013344161353365,-0.0142144884707416,-0.0140324185070222,-0.00265650302618725,0.00379333766411097,0.0256104486893668,0.0756880040952343,-0.0916688156191936,-0.0337991224025372,-0.0545915033904529,-0.0180807676653272
"t16",0.0455874523053269,-0.0233161540947872,-0.0892492751453302,-0.0340576580041862,-0.00464230572245828,-0.00209163150827893,0.0101912540671522,0.00337395799356128,-0.0133161966601133,0.047872202049542,-0.0127695354398233,-0.00269915250851918,0.00807133660363466,-0.00209878004126194,6.28382158240794e-05,-0.00396340306636964,8.21807671257377e-06,0.00362195176207337,-0.0128010341742207,0.0476311861916005,-0.0106840195775975,-0.0408191986570141,4.76444330548298e-17,-0.0933917040583605,-0.0215922828470308,0.00468716802975646,-0.107205383220607,0.00013642230581686,0.000693452227392121,-0.00175219934635637,-0.0260479543793262,0.00389030130056448,-0.00319794047479748,0.0159549258544636,0.0173555239272281,0.00127802654734322,-0.0309758918954731,-3.67813163838253e-06,-0.0921133630592715,2.92409325919341e-16,-2.31347059564957e-15,4.99031154940766e-16,1.07888958184033e-15,-2.08296921377915e-15,1.61979804569334e-16,-0.0417702010842188,-0.221976911225695,-0.0366433618911308,-0.00504044345161718,-0.0353749524647256,-0.251959128627751,-0.00128033529048357,-0.000600702435961447,0.0976545018470796,0.0903996543209558,-0.818033762097077,0.273508552766822,-0.0054460332844474,0.0283320930284461,-0.0238986681384461,-0.000122682287369461,0.119526499626483,0.166194176764856,0.000810753365380211,0.0640403190109814,-0.0088718863679217,0.0953089173718756,-0.0269156444090544,-0.0631794398894792,0.00173221990164485,0.00179907736471213,0.0258591218484752,2.51163263176413e-05,-0.0203695982392461,0.000258351068438393,-6.68868373308928e-17,-0.000116557105757076,-0.00107730006546202,-0.000928494485465827,-0.000300191890550408,-0.00172869360807769,0.000221339103358308,0.016171092059874,-0.0254783045442479,-8.61476160877253e-05,2.01599142890004e-06,4.26003377877911e-06,-1.07460698325901e-15,1.16009632455949e-15,1.58835618269126e-15,-1.47484021523203e-15,9.03574090549419e-16,2.95770352654046e-16,-4.82541117523619e-16,5.74301890765572e-16,7.40618504024848e-16,6.16307948685807e-16,2.12503625807159e-17,2.53269627492614e-16,-8.06646416329215e-17,-7.07319944802387e-16,-2.69098979210902e-16,3.85454201109331e-16,6.08854058749969e-16,4.90601483049691e-17,1.72930246511438e-17,4.56449114616397e-17,-2.38443162783875e-16,3.17345975886507e-16,1.51788304147971e-16,-4.46094983869161e-16,-8.52182907573606e-17,3.83807569059869e-16,1.26309553094561e-16,2.27628246113332e-16,-1.45716771982052e-16,1.27827436136041e-16,-3.22495936205813e-16,5.64164600452832e-16,7.61380975627945e-16,8.50949627602404e-16,-7.67567704274691e-16,4.2300147759522e-16,-8.70072243419617e-16,8.62808088863964e-16,-7.68699340292223e-16,-2.32019264911898e-16,-7.75204553327136e-18,1.33736337976087e-16,-6.9410623082522e-16
"t62",0.0531233285554992,-0.0345270104015529,-0.176996758768242,-0.0947533244252445,-0.0981187227703997,0.0137993173240318,-0.0243296168525406,-0.00690599154046399,0.0253650416409819,-0.144709132152139,-0.0346694427493014,-0.00090926379163432,-0.000960939277664176,0.000271106391409293,-6.21818065254683e-06,0.000370355974938599,4.8371374650528e-08,0.000506282358013887,-0.0159985474405251,0.314661768198336,0.00779685426298522,0.0245081009580547,2.50658991428518e-16,0.0659066736607693,0.0154827268717087,-0.00424244884460757,0.103832106856743,-0.00116304292265635,0.000208833738135267,-0.000231153864734814,0.0567310053682306,0.0230484037771408,-0.000478555765083336,0.00174529356403005,0.0209612032940954,3.01229959008469e-05,-0.0020859332546635,3.76725683169437e-08,-0.000181326067622717,-9.1398243140528e-17,7.85829734617494e-16,2.33103467084383e-16,2.16840434497101e-18,1.93855348440408e-16,2.09034178855205e-16,-0.000166652465635861,-0.000886668704756445,-0.000226702603263931,-4.80921729230498e-05,-0.000344040716890961,-0.00374260751059645,-2.17568635459686e-05,-1.52318446898312e-05,0.00270747765259441,0.00251683791282971,-0.0321081668413274,0.0165470058609688,-0.000364375299509558,0.0019802883320228,-0.00181868762903259,-1.07604665522549e-05,0.0163461977068025,0.0316653387111036,0.000161007508560685,-0.710587789707534,0.00439152333305192,-0.0210973144620516,0.00570284552383825,-0.00242655456611583,-8.96278320473394e-05,-9.21322149485851e-05,-0.00113131483776681,8.75649370485733e-06,0.535947336362958,-3.55036835166397e-05,-2.38370421521745e-16,1.02655528108299e-05,6.32910767582424e-05,5.24367756428899e-05,1.37791563344684e-05,7.83900187629178e-05,-1.00351833703398e-05,-0.000615933823850475,0.000877806463967296,2.95703340617531e-06,-6.89181856481594e-08,-1.34548828901321e-07,-6.72107768745489e-15,-2.4459601011273e-16,4.21624540836163e-15,-3.85108611666851e-16,-1.1518563880486e-15,-1.45543299634454e-15,-2.51295701912332e-15,1.27838278157766e-14,-6.4922026088432e-16,2.93751026107791e-15,8.99432438250525e-15,-1.70002900645727e-15,2.18314949451681e-15,-4.81439974692188e-16,3.90312782094782e-17,1.34115808736457e-16,-3.83550071043903e-16,8.43509290193722e-17,-4.20453602489879e-16,-4.37800837249647e-15,1.52221985016965e-16,-9.39569602675938e-16,-3.09214459592866e-16,-8.32016747165376e-16,1.36175792864179e-16,-1.34788014083398e-15,9.69276742202041e-17,8.37871438896798e-16,-1.34441069388203e-15,-1.49619899803e-16,-7.35522753814166e-16,-2.22424075685401e-16,-3.96709574912446e-16,6.1257422745431e-17,-3.37132665534368e-16,5.72458747072346e-17,5.12393946716649e-16,2.98220649563863e-15,-6.3729403698698e-16,-3.50847823016309e-16,-9.80769285230387e-16,-3.33934269125535e-16,1.46150452851046e-15
"t67",0.0535226630688283,-0.0351268095611407,-0.1817390616846,-0.098065757556849,-0.103360938447808,0.014713730026864,-0.0264532526812516,-0.00756540726799974,0.0280695177032416,-0.162472765615913,-0.0393568888261448,-0.00104302421914482,-0.00113446046858041,0.000322203220603283,-7.68765557793201e-06,0.000459446461952843,6.29188820224146e-08,0.000684579249733202,-0.0231698436533907,0.46498273771218,0.0126826044590683,0.0432257103036035,4.92869649465315e-16,0.124461017832985,0.0293300457712278,-0.00829919422625376,0.204440861479967,-0.00243031326420207,0.000482121675147412,-0.000553000962283182,0.145755072395107,0.0595342504259777,-0.00138011511355472,0.00552290612917774,0.0706909343897479,0.000117953047853897,-0.00854071498182999,1.57245230001648e-07,-0.00162071401429796,1.48752538065011e-16,-4.33680868994202e-17,-2.1467203015213e-17,1.07444435293313e-16,5.3776427755281e-16,1.34441069388203e-16,0.000656199649455081,0.00348860789835385,0.000663793782225851,0.000103212184853643,0.000727987394881089,0.00574555748747651,3.01004933687225e-05,1.55116905031362e-05,-0.00258141306775016,-0.00239234670512033,0.0241277731246583,-0.00979515887706613,0.000206161353795127,-0.00109995587309331,0.000976511800237799,5.4901218441213e-06,-0.00738987325152593,-0.0134741962219424,-6.80889332076694e-05,0.261181694142056,-0.00154671552153522,0.0071527017852743,-0.00190834075813178,0.000807737859203328,2.97183945198053e-05,3.04634136502628e-05,0.000373200566706145,-2.81633892276843e-06,-0.170548387836546,1.01043311054162e-05,-4.64184335291912e-16,-2.64333919148705e-06,-1.42052753091967e-05,-1.15817967635038e-05,-2.77485041746885e-06,-1.5694115259908e-05,2.00893029107431e-06,0.00011278646531958,-0.000152014320875009,-5.10994495376522e-07,1.18816969826331e-08,2.21423011800836e-08,-0.213203508424868,-0.0633534427735246,0.114910619486656,-0.0191306358955323,-0.0413214303190322,-0.0464682503265032,-0.0964124998768556,0.475951986898612,-0.00436514998292644,0.0987785198630264,0.368880650992023,-0.0279583194606636,0.0846229165225,0.00704519027093518,-0.0101055999318234,0.00177092892795806,-0.0112083295454683,0.0157749702516023,-0.00783066359245086,-0.180559050991231,0.00766453054643714,-0.0145314681852189,0.0265688963359017,-0.0205193215724475,-0.00032559445621305,-0.0627497275937129,-0.00520416930626589,0.00436712398220561,-0.0216132036600504,-0.0107198894689364,-0.0112149530510015,-0.00371433306820629,-0.0165049564624268,0.013002682784147,0.0067187668776982,-0.00328981565446449,-0.014168695365456,0.0339546829654963,-0.0388640009350011,-0.00265773005659792,-0.0186010709108839,-0.0165948631967607,0.0138329497071983
"t68",0.0535226630688283,-0.0351268095611407,-0.1817390616846,-0.0980657575568489,-0.103360938447808,0.014713730026864,-0.0264532526812516,-0.00756540726799971,0.0280695177032416,-0.162472765615912,-0.0393568888261448,-0.0010430242191448,-0.00113446046858041,0.00032220322060323,-7.68765557788421e-06,0.000459446461952784,6.29188820296076e-08,0.000684579249733265,-0.0231698436533906,0.464982737712178,0.0126826044590681,0.0432257103036033,5.33202254488475e-16,0.124461017832984,0.0293300457712272,-0.00829919422625378,0.204440861479965,-0.00243031326420207,0.000482121675147142,-0.000553000962283177,0.145755072395105,0.0595342504259771,-0.00138011511355511,0.00552290612917782,0.0706909343897475,0.000117953047853968,-0.00854071498183047,1.57245229874797e-07,-0.00162071401429865,5.8113236445223e-17,4.33680868994202e-17,1.00830802041152e-16,-1.85073310843276e-16,3.98986399474666e-17,1.73038666728687e-16,0.000656199649455127,0.00348860789835352,0.000663793782225716,0.00010321218485353,0.000727987394880875,0.00574555748747615,3.01004933684589e-05,1.55116905029033e-05,-0.00258141306774929,-0.00239234670511931,0.0241277731246553,-0.00979515887706524,0.000206161353794291,-0.00109995587309396,0.000976511800237944,5.49012184373663e-06,-0.00738987325152553,-0.0134741962219409,-6.80889332090772e-05,0.261181694142031,-0.00154671552153513,0.00715270178527451,-0.00190834075813275,0.000807737859204545,2.97183945199974e-05,3.04634136494073e-05,0.000373200566705329,-2.81633892266261e-06,-0.170548387836528,1.01043311063499e-05,4.36083888272081e-16,-2.64333919353229e-06,-1.42052753078406e-05,-1.15817967640459e-05,-2.77485041556911e-06,-1.56941152603375e-05,2.00893029241927e-06,0.000112786465321398,-0.000152014320875084,-5.1099449646035e-07,1.18816968625035e-08,2.21423025990874e-08,0.213203508424871,0.0633534427735265,-0.114910619486658,0.0191306358955319,0.0413214303190333,0.0464682503265035,0.0964124998768569,-0.475951986898623,0.00436514998292707,-0.0987785198630283,-0.368880650992033,0.0279583194606627,-0.084622916522503,-0.00704519027093495,0.0101055999318217,-0.00177092892795862,0.0112083295454681,-0.0157749702516021,0.00783066359245152,0.180559050991236,-0.00766453054643721,0.0145314681852193,-0.0265688963359034,0.0205193215724488,0.000325594456212502,0.0627497275937145,0.00520416930626559,-0.0043671239822055,0.0216132036600515,0.0107198894689365,0.0112149530510014,0.00371433306820668,0.0165049564624274,-0.0130026827841469,-0.00671876687769903,0.00328981565446449,0.0141686953654554,-0.0339546829654962,0.038864000935003,0.00265773005659694,0.018601070910884,0.0165948631967606,-0.0138329497071986
