,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
t11,1.372207,3.1623337,4.9471917,4.7690063,5.974846,4.762847,4.4341583,6.4526076,4.2786465,1.7223058,6.6948767,4.9064946,5.009454,5.9272084,7.619047,4.754483,3.4469528,5.8357434,4.711057,4.148211,5.404452,5.3252835,5.8801923,4.295874,5.501874,5.257391,5.349858,7.0331483,5.8310323,6.5043573,3.8672972,4.5119944,3.8189437
t12,1.4143544,3.2082617,4.944099,4.7637877,5.964772,4.795487,4.410221,6.490256,4.2707977,1.698859,6.68703,4.8916707,4.9705234,5.9517827,7.57947,4.7303185,3.4163594,5.843436,4.6951866,4.113021,5.4306417,5.3193474,5.865583,4.3262973,5.543638,5.295819,5.342129,7.0650806,5.854964,6.5230303,3.8663406,4.5117826,3.825327
t13,1.4171644,3.2165377,5.0106626,4.7193923,5.92426,4.7385855,4.4670167,6.517155,4.2086444,1.7374064,6.6766534,4.8397455,4.9433746,5.97762,7.5526266,4.6863885,3.4783368,5.8027806,4.651401,4.170472,5.4404078,5.295117,5.8012824,4.3731637,5.512366,5.2876163,5.3869896,7.0592017,5.8303847,6.4902787,3.9219332,4.5134573,3.8570077
t14,1.1025462,3.029056,4.8581176,5.115722,6.3632793,4.8780227,4.2871237,6.385781,4.336455,1.6356833,6.890972,4.9524198,5.0863943,5.6457477,7.6615396,4.9422336,3.272862,5.9579372,4.7702436,3.945838,5.236723,5.3403597,5.9616885,4.256519,5.549788,5.3606563,5.267894,7.094406,5.8033814,6.5189524,3.7980149,4.4311805,3.4699755
t15,0.96904266,2.9108074,4.781675,5.2799354,6.5886393,4.9345345,4.1721263,6.3207655,4.3954406,1.5818576,6.9706984,5.006495,5.1386952,5.505731,7.7379456,5.0385633,3.2054322,5.991939,4.839272,3.8388238,5.1552286,5.351256,6.0542374,4.1880794,5.5587225,5.373704,5.195042,7.0992503,5.769056,6.519564,3.7936954,4.378114,3.2445865
t16,1.0019377,2.9344003,4.8374248,5.197794,6.486765,4.899864,4.1980386,6.332797,4.3685308,1.6122123,6.9155636,4.9907393,5.142201,5.553574,7.724511,5.0052056,3.2514548,5.9608994,4.8263597,3.8913038,5.2089367,5.352501,6.023796,4.20073,5.536589,5.3411946,5.203187,7.0756264,5.769996,6.5102453,3.8071916,4.3994803,3.3234358
t17,0.81153,2.7552667,4.697712,5.469838,6.861607,4.9946203,4.0399895,6.247997,4.4675765,1.5032037,7.0524554,5.058364,5.1676145,5.377175,7.8593726,5.1458664,3.1367419,6.025049,4.9228997,3.737608,5.052038,5.343563,6.189077,4.067071,5.586607,5.390783,5.129425,7.1187625,5.715442,6.5136666,3.8192208,4.3005176,2.9775078
t18,1.3273454,3.1517942,4.9377847,4.8429255,6.0520396,4.7841177,4.408445,6.4443917,4.282585,1.6986806,6.745729,4.9104395,5.009419,5.869921,7.6207995,4.789396,3.4057834,5.8651066,4.712,4.1040397,5.3646603,5.31666,5.8920655,4.2958064,5.5270495,5.2950034,5.340794,7.0646195,5.821926,6.500472,3.8555267,4.4854913,3.755499
t19,1.3336048,3.1478586,4.8887334,4.8703604,6.0724134,4.834945,4.3644505,6.433694,4.332975,1.694127,6.744057,4.9520006,5.029849,5.860774,7.628521,4.814738,3.3502579,5.8820057,4.7538304,4.046798,5.375557,5.3468614,5.938944,4.2655406,5.539309,5.28606,5.303733,7.051321,5.8487105,6.5432615,3.810165,4.4963255,3.7368462
t20,1.2622998,3.1129658,4.9264026,4.9042783,6.1203756,4.8071933,4.3760853,6.4320855,4.2932363,1.691829,6.776584,4.9184084,5.0348043,5.8153367,7.6297874,4.828419,3.3771846,5.883769,4.7293453,4.0640416,5.3405185,5.3279915,5.907488,4.285975,5.521185,5.301098,5.3189354,7.062532,5.8196454,6.509069,3.8408718,4.478207,3.689568
t21,1.1395816,3.0388894,4.915234,5.0070415,6.2426734,4.8402343,4.3099284,6.4021845,4.300981,1.6601744,6.8225837,4.9327164,5.0855765,5.716763,7.6601567,4.8957357,3.346939,5.919787,4.7593865,4.008719,5.2955394,5.3426113,5.932555,4.264036,5.5210123,5.319175,5.2725058,7.060672,5.8065143,6.5087733,3.8290758,4.459132,3.5640402
t22,1.2628007,3.1252506,4.9938135,4.883906,6.103943,4.7473316,4.424677,6.434981,4.232231,1.6849035,6.7908516,4.88322,4.9976783,5.818629,7.632504,4.801501,3.4301605,5.8702455,4.6789885,4.120347,5.3199377,5.2765884,5.8679333,4.3107276,5.5305843,5.3267937,5.364238,7.1019254,5.7761426,6.4465795,3.8923533,4.443586,3.714635
t23,0.738265,2.6472836,4.598231,5.6031823,7.106842,5.0461397,3.9037478,6.159127,4.477652,1.3783786,7.1108327,5.109764,5.2503104,5.2703075,7.9558864,5.2421784,3.129112,6.072245,4.971868,3.694307,4.950043,5.3442435,6.280672,4.0049014,5.6037035,5.4234247,5.0472703,7.1269703,5.665263,6.482465,3.8468742,4.239704,2.7191212
t24,0.99856865,2.925039,4.911621,5.141099,6.3744025,4.870963,4.2447405,6.3621163,4.40707,1.7065126,6.878431,5.0131373,5.080746,5.617797,7.708941,4.9528613,3.224788,5.9034553,4.8189898,3.8762872,5.3007355,5.3251185,6.035796,4.1868973,5.529619,5.296885,5.2357383,7.0859766,5.7501216,6.5146947,3.8009932,4.3828382,3.4753647
t25,0.9230863,2.8845356,4.837058,5.30745,6.570644,4.9142632,4.1949506,6.3393598,4.4382615,1.6469684,6.952603,5.035383,5.063995,5.5560136,7.7568116,4.997116,3.154684,5.9398007,4.8385606,3.8047323,5.219046,5.3080707,6.0946336,4.1428113,5.5734787,5.347312,5.2265596,7.126144,5.730498,6.5102515,3.816392,4.3369517,3.3095703
t26,0.8967392,2.8455498,4.7635646,5.3604326,6.699513,4.945797,4.130199,6.2919507,4.4281807,1.5628442,6.9953156,5.034127,5.1418333,5.464285,7.7912517,5.0690184,3.1755743,5.991803,4.866864,3.7973917,5.1282406,5.335422,6.110416,4.136628,5.5707936,5.371668,5.17883,7.111603,5.739464,6.506872,3.8098626,4.3417926,3.141821
t27,0.7113539,2.6348968,4.59419,5.6253743,7.155616,5.0488944,3.8891685,6.1592455,4.494689,1.381308,7.115313,5.1032457,5.2420526,5.255244,7.9599376,5.2511835,3.117115,6.0684037,4.9835105,3.6817527,4.9484515,5.353848,6.2898655,3.9925132,5.604896,5.4188223,5.0473847,7.1230717,5.6708045,6.4912486,3.8376472,4.24211,2.675401
t28,0.86676675,2.8140543,4.745499,5.3990917,6.767472,4.9557986,4.101377,6.273866,4.43778,1.5394388,7.0097275,5.043507,5.156031,5.436309,7.8196125,5.092678,3.1684632,6.0007215,4.882781,3.781387,5.1058087,5.332583,6.136038,4.114448,5.574183,5.372455,5.165565,7.1125045,5.7300014,6.5012655,3.81796,4.3301096,3.0729914
t29,1.0890801,3.01555,4.8872433,5.1261477,6.3540525,4.864796,4.2951007,6.389306,4.3585157,1.6693124,6.8738065,4.971245,5.053486,5.675655,7.6789327,4.919425,3.258252,5.9288096,4.772465,3.93585,5.273609,5.3185244,5.983885,4.228302,5.555672,5.3432097,5.2788005,7.1039243,5.7810464,6.5100293,3.8139627,4.4100013,3.513983
t30,0.7084078,2.6044245,4.575452,5.6587806,7.2069454,5.070099,3.8647518,6.1480417,4.498779,1.3553612,7.138844,5.110998,5.2542076,5.227986,7.9920363,5.2830577,3.107172,6.091624,5.005716,3.6601624,4.9160614,5.3453426,6.320822,3.9667916,5.607208,5.418784,5.0355515,7.124352,5.6649003,6.489694,3.8528645,4.233914,2.6271
t31,0.8411354,2.7791438,4.7101126,5.4440026,6.8122206,4.977339,4.062268,6.25212,4.4577613,1.5094635,7.037321,5.0593967,5.163143,5.4007754,7.8491488,5.125079,3.1510375,6.013856,4.9073377,3.754511,5.069339,5.334769,6.175753,4.082181,5.5881014,5.387311,5.144301,7.1218843,5.715651,6.5019665,3.8222806,4.306118,3.0284295
t32,1.0565383,3.0031953,4.865086,5.147496,6.3963795,4.8827863,4.2781324,6.3849373,4.336601,1.6279751,6.8963833,4.956507,5.07503,5.645948,7.683776,4.94358,3.2636552,5.962273,4.7708855,3.934948,5.2313066,5.330041,5.9743276,4.235823,5.5617614,5.3705807,5.269392,7.1036882,5.7921853,6.5112605,3.8142087,4.4183064,3.4455512
t33,1.1289179,3.0234873,4.883916,5.061954,6.269452,4.8664045,4.283165,6.395404,4.3862433,1.7174833,6.855292,4.9891253,5.0559187,5.688305,7.664477,4.904671,3.2534153,5.894659,4.796625,3.9141319,5.312204,5.335642,5.995076,4.233199,5.5230417,5.2941446,5.259486,7.0734324,5.7858925,6.5340714,3.8059428,4.4207716,3.5624764
t34,0.98278075,2.9747958,4.9240003,5.254257,6.4687157,4.8494277,4.290595,6.3776374,4.3492045,1.6596427,6.8731055,4.9811,5.0165453,5.688597,7.7396874,4.909359,3.2555025,5.922681,4.758968,3.939169,5.272359,5.2735333,6.0038347,4.1756034,5.592147,5.369938,5.295711,7.137991,5.734107,6.4640837,3.8710618,4.3639054,3.4808958
t35,0.99042326,2.9562573,4.8417916,5.247429,6.4923277,4.9049325,4.2518406,6.371692,4.3907743,1.639863,6.9392853,4.993099,5.0549345,5.6030717,7.706233,4.9668083,3.1901686,5.961315,4.7937074,3.8623908,5.214334,5.315625,6.025212,4.2017856,5.579056,5.3770638,5.2610493,7.1299977,5.7689085,6.516579,3.8028743,4.376518,3.3934972
t36,0.6725111,2.809662,5.7351284,4.1775074,5.3219995,4.7769055,4.270465,6.8078465,3.9660506,2.1318083,6.1375217,4.7320504,5.2535424,6.1980014,7.362808,4.536684,3.6764112,5.6029816,4.8122497,4.0963125,6.082706,5.579554,5.532933,4.472615,4.9718347,4.729819,5.0802345,6.4706864,5.987348,6.699161,3.9905808,4.9370513,3.990506
t37,1.5224909,3.2713444,4.965008,4.602004,5.806375,4.7650065,4.4503856,6.592141,4.196044,1.7684754,6.5735154,4.795305,4.936059,6.082108,7.4675364,4.6077886,3.5233564,5.7575235,4.651512,4.1846337,5.5416517,5.3423657,5.7355137,4.4482193,5.489208,5.261367,5.3657284,7.005042,5.8906927,6.549479,3.9308734,4.5857363,3.9082081
t38,0.9233532,2.898811,4.9229608,5.2617683,6.501787,4.8632946,4.2553167,6.3547354,4.4020834,1.6846962,6.899824,5.014936,5.0393434,5.6153803,7.74543,4.952109,3.2034948,5.911567,4.7968106,3.8722312,5.2833476,5.2822256,6.048329,4.153777,5.576008,5.3448114,5.265052,7.136859,5.714027,6.478802,3.831527,4.336596,3.4179213
t39,1.6105696,3.3293447,4.90932,4.539601,5.7462974,4.7715006,4.461318,6.640654,4.1817894,1.7839942,6.523813,4.7543125,4.906869,6.1456504,7.4086666,4.549156,3.5559,5.727451,4.6321692,4.2010107,5.5874147,5.3628345,5.685248,4.5074296,5.4884524,5.2668986,5.372481,6.98932,5.925144,6.583424,3.951177,4.6245117,3.9353838
t40,0.99633145,2.9418647,4.8567033,5.166712,6.424333,4.9006014,4.2362823,6.36838,4.3747277,1.6457132,6.9091873,4.98322,5.1051908,5.5958514,7.6928763,4.9752064,3.2416928,5.953209,4.810451,3.883516,5.23763,5.350069,6.008917,4.219482,5.536877,5.3375816,5.230693,7.0827594,5.787149,6.5314784,3.7898948,4.4121914,3.3910377
t41,1.0379369,2.9719224,4.9060597,5.082419,6.33568,4.8622813,4.259817,6.375582,4.3239284,1.6504879,6.846372,4.9561315,5.1168327,5.655119,7.692237,4.9384027,3.3188577,5.931895,4.7902737,3.9639657,5.277748,5.351255,5.9664893,4.232971,5.5183725,5.3165183,5.237602,7.0554457,5.790959,6.5102553,3.8219628,4.440455,3.4697
t42,0.67113084,2.6294286,4.616292,5.621001,7.131755,5.067189,3.910042,6.205601,4.528494,1.4108244,7.130298,5.062104,5.2089972,5.2523665,7.9730988,5.2700086,3.07009,6.0832114,5.016556,3.6443076,4.9434505,5.3486757,6.306051,3.9574263,5.5938215,5.3872905,5.080067,7.10877,5.7093005,6.539941,3.8457308,4.275896,2.7129338
t43,0.5822669,2.7522476,5.90279,4.1061945,5.2565403,4.774111,4.277076,6.8135676,4.020724,2.087822,6.0914326,4.722271,5.279232,6.249295,7.3555956,4.550375,3.715173,5.5303288,4.825943,4.2316146,6.0808496,5.548791,5.5173907,4.426119,4.998895,4.728918,5.122319,6.5103083,5.9892783,6.657516,3.904937,4.886592,4.1530495
t44,0.71266365,2.6739056,4.650477,5.5772214,7.051615,5.0261126,3.9503005,6.2302175,4.516804,1.4574742,7.0902686,5.0584826,5.1759653,5.3026433,7.9254894,5.2148123,3.0946074,6.042579,4.983376,3.6817455,5.0025053,5.350409,6.266616,3.99011,5.5987325,5.3829284,5.1064267,7.1132584,5.710596,6.53178,3.832414,4.2871275,2.799429
t45,0.65221053,2.5820794,4.594459,5.660436,7.218118,5.1041975,3.8859613,6.17295,4.522795,1.3854622,7.1653547,5.0787034,5.2454677,5.2055144,8.007255,5.3071795,3.054828,6.119533,5.030024,3.616322,4.9001827,5.339892,6.3222923,3.945421,5.578915,5.3940053,5.047716,7.1074576,5.6942053,6.530636,3.8546674,4.253709,2.618681
t46,0.5649171,2.7494884,5.8875175,4.102684,5.249521,4.7781377,4.2654276,6.817938,4.010362,2.103926,6.0850897,4.723579,5.287509,6.2404366,7.3527017,4.547744,3.7114408,5.5398965,4.8320994,4.198089,6.0981975,5.5631175,5.5166297,4.4393997,4.980568,4.715339,5.1092463,6.4891486,5.9914856,6.6747,3.9212992,4.9029303,4.116317
t47,0.64211047,2.5248544,4.4750495,5.7906218,7.4794564,5.1404824,3.702925,6.0968227,4.5458875,1.1711252,7.2180815,5.132173,5.2958317,5.132591,8.111907,5.4314375,3.05667,6.1545706,5.115317,3.576932,4.7893214,5.3483768,6.476189,3.8486497,5.6345387,5.4252105,4.9882455,7.1236587,5.6466103,6.500629,3.8848054,4.2007256,2.3549054
t48,0.6392222,2.602847,4.623503,5.644239,7.1924787,5.0888047,3.9038334,6.2166014,4.5501137,1.4108995,7.150363,5.0458484,5.1999364,5.2289,7.9956293,5.2972913,3.0356076,6.10132,5.0440674,3.60994,4.9264216,5.3454986,6.325486,3.929136,5.5830264,5.367716,5.083355,7.0984674,5.7244377,6.561755,3.8499224,4.2852483,2.6614485
t49,3.1241395,4.075963,3.900313,4.056754,5.3325825,4.940381,4.4914618,7.0729213,4.125324,1.8442993,6.060828,4.4432254,4.6409345,6.794887,6.8333015,3.9694395,3.8373828,5.478178,4.4946775,4.3194456,6.0062537,5.6008987,5.3367295,5.104377,5.563632,5.352345,5.398993,6.8452554,6.3153105,6.9754877,4.0821075,4.9894032,4.1150885
t50,0.55901265,2.7537642,5.8786125,4.087834,5.236128,4.7630363,4.2751713,6.844759,3.9293718,2.169557,6.0726457,4.7182693,5.270593,6.2425385,7.3555727,4.509143,3.707495,5.5636625,4.815273,4.1278195,6.14441,5.5878534,5.4935913,4.4526362,4.91575,4.664546,5.0531254,6.412969,5.9980865,6.6881914,4.0080223,4.9776025,4.060537
t51,0.53690845,2.7344973,5.9403405,4.082053,5.230106,4.7720914,4.272635,6.8236594,4.003537,2.108786,6.0716734,4.717984,5.289853,6.2562056,7.3502326,4.543823,3.721923,5.5252805,4.8297286,4.219491,6.10707,5.5608377,5.5055127,4.429768,4.9733806,4.7036743,5.106718,6.48336,5.9945374,6.664231,3.9154484,4.907826,4.1488643
t52,0.6156415,2.5407298,4.603114,5.6974173,7.33427,5.1404843,3.866358,6.17131,4.544082,1.3823986,7.199047,5.0592375,5.245416,5.162022,8.031211,5.3445964,3.0074651,6.156882,5.052429,3.568467,4.86734,5.334271,6.3280063,3.9283118,5.5545077,5.3674693,5.0430803,7.0926495,5.7144737,6.5540113,3.853814,4.2599983,2.509147
t53,0.5899391,2.5452988,4.606855,5.679449,7.2770853,5.167875,3.8990245,6.197761,4.5500646,1.3943237,7.2167087,5.0379677,5.247264,5.163009,8.052683,5.3617024,2.9777744,6.184212,5.073654,3.5441751,4.8551893,5.327356,6.339553,3.9079268,5.541173,5.355906,5.0625706,7.0815086,5.7332034,6.5806537,3.866601,4.2815995,2.5687761
t54,0.6508122,2.555689,4.546098,5.714405,7.308612,5.1209164,3.8102074,6.1563315,4.5344043,1.3124968,7.187872,5.0875893,5.260642,5.17628,8.058169,5.3630514,3.051858,6.1434774,5.064917,3.5977824,4.848559,5.3386054,6.3894935,3.902837,5.605325,5.3995523,5.0344763,7.1126165,5.687103,6.527724,3.877302,4.244775,2.5338125
t55,0.6436576,2.5723972,4.550109,5.7084746,7.295838,5.1169705,3.8097203,6.1770597,4.5495963,1.3171338,7.1837764,5.067914,5.2405686,5.185973,8.054787,5.3635106,3.0421977,6.1418204,5.0747323,3.5928626,4.854032,5.3447676,6.391458,3.89433,5.610688,5.3862195,5.0554576,7.1067233,5.7064805,6.545911,3.8740442,4.2649903,2.5544195
t56,3.191986,4.062052,3.7569156,3.9581513,5.3704977,4.9062862,4.545861,7.021722,4.144534,1.8115937,6.006169,4.383682,4.5988765,6.8550634,6.7548976,3.9436643,3.8420577,5.4659014,4.448909,4.3559003,5.99614,5.6332097,5.315611,5.0966587,5.584606,5.379579,5.4021964,6.867912,6.325225,7.0181775,4.0792055,5.007848,4.1601834
t57,3.4721234,4.4864216,4.007489,4.1576233,5.145872,5.14613,4.331725,7.224248,4.175845,1.8632785,6.00482,4.409744,4.6421237,6.870315,6.799992,3.8462732,3.97213,5.497778,4.479122,4.3310723,6.146918,5.620119,5.2549076,5.312381,5.518331,5.360465,5.3164344,6.7815366,6.389489,6.9940343,4.057271,5.0354333,4.1147704
t58,3.2418718,4.1262627,3.793272,3.9854372,5.3210387,4.9535365,4.5071945,7.0855365,4.132784,1.8269109,6.0050635,4.388263,4.5973277,6.8619967,6.7754707,3.9207065,3.854536,5.473839,4.472865,4.341098,6.0212755,5.6240506,5.304122,5.1485066,5.588987,5.366261,5.4037547,6.853527,6.338134,7.0083437,4.0757627,5.0130396,4.1410656
t59,3.253143,4.112294,3.727291,3.932326,5.3418145,4.9330893,4.54102,7.06632,4.124852,1.8232108,5.9768853,4.35334,4.5783615,6.900598,6.7252207,3.9095304,3.8505785,5.4688134,4.4539585,4.3473053,6.010756,5.6400423,5.290732,5.1421733,5.597231,5.3721204,5.411555,6.867309,6.3359876,7.036425,4.0736256,5.014655,4.163854
t60,0.3773178,2.6818972,6.1102448,3.9709234,5.116561,4.7482653,4.281536,6.8929524,3.9141185,2.1930642,5.986055,4.704946,5.288471,6.306571,7.3484,4.4732018,3.755324,5.506255,4.8226366,4.185958,6.2044005,5.5901384,5.4451094,4.4234953,4.881014,4.6086426,5.032199,6.382083,6.0086803,6.666965,4.003052,4.998052,4.1614785
t61,0.65510184,2.5180502,4.510393,5.752787,7.398499,5.1459713,3.77477,6.1077905,4.515792,1.2515991,7.214921,5.1355824,5.3061123,5.1407075,8.092903,5.3995914,3.0576067,6.1656857,5.078212,3.5859208,4.80833,5.33022,6.423892,3.8885293,5.604986,5.424051,4.9840345,7.1218553,5.6414957,6.4932804,3.8889816,4.1995997,2.433041
t62,0.6417614,2.540107,4.5505223,5.7029514,7.30997,5.1509104,3.8428516,6.1457963,4.515896,1.3088639,7.2103996,5.105745,5.2914667,5.1638136,8.079398,5.3810334,3.0381107,6.1705194,5.0726113,3.5799844,4.8291254,5.32276,6.3946495,3.8990993,5.5806994,5.403082,5.0148826,7.10837,5.6693277,6.5192256,3.890121,4.230788,2.524098
t63,3.302732,4.137291,3.7273395,3.9317386,5.3431015,4.9408,4.5342607,7.0514617,4.1538825,1.8055934,5.971273,4.352623,4.5714364,6.9008226,6.7269387,3.901241,3.8649127,5.47329,4.4390173,4.3700924,6.015515,5.643087,5.2834215,5.1440187,5.593851,5.384704,5.397532,6.8695602,6.3439326,7.0287485,4.064884,5.0180492,4.175725
t64,3.2595043,4.0781164,3.6792524,3.8907351,5.3674626,4.885367,4.586664,7.0463195,4.102916,1.8308054,5.968311,4.3335814,4.5782595,6.9190536,6.688583,3.9212682,3.8392875,5.452657,4.4466887,4.3396416,5.999312,5.6482663,5.3018355,5.126844,5.594195,5.373356,5.4255314,6.8715906,6.327279,7.0649076,4.08921,5.017783,4.169293
t65,0.4031708,2.6961172,6.0824776,4.002549,5.147792,4.7577085,4.279416,6.8706813,3.9561143,2.1534998,6.0138893,4.714078,5.289899,6.2872934,7.3520494,4.496999,3.7450426,5.5068674,4.8268576,4.2145834,6.1708703,5.5699515,5.475661,4.420195,4.918391,4.6416464,5.0713897,6.4203463,5.997978,6.6572495,3.96211,4.957211,4.1731234
t66,3.247026,4.189837,3.731927,3.9269216,5.3564687,4.96315,4.5673714,7.055945,4.162635,1.7932185,5.9242444,4.297418,4.5366387,6.9674487,6.6705146,3.8591168,3.862747,5.4703574,4.4023876,4.3903217,5.999423,5.6745124,5.2431045,5.154414,5.6101093,5.401783,5.3984714,6.887774,6.343063,7.06689,4.055962,5.010583,4.216251
t67,0.4333317,2.7104142,6.043315,4.024754,5.1686807,4.7619777,4.2674675,6.859494,3.945663,2.1696942,6.0316033,4.7133512,5.295084,6.2669525,7.347498,4.508425,3.7297766,5.5323563,4.8297467,4.170209,6.1680694,5.5921144,5.477607,4.4396963,4.9074583,4.6431346,5.0558414,6.4106364,6.003508,6.684374,3.97319,4.9711556,4.1220493
t68,0.4263743,2.701809,6.0574656,4.0129476,5.1580076,4.759943,4.275941,6.8640904,3.952367,2.1582918,6.020297,4.712164,5.2922826,6.282234,7.3491535,4.5030293,3.740176,5.514475,4.8279476,4.2012205,6.1684885,5.577126,5.4742494,4.4275002,4.917044,4.6448445,5.065597,6.4198937,6.0012984,6.6666784,3.965909,4.9611435,4.158439
t69,3.1663134,4.2051916,4.0442786,4.162801,5.235976,5.019852,4.4164195,7.146689,4.1750045,1.8415608,6.088302,4.498991,4.656437,6.7496095,6.9034142,3.9278533,3.8868988,5.4827514,4.521125,4.3364134,6.074947,5.5806813,5.3234158,5.166712,5.5485015,5.3571577,5.3677506,6.7978134,6.3626313,6.926386,4.0823503,5.0109606,4.078224
t70,3.3121824,4.295908,3.9541662,4.113617,5.221387,5.0542564,4.398019,7.1647677,4.154736,1.8558576,6.0310683,4.4293714,4.6328564,6.837648,6.826102,3.893149,3.9262047,5.5064306,4.4926453,4.327497,6.0929174,5.602771,5.2752833,5.2324667,5.5391145,5.345819,5.354102,6.819008,6.3551245,6.9654336,4.048105,5.001868,4.1259317
t71,3.015696,4.1916265,4.1768637,4.3290033,5.2062893,4.913536,4.3641586,7.108317,4.041996,1.9663262,6.160168,4.453177,4.757837,6.7363815,6.895998,4.0169663,4.015665,5.5876427,4.5353775,4.2009177,6.128375,5.522279,5.3380527,5.2306647,5.37868,5.2660155,5.3300767,6.818533,6.1846976,6.9062443,4.0187974,4.8385487,4.0992875
t72,3.3194718,4.3533173,4.0476384,4.1913238,5.1688166,5.090733,4.3446674,7.2017837,4.153277,1.8810319,6.049126,4.446251,4.663226,6.8194246,6.8488593,3.888281,3.9678528,5.5180435,4.504759,4.307056,6.1384993,5.591121,5.2732115,5.27274,5.499898,5.333014,5.327766,6.7936463,6.3551574,6.9543037,4.044519,4.996506,4.1099935
t73,3.2467585,4.199711,3.8939521,4.064936,5.280235,5.013532,4.4417615,7.12356,4.1467443,1.8431,6.0338106,4.42551,4.622782,6.837063,6.820094,3.918258,3.8791492,5.4989076,4.4861097,4.335531,6.040736,5.606149,5.2911053,5.1698318,5.557677,5.3526545,5.3780065,6.842172,6.335215,6.96773,4.054157,4.9898653,4.1341147
t74,3.1762993,4.278773,4.12784,4.25449,5.1872816,5.0298758,4.33737,7.168932,4.112034,1.9144005,6.0934124,4.4816923,4.697881,6.7681394,6.8993793,3.943287,3.9711127,5.5531173,4.5288386,4.265795,6.129298,5.5636783,5.2867355,5.251339,5.465551,5.289203,5.3329983,6.810099,6.297483,6.9164977,4.018993,4.9427853,4.1116276
