,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
t11,-0.09811315,-0.107123345,4.9156985,4.762899,-0.024872346,5.3642826,-0.46882218,-0.02854433,-0.034741834,10.006468,0.31532717,0.048065178,-0.51216924,-0.0019203239,0.61399895,-0.2691601,-0.6920086,-0.055073977,-1.0178796,-0.26943538,13.631946,3.5130293,0.1036455,11.385235,0.011992365,-0.38972953,0.55163926,0.50672245,-0.09767936,-0.026909987,-0.21381956,-0.47104657,-0.23867053
t12,-0.09940239,-0.11620802,5.0079846,4.9004087,-0.02447997,5.4384313,-0.4738957,-0.029631712,-0.03926516,10.263203,0.3216556,0.04554707,-0.5571502,-0.0029275096,0.6298479,-0.27516073,-0.7014913,-0.04936641,-1.0557588,-0.2796224,13.950891,3.6471353,0.10595326,11.683134,0.0125591485,-0.39787614,0.56654704,0.5252151,-0.0973464,-0.0276118,-0.21183822,-0.48422572,-0.24904786
t13,-0.12292626,-0.0865707,6.433646,6.993253,-0.0346088,6.5168357,-0.70199215,0.42536998,-0.12607323,10.0892,0.5068016,1.3816861,-0.32713804,0.3190595,0.6685211,-0.16742757,-0.96690327,-0.25630352,-1.3776727,-0.3940027,15.0060215,5.4859443,0.10923958,12.79499,0.014654943,-0.44597954,0.5705016,-0.048706107,-0.087659426,-0.024406254,-0.25909773,-0.82539415,-0.37438476
t14,-0.061414067,-0.11187049,3.584515,2.4001594,-0.013713392,4.3251166,-0.19007283,-0.07652978,0.94803566,10.431621,0.14230911,0.30174777,-0.7766782,-0.006428949,0.5471792,-0.42076683,-0.4116404,1.319951,-0.6641484,-0.1476025,12.580595,1.5440377,0.11391939,10.417252,0.011721756,-0.36643437,0.5329111,1.4220325,-0.1314774,-0.032744717,-0.1544635,-0.22511703,-0.14835334
t15,-0.05782391,-0.05164493,2.6611462,1.1379141,-0.012730033,3.4424276,0.03672317,-0.08087426,2.1238976,10.186422,0.16026749,0.39365333,-0.8055287,-0.009363935,0.47999135,-0.6735698,-0.14427394,3.2064164,-0.38634098,-0.07184414,11.424128,0.27522826,0.09497211,9.195026,0.010952407,-0.4104679,0.47327897,2.00014,-0.17635772,-0.03598721,-0.040507257,-0.17731996,-0.14532064
t16,-0.05642966,-0.09160268,2.945274,1.492745,-0.011013948,3.6487885,-0.048299734,-0.082698114,1.7479287,10.19574,0.14046642,0.37145853,-0.79519,-0.008836073,0.5001473,-0.596299,-0.21515997,2.5954459,-0.4746163,-0.102015905,11.799563,0.58598393,0.101760104,9.613002,0.011110966,-0.39363185,0.4961357,1.809722,-0.16016904,-0.03467859,-0.07966182,-0.17495531,-0.14096662
t17,-0.08199381,1.4109513,1.865783,-0.05659523,-0.027593255,3.0433836,1.130783,-0.013309905,4.705332,10.406396,0.26636896,0.5109718,-0.67383426,-0.0067321537,0.39140674,-1.023817,1.6319476,6.314099,0.84437275,1.2184354,10.354878,0.046429057,0.07137433,7.3101387,0.012230898,-0.5340914,0.36964417,3.3194466,-0.2619894,-0.0440637,1.8253338,-0.26278365,-0.21098869
t18,-0.09293095,-0.10743892,4.666572,4.251045,-0.02253427,5.055682,-0.42725348,-0.03502644,-0.02556714,9.882156,0.28330657,0.0871504,-0.5242713,-0.0016053887,0.59657305,-0.27654013,-0.63786715,-0.012655149,-0.9413793,-0.23821478,13.192331,3.1537054,0.10398742,11.0103445,0.011659048,-0.3723647,0.54224867,0.68981206,-0.0985529,-0.027045175,-0.20852904,-0.40891898,-0.21647541
t19,-0.09118864,-0.103093825,4.560338,4.044355,-0.021754052,4.9599643,-0.40714747,-0.037561342,-0.019268014,9.816887,0.27095714,0.10423509,-0.5324128,-0.0015392393,0.5881388,-0.28133217,-0.6141163,0.027673282,-0.9057643,-0.22766215,13.007609,2.9936612,0.10362668,10.853341,0.011516361,-0.3659995,0.5372154,0.7517908,-0.10021724,-0.027194483,-0.20391081,-0.3833227,-0.20795909
t20,-0.08637782,-0.09823283,4.3736663,3.6590827,-0.020156015,4.7957177,-0.37201172,-0.042546153,-0.0075807674,9.69244,0.24831842,0.13621669,-0.55004895,-0.0016271063,0.57290184,-0.28735542,-0.5695919,0.21533638,-0.8414722,-0.209163,12.6709175,2.7168245,0.103015676,10.563605,0.011291707,-0.35474423,0.52738315,0.86308205,-0.102340035,-0.027525734,-0.19338311,-0.3395351,-0.19366682
t21,-0.08637762,-0.12591103,3.9138198,2.8170907,-0.016070168,4.3821673,-0.31036565,-0.050609753,0.28449473,8.997232,0.2166797,0.19009963,-0.6222498,-0.0034464772,0.52953565,-0.29643363,-0.50686187,0.44218045,-0.70900077,-0.1861275,11.719581,2.131227,0.09838433,9.670912,0.010781385,-0.3072765,0.4949961,1.0708025,-0.111233525,-0.027516099,-0.16422015,-0.26323357,-0.16841456
t22,-0.10139199,-0.13302833,4.6630464,4.2292633,-0.021250647,5.044098,-0.4371857,-0.030309573,-0.025228871,9.474162,0.29964626,0.07285765,-0.5388535,-0.0024226992,0.5871783,-0.25130278,-0.654303,-0.032097545,-0.9427661,-0.2552104,12.937905,3.1738935,0.102655634,10.759018,0.011862368,-0.35266533,0.5279658,0.62279826,-0.10132293,-0.026608795,-0.19521004,-0.42347273,-0.22746749
t23,-0.115253516,2.6339579,1.7486569,-0.13542531,-0.03868289,3.0001755,1.0511824,0.95766,5.5737176,9.106216,0.35475835,0.4684652,-0.40928993,-0.0007863326,0.30994907,-1.0467634,2.749963,7.5111837,2.6613848,2.520975,8.9127865,0.07209354,0.049918614,5.495704,0.010428775,-0.51193786,0.3020042,3.8671384,-0.26659986,-0.04374172,3.2048888,-0.26692316,-0.23478536
t24,-0.070050314,-0.12393063,3.1814027,1.9832141,-0.011294865,3.7129219,-0.18935558,-0.084977284,1.5619898,9.576155,0.16114086,0.33479196,-0.73775226,-0.0067079025,0.4922986,-0.5204888,-0.31302637,2.053877,-0.4750078,-0.13133174,11.757594,0.8521436,0.08831417,9.733357,0.008901384,-0.37681174,0.48651558,1.706277,-0.13761692,-0.033005223,-0.071974695,-0.09519668,-0.1567222
t25,-0.060298532,-0.031193933,2.1547825,0.7948149,-0.013432404,2.795576,0.05444227,-0.085638866,2.859549,9.407616,0.1947309,0.4239005,-0.7647382,-0.009991173,0.40415883,-0.76325196,-0.0676373,4.243939,-0.15177879,-0.021470163,10.440275,0.007057029,0.060848255,8.375376,0.007952462,-0.4324989,0.4169891,2.3046463,-0.1741743,-0.036339696,0.2644574,-0.037568893,-0.16458978
t26,-0.056936,0.2688878,2.4113646,0.57787216,-0.018719675,3.0487304,0.48120686,-0.06807645,2.8344638,10.447534,0.18236934,0.4400504,-0.79434174,-0.009222595,0.45312205,-0.7566347,-0.015693676,4.0069647,-0.20817043,0.03589042,10.898802,0.0044286307,0.08225773,8.584536,0.010946868,-0.4559785,0.4372018,2.333416,-0.20790122,-0.037905686,0.1322266,-0.24228454,-0.180794
t27,-0.15186074,4.5167704,1.8550785,-0.19880512,-0.06694509,3.8459756,2.0291564,2.2106845,6.9964604,9.991351,0.48237064,0.4955391,-0.39634964,0.4582332,0.3524963,-1.3501123,4.295317,9.880226,4.2251534,3.9375887,9.257888,0.103698485,0.027743207,4.7952647,0.012805873,-0.5973223,0.28948262,4.9275074,-0.33500773,-0.05203482,4.8592725,-0.46539813,-0.30451018
t28,-0.085795775,0.98888487,2.0990472,-0.019434655,-0.024850102,2.9242198,1.0630081,-0.035431147,4.02254,10.387372,0.23673567,0.50312686,-0.70969266,-0.0067078066,0.4096564,-0.93909675,1.0398426,5.416922,0.07835591,0.7908015,10.550306,0.034942046,0.07213096,7.7232075,0.011763588,-0.50204664,0.39505666,2.959552,-0.25488868,-0.04234751,1.0317537,-0.29885533,-0.19851436
t29,-0.107337505,-0.1606993,3.49226,2.665842,-0.010811762,4.157791,-0.2833593,-0.07645596,1.0873505,10.081227,0.1892218,0.3041943,-0.7723759,-0.0067916187,0.54726875,-0.5154302,-0.40097257,1.770406,-0.6379144,-0.1760073,12.657414,1.5666808,0.09147624,10.748913,0.010344601,-0.39177594,0.5264328,1.5389436,-0.14075431,-0.033103794,-0.09288325,-0.10882646,-0.1814489
t30,-0.20468913,4.684112,1.8764528,-0.20911896,-0.060769007,4.135996,2.6522498,2.2475753,7.4369483,11.635236,0.5073038,0.5470115,-0.52572834,0.38219064,0.40191364,-1.3997433,4.525632,10.378652,3.9009347,4.2088866,10.379508,0.09120805,0.032345936,5.701787,0.01338564,-0.6736125,0.32786557,5.3893223,-0.37496656,-0.057020403,5.2228737,-0.57201385,-0.33157492
t31,-0.08547143,1.3256942,2.043635,-0.036219127,-0.029010091,2.953012,1.1677637,-0.025358792,4.390273,10.50382,0.25323406,0.5158862,-0.6947523,-0.0060614026,0.4038796,-0.98001844,1.3629198,5.8197136,0.48051384,1.127544,10.48575,0.041863468,0.06785078,7.4793386,0.011788172,-0.5217648,0.3860717,3.1742797,-0.26590934,-0.043458022,1.3917711,-0.3147478,-0.20730647
t32,-0.037450064,-0.1000192,3.5611784,2.1984987,-0.01581186,4.047132,-0.25996512,-0.07510649,0.791416,9.457328,0.14379823,0.26270783,-0.6918996,-0.0075226114,0.51187396,-0.3854854,-0.3688559,1.4268918,-0.57834846,-0.12951508,11.604193,1.4476095,0.10138771,9.56299,0.010147848,-0.34065536,0.505177,1.4898204,-0.10706533,-0.029849911,-0.11581077,-0.2020002,-0.16003631
t33,-0.03488615,-0.09919134,3.5189784,2.1306403,-0.015576807,3.9823396,-0.2527381,-0.076415755,0.84681785,9.424103,0.14084391,0.26845136,-0.69319624,-0.007808053,0.50717926,-0.3939547,-0.3548409,1.5191989,-0.5622581,-0.12392062,11.534056,1.3713791,0.10060997,9.485009,0.010019471,-0.34102142,0.5022946,1.5204988,-0.10762411,-0.029960241,-0.1102644,-0.19576152,-0.1593598
t34,-0.08141831,-0.13973282,3.0417309,1.9066956,-0.008576534,3.533972,-0.20160146,-0.09192465,1.8226957,9.847799,0.16699642,0.38300627,-0.78094506,-0.008923923,0.49601817,-0.61871815,-0.25601953,2.7936425,-0.45679608,-0.12008764,11.964676,0.70164233,0.08448294,9.98832,0.009074769,-0.40185878,0.5005433,1.930599,-0.15178187,-0.03476,-0.035729107,-0.040572047,-0.163116
t35,-0.06608579,-0.0549687,2.405474,1.200174,-0.011393961,3.0171258,-0.09741107,-0.09579371,2.6251385,9.797663,0.18616754,0.4386624,-0.81731665,-0.010626801,0.44021624,-0.7650092,-0.12204306,4.1199784,-0.26590943,-0.048291404,11.131499,0.11137435,0.06749362,9.116275,0.0084259985,-0.4376587,0.4555867,2.345748,-0.17386787,-0.036886405,0.25503406,-0.0225549,-0.16367473
t36,1.467966,0.38602814,4.4328804,1.7563362,-0.019034702,3.3524623,-0.24834609,-0.027549896,0.09778857,3.947902,0.33678,0.077418424,-0.08531237,0.82315695,0.34457698,0.4695644,-0.4894243,0.23474,-0.30439126,-0.15311381,6.9405293,2.5975852,0.08345238,4.920109,0.008855325,-0.1770115,0.25930965,0.58729714,0.37015453,-0.01610659,-0.12520412,-0.45633,-0.15513141
t37,-0.031381626,0.2796749,8.437826,9.261419,-0.053322107,6.7214866,-1.06698,2.1157691,-0.3215361,6.69159,0.816974,4.633814,0.7962828,1.918671,0.57943493,0.73949265,-1.2430692,-0.55894786,-1.6139051,-0.50096774,13.108789,7.8892407,0.11072239,11.518844,0.015615124,-0.44870493,0.4152773,-0.2589684,-0.021247063,-0.013270637,-0.24124797,-1.4633695,-0.56279224
t38,-0.067698695,-0.08728063,2.199183,1.1551766,-0.009503879,2.9066083,-0.08404343,-0.09682695,2.7248454,9.6840315,0.1933114,0.44587308,-0.8176462,-0.011193599,0.43988028,-0.8086534,-0.10032993,4.3734493,-0.2569492,-0.046713475,11.057981,0.03962971,0.066938564,9.025802,0.008522443,-0.43059576,0.43652788,2.3918874,-0.1779925,-0.03777199,0.4022955,-0.009778129,-0.16465294
t39,-0.031065255,-0.009895705,8.291404,10.065563,-0.059886407,6.7413745,-1.131055,2.6668863,-0.35603616,6.6621,0.8063205,5.372956,0.71587324,1.7581644,0.57396674,1.0356418,-1.2189066,-0.59170264,-1.6766046,-0.5126733,12.9165745,8.305178,0.09569925,11.235537,0.015677297,-0.48665142,0.41082513,-0.25898132,-0.017642928,-0.011982732,-0.2537252,-1.6120124,-0.582621
t40,-0.026113067,-0.0989007,2.7594893,1.0630704,-0.012020093,3.0429301,-0.12788336,-0.0769486,1.8741142,8.183959,0.16321547,0.3461781,-0.6436762,-0.008567834,0.41226172,-0.5158524,-0.17677946,2.8118992,-0.27831277,-0.05156064,9.894914,0.42705965,0.08052251,7.8619285,0.008874321,-0.33068794,0.42463538,1.9037011,-0.13164118,-0.030500904,-0.04156664,-0.12407032,-0.13051084
t41,-0.044550695,-0.13466397,3.364456,1.8266382,-0.012535771,3.6844466,-0.23287238,-0.068407156,1.0689857,8.497577,0.16014066,0.27918395,-0.6342948,-0.0065777255,0.47003627,-0.36493132,-0.33957002,1.5586717,-0.46995124,-0.109878965,10.757366,1.189632,0.09550739,8.724024,0.009614372,-0.3045125,0.4622307,1.5116434,-0.11194608,-0.029155854,-0.10299774,-0.17081618,-0.14371955
t42,-0.12937908,2.4702873,1.686689,-0.09069231,-0.036112927,2.914853,0.9080108,0.3692146,6.1908574,10.534197,0.39349398,0.57506377,-0.65489423,-0.003493962,0.36108947,-1.2308104,2.7571936,8.914494,2.6237507,2.986003,10.041417,0.06581897,0.025702141,6.5243163,0.009651625,-0.59803677,0.31888464,4.457579,-0.28742996,-0.049888276,4.1069546,-0.14562002,-0.26232827
t43,0.23008835,2.2525153,9.886435,5.437156,-0.043722007,7.952356,-0.659166,-0.00928206,-0.17521214,4.2563396,1.0236692,1.6130215,1.6120058,3.7241735,0.58872783,0.4778901,-1.5112048,-0.4229313,-1.2469444,-0.58330154,12.966475,6.176339,0.18619747,10.169299,0.020591617,-0.2583384,0.42833567,-0.32427987,0.20418385,-0.014912481,-0.22456223,-1.2449461,-0.35825026
t44,-0.10265392,1.265302,1.6137193,-0.035394646,-0.024219187,2.5421999,0.3933385,-0.02719882,5.361333,10.133639,0.33276927,0.57306594,-0.7481247,-0.008146173,0.37051013,-1.1180543,1.8016834,7.7516966,1.675123,1.820492,10.110259,0.051472254,0.038262352,7.334124,0.009255544,-0.56035024,0.3408549,3.8481615,-0.258146,-0.046723716,3.0553765,-0.056145426,-0.22947922
t45,-0.1273504,2.9268148,1.7017776,-0.11210949,-0.040001467,3.049168,1.1536187,0.6274386,6.5923223,11.192782,0.42259377,0.58465487,-0.72705156,-0.0037455577,0.35189933,-1.3408476,2.8667016,10.017912,3.244355,3.3548398,10.458671,0.08165531,0.013964167,6.7604966,0.009855421,-0.6550298,0.35386857,4.829028,-0.30576825,-0.0536482,4.739838,-0.1465858,-0.27526844
t46,0.98284847,2.2103312,8.1114855,2.3103678,-0.029320406,6.741858,-0.37948,-0.050349634,-0.015313422,2.6303408,0.8768838,0.090242855,1.4754853,3.677456,0.4883173,0.5536869,-0.97196275,-0.02170777,-0.5449692,-0.44325462,10.122591,3.436353,0.1773525,7.381907,0.019426845,-0.15165119,0.36214423,-0.16970795,0.13811454,-0.019251566,-0.14637855,-0.74733794,-0.18954396
t47,-0.41764262,12.138415,2.8542478,-0.16674362,-0.055668592,7.1998844,7.378338,8.126452,12.33761,15.829685,0.92869335,0.4450214,-0.42061684,1.5544165,0.47835663,-1.3069006,8.941118,18.793348,9.947835,9.420128,11.799247,0.07790686,0.043442402,1.9509336,0.022050295,-1.0518484,0.26306176,10.312602,-0.64552355,-0.09368962,12.274658,-0.48857945,-0.2568246
t48,-0.107453674,2.0621486,1.6605027,-0.06893775,-0.031583074,2.7942643,0.7570253,-0.0035031156,5.9923606,10.8273115,0.3628261,0.5799004,-0.77493733,-0.008085805,0.34760153,-1.2369281,2.1489244,8.828883,2.328578,2.6470487,10.406438,0.06559514,0.023814907,7.1074862,0.009388396,-0.62005734,0.36633548,4.326192,-0.2864899,-0.050265376,3.841976,-0.10201895,-0.24045162
t49,-0.037423678,-0.4055349,5.9708414,12.098723,-0.07356329,5.686908,-1.1458236,4.8057156,-0.41502294,5.4163265,0.7157837,7.587333,0.01488653,0.55479664,0.5062154,1.4971133,-0.9110592,-0.6510884,-1.6699921,-0.4522299,9.901238,8.681047,0.0072450256,8.876128,0.012273922,-0.5723199,0.2942434,-0.24041958,-0.016686909,-0.0076299673,-0.11389221,-1.859546,-0.53319514
t50,1.2216583,2.093332,7.992544,1.9002205,-0.031451255,6.463387,-0.38295746,-0.047696944,0.0998586,2.451832,0.8747493,0.11496254,1.6087668,3.7336466,0.4774262,0.6578867,-0.89292747,-0.0065838923,-0.45503512,-0.43841964,9.583983,3.078471,0.17832714,6.915133,0.018893734,-0.14240155,0.3548585,-0.16589724,0.23174462,-0.018846132,-0.16670413,-0.7142223,-0.16617632
t51,-0.102850154,4.582149,11.712665,5.0965395,-0.03956476,9.473712,-0.47831196,-0.031472296,-0.20464595,3.006309,1.3703036,0.9417275,2.5328221,6.053345,0.5938269,-0.018609393,-1.9364796,-0.35521325,-1.3304356,-0.6737048,14.163233,6.1579733,0.21528357,11.251062,0.025084838,-0.26884595,0.39586568,-0.4905342,-0.011053723,-0.019588357,-0.14374572,-1.3754604,-0.36994693
t52,-0.16602786,4.330618,1.8243871,-0.17233911,-0.053184994,3.5871165,1.6919798,1.7367743,7.699387,11.588723,0.5284538,0.5853991,-0.649426,0.16772999,0.3606919,-1.4944338,3.9511657,11.769482,4.4163537,4.5319395,10.574077,0.0991216,0.003675359,5.958185,0.0107403165,-0.6964173,0.33150133,5.6036043,-0.34801358,-0.05906194,6.1488385,-0.25038943,-0.3316864
t53,-0.17393143,4.3238096,1.8499358,-0.17592125,-0.052570444,3.6107197,1.7006311,1.7840517,7.6864343,11.610976,0.5341964,0.5892699,-0.63602394,0.2198699,0.35874498,-1.4980112,3.9227672,11.826559,4.4556923,4.518579,10.5647,0.09818715,0.0030874854,5.9682045,0.010765318,-0.69889313,0.32768267,5.660658,-0.35002524,-0.059178375,6.1666894,-0.2530841,-0.33307528
t54,-0.17826009,5.3494425,1.812997,-0.19141494,-0.058757294,4.148823,2.1826134,2.6586144,8.495651,11.642031,0.6148783,0.58319545,-0.5081694,0.6438349,0.39802715,-1.5402962,4.8826394,12.418839,5.301156,4.922218,10.388648,0.10781306,0.009635018,5.2758756,0.011088847,-0.7076328,0.28030238,5.9059687,-0.3722609,-0.062327273,6.777095,-0.3136972,-0.37843865
t55,-0.16058323,3.952628,1.7659713,-0.15584594,-0.051094275,3.487551,1.4945456,1.4890687,7.4355316,11.187679,0.53285605,0.593971,-0.60019606,0.27470103,0.37934557,-1.4403005,3.9913104,11.076332,4.076631,4.1010704,10.131637,0.091079175,0.011775029,5.8397017,0.010040597,-0.64943296,0.29591918,5.418969,-0.3279906,-0.05733343,5.6434846,-0.24324127,-0.32442918
t56,-0.13165614,-0.93163747,4.261573,14.54737,-0.10081925,4.547304,-1.0766901,7.3381805,-0.46496248,4.271551,0.9376272,9.507817,-0.063855685,-0.0012905087,0.47570205,1.2872885,-0.7337542,-0.64509827,-1.7297148,-0.5341992,8.1187525,9.24341,0.817826,7.6556463,0.010105729,-0.77293736,0.26734346,-0.2087728,-0.0708748,-0.009684066,-0.20912284,-2.1774035,-0.49175438
t57,0.2507824,-0.6990626,-0.06585561,6.606526,-0.047115203,0.0016828394,0.38315552,3.4477727,-0.14940006,0.21511893,0.23711719,3.254058,-0.531756,-0.014491368,0.17390689,1.0060471,-0.07670911,0.3014804,-0.2786877,-0.21497333,0.47733533,2.1213822,1.5095245,0.026870009,0.00031838805,-0.27383214,0.10894213,2.0874119,-0.09583985,-0.012912346,-0.029671025,-0.7075882,1.3875291
t58,-0.13803664,-0.918426,4.5192547,14.816892,-0.10256899,4.8250833,-1.112171,7.421324,-0.4770834,4.418193,0.95730674,9.683204,-0.050519917,-0.0005388121,0.48749506,1.3512157,-0.7723091,-0.6751768,-1.7843744,-0.5449107,8.444816,9.517784,0.7907944,7.9676733,0.010554243,-0.78501797,0.27440524,-0.2301688,-0.06910169,-0.009640484,-0.20794123,-2.2246885,-0.5154861
t59,-0.10821958,-0.8957464,3.6687357,13.327022,-0.092642725,3.9100137,-0.97433835,6.8423963,-0.42206165,3.8676553,0.83463115,8.716959,-0.11166984,-0.0039343755,0.43373516,1.0788382,-0.6480485,-0.56122684,-1.5476104,-0.48534817,7.2246776,8.339943,1.0799948,6.704927,0.008907106,-0.7105705,0.24233857,-0.15427643,-0.06419608,-0.009165245,-0.17740518,-1.9905456,-0.4290636
t60,-0.15270874,6.138001,9.806744,0.4830836,-0.02039362,8.628414,0.003334798,-0.0475112,-0.04272063,0.64809614,1.3322808,0.22327247,2.9296248,7.114929,0.4419226,-0.21764517,-1.4109063,0.93132687,-0.5647479,-0.6007636,10.862843,2.1525774,0.21876015,8.379118,0.025285596,-0.1418972,0.30484423,-0.3280212,-0.064454764,-0.026858186,-0.011090843,-0.9209651,-0.20833594
t61,-0.36828107,9.370663,2.6574311,-0.19982348,-0.06071704,6.143771,5.0214305,5.889349,10.614255,14.252672,0.8042524,0.5197115,-0.43451482,1.5291195,0.41904148,-1.485652,7.28808,16.53417,8.286898,7.3378067,11.346053,0.10178179,0.020355266,3.8516989,0.017339751,-0.9235228,0.28378278,8.619836,-0.53251183,-0.07906894,9.777408,-0.38103426,-0.314844
t62,-0.22676365,5.3493204,1.9271106,-0.21195003,-0.06287296,4.208706,2.1263516,2.5073063,8.405739,11.938169,0.6015328,0.5840634,-0.5821389,0.6254552,0.36197156,-1.6313444,4.689205,12.973995,5.2851257,5.1971087,10.663013,0.11007727,0.2142638,5.534157,0.0109687615,-0.7314837,0.30854344,6.177293,-0.38583902,-0.06254489,7.0281,-0.31201097,-0.35744837
t63,-0.1040476,-1.0100931,2.2683434,12.411728,-0.088689566,2.3545969,-0.7181184,6.9821663,-0.39357907,2.738915,0.7973761,8.349584,-0.19906896,-0.008246065,0.3852331,0.84103614,-0.5062807,-0.40423885,-1.3029876,-0.45681283,5.557511,7.264966,1.0445806,4.930553,0.0074126045,-0.6903623,0.22821693,-0.024125049,-0.09342047,-0.010120996,-0.2336941,-1.8363768,-0.2971745
t64,-0.15835765,-1.1225662,3.7777834,15.120984,-0.1076674,4.0803685,-1.0117579,8.255887,-0.4868134,3.7653894,1.0374033,10.13694,-0.07525672,-0.0031430125,0.48111615,1.2968313,-0.68354505,-0.6039204,-1.7312871,-0.56097776,7.710414,9.399197,0.6623252,7.206081,0.009823846,-0.8283967,0.2790047,-0.17523798,-0.09381249,-0.01086251,-0.28465128,-2.2737124,-0.46229324
t65,-0.20184684,7.007471,11.987871,2.065075,-0.026783895,10.14887,-0.08313418,-0.060415134,-0.12886274,0.7439517,1.5787804,0.1307068,3.4424322,8.185828,0.5047406,-0.18955846,-1.8976488,0.017951354,-0.9399389,-0.68639696,13.162344,3.9151194,0.24088557,10.15974,0.028705139,-0.20400167,0.32357547,-0.5102334,-0.053741183,-0.027272675,-0.01650311,-1.1875083,-0.27947417
t66,-0.16277239,-1.1369077,3.862543,15.339832,-0.109335184,4.17742,-1.0292861,8.383068,-0.49403185,3.813537,1.058157,10.294182,-0.0673569,-0.0028788398,0.48810717,1.3254458,-0.69538337,-0.6157346,-1.761615,-0.56928843,7.847082,9.562141,0.6293385,7.3485746,0.009982021,-0.8411943,0.28337124,-0.18311141,-0.09512452,-0.010943328,-0.29203647,-2.308778,-0.47232962
