"","t1","t3","t7","t9","t12","t13","t14","t18","t19","t78","t144","t145","t130","t131","t39","t59","t95","t100","t101","t127","t135","t136","t53","t98","t99","t159","t160","t73","t132","t133","t103","t77","t44","t60","t119","t120","t80","t28","t104","t105","t157","t158","t114","t163","t164","t177","t178","t109","t36","t57","t58","t89","t169","t170","t165","t156","t123","t124","t65","t86","t87","t50","t42","t15","t16","t30","t147","t148","t113","t45","t43","t46","t47","t66","t67","t61","t62","t17","t173","t179","t180","t121","t122","t64","t23","t24","t21","t29","t116","t117","t81","t102","t110","t111","t168","t175","t176","t174","t151","t91","t141","t142","t54","t55","t68","t118","t139","t140","t22","t82","t161","t162","t51","t52","t48","t49","t32","t128","t129","t152","t153","t35","t38","t181","t182","t94","t76","t166","t167","t106","t125","t126","t84","t85","t63","t40","t41","t26","t27","t34","t146","t149","t150","t90","t93","t171","t172","t143","t56","t69","t96","t97","t88","t107","t108","t74","t75","t33","t112","t134","t154","t155","t92","t79","t70","t71","t72","t37","t137","t138","t115","t83","t31","t25","t20","t8","t5","t6","t10","t11","t4","t2"
"t123",15.98109443395,14.49058971195,13.8130281792,11.9015121336,11.6188978686,11.5988401822,11.957722609,11.59648028581,12.1945153808,9.64559887331,11.27417477231,11.27417477231,11.27417477231,11.27417477231,8.15846161841,9.49103671161,11.27417477231,11.2741747723,10.4619963194,11.27417477221,11.27417477221,11.27417477221,11.27417477201,10.31069673501,11.27417477201,9.32392486801,9.32392486801,8.71283190951,9.32392486821,9.32392486821,9.32392486801,9.32392486791,9.32392486781,9.32392486881,9.32392486791,9.32392486791,8.13168825561,5.50881417331,9.32392486831,9.32392486831,9.32392486851,9.32392486851,9.32392486791,9.32392486791,9.32392486791,9.3239248679,9.3239248679,8.97728192841,5.90536932381,7.68046643381,5.31733145731,3.7683905318,3.76839053206,3.76839053206,3.76839053203,3.7683905321,0,1.399337272,5.2609695474,5.2609695471,3.7640448479,4.32946248301,4.09674571051,10.05314796881,10.71114192591,16.50203058021,19.71368489111,19.71368489111,18.86128858551,19.47704318561,19.71368489101,18.46481282495,17.07261206405,17.73741164325,19.71368489155,17.58341895285,19.54819105455,12.68249758641,19.71368489194,19.71368489193,19.71368489193,19.71368489191,19.71368489191,18.16414625161,14.69406093461,15.47197739701,14.08018320801,16.92969557391,19.30557143521,19.71368489111,18.70028457425,19.21140796955,19.71368489065,19.71368489065,19.71368489065,19.71368489069,19.71368489069,19.71368489069,19.71368489065,19.63583987461,19.71368489131,19.71368489131,18.74189507153,19.71368489153,19.71368489151,19.71368489121,19.71368489111,19.71368489111,15.01187725721,19.71368489227,19.71368489207,19.71368489207,19.71368489187,17.07571853089,17.94868356767,17.54450129397,16.36313409461,19.71368489151,19.71368489151,19.71368489161,19.71368489161,16.79036404151,17.26060556181,19.713684892296,19.713684892296,19.71368489201,18.817397049648,19.713684892248,19.713684892248,19.713684891848,19.264725793248,19.141013014948,19.713684891748,19.713684891748,18.77452812831,18.37539102511,18.10606482711,16.39524146361,17.45681366771,16.58055137891,19.56010322331,19.47049245482,19.71368489114,19.71368489131,19.71368489171,19.71368489119,19.71368489119,19.71368489121,17.35784921181,17.51049359856,19.71368489151,19.71368489151,19.71368489241,18.99020698121,19.71368489181,17.85953388401,19.71368489191,18.58777767211,19.71368489151,19.71368489141,19.71368489151,19.71368489151,19.48077776141,19.71368489191,18.41724692471,17.60116842844,18.17342901054,17.65934023301,19.71368489151,19.71368489151,19.71368489151,19.71368489181,19.16330107481,15.16693038381,14.84316319021,13.6646896314,13.6279664543,13.0265091158,15.5155012499,15.6052075418,14.18507652745,21.28141702145
"t124",15.98109443395,14.49058971195,13.8130281792,11.9015121336,11.6188978686,11.5988401822,11.957722609,11.59648028581,12.1945153808,9.64559887331,11.27417477231,11.27417477231,11.27417477231,11.27417477231,8.15846161841,9.49103671161,11.27417477231,11.2741747723,10.4619963194,11.27417477221,11.27417477221,11.27417477221,11.27417477201,10.31069673501,11.27417477201,9.32392486801,9.32392486801,8.71283190951,9.32392486821,9.32392486821,9.32392486801,9.32392486791,9.32392486781,9.32392486881,9.32392486791,9.32392486791,8.13168825561,5.50881417331,9.32392486831,9.32392486831,9.32392486851,9.32392486851,9.32392486791,9.32392486791,9.32392486791,9.3239248679,9.3239248679,8.97728192841,5.90536932381,7.68046643381,5.31733145731,3.7683905318,3.76839053206,3.76839053206,3.76839053203,3.7683905321,1.399337272,0,5.2609695474,5.2609695471,3.7640448479,4.32946248301,4.09674571051,10.05314796881,10.71114192591,16.50203058021,19.71368489111,19.71368489111,18.86128858551,19.47704318561,19.71368489101,18.46481282495,17.07261206405,17.73741164325,19.71368489155,17.58341895285,19.54819105455,12.68249758641,19.71368489194,19.71368489193,19.71368489193,19.71368489191,19.71368489191,18.16414625161,14.69406093461,15.47197739701,14.08018320801,16.92969557391,19.30557143521,19.71368489111,18.70028457425,19.21140796955,19.71368489065,19.71368489065,19.71368489065,19.71368489069,19.71368489069,19.71368489069,19.71368489065,19.63583987461,19.71368489131,19.71368489131,18.74189507153,19.71368489153,19.71368489151,19.71368489121,19.71368489111,19.71368489111,15.01187725721,19.71368489227,19.71368489207,19.71368489207,19.71368489187,17.07571853089,17.94868356767,17.54450129397,16.36313409461,19.71368489151,19.71368489151,19.71368489161,19.71368489161,16.79036404151,17.26060556181,19.713684892296,19.713684892296,19.71368489201,18.817397049648,19.713684892248,19.713684892248,19.713684891848,19.264725793248,19.141013014948,19.713684891748,19.713684891748,18.77452812831,18.37539102511,18.10606482711,16.39524146361,17.45681366771,16.58055137891,19.56010322331,19.47049245482,19.71368489114,19.71368489131,19.71368489171,19.71368489119,19.71368489119,19.71368489121,17.35784921181,17.51049359856,19.71368489151,19.71368489151,19.71368489241,18.99020698121,19.71368489181,17.85953388401,19.71368489191,18.58777767211,19.71368489151,19.71368489141,19.71368489151,19.71368489151,19.48077776141,19.71368489191,18.41724692471,17.60116842844,18.17342901054,17.65934023301,19.71368489151,19.71368489151,19.71368489151,19.71368489181,19.16330107481,15.16693038381,14.84316319021,13.6646896314,13.6279664543,13.0265091158,15.5155012499,15.6052075418,14.18507652745,21.28141702145
"t65",15.98109443335,14.49058971135,13.8130281786,11.901512133,11.618897868,11.5988401816,11.9577226084,11.59648028521,12.1945153802,9.64559887271,11.27417477171,11.27417477171,11.27417477171,11.27417477171,8.15846161781,9.49103671101,11.27417477171,11.2741747717,10.4619963188,11.27417477161,11.27417477161,11.27417477161,11.27417477141,10.31069673441,11.27417477141,9.32392486741,9.32392486741,8.71283190891,9.32392486761,9.32392486761,9.32392486741,9.32392486731,9.32392486721,9.32392486821,9.32392486731,9.32392486731,8.13168825501,5.50881417271,9.32392486771,9.32392486771,9.32392486791,9.32392486791,9.32392486731,9.32392486731,9.32392486731,9.3239248673,9.3239248673,8.97728192781,5.90536932321,7.68046643321,5.31733145671,5.2609695472,5.26096954746,5.26096954746,5.26096954743,5.2609695475,5.2609695474,5.2609695474,0,4.6851443157,3.1882196165,4.32946248241,4.09674570991,10.05314796821,10.71114192531,16.50203057961,19.71368489051,19.71368489051,18.86128858491,19.47704318501,19.71368489041,18.46481282435,17.07261206345,17.73741164265,19.71368489095,17.58341895225,19.54819105395,12.68249758581,19.71368489134,19.71368489133,19.71368489133,19.71368489131,19.71368489131,18.16414625101,14.69406093401,15.47197739641,14.08018320741,16.92969557331,19.30557143461,19.71368489051,18.70028457365,19.21140796895,19.71368489005,19.71368489005,19.71368489005,19.71368489009,19.71368489009,19.71368489009,19.71368489005,19.63583987401,19.71368489071,19.71368489071,18.74189507093,19.71368489093,19.71368489091,19.71368489061,19.71368489051,19.71368489051,15.01187725661,19.71368489167,19.71368489147,19.71368489147,19.71368489127,17.07571853029,17.94868356707,17.54450129337,16.36313409401,19.71368489091,19.71368489091,19.71368489101,19.71368489101,16.79036404091,17.26060556121,19.713684891696,19.713684891696,19.71368489141,18.817397049048,19.713684891648,19.713684891648,19.713684891248,19.264725792648,19.141013014348,19.713684891148,19.713684891148,18.77452812771,18.37539102451,18.10606482651,16.39524146301,17.45681366711,16.58055137831,19.56010322271,19.47049245422,19.71368489054,19.71368489071,19.71368489111,19.71368489059,19.71368489059,19.71368489061,17.35784921121,17.51049359796,19.71368489091,19.71368489091,19.71368489181,18.99020698061,19.71368489121,17.85953388341,19.71368489131,18.58777767151,19.71368489091,19.71368489081,19.71368489091,19.71368489091,19.48077776081,19.71368489131,18.41724692411,17.60116842784,18.17342900994,17.65934023241,19.71368489091,19.71368489091,19.71368489091,19.71368489121,19.16330107421,15.16693038321,14.84316318961,13.6646896308,13.6279664537,13.0265091152,15.5155012493,15.6052075412,14.18507652685,21.28141702085
"t86",15.98109443305,14.49058971105,13.8130281783,11.9015121327,11.6188978677,11.5988401813,11.9577226081,11.59648028491,12.1945153799,9.64559887241,11.27417477141,11.27417477141,11.27417477141,11.27417477141,8.15846161751,9.49103671071,11.27417477141,11.2741747714,10.4619963185,11.27417477131,11.27417477131,11.27417477131,11.27417477111,10.31069673411,11.27417477111,9.32392486711,9.32392486711,8.71283190861,9.32392486731,9.32392486731,9.32392486711,9.32392486701,9.32392486691,9.32392486791,9.32392486701,9.32392486701,8.13168825471,5.50881417241,9.32392486741,9.32392486741,9.32392486761,9.32392486761,9.32392486701,9.32392486701,9.32392486701,9.323924867,9.323924867,8.97728192751,5.90536932291,7.68046643291,5.31733145641,5.2609695469,5.26096954716,5.26096954716,5.26096954713,5.2609695472,5.2609695471,5.2609695471,4.6851443157,0,1.8445258708,4.32946248211,4.09674570961,10.05314796791,10.71114192501,16.50203057931,19.71368489021,19.71368489021,18.86128858461,19.47704318471,19.71368489011,18.46481282405,17.07261206315,17.73741164235,19.71368489065,17.58341895195,19.54819105365,12.68249758551,19.71368489104,19.71368489103,19.71368489103,19.71368489101,19.71368489101,18.16414625071,14.69406093371,15.47197739611,14.08018320711,16.92969557301,19.30557143431,19.71368489021,18.70028457335,19.21140796865,19.71368488975,19.71368488975,19.71368488975,19.71368488979,19.71368488979,19.71368488979,19.71368488975,19.63583987371,19.71368489041,19.71368489041,18.74189507063,19.71368489063,19.71368489061,19.71368489031,19.71368489021,19.71368489021,15.01187725631,19.71368489137,19.71368489117,19.71368489117,19.71368489097,17.07571852999,17.94868356677,17.54450129307,16.36313409371,19.71368489061,19.71368489061,19.71368489071,19.71368489071,16.79036404061,17.26060556091,19.713684891396,19.713684891396,19.71368489111,18.817397048748,19.713684891348,19.713684891348,19.713684890948,19.264725792348,19.141013014048,19.713684890848,19.713684890848,18.77452812741,18.37539102421,18.10606482621,16.39524146271,17.45681366681,16.58055137801,19.56010322241,19.47049245392,19.71368489024,19.71368489041,19.71368489081,19.71368489029,19.71368489029,19.71368489031,17.35784921091,17.51049359766,19.71368489061,19.71368489061,19.71368489151,18.99020698031,19.71368489091,17.85953388311,19.71368489101,18.58777767121,19.71368489061,19.71368489051,19.71368489061,19.71368489061,19.48077776051,19.71368489101,18.41724692381,17.60116842754,18.17342900964,17.65934023211,19.71368489061,19.71368489061,19.71368489061,19.71368489091,19.16330107391,15.16693038291,14.84316318931,13.6646896305,13.6279664534,13.0265091149,15.515501249,15.6052075409,14.18507652655,21.28141702055
"t87",14.48416973385,12.99366501185,12.3161034791,10.4045874335,10.1219731685,10.1019154821,10.4607979089,10.09955558571,10.6975906807,8.14867417321,9.77725007221,9.77725007221,9.77725007221,9.77725007221,6.66153691831,7.99411201151,9.77725007221,9.7772500722,8.9650716193,9.77725007211,9.77725007211,9.77725007211,9.77725007191,8.81377203491,9.77725007191,7.82700016791,7.82700016791,7.21590720941,7.82700016811,7.82700016811,7.82700016791,7.82700016781,7.82700016771,7.82700016871,7.82700016781,7.82700016781,6.63476355551,4.01188947321,7.82700016821,7.82700016821,7.82700016841,7.82700016841,7.82700016781,7.82700016781,7.82700016781,7.8270001678,7.8270001678,7.48035722831,4.40844462371,6.18354173371,3.82040675721,3.7640448477,3.76404484796,3.76404484796,3.76404484793,3.764044848,3.7640448479,3.7640448479,3.1882196165,1.8445258708,0,2.83253778291,2.59982101041,8.55622326871,9.21421722581,15.00510588011,18.21676019101,18.21676019101,17.36436388541,17.98011848551,18.21676019091,16.96788812485,15.57568736395,16.24048694315,18.21676019145,16.08649425275,18.05126635445,11.18557288631,18.21676019184,18.21676019183,18.21676019183,18.21676019181,18.21676019181,16.66722155151,13.19713623451,13.97505269691,12.58325850791,15.43277087381,17.80864673511,18.21676019101,17.20335987415,17.71448326945,18.21676019055,18.21676019055,18.21676019055,18.21676019059,18.21676019059,18.21676019059,18.21676019055,18.13891517451,18.21676019121,18.21676019121,17.24497037143,18.21676019143,18.21676019141,18.21676019111,18.21676019101,18.21676019101,13.51495255711,18.21676019217,18.21676019197,18.21676019197,18.21676019177,15.57879383079,16.45175886757,16.04757659387,14.86620939451,18.21676019141,18.21676019141,18.21676019151,18.21676019151,15.29343934141,15.76368086171,18.216760192196,18.216760192196,18.21676019191,17.320472349548,18.216760192148,18.216760192148,18.216760191748,17.767801093148,17.644088314848,18.216760191648,18.216760191648,17.27760342821,16.87846632501,16.60914012701,14.89831676351,15.95988896761,15.08362667881,18.06317852321,17.97356775472,18.21676019104,18.21676019121,18.21676019161,18.21676019109,18.21676019109,18.21676019111,15.86092451171,16.01356889846,18.21676019141,18.21676019141,18.21676019231,17.49328228111,18.21676019171,16.36260918391,18.21676019181,17.09085297201,18.21676019141,18.21676019131,18.21676019141,18.21676019141,17.98385306131,18.21676019181,16.92032222461,16.10424372834,16.67650431044,16.16241553291,18.21676019141,18.21676019141,18.21676019141,18.21676019171,17.66637637471,13.67000568371,13.34623849011,12.1677649313,12.1310417542,11.5295844157,14.0185765498,14.1082828417,12.68815182735,19.78449232135
"t50",14.88493983894,13.39443511694,12.71687358419,10.80535753859,10.52274327359,10.50268558719,10.86156801399,10.5003256908,11.09836078579,8.5494442783,10.1780201773,10.1780201773,10.1780201773,10.1780201773,7.0623070234,8.3948821166,10.1780201773,10.17802017729,9.36584172439,10.1780201772,10.1780201772,10.1780201772,10.178020177,9.21454214,10.178020177,8.227770273,8.227770273,7.6166773145,8.2277702732,8.2277702732,8.227770273,8.2277702729,8.2277702728,8.2277702738,8.2277702729,8.2277702729,7.0355336606,4.4126595783,8.2277702733,8.2277702733,8.2277702735,8.2277702735,8.2277702729,8.2277702729,8.2277702729,8.22777027289,8.22777027289,7.8811273334,4.8092147288,6.5843118388,4.2211768623,4.32946248281,4.32946248307,4.32946248307,4.32946248304,4.32946248311,4.32946248301,4.32946248301,4.32946248241,4.32946248211,2.83253778291,0,3.0005911155,8.9569933738,9.6149873309,15.4058759852,18.6175302961,18.6175302961,17.7651339905,18.3808885906,18.617530296,17.36865822994,15.97645746904,16.64125704824,18.61753029654,16.48726435784,18.45203645954,11.5863429914,18.61753029693,18.61753029692,18.61753029692,18.6175302969,18.6175302969,17.0679916566,13.5979063396,14.375822802,12.984028613,15.8335409789,18.2094168402,18.6175302961,17.60412997924,18.11525337454,18.61753029564,18.61753029564,18.61753029564,18.61753029568,18.61753029568,18.61753029568,18.61753029564,18.5396852796,18.6175302963,18.6175302963,17.64574047652,18.61753029652,18.6175302965,18.6175302962,18.6175302961,18.6175302961,13.9157226622,18.61753029726,18.61753029706,18.61753029706,18.61753029686,15.97956393588,16.85252897266,16.44834669896,15.2669794996,18.6175302965,18.6175302965,18.6175302966,18.6175302966,15.6942094465,16.1644509668,18.617530297286,18.617530297286,18.617530297,17.721242454638,18.617530297238,18.617530297238,18.617530296838,18.168571198238,18.044858419938,18.617530296738,18.617530296738,17.6783735333,17.2792364301,17.0099102321,15.2990868686,16.3606590727,15.4843967839,18.4639486283,18.37433785981,18.61753029613,18.6175302963,18.6175302967,18.61753029618,18.61753029618,18.6175302962,16.2616946168,16.41433900355,18.6175302965,18.6175302965,18.6175302974,17.8940523862,18.6175302968,16.763379289,18.6175302969,17.4916230771,18.6175302965,18.6175302964,18.6175302965,18.6175302965,18.3846231664,18.6175302969,17.3210923297,16.50501383343,17.07727441553,16.563185638,18.6175302965,18.6175302965,18.6175302965,18.6175302968,18.0671464798,14.0707757888,13.7470085952,12.56853503639,12.53181185929,11.93035452079,14.41934665489,14.50905294679,13.08892193244,20.18526242644
"t42",13.59864941124,12.10814468924,11.43058315649,9.51906711089,9.23645284589,9.21639515949,9.57527758629,9.2140352631,9.81207035809,7.2631538506,8.8917297496,8.8917297496,8.8917297496,8.8917297496,5.7760165957,7.1085916889,8.8917297496,8.89172974959,8.07955129669,8.8917297495,8.8917297495,8.8917297495,8.8917297493,7.9282517123,8.8917297493,6.9414798453,6.9414798453,6.3303868868,6.9414798455,6.9414798455,6.9414798453,6.9414798452,6.9414798451,6.9414798461,6.9414798452,6.9414798452,5.7492432329,3.1263691506,6.9414798456,6.9414798456,6.9414798458,6.9414798458,6.9414798452,6.9414798452,6.9414798452,6.94147984519,6.94147984519,6.5948369057,3.5229243011,5.2980214111,2.9348864346,4.09674571031,4.09674571057,4.09674571057,4.09674571054,4.09674571061,4.09674571051,4.09674571051,4.09674570991,4.09674570961,2.59982101041,3.0005911155,0,7.6707029461,8.3286969032,14.1195855575,17.3312398684,17.3312398684,16.4788435628,17.0945981629,17.3312398683,16.08236780224,14.69016704134,15.35496662054,17.33123986884,15.20097393014,17.16574603184,10.3000525637,17.33123986923,17.33123986922,17.33123986922,17.3312398692,17.3312398692,15.7817012289,12.3116159119,13.0895323743,11.6977381853,14.5472505512,16.9231264125,17.3312398684,16.31783955154,16.82896294684,17.33123986794,17.33123986794,17.33123986794,17.33123986798,17.33123986798,17.33123986798,17.33123986794,17.2533948519,17.3312398686,17.3312398686,16.35945004882,17.33123986882,17.3312398688,17.3312398685,17.3312398684,17.3312398684,12.6294322345,17.33123986956,17.33123986936,17.33123986936,17.33123986916,14.69327350818,15.56623854496,15.16205627126,13.9806890719,17.3312398688,17.3312398688,17.3312398689,17.3312398689,14.4079190188,14.8781605391,17.331239869586,17.331239869586,17.3312398693,16.434952026938,17.331239869538,17.331239869538,17.331239869138,16.882280770538,16.758567992238,17.331239869038,17.331239869038,16.3920831056,15.9929460024,15.7236198044,14.0127964409,15.074368645,14.1981063562,17.1776582006,17.08804743211,17.33123986843,17.3312398686,17.331239869,17.33123986848,17.33123986848,17.3312398685,14.9754041891,15.12804857585,17.3312398688,17.3312398688,17.3312398697,16.6077619585,17.3312398691,15.4770888613,17.3312398692,16.2053326494,17.3312398688,17.3312398687,17.3312398688,17.3312398688,17.0983327387,17.3312398692,16.034801902,15.21872340573,15.79098398783,15.2768952103,17.3312398688,17.3312398688,17.3312398688,17.3312398691,16.7808560521,12.7844853611,12.4607181675,11.28224460869,11.24552143159,10.64406409309,13.13305622719,13.22276251909,11.80263150474,18.89897199874
"t15",6.64678564614,5.15628092414,4.47871939139,2.56720334579,2.28458908079,2.26453139439,2.62341382119,2.262171498,2.86020659299,8.4245720695,10.0531479685,10.0531479685,10.0531479685,10.0531479685,6.9374348146,8.2700099078,10.0531479685,10.05314796849,9.24096951559,10.0531479684,10.0531479684,10.0531479684,10.0531479682,9.0896699312,10.0531479682,10.0531479682,10.0531479682,9.4420550097,10.0531479684,10.0531479684,10.0531479682,10.0531479681,10.053147968,10.053147969,10.0531479681,10.0531479681,8.8609113558,6.2380372735,10.0531479685,10.0531479685,10.0531479687,10.0531479687,10.0531479681,10.0531479681,10.0531479681,10.05314796809,10.05314796809,9.7065050286,8.2780508588,10.0531479688,7.6900129923,10.05314796861,10.05314796887,10.05314796887,10.05314796884,10.05314796891,10.05314796881,10.05314796881,10.05314796821,10.05314796791,8.55622326871,8.9569933738,7.6707029461,0,0.6877619701,7.1677217924,10.3793761033,10.3793761033,9.5269797977,10.1427343978,10.3793761032,9.13050403714,7.73830327624,8.40310285544,10.37937610374,8.24911016504,10.21388226674,3.3481887986,10.37937610413,10.37937610412,10.37937610412,10.3793761041,10.3793761041,8.8298374638,5.3597521468,6.1376686092,4.7458744202,7.5953867861,9.9712626474,10.3793761033,9.36597578644,9.87709918174,10.37937610284,10.37937610284,10.37937610284,10.37937610288,10.37937610288,10.37937610288,10.37937610284,10.3015310868,10.3793761035,10.3793761035,9.40758628372,10.37937610372,10.3793761037,10.3793761034,10.3793761033,10.3793761033,5.6775684694,10.37937610446,10.37937610426,10.37937610426,10.37937610406,7.74140974308,8.61437477986,8.21019250616,7.0288253068,10.3793761037,10.3793761037,10.3793761038,10.3793761038,7.4560552537,7.926296774,10.379376104486,10.379376104486,10.3793761042,9.483088261838,10.379376104438,10.379376104438,10.379376104038,9.930417005438,9.806704227138,10.379376103938,10.379376103938,9.4402193405,9.0410822373,8.7717560393,7.0609326758,8.1225048799,7.2462425911,10.2257944355,10.13618366701,10.37937610333,10.3793761035,10.3793761039,10.37937610338,10.37937610338,10.3793761034,8.023540424,8.17618481075,10.3793761037,10.3793761037,10.3793761046,9.6558981934,10.379376104,8.5252250962,10.3793761041,9.2534688843,10.3793761037,10.3793761036,10.3793761037,10.3793761037,10.1464689736,10.3793761041,9.0829381369,8.26685964063,8.83912022273,8.3250314452,10.3793761037,10.3793761037,10.3793761037,10.379376104,9.828992287,5.832621596,5.5088544024,4.33038084359,4.29365766649,3.69220032799,6.18119246209,6.27089875399,4.85076773964,11.94710823364
"t16",7.30477960324,5.81427488124,5.13671334849,3.22519730289,2.94258303789,2.92252535149,3.28140777829,2.9201654551,3.51820055009,9.0825660266,10.7111419256,10.7111419256,10.7111419256,10.7111419256,7.5954287717,8.9280038649,10.7111419256,10.71114192559,9.89896347269,10.7111419255,10.7111419255,10.7111419255,10.7111419253,9.7476638883,10.7111419253,10.7111419253,10.7111419253,10.1000489668,10.7111419255,10.7111419255,10.7111419253,10.7111419252,10.7111419251,10.7111419261,10.7111419252,10.7111419252,9.5189053129,6.8960312306,10.7111419256,10.7111419256,10.7111419258,10.7111419258,10.7111419252,10.7111419252,10.7111419252,10.71114192519,10.71114192519,10.3644989857,8.9360448159,10.7111419259,8.3480069494,10.71114192571,10.71114192597,10.71114192597,10.71114192594,10.71114192601,10.71114192591,10.71114192591,10.71114192531,10.71114192501,9.21421722581,9.6149873309,8.3286969032,0.6877619701,0,7.8257157495,11.0373700604,11.0373700604,10.1849737548,10.8007283549,11.0373700603,9.78849799424,8.39629723334,9.06109681254,11.03737006084,8.90710412214,10.87187622384,4.0061827557,11.03737006123,11.03737006122,11.03737006122,11.0373700612,11.0373700612,9.4878314209,6.0177461039,6.7956625663,5.4038683773,8.2533807432,10.6292566045,11.0373700604,10.02396974354,10.53509313884,11.03737005994,11.03737005994,11.03737005994,11.03737005998,11.03737005998,11.03737005998,11.03737005994,10.9595250439,11.0373700606,11.0373700606,10.06558024082,11.03737006082,11.0373700608,11.0373700605,11.0373700604,11.0373700604,6.3355624265,11.03737006156,11.03737006136,11.03737006136,11.03737006116,8.39940370018,9.27236873696,8.86818646326,7.6868192639,11.0373700608,11.0373700608,11.0373700609,11.0373700609,8.1140492108,8.5842907311,11.037370061586,11.037370061586,11.0373700613,10.141082218938,11.037370061538,11.037370061538,11.037370061138,10.588410962538,10.464698184238,11.037370061038,11.037370061038,10.0982132976,9.6990761944,9.4297499964,7.7189266329,8.780498837,7.9042365482,10.8837883926,10.79417762411,11.03737006043,11.0373700606,11.037370061,11.03737006048,11.03737006048,11.0373700605,8.6815343811,8.83417876785,11.0373700608,11.0373700608,11.0373700617,10.3138921505,11.0373700611,9.1832190533,11.0373700612,9.9114628414,11.0373700608,11.0373700607,11.0373700608,11.0373700608,10.8044629307,11.0373700612,9.740932094,8.92485359773,9.49711417983,8.9830254023,11.0373700608,11.0373700608,11.0373700608,11.0373700611,10.4869862441,6.4906155531,6.1668483595,4.98837480069,4.95165162359,4.35019428509,6.83918641919,6.92889271109,5.50876169674,12.60510219074
"t30",12.76944012214,11.27893540014,10.60137386739,8.68985782179,8.40724355679,8.38718587039,8.74606829719,8.384825974,8.98286106899,14.8734546809,16.5020305799,16.5020305799,16.5020305799,16.5020305799,13.386317426,14.7188925192,16.5020305799,16.50203057989,15.68985212699,16.5020305798,16.5020305798,16.5020305798,16.5020305796,15.5385525426,16.5020305796,16.5020305796,16.5020305796,15.8909376211,16.5020305798,16.5020305798,16.5020305796,16.5020305795,16.5020305794,16.5020305804,16.5020305795,16.5020305795,15.3097939672,12.6869198849,16.5020305799,16.5020305799,16.5020305801,16.5020305801,16.5020305795,16.5020305795,16.5020305795,16.50203057949,16.50203057949,16.15538764,14.7269334702,16.5020305802,14.1388956037,16.50203058001,16.50203058027,16.50203058027,16.50203058024,16.50203058031,16.50203058021,16.50203058021,16.50203057961,16.50203057931,15.00510588011,15.4058759852,14.1195855575,7.1677217924,7.8257157495,0,4.9503244333,4.9503244333,4.0979281277,4.7136827278,4.9503244332,3.70145236714,2.30925160624,2.97405118544,4.95032443374,2.82005849504,4.78483059674,7.3419883806,14.37317568613,14.37317568612,14.37317568612,14.3731756861,14.3731756861,12.8236370458,9.3535517288,10.1314681912,8.7396740022,11.5891863681,13.9650622294,14.3731756853,13.35977536844,13.87089876374,14.37317568484,14.37317568484,14.37317568484,14.37317568488,14.37317568488,14.37317568488,14.37317568484,14.2953306688,14.3731756855,14.3731756855,13.40138586572,14.37317568572,14.3731756857,14.3731756854,14.3731756853,14.3731756853,9.6713680514,14.37317568646,14.37317568626,14.37317568626,14.37317568606,11.73520932508,12.60817436186,12.20399208816,11.0226248888,14.3731756857,14.3731756857,14.3731756858,14.3731756858,11.4498548357,11.920096356,14.373175686486,14.373175686486,14.3731756862,13.476887843838,14.373175686438,14.373175686438,14.373175686038,13.924216587438,13.800503809138,14.373175685938,14.373175685938,13.4340189225,13.0348818193,12.7655556213,11.0547322578,12.1163044619,11.2400421731,14.2195940175,14.12998324901,14.37317568533,14.3731756855,14.3731756859,14.37317568538,14.37317568538,14.3731756854,12.017340006,12.16998439275,14.3731756857,14.3731756857,14.3731756866,13.6496977754,14.373175686,12.5190246782,14.3731756861,13.2472684663,14.3731756857,14.3731756856,14.3731756857,14.3731756857,14.1402685556,14.3731756861,13.0767377189,12.26065922263,12.83291980473,12.3188310272,14.3731756857,14.3731756857,14.3731756857,14.373175686,13.822791869,9.826421178,9.5026539844,10.45303531959,10.41631214249,9.81485480399,12.30384693809,12.39355322999,10.97342221564,18.06976270964
