,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
t11,-1.1898773,4.4764657,7.250129,3.6685672,3.6277518,4.4453125,3.8636165,4.199599,4.8928056,7.3418884,6.4219184,5.0727873,5.390584,4.568275,5.847499,4.6407523,3.7740185,5.0840583,4.8118076,3.8698132,5.8281155,6.9351788,4.9130206,5.6802077,3.9839995,4.786116,4.6833224,5.7562885,3.6246219,4.7598305,6.5755873,2.066946,5.185208
t12,-1.1941513,4.5354586,7.3116226,3.6742291,3.6398466,4.4512815,3.8184075,4.159573,4.926779,7.3572936,6.39796,5.09292,5.392699,4.6049056,5.8332314,4.632333,3.7139657,5.0703325,4.8149815,3.878158,5.820245,6.9461055,4.875965,5.671661,3.996023,4.798153,4.6784215,5.755937,3.5828793,4.7817626,6.5836477,2.0895276,5.2289405
t13,-1.177591,4.9824586,7.7261057,3.7169101,3.6717515,4.3890147,3.8695946,4.2451744,4.745996,7.3779135,6.3618603,5.150353,5.431727,4.4326854,5.923144,4.69844,3.7186413,5.102814,4.81644,3.9295075,5.8080945,6.9735994,5.030589,5.6879745,4.0004725,4.7231884,4.709724,5.776951,3.629959,4.797431,6.5049477,2.0124412,5.2448378
t14,-1.1683404,5.1257315,7.8699865,3.694522,3.683986,4.364699,3.8442886,4.224537,4.6763825,7.35982,6.369547,5.133714,5.440816,4.3819184,5.915326,4.6890664,3.6877222,5.122982,4.8034916,3.9526014,5.7826085,6.9888105,5.09751,5.674146,4.0366154,4.7276,4.7303724,5.789498,3.6067793,4.7926135,6.496562,2.0226564,5.290223
t15,-1.1667974,5.2421393,7.989663,3.712496,3.6955633,4.3343487,3.8391898,4.229573,4.6394753,7.3894553,6.3377523,5.1688976,5.4605365,4.356653,5.9279103,4.7003403,3.654124,5.1161633,4.797422,3.9940834,5.7521152,7.026605,5.1244693,5.6767383,4.067319,4.7176027,4.7509747,5.8073106,3.6042855,4.813314,6.490781,2.0196087,5.321714
t16,-1.1537724,5.3273363,8.067351,3.68953,3.6732044,4.337764,3.8258471,4.2123275,4.6291027,7.3822284,6.359217,5.14523,5.447802,4.3611617,5.903475,4.6756625,3.6317427,5.124313,4.78358,3.993912,5.736007,7.0322924,5.140246,5.6557817,4.0793777,4.7432337,4.768656,5.823562,3.5897074,4.799116,6.5184116,2.0393982,5.347188
t17,-1.1739753,5.4467616,8.169082,3.6488054,3.656917,4.3281727,3.7721272,4.170625,4.5549054,7.403928,6.348549,5.137769,5.4619756,4.3050203,5.8773675,4.658548,3.570219,5.089146,4.7842436,4.011823,5.717615,7.054362,5.2229238,5.6242847,4.095958,4.7623343,4.793908,5.842976,3.536788,4.825973,6.5344706,2.0687256,5.426733
t18,-1.1524177,4.422259,7.210467,3.6421292,3.6241872,4.469639,3.7825105,4.1475167,4.974272,7.3172216,6.4298596,5.054768,5.3686256,4.6628656,5.8444614,4.6337495,3.7079704,5.097989,4.7957506,3.8317232,5.85948,6.8928475,4.831415,5.651383,3.9628372,4.786825,4.6743064,5.726299,3.5471878,4.757353,6.5609775,2.085729,5.2202444
t19,-1.1725676,4.402169,7.18889,3.6387289,3.608355,4.455873,3.8016233,4.1558647,4.955115,7.334269,6.43194,5.0596075,5.378425,4.64682,5.832144,4.6325855,3.7300398,5.0800347,4.792878,3.8516297,5.8414884,6.913048,4.849826,5.6470933,3.9793282,4.791458,4.6913114,5.7389016,3.5632062,4.7541504,6.5795712,2.0891576,5.211563
t20,-1.1706543,4.3770056,7.1665754,3.6301908,3.6017375,4.4551263,3.793104,4.1500745,4.9622326,7.3278832,6.4390745,5.0530663,5.3768883,4.658083,5.8293195,4.6327066,3.727704,5.0833273,4.7869186,3.8486931,5.843577,6.9078856,4.8421235,5.63763,3.9798696,4.7901297,4.6961284,5.736025,3.5534747,4.747874,6.579303,2.0912213,5.2137394
t21,-1.198828,5.210263,7.950761,3.7077599,3.6918309,4.331541,3.8162222,4.21137,4.602368,7.414386,6.3153186,5.1873326,5.4723544,4.3147507,5.922641,4.69681,3.6192112,5.0699563,4.8067994,4.0096955,5.7501383,7.0407987,5.1626887,5.6616836,4.0637274,4.724054,4.7633514,5.8130527,3.5806866,4.8452086,6.4963307,2.0322816,5.361131
t22,-1.1623775,5.198723,7.9411364,3.6783288,3.6793516,4.361843,3.8340209,4.2136188,4.6577287,7.3489633,6.38122,5.1174283,5.4381247,4.372484,5.90428,4.6784177,3.6759624,5.132672,4.7968283,3.9550898,5.773772,6.9913206,5.11899,5.664812,4.0472345,4.737122,4.73853,5.7962794,3.5963457,4.7850256,6.50314,2.0312161,5.3062024
t23,-1.1556069,3.7662518,6.524431,3.6815639,3.6574888,4.5865254,4.052673,4.2907276,5.0001907,7.326164,6.465942,4.94678,5.3010263,4.5412884,5.884852,4.595434,3.9564273,5.0606594,4.8753023,3.6828365,5.9474773,6.8096895,4.875871,5.808886,3.813096,4.817934,4.5234265,5.7075496,3.8160768,4.745609,6.5619717,2.0060124,5.0089636
t24,-1.1448809,3.837661,6.598041,3.6707418,3.644955,4.567612,4.0164337,4.2823014,4.997329,7.314457,6.472565,4.9569254,5.3081245,4.5655527,5.8869047,4.6077833,3.942931,5.0734525,4.8584576,3.696826,5.9452386,6.808076,4.866902,5.785039,3.825057,4.8045807,4.5490193,5.703833,3.7802415,4.7373114,6.554355,2.0102663,5.0189767
t25,12.785609,6.11452,2.924901,3.9630067,4.4552813,5.845747,3.0375283,2.6731534,4.163302,5.4025064,6.569267,3.8443072,4.999863,4.169475,5.897654,3.8012357,4.198994,5.299354,5.3964367,5.021122,4.511329,6.7203417,5.0588136,5.7675924,5.2131863,4.5741773,3.8746405,5.545523,2.7247546,4.009376,6.649646,2.8533773,5.19065
t26,-1.0476073,3.325623,6.042935,3.5873134,3.563053,4.632637,3.9621124,4.310576,5.1979227,7.2313643,6.5862813,4.859304,5.235038,4.806246,5.938242,4.62735,4.0552306,5.1009097,4.8098216,3.5711367,6.0665593,6.669418,4.7088995,5.7680173,3.7132456,4.7703643,4.5265727,5.605384,3.7212875,4.658899,6.5056033,1.983387,4.878521
t27,-1.1948928,5.3475776,8.0505295,3.5994313,3.609453,4.3813677,3.7511742,4.1323957,4.5701337,7.393043,6.390481,5.082073,5.4311357,4.3107033,5.8295507,4.6151114,3.5678346,5.0548882,4.7948923,3.9562633,5.7498136,7.014734,5.230564,5.588741,4.051724,4.809198,4.78599,5.836008,3.5111163,4.815393,6.5784726,2.1030934,5.4423375
t28,-1.1731436,5.2628555,7.99808,3.6392028,3.6561086,4.374407,3.8068192,4.184477,4.632068,7.3452797,6.4001875,5.0916743,5.4299273,4.354771,5.874912,4.6533346,3.6529403,5.1203933,4.796038,3.9444602,5.7760143,6.9846764,5.1555367,5.6389155,4.0421934,4.7622485,4.7477074,5.8030014,3.5669787,4.7832823,6.525498,2.05401,5.3409715
t29,12.816947,6.115724,2.9022777,4.0487423,4.4224496,5.8245435,3.0593412,2.694267,4.1208153,5.3732367,6.606488,3.7941675,5.0382376,4.153221,5.8764834,3.7595656,4.2462673,5.3414183,5.3512206,5.042772,4.46446,6.671141,5.0292377,5.765722,5.2596965,4.6002765,3.9188979,5.512469,2.7426605,4.0318966,6.6081834,2.9005537,5.2377505
t30,-1.2831337,3.386693,6.168358,3.7988153,3.7900982,4.751889,4.394667,4.3622584,4.937541,7.484233,6.332657,4.8958006,5.2662354,4.181336,5.8652267,4.4832697,4.030086,4.894119,5.073301,3.6015937,5.9183993,6.8899736,5.026196,6.061682,3.7578726,4.9578686,4.2822843,5.779491,4.14375,4.8831377,6.654923,1.9792972,4.992318
t31,-1.1619778,5.379844,8.097983,3.7388012,3.693241,4.299047,3.8203223,4.2205915,4.5886784,7.451755,6.2912216,5.2245526,5.4832797,4.325355,5.9296045,4.7029223,3.5842948,5.0821533,4.7855687,4.0563393,5.694401,7.0941434,5.164407,5.663191,4.116576,4.7232203,4.7936144,5.8428063,3.5903537,4.8452377,6.5071306,2.035047,5.3933926
t32,-1.0447476,3.6362624,6.423821,3.5808554,3.5478892,4.550175,3.860897,4.2583528,5.121417,7.2402406,6.556001,4.929234,5.2843795,4.7929416,5.9067283,4.6500015,3.9690156,5.10938,4.776062,3.6536007,6.0145445,6.7088647,4.714101,5.6996675,3.7899158,4.748163,4.616277,5.634227,3.621944,4.669851,6.516226,2.0172627,4.9615726
t33,-1.0139327,3.5120895,6.302228,3.5649393,3.5314257,4.567327,3.851524,4.2725635,5.157259,7.219008,6.58128,4.9064007,5.2667937,4.8339143,5.921215,4.6553407,4.0079627,5.11566,4.7683992,3.6169853,6.0478168,6.667158,4.677828,5.7030644,3.7558482,4.738409,4.606409,5.611727,3.6131318,4.6518173,6.5025964,2.0070868,4.919104
t34,12.79255,6.114892,2.924102,4.1383867,4.418783,5.8398643,3.059203,2.6960266,4.0919228,5.3489685,6.6491375,3.7501822,5.062451,4.147417,5.9020386,3.7129974,4.258181,5.3392363,5.3285127,5.0477605,4.4493294,6.640705,5.0424337,5.785088,5.283262,4.577125,3.9483573,5.4875484,2.742348,4.0436273,6.5932736,2.9233217,5.279658
t35,-1.0580512,3.3645728,6.0820136,3.5981903,3.572522,4.6092763,3.961832,4.2979803,5.1820846,7.2413893,6.5732584,4.8724456,5.2493744,4.795876,5.9213853,4.6268716,4.0334883,5.1022577,4.809097,3.5922883,6.049763,6.683427,4.719036,5.757877,3.7336974,4.7687526,4.544108,5.620303,3.7210016,4.667485,6.5159345,1.9882572,4.898233
t36,-1.1057034,3.2844598,5.9671664,3.6375816,3.6180649,4.6351447,4.0509634,4.307929,5.176546,7.2802625,6.5460067,4.855761,5.245828,4.7411475,5.9095016,4.5958943,4.0360184,5.0802245,4.85092,3.5889146,6.032439,6.716231,4.772447,5.8060966,3.7323844,4.801719,4.4948573,5.6418343,3.809503,4.6963954,6.5388665,1.9765222,4.9042487
t37,12.848422,6.103739,2.873824,4.1003885,4.381767,5.7929907,3.0852802,2.7189095,4.0848503,5.376578,6.5828395,3.786724,5.037597,4.151841,5.8461576,3.7521129,4.2609324,5.3480835,5.321816,5.0466976,4.471381,6.675697,5.0037637,5.756165,5.286342,4.630632,3.9570525,5.533007,2.7615325,4.060726,6.5934796,2.9258404,5.267824
t38,-1.1744733,5.6011167,8.389581,3.6390114,3.6555805,4.298148,3.757358,4.1741734,4.5142975,7.432244,6.324217,5.1467576,5.480837,4.287349,5.881921,4.6609306,3.535548,5.0919375,4.7765775,4.041053,5.696653,7.080378,5.259235,5.6264195,4.1223736,4.754941,4.8122425,5.8621964,3.5245962,4.8492365,6.5331306,2.0647275,5.46049
t39,-0.77788645,2.8366458,5.7335076,3.4155254,3.3680966,4.6207905,3.645257,4.2879057,5.3556757,7.10566,6.733242,4.791051,5.1697483,5.185115,6.001726,4.704123,4.177276,5.1422834,4.661032,3.4189975,6.2465286,6.4056363,4.393363,5.6449456,3.57605,4.645929,4.6268854,5.4686975,3.4108129,4.540347,6.426956,1.9779136,4.7160916
t40,-0.7594297,2.8052845,5.7060685,3.4068809,3.3540206,4.6307797,3.6284816,4.2829604,5.374358,7.087657,6.7425284,4.786897,5.1678047,5.204616,6.0048213,4.710964,4.1944966,5.149599,4.6542397,3.4053988,6.259158,6.3871408,4.373814,5.6423616,3.559744,4.6431465,4.6266065,5.4506984,3.3928213,4.521997,6.4109316,1.975275,4.6990314
t41,-1.0836368,3.286364,5.980169,3.6194856,3.5974913,4.6304593,4.0169945,4.308062,5.1912756,7.2608447,6.5624247,4.856297,5.243085,4.777105,5.918129,4.6085706,4.0422087,5.090066,4.834158,3.58354,6.0452943,6.6973023,4.744329,5.788564,3.72649,4.7883964,4.5105233,5.6289682,3.7753818,4.681895,6.5281587,1.979356,4.894335
t42,12.831855,6.1168413,2.885088,3.85529,4.4460816,5.811468,3.041067,2.67132,4.1709337,5.4314985,6.50598,3.8864918,4.9701695,4.177949,5.8503523,3.8468676,4.2028313,5.3122196,5.41575,5.0126753,4.525569,6.7528796,5.023902,5.731885,5.2000675,4.6138244,3.859029,5.5823555,2.7266681,3.9943652,6.6655054,2.8389463,5.1575933
t43,12.767912,6.120817,2.9729195,4.22471,4.4576564,5.844475,3.0808878,2.7233112,4.1551332,5.269951,6.6877985,3.7647793,5.093157,4.127556,5.927189,3.7632,4.289525,5.3809648,5.3436875,5.0982947,4.4001594,6.6147866,5.0441628,5.7953877,5.278881,4.5461483,3.894632,5.430566,2.7591355,4.0568585,6.5629063,2.9220858,5.229121
t44,12.717546,6.0939355,2.9845047,4.2444715,4.4934573,5.8910656,3.047582,2.7190936,4.130296,5.314343,6.725735,3.7235231,5.0827885,4.117272,5.9782605,3.7107,4.227067,5.324163,5.3225765,5.0929375,4.436878,6.6145797,5.101656,5.826756,5.250578,4.5228605,3.9084299,5.436738,2.7570975,4.065348,6.558787,2.9063087,5.282003
t45,12.711918,6.1012425,2.9986968,4.210525,4.499612,5.8869715,3.0597465,2.7224376,4.161935,5.3025804,6.691176,3.7589965,5.0728073,4.1274,5.977693,3.7549243,4.2307487,5.3236322,5.349129,5.0980887,4.443292,6.635663,5.1031833,5.8247876,5.238088,4.5075254,3.879774,5.4420485,2.7545927,4.065415,6.5716157,2.892556,5.2440825
t46,-0.7496983,2.7917197,5.6947346,3.399786,3.3479855,4.629729,3.6192472,4.285337,5.377539,7.088273,6.7490506,4.7794785,5.1610622,5.2187552,6.0097375,4.7121043,4.1981206,5.1486015,4.6487722,3.395825,6.269025,6.3764005,4.3633065,5.639408,3.552767,4.6366787,4.628605,5.4489856,3.3851862,4.5217547,6.4124756,1.9748425,4.6915374
t47,-0.7226204,2.7387612,5.6496687,3.3869224,3.3245752,4.6496162,3.5930867,4.271415,5.4006186,7.068898,6.7540164,4.7752914,5.158154,5.247149,6.018412,4.7155557,4.220802,5.143476,4.642257,3.3851378,6.280565,6.3549895,4.3327785,5.6415257,3.5331657,4.6362295,4.615989,5.427871,3.3585753,4.509746,6.3993373,1.9629607,4.67306
t48,-0.6569959,2.273226,5.1715,3.3582902,3.320786,4.6374125,3.578489,4.3095646,5.3712854,7.130841,6.814403,4.6491714,5.0818973,5.368367,6.052756,4.7325125,4.219298,5.1861587,4.603488,3.227799,6.39088,6.24523,4.2643504,5.636994,3.4343398,4.5870733,4.6496406,5.4373984,3.359662,4.4490457,6.388075,2.005352,4.6004353
t49,-0.9866557,3.3779109,6.1704006,3.555774,3.5218537,4.5798054,3.8529687,4.2808414,5.190636,7.208877,6.6005273,4.879799,5.2502937,4.874342,5.9268775,4.65563,4.0433793,5.11889,4.7631683,3.5772898,6.0799294,6.6253953,4.642342,5.7085576,3.720741,4.7304087,4.597281,5.595693,3.6149583,4.638005,6.4962354,1.9978392,4.877884
t50,-1.2531341,3.3898978,6.1973352,3.789104,3.7922065,4.739306,4.3751464,4.3714437,4.874858,7.546349,6.317653,4.9483914,5.257954,4.0954547,5.874059,4.4540772,4.034411,4.8582087,5.0789337,3.580312,5.9473233,6.8608413,5.04751,6.0967264,3.7338517,5.020282,4.2745686,5.7622843,4.205134,4.888869,6.666121,2.0230129,5.0000453
t51,-1.1820428,5.79285,8.607243,3.5798526,3.6182501,4.289468,3.6970577,4.1277623,4.4368534,7.4629884,6.3217664,5.122035,5.486286,4.242589,5.8399673,4.624196,3.452571,5.061806,4.7673373,4.0568986,5.6676154,7.1064153,5.349441,5.5838423,4.145582,4.7922707,4.849858,5.900927,3.4644103,4.874699,6.571739,2.1052134,5.558886
t52,-1.182091,5.801859,8.617625,3.5780954,3.617223,4.2882195,3.695253,4.1265917,4.4335337,7.4642797,6.321147,5.1216817,5.4869003,4.2411337,5.8392086,4.623507,3.4493306,5.0613813,4.7667246,4.0581493,5.6661096,7.107886,5.3525968,5.5828977,4.14698,4.7930655,4.8515844,5.9026356,3.4623497,4.8757167,6.572553,2.1063163,5.5624866
t53,12.878991,6.098019,2.8260553,3.6087453,4.4869385,5.772971,3.0259004,2.653065,4.228014,5.535361,6.3567543,4.0191126,4.8642287,4.2013483,5.7902555,3.980935,4.1230526,5.278642,5.5125904,4.982055,4.620893,6.8723955,4.994925,5.6619396,5.0986176,4.663429,3.7742043,5.6911955,2.7191184,3.936066,6.754707,2.7417505,5.04471
t54,12.759432,6.1092014,2.9361918,4.314909,4.4292397,5.8743978,3.0516236,2.6971047,4.0742717,5.347946,6.718813,3.7082312,5.0858607,4.1397014,5.9441676,3.6615016,4.2454724,5.3187675,5.3047895,5.0547748,4.4426374,6.6166496,5.0769086,5.819086,5.289486,4.5491757,3.9626143,5.4566913,2.7399762,4.0604577,6.576366,2.9342186,5.3227015
t55,12.727791,6.1004806,2.9720433,4.2168508,4.479817,5.8815293,3.0418828,2.7023995,4.129595,5.340853,6.6964192,3.7466319,5.0617824,4.1337657,5.964297,3.7224526,4.2195387,5.3126216,5.3373556,5.0687494,4.4588623,6.6399965,5.093119,5.813274,5.246163,4.5312676,3.9096642,5.467662,2.7452266,4.049818,6.584702,2.8968744,5.269878
t56,-0.69000864,2.604996,5.5295005,3.3692214,3.3126519,4.644131,3.5714939,4.282904,5.411911,7.06966,6.782039,4.7392464,5.132201,5.3051753,6.0281315,4.7267923,4.2323194,5.163328,4.6223626,3.3327177,6.323688,6.3080506,4.292928,5.629668,3.4986405,4.6150827,4.6346555,5.4188123,3.3373246,4.4842267,6.387899,1.9762118,4.641441
t57,-0.5780037,2.1414268,5.0867968,3.3039832,3.264082,4.6323886,3.4871688,4.3052187,5.398555,7.1056595,6.858789,4.605608,5.0453873,5.4850354,6.080386,4.7563925,4.255096,5.19636,4.5556717,3.1648896,6.4548106,6.1644187,4.1664367,5.5977297,3.3862116,4.5515513,4.676568,5.4078646,3.2635386,4.415906,6.3687344,2.0076566,4.549082
t58,1.4530193,10.817442,-0.6237433,3.767517,1.073371,6.400505,3.0258012,2.8450506,5.591796,5.80619,6.779275,4.823866,5.290864,4.0231237,4.9227996,4.915051,4.0525866,4.758334,5.2115965,2.5124009,5.5786176,7.047819,5.387246,4.4024115,4.514203,5.24912,3.7740314,5.587748,3.1085918,3.6712987,6.8125844,3.0555189,6.004306
t59,1.3903716,10.834314,-0.61847246,3.7868862,1.087643,6.4207845,2.9854324,2.7949915,5.5387073,5.7662983,6.805236,4.7999,5.2429476,3.9861922,4.9063025,4.8959455,4.020966,4.783009,5.2301803,2.493521,5.598384,7.051434,5.343868,4.4460373,4.4594426,5.238581,3.8125398,5.543546,3.0599303,3.630631,6.796971,3.0146651,5.969364
t60,-1.1724229,6.5565543,9.644587,3.3512363,3.5064423,4.194312,3.5000138,3.9998565,4.10693,7.626806,6.265861,5.0750413,5.559031,4.1165166,5.7245817,4.5228333,3.1068919,4.9825063,4.727872,4.161031,5.526258,7.22003,5.6661777,5.498914,4.2684903,4.8995643,4.982997,6.090637,3.243774,5.0154843,6.6760674,2.220883,5.939881
t61,12.901401,6.1060143,2.7622526,3.2547147,4.5203257,5.7646976,3.0051122,2.6259296,4.2995405,5.663953,6.1558795,4.1687675,4.777826,4.2413697,5.7547345,4.13336,4.0655284,5.233978,5.585928,4.952805,4.6848307,6.978965,5.0100675,5.624652,5.01661,4.6841965,3.7120292,5.791959,2.7082133,3.8823586,6.8308,2.6791754,4.948435
t62,-0.6692389,2.580537,5.503344,3.3629894,3.3136833,4.6319804,3.5517497,4.2864966,5.4048634,7.0692325,6.802907,4.721116,5.1248965,5.3394146,6.025662,4.7450747,4.216893,5.1900625,4.603483,3.3014224,6.350681,6.2817273,4.2699428,5.615642,3.477515,4.5941596,4.6571116,5.4131866,3.3261526,4.453393,6.364947,1.9982646,4.632038
t63,-1.281528,3.3801606,6.1619835,3.7964501,3.7878444,4.756341,4.4006968,4.3644567,4.944621,7.4829073,6.3303156,4.888984,5.2645364,4.177013,5.8683395,4.485345,4.033024,4.889217,5.0792675,3.596621,5.9207435,6.8889894,5.025663,6.0693088,3.7566385,4.9550114,4.275945,5.779074,4.145187,4.887137,6.655041,1.9761453,4.9882207
t64,0.25454828,10.172523,-0.30202818,3.8314435,8.745528,4.453066,2.869977,2.505739,5.446551,4.7924204,7.3341346,4.531682,4.6401997,4.296124,5.637783,5.7235346,3.7255147,4.8175573,5.408215,4.1010594,4.4327083,7.8749886,4.6492877,5.9290895,2.952814,5.0089445,4.3032217,6.6103826,2.206675,4.075616,6.26756,3.7679238,7.802018
t65,-0.6872299,2.5886464,5.513616,3.3683953,3.3094964,4.649035,3.5708165,4.2810864,5.4180346,7.0662494,6.7820597,4.738354,5.131859,5.307821,6.029119,4.726441,4.239359,5.1613503,4.623055,3.3307436,6.32491,6.304961,4.289469,5.6316633,3.4951444,4.616972,4.63031,5.414759,3.3351552,4.4836245,6.3854914,1.9720982,4.637569
t66,-1.3110574,3.3617368,6.1200438,3.8244834,3.820528,4.7270107,4.3915763,4.332471,4.9085507,7.506016,6.35257,4.9133472,5.2710776,4.169767,5.8315716,4.447109,3.997658,4.9183955,5.0520353,3.6291938,5.9006095,6.9080577,5.0554786,6.0426664,3.7609568,4.9881506,4.301537,5.781723,4.183201,4.8589168,6.658286,1.9941622,5.016506
t67,12.836162,6.117418,2.8713217,3.6861455,4.474083,5.80581,3.0238605,2.6521332,4.21795,5.484366,6.416181,3.9645436,4.912966,4.1978316,5.834631,3.927455,4.164955,5.2862906,5.468897,4.9910026,4.574947,6.821215,5.026218,5.705646,5.1451344,4.6208773,3.806561,5.640486,2.7139084,3.963765,6.7112722,2.7872188,5.0915933
t68,0.2473658,10.113406,-0.28186026,3.7566984,8.7223015,4.419846,2.8851724,2.5177584,5.3922467,4.7711105,7.2726917,4.477709,4.7095165,4.3657,5.664856,5.6618605,3.7852259,4.8589654,5.3695645,4.111677,4.5054407,7.884238,4.591616,5.8565454,2.9966228,5.0293765,4.259563,6.5530324,2.140593,4.0936565,6.3398123,3.7417223,7.760076
t69,-0.62055033,2.3392391,5.273901,3.3293564,3.2777648,4.6439953,3.5155485,4.290305,5.4199347,7.0760164,6.8274713,4.671976,5.0877414,5.4132895,6.056737,4.7459784,4.250849,5.188642,4.583172,3.2412555,6.3965473,6.223916,4.2129025,5.610573,3.432167,4.580381,4.6587377,5.4015703,3.2855754,4.43674,6.3689127,1.9931846,4.58603
t70,12.864804,6.0954447,2.852664,3.6857843,4.477403,5.779595,3.0338073,2.6701956,4.201169,5.4856663,6.411492,3.9671872,4.9022965,4.181842,5.806613,3.938918,4.1485415,5.2988434,5.4667253,5.0061893,4.5914474,6.837608,5.000613,5.6775317,5.1266046,4.64924,3.8056216,5.6577773,2.732915,3.9727902,6.705042,2.7723053,5.091424
t71,12.864038,6.10291,2.8412087,3.6362765,4.4839096,5.7844405,3.0264745,2.654689,4.2233844,5.5183287,6.3765154,4.0004663,4.880718,4.1988325,5.805793,3.963534,4.135587,5.280886,5.498245,4.986973,4.6055837,6.855474,5.0058837,5.6764946,5.1132746,4.6490717,3.78519,5.6745076,2.718539,3.9457536,6.7402244,2.7568266,5.06204
t72,0.22356085,10.213947,-0.32190433,3.7982795,8.890901,4.519106,2.9485753,2.4192452,5.4999466,4.8990664,7.2963924,4.6445417,4.6654105,4.301953,5.6545095,5.6725683,3.7527852,4.7635703,5.3490577,4.1534424,4.450202,7.916906,4.598839,5.8728704,2.9383385,5.0031333,4.3437567,6.567044,2.2313616,4.0813885,6.304167,3.8475273,7.7648253
t73,1.49369,10.764437,-0.5841355,3.744315,1.1071081,6.3694077,3.0689464,2.8875272,5.6336174,5.8501024,6.73647,4.867902,5.3371572,4.067245,4.9749947,4.940331,4.0709867,4.7141833,5.1673822,2.5610209,5.561939,7.0588174,5.4300323,4.3745856,4.555792,5.265468,3.7463908,5.6278753,3.145978,3.7122324,6.8219447,3.0976105,6.0375667
