,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
t182,1.8482109,-1.412261,-0.17697938,5.37878,2.8313565,4.3897247,5.74391,5.8155823,2.3403466,2.6631327,7.3688216,2.824137,2.866575,4.2061214,6.3899555,6.0403457,5.565236,5.143059,5.063491,5.0331554,4.9992833,5.493103,5.5576987,3.8305695,4.965571,6.219612
t149,1.6799448,-1.1939734,0.003457903,5.5070987,2.7705774,4.3425484,5.620701,5.713777,2.5753264,2.6638446,7.328462,2.9343,2.7451532,4.41549,6.389558,6.240003,5.3471775,5.2733946,5.339282,4.955265,4.8173532,5.580442,5.319451,3.9128335,4.8805237,6.154694
t156,1.7961496,-1.2804896,-0.23020025,5.450562,2.8540013,4.383709,5.6899953,5.726556,2.4504223,2.6794426,7.37546,2.8920863,2.8035316,4.3693213,6.423291,6.1164484,5.2456574,5.1149406,5.2742295,4.9577723,4.9267244,5.6382017,5.450066,3.8456001,4.930912,6.225538
t244,1.8277586,-1.3058026,-0.30666387,5.4288964,2.870746,4.3897934,5.68451,5.7245173,2.4032376,2.6722093,7.403789,2.8548923,2.8142788,4.4127007,6.4481244,6.0622845,5.171114,5.03012,5.2893214,4.9510736,4.959318,5.6916633,5.5001283,3.7830281,4.952494,6.255855
t259,1.9068843,-1.2543741,-0.36926973,5.4159727,2.8078911,4.3681483,5.692525,5.670942,2.4610846,2.6200266,7.4267464,2.880524,2.7594028,4.350858,6.488351,6.1114106,5.1477275,4.9754686,5.275701,4.9017153,4.895303,5.7332315,5.4516573,3.8016493,4.913545,6.2475357
t260,1.8476343,-1.2859629,-0.3330121,5.445366,2.8884463,4.412499,5.6953025,5.733819,2.4255443,2.689362,7.387118,2.888565,2.8196461,4.3662624,6.432469,6.0878506,5.1763287,5.0070033,5.264204,4.961703,4.9509068,5.703751,5.4800773,3.8213909,4.931095,6.238909
t252,1.8416822,-1.3130966,-0.31953925,5.4154434,2.8678408,4.3994374,5.7209525,5.741484,2.4007952,2.6926966,7.3940907,2.8698664,2.8391433,4.343933,6.4362345,6.0658545,5.2251554,5.01989,5.230697,4.9651513,4.957265,5.6831503,5.5024962,3.8041775,4.9534945,6.247105
t245,1.86215,-1.3249989,-0.33097923,5.4138846,2.898065,4.3837647,5.7047243,5.6959615,2.3803937,2.667158,7.4270234,2.8504672,2.8030584,4.4146757,6.471351,6.042564,5.1871977,5.037056,5.302491,4.92407,4.9939694,5.6716595,5.5239654,3.778157,4.9728956,6.282179
t239,1.8630468,-1.3347607,-0.3276909,5.4106936,2.894459,4.387464,5.707249,5.7075567,2.3729844,2.668852,7.4238605,2.8417785,2.8126178,4.4139485,6.467024,6.0332236,5.202493,5.039755,5.290652,4.934648,4.9941783,5.665508,5.530792,3.7710476,4.973752,6.27661
t237,1.841723,-1.3048846,-0.30880433,5.429915,2.878455,4.3928456,5.69883,5.718205,2.4098287,2.6785667,7.401299,2.8686526,2.8111439,4.389421,6.4464684,6.071063,5.198334,5.043335,5.279972,4.9463906,4.958887,5.675678,5.493677,3.804709,4.9503193,6.2548842
t136,1.6720027,-1.2183332,0.04212146,5.506883,2.748426,4.3313527,5.6169815,5.7345777,2.568105,2.6527224,7.311004,2.9114096,2.747069,4.39703,6.370702,6.2290063,5.4304934,5.317335,5.30655,4.9755607,4.8124905,5.524167,5.324258,3.9137487,4.8749156,6.1364765
t150,1.8485967,-1.4179251,-0.08754093,5.3973346,2.783453,4.3595495,5.7066646,5.7969103,2.379797,2.632877,7.348541,2.7773485,2.8239968,4.2575574,6.386884,6.014489,5.6396585,5.256821,5.100973,5.0191636,4.939904,5.4481907,5.51605,3.7927747,4.9432178,6.1905403
t250,1.856705,-1.3946459,-0.091009915,5.4108343,2.7525468,4.3355656,5.6734753,5.762168,2.409654,2.6054597,7.354256,2.7661633,2.776267,4.3092284,6.4015894,6.0293803,5.6157045,5.262238,5.1494665,4.991489,4.896164,5.4544544,5.4881654,3.7886395,4.923451,6.189994
t251,1.8039557,-1.4120889,-0.08187917,5.430271,2.7719722,4.337312,5.6875396,5.825621,2.392725,2.6124446,7.3010807,2.7682998,2.8283982,4.2412686,6.3430414,6.0326257,5.6631107,5.2599273,5.0835323,5.0486927,4.951263,5.4071755,5.509176,3.808429,4.922125,6.150969
t191,1.8158778,-1.4056361,-0.09577927,5.4251037,2.796274,4.3296056,5.709782,5.7804384,2.3577378,2.641577,7.3272076,2.7628012,2.83331,4.2656946,6.378746,6.0018826,5.5922613,5.252905,5.1197853,4.993858,4.970124,5.4594836,5.5327983,3.763676,4.948083,6.181971
t235,1.7260004,-1.4096864,-0.059887543,5.4852386,2.719468,4.29742,5.6341414,5.9051394,2.4431,2.561977,7.221568,2.767166,2.8278234,4.1858735,6.2560987,6.103264,5.8387527,5.2501426,5.027089,5.1269236,4.938962,5.2820354,5.4722633,3.8858497,4.8655677,6.065448
t236,1.7081053,-1.4147435,-0.054716848,5.4980683,2.7088413,4.286511,5.624878,5.921996,2.4484384,2.5503378,7.204414,2.7593086,2.830167,4.171565,6.238414,6.109681,5.8651586,5.253256,5.01098,5.143227,4.940864,5.2607183,5.4695773,3.8955054,4.854499,6.0494933
t212,1.7276518,-1.4119879,-0.054046392,5.483718,2.7155595,4.2963223,5.6334357,5.9064746,2.4436388,2.5598178,7.22158,2.7653134,2.8267126,4.184099,6.2552876,6.103224,5.8510275,5.25635,5.0231085,5.128307,4.9365153,5.2754493,5.471354,3.886985,4.8649735,6.0648375
t66,1.2516366,-0.88652456,0.60951567,5.5761223,2.7050147,4.2921658,5.5019364,5.6226277,2.8575609,2.796493,7.321373,3.1975424,2.6667023,4.4892845,6.3752923,6.603993,5.298367,5.6656227,5.544022,4.8720784,4.620998,5.6112194,5.013799,4.0650926,4.884122,6.0267067
t61,1.2285519,-0.8962139,0.61782163,5.620422,2.7557304,4.3416142,5.5522027,5.669143,2.8791945,2.8125904,7.272694,3.2299466,2.714267,4.4502373,6.3261757,6.6282983,5.3391757,5.6845684,5.49869,4.9157624,4.6683283,5.570792,4.9812303,4.1019816,4.9065647,6.07519
t52,1.2735444,-0.869856,0.607947,5.590035,2.7304018,4.3102045,5.5569663,5.68689,2.9230735,2.8366492,7.3077188,3.1909363,2.683107,4.445773,6.36105,6.5844674,5.379837,5.7255177,5.459707,4.9455485,4.6378884,5.597474,4.966323,4.061371,4.95173,6.040156
t101,1.2770671,-0.9356215,0.5622071,5.6018405,2.7532842,4.3419204,5.552543,5.6766634,2.8321023,2.7775044,7.2882123,3.2042975,2.7149417,4.4445863,6.341492,6.5870757,5.320557,5.633354,5.4765196,4.9258394,4.673288,5.578533,5.0370073,4.073525,4.9174013,6.0754833
t102,1.2749597,-0.94927776,0.5497608,5.6025167,2.733605,4.329446,5.51491,5.6379123,2.809624,2.7575047,7.2819858,3.19209,2.701011,4.481191,6.336715,6.588588,5.328315,5.6117578,5.5095143,4.880065,4.6654825,5.5682025,5.0548635,4.081999,4.858533,6.064545
t91,1.2718803,-0.8881293,0.5933018,5.574109,2.7079248,4.294552,5.5100904,5.6344275,2.8787553,2.808565,7.3225827,3.1867154,2.665362,4.4872646,6.376251,6.5849924,5.3328004,5.6842666,5.5121245,4.887996,4.620061,5.6124945,5.006623,4.0570087,4.902428,6.0248175
t56,1.2343054,-0.89766616,0.6122836,5.609799,2.7438717,4.3292513,5.5457926,5.6674466,2.866757,2.7994292,7.2874594,3.220878,2.701416,4.452643,6.340917,6.6221576,5.3435435,5.6665707,5.486249,4.919639,4.6554418,5.5800962,4.9900875,4.091426,4.9258785,6.060777
t28,0.64072555,3.0399513,6.0720797,0.5899795,2.6542094,5.2228923,3.2608292,6.39046,3.537867,3.4489455,6.549656,5.3331747,2.950578,2.6425338,4.7896576,7.9316998,3.7684488,6.4381866,8.067444,3.898327,4.821271,5.0064673,7.070166,4.643565,5.401188,4.988612
t23,0.6232986,3.0541708,5.931757,0.57093227,2.6781046,5.229376,3.2334545,6.3559456,3.5438278,3.4936225,6.5111203,5.324592,2.8897896,2.6038144,4.6972713,7.927249,3.7034123,6.514363,8.192045,3.8105252,4.780904,5.0730495,7.1488786,4.525001,5.5399046,4.9174623
t20,0.6180814,3.017351,5.93289,0.5382295,2.648758,5.2000647,3.267875,6.386062,3.5496433,3.4608226,6.4930916,5.355676,2.9228618,2.5890107,4.7245383,7.955078,3.716885,6.539444,8.184631,3.7989664,4.7614565,5.042514,7.179348,4.5314007,5.540598,4.9471602
t22,0.63737774,3.0305114,6.032766,0.5347015,2.65268,5.2144012,3.280609,6.386655,3.5379107,3.4427607,6.533344,5.3451037,2.943698,2.6224332,4.759055,7.9370246,3.7403948,6.4934287,8.116009,3.8511412,4.800632,5.016042,7.1419177,4.5979166,5.45596,4.974287
t122,0.5855223,-1.7812274,2.321293,5.609612,4.052891,5.8407474,5.696189,7.1129236,2.9329937,2.6389868,6.2300744,5.2291665,3.2868605,3.8485444,4.663497,7.618153,6.535171,5.7118454,5.2791405,5.7305503,6.0467253,4.4327893,4.742018,4.438681,4.748468,6.1237617
t128,0.6571694,-1.7310758,2.3673022,5.608448,4.0680094,5.7484245,5.6665587,7.021499,2.9668074,2.6824996,6.190754,5.1334586,3.3407595,3.828925,4.758543,7.6503897,6.5068073,5.6690936,5.373261,5.760012,6.0283036,4.4275365,4.7786355,4.3962502,4.7822824,6.1686416
t197,0.52808565,-1.8642012,2.3508377,5.6838717,4.05757,5.939915,5.7425947,7.213767,2.9307978,2.634285,6.2494187,5.3190403,3.261092,3.8196142,4.565216,7.6807623,6.5941343,5.679438,5.2002287,5.794226,6.0739756,4.364379,4.6815805,4.412073,4.7234645,6.179735
t206,0.544118,-1.855855,2.339049,5.6630335,4.080613,5.932604,5.760583,7.209761,2.9461703,2.630346,6.2165275,5.3120284,3.286913,3.8058684,4.571724,7.6479597,6.596706,5.697076,5.2153506,5.7889867,6.0941668,4.3581014,4.674239,4.4107847,4.7010193,6.1529984
t207,0.5672995,-1.8717891,2.346118,5.6626043,4.1528587,5.9416833,5.8151455,7.2278066,2.990101,2.638358,6.1750865,5.293534,3.3142905,3.7749112,4.5652776,7.6250877,6.6252027,5.6953464,5.1946135,5.818545,6.1291275,4.321831,4.631545,4.377007,4.6380787,6.148178
t196,0.57191485,-1.811628,2.3048773,5.6143136,4.1216507,5.9240193,5.724257,7.1899095,2.9231625,2.6150186,6.2074876,5.3003697,3.295068,3.8351228,4.5745606,7.608751,6.570706,5.735411,5.2447305,5.748123,6.110026,4.3960333,4.716543,4.4548626,4.7178674,6.096475
t203,0.5747841,-1.9293394,2.2606692,5.570486,4.1965003,5.737766,5.8577175,7.089102,2.9123845,2.6526368,6.1620603,5.207192,3.2941945,3.8196177,4.7723875,7.6747727,6.679807,5.7341094,5.3251824,5.750291,6.2029777,4.3690715,4.599328,4.375629,4.595958,6.0830607
t223,0.5385266,-1.947161,2.2607462,5.631566,4.1266923,5.7940903,5.8467093,7.133611,2.9126492,2.640845,6.223538,5.2347326,3.271816,3.854389,4.718068,7.687279,6.6749406,5.7142653,5.253429,5.756429,6.1389394,4.374296,4.600006,4.3891463,4.5984473,6.1223307
t224,0.5758349,-1.9074272,2.2975006,5.612082,4.1671004,5.7857127,5.8328295,7.1156383,2.945204,2.663875,6.183564,5.2150297,3.3113685,3.826132,4.72441,7.7150593,6.671987,5.702338,5.290436,5.777767,6.173045,4.367144,4.630323,4.3795176,4.6115346,6.123349
t190,0.5984546,-1.9144944,2.3044565,5.5917788,4.2155433,5.735182,5.8629704,7.0780253,2.9629052,2.6800795,6.1535997,5.17305,3.3317869,3.8087873,4.7765865,7.720631,6.69439,5.7004895,5.3317175,5.787585,6.2084556,4.3639,4.6120577,4.361512,4.57896,6.1135306
t163,0.6102289,-1.8034439,2.330319,5.612992,4.0937667,5.795432,5.723097,7.08483,2.9469483,2.663827,6.1993294,5.194287,3.3203228,3.836254,4.711394,7.677426,6.5710287,5.690425,5.318843,5.759039,6.083534,4.4049206,4.726566,4.4037857,4.721639,6.1438828
t118,0.6043793,-1.786555,2.345148,5.5874624,4.095124,5.782404,5.6548495,7.069514,2.951994,2.6324573,6.1793685,5.1684937,3.3450325,3.8075047,4.7163596,7.6289344,6.551532,5.7151804,5.347666,5.7759852,6.051205,4.3947616,4.7999535,4.422421,4.7735877,6.1169906
t159,0.5110354,-1.9199289,2.3018246,5.670896,4.0224147,5.8961143,5.7937794,7.198757,2.91044,2.6464953,6.2635427,5.3365116,3.260403,3.8569875,4.6132555,7.7500176,6.665227,5.6902757,5.19177,5.7701488,6.1345716,4.3822207,4.6498046,4.419466,4.65765,6.1651597
t253,0.53130454,-1.9328108,2.2678695,5.62613,4.1371045,5.81473,5.826873,7.151482,2.9058647,2.6620803,6.2179956,5.2592564,3.2956583,3.8773887,4.6911025,7.809692,6.6969576,5.698823,5.2490487,5.7574205,6.174265,4.373805,4.639291,4.395286,4.6128483,6.1348367
t254,0.51767796,-1.960413,2.257414,5.644572,4.113801,5.8453584,5.8370967,7.1845703,2.9221606,2.6667407,6.223949,5.2933345,3.2999785,3.881816,4.6588306,7.834859,6.7263274,5.6912065,5.2040224,5.775784,6.1982055,4.355888,4.633358,4.3903465,4.597623,6.1489763
t75,0.65508103,-1.6752081,2.2478523,5.570258,3.9330869,5.6908245,5.6154466,6.977436,2.9149888,2.6697404,6.30941,5.077375,3.246846,3.9320886,4.8183618,7.6016316,6.4217668,5.696563,5.312981,5.645015,5.91191,4.5396237,4.816153,4.43043,4.797648,6.1265397
t76,0.62070227,-1.7502786,2.3015668,5.5950403,4.018752,5.7692914,5.673682,7.049002,2.9244764,2.6624904,6.246393,5.1698356,3.2875545,3.8797271,4.7384076,7.645763,6.511182,5.6974616,5.312338,5.7058444,6.0190153,4.466977,4.7671485,4.4301257,4.761228,6.133022
t27,0.5966029,3.0030916,5.992887,0.53021497,2.625013,5.180739,3.298435,6.408951,3.5463107,3.4285424,6.4881473,5.3750634,2.957525,2.578816,4.7426,7.9671745,3.744904,6.5376706,8.169549,3.8053002,4.755901,5.002464,7.1701493,4.567809,5.519694,4.974475
t85,2.0501606,-0.64463466,7.906401,0.68933487,2.4524684,4.8172016,0.42439398,6.866375,3.525122,3.1763494,6.132985,4.9131207,2.8082516,2.452615,5.718521,8.227626,2.9760928,4.5404983,7.4034724,4.0302725,4.5171576,4.8481126,5.302729,4.230957,4.3688426,5.598102
t257,2.121931,-0.16335271,7.9281535,0.47560468,2.6575043,4.893533,0.42590415,6.8742886,3.6442363,2.9015124,5.865437,5.289271,2.4297106,2.145473,6.0407805,8.011398,2.9055994,4.661786,7.0408807,4.1904936,4.482594,4.9422135,5.3229527,4.3365574,4.074896,5.726593
t258,2.1062908,-0.10353032,7.9531,0.42410776,2.7056894,4.922463,0.42499408,6.903206,3.6461422,2.8507495,5.82841,5.343881,2.376305,2.0945423,6.08844,7.965528,2.9070218,4.696669,6.988298,4.2299023,4.460606,4.933938,5.3310885,4.3598704,4.0417323,5.725349
t170,2.1124763,-0.12582558,7.954812,0.4466585,2.69644,4.9099507,0.4148182,6.907642,3.64398,2.873841,5.8374376,5.3268886,2.3934126,2.1110604,6.0819726,7.9761534,2.9158072,4.686862,7.0065966,4.2258763,4.4544907,4.930158,5.3161917,4.361056,4.0558043,5.720357
t94,2.031627,-0.530859,7.9229255,0.6574003,2.4811797,4.905034,0.42516983,6.801406,3.5577486,3.105792,6.1481395,5.013188,2.7036176,2.345078,5.8341475,8.206907,2.9191175,4.6171646,7.274927,4.076858,4.5568166,4.8974485,5.3261027,4.30396,4.325998,5.664934
t88,2.0623674,-0.6253685,7.904741,0.68440336,2.4482865,4.83428,0.42691532,6.8321986,3.5402982,3.1625314,6.1312323,4.9167514,2.8034544,2.4455013,5.7265053,8.252534,2.972677,4.5449343,7.383367,4.022224,4.536472,4.8697777,5.317263,4.261498,4.352356,5.620383
t72,2.0154617,-0.6789438,7.8959928,0.716443,2.454978,4.8902206,0.41105622,6.807266,3.518449,3.1935687,6.1886563,4.944317,2.7634647,2.4593518,5.7136793,8.227781,2.9944155,4.5870543,7.4066396,4.0622115,4.5428658,4.8554387,5.2929463,4.2707095,4.392505,5.6069183
t65,1.9337188,-0.8518557,7.897278,0.8500325,2.3615813,4.972668,0.38875335,6.612194,3.465128,3.3058944,6.4073954,4.8771033,2.7862053,2.511216,5.667167,8.351271,2.9669325,4.6170797,7.4823675,4.035966,4.694988,4.857673,5.3220654,4.301535,4.545452,5.590357
t70,1.9497772,-0.82793826,7.8962765,0.85957235,2.3942437,5.017191,0.30655476,6.712753,3.5220025,3.2783792,6.337332,4.960108,2.6965108,2.4836433,5.7073584,8.275122,2.985131,4.656439,7.446735,4.124934,4.604176,4.9121127,5.226097,4.3641214,4.4887495,5.6718826
t71,1.9973232,-0.7886845,7.9130707,0.8072231,2.4364467,4.9762115,0.32559043,6.701126,3.5267994,3.2339985,6.2978816,4.9686127,2.7075574,2.4645581,5.717177,8.269737,2.995455,4.6156425,7.404323,4.079911,4.6094065,4.8827734,5.265545,4.3254337,4.444748,5.6349807
t134,2.0359879,0.004786486,7.950125,0.38714758,2.719158,4.9890194,0.44735903,6.9344516,3.6007147,2.836083,5.8651776,5.4276567,2.2683845,2.091584,6.068947,7.8605943,2.9188488,4.774826,6.9881697,4.307092,4.468708,4.8912544,5.362947,4.358231,4.0739665,5.6845307
t168,2.0870833,-0.023526613,7.9472194,0.40150455,2.7424345,4.9314866,0.39505795,6.953486,3.6385946,2.8525994,5.8502946,5.410353,2.3141215,2.073148,6.1022706,7.8980813,2.921429,4.7262034,6.9738326,4.260561,4.4361033,4.9248495,5.3028665,4.3603563,4.0660024,5.712442
t178,2.0436811,0.0047317636,7.9499345,0.37242594,2.7380066,4.983831,0.43983856,6.935108,3.612473,2.8243084,5.8460245,5.429167,2.2790635,2.0694346,6.0882683,7.868286,2.9165769,4.773812,6.9671335,4.292186,4.467441,4.9019756,5.3546834,4.361476,4.0534425,5.6942806
t240,2.0632355,0.0148281595,7.957823,0.35390285,2.7591648,4.969493,0.4506782,6.931243,3.6259725,2.8016737,5.817173,5.442268,2.2686055,2.0478995,6.1137447,7.868231,2.9153357,4.7627096,6.940099,4.2934823,4.4608655,4.9090657,5.3595266,4.367194,4.028709,5.7025623
t241,2.0922198,0.032288864,7.9714856,0.31756788,2.7841153,4.955271,0.4875052,6.9069304,3.648179,2.7560453,5.7642,5.4579496,2.2555273,2.0107477,6.154023,7.8801093,2.9038856,4.748855,6.8962393,4.290186,4.4654346,4.921334,5.3896704,4.37499,3.9783437,5.718939
t164,2.0365448,0.018061433,7.964234,0.37163585,2.7424421,4.9887652,0.43832627,6.9438133,3.6103842,2.8241484,5.8503537,5.4441943,2.2584083,2.0690942,6.088341,7.85521,2.9180691,4.774016,6.968357,4.312413,4.455888,4.894913,5.354072,4.3674865,4.0604863,5.691039
t68,2.061369,-0.6334885,7.9092712,0.6651465,2.448847,4.8315315,0.4659126,6.8088713,3.528163,3.1539207,6.1430683,4.89719,2.8327732,2.4418356,5.72651,8.278575,2.966567,4.5401416,7.3754983,3.9928765,4.562932,4.859991,5.353195,4.25561,4.361635,5.6069207
t60,1.9518024,-0.8930417,7.908139,0.87314564,2.3962646,5.026946,0.29262513,6.6691065,3.5040896,3.29907,6.3771987,4.950565,2.6989672,2.5042124,5.684344,8.2924385,3.0017915,4.6473403,7.4636493,4.1063666,4.632721,4.888236,5.2262464,4.350438,4.5181003,5.6418204
t140,2.0926507,-0.396823,7.919528,0.6098735,2.5195482,4.8737974,0.35773802,6.888095,3.6146278,3.040398,6.005096,5.0931654,2.6161065,2.2874413,5.8981705,8.130943,2.902604,4.6036897,7.211124,4.124825,4.469033,4.928155,5.2672925,4.2975883,4.210811,5.706823
t141,2.0982418,-0.37951782,7.9407926,0.60514444,2.5271096,4.878903,0.3356002,6.9253864,3.6281881,3.0319743,5.976923,5.1278167,2.5742693,2.2797642,5.912309,8.090841,2.907093,4.6089263,7.208151,4.154959,4.4361734,4.9270205,5.2438846,4.313448,4.1898894,5.718786
t121,2.040981,-0.5955096,7.919224,0.72938704,2.4513814,4.902716,0.3087999,6.8518887,3.5810354,3.157767,6.135397,5.0232835,2.66179,2.4078965,5.7815447,8.182784,2.9585392,4.597058,7.3477373,4.124282,4.495317,4.914198,5.216316,4.3204556,4.3220954,5.691645
t116,2.0834577,-0.4425224,7.964666,0.630672,2.5043976,4.898737,0.30035532,6.940087,3.625881,3.0547373,6.0060925,5.115638,2.577624,2.3028886,5.892254,8.089499,2.914411,4.6091228,7.238153,4.1705656,4.4180455,4.9208612,5.211112,4.3326454,4.213108,5.725745
t81,1.9880753,-0.7116485,7.899046,0.74811447,2.477182,4.9930954,0.34404054,6.742308,3.5453165,3.170895,6.2652407,5.0117354,2.6727111,2.4142818,5.768164,8.221706,2.996668,4.6583977,7.3512745,4.1319966,4.575495,4.911856,5.2574067,4.368871,4.396485,5.6830354
t111,2.0479486,-0.58048934,7.9184103,0.6929829,2.471216,4.918791,0.3505371,6.826735,3.587219,3.1219957,6.1559124,5.028154,2.6714056,2.3720644,5.8146696,8.19685,2.9337695,4.6163945,7.311323,4.112138,4.5219555,4.9238167,5.2601132,4.3279877,4.323147,5.6991553
t112,2.0826073,-0.60539734,7.894587,0.7068805,2.481199,4.909012,0.29419473,6.8652673,3.6259081,3.1281614,6.145157,5.048063,2.6374896,2.3797135,5.807169,8.16439,2.9517128,4.6117554,7.318602,4.152938,4.4710526,4.947633,5.2101717,4.326707,4.3107452,5.7213726
t104,2.0977626,-0.15714525,7.946221,0.47766417,2.66408,4.9144115,0.41224286,6.9158335,3.6281304,2.906669,5.8641367,5.3017836,2.4091318,2.1496298,6.0417104,7.9790745,2.9231215,4.6922994,7.0481963,4.227514,4.4566045,4.915962,5.307185,4.3484545,4.0803947,5.70751
t54,1.9451342,-0.76329476,7.8844666,0.8385143,2.3677611,4.9668508,0.41212004,6.636831,3.4852686,3.2905457,6.3660502,4.8899074,2.7776525,2.5036492,5.6741996,8.334317,2.9656997,4.6233883,7.46868,4.044536,4.675892,4.873613,5.3257685,4.3066106,4.5126915,5.604678
t55,1.9338113,-0.80244845,7.892988,0.85928166,2.367936,4.9946647,0.37673903,6.629304,3.4864,3.3004186,6.389899,4.907612,2.749767,2.50051,5.6808486,8.327626,2.969767,4.637434,7.472169,4.0659757,4.6743727,4.8788147,5.2980127,4.3231993,4.525841,5.616354
t95,2.0544832,-0.31868428,7.916655,0.55297446,2.5757918,4.9328775,0.4604779,6.7965956,3.5922868,2.9879124,6.0130525,5.160323,2.5564122,2.2372422,5.9344335,8.1186905,2.91221,4.6677,7.144494,4.142897,4.5506563,4.919517,5.3584843,4.332422,4.197993,5.690445
