,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
t89,0.6126151,4.9525323,-1.3427793,-1.0196867,0.17605998,6.9499164,5.5459228,7.7560763,5.443985,3.0100071,6.031159,5.346555,4.6100774,4.6651893,8.082842,5.7982054,2.9732003,5.067726,4.9720993,1.647997,2.959026,6.696334,2.6358292,6.438764,4.1561646,6.2076197,2.4441204,4.2701554,4.2801743,5.8715563,5.709904,3.9054453,5.2541842,5.0161614,1.13443,3.7053058,3.3941898
t150,0.57494587,4.884486,-1.4533758,-0.9293014,0.07283537,6.867789,5.3155055,7.7419806,5.5018873,3.0636637,6.0514083,5.340915,4.674936,4.8513403,8.143394,5.9467716,3.1664188,5.1237493,5.0472836,1.696498,3.0251331,6.77159,2.395736,6.49218,4.072506,6.113406,2.3999076,4.3342457,4.07589,5.8547263,5.665967,3.7833607,5.1732173,5.0190334,1.0665971,3.6101172,3.5368001
t151,0.551881,4.8530774,-1.4753716,-0.90959245,0.09792576,6.9043193,5.2931666,7.7382812,5.4666243,3.033279,6.069791,5.379002,4.70052,4.8758245,8.092407,5.917863,3.1422234,5.172014,5.0771794,1.6841269,3.0536404,6.7736173,2.3802087,6.5312915,4.0487294,6.078314,2.395655,4.3275566,4.102425,5.823944,5.6797123,3.7562046,5.179624,5.0487795,1.0837032,3.6140459,3.5132782
t115,0.58806133,4.9058547,-1.4329846,-0.9621154,0.0875043,6.894552,5.31238,7.7641873,5.4741416,3.0856845,6.0786204,5.3632708,4.644441,4.8513618,8.114435,5.913221,3.1304495,5.1423826,5.0252857,1.7217919,2.9995413,6.7554874,2.4139469,6.4929886,4.0914245,6.096218,2.4169035,4.3061132,4.1129827,5.866722,5.6485243,3.804759,5.198524,5.001516,1.0880386,3.6309893,3.5479198
t68,0.6164971,4.956148,-1.3330815,-1.0274103,0.19351766,6.9975033,5.6085625,7.777571,5.4062705,2.970965,6.042457,5.35604,4.5980215,4.618665,8.04987,5.745555,2.9116848,5.0627093,4.9632444,1.6149888,2.9585528,6.6851444,2.7075973,6.442307,4.159403,6.224167,2.4575121,4.2389894,4.3442216,5.8426642,5.7030635,3.925352,5.2795396,5.0029693,1.1812265,3.7357624,3.3644102
t70,0.6107667,4.966591,-1.3212688,-1.0349063,0.19015567,6.9606805,5.5688,7.743617,5.4365535,3.014077,6.0201883,5.3364515,4.6011057,4.6435895,8.078724,5.7830777,2.9537644,5.0495615,4.956033,1.6560674,2.9489796,6.67496,2.6636338,6.428276,4.1742353,6.221534,2.4573295,4.263045,4.301433,5.888291,5.714214,3.9216118,5.267202,5.02425,1.1392813,3.7194362,3.3888688
t85,0.62604266,4.968441,-1.3135278,-1.051009,0.21223712,6.990014,5.612033,7.7567396,5.4101124,2.9707448,6.02459,5.3442698,4.5939674,4.609647,8.058573,5.7359896,2.9043167,5.047875,4.9507666,1.6178582,2.941126,6.668972,2.7099001,6.4325347,4.1814747,6.243141,2.4616823,4.2418065,4.351022,5.8561635,5.721159,3.9426656,5.2887683,5.0121813,1.1698012,3.7463474,3.3513255
t86,0.6218108,4.944384,-1.3369923,-1.0322089,0.20604458,6.9773254,5.5866437,7.778483,5.4227104,2.953057,6.046635,5.366849,4.6132846,4.6330366,8.061594,5.7479386,2.9213972,5.0694017,4.975704,1.6000372,2.9579275,6.6933002,2.6831696,6.451012,4.1576104,6.2259083,2.435784,4.2573037,4.332605,5.8390627,5.7382154,3.9207618,5.272991,5.020241,1.1546875,3.7308905,3.3459404
t90,0.60842395,4.91421,-1.3959717,-0.9804116,0.11097824,6.8637094,5.414728,7.7380176,5.5134873,3.0470815,6.0144258,5.3320007,4.63075,4.771184,8.141804,5.9128633,3.0999136,5.1124988,5.016878,1.6676565,2.9817262,6.767554,2.4929216,6.4420505,4.114608,6.1665077,2.4034433,4.3159256,4.154133,5.8747964,5.6885757,3.8353903,5.20018,5.0088077,1.0774345,3.6405196,3.4661925
t157,0.54122126,4.837764,-1.4917693,-0.8653213,0.030545434,6.7908254,5.2749186,7.7523913,5.5898347,3.03343,6.02733,5.3329415,4.7365694,4.873849,8.228061,6.0312796,3.247026,5.1179676,5.0949564,1.668374,3.0863626,6.8301034,2.3252854,6.522024,4.022506,6.1387587,2.343218,4.3968883,3.9846067,5.8141766,5.708855,3.7171352,5.12462,5.057138,1.0095681,3.5630653,3.5698028
t176,0.5247464,4.7998776,-1.5430037,-0.8119591,-0.013829888,6.746109,5.2343354,7.7548113,5.631405,3.0166485,6.0349984,5.3292446,4.7802634,4.91796,8.260986,6.085808,3.302065,5.1196074,5.1344533,1.6572253,3.1190047,6.86509,2.294096,6.545759,3.9797149,6.1404934,2.3016803,4.4490747,3.9155347,5.783118,5.7248464,3.684049,5.07094,5.0732164,0.9607166,3.5150921,3.605528
t177,0.5474588,4.847073,-1.4814972,-0.88062936,0.034925744,6.7980456,5.286787,7.755546,5.581638,3.037087,6.030513,5.335161,4.725464,4.864634,8.21888,6.0199256,3.2319605,5.119278,5.0844088,1.6712533,3.0765173,6.8220105,2.341744,6.519163,4.0312123,6.138187,2.3494313,4.390009,4.000903,5.815916,5.703974,3.7279592,5.13162,5.0521536,1.0148671,3.570037,3.5666516
t178,0.52515423,4.8363147,-1.4767789,-0.90763867,0.04549412,6.8408422,5.264061,7.7740335,5.5382447,3.0236,6.063761,5.3729596,4.7305174,4.8762555,8.183934,5.9830265,3.210223,5.1619973,5.077366,1.7058572,3.0957384,6.8229494,2.3153753,6.558048,4.024175,6.087965,2.3691874,4.345034,4.0342755,5.8170795,5.7181926,3.6909122,5.1694674,5.0649915,1.056224,3.5919044,3.581558
t229,0.5463315,4.7487392,-1.5831486,-0.7324288,-0.0010543475,6.7368584,5.155883,7.7301545,5.6278777,3.036041,6.014205,5.3394136,4.801622,4.9947915,8.248213,6.106176,3.3256097,5.1688504,5.205747,1.6453122,3.1147366,6.899861,2.2449567,6.5284615,3.9667463,6.096442,2.2822292,4.4583764,3.8918242,5.7877917,5.70049,3.6691504,5.051492,5.0605106,0.9505624,3.49181,3.5811224
t235,0.5513688,4.7572045,-1.5718894,-0.74568355,0.019323159,6.764073,5.155395,7.725901,5.599297,3.0442276,6.017753,5.3442984,4.787376,4.999287,8.219708,6.079666,3.3047218,5.1739864,5.1966734,1.6531568,3.1032004,6.8862767,2.251511,6.5204954,3.9799426,6.084196,2.3000653,4.4334803,3.9187348,5.803677,5.690774,3.6799264,5.072581,5.053051,0.97448933,3.5101287,3.566186
t236,0.56976384,4.714117,-1.6153525,-0.6912693,0.001111632,6.716075,5.1262383,7.7018948,5.637946,3.0505915,5.999064,5.345198,4.8176827,5.0238347,8.25467,6.132707,3.3386347,5.2052336,5.2459383,1.6283028,3.1055748,6.934379,2.2339032,6.503139,3.9529445,6.0690465,2.2525132,4.476012,3.8769608,5.7913513,5.67926,3.665909,5.020953,5.051381,0.92784643,3.4609463,3.5641181
t233,0.55299634,4.759493,-1.5694473,-0.7471281,0.024013741,6.7681527,5.1572013,7.723643,5.5952744,3.0473125,6.0155435,5.342807,4.7844734,4.9981437,8.21673,6.075791,3.3021438,5.171511,5.1947026,1.6534449,3.1003754,6.883464,2.2522418,6.516176,3.9833252,6.0837975,2.3034763,4.429293,3.9222643,5.808483,5.687852,3.6831326,5.0763297,5.05086,0.9787041,3.5137236,3.5620959
t128,0.58166444,4.9073935,-1.4259671,-0.9584018,0.06259201,6.839499,5.333022,7.731256,5.531001,3.0558777,6.0206814,5.319292,4.66123,4.825162,8.173563,5.968375,3.176566,5.099761,5.0218043,1.6973614,3.0134292,6.7749987,2.3984885,6.468856,4.088653,6.146575,2.4069645,4.332988,4.067434,5.8704653,5.6826468,3.7897432,5.1781554,5.0163465,1.0622191,3.6117966,3.534816
t134,0.5711245,4.8859987,-1.4161638,-0.9519422,0.100759044,6.8314795,5.378264,7.7654166,5.563082,2.9955912,6.0191035,5.3511662,4.6834817,4.7764444,8.186214,5.938332,3.11918,5.1144447,5.039965,1.6439031,3.0359547,6.795521,2.4473362,6.479805,4.081445,6.197177,2.3666253,4.3537607,4.123518,5.8415236,5.7534137,3.7967713,5.178911,5.059985,1.0490651,3.623571,3.4714332
t135,0.5789922,4.8924665,-1.4212683,-0.94449085,0.09778179,6.8445535,5.4072638,7.7381415,5.5432925,3.0085225,6.010792,5.3299327,4.6786065,4.761904,8.174679,5.9408507,3.133234,5.098026,5.0363727,1.6442363,3.0234005,6.774843,2.4628525,6.462574,4.089041,6.1903486,2.3840191,4.3504868,4.113043,5.8545346,5.7294655,3.8125336,5.175066,5.045445,1.0557455,3.6235201,3.4597487
t133,0.53480095,4.849354,-1.4817623,-0.8746419,0.007147892,6.7640114,5.2767673,7.7696824,5.6207094,3.044694,6.027955,5.32609,4.7339473,4.87033,8.257504,6.0548706,3.2619185,5.1068735,5.084024,1.6741383,3.094349,6.833441,2.3220541,6.5348725,4.0194726,6.148806,2.3366141,4.411164,3.9648368,5.7985706,5.7012916,3.7072763,5.1186175,5.0590425,0.9937306,3.5562668,3.608074
t99,0.59335107,4.892149,-1.4186616,-0.9668831,0.100635745,6.854911,5.3785663,7.750266,5.5236497,3.0366337,6.026599,5.3487234,4.6494527,4.7937193,8.150229,5.927276,3.1200845,5.1261845,5.036537,1.6730342,3.0058227,6.7840095,2.4561026,6.4642644,4.0939293,6.163026,2.3885705,4.327886,4.127931,5.8619967,5.704088,3.8090672,5.1879644,5.024271,1.0671021,3.6270251,3.480708
t65,0.67600894,4.992382,-1.2789768,-1.1102902,0.26686192,7.0398026,5.651236,7.7229557,5.3548756,2.9423232,6.0025187,5.3153443,4.543035,4.5872393,8.0169115,5.6673045,2.8361871,5.0499125,4.922905,1.579043,2.8844736,6.635439,2.778766,6.419223,4.2335095,6.270627,2.4954956,4.189245,4.420342,5.820671,5.681709,4.0026374,5.3463182,4.9689364,1.2230488,3.8070037,3.340256
t48,0.6677691,5.027636,-1.2315403,-1.1215358,0.26229084,7.03997,5.695395,7.683891,5.351116,2.975977,5.9593687,5.2804694,4.541491,4.5335965,8.042222,5.6572995,2.834408,4.9826117,4.886456,1.62197,2.8772597,6.5922804,2.7872741,6.390069,4.256921,6.304664,2.5277145,4.1887174,4.4230576,5.8646045,5.680497,4.018374,5.352052,4.9808946,1.2243253,3.8150318,3.3372374
t14,2.0783043,6.372518,6.2080035,0.6806589,5.1990485,8.2295475,6.2958565,3.3887293,5.7981343,3.9421806,5.256242,4.109628,3.502837,4.2628927,9.455991,3.5905576,3.5489662,3.7834704,3.960202,3.3962536,2.3364177,4.810004,4.3577495,7.018183,5.1079755,7.0017858,4.982643,4.3522687,4.866559,7.3025002,3.9524076,5.2716427,4.614289,5.662562,2.2681522,4.1424885,2.869344
t13,2.1054573,6.3616834,6.271657,0.72784144,5.2109337,8.269021,6.3108706,3.346631,5.7704782,3.948133,5.2438984,4.079784,3.5009782,4.3119116,9.433699,3.5389435,3.6017509,3.7470143,3.9056227,3.3881645,2.3565645,4.7858286,4.3219104,6.982824,5.1313996,7.0348964,5.018724,4.363377,4.8522367,7.3197365,3.942515,5.3068533,4.5823812,5.6834006,2.2975724,4.1728873,2.8915596
t2,2.0481756,6.3129396,6.392545,0.76564276,5.1092153,8.1787815,6.2355294,3.3835847,5.734863,3.8880174,5.310582,4.1848345,3.553209,4.329717,9.49161,3.5787907,3.629845,3.8600755,3.843464,3.362045,2.3849306,4.8911,4.279179,6.954876,5.0067616,6.999616,5.004403,4.3989563,4.7962775,7.208343,4.0535507,5.2709494,4.713255,5.577121,2.315855,4.0637836,2.889184
t15,2.008109,6.1009755,6.8725944,1.0748916,4.761259,8.153394,6.132999,3.2445054,5.4461637,3.642709,5.376133,4.2697773,3.8253486,4.6645093,9.785929,3.472658,3.982458,3.9627798,3.4322126,3.179099,2.5984614,4.945174,4.124992,6.7231665,4.838227,6.907663,5.1556277,4.5303864,4.4742665,7.0471535,4.2623043,5.406588,4.9397006,5.495168,2.5554044,4.009636,3.0007942
t27,2.0482414,6.1059732,6.8445616,1.0076059,4.7900195,8.14779,6.137449,3.2886288,5.4877014,3.6729343,5.4144464,4.3127117,3.7788787,4.6435266,9.74625,3.527298,3.954184,3.991381,3.4492877,3.171776,2.5719512,4.9838495,4.1477394,6.7345405,4.843152,6.913408,5.132943,4.572419,4.5186296,7.047334,4.241274,5.385239,4.876761,5.479737,2.5213933,3.9903235,3.0268617
t28,2.055704,6.1047454,6.8501415,1.0398736,4.771435,8.132557,6.1411543,3.276156,5.4621725,3.6589596,5.4270506,4.3127127,3.8081453,4.656375,9.753551,3.5059743,3.972411,3.992571,3.4447985,3.1753287,2.5873806,4.9864154,4.1371098,6.716369,4.826961,6.911805,5.1396203,4.573371,4.4957423,7.032039,4.252829,5.377241,4.9056034,5.4681764,2.5430818,3.9644716,3.0300205
t18,2.064623,6.0998473,6.8740973,1.0590581,4.7714677,8.173372,6.104262,3.2727766,5.432194,3.6860492,5.3977623,4.2800794,3.8202693,4.6904664,9.78489,3.476914,4.0090823,3.9729817,3.4071665,3.2020073,2.5597444,4.958324,4.112248,6.7222013,4.8372755,6.9154744,5.1439815,4.5563025,4.4909034,7.048699,4.242225,5.4172525,4.9272738,5.500958,2.5385246,3.9946811,3.010404
t91,9.385198,8.664282,5.57088,4.6256247,5.8573003,7.5357013,5.492701,7.7251606,4.9242587,5.1065207,5.8902707,4.036421,5.4344983,4.5783434,8.74858,4.8706512,4.258296,5.2547727,4.068795,3.415581,2.7670069,5.8730674,2.8214166,6.7841377,4.5550547,6.067859,3.4938564,5.535748,4.8914194,4.833438,4.4259834,5.078589,5.406304,4.5425625,3.5685782,3.7090356,3.7425466
t92,9.221531,8.476858,5.567614,4.5980678,6.0144687,7.5237865,5.481597,7.7099776,4.8903275,5.1074734,5.8696866,4.019252,5.347816,4.589539,8.721153,4.8418193,4.2648487,5.181406,4.0926447,3.4222217,2.7891488,5.7999125,2.8751004,6.7257166,4.461172,6.185778,3.5553472,5.5102777,4.895267,4.895513,4.418662,4.9746866,5.4178843,4.563768,3.5031323,3.6694798,3.7614954
t122,9.823037,9.398622,5.8495607,4.5534425,5.0387497,7.5437965,5.8919535,7.3841133,4.7650743,4.9882894,5.6824384,3.705774,5.7363596,4.7377925,8.644618,4.8761177,4.2154617,5.2210975,3.872332,3.5750666,2.872003,6.1460586,2.7338822,7.0897264,4.765083,5.8628454,3.4607494,5.3081107,4.620671,4.9155855,4.4890285,5.0909944,5.14958,4.2183666,3.629767,4.079304,3.891014
t126,9.827477,9.420788,5.8393273,4.5655136,5.018595,7.5578156,5.9017196,7.3686976,4.7519007,4.9716845,5.6594024,3.6723566,5.740129,4.777771,8.673347,4.8515816,4.2307,5.189479,3.8896794,3.569338,2.8890293,6.112516,2.7315497,7.074463,4.7555094,5.8577886,3.5128074,5.263106,4.632073,4.931145,4.494115,5.0694494,5.1443286,4.206356,3.5777194,4.086553,3.8585663
t127,9.819131,9.332808,5.868127,4.5722957,5.1032896,7.5163584,5.8906245,7.3761563,4.761586,4.9954815,5.6700225,3.6835277,5.7588916,4.760506,8.631454,4.8970385,4.2440963,5.182659,3.8742712,3.5545528,2.872357,6.1501293,2.7581024,7.0984287,4.7526712,5.8923135,3.455791,5.2727766,4.602444,4.8886533,4.515008,5.0619497,5.114358,4.2125597,3.632834,4.0762687,3.8790846
t196,10.122497,9.987401,5.991127,4.5018845,4.4287853,7.4998937,6.184212,7.1329703,4.730053,4.971688,5.5809484,3.4526477,5.909939,4.801837,8.603284,4.8207564,4.203078,5.222572,3.8139005,3.664982,2.9432502,6.2587705,2.7146518,7.204755,4.875339,5.7254276,3.4914076,5.139877,4.4575605,4.9987946,4.5497174,5.0814824,5.0266476,4.0063624,3.6001933,4.3203983,4.0005894
t197,10.218517,10.1515665,6.0225945,4.475645,4.2545137,7.48893,6.2851477,7.043381,4.7056727,4.9537888,5.534817,3.3668118,5.970361,4.828891,8.599628,4.7837534,4.191076,5.229578,3.8047893,3.710209,2.973202,6.2957783,2.6901948,7.233192,4.923874,5.66508,3.5043828,5.078492,4.401394,5.050383,4.56085,5.08597,4.998303,3.932021,3.5829322,4.4078627,4.049626
t225,10.842438,11.646953,5.0246806,4.2743335,2.7309246,7.5866647,7.1887283,6.536047,4.836441,4.790187,5.434396,2.8873446,6.341244,4.907299,8.796763,4.1591897,4.51561,5.5291796,4.120434,3.7693853,3.127841,6.667424,2.5625541,7.316176,4.8939137,5.306658,3.846333,4.410158,4.125128,5.4773765,5.0469494,5.023591,4.990728,3.6678407,3.2251382,5.070169,4.0539255
t321,10.823736,11.627994,5.025577,4.2746286,2.749871,7.585701,7.171554,6.535439,4.8253717,4.790663,5.4347854,2.8968835,6.340774,4.906924,8.795849,4.1640267,4.5147667,5.5285487,4.1160884,3.7732084,3.1222584,6.667016,2.563011,7.3155065,4.8946886,5.309894,3.845929,4.421414,4.1403294,5.4587836,5.047705,5.0297947,4.9903784,3.679104,3.2261593,5.055017,4.0544157
t335,10.892966,11.696975,5.0129075,4.2639,2.6809914,7.596228,7.228516,6.547397,4.8651137,4.7771034,5.4248576,2.865455,6.351611,4.917367,8.808099,4.139473,4.5272884,5.5417953,4.1380577,3.7561264,3.1492236,6.6781154,2.5507631,7.327339,4.884457,5.3001766,3.8586833,4.382859,4.087289,5.5267496,5.0346065,5.007052,5.000362,3.639637,3.2137322,5.110566,4.0444155
t336,10.840839,11.645289,5.027464,4.2782073,2.7327576,7.5838494,7.1878104,6.534902,4.8369246,4.7919416,5.4382596,2.8858242,6.3371887,4.903614,8.79486,4.163349,4.513449,5.527515,4.11668,3.772797,3.123537,6.6636815,2.5649848,7.313821,4.8972626,5.305427,3.8439708,4.4093976,4.1269197,5.474893,5.047686,5.025053,4.9867334,3.669777,3.2272203,5.0666523,4.057396
t366,10.827995,11.624414,5.012552,4.260791,2.7541177,7.600921,7.1800632,6.553195,4.8199067,4.774609,5.4208064,2.903283,6.354239,4.921258,8.811736,4.150355,4.530188,5.5443125,4.1304975,3.7575498,3.136679,6.6806426,2.547641,7.3311696,4.8799877,5.3140597,3.8608634,4.4232483,4.1313496,5.4704704,5.029295,5.0225377,5.0044,3.668218,3.210594,5.070624,4.03992
t367,10.839332,11.635397,4.995625,4.2434855,2.7430956,7.6180434,7.1887555,6.5713468,4.8218503,4.7557096,5.4043202,2.9080164,6.3713923,4.938479,8.8300495,4.1310825,4.548327,5.5631127,4.1477795,3.7412937,3.1554844,6.697963,2.529246,7.3491263,4.863984,5.3199787,3.8791707,4.425245,4.1190143,5.4865227,5.010828,5.013931,5.0213456,3.6567338,3.1923876,5.0890045,4.022958
t217,10.2687235,10.254075,6.0122204,4.454377,4.1475177,7.493836,6.346378,7.0026045,4.696349,4.9423304,5.511927,3.3255897,6.005521,4.8405285,8.609811,4.754058,4.1993966,5.245836,3.8092551,3.7277863,2.992518,6.3227983,2.672798,7.2529488,4.937637,5.633949,3.5236444,5.039835,4.3724327,5.0807543,4.568542,5.0851073,4.991009,3.8970497,3.5608568,4.4596825,4.067334
t132,9.80849,9.31793,5.8592467,4.580702,5.117011,7.523853,5.8831697,7.379817,4.7546663,4.9881287,5.6618576,3.6758711,5.7548623,4.773378,8.642035,4.8914742,4.256519,5.1654673,3.8845046,3.5449638,2.88111,6.137766,2.7598338,7.0871058,4.7400994,5.9031034,3.4666429,5.257501,4.6133366,4.8884964,4.5149274,5.0496,5.11221,4.216923,3.6218565,4.067368,3.8624804
t100,9.783541,9.221922,5.8659835,4.592078,5.2141533,7.4862585,5.860467,7.3942575,4.785509,5.0199127,5.6948147,3.6999094,5.7571936,4.74286,8.606739,4.9343896,4.266975,5.1656775,3.8796728,3.5249038,2.8543885,6.1531134,2.7898126,7.096191,4.7310195,5.9389663,3.4264326,5.2766314,4.5964518,4.8432584,4.5449185,5.0457115,5.0961466,4.236938,3.660669,4.0469985,3.8710885
t130,9.851959,9.439235,5.874421,4.559374,4.9967294,7.5302896,5.9185715,7.355738,4.747238,4.9841647,5.652848,3.6604013,5.7632203,4.7762666,8.647333,4.8686037,4.2298665,5.191056,3.8716888,3.5742457,2.8867548,6.1418967,2.7411535,7.0990076,4.766508,5.85822,3.4863658,5.263649,4.60234,4.9214616,4.4949403,5.0682063,5.1231976,4.1884694,3.6024313,4.1006184,3.8858407
t261,11.042707,12.007772,5.293318,4.568442,2.3137164,7.247894,7.2514243,6.0219436,5.112357,5.3076935,5.6936793,2.6869795,6.062877,4.6001806,8.358467,4.3810687,4.0739093,5.060458,3.8937376,3.9544294,2.948414,6.3761606,2.9703772,6.8914695,5.201628,5.237209,3.4256287,4.2894063,4.0469503,5.548169,5.6505547,5.0596757,4.7504807,3.7143886,3.6735876,5.0316224,4.3205814
t262,11.019349,12.012719,5.3320227,4.6020308,2.3544545,7.2340846,7.298459,5.966357,5.0852413,5.3353124,5.756844,2.6575317,6.0493445,4.5740805,8.330948,4.3406763,4.0817814,5.0071006,3.9106596,3.9855607,2.9246647,6.34687,3.0280771,6.8491664,5.2045527,5.2042403,3.376371,4.2492385,4.062827,5.5263467,5.695791,5.061077,4.6989846,3.702597,3.6705549,4.9996,4.368879
t370,11.224368,12.128214,5.160566,4.4852505,2.174907,7.0436954,7.1117725,5.918419,5.4008613,5.2700906,5.791039,2.6445596,6.120152,4.6710334,8.164799,4.3845224,3.9978955,5.012222,3.9246914,3.8630648,3.0569642,6.4180574,2.9556806,6.7004,5.2806516,5.353213,3.4680657,4.3491206,3.901649,5.7077794,5.713056,4.9658446,4.847145,3.6677585,3.898567,5.0388985,4.3099823
t371,11.201757,12.112494,5.185305,4.505771,2.1819375,7.0356913,7.0892396,5.927559,5.423871,5.2625337,5.7816834,2.659419,6.1012287,4.6738696,8.148954,4.4017034,3.9812505,4.99706,3.9211457,3.8751473,3.0364344,6.395169,2.9712105,6.711496,5.2832437,5.373624,3.448587,4.3712587,3.921973,5.68539,5.693704,4.9804816,4.8482885,3.6810226,3.9197607,5.028116,4.3156757
t304,11.22976,12.1456175,5.1569576,4.479979,2.1511285,7.0559206,7.1164536,5.90794,5.3903575,5.279368,5.795133,2.62955,6.1285706,4.655255,8.168016,4.380345,4.014749,5.0073853,3.9309905,3.865163,3.0592484,6.4212317,2.9419398,6.701338,5.2799683,5.3422947,3.4765787,4.3378406,3.8942957,5.711793,5.732722,4.960292,4.8467555,3.6519651,3.8888164,5.031718,4.321237
t264,11.152426,12.114569,5.2389665,4.5633926,2.2701564,6.9616146,7.158841,5.878339,5.3873262,5.206049,5.8326783,2.6295583,6.073867,4.658468,8.116249,4.3457413,3.9940696,4.94748,3.9554899,3.9180727,2.9859178,6.353388,3.0391648,6.689187,5.2834883,5.3349624,3.3918922,4.305797,3.9649284,5.640571,5.7310004,4.9790244,4.7560196,3.6754594,3.8925045,4.990002,4.367865
t255,11.10902,12.09114,5.284685,4.616697,2.3604383,6.8911886,7.1687455,5.882972,5.3887935,5.1800365,5.8233624,2.6536248,6.032815,4.639313,8.102699,4.3599954,3.9697497,4.9277644,3.926302,3.9608934,2.9409025,6.3187647,3.107369,6.7045684,5.278889,5.3095512,3.3346443,4.287222,4.00614,5.6001077,5.7398953,5.017739,4.7005734,3.7078497,3.8823402,4.9962707,4.381297
