,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
t89,-0.15911837,9.045616,-0.5254385,5.537663,2.5652363,0.08900354,18.51922,-0.32727998,-0.2424769,5.5886855,-0.095438845,4.3259587,6.132865,3.215816,-0.038750783,2.8590078,7.315169,3.6712375,-0.051122632,-0.21168315,0.906071,-0.45653406,0.0043196063,-0.21266373,-0.61572254,10.457527,-0.015438645,4.947822,-0.060127497,0.30214676,13.702226,8.378061,4.4445167,9.106361,-0.5702035,4.702042,-0.12905425
t150,-0.1796816,12.186028,-0.53948015,6.8236394,4.201571,0.13852097,20.856024,-0.48435488,-0.29085314,6.999574,-0.12584765,3.9696221,5.473436,4.0860896,-0.039394572,3.3479655,8.910908,4.970252,-0.06928348,-0.20435536,0.49796012,-0.49624062,0.007082463,-0.23623753,-0.6760897,10.248774,-0.017515026,5.5094275,-0.047619052,0.353403,15.807597,7.3972707,5.515808,13.169869,-0.5181851,5.210445,-0.22052
t151,-0.17861784,11.797404,-0.5396602,6.677009,3.964339,0.13284577,20.574076,-0.46587616,-0.28528264,6.8257723,-0.12248675,4.0170016,5.5654225,3.9826763,-0.039219182,3.2675216,8.709832,4.7986836,-0.06699823,-0.20853859,0.5709685,-0.49380296,0.006758596,-0.23578033,-0.6693353,10.290673,-0.01735908,5.436762,-0.050127182,0.3476756,15.528542,7.5396256,5.4000354,12.672577,-0.52147585,5.1411843,-0.21049842
t115,-0.17192206,11.397251,-0.53703046,6.529904,3.8159757,0.12572978,20.294802,-0.4454151,-0.28109133,6.6397767,-0.11579464,4.0291657,5.6597195,3.8744085,-0.041013658,3.1825776,8.512294,4.663408,-0.064974785,-0.20602652,0.5758976,-0.48422053,0.006719373,-0.23339935,-0.6675881,10.344466,-0.017364956,5.3550396,-0.052586563,0.34289607,15.313604,7.653935,5.266656,12.173914,-0.5354464,5.115865,-0.19684765
t68,-0.1908161,6.699049,-0.57262343,4.482045,1.251836,0.052642472,16.912367,-0.2282379,-0.20138568,4.399679,-0.077723086,4.8700953,6.832249,2.4611573,-0.046630315,2.4033282,5.985638,2.6214597,-0.034220666,-0.23872015,1.3752488,-0.45200515,0.0023151552,-0.197287,-0.5800883,10.707253,-0.016534349,4.739684,-0.085512474,0.2767683,11.924026,9.140056,3.6546156,5.852082,-0.58330226,4.121212,-0.08179104
t70,-0.17805362,7.5217314,-0.55790794,4.97412,1.7534583,0.06599709,17.683062,-0.25950846,-0.21716261,4.8994966,-0.08516693,4.653508,6.6411963,2.768407,-0.043235257,2.495254,6.496013,3.019277,-0.041247535,-0.23371175,1.2292033,-0.4530048,0.0034561993,-0.21132782,-0.6037146,10.76744,-0.016661191,4.794321,-0.076346464,0.29085705,12.7350445,9.046754,4.0377817,7.0829554,-0.58424747,4.4051013,-0.10095271
t85,-0.19812064,6.6241474,-0.607712,4.5072746,0.9915766,0.05144931,17.196445,-0.23339401,-0.20328572,4.393117,-0.07953141,5.097567,7.199528,2.5742218,-0.04737302,2.2026286,6.1279163,2.6316214,-0.03303972,-0.25168,1.514321,-0.46194273,0.0029483777,-0.20519815,-0.60377276,11.085349,-0.018397536,4.9857025,-0.08349388,0.28609797,12.185729,9.47278,3.813492,5.659005,-0.6065708,4.1656585,-0.08166389
t86,-0.18170977,7.613417,-0.5773038,5.0186543,1.6075407,0.066913545,17.926414,-0.27521417,-0.2235996,4.9361534,-0.08966452,4.803784,6.8590236,2.8806357,-0.04157302,2.4060442,6.670258,3.056732,-0.041085817,-0.24111739,1.319826,-0.46270958,0.004293519,-0.21653336,-0.6213843,11.072267,-0.017572401,4.959248,-0.072501,0.29816672,13.019642,9.2806225,4.219714,7.144335,-0.60286814,4.494422,-0.09900215
t90,-0.17483646,10.477176,-0.56387097,6.2056293,3.2482605,0.1121162,20.124157,-0.4088107,-0.26417163,6.2282147,-0.11335561,4.397796,6.225797,3.75562,-0.03931757,2.8246047,8.241048,4.334476,-0.05979306,-0.22192486,0.8684847,-0.48624507,0.0061229523,-0.23160866,-0.673921,10.879418,-0.018446622,5.5214643,-0.05041363,0.3397424,15.11077,8.3438225,5.1681223,10.919231,-0.5665233,4.988027,-0.17919785
t157,-0.19842824,13.401061,-0.5989458,7.501499,4.523,0.15558666,22.630507,-0.54015857,-0.3047134,7.667011,-0.14818989,4.2689247,5.94617,4.732414,-0.03678499,3.1647885,9.933795,5.5688734,-0.0759138,-0.22174025,0.6409951,-0.5182979,0.009489345,-0.24587622,-0.75463104,11.066019,-0.021374268,6.352903,-0.032458816,0.39110866,17.447735,7.828518,6.253954,14.496324,-0.57427615,5.6110106,-0.25565833
t176,-0.20076865,15.955995,-0.59133184,8.445918,5.9657636,0.1958557,24.426107,-0.6632515,-0.33790287,8.726038,-0.17262697,3.95454,5.296791,5.3722343,-0.03431148,3.6314683,11.220703,6.6804976,-0.09165413,-0.20210038,0.23623501,-0.54857326,0.011572408,-0.25431398,-0.78784704,10.697448,-0.02197267,6.874132,-0.015977513,0.426108,19.152847,6.8626394,7.086258,17.687777,-0.52132505,5.9777293,-0.32995507
t177,-0.1984776,13.707765,-0.59748673,7.6048193,4.671046,0.16053446,22.865458,-0.5562893,-0.30889562,7.792741,-0.15148397,4.2469735,5.892987,4.784406,-0.036724206,3.2153304,10.109663,5.697353,-0.078206055,-0.21975274,0.5807821,-0.5246527,0.0100765135,-0.24784294,-0.7566364,11.038641,-0.02146561,6.411417,-0.0317048,0.39560285,17.672968,7.7197056,6.3673024,14.867089,-0.56241935,5.661699,-0.26577452
t178,-0.19880345,13.613406,-0.60381716,7.610535,4.571309,0.15905572,22.807524,-0.55436885,-0.30902547,7.768055,-0.15072696,4.270387,5.950519,4.788675,-0.037031136,3.1818526,10.065025,5.6306663,-0.07715403,-0.22318189,0.61670065,-0.5218503,0.009730143,-0.24722147,-0.7604573,11.116264,-0.021538882,6.407866,-0.031693146,0.39529905,17.641935,7.8230157,6.3411236,14.705603,-0.5708203,5.6926227,-0.26189873
t229,-0.21390672,18.275522,-0.6194987,9.413939,7.160763,0.23022118,26.295588,-0.7707701,-0.36981955,9.693814,-0.19840457,3.7531967,4.8860483,6.068184,-0.034112092,4.071442,12.434876,7.5291185,-0.10442341,-0.19830523,-0.0014337276,-0.56556076,0.012243625,-0.25914553,-0.8406076,10.728508,-0.02319964,7.4870095,-0.004740087,0.4618807,20.837563,6.281225,7.896612,20.507774,-0.5117938,6.460296,-0.39855617
t235,-0.21437442,21.781103,-0.6176231,10.93798,9.253711,0.2809283,28.865328,-0.91359526,-0.41150978,11.211888,-0.23035428,3.418756,3.9310155,7.0161977,-0.030049175,4.7967963,14.21539,8.96588,-0.122678265,-0.17328773,-0.039084066,-0.60191333,0.012313872,-0.26563007,-0.88607806,10.2442875,-0.02385477,8.227428,0.18041095,0.5102556,23.082905,5.127501,9.068511,24.87505,-0.4635762,7.013681,-0.49213904
t236,-0.21651329,19.30162,-0.61570966,9.832089,7.7587886,0.24592434,27.055313,-0.8175783,-0.38362134,10.119026,-0.20858648,3.6064818,4.606056,6.342706,-0.03329413,4.280417,12.966431,7.952389,-0.11058407,-0.1920988,-0.014963949,-0.5750376,0.012627871,-0.26290193,-0.85497725,10.593022,-0.02342087,7.6919255,-0.00011197272,0.47597936,21.50327,5.9027267,8.236214,21.799889,-0.4956393,6.624718,-0.42853558
t233,-0.21715729,19.756824,-0.61431926,10.018186,8.029259,0.25293776,27.388966,-0.8387773,-0.38952538,10.295604,-0.21242344,3.5590992,4.4667034,6.457656,-0.032853756,4.363649,13.199077,8.156171,-0.11334791,-0.18920846,-0.02200946,-0.58051234,0.01257326,-0.26319978,-0.8614821,10.528176,-0.02351739,7.798703,0.03674013,0.48205778,21.813032,5.709329,8.369203,22.377522,-0.48698774,6.6903033,-0.44133282
t128,-0.1889325,11.48271,-0.59396523,6.7375116,3.4915724,0.12627394,21.164032,-0.45648268,-0.2810759,6.807967,-0.12881756,4.4311705,6.3288374,4.1713395,-0.038132288,2.8717499,8.916265,4.765233,-0.06456922,-0.2301879,0.87555695,-0.49800983,0.00791593,-0.24040487,-0.72031367,11.219034,-0.020636061,5.874291,-0.04461473,0.36339805,16.096735,8.437789,5.648776,12.108913,-0.5942921,5.301167,-0.20162602
t134,-0.18893357,11.653971,-0.5944176,6.792976,3.5773082,0.12873623,21.297844,-0.46460813,-0.28282496,6.866872,-0.12942202,4.4277225,6.300684,4.2208343,-0.037470885,2.9233463,8.979257,4.8665915,-0.06550619,-0.22880724,0.85081387,-0.50197875,0.008092397,-0.24163377,-0.7250732,11.175007,-0.020711537,5.9261804,-0.043874696,0.36493713,16.231771,8.381388,5.7096243,12.305296,-0.5832257,5.3202853,-0.2064206
t135,-0.18718673,11.289405,-0.5970425,6.643175,3.3810945,0.12296057,21.025026,-0.44751185,-0.27738044,6.700754,-0.12584795,4.4626503,6.387147,4.1224904,-0.038006075,2.8493085,8.798569,4.709049,-0.063361466,-0.23049955,0.9169114,-0.4965615,0.008226828,-0.24165787,-0.72069496,11.214636,-0.020531809,5.860739,-0.045720764,0.36018896,15.979211,8.506356,5.594097,11.852947,-0.5918837,5.2600107,-0.19645262
t133,-0.19620503,15.08555,-0.57977074,7.9929824,5.4815283,0.1816589,23.577208,-0.6230807,-0.32505515,8.249228,-0.15719882,4.009237,5.4371843,5.1453013,-0.035832215,3.4753816,10.70467,6.348743,-0.085271895,-0.21028847,0.40646437,-0.5329,0.010124452,-0.25171643,-0.77688843,10.714326,-0.021408975,6.6191287,-0.017947312,0.40794542,18.387749,7.044251,6.677553,16.532707,-0.53366077,5.7779937,-0.30215
t99,-0.17829274,10.884854,-0.57175654,6.410113,3.2992196,0.11744774,20.500978,-0.42830074,-0.2732198,6.4777055,-0.11817963,4.429024,6.303494,3.94881,-0.038569767,2.8842258,8.526831,4.5159016,-0.06086565,-0.22211762,0.8982813,-0.48919287,0.0066990345,-0.23869054,-0.69359916,10.973788,-0.018910015,5.6776004,-0.047816567,0.34778178,15.523673,8.4045925,5.349374,11.334034,-0.584479,5.139239,-0.18426913
t65,-0.2167302,4.9180727,-0.63661003,3.628722,0.1459517,0.023497576,15.502031,-0.13973121,-0.17285015,3.6308377,-0.057262823,5.3633714,7.443015,2.01233,-0.056434445,2.0457134,4.9940333,1.7668942,-0.017712185,-0.25233066,1.7028348,-0.43806732,0.04436061,-0.17257105,-0.53944576,10.5126915,-0.017689507,4.7442245,-0.102387466,0.25663474,10.424614,9.418317,2.934543,3.1532433,-0.6038674,3.5577765,-0.045854013
t48,-0.19067559,3.0994456,-0.6954141,2.7666414,-0.16446666,0.17280997,13.000013,-0.05901101,-0.15336531,2.9797244,-0.03247428,5.411287,7.3856726,1.4969722,-0.066606574,1.7055582,3.758884,0.8564865,0.043360192,-0.22918287,1.9095652,-0.39023617,0.12373547,-0.14324945,-0.48703253,9.441014,-0.014980298,4.502409,-0.106078826,0.21192613,8.2833605,9.270824,2.273256,0.44738278,-0.60339135,3.037051,0.2652617
t14,-0.6244681,-0.39216796,-1.1936585,1.2787979,-0.61231047,4.1148815,7.5857563,-0.046117175,-0.05002705,1.155085,-0.029068638,6.6165934,6.513487,-0.45932257,-0.07579884,-0.00069929025,-7.567253e-05,-0.038732897,4.9475317,-0.013385316,3.9897017,-0.112634405,1.8162316,-0.24008502,-0.34869966,3.6381915,-0.016127078,3.5914836,-0.0010099118,0.04843389,-0.014889721,7.2939005,0.3741341,-1.1049222,-0.7681886,-0.046006188,0.9321098
t13,-0.5858523,-0.35233673,-1.1432148,1.3293281,-0.5697559,3.8288236,7.6117196,-0.020293575,-0.051879644,1.2789122,-0.03110921,6.329618,6.3745694,-0.41123646,-0.07429877,0.1240799,-5.952366e-05,-0.037548237,4.5406637,-0.012036738,3.7374349,-0.12087308,1.6847359,-0.22905815,-0.34433806,3.8626564,-0.015438391,3.4967537,-0.011804086,0.05807296,0.23677617,7.193731,0.50271136,-1.0468005,-0.74220043,-0.029839434,0.937702
t2,-1.02,-0.67514765,-1.2537493,0.7714523,-0.8704743,6.2104506,5.7535276,-0.4671402,-0.02645812,0.82695293,-0.017621037,8.661851,4.9053097,-1.0686009,-0.054780714,0.18292338,-9.094388e-05,-0.053875845,9.376842,0.051512137,6.820442,0.8210663,4.15356,-0.2583927,-0.2750281,-0.25901413,-0.0043146,2.4739127,2.5713155,5.0712337,-0.60811615,4.820829,-0.104404114,-1.2542412,-0.9248488,-0.123779655,0.39102525
t15,-1.0973643,-0.6908391,-1.1443083,1.5471128,-1.0253062,6.0887623,4.7580314,-0.700549,1.0640649,-0.0030899358,-0.023757467,8.289651,4.0434375,-1.321289,-0.020598462,-0.039182033,-9.648877e-06,-0.017524948,10.93793,-0.12553687,8.346492,1.7367365,4.4443994,-0.21517888,-0.23038536,-0.53284204,-0.0022309842,0.95922524,4.342989,7.7114162,-0.82957554,1.9598845,-0.13270992,-0.99054146,-0.83933884,-0.05110079,-0.051386036
t27,-1.0881513,-0.67067444,-1.1310551,1.4166154,-1.0100278,6.0546074,4.7554417,-0.7004194,1.1050242,-0.013900415,-0.026528103,8.167701,4.01469,-1.3492506,-0.023991996,-0.03788475,-6.7567466e-06,-0.020359505,10.738037,-0.13727166,8.28575,1.6740154,4.4153385,-0.21024965,-0.22215104,-0.5285685,-0.0024474352,0.92696893,4.2287,7.549137,-0.8378954,1.9850745,-0.13177145,-0.97217584,-0.82768714,-0.067607656,-0.051822584
t28,-1.0850874,-0.667484,-1.1289632,1.412077,-1.0072082,6.0415616,4.7544503,-0.6963116,1.1052058,-0.015896205,-0.026151447,8.144985,4.0094447,-1.3466148,-0.02394051,-0.038147543,-7.5799485e-06,-0.020465456,10.720772,-0.13759491,8.2693,1.6624457,4.4019647,-0.20834076,-0.22157629,-0.52688384,-0.00241162,0.916276,4.229381,7.5222487,-0.83565557,1.9711548,-0.13293144,-0.9690502,-0.8243943,-0.06791026,-0.0529004
t18,-1.2406102,-0.78976125,-1.2664653,1.708831,-1.1697673,6.8849435,5.3297253,-0.8060706,1.1017178,-0.002139355,-0.032251466,9.493828,4.5079303,-1.5447661,-0.023791434,-0.046092194,-1.2345125e-05,-0.022007475,12.290872,-0.15266883,9.480268,2.0565414,5.117134,-0.2405947,-0.25214413,-0.61721283,-0.002945747,1.0740528,4.8632827,8.810262,-0.95006,2.2142112,-0.12736672,-1.1135552,-0.9288119,-0.06835406,-0.05028061
t91,-0.4377075,-0.2984064,-0.4284231,-0.011600752,-0.61314726,1.237198,0.39367643,-0.8015024,-0.091082215,-0.32580265,-0.053961113,4.050688,0.0014830487,-0.71463394,0.93919677,-0.08405004,-0.00025396372,1.5831038,1.9676446,-0.06371086,4.7166133,1.0902904,4.185264,-0.011398347,-0.17996773,-0.59004873,-0.006016066,2.7890425,0.09996743,5.6846423,-0.69405895,0.007610104,2.843495,-0.17931788,1.2408392,-0.23820846,0.27262044
t92,-0.73728204,-0.61091065,-0.60031104,-0.00091180846,-0.88690734,3.2657838,1.5136089,-1.0461761,-0.088882364,-0.26068503,-0.06866077,6.1323876,0.66465694,-1.0080316,1.1065837,-0.08683256,-0.00020658284,1.025652,5.164062,-0.12213436,6.8815174,2.3022206,5.4824934,-0.06063455,-0.21126044,-0.7844791,-0.0070046675,2.1520143,1.42236,8.247265,-0.94688296,0.28587905,2.82564,-0.4458794,-0.03760959,-0.21533607,0.035107974
t122,-0.70549536,-0.4027984,-0.61631924,-0.027462196,-0.7703795,1.2437903,0.43014535,-1.1016446,-0.064104885,-0.47395927,-0.13576418,7.25762,0.0042222524,-1.8082044,-0.0060278582,-0.13375585,-0.00034512515,1.114201,2.3683882,-0.22767505,7.469183,1.753789,6.638947,0.07454842,-0.24708673,-0.854153,-0.011162529,3.6055565,-0.023639247,7.7230773,-0.96276295,0.023162812,6.1985626,-0.20073222,3.3817694,-0.34453672,0.31180644
t126,-0.7128539,-0.40774056,-0.6232802,-0.027136927,-0.77677417,1.2474498,0.41535997,-1.1050088,-0.06334095,-0.47367984,-0.1368186,7.2883773,0.004205828,-1.8147631,-0.006416655,-0.13439101,-0.00034471037,1.1080103,2.3795469,-0.2273463,7.5333004,1.7617496,6.682699,0.066195935,-0.2508301,-0.8555722,-0.011151278,3.5789568,-0.023470158,7.759367,-0.96506304,0.023012646,6.2187147,-0.2013307,3.4087,-0.34241387,0.29322767
t127,-0.76889396,-0.5069851,-0.65777206,-0.024529107,-0.85111123,1.7990656,0.767068,-1.1550868,-0.066795155,-0.4587137,-0.13803186,7.709586,0.0032074042,-1.9056463,-0.005297839,-0.13515064,-0.00032757813,0.8885242,3.108102,-0.24123612,7.9650493,2.114179,6.985973,-0.007958831,-0.25520286,-0.9035924,-0.011432255,3.2630696,-0.004432478,8.373174,-1.0322373,0.019779196,6.2613153,-0.26834685,3.0735025,-0.3342831,0.34492868
t196,-0.39657718,0.8693853,-0.48877248,-0.033683065,-0.48245284,0.038245607,-0.0953072,-0.98043394,-0.09128774,-0.48669487,-0.09035628,5.2332277,0.009145239,-1.2354681,-0.020654557,-0.12045944,-0.0003724327,2.6373217,-0.0090337675,-0.17907508,4.7575555,-0.054953165,5.57856,1.2188579,-0.26234898,-0.7347045,-0.014777469,6.1211324,-0.15736979,5.050359,-0.67538506,0.04746795,6.74886,0.9028882,6.4172754,-0.39500102,0.12523244
t197,-0.26121804,2.5216575,-0.43085894,-0.034649905,-0.35436153,0.06259997,-0.11969064,-0.950203,-0.10652369,-0.485574,-0.0748144,4.826419,0.011349784,-1.0128411,-0.019522417,-0.10234682,-0.00034479413,3.2987087,-0.021755358,-0.16930369,3.7966747,-0.14545608,5.3632283,1.7272819,-0.25090316,-0.68657655,-0.014975573,7.0457225,-0.20890513,3.8702571,-0.53304636,0.057790138,6.9937687,1.8008801,8.091451,-0.40398028,-0.006932714
t225,-0.064872034,6.769749,-0.3842477,-0.025124073,-0.053491313,0.12480464,-0.14294468,-0.9063113,-0.122925736,-0.44550532,-0.060714506,4.1286154,0.01924192,-0.57550067,-0.008582065,-0.06657715,-0.0003147481,5.4553304,-0.05469573,-0.12463593,1.7788056,-0.3756531,5.472087,2.7458358,-0.1971712,-0.58525485,-0.020786867,9.806978,-0.2945283,0.75479835,-0.1839605,0.089752935,7.5038595,4.377764,12.521742,-0.4960603,-0.21470016
t321,-0.069471225,6.9577427,-0.38742942,-0.024655199,-0.068665415,0.12884471,-0.13956402,-0.92506176,-0.12561314,-0.46474734,-0.06384177,4.120525,0.019796131,-0.5823416,-0.005659026,-0.07137071,-0.00031736706,5.6113844,-0.056290664,-0.13205306,1.8705249,-0.38843775,5.64883,2.8833323,-0.20172411,-0.5920089,-0.021713829,10.013916,-0.30260485,0.70084584,-0.17821744,0.091626495,7.7503743,4.5401073,12.816676,-0.50357234,-0.22498703
t335,-0.06957169,6.9441886,-0.38711378,-0.024612835,-0.06527429,0.12855816,-0.1396642,-0.92634124,-0.12529697,-0.4659692,-0.06347825,4.125895,0.019847892,-0.58454955,-0.006139974,-0.0706405,-0.0003167334,5.603071,-0.056216627,-0.13263899,1.878623,-0.38808438,5.6471834,2.8726811,-0.20129897,-0.5935636,-0.021600945,9.988877,-0.3026571,0.7080527,-0.179226,0.09149688,7.74708,4.528851,12.823801,-0.5022877,-0.22500043
t336,-0.07002096,6.9616413,-0.3888159,-0.0247865,-0.06508349,0.12855138,-0.13910079,-0.92780447,-0.12490112,-0.4663539,-0.06411098,4.128476,0.019778341,-0.584881,-0.006044007,-0.07050903,-0.00031635794,5.599236,-0.056142073,-0.13254577,1.8844162,-0.38732946,5.6458254,2.8769765,-0.20123424,-0.5938342,-0.021654248,9.995025,-0.30347714,0.70933616,-0.1791228,0.09155138,7.7522936,4.5352,12.836492,-0.50235057,-0.22523785
t366,-0.074564345,6.954339,-0.39326307,-0.0244396,-0.06364906,0.12904665,-0.1383489,-0.928428,-0.12698837,-0.4663096,-0.06393302,4.123069,0.01983934,-0.5710676,-0.005720362,-0.07237688,-0.00031265192,5.6152444,-0.05655486,-0.12856959,1.835405,-0.3917945,5.632057,2.8684924,-0.2032524,-0.59282905,-0.021889815,10.061802,-0.29914936,0.706704,-0.17635587,0.09134141,7.718683,4.48474,12.821036,-0.50533855,-0.23091285
t367,-0.07456782,6.9539995,-0.3933137,-0.024436943,-0.06365749,0.129024,-0.1383732,-0.9283561,-0.1269736,-0.46616703,-0.06392725,4.123727,0.019835697,-0.5711242,-0.0057168906,-0.072386555,-0.0003126349,5.6143494,-0.056555722,-0.12860167,1.8353043,-0.39180848,5.631684,2.8682969,-0.20322382,-0.5927714,-0.021894654,10.061267,-0.29915044,0.7068058,-0.17629127,0.0913384,7.718571,4.485307,12.820842,-0.50532544,-0.23086521
t217,-0.24358441,3.419533,-0.39983082,-0.03456684,-0.3601969,0.07161982,-0.13368925,-0.9746855,-0.11587713,-0.51568615,-0.077321224,4.9644833,0.013878604,-1.0431938,-0.017772563,-0.10131831,-0.00032509974,3.7175384,-0.029813353,-0.20576064,3.5435603,-0.20491073,5.551096,2.0608313,-0.23106389,-0.70361364,-0.017538378,7.9189343,-0.23419543,3.4658518,-0.5006414,0.0645787,7.243724,2.1205664,9.06979,-0.437803,-0.032131366
t132,-0.78397256,-0.4715734,-0.66681087,-0.026457956,-0.868422,1.6373101,0.5622723,-1.1931978,-0.064943805,-0.4977839,-0.14286771,7.8568144,0.003920171,-2.0126657,-0.005278557,-0.14394945,-0.00033075217,1.0111153,2.8978646,-0.26661414,8.013001,1.8962505,7.188243,0.10029432,-0.24407673,-0.9271164,-0.012807819,3.622925,-0.020162791,8.371203,-1.0433716,0.024155544,6.463459,-0.24887608,3.3698735,-0.37158406,0.33810544
t100,-0.8672852,-0.6540253,-0.728979,-0.021257216,-0.98876774,2.689287,1.2129741,-1.2588457,-0.07201252,-0.45407873,-0.1431632,8.45221,0.0016512254,-2.0844042,-0.002505901,-0.13919547,-0.00029600743,0.6084881,4.2465253,-0.270887,8.685235,2.5392652,7.5540495,-0.02122693,-0.26037323,-0.9933991,-0.0126215005,2.916019,0.27276286,9.400154,-1.1515826,0.016610028,6.3948207,-0.36622152,2.6247973,-0.33935213,0.45475882
t130,-0.7626168,-0.41029188,-0.6051396,-0.028986985,-0.80961263,1.3787229,0.29821765,-1.1721135,-0.052307736,-0.51371425,-0.14341867,8.225152,0.0037656084,-2.0448935,-0.014418494,-0.14665547,-0.0003483206,1.3073012,2.4299824,-0.26365116,7.664192,1.860966,6.8829045,0.37854388,-0.21740419,-0.9130792,-0.011249324,3.156572,-0.029695822,7.8999257,-0.9689899,0.028655529,6.7476287,-0.16542941,4.031326,-0.34146884,0.3693365
