"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122","c123","c124","c125"
"t25",-0.0523733219304727,0.178808081624981,0.0132189682821592,0.0207444520182824,0.0251061258443924,0.0127363680198127,-0.0769456318149953,0.020349055026474,0.0747697122544596,-0.0076393263706311,0.00996625682415676,-4.60817471087646e-07,2.24575422246524e-05,0.00070400494167187,-0.165238256753336,-0.127315287703432,0.009171286162448,-0.00288354427950446,-0.00014263831398175,-0.000152322375720521,-3.03778956571915e-05,-1.86565423744743e-05,0.0120474199288563,4.53541659554942e-05,-2.45704314210267e-05,0.00188470581323324,0.00493764459918856,0.00139574510397423,-0.0949277511038537,-0.000156147525071333,0.028777097908018,1.02572664513721e-05,1.34847076186321e-05,0.062727681488324,-5.65530991541094e-07,5.88652712543499e-06,3.04250358499494e-05,2.73787558139878e-06,-0.00188235230291583,-0.760324880947756,0.00055118230189299,0.000190263588051718,0.141255465778208,-7.01066704393589e-05,0.269612751786943,-0.000218921336205234,-6.8278605933274e-05,-2.13216432044772e-05,0.000493837789674183,-7.8628903720469e-06,-7.94881141218491e-06,-1.49523646205835e-05,0.000226487166849885,9.42547633931812e-07,0.00019229438875143,-2.11794498215664e-05,5.46725529199604e-05,0.000225570036212083,2.35211438257789e-05,-2.28128256601014e-05,-6.39028078586469e-06,-5.08043034120749e-16,7.54635723288239e-05,-0.00103673384395569,-8.86840322334613e-16,-0.0107357541323759,0.00627164270734372,6.81187942710641e-05,-1.62503926669972e-07,6.95601314133639e-16,0.000206328688223646,-8.95482311851851e-06,0.463239303229248,1.73986430550923e-15,0.016585454020043,-1.83633743434822e-15,0.000244775125115017,-0.00248319129310762,-3.96946656513288e-05,1.34253498766254e-15,2.33470782814642e-06,4.3310023661055e-16,0.0218138441354451,-4.22007018535035e-06,4.81688358215397e-05,2.98169043923448e-17,-2.33184218221474e-05,1.87521371066924e-08,-1.7547677831876e-16,4.53663459029404e-16,3.59306103428451e-08,-1.57639395421743e-06,3.71118810713563e-07,9.61556133676126e-07,-1.43426185084629e-16,-3.23887454708513e-09,-5.39027562113806e-16,2.89700512716531e-16,7.45876237116818e-07,-7.72732583974143e-20,1.84788937132143e-16,0.00179666131381916,8.22223738474102e-18,6.05798768355257e-06,-3.21166772511573e-08,-7.24090854142421e-17,1.26337414865177e-05,5.71325890372088e-16,-5.5209620083671e-06,6.14587647283212e-15,-2.18444030564277e-05,1.33391998209354e-15,1.10963342625833e-05,-1.26582228067282e-17,-3.98304917746386e-16,1.64103444736347e-15,5.28224225054374e-16,5.2559372096798e-08,-8.59907338714266e-16,-2.39113125737536e-15,-4.28273666641274e-16,-2.45669307483696e-15,4.91585562920107e-15,-1.09671035727406e-12,-0.0894427190999942
"t36",-0.0537903322473197,0.184882553646246,0.0137467190375815,0.0223505078185807,0.0276963305607656,0.0141440375305571,-0.0896527839223411,0.0242614314705323,0.15270740752537,-0.0194625622791848,0.041393169700407,-1.56223360513132e-05,-4.22879134283263e-05,-0.000552774424566557,0.114511262634295,0.0424043220551086,-0.00100893820858045,0.000217529657441025,-4.41412333248483e-05,-8.35828473572352e-05,0.000130666923608677,8.09314437373891e-06,0.000596237474686429,5.70830071314806e-06,-4.50798882685932e-06,0.000376911144419112,0.00103591382780515,0.000297195123946652,-0.0203269385200472,-3.35874998239907e-05,0.00618119409027427,2.16477521909599e-06,2.78546465717994e-06,0.0127888751382026,-1.15169138034939e-07,1.18182253205112e-06,6.07280034627439e-06,4.93213155781752e-07,-0.00028718891220186,-0.0992676905644198,4.1536803326365e-05,1.08675861771095e-05,0.00724259449093588,4.63952427118676e-06,-0.38979531760973,0.000927412946602805,-0.000113800138134079,-2.79465334431537e-05,0.000432608755159623,-6.04719337355234e-06,-4.56751653665351e-06,-6.55129212568821e-06,6.798310498281e-05,2.30946415760919e-07,4.6000701463441e-05,-4.66340741879585e-06,9.28922773868585e-06,3.79246039338358e-05,2.21149482802157e-06,-1.28576889940335e-06,6.59577192253183e-08,-4.76212656082837e-16,-4.35919631939998e-06,6.49957272020364e-05,1.02102481345876e-15,0.00097003895632905,-0.000586488510330488,-7.24752024210866e-06,2.03134253973528e-08,-9.41685681682643e-16,-3.81157740699932e-05,1.40608080187351e-06,-0.0722083784803394,2.33622466790567e-15,-0.00061151427228966,-9.44348260749585e-16,9.1882998665188e-05,-0.00100955882488271,-3.48204226317742e-05,1.89096533843815e-15,1.75105640002139e-05,9.03695597485734e-15,0.857322017635982,0.000458641020456528,-0.00273074825555236,-4.56757688512933e-15,-0.0403034704929787,3.42156415694164e-06,2.50541002982862e-16,2.9062921566021e-15,7.98741744325932e-07,-3.06053192876936e-05,5.35944597302065e-06,1.04964033259856e-05,-1.0814594894425e-15,-2.4690023694324e-08,5.69195767311621e-16,-2.60215367787205e-16,4.65180982860429e-06,6.10348567152702e-16,-1.00571601055241e-15,0.00190367203052005,-2.4156785604595e-15,2.83035834239218e-05,-1.39737870491434e-07,1.63527000901158e-16,4.77074210013152e-05,1.61023640142057e-16,-1.99206234110498e-05,4.99499998911871e-15,-0.000958886574986885,7.55576701299318e-16,3.31135938853086e-05,3.82423185664493e-16,-6.15056368591157e-16,1.80060713721595e-15,3.2890073255015e-16,1.39937633632847e-07,-1.61314980257521e-15,-2.21633174281029e-15,-9.1229812031437e-16,-1.83031991350658e-15,1.74035363702396e-15,-1.09773900675461e-12,-0.0894427190999874
"t37",-0.0543980134817467,0.187416218370116,0.0139619249110938,0.0229307844901434,0.0285711810464529,0.0146112367847999,-0.0934249520555776,0.0253705714004697,0.165511204794342,-0.0212129570040463,0.0454321570836492,-1.72724211871925e-05,-4.73202114362409e-05,-0.000623804240593266,0.129397267783515,0.0482764751319725,-0.00115779115172642,0.00025002512453364,-5.21965961499784e-05,-0.000100474814211649,0.000160443939948001,1.00277603784429e-05,0.00075548733663937,7.34202737551377e-06,-5.94799223218147e-06,0.000505008559905963,0.00141082411990503,0.000408589735207233,-0.028109830623441,-4.70136499437743e-05,0.00871902983495139,3.11742325620207e-06,4.06669703287461e-06,0.0187964326475152,-1.69361333531328e-07,1.74904804922884e-06,9.00935159079198e-06,7.56091423543543e-07,-0.000455598740910011,-0.160985345745455,7.03117805634606e-05,1.86066899605769e-05,0.0124426509267376,8.38971633269816e-06,-0.786050174791822,0.00190666393594529,-0.000246217347085786,-6.12669071143667e-05,0.000983024436701153,-1.39828079921136e-05,-1.11728613973633e-05,-1.74359193386546e-05,0.000218523936511383,8.49255568299754e-07,0.000172080542809258,-1.85419359739928e-05,4.53261902139416e-05,0.000186663653978345,1.80816264359214e-05,-1.69060495121626e-05,-4.42005878877717e-06,1.64047728980705e-16,4.92695353686036e-05,-0.000672340379501379,-5.40411674869646e-16,-0.00667883853969758,0.00388121979083266,4.12040968928722e-05,-9.46224176881768e-08,7.96703961453683e-16,9.07534827477247e-05,-2.32280149183174e-06,0.118785411204796,-8.34949084692113e-16,0.000805508320283783,5.66407062663854e-16,-9.49007350973537e-05,0.00103179702803438,3.17490418738254e-05,-1.43460902992848e-15,-1.14346921792173e-05,-5.20628955017655e-15,-0.484098225648987,-0.000236947845108112,0.00136757356312715,2.34023438774863e-15,0.0105400796481448,-7.02214135687667e-07,-3.00502887850668e-17,-8.51264757888878e-16,-1.07555567370138e-07,3.80561698294293e-06,-5.23050386746563e-07,-6.93107811704357e-07,4.83941348562524e-16,3.58750511127107e-10,-7.1544838028495e-16,7.25951049375102e-16,9.62972962879428e-08,1.99700573836131e-16,3.58990883641119e-16,0.000126132741902415,1.37698260467812e-15,2.35703870084993e-06,-1.39565987028129e-08,-1.13217221280466e-16,6.51154518630413e-06,2.531466551515e-16,-2.97107914936306e-06,-2.76203768572021e-15,-0.000172997248205805,9.4980070488219e-16,6.85073414666328e-06,5.50974053764662e-17,-3.9257764088527e-16,1.37184579614349e-15,9.25209722697047e-16,3.43924705871977e-08,-5.23139984440899e-16,-2.50867498498103e-15,-2.06976680479689e-16,-2.2624628039571e-15,5.61687429688937e-15,-1.09600388988774e-12,-0.089442719099997
"t91",-0.0565877434250989,0.196658918661855,0.0147548940449188,0.025187482117547,0.0320778145586266,0.0164986491050901,-0.109445718128229,0.0301792193216427,0.235682767306052,-0.0312095137527695,0.0697653449943395,-2.78138616132669e-05,-8.29750311228125e-05,-0.00116830955792133,0.244991429522269,0.0974511564464441,-0.00251613983014747,0.000552039800225978,-0.000162341942563485,-0.000415182224846843,0.00118408391403918,0.000113005916420969,-0.0246858969706182,-6.47476494495623e-05,2.28582819117146e-05,-0.00143362607980882,-0.00311323894614606,-0.000796504446385507,0.0510499154465889,7.46247962209422e-05,-0.0127930954558854,-3.78417992073187e-06,-4.41333712264917e-06,-0.0193793381688837,1.73903768196015e-07,-1.71328789640093e-06,-8.67183318566069e-06,-5.85540298959188e-07,0.000289545305545597,0.0911754028542506,-3.24644612727407e-05,-8.16740229328135e-06,-0.00538081480213719,-2.93607631330142e-06,0.185308599651967,-0.000421376325172922,4.61228317551696e-05,1.10093907803911e-05,-0.000158028277738676,2.13106336020951e-06,1.43723109748973e-06,1.7467822804112e-06,-1.23593549760866e-05,-3.04197257573856e-08,-5.78157434469849e-06,4.8789525112848e-07,-3.35994624272012e-07,-1.26202897294727e-06,3.39556629900823e-07,-5.12872857243606e-07,-2.13638963673744e-07,-1.00270566873142e-16,2.92593561964771e-06,-4.06505672385406e-05,5.90421238505174e-17,-0.000442661673725135,0.00025973526332128,2.86386451261913e-06,-6.9216415007027e-09,5.94031917406089e-16,7.81772541546746e-06,-2.12539643004052e-07,0.0108741470976051,2.61391618798979e-16,7.4843534803256e-05,-3.76086910755261e-16,-8.70317892769389e-06,9.44856487063519e-05,2.8444002779569e-06,-2.31886764436489e-15,-8.77180647308048e-07,-5.83359759326937e-16,-0.0322055590087014,-1.38248175738173e-05,7.52863195752071e-05,4.48256259757477e-16,0.506488796421527,-3.63332884707389e-08,1.65848496865654e-15,4.57303443471832e-15,1.31174186660526e-08,-5.90265678101521e-07,1.41208865373241e-07,3.60219299834592e-07,2.12833865049818e-15,-1.16360767487787e-09,-3.97890236884865e-15,3.44244045632856e-15,2.60561132885882e-07,1.88444990631939e-15,-3.35229420159091e-17,0.000129175551251413,0.707106781186547,2.04963825503595e-06,-1.07525181464038e-08,3.76054999590488e-15,4.16382220491802e-06,-1.56753367256353e-16,-1.81233166080761e-06,2.44845753345312e-15,-0.00553715715962875,9.70861331542922e-16,3.58876136176609e-06,1.49505661718653e-16,-8.35192132801885e-16,2.79066917633357e-16,3.3697912541703e-16,1.69562210575426e-08,-9.92970499742116e-16,-2.62933475488443e-15,-1.03199008359779e-15,-1.1121907989859e-15,4.5757095097938e-15,-1.09569868182813e-12,-0.0894427190999854
"t92",-0.056587743425099,0.196658918661855,0.0147548940449188,0.025187482117547,0.0320778145586266,0.0164986491050901,-0.109445718128229,0.0301792193216427,0.235682767306052,-0.0312095137527694,0.0697653449943395,-2.78138616132463e-05,-8.29750311228871e-05,-0.00116830955792136,0.244991429522269,0.0974511564464441,-0.00251613983014753,0.000552039800226011,-0.000162341942563319,-0.000415182224846752,0.00118408391403898,0.000113005916420994,-0.024685896970618,-6.47476494495076e-05,2.28582819121917e-05,-0.00143362607980866,-0.00311323894614594,-0.000796504446385674,0.0510499154465889,7.46247962209133e-05,-0.0127930954558854,-3.78417992093876e-06,-4.41333712248717e-06,-0.0193793381688836,1.73903768287526e-07,-1.71328789620911e-06,-8.67183318570436e-06,-5.85540298929109e-07,0.000289545305545675,0.0911754028542506,-3.2464461272794e-05,-8.16740229339619e-06,-0.00538081480213756,-2.93607631297443e-06,0.185308599651967,-0.000421376325173168,4.61228317553758e-05,1.10093907804727e-05,-0.000158028277739231,2.13106336016641e-06,1.43723109756058e-06,1.74678228013953e-06,-1.23593549756268e-05,-3.04197252249084e-08,-5.7815743440091e-06,4.87895251289016e-07,-3.35994624218669e-07,-1.26202897337924e-06,3.39556630081983e-07,-5.12872857414111e-07,-2.13638963679194e-07,8.94956045556457e-18,2.92593562035222e-06,-4.06505672395363e-05,-1.11081291691197e-16,-0.000442661673725521,0.000259735263321277,2.86386451226698e-06,-6.92164072957704e-09,5.31581872271027e-16,7.81772541585144e-06,-2.12539645436798e-07,0.0108741470976056,-2.15890220124379e-16,7.48435348030853e-05,2.67783882187473e-16,-8.70317892782939e-06,9.44856487075273e-05,2.84440027808223e-06,-1.51395595152217e-15,-8.77180648154497e-07,-3.08845220525469e-17,-0.0322055590087055,-1.38248175748894e-05,7.5286319572093e-05,3.728522163567e-16,0.506488796421523,-3.63332872993894e-08,-3.09196203384584e-15,-2.14802358969244e-16,1.31174208924093e-08,-5.90265688901437e-07,1.41208863084031e-07,3.60219299859191e-07,-4.65789958752372e-15,-1.16360943805745e-09,1.54350293790586e-15,-1.13512813468002e-14,2.60561132601683e-07,-3.13792024965619e-15,-8.22254428873048e-17,0.000129175551202107,-0.707106781186549,2.04963860728922e-06,-1.07525285236763e-08,-4.73970514475803e-15,4.16382221714514e-06,1.16503731684723e-15,-1.81233166942728e-06,-1.03052294619284e-14,-0.00553715715962998,8.7371681695624e-16,3.58876136384085e-06,8.73628377743181e-17,-2.13878384096867e-16,2.80081626367376e-15,2.95536874280463e-16,1.69562217521072e-08,-8.90328224917446e-16,-2.28701252187492e-15,8.55853838677512e-17,-3.08533615679516e-15,6.80656389991102e-15,-1.09660767692954e-12,-0.0894427190999856
"t99",-0.0566588275279505,0.196958083992732,0.0147805000259644,0.0252594529273046,0.032188896460558,0.0165583346724675,-0.109946911704882,0.0303290048426278,0.237773330176456,-0.0315052540038434,0.0704789563235594,-2.81201879540059e-05,-8.39955878802088e-05,-0.00118372997364629,0.248259582764483,0.0988283802436598,-0.00255380326265499,0.000560396796259986,-0.000165281605210398,-0.000423406468004036,0.00121011399202735,0.000115594104974617,-0.0253070107810831,-6.64735527736741e-05,2.35252087237214e-05,-0.00147760718786417,-0.00321367236137658,-0.000822922689287875,0.0527717384410056,7.72279290523333e-05,-0.0132487111722495,-3.92631588366868e-06,-4.58474681511663e-06,-0.0201439905668658,1.8077420266908e-07,-1.78198315469336e-06,-9.02147310593667e-06,-6.10896070242922e-07,0.000302968699940334,0.0955785034574523,-3.41519692268424e-05,-8.59980468866476e-06,-0.00566723501369391,-3.10481290262599e-06,0.197544910867211,-0.000449812878378532,4.94083716739723e-05,1.18040570981633e-05,-0.000169834828198142,2.2928520689262e-06,1.5518018046796e-06,1.89547241173245e-06,-1.35463665395294e-05,-3.35497593788846e-08,-6.38121296227289e-06,5.39877982255428e-07,-3.74653718888517e-07,-1.4076519452369e-06,3.83995837498875e-07,-5.8474947214351e-07,-2.47677428928216e-07,-2.84297444163419e-16,3.44038937547864e-06,-4.78750561788872e-05,1.92897050226382e-16,-0.00052641936486186,0.000309249186358296,3.42717506326929e-06,-8.35046920966818e-09,4.21061026829674e-16,9.87766008519491e-06,-2.81533838791929e-07,0.014414057446741,-2.30962097889533e-17,0.00010359598316693,-2.19053925318327e-16,-1.28970651846298e-05,0.000140525863318029,4.42146505638424e-06,2.35080214186324e-15,-1.68010011118378e-06,-7.8875522118684e-16,-0.0725944413336613,-3.6013318135545e-05,0.0002089416180178,2.04323514344307e-16,-0.484193629938639,7.9828543147694e-09,8.51298415091948e-16,-3.24050379267168e-15,2.56194087945502e-09,-1.38972966500643e-07,4.58776237635883e-08,1.4743901314913e-07,-2.87298318557151e-16,-5.96506439772618e-10,-5.57291812562141e-16,3.99997159936306e-15,1.47314345670161e-07,-4.96998453413187e-16,-4.20064749487698e-16,7.9569157685591e-05,1.0747087102597e-15,1.2903353294714e-06,-6.87203945210832e-09,-3.70629787259587e-16,2.64481694429045e-06,-3.95503850361449e-15,-1.10892936828709e-06,-1.48917279445709e-13,0.713290508988001,-1.76179582370784e-15,3.27650638824995e-06,7.63647926439315e-16,4.07504351487152e-15,2.07223429739163e-15,4.18590741725225e-15,1.44815098800609e-08,8.56243029264606e-16,-2.29106519278816e-15,-1.47939889042492e-15,-5.22583555714823e-15,5.48669736301827e-15,-1.09522585880626e-12,-0.0894427191000026
"t100",-0.0566679039350965,0.196996247904808,0.0147837641030406,0.0252685917872912,0.0322029723287535,0.0165658937849186,-0.110010179021678,0.0303478880743119,0.238033445495489,-0.0315419771971947,0.0705673480139634,-2.8158033336551e-05,-8.41211443427213e-05,-0.00118562157067834,0.248660298682394,0.0989968128955525,-0.00255839707574865,0.00056141554543236,-0.000165636593544145,-0.000424394325180995,0.00121321956163799,0.000115902020651319,-0.0253803969832869,-6.66765535317195e-05,2.36030637931948e-05,-0.00148271866217171,-0.00322529067058667,-0.00082597072353002,0.0529700726857416,7.75267809849088e-05,-0.0133009081100951,-3.94250919924965e-06,-4.60420464107794e-06,-0.0202306401052372,1.81552643293307e-07,-1.78975366896806e-06,-9.06099810567143e-06,-6.13738717438336e-07,0.000304461052212749,0.0960654674526697,-3.43367727314447e-05,-8.64703814521814e-06,-0.00569849846481195,-3.12302880226591e-06,0.198837630994738,-0.000452806348174209,4.97510891645243e-05,1.18867605390775e-05,-0.000171056156858533,2.3095404295773e-06,1.56351487635339e-06,1.91048593330312e-06,-1.36633519439965e-05,-3.38537527717284e-08,-6.43935028461074e-06,5.44888225655535e-07,-3.78315617937319e-07,-1.42143666405897e-06,3.88077731033227e-07,-5.91239111523228e-07,-2.50648761106339e-07,-2.92112008258226e-16,3.48409145402339e-06,-4.84869082095218e-05,-1.90953233422807e-16,-0.000533386658508061,0.000313359023702276,3.47350558591725e-06,-8.46631537534348e-09,-2.8962765285917e-17,1.00324771376514e-05,-2.8637570935567e-07,0.0146622465102956,-2.77573743132966e-16,0.000105501854290933,1.61181156110491e-16,-1.31542034591233e-05,0.000143337893703975,4.51359949491511e-06,1.17527070025371e-15,-1.71982574627979e-06,-7.69740471139809e-16,-0.074413118071846,-3.69485367862692e-05,0.000214436576290833,2.15550719087479e-16,-0.500757651956079,8.28232672190557e-09,4.12741887916161e-16,-9.04155342635219e-16,2.67301181756424e-09,-1.45148559625745e-07,4.8062735777639e-08,1.5515065000079e-07,5.32369037555489e-16,-6.34247748351019e-10,2.59370643541102e-15,3.7877565429804e-15,1.58358109220468e-07,2.05443232564747e-15,1.1015902669852e-16,8.76282758960342e-05,1.98238948899367e-15,1.44231913875822e-06,-7.84123859251131e-09,9.90885308033767e-16,3.33836310485392e-06,4.57018063101331e-15,-1.53298838010132e-06,1.58291749349133e-13,-0.700824064656291,3.91442856488494e-15,2.29477571883507e-06,-5.11310673707291e-16,-4.66003211156335e-15,5.89670934768764e-16,-2.51344268415165e-15,1.26390009225968e-08,-2.77534869718537e-15,-2.59976619237878e-15,8.64311332607914e-16,7.75586380872396e-16,2.31148803811835e-15,-1.09950404250637e-12,-0.0894427190999906
"t4",-0.0453764475014371,0.149342645260636,0.0106958878271458,0.0136452893618198,0.0141542252792479,0.00685334444768484,-0.0277053503409962,0.00566608313470401,-0.112144946799112,0.0177655014181805,-0.0469099725915006,2.09165514745602e-05,6.07240036665912e-05,0.000457621561105529,-0.0684813351496403,0.113342904506323,-0.0262098034874585,0.010089348237981,0.000158026846008876,0.00123682627819124,-0.00516806128771783,-0.000563998085975347,0.195216915780726,-0.00104570426877092,-0.000126030881116262,0.0101283892902901,0.0268515202642843,0.00765139717550977,-0.524151516841005,-0.000881787773185423,0.165906344934769,6.39194068756109e-05,7.86212898054299e-05,-0.752347785125542,2.3213309125407e-05,8.73341641950075e-05,0.000449787319757094,-3.85042496831677e-05,0.0025839849690495,0.0898917884877561,0.000427137707723621,0.00016837225438896,0.12886741757596,-7.82512800107812e-05,0.0160513776751072,0.000547359818944108,-0.000202877490479239,-5.6433574853944e-05,0.00111247623958661,-1.69518247192213e-05,-1.57204300663351e-05,-2.75852403245938e-05,0.000382046113589145,1.51821007960407e-06,0.000308093482600567,-3.33231079093643e-05,8.15398857770572e-05,0.000335731044486279,3.17862915159012e-05,-2.90697595279706e-05,-7.18129235964637e-06,-7.06138259981698e-17,7.59457677525037e-05,-0.00103098355367515,1.34288230791398e-16,-0.0109763596761262,0.0102364914980453,5.46973126421867e-05,-1.23326544741173e-07,2.66218105747178e-17,8.21444333760155e-05,-3.86866236366242e-07,0.0176783317932934,1.63630944193187e-16,-0.00444649847584478,2.44350247354664e-16,-0.000174594720537358,0.00182672689341826,3.95174241269118e-05,6.17035115130725e-17,-4.15542817041105e-06,-6.62049874662625e-17,-0.00683648339330796,4.99309675138466e-05,-0.000399754843315541,-5.99777627016858e-16,8.44898288417771e-05,2.68584919953217e-06,-6.5967131258766e-17,1.18726610549e-16,7.40114430897944e-07,-2.89811268897474e-05,5.3557305227281e-06,1.11307979885261e-05,-3.6546349181021e-16,-2.86076630411791e-08,-1.38601209885414e-16,2.43497268675937e-17,5.69694964112502e-06,1.90982080247871e-16,-2.52849028371667e-16,0.000308017307963114,-2.01518177371715e-16,3.79926330146943e-05,-1.9168486719498e-07,-2.35789854273808e-17,6.85627829124119e-05,3.41258341490232e-16,-2.90759883810404e-05,1.56943698359301e-15,-1.40954896845635e-05,1.14784159601916e-15,5.16712900304047e-05,2.39951075877388e-16,-3.43242464154325e-16,1.58999177874046e-15,4.51248602301056e-16,2.27613874265607e-07,-9.36030392214854e-16,-2.41753149936294e-15,-3.59945749495575e-16,-2.34193562121636e-15,4.58499090444267e-15,-1.09632490480011e-12,-0.089442719099992
"t34",-0.046535631293024,0.154032103168045,0.0110837360887775,0.0145159655500619,0.0152909169324828,0.00743402695392256,-0.0308728419760992,0.00638716146138324,-0.147448700902115,0.0241241282266685,-0.0666195034194395,3.13390145438468e-05,0.000101400293971284,0.000842855409962233,-0.128376062580556,0.238357022862819,-0.0648667870845865,0.0260087703648684,-0.00169389660761368,-0.000986138618564295,-0.00275348437687832,-0.000517416753018313,0.486615976977434,-0.0105313192703294,0.000289840961599858,-0.0121831376554662,-0.0195862727008159,-0.00432884078955306,0.254782314862058,0.000314275525472838,-0.0483707529502992,-1.02878816778207e-05,-7.67296729243787e-06,0.0537487417694068,-1.61178740021533e-06,-4.09788905861443e-06,-1.74860862590755e-05,-1.84550430795846e-06,0.000282447787533215,0.0124782590452636,7.75916935263914e-05,3.20931986158833e-05,0.0248887993241281,-1.75112357055752e-05,0.00416148399824571,0.000143868967189448,-5.47029915506152e-05,-1.5284904414606e-05,0.000303927473947814,-4.64296928436218e-06,-4.31397558895238e-06,-7.4822390087856e-06,9.63663479442795e-05,3.52131617931443e-07,7.05706633217543e-05,-7.27557177979519e-06,1.45204167082884e-05,5.91741047880256e-05,1.94410881716321e-06,1.3704293663708e-06,3.49607718952127e-06,-6.69058538025897e-16,-0.000134300264093026,0.00218395562430327,5.01544748590561e-15,0.205789327911265,-0.713027431443894,0.00041807121737417,-3.98691149079849e-07,1.75553332818444e-16,0.000104272527096443,-4.00492810384626e-07,0.0182681272882696,-8.12253217606858e-16,-0.00423268509854228,2.91492475180144e-16,-0.000155525938604393,0.00162326792620619,3.42716009944942e-05,-1.69723646962589e-15,-3.41486762787201e-06,7.87183878983928e-17,-0.00552234831328231,3.9969339118118e-05,-0.000319061981651354,-4.85035835873708e-16,6.47143238460433e-05,2.03944742572191e-06,-2.02338379592304e-16,-4.71804141265753e-17,5.56281488294017e-07,-2.17516280611578e-05,4.00520840963726e-06,8.28992749710932e-06,-4.12949027279985e-16,-2.11726156482965e-08,7.32435985797309e-17,8.08116349211191e-16,4.19953205993458e-06,2.01437706278878e-16,2.38924531776235e-16,0.00022598028007163,7.96381760143189e-17,2.78278354791423e-05,-1.40184770774032e-07,8.92851175091399e-17,4.99854224407621e-05,1.95295967690396e-16,-2.11766864810883e-05,-3.83388509632715e-16,-1.02430012568262e-05,1.10328758571835e-15,3.74865088299389e-05,1.05226393180392e-17,-5.62451831626076e-16,1.39691382919125e-15,4.29325333785901e-16,1.6479899012046e-07,-1.00703999547925e-15,-2.25592504259154e-15,-1.08339136498541e-15,-2.53982890911517e-15,4.50396292481464e-15,-1.09659684445679e-12,-0.08944271909999
"t35",-0.0467705707522906,0.154975668035812,0.0111613137249123,0.0146846418961555,0.0155072185444751,0.00754401177777241,-0.0314552034988443,0.00651811925336906,-0.153015455259335,0.0251016959729195,-0.0695507470514317,3.28329048913128e-05,0.000106853751251404,0.000891851529078945,-0.135926955298587,0.253305157026346,-0.0692049010816802,0.0277703182774257,-0.0018345386133658,-0.00107700214972536,-0.00304034740478152,-0.000574028880182581,0.546283075818399,-0.0119178523286978,0.000332583526456812,-0.0140988630283673,-0.022873720871811,-0.00508237315025131,0.300126774998487,0.000372776263220537,-0.0576296751412534,-1.2405373563339e-05,-9.32725103428082e-06,0.0655958670731238,-1.96768507710412e-06,-5.02179215100589e-06,-2.14595987165888e-05,-2.31025362678911e-06,0.000361166079489068,0.01617986657289,0.000103441962724782,4.31080685735111e-05,0.0335068980067348,-2.44074151956017e-05,0.00627233852995047,0.000220014495849706,-8.70140095265222e-05,-2.45671877820035e-05,0.000502769453202746,-7.79103341966519e-06,-7.59002304300982e-06,-1.41862528695186e-05,0.000220011195654132,9.34690414632504e-07,0.000191192402935435,-2.12549117368826e-05,5.65897620883018e-05,0.000233784696262248,2.62894205793453e-05,-2.72265849326077e-05,-9.68316656316665e-06,2.74731465337329e-16,0.000189755231156071,-0.0028971961575898,-4.45983932503505e-15,-0.192678069025816,0.641442747996392,-0.000318689190794578,2.35884444824401e-07,-3.00749793584051e-16,-1.22390809662035e-05,-2.86707735807959e-08,0.00134258336763866,8.26143316108928e-16,-0.000702917740895783,-1.75305429993295e-16,-3.89743057401594e-05,0.000412136069997605,9.8646677786143e-06,1.53641042438413e-15,-1.26393895533088e-06,-1.89941459600122e-16,-0.00220393958687441,1.65886556082865e-05,-0.000134106903193464,-9.94330434749746e-17,3.24896960344675e-05,1.06417765309081e-06,2.00495975983659e-16,5.79304727737189e-16,3.04203315342522e-07,-1.19751286105208e-05,2.24347872229011e-06,4.73793695544427e-06,-7.51127166717707e-16,-1.2497332323779e-08,-2.14316603809024e-16,-3.49788552379497e-16,2.53305832550669e-06,-2.57603212572429e-17,-4.8105034155211e-16,0.000140109276821388,1.87669725617129e-16,1.74294510658957e-05,-8.86697013103409e-08,-1.9051475247616e-16,3.23025195092568e-05,3.94155681222296e-16,-1.37860982473804e-05,1.6468983501916e-15,-6.78931152940046e-06,9.24121275214753e-16,2.52241830859136e-05,6.40989447628204e-17,-3.7036864455947e-16,1.50888113089069e-15,6.79904444409935e-16,1.13342315298838e-07,-9.12384991927301e-16,-2.49985158081756e-15,7.14265335425418e-17,-1.78971544208095e-15,4.65613396661075e-15,-1.09683048589559e-12,-0.0894427190999896
