"","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101","t102","t103","t104","t105","t106","t107","t108","t109","t110","t111","t112","t113","t114","t115","t116","t117","t118","t119","t120","t121","t122","t123","t124","t125","t126","t127","t128","t129","t130","t131","t132","t133","t134","t135","t136","t137","t138","t139","t140","t141","t142","t143","t144","t145","t146","t147","t148","t149","t150","t151","t152","t153","t154","t155","t156","t157","t158","t159","t160","t161","t162","t163","t164","t165"
"t20",8.04702276379132,7.35813452625949,8.18605756922772,9.28027286942431,7.34955579697014,8.52880599304594,8.68146100340328,4.36083840264353,7.96385857161632,9.96650220274264,9.31518804996263,3.60570302322521,3.62584132538295,5.03752799869681,9.98101987340529,3.54793808758683,13.0591150103895,9.86760487978641,5.41316249146541,0,7.18904573083905,8.93916945934478,7.88464745756805,12.5385702844033,12.0474096853781,11.6463799042809,4.56296672089143,7.50486269257883,7.33601038293931,7.6187875417363,11.9576554267041,10.8256249183926,7.43937185144346,11.5496736184887,6.52727181283369,6.61191564719773,9.00781395478842,8.47934982623479,9.84801625636585,6.91261985179602,6.91261985179602,13.0591150103895,13.0591150103895,8.23133083656186,11.3309698558874,12.0763665172783,12.7015822628564,8.22900950722104,12.5104967931248,6.91261985179602,8.52486128922852,9.84801625636585,7.3477403622142,8.23133083656186,8.47295147197012,9.84801625636585,8.77059927721598,7.34820271005175,7.19364377588972,8.23133083656186,9.84801625636585,9.03887035636473,9.19363849065957,8.23133083656186,8.06643928365387,8.8313743376363,9.84801625636585,6.91261985179602,9.84801625636585,9.84801625636585,9.84801625636585,9.84801625636585,7.58158164957318,9.27202263516809,8.23133083656186,6.91261985179602,6.91261985179602,8.23133083656186,9.84801625636585,9.4487190909641,8.23133083656186,8.23133083656186,9.84801625636585,9.84801625636585,9.66046770548394,9.84801625636585,9.50966762966725,8.23133083656186,7.5225238818552,8.23133083656186,6.82980193482055,6.91261985179602,9.84801625636585,13.0591150103895,9.84801625636585,9.84801625636585,9.84801625636585,9.44470285985215,9.84801625636585,9.84801625636585,8.1497954644494,9.84801625636585,9.84801625636585,9.84801625636585,8.23133083656186,8.23133083656186,8.23133083656186,8.23133083656186,6.91261985179602,9.84801625636585,9.84801625636585,8.23133083656186,8.23133083656186,6.91261985179602,6.54648731636347,8.23133083656186,8.23133083656186,9.84801625636585,9.84801625636585,8.23133083656186,8.23133083656186,9.60862768242766,9.84801625636585,8.23133083656186,13.0591150103895,9.84801625636585,9.84801625636585,6.91261985179602,8.23133083656186,8.23133083656186,8.23133083656186,6.91261985179602,6.91261985179602,6.91261985179602,9.84801625636585,9.84801625636585,6.91261985179602,6.76629125318189,8.23133083656186,8.11392486698419,8.23133083656186,6.91261985179602,6.91261985179602,9.84801625636585,9.84801625636585,8.23133083656186,8.23133083656186,9.84801625636585,9.84801625636585,9.84801625636585,9.84801625636585,8.23133083656186,8.23133083656186,9.84801625636585,9.84801625636585,6.91261985179602,6.91261985179602,9.84801625636585,9.84801625636585,8.23133083656186,8.23133083656186,13.0591150103895,13.0591150103895,9.84801625636585,9.84801625636585
"t21",5.5845764681362,4.89568823060437,5.7236112735726,6.81782657376919,4.58427229837628,6.06635969739082,6.21901470774816,2.91984646989236,3.28783858347334,7.50405590708752,6.85274175430751,3.99361789749708,4.01375619965481,4.19176712284567,7.51857357775017,4.54925098270784,10.5966687147343,7.40515858413129,6.82445128638981,7.18904573083905,0,2.37553278702627,1.32101078524955,10.0761239887482,9.58496338972298,9.1839336086258,5.03591682980613,6.82952213312329,6.66066982348377,0.706965419440671,9.49520913104896,8.36317862273745,6.59361097559232,9.08722732283355,5.68151093698255,5.76615477134659,3.56011099492414,3.03164686637052,3.29761752335814,7.38556996071072,7.38556996071072,10.5966687147343,10.5966687147343,7.38556996071072,8.86852356023223,9.6139202216232,10.2391359672013,2.11934146481287,10.0480504974697,7.38556996071072,2.41519324682035,3.73834821395768,6.50197948636306,7.38556996071072,1.92255273896241,3.29761752335814,2.22020054420828,6.50244183420061,6.34788290003858,7.38556996071072,3.29761752335814,2.48847162335703,3.08397044825141,7.38556996071072,7.22067840780273,2.2809756046286,3.29761752335814,7.38556996071072,3.73834821395768,3.73834821395768,3.29761752335814,3.29761752335814,6.73582077372204,2.36020051287247,7.38556996071072,7.38556996071072,7.38556996071072,7.38556996071072,3.29761752335814,2.89832035795639,7.38556996071072,7.38556996071072,3.29761752335814,3.29761752335814,3.11006897247623,2.93619413407022,2.59784550737163,7.38556996071072,6.67676300600406,7.38556996071072,7.30275204373525,7.38556996071072,3.29761752335814,10.5966687147343,3.73834821395768,3.29761752335814,3.29761752335814,2.89430412684445,3.29761752335814,3.29761752335814,7.30403458859826,3.73834821395768,3.29761752335814,2.93619413407022,7.38556996071072,7.38556996071072,7.38556996071072,7.38556996071072,7.38556996071072,3.29761752335814,3.29761752335814,7.38556996071072,7.38556996071072,7.38556996071072,7.01943742527817,7.38556996071072,7.38556996071072,3.29761752335814,3.29761752335814,7.38556996071072,7.38556996071072,2.69680556013204,2.93619413407022,7.38556996071072,10.5966687147343,3.73834821395769,3.73834821395769,7.38556996071072,7.38556996071072,7.38556996071072,7.38556996071073,7.38556996071072,7.38556996071072,7.38556996071072,3.29761752335814,3.29761752335814,7.38556996071072,7.23924136209659,7.38556996071072,7.26816399113305,7.38556996071072,7.38556996071072,7.38556996071072,3.73834821395768,3.73834821395768,7.38556996071072,7.38556996071072,3.29761752335814,3.29761752335814,3.29761752335814,3.29761752335814,7.38556996071072,7.38556996071072,3.29761752335814,3.29761752335814,7.38556996071072,7.38556996071072,3.29761752335814,3.29761752335814,7.38556996071072,7.38556996071072,10.5966687147343,10.5966687147343,3.73834821395768,3.73834821395768
"t22",7.33470019664193,6.6458119591101,7.47373500207833,8.56795030227492,6.33439602688201,7.81648342589655,7.96913843625389,4.66997019839809,5.03796231197907,9.25417963559325,8.60286548281324,5.74374162600281,5.76387992816054,5.9418908513514,9.2686973062559,6.29937471121357,12.3467924432401,9.15528231263702,8.57457501489554,8.93916945934478,2.37553278702627,0,2.70889502289155,11.8262477172539,11.3350871182287,10.9340573371315,6.78604055831186,8.57964586162902,8.4107935519895,2.80527459792352,11.2453328595547,10.1133023512432,8.34373470409805,10.8373510513393,7.43163466548828,7.51627849985231,5.31023472342987,4.78177059487624,5.04774125186387,9.13569368921645,9.13569368921645,12.3467924432401,12.3467924432401,9.13569368921645,10.618647288738,11.3640439501289,11.9892596957071,3.8694651933186,11.7981742259754,9.13569368921645,4.16531697532608,5.48847194246341,8.25210321486879,9.13569368921645,3.67267646746814,5.04774125186387,3.970324272714,8.25256556270634,8.09800662854431,9.13569368921645,5.04774125186387,4.23859535186276,4.83409417675714,9.13569368921645,8.97080213630846,4.03109933313433,5.04774125186387,9.13569368921645,5.48847194246341,5.48847194246341,5.04774125186387,5.04774125186387,8.48594450222777,4.45850969135531,9.13569368921645,9.13569368921645,9.13569368921645,9.13569368921645,5.04774125186387,4.64844408646212,9.13569368921645,9.13569368921645,5.04774125186387,5.04774125186387,4.86019270098196,5.03450331255307,4.69615468585447,9.13569368921645,8.42688673450979,9.13569368921645,9.05287577224098,9.13569368921645,5.04774125186387,12.3467924432401,5.48847194246341,5.04774125186387,5.04774125186387,4.64442785535018,5.04774125186387,5.04774125186387,9.05415831710399,5.48847194246341,5.04774125186387,5.03450331255307,9.13569368921645,9.13569368921645,9.13569368921645,9.13569368921645,9.13569368921645,5.04774125186387,5.04774125186387,9.13569368921645,9.13569368921645,9.13569368921645,8.7695611537839,9.13569368921645,9.13569368921645,5.04774125186387,5.04774125186387,9.13569368921645,9.13569368921645,4.79511473861488,5.03450331255307,9.13569368921645,12.3467924432401,5.48847194246341,5.48847194246341,9.13569368921645,9.13569368921645,9.13569368921645,9.13569368921645,9.13569368921645,9.13569368921645,9.13569368921645,5.04774125186387,5.04774125186387,9.13569368921645,8.98936509060232,9.13569368921645,9.01828771963878,9.13569368921645,9.13569368921645,9.13569368921645,5.48847194246341,5.48847194246341,9.13569368921645,9.13569368921645,5.04774125186387,5.04774125186387,5.04774125186387,5.04774125186387,9.13569368921645,9.13569368921645,5.04774125186387,5.04774125186387,9.13569368921645,9.13569368921645,5.04774125186387,5.04774125186387,9.13569368921645,9.13569368921645,12.3467924432401,12.3467924432401,5.48847194246341,5.48847194246341
"t23",6.2801781948652,5.59128995733337,6.4192130003016,7.51342830049819,5.27987402510528,6.76196142411982,6.91461643447716,3.61544819662136,3.98344031020234,8.19965763381652,7.54834348103651,4.68921962422608,4.70935792638381,4.88736884957468,8.21417530447917,5.24485270943684,11.2922704414633,8.10076031086029,7.52005301311881,7.88464745756805,1.32101078524955,2.70889502289155,0,10.7717257154772,10.280565116452,9.8795353353548,5.73151855653513,7.52512385985229,7.35627155021277,1.75075259614679,10.190810857778,9.05878034946645,7.28921270232132,9.78282904956255,6.37711266371155,6.46175649807559,4.25571272165314,3.72724859309952,3.99321925008714,8.08117168743972,8.08117168743972,11.2922704414633,11.2922704414633,8.08117168743972,9.56412528696123,10.3095219483522,10.9347376939303,2.81494319154187,10.7436522241987,8.08117168743972,3.11079497354936,4.43394994068668,7.19758121309206,8.08117168743972,2.61815446569141,3.99321925008714,2.91580227093728,7.19804356092961,7.04348462676758,8.08117168743972,3.99321925008714,3.18407335008603,3.77957217498041,8.08117168743972,7.91628013453173,2.9765773313576,3.99321925008714,8.08117168743972,4.43394994068668,4.43394994068668,3.99321925008714,3.99321925008714,7.43142250045104,3.40398768957859,8.08117168743972,8.08117168743972,8.08117168743972,8.08117168743972,3.99321925008714,3.59392208468539,8.08117168743972,8.08117168743972,3.99321925008714,3.99321925008714,3.80567069920523,3.97998131077634,3.64163268407774,8.08117168743972,7.37236473273306,8.08117168743972,7.99835377046425,8.08117168743972,3.99321925008714,11.2922704414633,4.43394994068668,3.99321925008714,3.99321925008714,3.58990585357345,3.99321925008714,3.99321925008714,7.99963631532726,4.43394994068668,3.99321925008714,3.97998131077634,8.08117168743972,8.08117168743972,8.08117168743972,8.08117168743972,8.08117168743972,3.99321925008714,3.99321925008714,8.08117168743972,8.08117168743972,8.08117168743972,7.71503915200717,8.08117168743972,8.08117168743972,3.99321925008714,3.99321925008714,8.08117168743972,8.08117168743972,3.74059273683816,3.97998131077634,8.08117168743972,11.2922704414633,4.43394994068669,4.43394994068669,8.08117168743972,8.08117168743972,8.08117168743972,8.08117168743973,8.08117168743972,8.08117168743972,8.08117168743972,3.99321925008714,3.99321925008714,8.08117168743972,7.93484308882559,8.08117168743973,7.96376571786205,8.08117168743972,8.08117168743972,8.08117168743972,4.43394994068668,4.43394994068668,8.08117168743972,8.08117168743972,3.99321925008714,3.99321925008714,3.99321925008714,3.99321925008714,8.08117168743972,8.08117168743972,3.99321925008714,3.99321925008714,8.08117168743973,8.08117168743973,3.99321925008714,3.99321925008714,8.08117168743972,8.08117168743972,11.2922704414633,11.2922704414633,4.43394994068668,4.43394994068668
"t24",7.72300226767681,7.29669038993253,7.35976782738983,8.36003411340951,10.2366340548792,4.51958787053346,4.6557104783006,8.26937102345659,10.8509368295254,8.20211817226145,7.55080401948144,9.3431424510613,9.36328075321904,9.5412916764099,8.2166358429241,9.89877553627207,11.2947309799083,8.10322084930521,12.173975839954,12.5385702844033,10.0761239887482,11.8262477172539,10.7717257154772,0,10.2830256548969,9.88199587379973,10.3854413833704,12.1790466866875,12.010194377048,10.5058657996454,10.1932713962229,9.06124088791138,11.9431355291565,3.2182655422854,11.0310354905468,11.1156793249108,11.8948922126975,11.3664280841439,12.7350945142749,12.7350945142749,12.7350945142749,4.72770693418618,4.72770693418618,12.7350945142749,9.56658582540616,10.3119824867971,10.9371982323753,11.1160877651301,10.7461127626436,12.7350945142749,11.4119395471376,12.7350945142749,11.8515040399273,12.7350945142749,11.3600297298792,12.7350945142749,11.6576775351251,11.8519663877648,11.6974074536028,12.7350945142749,12.7350945142749,11.9259486142738,12.0807167485687,12.7350945142749,12.570202961367,11.7184525955454,12.7350945142749,12.7350945142749,12.7350945142749,12.7350945142749,12.7350945142749,12.7350945142749,12.0853453272863,12.1591008930772,12.7350945142749,12.7350945142749,12.7350945142749,12.7350945142749,12.7350945142749,12.3357973488732,12.7350945142749,12.7350945142749,12.7350945142749,12.7350945142749,12.547545963393,12.7350945142749,12.3967458875764,12.7350945142749,12.0262875595683,12.7350945142749,12.6522765972995,12.7350945142749,12.7350945142749,11.2947309799083,12.7350945142749,12.7350945142749,12.7350945142749,12.3317811177613,12.7350945142749,12.7350945142749,12.6535591421625,12.7350945142749,12.7350945142749,12.7350945142749,12.7350945142749,12.7350945142749,12.7350945142749,12.7350945142749,12.7350945142749,12.7350945142749,12.7350945142749,12.7350945142749,12.7350945142749,12.7350945142749,12.3689619788424,12.7350945142749,12.7350945142749,12.7350945142749,12.7350945142749,12.7350945142749,12.7350945142749,12.4957059403368,12.7350945142749,12.7350945142749,11.2947309799083,12.735094514275,12.735094514275,12.7350945142749,12.7350945142749,12.7350945142749,12.7350945142749,12.7350945142749,12.7350945142749,12.7350945142749,12.7350945142749,12.7350945142749,12.7350945142749,12.5887659156608,12.7350945142749,12.6176885446973,12.7350945142749,12.7350945142749,12.7350945142749,12.7350945142749,12.7350945142749,12.7350945142749,12.7350945142749,12.7350945142749,12.7350945142749,12.7350945142749,12.7350945142749,12.7350945142749,12.7350945142749,12.7350945142749,12.7350945142749,12.7350945142749,12.7350945142749,12.7350945142749,12.7350945142749,12.7350945142749,12.7350945142749,11.2947309799083,11.2947309799083,12.7350945142749,12.7350945142749
"t25",7.23184166865164,6.80552979090736,6.86860722836465,7.86887351438433,9.74547345585406,6.27326136353958,6.42591637389692,7.77821042443141,10.3597762305003,4.1051202569388,3.45380610415878,8.85198185203613,8.87212015419387,9.05013107738473,2.50061745786143,9.4076149372469,6.37631382671436,3.1848036961113,11.6828152409289,12.0474096853781,9.58496338972298,11.3350871182287,10.280565116452,10.2830256548969,0,2.81163486880229,9.89428078434518,11.6878860876623,11.5190337780228,10.0147052006202,3.9588489151277,2.8268184068162,11.4519749301314,9.29412898898231,10.5398748915216,10.6245187258856,11.4037316136723,10.8752674851187,12.2439339152498,12.2439339152498,12.2439339152498,10.8035703808831,10.8035703808831,12.2439339152498,3.33216334431098,4.07756000570195,4.70277575128007,10.624927166105,4.5116902815484,12.2439339152498,10.9207789481124,12.2439339152498,11.3603434409021,12.2439339152498,10.868869130854,12.2439339152498,11.1665169360999,11.3608057887397,11.2062468545776,12.2439339152498,12.2439339152498,11.4347880152487,11.5895561495435,12.2439339152498,12.0790423623418,11.2272919965202,12.2439339152498,12.2439339152498,12.2439339152498,12.2439339152498,12.2439339152498,12.2439339152498,11.5941847282611,11.667940294052,12.2439339152498,12.2439339152498,12.2439339152498,12.2439339152498,12.2439339152498,11.844636749848,12.2439339152498,12.2439339152498,12.2439339152498,12.2439339152498,12.0563853643679,12.2439339152498,11.9055852885512,12.2439339152498,11.5351269605431,12.2439339152498,12.1611159982743,12.2439339152498,12.2439339152498,5.06030849881308,12.2439339152498,12.2439339152498,12.2439339152498,11.8406205187361,12.2439339152498,12.2439339152498,12.1623985431373,12.2439339152498,12.2439339152498,12.2439339152498,12.2439339152498,12.2439339152498,12.2439339152498,12.2439339152498,12.2439339152498,12.2439339152498,12.2439339152498,12.2439339152498,12.2439339152498,12.2439339152498,11.8778013798172,12.2439339152498,12.2439339152498,12.2439339152498,12.2439339152498,12.2439339152498,12.2439339152498,12.0045453413116,12.2439339152498,12.2439339152498,5.06030849881308,12.2439339152498,12.2439339152498,12.2439339152498,12.2439339152498,12.2439339152498,12.2439339152498,12.2439339152498,12.2439339152498,12.2439339152498,12.2439339152498,12.2439339152498,12.2439339152498,12.0976053166356,12.2439339152498,12.1265279456721,12.2439339152498,12.2439339152498,12.2439339152498,12.2439339152498,12.2439339152498,12.2439339152498,12.2439339152498,12.2439339152498,12.2439339152498,12.2439339152498,12.2439339152498,12.2439339152498,12.2439339152498,12.2439339152498,12.2439339152498,12.2439339152498,12.2439339152498,12.2439339152498,12.2439339152498,12.2439339152498,12.2439339152498,5.06030849881308,5.06030849881308,12.2439339152498,12.2439339152498
"t26",6.83081188755446,6.40450000981018,6.46757744726748,7.46784373328716,9.34444367475689,5.8722315824424,6.02488659279974,7.37718064333424,9.95874644940307,3.70409047584162,3.05277632306161,8.45095207093895,8.47109037309669,8.64910129628755,2.09958767676426,9.00658515614972,5.97528404561718,2.78377391501412,11.2817854598317,11.6463799042809,9.1839336086258,10.9340573371315,9.8795353353548,9.88199587379973,2.81163486880229,0,9.493251003248,11.2868563065652,11.1180039969256,9.61367541952304,3.55781913403053,2.42578862571902,11.0509451490342,8.89309920788513,10.1388451104244,10.2234889447885,11.0027018325752,10.4742377040215,11.8429041341526,11.8429041341526,11.8429041341526,10.4025405997859,10.4025405997859,11.8429041341526,2.9311335632138,3.67653022460477,4.30174597018289,10.2238973850078,4.11066050045122,11.8429041341526,10.5197491670153,11.8429041341526,10.9593136598049,11.8429041341526,10.4678393497569,11.8429041341526,10.7654871550027,10.9597760076425,10.8052170734805,11.8429041341526,11.8429041341526,11.0337582341515,11.1885263684463,11.8429041341526,11.6780125812446,10.8262622154231,11.8429041341526,11.8429041341526,11.8429041341526,11.8429041341526,11.8429041341526,11.8429041341526,11.1931549471639,11.2669105129548,11.8429041341526,11.8429041341526,11.8429041341526,11.8429041341526,11.8429041341526,11.4436069687508,11.8429041341526,11.8429041341526,11.8429041341526,11.8429041341526,11.6553555832707,11.8429041341526,11.504555507454,11.8429041341526,11.1340971794459,11.8429041341526,11.7600862171771,11.8429041341526,11.8429041341526,4.6592787177159,11.8429041341526,11.8429041341526,11.8429041341526,11.4395907376389,11.8429041341526,11.8429041341526,11.7613687620401,11.8429041341526,11.8429041341526,11.8429041341526,11.8429041341526,11.8429041341526,11.8429041341526,11.8429041341526,11.8429041341526,11.8429041341526,11.8429041341526,11.8429041341526,11.8429041341526,11.8429041341526,11.47677159872,11.8429041341526,11.8429041341526,11.8429041341526,11.8429041341526,11.8429041341526,11.8429041341526,11.6035155602144,11.8429041341526,11.8429041341526,4.6592787177159,11.8429041341526,11.8429041341526,11.8429041341526,11.8429041341526,11.8429041341526,11.8429041341526,11.8429041341526,11.8429041341526,11.8429041341526,11.8429041341526,11.8429041341526,11.8429041341526,11.6965755355385,11.8429041341526,11.7254981645749,11.8429041341526,11.8429041341526,11.8429041341526,11.8429041341526,11.8429041341526,11.8429041341526,11.8429041341526,11.8429041341526,11.8429041341526,11.8429041341526,11.8429041341526,11.8429041341526,11.8429041341526,11.8429041341526,11.8429041341526,11.8429041341526,11.8429041341526,11.8429041341526,11.8429041341526,11.8429041341526,11.8429041341526,4.6592787177159,4.6592787177159,11.8429041341526,11.8429041341526
"t27",5.8938938627584,5.20500562522657,6.0329286681948,7.12714396839139,5.19642689593721,6.37567709201302,6.52833210237036,2.20770950161061,5.8107296705834,7.81337330170972,7.16205914892971,1.45257412219229,1.47271242435002,2.88439909766389,7.82789097237237,1.92317197276022,10.9059861093565,7.71447597875349,4.19837227644218,4.56296672089143,5.03591682980613,6.78604055831186,5.73151855653513,10.3854413833704,9.89428078434518,9.493251003248,0,5.35173379154591,5.18288148190639,5.46565864070337,9.80452652567116,8.67249601735965,5.28624295041054,9.39654471745575,4.37414291180077,4.4587867461648,6.8546850537555,6.32622092520187,7.69488735533292,2.77741110751697,2.77741110751697,10.9059861093565,10.9059861093565,6.07820193552894,9.17784095485443,9.9232376162454,10.5484533618235,6.07588060618811,10.3573678920919,2.72501314048698,6.3717323881956,7.69488735533292,5.19461146118127,6.07820193552894,6.31982257093719,7.69488735533292,6.61747037618306,5.19507380901882,5.0405148748568,6.07820193552894,7.69488735533292,6.88574145533181,7.04050958962665,6.07820193552894,5.91331038262094,6.67824543660338,7.69488735533292,3.86117142687839,7.69488735533292,7.69488735533292,7.69488735533292,7.69488735533292,5.42845274854026,7.11889373413517,6.07820193552894,3.86117142687839,3.86117142687839,6.07820193552894,7.69488735533292,7.29559018993117,6.07820193552894,6.07820193552894,7.69488735533292,7.69488735533292,7.50733880445101,7.69488735533292,7.35653872863433,6.07820193552894,5.36939498082227,6.07820193552894,2.6945931905415,2.72501314048698,7.69488735533292,10.9059861093565,7.69488735533292,7.69488735533292,7.69488735533292,7.29157395881923,7.69488735533292,7.69488735533292,5.99666656341648,7.69488735533292,7.69488735533292,7.69488735533292,6.07820193552894,6.07820193552894,6.07820193552894,6.07820193552894,2.72501314048698,7.69488735533292,7.69488735533292,6.07820193552894,6.07820193552894,2.77741110751697,2.41127857208442,6.07820193552894,6.07820193552894,7.69488735533292,7.69488735533292,6.07820193552894,6.07820193552894,7.45549878139474,7.69488735533292,6.07820193552894,10.9059861093565,7.69488735533293,7.69488735533293,2.72501314048698,6.07820193552894,6.07820193552894,6.07820193552894,2.77741110751697,2.72501314048698,2.72501314048698,7.69488735533292,7.69488735533292,2.77741110751697,2.63108250890284,6.07820193552894,5.96079596595127,6.07820193552894,3.86117142687839,3.86117142687839,7.69488735533292,7.69488735533292,6.07820193552894,6.07820193552894,7.69488735533292,7.69488735533292,7.69488735533292,7.69488735533292,6.07820193552894,6.07820193552894,7.69488735533292,7.69488735533292,2.77741110751697,2.77741110751697,7.69488735533292,7.69488735533292,6.07820193552894,6.07820193552894,10.9059861093565,10.9059861093565,7.69488735533292,7.69488735533292
"t28",7.68749916607556,6.99861092854373,7.82653397151196,8.92074927170855,6.99003219925437,8.16928239533018,8.32193740568752,4.00131480492777,7.60433497390056,9.60697860502688,8.95566445224687,4.30943485923686,4.32957316139459,4.67800440098105,9.62149627568953,4.86506794444762,12.6995914126737,9.50808128207065,7.14026824812959,7.50486269257883,6.82952213312329,8.57964586162902,7.52512385985229,12.1790466866875,11.6878860876623,11.2868563065652,5.35173379154591,0,3.55731570308528,7.25926394402053,11.5981318289883,10.4661013206768,7.0798482537277,11.1901500207729,6.16774821511793,6.25239204948196,8.64829035707266,8.11982622851903,9.48849265865008,7.7013869224505,7.7013869224505,12.6995914126737,12.6995914126737,7.8718072388461,10.9714462581716,11.7168429195626,12.3420586651407,7.86948590950527,12.150973195409,7.7013869224505,8.16533769151276,9.48849265865008,6.98821676449843,7.8718072388461,8.11342787425435,9.48849265865008,8.41107567950022,6.98867911233599,6.83412017817396,7.8718072388461,9.48849265865008,8.67934675864897,8.83411489294381,7.8718072388461,7.7069156859381,8.47185073992054,9.48849265865008,7.7013869224505,9.48849265865008,9.48849265865008,9.48849265865008,9.48849265865008,7.22205805185742,8.91249903745233,7.8718072388461,7.7013869224505,7.7013869224505,7.8718072388461,9.48849265865008,9.08919549324834,7.8718072388461,7.8718072388461,9.48849265865008,9.48849265865008,9.30094410776817,9.48849265865008,9.15014403195149,7.8718072388461,7.16300028413943,7.8718072388461,7.61856900547503,7.7013869224505,9.48849265865008,12.6995914126737,9.48849265865008,9.48849265865008,9.48849265865008,9.08517926213639,9.48849265865008,9.48849265865008,7.79027186673364,9.48849265865008,9.48849265865008,9.48849265865008,7.8718072388461,7.8718072388461,7.8718072388461,7.8718072388461,7.7013869224505,9.48849265865008,9.48849265865008,7.8718072388461,7.8718072388461,7.7013869224505,7.33525438701795,7.8718072388461,7.8718072388461,9.48849265865008,9.48849265865008,7.8718072388461,7.8718072388461,9.2491040847119,9.48849265865008,7.8718072388461,12.6995914126737,9.48849265865009,9.48849265865009,7.7013869224505,7.8718072388461,7.8718072388461,7.8718072388461,7.7013869224505,7.7013869224505,7.7013869224505,9.48849265865008,9.48849265865008,7.7013869224505,7.55505832383637,7.8718072388461,7.75440126926843,7.8718072388461,7.7013869224505,7.7013869224505,9.48849265865008,9.48849265865008,7.8718072388461,7.8718072388461,9.48849265865008,9.48849265865008,9.48849265865008,9.48849265865008,7.8718072388461,7.8718072388461,9.48849265865008,9.48849265865008,7.7013869224505,7.7013869224505,9.48849265865008,9.48849265865008,7.8718072388461,7.8718072388461,12.6995914126737,12.6995914126737,9.48849265865008,9.48849265865008
"t29",7.51864685643604,6.82975861890421,7.65768166187244,8.75189696206903,6.82117988961485,8.00043008569066,8.153085096048,3.83246249528825,7.43548266426104,9.43812629538736,8.78681214260735,4.14058254959733,4.16072085175507,4.50915209134153,9.45264396605001,4.6962156348081,12.5307391030342,9.33922897243112,6.97141593849006,7.33601038293931,6.66066982348377,8.4107935519895,7.35627155021277,12.010194377048,11.5190337780228,11.1180039969256,5.18288148190639,3.55731570308528,0,7.09041163438101,11.4292795193488,10.2972490110373,6.91099594408818,11.0212977111334,5.99889590547841,6.08353973984244,8.47943804743313,7.95097391887951,9.31964034901056,7.53253461281098,7.53253461281098,12.5307391030342,12.5307391030342,7.70295492920658,10.8025939485321,11.547990609923,12.1732063555012,7.70063359986575,11.9821208857695,7.53253461281098,7.99648538187324,9.31964034901056,6.81936445485891,7.70295492920658,7.94457556461483,9.31964034901056,8.2422233698607,6.81982680269646,6.66526786853444,7.70295492920658,9.31964034901056,8.51049444900945,8.66526258330429,7.70295492920658,7.53806337629858,8.30299843028102,9.31964034901056,7.53253461281098,9.31964034901056,9.31964034901056,9.31964034901056,9.31964034901056,7.0532057422179,8.74364672781281,7.70295492920658,7.53253461281098,7.53253461281098,7.70295492920658,9.31964034901056,8.92034318360881,7.70295492920658,7.70295492920658,9.31964034901056,9.31964034901056,9.13209179812865,9.31964034901056,8.98129172231197,7.70295492920658,6.99414797449991,7.70295492920658,7.44971669583551,7.53253461281098,9.31964034901056,12.5307391030342,9.31964034901056,9.31964034901056,9.31964034901056,8.91632695249687,9.31964034901056,9.31964034901056,7.62141955709412,9.31964034901056,9.31964034901056,9.31964034901056,7.70295492920658,7.70295492920658,7.70295492920658,7.70295492920658,7.53253461281098,9.31964034901056,9.31964034901056,7.70295492920658,7.70295492920658,7.53253461281098,7.16640207737843,7.70295492920658,7.70295492920658,9.31964034901056,9.31964034901056,7.70295492920658,7.70295492920658,9.08025177507238,9.31964034901056,7.70295492920658,12.5307391030342,9.31964034901057,9.31964034901057,7.53253461281098,7.70295492920658,7.70295492920658,7.70295492920658,7.53253461281098,7.53253461281098,7.53253461281098,9.31964034901056,9.31964034901056,7.53253461281098,7.38620601419684,7.70295492920658,7.58554895962891,7.70295492920658,7.53253461281098,7.53253461281098,9.31964034901056,9.31964034901056,7.70295492920658,7.70295492920658,9.31964034901056,9.31964034901056,9.31964034901056,9.31964034901056,7.70295492920658,7.70295492920658,9.31964034901056,9.31964034901056,7.53253461281098,7.53253461281098,9.31964034901056,9.31964034901056,7.70295492920658,7.70295492920658,12.5307391030342,12.5307391030342,9.31964034901056,9.31964034901056
