,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
t11,5.4937043,0.18561429,-0.17875874,-0.77111703,3.3076816,-0.7655375,20.957827,-0.39237973,9.522158,-0.5950027,6.9524217,1.7321087,-0.11380152,-0.058342144,-0.04547172,1.459544,1.5951399,-0.61079985,-1.1961056,-0.024319047,-0.01050908,-0.12079103,-0.9238946,-0.8424068,-0.24752803,-1.9429283,-1.1276433,-0.05232897,-1.42859,11.519578,1.2365966,-0.14215696,-0.09360079,0.5313152,11.321903,2.1369097
t12,1.335572,0.05785672,-0.12966791,-1.0248933,7.0835114,-0.3752829,12.263056,-0.2814701,2.8622992,-0.54076487,1.266516,0.871611,-0.15378922,0.2458594,-0.009401782,5.3283477,0.07524601,-0.20946023,-0.744371,-0.10502735,0.24520557,-0.019846484,-0.5683876,-0.3229344,-0.14519268,-1.035855,-0.61998594,-0.0979986,-0.73193187,3.068623,0.8219841,-0.027696293,-0.032954045,0.24605523,3.961128,4.4748
t13,1.5819613,0.066939585,-0.14437364,-1.0476261,6.9719963,-0.41824704,13.146568,-0.29875198,3.2949772,-0.56622297,1.7183284,0.95861363,-0.15807125,0.12606129,-0.0061811577,5.141124,0.28367764,-0.24783918,-0.8005818,-0.10845204,0.25601542,-0.03120965,-0.60313636,-0.36321792,-0.15809235,-1.1235188,-0.67405146,-0.100256,-0.79609126,3.748509,0.87449265,-0.034822136,-0.038166028,0.274848,4.475263,4.5292907
t14,1.6572874,0.065589435,-0.13586636,-1.0557705,7.1248846,-0.39553073,12.710176,-0.28817552,3.2302418,-0.56040287,1.4496841,0.93060344,-0.15420742,0.12128778,-0.008233792,5.335088,0.1767003,-0.25967345,-0.764451,-0.10908639,0.25755832,-0.030799048,-0.6007984,-0.35387483,-0.15444155,-1.1012255,-0.6845687,-0.097582586,-0.7868724,3.3590322,0.85952437,-0.033899218,-0.035328623,0.26368573,4.218312,4.4385276
t15,3.459053,0.10953249,-0.14520656,-0.65014184,3.5450509,-0.47920078,14.192881,-0.27801296,5.3042784,-0.44325557,4.060242,1.125403,-0.10748527,-0.07800472,-0.008250345,1.88339,0.8676761,-0.37554842,-0.8184762,-0.06930368,-0.0016718603,-0.0504688,-0.62720877,-0.51559913,-0.16738468,-1.2691607,-0.7164695,-0.046781883,-0.89540654,6.834462,0.8054878,-0.08373279,-0.055985797,0.34957343,6.976291,2.2063596
t16,4.343822,0.14583991,-0.1511412,-0.71848714,3.5221395,-0.6142106,17.303572,-0.3342809,7.2247496,-0.5129649,5.295429,1.3993632,-0.115188874,-0.07239213,-0.027107902,1.6923525,1.2423472,-0.4912354,-0.9958078,-0.052066702,-0.006256878,-0.086732395,-0.7611878,-0.65835595,-0.20375903,-1.5645945,-0.9074818,-0.048522282,-1.1416165,8.945069,0.9990353,-0.11141748,-0.0723553,0.43451932,9.014114,2.1793206
t17,5.637369,0.18242453,-0.20057075,-0.5834992,2.4955122,-0.71169937,19.299713,-0.36376137,9.479273,-0.5355648,6.933597,1.6264422,-0.09703119,-0.062076595,-0.057672653,0.8762905,1.2688352,-0.5828357,-1.1076566,-0.022456301,-0.0151386075,-0.1215243,-0.85094106,-0.8003919,-0.22703542,-1.7989889,-1.0061277,-0.038195252,-1.3640339,11.370799,1.093914,-0.13540225,-0.0893067,0.5009923,10.469702,1.6947918
t18,0.95803225,0.037778545,-0.123757266,-1.0336115,8.010504,-0.28119746,10.125685,-0.23105542,1.5187819,-0.47203228,0.027104972,0.6649278,-0.13992807,0.8325445,-0.024887338,6.3435345,0.0037407798,-0.13924676,-0.5721871,-0.097866364,-0.002343289,0.3712096,-0.5292645,-0.22424047,-0.1482632,-0.81170356,-0.49377176,-0.085506454,-0.5843792,1.2147821,0.72057563,-0.011200511,-0.020253891,0.18384717,2.363948,4.781356
t19,4.459586,0.16107261,-0.09943519,-0.73904467,2.194663,-0.6739112,18.817226,-0.31043416,8.669775,-0.4797182,6.62356,1.5546665,-0.06266651,-0.053008784,-0.0017266198,0.46025023,1.5422893,-0.55278426,-1.021215,0.7796235,0.10113228,-0.049687356,-0.8510758,-0.80781555,-0.23172079,-1.7877078,-1.0945055,-0.04836092,-1.2435906,9.797113,1.1860054,-0.14448074,-0.084998585,0.47279066,11.833425,0.9114724
t20,5.4344244,0.17908674,-0.09039058,-0.78568,2.5035274,-0.72156245,20.670427,-0.3473479,9.145568,-0.5086271,7.1679397,1.7292614,-0.077092946,-0.07218896,-0.027812744,0.4403535,1.4674097,-0.6050154,-1.1352547,0.4399832,-0.0038511958,-0.0124273235,-0.92784077,-0.87799907,-0.25886407,-1.9257809,-1.1113769,-0.050065037,-1.3881776,11.004971,1.2292514,-0.15670905,-0.09089261,0.53187233,12.287836,1.1881344
t21,6.46748,0.2049589,-0.24741963,-0.39296895,2.0147126,-0.70543987,19.386395,-0.40751478,11.212426,-0.54274035,7.623599,1.6618109,-0.11172008,-0.08493345,-0.08590544,0.50115365,1.0250596,-0.62761015,-1.1539938,-0.0701996,-0.030231303,-0.17336269,-0.84876454,-0.835872,-0.23068544,-1.8520975,-0.9756638,-0.029667692,-1.4787297,12.973086,1.0604748,-0.14272612,-0.09477747,0.5318127,10.004511,1.4332646
t22,5.9977884,0.18643616,-0.23238091,-0.39272758,2.054761,-0.6483976,17.924814,-0.37487867,10.146547,-0.5129153,6.9338784,1.5347534,-0.105534874,-0.0870358,-0.07587958,0.57481897,0.86173445,-0.569239,-1.0663896,-0.06774344,-0.025273776,-0.15374766,-0.78742284,-0.7662665,-0.21242897,-1.7106018,-0.8963772,-0.028654903,-1.3527343,11.800222,0.9756123,-0.1269993,-0.086609475,0.4897969,9.26449,1.399399
t23,5.5508413,0.17515235,-0.2065298,-0.36913767,2.0840309,-0.5965553,16.54871,-0.35061666,9.347715,-0.48603722,6.378025,1.4156247,-0.1028426,-0.08187413,-0.06869666,0.61026555,0.7185548,-0.5321263,-0.9882961,-0.062379785,-0.023423214,-0.14044411,-0.7269914,-0.70472884,-0.19612698,-1.5684484,-0.81606895,-0.027181612,-1.2525178,10.847679,0.88495284,-0.118188255,-0.08031592,0.45599613,8.4400835,1.285633
t24,0.60806286,0.029248336,-0.090676695,-0.99593353,8.150572,-0.2416474,9.173223,-0.20957886,1.0082167,-0.44414574,0.0070417,0.57222354,-0.13384627,1.1784136,-0.026033798,6.5764384,0.01096622,-0.076311275,-0.5258352,-0.09128226,-0.0032779083,0.73866284,-0.49058062,-0.17119525,-0.13881102,-0.7086965,-0.41915655,-0.08504876,-0.48087966,0.747408,0.67339116,-0.008965337,-0.01239926,0.15067501,1.97542,4.812524
t25,0.6119463,0.031079352,-0.096625365,-0.99920815,8.067715,-0.25390938,9.519454,-0.21920092,1.188879,-0.4507883,0.0044525596,0.6006281,-0.13694106,1.0652983,-0.026917486,6.5283628,0.009748881,-0.08730995,-0.54952735,-0.09784646,-0.0025447402,0.6119809,-0.49970412,-0.186736,-0.13758112,-0.745992,-0.44323725,-0.08595606,-0.5046769,0.96988237,0.6904369,-0.01148648,-0.014373509,0.15795922,2.163402,4.8112917
t26,0.9849942,0.004552132,-0.0826952,-1.0097034,9.1086035,-0.09033985,5.67555,-0.1153571,-0.013545032,-0.31549746,0.023922829,0.24936575,-0.09397729,2.876277,-0.02828755,6.8304496,0.01615763,1.2542831,-0.21335743,0.5381565,-0.020452168,1.7226276,-0.3908547,-0.041223355,-0.16059044,-0.42961454,-0.19998781,-0.06968972,-0.24826728,-0.03297008,0.6035296,0.58216745,-0.0033496767,0.06970053,0.0376188,4.8268514
t27,0.92001474,0.021894451,-0.0854004,-1.0410452,8.796699,-0.19765995,7.9888244,-0.16637716,0.22324395,-0.42764616,0.015625704,0.46410942,-0.12501422,1.6645054,-0.020072756,6.862322,0.011956885,-0.05930618,-0.40548202,-0.06468748,-0.009633714,1.3742384,-0.49127954,-0.1325833,-0.15997934,-0.58206457,-0.34886807,-0.0820922,-0.4211988,-0.0075448137,0.62508893,-0.00022601041,-0.0061774473,0.13450268,0.9748718,5.078603
t28,3.9172606,0.17550659,0.22365974,-0.7485063,1.2679887,-0.7709187,19.836481,-0.310615,9.627486,-0.43903613,6.449204,1.6132215,-0.03429031,0.4678653,-0.022688048,0.2687506,2.7184775,-0.57081926,-1.0657715,1.2342526,-0.009989903,-0.094790936,-0.8726862,-0.8501406,-0.2360016,-1.849834,-1.2047284,-0.041149363,-1.3539028,9.7577915,1.4496586,-0.16143431,-0.08825952,0.48428845,13.73557,0.61443007
t29,3.0896256,0.14156276,0.070130765,-0.686888,1.509863,-0.6241268,16.51989,-0.26039788,7.318691,-0.3792776,5.2386284,1.3405396,-0.035934072,0.14733335,-0.006041577,0.43642557,2.0484083,-0.47123045,-0.89425164,0.8953693,-0.0034197394,-0.05174704,-0.7392119,-0.6918491,-0.20297505,-1.5498164,-0.9899842,-0.04254053,-1.0859599,7.6953697,1.1793343,-0.1336481,-0.07009341,0.40177822,11.233236,0.7113261
t30,3.804654,0.16135319,0.003359763,-0.72545916,1.5901499,-0.69540817,18.394886,-0.29273668,8.588,-0.42563167,6.0547595,1.5052594,-0.040856898,0.096068054,-0.014554902,0.3548644,2.218867,-0.5322559,-0.9970627,0.9901217,-0.004482477,-0.06764385,-0.82224095,-0.7826777,-0.22236897,-1.729508,-1.1095707,-0.041935995,-1.2314256,9.034875,1.2811322,-0.14680286,-0.080518626,0.45501405,12.387985,0.709373
t31,4.018327,0.15237175,-0.17487362,-0.8407953,2.2770956,-0.65053874,19.031338,-0.28350234,9.119418,-0.5124179,7.9440618,1.5865773,-0.02699315,-0.10613961,1.5258844,0.019618921,1.1641033,-0.5726366,-0.9788047,2.025232,1.6381177,-0.011727991,-0.91285396,-0.89336956,-0.24018669,-1.9399554,-1.2904949,-0.05726474,-1.1627979,9.992764,1.1857705,-0.15369599,-0.092829175,0.47682533,13.365425,-0.006635639
t32,1.8776082,0.13118114,1.0328716,-0.62618756,0.84114325,-0.59135723,14.295932,-0.20659228,6.74987,-0.2977733,4.0294485,1.1370572,-0.0007949077,0.8979639,-0.0053701024,0.16391414,2.9319427,-0.3914543,-0.7588642,1.5109193,-0.0065835314,-0.05519996,-0.6219899,-0.59972405,-0.17153646,-1.291846,-0.9453235,-0.027651144,-0.97453886,5.7774906,1.2065609,-0.12160652,-0.059088584,0.34000346,11.396496,0.27182728
t33,1.5071279,0.11477564,1.2110064,-0.5886621,0.658387,-0.54132164,12.847172,-0.17294182,6.125353,-0.24998324,3.3271074,0.98941493,0.13511452,0.8496241,0.08802372,0.028250704,2.8130498,-0.3354572,-0.669046,1.5360111,-0.008876978,-0.04909172,-0.5459316,-0.5468105,-0.15495378,-1.1304886,-0.87069017,-0.028055739,-0.86806935,4.784429,1.118158,-0.10763397,-0.051359743,0.3027874,10.432844,0.14067422
t34,2.8574307,0.11506311,-0.18350828,-0.85182667,2.276318,-0.5032345,15.727101,-0.2086212,7.5552964,-0.45024544,7.3969207,1.3184034,-0.008120919,-0.121639356,2.680066,-0.0013313879,0.68515086,-0.47014236,-0.7584508,2.6761374,2.7036486,0.42731586,-0.801561,-0.78708315,-0.20157894,-1.7222933,-1.1866548,-0.05548591,-0.87998587,7.7373295,0.96432817,-0.13110176,-0.08162398,0.40180692,12.243399,-0.026402917
t35,5.3296022,0.16933446,-0.20814732,-0.3083903,1.895402,-0.5578298,15.643298,-0.34100637,9.144908,-0.454154,6.1985664,1.3407279,-0.101059146,-0.08036098,-0.06861282,0.49955213,0.72403526,-0.5080183,-0.94529146,-0.08275338,-0.027524224,-0.13650814,-0.68445176,-0.6635414,-0.19094342,-1.4780116,-0.7552303,-0.0235834,-1.2062334,10.506155,0.8310534,-0.11440122,-0.07553865,0.43234336,7.745894,1.2604905
t36,5.41289,0.1717292,-0.21135056,-0.31454968,1.9057825,-0.5685832,15.919692,-0.345746,9.297168,-0.46051258,6.300373,1.3645669,-0.101695426,-0.080601335,-0.070740856,0.49587324,0.7422696,-0.51615775,-0.9604353,-0.08191443,-0.027782746,-0.13865629,-0.69614094,-0.6754878,-0.1939742,-1.5043573,-0.77030116,-0.023999864,-1.2268507,10.688926,0.8467774,-0.116262734,-0.077008165,0.43986493,7.9060874,1.277829
t37,3.1861794,0.06270639,1.3979484,-0.6652721,2.8054454,-0.14508402,9.674406,-0.13834165,0.7368916,-0.1789859,1.8214921,0.8088421,-0.05725801,-0.07009044,0.24301106,-0.00031393906,0.0033395172,-0.16482665,-0.45628923,0.04692743,0.5324379,4.6089435,-0.49735227,-0.3056252,-0.14387448,-0.7039517,-0.16842395,-0.044752054,-0.5074832,2.0507882,0.3832674,-0.05582627,-0.020421596,0.28638977,3.9937873,0.0064273663
t38,6.2431216,0.19164523,-0.19999439,0.9843787,1.1039177,-0.29896384,12.825766,-0.39470538,11.568669,-0.353686,6.658454,1.2226593,-0.17516327,-0.18334424,-0.15030068,-0.0052467417,0.010072072,-0.4544047,-0.93078846,-0.14680927,-0.06473568,-0.17670923,-0.56482,-0.59320265,-0.17894177,-1.3949801,-0.47302547,-0.03232062,-1.2544848,12.708609,0.5972921,-0.12939687,-0.07805614,0.46365047,4.2202735,1.5328496
t39,1.4736544,0.0053117396,-0.09670303,-1.0300866,9.4783535,-0.06307379,5.0690365,-0.10576216,-0.021833237,-0.2932423,0.027439084,0.19547968,-0.07978733,3.586138,-0.037235796,7.3271313,0.014517057,1.9483025,-0.14356807,0.82326925,-0.028679293,2.1250777,-0.40103656,-0.036691368,-0.19662435,-0.384773,-0.12413578,-0.07181089,-0.24311495,-0.048093077,0.62169105,1.060221,-0.004774419,0.0648371,-0.030212762,4.9687634
t40,1.4510686,0.005874045,-0.09404721,-1.0292846,9.467153,-0.06415205,5.1031847,-0.105793506,-0.021193884,-0.29644522,0.027277846,0.1963311,-0.080931164,3.5697014,-0.03726921,7.317925,0.013977658,1.9059289,-0.14744142,0.78466964,-0.028630909,2.0974684,-0.40243042,-0.038371228,-0.19657657,-0.38718203,-0.12819487,-0.071823604,-0.24914682,-0.047832165,0.6232748,1.0392003,-0.004660697,0.06561537,-0.031027619,4.9675827
t41,1.5088611,0.04543786,-0.13278605,-0.8096997,4.750475,-0.3193539,10.439974,-0.22641867,2.4642901,-0.42128608,1.7676607,0.70628905,-0.10412123,0.020266578,0.20726636,3.595409,0.43166345,-0.17177731,-0.59109527,-0.08787759,0.51461387,-0.0010185008,-0.4941595,-0.31534037,-0.12207627,-0.8906824,-0.51139164,-0.06825576,-0.5840247,3.0270329,0.6276522,-0.020087318,-0.035355605,0.22950521,3.757543,3.057009
t42,7.674541,0.006975425,6.194453,-0.12194791,6.8820386,6.2212396,-0.15222138,-0.28219455,-0.09482169,6.0594287,0.023821859,0.21037208,-0.08816465,9.042469,1.4746636,5.246702,0.03413204,10.035996,7.3626933,7.8274493,-0.08101813,4.49316,2.3520055,-0.22800633,-0.5394974,1.0064106,8.97936,-0.058286514,2.80707,-0.08601051,0.9596262,4.156174,2.7788336,0.073527195,-0.389974,-0.01032348
t43,8.255991,0.21648967,-0.3012019,1.4263486,1.1815407,-0.33921817,13.706567,-0.42571947,12.210478,-0.45033398,7.4799547,1.3455712,-0.19937627,-0.23498249,-0.18025665,-0.0081022885,0.0057082125,-0.47415605,-1.0391637,-0.1727034,-0.07156272,-0.22680417,-0.5994972,-0.67894584,-0.18254657,-1.5228246,-0.5022205,-0.02164511,-1.3524762,13.720383,0.6768561,-0.12843998,-0.08378642,0.5166087,4.821953,2.0491564
t44,1.7772738,0.17827718,2.1643982,-0.6928277,-0.0070665884,-0.82505757,17.05935,-0.22380614,9.270395,-0.29628813,3.782741,1.3742021,0.9919911,1.9620155,-0.06552195,-0.0033922915,4.6840525,-0.463319,-0.9197292,2.6799605,-0.028837983,-0.11173465,-0.6923345,-0.74726397,-0.20313661,-1.5878975,-1.2019621,-0.036685098,-1.2812227,7.014231,1.7367921,-0.14430721,-0.07534738,0.41474152,15.044697,0.18934624
t45,2.1634898,0.09530641,-0.21909383,-0.9018597,2.2029245,-0.40324664,14.171269,-0.13118668,7.2359505,-0.43678194,7.929023,1.1991105,0.3086826,-0.14996769,4.249439,-0.0058402093,0.15350948,-0.4147785,-0.5910118,3.9359086,4.215924,0.96304345,-0.7847533,-0.7795194,-0.17367467,-1.7474794,-1.2561808,-0.0576396,-0.66884285,6.7167797,0.8365413,-0.12371354,-0.080109105,0.3761768,12.672673,-0.048654012
t46,1.9593801,0.08587821,-0.22985841,-0.8834854,2.31468,-0.38422662,13.304605,-0.12384209,6.9406652,-0.41398647,7.578772,1.1245381,0.32943887,-0.15856524,4.336088,-0.0032340211,0.04137846,-0.40268606,-0.567895,3.7314959,4.1278996,0.9511883,-0.7476963,-0.72729594,-0.160766,-1.6558349,-1.1896957,-0.05239633,-0.62040883,6.135357,0.8100366,-0.11731342,-0.075544424,0.35449332,12.305779,-0.0520058
t47,4.8500032,0.08191242,0.8077318,4.4899406,0.83722055,2.5237381,1.4480423,-0.19200592,5.2574983,1.2686977,2.6899674,0.21061344,-0.18682255,-0.12429715,-0.15993585,-0.0029232262,0.045705315,-0.15529758,-0.3218574,-0.1393289,-0.07259764,-0.086799584,0.6869101,-0.17049201,-0.030851038,0.033993855,0.54273486,-0.04651153,-0.5007132,5.2995973,0.07414871,-0.0596657,2.1284213,0.101175606,-0.12117868,1.0935487
t48,5.792891,0.1662451,-0.21683426,1.1972351,1.1890574,-0.22877325,10.479517,-0.35054633,9.9250965,-0.32122856,5.5376277,1.0405494,-0.1696099,-0.19418278,-0.14410433,-0.0052170013,0.012653676,-0.3806796,-0.80882394,-0.13767569,-0.05908271,-0.17228599,-0.4539057,-0.49110448,-0.14877023,-1.1486458,-0.3529687,-0.027315868,-1.0762236,10.997817,0.48246214,-0.11135482,-0.06530225,0.39521226,3.3302603,1.4382
t49,6.1697793,0.18077959,-0.2292871,1.0020056,1.2380449,-0.2903148,11.927008,-0.37687868,10.692722,-0.35320818,6.1041493,1.163454,-0.17076385,-0.19299322,-0.14750117,-0.004380956,0.009486482,-0.42974356,-0.8875328,-0.13529687,-0.060320582,-0.18421063,-0.51738113,-0.5503541,-0.16134386,-1.2902597,-0.4253359,-0.02748244,-1.1825796,11.853914,0.5694256,-0.12212289,-0.07358773,0.43222705,4.1629276,1.451458
t50,0.72591305,0.012525817,-0.05167856,-0.8160974,5.3844666,-0.14865325,5.816516,-0.103692465,0.22176164,-0.2928113,0.003609776,0.27772757,-0.08968066,1.4313338,0.6493686,4.446637,0.006028298,-0.033729807,-0.26352298,-0.024858736,0.3624373,1.2047879,-0.35116383,-0.109831125,-0.1112472,-0.42105857,-0.22436035,-0.069410145,-0.22936937,-0.012027714,0.41530582,0.028310284,-0.008112375,0.12829828,1.1622376,3.0679934
t51,4.988759,0.12460623,-0.1398591,1.9567314,1.1421572,-0.037250176,5.8488197,-0.27167353,7.704588,-0.1963787,3.590297,0.6264571,-0.1725606,-0.17624223,-0.14507142,-0.0028561628,0.026777362,-0.23514527,-0.5401025,-0.14935338,-0.060968593,-0.14469801,-0.23911422,-0.32561097,-0.10418668,-0.6845661,-0.14335215,-0.017211901,-0.7730388,8.2714615,0.2555446,-0.07653243,-0.038031533,0.27322814,0.82546014,0.97224647
t52,5.102093,0.13774617,-0.17129005,1.6973313,1.1569505,-0.09984802,7.263435,-0.29651517,8.234117,-0.23697668,4.106004,0.7557532,-0.17287244,-0.17925967,-0.14314269,-0.0032603974,0.021186788,-0.281089,-0.6229919,-0.14551699,-0.060031883,-0.15585926,-0.2993976,-0.37087068,-0.12344371,-0.8246722,-0.19764979,-0.021043275,-0.8657229,9.143313,0.31651962,-0.08706025,-0.046279963,0.30811715,1.4482732,1.133579
t53,7.369216,0.17438075,-0.25337288,2.2970996,0.92534864,-0.15750681,9.319722,-0.33862123,9.919929,-0.3532137,6.111442,0.9675125,-0.19608615,-0.227771,-0.1707898,-0.009282339,0.015469495,-0.32149565,-0.8135776,-0.16257401,-0.0646938,-0.2032554,-0.4054754,-0.5241614,-0.13181843,-1.1011597,-0.28887057,-0.025253,-1.0422049,10.991116,0.4533702,-0.09693885,-0.053723168,0.4025151,2.2140133,1.6545348
t54,7.3038063,0.17030865,-0.25277323,2.4213095,0.9200491,-0.14235754,8.953703,-0.33052564,9.80592,-0.3420768,6.0887794,0.93180424,-0.19519192,-0.22653611,-0.16566288,-0.008528116,0.016282002,-0.30586156,-0.7926041,-0.1560386,-0.06433828,-0.20866856,-0.38627836,-0.5115331,-0.12476069,-1.0607477,-0.27033398,-0.02540807,-1.0160841,10.783678,0.43153226,-0.093157634,-0.052374627,0.39061826,1.9430988,1.5534282
t55,6.98797,0.14436474,-0.1397187,3.690141,0.53894013,0.13771479,4.841122,-0.25353965,7.9309225,-0.22443716,5.040345,0.5565633,-0.1968005,-0.21024291,-0.17303842,-0.008797585,0.031478815,-0.20980409,-0.5852099,-0.1186574,-0.06845911,-0.18728976,-0.20127387,-0.3877903,-0.073432446,-0.62440854,-0.031506017,-0.042331323,-0.76106304,8.03294,0.3029216,-0.07989893,-0.013504308,0.26672518,-0.02440769,1.0829093
t56,5.28651,0.11485111,2.1240716,-0.8822307,3.1266785,-0.25716546,14.848231,-0.2253298,1.6660678,-0.23705266,3.2384586,1.2735273,-0.091354705,-0.15473585,-0.018772272,-0.01266513,0.00067879364,-0.29016286,-0.69908816,-0.015328866,0.41591924,6.5352645,-0.7458946,-0.49261883,-0.22372887,-1.1311269,-0.26284268,-0.059211206,-0.79719126,4.4649825,0.5328103,-0.101752415,-0.036636494,0.44760856,6.2904196,-0.0045019663
t57,4.741002,0.17621428,-0.0980787,1.4220071,1.0681527,-0.16184285,10.876208,-0.38027507,11.760478,-0.25566608,6.0816927,1.06192,-0.18488804,-0.17862095,-0.15288469,-0.009132676,0.02361738,-0.39452806,-0.8314717,-0.13971865,-0.06786335,-0.1567042,-0.5032604,-0.5098273,-0.17049184,-1.2760255,-0.38011557,-0.0450858,-1.1738026,12.312751,0.46373942,-0.13228722,-0.07033208,0.42410198,2.8101892,1.1449373
t58,3.290547,0.1298706,0.3034129,2.1027887,1.0016242,0.98168194,5.944684,-0.29165587,9.325738,-0.075787745,3.5652833,0.6265215,-0.1878577,-0.16968435,-0.15330307,-0.01088504,0.04599696,-0.21804178,-0.55987746,-0.15358713,-0.07315823,-0.10131284,-0.27533185,-0.32576406,-0.10239758,-0.78446317,-0.14312321,-0.046868738,-0.8408888,9.4295635,0.19822729,-0.097047925,-0.03487699,0.28078794,0.20477842,0.8162248
