,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
t11,2.6699126,0.35659388,4.1453743,7.029479,3.7781222,6.9533467,4.4626374,6.372895,4.034013,6.3028274,6.4534945,4.2705183,7.3360844,5.3576546,5.1919093,4.0830116,5.620839,5.7318583,5.333848,5.2541513,5.6573877,3.9049683,4.3851094,3.8404853,2.5971172,3.7847314,3.0598822,3.1995406,3.79117,4.3697233,4.7883124,5.8558497,4.6360145,3.097014,4.359132,5.3866715
t12,3.0333202,0.8156242,3.7538342,7.731153,3.975563,7.009132,4.643789,5.667442,3.5958028,6.266434,6.467818,4.2627654,7.3972635,5.0439034,4.7626367,4.457979,5.2369614,5.379795,4.6588607,5.0054984,5.889962,3.9184883,4.3379707,4.064164,2.8814006,3.7916284,2.937467,3.095724,3.729422,4.090433,5.031921,5.4928,4.0489826,3.3441536,4.417573,4.6688986
t13,2.9953532,0.7740365,3.774825,7.697635,3.967488,7.004952,4.6283813,5.710619,3.636303,6.24436,6.496646,4.2536926,7.367886,5.039614,4.7980814,4.416207,5.2569675,5.394174,4.7035995,5.0193744,5.8660955,3.944595,4.322055,4.066201,2.8596065,3.8066938,2.9512706,3.0689797,3.7187247,4.095081,5.0313835,5.492105,4.0902104,3.350397,4.4402514,4.7136774
t14,3.0368388,0.8189307,3.740646,7.7425957,3.9916701,7.007205,4.6498632,5.6694055,3.5946202,6.2759047,6.464,4.271951,7.3991814,5.038025,4.7567496,4.458161,5.2369986,5.374973,4.6621556,5.0013742,5.8946633,3.9100637,4.337652,4.0671535,2.8735876,3.7892168,2.933138,3.1000462,3.723891,4.0860305,5.0355096,5.490397,4.048884,3.3470721,4.4121966,4.67422
t15,2.8033369,0.44691777,3.9043062,7.3644285,3.9985242,6.9861903,4.5759983,6.0292306,3.873309,6.249084,6.511897,4.247134,7.3025966,5.1233673,4.8702297,4.2514486,5.3838716,5.5327096,4.9908624,5.106714,5.7698584,3.9520316,4.313281,4.0215225,2.7495525,3.819334,2.9918227,3.0858417,3.6994107,4.162775,4.953235,5.5705023,4.339232,3.3026738,4.4344826,5.0334487
t16,2.6847894,0.4216019,4.00073,7.224256,3.8917935,6.9225683,4.5145087,6.2084904,3.992916,6.2959776,6.497515,4.2507095,7.306981,5.2214746,5.0111966,4.138998,5.5164995,5.6475844,5.139134,5.2159863,5.6838975,3.9456568,4.3646693,3.9386842,2.6446283,3.8549304,3.0489135,3.1379387,3.701941,4.2543545,4.865733,5.692775,4.491176,3.2172174,4.405772,5.2018833
t17,2.6799471,0.37822863,4.1447763,7.0801783,3.7616842,6.959027,4.465511,6.382921,4.023321,6.3043017,6.4485426,4.2779675,7.345699,5.3667088,5.2173185,4.080052,5.6325808,5.7245274,5.3514075,5.243999,5.6717353,3.899679,4.387088,3.8334854,2.5946112,3.7724319,3.0548015,3.2019427,3.8008337,4.3765006,4.7947364,5.877892,4.6434855,3.083955,4.354659,5.4040475
t18,3.094772,0.88152814,3.7364335,7.744368,4.0217667,7.0093718,4.6452947,5.559287,3.5352688,6.238247,6.4787984,4.2236595,7.3850627,5.0039577,4.694209,4.525283,5.1867003,5.3579903,4.552797,5.003759,5.904716,3.936401,4.3195662,4.08197,2.9341154,3.8161902,2.960205,3.0730712,3.722801,4.069737,5.04111,5.4437833,3.981227,3.389815,4.449525,4.5571337
t19,2.6691625,0.29117733,4.0686994,6.9906683,3.9031591,6.914456,4.480736,6.293241,4.0400662,6.298771,6.4924617,4.2412086,7.2967715,5.2836285,5.039288,4.102127,5.583696,5.721091,5.2246532,5.265809,5.658072,3.9484193,4.377547,3.8826966,2.6098578,3.866499,3.07223,3.1525624,3.705062,4.3064303,4.8156633,5.7531543,4.573519,3.1571617,4.3972883,5.276464
t20,2.6757233,0.3049072,4.13484,6.9827666,3.8340137,6.9500723,4.463237,6.363181,4.0378976,6.2959476,6.4636974,4.2574105,7.3204975,5.348381,5.133207,4.090484,5.616993,5.7400966,5.3184185,5.258703,5.6586447,3.9173877,4.3792334,3.8436828,2.6024663,3.8038778,3.063218,3.1857638,3.770639,4.3593197,4.788711,5.835603,4.6305013,3.1048555,4.3696027,5.3679686
t21,2.6218925,0.46206963,4.0908904,7.135055,3.717217,6.8938875,4.4521537,6.3782034,4.0474434,6.338823,6.4660006,4.2993674,7.3608685,5.3507237,5.2306633,4.035643,5.6527762,5.7240067,5.3260727,5.285874,5.6441917,3.9198868,4.4287133,3.8268907,2.5515304,3.8307166,3.0861602,3.1979785,3.7682238,4.3752513,4.795294,5.8786435,4.6308756,3.0807717,4.3561277,5.3878374
t22,2.6731913,0.45069626,4.1146784,7.1696386,3.7070105,6.955918,4.4668927,6.320615,4.016274,6.316102,6.442865,4.291512,7.3623767,5.342169,5.2334747,4.09295,5.584542,5.6984887,5.296548,5.2369075,5.663182,3.8912745,4.393509,3.8544176,2.6040428,3.7782044,3.048969,3.20945,3.8032448,4.362255,4.7995105,5.827165,4.5919557,3.1125457,4.3501062,5.351699
t23,2.6675634,0.4681504,4.0808024,7.204372,3.724237,6.936788,4.4728723,6.2999125,4.0130553,6.3200707,6.4549274,4.29067,7.3583417,5.320284,5.2074857,4.092318,5.579233,5.6865587,5.267374,5.2393284,5.6640744,3.905151,4.3980913,3.8664923,2.602295,3.8012612,3.05586,3.1968915,3.7818816,4.3448906,4.815006,5.806606,4.5738897,3.1271484,4.358629,5.3240285
t24,3.140067,0.8973712,3.729814,7.755382,4.005877,7.031676,4.645264,5.5519943,3.4879594,6.2093453,6.5097466,4.21976,7.3780894,4.962811,4.704184,4.537807,5.13387,5.308065,4.5356693,4.9630923,5.9407253,3.968831,4.306975,4.098136,2.983247,3.8140414,2.9701738,3.0408256,3.7434123,4.058323,5.0864477,5.430496,3.9378145,3.4094872,4.4758253,4.539656
t25,3.1080174,0.8426123,3.7267325,7.734261,4.046507,7.01018,4.6408653,5.5666375,3.530946,6.198896,6.511954,4.2023683,7.3574543,4.9619203,4.676007,4.5228333,5.1559954,5.328124,4.556522,4.9950213,5.914261,3.969848,4.298135,4.10302,2.9605162,3.837503,2.9836824,3.031689,3.7152393,4.0533676,5.0692945,5.409825,3.981294,3.4269044,4.4883614,4.5543103
t26,3.185397,0.93962127,3.7347648,7.743865,4.0213337,7.0380487,4.653365,5.4998174,3.4460163,6.210012,6.505929,4.2204485,7.3901806,4.9589243,4.6602283,4.5746174,5.1142793,5.290771,4.4568844,4.9485893,5.9511914,3.9554782,4.3158937,4.0821047,2.9946384,3.800158,2.9603472,3.033253,3.751938,4.055335,5.0993137,5.4327188,3.8993268,3.3974094,4.45872,4.457898
t27,3.1214795,0.9356597,3.731733,7.765774,4.0277,7.0106707,4.6384115,5.521651,3.4911256,6.231086,6.4792733,4.1922235,7.388426,4.9897647,4.6898203,4.565634,5.1576147,5.3466,4.532181,5.002948,5.9193316,3.9505548,4.316023,4.090297,2.970124,3.8331788,2.981141,3.0762424,3.7360651,4.069271,5.045852,5.426599,3.9335706,3.4100316,4.4665055,4.5487933
t28,2.6665204,0.30574894,4.0718074,7.007612,3.886269,6.912523,4.476739,6.306738,4.0434237,6.306608,6.4851904,4.2481885,7.307687,5.295844,5.0559936,4.0937514,5.594261,5.7238035,5.240027,5.2687974,5.6578794,3.9411833,4.385115,3.871708,2.6010215,3.8611176,3.073042,3.161887,3.7145014,4.3180285,4.8092923,5.771117,4.5846944,3.1448448,4.3900604,5.2920027
t29,2.6615007,0.32511452,4.0143495,7.036065,3.9400606,6.8859158,4.494551,6.244952,4.0340157,6.308831,6.506676,4.2417793,7.2953577,5.239432,4.9792075,4.1064034,5.5607605,5.6939063,5.1604576,5.2649035,5.661063,3.9629683,4.3844166,3.9091654,2.6113384,3.9019601,3.077511,3.1370077,3.6717217,4.2722974,4.840228,5.707024,4.530836,3.1913242,4.4098787,5.217203
t30,2.6666179,0.3086548,4.0667977,7.0136495,3.891142,6.9108253,4.479088,6.299948,4.0421047,6.3068085,6.486313,4.2470794,7.306569,5.290028,5.049437,4.0962415,5.589779,5.7203455,5.231194,5.2674026,5.658322,3.9423065,4.3843856,3.8764794,2.603013,3.8635998,3.0729675,3.1603897,3.7115867,4.3131733,4.812479,5.764125,4.5793085,3.1508274,4.391632,5.2839518
t31,2.666214,0.28220806,4.1194363,6.935937,3.8740654,6.932339,4.464136,6.3391275,4.046274,6.2909837,6.4821887,4.244218,7.2997336,5.323705,5.0809975,4.0933366,5.606664,5.7445493,5.280632,5.273106,5.646556,3.9380217,4.3767357,3.8580341,2.6055958,3.8379407,3.0743506,3.1679342,3.7385213,4.339407,4.7935705,5.7990904,4.6121902,3.1258495,4.385065,5.3317413
t32,2.6981487,0.29357076,3.9905288,7.000121,3.9987168,6.891379,4.521574,6.1897335,4.011334,6.305969,6.507703,4.242235,7.2941794,5.1992617,4.9188066,4.1308174,5.5278544,5.6659784,5.1079636,5.2364264,5.6932707,3.9625478,4.376269,3.9330175,2.632587,3.9109888,3.0589755,3.123778,3.6485636,4.236616,4.8685865,5.659323,4.488569,3.2185657,4.419245,5.157278
t33,2.7110918,0.17825368,4.066563,6.804225,4.134186,6.9393754,4.503165,6.187024,4.0243373,6.241368,6.518758,4.1653204,7.2146072,5.2070994,4.787023,4.1933837,5.4887238,5.715584,5.0834904,5.2508903,5.6443324,3.9781177,4.3165255,3.9640238,2.6944666,3.8904688,3.0747848,3.1163146,3.669295,4.23204,4.8353877,5.609876,4.5015345,3.268694,4.4420195,5.138223
t34,2.6712375,0.23562431,4.146837,6.785295,3.9356985,6.9474773,4.462883,6.3138876,4.0396147,6.2573605,6.5009513,4.2205772,7.2619233,5.305217,5.0125895,4.1194954,5.577794,5.749427,5.2508793,5.2746024,5.62673,3.9575868,4.351422,3.8840184,2.6374526,3.8400574,3.0802531,3.1494293,3.7332687,4.3217187,4.799204,5.7597766,4.5924172,3.155196,4.4021907,5.3042827
t35,2.618033,0.515163,4.0245514,7.2176466,3.731251,6.865608,4.459716,6.320242,4.031707,6.3420053,6.4886217,4.3022566,7.356331,5.307549,5.1878963,4.045671,5.6228857,5.694617,5.2603083,5.282929,5.643712,3.9467273,4.434734,3.854672,2.5590112,3.870021,3.0978434,3.1745858,3.7383883,4.341359,4.827944,5.8224216,4.58404,3.114708,4.36965,5.323041
t36,2.6364253,0.5139199,4.0082183,7.230579,3.7398937,6.876745,4.4813943,6.283021,4.0170774,6.3344183,6.4904623,4.2936883,7.3482094,5.275045,5.1736727,4.066568,5.5939627,5.6713185,5.2211537,5.261241,5.662622,3.943794,4.4184065,3.8819203,2.5787797,3.8722694,3.0798368,3.1639678,3.719104,4.312071,4.8461585,5.7861485,4.5501156,3.144098,4.380997,5.284811
t37,2.3299067,-0.8694356,3.2077303,8.580734,4.6627975,6.535826,4.7221394,6.720259,4.8810945,7.1618915,5.985297,4.031634,7.749144,5.191193,4.366627,3.925629,5.591572,5.7641478,5.198057,5.2086134,5.9433374,3.360462,4.5845175,3.7849553,2.0637145,4.141791,2.8258195,3.62825,3.3000216,4.0756106,4.4454503,5.3159423,4.848576,3.5122025,4.2509217,5.3844094
t38,-1.0426781,9.024536,1.8001274,3.5997686,3.2051034,5.858135,4.5390196,5.8211226,3.117462,5.7150736,7.216292,4.206182,7.1100283,4.577417,5.075613,3.4053307,5.6452365,5.1552277,4.597211,5.430318,4.830982,4.119414,4.5168214,4.3693914,2.4464154,4.732445,3.8516867,3.705489,3.9594283,3.9111543,5.4319363,5.2335415,6.311596,3.459942,4.6787505,4.5401
t39,3.19071,0.9235235,3.7164586,7.741005,4.094382,7.008965,4.638201,5.4538064,3.4515462,6.2010784,6.502275,4.142546,7.3642936,4.937643,4.5978737,4.6150513,5.102517,5.3143206,4.441182,4.9960446,5.931559,3.9729748,4.2983565,4.107322,3.0259948,3.8592222,3.007184,3.0399806,3.7270699,4.0450673,5.073314,5.37389,3.898075,3.455294,4.4985523,4.4578767
t40,3.1619155,0.90636325,3.7226274,7.740189,4.0806932,7.00489,4.639399,5.4717054,3.4783518,6.199727,6.499889,4.1645675,7.3622613,4.952773,4.6132903,4.590032,5.1284184,5.3290358,4.459906,5.00462,5.9172974,3.9658713,4.298782,4.1029162,2.9971912,3.8521197,2.9973893,3.0399184,3.7168925,4.0483766,5.060256,5.38547,3.925293,3.4439662,4.4915395,4.4613395
t41,3.0165453,0.7838173,3.7627485,7.7051954,3.9791913,7.0066276,4.635052,5.6908054,3.6180267,6.2471194,6.4899335,4.2594047,7.3791842,5.032757,4.772321,4.4348726,5.2415633,5.3770704,4.6810827,5.0086656,5.880076,3.9391067,4.327774,4.068534,2.8756518,3.802255,2.9497056,3.0722504,3.7239273,4.0904775,5.041922,5.489117,4.0742736,3.3523026,4.4357886,4.6876345
t42,3.193781,0.92993605,3.6082582,7.9087963,4.1540155,6.9639153,4.678671,5.409849,3.4816592,6.2769923,6.444307,4.147156,7.400891,4.9256783,4.5166507,4.612106,5.090921,5.3157463,4.3462253,5.0033503,5.9560223,3.9141486,4.3107367,4.1101665,2.9810221,3.883938,2.9946296,3.0797956,3.6704664,3.9972138,5.0368915,5.316416,3.8952794,3.4889233,4.4892864,4.313978
t43,-1.0752175,8.913544,1.8110247,3.6648345,3.149896,5.8639536,4.59028,5.8816066,3.1079226,5.7100997,7.248251,4.15169,7.1656876,4.6315236,5.051477,3.4590108,5.6222286,5.175112,4.524172,5.468874,4.8780994,4.1221895,4.5714293,4.3359413,2.3964884,4.7647557,3.8610044,3.7546816,3.9610016,3.919017,5.365521,5.293567,6.2758355,3.4305203,4.7309,4.5450554
t44,2.6877353,0.27006117,4.029812,6.9639354,4.01087,6.901718,4.500582,6.2338386,4.0390596,6.296776,6.5021696,4.2194796,7.2772126,5.234564,4.911178,4.1289363,5.546374,5.705519,5.144234,5.2622175,5.6609707,3.9601343,4.3671727,3.9172943,2.629563,3.8985527,3.0735006,3.1383781,3.6693332,4.2647843,4.8325033,5.681676,4.532003,3.208008,4.41557,5.1957617
t45,2.6565824,0.1987392,4.1768885,6.7359943,3.9545124,6.9443445,4.452862,6.334813,4.059157,6.2459774,6.5114646,4.208126,7.24104,5.3128676,4.996822,4.1128893,5.5897193,5.7768636,5.2640605,5.2945304,5.606699,3.9690034,4.3467913,3.876516,2.6349418,3.8513765,3.0902314,3.1429787,3.7232027,4.326455,4.7837,5.7611637,4.611877,3.1496286,4.4081254,5.3180275
t46,2.6650538,0.1547629,4.19425,6.6396246,4.028462,6.957715,4.4544115,6.3051205,4.0542307,6.213835,6.526646,4.177451,7.199417,5.290663,4.9225626,4.144463,5.559924,5.783718,5.2223983,5.2960753,5.59105,3.9870286,4.319329,3.9084942,2.6677923,3.8603604,3.0971503,3.1250355,3.7142913,4.3038635,4.788923,5.715532,4.592539,3.1887405,4.427854,5.28065
t47,-0.82291585,9.229011,2.0218108,3.878011,4.0616927,6.081294,4.5465364,5.776799,3.1159315,5.737997,7.184415,4.625378,7.119405,4.4858074,5.079608,3.308438,5.636795,5.230666,5.1265125,5.3350005,4.7911997,4.1139183,4.531798,4.4009023,2.585504,4.6282363,3.79679,3.2800949,3.9105287,3.8972764,5.5234847,5.0311766,6.0745783,3.4755673,4.4019065,4.959829
t48,-1.0480304,9.129614,1.8727242,3.6486573,3.215857,5.8954935,4.593496,5.8642926,3.0756764,5.7055106,7.2705746,4.2662606,7.161286,4.6258183,5.048762,3.4527397,5.6088133,5.1745343,4.6207504,5.461311,4.8842688,4.124355,4.5656877,4.3358545,2.4066427,4.7805433,3.853294,3.6809287,3.961407,3.891073,5.3943415,5.2562785,6.26945,3.4216268,4.6660423,4.6104856
t49,-1.0535693,8.994973,1.8533994,3.6409192,3.1211936,5.893617,4.588188,5.877931,3.072943,5.7032523,7.2809777,4.2113214,7.157536,4.628424,5.0679674,3.4572358,5.603486,5.1906815,4.5310216,5.4620733,4.892285,4.105501,4.567783,4.3445606,2.3721218,4.802044,3.837386,3.7308598,3.9630032,3.8791537,5.37031,5.3078437,6.271932,3.4015412,4.69339,4.5704665
t50,3.1427293,0.87805074,3.7576444,7.682484,4.070101,7.0123544,4.640149,5.474761,3.502267,6.1767178,6.510258,4.2062545,7.3518414,4.974351,4.6122155,4.5657835,5.16293,5.3455586,4.4515247,5.009469,5.892205,3.9582841,4.298519,4.0876665,2.9611337,3.8247402,2.9746437,3.0192752,3.7099478,4.058242,5.0544515,5.4147468,3.9580703,3.4137108,4.473551,4.432181
t51,-0.89793444,9.158741,1.9418542,3.7404478,3.7154202,5.9961653,4.523786,5.7863855,3.0860121,5.7280374,7.205344,4.468284,7.089054,4.514925,5.09506,3.338151,5.634661,5.2012777,4.8964844,5.365103,4.7998166,4.107506,4.5015507,4.415701,2.5020573,4.7019362,3.7930493,3.4480305,3.937358,3.8633661,5.4883246,5.132787,6.193214,3.4560912,4.501694,4.7545094
t52,-0.9209473,9.149115,1.9194384,3.705225,3.6133642,5.9779844,4.520312,5.7931647,3.0786471,5.725662,7.2175617,4.427863,7.083248,4.5232353,5.1025624,3.3470137,5.6303563,5.1981707,4.8390727,5.373458,4.805337,4.1010857,4.4976916,4.4215984,2.4844244,4.719867,3.7886736,3.5016887,3.9449131,3.8499215,5.476028,5.154081,6.2200007,3.4441206,4.5285754,4.7106686
t53,-0.9720612,9.132073,1.7938915,3.5489051,3.306438,5.8421755,4.552669,5.809936,3.148024,5.7189965,7.1801634,4.2584295,7.121977,4.5766354,5.0649376,3.4157758,5.6028557,5.1861715,4.620716,5.435601,4.7850947,4.1148796,4.535212,4.341377,2.4885404,4.7128806,3.871472,3.688699,3.9357207,3.9202497,5.444648,5.215592,6.334545,3.4671378,4.656542,4.519927
t54,-0.95017946,9.187677,1.8048315,3.5600019,3.3489769,5.874782,4.576616,5.8240914,3.126788,5.7245107,7.1901894,4.321927,7.158375,4.6139812,5.063558,3.4516094,5.5698943,5.2139378,4.677527,5.4508233,4.7903934,4.115483,4.5657897,4.3328915,2.5107126,4.7066994,3.863501,3.6592777,3.920901,3.8892663,5.4436617,5.174072,6.307151,3.4531064,4.6473465,4.535836
t55,-0.89853406,9.145232,2.0035663,3.7647424,3.787361,6.0016975,4.548911,5.795463,3.0707295,5.723724,7.206186,4.509677,7.1036973,4.5318956,5.0573006,3.3513875,5.640832,5.1890984,4.9484243,5.3713818,4.8256946,4.1335955,4.507153,4.4057713,2.4813473,4.7195725,3.8049464,3.3741384,3.9407573,3.8787532,5.4722567,5.143807,6.1883144,3.467801,4.4734397,4.778289
t56,2.3480935,-0.7988272,3.262093,8.509363,4.599972,6.554758,4.713778,6.678873,4.8173027,7.096983,6.021309,4.064537,7.73486,5.203879,4.4136734,3.9249642,5.6049395,5.7550673,5.212511,5.215246,5.9225907,3.409435,4.573052,3.775435,2.111588,4.1373677,2.8300135,3.5941348,3.3242548,4.103919,4.469917,5.330195,4.8422985,3.488496,4.247819,5.384823
t57,-1.0732859,9.057153,1.8170109,3.6183896,3.1885953,5.8566446,4.5626726,5.843047,3.1062858,5.7095094,7.2376633,4.198991,7.1353335,4.603663,5.0498605,3.4305708,5.6380506,5.148211,4.579641,5.45503,4.8550158,4.131549,4.540461,4.3455358,2.430229,4.7490187,3.8665533,3.7205048,3.9654834,3.9180856,5.4124465,5.244446,6.2996874,3.4493656,4.698774,4.553726
t58,-0.94639075,9.091148,1.9947056,3.714137,3.60857,5.9624424,4.5710306,5.815673,3.0900319,5.7190585,7.2174945,4.443542,7.1251903,4.5492306,5.0427237,3.373861,5.637415,5.1786323,4.79444,5.3930926,4.846241,4.1339164,4.5272613,4.365266,2.437765,4.744117,3.831737,3.4320312,3.9473283,3.9094746,5.450022,5.213642,6.2106233,3.4639204,4.510064,4.7114706
t59,2.7505927,-0.11450569,4.294249,5.9900885,4.472072,7.0307803,4.472495,6.1492276,4.0221496,6.0285997,6.5874295,3.9931335,6.969052,5.1659594,4.469026,4.336331,5.393259,5.81658,4.99405,5.2748284,5.5272555,4.0565777,4.18029,4.058753,2.8739536,3.8733983,3.118662,3.062662,3.67591,4.1731396,4.806792,5.4779725,4.4799237,3.3923957,4.509314,5.058518
t60,2.7089632,-0.06573237,4.281966,6.1262097,4.387392,7.022245,4.458381,6.1832204,4.034702,6.079285,6.5696263,4.041169,7.0246754,5.2136717,4.5608525,4.2906184,5.4316115,5.8190756,5.0477448,5.294316,5.5321817,4.043776,4.2029023,4.035944,2.814078,3.8822947,3.119368,3.0671835,3.6946719,4.2185745,4.7975593,5.5306926,4.5183377,3.349883,4.5046573,5.122529
t61,2.3318245,-0.87087446,3.2076411,8.592256,4.6588407,6.5382357,4.7271614,6.7275677,4.882861,7.1608677,5.980742,4.03606,7.750267,5.1964164,4.36624,3.9189343,5.589325,5.7692547,5.205074,5.2142467,5.9378223,3.3578413,4.5813255,3.7866583,2.0565214,4.13929,2.820817,3.6308138,3.2946851,4.073672,4.439384,5.3148417,4.8472714,3.507464,4.248097,5.3836427
t62,-1.031011,9.144701,1.8788267,3.6274152,3.293957,5.8776584,4.5666265,5.8281345,3.1144793,5.7111073,7.2275343,4.29184,7.131763,4.5847354,5.0355387,3.4133995,5.630963,5.15924,4.630193,5.4343452,4.846612,4.134819,4.5379086,4.339376,2.442229,4.7417393,3.8680387,3.6285784,3.955968,3.9271028,5.432936,5.2271953,6.283122,3.4600875,4.6234403,4.5969763
t63,-1.0027138,9.192964,1.9337435,3.6937377,3.4589899,5.9191523,4.5745797,5.823595,3.081406,5.71285,7.2326455,4.368823,7.132212,4.58028,5.0290747,3.4021716,5.647661,5.144,4.7663965,5.425061,4.8593006,4.152208,4.527621,4.3510466,2.4483423,4.7457404,3.8572235,3.535113,3.96149,3.915627,5.443691,5.1961975,6.245197,3.466254,4.5820394,4.687708
t64,13.382278,9.7255125,2.1249459,4.1483603,4.6820836,7.550745,7.134997,5.977079,3.9653785,6.3439465,5.7578306,4.1084266,8.195308,3.7226677,5.1764154,5.060257,5.861998,4.4927726,5.6768193,5.037986,5.9666395,3.754417,4.187849,3.2658844,2.6295533,4.290051,2.9619439,4.4267025,3.78567,4.246534,5.738109,4.740171,4.387383,3.447676,4.5782547,4.094008
t65,2.7842717,0.009260261,4.1972747,6.3117104,4.405172,7.0227203,4.4865184,6.0757036,3.9674206,6.079615,6.576482,4.0157027,7.04197,5.15263,4.5048475,4.361195,5.3650136,5.761669,4.930017,5.2507243,5.575859,4.0447655,4.1963387,4.0639014,2.870894,3.8767297,3.1132154,3.061262,3.6840918,4.173693,4.8347564,5.4678025,4.4334536,3.4020967,4.5095954,4.989682
t66,3.109434,0.7086636,3.825431,7.4186816,4.166456,7.0110006,4.603124,5.5808682,3.5624814,6.162527,6.5284557,4.117701,7.2863536,4.976956,4.5586753,4.562067,5.155322,5.398312,4.523216,5.047776,5.8521376,3.994868,4.273536,4.098463,2.9922843,3.862926,3.034751,3.0291374,3.714593,4.072219,5.030516,5.3908606,4.0104575,3.4484477,4.506909,4.522694
t67,3.2384999,0.9240232,3.6326394,7.7993236,4.126844,7.040031,4.6989007,5.457772,3.400479,6.16661,6.5295763,4.2007766,7.3390756,4.8737636,4.558795,4.578563,5.0381994,5.2471533,4.432182,4.935236,5.997243,3.9814932,4.2490916,4.1568913,3.0605736,3.8473392,2.9734628,2.9928389,3.6858077,3.9644523,5.117944,5.292334,3.8782203,3.5230515,4.535249,4.3565235
