,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
t1,-0.7201107,9.591235,0.61078453,3.9600341,5.4149933,6.577229,5.744401,6.920392,7.2561297,4.5295944,4.3376412,7.0451703,2.78166,6.334558,6.672064,5.2504544,2.7450645,7.3100967,6.766033,4.485189,5.7374473,3.6169727,5.668515,6.6763544
t61,6.6595464,6.4197063,9.4657545,4.1969786,5.932783,6.5903206,6.077129,8.616729,6.759378,3.794527,6.9753304,2.8182554,0.71080655,3.958903,6.995951,7.5144105,5.1705594,5.6796427,2.780052,4.595156,5.537573,3.3266933,6.7167954,7.5836444
t188,6.8866987,6.437333,9.472529,4.0848427,5.8919477,6.5309753,6.034301,8.539239,6.897399,4.013994,6.9130335,3.1093154,0.960819,3.9872856,7.0105433,7.0862265,5.25875,5.635501,2.7585537,4.7786927,5.526877,3.4807317,6.842457,7.586597
t189,6.863051,6.47197,9.511596,4.0469155,5.857005,6.5038247,5.99809,8.529247,6.8837886,3.9852598,6.892795,3.1343622,0.9732417,4.0167847,7.0073957,7.06011,5.2925563,5.602418,2.7261713,4.806408,5.520471,3.529639,6.863965,7.5555654
t91,6.7646875,6.4418707,9.485175,4.1258354,5.8946757,6.557854,6.041048,8.560087,6.81748,3.8839955,6.950372,2.9542046,0.8287484,3.9765332,6.999669,7.3328443,5.2316933,5.641315,2.749555,4.690443,5.5256777,3.4151237,6.7840242,7.5651474
t35,6.4559174,6.4036794,9.477104,4.2916512,5.9457955,6.6429834,6.1147,8.672731,6.6384315,3.621292,7.0354857,2.5749707,0.4941991,3.9250338,7.0091724,7.8450375,5.1125603,5.7019324,2.7788627,4.4431653,5.523887,3.243792,6.5910926,7.581872
t58,6.588597,6.397302,9.44665,4.2475104,5.9639845,6.61297,6.107476,8.660263,6.719223,3.7332146,6.9926996,2.7273655,0.6285696,3.946859,6.999582,7.6252375,5.1261077,5.7091985,2.804291,4.527147,5.542078,3.2763646,6.666069,7.600793
t150,6.8747373,6.4564877,9.494088,4.0632687,5.8704114,6.5199447,6.013508,8.524207,6.8860807,3.995424,6.910136,3.11291,0.96180445,3.9979572,7.011379,7.0912437,5.2806683,5.61383,2.736681,4.791897,5.5177135,3.5038908,6.8511853,7.5652466
t151,6.887601,6.4396353,9.459151,4.084243,5.888246,6.5440903,6.042077,8.493613,6.8912306,4.0024004,6.9433975,3.0810325,0.9432256,3.9649656,7.023329,7.1288877,5.280468,5.616235,2.7397265,4.77794,5.4974504,3.4625976,6.8430605,7.5697155
t81,6.7597246,6.4368944,9.474876,4.1366878,5.9051433,6.5613995,6.048246,8.570059,6.8163204,3.881622,6.9505644,2.9464087,0.8214375,3.9750748,6.9993534,7.339797,5.2215486,5.6489725,2.7596624,4.6817307,5.5287957,3.402125,6.778425,7.57158
t45,6.466719,6.3556786,9.423017,4.3059106,5.997284,6.640829,6.155622,8.718091,6.6468244,3.6383915,7.0287895,2.587497,0.4902517,3.9221387,7.031802,7.7805443,5.0689435,5.750577,2.8345242,4.419897,5.5266805,3.2529268,6.5679054,7.632384
t46,6.5516033,6.3678412,9.422369,4.3008046,5.9950185,6.6316104,6.1470013,8.703618,6.702019,3.70801,7.0007324,2.6707044,0.5795761,3.9350708,7.007443,7.683352,5.0819955,5.743894,2.832338,4.4740076,5.5490093,3.2292955,6.6239815,7.6299686
t13,6.2053876,6.512259,9.64477,4.303211,5.7687483,6.6927166,6.0540133,8.587405,6.4700837,3.4175327,7.1581473,2.27479,0.25778255,3.8548534,7.0182834,8.3435335,5.1977715,5.576496,2.6051936,4.335759,5.456105,3.2867968,6.466299,7.452948
t26,6.4406676,6.4641843,9.623783,4.199593,5.823668,6.626045,6.0366163,8.586695,6.624558,3.592765,7.035814,2.5865953,0.50302327,3.9466736,7.004003,7.912232,5.2137494,5.6183634,2.6475627,4.493867,5.494922,3.3695934,6.6351366,7.508743
t27,6.3522367,6.4850535,9.617917,4.237733,5.808388,6.665295,6.0322323,8.592694,6.572076,3.5188189,7.087891,2.455979,0.4019639,3.9150813,7.002965,8.087705,5.190026,5.6051974,2.6411123,4.419928,5.4834867,3.3340337,6.586644,7.4847374
t20,6.3037915,6.501172,9.643439,4.2409434,5.775949,6.672941,6.018589,8.575311,6.543634,3.4784465,7.1015306,2.4150884,0.36226186,3.9156375,7.0224714,8.153907,5.207347,5.575769,2.6183212,4.3973937,5.455353,3.3558936,6.5681286,7.461505
t14,6.482977,6.4555,9.597637,4.181738,5.8433104,6.6104827,6.0398726,8.602242,6.6448383,3.6208181,7.0315785,2.6324363,0.53243524,3.9406002,6.9785414,7.844569,5.1896987,5.640278,2.6734557,4.516579,5.5234065,3.3783267,6.657002,7.520951
t17,6.2468843,6.539597,9.618088,4.3163433,5.789886,6.7605214,6.0334888,8.606701,6.51905,3.4411724,7.148687,2.2458198,0.2607105,3.8708675,7.0033593,8.397976,5.179093,5.5891223,2.628312,4.2837644,5.4616456,3.2770858,6.4973335,7.461822
t18,6.477791,6.4693465,9.551294,4.222438,5.8668046,6.659774,6.0294905,8.617681,6.6578174,3.5995336,7.0540123,2.5853965,0.50736344,3.93929,6.9959683,7.862255,5.158436,5.6297183,2.7147355,4.4663672,5.5004783,3.3484373,6.6759233,7.515229
t15,6.2184234,6.5394316,9.647022,4.27455,5.759562,6.719847,6.025603,8.573906,6.491004,3.4335802,7.133573,2.2902503,0.2750112,3.8814657,7.0322833,8.340381,5.2276793,5.5576787,2.5913675,4.336536,5.433885,3.3173766,6.488924,7.4448347
t12,6.194288,6.4866896,9.60707,4.332203,5.8004208,6.6774383,6.083858,8.600735,6.458148,3.4082494,7.163022,2.2846594,0.25436103,3.8456798,7.0268893,8.312645,5.1762123,5.593608,2.6371229,4.337408,5.458218,3.2460685,6.449714,7.4661818
t8,6.539697,6.4759736,9.610733,4.1359878,5.814952,6.607989,6.007675,8.571947,6.6833544,3.6621447,7.014201,2.6989,0.5950162,3.9605494,6.985122,7.752993,5.224672,5.612415,2.6569188,4.555506,5.5099697,3.442321,6.7109494,7.5062656
t30,6.301823,6.552678,9.8361,4.09358,5.632712,6.5798907,5.954049,8.4826145,6.5301914,3.501743,7.078942,2.4714632,0.40794304,3.9305928,7.0208707,8.135652,5.316314,5.5062857,2.4615827,4.490777,5.4387465,3.5350351,6.586401,7.4066467
t31,6.3500414,6.5293026,9.802407,4.1044073,5.671727,6.54519,5.9715524,8.486284,6.5422316,3.5330055,7.082884,2.5360143,0.44945973,3.9215279,7.024314,8.0161915,5.3118014,5.51863,2.5003672,4.5347323,5.443933,3.5156515,6.605271,7.4237494
t32,6.2275047,6.549284,9.829469,4.1341147,5.6404214,6.577954,5.9895806,8.503347,6.4583898,3.4903917,7.1145954,2.3621712,0.34383643,3.8748345,6.9840894,8.28252,5.288343,5.5521045,2.452032,4.4620066,5.480488,3.46115,6.482136,7.41713
t36,7.0125136,6.6453643,9.939145,3.6355176,5.5095367,6.275262,5.719725,8.360208,6.9312186,4.1018,6.7108893,3.6799748,1.3836621,4.1650863,7.0438595,6.2497406,5.609166,5.378405,2.4331107,5.1656623,5.498701,4.1141562,7.08381,7.4062624
t128,6.921685,6.8121524,10.468779,3.204036,5.0420513,5.925422,5.4321327,7.8963337,6.863655,4.052334,6.7713137,3.576858,1.3034464,4.240283,7.1377993,6.4346075,6.0281434,5.1151886,2.0199516,5.2544866,5.260765,4.595094,7.3538594,7.224497
t167,6.967267,6.880208,10.58313,3.0257854,4.9212227,5.7723722,5.339814,7.7290816,6.906428,4.148717,6.712616,3.699442,1.4029027,4.349967,7.1310725,6.191259,6.1860857,5.017099,1.9262811,5.358266,5.216087,4.768649,7.512571,7.153763
t168,6.9682045,6.901792,10.609446,2.9943936,4.892894,5.7608356,5.333557,7.705544,6.9061723,4.159055,6.659624,3.7501125,1.4509708,4.407279,7.117758,6.103621,6.214488,4.9984393,1.9243516,5.376178,5.2190356,4.8051147,7.537722,7.1417418
t127,6.9128075,6.9110928,10.602854,2.9927166,4.9022593,5.8391776,5.3736463,7.67798,6.878751,4.143636,6.662456,3.6796575,1.3938129,4.431636,7.054635,6.1845193,6.25012,4.9578347,1.9159992,5.3750815,5.1918836,4.8325853,7.5464864,7.085732
t171,6.9317803,6.864432,10.559816,3.0862665,4.941963,5.826942,5.370499,7.7981925,6.8697453,4.072859,6.692988,3.6637735,1.3772365,4.355522,7.128068,6.2652006,6.1235948,5.0670257,1.9730808,5.2878103,5.251457,4.7097745,7.4361367,7.193165
t217,6.944138,6.9171376,10.621078,3.02022,4.864651,5.715528,5.315379,7.7063255,6.8953457,4.125971,6.585698,3.6927056,1.4278889,4.491254,7.128798,6.1174626,6.195826,5.0089726,1.9858329,5.3289666,5.2783585,4.7762218,7.496217,7.1539197
t221,6.993696,6.901783,10.571852,2.9916444,4.929747,5.7732496,5.355103,7.7249923,6.9336,4.187276,6.665005,3.779032,1.4630629,4.3809786,7.1110144,6.0838766,6.205163,5.0075636,1.9192368,5.400766,5.2250805,4.803598,7.5481563,7.143108
t222,6.970337,6.888974,10.619259,2.9946115,4.8890853,5.768889,5.324715,7.7180347,6.8921375,4.1374536,6.661244,3.7553568,1.4698775,4.417956,7.1224456,6.070998,6.204484,5.021066,1.9281248,5.3600664,5.231124,4.8038583,7.536677,7.1617007
t198,6.9589047,6.8610425,10.574451,3.0951474,4.922537,5.8099,5.34828,7.8161893,6.873995,4.07591,6.6045804,3.770315,1.4863145,4.442444,7.1313257,6.076778,6.1052394,5.1035485,2.026713,5.2806673,5.312602,4.7021103,7.429681,7.228977
t215,6.972443,6.880549,10.605963,3.0694253,4.8890495,5.7607665,5.3131156,7.7833,6.8878627,4.09236,6.58164,3.7507768,1.4784136,4.4648123,7.1608977,6.092539,6.126238,5.0798693,2.0078585,5.283437,5.289638,4.7142134,7.4420185,7.232079
t216,6.9875326,6.8593655,10.599228,3.058696,4.8966446,5.7412896,5.3205795,7.7759647,6.894789,4.1111965,6.618985,3.7728136,1.4888706,4.438736,7.158283,6.0638247,6.1376176,5.0845366,2.0038145,5.3089395,5.3048973,4.7328343,7.463235,7.2253857
t103,6.85693,6.770792,10.365015,3.3465557,5.1486664,6.0544558,5.5173717,8.008687,6.8349905,3.9810634,6.8229113,3.4196057,1.171631,4.1742115,7.1200724,6.693074,5.9083967,5.167269,2.090592,5.1644716,5.28071,4.4436,7.2360144,7.2487617
t223,7.0525603,6.8345895,10.547005,3.0510988,4.961204,5.7294016,5.3187866,7.8269815,6.9348826,4.169402,6.6578536,3.9083476,1.5608581,4.334266,7.1947045,5.969528,6.1049633,5.131922,1.9701557,5.353431,5.299575,4.73607,7.500779,7.2735424
t224,7.0861435,6.792757,10.550574,3.0746117,4.9691772,5.7668424,5.3390336,7.8393116,6.934436,4.1933837,6.6828775,3.9531553,1.6096014,4.284222,7.2023134,5.9170213,6.0903416,5.1636868,2.0080538,5.378884,5.3363147,4.7258816,7.486853,7.3037615
t205,7.0862017,6.802029,10.508238,3.07625,5.004695,5.7938867,5.3777714,7.8402805,6.9589863,4.2150726,6.712536,3.9335394,1.5846667,4.263623,7.179187,5.9575696,6.090668,5.1463394,1.9938989,5.39983,5.321304,4.7149963,7.4870086,7.2812767
t206,7.0510106,6.8516746,10.514817,3.0492783,4.987526,5.7872014,5.376314,7.810052,6.9589148,4.2047534,6.676536,3.907535,1.5540117,4.321577,7.1475806,5.9675713,6.1212425,5.0990167,1.9719822,5.396467,5.2929697,4.735372,7.5010233,7.2354093
t133,6.940138,6.8296123,10.501414,3.1570785,5.006338,5.880012,5.405815,7.860407,6.8743253,4.0735664,6.7342854,3.6418517,1.3579967,4.2826033,7.1391845,6.3326893,6.0628085,5.105021,2.0070448,5.277063,5.2682433,4.6398664,7.390878,7.2225547
t84,6.8974004,6.789968,10.408375,3.2793725,5.1029115,5.992802,5.4783325,7.960497,6.855213,4.02409,6.787721,3.5158014,1.2519817,4.2134523,7.126494,6.5369935,5.962366,5.1459985,2.064794,5.2141294,5.278192,4.5155663,7.294449,7.2404866
t71,6.7975264,6.731205,10.26417,3.4837887,5.250297,6.1717153,5.5973125,8.114407,6.8076086,3.9137342,6.8650856,3.275485,1.0553526,4.1203184,7.1055217,6.928195,5.7914286,5.2230635,2.1667314,5.071413,5.3050585,4.291653,7.1231885,7.2782063
t89,6.9398685,6.666004,9.971581,3.648115,5.5074224,6.317204,5.6957045,8.404794,6.8425856,4.082572,6.659951,3.6621032,1.3961861,4.257409,6.9684286,6.169018,5.5890403,5.3794017,2.3927598,5.17963,5.5588813,4.169594,7.054933,7.3630257
t241,7.000642,6.7003818,10.064909,3.5482502,5.4193034,6.256042,5.649289,8.332607,6.9081516,4.1095753,6.6704273,3.7704227,1.4557548,4.2216287,7.0329065,6.041367,5.6859827,5.3022976,2.3234243,5.2551117,5.4925876,4.278211,7.114512,7.3392873
t242,6.9624243,6.702581,10.054248,3.555549,5.4247346,6.2701344,5.6496167,8.341165,6.875873,4.0985684,6.6513867,3.778454,1.4634112,4.242525,7.0121627,6.018341,5.6732736,5.319595,2.3227108,5.2436233,5.5050917,4.2771626,7.105757,7.325091
t209,6.998247,6.657924,9.994701,3.6213028,5.4894624,6.264625,5.6783214,8.371117,6.90321,4.1172743,6.666999,3.6891081,1.4084443,4.2522964,7.019799,6.116885,5.613312,5.3747816,2.3893821,5.1771116,5.530308,4.206216,7.094106,7.3946
t210,6.967022,6.6909556,10.057877,3.57371,5.4293313,6.255035,5.6726055,8.320684,6.8831573,4.0715375,6.6928263,3.7212656,1.4087363,4.1982274,7.0381656,6.103487,5.66128,5.3247976,2.3511653,5.2089334,5.4653034,4.2378345,7.0905786,7.347147
t125,6.9085083,6.730862,10.217972,3.4626298,5.284462,6.1558967,5.591532,8.156877,6.865168,4.020289,6.7781343,3.5173273,1.2514668,4.1733594,7.0893416,6.5088573,5.7918625,5.2351146,2.2102547,5.17649,5.357156,4.337668,7.166107,7.2949824
t85,6.845989,6.7333956,10.256124,3.4652283,5.2542963,6.1541357,5.588895,8.117334,6.834153,3.959294,6.8357487,3.366725,1.1300845,4.138287,7.105753,6.787968,5.8036475,5.220939,2.1762393,5.1169305,5.314243,4.3206725,7.1510963,7.282199
t76,6.7122526,6.6779637,10.129516,3.6536062,5.3808494,6.306112,5.6976495,8.241984,6.7720304,3.825875,6.9058423,3.079448,0.90303135,4.0695405,7.0850058,7.2417827,5.646215,5.30312,2.2704933,4.9476876,5.346452,4.096442,6.9964714,7.3245287
t77,6.784295,6.686708,10.1383095,3.6214664,5.369051,6.2731705,5.679193,8.225688,6.80661,3.8871722,6.8795667,3.200636,0.99990976,4.0881276,7.0946336,7.061299,5.6746016,5.2880588,2.2737272,5.0007668,5.338653,4.14268,7.0317893,7.3207808
t131,6.9512897,6.653468,9.985872,3.6777213,5.503028,6.2991776,5.7274117,8.346027,6.903401,4.038592,6.764037,3.4489295,1.2313578,4.1326003,7.0778666,6.7019296,5.5994782,5.3523417,2.4216747,5.1149616,5.408683,4.1007905,7.048348,7.378986
t132,6.9500957,6.6616187,10.010435,3.6548154,5.4776115,6.2740445,5.7059174,8.317581,6.9118104,4.039149,6.787892,3.4279168,1.2070767,4.1200004,7.099572,6.729373,5.6239204,5.3295994,2.39732,5.1056285,5.3843794,4.113174,7.0707927,7.3691864
t139,6.9978433,6.629375,9.922012,3.7106357,5.545976,6.313467,5.752538,8.366249,6.9391007,4.0815525,6.76687,3.5109115,1.2704682,4.1260195,7.0849895,6.5540442,5.574012,5.3737187,2.4638283,5.113712,5.423265,4.0472455,7.044849,7.409534
t140,6.9783497,6.667773,10.032895,3.6405392,5.458017,6.256013,5.6952915,8.297244,6.9277573,4.060502,6.778632,3.4818523,1.2402868,4.134809,7.1094155,6.649359,5.6439753,5.311237,2.3864117,5.1357813,5.3722477,4.143418,7.085103,7.367336
t135,6.9705944,6.6404676,9.901262,3.6759722,5.564389,6.321633,5.751194,8.426133,6.896658,4.0689797,6.685518,3.5700257,1.3463956,4.1631103,7.010734,6.5616584,5.5517926,5.4144573,2.4702566,5.1667905,5.501537,4.0757,7.0379725,7.399801
t136,7.013904,6.623539,9.894415,3.7191648,5.56663,6.328128,5.7649813,8.38978,6.943881,4.0954437,6.745693,3.5490382,1.3095977,4.132662,7.074289,6.50555,5.5585318,5.388929,2.481852,5.128304,5.4426074,4.0383983,7.036063,7.4192777
t56,6.667337,6.6994686,10.196424,3.6180425,5.313281,6.2783766,5.6722765,8.177065,6.7180037,3.780802,6.9540095,3.0628204,0.87233526,4.0572386,7.0836987,7.2488413,5.6954064,5.2711644,2.2065094,4.898934,5.3153687,4.123217,6.976702,7.2851777
t62,6.6408157,6.677758,10.144558,3.6795895,5.366388,6.322543,5.7096233,8.23254,6.717044,3.7630236,6.9486675,2.9986148,0.827855,4.048098,7.079299,7.3574467,5.638538,5.304081,2.2503848,4.8773117,5.3378024,4.056826,6.9434447,7.310652
t63,6.9130664,6.6663494,10.051327,3.6455002,5.441188,6.2656193,5.69887,8.275553,6.888694,3.9998636,6.8178024,3.3718011,1.1502963,4.1133885,7.103485,6.7960534,5.645251,5.317747,2.361646,5.076562,5.36143,4.126923,7.0644746,7.360743
t16,6.23154,6.5512857,9.787251,4.1750503,5.661951,6.656301,5.9754105,8.513788,6.5060477,3.4411116,7.1007533,2.36427,0.3249928,3.923542,7.0431066,8.272959,5.2813544,5.508926,2.497754,4.4046063,5.415822,3.4597898,6.5461326,7.4083095
t37,6.349719,6.5725126,9.845967,4.075585,5.6185136,6.67828,5.909981,8.482678,6.613226,3.5019095,7.0276256,2.5194836,0.44445825,3.9992568,7.053323,8.104105,5.33103,5.468008,2.468488,4.476166,5.394733,3.6145794,6.6919336,7.3933816
t141,12.580208,1.4801399,0.74798197,5.9161086,4.428207,4.4760933,7.303006,7.2428703,4.790309,6.2699924,7.8772626,5.808323,4.9175563,6.8015957,4.96768,3.3197668,5.551053,8.065676,2.6052835,6.6229806,6.1887393,5.0035715,5.2871466,5.293585
t142,12.578968,1.4698573,0.74170053,5.913849,4.4257627,4.4890895,7.302242,7.233634,4.774166,6.2766705,7.878327,5.8064914,4.9113336,6.7965784,4.965692,3.31661,5.543675,8.0732155,2.6008513,6.6204033,6.193791,5.0115,5.284885,5.294408
t207,12.565929,1.9308887,0.007837255,5.228018,4.41393,3.33737,7.4408135,8.546004,5.8116856,5.934216,7.9154716,5.4244094,4.883692,6.844183,6.6672645,4.5661426,7.4632044,7.062861,2.537262,6.250365,7.468039,5.1282587,5.0331845,5.414548
t208,12.630594,1.915947,0.11730482,5.198469,4.4392834,3.2842965,7.3463135,8.600251,5.7760377,5.978067,7.76945,5.473017,4.9350405,6.9147334,6.677685,4.5973063,7.5569787,6.998396,2.570613,6.223535,7.5297804,5.0763125,4.928161,5.4767847
t177,12.567602,1.8501229,0.14030676,5.299757,4.4197836,3.1735497,7.3667474,8.629135,5.903949,5.867438,7.7480097,5.5825872,5.008834,6.8948574,6.497309,4.5914264,7.417876,6.938186,2.6443412,6.16322,7.5672836,5.046799,4.8394814,5.3936224
t232,12.533607,1.8396568,0.04691809,5.3127456,4.5386653,3.2490678,7.4457545,8.538246,5.777282,5.942176,7.808129,5.5314865,4.9342756,6.852957,6.60058,4.5666127,7.499018,7.057693,2.6361892,6.3120103,7.462228,5.001984,4.913296,5.4401684
t233,12.502682,1.8487983,-0.00913674,5.2632813,4.5583396,3.2569864,7.3922334,8.600518,5.73326,5.9531636,7.770622,5.560961,4.969331,6.902304,6.6321454,4.614382,7.56288,7.0446005,2.6492221,6.3469324,7.526346,4.969591,4.9348207,5.4700465
t211,12.547925,1.8737354,0.034379516,5.274201,4.5300207,3.2635565,7.4338284,8.545196,5.760376,5.9572754,7.8131366,5.532367,4.922069,6.8516507,6.619263,4.573757,7.5290747,7.062318,2.6115978,6.314321,7.471062,5.0056763,4.9342875,5.45723
t195,12.541389,1.8691183,0.036294065,5.281914,4.5185175,3.2614102,7.427353,8.559533,5.7746367,5.9458227,7.813258,5.5215874,4.9283714,6.860039,6.621952,4.579661,7.5141478,7.05205,2.6142738,6.3021593,7.483534,5.015644,4.93646,5.444458
t239,12.592536,1.8763634,0.13296463,5.27427,4.464584,3.2109504,7.3769717,8.52774,5.8608127,5.948493,7.7527533,5.548226,4.9247603,6.876238,6.5619836,4.6024656,7.461427,6.973213,2.6035075,6.2147193,7.4911833,5.0413713,4.849407,5.429521
t240,12.558578,1.8810784,0.08275094,5.310463,4.510337,3.1988118,7.4240866,8.559016,5.845821,5.9162583,7.794873,5.5802193,4.923182,6.830097,6.5542307,4.583359,7.4445357,7.0207024,2.609403,6.2565436,7.4935184,4.999231,4.8837523,5.4212446
t186,12.525878,1.8403263,0.10362374,5.291475,4.4971294,3.16147,7.3467183,8.643084,5.862852,5.8924994,7.7017765,5.5987973,5.004951,6.9129286,6.5492883,4.635905,7.4932046,6.9463944,2.6677907,6.2338634,7.585154,4.980534,4.8351183,5.408286
t187,12.60102,1.8957585,0.12307181,5.26688,4.4785028,3.229015,7.4001536,8.532973,5.8338847,5.953252,7.780272,5.534589,4.9037023,6.849322,6.5913205,4.5865602,7.4774547,7.005357,2.5856209,6.2294245,7.479027,5.0403857,4.8778377,5.43708
t220,12.613325,1.8535573,0.2528908,5.311531,4.4258895,3.1372592,7.3382745,8.6303005,5.937133,5.8745866,7.6753426,5.5847874,5.000668,6.8797154,6.4962673,4.6023912,7.4292703,6.900339,2.6435294,6.1101685,7.5717664,5.0385823,4.7707596,5.385164
t235,12.62639,1.8643357,0.26727438,5.3089123,4.4219747,3.1423435,7.3403344,8.636615,5.9354773,5.873531,7.6767206,5.5647936,4.9879155,6.874266,6.5211473,4.600249,7.444618,6.9011045,2.6324854,6.10013,7.5688505,5.051272,4.7747455,5.3803034
t236,12.643726,1.8525709,0.21738032,5.2282095,4.4120593,3.207785,7.306981,8.570183,5.8766875,5.945743,7.6748953,5.575223,5.010247,6.927071,6.4946923,4.6058965,7.4333386,6.9196024,2.6250367,6.1469803,7.551188,5.049131,4.7981086,5.458697
t143,12.624521,1.8268591,0.29702887,5.3607655,4.335231,3.0854628,7.3248754,8.674343,6.032577,5.792733,7.6653967,5.6255536,5.057391,6.9073954,6.385915,4.579707,7.3049216,6.825886,2.665116,6.0100656,7.612931,5.086564,4.717284,5.3271666
t193,12.789925,1.8597605,0.4886444,5.3554664,4.300173,3.0562503,7.2470083,8.666064,6.0778666,5.8008847,7.5662565,5.6881666,5.068622,6.8864446,6.226201,4.5802016,7.1351333,6.755688,2.6314192,5.8981524,7.6347027,5.0895205,4.623406,5.3690634
t194,12.79256,1.8143464,0.46950993,5.379908,4.302171,3.0751302,7.277515,8.63039,6.0747533,5.775604,7.5872397,5.6545596,5.06808,6.9260364,6.2636194,4.5574226,7.1781154,6.7407675,2.6448677,5.9162903,7.5806155,5.129584,4.6038213,5.3479137
t184,12.823091,1.8074281,0.46538442,5.4062424,4.2732925,3.096625,7.2805667,8.614211,6.0761847,5.7556477,7.58584,5.672904,5.080148,6.923764,6.2443705,4.5294228,7.149236,6.7586007,2.65418,5.913841,7.5789213,5.1391335,4.5887094,5.329073
t129,12.758055,1.8518583,0.4030392,5.355884,4.3403273,3.058547,7.28851,8.654341,6.017599,5.800485,7.608111,5.66486,5.0526285,6.922613,6.2940407,4.594193,7.19603,6.787828,2.6382582,5.96835,7.6100082,5.0952497,4.629311,5.3822923
t134,12.74736,1.9110392,0.47799128,5.3006153,4.3341126,3.0592172,7.2390327,8.68555,6.0492787,5.8549614,7.5836186,5.6790066,5.041013,6.8470254,6.241544,4.612985,7.1504006,6.7946568,2.6096478,5.9223104,7.660665,5.041778,4.6804175,5.4024444
t196,12.736917,1.9276986,0.5031349,5.2791743,4.3094263,3.0835726,7.2122045,8.685645,6.079149,5.8761926,7.5665965,5.6764274,5.0396657,6.8219347,6.227844,4.597363,7.142457,6.798958,2.5981057,5.8989606,7.6746545,5.0207777,4.704668,5.3902445
t197,12.734693,1.9247427,0.46203265,5.288533,4.342534,3.054422,7.2320075,8.698079,6.0417366,5.8672967,7.5787916,5.68467,5.040485,6.839275,6.2558165,4.622669,7.1647797,6.802428,2.6076362,5.9343815,7.6761804,5.0258355,4.6910014,5.4092517
t190,12.65485,1.3228673,0.6471224,5.8619003,4.511389,4.619411,7.450596,6.962307,4.6598134,6.4576836,7.850198,5.7056756,4.9025307,6.7383466,4.699138,3.053353,5.2857428,8.189179,2.5056455,6.658211,6.0316963,4.92785,5.2938495,5.1775813
t199,12.60469,1.2778333,0.62043077,5.936769,4.530649,4.6648073,7.365024,6.9396634,4.5604725,6.359863,7.881817,5.71294,4.9258194,6.7367043,4.7193646,3.0697742,5.258417,8.156518,2.554172,6.6533504,6.0441804,5.048672,5.2753434,5.268459
