"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113","V_114","V_115","V_116","V_117","V_118","V_119","V_120","V_121","V_122","V_123","V_124"
"t8",-0.0727552265319499,0.0523296546871121,0.0771088329476452,-0.0853913219937684,0.0786560297384696,-0.000948196905832515,0.0212792186814613,-0.0230179545239847,6.96650067595382e-05,-0.00965483287414132,-5.77346832884018e-05,8.03275249517954e-05,-0.00359592706320458,-0.00398203265668695,0.00532694047594151,-0.101534975913754,0.0070967623813825,-0.293304832173124,-0.170670244127979,0.031536356847227,-0.0165857368172608,0.0979754946211577,0.244426451829388,0.000111022450771325,1.06469709007502e-05,-0.00125926781428232,-0.00116674174872589,-6.19733413497858e-06,-0.000306474533880005,0.000691720512784801,-0.528991637593347,-0.00114029852577922,0.0153560562562332,-0.000282700574882018,0.105461778395941,4.91130144725762e-05,-7.24836487643978e-09,-0.0250845865191789,-0.00571698139677245,-0.00348852634066683,4.35323318630686e-06,0.00126163939466455,-0.00778830061125098,0.00614796273898842,-0.000127329124353049,-0.0360094807491343,-0.0287836296372969,-0.00220338957851565,-2.68623876140681e-06,-4.43940580879972e-05,0.000683217005834972,0.000785163544037507,-0.00176177769000199,0.00509970856730896,-0.0205139208747729,-0.000516240009798493,0.00787787199080742,-2.52384097589865e-06,-0.000913078912499143,-0.000168746528699952,0.00175863162096913,0.00119347413267541,2.76702483033863e-06,3.00643812570992e-06,0.00500488194720776,-1.22019144420565e-05,-3.23624239193581e-05,-0.000908497243829621,-0.00162550165401808,-0.000591713247922791,-1.75235579713366e-05,1.06200519338855e-06,0.0195778735329374,-0.0116001549723084,0.0068456458915853,0.0163667852305329,3.84197632692123e-06,0.000308886743030342,1.01950126676843e-05,-0.00176706941301958,1.65594599478331e-06,1.55676072280232e-08,3.13648793109558e-06,9.44853216385465e-09,0.000426335909521014,-0.00176956696015618,-7.30534692280974e-05,0.0220630799318154,-0.686519118799652,-4.55902505568898e-06,1.90171244595372e-15,-1.12910172156093e-11,-3.99883747483599e-16,-1.96819350800352e-15,-3.4199348313511e-16,8.33704465658334e-15,-4.71844646004491e-09,-2.5775061688425e-10,5.49822550852964e-16,3.26970202405214e-07,5.37164365211391e-16,-1.06293194819789e-15,-2.13091983239281e-16,7.86865478288189e-16,-5.10337155193875e-09,-9.28868564646018e-16,3.85658958166335e-16,-7.3934170711194e-16,-1.07924549247171e-15,5.80978645834836e-07,4.23945073170641e-16,1.53151246715171e-16,7.35064796121246e-16,-2.84169231894005e-17,7.46471110254193e-16,-2.46213816744973e-16,5.8728734951976e-16,1.37824644305352e-16,9.09675131840261e-17,2.66675073502346e-16,1.39836680589567e-16,1.37340645243018e-16,-3.07282212049274e-16,-1.07786418488659e-16
"t9",-0.0726622323179355,0.0522323691123173,0.0769079605774896,-0.0851516954046996,0.07822605181092,-0.000942361423081903,0.0211163609322307,-0.0228394756713674,6.90266784301358e-05,-0.0095397995912956,-5.69216742548062e-05,7.91792284884907e-05,-0.00353588536018479,-0.00389893039972061,0.00520145333421668,-0.0990420008937443,0.00688730904820664,-0.284558132328032,-0.165364331910036,0.030546510035864,-0.0160220533492045,0.0940780009858482,0.233642070213943,0.000106033254984983,1.0108245023829e-05,-0.00119378127066162,-0.0011056520576509,-5.85499829403968e-06,-0.000286425240179019,0.000643754510795856,-0.490845717075519,-0.00105211100661457,0.0141453533079896,-0.000260170940141705,0.0953037094418051,4.4181045807896e-05,-6.42972040501418e-09,-0.0222182146334891,-0.00506253245498735,-0.00308026225833499,3.82945376356714e-06,0.00110544420402538,-0.00672114135423005,0.00530084513934767,-0.000109634305313504,-0.0304583474359849,-0.0240106004228797,-0.00180131838321834,-2.18518921796642e-06,-3.59085930554568e-05,0.00054808843035321,0.00061122441399406,-0.00136060159473573,0.00383880840845926,-0.0150909419630578,-0.000376096130763334,0.00548565784533145,-1.75269675284101e-06,-0.000621295934795207,-0.000111867538718801,0.00112707582637935,0.000759233774907032,1.73486252424758e-06,1.88326797207852e-06,0.00302897584780105,-7.25432604496755e-06,-1.8831490605747e-05,-0.000506259729314753,-0.000890326937253452,-0.000323394804649958,-9.52837095898913e-06,5.64699544262652e-07,0.010150907972368,-0.00595603744448055,0.00351078431248692,0.00802652797250827,1.83553484999004e-06,0.000145793253936576,4.51561104144495e-06,-0.000647147170816348,6.03309087466404e-07,5.10720691656911e-09,8.48259117319306e-07,2.41710216264087e-09,7.47200065702724e-05,-0.000143026775070539,1.27162634903557e-05,-0.0166390319114991,0.726416137999937,8.13124315972562e-06,-1.62653674918996e-15,2.57512618970959e-11,5.38761064670494e-16,2.12940287919537e-15,6.07050227130744e-16,-8.11178939057433e-15,2.82863711487644e-08,1.61245902050492e-09,-5.51778477212345e-16,-3.1625356623847e-06,-6.53253585130247e-16,1.09302782632652e-15,9.43681278981751e-17,-8.59121830700774e-16,-9.71480666500596e-08,7.80026268396916e-16,-2.48439376606851e-16,6.71072015055677e-16,9.7908882071638e-16,2.44616102846037e-06,-6.31753965228173e-16,4.41991455940876e-17,-7.29426439990477e-16,5.01237055557898e-17,-1.05527965438832e-15,1.48619415111654e-16,-6.64692910337903e-16,-2.16867237098203e-16,-1.07213028864112e-16,-2.83059488301289e-16,-1.47248370047117e-16,-1.54792058503518e-16,2.11293243352906e-17,4.85374864703778e-17
"t49",-0.0722959126694244,0.0516614748401636,0.0750391951648314,-0.0826397368052821,0.054310281019776,-0.000377936943384592,-0.0811336333434527,0.114241392918043,-0.00391772121199121,0.00201197794307799,-2.61914243839256e-05,3.88480079999143e-05,-0.00246748205869712,-0.0032593964605202,0.00456887769848725,-0.088099592634483,0.00631349573768868,-0.26086273824411,-0.151195770445219,0.0278910939128564,-0.0142151496781511,0.0532272231161338,-0.495196332535794,-0.000656112999312203,4.10391201849306e-05,-0.00490445661037325,-0.00460151692479563,-3.15638186755776e-05,0.000487150949842108,-0.000353279353724273,0.0861434519088215,-0.000227021374418851,0.00412282968533724,-8.58532789773723e-05,0.0812683308205005,3.7161816497852e-09,-2.69718018370457e-08,-0.258175288010693,-0.0852704581091446,0.00828537077113445,-2.49614101460968e-06,-0.000137410773156703,-0.00272789550501704,0.00222386036296985,-4.81471561000451e-05,-0.0183984547710235,-0.00124140978676063,-0.00147667798864032,-1.84353515956371e-06,-3.13303750319194e-05,0.000502855349142649,0.000698155040541995,-0.0016790645173725,0.00706594675152116,-0.109607418494891,0.00257084625284686,7.48107792156874e-05,-9.00025940211528e-08,-0.000155873938906752,-4.4371577272054e-05,0.000579710954716428,0.000405959851425795,9.90990009253439e-07,1.07980706465901e-06,0.00196424303812484,-4.96632561285224e-06,-1.37202900214466e-05,-0.000422218252763342,-0.000796287740688628,-0.000292199020909165,-8.83510019838584e-06,6.1720869769434e-07,0.0212253963335541,0.0136060962817086,0.00736739603348713,0.00416382770667591,1.18400052170212e-06,9.93924087565644e-05,3.62941527696516e-06,-0.000663433140057032,6.21825213891814e-07,5.83932678349547e-09,1.16065869104463e-06,3.47938342879266e-09,0.000152187804545095,-0.00574120440307564,-1.91484582624472e-05,0.000372961143539474,-0.00176077516972118,1.01541010288952e-06,-0.707106781186548,4.30697399308661e-12,7.38849625870138e-15,1.75204699669967e-14,6.8561874887888e-15,-5.41427200348748e-15,7.33847914465941e-09,4.22263381181691e-10,-1.13369073590863e-14,-8.91042414091596e-07,3.61959475876223e-15,7.10759922280033e-16,2.68297461098118e-15,-7.87365118605057e-15,-3.28123305793553e-08,1.7942466256799e-17,2.4744011764816e-16,-7.81656538052805e-16,-2.47765189778383e-15,9.95948814973617e-07,-3.41426034381311e-15,1.91301625818399e-16,-1.54974389941177e-15,-1.51860189944695e-15,2.52031907369935e-16,-1.31834334466401e-15,-1.45248642688597e-15,3.93568004151894e-16,1.5433066264942e-16,-9.23788773556692e-17,-4.34671012894508e-16,2.89075666136789e-16,1.57556676238283e-16,9.7560392407149e-17
"t50",-0.0722959126694244,0.0516614748401636,0.0750391951648314,-0.0826397368052822,0.054310281019776,-0.000377936943384547,-0.0811336333434527,0.114241392918043,-0.00391772121199122,0.00201197794307797,-2.6191424383884e-05,3.88480080001086e-05,-0.0024674820586971,-0.00325939646052009,0.00456887769848727,-0.0880995926344831,0.00631349573768848,-0.260862738244111,-0.151195770445219,0.0278910939128565,-0.0142151496781513,0.0532272231161338,-0.495196332535794,-0.000656112999312286,4.10391201849374e-05,-0.00490445661037355,-0.00460151692479571,-3.15638186754825e-05,0.00048715094984212,-0.000353279353724109,0.0861434519088219,-0.000227021374419378,0.00412282968533728,-8.58532789773988e-05,0.081268330820501,3.71618142621801e-09,-2.6971801693216e-08,-0.258175288010694,-0.0852704581091449,0.00828537077113467,-2.49614101468777e-06,-0.000137410773156474,-0.0027278955050174,0.00222386036296961,-4.8147156100293e-05,-0.0183984547710239,-0.00124140978676065,-0.0014766779886401,-1.84353515930344e-06,-3.1330375031516e-05,0.000502855349142964,0.000698155040542169,-0.00167906451737308,0.0070659467515221,-0.109607418494891,0.0025708462528462,7.48107792159086e-05,-9.00025938171568e-08,-0.0001558739389078,-4.43715772727729e-05,0.000579710954717539,0.00040595985142629,9.9099000981589e-07,1.07980706506744e-06,0.00196424303812516,-4.96632561183435e-06,-1.37202900235393e-05,-0.00042221825276437,-0.000796287740688163,-0.000292199020910371,-8.83510019967037e-06,6.17208698781456e-07,0.0212253963335539,0.0136060962817072,0.00736739603348855,0.00416382770667598,1.18400052176849e-06,9.93924087563164e-05,3.62941527721724e-06,-0.000663433140059101,6.21825211401944e-07,5.83932686310216e-09,1.1606586890446e-06,3.47938762228538e-09,0.000152187804545345,-0.00574120440308223,-1.91484582643996e-05,0.000372961143520694,-0.00176077516971824,1.01541020488594e-06,0.707106781186547,4.24394499488955e-12,-7.50321473765742e-15,-1.7375007734562e-14,-7.14821318877324e-15,5.14309004399883e-15,7.33847977450856e-09,4.22255204655853e-10,1.17785490103751e-14,-8.91042418177954e-07,-3.45847827343245e-15,-8.2706198414535e-16,-2.89015100516106e-15,7.84770683846979e-15,-3.28123362104959e-08,-3.943260558408e-16,-2.59940168401429e-16,6.20338583570899e-16,2.51183554780848e-15,9.95948818440757e-07,3.49239169712153e-15,-3.3121037566785e-16,1.49235626780686e-15,1.3436791039415e-15,-2.36910482816393e-16,1.21175649210485e-15,1.35906392042018e-15,-4.61573519722989e-16,-2.31351273658561e-16,1.85844789174822e-16,5.32734096116755e-16,-9.44946614007373e-17,-1.82450722236515e-16,-7.52829521596962e-17
"t19",-0.0735747848086627,0.0530924172049275,0.0782543390662967,-0.0865605458119038,0.0618954376468537,-0.000445400466893601,-0.106025964914606,0.150641660717644,-0.00614073876082722,0.014581840898171,2.04806746913165e-05,-2.41974089554078e-05,-0.0002214882051065,-0.00115799397229024,0.00187682828781552,-0.0372695689176373,0.00284245950918933,-0.117567758395387,-0.0682822693308158,0.0125961358196963,-0.00637961902097015,0.022838402802164,-0.201062426174051,-0.000263145681347832,1.48604285757297e-05,-0.00172275212107463,-0.00160338677901609,-1.02455549806072e-05,0.000109584319414876,-6.34016352196983e-05,0.0124567824825962,-1.62130830360816e-05,0.000199068607292736,-2.98084067044122e-06,-0.0271022851437273,-1.77678643068437e-09,3.72984342863291e-08,0.409085213619052,0.138142546867196,-0.0182157207214589,9.41581108701745e-06,0.00173233727558116,-0.00438551068723961,0.00332400654539392,-6.46859623088109e-05,-0.00689232365908032,1.71780157132853e-05,0.000724295295099035,1.12152775347222e-06,2.34144498358992e-05,-0.00048240947472957,-0.00133951248309958,0.00377946167023745,-0.0264282762489833,0.6801013308644,-0.0205460212280938,0.0353738598155279,-1.085624616218e-05,-0.00302611806283085,-0.000440685650929276,0.0036206706629329,0.00234405793750353,4.96287610725784e-06,5.36201583522811e-06,0.00712335951284661,-1.51234870256407e-05,-3.23271722010586e-05,-0.000287494901363112,0.000234720260423498,0.000128993080711218,7.22429675241553e-06,-1.98818468391334e-06,-0.221180024443846,-0.2561727766029,-0.151099012591653,0.0724851368009492,1.28934579000725e-05,0.000951071342821897,2.38384834656647e-05,-0.0029519309074391,2.75007255625174e-06,2.33060087789137e-08,4.03880458040332e-06,1.16971834471301e-08,0.000391686714998174,0.275114893268802,-6.70744225631514e-05,0.00109711303533022,-0.0050016723045473,2.75467160156971e-06,1.67804215335003e-15,1.13937769737909e-11,1.75694371359251e-16,-4.5405406531741e-16,3.92681736718738e-16,9.23517027077924e-17,1.86292655099476e-08,1.07039766841094e-09,-2.97726030101975e-16,-2.2315623942335e-06,-1.75997498164305e-16,1.74320435644581e-18,1.37056345775096e-16,-1.46908227478669e-16,-7.90961020197683e-08,5.69211911915243e-16,1.53089409042181e-16,-4.06439017576896e-16,4.01785338554189e-17,2.2660702884555e-06,-1.50682731877325e-17,-4.22868548777375e-17,2.95668996217248e-16,7.41654824960295e-17,-4.23353298172672e-16,1.57809539012153e-16,1.60749126483112e-17,1.88216931424763e-16,-2.65444568208427e-16,2.43523399231641e-16,-9.96138666826594e-17,-1.75105491912868e-15,6.95354520757707e-17,-3.30810429849376e-16
"t28",-0.0763406728532746,0.0561066788514665,0.0848037524331538,-0.0944760523430839,0.0755245457216722,-0.000563094257600595,-0.146776401508299,0.209979808628185,-0.00955737627897546,0.0318348905474519,7.91638013132494e-05,-0.000102790352868032,0.00232193056929798,0.000858793142625602,-0.000446086612133745,0.00489231953015482,0.000481514720894426,-0.0213041562603455,-0.0153765083390844,0.00295491612166696,-0.00194191042565576,0.00940187065766757,-0.0942318440352621,-0.000125799242550642,7.95659263966059e-06,-0.000944268221304567,-0.000883878165648611,-5.89931732763977e-06,7.17590214415545e-05,-4.33728436814752e-05,0.00877996878717846,-1.20763686338593e-05,0.000150635225202311,-2.27584902614576e-06,-0.0248031751352793,-1.70759585680791e-09,4.24484347540162e-08,0.475078250457249,0.160940728093367,-0.0221044352232295,1.20835171747706e-05,0.0023708797924596,-0.00821614514520118,0.00637287406129629,-0.000128686999664619,-0.0293046378058646,-0.00161604534762879,-0.00158049397562536,-1.89477044367968e-06,-3.07838980569867e-05,0.000463229981673308,0.000487670863950587,-0.00105712212353694,0.00231666499202915,0.0199273758237157,-0.0014436435131918,0.0080936464248707,-2.57777643976117e-06,-0.000914242253806541,-0.000170893789081618,0.0018715106773522,0.00128931497373361,3.09171939105877e-06,3.36690193260863e-06,0.00622511835794142,-1.62796063222858e-05,-4.78872612381399e-05,-0.00182774195058202,-0.00393964994708503,-0.00147421342769959,-4.68263373141821e-05,4.33020433748306e-06,0.263987454967618,0.256809097380216,0.148568408437438,-0.0384110905455956,-5.0612657321868e-06,-0.000326701780666625,-3.99231218947682e-06,-0.0002416432207162,2.38304604870034e-07,4.11150003855767e-09,1.36447102256157e-06,4.56109858043319e-09,0.000390077737640326,-0.686493913583725,1.33312244666103e-05,1.05215947336281e-05,-0.000208409011458962,2.20208448938226e-07,-2.94838549513487e-15,1.06739686201288e-12,-1.51082866516728e-15,-4.27530749189896e-16,-3.51023351103143e-16,9.35006666604627e-16,2.39864158652523e-09,1.38876160169826e-10,-1.06335746009026e-15,-3.07845579671992e-07,2.02181601033522e-16,9.88240993439702e-17,2.82234578844778e-16,6.79361198328244e-16,-1.28744255823193e-08,1.75920379564345e-16,2.2482640060741e-16,1.10705812595441e-15,2.15833846151528e-16,4.47897192181318e-07,-6.30801819200364e-17,9.43733793508353e-16,-5.34488962492649e-16,-8.52352556675182e-17,2.26388255838986e-16,3.30669319560847e-16,3.03630740968474e-16,-1.3984989864666e-16,4.31598469856644e-17,-5.98607160342804e-16,-6.4782881230521e-17,3.09073372511368e-15,5.21516530178785e-17,7.31795167316993e-16
"t37",-0.0784132452934667,0.058370270524886,0.0897359400060374,-0.100441553483626,0.0859021418051471,-0.000652953359707098,-0.178076779963726,0.255575958929044,-0.0121979487414429,0.0453246266949451,0.000125483181297342,-0.000164883696323363,0.00435339902432598,0.00250203449363375,-0.00236459705744041,0.0398949985124536,-0.00153258523439419,0.0609625838720317,0.030172165367713,-0.0053602860667849,0.001946461084358,-0.00283195340273786,0.00620368766333461,4.15412001784909e-06,1.10344325732935e-06,-0.000161377514973147,-0.000157852435680686,-1.38662978152568e-06,2.73206592424548e-05,-1.83753294351178e-05,0.00396215669921214,-6.02623329963928e-06,7.71133434279356e-05,-1.18138910907054e-06,-0.0160483791731939,-1.15580112585628e-09,3.26176603328293e-08,0.369760470359474,0.125511533647586,-0.0176651686482714,9.96225496721281e-06,0.00201966427344896,-0.00791936759820318,0.00618720986105867,-0.000126337052585654,-0.033336140079742,-0.00207583740511848,-0.00246630088904007,-3.11620936361905e-06,-5.39301733987163e-05,0.000895227405951203,0.00149522614854177,-0.00383625316503365,0.0209546481686121,-0.453894195698041,0.0128659620121611,-0.0171843573187891,5.20154448471797e-06,0.00130916520841268,0.00016717992333673,-0.00113190435720383,-0.000696926050180804,-1.31711009421464e-06,-1.41181510774973e-06,-0.00118424508276681,1.38724380973455e-06,-1.69264022494215e-06,-0.000500654804500011,-0.00146686478851502,-0.000567537865929654,-1.94423825715346e-05,2.39530231696784e-06,0.191433923154673,0.204951449210427,0.119894113818825,-0.0464605909277381,-7.69753935017999e-06,-0.000553482430739364,-1.27198870846081e-05,0.00150327802962694,-1.40203582450695e-06,-1.23645745493438e-08,-2.47537572624281e-06,-7.58726040374682e-09,-0.00046022515690497,0.628441004373167,-8.26670233364767e-06,-4.38173557310798e-06,7.74124489812816e-05,-6.88374234970694e-08,2.89578812454534e-15,-3.1016297470388e-13,1.5940730780111e-15,3.87445404634363e-16,5.40852949987259e-16,-1.3208254922603e-15,-5.52324742582669e-10,-3.17370421916462e-11,1.0184306997239e-15,6.58749211247464e-08,-3.61894184035883e-16,-6.60389458241111e-17,3.50649303749071e-17,-7.68970907545844e-16,2.17677170391262e-09,-1.893282625438e-16,1.4040942835478e-17,-7.10233610820559e-16,-2.59113933096396e-16,-4.66548352090669e-08,4.64941055624166e-17,-1.03658971538577e-15,6.49611311672978e-16,-1.93032347830249e-16,-2.03740366735159e-16,-2.46340339662707e-16,-3.90280608464842e-16,4.37819274635851e-16,8.48524706848406e-16,4.88462004841036e-16,-2.11434134538637e-16,-1.28121650705399e-15,-2.20752321070568e-16,-8.31901010746848e-16
"t44",-0.07993057610946,0.0600335805293869,0.0933774713160081,-0.104851681342955,0.0937071683945201,-0.000720841419773305,-0.201958809271858,0.290388770290944,-0.0142330436284969,0.0559163622521349,0.000162397998563532,-0.000214443089088715,0.00600231821354826,0.00387641002643595,-0.00400133887946824,0.0699803754340779,-0.00333092623947231,0.134593903304512,0.0713500208157846,-0.012895459662971,0.005544645865162,-0.014715799895129,0.107563137760102,0.000136274238199952,-6.24228200572904e-06,0.000689303420649229,0.000633793894185608,3.67749990677862e-06,-2.83549630120811e-05,1.44365203239745e-05,-0.0025834539014169,2.7825049022101e-06,-3.22055426829615e-05,4.65834190037633e-07,0.00139806193467146,4.31321023818234e-11,2.71530475781277e-09,0.0347574682402974,0.0120046148754116,-0.00203968456946191,1.39028628030245e-06,0.00033035743508026,-0.00193330771572625,0.00153693010583338,-3.22060750729434e-05,-0.0111019757966935,-0.000806242843131909,-0.00114644915834708,-1.50639219839742e-06,-2.72192016717939e-05,0.000479652739543444,0.000978021410036951,-0.00263792466571947,0.0168686081217971,-0.420895451434164,0.0126791678373609,-0.022900218014181,7.06808292749088e-06,0.00207577399937797,0.000331115758803464,-0.00320039867924936,-0.00216347684830794,-5.03314416245031e-06,-5.47231994370431e-06,-0.00971151945433998,2.51996518270101e-05,7.41846062202185e-05,0.00292152297832106,0.00644158459045556,0.0024182627099747,7.74315486168955e-05,-7.45842362559652e-06,-0.481636524022466,-0.480760134389843,-0.279015960756388,0.0834878153563183,1.2275059171157e-05,0.000839866185965691,1.55457691339099e-05,-0.001226722480857,1.1349659568999e-06,8.69370304157327e-09,1.44484846622842e-06,4.24804417845227e-09,0.000211116393315391,-0.239124841398134,2.1892830017918e-06,7.15767157406268e-07,-1.07082435474859e-05,7.17245868340349e-09,-1.60194699338208e-15,2.91815711937112e-14,-3.05109167093252e-16,7.97261799757897e-16,7.44656440836451e-16,5.02732307584148e-16,2.97223863783455e-11,1.67321720077482e-12,-2.91614793921105e-16,-2.86608267500987e-09,4.93327207960907e-16,3.0289696503307e-17,-5.6991320723602e-16,4.90457542782264e-17,-3.15445104187421e-11,-1.20694322353473e-16,2.85052000979594e-16,2.53052194925515e-18,1.15917412825225e-16,-1.34748196610891e-09,1.28536491923267e-16,9.23349327758637e-16,-4.12846572766827e-16,4.03560715585547e-16,1.06207269033635e-16,-3.48854122575313e-16,1.57133499842365e-16,-2.78091685318806e-16,-1.32877848743928e-15,-1.33668207768485e-16,5.32971793179648e-16,-1.26809548233705e-15,4.00162949624535e-17,7.91998786192002e-17
"t64",-0.0808887939804039,0.0610863190205255,0.0956888509291163,-0.107653069915375,0.0987161419518658,-0.00076452574511532,-0.217416240671805,0.312929896412408,-0.0155580444432828,0.0628876327854645,0.000186905074140178,-0.000247372743403212,0.00710856258945543,0.00481424588149736,-0.00513064548314704,0.0908244212166433,-0.0046030973617311,0.186749657956745,0.100675571189401,-0.0182686192522626,0.00813922073984541,-0.0235046504107257,0.183990513151035,0.000236263778150662,-1.19473479017755e-05,0.00135430861957118,0.00125367620167789,7.69683453189516e-06,-7.47732723216862e-05,4.23341291112891e-05,-0.00822744683792468,1.05861244938735e-05,-0.000129820441633122,1.94335082197988e-06,0.0185567312916564,1.25095040431059e-09,-2.98176148453068e-08,-0.332824253111194,-0.112706124444352,0.01541517692617,-8.39564776700886e-06,-0.0016440965650863,0.00575607394514507,-0.00447106502100037,9.0497340671026e-05,0.0216468718849939,0.00127025265320294,0.00141439908020233,1.76470632193645e-06,3.01460508635069e-05,-0.000492369319262707,-0.000793849481027373,0.00202937644347917,-0.0111218993210363,0.246232032098061,-0.00708236565574819,0.0105911932851181,-3.23595289149153e-06,-0.000883494965476518,-0.000129410233793579,0.00113231685155351,0.000750042190292306,1.67893420886774e-06,1.82116895018729e-06,0.00296962113188377,-7.39905064100956e-06,-2.07937863791407e-05,-0.000751319733368665,-0.00160462254670679,-0.00060004727686898,-1.90377209467553e-05,1.76400436943086e-06,0.109280839792224,0.107404836382227,0.0622207165751199,-0.0174140076586767,-2.46885944804191e-06,-0.00016619481706672,-2.84123442110553e-06,0.000185045741591781,-1.70440934827245e-07,-1.20125413049568e-09,-1.76232109913963e-07,-5.02640792343344e-10,-2.12972586016158e-05,0.0202824896075364,-1.2177176591556e-07,-1.63148706992106e-08,1.43207338820783e-07,3.38542822247989e-12,-6.66496759761744e-15,1.84835904961671e-15,-7.48562543388652e-14,6.88118135469005e-14,-0.707106781186548,-2.25727642658729e-13,7.26588585711575e-13,4.07409427980456e-14,3.35137969848706e-15,-8.11497171543385e-11,-1.81949657643818e-15,-1.16114337815041e-14,4.00161825766626e-15,-5.75068031846807e-15,-1.36519490373868e-12,-5.56411057434277e-15,-5.22952740546191e-15,1.92749683787547e-15,4.28910717280051e-15,-9.15302323138082e-11,-1.99677833617998e-15,-1.21442969785855e-15,1.08492282137318e-15,2.065367441169e-15,-8.75136495825089e-16,6.1050003524466e-16,-7.40162657761778e-17,-4.44530196807493e-16,1.50611584636923e-15,-6.65758745944151e-16,7.36631648342879e-16,-8.06885609411556e-17,-7.03886558836494e-16,3.29425997014293e-16
"t65",-0.0808887939804039,0.0610863190205255,0.0956888509291163,-0.107653069915376,0.0987161419518658,-0.000764525745115352,-0.217416240671805,0.312929896412409,-0.0155580444432828,0.0628876327854645,0.00018690507414025,-0.000247372743403146,0.00710856258945553,0.00481424588149734,-0.00513064548314705,0.0908244212166433,-0.00460309736173135,0.186749657956745,0.100675571189401,-0.0182686192522628,0.00813922073984541,-0.0235046504107258,0.183990513151034,0.00023626377815068,-1.19473479015309e-05,0.00135430861957118,0.00125367620167795,7.69683453193224e-06,-7.47732723214711e-05,4.23341291111885e-05,-0.00822744683792448,1.05861244941094e-05,-0.00012982044163333,1.94335082187146e-06,0.0185567312916564,1.2509501130766e-09,-2.98176151938208e-08,-0.332824253111195,-0.112706124444352,0.0154151769261698,-8.3956477670573e-06,-0.00164409656508622,0.00575607394514573,-0.00447106502100049,9.04973406709287e-05,0.0216468718849947,0.00127025265320298,0.00141439908020211,1.76470632181681e-06,3.01460508634929e-05,-0.000492369319262106,-0.000793849481027308,0.00202937644347892,-0.011121899321037,0.246232032098061,-0.00708236565574913,0.010591193285118,-3.235952891021e-06,-0.000883494965478016,-0.000129410233792796,0.00113231685155461,0.000750042190291615,1.67893420924792e-06,1.82116895147349e-06,0.00296962113188443,-7.39905064140855e-06,-2.07937863803097e-05,-0.000751319733367777,-0.0016046225467061,-0.00060004727686973,-1.90377209474031e-05,1.76400436749963e-06,0.109280839792224,0.107404836382229,0.0622207165751202,-0.0174140076586786,-2.46885944818052e-06,-0.000166194817064967,-2.8412344206532e-06,0.000185045741591526,-1.70440934749942e-07,-1.20125462303443e-09,-1.7623211103282e-07,-5.0263911596588e-10,-2.1297258602726e-05,0.0202824896075356,-1.21771764796663e-07,-1.63148754350056e-08,1.43207337696682e-07,3.38581246372982e-12,7.11436228585274e-15,-1.88988924128389e-15,7.46912840386358e-14,-6.93218132674022e-14,0.707106781186547,2.26538664245954e-13,6.57897567939722e-13,3.89087794576133e-14,-3.25322048593326e-15,-8.11472521122791e-11,1.59747443555113e-15,1.16758921601191e-14,-3.59981221332249e-15,5.89681092697034e-15,-1.36597138222956e-12,5.35577228076432e-15,4.81754933625281e-15,-1.91266368700286e-15,-4.23127889901753e-15,-9.15314604709241e-11,1.86897865907099e-15,6.53564635486193e-16,-9.85511633684283e-16,-2.31781449518168e-15,5.21772395839488e-16,-3.09634860339658e-16,1.13385210142424e-16,4.64784180199032e-16,-1.04588772053747e-15,6.82771920560908e-16,-9.7014717875838e-16,8.9298871123972e-16,7.52568302706971e-16,-7.89960526654038e-17
