,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
t11,-0.23333499,-0.21907495,0.41126913,-0.10924663,0.019430421,-0.32455283,-0.020835796,3.3914976,-0.060501207,-0.029413158,-0.12753618,0.004932558,1.4380817,1.3204342,0.07321483,4.0280814,-0.041482896,-0.7668616,7.6465073,0.10021243,-0.21277429,0.0418969,-0.32079735,-0.25446498,-0.6156451,-0.4504171,-0.012369606,-0.0022794767,1.2060219,-0.7224067,2.0704653,0.346579,4.455059,2.214249,7.707457,2.490344,1.2608213,3.5201755,-0.36379066,0.0012577237
t12,-0.2638594,-0.43328297,-0.0049114497,-0.15421566,0.029976899,-0.45246032,-0.054407433,3.5699527,-0.079890616,-0.11831645,-0.21180397,0.005779109,1.1429598,2.606306,-0.24623658,6.183693,-0.09059875,-0.8597055,10.157946,0.10592736,-0.28263775,0.07455405,-0.4472132,-0.28690022,-0.7006761,-0.58855116,-0.03092435,-0.0019982664,1.3153946,-0.94218254,1.7890168,-0.08204362,5.097051,4.634143,10.43032,3.323318,0.8348299,3.7528892,-0.4301379,0.001947546
t13,-0.2657703,-0.49865597,-0.012327147,-0.16946562,0.032241583,-0.4822548,-0.05559935,3.536269,-0.08555095,-0.13174638,-0.22880891,0.0057362877,1.0171648,2.8989086,-0.31454462,6.757804,-0.1058145,-0.88818103,10.761622,0.11135365,-0.29913116,0.08421143,-0.4812812,-0.3061956,-0.71786517,-0.62898856,-0.03671107,-0.0019004514,1.3147463,-0.98546886,1.649277,-0.1204054,5.245556,5.301198,11.144914,3.5123444,0.6473365,3.7200718,-0.44452664,0.0021911582
t14,-0.2601077,-0.51260775,-0.0147570195,-0.17181396,0.03230189,-0.48249832,-0.056092817,3.4604666,-0.08514424,-0.1340099,-0.2273526,0.0056553367,0.9724685,2.939701,-0.33291313,6.806335,-0.108869106,-0.87562996,10.696878,0.110813014,-0.2974974,0.08533515,-0.48163557,-0.30505672,-0.7094148,-0.6259293,-0.037549403,-0.0018319902,1.2821225,-0.9796412,1.5943818,-0.12794277,5.1920967,5.4317594,11.160525,3.5252461,0.6041,3.6282053,-0.44006008,0.0022157324
t15,-0.29736513,-0.05274963,0.45817348,0.11037098,0.020964399,-0.33406457,-0.14474028,4.773394,-0.08246689,1.0967629,-0.2965892,0.0061610388,0.41126177,0.821726,-0.07263586,3.5249572,0.35266158,-0.97250134,12.593529,0.24609552,-0.20376055,0.081537865,-0.37764078,-0.2932325,-0.83950645,-0.5708232,-0.01172797,-0.0039617536,2.7193453,-0.8615702,2.2155812,0.57157546,5.296836,0.041799262,7.0605536,2.8431797,-0.012086971,6.690735,-0.47539994,0.0014123605
t16,-0.23550968,-0.43181372,0.011028425,-0.15188177,0.027474644,-0.4118918,-0.051675517,3.0348046,-0.06941981,-0.12629868,-0.19309933,0.0050328267,0.9521276,2.49279,-0.27389348,5.753065,-0.089207925,-0.75196534,8.975262,0.070148475,-0.2594831,0.06908756,-0.397253,-0.25550714,-0.5874991,-0.5283009,-0.02623168,-0.0014349015,0.9923596,-0.84233785,1.3812752,-0.0992179,4.3320117,4.603512,9.5082445,3.0207124,0.6280159,2.8945835,-0.37606388,0.0018606054
t17,1.2603678,5.7354198,-0.31430128,-0.4140501,2.3260925,-0.012836072,-0.055636767,-0.002194065,-0.057810385,2.5660279,4.5882154,9.548537,7.050214,-0.0059490553,10.038519,-0.0038167946,0.9504588,0.98861825,-0.06880644,0.52729243,-0.3614443,0.016850118,-0.17229272,-0.6167408,2.2519639,-0.33747035,-0.022086205,-0.0011057543,-0.26952422,-0.5449363,10.008842,5.8191724,-0.023379883,0.04732834,5.4498606,-0.01659832,4.8501945,-0.10685125,-0.3165244,0.00050435046
t18,-0.1940725,-0.59680855,-0.034492675,-0.1837226,0.031025132,-0.45228493,-0.053579945,2.6586523,-0.0751362,-0.15199794,-0.20158865,0.004524293,0.56104714,2.9968703,-0.464356,6.7409525,-0.1260624,-0.7027353,9.344279,0.08836689,-0.26302335,0.087933846,-0.45134228,-0.27350786,-0.58726466,-0.55682147,-0.040957976,-0.00092414557,0.82125574,-0.8617321,1.0071379,-0.17720757,4.3656545,6.1954327,10.52892,3.344499,0.27554068,2.4586272,-0.3718787,0.002245211
t19,-0.2156961,-0.43109062,-0.004338822,-0.15267737,0.026573416,-0.39908028,-0.054088067,2.876638,-0.0661253,-0.121766955,-0.17676823,0.0051374817,0.956272,2.4616985,-0.2767526,5.5411277,-0.08894729,-0.69485694,8.375415,0.07925729,-0.24405678,0.06544877,-0.3790657,-0.2288094,-0.5634888,-0.49469048,-0.027277559,-0.0015354966,1.0222099,-0.8163717,1.4736972,-0.0882405,4.316211,4.5123425,9.10896,2.9401531,0.7270982,2.8663106,-0.3630694,0.0017339842
t20,-0.19708008,-0.4243431,-0.0052242507,-0.14975177,0.024818586,-0.37422913,-0.050875865,2.5561335,-0.059293576,-0.12074676,-0.16140541,0.0047419947,0.8911499,2.3635397,-0.2870747,5.25044,-0.08741655,-0.6194572,7.599614,0.065207206,-0.22707966,0.06176461,-0.34992063,-0.20828642,-0.50681883,-0.45497784,-0.025285445,-0.0012858786,0.9145452,-0.7551611,1.3019778,-0.09144771,3.9960377,4.422634,8.537181,2.74742,0.69431686,2.4720366,-0.3336781,0.0016326426
t21,-0.17729764,-0.580941,-0.037183218,-0.17765743,0.02918973,-0.41851023,-0.05257656,2.2603536,-0.06808828,-0.14506492,-0.18221712,0.004086136,0.45857328,2.8896067,-0.47010824,6.389439,-0.12326299,-0.61652946,8.381029,0.074850075,-0.24243414,0.08238982,-0.41222036,-0.23800343,-0.5183229,-0.5095717,-0.03799924,-0.0007364087,0.603971,-0.78400576,0.8346101,-0.17036583,3.921799,6.0329456,9.713765,3.1390848,0.21124004,2.0261207,-0.33199355,0.0021162964
t22,-0.114299536,3.530352,-0.20164607,-0.44010308,0.106467634,-0.114520974,2.1116693,1.044687,-0.06651341,3.0976257,3.3356771,6.0094113,7.5336714,-0.00403235,9.315694,0.6779527,-0.007839484,-0.18976985,-0.021259362,0.19001462,-0.32503277,0.0074884277,-0.15903668,-0.5661276,-0.14856285,-0.49062362,-0.006440315,-0.0009273901,-0.16354515,-0.7001223,7.0388393,5.390242,0.59150684,0.03349825,7.649831,0.49372646,4.0771756,-0.06620823,-0.39786115,0.00036293344
t23,-0.1543275,3.2214596,-0.18296002,-0.4393557,0.001812318,-0.12971298,2.7255664,1.3931751,-0.067368545,2.9614956,3.0639246,5.3813825,7.5990415,-0.0038103764,9.213479,0.8502717,-0.016572291,-0.25390625,-0.011309723,0.088611946,-0.32151747,0.005655292,-0.16547954,-0.5645533,-0.2315574,-0.5065922,-0.0031657896,-0.00091879,-0.14711045,-0.7341887,6.612025,5.4266644,0.93654644,0.030512124,7.9355946,0.7713995,4.121887,-0.05970804,-0.41135687,0.0003065711
t24,-0.16013272,-0.6326789,-0.042832397,-0.1890585,0.0315512,-0.4458735,-0.05226265,2.5265458,-0.07234207,-0.1600817,-0.20021392,0.0042099366,0.41396666,2.9798381,-0.5192549,6.7083325,-0.13752107,-0.6448353,9.194137,0.0795166,-0.25568694,0.093813516,-0.45310822,-0.27315694,-0.5674405,-0.5560407,-0.04185237,-0.0004782429,0.6939136,-0.8307239,0.77102125,-0.20987234,4.1889257,6.5916023,10.537755,3.238374,0.09948109,2.037463,-0.35893014,0.0022851478
t25,-0.16927072,-0.62593514,-0.040629454,-0.18814984,0.03156215,-0.4494802,-0.05244679,2.5801046,-0.07309956,-0.15953545,-0.2014708,0.004301613,0.4354631,2.9817197,-0.5060618,6.7445707,-0.134602,-0.6626329,9.281517,0.0813001,-0.25813884,0.09287915,-0.45434996,-0.27619597,-0.5759863,-0.55855155,-0.041687887,-0.00058688835,0.72290665,-0.8415638,0.82371604,-0.20328438,4.2480316,6.509143,10.5765505,3.270733,0.1427084,2.1391098,-0.36374286,0.002285505
t26,-0.15053625,-0.5423775,-0.032064267,-0.16554505,0.026167454,-0.37856796,-0.053960357,1.9387536,-0.055512812,-0.14061819,-0.15903203,0.0037216947,0.42267454,2.677508,-0.44927824,5.788595,-0.11089256,-0.5290592,7.2906675,0.051938884,-0.22585633,0.07633417,-0.36731845,-0.2006864,-0.44835126,-0.4581695,-0.03119398,-0.00055547396,0.5038384,-0.6929457,0.7304235,-0.1653508,3.4056368,5.7205076,8.862799,2.8398786,0.19239734,1.4992241,-0.2968027,0.0019401929
t27,2.6947832,7.98479,-0.3343931,-0.39000764,6.1339636,1.3792696,-0.15134595,-0.026790975,-0.07996281,4.8976884,7.3786483,11.475948,6.5320826,-0.005896715,10.462876,-0.017620936,2.3282819,1.5208386,-0.10696781,2.630153,-0.34510976,0.032156978,-0.11735527,-0.5890485,5.218656,-0.4371351,-0.024157586,-0.0030217273,-0.29276773,-0.5462827,10.622922,4.3388968,-0.054057177,0.070141196,7.031551,-0.03287783,4.387226,-0.12258533,-0.32909885,0.000853608
t28,-0.10474418,4.3295116,-0.21890382,-0.46804616,1.1006224,-0.08933746,1.7391182,0.30954906,-0.07562118,4.0397444,4.0874095,6.6801257,7.770388,-0.0038748223,9.964787,0.29323897,-0.00469456,-0.15447877,-0.0382342,0.6642817,-0.33466157,0.012293359,-0.13374981,-0.5508256,-0.07651061,-0.5463824,-0.004698046,-0.0016685817,-0.18459597,-0.72986764,7.2619047,5.1790633,0.015354535,0.04284545,8.464813,0.19455579,3.5559404,-0.07950089,-0.42405313,0.00049856014
t29,-0.19835106,-0.6127062,-0.039009135,-0.18818052,0.030672459,-0.45081607,-0.061087836,2.3544347,-0.07477653,-0.14402981,-0.19244258,0.0044405498,0.5451459,3.138546,-0.48284057,6.932511,-0.12942256,-0.67596424,8.937869,0.09506423,-0.25791052,0.08417062,-0.4357597,-0.24342094,-0.5567179,-0.53669286,-0.041851204,-0.0009834494,0.6901496,-0.8335402,0.9290303,-0.16689053,4.1651897,6.243637,10.262034,3.3703375,0.2447506,2.4328997,-0.35082075,0.0022695286
t30,-0.10439644,-0.5920103,-0.062507086,-0.16744079,0.026861621,-0.36360314,-0.045969907,1.2857279,-0.043600783,-0.14729242,-0.13066779,0.0033920195,-3.4923338e-05,2.4306662,-0.5394664,5.6227994,-0.13690948,-0.3757018,6.4625483,0.046670604,-0.21543193,0.07707912,-0.36369595,-0.17439838,-0.36732498,-0.3812499,-0.026467785,0.18906862,0.050518118,-0.56888825,0.39473498,-0.19730623,2.8337543,6.3673615,8.393461,2.566397,-0.008279357,0.81408685,-0.2545288,0.0019564626
t31,-0.12303636,-0.5977254,-0.048611198,-0.17831235,0.028121043,-0.38964483,-0.052087706,1.7762396,-0.054915022,-0.15099669,-0.1599573,0.003451029,0.24532264,2.6763322,-0.52000237,5.959548,-0.13144611,-0.4890854,7.497062,0.054927073,-0.22699076,0.08249006,-0.38554683,-0.20903169,-0.45310715,-0.46186784,-0.033014115,-0.0001153982,0.29565218,-0.68153936,0.60002744,-0.19805296,3.3808935,6.359499,9.146787,2.7741845,0.084264144,1.2367884,-0.29561588,0.00206561
t32,-0.20945066,-0.43600804,-0.004558154,-0.15025423,0.025674647,-0.3864966,-0.05327167,2.7003958,-0.06371371,-0.12351637,-0.16693325,0.0050919144,0.9509703,2.4338796,-0.29160163,5.450883,-0.0893552,-0.6516557,7.9560213,0.07226646,-0.23522854,0.06269398,-0.36558172,-0.2123497,-0.5284172,-0.4719633,-0.02717024,-0.0014490724,0.98683715,-0.790636,1.4003022,-0.089449316,4.0691338,4.4932737,8.819612,2.8619223,0.6979705,2.6596847,-0.34717655,0.0016916393
t33,-0.116539806,-0.6230268,-0.05163748,-0.1824823,0.02947647,-0.40453407,-0.054200433,1.9555428,-0.06136278,-0.15505211,-0.17394692,0.0035450994,0.23310626,2.7888083,-0.54697716,6.1705327,-0.14039417,-0.51498115,8.002162,0.064216554,-0.23468997,0.09005598,-0.41352,-0.223958,-0.48217562,-0.50171447,-0.036390048,0.0042089,0.43578032,-0.71912265,0.5257232,-0.2187696,3.5890698,6.625599,9.691213,2.8733087,-0.0064145434,1.3856497,-0.31101298,0.0021702244
t34,-0.2793666,0.3543807,0.2633377,1.6531022,0.02423846,-0.29762468,-0.29443797,5.855334,-0.09756764,2.320072,-0.39400923,0.0071839252,-0.00479695,0.14295404,-0.22459853,2.9285293,1.2186171,-1.005098,15.17405,0.35082418,-0.1535113,0.117888555,-0.3893319,-0.28202567,-0.9900596,-0.71036667,-0.008465624,-0.005443456,3.894281,-0.9262733,1.8313887,0.90384716,6.381333,0.017848331,6.2415557,3.093063,-0.14821331,9.002727,-0.5651712,0.0015179054
t35,-0.0094223805,-0.585287,-0.11357864,-0.14704023,0.023656892,-0.29128122,-0.06899253,-0.00457859,0.19081831,-0.14460248,-0.032133896,0.0038789886,-0.015880808,1.6958938,-0.63434654,4.404089,-0.15436058,0.6953593,2.669266,0.027973155,-0.18515986,0.07010487,-0.30377105,-0.04271844,-0.058335207,-0.064652726,0.1928939,1.3231615,-0.049778193,-0.12405344,0.039537553,-0.2367658,0.6072586,6.339341,5.9787583,1.8318517,-0.10762429,-0.02988049,-0.115884826,0.0014853834
t36,-0.19304346,-0.4353328,-0.0074382387,-0.14919364,0.024714993,-0.37114897,-0.052810416,2.5492156,-0.059630495,-0.12518176,-0.1568735,0.0048047286,0.89764255,2.3660283,-0.2957033,5.266299,-0.088408485,-0.6079142,7.537591,0.06858195,-0.22405735,0.060465876,-0.350153,-0.20547757,-0.49904913,-0.44435346,-0.02701442,-0.001317632,0.9085254,-0.75096244,1.2951891,-0.091045246,3.8856566,4.439106,8.469138,2.7560482,0.6723515,2.4519982,-0.3286859,0.0016341071
t37,-0.1634607,-0.42642787,-0.00920754,-0.14658354,0.02261993,-0.33765253,-0.05068873,2.162933,-0.051754594,-0.1218321,-0.13472952,0.004275622,0.77395856,2.2182515,-0.30999863,4.8851643,-0.08759846,-0.51504236,6.493758,0.055089463,-0.19993186,0.055810697,-0.31046388,-0.17556383,-0.42498037,-0.39192533,-0.024200557,-0.0010386305,0.6828838,-0.6667496,1.0841914,-0.09270336,3.4111226,4.3363743,7.679312,2.5312076,0.5969712,1.9357039,-0.28739762,0.0015120377
t38,5.213192,9.211726,-0.4359841,-0.31616002,6.2244015,1.4974791,-0.28913575,-0.015837355,-0.051798657,1.3803633,7.0584884,13.903309,6.672984,-0.008155266,10.774687,-0.010979386,3.7796652,3.446735,-0.11565092,2.36553,-0.41071028,0.032010917,-0.20906842,-0.61282474,7.66175,-0.25247496,-0.0452736,-0.0015277874,-0.37766474,-0.4077292,13.792664,5.5406427,-0.06396876,0.064523295,3.6417367,-0.055715594,6.2660136,-0.14877698,-0.21857761,0.000833783
t39,-0.15468507,-0.5748023,-0.04253932,-0.17584702,0.027300302,-0.38791728,-0.04876663,1.882814,-0.05887603,-0.14178632,-0.15752244,0.0036322952,0.36006737,2.7127101,-0.47782126,5.9931965,-0.12240517,-0.5233613,7.3768864,0.06336182,-0.22535211,0.0764517,-0.37691396,-0.21243136,-0.454753,-0.4613181,-0.033702917,-0.00043275687,0.3736352,-0.7020913,0.68614054,-0.16833933,3.4714155,5.974088,8.9751625,2.884035,0.16666292,1.5161953,-0.2958427,0.0020102167
t40,-0.19145063,-0.43270066,-0.005904778,-0.14831606,0.024249054,-0.3661782,-0.05178941,2.4131386,-0.05864192,-0.12280875,-0.15248081,0.004802021,0.9005099,2.3455248,-0.30088273,5.2155724,-0.08931473,-0.58880496,7.2563243,0.060947303,-0.2195584,0.059217006,-0.33978042,-0.19136477,-0.4795315,-0.4376122,-0.025522852,-0.0012315264,0.8843211,-0.74062085,1.2722847,-0.08903937,3.732015,4.4261756,8.352387,2.7115228,0.6586287,2.3153074,-0.32166302,0.0016030566
t41,-0.20019546,-0.43523622,-0.005302901,-0.14955632,0.024955569,-0.376472,-0.05310979,2.543037,-0.061230067,-0.12325589,-0.15947643,0.0049827388,0.9359906,2.3943698,-0.29729062,5.341737,-0.08982877,-0.61829334,7.592065,0.065847196,-0.22760971,0.061004903,-0.352435,-0.19971634,-0.503998,-0.45579195,-0.026293013,-0.0013433498,0.9462036,-0.76693964,1.3367165,-0.089515105,3.9049668,4.4603443,8.594493,2.7829697,0.6778618,2.4911425,-0.33483315,0.0016458447
t42,-0.1306993,-0.5275225,-0.038479153,-0.15933797,0.024300419,-0.3454488,-0.054080077,1.4324282,-0.044481657,-0.1359622,-0.1328349,0.003198161,0.29958877,2.5443902,-0.47321957,5.4294214,-0.111053124,-0.42101508,6.1815834,0.04191605,-0.21545225,0.07160799,-0.32845727,-0.15136313,-0.37289342,-0.3983493,-0.023871925,-0.00034344863,0.19635104,-0.5953451,0.5491503,-0.16435812,2.8849928,5.6568117,8.068581,2.5742643,0.17850004,0.974806,-0.257422,0.0018482116
t43,-0.052063905,-0.6342602,-0.088919446,-0.16237204,0.027348515,-0.35503724,-0.047813453,1.1956656,-0.04043825,-0.15478438,-0.12820248,0.0037676324,-0.00405475,2.120444,-0.61014485,5.428603,-0.15914828,-0.30063614,5.875441,0.051064577,-0.20587592,0.086186804,-0.39798176,-0.16540076,-0.28773102,-0.3397193,-0.026674176,0.9399841,0.055999838,-0.48752144,0.008405735,-0.24592055,2.3911645,6.6197214,8.405986,2.5137844,-0.06777644,0.49618194,-0.22404708,0.0019406007
t44,-0.1827138,-0.42880395,-0.0052382206,-0.14658426,0.0235165,-0.35464168,-0.050783504,2.2904506,-0.05599282,-0.12243064,-0.14529945,0.0046673077,0.86931443,2.3035028,-0.30325,5.087064,-0.08894149,-0.55707026,6.9383483,0.05429651,-0.21181875,0.05767491,-0.3265616,-0.1825525,-0.45618466,-0.42110834,-0.02454219,-0.0011542337,0.8350038,-0.7147362,1.1975948,-0.09046671,3.5778852,4.3692594,8.102949,2.6351583,0.62673134,2.1409798,-0.30908257,0.0015598219
t45,-0.15686382,-0.22455433,0.42339182,-0.09228451,0.012882059,-0.22747889,-0.019149281,2.439784,-0.04022112,-0.011064206,-0.060403466,0.0037257993,1.1831268,0.7785648,-0.012854865,2.8851802,-0.02488693,-0.50619054,4.762144,0.058284525,-0.13414234,0.020570558,-0.2016911,-0.18078785,-0.40618318,-0.29130733,-0.0071689733,-0.001480887,0.87978786,-0.48742545,1.6248376,0.4175389,3.1450143,1.8008407,5.437554,1.6883515,1.1618439,2.1304867,-0.2507023,0.000902127
t46,-0.13255882,-0.59952366,-0.05457051,-0.17337468,0.028001076,-0.38617024,-0.051031746,1.7928692,-0.055689886,-0.14995737,-0.15608926,0.0034783476,0.2196175,2.6724432,-0.5354231,6.008866,-0.13676721,-0.47741508,7.5372,0.060709663,-0.22755103,0.08322334,-0.39298373,-0.21279745,-0.45888856,-0.45939988,-0.03377046,-7.0388895e-05,0.30521518,-0.6811452,0.5736,-0.19974229,3.3875258,6.4014482,9.172622,2.8253343,0.0533307,1.2667865,-0.2917532,0.0020676653
t47,-0.1332656,-0.56774753,-0.044403736,-0.17109376,0.02616836,-0.36717373,-0.047933694,1.5497539,-0.052378975,-0.13947643,-0.13729768,0.0034586166,0.26561466,2.6644855,-0.4803166,5.7760854,-0.12018557,-0.4468891,6.70556,0.054516073,-0.21795206,0.07204644,-0.35318524,-0.17900428,-0.40456998,-0.42324364,-0.02959574,-0.00033374902,0.24631989,-0.6365698,0.57727444,-0.16476555,3.1024382,5.953665,8.428184,2.7204428,0.05659489,1.2125393,-0.27050775,0.0019424306
t48,1.0041021,7.228473,-0.29895127,-0.44639304,5.1827536,0.99077225,-0.03666794,-0.032661896,-0.092929855,6.406111,6.747406,10.047558,7.000615,-0.0051161824,10.991171,-0.018333733,1.2958572,0.35570762,-0.090877734,2.3706264,-0.3564155,0.030687839,-0.09893984,-0.5667769,3.208862,-0.54454994,-0.011943872,-0.0032073103,-0.25934392,-0.6554716,9.169186,4.393833,-0.048798073,0.0702533,8.658399,-0.01966736,3.5808923,-0.10189132,-0.40048426,0.0007945349
t49,-0.05097935,-0.6100623,-0.08583463,-0.15650225,0.026951147,-0.33822402,-0.050237406,0.93690026,-0.033837393,-0.14983404,-0.11338454,0.0039038677,-0.0054450016,2.0228918,-0.5983535,5.1563587,-0.16000222,-0.2283266,5.335682,0.040551268,-0.20402706,0.081184015,-0.37150908,-0.13432004,-0.26029024,-0.32415843,-0.018516563,0.8498794,-0.0036080827,-0.41776896,0.010785094,-0.23818508,2.1319573,6.559385,8.000136,2.3039343,-0.07123308,0.20338906,-0.2095153,0.0018965391
t50,2.9197235,7.022971,-0.38287506,-0.37752816,3.3925164,0.37936035,-0.14799307,-0.006204101,-0.051035523,1.6419587,5.1936483,11.409808,7.250877,-0.0069237496,10.537723,-0.012927344,2.1166065,2.0137312,-0.08499923,1.0402629,-0.39201546,0.019841226,-0.20243259,-0.59107167,4.2124352,-0.2896621,-0.035549052,-0.00087062054,-0.31859243,-0.463581,11.96231,6.1352334,-0.03665361,0.05137316,4.4246664,-0.03270715,5.821179,-0.12912518,-0.2667101,0.00058455224
t51,1.4404913,5.6424675,-0.33448735,-0.4187571,1.778657,-0.04295611,-0.06672252,0.26583207,-0.05071719,1.8064885,4.2822747,9.863108,7.523108,-0.0061911554,10.333105,-0.0012614602,1.2229326,0.9414462,-0.06194577,0.44386056,-0.37723118,0.013662543,-0.19262907,-0.61614525,1.9776161,-0.30499813,-0.026905023,-0.00034006312,-0.2736653,-0.5258106,10.733155,6.435371,-0.019930698,0.04328687,5.1354084,-0.020707393,5.559813,-0.11591817,-0.3070169,0.0004196354
t52,2.5695708,9.432782,-0.33209515,-0.4302788,8.306982,2.2841523,-0.12312294,-0.047136996,-0.10912602,7.738774,9.056054,12.138127,6.457691,-0.0059928508,11.578922,-0.024328966,2.5965927,1.0502867,-0.12519607,3.8665094,-0.36349508,0.043215558,-0.090840295,-0.6016592,5.99153,-0.6096539,-0.016715191,-0.0045868643,-0.29886517,-0.6497409,10.409537,3.564935,-0.064284444,0.08929309,9.311015,-0.035745785,3.5898242,-0.11567182,-0.40387774,0.0009897654
