,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
t22,12.642549,2.5300214,4.3277206,6.1948915,3.712581,6.474471,5.6374316,8.062296,4.6823874,2.7182577,4.2444143,4.6038437,6.979665,8.009394,1.8795539,5.049516,4.2556567,5.403861,3.9163575,3.378633,2.5941374,5.824504,5.834444,5.7250323,5.6616817,5.4695907,5.60062,4.63543,4.8926725,3.565971,5.970338,6.061688,5.485416,6.012475,3.709615,4.848793,5.281131,3.022151,4.065418,3.8519225
t23,12.646898,2.5413377,4.350001,6.1867547,3.6962397,6.470744,5.6342564,8.088682,4.705476,2.69193,4.2513266,4.626226,6.990065,8.027527,1.8948328,5.0776205,4.2758656,5.4201875,3.893139,3.3994954,2.5977983,5.8043265,5.835613,5.733296,5.676138,5.4878798,5.605478,4.6308303,4.9027653,3.5785844,5.987836,6.0778794,5.4951143,6.004924,3.718483,4.8530087,5.2833652,3.0051315,4.0710516,3.833732
t24,1.2491128,9.643318,3.784608,7.657463,-2.0212553,5.754147,5.382051,7.20153,1.03409,3.994358,4.402637,4.699002,4.9227524,7.3102903,3.2243514,4.472824,2.8456552,5.41653,4.528971,3.5673347,4.218842,6.5846777,6.947627,6.7222543,5.580148,4.753791,6.201915,4.528962,5.2824717,3.9694223,4.945013,5.9866405,6.3500395,5.8885903,3.9852638,3.6517134,5.317753,3.4595044,4.735291,5.1582923
t25,1.2231076,9.617311,3.801719,7.6681786,-2.0200932,5.731939,5.3556848,7.2281528,1.0051794,3.9881756,4.381165,4.721988,4.9275556,7.2908716,3.2460768,4.468097,2.8732646,5.4397554,4.529315,3.5604813,4.218532,6.6008716,6.961419,6.7426777,5.5943456,4.7757187,6.209901,4.535152,5.280905,3.9908988,4.9369917,6.009706,6.374874,5.8811383,3.9601018,3.6566792,5.3201156,3.442713,4.7561946,5.154442
t26,1.4423634,9.837265,3.809859,7.64186,-2.109949,5.7235165,5.3836794,7.195534,1.2384917,4.019816,4.4068184,4.7188487,4.7932277,7.3763413,3.181547,4.6036224,2.6354775,5.391281,4.559835,3.7043183,4.203041,6.5783005,6.800986,6.661731,5.63719,4.7996016,6.1230974,4.440581,5.168832,3.9471133,5.0415754,5.9130263,6.165821,6.0062075,4.0018153,3.6914139,5.376629,3.4091234,4.7504096,5.261347
t27,12.589738,2.533603,4.2575297,6.194229,3.7653582,6.562294,5.563954,8.008729,4.6116576,2.8169074,4.2813425,4.4894404,6.991428,7.984169,1.8116606,4.993456,4.1887927,5.339184,4.0185456,3.3019779,2.509095,5.880433,5.7552466,5.725967,5.657928,5.3451614,5.6151376,4.5944057,4.8636093,3.5122352,5.8451953,5.9468913,5.404503,5.9891243,3.7515905,4.8072305,5.2030983,3.1281438,4.0006294,3.9710746
t28,12.63285,2.552552,4.33857,6.1817136,3.7096615,6.5035343,5.5974236,8.080851,4.6859903,2.7040546,4.2748327,4.604303,7.004211,8.033588,1.8705223,5.0800104,4.2677484,5.3948236,3.9241982,3.3893182,2.5658226,5.813373,5.808264,5.748637,5.6829715,5.457068,5.617404,4.6053815,4.903518,3.5591574,5.9475503,6.037245,5.471117,5.980944,3.7441194,4.837047,5.24662,3.0200331,4.0451846,3.8617713
t29,1.1641778,9.564042,3.7488446,7.653837,-1.9617484,5.7823863,5.4154234,7.170666,0.9714862,3.9822226,4.412507,4.661031,4.9819965,7.294816,3.2269995,4.4140143,2.940889,5.4027586,4.5078917,3.5096664,4.2229214,6.571641,7.0146704,6.734231,5.554171,4.713483,6.23088,4.5628724,5.3304543,3.9625545,4.911489,5.9959383,6.436685,5.830193,4.0065293,3.6262884,5.289647,3.5010364,4.702811,5.1247153
t30,1.4878569,9.931926,3.8070676,7.6303983,-2.1268919,5.716618,5.389859,7.1863527,1.4253782,4.024838,4.407984,4.716302,4.751118,7.393867,3.1708329,4.6468034,2.5888693,5.372489,4.5597315,3.7617283,4.1901608,6.5666137,6.764459,6.645226,5.663026,4.8099318,6.109718,4.419395,5.1328278,3.9331923,5.071577,5.887077,6.1339,6.039388,4.0121527,3.700235,5.390581,3.4064517,4.722765,5.3120213
t31,1.3725666,9.770513,3.806181,7.653944,-2.0852442,5.7294984,5.364633,7.214504,1.1587145,4.005681,4.3988533,4.723546,4.8470726,7.3349867,3.2125084,4.5464864,2.707615,5.4123664,4.5442443,3.6497612,4.206153,6.587016,6.860106,6.7006793,5.6152577,4.7923656,6.166511,4.483945,5.220358,3.966007,4.9947963,5.9584618,6.227859,5.966165,3.9794989,3.6769977,5.347009,3.430883,4.750309,5.215688
t32,0.8584273,9.252381,3.6367044,7.6209903,-1.7176237,5.986766,5.6988883,6.912813,1.0532444,4.043337,4.5664115,4.425784,5.166515,7.4056745,3.0877051,4.3185053,3.3382304,5.261679,4.5367208,3.3281512,4.2520356,6.517195,7.141845,6.6242723,5.3957596,4.4572835,6.177224,4.5495467,5.4044633,3.858353,4.912654,5.8666825,6.72431,5.5562234,4.2351527,3.6254828,5.2814,3.5337205,4.5989575,5.0476117
t33,1.3175089,9.704949,3.801722,7.662435,-2.0590925,5.7397375,5.362961,7.217621,1.0723164,4.0001893,4.3994045,4.7194395,4.8877745,7.3144703,3.2251751,4.505413,2.7635303,5.423599,4.5381494,3.6032326,4.2129316,6.592633,6.9046674,6.7200003,5.5933046,4.77813,6.1887608,4.5105844,5.256982,3.9762468,4.9641047,5.9820127,6.2784166,5.9284964,3.973904,3.668363,5.330045,3.4378753,4.753762,5.1788726
t34,-1.0770377,-1.6414913,5.194689,9.120755,5.85064,7.9723687,5.5621405,6.7638316,4.373908,3.7527754,5.419753,3.5111692,5.0452185,6.404137,2.641989,4.6474204,4.4594407,4.38306,5.1303697,2.670586,3.873016,5.772671,7.695948,6.847196,5.5632973,4.377781,6.2480493,4.6924458,5.7219133,3.7951732,4.5361204,5.8948483,7.275966,5.7660456,4.4016204,3.8595467,4.2923713,2.700085,3.2839832,3.8674333
t35,1.5554059,10.289058,3.591388,7.52401,-1.9366924,5.838286,5.7296004,6.856621,2.3025522,4.096499,4.5939236,4.4565887,4.5468764,7.568934,2.9841316,4.9166822,2.6688857,5.089275,4.56994,3.9912412,4.113957,6.4129086,6.5997963,6.4687123,5.7104197,4.645904,6.0286837,4.2688494,4.939443,3.742931,5.3018656,5.544827,6.3180466,5.982421,4.2936773,3.7362518,5.430273,3.4063315,4.3533726,5.5984616
t36,0.8834377,9.296014,3.6088316,7.6039433,-1.7025348,5.990008,5.7449493,6.872145,1.1433586,4.048936,4.5892944,4.3953853,5.1246233,7.445265,3.0524175,4.366173,3.3301997,5.226994,4.5395985,3.372965,4.2509627,6.4928355,7.111899,6.5835466,5.416227,4.431441,6.151983,4.5180993,5.3611016,3.822711,4.9491906,5.812744,6.7223573,5.5519843,4.280269,3.628722,5.286971,3.532485,4.5650373,5.102422
t37,0.87971866,9.283307,3.6209507,7.6066694,-1.702741,5.9944587,5.746627,6.8727746,1.1731743,4.0548186,4.593405,4.396347,5.1228094,7.4507337,3.046003,4.360723,3.3239481,5.2332807,4.5479193,3.370405,4.2571087,6.4959483,7.1152873,6.578244,5.4100966,4.4243016,6.144633,4.5162015,5.363524,3.821352,4.9457874,5.814821,6.716278,5.546981,4.2857103,3.6337361,5.290891,3.5241349,4.5703306,5.099278
t38,12.553078,2.5827754,4.3916087,6.02875,3.7018316,6.699098,5.404309,8.194966,4.736996,2.6903577,4.2956533,4.5913644,7.0352454,8.043338,1.9068372,5.1072984,4.2456355,5.4065957,3.9018939,3.3491466,2.367518,5.796839,5.6327763,5.7231994,5.622954,5.388861,5.6632915,4.5865545,4.8653746,3.6186917,5.9008627,6.0001464,5.4511247,5.9605236,3.7874968,4.855456,5.206495,3.088888,4.0272646,3.9251575
t39,1.3699473,9.772921,3.8012948,7.6442184,-2.0817316,5.7267904,5.3710413,7.209047,1.1656034,4.002892,4.393455,4.719246,4.8424864,7.3429217,3.2077572,4.5494184,2.722294,5.404424,4.5407777,3.656095,4.207909,6.578316,6.859863,6.692154,5.623487,4.791954,6.1625724,4.482613,5.216721,3.9559753,4.9978013,5.952128,6.239166,5.9699817,3.9825382,3.6672504,5.3509736,3.4427686,4.7419825,5.2216964
t40,0.83527416,9.262517,3.588533,7.5957904,-1.660548,6.0130033,5.7783575,6.8431935,1.1801547,4.0505805,4.6104097,4.3631024,5.13965,7.4653955,3.0276783,4.3541403,3.3836334,5.207074,4.539633,3.356758,4.2610955,6.4775453,7.138043,6.561028,5.4032693,4.387894,6.145237,4.5172577,5.367068,3.7984338,4.9463024,5.792428,6.7726536,5.507683,4.3153243,3.6215675,5.2785687,3.5457027,4.5264864,5.1033545
t41,0.8023201,9.198828,3.6358209,7.622452,-1.6855509,5.971624,5.7454095,6.8948474,1.1837525,4.029945,4.592501,4.4056215,5.1184015,7.4400263,3.0411608,4.30988,3.3860462,5.279856,4.5393248,3.3565822,4.2921405,6.4952683,7.1860332,6.579304,5.4249463,4.38024,6.159687,4.5407276,5.382009,3.8149421,4.8985605,5.8469124,6.7595563,5.4932976,4.303411,3.6195002,5.2487164,3.5441723,4.57248,5.1108336
t42,1.4901026,9.918416,3.8057365,7.6419272,-2.1224663,5.724002,5.396433,7.1799116,1.3956165,4.0299,4.4190397,4.711517,4.754944,7.392501,3.1671758,4.6457725,2.561842,5.374346,4.5644345,3.7519143,4.190011,6.5726004,6.7652392,6.647952,5.65042,4.802408,6.1069517,4.4162483,5.13366,3.9422565,5.07333,5.8829346,6.1211443,6.030151,4.020046,3.7119584,5.388788,3.3852224,4.727441,5.3081155
t43,1.514419,9.970642,3.8070009,7.6268277,-2.1364436,5.7176538,5.3917236,7.183083,1.5068192,4.0312605,4.4125695,4.714345,4.7298055,7.4055777,3.161391,4.6689115,2.5603857,5.364422,4.5643334,3.7892427,4.182862,6.5635004,6.7409897,6.6343927,5.672673,4.810814,6.099021,4.403558,5.1121364,3.9265568,5.0892177,5.8753247,6.10922,6.053789,4.0184956,3.7108123,5.398185,3.3989725,4.715576,5.3346124
t44,0.8651323,9.273397,3.6177227,7.60873,-1.6985801,5.9903064,5.7423034,6.8780694,1.1591429,4.048308,4.5902076,4.3981566,5.12841,7.443319,3.0510652,4.3509893,3.3417695,5.2381935,4.5416985,3.3643966,4.258797,6.4955864,7.128107,6.5849495,5.412167,4.423298,6.153744,4.52442,5.3703136,3.8238325,4.9368806,5.8227224,6.7325773,5.5410767,4.2817883,3.6281269,5.281743,3.532302,4.5639215,5.096408
t45,0.9984636,9.604792,3.5151858,7.5683494,-1.6751888,5.9661727,5.80263,6.8062205,1.6678013,4.0460596,4.6163583,4.3502693,4.9722295,7.4633865,3.0384402,4.513889,3.3024962,5.136307,4.5140114,3.5315871,4.1998634,6.4309025,7.015868,6.5620427,5.494846,4.461285,6.1560135,4.4724374,5.2645984,3.7774782,5.039598,5.706266,6.791918,5.6270556,4.313015,3.625026,5.290285,3.535109,4.337381,5.2537947
t46,1.3726465,9.760599,3.8262844,7.67207,-2.105585,5.7260575,5.3414226,7.237437,1.1294954,4.0126085,4.403402,4.7453976,4.8537364,7.315407,3.2290697,4.5404215,2.6994896,5.433407,4.5561876,3.6340601,4.205901,6.6060214,6.8614297,6.7208915,5.5983334,4.8055058,6.173754,4.488067,5.228246,3.9854198,4.9832163,5.980651,6.2207904,5.964787,3.9570956,3.6932044,5.341692,3.4146328,4.7717433,5.195201
t47,1.4445108,9.873643,3.8076084,7.6204796,-2.114994,5.7075887,5.377602,7.2013144,1.3021154,4.010443,4.3837357,4.7236814,4.777346,7.3859677,3.1820686,4.6123977,2.6570077,5.3811126,4.5488944,3.731643,4.2036486,6.5609403,6.799355,6.650676,5.663513,4.8137226,6.1217084,4.4429812,5.1604514,3.9285488,5.0438585,5.9125566,6.1849747,6.0284166,3.9919934,3.6701143,5.3857317,3.4373636,4.7328863,5.279633
t48,12.618373,2.5318441,4.2794085,6.2093735,3.7461023,6.514996,5.6021338,8.0179615,4.6315126,2.7802234,4.2689924,4.5294876,6.985213,7.99573,1.8328153,5.018274,4.2191606,5.360712,3.9853594,3.3364024,2.5555284,5.860362,5.797673,5.731564,5.666713,5.392866,5.608177,4.608901,4.880314,3.5267353,5.8916936,5.989051,5.4369354,5.995009,3.736944,4.820419,5.231677,3.08368,4.024133,3.924028
t49,1.5419554,10.057788,3.7833183,7.6054063,-2.1245937,5.723273,5.437252,7.1379833,1.7022183,4.0373836,4.4339256,4.683827,4.688236,7.4394956,3.1333058,4.7248583,2.554801,5.3227277,4.5643196,3.8403778,4.1746483,6.540112,6.703526,6.600305,5.6934814,4.80124,6.077255,4.3754363,5.0713487,3.896687,5.1326504,5.8167624,6.1182837,6.0675087,4.060507,3.7106786,5.412412,3.405911,4.664591,5.393032
t50,12.594644,2.5832708,4.3645434,6.13357,3.704993,6.581432,5.5109863,8.12757,4.703601,2.684929,4.313618,4.6030283,7.0393476,8.06034,1.8745173,5.121832,4.2696915,5.3898544,3.9224973,3.385805,2.4876163,5.796742,5.7322483,5.7641406,5.690493,5.428601,5.6526213,4.572095,4.898277,3.5704827,5.9164815,6.005705,5.4509826,5.9421916,3.7924047,4.8356805,5.19938,3.0367658,4.020787,3.8875892
t51,12.67666,2.5841644,4.355317,6.195475,3.6785789,6.4703665,5.6126275,8.090652,4.702539,2.668891,4.294519,4.630371,7.0180073,8.076773,1.8831205,5.1355605,4.328492,5.4175453,3.9089513,3.4470854,2.599807,5.769956,5.8412375,5.789957,5.739598,5.492705,5.6183004,4.5893455,4.9453883,3.5658917,5.9752183,6.0589333,5.4877834,5.9532304,3.766644,4.828522,5.2382183,2.976531,4.049233,3.823328
t52,12.595113,2.4892855,4.148098,6.2813296,3.8238251,6.509955,5.6415677,7.8771286,4.5133934,2.942597,4.2547617,4.374517,6.9469805,7.9193296,1.7491549,4.8856974,4.1210017,5.2898197,4.1149435,3.2310624,2.5638356,5.957503,5.801301,5.7054,5.6462,5.26501,5.58322,4.6125417,4.8387313,3.4506047,5.7858577,5.8956337,5.3610015,6.025184,3.7173507,4.7822394,5.2058845,3.2098289,3.9821904,4.0502934
t53,1.20304,9.93581,3.4413755,7.5196695,-1.6720375,5.957098,5.8924994,6.707,2.1547365,4.0893497,4.6777425,4.29264,4.7708783,7.515632,2.991475,4.699812,3.1345549,5.031632,4.5270395,3.7276547,4.1393313,6.3666677,6.8619075,6.5130234,5.564389,4.470855,6.1200733,4.386154,5.134897,3.7139912,5.174908,5.5527606,6.7455726,5.707709,4.379003,3.6552074,5.3472943,3.489333,4.1962395,5.444982
t54,1.5375793,10.039916,3.7827318,7.610969,-2.1213644,5.7286253,5.4306564,7.1442866,1.6425731,4.039725,4.436607,4.684176,4.6942267,7.4364047,3.1331666,4.7175374,2.5527685,5.327269,4.566561,3.8320904,4.1734962,6.543776,6.70756,6.6037655,5.686545,4.7955365,6.0792527,4.376251,5.0754266,3.9008856,5.1285176,5.8268123,6.1170216,6.0596914,4.056912,3.7163186,5.408824,3.3988862,4.670698,5.3845296
t55,1.5493797,10.3340435,3.430215,7.459749,-1.7791281,5.8957973,5.891296,6.678087,2.4604752,4.1267686,4.7053995,4.3130093,4.522944,7.5442696,2.970494,4.881237,2.7480345,4.977747,4.5575886,3.9841933,4.062201,6.3318706,6.6466274,6.486768,5.6826086,4.5595603,6.0945644,4.2777524,4.974332,3.6785693,5.327856,5.4376054,6.5321484,5.8835683,4.381746,3.7005515,5.4596305,3.425392,4.1756554,5.648257
t56,1.5023257,9.915348,3.7932754,7.616618,-2.1163573,5.7078295,5.4239244,7.157485,1.377015,4.025008,4.397627,4.701341,4.7292643,7.420219,3.1474512,4.6615424,2.5725925,5.3485675,4.5586176,3.772513,4.201184,6.5464644,6.7575803,6.620979,5.6789846,4.8083534,6.080533,4.406093,5.117413,3.9181812,5.0875697,5.852576,6.136229,6.0511847,4.029503,3.6851912,5.412541,3.4068706,4.7061872,5.3290806
t57,1.5509896,10.143629,3.7264547,7.5819917,-2.071544,5.764902,5.5228543,7.0549054,1.8887893,4.058202,4.4885664,4.6113496,4.6406493,7.4864,3.0807076,4.7960997,2.5783725,5.249338,4.570787,3.8993487,4.150799,6.504451,6.651998,6.552712,5.7009263,4.7479787,6.0569735,4.3313394,5.017724,3.8490033,5.1947885,5.733065,6.1691904,6.0444036,4.137685,3.7285612,5.416663,3.4032722,4.567763,5.465044
t58,1.5828266,10.085761,3.7423747,7.5947804,-2.091267,5.741127,5.5087867,7.068175,1.760581,4.062518,4.467429,4.638735,4.6524353,7.4770203,3.0955677,4.7497187,2.534588,5.2717233,4.569992,3.8594003,4.1689067,6.511821,6.707297,6.5654664,5.6877627,4.7728796,6.0440793,4.3526607,5.051169,3.8661332,5.160354,5.750985,6.1077156,6.055787,4.1104236,3.7220204,5.4322767,3.376022,4.6203055,5.430423
t59,-1.0565255,-1.6243367,5.1877766,9.047751,5.8083835,7.9966774,5.58869,6.7803574,4.3695784,3.7672334,5.415376,3.5367963,5.0412145,6.3786526,2.6091814,4.6187906,4.4796276,4.4154797,5.1735005,2.6909468,3.8413801,5.8123198,7.6691704,6.846579,5.5765023,4.3404593,6.2807384,4.695116,5.756652,3.8334203,4.5779634,5.8977313,7.27302,5.784138,4.3717694,3.8326037,4.31757,2.6913464,3.2716684,3.8702927
t60,1.5075991,9.946422,3.7992613,7.6398177,-2.121451,5.728372,5.4124503,7.163681,1.4611179,4.0365686,4.4290605,4.70137,4.7393093,7.4038396,3.156287,4.663582,2.5409927,5.361294,4.567615,3.7691298,4.185281,6.5672994,6.7514977,6.6374927,5.653263,4.797519,6.096934,4.404011,5.1189246,3.935549,5.088612,5.862657,6.108355,6.034663,4.035131,3.7200875,5.394761,3.3756187,4.7136908,5.3276
