,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
t14,-1.341079,-0.025348773,-0.5863853,-0.20955692,6.2826858,0.009379744,-0.2805133,0.085691,6.369119,4.321377,-0.6985484,5.5249133,0.14582716,-0.27361557,7.4033256,9.323559,-0.30247563,-0.58823466,-0.47558802,0.9678477,-0.90940285,-0.35169908,-1.0828933,-1.2351736,2.7632117,4.8460703,10.671328,2.711713,5.759498
t15,-1.3694876,-0.024393702,-0.5966266,-0.21979524,6.5435853,0.010181744,-0.27307296,0.088616446,6.4433703,4.512725,-0.71833086,5.762619,0.14677235,-0.28189102,7.513345,9.577897,-0.28228498,-0.6291194,-0.47627798,1.0128762,-0.9381317,-0.3602669,-1.1026852,-1.2892445,2.9081187,5.0915728,11.010235,2.7884767,6.041878
t16,-1.3358387,-0.09598358,-0.65393066,-0.34749228,6.740013,0.0054379054,-0.17195974,0.09014729,7.350311,4.7065377,-0.56154937,6.61034,0.16626932,-0.25984326,9.298407,11.673822,-0.3978615,-0.51765984,-0.8923415,2.0602202,-1.1983523,-0.5771299,-1.2969791,-1.4433266,4.0029564,4.8102775,10.151494,-0.018118134,7.2459393
t17,-1.4468302,-0.038828753,-0.60376763,-0.09285698,5.5953507,0.011292935,-0.30655417,0.097493075,5.866743,4.033457,-0.7624754,4.8611426,0.14485437,-0.297176,7.066145,9.133321,-0.23422125,-0.8364449,-0.29211727,0.6377564,-0.8940643,-0.19375728,-1.3094419,-1.1888047,1.0931668,5.760049,13.463482,5.403175,5.4406757
t18,-1.4543606,-0.034114536,-0.6116481,-0.09087508,5.5751905,0.011646686,-0.30825353,0.09679598,5.908564,3.961541,-0.76337147,4.82373,0.14652765,-0.3003949,7.0618377,9.108342,-0.2439694,-0.8498311,-0.3067509,0.6202893,-0.9004181,-0.18646741,-1.3172463,-1.1952326,1.0724783,5.7986565,13.584543,5.4367313,5.3900404
t19,-1.1991576,-0.2688961,-0.693838,-0.28283238,2.0854063,0.7164589,-0.17948651,0.08539399,3.5919611,1.9338889,-0.10658524,2.9398897,0.18032697,-0.1392794,10.669394,13.157078,-0.27515632,-0.42458668,-1.2512012,3.73247,-1.2849199,-0.8887861,-1.7326587,-1.3402406,0.36714357,0.9218784,7.6245713,-0.3023165,7.2683983
t20,-1.9834837,-0.21808657,-0.8986033,-0.46565902,5.9962783,0.5603788,-0.20428425,0.1188285,6.734599,4.4773192,-0.4990814,6.5806665,0.23965555,-0.22045214,14.374901,17.899647,-0.46259397,-0.6652431,-1.4645761,4.6195803,-1.6311293,-1.0851355,-1.881142,-2.1010113,3.039538,3.3322685,10.211268,-0.25703114,10.3994255
t21,-1.4905572,-0.04288572,-0.6088819,-0.10027071,5.8479767,0.011539056,-0.31643593,0.101542465,6.0297527,4.281484,-0.76825595,5.1737137,0.1476251,-0.31040835,7.428245,9.516228,-0.24147534,-0.8454189,-0.27635086,0.6263984,-0.910754,-0.20743561,-1.3267146,-1.2219344,1.201069,5.921938,13.724448,5.4923697,5.7388196
t22,-1.0093884,5.723222,-0.2754342,-0.6496165,17.334911,0.0069223475,-0.32060033,0.07564593,7.772868,7.537598,-0.3745105,8.965897,0.15935333,-0.17771122,1.0358634,1.2560496,-0.12053214,0.8511654,5.290981,-0.039045632,-0.22006182,-0.65077424,1.3565,-1.5384109,10.7228775,7.3360486,4.2470455,1.7609088,9.470812
t23,-0.84373504,5.870507,-0.26434484,-0.5828263,15.316584,0.00837361,-0.39460573,0.06974086,6.412647,6.4616723,-0.19980559,7.3417244,0.16835406,-0.11198651,0.11003396,-0.006294531,-0.04444392,2.0817616,5.8761544,-0.104272544,-0.25441623,-0.65487325,2.2176096,-1.2427362,10.302397,6.7131295,3.7135844,1.291219,8.28871
t24,-1.1410657,-0.023959935,-0.56898445,-0.24416476,5.0428286,0.0042622504,-0.20416933,0.07571343,5.9732842,3.194104,-0.4889719,4.7309113,0.13669191,-0.18446209,6.7819643,8.35275,-0.3313705,-0.5282837,-0.71167654,1.4554225,-0.89323634,-0.34919962,-0.9969275,-1.0917346,2.6789522,3.514,8.385315,0.60956144,5.0833077
t25,-0.9559159,6.0151587,-0.2749826,-0.6366749,16.867569,0.0077845245,-0.37563428,0.07693329,7.2794743,7.2519627,-0.29871157,8.3348,0.1659115,-0.14824617,0.7534213,0.6611578,-0.10011316,1.4418277,6.0104613,-0.06248566,-0.22913082,-0.6585177,1.656335,-1.4458817,10.892329,7.1008964,4.2564774,1.3438147,9.203906
t26,-0.8826808,-0.0457116,-0.4920452,-0.17656237,3.5177362,0.0036414464,-0.20573173,0.06346231,4.893073,2.1350398,-0.35467947,3.4225903,0.11683686,-0.15283011,5.507097,6.6098013,-0.28270623,-0.45542115,-0.6387592,1.136923,-0.78067684,-0.27345276,-0.9377257,-0.8082138,1.7479943,2.6905134,7.5499387,0.5354969,3.8284597
t27,1.1744732,0.66687393,-0.35584968,1.2294462,0.012316445,2.2724533,0.51548404,0.046641216,0.4958619,0.026754849,3.5556643,-0.06924641,0.08011502,-0.14092958,0.06865475,0.15640147,-0.16135779,-0.2144089,-0.065811284,-0.007997316,-0.17313717,0.70097375,-0.5776336,2.6217442,-0.06298976,2.1137064,4.562076,0.80095965,2.0785391
t28,-0.5041001,-0.07199454,-0.39940098,-0.082667924,1.955764,0.0013657265,-0.21559106,0.05629919,3.3619971,0.9773173,-0.1218082,1.2855461,0.09306297,-0.12760468,3.7196705,4.1604567,-0.23845184,-0.34870353,-0.49074462,0.635836,-0.5478005,-0.14664991,-0.8375259,-0.4330773,0.43702808,1.7304565,6.0275936,0.65711766,2.3288624
t29,-1.3318124,-0.011346015,-0.59287935,0.04211621,4.45693,0.009166436,-0.29571962,0.090651914,5.0866494,2.8890836,-0.71085036,3.5406826,0.13014625,-0.301653,5.864799,7.692258,-0.21676883,-0.955849,-0.23112777,0.52724844,-0.86322194,-0.049965583,-1.3337605,-1.027955,-0.035445597,6.0831056,14.319751,6.2975664,4.087307
t30,-1.0361387,4.603735,-0.42295408,-0.90631735,20.744638,0.019957818,-0.4004086,0.106567845,9.511565,10.468301,-0.3193069,13.034087,0.21412584,-0.16085458,0.64841866,1.0479383,2.4980595,3.1012483,1.1286867,-0.24303548,-0.23908126,-0.87321705,5.2082486,-1.6446657,12.994839,10.9645,-0.2898177,5.7924185,9.988569
t31,-1.3065029,-0.043550733,-0.53905,-0.011576318,4.6451616,0.007544339,-0.31813103,0.100454755,4.7171745,3.4235244,-0.6096656,3.9019344,0.1264336,-0.3226916,6.592601,8.315931,-0.22472432,-0.8022124,-0.12809609,0.29481596,-0.8415095,-0.10442021,-1.2648294,-0.9612776,-0.011831199,5.596955,13.270432,5.7734904,4.7315354
t32,-1.0357974,-0.029760344,-0.439991,1.3421624,3.0964186,0.0019085435,-0.279382,0.08997821,3.0050414,2.0753648,-0.42408332,2.11437,0.10071255,-0.3115232,4.974584,6.4357514,-0.1996781,-0.7624652,0.052263588,0.17564732,-0.74130535,0.21892238,-1.1352755,-0.6540974,-0.16919926,5.116957,12.245259,5.8355274,3.0445466
t33,-0.42552468,6.088436,-0.4414625,-0.6263414,13.764117,0.05416255,-0.70293975,0.08226175,6.6179085,6.973859,2.1574218,8.881818,0.22001633,2.6702914,0.06756942,-0.16345958,5.7894497,8.457126,0.8192099,-0.42129356,-0.6280948,-0.69974035,9.521051,-0.929987,13.028239,9.282757,-0.3598133,5.282921,5.5993514
t34,-1.4755379,-0.4019952,-0.8854161,-0.39811513,1.1286799,0.9520524,-0.15674143,0.12105979,2.3684719,0.7145702,1.2167757,1.7314715,0.22237577,-0.25019434,14.406562,19.793997,-0.25081265,-0.36715367,-1.7819192,7.642913,-2.0019886,-1.4720957,-2.4693484,-1.9760971,-0.09013459,-0.12392497,7.9020286,-0.78920716,9.102626
t35,-1.3823965,-0.41398272,-0.85265464,-0.38912275,1.0170835,1.0173408,-0.14873885,0.1238821,1.98365,0.5629468,1.5674812,1.4487269,0.21344383,-0.264187,14.181446,19.515972,-0.20497298,-0.35044837,-1.7227912,7.9355097,-1.976887,-1.4923661,-2.416117,-1.9238956,-0.110818654,-0.15783522,7.5762067,-0.8386902,8.911592
t36,-1.4279212,-0.44372287,-0.9606405,-0.41434035,0.8268788,0.73535115,-0.17167407,0.11833144,2.1746287,0.004495924,1.3282565,1.6251416,0.23018177,-0.23842482,12.767774,21.04399,-0.27493617,-0.22509788,-1.9224895,6.86907,-1.8470389,-1.4971981,-2.478324,-1.846599,-0.07128453,-0.27495432,5.9971585,-0.7044077,9.978963
t37,-0.59730613,5.4940205,-0.44325474,-0.73704225,16.47618,0.0403584,-0.63471377,0.08893062,7.3642178,8.33258,0.8713038,10.314813,0.20625952,0.72694856,0.04185225,-0.0940555,4.8822002,6.58263,0.7960734,-0.35864392,-0.5217787,-0.7762317,8.172841,-1.1814575,12.77068,9.946432,-0.42189008,5.4094133,7.066446
t38,-1.707378,-0.43314928,-0.9838284,-0.4566174,2.0262027,1.8152418,-0.31774807,0.14106405,3.7703595,2.007138,0.820342,2.9646413,0.26772824,-0.09665131,16.214674,18.846436,-0.48772502,-0.4309457,-1.728446,5.251093,-1.2270466,-1.4234587,-2.6095655,-1.6732556,0.91290903,-0.08799238,8.582273,-0.58283097,12.764446
t39,-0.7493268,5.7240796,-0.5098523,-0.8085203,18.590715,0.038733877,-0.5512032,0.10959624,8.023701,10.412126,-0.102501534,11.259384,0.2232778,-0.0127777755,0.009070336,-0.045612816,4.850416,6.9127636,0.585823,-0.34711373,-0.45048726,-0.8387626,6.8619514,-1.3677528,13.961005,10.2931795,-0.48695502,6.007368,8.08711
t40,-0.8152321,5.1662855,-0.42689052,-0.82945377,18.541868,0.029909052,-0.5157944,0.09743859,8.320028,9.330404,-0.076621965,11.609367,0.21061926,-0.05281204,0.012450943,-0.015004861,3.7608175,4.90405,1.0152779,-0.30198288,-0.37532312,-0.83195794,6.70287,-1.3866616,12.962421,10.429326,-0.3658958,5.6025014,8.6515045
t41,-0.4289262,5.962116,-0.42210472,-0.63140357,14.04254,0.051285893,-0.6843275,0.08243322,6.700533,7.236591,2.0030558,9.025911,0.21598256,2.2301857,0.06606558,-0.14218923,5.758409,8.314599,0.90967345,-0.405779,-0.60554177,-0.7327193,9.274294,-0.95084864,12.907429,9.260719,-0.35828018,5.326606,5.8611608
t42,-0.6762283,6.0909843,-0.53010637,-0.78302515,18.0663,0.04430475,-0.58523226,0.10928875,7.6234493,10.439714,-0.065082036,10.726173,0.22512482,0.41770715,0.016151102,-0.07297744,5.512425,7.9635305,0.49618244,-0.3694438,-0.49343473,-0.82395357,7.154085,-1.3136351,14.235682,10.092232,-0.5169567,6.0611396,7.600774
t43,-1.8355523,-0.39861375,-0.8746574,-0.4038339,1.2265867,2.8864722,-0.24276412,0.119662724,3.4980304,0.9352483,0.2847282,2.868722,0.25763524,-0.09747822,16.658499,19.727356,-0.46867818,-0.5074568,-1.7181332,6.3335505,-1.6943679,-1.3233757,-2.0838683,-1.844503,0.02960029,-0.071265705,7.203767,-0.6663739,10.010363
t44,-1.4176348,-0.4086059,-0.86768717,-0.40025857,1.1931268,0.6846961,-0.13178411,0.12770696,1.9232798,0.8826908,1.5242392,1.516532,0.20989412,-0.30553097,14.631547,20.074633,-0.16730729,-0.3762355,-1.7608126,8.638907,-2.1681244,-1.5587866,-2.546175,-2.0942683,-0.12528546,-0.12943082,8.37363,-0.9101319,8.76739
t45,-1.621253,-0.45375356,-1.0754676,-0.46624297,1.0935867,0.23522803,-0.21303838,0.12228234,2.6667001,0.0065531633,0.7340806,2.265224,0.24468277,-0.25117946,13.194697,22.993889,-0.33146018,-0.19190094,-2.1139834,7.02096,-1.9932648,-1.5686617,-2.6777422,-2.036818,-0.034918383,-0.2922149,6.1059246,-0.69593054,10.849253
t46,-0.68660915,7.3154416,-0.29049683,-0.54335535,14.341681,0.0168223,-0.6272943,0.06627424,5.3029675,5.5710983,0.056254253,5.491728,0.17740841,0.17191342,0.025698218,-0.08739726,0.5259675,4.319511,7.8870068,-0.14448312,-0.35883054,-0.6785619,3.617308,-1.0927316,11.51129,6.098727,4.7346563,0.017510176,7.9425616
t47,-0.8062618,-0.36133626,-0.71411824,-0.28803456,-0.038618788,6.8195,-0.17869692,0.13777947,0.012732637,0.10522702,9.056092,-0.06196625,0.15221184,-0.3240274,10.631949,11.70626,-0.37913606,-0.4936545,-1.1767589,7.818693,-0.38749686,-0.7707586,-2.4188907,-0.62234545,-0.13493416,-0.33535323,5.346235,-0.4758994,12.642805
t48,6.5799575,1.5790975,-0.6855758,-0.017184224,-0.1166398,3.4339046,3.645979,0.07554815,0.0027224594,0.8503814,8.669838,-0.10671477,0.11666391,-0.2547663,0.1388563,-0.011123651,-0.19798207,1.1009191,-0.076107964,-0.010037153,0.9156237,-0.07832168,-1.6906615,8.031086,2.9568145,5.270971,9.982367,-0.26715264,8.850927
t49,-0.73978525,5.6002183,-0.47407958,-0.80875033,18.243671,0.037848584,-0.56640434,0.102446266,7.9807487,9.818417,-0.046376444,11.314102,0.21877289,-0.0058760643,0.021696726,-0.053762924,4.7890854,6.43081,0.6792014,-0.34834182,-0.45758197,-0.8483327,7.2060895,-1.3404324,13.523868,10.430061,-0.4603262,5.983815,8.118864
t50,-1.5468786,-0.39841083,-0.90441316,-0.42400798,1.4991955,0.48617792,-0.13294913,0.1320322,2.2328506,1.2797334,1.1773049,2.0223126,0.21615197,-0.3280426,15.621031,20.920624,-0.18956132,-0.42474115,-1.8422871,9.082365,-2.3457081,-1.6191303,-2.659924,-2.2876732,-0.121528804,-0.055242617,9.189928,-0.95813197,8.948996
t51,-0.2794045,6.7116547,-0.49355662,-0.53957164,11.152239,0.07497724,-0.84448904,0.08411755,6.1093335,6.1773353,3.2492576,7.5940933,0.24001546,4.830464,0.08518071,-0.24267372,7.046045,11.450331,0.63413006,-0.4968123,-0.7735429,-0.6714323,10.864707,-0.68371326,14.243708,8.509755,-0.31660667,5.8689322,4.0652447
t52,-0.6913346,5.6226125,-0.47382596,-0.79192275,17.87902,0.039624795,-0.58650416,0.100707665,7.7572193,9.651584,-0.01140183,11.060926,0.21602122,0.13529879,0.02578467,-0.06381416,5.0126753,6.7399726,0.70344734,-0.35110685,-0.47970286,-0.84203774,7.450353,-1.294949,13.53677,10.286794,-0.4696037,5.905361,7.8076167
t53,-1.2735423,-0.4695801,-0.9352292,-0.4187423,0.23313573,0.40870857,-0.17244594,0.11944837,1.2179341,0.029611649,2.1694152,0.8353338,0.2203462,-0.2786176,11.19463,21.045176,-0.24832152,-0.1322071,-1.9452331,7.1060247,-1.7732892,-1.5063026,-2.5101392,-1.7401105,-0.114701904,-0.37700343,4.709917,-0.7108728,9.98067
t54,-0.30437535,-0.025783077,-0.3623128,1.4705434,1.420145,1.1353582,-0.25902736,0.05204677,1.0366075,0.6668778,0.03516636,-0.02891567,0.08441662,-0.24792448,1.6480007,2.425932,-0.23355483,-0.32282493,-0.015628094,-0.009000521,-0.43651313,0.32585296,-0.83465415,-0.078730725,-0.15818733,2.7293274,7.1644583,3.006265,0.82512385
t55,-0.47114262,-0.056794755,-0.3879341,1.0621006,1.7915137,0.85881084,-0.2907671,0.05751445,1.8362021,0.9691754,-0.12531681,-0.0002059544,0.08814719,-0.24021772,2.7611253,3.2594419,-0.2604465,-0.38914126,-0.077070415,0.010706795,-0.5357531,-0.0014794412,-0.8768948,-0.23727156,-0.13514234,2.8482137,7.7170806,2.997305,1.0905681
t56,-0.5921548,5.168652,-0.37871775,-0.860806,18.28817,0.039539237,-0.7384245,0.09432992,8.397779,8.105124,2.219283,12.529661,0.2097383,0.75447905,0.07402884,-0.075592816,5.8591566,5.758518,0.30940327,-0.39219943,-0.47670338,-0.93353647,11.248891,-1.2710406,13.250705,11.749302,-0.6104997,6.1671724,8.210819
t57,-0.7091752,5.2628975,-0.44647524,-0.7893122,17.59332,0.035502505,-0.60852325,0.09257891,7.8298626,8.886702,0.14229058,10.957862,0.20703617,0.019559974,0.02952101,-0.06460554,4.326477,5.7059584,0.802063,-0.33708686,-0.4623167,-0.81540656,7.497225,-1.2824069,12.916292,10.196806,-0.3937519,5.5187387,7.8665676
t58,-1.3011991,-0.41312692,-0.8139966,-0.38615102,0.96508294,0.5972847,-0.11534897,0.13244405,1.1524521,0.7187671,2.1081333,1.0118455,0.19581546,-0.34740517,14.34728,19.74574,-0.09511271,-0.3841843,-1.6966491,9.481133,-2.2286181,-1.5893674,-2.520594,-2.1043704,-0.17556788,-0.15518695,8.355291,-1.0086061,8.302382
t59,-0.47306362,6.1583896,-0.47511634,-0.6706302,15.043151,0.05404676,-0.6759672,0.09312518,6.837317,8.362372,1.5301543,9.552173,0.22613727,1.9986238,0.058327347,-0.14092022,6.1592045,8.845424,0.6626753,-0.4293903,-0.621657,-0.7723354,9.071135,-1.0311687,13.570849,9.638232,-0.45893916,5.7562304,6.153531
t60,-0.55282193,5.9744754,-0.46835014,-0.7166032,16.15014,0.04815623,-0.64260083,0.09560658,7.196852,8.850312,0.98055065,10.173347,0.22153388,1.2353247,0.047724318,-0.11478844,5.7717338,7.9638352,0.6180544,-0.40140334,-0.57019895,-0.7926412,8.5069275,-1.1366804,13.442421,9.884093,-0.47904086,5.8519635,6.7902
t61,-1.7473929,-0.40436435,-0.82880706,-0.38188347,0.9458335,3.0301814,-0.24632597,0.12040479,3.0648887,0.6938749,0.67119896,2.3844368,0.25095952,-0.096188016,16.282808,19.22417,-0.43737352,-0.49696535,-1.6525452,6.378131,-1.6222363,-1.3056109,-1.9972647,-1.7532442,-0.012340166,-0.12546368,6.734891,-0.67705834,9.6855755
t62,-1.464795,-0.43149117,-0.55960894,-0.2745694,-0.011018997,5.9408183,-0.24017283,0.11017455,0.8021424,0.054177865,2.9994185,0.6771816,0.22706588,-0.050651453,15.484709,16.246113,-0.38255587,-0.5871948,-1.2687069,7.3367624,-1.2025818,-1.1422135,-1.2128129,-1.270235,-0.14319944,-0.39090827,3.4489222,-0.7226089,8.485503
t63,-0.5920083,5.471018,-0.4459593,-0.7329279,16.311972,0.041808087,-0.66063064,0.08802293,7.3077374,8.301502,0.9095976,10.206211,0.20695193,0.8050456,0.04585768,-0.10321034,4.9186983,6.662148,0.75052726,-0.36964533,-0.5328711,-0.78478295,8.271278,-1.1538516,12.860038,9.8543,-0.40362942,5.4118648,7.0499287
t64,-0.6562012,5.3430843,-0.44686148,-0.7664798,17.069595,0.037891563,-0.6368793,0.090579756,7.560608,8.633012,0.47033423,10.611113,0.20548889,0.3214891,0.036486354,-0.08281466,4.6047635,6.0942564,0.77667534,-0.34963864,-0.49326214,-0.8066336,7.8071704,-1.2280055,12.852435,10.057547,-0.40167525,5.470216,7.5054955
t65,-0.3510066,5.519214,-0.37032425,-0.7687825,14.608866,0.06360298,-0.9512137,0.084638216,7.97176,5.49065,4.9689236,11.389073,0.2216152,3.9466252,0.12696742,-0.18626808,7.4623346,7.9244876,-0.03659415,-0.49841368,-0.6203554,-0.8747791,14.626222,-0.9359273,13.617896,11.29954,-0.59410393,6.5053234,6.357897
t66,-0.21209328,8.565196,-0.26199883,-0.29639024,8.16312,0.05102839,-0.8334089,0.03378771,3.9056513,3.0453024,3.2047734,2.7466347,0.1997759,4.770996,0.11327385,-0.26128843,2.972331,9.52462,8.895207,-0.26303864,-0.7187765,-0.47053495,7.7843456,-0.5587219,12.149738,4.5149913,5.2453127,-0.10968588,4.5943127
t67,-0.5913979,5.0029263,-0.35052603,-0.9081868,18.807888,0.040575903,-0.77850395,0.095554054,8.73982,7.8668256,2.909308,13.42235,0.21115936,0.80747515,0.09074109,-0.07368914,6.241357,5.3172493,0.10970748,-0.4157689,-0.45672172,-0.9918609,12.4994135,-1.2963707,13.256164,12.380363,-0.6904123,6.440652,8.588588
t68,-1.1586314,-0.5228647,-1.0230142,-0.41795328,-0.016904328,0.6417163,-0.21373467,0.13592434,0.34305915,0.09545188,3.7420244,0.38345617,0.19982223,-0.32965425,8.508317,22.083826,-0.24138908,-0.12038234,-2.05494,7.0892506,-1.8144428,-1.495743,-2.8005297,-1.614838,-0.18653631,-0.5615071,2.6510372,-0.6806267,10.98668
t69,-1.1136998,-0.33978733,-0.561354,-0.25237414,-0.043560255,5.6095695,-0.12565623,0.11108459,0.0030149326,0.07776779,5.302011,-0.028328685,0.18164581,-0.22023979,12.817892,14.687245,-0.21565074,-0.54500455,-1.2531924,8.012448,-1.1796727,-0.98770714,-1.5189267,-1.0771685,-0.16777638,-0.370067,3.836716,-0.667913,8.069722
t70,-1.4240444,-0.41784546,-0.4931266,-0.22651732,-0.04202765,8.825633,-0.32012853,0.12188089,0.001724609,0.11838764,5.496528,-0.016928975,0.19589017,-0.116118416,14.820766,14.422969,-0.3765919,-0.7157544,-1.0820434,8.394732,-1.1084294,-0.8586,-1.10951,-1.0757225,-0.19572942,-0.47726977,1.9997504,-0.6601918,8.182714
t71,-1.2792048,-0.256794,-0.50192547,-0.14296281,-0.033990968,12.384133,-0.22159854,0.123571485,0.014400052,0.19332728,9.3684,-0.06862556,0.13022648,-0.3233032,12.063641,12.256932,-0.34073526,-0.80469346,-0.92729825,10.190602,-1.0800705,-0.5157956,-1.2416726,-0.83240247,-0.25382534,-0.43267348,1.5271007,-0.49664456,8.201212
t72,-0.6189142,3.1504283,-0.40414366,5.219718,0.30319092,0.020774435,-0.29040343,0.048346043,0.6504738,0.035198275,-0.019189741,-0.09725847,0.07697457,-0.24779768,0.022192689,2.0092916,-0.07959207,-0.97672963,-0.056162186,1.7674055,-0.5642987,4.951292,-1.1041665,-0.48923045,-0.5457771,5.9253845,14.763913,8.730834,-0.010688465
t73,-0.07346098,9.072869,-0.26202574,-0.19945288,5.1767173,0.06638727,-0.9674443,0.02509799,3.3730114,1.6351125,4.519233,1.4498891,0.21996726,7.0309515,0.1340469,-0.3344341,3.7643044,11.747494,9.368189,-0.31350306,-0.8668354,-0.3865941,9.241624,-0.3084924,12.644472,4.0638814,5.881393,-0.09544449,3.349676
t74,-0.29876953,8.575403,-0.26680657,-0.3496424,9.730436,0.04351243,-0.8118849,0.041905798,4.2053733,3.61592,2.5680356,3.1668036,0.19890322,3.9574347,0.09734679,-0.23033692,2.5408049,8.729024,9.123978,-0.23609199,-0.6415927,-0.537274,7.099249,-0.68443453,12.365544,4.816146,5.395127,-0.12608045,5.5536046
t75,-1.3760352,-0.41130775,-0.6509427,-0.3074896,0.20846285,3.745539,-0.2225135,0.1176035,1.2942842,0.017426169,2.3427665,0.73932713,0.21994923,-0.116928525,14.295248,16.856092,-0.3038369,-0.47711122,-1.4034733,6.7818294,-1.3477137,-1.2317572,-1.643625,-1.3932412,-0.10054668,-0.32510537,4.869986,-0.7120596,8.524279
