,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
t25,8.045349,14.058716,3.9813733,6.1176343,6.5011873,3.506072,6.611203,3.17463,6.642092,3.189587,5.248493,6.469552,4.908551,6.198706,2.8214605,5.995317,5.5265784,5.031705,6.5486336,4.911856,6.010892,5.3269587,5.903993,6.5623155,7.1667824,3.0236359,4.518916,6.661924,4.7426367,5.244067,5.5281444,7.051323,6.1255097,5.9949603,3.8658772
t40,8.177965,14.292457,4.0843406,6.02264,6.6862197,3.531819,6.409257,3.3196857,6.585297,3.0937393,5.2367134,6.534652,4.7645097,6.140101,2.655502,6.21901,5.6191864,4.9263525,6.6941,4.9281974,6.230195,5.1520047,5.662033,6.445478,7.1972346,2.9497974,4.424336,6.7432785,4.8435655,5.405024,5.356024,6.880457,5.9600234,5.995637,3.9319425
t44,8.257529,14.408554,4.1238675,6.0285387,6.797747,3.5377767,6.3511043,3.3781037,6.605756,3.066106,5.2410364,6.533711,4.698238,6.1098685,2.6033545,6.347452,5.6478233,4.9372463,6.7244444,4.927524,6.291364,5.0962334,5.5303125,6.417208,7.2461495,2.9160306,4.408517,6.7406206,4.8372645,5.460001,5.2448015,6.7925677,5.9113107,6.017513,3.9403934
t45,8.205066,14.297787,4.0782576,6.0645404,6.6970077,3.5099502,6.4363613,3.3357103,6.6346946,3.1137629,5.259938,6.5458574,4.8236694,6.190656,2.6504884,6.2230697,5.5910006,4.966342,6.6579843,4.9478707,6.207857,5.168983,5.6525664,6.455689,7.24508,2.9097116,4.4580655,6.709302,4.8115597,5.3762345,5.3430924,6.866212,5.9936447,6.0133724,3.8838534
t49,8.302982,14.445075,4.132676,6.0603304,6.8366537,3.523803,6.3567567,3.3997543,6.6561837,3.0764506,5.259127,6.542973,4.7315526,6.160151,2.5831056,6.395462,5.6417775,4.9676867,6.6945395,4.937581,6.2942715,5.0776515,5.4514513,6.4073215,7.2934947,2.8858461,4.422703,6.717296,4.814308,5.4652004,5.1999283,6.757289,5.935135,6.030465,3.8856905
t51,8.261432,14.44999,4.135464,5.998759,6.8225484,3.543778,6.3068895,3.392371,6.5937967,3.0440457,5.2355304,6.5443363,4.6498117,6.0793242,2.5847754,6.383938,5.679337,4.9152346,6.761724,4.917592,6.3360944,5.061749,5.4824276,6.396556,7.2359023,2.9226747,4.377653,6.769166,4.867699,5.4950566,5.220897,6.7718906,5.8676147,6.0084453,3.9618778
t52,8.313677,14.483931,4.1602426,6.045529,6.896696,3.55947,6.322832,3.4098952,6.6221943,3.0450442,5.232124,6.5033937,4.646508,6.0805645,2.5854778,6.4331,5.665847,4.9702225,6.733627,4.922076,6.3190923,5.072111,5.4467764,6.4158444,7.27699,2.9057531,4.412871,6.7096643,4.8154893,5.5031133,5.1445,6.736513,5.890981,6.053083,3.946839
t54,8.309737,14.490158,4.1597395,6.040338,6.90291,3.5628269,6.3125067,3.408201,6.623547,3.0425773,5.2310834,6.5056796,4.6385746,6.0761123,2.583399,6.436486,5.674865,4.966222,6.74268,4.9185677,6.3266296,5.06233,5.436959,6.410434,7.2692566,2.9107308,4.404041,6.7153735,4.8230033,5.5157967,5.1391606,6.7340493,5.879357,6.0461497,3.9485757
t55,8.291619,14.516809,4.1784916,5.9830775,6.9121847,3.5797715,6.260208,3.4239075,6.5704436,3.0010674,5.20819,6.504969,4.537989,5.991684,2.5753927,6.448159,5.711644,4.92239,6.802373,4.905724,6.37813,5.0463796,5.4436703,6.4002943,7.235185,2.9299083,4.368889,6.7624617,4.8695736,5.5453863,5.1392884,6.728242,5.818492,6.038353,4.0194755
t46,8.225748,14.35943,4.093469,6.031993,6.744585,3.5206766,6.391837,3.3490381,6.61322,3.1029124,5.2599535,6.548083,4.7685146,6.156407,2.6297328,6.287464,5.633421,4.932045,6.6995907,4.931694,6.2549405,5.115255,5.587732,6.431634,7.227341,2.9334548,4.424001,6.7433558,4.835523,5.436856,5.2939496,6.8285604,5.9475927,5.9971676,3.9137404
t43,8.275448,14.39859,4.102231,6.0937405,6.8185472,3.5166445,6.41081,3.3633735,6.679499,3.1122105,5.271202,6.5321255,4.812525,6.216174,2.6268601,6.341762,5.611183,4.997373,6.6518197,4.9420705,6.2387424,5.1266847,5.516002,6.4469705,7.2814646,2.8995132,4.460352,6.6808114,4.7875857,5.431373,5.2150464,6.795371,5.9865828,6.030491,3.8513687
t39,8.200245,14.295373,4.084111,6.0568914,6.704147,3.5229928,6.4338846,3.32892,6.6248,3.1063259,5.249702,6.532612,4.802246,6.176336,2.6536825,6.227057,5.604842,4.958022,6.6645274,4.9352074,6.2070794,5.163409,5.654958,6.453573,7.2313147,2.9300182,4.44602,6.717152,4.8151555,5.3895683,5.334459,6.8698845,5.9896255,6.008178,3.8991578
t58,8.311393,14.483845,4.16402,6.0315285,6.886903,3.5668197,6.3034544,3.4115152,6.6032763,3.0317867,5.2217855,6.5079646,4.6118903,6.0527463,2.5671508,6.4402137,5.6718493,4.951984,6.754168,4.9201174,6.330854,5.0514255,5.435889,6.392468,7.2696652,2.8995423,4.3892765,6.7255955,4.827577,5.5138755,5.156079,6.73202,5.8663325,6.0421696,3.9661574
t59,8.2706585,14.456081,4.1663666,5.9747214,6.842044,3.5878267,6.279236,3.4015973,6.5226865,2.9996634,5.1911144,6.5042353,4.5618505,5.985155,2.5643802,6.407451,5.6872983,4.9031453,6.8061852,4.907216,6.346487,5.0492883,5.504054,6.376958,7.223461,2.9201653,4.350654,6.7696533,4.866995,5.5154037,5.208035,6.759654,5.8218327,6.03162,4.0410924
t41,8.215013,14.325298,4.0996985,6.0326443,6.7248855,3.5304005,6.4071994,3.346777,6.6069446,3.0924635,5.246725,6.538356,4.776205,6.154457,2.6320875,6.2546825,5.6291075,4.9336295,6.6910963,4.9317107,6.236052,5.130902,5.6263833,6.4335012,7.225021,2.932463,4.424304,6.73907,4.8344064,5.4227386,5.3131614,6.845894,5.962947,6.0025244,3.92067
t42,8.212226,14.323558,4.074124,6.015747,6.7057767,3.5023408,6.4132156,3.3495626,6.6133003,3.1239834,5.2809424,6.593177,4.817311,6.210699,2.6253495,6.2512217,5.6287494,4.905019,6.69156,4.951227,6.242948,5.1141014,5.622892,6.4182186,7.220786,2.9152691,4.4249225,6.7621245,4.8598495,5.4232225,5.3332634,6.8422484,5.972978,5.9719586,3.88161
t29,8.066301,14.107938,4.027132,6.078806,6.523704,3.520024,6.5337296,3.2224329,6.6077857,3.1610243,5.2401867,6.4931374,4.8447666,6.1583843,2.7492135,6.0260024,5.558825,4.992353,6.604626,4.9213543,6.093953,5.257805,5.9032364,6.5129285,7.1494093,3.0175612,4.478899,6.684847,4.787495,5.314224,5.515359,7.0128517,6.0622625,5.9899383,3.9096808
t37,8.161337,14.23782,4.0652742,6.0661316,6.6485443,3.5189772,6.4685745,3.297466,6.6236596,3.1274853,5.2502084,6.524,4.824352,6.179606,2.681068,6.163729,5.5862675,4.967577,6.642044,4.9346166,6.169033,5.1939373,5.724132,6.471477,7.209393,2.952168,4.460038,6.7064977,4.8044133,5.3629684,5.389983,6.912428,6.0175924,5.9999924,3.8961115
t53,8.295004,14.539601,4.1874585,5.922404,6.898328,3.5956826,6.179381,3.4300313,6.464502,2.9611928,5.1820874,6.5182605,4.3866253,5.8395233,2.5192652,6.497451,5.731414,4.828618,6.8990316,4.8954515,6.4367304,4.98606,5.401986,6.3388557,7.201123,2.9198148,4.2972026,6.8333206,4.914609,5.5858994,5.169842,6.7058115,5.7003617,6.004411,4.1365194
t70,8.289539,14.553525,4.2036943,5.908627,6.925039,3.6172125,6.1511364,3.4400089,6.460597,2.9446988,5.1663113,6.501674,4.338238,5.8016777,2.514382,6.500962,5.7527,4.8255925,6.921794,4.892747,6.4556856,4.973493,5.406187,6.32981,7.177975,2.929526,4.2863383,6.840753,4.9222145,5.619482,5.158613,6.6919003,5.669401,5.998804,4.156528
t71,8.267651,14.577955,4.20578,5.8937297,6.9559426,3.6214077,6.127424,3.4474337,6.480794,2.950094,5.1723084,6.498232,4.314229,5.7840366,2.539944,6.4853134,5.780747,4.816166,6.943259,4.8941855,6.4812694,4.976884,5.415635,6.3538117,7.1495886,2.9563558,4.298204,6.8565445,4.9378104,5.6472197,5.137717,6.680363,5.6469193,5.9738116,4.168459
t63,8.282354,14.528038,4.2014623,5.935663,6.902801,3.6133177,6.185873,3.4373305,6.4935246,2.9597049,5.1711793,6.4946847,4.414932,5.862219,2.540406,6.4721355,5.7358007,4.855087,6.8863897,4.901302,6.4254675,4.9977183,5.4421735,6.3559847,7.1931767,2.9322238,4.3121195,6.8163233,4.9006567,5.5868325,5.167242,6.7040606,5.715924,6.003515,4.1157994
t64,8.310718,14.567893,4.254557,5.9312067,6.980558,3.6666765,6.124874,3.475962,6.4879436,2.911819,5.127429,6.44999,4.3186536,5.7814302,2.5031257,6.519208,5.7643623,4.867986,6.925443,4.9026747,6.459498,4.957025,5.4111166,6.3184237,7.19048,2.9174805,4.286464,6.805785,4.8905644,5.662249,5.1151834,6.648885,5.6522837,6.014903,4.144062
t65,8.262869,14.591094,4.208019,5.8699403,6.962531,3.6267304,6.0989456,3.448825,6.454333,2.9398162,5.166578,6.5015635,4.2607203,5.7352786,2.5302165,6.4959397,5.79469,4.787201,6.9766364,4.888685,6.5040436,4.9603624,5.406739,6.3415284,7.1334233,2.9622138,4.279207,6.880869,4.9559846,5.6679726,5.1408005,6.674077,5.6091466,5.960929,4.207628
t74,8.234284,14.649828,4.191948,5.84421,7.00512,3.6091468,6.064592,3.4530997,6.4954224,2.9669664,5.2017236,6.519056,4.206134,5.711335,2.56928,6.4825163,5.846467,4.770932,7.0037265,4.88716,6.5560923,4.966274,5.3805995,6.3838863,7.0874205,3.0033593,4.307489,6.9097557,4.989697,5.7115026,5.0966144,6.655226,5.572812,5.918687,4.2122335
t101,8.212097,14.625293,4.197271,5.81201,6.9678917,3.6236725,6.0440054,3.4432511,6.4290276,2.9515839,5.18186,6.5148144,4.1325393,5.647842,2.5792885,6.476604,5.8468904,4.710263,7.0526943,4.879216,6.5577235,4.9458966,5.425807,6.379745,7.0577736,3.0333357,4.269853,6.9531903,5.0080523,5.71359,5.1473436,6.6738772,5.531723,5.8939934,4.2895846
t102,8.2315035,14.609066,4.2075768,5.83266,6.9649067,3.6310062,6.0604224,3.4481623,6.430888,2.9413016,5.1704025,6.5042696,4.1655197,5.6722984,2.5612423,6.4892898,5.8267517,4.733108,7.028843,4.8833,6.5376654,4.9454074,5.419919,6.363817,7.081582,3.0111122,4.2674055,6.9309382,4.989037,5.6992984,5.148657,6.6715913,5.5545535,5.9156294,4.2653003
t80,8.222509,14.610662,4.2057586,5.821563,6.9601784,3.6312516,6.051907,3.4455643,6.42004,2.9418695,5.1705723,6.5066614,4.143883,5.6547174,2.568388,6.4848256,5.832914,4.7165275,7.0441103,4.881011,6.544076,4.9419484,5.4288015,6.3681607,7.0702214,3.0223312,4.2621937,6.9444,4.997312,5.7041416,5.1559095,6.674722,5.540834,5.9050612,4.285013
t81,8.202413,14.63488,4.188804,5.798949,6.965337,3.616436,6.0359907,3.4383433,6.423488,2.9584334,5.190157,6.5245414,4.1130223,5.6329894,2.58775,6.472244,5.8561974,4.693492,7.066616,4.875779,6.568619,4.944433,5.4255323,6.3872137,7.046222,3.044826,4.2689476,6.968356,5.020343,5.7186756,5.149422,6.677109,5.5189857,5.881542,4.3054852
t73,8.241373,14.647562,4.1848626,5.845235,7.0010514,3.5990758,6.077209,3.4460816,6.483674,2.9657812,5.2046366,6.5296187,4.224301,5.7231636,2.561058,6.49621,5.8328414,4.767276,6.994607,4.88293,6.5476656,4.9624963,5.364649,6.377675,7.100605,2.9958696,4.2996197,6.912798,4.9925823,5.6969604,5.0977364,6.6641483,5.586405,5.92596,4.208409
t62,8.28876,14.546588,4.1801805,5.9023657,6.9061794,3.5939043,6.161966,3.424418,6.4464145,2.9605253,5.183922,6.52677,4.3585587,5.814943,2.509735,6.4970903,5.741946,4.806558,6.921007,4.890106,6.4518046,4.978853,5.396684,6.3265533,7.1858234,2.9233155,4.2852983,6.851105,4.9303217,5.602398,5.176342,6.7077317,5.6785464,5.996093,4.16411
t21,8.0832815,14.118986,4.041187,6.091614,6.5375333,3.5235982,6.5256767,3.2377403,6.6188493,3.1523921,5.2354245,6.4878726,4.838458,6.159509,2.7344987,6.035487,5.553488,5.007483,6.598209,4.9293146,6.102464,5.254851,5.888308,6.5073695,7.1675687,3.0000143,4.483928,6.666839,4.7786517,5.319499,5.500489,6.999041,6.063911,6.004042,3.9039748
t15,7.4226713,13.341139,3.7578769,6.2107534,5.774394,3.4989727,7.0029593,2.7236807,6.629624,3.36008,5.2344832,6.3396096,5.249176,6.346717,3.3157167,5.316716,5.4922433,5.034229,6.4506273,4.856875,5.601744,5.7142572,6.824985,6.9423003,6.9069576,3.4366248,4.588536,6.6362257,4.683209,4.8418026,6.275511,7.684718,6.3867197,5.952277,3.7886655
t6,7.447609,13.348864,3.773459,6.1675797,5.828068,3.4615088,6.942642,2.7071898,6.6036963,3.3546886,5.2633443,6.3325877,5.221592,6.3133063,3.3366196,5.333843,5.4811664,5.0094333,6.452538,4.8501806,5.5951796,5.716583,6.8359804,6.8771734,6.9554696,3.4749486,4.632356,6.6906343,4.645787,4.890111,6.235375,7.675287,6.3058248,5.956322,3.787005
t16,8.083012,14.108614,4.0416045,6.092477,6.526374,3.5138235,6.540675,3.2402525,6.619271,3.1690238,5.2426047,6.488292,4.844279,6.147033,2.7303302,6.0135946,5.5374207,5.0131865,6.5853753,4.9407125,6.089821,5.268962,5.898436,6.5145893,7.1633234,3.0009022,4.4978094,6.6672435,4.769611,5.3084974,5.5082684,6.996214,6.0809474,5.999224,3.901659
t17,7.4592876,13.338438,3.8471982,6.19624,5.8377833,3.3935866,6.9413247,2.7244382,6.613978,3.3555486,5.3243566,6.335475,5.219473,6.3447556,3.323893,5.348101,5.446168,5.0229235,6.41247,4.811247,5.604668,5.698886,6.8067155,6.877951,6.954192,3.4698396,4.693615,6.7175994,4.6627455,4.884343,6.2156425,7.621825,6.3063927,5.914858,3.8207843
t12,7.420374,13.306261,3.8006659,6.18692,5.818071,3.4039817,6.9345436,2.6696868,6.5868516,3.3369992,5.317942,6.3210845,5.219921,6.3454185,3.39007,5.297471,5.4660163,5.04579,6.4470816,4.81468,5.5435266,5.761071,6.903754,6.873948,6.9596677,3.5021582,4.6825347,6.7310348,4.6185207,4.894103,6.2526336,7.704118,6.308933,5.924127,3.8053584
t11,7.478719,13.333183,3.783941,6.203655,5.833794,3.445971,6.9403152,2.7307203,6.58593,3.3189178,5.276937,6.3085957,5.21546,6.316146,3.311892,5.3533764,5.4929066,5.051176,6.457537,4.811765,5.6272955,5.688946,6.8156486,6.8962016,6.9424524,3.4616973,4.665345,6.669201,4.640788,4.8865223,6.230837,7.655388,6.327679,5.9563093,3.8189914
t9,7.4031677,13.330755,3.7855716,6.1447206,5.810115,3.4496555,6.9487243,2.6630578,6.6249027,3.4015265,5.269242,6.355787,5.231781,6.324745,3.3851614,5.295941,5.4467707,4.9753685,6.4265423,4.871473,5.5419617,5.7654533,6.872894,6.859555,6.9682226,3.5033298,4.635228,6.7367167,4.6446915,4.885412,6.2565427,7.699677,6.285955,5.9376254,3.7583404
t5,7.4130406,13.3215685,3.7806656,6.1721644,5.807203,3.4574401,6.955019,2.675465,6.6150312,3.3751776,5.2700977,6.3390894,5.2329082,6.332834,3.3699472,5.299459,5.467727,5.007655,6.4388456,4.8523216,5.5569315,5.750962,6.869683,6.881304,6.9564486,3.4952133,4.6392107,6.709993,4.6466866,4.8798475,6.2605186,7.695993,6.3088636,5.944636,3.7692215
t18,7.4833794,13.336973,3.8511949,6.1684375,5.869276,3.3811367,6.8808846,2.7094622,6.549961,3.327377,5.32827,6.3285446,5.1959496,6.2914476,3.3285007,5.35859,5.4318194,5.0421143,6.4150634,4.789016,5.63228,5.674631,6.8244214,6.815835,6.9838834,3.4832225,4.698894,6.75434,4.602605,4.914394,6.191773,7.6484413,6.231567,5.9137774,3.841949
t19,7.484186,13.363407,3.8448818,6.1174664,5.867347,3.3809478,6.897536,2.7285874,6.614782,3.4001431,5.29247,6.396446,5.19031,6.299833,3.3252573,5.3846016,5.393788,4.957051,6.398538,4.877038,5.625184,5.680165,6.81161,6.8152266,6.960072,3.4456043,4.6404123,6.7473526,4.650181,4.9134192,6.1692533,7.63137,6.2413836,5.8956923,3.8357844
t20,7.4667,13.33107,3.8235219,6.182706,5.875545,3.420539,6.881456,2.6968725,6.5555263,3.3157065,5.3144627,6.313719,5.1991043,6.2692423,3.3356278,5.341498,5.4726315,5.049124,6.438572,4.790621,5.6200314,5.6901364,6.8303666,6.809111,6.9999657,3.4960194,4.700444,6.7569995,4.6073804,4.9230523,6.2059393,7.657848,6.228256,5.947767,3.7981803
t26,10.040869,0.73328036,5.2501273,5.1364717,6.2533007,4.321635,4.0052676,2.8858054,6.8769255,5.5408354,4.873839,6.913869,5.055024,7.358436,3.1717422,5.4870725,3.729963,5.675579,4.2197595,5.5283346,4.261421,4.2433386,6.6851945,6.7446957,6.592712,3.5997598,4.842858,5.7770762,4.667103,5.706753,4.9327326,3.8024127,4.7940836,4.5578613,3.8852358
t27,10.044727,0.70258,5.2654185,5.1232824,6.2578154,4.3158,4.023382,2.9084148,6.860722,5.5453067,4.8889637,6.92102,5.0209317,7.328545,3.1874106,5.5030456,3.7422948,5.681303,4.194045,5.550255,4.2521024,4.261687,6.6496606,6.7307057,6.602104,3.5824163,4.8289366,5.7760286,4.6838007,5.69898,4.943543,3.807277,4.7813597,4.5763535,3.9055343
t28,10.071148,0.7109459,5.2892823,5.119156,6.243792,4.330221,4.020108,2.9320762,6.8648853,5.5640526,4.876537,6.9169,4.978763,7.291824,3.1870441,5.49055,3.7149522,5.6838274,4.178782,5.5696034,4.2492814,4.273897,6.600888,6.722077,6.585839,3.5961254,4.8507705,5.788409,4.6738706,5.7154016,4.9121103,3.7572596,4.776646,4.565341,3.9035804
t66,9.981774,0.50289094,5.261334,5.1494455,6.260976,4.373448,4.022176,2.9465308,6.9097314,5.5064373,4.8743463,6.9408684,4.9544244,7.314354,3.2128918,5.4633107,3.7802246,5.7433906,4.1889544,5.5273023,4.2019844,4.3003693,6.5191336,6.762259,6.6200767,3.6175706,4.794849,5.7158003,4.6436005,5.6664753,4.961148,3.8506951,4.7208815,4.5379424,3.9101133
t67,10.012777,0.5361813,5.2940288,5.1419106,6.285549,4.3484845,4.0452023,2.964075,6.8824706,5.5202026,4.9017506,6.9589686,4.963184,7.301397,3.2376134,5.486787,3.7826297,5.718962,4.183509,5.5469437,4.221158,4.321134,6.544241,6.7470326,6.6181273,3.5909758,4.7915373,5.7421136,4.6698956,5.671754,4.9761443,3.8190544,4.735479,4.5661936,3.9262116
t68,9.721811,-0.15133646,5.055516,5.2361326,6.1803093,4.530554,3.9120648,2.8542488,7.1118913,5.3773394,4.732818,6.9078593,4.981355,7.44799,3.1297965,5.3210497,3.826566,5.8920097,4.272077,5.3784537,4.0994754,4.2223444,6.428754,6.895225,6.6384196,3.7732482,4.757454,5.5294275,4.483099,5.5905395,4.9594316,4.1246066,4.619752,4.3393507,3.8347616
t69,9.808586,0.07039943,5.123603,5.208467,6.2083516,4.4787364,3.9482367,2.8850515,7.0451283,5.418688,4.7789054,6.919005,4.972226,7.404852,3.1573703,5.3680086,3.8133867,5.84418,4.244562,5.4265475,4.131968,4.249101,6.4575024,6.852203,6.633957,3.7212083,4.7685485,5.589945,4.536453,5.613984,4.9625816,4.032758,4.652297,4.4060903,3.8604648
t86,9.579682,-0.42319736,4.9427977,5.275083,6.123985,4.612895,3.8598115,2.8098931,7.220462,5.310658,4.6708093,6.8975167,4.9915247,7.5084,3.0939212,5.250164,3.8458805,5.963907,4.314985,5.3050995,4.0516105,4.189762,6.3754997,6.960869,6.642662,3.8524287,4.7344613,5.43183,4.4014726,5.552212,4.9483414,4.2718687,4.5639205,4.2274795,3.8010783
t92,9.589183,-0.43133733,4.9528327,5.2722,6.128678,4.608679,3.8639522,2.8120618,7.2107453,5.314029,4.6744075,6.8977327,4.991098,7.5053077,3.0953906,5.254351,3.8443327,5.9609327,4.311701,5.309718,4.0534782,4.191987,6.379099,6.958297,6.6422334,3.8490002,4.735201,5.440413,4.404915,5.5551777,4.9494457,4.2629223,4.5675144,4.237375,3.8028216
t93,9.630364,-0.36502483,4.9887314,5.26077,6.150846,4.577945,3.8802323,2.8281298,7.175599,5.339397,4.693793,6.8985586,4.987906,7.486593,3.1073897,5.27802,3.8385139,5.9342,4.296822,5.3345127,4.071301,4.200372,6.399029,6.933532,6.642246,3.8195114,4.7468143,5.473646,4.4357443,5.567976,4.954807,4.2209067,4.5884256,4.2733808,3.8125563
t125,9.475043,-0.6811671,4.8666945,5.299296,6.0741854,4.6761537,3.8291752,2.7826517,7.291423,5.2587085,4.6380434,6.898889,4.9940915,7.545243,3.0774016,5.2005773,3.8603528,6.01626,4.3447466,5.2531714,4.017441,4.179098,6.329111,7.009873,6.6427917,3.9096594,4.710043,5.3666544,4.3410926,5.523205,4.936183,4.3831925,4.517819,4.1510644,3.7839699
t126,9.4474125,-0.73869747,4.8464117,5.3042464,6.0607867,4.6909275,3.8206968,2.774208,7.310378,5.2451534,4.629162,6.901761,4.994959,7.5519156,3.0728478,5.1909914,3.8629441,6.0290303,4.3533993,5.2420816,4.009335,4.175635,6.318061,7.021558,6.642042,3.923608,4.7024527,5.3496766,4.326432,5.516449,4.931709,4.412418,4.506062,4.130339,3.7809231
t76,9.670076,-0.2768374,5.017342,5.249538,6.1640306,4.557425,3.8942354,2.8390222,7.148412,5.355733,4.710696,6.9025416,4.9856,7.4698563,3.116467,5.297252,3.8331695,5.9163814,4.2860084,5.353853,4.0830083,4.210033,6.4125,6.917358,6.6405683,3.7997103,4.7507625,5.497402,4.4558825,5.5780463,4.9571033,4.179287,4.6023474,4.301832,3.8223462
t271,7.689348,-4.031846,3.6797116,6.1100197,2.7161036,5.4676924,2.741735,1.9761528,8.105928,3.8309495,3.8092024,8.060874,5.2787585,7.275456,3.0949721,4.4731464,3.0259595,6.3405104,4.1843457,4.385219,3.8570466,3.1818776,6.221236,7.8460083,6.0340533,4.196941,4.01324,4.7288594,4.651573,4.6527233,4.2041755,6.4234705,3.9943607,2.499348,4.9272237
t305,7.695478,-4.032692,3.6510448,6.104878,2.7065792,5.476133,2.7460136,1.9607196,8.13437,3.8343647,3.8000484,8.075022,5.281794,7.2316976,3.0776954,4.4704247,3.0295267,6.3254232,4.188105,4.357919,3.844646,3.1855927,6.2183833,7.8445907,6.021252,4.176427,4.0139937,4.7311025,4.6508055,4.652058,4.177084,6.420579,4.0280805,2.5045264,4.921717
t339,7.7215447,-4.020026,3.6347926,6.074545,2.7417831,5.482016,2.7729201,1.9513494,8.129,3.8351648,3.791915,8.050368,5.2829504,7.2256436,3.064142,4.491215,3.06001,6.309403,4.188904,4.3652387,3.8626337,3.2152438,6.191344,7.8473682,6.002836,4.1617723,4.0011606,4.7112737,4.618958,4.6785517,4.1595306,6.389584,4.0413356,2.5312219,4.920156
t340,7.6917973,-4.0293818,3.6594734,6.1036763,2.7153356,5.4795365,2.7438319,1.9591614,8.138177,3.8327777,3.7968564,8.070763,5.2840395,7.2313957,3.0890927,4.4701304,3.0309525,6.3361936,4.1862206,4.356223,3.838682,3.1852188,6.219618,7.84812,6.0309157,4.1864924,4.0200233,4.7358346,4.648158,4.6537323,4.185011,6.418854,4.019767,2.501707,4.923046
