,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
t59,-0.07335608,-0.059019968,-0.12460289,0.034446977,-0.16364412,1.7075906,-0.4064519,-0.15186943,7.696463,0.020802598,-0.3453114,6.4347115,-0.02212749,11.947323,0.01272153,3.1500971,-0.035046287,10.871351,0.17798065,3.515429e-05,9.451054,4.385937,-1.2055461,-0.3424835,-0.3119879,17.951014,-0.042979807,4.9695444,-0.1332978,18.052353,-0.08653579,3.1049407,0.53746855,-0.13122325,-0.07586469
t41,-0.030294463,-0.049372494,-0.16837737,0.03188871,-0.21960822,1.4900408,-0.43809703,-0.17533034,7.2502265,0.01675985,-0.35741693,4.2128916,-0.016071672,10.1861925,0.011769116,4.061703,-0.034578834,8.546659,0.116485626,1.2081088e-06,6.6626005,2.8896198,-1.46428,-0.19037162,-0.2763821,15.062846,-0.026754765,6.474186,-0.13221572,18.61,-0.057942793,3.9608972,0.46689624,-0.09442589,-0.095447995
t42,-0.036296014,-0.051761426,-0.16238451,0.032083247,-0.21323054,1.4892724,-0.4350847,-0.17363666,7.287305,0.017138818,-0.35806295,4.454349,-0.016740335,10.396917,0.011869605,3.9406505,-0.03473321,8.823768,0.12407825,4.5804177e-06,6.972196,3.0726542,-1.4401362,-0.21014464,-0.27922085,15.454284,-0.028917981,6.3247437,-0.13273604,18.568674,-0.061352413,3.8581917,0.47472724,-0.098216906,-0.09169351
t29,0.6033684,-0.02032532,-0.22513795,0.028663587,-0.27999887,1.402573,-0.4518595,-0.1811572,6.598946,0.011894602,-0.33306816,1.4967129,-0.0084910765,7.7322173,0.011257695,5.088288,-0.031122006,5.4524755,0.031006457,0.8437528,3.0320263,0.84929794,-1.6792858,0.1298993,-0.2419211,10.799281,-0.0023906615,7.919434,-0.12677532,18.443375,-0.02140363,4.9855947,0.37567982,-0.057512134,-0.12914686
t37,-0.016667508,-0.039243564,-0.17841637,0.03162972,-0.23110993,1.5237991,-0.43812096,-0.18209347,7.0428348,0.015129575,-0.362318,3.658243,-0.01428329,9.659751,0.011495862,4.2052,-0.0329478,7.927997,0.09963761,0.14253023,5.853161,2.50843,-1.5282533,-0.1532237,-0.2657067,14.148137,-0.02301783,6.7096853,-0.1269649,18.469404,-0.0496689,4.1077642,0.44358024,-0.08780381,-0.105193704
t53,-0.07414935,-0.055696208,-0.11764483,0.03567897,-0.15516846,1.7719448,-0.39876634,-0.15799582,7.7044954,0.020313926,-0.36134583,6.6345377,-0.022411397,12.0908785,0.012992531,3.0475187,-0.0338216,11.141386,0.18205343,3.5201127e-05,9.5292635,4.556325,-1.2270342,-0.36087352,-0.31250593,18.141459,-0.043352667,4.775252,-0.12795657,17.930727,-0.08825047,2.9318812,0.54133886,-0.13911098,-0.07357441
t70,-0.108369336,-0.06339674,-0.08531855,0.03829081,-0.1096504,1.9795616,-0.3678756,-0.13812217,8.137406,0.023928529,-0.35178337,8.463987,-0.02719306,13.52177,0.014015488,2.3676872,-0.034634106,13.052134,0.23076312,6.332107e-05,11.780223,5.7799473,-1.0129311,-0.48645335,-0.34678248,20.436668,-0.053798333,3.547611,-0.13042788,17.5085,-0.11195983,2.2758386,0.60192156,-0.17087778,-0.05819932
t71,-0.111291945,-0.06374229,-0.081863694,0.038534127,-0.10596193,2.0089068,-0.36604315,-0.13639468,8.173855,0.024193715,-0.35100254,8.637438,-0.027661147,13.663311,0.014145885,2.2930014,-0.034734122,13.234943,0.23505345,6.649243e-05,11.991589,5.912886,-0.99409574,-0.4981883,-0.3502067,20.641062,-0.05508726,3.422881,-0.13000157,17.46697,-0.113988064,2.2192636,0.6077125,-0.17445321,-0.0575376
t63,-0.0705946,-0.054534484,-0.12157073,0.03544145,-0.16226947,1.7259502,-0.4041736,-0.1614886,7.675194,0.019877037,-0.36290735,6.3897896,-0.021769706,11.905717,0.01278999,3.1645184,-0.034031577,10.867584,0.1765429,3.2638225e-05,9.251275,4.3815975,-1.2585305,-0.34457716,-0.30825832,17.846794,-0.04188611,4.9645815,-0.12907435,18.035898,-0.08535526,3.0400827,0.5343535,-0.13454169,-0.07596687
t64,-0.08406964,-0.057121772,-0.10899311,0.036462057,-0.14264466,1.8083953,-0.39208996,-0.15222235,7.8434443,0.02133806,-0.35946578,7.145474,-0.023761647,12.475553,0.013153847,2.8823233,-0.03420453,11.634651,0.19609424,4.336389e-05,10.159998,4.8655963,-1.1694869,-0.3940445,-0.3214895,18.772896,-0.04660985,4.444477,-0.12924823,17.831001,-0.09469895,2.7539196,0.5582705,-0.14712614,-0.069461904
t65,-0.09962229,-0.055800688,-0.099718966,0.037448734,-0.13059148,1.9967694,-0.3711815,-0.14013606,7.8986063,0.02294,-0.34604612,7.9896727,-0.025818916,13.216444,0.013519874,2.4497721,-0.033621766,12.552334,0.2202333,5.620911e-05,11.216462,5.4635506,-1.0520126,-0.4603665,-0.33726633,20.085443,-0.053940684,3.8824017,-0.13273431,17.64052,-0.105230175,2.4658794,0.5872608,-0.16153888,-0.0736837
t74,-0.14707687,-0.06212047,-0.06537344,0.04134143,-0.077151746,2.2026248,-0.32971814,-0.11917484,8.468654,0.02733259,-0.34064284,10.428747,-0.032072738,15.151075,0.014655785,1.6102432,-0.03472394,15.065645,0.28340295,8.9653215e-05,13.995211,7.0404243,-0.8155639,-0.60775894,-0.38664535,23.11577,-0.06660969,2.4382029,-0.13993527,17.492687,-0.1343999,1.7017577,0.6745233,-0.19999123,-0.058596715
t101,-0.24526085,-0.06519502,-0.01887136,0.043905314,-0.0042034914,2.8265235,-0.22470476,-0.053198285,9.549,0.035787858,-0.35909116,14.900267,-0.04435048,18.899313,0.017950596,0.0021611033,-0.038657833,19.662437,0.39889604,0.00014908549,18.839005,9.543427,-0.19101018,-0.8946036,-0.48378733,28.57876,-0.07852449,-0.0036463889,-0.15963745,16.932848,-0.19158615,-0.04204558,0.8925653,-0.25687262,-0.006101189
t102,-0.2555748,-0.06418283,-0.015445326,0.04409408,0.02539748,2.9126585,-0.20722227,-0.043945827,9.667303,0.037027046,-0.36145982,15.334223,-0.04570352,19.281324,0.018351624,0.0058445074,-0.038730375,20.1779,0.41124374,0.00015453057,19.337326,9.783079,-0.11454799,-0.92798936,-0.49264476,29.222044,-0.07913037,-0.018652214,-0.16398968,16.904898,-0.19822983,-0.06660085,0.92011917,-0.26162678,-0.00019027592
t80,-0.22941495,-0.066927336,-0.023636326,0.04349618,-0.016605627,2.730494,-0.24895324,-0.069980256,9.392676,0.034182955,-0.35924533,14.192207,-0.04219766,18.243301,0.01755948,0.1684811,-0.039828137,18.914,0.3806547,0.00013870958,18.018234,9.191897,-0.31741276,-0.85399014,-0.4656575,27.70726,-0.07763391,0.31946406,-0.15763986,16.949133,-0.18183473,0.092880026,0.85431665,-0.24808049,-0.01746092
t81,-0.2074646,-0.06733882,-0.033055454,0.043451406,-0.029039947,2.4578195,-0.27885932,-0.08953884,9.181932,0.032171804,-0.35477436,13.23894,-0.039265014,17.421253,0.016891265,0.5467056,-0.038471613,17.831411,0.35268855,0.00012538358,16.931614,8.617637,-0.50139815,-0.7790328,-0.44208372,26.362043,-0.07602303,0.8509439,-0.1513112,17.138063,-0.16811073,0.6573512,0.7974864,-0.23610675,-0.033874065
t73,-0.13170236,-0.05860718,-0.07488103,0.040403564,-0.09137059,2.133908,-0.3410046,-0.1232189,8.284084,0.026201565,-0.33843285,9.763637,-0.030333545,14.651818,0.014154422,1.8262081,-0.03369791,14.380753,0.2666612,8.1809536e-05,13.298781,6.590064,-0.8769617,-0.5681128,-0.37267298,22.3259,-0.06397483,2.8221211,-0.13567032,17.526024,-0.12637025,1.8591015,0.6452789,-0.18948676,-0.063630395
t62,-0.07201165,-0.050465837,-0.12707098,0.035286296,-0.17001505,1.757301,-0.3972167,-0.15848951,7.5883713,0.019977713,-0.35534427,6.3837695,-0.021580929,11.98947,0.012568234,3.078391,-0.033599928,10.892019,0.1787653,3.3739187e-05,9.286737,4.4144316,-1.2442305,-0.35143983,-0.31035966,18.088203,-0.043735955,5.0028477,-0.13304667,18.09658,-0.08527685,3.0620027,0.5348946,-0.13311404,-0.084915265
t21,0.30689105,-0.028004844,-0.19935492,0.02709577,-0.24368943,1.447742,-0.4330896,-0.17404863,6.4375925,0.012112958,-0.3308514,2.0124364,-0.009456474,7.910129,0.010776081,4.528347,-0.032399062,5.9362826,0.048045833,0.6131004,3.6990178,1.2931904,-1.5243838,-0.047229998,-0.23443605,11.236515,-0.011043849,7.146248,-0.11474161,17.26639,-0.027496383,4.388689,0.3709439,-0.06402021,-0.111902304
t15,2.176687,-0.028578002,-0.2864389,0.024633301,-0.36989072,1.5427626,-0.42070058,-0.13290802,5.5207677,0.0075511388,-0.27065215,-0.093921304,-0.0018262683,4.719511,0.012608438,5.8767853,-0.023692736,2.522527,1.9040033,2.608296,-0.08308945,-0.08457054,-1.8866515,1.8581768,-0.1934574,6.8219132,1.2516279,7.810507,-0.1375549,17.127129,-0.0017421591,6.2299247,0.32861137,-0.020119203,-0.11630017
t6,2.4761155,-0.034844857,-0.2836742,0.022542281,-0.37394655,1.6347531,-0.38515177,-0.11674163,5.0196404,0.007517064,-0.245606,-0.12783423,-0.0011911207,4.170516,0.012407799,5.7822447,-0.019894106,2.0890596,2.4472713,2.8973553,-0.15981078,-0.08089675,-1.8720447,2.3247721,-0.17603578,6.079084,1.5410618,7.222139,-0.12434165,16.457922,-0.0013507088,6.2227855,0.32405937,-0.013036601,-0.10737355
t16,-0.0016255482,-0.03800087,-0.16041526,0.023405446,-0.2036197,1.3710972,-0.39159116,-0.14747335,5.9986587,0.012398721,-0.29648784,2.4392242,-0.0103226425,7.8777814,0.010549786,3.7876616,-0.032457903,6.161036,0.07104573,0.4888647,4.579788,1.4473088,-1.2774699,-0.12028509,-0.22900718,11.259561,-0.020214694,6.09504,-0.12027311,15.465531,-0.038962033,3.5816114,0.36158752,-0.06624897,-0.09882689
t17,2.0377002,-0.02692054,-0.26318073,0.022764299,-0.34589624,1.5374504,-0.40884638,-0.122708805,5.2499313,0.0075564394,-0.26485378,-0.08234683,-0.0016025633,4.680584,0.011910472,5.462278,-0.024168763,2.5237248,1.5439038,2.4632082,-0.039609592,-0.076402195,-1.715352,1.5437657,-0.18307555,6.629709,0.9797948,7.3525343,-0.13179432,16.20257,-0.0029632142,5.698336,0.31530276,-0.02007314,-0.11557023
t12,2.4121797,-0.033718437,-0.28173777,0.022638418,-0.37033042,1.617951,-0.39056832,-0.118213944,5.0542216,0.007682209,-0.24988954,-0.12147176,-0.001170532,4.2390513,0.01228895,5.734305,-0.02069621,2.1675315,2.3215723,2.837846,-0.14129224,-0.07975022,-1.8507074,2.1985464,-0.1789717,6.164891,1.4653729,7.279244,-0.1282186,16.448515,-0.001711914,6.1270127,0.32244658,-0.013201564,-0.107512206
t11,2.1835954,-0.030005915,-0.2715147,0.022704123,-0.35639185,1.5780721,-0.40090457,-0.12132592,5.1493,0.0076021096,-0.25810823,-0.09838712,-0.0013922213,4.4801617,0.012066696,5.5545316,-0.022558987,2.3811073,1.895081,2.63229,-0.085846566,-0.07762751,-1.7724074,1.8094282,-0.1813683,6.4195404,1.1774285,7.3239093,-0.13083167,16.27055,-0.0022094126,5.8790984,0.31760174,-0.017422656,-0.11040089
t9,2.6101825,-0.03714495,-0.28862315,0.0224636,-0.38066772,1.6576766,-0.37700734,-0.11487696,4.977287,0.007331467,-0.2413575,-0.14071229,-0.0011383485,4.0481544,0.012615265,5.900303,-0.0188918,1.9541204,2.675286,2.9724092,-0.19173126,-0.0836453,-1.9170597,2.5876071,-0.17351139,5.9249315,1.7435744,7.180228,-0.12163173,16.611668,-0.0009065363,6.4082227,0.32863995,-0.011242191,-0.107644424
t5,3.0565307,-0.04175023,-0.27980468,0.01838881,-0.37235835,1.9463373,-0.30579948,-0.09168746,3.9965477,0.005132409,-0.21642122,-0.1719289,-0.00076170044,3.2870703,0.01118203,5.6115355,-0.010200092,1.1179854,3.6166785,3.3887885,-0.27851257,-0.065193854,-1.8311858,3.231848,-0.13975076,4.8296556,2.2574277,5.8924236,-0.08760472,15.240473,0.055710994,6.3996854,0.3046674,0.026701272,-0.07480037
t18,1.8532494,-0.02671266,-0.2351777,0.019524856,-0.30791834,1.5683554,-0.38206115,-0.10290576,4.6866374,0.006698481,-0.2511326,-0.07856526,-0.00085652067,4.265206,0.01037348,4.757685,-0.020519568,2.3171542,1.4404372,2.374856,-0.023078496,-0.06869784,-1.454629,1.3554846,-0.15320688,6.1443295,0.76517427,6.4169836,-0.10612533,14.410131,-0.0024042593,4.9096165,0.2800571,-0.019199403,-0.088110894
t19,2.1152515,-0.030804012,-0.25031826,0.019360807,-0.32710797,1.6671972,-0.3683681,-0.10055596,4.486254,0.006583342,-0.24323389,-0.10317249,-0.00054235786,3.970675,0.010567014,4.94988,-0.017859379,2.0376735,2.036437,2.6721203,-0.09378339,-0.06886197,-1.5492381,1.7649221,-0.15115805,5.833121,1.0773596,6.3616543,-0.107156634,14.596283,-0.0014169862,5.264341,0.284096,-0.013241437,-0.08031725
t20,2.1573136,-0.031372763,-0.2524173,0.019319836,-0.33008188,1.6821666,-0.3665201,-0.10026553,4.4576316,0.006559529,-0.24196655,-0.107181095,-0.0004991756,3.931144,0.010588565,4.9803348,-0.017518155,1.9941949,2.1270454,2.718779,-0.10378273,-0.06913365,-1.5630571,1.8268787,-0.1510116,5.7837048,1.12885,6.3482203,-0.10711426,14.621504,-0.0012638527,5.307172,0.28476605,-0.012348279,-0.078925006
t26,6.1307464,-0.005624544,-0.28005826,0.009335888,-0.38897836,1.8584045,-0.014074653,-0.042004827,1.7049503,0.7063872,-0.18320571,-0.21959531,-0.000900134,1.6536552,0.005780992,4.4981675,1.4638594,-0.12554114,7.4516726,3.898356,-0.5617969,-0.029480979,-2.1188173,6.5269413,-0.13827464,3.099033,5.6230073,2.3008668,0.74781305,13.3289385,-0.0010492745,7.615357,0.32283565,1.3200042,-0.028086416
t27,5.8294578,-0.0077004507,-0.2748161,0.009489612,-0.37997657,1.8653433,-0.03108795,-0.043990355,1.7169988,0.6914486,-0.18337063,-0.21807276,-0.0008444111,1.6732221,0.005796304,4.4125643,1.3731151,-0.11509321,7.1897016,3.844062,-0.5413073,-0.022780607,-2.046773,6.2504525,-0.13179183,3.0955334,5.266188,2.3640027,0.59174824,13.049203,-0.00039062757,7.4065256,0.31127378,1.2049754,-0.026645433
t28,6.908881,0.12459921,-0.27201205,0.0074737123,-0.38436547,1.8593719,0.6267446,-0.025003467,0.97900045,0.91689783,-0.1675969,-0.20722239,-0.00066086324,1.4035906,0.0048225285,4.1104164,1.7811155,-0.16419546,8.221738,3.6628716,-0.577997,-0.016468138,-2.187263,7.158503,-0.1579581,2.625267,6.6363206,1.5667052,1.360028,12.874636,-0.003938517,7.7205606,0.33177757,1.8816309,-0.019913489
t66,6.7298985,0.3022978,-0.20637947,0.004988699,-0.32602006,2.4807367,-0.0025704028,-0.024977794,-0.1011766,2.8705244,-0.20165728,-0.20152614,1.5922143,0.7207005,0.002751564,2.0326896,1.8406807,-0.1372007,10.640334,3.0201106,-0.3352198,2.1489718,-1.7347829,7.09264,-0.13802774,1.6419868,6.9194803,-0.020604646,0.7664901,8.94482,-0.005841076,6.546218,0.26277232,3.4998276,1.813232
t67,7.155377,0.38400716,-0.2136182,0.0048849424,-0.3382151,2.415013,0.26822817,-0.025038082,-0.10553527,2.9629388,-0.19841932,-0.20214872,1.5053277,0.7172566,0.0027834126,2.1998966,2.0091386,-0.15287219,10.992881,3.0699646,-0.3646587,2.0441945,-1.8273883,7.5089684,-0.14946228,1.6422118,7.4314857,-0.025021028,0.9501092,9.447687,-0.0065745274,6.870239,0.27923295,3.6604567,1.7122681
t68,5.468408,-0.022151958,-0.14279532,0.005446378,-0.35408485,4.0503,-0.16428663,-0.074025765,-0.2307429,5.379229,-0.29950643,-0.24167302,4.081688,0.5615662,0.0037134255,0.54524076,0.8745323,-0.04714511,13.618426,2.7005103,-0.056277554,5.001792,-1.334255,6.6402907,-0.084529914,0.32049128,6.256758,-0.1131417,-0.030962795,6.256356,0.357297,6.311804,0.2175601,4.740858,3.899977
t69,7.1487827,-0.014716024,-0.18047217,0.0052265776,-0.38926643,3.83414,-0.08643836,-0.06819508,-0.25912824,5.664021,-0.29239687,-0.24755578,3.7140057,0.43704122,0.0044446634,1.0916594,1.450468,-0.10983986,14.977655,2.944879,-0.17280667,4.7847576,-1.7789022,8.296453,-0.12582538,0.4356655,8.233887,-0.12319158,0.066611335,8.107193,-0.0011688903,7.6482534,0.28491607,5.33392,3.7287323
t86,3.4827545,-0.08220511,-0.025755323,0.012252845,-0.40003577,4.189282,-0.36833873,-0.11660916,-0.29410788,8.598283,-0.36592788,-0.26520222,6.107496,0.67888194,0.004425204,0.0537573,-0.005983496,-0.031018283,16.39573,1.908581,1.2380852,9.739193,-0.46373886,6.0212035,-0.040756695,0.5119358,4.9654894,-0.22609185,-0.240492,2.8143044,0.7660026,5.6309466,0.18759027,4.9145017,7.223175
