,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
t11,-0.09427897,-1.4822227,8.720671,8.068901,7.2527966,-0.067368835,4.1401544,7.425836,3.03797,0.009213288,7.370299,0.36027724,8.321052,-1.0465091,-0.42763758,0.36119092,-0.0077784117,-0.35868683,2.2279375,0.32233492,-0.046519455,0.0028427409,-0.034497745,6.2535133,-0.743856,-0.025848957,-0.5301159,5.6479383,3.1261857,2.2282457,0.07954544,0.0054492457,-0.04586271,0.036074694,15.512349,21.487112
t12,-0.037027027,-1.0763886,9.469834,-0.010210243,-0.027280742,2.9869757,1.4490296,2.4059286,0.071949795,0.03761755,-0.15346928,0.23653874,0.59473443,-0.86961615,-0.24571897,0.076937474,6.590949,1.9093665,-0.0013159992,0.114774615,-0.34338358,0.0014647521,-0.038652588,11.483106,-0.4292814,-0.016239418,-0.57505924,4.8930817,-0.03076127,1.5554004,5.794658,6.770531,7.7195244,0.89463395,16.696655,14.278454
t13,-0.036909014,-1.0776501,9.4998045,-0.010285734,-0.027511397,2.9992886,1.4717304,2.4298353,0.07199269,0.037598144,-0.15335032,0.23742276,0.5834489,-0.8739469,-0.24514982,0.07839564,6.5785093,1.9083018,-0.0012735899,0.11452927,-0.34172216,0.001555953,-0.038933437,11.514004,-0.42983186,-0.016272139,-0.5761937,4.9230666,-0.029203365,1.5486369,5.7922516,6.767285,7.7432394,0.89344746,16.710945,14.304465
t14,-0.0914348,-1.4622964,10.492265,7.878465,11.054238,-0.09942509,1.3315175,7.6567497,2.514972,0.0077535845,8.148125,0.4041697,7.1850963,-1.0328743,-0.4344716,0.34567013,-0.016021296,-0.3945924,1.5100154,0.34803933,-0.01333392,0.0037685996,-0.012625852,5.708024,-0.9897694,-0.025583768,-0.59670156,5.2519603,2.288519,2.3452566,0.06143525,0.004027293,0.7720787,0.13004807,14.843101,20.980745
t15,-0.091896005,-1.3784995,7.6441164,7.6244164,6.232996,-0.055390526,4.7085543,7.0260963,3.21629,0.009604414,6.9321036,0.32820013,8.119973,-0.98707205,-0.39492324,0.34418383,-0.007888821,-0.3256793,2.3208258,0.29178166,-0.040002573,0.0026674205,-0.031681858,5.743334,-0.6381396,-0.023555236,-0.46335465,5.414078,3.0031223,1.8856871,0.08606456,0.0058563896,-0.090750545,0.023623547,14.46827,19.78712
t16,-0.0363256,-1.086975,9.54409,-0.011024943,-0.02679184,3.0053425,1.5693129,2.4486883,0.07221308,0.03808992,-0.15265015,0.2385185,0.6068619,-0.8750969,-0.24973093,0.077978946,6.6605797,1.8391645,-0.001340748,0.115970746,-0.34331584,0.0014740402,-0.039003454,11.581507,-0.43196714,-0.016258158,-0.58022445,4.9061537,-0.030642541,1.5715238,5.78609,6.74947,7.6866975,0.89940965,16.836136,14.475296
t17,-0.033644028,-1.0360073,8.992589,-0.016729277,-0.031106414,3.3463068,1.4389296,1.9602298,0.07247253,0.037762064,-0.16574797,0.22779417,0.37129593,-0.83025205,-0.2294603,0.0796081,6.7089815,2.2681088,-0.0017728899,0.10231896,-0.33723357,0.0012355755,-0.036929954,11.553808,-0.3727002,-0.015635654,-0.54418075,4.7898097,-0.032128334,1.3129675,6.0385833,6.781094,7.9656606,0.8851965,16.086838,13.6431055
t18,-0.084700346,-1.3078456,9.795722,7.103022,11.0065975,-0.09384158,0.6405204,7.0968113,2.2532325,0.008273127,7.751471,0.3758286,6.422489,-0.92759424,-0.38827088,0.31146187,-0.018175067,-0.3677915,1.2110364,0.3185121,0.0071860063,0.0037596566,-0.0031037338,4.864185,-0.9491907,-0.022682173,-0.538639,4.595217,1.8040936,1.9850587,0.05325987,0.00362766,0.7981803,0.2705917,12.901193,18.45254
t19,-0.073525615,-1.1752675,6.802495,6.184527,5.8162823,-0.013468177,2.9088604,5.5732045,2.1353912,0.009004716,5.2869787,0.26785535,6.4725547,-0.7970194,-0.33664164,0.27761164,-0.0023288066,-0.2874595,1.9074363,0.24762416,-0.036935795,0.0019012846,-0.030095374,5.174319,-0.5925627,-0.02177931,-0.43951315,4.212677,2.4805112,2.1642911,0.047713403,0.004195368,-0.028809337,0.052315928,12.491296,17.308807
t20,-0.071851656,-1.1634991,6.735496,6.1550817,5.62281,-0.010412643,2.891269,5.5396743,2.089875,0.009130299,5.212428,0.26100338,6.447276,-0.7939355,-0.33827898,0.27703574,-0.0011551747,-0.28531754,1.913398,0.24613176,-0.03858962,0.0018109401,-0.03118185,5.0759835,-0.5882073,-0.021234287,-0.43172213,4.114202,2.4469533,2.113969,0.04928435,0.0037770865,-0.03467636,0.0487566,12.316309,17.15314
t21,-0.10285401,-1.480805,7.6536837,8.219826,6.2866282,-0.08876776,6.545879,7.970167,3.833102,0.008845874,7.9817677,0.3411418,8.952617,-1.0731049,-0.41552207,0.37670112,-0.011801628,-0.32368097,2.6969647,0.29411933,-0.033239447,0.0032666777,-0.031014757,5.8166423,-0.6239954,-0.02443675,-0.44570702,6.3238945,3.1383064,1.6227134,0.11813491,0.0078008375,-0.13887247,0.007697138,15.513127,20.578903
t22,-0.07944024,-1.3166926,7.8872275,7.022919,6.7855887,-0.029885717,3.0081024,6.3446426,2.3731868,0.0088901585,6.0877147,0.3086521,7.16692,-0.9028785,-0.3856813,0.31292978,-0.0033002556,-0.32173324,2.0430462,0.28459358,-0.043004196,0.0021668149,-0.03308892,5.729899,-0.6924005,-0.024049064,-0.50084686,4.79498,2.6779804,2.3877087,0.057304267,0.0042712362,-0.0073855566,0.05001667,13.978854,19.42772
t23,-0.068752035,-1.1166316,6.3069096,5.893908,5.290181,-0.0016700196,2.9237585,5.329172,2.0571682,0.009522839,4.896444,0.24706796,6.2838306,-0.7503961,-0.3217332,0.26058543,0.10172847,-0.26797843,1.9292092,0.2322499,-0.03915361,0.0015542536,-0.029981496,5.083727,-0.5483118,-0.02080896,-0.4163838,3.98866,2.3370469,2.1686578,0.04927875,0.003800006,-0.039751396,0.06770296,11.962687,16.520555
t24,-0.089436755,-1.272984,10.531612,7.1671634,13.384994,-0.12364536,-0.035602055,7.358228,2.5855274,0.008056188,8.970933,0.4063034,6.060613,-0.92923427,-0.38834676,0.32763594,-0.029385017,-0.38250235,0.74123055,0.32486317,0.5618818,0.0042995047,1.5330726,3.9764602,-1.0884198,-0.02127412,-0.5198289,4.643254,1.2576684,1.6727647,0.05049056,0.0024178075,0.9791054,0.7644515,11.891191,17.282307
t25,-0.102946796,-1.4218478,6.780692,7.992354,5.4852214,-0.093428455,7.7925415,8.01393,4.1282115,0.010150489,7.906748,0.31550148,8.943191,-1.0267551,-0.3939768,0.38067552,-0.01211554,-0.28422397,2.870448,0.26385325,-0.023325484,0.0031849197,-0.028247505,5.482354,-0.5399119,-0.022704897,-0.3784683,6.5271463,3.0987914,1.2345536,0.1278921,0.008957716,-0.20407118,0.012812499,15.093915,19.381481
t26,-0.07132048,-1.1837771,6.7991414,6.2910104,5.9010053,-0.010545345,2.9173796,5.6409945,2.2307544,0.009579313,5.3865347,0.2688124,6.5798664,-0.8017368,-0.34443045,0.28205502,-0.0019907611,-0.28745624,1.9602225,0.25265956,-0.035814546,0.0017184505,-0.03144621,5.23926,-0.5941657,-0.021816434,-0.44118145,4.2821336,2.4308124,2.2452002,0.051365755,0.0039093182,-0.02457873,0.05354814,12.576025,17.444742
t27,-0.057551015,-0.9211385,4.6539197,4.805991,4.0522246,0.3059052,2.739067,4.033352,1.7526293,0.012733528,3.9156096,0.1945479,5.4845057,-0.5899574,-0.26056272,0.22794951,0.12035933,-0.21311443,1.770462,0.18051548,-0.022335647,0.0006870963,-0.028666366,4.1559157,-0.3834831,-0.017404636,-0.33133703,3.2357826,2.2172513,1.9495568,0.038178246,0.0034206053,-0.07740024,0.070104115,9.808974,13.865969
t28,-0.09676556,-1.306665,5.8658743,7.421465,4.623423,-0.08551992,7.967449,7.4973936,4.0372834,0.010881543,7.3383064,0.28091255,8.475566,-0.93637913,-0.35908064,0.36045244,-0.011169712,-0.24721447,2.819294,0.23255058,-0.014040846,0.0027712919,-0.026717233,5.041655,-0.45747247,-0.020584345,-0.32149947,6.2281384,2.926603,1.0265062,0.12390467,0.008684776,-0.23156598,0.021895183,14.022885,17.683258
t29,-0.072540835,-1.001108,8.635089,5.7190304,12.090721,-0.095794305,-0.069349185,5.973982,2.2462537,0.007988177,7.902141,0.3372212,4.654052,-0.738083,-0.3091129,0.27366978,-0.029694324,-0.31476754,0.36188963,0.25749388,0.74766123,0.0036384582,2.1585853,2.7747967,-0.9346585,-0.016527425,-0.401016,3.710954,0.82148015,1.1806607,0.034691244,0.0011150348,0.84353155,0.77659374,8.994452,13.219316
t30,-0.029375203,-1.0345381,8.3330765,-0.034225322,-0.054946564,5.6379833,1.7002232,0.47809422,0.09342818,0.041551065,-0.25853452,0.23070845,-0.0346978,-0.8778886,-0.14676307,0.14275467,7.354346,5.646597,-0.0053895223,0.086837046,-0.3482805,0.0011992572,-0.036035594,14.516012,-0.12239058,-0.016461117,-0.47171634,6.408572,-0.053639017,-0.020161679,8.72239,8.845714,12.381425,0.84212977,15.716911,11.816381
t31,-0.024125937,-0.99386865,7.487698,-0.04272896,-0.060854323,6.4725685,1.9796418,-0.0021889596,0.09748443,0.043487817,-0.29050058,0.22207648,-0.05278889,-0.8479311,-0.112755,0.17618185,7.217623,6.9939346,-0.006663514,0.07630775,-0.34339675,0.0010014622,-0.034874093,15.148326,0.11872733,-0.016176492,-0.4212797,6.819154,-0.054427404,-0.040678732,9.2978945,9.344506,13.612479,0.79954284,15.10139,10.60638
t32,-0.08347558,-1.0927044,3.1290889,6.474899,2.7770357,1.763803,1.5659397,3.1505816,2.2720609,0.011691907,4.146198,0.2772466,8.36901,-0.7367066,-0.27984765,0.31435564,0.7726798,-0.3375583,1.5306506,0.26480862,0.31854856,1.024241,-0.03989024,5.7483277,-0.32296824,-0.020079281,-0.40496942,2.2496376,3.7561407,1.1547874,0.030363334,0.00457713,-0.34089333,0.13886663,9.648262,18.157606
t33,-0.08305647,-1.0895032,3.1019535,6.43599,2.7778227,1.7855556,1.5031579,3.1093879,2.2866526,0.011614853,4.1245604,0.27624267,8.35692,-0.73625904,-0.27898046,0.3112609,0.7576837,-0.3370841,1.520403,0.2645369,0.33996004,1.015024,-0.040387668,5.719933,-0.32142365,-0.020117532,-0.40424827,2.2120805,3.7765207,1.1871347,0.029459115,0.0045613265,-0.34032285,0.14128032,9.587681,18.111803
t34,-0.08417315,-0.9994754,0.85171753,6.244139,1.4115465,2.5602982,0.9708646,1.564783,2.0893161,0.014509192,3.343049,0.25758693,9.172042,-0.6555031,-0.23682205,0.31595185,1.3136894,-0.32575423,1.0473088,0.24447775,0.7715826,2.0438168,-0.042695142,5.984695,-0.15980656,-0.018975064,-0.33742654,1.2147768,4.436779,0.7061151,0.033749033,0.005701267,-0.4730172,0.18622875,7.578785,17.6204
t35,-0.09149689,-1.1509528,2.2008815,7.188537,2.461076,2.35669,1.1401098,2.5094018,2.4870608,0.014816225,4.1330514,0.30533054,9.791761,-0.77300364,-0.28500935,0.34816378,1.2203468,-0.36677858,1.1140714,0.2831586,0.6768872,1.6219046,-0.04461063,6.4892635,-0.26663142,-0.021539008,-0.40098488,1.8910097,4.621185,0.82607883,0.040845435,0.006374725,-0.4467063,0.16563453,9.222848,19.825657
t36,-0.08329497,-1.1071848,3.2761679,6.553262,2.8812485,1.75444,1.5313159,3.2333264,2.320233,0.011676968,4.22429,0.2826532,8.410474,-0.7469732,-0.28521684,0.31733173,0.76694816,-0.3432124,1.5424705,0.2691554,0.31324014,0.9671768,-0.04026242,5.7926407,-0.3338466,-0.020367565,-0.41439757,2.2922738,3.7682753,1.1998991,0.029577482,0.004633753,-0.33575588,0.14018095,9.787684,18.382708
t37,-0.08307442,-1.0939269,3.1430314,6.4789166,2.7896821,1.7893339,1.4927976,3.1319766,2.2761083,0.011826628,4.146274,0.27801818,8.376142,-0.73834926,-0.2820565,0.3149219,0.7635797,-0.33836693,1.5224845,0.26646835,0.33414972,1.0456067,-0.040231954,5.7459373,-0.32796088,-0.020154038,-0.40904343,2.2263052,3.7675579,1.1909891,0.029351177,0.004454076,-0.33678302,0.14003988,9.65807,18.212343
t38,-0.05765222,-0.87532777,8.527042,5.180425,14.953275,-0.1363474,-0.15136983,5.632661,2.4136333,0.015994346,9.65186,0.36745355,3.5208948,-0.6315802,-0.3021224,0.32583198,-0.0431576,-0.28843075,-0.0017071739,0.21152946,1.4288242,0.0037082771,4.9059515,1.6152614,-1.009168,-0.011517827,-0.33693996,3.6782444,0.41827238,-0.0015435413,0.024801414,0.060813557,1.523065,1.5762855,6.839671,10.3499975
t39,-0.09729336,-1.15229,3.2210686,6.949621,2.5099716,-0.09017607,11.748426,7.6223955,5.267128,0.015907642,7.1813545,0.2143399,8.586622,-0.8183089,-0.2985802,0.38296288,-0.012507678,-0.13987066,3.5382848,0.13909826,0.048290405,0.002581823,-0.018580604,4.1365,-0.19594872,-0.01587675,-0.12982811,6.7739096,2.9720178,-0.0043685897,0.16316001,0.012695085,-0.42700386,0.045249682,13.017267,14.378438
t40,1.7075367,-0.6224687,1.217692,-0.033150926,4.5215497,0.2763321,1.4006412,1.0820073,0.020853795,0.04046061,-0.0022824395,0.14385132,0.83447,3.5731928,-0.21783814,0.17928107,-0.0015397383,2.8031723,3.2517958,3.6162813,3.5158353,0.003301941,-0.050710186,5.972322,-0.10503717,-0.018240903,-0.3528951,1.1024044,2.158942,7.9610224,0.9944868,0.0012111793,1.3181375,0.33558026,12.747214,13.409733
t41,0.00015890598,-0.7098483,3.2958267,0.47075218,3.351724,0.06326888,1.7934326,1.920202,0.010821435,0.029943418,0.37171745,0.12115223,1.9610612,0.07057303,-0.23574671,0.12915088,0.30784944,0.507893,2.536905,0.67667633,1.5217872,0.001776085,-0.0465296,4.839152,-0.2829028,-0.016352007,-0.35652062,2.0611832,1.7441657,5.5159144,0.118859336,0.0011200604,0.8923337,0.22373515,11.348266,12.919333
t42,0.7567356,-0.43236503,0.563509,-0.02807944,2.2229125,0.80709624,1.3534069,0.14498338,0.013700158,0.033042546,-0.03022564,0.066344745,0.71753335,2.2790716,-0.15745628,0.11742406,0.20389405,1.9128733,2.2416573,2.7777553,2.4007733,0.0011733988,-0.04095382,4.0739393,-0.0291621,-0.012613726,-0.21813266,0.75412935,1.5258809,5.576723,0.57992876,0.0015472411,1.372562,0.16244672,8.829354,8.931599
t43,-0.043241818,-0.67562586,2.756377,3.6604633,2.1625843,0.6410939,2.3808303,2.8818278,1.2800802,0.011623903,2.4502525,0.12515289,4.282287,-0.3994514,-0.20032486,0.17251909,0.3571564,-0.13819951,1.8062243,0.11498747,-0.0048354417,0.18286012,-0.026476728,3.1313322,-0.24677858,-0.012741796,-0.23707773,2.2824273,1.9927962,1.6702455,0.03667437,0.0010322588,-0.07464373,0.09374851,7.5899525,10.3307085
t44,-0.045451675,-0.6989832,3.085327,3.8236246,2.3596706,0.61598545,2.389247,3.02957,1.2949954,0.010562316,2.6009667,0.1306629,4.437903,-0.42547855,-0.2111053,0.17740297,0.3271809,-0.14720874,1.75087,0.1232484,-0.010320254,0.097064435,-0.026991166,3.1976957,-0.2691779,-0.013177731,-0.2450669,2.3198733,1.942681,1.6923279,0.036594052,0.0011836139,-0.076789506,0.08631522,7.798566,10.688095
t45,-0.103793696,-1.2187076,3.4379547,7.3197327,2.7108526,-0.098516375,12.544248,8.153597,5.6650753,0.016007176,7.6607213,0.22811949,9.053055,-0.8748705,-0.31407502,0.40529186,-0.013665291,-0.14717992,3.7146266,0.14599733,0.022179864,0.0030203492,-0.018421998,4.297591,-0.21014217,-0.016546592,-0.13483557,7.234012,3.106372,-0.008175372,0.17464447,0.013795885,-0.45445248,0.046943337,13.757943,15.062424
t46,-0.053696815,-0.5111979,0.036514733,3.8020022,-0.010445016,3.8655868,-0.044932865,-0.017098267,0.658825,0.015491846,2.146043,0.15536034,7.486558,-0.26392174,-0.10121429,0.2819129,2.4361267,-0.19634944,0.9736602,0.12816308,1.6819253,4.3541207,-0.03004428,4.8895435,1.8399739,-0.010825379,-0.15001467,0.026348682,3.932023,-0.0078060003,0.33962035,0.0045554694,-0.52961296,0.19443746,0.94719964,11.412528
t47,-0.083068006,-0.91378707,0.012107273,5.749623,0.29405704,3.3312483,0.36496815,0.2747267,1.8206366,0.018363565,2.863228,0.24345028,9.965006,-0.5945956,-0.20321591,0.33267426,1.9203538,-0.31784272,1.0252174,0.22695762,1.1561246,3.0524895,-0.046012286,6.3708553,-0.017885344,-0.018046279,-0.2928828,0.2173542,5.0568633,0.3241893,0.027276145,0.005831225,-0.6063535,0.2307464,5.5981584,17.170835
t48,1.832179,-0.57457215,0.572363,-0.042304624,4.4117723,0.32775512,1.2653146,0.78430873,0.019912018,0.04152821,-0.0050936523,0.1350202,0.70080376,4.0199003,-0.2040138,0.17415221,-0.001489187,3.0417511,3.2394533,3.9465308,3.846526,0.0033711123,-0.051835556,5.7129145,-0.0722965,-0.01785855,-0.32317215,0.85462457,2.018541,7.922686,1.0312281,0.0012236927,1.4179561,0.3239133,12.262952,12.731395
t49,1.5999647,-0.6584476,1.466068,-0.028444001,4.6640286,0.18784252,1.3851476,1.288971,0.01995271,0.039695706,0.08883944,0.15112409,1.0250813,3.3394642,-0.22730865,0.17739251,-0.0012361099,2.6338966,3.2625997,3.3435705,3.5124273,0.0034648555,-0.052901912,5.9888535,-0.13784882,-0.018749934,-0.36730325,1.2674787,2.143735,7.96444,0.86605287,0.0010081831,1.2263923,0.34084252,12.978076,13.88909
t50,-0.09392083,-1.0490847,0.0057697673,6.6651583,0.9415858,3.4533057,0.3253758,0.7006443,2.229108,0.018599622,3.4321566,0.28579018,10.908604,-0.7080103,-0.24543564,0.3723274,1.9408956,-0.36231,1.0003844,0.26875964,1.179181,3.056585,-0.04854001,6.9924407,-0.09830977,-0.020418622,-0.33978355,0.50977767,5.4451466,0.37373215,0.035971086,0.006365325,-0.63633704,0.23681854,6.824996,19.282879
t51,0.21086603,-0.480925,4.788828,2.7485723,13.791619,-0.10520931,-0.2150695,2.7296999,0.2098269,0.01969251,8.140952,0.29248458,2.0262969,-0.13049439,-0.2267305,0.31449386,-0.053405672,-0.21264352,-0.0028381706,0.10199417,1.2506971,0.0005434595,6.708682,-0.0018554658,-0.6621581,-0.0006329716,-0.21304172,3.330953,-0.0005800245,-0.048420336,0.010550224,1.6375291,2.9038446,2.0260084,0.6635853,3.7769449
t52,0.6289483,-0.81081116,4.2444177,-0.0461963,-0.06954047,7.9565754,3.4070988,-0.014247699,0.10531177,0.051370572,-0.35026336,0.1763491,-0.066716306,-0.5982967,-0.045198847,0.29933423,4.790562,11.336328,-0.0069624027,0.05057474,-0.29137394,0.0013146955,-0.025933184,16.038116,3.4692698,-0.01196892,-0.25096568,7.71138,-0.10176418,-0.08304074,9.750756,10.744937,16.01377,0.5870944,11.726703,5.6988187
t53,-0.039387073,-0.8139865,8.255979,4.823568,18.322462,-0.16107085,-0.21073405,5.254292,2.027986,0.019011911,11.465998,0.4086145,3.0038183,-0.51822376,-0.32588628,0.39752454,-0.059336394,-0.30823696,-0.003985315,0.17343563,1.9367008,0.003596689,7.284465,0.7318401,-1.1249673,-0.0071319076,-0.30831382,4.4421453,-0.021186808,-0.04392011,0.01417769,0.7299605,2.433412,2.2638066,4.7537403,8.523918
t54,3.0614905,-0.33639637,0.018143795,-0.094260536,4.653757,0.6986179,1.1196605,-0.005120468,0.025654025,0.054832645,-0.052203886,0.08814855,-0.011295934,7.129329,-0.14823246,0.17499536,-0.010678133,5.105963,3.8426986,6.8388314,5.828144,0.00367982,-0.05427155,5.9306383,1.4891179,-0.016808357,-0.17781578,0.017200805,1.8601694,8.906317,1.6236469,0.004164031,2.5651953,0.26738045,11.195533,9.794409
t55,-0.09107216,-0.9955534,1.1643099,6.3988514,1.3037049,-0.047340255,14.357684,7.5749326,6.455004,0.02115655,6.4964223,0.16295576,8.517973,-0.7123983,-0.23568492,0.4097122,-0.016085511,-0.05397281,3.5448606,0.055537347,0.2072942,0.003058818,-0.013377824,3.4864213,-0.00068493816,-0.011599619,0.46771842,7.0540257,2.8908875,-0.041188926,0.2011933,0.015054604,-0.5627378,0.07226932,12.020012,11.08271
t56,-0.069621705,-0.7830144,0.085993916,5.358928,0.8768511,-0.013885851,13.633789,6.6092486,6.1765885,0.022958752,5.6513295,0.12732439,7.655602,-0.54875886,-0.18090035,0.40691602,-0.015783941,-0.008991759,3.0754488,0.0069443183,0.45202193,0.0021417912,-0.008276418,2.7068274,0.6083377,-0.0082135005,1.2520366,6.548045,2.4603682,-0.059565075,0.17452253,0.014578196,-0.5419702,0.05333524,9.782313,8.18704
t57,-0.07357742,-0.8191131,0.3160105,5.524172,0.8939441,-0.022502033,13.713863,6.7446003,6.2064505,0.022454761,5.767129,0.1322257,7.812302,-0.57933944,-0.18845206,0.40716806,-0.015961586,-0.018107684,3.1796005,0.014779781,0.36684,0.0023352955,-0.009326973,2.8637896,0.5117928,-0.008825665,1.0837716,6.5901303,2.5132108,-0.05490837,0.17695835,0.014369467,-0.54536945,0.057071324,10.179679,8.639139
t58,-0.060505915,-0.68752646,0.0049562072,4.8758445,0.96350026,0.13086714,13.2976265,6.241815,6.020918,0.02244013,5.1412644,0.114488944,7.3016553,-0.48401242,-0.16490652,0.4138632,-0.018844046,0.40008083,2.7492838,0.32512167,0.59990853,0.0016890044,-0.0055887774,2.2218592,0.8490966,-0.0073504606,1.7181473,6.386747,2.3967152,-0.06732841,0.1624937,0.013741942,-0.5165506,0.052514832,8.85822,6.8295684
t59,-0.07828923,-0.8566764,0.5420801,5.6726046,0.94383234,-0.027153553,13.699373,6.823954,6.1698093,0.02251036,5.841531,0.13638136,7.9209886,-0.6072594,-0.19753939,0.40113568,-0.0158008,-0.028656146,3.2739239,0.02430361,0.29853588,0.0024318204,-0.010010702,2.9706094,0.43527126,-0.009592018,0.8728682,6.5890145,2.644354,-0.04981463,0.17720717,0.014703716,-0.5399736,0.060509298,10.501178,9.206355
t60,-0.00047568986,-0.6555426,6.6388063,3.7728674,18.653925,-0.13506886,-0.27840346,4.069573,0.62734616,0.02163423,11.050349,0.4050354,2.5343475,-0.24649687,-0.3067594,0.4245699,-0.06920879,-0.28360462,-0.0045990115,0.14418286,1.8009421,0.001364623,8.698939,-0.00999148,-0.93696964,-0.0017349133,-0.29186058,4.7165947,-0.033504292,-0.057443444,0.0115985,2.2564435,3.698464,2.4260771,1.5927706,5.6269274
t61,1.3972076,-0.85237634,3.521297,-0.04759517,-0.069369584,9.052516,3.9083376,-0.018992102,0.113176346,0.05617115,-0.37993804,0.18024434,-0.07613803,-0.5911972,-0.043414675,0.3525034,4.3676295,13.374887,-0.008316203,0.060031053,-0.29933715,0.0018800317,-0.024178116,17.593964,4.463606,-0.012115421,-0.22487202,8.6355715,-0.11147613,-0.10344363,10.830319,12.115043,18.259811,0.54852897,11.487981,5.0725923
