"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118"
"t87",0.0991038887055101,0.096984638552817,-0.0127841706353124,0.019007614477538,-0.0578123671160884,0.00137332423497903,-0.00448297719982124,0.0772717519488353,5.89608575071908e-06,0.10500293691038,-0.434495725520658,-0.000336617050641624,-0.000815423997745259,-0.000858071091857081,-0.0956657071522954,0.00227059607399925,-0.000595208649484565,-0.00940270213575567,-3.08352284571231e-05,-0.000596711180919358,0.00372997005414969,0.000343993668281835,4.84936015881066e-05,0.000620170728976032,-0.000893682827493932,-0.00144410663483493,0.0371539693129049,7.9690169873434e-05,-4.90138164778026e-17,0.00343255523241961,-0.000315525691917045,0.000861553571134954,0.000140538893758851,-0.000361290002982084,-0.00136502071955492,0.00119981477810856,-0.000312204805544321,-9.69169657160153e-05,0.00597101207242805,-1.62723071081906e-16,6.12262098278332e-05,-1.18733636411855e-16,0.0075871319162061,-8.43679483794791e-06,-1.69657224011274e-05,1.47114469894383e-05,0.000295179908070479,0.000442830019173438,1.18906845269243e-15,-0.00455004645559927,1.75983979468565e-05,-0.00276808091744236,-0.000130446717861582,-7.90796829997284e-06,-1.01551686048688e-08,2.44356857141932e-15,0.00044123089394786,-0.000509480826078038,-0.000293548710965113,1.95148696934743e-05,-0.000814520001970335,-0.000646916835925843,-0.500440100608647,0.00100025769699977,-0.000389556543856632,-0.0181229148677341,0.0327110612002501,0.000242499298053861,-2.43211263706363e-05,-5.05421012574714e-05,-0.000717883144349773,6.65591426659721e-05,6.32877023409155e-05,-2.07280446813771e-05,-9.32246878035367e-16,2.38827683787392e-05,2.44930668220427e-05,-3.86881789555381e-05,-2.35585940132995e-16,5.14399841718817e-16,2.94649886774774e-15,-1.28903497197411e-05,-2.63810107499299e-08,9.90098211499282e-16,-1.9422279955158e-15,1.34715233596438e-10,7.12303635651562e-11,-7.92601942368602e-06,-9.41070133849227e-06,5.14371945791028e-15,2.04661664949803e-06,1.29013773328304e-07,-0.000358185594227654,5.37216528439526e-14,3.18493160451966e-14,-9.70498340207934e-05,4.70383199802006e-05,-7.52303425714265e-09,-0.707106781186548,1.01186467648314e-14,-1.11670607193802e-15,-1.49755872466239e-14,1.15467952086028e-06,7.87130388624648e-15,3.03917080653156e-08,3.8371897434982e-15,1.59168125801083e-16,-2.5930676507617e-08,-6.02329602794562e-15,-8.64567764719501e-15,7.91887431912877e-06,5.05755483879724e-15,-1.49070052969817e-16,-5.4753765667466e-15,2.35443121099167e-14,-2.04875034441919e-15,-5.23675233132595e-13,-0.0920574617898282
"t92",0.0991322421764926,0.0970360059752845,-0.012791528569873,0.0190238978580971,-0.0578823262163089,0.00137531683966743,-0.00449404105808875,0.0774746420136896,5.91445793078212e-06,0.105458250240949,-0.436442402996583,-0.000338513766107201,-0.000820537660000004,-0.000864071486273234,-0.0964565905493313,0.00228967833592691,-0.000601819353656235,-0.00951825362216303,-3.12222225373259e-05,-0.000605310598272844,0.00379110233050482,0.000350475480077701,4.94599106785596e-05,0.000633664170680307,-0.000917211786880624,-0.00148508100866177,0.0382626775828564,8.21866033718176e-05,-1.03729263741607e-16,0.00355668865234558,-0.000327927603522215,0.000895512690089707,0.000146182044670758,-0.000377289680701403,-0.001435197874149,0.00126271541020144,-0.000329540251868201,-0.000102323916704773,0.00637774621744535,-1.26737693715637e-16,6.6096442071571e-05,-3.30751505763932e-16,0.00841132775378133,-9.44665674026951e-06,-1.91177394391667e-05,1.70247904307361e-05,0.000344018377722224,0.000520496273256786,-1.71335955917077e-15,-0.00543880083786853,2.26860867909108e-05,-0.00369512464420274,-0.000174821326999053,-1.07127186635511e-05,-1.48126443495985e-08,-2.56105747195908e-15,0.000716865660430452,-0.000926373324653446,-0.000550288751495594,7.73165193583072e-05,0.00953816026747067,0.00129910719357401,0.499307971504038,-0.00029427173344029,-2.25030055641715e-05,-0.00843682669582994,0.0157285405317685,0.000181983098565864,-1.94894065353105e-05,-4.18828068047175e-05,-0.000597520568914828,5.56354922292136e-05,5.39139736852427e-05,-1.80344580713676e-05,1.31385077774081e-15,2.13743039167027e-05,2.20992713184327e-05,-3.50998846995904e-05,5.46488627502399e-16,-2.257059339278e-16,-5.98302709109906e-16,-1.1828289848596e-05,-2.42557562203912e-08,7.76754891338034e-16,-2.27979950041063e-16,1.24250917992119e-10,6.58800885960946e-11,-7.36213714673791e-06,-8.74146696312762e-06,2.95668282230813e-16,1.90788512669846e-06,1.20280563852156e-07,-0.000334552022709344,-1.7810070342837e-15,-3.26130812156505e-15,-9.09152538020923e-05,4.41000893627218e-05,-7.06077850650007e-09,-1.48347554795053e-14,9.78140493393017e-16,1.14988966812893e-13,0.707106781186547,1.08852426321825e-06,1.30522932044064e-15,2.87813045252678e-08,-7.59015169038855e-15,8.5010095959215e-16,-2.4606729975053e-08,-2.62144568676199e-15,-1.40570088719264e-16,7.5360261993802e-06,3.28435976867401e-15,8.43290482998156e-16,-5.19988139125042e-15,2.74630547225476e-14,-7.44160390162524e-15,-5.2760046850157e-13,-0.0920574617898324
"t93",0.0991322421764926,0.0970360059752845,-0.012791528569873,0.0190238978580971,-0.0578823262163089,0.00137531683966741,-0.00449404105808873,0.0774746420136895,5.91445793083824e-06,0.105458250240949,-0.436442402996583,-0.000338513766107061,-0.000820537659999886,-0.000864071486273084,-0.096456590549332,0.00228967833592677,-0.000601819353656326,-0.00951825362216301,-3.12222225372088e-05,-0.000605310598273112,0.00379110233050463,0.000350475480077684,4.94599106785442e-05,0.000633664170680425,-0.000917211786880504,-0.00148508100866164,0.0382626775828566,8.21866033718604e-05,-1.67543621238408e-16,0.00355668865234574,-0.00032792760352258,0.000895512690089476,0.000146182044670726,-0.000377289680700989,-0.00143519787414897,0.00126271541020128,-0.000329540251867718,-0.000102323916704614,0.00637774621744542,-1.56871674353514e-16,6.60964420709139e-05,1.16435425169082e-16,0.00841132775378066,-9.446656740336e-06,-1.91177394393421e-05,1.70247904316719e-05,0.000344018377722238,0.000520496273256532,-1.64125951942992e-15,-0.00543880083786896,2.2686086791475e-05,-0.00369512464420332,-0.000174821326998011,-1.07127186636551e-05,-1.481264417726e-08,-1.88014096918256e-15,0.000716865660431027,-0.000926373324655054,-0.000550288751496542,7.73165193573306e-05,0.00953816026747046,0.00129910719357255,0.499307971504039,-0.000294271733440085,-2.25030055640869e-05,-0.00843682669583019,0.0157285405317699,0.000181983098565674,-1.9489406535431e-05,-4.18828068036986e-05,-0.000597520568912122,5.56354922297626e-05,5.39139736845312e-05,-1.80344580669269e-05,-5.23475040066175e-16,2.13743039153457e-05,2.20992713152237e-05,-3.50998847037835e-05,-2.10459600744336e-16,1.01380479124594e-15,-2.02021369476087e-16,-1.18282898504709e-05,-2.42557578663309e-08,-1.56597771149498e-15,-5.88892230144872e-17,1.24251835438414e-10,6.58796383593394e-11,-7.36213714389578e-06,-8.74146696036365e-06,-7.11878595641527e-16,1.90788511753025e-06,1.20280563651066e-07,-0.000334552022708003,-3.44655996174901e-16,3.8960563685814e-15,-9.0915253795776e-05,4.4100089366661e-05,-7.06078055576616e-09,1.54465775171729e-14,1.79908587673562e-15,-1.14488161548721e-13,-0.707106781186547,1.08854207122972e-06,1.24568981775439e-15,2.87813014962716e-08,5.22598535012809e-15,-5.88241696559615e-16,-2.46067411292625e-08,-2.88156885907964e-15,6.27790677237065e-15,7.53602620125934e-06,2.7001825002002e-15,2.02134721137379e-15,-2.02186798326092e-15,3.31598866176554e-14,-2.6398893201165e-15,-5.25238218459077e-13,-0.0920574617898342
"t13",0.103260723572366,0.106235101956238,-0.0141652942918646,0.0230461140804667,-0.0848206279022049,0.0025371017623422,0.00437401817820232,-0.0480911999487602,-1.06210759921006e-06,0.00364636042916486,-0.0163195990515094,3.09358595287222e-06,6.64172423780229e-05,0.000193482063682415,0.159685980421429,-0.00655307775788079,-8.26403398253222e-06,0.00185775893906018,7.43365411840534e-06,0.000331901103799115,-0.0035119216694307,-0.000536160642865732,-9.2407865958429e-05,-0.00164316582500562,0.00575259272902955,0.0156931205071528,-0.679220342239746,-0.00358954149708255,-7.07474169918041e-16,0.059523484710397,-0.00331781986708985,0.00894966443678042,0.00135374548227539,-0.00258572737146751,-0.00750943900881934,0.00647095088171457,-0.00215710223819061,-0.676520319900908,0.0239569563389808,-2.71982190464115e-16,0.000225519535425699,-1.79341620899772e-15,0.0251396477845656,-2.74109130838728e-05,-5.46112819064176e-05,4.64355392919454e-05,0.000930545432730394,0.00139637222171936,-5.87927669109268e-16,-0.0144313824418432,6.62140747654328e-05,-0.0556522359641275,0.00160055210592935,-3.75555154123298e-06,-2.7283915895437e-08,3.38700956765401e-16,0.00136357481897986,-0.00173602837523746,-0.00102578591001379,0.00013239910521686,0.0435029622691969,0.000460449590859789,0.00143216061374535,0.000690331745370079,-0.000420968128930852,-0.0281549407821797,0.0513979100109462,0.000454216220841448,-4.77983651977242e-05,-0.000135973760687909,-0.0236402949744739,6.56242469147654e-05,0.00010873580825015,-3.70648709441955e-05,-2.08023700525666e-16,4.29531617170936e-05,0.000418994730166171,-0.000636889563327591,9.67453852636237e-17,2.20546357181932e-16,5.37106055614079e-16,-0.00019558882733711,-4.65657234164111e-08,-1.91422797859197e-16,-3.47372163963555e-17,2.36915170911235e-10,1.24787013445752e-10,-1.37922751768941e-05,-1.63749622500834e-05,3.00741385902894e-16,3.53886366604969e-06,2.23039597378684e-07,-0.000617055974748867,2.00264833980662e-15,1.80125235031158e-16,-0.000166196008809009,0.000600421756015401,-1.28219398152808e-08,-4.26382853893028e-16,1.28135990410658e-15,-1.63739365177132e-16,7.35604676737498e-17,1.94658170902718e-06,6.2618705369056e-16,5.056126587566e-08,-1.90073217772945e-15,2.1357765191166e-16,-4.28546929980752e-08,-2.92870294742135e-15,1.66075450480345e-15,8.67269473667086e-05,2.70320067356166e-15,1.41487421504781e-15,-1.61279273734373e-15,2.83523983627647e-14,-4.35323720896466e-15,-5.26121054857526e-13,-0.0920574617898369
"t14",0.10367579189976,0.107075767876916,-0.0142885881011475,0.0233690077090989,-0.0866949880493071,0.00261025109501571,0.00472709058932352,-0.0527120498998529,-1.25910226042984e-06,0.00248941223101043,-0.0122310502273937,2.81036354565422e-06,6.23302833508574e-05,0.000186691213524956,0.16212765619092,-0.00669892447640748,-4.87796500416588e-05,0.00110675065445655,4.87787117123967e-06,0.00026749639121422,-0.00298230164801749,-0.00046778672673266,-8.11995930951591e-05,-0.00145649049016718,0.00516237570618143,0.0141283557872134,-0.612577253355382,-0.00324194809285317,8.00328591753396e-16,0.0538959458957768,-0.00300431336046611,0.00810380922166483,0.00122555225157945,-0.00233353808024219,-0.00656908388932596,0.00556861666678418,-0.000707632970444254,0.73603844103635,0.0227043145145068,-1.26891324044185e-15,0.000212242253273119,1.13138505798318e-15,0.0236434879548389,-2.58022033402454e-05,-5.14413296747289e-05,4.38989977321633e-05,0.000880741643877899,0.00132366484804889,-9.00657270246859e-17,-0.0137287059021713,6.56463094529376e-05,-0.0647041271914369,0.00202906720417936,1.83846949627404e-06,-2.44183007263819e-08,1.00101881640973e-15,0.00125558091597954,-0.00161500463352071,-0.000956193222247947,0.000127588252575949,0.0486413895253319,0.000354159159357286,0.00122429220501703,0.000613766561799221,-0.00037992963859405,-0.0258134898759555,0.0471518737362418,0.000422505681972086,-4.48769115465746e-05,-0.000135230716054397,-0.0267696066831605,4.82714088657195e-05,9.90459816079146e-05,-3.41693264640079e-05,-2.23936901727474e-17,3.98395544799359e-05,0.000464781134845258,-0.000705197158823928,-3.27595865372253e-17,3.27785608686048e-16,4.39784266444806e-16,-0.000215683339984431,-4.33595285226941e-08,2.74767579542107e-16,-5.44723428403897e-17,2.20698656101622e-10,1.16292707726665e-10,-1.28616103411522e-05,-1.52700957466352e-05,2.78761227500483e-16,3.30187221146234e-06,2.08106255108805e-07,-0.000575906740111314,-9.47570007919911e-16,8.81018107077718e-17,-0.000155192515116199,0.000655968389400341,-1.19755212536126e-08,-3.46269481914461e-16,1.04762939110675e-15,-3.24006355450914e-16,1.17021981709821e-16,1.81950676016317e-06,7.86761929070363e-16,4.72999191523436e-08,-1.78824191673046e-15,1.33401003867265e-16,-4.01062808824738e-08,-2.84239594175791e-15,2.54441391532108e-15,9.3959951033215e-05,2.65952900968959e-15,1.37055964910378e-15,-3.1506279842542e-15,2.8014952299625e-14,-5.02837143173523e-15,-5.26125831388668e-13,-0.0920574617898287
"t46",0.109806038630048,0.119642339346468,-0.0161359417958612,0.0282792024917007,-0.115771189369793,0.00376154016324463,0.0106948451451408,-0.131825176142806,-4.78304798919246e-06,-0.0214347709790984,0.0741834265901857,-4.7899085167604e-06,-7.3916531025695e-05,-0.000161960124128671,-0.0939915938950211,0.00375219722044118,3.16401190912187e-05,7.59986609401145e-05,5.89889754651694e-08,-1.37086169507167e-05,0.000109388814572689,7.51753237555575e-06,6.96944183591623e-07,-2.56355499557762e-06,9.16663061661397e-05,0.000306263441612809,-0.0144607649772154,-8.08511580956382e-05,-4.52105964431975e-16,0.00140040686286928,-7.4190371585837e-05,0.000199578279870203,2.95952050278822e-05,-4.79373283868624e-05,-7.66534258227923e-05,5.6863236691173e-05,-3.91558235161125e-06,0.00376980504919996,-0.000358675213980393,-1.2500864746546e-16,-7.82274023982002e-06,4.3465605693236e-16,-0.00218128639694862,2.92242606383311e-06,6.51929068836335e-06,-8.0374005458028e-06,-0.000174444909445647,-0.000286046248316644,2.89714662832262e-16,0.00346166813551806,-2.89519287561172e-05,0.0444057856054091,-0.00158575621978022,-7.92503799708812e-06,1.26948376078271e-08,-1.39813980279385e-15,-0.000932768488633567,0.00153479048886883,0.000961926738741028,-0.000307463556417661,-0.456550949869901,0.00377520647268048,0.00521109569990845,0.00126773365385694,-0.000480301545561796,-0.0113521357213257,0.0192151061260479,-0.000249242569268876,8.33854099434827e-05,0.00152298023670838,0.828866970755721,0.00221373503312949,0.000378055358308525,-6.41591775465207e-05,1.96802849041482e-15,4.38106016850042e-05,0.140681721266991,-0.000893450222623213,-1.05255162575328e-15,1.08352032140901e-15,-7.54327075280245e-16,-0.0119497094606737,-3.23121017586289e-08,-2.19446333330688e-16,-5.10823932137795e-16,1.58799858304438e-10,8.09997106965522e-11,-8.53111750009006e-06,-1.01251501580678e-05,-2.54309541059308e-16,2.10550261466808e-06,1.32560855385531e-07,-0.000359912129304977,-2.6944376957966e-15,-1.27222690895524e-15,-9.49673750819139e-05,0.0144016977583286,-7.01405493172936e-09,7.11067621127604e-15,5.33737066779971e-16,-2.4173442282918e-16,1.60200630874075e-15,1.02652238452154e-06,1.3838321068875e-15,2.55308969641683e-08,-1.76875424880644e-15,5.40581923837404e-16,-2.12326337368691e-08,-3.00714890853163e-15,4.37088718240485e-15,0.00125483980185143,2.46782049184491e-15,1.28582900832083e-15,1.39368104567791e-15,2.6147871006481e-14,-1.00121478748416e-14,-5.2672892464045e-13,-0.0920574617898277
"t80",0.111244390119371,0.122575880712566,-0.0165667771899268,0.0294177325456959,-0.122465010946405,0.00402531857916384,0.0120359711044465,-0.149553671140445,-5.56602530411409e-06,-0.0266524891154811,0.0929944061623208,-6.42504674528273e-06,-0.000103139967804526,-0.000236817274879851,-0.150173332758118,0.0060554643807489,6.3850993458521e-05,0.000172461688484599,1.37663909419218e-07,-4.01805150183194e-05,0.000442874972151719,5.87867178400503e-05,9.37718920704065e-06,0.000145307121378146,-0.000357087395419626,-0.000830200855850461,0.0320138950057494,0.000150365646935065,-1.74848686332499e-16,-0.0016772398292124,7.10048845512483e-05,-0.000189617776114808,-2.6803014131578e-05,3.39562824268937e-05,3.7689022687918e-05,-2.66431985248218e-05,1.58906131957176e-06,-0.0015116271434633,8.28268627772207e-05,3.74041524784729e-16,1.03063993956073e-06,5.9563689053868e-16,-4.08315105476818e-05,1.66982714801037e-07,5.13643401805775e-07,-1.22437247422919e-06,-2.93963621899572e-05,-5.33733599987865e-05,2.7415728640967e-16,0.000757488296761381,-9.4507443302496e-06,0.0161474833916664,-0.000582753886985973,-2.99347025833299e-06,5.5600022189011e-09,1.23490809606997e-15,-0.000469957778120661,0.000851780834456757,0.000545063800292881,-0.000219666591841232,-0.374823485579906,0.0034055485203067,0.00502878745428413,0.0013789503618883,-0.000604163814318332,-0.0258621075809456,0.0464045590405337,0.000380505038563473,-6.13422468088656e-05,-0.000734248108276657,-0.375537200005073,-0.000942783519372771,-0.000118079248221805,1.26550825922513e-05,2.91265003486023e-15,-1.65582455868579e-06,0.326905512345537,3.73678767162538e-05,1.53232289328391e-15,-1.60035019933118e-15,5.3430166096805e-16,-0.0219175716596184,-1.54773639716936e-09,-1.05882420281058e-15,-5.89699685840742e-16,1.05704553321681e-11,6.6626214514067e-12,-9.05583915356932e-07,-1.07655076737892e-06,3.70488591531052e-15,2.66756595013699e-07,1.68736356162934e-08,-4.98935078371712e-05,-1.48560039720961e-14,0.707106781186546,-1.61524996686552e-05,0.0220157427902634,-1.03036429104268e-09,3.40727328570064e-14,2.39328340620538e-15,-7.25312237538203e-17,2.43173358706468e-15,1.88754951947801e-07,-3.56141037937727e-16,5.42158404532194e-09,-2.7860310847847e-15,7.06041473710104e-16,-4.78307940461564e-09,-2.38964418389585e-15,2.16928111420343e-15,0.00175706893883119,3.32280946417694e-15,2.41781520205379e-16,-8.80556332959823e-16,2.33522560958067e-14,-3.01960068899311e-15,-5.27312074420372e-13,-0.0920574617898361
"t81",0.111244390119371,0.122575880712566,-0.0165667771899268,0.0294177325456958,-0.122465010946405,0.00402531857916385,0.0120359711044464,-0.149553671140445,-5.56602530414961e-06,-0.0266524891154812,0.0929944061623209,-6.42504674530913e-06,-0.000103139967804602,-0.000236817274879825,-0.150173332758118,0.00605546438074891,6.38509934587351e-05,0.000172461688484764,1.3766390955606e-07,-4.01805150176721e-05,0.000442874972151895,5.87867178405068e-05,9.37718920720856e-06,0.000145307121378265,-0.000357087395419634,-0.000830200855850214,0.032013895005749,0.00015036564693512,1.04478662630292e-17,-0.00167723982921243,7.10048845509589e-05,-0.000189617776115271,-2.68030141316143e-05,3.39562824267526e-05,3.7689022688036e-05,-2.66431985247078e-05,1.5890613195777e-06,-0.0015116271434635,8.28268627777099e-05,-4.99170851397226e-18,1.03063994074428e-06,1.19562118586072e-16,-4.08315105481397e-05,1.66982714843919e-07,5.13643401477039e-07,-1.22437247459493e-06,-2.93963621907067e-05,-5.33733599988931e-05,2.46158754531333e-16,0.000757488296761019,-9.45074432943443e-06,0.0161474833916666,-0.000582753886986573,-2.9934702586891e-06,5.5600021298904e-09,1.68761360457874e-15,-0.000469957778121377,0.000851780834458593,0.000545063800293423,-0.000219666591842561,-0.374823485579905,0.00340554852030588,0.00502878745428476,0.00137895036188752,-0.000604163814318329,-0.025862107580948,0.0464045590405324,0.000380505038564968,-6.13422468090321e-05,-0.000734248108276834,-0.375537200005073,-0.000942783519372669,-0.00011807924822054,1.26550825954299e-05,5.16878743457401e-15,-1.65582456221343e-06,0.326905512345533,3.73678767165769e-05,5.64471333144906e-16,-1.11921393600394e-15,-5.67089430896872e-16,-0.02191757165962,-1.54774085415311e-09,6.59553506408474e-16,4.21678082487243e-16,1.0570658794301e-11,6.66201876037888e-12,-9.05583912046412e-07,-1.07655075872525e-06,-2.96006162465206e-15,2.66756596331292e-07,1.68736373151659e-08,-4.98935078106077e-05,1.05195310344926e-14,-0.707106781186549,-1.61524996447809e-05,0.0220157427901956,-1.03036067708437e-09,-3.04104081919995e-14,-8.71363706914241e-16,-2.37171186616078e-15,-4.63206040714662e-15,1.88754967388492e-07,5.32845852135301e-16,5.4215846581966e-09,-2.49719962603456e-15,1.02314931013322e-16,-4.78307337256135e-09,-2.65637424876319e-15,1.94029761537066e-15,0.00175706893883718,1.89897310804805e-15,2.84604353606943e-15,-8.12476156863895e-15,3.32193632271628e-14,-6.2739419299249e-15,-5.26316969514997e-13,-0.0920574617898362
"t65",0.111208870429278,0.122504345282891,-0.0165562962332536,0.0293904417474005,-0.122307559493425,0.00401919452887552,0.0120065610346005,-0.149168429916997,-5.54949606737028e-06,-0.0265503650909537,0.0926296397224584,-6.39571187193353e-06,-0.000102639024479771,-0.000235601756031271,-0.14935054118409,0.00602212619029328,6.34930762021438e-05,0.000171531202819702,1.36930438724704e-07,-3.99945562394943e-05,0.000441343835278718,5.87053976738102e-05,9.3749051928582e-06,0.000145597873129088,-0.000360452386916119,-0.000841519896902898,0.0325585911530288,0.000153486680365288,-2.7632218702142e-16,-0.00173650175588147,7.43401777837469e-05,-0.000198608797951711,-2.81549235088097e-05,3.63165557939055e-05,4.19329103828131e-05,-2.98405629788998e-05,1.81951123930025e-06,-0.00173433422637317,0.000107649553394346,-3.59357131604079e-16,1.64184876559027e-06,4.68576694240993e-16,0.000174919437557616,-1.43221838828396e-07,-2.07662759663657e-07,-1.92789197742331e-07,-6.2356213863584e-06,-1.39177779016324e-05,5.60635286053523e-17,0.000246070061332276,-4.07632738684922e-06,0.00724963687405027,-0.000262515712905455,-1.35973831627166e-06,2.61644639592534e-09,-8.25668602714527e-16,-0.000225938772695325,0.000413397735850456,0.000264950799521148,-0.000107700944319684,-0.183680461514257,0.0016656986869096,0.00245491245761142,0.000670308743708207,-0.0002919065865439,-0.0121723384525713,0.0217904268276103,0.000152876295235843,-2.10006363403116e-05,-0.000203263790307336,-0.0992823388937465,-0.000236753456860935,-2.01571508003863e-05,2.30161405286207e-08,-7.34499605814552e-15,1.37156007176861e-06,-0.615551562791761,-0.00017068950189116,5.82257362645018e-15,-1.70794356859755e-14,-1.2625025696985e-14,0.682808204419476,-9.63279887971721e-09,-8.51139163430982e-16,1.67272435499338e-15,3.84415180239141e-11,1.90107991060715e-11,-2.03828802027599e-06,-2.41979256118457e-06,2.57002538374526e-16,5.2450414159139e-07,3.30723734635785e-08,-9.28347185263774e-05,5.50048495022192e-15,-2.46714073207395e-15,-2.93481471249711e-05,0.0593837411450523,-1.54365723427813e-09,-3.17770960070721e-15,-5.15847086041501e-17,1.46742005600868e-16,8.25612791640323e-16,2.75401469356218e-07,1.47756683551897e-15,7.40050807815838e-09,-4.52490251091592e-16,3.54507044664563e-16,-6.35642634526838e-09,-3.91621871228098e-15,1.12516331363094e-15,0.00309281517328959,2.44076155353745e-15,1.05778069588188e-15,1.46453731692643e-15,3.87304484354918e-14,3.01505790087308e-16,-5.24937234553567e-13,-0.0920574617898228
"t112",0.111896961636251,0.123910024442378,-0.0167628055268056,0.0299371979550375,-0.125529762440699,0.00414637425535732,0.0126575731886783,-0.157783231713539,-5.93120321103054e-06,-0.0291145035447291,0.101882608274993,-7.20607975031375e-06,-0.000117181666403708,-0.000273026420548238,-0.177667491522855,0.00718403633610753,8.00200009193539e-05,0.000221388174463361,1.77658999081895e-07,-5.38550940246985e-05,0.000618046757800046,8.62689677869719e-05,1.40713076749475e-05,0.000226455764275327,-0.000612277717144355,-0.00148653751160759,0.0591489386871795,0.000286847742266751,8.18090342217593e-17,-0.0035578716090542,0.000161678761129313,-0.000432852877679724,-6.22275006859511e-05,8.68334140714759e-05,0.000114959106165556,-8.34309465230339e-05,5.40399772786731e-06,-0.00517769512840977,0.000411898689451662,-1.2510240672381e-16,8.04385329662963e-06,-2.9651855080554e-16,0.00190391610981638,-2.45584515349841e-06,-5.36924370607939e-06,6.23544980049489e-06,0.000133845113624847,0.000216987851740309,-6.42971220548358e-17,-0.00258003838752435,2.08626310223156e-05,-0.0318959948160746,0.00113889857294436,5.69123192896336e-06,-9.15872321915609e-09,-2.74048718475431e-16,0.00068214173516409,-0.00113964678238571,-0.000717088107135299,0.000243413830398131,0.380081748525397,-0.00327070315221427,-0.0046581249916476,-0.00120425637760392,0.000495364549943936,0.0176777590575976,-0.0313181754944845,-0.000149821789118946,1.70768885655705e-05,0.00014259387495617,0.0680173559436215,0.000158350358209943,1.19066978020011e-05,-1.13144100137141e-08,1.76477459337361e-15,-4.61789223819968e-07,0.178458158828543,4.47977831455487e-05,2.58959698125473e-15,-4.5877370047938e-15,-6.89257474287556e-16,0.107397886463426,2.04045529306102e-10,1.07639757416045e-15,-7.8702812641994e-16,-1.88061447487311e-12,-8.00162228891387e-13,2.98899511543807e-08,3.49111535586356e-08,1.11643452367557e-15,8.61618600494753e-09,5.76371418775324e-10,-3.53432383343215e-06,1.3558489466669e-15,-5.26215037297708e-15,-3.63019059751341e-06,0.0292568842589278,5.01374509640485e-11,1.26406986742529e-14,2.56572975883449e-15,3.43426927005611e-15,-1.46086117299223e-15,2.08979351161066e-08,-4.46063990717776e-15,7.80665520724885e-10,1.02158547024258e-14,-9.69050434860567e-16,-5.90401733853099e-10,2.20056854362354e-15,1.13900740752058e-14,-0.824361075959532,3.3847969675168e-13,-5.14101908133233e-14,-1.84367922116406e-13,5.18434045611865e-14,2.95291819078225e-14,-5.36022403599548e-13,-0.0920574617897544
