,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
t11,10.728647,2.0042214,4.4005704,3.5350914,6.723584,3.5014303,4.2508035,3.9841144,4.93736,5.137952,4.9419765,5.3624644,4.53695,3.8322895,5.6485014,5.2001176,5.7756324,5.16193,5.168534,5.222016,4.7626247,4.179274,6.3083034,3.5592403,6.892528
t12,10.598458,1.9653754,4.4580746,3.497277,6.571435,3.5547917,4.206089,3.7918246,4.831904,5.1639776,4.933904,5.3257866,4.417301,3.814344,5.735203,5.137171,5.7020564,5.1215205,5.095834,5.204783,4.852123,4.2336087,6.2803035,3.532888,6.919474
t13,10.644832,1.8507578,4.5095625,3.4793935,6.6880236,3.4902413,4.238172,4.0159283,4.9009056,5.128529,4.941295,5.442045,4.459242,3.8484886,5.7227144,5.1565213,5.755596,5.1653132,5.1379757,5.194292,4.8746057,4.234987,6.2369833,3.5394921,6.9755087
t14,10.866918,2.6158354,4.3746896,3.4378238,6.517573,3.8071284,4.3007064,3.7425768,5.012986,5.1727085,5.048244,5.1914806,4.7288957,3.8925884,5.520015,5.461932,5.872199,5.0875897,5.278721,5.3167377,4.7131658,4.105279,6.4430294,3.783673,6.7642016
t15,10.716744,1.916313,4.4978642,3.475222,6.7129016,3.5218933,4.223211,4.0800743,4.9347906,5.1045165,4.972362,5.411594,4.519421,3.8790507,5.67928,5.1683216,5.7870398,5.1387677,5.1767464,5.235756,4.8157196,4.188461,6.300796,3.5270731,6.9222555
t16,11.048878,3.0392785,4.434902,3.3525014,6.47569,4.389209,4.814179,4.2591686,5.2606297,5.2105913,5.2473516,5.1674147,5.249308,4.086916,5.5114183,5.746987,6.1069274,4.8120494,5.5861673,5.6927776,4.833905,3.9223087,6.58546,4.2825036,6.314053
t17,10.915288,2.6863964,4.4395075,3.3991628,6.511439,3.8789394,4.3594007,3.7908695,5.0344377,5.1501985,5.0713363,5.1794086,4.7928677,3.9137006,5.5205793,5.4991093,5.9110847,5.0486355,5.334686,5.3732805,4.754719,4.092771,6.4647493,3.8459818,6.7116885
t18,10.935499,2.6863787,4.3986382,3.4331543,6.4659524,3.925918,4.418055,3.8481283,5.0706677,5.204735,5.097628,5.1361,4.839791,3.920188,5.477776,5.5319695,5.939238,5.0408297,5.360482,5.3938327,4.7289433,4.0564666,6.4947543,3.8887472,6.6533756
t19,11.085187,3.1660008,4.4310527,3.367373,6.4117856,4.428033,4.8672123,4.3360753,5.2624817,5.243382,5.272302,5.121547,5.368911,4.0705285,5.416517,5.8113575,6.141111,4.816822,5.6684666,5.7574987,4.8729925,3.886055,6.6347055,4.358026,6.2380958
t20,10.63368,1.8555882,4.4883666,3.4941747,6.6618285,3.504409,4.210716,3.966532,4.861985,5.1302967,4.939689,5.4120507,4.431722,3.8402112,5.7418704,5.1187253,5.7253914,5.138381,5.115223,5.1968875,4.8651404,4.2402062,6.26669,3.5107172,6.957214
t21,10.644769,1.8571063,4.5639896,3.469636,6.5875983,3.5530863,4.2501388,3.961776,4.855953,5.1259594,4.981753,5.3656845,4.428732,3.8944345,5.769034,5.0835743,5.7608323,5.0729775,5.15409,5.2427773,4.936595,4.249805,6.2622094,3.5227792,6.9172044
t22,10.700601,1.83382,4.609436,3.513485,6.511395,3.7102833,4.346524,4.341857,4.8713684,5.139591,5.0097675,5.3254533,4.5223975,3.9268713,5.7648125,5.063383,5.761312,4.993625,5.215869,5.2908916,4.9756675,4.259088,6.2383547,3.6130528,6.793484
t23,10.606994,1.8449906,4.5095377,3.4828777,6.675847,3.4986649,4.2410903,3.98407,4.866713,5.140241,4.9221716,5.4397388,4.429814,3.8316495,5.7451754,5.127039,5.7202377,5.155426,5.1021495,5.179703,4.889276,4.255286,6.2245665,3.5295243,6.9796295
t24,11.085726,3.060027,4.4417787,3.3507974,6.419236,4.370745,4.826601,4.2267714,5.2104807,5.2404637,5.265477,5.110612,5.2554646,4.031349,5.454073,5.701146,6.13893,4.8572736,5.613591,5.6953006,4.8246894,3.9216406,6.582807,4.24863,6.3345127
t25,11.045278,3.0187552,4.4231186,3.390523,6.4112387,4.335887,4.787726,4.2569127,5.2116656,5.263606,5.2263255,5.11666,5.223091,4.047063,5.4599743,5.6763124,6.0994043,4.8516283,5.5939307,5.6596966,4.8587604,3.9551773,6.5889506,4.219353,6.3321996
t26,10.914952,2.6986568,4.332397,3.4674459,6.4695725,3.8883567,4.394127,3.7830036,5.0833845,5.241053,5.0786858,5.1308856,4.822934,3.884005,5.437076,5.55686,5.921545,5.0873914,5.32861,5.3645687,4.6670594,4.030139,6.499264,3.872411,6.6742563
t27,10.909018,2.662171,4.3677745,3.4503326,6.4793983,3.8879046,4.388886,3.8077333,5.0643215,5.2152085,5.080152,5.148679,4.811061,3.9010627,5.471086,5.5215144,5.917946,5.067682,5.33217,5.3688083,4.7033677,4.055657,6.4849186,3.8596408,6.6798716
t28,10.633647,1.692007,4.5578885,3.5137374,6.6287336,3.5746744,4.250728,4.181277,4.809002,5.1157284,4.951166,5.3967376,4.4167314,3.8880959,5.7857957,5.0664787,5.733644,5.069556,5.133703,5.2075014,4.9791813,4.2900143,6.258265,3.52705,6.876769
t29,10.610756,1.7861449,4.509724,3.4614027,6.6984196,3.474506,4.179269,3.9572983,4.8536873,5.1008625,4.9588623,5.4475765,4.388016,3.8630362,5.7652016,5.078621,5.731368,5.1202326,5.1218305,5.199508,4.9298215,4.2527637,6.2942677,3.4908655,6.962551
t30,11.123231,3.0814474,4.478754,3.3302095,6.3768125,4.428719,4.8792825,4.2390976,5.1776037,5.282611,5.293145,5.066415,5.2729483,3.9983716,5.451276,5.719948,6.1821623,4.8602138,5.6404314,5.6902957,4.8438873,3.955844,6.567241,4.273161,6.3396125
t31,11.164638,3.1676629,4.4706383,3.3447564,6.330876,4.46015,4.9182267,4.225908,5.1575747,5.3249407,5.3136654,5.0247183,5.3291335,3.9607077,5.380986,5.7488594,6.2208514,4.870271,5.6382117,5.6737986,4.841087,3.9772809,6.587709,4.3183694,6.3298955
t32,11.152405,3.1760132,4.4878054,3.3028183,6.400479,4.4738045,4.9215226,4.2581735,5.2130103,5.2413607,5.327914,5.083292,5.3454504,4.0218606,5.4609385,5.7763476,6.20858,4.8438697,5.677512,5.754277,4.821394,3.8968012,6.5713463,4.3510003,6.2996445
t33,11.049773,3.333332,4.3493567,3.4249847,6.4341383,4.51795,4.9312444,4.3763704,5.2849164,5.248751,5.2343893,5.156049,5.4482837,4.119376,5.3019624,5.963887,6.1176033,4.7458224,5.5315957,5.707371,4.9405384,3.9417655,6.7252045,4.500595,6.173649
t34,10.682338,1.6645318,4.693442,3.4624076,6.5966644,3.5726135,4.222821,4.2180686,4.8228436,5.0538964,4.963748,5.3649487,4.4051766,3.9501145,5.815722,5.0095916,5.751115,5.05777,5.123188,5.217351,4.9352183,4.2703514,6.219424,3.4254434,6.9184637
t35,10.654444,1.7158064,4.6695786,3.4711072,6.5967407,3.5503953,4.2107162,4.1706543,4.8227305,5.0644956,4.947316,5.388377,4.3863583,3.8990316,5.828343,4.985689,5.7021747,5.082417,5.102998,5.2091413,4.894523,4.27014,6.2151914,3.4113739,6.9553165
t36,10.830893,-0.25376105,6.521042,4.4272094,5.232942,4.5130134,4.761982,6.287543,4.304381,5.586823,4.9386125,4.1198816,3.7505522,4.532326,6.6962857,4.3588686,5.3421,4.0803185,5.097282,5.0543933,4.640149,4.828494,4.8772206,2.7361212,7.363066
t37,10.97741,2.7309442,4.371539,3.4576008,6.4143443,3.982514,4.4871807,3.9212413,5.118025,5.262461,5.1291213,5.0847187,4.897394,3.9187276,5.4302807,5.5916657,5.982429,5.0293064,5.397393,5.4240446,4.718653,4.0057926,6.534438,3.9488575,6.592569
t38,10.941874,2.6836202,4.4344015,3.4090736,6.4734964,3.994066,4.4784727,3.9334064,5.0778465,5.1866302,5.1240077,5.154363,4.893441,3.967116,5.5013957,5.5156784,5.9628386,4.985677,5.4076796,5.4530854,4.773932,4.063203,6.494863,3.9286218,6.6010942
t39,11.060048,3.240262,4.3589892,3.4139655,6.4383245,4.4150796,4.8422117,4.2672515,5.2728586,5.236677,5.2437215,5.1426444,5.3866014,4.08337,5.3369894,5.8628707,6.111217,4.8080153,5.552002,5.7024927,4.841432,3.9014597,6.6889324,4.413785,6.246462
t40,11.070622,3.2392037,4.3879805,3.402502,6.4089513,4.4908333,4.913424,4.3443317,5.259224,5.2672124,5.2492557,5.1231365,5.4089565,4.0848894,5.3444514,5.8790536,6.1358676,4.7802076,5.583061,5.7096825,4.913074,3.94152,6.6803827,4.423828,6.2123566
t41,10.8267975,-0.17813723,6.4456806,4.4360023,5.284885,4.4182777,4.781659,6.2059865,4.390461,5.543348,4.912607,4.1643176,3.753483,4.55356,6.724562,4.3404303,5.289775,4.0607157,5.130669,5.1104393,4.7173443,4.8912954,4.901921,2.7859907,7.297634
t42,10.794556,-0.12590943,6.384036,4.3901696,5.2234015,4.4662633,4.8196845,6.147123,4.363658,5.610709,5.01244,4.085742,3.8317912,4.4811954,6.7169724,4.393962,5.399895,4.091717,5.1061325,5.1191463,4.6323543,4.7676167,4.919935,2.7150693,7.3820996
t43,10.818945,-0.04317574,6.2825966,4.386937,5.303649,4.4606056,4.850656,6.088744,4.3400984,5.5285425,4.986137,4.1458225,3.812137,4.5357437,6.736618,4.372927,5.3366685,4.0641475,5.1512256,5.127743,4.6638036,4.81818,4.932925,2.7779202,7.3599586
t44,11.070918,3.2246048,4.38962,3.4089272,6.3939905,4.484695,4.9022107,4.3538685,5.260205,5.285436,5.249756,5.1114616,5.4120636,4.08111,5.352059,5.8646183,6.1360025,4.7819314,5.602448,5.7138624,4.9121056,3.9417176,6.6817446,4.414952,6.209152
t45,11.091496,3.1650264,4.426477,3.3740218,6.3961577,4.444485,4.8801055,4.305701,5.235697,5.2701755,5.269078,5.1019354,5.3546624,4.052639,5.400717,5.8007483,6.1503787,4.8182034,5.62716,5.7161055,4.872714,3.9286857,6.632532,4.3552055,6.2616005
t46,10.645217,1.6760893,4.6557336,3.5357902,6.5017734,3.6721992,4.3334527,4.393693,4.807984,5.131231,4.9884105,5.3514667,4.4309015,3.9231718,5.842306,4.9641547,5.7153163,4.981574,5.1760335,5.256667,5.0325413,4.314052,6.1755695,3.5607324,6.830251
t47,10.662117,1.7706528,4.6184254,3.507705,6.5450187,3.6374335,4.304888,4.282264,4.847768,5.1243186,4.9874187,5.364878,4.4589334,3.9069436,5.8014774,5.0159364,5.7305994,5.0239,5.175869,5.2572193,4.968456,4.275085,6.2078576,3.5531633,6.8614235
t48,10.451965,5.185303,3.5016773,3.7927446,6.9996853,5.124824,4.8709483,4.9626327,5.5857244,4.9610834,4.9389396,5.8230896,6.392257,4.688758,4.5241423,7.6176744,5.6832256,4.121287,4.3289933,5.6043878,5.819404,3.8033304,7.74132,5.913543,5.3992076
t49,10.538521,0.6574931,5.1291585,3.9768467,5.763566,3.8130283,4.328886,5.3482437,4.5297937,5.1057324,4.7105985,5.066867,4.0269656,3.9384568,6.014001,4.564362,5.2810864,4.879131,4.8853235,4.9461155,5.1547556,4.703059,5.5872955,3.320414,6.747948
t50,10.8111,-0.08539675,6.347519,4.430312,5.2639437,4.4477205,4.8055377,6.131928,4.368801,5.586142,4.960003,4.1400332,3.7745762,4.529467,6.7239447,4.343916,5.3281164,4.0604215,5.11492,5.0916543,4.683789,4.8373866,4.9171166,2.7465942,7.336372
t51,10.811078,-0.12048583,6.382501,4.384405,5.284682,4.435996,4.7974396,6.13778,4.3776994,5.5658326,4.971799,4.1501284,3.819834,4.4900603,6.7045755,4.3915124,5.376071,4.0935793,5.111769,5.115812,4.6625547,4.790594,4.9474406,2.7731693,7.3504567
t52,10.3300295,-1.9412982,0.66262704,7.579722,4.436505,3.3821821,4.3275166,6.1399713,3.2030535,4.9440317,4.4285936,5.416717,2.1641207,2.8039834,5.3296876,5.0142865,4.75316,5.307981,5.078565,3.0619168,6.828975,5.628829,3.1376958,5.5606976,2.7776184
t53,10.326224,-1.9390548,0.6680849,7.5781913,4.4357853,3.387701,4.3233,6.136824,3.2068148,4.934521,4.4292736,5.4159675,2.1709921,2.8126602,5.3354983,5.0054092,4.7503476,5.3175163,5.0829873,3.0694346,6.8205123,5.621347,3.134845,5.553159,2.7816234
t54,10.809786,-0.37044528,6.641519,4.4699917,5.159251,4.515928,4.765029,6.4039564,4.295234,5.616376,4.969748,4.042806,3.7096207,4.5627923,6.708852,4.345972,5.319972,4.060004,5.108681,5.0497622,4.646846,4.8637257,4.7949433,2.670696,7.3560867
t55,10.742218,-0.66738844,6.9395547,4.596368,4.996202,4.5372233,4.7669754,6.7097726,4.2908564,5.7212725,5.024731,3.8715303,3.6009262,4.5848966,6.715911,4.2994413,5.2982287,4.024673,5.0802813,5.0077987,4.6519527,4.9408855,4.6962247,2.5292118,7.3546014
t56,10.688527,1.5535508,4.7818813,3.4379437,6.5798383,3.5730207,4.2033587,4.322582,4.8085637,5.007155,4.9793806,5.372019,4.3558397,3.9925728,5.8660192,4.9364758,5.747179,5.0236893,5.120071,5.2254305,4.9814324,4.290113,6.2116117,3.3588693,6.931166
t57,10.799954,-0.10229991,6.3515267,4.383717,5.2459483,4.4772296,4.842669,6.1287136,4.3394623,5.582921,5.0195055,4.101479,3.8315485,4.4989114,6.724046,4.3962297,5.401099,4.0751557,5.1228995,5.1184287,4.6292276,4.767341,4.9204845,2.7357476,7.3904047
t58,10.778968,-0.5865765,6.864286,4.5395684,5.056323,4.4920325,4.74334,6.6172614,4.281574,5.6945453,5.009736,3.9638686,3.6572642,4.53728,6.671692,4.3186517,5.2785735,4.0173,5.083191,5.005971,4.6589007,4.931445,4.6972003,2.5431175,7.3120956
t59,10.7309675,-0.725898,6.9912877,4.6383553,4.969643,4.572553,4.7848997,6.7765765,4.304608,5.7192683,5.015683,3.8152318,3.55727,4.6264834,6.7549114,4.305226,5.32491,4.032357,5.0775075,4.993551,4.6305594,4.9361305,4.7005043,2.5332766,7.3879
t60,10.563904,0.6630172,5.143402,3.9836338,5.7609873,3.8365343,4.353142,5.347275,4.549577,5.130406,4.7359185,5.044665,4.024552,3.9631577,6.0364103,4.5767765,5.2995534,4.855592,4.9108043,4.9700613,5.129104,4.6971216,5.580576,3.2977164,6.773757
t61,10.313012,-1.9901973,0.62354314,7.613097,4.430198,3.3694074,4.351476,6.173882,3.165443,4.9749875,4.445209,5.4307356,2.1514208,2.7773895,5.304322,5.0492215,4.7592993,5.278832,5.0639973,3.0427957,6.8637204,5.6521897,3.1022468,5.5852637,2.7274117
t62,10.592911,0.7088929,5.1153173,3.9501765,5.801056,3.8515801,4.3752604,5.304321,4.5829806,5.1533027,4.7679987,5.0471253,4.0640907,3.986377,6.026119,4.6132874,5.3366647,4.8440065,4.9436145,5.0041275,5.0983453,4.65959,5.6172957,3.3123941,6.80182
t63,10.810281,-0.28793946,6.5573187,4.4597597,5.1962366,4.4929833,4.7742352,6.321108,4.318651,5.613113,4.957188,4.0812936,3.7249541,4.5426383,6.709595,4.3352046,5.315938,4.054092,5.1034865,5.063428,4.663071,4.866335,4.842519,2.7008271,7.345673
t64,10.530861,0.675539,5.121961,3.9666817,5.7760544,3.8043256,4.3206186,5.331281,4.536178,5.097593,4.7036076,5.074426,4.0342264,3.9305968,6.0083036,4.5704927,5.287685,4.8873067,4.8782825,4.94273,5.1620507,4.6965637,5.5983806,3.3257723,6.7413044
t65,10.555508,0.65650034,5.1460867,3.9857876,5.7573295,3.8314805,4.346439,5.3526773,4.5432587,5.123801,4.727421,5.04645,4.021534,3.9566312,6.0338755,4.5716767,5.2936025,4.860038,4.901947,4.961599,5.137166,4.7011747,5.5775614,3.2999227,6.7660027
t66,5.9146323,11.618997,3.4432995,6.8693423,2.7166626,6.7946043,4.739326,2.7900755,4.77151,5.516853,6.447288,9.333802,3.0954895,7.9029636,5.253657,2.5684056,4.7157655,6.855257,4.7112274,4.820609,0.9197858,5.4291787,6.4608693,7.523399,4.070748
t67,-3.6971173,3.3909583,5.192488,2.00764,4.9197063,8.569717,4.0554547,7.1587586,4.025598,4.4657645,4.8947134,5.814886,8.175972,2.8060288,5.4692454,5.300572,5.855411,7.9414105,4.4868045,5.284048,6.020518,5.7553387,4.2588897,6.7350526,4.4869494
t68,10.22452,5.4432745,3.2582884,3.5611103,7.2474737,5.3806825,4.569327,5.2315702,5.6136513,5.2072616,5.0180836,6.0408344,6.634918,4.6965184,4.665876,7.8261065,5.7263374,3.8666549,4.379426,5.634331,6.0880375,3.5303764,7.9366465,6.1215897,5.3511457
t69,10.806867,-0.28070363,6.553624,4.4648767,5.194465,4.4876995,4.772172,6.3135505,4.3275213,5.621452,4.9542513,4.0820546,3.7230031,4.5360312,6.708759,4.332801,5.3165207,4.0539656,5.097532,5.0608706,4.6664433,4.8670883,4.8501883,2.6992419,7.342642
t70,10.7859745,-0.43448973,6.710558,4.51014,5.104013,4.4979496,4.754198,6.4661865,4.3068433,5.6748233,4.9879556,3.9929085,3.6822155,4.531923,6.698241,4.306549,5.2996135,4.0377655,5.081754,5.0457277,4.6648455,4.904453,4.7692432,2.6130645,7.3351912
t71,10.711838,-0.7876582,7.0393014,4.6691947,4.9360614,4.600266,4.7934575,6.866964,4.3208294,5.737461,5.016924,3.7526987,3.5273209,4.6598577,6.7810655,4.3012815,5.337535,4.0379386,5.0804834,4.981321,4.6294656,4.9279327,4.7107787,2.535523,7.4118037
t72,5.882768,11.61888,3.4900866,6.86675,2.7585487,6.8318124,4.79284,2.830554,4.783055,5.486373,6.4444127,9.369944,3.0869887,7.8617215,5.201499,2.5514226,4.6705923,6.8803034,4.704186,4.779464,0.8949994,5.4288526,6.4559274,7.4913297,4.0805564
t73,5.930398,11.594452,3.4559822,6.78418,2.6848068,6.8144794,4.7628827,2.840446,4.783427,5.479364,6.498943,9.373241,3.1429894,7.894743,5.2156205,2.5206325,4.7202654,6.8024497,4.68234,4.7679505,0.87832755,5.468644,6.529594,7.557086,4.0936894
t74,10.194757,5.376138,3.2499268,3.5799553,7.243576,5.4438906,4.534511,5.2674074,5.6253705,5.151662,5.0364494,6.004575,6.689282,4.643791,4.70653,7.8136353,5.7320943,3.8876395,4.4206586,5.5967336,6.1150417,3.495903,7.9951186,6.1756964,5.386186
t75,10.564041,4.896363,3.6157336,3.9087555,6.913402,4.953751,5.1114516,4.8207135,5.621357,4.8591065,4.8862286,5.6813273,6.175725,4.6132483,4.4088674,7.3777666,5.7969155,4.2027273,4.3105917,5.510977,5.5618367,4.0175014,7.5884066,5.7084455,5.5105147
t76,-3.7043426,3.4079945,5.196089,2.0104702,4.907969,8.580016,4.0492115,7.175083,4.0495663,4.4648566,4.8985753,5.837843,8.179597,2.8022017,5.4555917,5.3177066,5.8487763,7.9413314,4.490529,5.283634,6.035093,5.7660875,4.243997,6.745433,4.501811
t77,5.9344826,11.583046,3.395949,6.878287,2.672197,6.7551193,4.700557,2.7349546,4.7917356,5.5273037,6.445321,9.288599,3.117048,7.9495916,5.2999716,2.561034,4.7281914,6.877522,4.6908298,4.8706417,0.9001304,5.44852,6.455606,7.498489,4.0697026
t78,-3.7070262,3.3630304,5.168636,1.9459568,4.9525933,8.548101,4.010597,7.1382365,4.0185437,4.4900985,4.9196415,5.7844133,8.156989,2.8404484,5.528008,5.247293,5.8601665,7.9119687,4.4280787,5.352548,5.992733,5.794568,4.209544,6.727058,4.505909
t79,-3.725937,3.3563883,5.2188797,2.0136447,4.94447,8.53349,4.060509,7.1253757,3.9941208,4.4817467,4.8667293,5.773252,8.150369,2.7779112,5.470111,5.28221,5.816617,7.9235234,4.483321,5.2788777,6.020943,5.7695756,4.259733,6.727243,4.526275
t80,-3.573739,3.4770737,5.2631073,1.8541592,4.903069,8.786881,4.2407823,7.4385138,4.2904973,4.163252,5.195425,5.9842443,8.451801,2.7583265,5.398121,5.376061,5.861956,8.257343,4.380592,5.4427667,6.4665794,5.5593386,4.37847,6.6780767,4.386152
t81,-3.7393754,3.3478584,5.181164,1.9767299,4.942667,8.509114,3.9849513,7.0962667,3.971322,4.5348525,4.862679,5.7666287,8.107083,2.8264525,5.5037227,5.26355,5.8376694,7.867481,4.45256,5.2999487,5.944079,5.8229823,4.195434,6.74286,4.5315747
t82,-3.721236,3.3762758,5.207647,2.0457895,4.9259667,8.566721,4.0873895,7.1582036,4.006711,4.4441514,4.8804827,5.81871,8.191033,2.779688,5.435677,5.3317957,5.82219,7.9736056,4.515131,5.2739677,6.0799665,5.7299843,4.287098,6.735572,4.474215
t83,10.599607,4.801073,3.6739078,3.8498793,6.89026,4.907432,5.11549,4.811061,5.6074104,4.9072175,4.8887777,5.650036,6.0839725,4.6191635,4.428413,7.2336264,5.792307,4.216748,4.363141,5.5290885,5.489854,4.0452228,7.499115,5.5780816,5.5444508
t84,10.579423,4.8594494,3.6359675,3.9278646,6.903204,4.9230833,5.1506376,4.802379,5.652757,4.865651,4.886156,5.6651506,6.148287,4.5765915,4.394422,7.355307,5.838529,4.2072062,4.3027735,5.477674,5.5273848,4.043868,7.560307,5.686444,5.5314236
t85,-3.5022035,3.490398,5.263825,1.8504068,4.939809,8.83751,4.325953,7.4883037,4.3514504,4.085417,5.263271,5.994373,8.516418,2.755784,5.4152613,5.353196,5.897247,8.338551,4.3817925,5.505964,6.5831175,5.4736857,4.440328,6.619311,4.3161716
t86,15.276333,4.9910197,5.422269,4.5769544,2.5256038,8.029144,8.313414,3.6156147,6.264471,1.9505723,4.5602627,4.6317024,3.6860754,5.875041,6.403728,7.3076763,6.6762366,5.0309772,6.038025,6.561886,8.78131,6.6372066,2.8924904,2.8731616,2.837293
t87,-3.2540672,3.6275883,5.316512,1.5429556,4.9067073,8.855622,4.323283,7.55244,4.57547,3.9015207,5.5989046,6.0175304,8.65493,2.8233824,5.328725,5.4255757,5.853726,8.505816,4.1391387,5.690141,6.8603,5.268814,4.4721394,6.402478,4.0584893
t88,-3.6268923,3.4036422,5.226445,1.908368,4.9618006,8.641368,4.120136,7.26767,4.170303,4.328789,5.0513577,5.843264,8.301653,2.791711,5.493539,5.2684464,5.846643,8.068514,4.4134583,5.433326,6.226062,5.6966395,4.288936,6.676159,4.463012
t89,10.194062,5.4467335,3.2391403,3.5518112,7.2573237,5.3909583,4.550934,5.2514315,5.5648565,5.1698866,5.0347567,6.008603,6.61919,4.722211,4.7059474,7.827046,5.6751356,3.8697188,4.4188724,5.6788645,6.101505,3.4958663,7.955447,6.1344748,5.3069196
t90,10.327023,5.353219,3.3733373,3.6805227,7.127667,5.265405,4.7052336,5.106967,5.568773,5.080009,4.9639964,5.917359,6.5330095,4.6779013,4.5808873,7.7341466,5.6881666,3.991421,4.3381233,5.6449895,5.961077,3.6600246,7.8590884,6.0398316,5.3381934
t91,-3.6667008,3.3992527,5.1929708,1.9770558,4.952309,8.6095915,4.1134853,7.2009034,4.0758076,4.4051304,4.947616,5.8143535,8.236595,2.816456,5.502176,5.2660646,5.864531,8.007496,4.467663,5.355662,6.12452,5.7134886,4.2917356,6.704416,4.4763627
t92,15.3313465,4.9892807,5.5241694,4.734551,2.3714454,7.8737507,8.142712,3.6353595,6.200073,2.037912,4.6611366,4.6303573,3.6501398,5.8489394,6.3240786,7.224176,6.5228744,4.904282,6.1446905,6.4941235,8.719655,6.667809,2.991141,2.8021822,2.9614522
t93,-3.6141942,3.4612558,5.260397,1.8711703,4.896266,8.763754,4.18901,7.4129086,4.2539406,4.2075415,5.143938,5.9783683,8.412686,2.7542806,5.404008,5.3709283,5.8462043,8.211592,4.390417,5.417699,6.3756356,5.6171484,4.336509,6.7060447,4.431872
t94,-3.6537158,3.4347677,5.247162,1.9013454,4.898695,8.703802,4.1582394,7.3395724,4.1830397,4.2876964,5.065646,5.927698,8.338105,2.7636871,5.4256015,5.348179,5.8410974,8.127256,4.4092703,5.3800893,6.3015566,5.6644874,4.3094263,6.7240467,4.4669886
t95,10.600528,4.8033004,3.6752117,3.845458,6.883729,4.9140716,5.093583,4.8096867,5.5940385,4.920863,4.905609,5.663211,6.0918818,4.609755,4.4476695,7.2328134,5.792102,4.2230587,4.381227,5.535839,5.5022626,4.0242696,7.500482,5.5763497,5.551269
t96,10.536202,4.708811,3.628889,3.899335,6.9516864,4.9678235,5.1052237,4.8458576,5.689965,4.937398,4.878009,5.6091604,6.077241,4.576304,4.4256706,7.1627717,5.88332,4.162621,4.356094,5.5175304,5.477798,4.0349703,7.4874473,5.5359483,5.523822
t97,-3.2375333,3.6502004,5.300981,1.526614,4.925332,8.865448,4.338666,7.5706635,4.5927467,3.882986,5.625235,6.0295725,8.685304,2.8467946,5.3399987,5.414558,5.8572025,8.520868,4.138603,5.7026362,6.8698206,5.259428,4.4965806,6.3889875,4.0545974
