,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
t17,1.7955595,0.7787198,12.1475115,10.023985,-0.30450705,0.045845807,-0.10286087,0.2152342,2.2097697,-0.060237058,0.20323819,1.1528338,-0.8863682,-0.03784693,8.077295,9.121978,3.444495,13.293849,-0.12437422,1.0913056,-0.5701428,1.2317867,-0.016145172
t18,10.734068,-0.7465557,4.7019105,1.7070287,-0.22920442,0.25854725,9.105001,0.29326186,0.44329092,13.186148,0.15051013,12.463861,-0.37454495,8.003776,11.280581,-0.23239069,-0.04174452,0.44767803,-0.19140619,0.06382697,19.213799,-0.95869464,3.1367412
t19,7.972821,-0.5963554,5.843925,1.4216421,-0.21882631,0.21896847,7.5167603,0.24849837,0.43408385,10.940651,0.12997364,9.835347,-0.37492853,6.4851685,10.103194,-0.19613643,0.043341532,0.8898897,-0.18980335,0.075722925,15.784323,-0.82300675,2.3440497
t20,8.363026,-0.6220087,6.447852,2.165542,-0.25287464,0.22607835,7.729202,0.26492384,0.4188893,11.003148,0.13743176,10.376512,-0.43003026,6.596621,10.953463,-0.18737961,-0.016646773,1.5408285,-0.21521138,0.076708965,16.455858,-0.8438287,2.4933355
t21,3.8448713,-0.054631386,17.071365,13.12178,-0.46332783,0.05056055,-0.005618105,0.3142389,0.6412224,0.4344724,0.23764516,4.7562594,-1.1490115,-0.026103621,13.075821,7.9308596,1.3242902,16.604994,-0.3035517,0.004355911,0.52582,-0.10772214,-0.02945583
t22,2.591795,-0.0146650225,14.855018,12.170027,-0.39736593,0.051630646,-0.05883834,0.2756477,1.5424416,-0.016529785,0.22461298,2.6495104,-1.0244106,-0.03925501,10.5390215,8.64795,3.1514199,14.997958,-0.20345084,0.29086342,-0.32337517,0.37638545,-0.017082768
t23,7.059613,-0.4981511,4.986168,-0.026442342,-0.079264484,0.21618477,6.4887257,0.24107681,0.5305266,11.561477,0.121497266,7.4765506,-0.23945974,5.462368,7.5147133,-0.22623146,-0.019407608,-0.021230344,-0.13532554,0.07714232,13.433419,-0.8747117,1.8339683
t24,7.430502,-0.5545087,5.6515293,0.63618356,-0.16263038,0.21345435,7.114054,0.25136495,0.4948637,11.067232,0.11767716,8.760188,-0.32916415,5.9144344,9.233446,-0.20954257,-0.006401993,0.25337332,-0.1653104,0.07966996,14.791616,-0.8222251,2.2420099
t25,2.6741908,-0.019007351,13.971382,10.128246,-0.38906488,0.0123211425,-0.08488522,0.24675436,0.8734771,1.2275031,0.23836276,4.15361,-1.1115481,-0.03334668,11.929468,10.905265,-0.14968696,20.085337,-0.22222413,2.6818469,0.5535866,-0.28265706,-0.092876725
t26,6.957389,-0.3982303,4.9262075,-0.10160117,4.999238,0.23738894,5.575607,0.3011955,0.7398712,15.42928,0.11956621,6.33693,-0.12018648,3.3070264,5.669122,-0.31406084,-0.09212233,-0.0721438,-0.14456028,0.06937889,9.983667,-1.1338654,1.5218753
t27,7.035013,-0.49281195,5.2601004,-0.02409148,-0.08678778,0.21238671,6.4789605,0.25022402,0.5417528,11.440314,0.120351456,7.715229,-0.24769051,5.463868,7.7781525,-0.23462988,-0.005742438,-0.01652408,-0.13714465,0.077577814,13.602256,-0.8566255,1.9341035
t28,7.234419,-0.5216749,5.362144,-0.0024545686,-0.12369663,0.21152328,6.796353,0.24579376,0.5183243,11.253378,0.1211724,8.405528,-0.27925965,5.8768086,8.466898,-0.22191522,0.01837744,-0.0031447774,-0.14982197,0.078161575,14.294104,-0.84083885,2.115223
t29,12.813125,-0.7770962,1.277761,0.33000264,-0.09533169,0.2697896,9.711674,0.31651187,0.3508715,15.748717,0.17061605,13.12511,-0.21803658,8.964217,7.99491,-0.26922327,-0.040520407,-0.06709358,-0.12361393,0.03317141,19.841106,-1.160235,3.0678957
t30,12.761322,-0.7466025,0.7541659,-0.006188834,-0.03815125,0.26605886,9.333346,0.32353127,0.3418676,16.075392,0.17251186,12.358433,-0.1691636,8.458052,6.8345084,-0.27797258,-0.044166055,-0.08367145,-0.1092377,0.02948972,18.855024,-1.2012787,2.8332043
t31,12.819803,-0.7814195,1.4648545,0.45743725,-0.10408322,0.27053747,9.831155,0.3162817,0.35633,15.728813,0.17133883,13.290413,-0.22487888,9.038734,8.259395,-0.26699176,-0.04560025,-0.061323397,-0.1265463,0.035129786,19.99601,-1.1597348,3.086748
t32,1.3425397,0.52824736,13.745179,12.372844,-0.36717343,0.07799669,-0.13217078,0.28987628,4.0612483,-0.11004832,0.24470924,-0.01190198,-0.99435365,-0.06316866,8.143845,11.037644,6.4086027,13.329886,-0.07627802,0.775029,-0.9531862,2.9993572,0.49959424
t33,5.700006,-0.3320498,4.925654,-0.10960083,4.2145023,0.22195034,5.109171,0.25922075,0.7219269,14.06321,0.10945725,5.2238083,-0.13686076,2.9085057,5.1737185,-0.28994793,-0.061730426,-0.05757143,-0.1232617,0.07713538,9.187166,-1.0635769,1.2514665
t34,11.19306,-0.6608802,0.5974484,-0.051006537,7.1372647,0.23413943,6.27436,0.3634838,0.49950993,19.206467,0.13923416,11.994763,-0.043906823,6.115388,6.2223487,-0.356028,-0.095768996,-0.11036223,-0.10675136,0.027138552,16.600452,-1.3444598,3.6540687
t35,4.5725336,-0.24165122,5.4874268,-0.19447364,10.063511,0.21819864,4.219681,0.27337015,0.9468345,16.225506,0.0906836,4.5298767,-0.14339244,1.7824662,4.2260036,-0.36952016,-0.13510904,-0.04767805,-0.12082938,0.08303697,4.997651,-1.2461045,1.009405
t36,5.6094236,-0.3276038,5.1128397,-0.12497856,4.9752107,0.21911927,5.019071,0.26879454,0.74659055,14.184445,0.10564852,5.036415,-0.14610372,2.7727935,5.1267943,-0.30369422,-0.07172762,-0.05532968,-0.11795281,0.08002704,8.690986,-1.0805731,1.184478
t37,12.84034,-0.7028805,0.56094295,-0.03622499,1.9265294,0.26009607,9.144728,0.34952468,0.3582475,17.217804,0.17965132,11.782856,-0.114095874,7.5377026,5.791978,-0.31135193,-0.08073296,-0.08877913,-0.09289037,0.030893067,17.296522,-1.3109792,2.4391596
t38,13.831279,-0.78216136,0.4438072,0.0055670496,-0.074445985,0.28020763,10.406325,0.32893458,0.28620747,16.542934,0.18927433,13.135291,-0.20081306,9.226632,6.825602,-0.27330098,-0.05495216,-0.086804084,-0.11514423,0.022862647,19.494762,-1.2617788,2.6703203
t39,1.3697475,6.184686,7.526125,3.8518405,-0.14645416,0.048775617,-0.26992506,0.07974626,1.0396099,-0.20501417,0.21055605,-0.054828484,-0.84248984,-0.03078231,5.3667946,10.719944,5.083026,16.457544,1.26194,6.7134132,-1.0792674,4.122318,-0.050787084
t40,0.68739176,1.181879,12.617318,11.627348,-0.33361432,0.07868653,-0.15009302,0.2648883,4.687733,-0.1322112,0.24096864,-0.047608197,-0.9604492,-0.0652146,6.997558,11.750526,7.2068872,12.291468,-0.024908757,1.0992165,-1.1737145,3.6830935,0.6146682
t41,0.49047235,1.6885717,11.691699,11.018676,-0.31323355,0.105537854,-0.16021657,0.25559986,5.6900578,-0.1687263,0.2503349,-0.07942001,-0.950939,-0.072611526,5.744843,12.653056,8.357125,11.303778,1.1471599,1.4378767,-1.4033128,4.728294,0.55056876
t42,2.3986676,-0.08020532,14.231173,12.796581,-0.34761247,0.07402475,-0.23829557,0.30529946,4.2920065,-0.118179224,0.23789959,-0.008062352,-0.9508373,-0.07204464,8.645218,8.583899,5.7680836,16.345846,-0.11842862,0.71224743,-0.78963286,4.073116,1.5363475
t43,12.400553,-0.6453608,0.51100504,-0.079318985,5.5352006,0.25933537,9.161689,0.34206283,0.43120584,18.960514,0.17803825,11.672174,-0.078553185,6.9943986,4.949788,-0.34514597,-0.14014445,-0.08636291,-0.09800629,0.03040372,14.736086,-1.4687251,2.3345706
t44,1.2095178,0.83837867,10.463479,7.8223314,-0.2840103,0.02027347,-0.17676052,0.16860168,2.4235399,0.0002993308,0.23723844,1.4687725,-0.9667455,-0.04230531,8.438685,12.150143,0.2566007,17.99074,-0.080869414,3.7288036,-0.48019683,-0.0924088,-0.08573659
t45,1.6563236,6.2302694,9.001843,4.3590207,-0.1654873,0.025746847,-0.28271702,0.08067931,0.046201203,-0.17719945,0.20680974,-0.022006158,-0.89766645,-0.02304394,6.739244,10.8705435,4.342412,18.656214,-0.023914447,6.409449,-0.92188317,3.129493,-0.049124148
t46,14.148872,-0.728014,0.06967004,-0.02265163,1.2849243,0.27462405,10.266109,0.36462855,0.29105568,17.82573,0.20340176,12.429953,-0.1427905,8.140322,5.3109035,-0.2989952,-0.074059084,-0.09456217,-0.109461844,0.022129307,17.46558,-1.4152883,2.111861
t47,2.0649316,-0.034806654,11.083681,10.726232,-0.268259,0.10460166,-0.31563398,0.23452085,5.954003,-0.20322274,0.24089183,-0.07988929,-0.8910726,-0.07933847,5.6824503,9.241896,7.373042,15.01067,0.43518075,1.7137644,-1.2569643,6.372975,1.8417652
t48,11.089007,-0.68456674,0.15104252,-0.07620764,10.561767,0.22729577,5.2316256,0.38335422,0.60027075,21.02877,0.12109681,12.688561,-0.024195088,5.7879143,6.43793,-0.40015027,-0.12001287,-0.12751547,-0.105696134,0.02385913,16.733772,-1.4241968,4.404478
t49,6.464067,-0.3839271,4.90372,-0.08693164,2.8082957,0.21835624,5.4075284,0.29034725,0.6810352,13.592868,0.11588651,5.529529,-0.15401228,3.4082725,5.7255106,-0.2857609,-0.03745442,-0.06460285,-0.12433972,0.07646228,10.437619,-1.0279919,1.3199216
t50,4.4513187,-0.21579763,5.419616,-0.2267494,13.41524,0.21556048,4.262206,0.30780137,1.0486302,17.807186,0.08846627,4.441796,-0.13019158,1.2752316,3.423366,-0.4098476,-0.18157074,-0.0577642,-0.12012742,0.08765021,2.7960703,-1.4005176,0.7315751
t51,0.39020708,1.6029093,11.404474,10.717877,-0.3015711,0.09672625,-0.17196345,0.24040416,5.2779255,-0.15643139,0.24104086,-0.0750018,-0.92323506,-0.06658325,5.70371,12.4294815,7.9417586,11.36488,0.8079584,1.6557255,-1.3579155,4.589444,0.589878
t52,13.58002,-0.6808635,0.1509083,-0.049278952,3.5262122,0.2680035,9.829769,0.35836303,0.33944374,18.474213,0.19386469,12.007573,-0.10638152,7.3490305,4.994281,-0.31658038,-0.098049805,-0.09103923,-0.11330953,0.021906035,15.990076,-1.4523903,2.2904937
t53,9.44764,-0.3564824,1.8355976,-0.2657263,22.81345,0.25926873,7.129948,0.37162128,1.0831577,26.776691,0.14165843,10.126446,-0.12821023,3.687944,0.9447942,-0.4947215,-0.51432186,-0.07397188,-0.14626586,0.07176587,1.9933178,-2.261789,1.8273209
t54,4.052637,-0.1260295,6.035808,-0.28325447,20.002567,0.24751768,3.8673382,0.32300198,1.348073,21.923481,0.07530054,4.4485416,-0.1192936,0.17258573,2.1319845,-0.4941203,-0.3683188,-0.05609851,-0.1350276,0.09389702,-0.18589054,-1.6792833,0.8787046
t55,4.7611594,-0.2160982,5.602684,-0.242645,16.003809,0.24479507,4.306247,0.30515724,1.1642288,20.3285,0.08662057,5.1040254,-0.11485255,1.106086,3.12053,-0.45901504,-0.2620441,-0.067592114,-0.13362777,0.08538478,1.9823012,-1.5195446,1.1268469
t56,13.138398,-0.5978528,0.32610515,-0.12049461,9.47088,0.27586192,9.805494,0.37439105,0.5362482,21.392021,0.18876216,11.799522,-0.115453914,6.4284105,3.2930593,-0.38175923,-0.2105592,-0.09064785,-0.12411451,0.028975924,11.40269,-1.7458209,1.9717481
t57,-0.025910154,-0.006001679,6.78801,6.86257,-0.23726949,0.024969343,-0.36051682,0.15753807,5.2990246,-0.036156952,0.27572834,-0.041384216,-1.0009962,-0.075837575,5.7078485,15.559293,-0.018892763,19.551523,2.8211527,7.482987,-0.9346146,-0.017474227,-0.11423399
t58,0.22544882,2.2516708,6.1632624,5.191873,-0.15995042,0.07305061,-0.27498364,0.12662855,4.7864647,-0.14058197,0.23976792,-0.067395836,-0.7995096,-0.053859245,4.1426077,12.599817,3.0346506,14.404723,2.6467965,6.0321355,-1.0921139,2.8034172,-0.06981965
t59,0.20625964,2.0698586,6.8674235,5.6675897,-0.17269363,0.05318727,-0.2772893,0.12143623,4.2559204,-0.11369957,0.23443873,-0.044869304,-0.815475,-0.051134568,4.806598,12.749962,2.5903432,15.094266,1.6357572,5.497644,-1.0204526,1.9315755,-0.06642843
t60,3.500434,-0.04877161,6.6504602,-0.3372219,24.568838,0.2713689,4.1042647,0.36311388,1.4814777,23.995813,0.067585684,4.155753,-0.17084281,-0.021272738,1.4930804,-0.55451167,-0.43768328,-0.06360416,-0.15439884,0.09318927,-0.659161,-1.8188637,-0.0034590042
t61,11.820896,-0.5755476,0.7113663,-0.13220604,10.096733,0.26378816,8.8302965,0.34859848,0.6005272,21.152376,0.17088215,11.354351,-0.08842236,6.1399784,3.7757907,-0.38658777,-0.23181933,-0.08608772,-0.1066877,0.038390163,11.415178,-1.6833372,2.2416945
t62,13.660827,-0.6832846,0.13225609,-0.04701705,3.4081795,0.2674557,9.839421,0.3587574,0.3348303,18.4531,0.19548462,12.087081,-0.10838196,7.4250107,5.0308466,-0.3143056,-0.09886036,-0.09157396,-0.11264211,0.021580836,16.127277,-1.452675,2.2861545
t63,6.152824,-0.35551947,5.608307,-0.13792515,8.384864,0.25241733,5.5562067,0.32094362,0.9027045,17.45375,0.112895854,5.9464498,-0.09650618,2.5479481,5.0060263,-0.36823317,-0.11426005,-0.07288398,-0.16202137,0.073723115,7.7622266,-1.2813348,1.3047322
t64,1.4204003,5.9371586,8.114997,4.0985527,-0.15885362,0.03749606,-0.2832591,0.0748273,0.543827,-0.19216621,0.208288,-0.04708376,-0.87768716,-0.02997025,5.809871,10.83608,4.695898,17.223475,0.44725868,6.4575105,-1.0172331,3.615645,-0.047242552
t65,6.5073657,-0.36668232,5.077599,-0.11947262,6.7674427,0.24240433,5.373692,0.3029966,0.83682024,16.510426,0.115339965,6.0589504,-0.12693408,3.057371,5.119635,-0.3545437,-0.12117079,-0.070164986,-0.13645525,0.076427184,8.706005,-1.2071501,1.4075068
t66,5.965492,-0.3258649,5.1796107,-0.15732318,9.49907,0.2388158,5.106421,0.30340233,0.9296018,17.5282,0.10600063,5.81188,-0.1214068,2.572136,4.5443892,-0.38846207,-0.16361633,-0.066316314,-0.1301638,0.07933795,6.8283606,-1.2932351,1.3250399
t67,-0.037185337,-0.003873809,6.4684734,6.613863,-0.22449714,0.024929646,-0.3729432,0.1572298,5.5230584,-0.05256988,0.27599207,-0.05200005,-0.9847677,-0.077274024,5.3911777,15.633703,-0.012321045,19.358675,3.1512957,7.7303615,-0.9779672,0.115064606,-0.11090569
t68,10.745409,-0.6298994,0.449297,-0.09685756,12.175592,0.22391914,5.303089,0.3857578,0.65180624,21.514456,0.12364287,12.258817,-0.048623737,5.437874,5.6249824,-0.41372252,-0.16272242,-0.1174714,-0.11334749,0.029085016,14.568262,-1.5217651,4.022579
t69,11.435477,-0.6953317,0.21247038,-0.050296858,8.087454,0.2252132,5.7817,0.37902558,0.50925165,19.81266,0.13408713,12.5903015,-0.041984227,6.2275615,6.5538697,-0.3728714,-0.08999902,-0.12133924,-0.10814538,0.022492804,17.500845,-1.3606054,4.100887
t70,0.28537172,1.8277819,7.4602723,5.9818115,-0.18761402,0.036282808,-0.27419418,0.12520562,3.8379843,-0.09340018,0.23450778,-0.02223199,-0.84447384,-0.050053686,5.5155396,12.835072,1.8517531,15.808411,0.8766406,5.1967993,-0.9360001,1.2531466,-0.07466309
t71,0.39541033,1.6793038,7.795273,6.1940804,-0.19809364,0.034876842,-0.26171616,0.12835705,3.6735718,-0.08068749,0.23545021,-0.013721164,-0.8599141,-0.04895207,5.8482018,12.7785015,1.6600133,16.071634,0.5234205,4.982246,-0.88332397,0.96309185,-0.07598126
t72,11.148548,-0.70193726,-0.014112359,-0.0768166,10.967269,0.22839563,4.985104,0.37870133,0.605819,21.466187,0.1177837,12.878428,-0.021773487,5.846154,6.538167,-0.40493745,-0.11621174,-0.13570468,-0.11125819,0.020665886,17.089825,-1.4273927,4.597769
t73,14.087926,-0.6522731,-0.021244885,-0.1007446,7.4181843,0.27841058,10.595308,0.37200016,0.4370267,20.88969,0.2028155,12.369218,-0.11828663,7.2044673,3.5874615,-0.36459547,-0.17816158,-0.09367155,-0.11764703,0.022471612,13.065709,-1.7076708,1.9066894
t74,0.36630696,3.1427097,7.448182,9.016429,-0.24251102,0.20162335,-0.10619269,0.25564477,8.753809,-0.27814895,0.2627989,-0.19238207,-0.8525488,-0.091734886,1.9012839,12.981608,11.698362,6.8008065,6.434482,3.767731,-1.9101491,9.158234,0.29362848
t75,10.184458,-0.61903596,0.2089172,-0.12585616,16.52304,0.22077933,3.9102464,0.4088479,0.8021795,23.707266,0.09642026,12.719567,-0.038835898,4.773816,5.4934793,-0.46350747,-0.23163736,-0.13330373,-0.11478897,0.029121343,13.700124,-1.6351129,4.827235
t76,8.146554,-0.43870908,1.262516,-0.23653352,27.137173,0.21484423,2.4461339,0.4276513,1.1889248,28.374022,0.070766024,11.828908,-0.071163446,2.7374954,3.2135835,-0.5552884,-0.47829634,-0.12043855,-0.14570598,0.058714975,5.8129506,-2.1099744,4.3847218
t77,8.103639,-0.44124776,1.4065562,-0.23557737,27.166267,0.21796286,2.4217153,0.4302064,1.2039145,28.54677,0.07219652,11.9051,-0.08487785,2.8000414,3.2695372,-0.56354964,-0.4685307,-0.12135797,-0.14851262,0.05979756,5.903549,-2.1164455,4.4797072
t78,11.6024065,-0.57280153,0.8123832,-0.14180614,10.499273,0.2646518,8.654476,0.36428705,0.6723905,21.009491,0.15875588,10.979629,-0.11251942,5.677826,3.7840197,-0.40561038,-0.22527926,-0.08541559,-0.09578421,0.04640111,11.221364,-1.6594323,2.2141488
t79,10.523924,-0.6437865,0.13428009,-0.10178676,14.0091305,0.22681874,4.315556,0.38432172,0.7283308,22.685179,0.1093576,12.705865,-0.027407466,5.1765137,5.8736176,-0.42498022,-0.18808158,-0.12969162,-0.111518204,0.029105853,15.001852,-1.5506965,4.5313845
t80,10.526664,-0.65559983,0.050696805,-0.10929633,14.777683,0.2223309,4.1077857,0.40500695,0.74620247,23.017668,0.10071999,12.905802,-0.035124037,5.1296215,5.9877195,-0.450145,-0.1912591,-0.13430402,-0.11119914,0.025394471,15.126649,-1.5609373,4.9075246
t81,9.149625,-0.34903324,2.0599875,-0.2590715,22.582394,0.25357923,6.311643,0.36802855,1.0467257,26.124884,0.13703415,9.529296,-0.15389292,3.311472,0.84118444,-0.4857173,-0.46211436,-0.07122471,-0.16126871,0.07142087,1.631277,-2.1958606,1.8024307
t82,-0.008524946,1.6471745,0.88709503,3.8568065,-0.13942657,0.15857674,-0.34232673,0.14130935,9.614564,-0.20513591,0.30484,-0.1864305,-0.8729595,-0.102473445,0.6738759,15.272893,3.58149,14.814086,9.926384,11.085415,-1.5607266,5.5274663,-0.13801408
t83,10.9925585,-0.5208389,0.9563168,-0.14900362,12.407181,0.25438842,7.760609,0.34366927,0.67776,21.638416,0.1597106,10.6560955,-0.10893772,5.3824906,3.0963385,-0.39144012,-0.24895054,-0.08146988,-0.11762926,0.04618023,9.313022,-1.7430159,2.1365244
t84,11.586404,-0.5861104,0.6964425,-0.1088968,8.685884,0.25424734,8.278,0.33610997,0.5360353,20.033115,0.16731295,11.06074,-0.08985107,6.1383305,4.0290227,-0.35965246,-0.17365158,-0.08367571,-0.10836673,0.03787716,12.114371,-1.5775509,2.2264435
t85,-0.031214233,0.32766154,2.6307092,5.426494,-0.19269605,0.1043335,-0.41100782,0.1499533,9.029187,-0.12959471,0.3128981,-0.1445648,-0.9742143,-0.102593295,2.4314873,16.843992,1.3236884,18.268726,8.566015,11.015788,-1.4025265,3.1331334,-0.14166279
t86,9.060734,-0.51768076,0.7414641,-0.18489388,22.701675,0.21605214,2.9711874,0.42884517,1.0316421,26.503,0.081548825,12.16595,-0.058618955,3.6023312,4.26878,-0.52060694,-0.36076438,-0.12968998,-0.13328248,0.04778198,9.335008,-1.9171599,4.7511587
t87,-0.029941242,0.5360764,4.6095085,5.6889424,-0.19592166,0.07612735,-0.36381757,0.15187345,6.783134,-0.1097068,0.28362238,-0.10038441,-0.9514171,-0.08706241,3.7106667,15.403415,1.1582053,17.682413,5.4303317,8.776028,-1.1812748,2.0327344,-0.12137092
t88,-0.040135644,0.047656193,6.0105553,6.39121,-0.21845266,0.03737023,-0.37572563,0.1552457,5.8021264,-0.06760544,0.27804586,-0.06436748,-0.984398,-0.08094711,4.977687,15.604214,0.09603384,18.963041,3.700389,7.949567,-1.0304037,0.50285625,-0.115494244
t89,2.3159163,10.721321,2.9932575,-0.012171005,-0.014986443,0.21309647,-0.27755266,0.032731805,3.3055391,-0.4293673,0.23135772,-0.21716088,-0.8036844,-0.03258343,0.86065644,9.5110655,10.690802,14.068386,8.223649,12.065166,-1.7624044,11.903942,-0.06892099
t90,2.1706204,9.123182,6.235586,1.7335994,-0.08443904,0.106182665,-0.28883907,0.05872433,0.67445105,-0.31737146,0.22089493,-0.10887374,-0.83416945,-0.025232276,4.0366464,10.212546,7.740338,17.409979,3.5062406,9.575342,-1.332478,7.4929805,-0.06015309
t91,-0.016096583,0.80019957,3.6947398,5.2478,-0.17605296,0.09336801,-0.3541899,0.14575441,7.32976,-0.13634305,0.28680596,-0.11779301,-0.9267671,-0.08586382,3.0310545,15.483295,1.7210941,17.082685,6.337512,9.286618,-1.2710646,2.873569,-0.11828723
t92,-0.03680644,0.07618049,5.9181314,6.3420515,-0.21290073,0.035446297,-0.376172,0.15383494,5.824732,-0.06807538,0.27822396,-0.06339368,-0.97776514,-0.07909255,4.971716,15.7059355,0.11688797,19.035732,3.6815891,8.017722,-1.0371134,0.5600867,-0.112817585
t93,-0.016628986,1.2289845,2.4840539,4.7406363,-0.17093109,0.12020145,-0.34628132,0.14878824,8.403124,-0.16536838,0.2979834,-0.14554884,-0.9106928,-0.09697221,2.0817804,15.59317,2.5142972,16.174307,8.062664,10.121768,-1.4040507,3.9046555,-0.13186045
t94,-0.0042240582,1.7942916,1.1204069,4.103091,-0.14413622,0.1580768,-0.34229356,0.14450368,9.459778,-0.20803398,0.3065882,-0.18244623,-0.89056176,-0.10141799,0.77313906,15.381122,3.5863187,14.89071,9.789352,10.96911,-1.5758057,5.4300513,-0.13990264
t95,1.5767183,6.5133486,6.928626,3.4425688,-0.13615239,0.06957082,-0.2778967,0.07088969,1.4466709,-0.2304865,0.21452905,-0.078482844,-0.85534453,-0.03575707,4.863492,10.846547,5.8011475,16.423443,1.8788935,7.2854986,-1.1586568,5.032763,-0.051746514
t96,-0.04439003,-0.017064478,4.93294,6.6161532,-0.22968164,0.043849498,-0.42079595,0.16137728,7.3467193,-0.06482693,0.3040523,-0.0872168,-1.036511,-0.09665557,4.515348,16.933092,-0.016215218,20.057896,5.758995,9.571782,-1.1632004,0.74026966,-0.13469206
