,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
t28,9.787061,-0.1091019,-0.06370341,0.004909653,-0.21135494,-0.061767295,5.2959204,2.7455165,-0.28551096,-0.74353075,-0.002366387,2.9997942,0.5611343,-1.3615737,-0.97335386,0.13444918,4.4755816,1.8225708,-0.682823
t29,9.56299,-0.011404653,0.012127459,0.07146734,-0.046668246,-0.18443123,2.6954117,-0.054912254,-0.13310267,-0.785545,-0.13109797,3.1411586,-0.0027858387,-0.24465851,-0.6846519,0.063586034,1.0525607,-0.049040005,-0.18451336
t30,8.221221,-0.18791091,-0.17610283,0.39192277,-0.486813,1.9643583,8.224499,7.944004,-0.63529557,-1.2181506,0.32798436,11.218856,4.987009,-2.9160798,-1.5169424,0.11854876,8.043426,7.2594023,-1.6489947
t31,3.7520134,1.4836029,1.1847746,0.16477378,-0.18307792,-0.1415921,0.009765971,5.628792,-0.33348978,5.915786,-0.31257164,4.775088,18.645987,-0.82141274,-0.16916546,5.634117,0.049158383,9.665629,-0.41693848
t32,3.7876883,1.3074094,1.3843231,0.17145814,-0.17668982,-0.15869342,0.011492625,5.750317,-0.3296546,6.1825085,-0.31761006,4.85737,18.899817,-0.7342477,-0.1605386,5.93802,0.053317484,9.852926,-0.38953063
t33,6.1484895,-0.1444109,0.44973063,0.12014318,-0.112176396,-0.06719065,0.81317055,2.5759914,-0.31910676,-0.39649922,5.1114473,-1.3742023,-0.14649424,-0.4731188,-0.3415389,0.12890503,2.565373,-0.14919259,7.578997
t34,12.831087,-0.15691409,-0.14196329,1.6759756,-0.21851815,-0.0420559,7.18598,4.975027,-0.4095398,-0.72146344,0.43181285,2.3969312,0.52563566,-2.0458066,-1.1182791,0.18043931,6.588138,3.4712436,-1.2244855
t35,6.8284144,-0.039915152,-0.07330061,0.052791625,-0.279269,-0.09924154,4.199677,0.587366,-0.28537524,-1.5701903,-0.2226801,12.892976,3.810779,-1.2962106,-1.2779596,0.04379368,2.6867495,1.8946007,-0.44704545
t36,-0.25844467,3.7437847,3.9709632,3.4808414,6.7464194,5.0421467,3.8263535,-0.024535274,-0.058450267,9.141982,-0.2260354,3.935366,-0.08466575,1.4320738,7.9925747,0.02589336,1.4380425,10.602831,-1.5732275
t37,4.350576,-0.10953928,4.5733867,0.09808148,-0.40119955,1.9124026,3.8867304,7.250703,-0.45557597,-1.5947698,6.5142884,-0.17763364,-0.15412122,-2.178753,-0.586112,0.11679632,9.624344,2.1078255,0.8806393
t38,3.8320415,-0.19362517,4.822074,0.119458884,-0.19299644,-0.008136767,3.1660576,3.1049857,-0.2577574,-1.603062,5.588586,-0.26546174,-0.16881183,-1.0847416,-0.46265832,0.07868392,6.579046,-0.0515467,5.427037
t39,4.2487803,-0.114249505,4.455573,0.09546884,-0.39960748,1.8563246,3.8492098,7.1253147,-0.451807,-1.5882202,6.4622803,-0.1527298,-0.14826779,-2.1586857,-0.59015703,0.11915497,9.449338,2.1637237,0.79751396
t40,4.2324815,-0.11690788,4.4340963,0.09508479,-0.39402258,1.8372531,3.8007655,7.012086,-0.44740164,-1.5916321,6.413948,-0.14458415,-0.14860968,-2.1251018,-0.5842564,0.118446484,9.394991,2.0705621,0.9081392
t41,13.284045,-0.17357884,-0.13680969,1.0361097,-0.16437224,-0.07522991,6.9434066,3.36984,-0.33944803,-0.84947807,-0.0065083895,2.0474827,0.03791541,-1.7190034,-1.0860047,0.16963755,5.6244082,2.3478515,-0.99862254
t42,6.878804,-0.10009968,0.3226315,0.08368148,-0.4030256,0.46051684,2.5202556,10.14097,-0.60876364,-0.06112386,7.312725,-1.4739105,-0.14057273,-2.086224,-0.4107382,0.1571658,8.190235,0.6102769,0.7723305
t43,13.468783,-0.17611459,-0.1567977,1.8700776,-0.20110941,-0.03832767,7.4427133,5.137384,-0.41625568,-0.7926269,0.31648964,2.1238997,0.29940233,-2.108774,-1.1247647,0.18734713,6.8708673,3.6586857,-1.3270792
t44,13.482008,-0.17131494,-0.115413405,0.6970783,-0.157917,-0.09669943,6.869319,2.9138088,-0.31153926,-0.88007754,-0.015991554,2.2790973,-0.0070460285,-1.5458361,-1.0893062,0.16339025,5.2512736,2.0255888,-0.90772426
t45,5.8566546,-0.12889747,0.49250555,0.07735326,-0.29202887,0.047290556,1.7207128,7.408016,-0.4761833,-0.26840153,6.3648753,-1.2168152,-0.14571556,-1.5078545,-0.3449351,0.14558999,6.5447183,-0.0228441,2.4774373
t46,5.869714,-0.16349615,0.44168267,0.11938743,-0.10089252,-0.05970842,0.17786318,2.6230547,-0.30903435,-0.3699481,5.1819234,-1.3167226,-0.15906426,-0.32236207,-0.25002092,0.12213724,2.6370716,-0.14668448,7.6145067
t47,-0.23033449,4.487421,4.339906,2.0805902,8.27555,2.8335998,2.974383,-0.055200968,-0.05375466,11.80546,-0.25179967,6.2838297,-0.12136833,3.9955344,6.7337008,0.01966405,1.938208,9.519607,-1.4753008
t48,-0.22715215,3.910903,4.10701,2.7880054,7.5199213,3.8860667,3.3961906,-0.048376806,-0.052858893,10.474442,-0.23869449,5.1777396,-0.10127272,2.7710798,7.29106,0.025041306,1.6338563,10.123917,-1.5012496
t49,13.489683,-0.16996478,-0.10836924,0.3391639,-0.14288485,-0.11148854,6.6285896,2.39487,-0.28574803,-0.92001724,-0.025737282,2.278118,-0.0077498304,-1.4316086,-1.0676221,0.155552,4.811208,1.7174125,-0.8493406
t50,7.049187,-0.15047921,-0.037165307,0.12754226,-0.1304,-0.07092464,0.09400969,3.6236389,-0.37009168,-0.1019248,5.732783,-1.8299677,-0.16259441,-0.43600634,-0.25719646,0.14412102,2.4673958,-0.17112167,8.208549
t51,-0.27206388,6.54378,6.0318093,0.9854731,10.991344,2.684717,2.4617684,-0.10359731,-0.08219916,16.702904,-0.39477882,9.486432,-0.17809497,6.623272,8.137035,0.015860641,3.0800347,11.187449,-1.6690613
t52,6.9683166,-0.0054861796,-0.032368876,0.06813732,-0.2001238,-0.1434197,3.5253863,-0.043057922,-0.21975267,-1.69593,-0.31417507,13.305828,3.5237558,-0.8413335,-1.1547769,0.010349827,1.3381664,1.2434845,-0.3624819
t53,7.525114,-0.15711965,-0.14672606,0.009957429,-0.41970256,0.5250564,6.6517243,4.787881,-0.4956934,-1.359075,-0.063116625,11.896195,4.542507,-2.354445,-1.4909753,0.104653575,6.432702,4.7935925,-1.0454899
t54,7.2203507,-0.11647862,-0.12851247,0.019185066,-0.38520035,-0.020431506,5.8007936,3.099559,-0.41186228,-1.467738,-0.10417406,12.274718,4.1334453,-2.0141418,-1.4322298,0.09378732,5.3801455,3.7337682,-0.7883703
t55,7.4231105,-0.11822012,-0.1413152,0.023017429,-0.41424626,-0.015764534,6.2198005,3.2551064,-0.44122583,-1.5790794,-0.11649406,13.323,4.6198597,-2.185043,-1.5308262,0.09455207,5.6990857,4.063382,-0.8097119
t56,7.0128756,-0.020028628,-0.05328139,0.06692684,-0.21236563,-0.14205173,3.4856029,-0.031110313,-0.23525652,-1.6876127,-0.3004193,13.385772,3.5336225,-0.84148914,-1.1715438,0.019492388,1.364913,1.38743,-0.38605314
t57,13.443856,-0.17960003,-0.14969085,1.5398408,-0.1937393,-0.049387544,7.378626,4.6419067,-0.39723554,-0.82320297,0.21433426,2.139149,0.22629857,-2.0098808,-1.1333472,0.18365817,6.5007415,3.2748103,-1.2162021
t58,7.7395673,-0.13115595,-0.15652168,0.017866848,-0.4318198,-0.0016473534,6.4057775,3.8494473,-0.47731707,-1.5858644,-0.11024363,13.513675,4.842017,-2.2960017,-1.5645585,0.10157549,6.1162267,4.4066067,-0.9007695
t59,4.1302104,-0.14625774,4.686819,0.09926734,-0.34032503,1.38669,3.542334,5.927361,-0.39325294,-1.630419,6.197174,-0.19881232,-0.15216424,-1.7813064,-0.52742714,0.1043116,8.646972,0.8919812,2.2189178
t60,3.7763507,-0.22057508,4.9047337,0.11014348,-0.18768905,-0.0065928907,3.1617792,2.977655,-0.26293737,-1.6876311,5.595678,-0.21277638,-0.1658025,-1.015907,-0.48504376,0.08195801,6.6091948,-0.054676216,5.3067503
t61,13.570873,-0.18333754,-0.14761646,1.3275847,-0.17718677,-0.05912663,7.4288206,4.256956,-0.3760271,-0.8388675,0.08242209,1.943039,0.15184537,-1.9462081,-1.118608,0.17685756,6.2449594,2.8935454,-1.1558685
t62,4.4533796,2.1727085,-0.093264155,0.17817906,-0.33929497,-0.15050253,0.56602025,6.4818444,-0.43635106,6.0343504,-0.31231472,5.9350595,21.38921,-1.3291624,-0.14498864,6.648557,0.053213228,13.258374,-0.7806319
t63,4.204668,0.6715222,-0.004744357,0.19921114,-0.15424128,-0.21279404,0.010104826,4.9850507,-0.3415835,6.586165,-0.36720926,6.3046947,21.870565,-0.702786,-0.09038071,7.143312,0.07062605,11.999976,-0.35792214
t64,4.4081106,1.9706523,-0.08207005,0.18070121,-0.3172526,-0.15854695,0.45116755,6.30689,-0.42291296,6.116516,-0.31818095,5.973223,21.379381,-1.2434711,-0.13826872,6.6936393,0.05521333,13.108365,-0.73137355
t65,3.0784843,15.406942,4.607241,0.25371847,14.027848,-0.25098014,0.04732833,-0.2859597,-0.18729977,13.431084,-0.504899,14.988136,-0.11640688,16.52078,-0.8160283,5.424491,0.02034491,-0.110106274,-0.007585845
t66,2.1772017,12.497759,3.8051755,0.1432876,10.088486,-0.12146027,0.41363904,-0.2552759,-0.10923243,9.187436,-0.40767574,10.572828,-0.089082964,11.4532585,-0.47914308,4.120967,0.016818462,0.42675233,-0.40881217
t67,3.261391,-0.18338406,7.8918753,0.160807,-0.4044088,-0.007990542,6.3824344,3.52629,-0.32353157,-3.0090191,8.262274,0.95493007,-0.24103627,-1.987024,-0.8162699,0.09655174,9.778989,0.14370069,6.679855
t68,2.7744799,-0.27229095,8.465514,0.17315674,-0.2119168,-0.06724857,5.988474,-0.0139251305,-0.19267993,-3.2155626,7.2396245,1.5397099,-0.24782896,-1.049725,-0.82537264,0.07497737,7.260838,-0.086097434,10.219505
t69,3.7330582,3.7098272,13.514658,0.14486246,-0.2009423,-0.0042064735,0.03402201,14.682702,-0.45955262,11.192229,-0.2623674,-0.040412985,17.268738,-0.81742436,-0.83820266,3.2637534,0.0030895267,2.2673523,-0.7556931
t70,2.7664962,14.558127,4.270401,0.22150043,12.764108,-0.21531676,0.03186206,-0.28775895,-0.15415777,12.067756,-0.47634608,13.802707,-0.1052048,14.947441,-0.7176449,5.0597105,0.018954962,-0.06736361,-0.15050024
t71,-0.28766227,8.213835,6.6793346,0.0064996136,12.052733,1.3723881,1.5351219,-0.115276836,-0.10462589,19.139017,-0.4673054,11.715354,-0.18939565,8.751693,7.685622,0.00085882965,3.6670184,10.775996,-1.6760461
t72,4.1050763,0.001518447,0.50407565,0.22230528,-0.014906188,-0.25560766,0.029977165,4.003928,-0.31204608,6.8629446,-0.43859276,7.0694866,23.456934,-0.26536366,-0.033470053,8.055077,0.08835564,11.35128,-0.041677423
t73,-0.3429613,8.382009,6.85868,0.011805747,12.85024,1.8884622,1.898044,-0.11959288,-0.09873408,19.851015,-0.4452216,11.990404,-0.22727913,8.663034,8.539603,0.013226483,3.7924562,11.646365,-1.7581477
t74,4.4108644,1.1040773,-0.03372016,0.19321403,-0.2098205,-0.19697022,0.0043814015,5.4739285,-0.37273324,6.361407,-0.35860962,6.355059,21.919708,-0.91264427,-0.109698825,7.087257,0.065874204,12.490481,-0.46677965
t75,3.9122329,-0.004141113,0.86951447,0.21337007,0.009136445,-0.25479627,0.02976811,4.326354,-0.29977098,7.1233506,-0.42853042,6.816906,22.682938,-0.19525847,-0.08028832,7.7127776,0.08512437,10.836874,-0.02526124
t76,7.4657936,-0.14232697,-0.059010383,0.1340613,-0.13952102,-0.07835774,0.09478375,3.8748772,-0.39267018,-0.031030357,6.001515,-1.9617453,-0.1753516,-0.46918893,-0.29486972,0.15878373,2.4779496,-0.17972875,8.663683
t77,3.9390192,0.36816224,0.36162573,0.19085407,-0.11678027,-0.22000103,0.01296563,4.5968156,-0.325823,6.5618753,-0.3631745,6.3827763,21.467583,-0.4751525,-0.12617871,6.88191,0.074232206,11.015594,-0.2713355
t78,2.7779217,-0.26983988,8.450411,0.17348205,-0.20906855,-0.0662905,5.889872,-0.013410252,-0.19062206,-3.2018461,7.190372,1.465125,-0.25381988,-1.0031968,-0.80815387,0.07455963,7.271662,-0.08797819,10.277937
t79,2.7085547,-0.22296529,8.373109,0.16656795,-0.32466188,-0.03439929,6.200989,1.7413006,-0.24743794,-3.155814,7.968139,1.2606791,-0.25068977,-1.5607579,-0.7998066,0.082529895,8.770735,-0.032705806,8.477572
t80,7.188,-0.08093928,-0.101747856,0.03562182,-0.3842939,-0.050271522,5.540939,1.9956686,-0.38414493,-1.6895986,-0.16782774,13.989311,4.577126,-1.9146959,-1.4871874,0.0774347,4.8052526,3.2967896,-0.6938772
t81,13.665863,-0.15109581,-0.083617724,0.3072086,-0.14832857,-0.12509361,6.7626944,2.1889575,-0.28865778,-0.95186335,-0.010018965,2.4298265,-0.009875502,-1.4212581,-1.1001328,0.15911154,4.7887616,1.5637565,-0.7952158
t82,3.894276,-0.0078107677,0.2899536,0.22209267,-0.0084756175,-0.25001383,0.02551154,4.072082,-0.3150078,6.836507,-0.4325197,7.0192246,23.336658,-0.24603535,-0.019645719,8.144153,0.08862431,11.527422,-0.07588571
t83,2.8875024,2.2410405,14.244465,0.16559651,0.07033634,-0.074020065,0.05318776,13.246326,-0.37553573,11.694279,-0.2995342,0.1953861,17.854124,0.06338422,-0.8529185,3.7790194,0.02543675,0.06868303,-0.1973715
t84,2.9069896,2.1910102,14.329919,0.16504636,0.0884399,-0.072299734,0.053550795,13.260457,-0.37417468,11.72287,-0.30326185,0.22465314,17.919334,-0.022200346,-0.8390679,3.7957964,0.02417441,0.11228752,-0.19418012
t85,-0.3076843,6.196519,5.9739537,1.9341373,11.390436,3.8701363,3.188399,-0.09853046,-0.061426066,16.85025,-0.36120555,9.099017,-0.20313771,5.635306,9.563565,0.03665328,3.1741123,12.6734915,-1.792239
t86,3.0776527,2.4657483,10.632741,0.1559137,-0.1107319,-0.06450462,0.037946295,11.460041,-0.35762584,9.613841,-0.24729502,1.008605,15.866084,-0.37540224,-0.6900202,3.4104805,0.018070972,2.5623763,-0.38291466
t87,2.8221765,2.195513,11.52469,0.17216192,0.8478372,-0.101246074,0.053721886,10.486733,-0.33064932,10.676386,-0.3267301,2.1947556,16.581799,0.8346029,-0.68997765,4.021566,0.029487055,0.96901894,-0.030299228
t88,7.5682235,-0.15279797,-0.07222875,0.1260641,-0.16934666,-0.074382104,0.28670636,4.582503,-0.40892792,-0.038279,6.147811,-1.9326305,-0.17606679,-0.634898,-0.29126745,0.15524156,3.0575833,-0.16241622,7.93569
t89,7.56685,-0.13504055,-0.055975698,0.10271016,-0.26177582,-0.05137129,1.252836,7.0731344,-0.48610437,0.1706757,6.868457,-1.8653979,-0.18690127,-1.2086043,-0.36311772,0.16758443,5.25378,-0.10506355,5.3080387
t90,7.3689637,-0.0028055352,-0.014081524,0.076483816,-0.2519751,-0.14155787,4.0806065,-0.046702623,-0.25023663,-1.9747852,-0.34251514,15.201536,4.232475,-0.9437456,-1.2976481,0.007120329,1.6636031,1.6317128,-0.41748503
t91,7.3106737,-0.00041223285,-0.011508962,0.07919123,-0.25386542,-0.1416796,4.049996,-0.05252517,-0.24525009,-1.9890059,-0.34385592,15.168274,4.210571,-0.9243042,-1.3094361,0.006346054,1.5215473,1.6085367,-0.39801404
t92,-0.30408064,8.196934,6.6116853,0.005310089,12.115286,1.3875041,1.7313297,-0.1263808,-0.10332673,19.147818,-0.44505224,11.685917,-0.20104773,8.641263,7.8169527,0.0035356288,3.7706838,10.932918,-1.6952984
t93,-0.2949257,8.276567,6.520276,0.005509599,12.159595,1.3868126,1.75562,-0.12830693,-0.104749165,19.2045,-0.44629282,11.665162,-0.19895606,8.634433,7.875378,0.003464666,3.7142491,10.859268,-1.6937518
t94,3.1135356,2.371478,15.150892,0.17243414,-0.0031667713,-0.066187635,0.06039818,14.085119,-0.38489497,12.142068,-0.32793677,0.23291802,18.350115,-0.026907584,-0.8711505,3.8310177,0.02139455,0.21142006,-0.19023767
t95,7.18827,-0.058281858,-0.083764814,0.050127313,-0.35150248,-0.075829625,5.077628,1.1408038,-0.35211724,-1.8225119,-0.23596306,14.853898,4.812221,-1.6292567,-1.4509743,0.052787397,3.7471519,2.7934666,-0.6137828
t96,3.0582309,15.417956,4.5358777,0.25831255,14.018212,-0.2589291,0.049290102,-0.30886424,-0.18218638,13.163417,-0.49024534,14.932917,-0.1140533,16.337656,-0.82168937,5.424743,0.020721966,-0.110858716,0.10401952
t97,3.0842178,15.592902,4.5757575,0.25857595,14.116895,-0.2600782,0.048340205,-0.31955415,-0.17564534,13.2492285,-0.50099105,15.16555,-0.11922515,16.420012,-0.8266912,5.516893,0.020326875,-0.10649625,-0.01347286
t98,4.2219915,0.14433526,-0.039593216,0.21796776,-0.08960141,-0.23456706,0.014171233,4.3222404,-0.33443627,6.490169,-0.40072924,6.833657,23.361422,-0.5701147,-0.028377747,7.9942775,0.08255405,12.307047,-0.21000208
t99,-0.32086787,7.750829,6.6065245,0.5285892,12.372685,2.3548174,2.2775369,-0.112808265,-0.08744316,18.940826,-0.41512644,11.079578,-0.22015989,7.714901,8.735372,0.019660149,3.5628119,11.847821,-1.75358
t100,-0.31252614,7.1994677,6.3373404,1.026894,11.991644,2.8517191,2.6177895,-0.10882313,-0.075085826,18.159765,-0.39279243,10.35938,-0.21554151,6.9531665,9.007216,0.025467118,3.4570804,12.140376,-1.765371
t101,7.7802267,-0.14272085,-0.07188084,0.14056484,-0.14993228,-0.0807616,0.01577369,4.0830297,-0.40740463,-0.026326494,6.2295256,-2.0288827,-0.19113833,-0.5060812,-0.30997786,0.16488948,2.6683507,-0.18588221,8.840297
t102,-0.28311983,8.169041,6.6292276,0.0056236438,12.091744,1.4236143,1.6831515,-0.12154146,-0.107048325,19.198526,-0.46028066,11.572197,-0.19278722,8.756722,7.9010596,0.0024194247,3.5523396,10.913334,-1.6943388
t103,-0.25980312,6.92951,6.053684,0.9341311,11.230129,2.5684645,2.439787,-0.11233488,-0.086419225,17.312334,-0.41197845,9.8741455,-0.17598018,6.9529343,8.381298,0.015431757,3.1548257,11.439292,-1.719135
t104,13.5447235,-0.062709056,-0.010481513,0.053522937,-0.015581396,-0.23368882,4.5490165,-0.056835767,-0.15172471,-1.0216042,-0.11292342,2.4761353,-0.044888664,-0.4543733,-0.8602401,0.09957686,1.8177834,-0.047969934,-0.33593082
t105,13.446361,-0.10787917,-0.023843376,0.023657685,-0.083300434,-0.18480769,5.816221,0.27581295,-0.19780456,-1.0493935,-0.053497817,2.3660862,-0.030831048,-0.87311727,-0.98058826,0.12726064,3.0506253,0.06495345,-0.5505899
t106,3.261373,2.4958138,15.201923,0.16796973,-0.018792624,-0.062483627,0.059268583,14.213422,-0.39394408,12.2673645,-0.31754583,0.048478708,18.288599,-0.13819283,-0.8924793,3.6976838,0.019264942,0.20505846,-0.25718647
t107,6.9821334,-0.007117576,-0.014664619,0.06750927,-0.1989519,-0.14228268,3.5041525,-0.042405467,-0.22665478,-1.722021,-0.32367927,13.554071,3.7161977,-0.81893194,-1.1516442,0.009025489,1.4312336,1.3607965,-0.3991582
t108,7.103066,-0.012027323,-0.018652482,0.06973604,-0.19854668,-0.14561628,3.608353,-0.04286235,-0.22642596,-1.7172375,-0.32519707,13.50839,3.7021303,-0.83383745,-1.1697448,0.009285797,1.3949522,1.2551281,-0.38726014
t109,7.797004,-0.14244287,-0.07541813,0.14106019,-0.14748515,-0.08041356,0.049973655,4.195145,-0.41254908,-0.009976467,6.2601457,-2.0576887,-0.19397381,-0.48859605,-0.31071523,0.16640106,2.6834335,-0.18735601,8.876959
t110,2.8551886,-0.27505392,8.865025,0.1817637,-0.23715249,-0.07172468,6.4167776,-0.002954987,-0.20281164,-3.3550403,7.607448,1.5395988,-0.26290157,-1.1213896,-0.8628247,0.07550726,7.672293,-0.0879074,10.664546
t111,-0.34693173,8.371225,6.935173,0.0009062998,12.714193,1.7799994,1.824393,-0.120049775,-0.09702994,19.919806,-0.44231564,12.045529,-0.22416478,8.531587,8.424027,0.013264999,3.9229016,11.694768,-1.7624865
t112,-0.34742483,8.403485,6.9690375,0.002480609,12.740382,1.7910695,1.858926,-0.11845725,-0.09760769,19.984236,-0.44175175,11.974949,-0.22559686,8.654297,8.373424,0.014411895,3.8364463,11.683666,-1.7551123
t113,7.0582848,-0.0016792298,-0.030071247,0.0667554,-0.25986883,-0.13396436,4.1066723,-0.03178187,-0.2484017,-1.8119109,-0.32211024,14.6334505,4.195578,-1.0612805,-1.3065376,0.019514868,1.8286258,1.7466719,-0.41156688
t114,7.078796,-0.04040448,-0.076286174,0.05020544,-0.33690464,-0.0870921,4.8855176,0.925378,-0.32793796,-1.7132696,-0.23196284,14.323334,4.4634085,-1.5773559,-1.4205506,0.05293105,3.5260277,2.5797522,-0.5592852
