"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114"
"t43",-0.134074964844845,0.112511064008889,0.0378827268786993,-0.0188506314966478,-2.05029138272916e-05,0.000294990707377573,-0.000793945174185273,-0.00029089843790288,-0.109739355541079,0.0311477558752301,0.00832350050224506,-0.270328798703007,-0.000626582949712496,0.00430526999806011,-1.51327280239837e-05,-5.83077907592318e-05,-0.000569364732200517,5.08999474129707e-05,5.78652255393534e-05,-0.000418664985088362,-0.000880689774402613,-0.000765342444861169,0.00629207605390907,-0.000211995961950454,-7.21613837518264e-05,1.23834636113341e-05,-1.1414517399265e-06,1.13684932268542e-05,4.04887964239751e-05,-0.000579840586376375,-4.84293630336976e-06,4.00114450165503e-05,5.33269089402618e-05,-0.00191540475883413,-0.00102439107666424,-2.33388774890917e-06,0.00486743397013365,-2.65054518326675e-07,0.000208140977623175,1.9872993067956e-07,-4.54443896961997e-06,-6.4622117859903e-16,6.83625177151049e-05,8.96998860427993e-16,0.000176493974696954,-4.43611881757098e-05,-0.000867114084503321,0.000306827036747817,-0.000316293276844591,6.64693890269879e-05,2.34184261510498e-14,-0.000184674650653752,0.00483910997203767,0.89676423460444,0.178793447386999,-0.00923038058203769,3.41501533123419e-15,-7.90970795734585e-15,-1.17433650170445e-06,-0.181399957699734,-0.00105398052309735,-0.000237367795668893,2.28690389497328e-15,0.00076944296050781,-5.52643087109777e-16,5.5255091221704e-16,-0.00770450541723467,6.27176537344967e-05,-5.55061832785337e-05,-0.00511625342893485,-8.19885243947124e-06,0.00373923877729527,-3.57754248236903e-16,5.14444404603005e-05,-6.82202747725808e-05,-2.2229092096405e-05,-5.25917484677071e-05,-3.83752760602165e-16,-0.00349963279665685,3.30597078338287e-16,-0.000182510166127492,-2.80352884078002e-15,-0.00246206499104027,-0.0569812143347787,-3.49191373773419e-05,2.06158985508098e-08,0.000688405046557274,0.000123466222926056,-4.49330937295683e-16,4.13723464163999e-05,4.44479528686008e-06,-1.97267932655097e-16,0.00413653310500425,0.000171076909686447,2.72014925611919e-06,-2.65388403911129e-16,6.92058192763718e-16,-2.27818051320286e-07,1.56349461465034e-15,-7.70611543141786e-17,-2.93017157151672e-17,-2.67934679965535e-06,1.07072045769592e-15,3.19098376985017e-16,1.55299591260785e-16,-2.17593078751503e-16,-2.1407983313511e-15,-3.75140017201169e-16,-1.07210422574911e-16,1.60623007616237e-15,-3.10150958328253e-15,9.66976871398831e-16,-1.87979766630296e-14,0.0936585811581713
"t74",-0.136324203181905,0.117047282890913,0.0396603934989769,-0.0197942183862531,-2.16737638068951e-05,0.00031343913538504,-0.0008718682540737,-0.000321611321125784,-0.128032186980523,0.0365287206937732,0.00991763470150698,-0.324571695140234,-0.000783395312199291,0.00539953618449239,-1.96647389757942e-05,-7.81455441009205e-05,-0.000840939502750616,7.84506499556948e-05,9.6527271895276e-05,-0.000712885713471956,-0.00159920433099403,-0.00166055250478327,0.0138900561707542,-0.000489149495136292,-0.000184290883191757,3.62632314323846e-05,-3.34988475312569e-06,4.10341428432381e-05,0.000153623565763549,-0.00251848494511033,-4.25203871972981e-05,0.000463835971646501,0.00109618832510525,-0.0515755984001723,0.0149561775306811,1.69143444655124e-05,-0.0145587627128519,7.44243446982449e-07,-0.000524409719759987,-3.8053391095911e-07,6.76230660806099e-06,4.73751241213816e-16,-4.56503369072609e-05,1.18308135710673e-16,-9.67023850786514e-05,2.21060079466996e-05,0.000263001140442779,-9.17964740816077e-05,9.2321264079439e-05,-1.3957962588365e-05,2.06126922976407e-16,3.29124478047299e-05,-0.00081871706364604,-0.133702193015375,-0.0262546896767813,0.00121138846405611,1.61963669330364e-15,6.55612493501031e-16,2.42039978741838e-05,-0.164714162463664,3.42906018342604e-06,8.59916824783329e-07,1.92885060853681e-16,2.90157491614859e-06,5.74375352974672e-16,6.3888759253345e-16,-1.78087220818833e-05,-1.32254188378128e-08,2.21072126336604e-07,5.03048527093444e-05,8.59370950322337e-08,-4.72352673753189e-05,-7.53913510530025e-16,-1.14442368126774e-06,1.55046354707996e-06,1.0346635821487e-06,4.95679228123111e-06,2.2902122526712e-15,0.00114266849351861,-1.79875997895254e-14,0.000240189613487006,4.70175067115322e-14,0.0173351265573184,0.885701351594734,-9.00319190782237e-05,4.22724303150932e-08,0.00093833265278945,0.000137434817033817,-2.03981242119765e-15,2.77890921966429e-05,2.61722298241372e-06,-9.12049074741607e-17,0.00217484996496382,8.99403533821746e-05,1.38688824903581e-06,-6.58838394111193e-16,-8.07657423163276e-16,-1.14593585654265e-07,5.0473897647384e-15,2.32604260834613e-15,-2.22177203973443e-15,-1.25957536160541e-06,-1.70037816391842e-15,-3.43835507955494e-16,-6.25593898535388e-16,-1.45793886599124e-15,-4.64080593687133e-15,-7.2051766874161e-16,1.1229224806202e-15,-3.70761718406583e-15,-3.91132469655788e-15,1.66559755998179e-15,-1.99118710806996e-14,0.0936585811581641
"t107",-0.136815584522702,0.118033164496764,0.04004620277331,-0.0199988720278826,-2.1927338261164e-05,0.000317430147643637,-0.00088860962634214,-0.000328200795065425,-0.131916211402321,0.0376701371930937,0.0102548067567443,-0.336028811902074,-0.000816285894199819,0.00562893306853168,-2.06093314779159e-05,-8.22604844009427e-05,-0.00089649962977419,8.40561913622711e-05,0.00010431980658368,-0.000772051738697423,-0.00174271539398087,-0.00183648735693977,0.0153812055351788,-0.000543356566298205,-0.000206064173642715,4.08611690170337e-05,-3.7750553555778e-06,4.66858534533527e-05,0.000175130262744889,-0.0028850542752852,-4.9516996366219e-05,0.000542211510981929,0.00128796092851223,-0.0606921484463547,0.0178454710517804,2.03608044478863e-05,-0.0179472241982393,9.19800470820506e-07,-0.000651171187067181,-4.79229061475195e-07,8.65489948478039e-06,1.5533215335504e-16,-6.31784143614843e-05,8.24723970645948e-16,-0.000137504522949066,3.18843618780827e-05,0.000414833521492618,-0.00014520538735461,0.000146797707687263,-2.3983522515537e-05,-2.25952179010073e-15,5.92140695535901e-05,-0.00149697884036873,-0.255644458673609,-0.0505120928705279,0.00248970742960105,-4.06891525897733e-17,3.94816892572597e-16,5.76619426185498e-05,-0.39467752394467,1.01588515840868e-05,2.70014782920069e-06,1.37212134425211e-16,1.78603377218231e-05,2.79935383019429e-15,1.61691525541813e-15,-0.000408690733001306,4.00053903327489e-06,-4.14422341756623e-06,-0.000444872785154902,-7.22512439186595e-07,0.0003432921908661,-9.24629485238363e-17,5.43745915756384e-06,-7.25250211528052e-06,-2.91998916676663e-06,-8.77595009700649e-06,-1.34631775314803e-15,-0.000976374674368453,5.09937487308952e-15,-0.000116311615254329,-1.67594776752389e-14,-0.00634925302989214,-0.310472342303017,2.28599251204495e-05,-9.77315535534304e-09,-0.000161917257152205,-1.79708688143712e-05,1.45301817933406e-15,1.25143444780262e-06,3.2606068591547e-07,-1.32307456252242e-15,0.000482512384258082,1.99607026573744e-05,3.56951623736423e-07,2.67663108398219e-16,-7.65695028957587e-16,-3.15407746873741e-08,-2.28162349962558e-15,-2.27993061618583e-15,2.72166592167432e-15,-5.38877665763365e-07,-2.73823547383558e-14,3.02353353623175e-15,-2.32050663834987e-15,-9.22560999640441e-15,-2.51410954880473e-14,-1.09954887261899e-13,-1.11995266913958e-13,-0.707106781186544,5.61305880630858e-14,-1.44344532500425e-16,-1.56686770927234e-14,0.0936585811581821
"t108",-0.136815584522702,0.118033164496764,0.04004620277331,-0.0199988720278826,-2.19273382611454e-05,0.000317430147643657,-0.000888609626342177,-0.000328200795065387,-0.13191621140232,0.0376701371930938,0.0102548067567444,-0.336028811902073,-0.000816285894199882,0.00562893306853182,-2.06093314777476e-05,-8.22604844008947e-05,-0.000896499629774164,8.40561913614605e-05,0.000104319806583251,-0.000772051738696893,-0.00174271539398067,-0.00183648735694007,0.0153812055351786,-0.000543356566297851,-0.000206064173642151,4.0861169016864e-05,-3.77505535559857e-06,4.6685853453174e-05,0.000175130262744416,-0.0028850542752866,-4.95169963668421e-05,0.000542211510982194,0.00128796092851253,-0.0606921484463548,0.0178454710517814,2.03608044478535e-05,-0.01794722419824,9.19800470504265e-07,-0.00065117118706725,-4.79229061698848e-07,8.65489948431653e-06,5.25624653886186e-17,-6.31784143615289e-05,1.26131521062083e-15,-0.00013750452294832,3.1884361878997e-05,0.000414833521492483,-0.00014520538735433,0.000146797707683251,-2.39835225155703e-05,-4.9032403674894e-15,5.92140695533758e-05,-0.00149697884036889,-0.255644458673609,-0.0505120928705279,0.0024897074296028,-4.37916929008743e-16,1.49898966522465e-16,5.76619426180832e-05,-0.394677523944672,1.01588515818064e-05,2.70014782841193e-06,1.02098182563597e-15,1.7860337723603e-05,2.49641971597539e-15,6.27180338717703e-17,-0.000408690733000915,4.00053903426039e-06,-4.14422341753962e-06,-0.000444872785159629,-7.22512438678573e-07,0.000343292190863643,1.22659591732445e-16,5.43745915815153e-06,-7.2525021178789e-06,-2.91998916700885e-06,-8.77595009297093e-06,-1.302929427784e-15,-0.000976374674370653,8.94663499350495e-15,-0.000116311615253236,-1.64786235814477e-14,-0.00634925302989875,-0.310472342303008,2.28599251186823e-05,-9.77315073765552e-09,-0.000161917257153056,-1.79708688131605e-05,-1.0839384241539e-15,1.25143444864828e-06,3.26060691049652e-07,1.16622247775475e-15,0.000482512384263653,1.99607026566387e-05,3.56951621248443e-07,7.46449187782354e-16,1.56360978373186e-15,-3.15407752287442e-08,-1.86077540645723e-16,-2.27299172228203e-15,-2.40353033271458e-15,-5.3887766935948e-07,2.68388311600622e-14,-3.28843275892205e-15,3.44628329721243e-15,9.59289051249133e-15,2.17565353201132e-14,1.08374678934814e-13,1.11016382944011e-13,0.70710678118655,-6.43650393017386e-14,7.0186401279091e-16,-2.36622828700214e-14,0.0936585811581561
"t92",-0.136515171298778,0.117427751678724,0.0398089990290587,-0.0198729757382762,-2.17711517729464e-05,0.000314969583503273,-0.000878226355998834,-0.000324109037070844,-0.129482361193205,0.0369542871800792,0.0100428071653279,-0.328816368683259,-0.000795452038474278,0.00548355898759213,-2.00076297709748e-05,-7.96280007731219e-05,-0.000860509087310777,8.04067671249697e-05,9.92023936348302e-05,-0.000733114495267645,-0.00164767197238109,-0.00171818260172289,0.0143771781381922,-0.000506738279647464,-0.00019125373989591,3.77079352134506e-05,-3.4834410936631e-06,4.27695687950521e-05,0.000160195395708833,-0.00262915084201169,-4.45433895034335e-05,0.000486261235396323,0.00115027417939239,-0.0541353448484062,0.0157343720761866,1.78167771501119e-05,-0.0153746493868152,7.86105572460971e-07,-0.000554084631448807,-4.02320198770524e-07,7.14993880223092e-06,-2.88727177781992e-16,-4.76983587106783e-05,-1.28177742090788e-15,-0.000100024558764206,2.27080080240008e-05,0.000249853632175977,-8.68766549005186e-05,8.67466286052607e-05,-1.1139674772446e-05,-4.13613286318128e-15,2.1927494610103e-05,-0.000498039404495497,-0.0544051353718395,-0.0098011804995497,-0.000128275099796647,-2.67969906498228e-15,2.64956214963606e-15,-7.61801111120003e-05,0.56053201524551,8.35624160988746e-05,1.29219531198251e-05,-1.80897948360768e-15,3.17572819755024e-05,-3.62755339605973e-15,-1.47000534669007e-15,-0.000597738162194758,5.56005000780663e-06,-5.50155203948528e-06,-0.000563653213279714,-9.11573254483799e-07,0.000427514235923234,-2.03009412103857e-16,6.46437016127354e-06,-8.60525962592168e-06,-3.21300064252296e-06,-8.77932444626651e-06,-4.36012250902057e-16,-0.000767034926593449,1.91951165481166e-15,-6.12206131570776e-05,-5.0328568742022e-15,-0.00220346101566854,-0.0976806265407626,7.27126828222869e-07,6.614901766769e-10,7.16209776788943e-05,1.63640209541657e-05,3.11042630935966e-16,8.15984012262713e-06,9.67253169420376e-07,-1.95581658339221e-15,0.000999319333470328,4.13325090250868e-05,6.81575633103765e-07,1.55324017820411e-16,2.55789543279781e-16,-5.81364697111336e-08,4.02805999365744e-15,8.8731730588229e-16,-2.35939634191739e-15,-8.02912391405739e-07,-0.707106781186547,1.32989777277556e-14,-1.11261959487395e-14,5.19866898369578e-15,1.97922342731095e-15,-2.34128384480605e-15,2.39038748235625e-15,3.05608933080733e-14,-1.10248835727099e-14,-1.34500600260405e-15,-2.32940318844145e-14,0.0936585811581703
"t93",-0.136515171298778,0.117427751678724,0.0398089990290587,-0.0198729757382762,-2.17711517729335e-05,0.000314969583503282,-0.000878226355998811,-0.000324109037070822,-0.129482361193205,0.0369542871800792,0.0100428071653279,-0.328816368683259,-0.000795452038474189,0.00548355898759214,-2.00076297711244e-05,-7.96280007730729e-05,-0.000860509087310784,8.04067671246185e-05,9.92023936346102e-05,-0.000733114495266784,-0.00164767197238126,-0.00171818260172321,0.0143771781381918,-0.000506738279647638,-0.000191253739896122,3.77079352134481e-05,-3.48344109386909e-06,4.27695687946423e-05,0.000160195395709087,-0.00262915084201164,-4.45433895046102e-05,0.00048626123539707,0.00115027417939294,-0.0541353448484063,0.0157343720761869,1.78167771498629e-05,-0.0153746493868153,7.86105572748975e-07,-0.000554084631449106,-4.02320198755378e-07,7.14993880140335e-06,-1.93216194529144e-16,-4.76983587112768e-05,-1.75110158918858e-15,-0.000100024558764539,2.27080080238448e-05,0.000249853632178166,-8.68766549001541e-05,8.67466286061349e-05,-1.11396747718031e-05,-5.43370602321193e-15,2.19274946106156e-05,-0.000498039404496353,-0.0544051353718412,-0.00980118049955061,-0.000128275099796196,-1.36634726631218e-15,2.75341859350068e-15,-7.61801111128535e-05,0.560532015245509,8.35624160992787e-05,1.29219531201525e-05,-1.40703364637365e-15,3.17572819775283e-05,-2.59684832369783e-15,-7.73949780667246e-16,-0.000597738162195445,5.56005000845293e-06,-5.5015520385679e-06,-0.000563653213278828,-9.11573254243158e-07,0.000427514235922852,8.15043137428573e-16,6.46437015973902e-06,-8.60525962642373e-06,-3.21300064390804e-06,-8.77932444467015e-06,1.93952229472365e-16,-0.000767034926592155,1.21148826699313e-15,-6.12206131551425e-05,-5.34520652041954e-15,-0.00220346101566205,-0.0976806265407603,7.27126828878131e-07,6.61486422709562e-10,7.1620977670297e-05,1.63640209530018e-05,6.4728537902772e-16,8.15984011577289e-06,9.67253165696974e-07,1.83645530188068e-15,0.000999319333447227,4.13325090247149e-05,6.81575638130234e-07,-8.91275019328294e-16,1.43304682481776e-15,-5.81364719997223e-08,-5.45046907907977e-15,-6.04544883457754e-16,3.66703784310513e-15,-8.02912380906102e-07,0.707106781186548,-1.36530573830467e-14,1.07855960226767e-14,-5.69493707088616e-15,-5.18520225683155e-15,1.19671216276619e-15,-2.27452667030125e-15,-2.37255431492041e-14,2.1381981630022e-15,1.82772881331497e-15,-1.99009127654035e-14,0.0936585811581717
"t16",-0.127232000940917,0.0988108821633898,0.0325374647912631,-0.0160206502043695,-1.70163561182888e-05,0.000240440399730925,-0.000588540481663276,-0.000214599841169228,0.0129107339193378,-0.000987931506934516,0.000257991599028964,-0.00630442312405223,7.83372062015631e-05,-0.000602890419754771,4.9862236250575e-06,3.00654267508367e-05,0.000686212366384231,-7.91958469807404e-05,-0.000132466856295107,0.00104586041406867,0.00282200053089858,0.00430194826345559,-0.037097451361935,0.00140641620545569,0.000615868013271964,-0.000143670347455568,1.33046011256103e-05,-0.000200250168729346,-0.000782351061915436,0.0142371907076145,0.000345877437201141,-0.00412540567020609,-0.0110663769957304,0.542320773290624,-0.164497423538831,-0.000303825138328436,0.796858963883744,-4.97458177029535e-05,0.0577764320499747,-5.46520389070041e-05,0.000293599709908801,-1.22949920244733e-15,-0.000556259961544003,4.95366791752369e-16,-0.00097236872928294,0.000203592189608322,0.00149397048882482,-0.000513377060189409,0.000501697390793391,-4.53149097725786e-05,-3.50256238494075e-16,6.57665021336582e-05,-0.0012758284514653,-0.0450253042070375,-0.00440852805371157,-0.00188262608520845,-6.6674996293988e-16,1.53471379800439e-16,-1.37216784874025e-05,0.00412709146639875,-0.00138411594516269,-0.000180763968037883,-7.65546347876806e-17,0.000773569046905986,2.51079568168538e-16,9.40415872697632e-16,-0.014945411753556,6.93635722615413e-05,-6.41628741638309e-05,-0.0105072497624529,-7.98973914041607e-06,0.00427972799903914,3.09199036280964e-17,6.20182957100702e-05,-8.23476094468199e-05,-2.79140053235352e-05,-6.84116319863655e-05,-1.96221431145695e-16,-0.00474456176357691,1.02013484414232e-15,-0.000240065635115303,-2.61594923383525e-16,-0.00200919498840324,-0.00275020997874872,-5.96634774202314e-05,3.43314918654435e-08,0.00111187834138149,0.000335378126903086,-4.65586741348522e-16,6.63948639994621e-05,7.19993565385378e-06,-6.49076805147057e-16,0.00680305832948318,0.000281361435005422,4.5023027899675e-06,-1.56048170251844e-16,4.84931642434147e-16,-3.78348942018235e-07,-4.65206434184407e-16,-3.71801993918966e-16,-1.33952500305887e-16,-4.59639473992297e-06,1.71773529845154e-16,-8.80167008438463e-17,-1.24952453023466e-18,-5.83997979593284e-17,-2.19147271127183e-15,-3.64686400732973e-16,1.68724124622785e-16,1.95817632140978e-15,-4.20829381064466e-15,8.36879503664984e-16,-2.12706090282863e-14,0.0936585811581707
"t62",-0.140069214787925,0.126902282076077,0.0438508959950421,-0.0221093190107939,-2.48283741122486e-05,0.000367062961209419,-0.00129450849732851,-0.000520303251168582,0.212517051412098,-0.0389074517965457,-0.00304930871805222,0.0455377272056158,-0.000180322255651738,0.00131642657101857,-6.7911102196918e-06,-3.04520018390707e-05,-0.000366332097560417,3.42583205398673e-05,4.10522231329807e-05,-0.00029971114041251,-0.000642243917880293,-0.000547669210213637,0.00446758546637368,-0.00014670194246259,-4.52750059000834e-05,5.92009064720167e-06,-5.42187084121448e-07,6.78877110539285e-07,-3.42467752673648e-06,0.000340181590167687,3.84988596793421e-05,-0.00059655038198845,-0.00235257086257373,0.131781298082428,0.363001777914323,9.17927606330752e-05,-0.0543283082370169,2.9949169351968e-06,-0.00275680947576875,1.17124483937875e-06,-7.03460460607853e-07,2.09502120921763e-16,-1.95148622845093e-05,3.36899015123385e-16,-3.84727134931174e-05,8.35642440594257e-06,6.18096264294883e-05,-2.11494957617627e-05,2.04959748476991e-05,-1.4846499444107e-06,1.87142747889417e-15,1.69986966092724e-06,-2.94884420259903e-05,-0.000667245120328055,-5.99159202251398e-05,1.10517918314179e-06,-1.13478090544239e-15,-2.41046571085252e-16,5.30208719335174e-07,-0.000166291019807961,0.00253031593512783,2.33188339477336e-05,1.05077582072834e-15,-0.000366553427583288,3.02168553009079e-15,-7.26073515653631e-15,0.193719552377217,-2.03811191511664e-05,0.000116317495350444,0.844774023856926,-0.000319135248307663,0.0317640648839038,-4.43761291075441e-15,0.000131625956707151,-0.000170144200079851,-3.06880885110766e-05,-5.26590702820667e-05,-7.23387046483951e-15,-0.0026075933733059,1.28052220806191e-15,-0.000113864961369646,-9.03253382000931e-16,-0.00090800478452565,-0.00123485440282177,-2.57393642635508e-05,1.46723385291488e-08,0.000463933372212635,0.00204741360894224,2.76929861590174e-15,2.52677680544547e-05,2.65213197530569e-06,-1.89203122481161e-16,0.00241051904460432,9.96916177810921e-05,1.5735821984428e-06,-3.13632296365262e-16,-1.55142814080795e-16,-1.3134366610904e-07,4.60723831213662e-15,1.53179255375107e-15,3.52902326804139e-16,-1.51409040461308e-06,-5.6368007275155e-16,1.20816618722617e-16,-1.89073977406362e-15,-1.57703831685032e-15,-2.09409543503354e-15,9.73710116991872e-16,4.26105962792993e-16,4.14593568289959e-15,-4.45420573427895e-15,8.82336238711123e-16,-2.00250300487452e-14,0.0936585811581682
"t103",-0.140812179859269,0.12848250139101,0.0444823228663774,-0.0224478829437942,-2.52591708141071e-05,0.000374001304561904,-0.00133164041902308,-0.00053624812055234,0.222252943191833,-0.0407450465522159,-0.00320642678363773,0.0479770777098322,-0.00019188734554833,0.00140190415235961,-7.29243683215107e-06,-3.29277538097014e-05,-0.000404209948706518,3.8110282342484e-05,4.63172032314511e-05,-0.000339321004581412,-0.00073466453851588,-0.000642314567545332,0.00525104791603234,-0.000173356892611217,-5.41141060403482e-05,7.17208728442895e-06,-6.56981507540001e-07,8.36703822029368e-07,-4.23595534162965e-06,0.000424480336495582,4.95155323795627e-05,-0.000772728295575611,-0.00307681747062212,0.172856965454796,0.489030693818937,0.000125826594629413,-0.0781528516323717,4.33114824988002e-06,-0.00402633463420238,1.76287478332906e-06,-1.09711881559741e-06,4.21122836176269e-16,-3.68385080614812e-05,-5.4088183179908e-16,-7.82720949462623e-05,1.77233587713106e-05,0.00017805378388192,-6.16221288878378e-05,6.09886403346713e-05,-6.43481837679658e-06,3.43791941304395e-17,1.00388140962102e-05,-0.000199291137882124,-0.00746082979302288,-0.000736156910483067,-0.000339385921302199,5.61894072722383e-16,1.9490688654616e-16,-2.86544909283074e-06,0.000866439961028106,-0.00584859391286893,-4.71746843148596e-05,-4.28790014609009e-16,0.000342221204743966,-1.96674378738423e-15,4.43622593848409e-15,-0.119557517389903,1.08936708838788e-05,-5.37460310743687e-05,-0.33063775402312,0.000122931849576118,-0.0116349124719683,1.44742176849437e-15,-3.9763061311537e-05,5.09564340545313e-05,6.38216797500534e-06,6.1412407882625e-06,2.45241274908548e-15,-4.39214708641174e-05,5.88143221887014e-17,-1.11773959053422e-05,-9.78482567409112e-17,-0.000117419023042629,-0.000165098945185787,-4.16841867583894e-06,2.47867218695817e-09,8.70493394650322e-05,0.000412710454073131,-8.03005049738177e-16,6.73589808517619e-06,7.9536717807165e-07,1.70180821795259e-16,0.000830615359114757,3.43551851656021e-05,5.69796210793111e-07,1.57386569699241e-16,1.07557182427117e-15,-4.875212654302e-08,-7.31277808539298e-15,-8.99551925893402e-16,-7.07005602056731e-16,-6.91742633402476e-07,2.00619587661241e-15,-1.69783116619264e-15,-4.33184554585837e-15,-1.29855823448276e-14,-4.88493383675952e-14,-0.707106781186549,1.1686371079003e-13,1.09329852969765e-13,-1.11208723088936e-14,-2.18692373045812e-15,-1.9412757177574e-14,0.093658581158163
"t104",-0.140812179859269,0.12848250139101,0.0444823228663774,-0.0224478829437942,-2.52591708140828e-05,0.000374001304561862,-0.00133164041902308,-0.000536248120552362,0.222252943191833,-0.0407450465522159,-0.00320642678363767,0.0479770777098321,-0.000191887345548351,0.0014019041523595,-7.29243683210033e-06,-3.29277538096733e-05,-0.00040420994870627,3.8110282342428e-05,4.6317203231696e-05,-0.000339321004581807,-0.000734664538515727,-0.000642314567545185,0.00525104791603248,-0.000173356892611445,-5.41141060401455e-05,7.17208728475685e-06,-6.56981507510318e-07,8.36703822140871e-07,-4.2359553412373e-06,0.000424480336495457,4.95155323792493e-05,-0.00077272829557549,-0.00307681747062209,0.172856965454795,0.489030693818936,0.00012582659462948,-0.078152851632372,4.33114825009506e-06,-0.00402633463420271,1.76287478316307e-06,-1.09711881561155e-06,1.73092744446687e-16,-3.68385080618213e-05,-8.95909023411477e-16,-7.82720949465604e-05,1.77233587713751e-05,0.00017805378388236,-6.16221288878352e-05,6.09886403351011e-05,-6.43481837719839e-06,-9.74597900438015e-17,1.00388140963746e-05,-0.000199291137882905,-0.00746082979302351,-0.000736156910482651,-0.000339385921301359,6.58004275978862e-16,2.05584963034957e-16,-2.8654490928053e-06,0.000866439961027745,-0.00584859391286767,-4.71746843158437e-05,-2.06779821328511e-16,0.000342221204744181,-2.32582806691364e-15,5.21065050471362e-15,-0.119557517389903,1.08936708846853e-05,-5.37460310748847e-05,-0.330637754023123,0.000122931849575766,-0.01163491247197,1.75580568872844e-15,-3.97630613114751e-05,5.09564340530695e-05,6.38216797513653e-06,6.14124078641333e-06,2.48846418192198e-15,-4.39214708646148e-05,-7.97849577539343e-16,-1.11773959045043e-05,6.91455016000123e-16,-0.000117419023042807,-0.000165098945186029,-4.16841867599115e-06,2.47866920536182e-09,8.7049339463062e-05,0.000412710454076109,-9.79835394235915e-16,6.73589808545061e-06,7.95367179755192e-07,-2.91915173852469e-16,0.000830615359117551,3.43551851671252e-05,5.69796210162684e-07,-3.11097483142325e-16,8.90580055449726e-17,-4.87521267123415e-08,3.75475769133911e-15,-1.17710768204969e-15,4.92750897515963e-16,-6.91742631068362e-07,-2.05999595062264e-15,1.36387614939053e-15,5.37066940478618e-15,1.29829970822902e-14,4.45992580234812e-14,0.707106781186547,-1.17066658173963e-13,-1.08704071278966e-13,3.23569917829063e-15,3.47371588877549e-15,-2.05195107552463e-14,0.0936585811581725
"t55",-0.141298542083168,0.129609343748255,0.0449430648828966,-0.0226975984125159,-2.55845973619861e-05,0.000379338352689722,-0.00136361419933078,-0.000550288780561206,0.232427751738099,-0.0426962581113654,-0.00338148344221258,0.0507577635015681,-0.000206727151804512,0.00151256923804001,-8.00986181484628e-06,-3.6785267955802e-05,-0.000480670199587423,4.67974029941357e-05,6.08813299448397e-05,-0.000454861819052021,-0.00105334789847889,-0.00117426758253623,0.0098847466591422,-0.000353713084241745,-0.000138200510472223,2.85764560538679e-05,-2.64192401845938e-06,3.49983203677555e-05,0.000133618491181691,-0.00231289504011778,-5.2819645806897e-05,0.000649045991584528,0.00191856283924987,-0.0988094229427724,-0.129620826804411,-1.93978118036733e-05,-0.000737081179084755,8.77451562057097e-08,-0.000153430473944471,1.37811046097742e-07,-1.17171577762653e-07,-5.89790703938155e-16,-4.7592064060518e-06,8.16009174828559e-16,-9.11525658414665e-06,1.9075716758174e-06,5.66517955736818e-06,-1.78676263422747e-06,1.45191898983401e-06,3.81386027907291e-07,-1.61781539389787e-15,-1.12865868093914e-06,2.62327144153339e-05,0.00138752184270666,0.000142545766907316,9.40263586452217e-05,-1.87340400493847e-15,-2.35100591688527e-16,1.36004853068513e-06,-0.000418239876912081,0.0357283080594393,3.83896765005903e-05,-4.39644387009329e-15,-0.000694022129946201,1.63892316523949e-14,-3.76246589306974e-14,0.894999457076556,0.000295812073963819,-0.000171235666441624,-0.25364413596914,7.8626503157405e-05,-0.0033325519902821,3.38193060108576e-15,2.75102782444862e-05,-3.71201276716444e-05,-1.3693663567125e-05,-2.99931496043542e-05,-3.17383286046329e-15,-0.00174192799461955,2.05745828269139e-15,-8.01176351594012e-05,-1.40806941269088e-16,-0.000648685828054397,-0.000883958162244571,-1.86571237041976e-05,1.06689046214399e-08,0.000341012698633252,0.0125684945922965,1.40923831960281e-16,1.88305814955243e-05,1.99283835444498e-06,-2.19407004850941e-16,0.00182840681707052,7.56177728129917e-05,1.1975611141734e-06,-3.50969520576174e-16,2.94104360671808e-16,-1.00124309345613e-07,1.57833118827468e-15,-1.37620783024673e-15,8.14619064287167e-17,-1.17084380325784e-06,4.39796623714489e-16,1.23324234772777e-16,-1.36244145006771e-17,-2.15744337873747e-16,-7.30756599030442e-16,-8.87850305791703e-16,2.2528805051849e-16,6.88937588033963e-16,-3.25459981547024e-15,5.60863369127491e-16,-2.00547044730489e-14,0.0936585811581731
