"","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101","t102","t103","t104","t105"
"t28",7.22012348710353,5.36467762619085,7.4797738662436,5.74363880886521,6.12438872819124,2.25523650429497,3.97360507352009,7.4797738662436,7.4797738662436,4.74664540602404,4.74664540602404,7.4797738662436,8.53951281050116,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,4.74664540602404,4.74664540602404,7.4797738662436,0,8.53951281050116,8.53951281050116,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.22012348710353,3.97360507352009,7.4797738662436,7.4797738662436,7.4797738662436,7.22012348710353,7.22012348710353,7.4797738662436,7.4797738662436,7.4797738662436,2.02963957650801,2.02963957650801,2.02963957650801,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,3.88301843096759,3.97360507352009,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,2.02963957650801,2.02963957650801,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,8.53951281050116,8.53951281050116,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436
"t29",8.53951281050116,6.42441657044841,8.53951281050116,6.80337775312277,7.1841276724488,7.13051069461015,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,4.98195975029047,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050115,8.53951281050115,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,0,2.0218900319828,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.44892616794866,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,4.98195975029047,4.98195975029047,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,4.98195975029047,4.98195975029047,4.98195975029047,4.98195975029047,4.98195975029047,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116
"t30",8.53951281050116,6.42441657044841,8.53951281050116,6.80337775312277,7.1841276724488,7.13051069461015,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,4.98195975029047,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050115,8.53951281050115,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,2.0218900319828,0,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.44892616794866,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,4.98195975029047,4.98195975029047,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,4.98195975029047,4.98195975029047,4.98195975029047,4.98195975029047,4.98195975029047,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116
"t31",7.4797738662436,4.1228976998482,6.23799393990095,4.50185888252256,4.88260880184859,6.07077175035259,7.4797738662436,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,6.23799393990095,8.53951281050116,6.23799393990095,5.79349173146038,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,5.79349173146038,5.79349173146038,5.14572610505308,5.14572610505308,7.4797738662436,7.4797738662436,5.14572610505308,7.4797738662436,8.53951281050116,8.53951281050116,0,6.23799393990095,6.23799393990095,2.00755684893929,6.23799393990095,6.23799393990095,2.5675363395185,5.14572610505308,5.14572610505308,5.14572610505308,6.23799393990095,6.23799393990095,6.23799393990095,2.5675363395185,2.5675363395185,6.23799393990095,6.23799393990095,5.14572610505308,5.14572610505308,2.80510068618899,2.80510068618899,7.4797738662436,7.4797738662436,5.14572610505308,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,2.5675363395185,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,7.4797738662436,6.23799393990095,6.23799393990095,2.5675363395185,2.5675363395185,7.3891872236911,7.4797738662436,6.23799393990095,6.23799393990095,2.00755684893929,2.00755684893929,7.4797738662436,7.4797738662436,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,5.14572610505308,2.5675363395185,5.14572610505308,5.14572610505308,5.14572610505308,5.14572610505308,5.14572610505308,8.53951281050116,8.53951281050116,6.23799393990095,6.23799393990095,5.14572610505308,5.14572610505308,2.5675363395185,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,6.23799393990095,6.23799393990095,5.14572610505308,5.14572610505308,2.5675363395185,2.5675363395185
"t32",7.4797738662436,3.81867158156571,4.92532538055474,4.19763276424007,4.5783826835661,6.0707717503526,7.4797738662436,5.93376782161846,3.32122721531781,7.4797738662436,7.4797738662436,4.87133582575652,8.53951281050116,2.95963664043294,6.23799393990095,5.93376782161846,4.69576426430417,4.69576426430417,5.26018839234039,5.26018839234039,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,6.23799393990095,7.4797738662436,8.53951281050116,8.53951281050116,6.23799393990095,0,4.87133582575652,6.23799393990095,5.93376782161846,4.87133582575652,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,5.93376782161846,5.93376782161846,4.87133582575652,6.23799393990095,6.23799393990095,4.69576426430418,4.69576426430418,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,6.23799393990095,4.69576426430418,5.93376782161846,7.4797738662436,7.4797738662436,6.23799393990095,4.69576426430418,4.69576426430418,7.4797738662436,7.4797738662436,7.4797738662436,5.93376782161846,5.93376782161846,6.23799393990095,6.23799393990095,7.3891872236911,7.4797738662436,5.93376782161846,5.93376782161846,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,4.87133582575652,4.87133582575652,4.69576426430418,4.69576426430418,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,8.53951281050116,8.53951281050116,1.88429305746411,1.88429305746411,6.23799393990095,6.23799393990095,6.23799393990095,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,4.69576426430418,4.69576426430418,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095
"t33",7.4797738662436,3.81867158156571,4.92532538055474,4.19763276424007,4.5783826835661,6.0707717503526,7.4797738662436,5.93376782161846,4.87133582575652,7.4797738662436,7.4797738662436,3.32052804439566,8.53951281050116,4.87133582575652,6.23799393990095,5.93376782161846,4.87133582575652,4.87133582575652,5.26018839234039,5.26018839234039,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,6.23799393990095,7.4797738662436,8.53951281050116,8.53951281050116,6.23799393990095,4.87133582575652,0,6.23799393990095,5.93376782161846,1.8725131751411,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,5.93376782161846,5.93376782161846,1.8725131751411,6.23799393990095,6.23799393990095,4.87133582575652,4.87133582575652,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,6.23799393990095,4.87133582575652,5.93376782161846,7.4797738662436,7.4797738662436,6.23799393990095,4.87133582575652,4.87133582575652,7.4797738662436,7.4797738662436,7.4797738662436,5.93376782161846,5.93376782161846,6.23799393990095,6.23799393990095,7.38918722369111,7.4797738662436,5.93376782161846,5.93376782161846,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,1.8725131751411,1.8725131751411,4.87133582575652,4.87133582575652,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,8.53951281050116,8.53951281050116,4.87133582575652,4.87133582575652,6.23799393990095,6.23799393990095,6.23799393990095,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,4.87133582575652,4.87133582575652,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095
"t34",7.4797738662436,4.1228976998482,6.23799393990095,4.50185888252256,4.88260880184859,6.07077175035259,7.4797738662436,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,6.23799393990095,8.53951281050116,6.23799393990095,5.79349173146038,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,5.79349173146038,5.79349173146038,5.14572610505308,5.14572610505308,7.4797738662436,7.4797738662436,5.14572610505308,7.4797738662436,8.53951281050116,8.53951281050116,2.00755684893929,6.23799393990095,6.23799393990095,0,6.23799393990095,6.23799393990095,2.5675363395185,5.14572610505308,5.14572610505308,5.14572610505308,6.23799393990095,6.23799393990095,6.23799393990095,2.5675363395185,2.5675363395185,6.23799393990095,6.23799393990095,5.14572610505308,5.14572610505308,2.80510068618899,2.80510068618899,7.4797738662436,7.4797738662436,5.14572610505308,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,2.5675363395185,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,7.4797738662436,6.23799393990095,6.23799393990095,2.5675363395185,2.5675363395185,7.3891872236911,7.4797738662436,6.23799393990095,6.23799393990095,1.85220997730771,1.85220997730771,7.4797738662436,7.4797738662436,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,5.14572610505308,2.5675363395185,5.14572610505308,5.14572610505308,5.14572610505308,5.14572610505308,5.14572610505308,8.53951281050116,8.53951281050116,6.23799393990095,6.23799393990095,5.14572610505308,5.14572610505308,2.5675363395185,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,6.23799393990095,6.23799393990095,5.14572610505308,5.14572610505308,2.5675363395185,2.5675363395185
"t35",7.4797738662436,3.08520014330218,5.93376782161846,2.85428403756827,3.2350339568943,6.07077175035259,7.4797738662436,3.40327212705461,5.93376782161846,7.4797738662436,7.4797738662436,5.93376782161846,8.53951281050116,5.93376782161846,6.23799393990095,2.87232619585359,5.93376782161846,5.93376782161846,5.93376782161846,5.93376782161846,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,6.23799393990095,7.4797738662436,8.53951281050116,8.53951281050116,6.23799393990095,5.93376782161846,5.93376782161846,6.23799393990095,0,5.93376782161846,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,1.7432126082479,1.70740814028436,5.93376782161846,6.23799393990095,6.23799393990095,5.93376782161846,5.93376782161846,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,6.23799393990095,5.93376782161846,1.70740814028436,7.4797738662436,7.4797738662436,6.23799393990095,5.93376782161846,5.93376782161846,7.4797738662436,7.4797738662436,7.4797738662436,1.7432126082479,1.7432126082479,6.23799393990095,6.23799393990095,7.3891872236911,7.4797738662436,1.70740814028436,1.70740814028436,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,5.93376782161846,5.93376782161846,5.93376782161846,5.93376782161846,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,8.53951281050116,8.53951281050116,5.93376782161846,5.93376782161846,6.23799393990095,6.23799393990095,6.23799393990095,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,5.93376782161846,5.93376782161846,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095
"t36",7.4797738662436,3.81867158156571,4.92532538055474,4.19763276424007,4.5783826835661,6.0707717503526,7.4797738662436,5.93376782161846,4.87133582575652,7.4797738662436,7.4797738662436,3.32052804439566,8.53951281050116,4.87133582575652,6.23799393990095,5.93376782161846,4.87133582575652,4.87133582575652,5.26018839234039,5.26018839234039,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,6.23799393990095,7.4797738662436,8.53951281050116,8.53951281050116,6.23799393990095,4.87133582575652,1.8725131751411,6.23799393990095,5.93376782161846,0,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,5.93376782161846,5.93376782161846,1.70484760044481,6.23799393990095,6.23799393990095,4.87133582575652,4.87133582575652,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,6.23799393990095,4.87133582575652,5.93376782161846,7.4797738662436,7.4797738662436,6.23799393990095,4.87133582575652,4.87133582575652,7.4797738662436,7.4797738662436,7.4797738662436,5.93376782161846,5.93376782161846,6.23799393990095,6.23799393990095,7.38918722369111,7.4797738662436,5.93376782161846,5.93376782161846,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,1.70484760044481,1.70484760044481,4.87133582575652,4.87133582575652,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,8.53951281050116,8.53951281050116,4.87133582575652,4.87133582575652,6.23799393990095,6.23799393990095,6.23799393990095,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,4.87133582575652,4.87133582575652,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095
"t37",7.4797738662436,4.1228976998482,6.23799393990095,4.50185888252256,4.88260880184859,6.07077175035259,7.4797738662436,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,6.23799393990095,8.53951281050116,6.23799393990095,5.79349173146038,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,5.79349173146038,5.79349173146038,5.14572610505308,5.14572610505308,7.4797738662436,7.4797738662436,5.14572610505308,7.4797738662436,8.53951281050116,8.53951281050116,2.5675363395185,6.23799393990095,6.23799393990095,2.5675363395185,6.23799393990095,6.23799393990095,0,5.14572610505308,5.14572610505308,5.14572610505308,6.23799393990095,6.23799393990095,6.23799393990095,1.66338345188887,1.66338345188887,6.23799393990095,6.23799393990095,5.14572610505308,5.14572610505308,2.80510068618899,2.80510068618899,7.4797738662436,7.4797738662436,5.14572610505308,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,1.74340259362583,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,7.4797738662436,6.23799393990095,6.23799393990095,1.66338345188887,1.66338345188887,7.3891872236911,7.4797738662436,6.23799393990095,6.23799393990095,2.5675363395185,2.5675363395185,7.4797738662436,7.4797738662436,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,5.14572610505308,1.74340259362583,5.14572610505308,5.14572610505308,5.14572610505308,5.14572610505308,5.14572610505308,8.53951281050116,8.53951281050116,6.23799393990095,6.23799393990095,5.14572610505308,5.14572610505308,1.74340259362583,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,6.23799393990095,6.23799393990095,5.14572610505308,5.14572610505308,1.74340259362583,1.74340259362583
"t38",7.4797738662436,4.1228976998482,6.23799393990095,4.50185888252256,4.88260880184859,6.07077175035259,7.4797738662436,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,6.23799393990095,8.53951281050116,6.23799393990095,5.79349173146038,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,5.79349173146038,5.79349173146038,4.19743725778386,4.19743725778386,7.4797738662436,7.4797738662436,3.98624136121697,7.4797738662436,8.53951281050116,8.53951281050116,5.14572610505308,6.23799393990095,6.23799393990095,5.14572610505308,6.23799393990095,6.23799393990095,5.14572610505308,0,1.59277077322956,1.59277077322956,6.23799393990095,6.23799393990095,6.23799393990095,5.14572610505308,5.14572610505308,6.23799393990095,6.23799393990095,3.98624136121697,3.98624136121697,5.14572610505308,5.14572610505308,7.4797738662436,7.4797738662436,3.98624136121697,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,5.14572610505308,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,7.4797738662436,6.23799393990095,6.23799393990095,5.14572610505308,5.14572610505308,7.3891872236911,7.4797738662436,6.23799393990095,6.23799393990095,5.14572610505308,5.14572610505308,7.4797738662436,7.4797738662436,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,3.98624136121697,5.14572610505308,4.19743725778386,4.19743725778386,3.98624136121697,3.98624136121697,3.98624136121697,8.53951281050116,8.53951281050116,6.23799393990095,6.23799393990095,3.98624136121697,3.98624136121697,5.14572610505308,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,6.23799393990095,6.23799393990095,3.98624136121697,3.98624136121697,5.14572610505308,5.14572610505308
"t39",7.4797738662436,4.1228976998482,6.23799393990095,4.50185888252256,4.88260880184859,6.07077175035259,7.4797738662436,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,6.23799393990095,8.53951281050116,6.23799393990095,5.79349173146038,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,5.79349173146038,5.79349173146038,4.19743725778386,4.19743725778386,7.4797738662436,7.4797738662436,3.98624136121697,7.4797738662436,8.53951281050116,8.53951281050116,5.14572610505308,6.23799393990095,6.23799393990095,5.14572610505308,6.23799393990095,6.23799393990095,5.14572610505308,1.59277077322956,0,1.50519066625513,6.23799393990095,6.23799393990095,6.23799393990095,5.14572610505308,5.14572610505308,6.23799393990095,6.23799393990095,3.98624136121697,3.98624136121697,5.14572610505308,5.14572610505308,7.4797738662436,7.4797738662436,3.98624136121697,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,5.14572610505308,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,7.4797738662436,6.23799393990095,6.23799393990095,5.14572610505308,5.14572610505308,7.3891872236911,7.4797738662436,6.23799393990095,6.23799393990095,5.14572610505308,5.14572610505308,7.4797738662436,7.4797738662436,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,3.98624136121697,5.14572610505308,4.19743725778386,4.19743725778386,3.98624136121697,3.98624136121697,3.98624136121697,8.53951281050116,8.53951281050116,6.23799393990095,6.23799393990095,3.98624136121697,3.98624136121697,5.14572610505308,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,6.23799393990095,6.23799393990095,3.98624136121697,3.98624136121697,5.14572610505308,5.14572610505308
"t40",7.4797738662436,4.1228976998482,6.23799393990095,4.50185888252256,4.88260880184859,6.07077175035259,7.4797738662436,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,6.23799393990095,8.53951281050116,6.23799393990095,5.79349173146038,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,5.79349173146038,5.79349173146038,4.19743725778386,4.19743725778386,7.4797738662436,7.4797738662436,3.98624136121697,7.4797738662436,8.53951281050116,8.53951281050116,5.14572610505308,6.23799393990095,6.23799393990095,5.14572610505308,6.23799393990095,6.23799393990095,5.14572610505308,1.59277077322956,1.50519066625513,0,6.23799393990095,6.23799393990095,6.23799393990095,5.14572610505308,5.14572610505308,6.23799393990095,6.23799393990095,3.98624136121697,3.98624136121697,5.14572610505308,5.14572610505308,7.4797738662436,7.4797738662436,3.98624136121697,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,5.14572610505308,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,7.4797738662436,6.23799393990095,6.23799393990095,5.14572610505308,5.14572610505308,7.3891872236911,7.4797738662436,6.23799393990095,6.23799393990095,5.14572610505308,5.14572610505308,7.4797738662436,7.4797738662436,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,3.98624136121697,5.14572610505308,4.19743725778386,4.19743725778386,3.98624136121697,3.98624136121697,3.98624136121697,8.53951281050116,8.53951281050116,6.23799393990095,6.23799393990095,3.98624136121697,3.98624136121697,5.14572610505308,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,6.23799393990095,6.23799393990095,3.98624136121697,3.98624136121697,5.14572610505308,5.14572610505308
"t41",7.4797738662436,3.08520014330218,5.93376782161846,2.85428403756827,3.2350339568943,6.07077175035259,7.4797738662436,3.40327212705461,5.93376782161846,7.4797738662436,7.4797738662436,5.93376782161846,8.53951281050116,5.93376782161846,6.23799393990095,2.87232619585359,5.93376782161846,5.93376782161846,5.93376782161846,5.93376782161846,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,6.23799393990095,7.4797738662436,8.53951281050116,8.53951281050116,6.23799393990095,5.93376782161846,5.93376782161846,6.23799393990095,1.7432126082479,5.93376782161846,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,0,1.7432126082479,5.93376782161846,6.23799393990095,6.23799393990095,5.93376782161846,5.93376782161846,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,6.23799393990095,5.93376782161846,1.7432126082479,7.4797738662436,7.4797738662436,6.23799393990095,5.93376782161846,5.93376782161846,7.4797738662436,7.4797738662436,7.4797738662436,1.48632438746949,1.48632438746949,6.23799393990095,6.23799393990095,7.3891872236911,7.4797738662436,1.7432126082479,1.7432126082479,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,5.93376782161846,5.93376782161846,5.93376782161846,5.93376782161846,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,8.53951281050116,8.53951281050116,5.93376782161846,5.93376782161846,6.23799393990095,6.23799393990095,6.23799393990095,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,5.93376782161846,5.93376782161846,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095
"t42",7.4797738662436,3.08520014330218,5.93376782161846,2.85428403756827,3.2350339568943,6.07077175035259,7.4797738662436,3.40327212705461,5.93376782161846,7.4797738662436,7.4797738662436,5.93376782161846,8.53951281050116,5.93376782161846,6.23799393990095,2.87232619585359,5.93376782161846,5.93376782161846,5.93376782161846,5.93376782161846,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,6.23799393990095,7.4797738662436,8.53951281050116,8.53951281050116,6.23799393990095,5.93376782161846,5.93376782161846,6.23799393990095,1.70740814028436,5.93376782161846,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,1.7432126082479,0,5.93376782161846,6.23799393990095,6.23799393990095,5.93376782161846,5.93376782161846,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,6.23799393990095,5.93376782161846,1.48610628564339,7.4797738662436,7.4797738662436,6.23799393990095,5.93376782161846,5.93376782161846,7.4797738662436,7.4797738662436,7.4797738662436,1.7432126082479,1.7432126082479,6.23799393990095,6.23799393990095,7.3891872236911,7.4797738662436,1.48610628564339,1.48610628564339,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,5.93376782161846,5.93376782161846,5.93376782161846,5.93376782161846,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,8.53951281050116,8.53951281050116,5.93376782161846,5.93376782161846,6.23799393990095,6.23799393990095,6.23799393990095,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,5.93376782161846,5.93376782161846,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095
"t43",7.4797738662436,3.81867158156571,4.92532538055474,4.19763276424007,4.5783826835661,6.0707717503526,7.4797738662436,5.93376782161846,4.87133582575652,7.4797738662436,7.4797738662436,3.32052804439566,8.53951281050116,4.87133582575652,6.23799393990095,5.93376782161846,4.87133582575652,4.87133582575652,5.26018839234039,5.26018839234039,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,6.23799393990095,7.4797738662436,8.53951281050116,8.53951281050116,6.23799393990095,4.87133582575652,1.8725131751411,6.23799393990095,5.93376782161846,1.70484760044481,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,5.93376782161846,5.93376782161846,0,6.23799393990095,6.23799393990095,4.87133582575652,4.87133582575652,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,6.23799393990095,4.87133582575652,5.93376782161846,7.4797738662436,7.4797738662436,6.23799393990095,4.87133582575652,4.87133582575652,7.4797738662436,7.4797738662436,7.4797738662436,5.93376782161846,5.93376782161846,6.23799393990095,6.23799393990095,7.38918722369111,7.4797738662436,5.93376782161846,5.93376782161846,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,1.45379831725518,1.45379831725518,4.87133582575652,4.87133582575652,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,8.53951281050116,8.53951281050116,4.87133582575652,4.87133582575652,6.23799393990095,6.23799393990095,6.23799393990095,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,4.87133582575652,4.87133582575652,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095
