,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
t23,15.709946,4.08973,-0.0259887,-0.9199544,0.00048221872,-0.42357793,7.6533675,15.94008,9.974287,-0.01564479,-0.17536424,11.809218,8.136921,6.0354877,-2.133096,-0.004615835,9.865929,6.7011847,3.638164,9.4356365,0.15386964,-0.40188986,7.286456,-0.046773307,-0.10288007,-0.08168792,5.352535,-0.029716155,-0.021256838,25.284336
t24,15.806733,4.0594406,-0.026363285,-0.9238218,0.00031632467,-0.42722064,7.666859,16.024057,10.030664,-0.015093262,-0.1767143,11.819275,8.180237,6.0546746,-2.135027,-0.0044566444,9.860935,6.7312875,3.661438,9.450841,0.15504482,-0.40288773,7.324785,-0.04765277,-0.09608657,-0.08176943,5.3341074,-0.028636446,-0.021536872,25.391022
t20,-0.84954566,5.331801,1.7684491,16.781227,0.0017484934,-0.32532653,4.762676,-0.38156158,6.4732985,-0.020976929,-0.0024955522,0.7595247,1.0535133,6.104494,8.312104,3.3740468,6.8448462,0.43631446,7.6848955,0.52131313,0.29622546,3.707103,-0.35071525,-0.18650502,-0.1952386,7.8371835,-0.070896335,-0.041075412,3.0770926,-0.15062682
t135,6.241279,2.555939,-0.033939928,-0.44978672,1.1675078,-0.26560238,4.559275,8.745863,-1.0782211,-0.07599806,5.4482117,-0.03596406,9.9292965,10.2224045,9.493416,-0.13729428,12.735162,3.3649156,-0.08882581,9.81178,0.35534555,-0.21870276,11.563284,-0.120920844,-0.8188339,-0.15593795,-0.19532494,-0.060216893,-0.12409678,12.18219
t136,4.4713316,1.6406134,-0.02952278,-0.30387744,1.5556468,-0.21086968,3.8391275,6.1563354,-0.8273687,-0.07500581,6.3534894,-0.055628657,8.648205,10.395907,10.040494,-0.10791437,12.748899,2.51943,-0.05091904,7.7509384,0.34684563,-0.17016837,9.997836,-0.09076736,-0.77472925,-0.13525827,-0.22296284,-0.08237513,-0.12783247,8.865921
t101,3.9871671,1.3879755,-0.028062806,-0.2799897,1.5551791,-0.19058073,3.640226,5.7304764,-0.83858484,-0.073945455,6.5614443,-0.059444014,8.285125,10.478876,10.247343,-0.10323892,12.752757,2.4644651,-0.05031043,7.4745717,0.34472352,-0.16288257,9.800157,-0.085101604,-0.76949745,-0.12875162,-0.22074613,-0.08418453,-0.12774983,8.115035
t104,2.4910975,0.47000203,-0.024336116,-0.12855059,1.8504196,-0.15335003,2.8117993,3.3155167,-0.49952558,-0.069177516,7.48752,-0.07501646,7.2257376,10.811822,10.923162,-0.07514352,12.764128,1.4419274,0.056354366,5.625513,0.3447019,-0.11530907,8.50279,-0.05939983,-0.7205048,-0.10813442,-0.24564426,-0.0963065,-0.13363688,5.0313387
t156,5.7968926,2.1477902,-0.03381725,-0.45457286,0.8921612,-0.22003911,4.4605317,8.679703,-1.1960053,-0.07873491,5.8817306,-0.037078198,9.828007,10.453229,10.076813,-0.13930663,12.716051,3.5724,-0.08460936,10.199929,0.3552275,-0.22206578,11.912084,-0.117642224,-0.8349828,-0.15212004,-0.19651073,-0.063201144,-0.12507421,11.822117
t211,7.951298,3.362734,-0.039846066,-0.6272041,0.45835996,-0.2798973,5.586505,12.208585,-1.5327128,-0.08506233,4.6169505,-0.007570444,11.398332,10.231552,9.337957,-0.17637084,12.845483,4.691708,-0.14676891,12.89399,0.3667972,-0.2813373,13.981623,-0.15115625,-0.8964832,-0.16764535,-0.13350989,-0.034570705,-0.11906216,16.276325
t212,7.183817,2.850971,-0.03696153,-0.56836927,0.58871377,-0.26441416,5.0443435,10.792959,-1.4284658,-0.08158694,5.184574,-0.020605149,10.907559,10.346466,9.687578,-0.1634101,12.709105,4.2855163,-0.113842115,11.931368,0.36070755,-0.26071998,13.197195,-0.14111872,-0.87422323,-0.16814587,-0.174025,-0.046696775,-0.12209272,14.522259
t131,8.0908375,3.464086,-0.040133897,-0.64107984,0.5588251,-0.2991658,5.709423,12.40122,-1.4829774,-0.08104151,4.5691695,-0.007641302,11.503414,10.417275,9.091573,-0.175262,12.94409,4.7336984,-0.14938173,12.784243,0.37238067,-0.27907312,13.96204,-0.15793687,-0.88401747,-0.17203054,-0.12894586,-0.032369692,-0.11775265,16.344885
t155,5.3944163,2.1307664,-0.03237188,-0.39131957,1.405443,-0.22235772,4.2408214,7.6560335,-0.96245426,-0.074685074,5.993156,-0.04378909,9.6488495,10.494861,9.754369,-0.12714446,12.828924,2.953594,-0.075155556,8.902403,0.35957295,-0.19098978,11.013253,-0.10642167,-0.7854016,-0.14105095,-0.20533268,-0.06883505,-0.1271123,10.757423
t241,8.208327,3.671532,-0.040824737,-0.62339115,0.7863775,-0.29771736,5.6467705,12.163388,-1.3640896,-0.08118235,4.466174,-0.00647148,11.608758,10.222658,8.8398075,-0.17447379,12.976701,4.428582,-0.14849547,12.40109,0.37928796,-0.26653007,13.72956,-0.15541904,-0.8598099,-0.16515262,-0.13630798,-0.032133654,-0.12143955,16.304949
t242,8.21919,3.653642,-0.04094855,-0.61870146,0.80760014,-0.2969185,5.6157517,12.155859,-1.3694764,-0.08032811,4.4666376,-0.0069285585,11.611327,10.233249,8.865087,-0.1742209,12.96205,4.3945665,-0.14983994,12.388478,0.37900412,-0.2660095,13.703596,-0.15584919,-0.8585437,-0.16471386,-0.13834907,-0.03241969,-0.12111342,16.265
t114,4.0659213,1.4339428,-0.02830719,-0.2755256,1.7566516,-0.19372366,3.688507,5.54967,-0.7243701,-0.07256661,6.487298,-0.059048094,8.538153,10.543707,10.013781,-0.10233913,12.784957,2.2405388,-0.04648228,7.1694303,0.34858298,-0.15213187,9.647496,-0.083812036,-0.74614996,-0.12609653,-0.22708166,-0.08456812,-0.12811488,8.181765
t70,2.0734267,0.51015455,-0.024671441,-0.05998833,2.2415566,-0.16364025,2.623968,2.209068,-0.20342022,-0.06654815,7.230869,-0.07630342,6.8584347,10.810691,10.584238,-0.059861302,12.8762455,0.71891683,0.32093167,4.298569,0.33808511,-0.083563484,7.3981495,-0.045622617,-0.686743,-0.097777374,-0.25888783,-0.10380635,-0.13247727,3.9410195
t54,3.0686316,1.1679225,-0.025940856,-0.1851523,2.0642765,-0.202212,3.3430545,3.7872357,-0.39587405,-0.07180865,6.5761337,-0.06750312,7.4561915,10.406977,9.749111,-0.07664677,12.798606,1.5564572,-0.011454794,5.301988,0.3359209,-0.117462896,8.039752,-0.059672773,-0.6884179,-0.11433999,-0.24543425,-0.09274208,-0.12645356,5.97574
t105,3.772882,2.707599,-0.03418612,-0.18687119,4.1316023,-0.23421152,4.344042,3.3223324,0.094137445,-0.054414757,6.3574314,-0.083658606,9.424194,12.049194,9.09843,-0.07199325,16.434458,-0.005041043,0.4488556,2.295706,0.39494535,-0.08172918,7.013887,-0.009085928,-0.68103635,-0.13993077,-0.3313159,-0.1453486,-0.14054662,6.3501077
t179,10.059284,6.523431,-0.052064065,-0.73372823,3.9372542,-0.4664168,7.547025,12.075911,-0.58198357,-0.057393365,3.4554148,-0.029458521,14.626828,12.241756,6.6374397,-0.16749148,17.964293,2.42331,-0.06536891,7.7764273,0.44977295,-0.24349646,11.776509,-0.08998156,-0.80427396,-0.2301461,-0.26951405,-0.09451232,-0.13627794,17.889364
t186,8.045505,5.4392715,-0.046754085,-0.5581457,4.3431306,-0.40317115,6.647306,9.077894,-0.31678787,-0.05568613,4.4412165,-0.0529764,13.150749,12.435492,7.36631,-0.13467172,17.990152,1.4133095,-0.024111008,5.496203,0.44071954,-0.18583384,10.019553,-0.056535013,-0.76754814,-0.20295218,-0.3042576,-0.12031422,-0.14147247,14.124035
t187,10.1008215,6.5513854,-0.051933866,-0.7332108,3.9481637,-0.46823058,7.530438,12.058928,-0.5743274,-0.05674602,3.394096,-0.030220458,14.677705,12.294151,6.6393685,-0.16792804,18.053791,2.3315806,-0.064722076,7.7036934,0.4495483,-0.24115276,11.730452,-0.09134812,-0.80929196,-0.22835375,-0.2754801,-0.09611741,-0.13746065,17.942215
t290,10.079991,6.6622524,-0.051787827,-0.73475957,4.0078025,-0.4748802,7.5565104,12.032598,-0.5745051,-0.055649143,3.3445396,-0.03140143,14.6897335,12.296669,6.6350303,-0.16771792,18.115324,2.3709311,-0.06491816,7.6911035,0.45255253,-0.24289209,11.779678,-0.0884941,-0.8229187,-0.22988997,-0.27116507,-0.095879726,-0.13805197,17.95273
t291,10.082838,6.664313,-0.051787347,-0.73482406,4.0077224,-0.47553432,7.556874,12.02979,-0.57145566,-0.055705998,3.345343,-0.031424697,14.692041,12.294139,6.6336346,-0.16755913,18.110422,2.3616028,-0.065033264,7.6840086,0.45240214,-0.24301432,11.766763,-0.088013634,-0.8224213,-0.22982022,-0.27097198,-0.095954604,-0.13801461,17.953632
t247,10.122825,6.6844454,-0.051938582,-0.73862946,4.020352,-0.47508413,7.5277004,12.042737,-0.581211,-0.055182055,3.321786,-0.030527622,14.720224,12.279416,6.6234655,-0.16849878,18.107662,2.3354473,-0.07133972,7.683729,0.45232558,-0.24464363,11.744823,-0.089592166,-0.814004,-0.22917026,-0.2724629,-0.0935644,-0.13678691,17.999283
t248,10.019507,6.6471443,-0.051594943,-0.73089635,4.0610304,-0.47348788,7.484457,11.940215,-0.57183266,-0.055333138,3.3826637,-0.0319837,14.662211,12.296289,6.652028,-0.16709578,18.089571,2.3080125,-0.070126124,7.586144,0.45277277,-0.24208729,11.681111,-0.08804246,-0.81742233,-0.22853729,-0.27226505,-0.09511979,-0.13756852,17.839352
t120,5.291257,3.7463725,-0.03861871,-0.3210221,4.578215,-0.30365017,5.3574867,5.1432776,-0.046600677,-0.055086512,5.7339973,-0.07937424,10.890064,12.36553,8.298801,-0.0917351,17.484362,0.31273022,0.25253114,2.8793352,0.41772127,-0.11116284,7.8380876,-0.018087983,-0.6993039,-0.16502048,-0.3342249,-0.14680193,-0.14369601,8.9675
t124,9.981443,6.4761167,-0.051304113,-0.73043656,3.9380298,-0.46021846,7.5264525,12.103555,-0.61266196,-0.055590212,3.2478747,-0.032027926,14.46662,12.094481,6.4825864,-0.1680013,17.791044,2.4167523,-0.07044409,7.785529,0.44183314,-0.23532087,11.7746525,-0.09007957,-0.8082305,-0.22536889,-0.26112953,-0.09359574,-0.1351213,17.867075
t231,10.185347,7.059368,-0.054262094,-0.7222982,4.9542236,-0.47463244,7.9275,11.631808,-0.40986997,-0.050850235,3.2160897,-0.039588317,15.333572,12.848769,6.086583,-0.16367653,19.459835,1.6283659,-0.041775476,6.0863237,0.47043306,-0.21045214,11.029697,-0.0657507,-0.7832805,-0.23502044,-0.3023284,-0.12063126,-0.14260101,17.697071
t267,9.983793,6.9424677,-0.0536671,-0.7024106,5.0208774,-0.4705024,7.828804,11.2861395,-0.383989,-0.05094183,3.3181205,-0.042388227,15.200361,12.872118,6.1694193,-0.15997028,19.444199,1.5292361,-0.038399357,5.849414,0.47029388,-0.20392038,10.832091,-0.061634287,-0.7809483,-0.23243257,-0.30617023,-0.122711785,-0.1431516,17.29158
t268,10.531291,7.2494264,-0.055225205,-0.7485214,4.9350214,-0.48641416,8.067091,12.060467,-0.4504846,-0.051239945,3.0249324,-0.036629867,15.602402,12.813979,5.9609876,-0.16879761,19.4591,1.7801771,-0.049906228,6.4279475,0.47283113,-0.21831676,11.267957,-0.0693694,-0.7929328,-0.23926184,-0.29806048,-0.11701076,-0.14216672,18.314531
t286,10.442666,7.288511,-0.054428138,-0.7424229,4.9340916,-0.4811597,8.037426,12.052266,-0.47052667,-0.05084474,3.0447397,-0.03504891,15.534791,12.759869,6.0286217,-0.16901952,19.542475,1.7727116,-0.05121194,6.464323,0.47255543,-0.21871059,11.352028,-0.06855829,-0.79407644,-0.23600045,-0.29292226,-0.117853515,-0.1413813,18.28933
t287,10.444259,7.288456,-0.054421566,-0.74247986,4.9289827,-0.48120484,8.043875,12.054137,-0.46944264,-0.05094288,3.0446453,-0.03512935,15.537846,12.76033,6.0259957,-0.16882329,19.548954,1.7718978,-0.050251756,6.4584656,0.47256154,-0.21804751,11.347705,-0.06886417,-0.79458684,-0.23593104,-0.2934678,-0.117930986,-0.141409,18.284912
t213,10.163599,7.1268835,-0.054092225,-0.7208909,5.0090556,-0.4737296,7.9271965,11.640007,-0.43494827,-0.050175272,3.2408195,-0.040147938,15.375613,12.846312,6.1069427,-0.16395585,19.527374,1.6300814,-0.042506922,6.0590014,0.4704003,-0.20907955,11.05895,-0.067140125,-0.78882205,-0.23472606,-0.3041993,-0.12155588,-0.14194015,17.716875
t238,9.731794,6.888572,-0.05288989,-0.6831352,5.0648704,-0.4626467,7.722506,11.018674,-0.3777572,-0.05007909,3.4825106,-0.045125257,15.068654,12.914248,6.318007,-0.15692016,19.539494,1.4149426,-0.03431577,5.5865645,0.469733,-0.19803038,10.699121,-0.05959722,-0.7819977,-0.22851631,-0.31163445,-0.12612016,-0.14331357,16.909021
t239,10.480654,7.320817,-0.05521019,-0.7466509,4.926939,-0.48825154,8.059706,12.125617,-0.4664212,-0.050986893,3.0739222,-0.03647825,15.603559,12.841193,6.03539,-0.16897172,19.565203,1.7538593,-0.050262548,6.401846,0.4722787,-0.2177347,11.301534,-0.07160906,-0.7979906,-0.23754093,-0.3015663,-0.11732081,-0.1413646,18.312096
t196,10.502257,7.2407413,-0.054793764,-0.74737734,4.895676,-0.48296568,8.05253,12.061414,-0.45983994,-0.05114462,3.0770006,-0.03627101,15.561759,12.807641,6.05269,-0.1677041,19.546438,1.7604039,-0.045041688,6.402583,0.46971563,-0.2170157,11.276556,-0.071040966,-0.7913118,-0.23725307,-0.29936165,-0.11889167,-0.1424948,18.285822
t197,8.764774,6.3099313,-0.05021253,-0.59849733,5.2339025,-0.43105096,7.2841735,9.586128,-0.25978848,-0.05018743,3.9723973,-0.054945026,14.309301,12.983958,6.679572,-0.14089718,19.480627,0.9817366,-0.015436332,4.594854,0.46470755,-0.17205504,9.880708,-0.04380175,-0.76155126,-0.21576166,-0.32295108,-0.13713203,-0.1458629,15.081143
t244,10.540965,7.3091865,-0.0550064,-0.7409602,5.0535,-0.49513566,8.095873,12.073222,-0.46387035,-0.05071598,2.9955616,-0.03615154,15.671721,12.951237,5.9752645,-0.16847035,19.713682,1.705171,-0.046431817,6.363746,0.47354004,-0.21512464,11.266238,-0.070880525,-0.80440474,-0.23775114,-0.30198935,-0.12176021,-0.14259847,18.362715
t269,10.531249,7.3209705,-0.05508995,-0.7418075,5.070489,-0.49818313,8.110737,12.081178,-0.4677159,-0.051105972,3.038444,-0.036362384,15.716153,12.983184,5.9878626,-0.16824111,19.744804,1.7005206,-0.045623973,6.3489933,0.4748743,-0.2145206,11.258685,-0.07133565,-0.8039158,-0.23727982,-0.30158082,-0.12193853,-0.14277193,18.365992
t274,10.528537,7.328795,-0.055023327,-0.73978055,5.0577397,-0.49693686,8.106686,12.085328,-0.4733584,-0.05132032,3.0286021,-0.036577187,15.724547,12.980498,5.983701,-0.16858017,19.732853,1.695313,-0.04559964,6.3466907,0.47477633,-0.21440153,11.263456,-0.070292726,-0.8064398,-0.23714224,-0.3028547,-0.12206085,-0.14265545,18.355532
t294,10.537599,7.3246984,-0.055208445,-0.74072325,5.0749574,-0.4973282,8.1201,12.074825,-0.46726868,-0.05123203,3.035121,-0.036360465,15.739336,13.000659,5.9920626,-0.16832282,19.761982,1.6840725,-0.04478407,6.3446507,0.4751445,-0.21401559,11.255462,-0.070597544,-0.8054683,-0.23751475,-0.30350673,-0.12244816,-0.14282927,18.359493
t295,10.5357275,7.3229356,-0.055160258,-0.7410652,5.078412,-0.49801904,8.123233,12.08019,-0.46431872,-0.05118556,3.0322294,-0.036293264,15.743462,13.009903,5.98674,-0.16839413,19.761427,1.6861702,-0.045277033,6.3341827,0.4753791,-0.21426965,11.256626,-0.07071989,-0.8051188,-0.23782551,-0.30328146,-0.12248029,-0.1427498,18.370613
t245,10.547434,7.3202324,-0.055196058,-0.741403,5.061854,-0.49627537,8.105629,12.097338,-0.46988115,-0.05127782,3.0297737,-0.036300573,15.723385,12.964784,5.9820046,-0.16833957,19.723436,1.6989397,-0.04538882,6.354057,0.47477585,-0.21445458,11.245606,-0.07070529,-0.80399936,-0.23774366,-0.30358413,-0.12227733,-0.14267075,18.362919
t153,8.382731,5.895427,-0.048312806,-0.5750944,4.8918853,-0.41802993,7.0387826,9.2133875,-0.26127577,-0.053968977,4.145864,-0.053823005,13.786919,12.698077,6.9106007,-0.13625728,18.886726,1.08647,-0.013063185,4.7968826,0.4533668,-0.17321171,9.80091,-0.045797236,-0.7485549,-0.20780197,-0.31542265,-0.13001199,-0.14326933,14.531177
t180,8.4368515,5.9325094,-0.048253573,-0.57903725,4.91564,-0.42223045,7.095279,9.253993,-0.250877,-0.054254528,4.138573,-0.054888107,13.887224,12.747785,6.884771,-0.13626058,18.926188,1.0789158,-0.0120727485,4.739943,0.45614225,-0.17302552,9.806469,-0.045495983,-0.7529986,-0.2087751,-0.31538036,-0.12994601,-0.14417885,14.613973
t234,10.307084,7.0221148,-0.053009193,-0.7408538,4.5977025,-0.48637676,7.969168,12.039801,-0.50092316,-0.056218248,3.1595402,-0.033338975,15.31217,12.623445,6.1770806,-0.16703357,19.012392,1.9619961,-0.05167576,6.7494187,0.4640187,-0.2255435,11.379615,-0.07612646,-0.7915173,-0.23388308,-0.28460968,-0.107829735,-0.1394823,18.152168
t235,10.325121,7.0406823,-0.053175524,-0.73935896,4.5829554,-0.49084726,7.9533153,12.059806,-0.49870083,-0.05680437,3.1313982,-0.033342198,15.293791,12.616836,6.179336,-0.16722775,18.982037,1.9462842,-0.053783286,6.764007,0.46369365,-0.22639666,11.358552,-0.07501977,-0.79553616,-0.23359166,-0.2867748,-0.10705799,-0.13947923,18.158684
t192,9.090557,6.350947,-0.050177455,-0.6385173,4.811235,-0.44177604,7.4104643,10.325772,-0.34963125,-0.054768514,3.7777495,-0.04708703,14.391163,12.701697,6.6118484,-0.14844483,18.938211,1.4031749,-0.029141357,5.472167,0.45926753,-0.19357249,10.399539,-0.055852756,-0.76986337,-0.21847044,-0.30396318,-0.12235593,-0.14241903,15.920031
t172,9.731917,6.6226854,-0.051676422,-0.69245315,4.6782317,-0.4652865,7.675739,11.218177,-0.43341348,-0.05456399,3.44039,-0.040362433,14.8681755,12.653279,6.383108,-0.15837109,18.91235,1.725256,-0.039250452,6.2005773,0.46164367,-0.20832248,10.938013,-0.0656065,-0.7868178,-0.2257977,-0.29195812,-0.11732529,-0.1415224,17.163027
t255,10.3423815,7.02325,-0.053571258,-0.74704754,4.6091104,-0.48038596,7.9413824,11.968624,-0.48887283,-0.055282865,3.0974789,-0.03225982,15.350051,12.620793,6.1461053,-0.16827388,19.100918,1.9060994,-0.05354941,6.822519,0.46690285,-0.22180143,11.381795,-0.07441055,-0.78722924,-0.23006079,-0.2861727,-0.10522369,-0.14003061,18.183817
t256,10.373509,7.0265603,-0.05346591,-0.74575925,4.6045303,-0.48429522,7.9284315,11.947451,-0.49051014,-0.055420913,3.0715404,-0.03203117,15.355732,12.605616,6.139788,-0.1680618,19.090107,1.8928668,-0.053379104,6.830672,0.46672925,-0.22133335,11.360527,-0.07507879,-0.78588206,-0.22955574,-0.2866982,-0.10448801,-0.14005123,18.17497
t200,9.447083,6.48157,-0.05073279,-0.6646188,4.772345,-0.45644996,7.52198,10.653226,-0.3871229,-0.05427112,3.5933456,-0.04334861,14.662558,12.694605,6.5024123,-0.1534359,19.020277,1.5052952,-0.033456556,5.856007,0.461213,-0.19859628,10.662434,-0.060635038,-0.7726343,-0.21944715,-0.29886582,-0.11748011,-0.14218222,16.526093
t298,7.6373196,3.1578798,-0.032715656,-0.5801135,0.10666698,-0.28782514,5.2954764,12.081267,-1.827116,-0.08962371,5.2851763,-0.017036373,11.199087,10.536533,10.340475,-0.17904176,12.201344,5.552752,-0.19685607,14.118096,0.37216115,-0.2946941,14.930633,-0.17386468,-1.0100205,-0.17212337,-0.08938254,-0.021512402,-0.120435886,16.020132
t299,7.6341352,3.1573718,-0.03271572,-0.58049035,0.10362469,-0.2877857,5.2966022,12.076049,-1.8270309,-0.08968833,5.2863154,-0.017039692,11.200393,10.53609,10.3426,-0.17906965,12.201792,5.54942,-0.19666152,14.119996,0.3721053,-0.29476282,14.929898,-0.17373657,-1.010145,-0.17210566,-0.089641735,-0.021587469,-0.12042095,16.019043
t193,6.0016956,2.1548924,-0.028535997,-0.4397545,0.3880003,-0.2526895,4.383952,9.243112,-1.5267192,-0.08749713,6.3480377,-0.039287202,9.853085,10.60224,10.998032,-0.14832114,12.112646,4.586721,-0.141002,12.0183935,0.3576686,-0.2517193,13.21404,-0.14626499,-0.9446832,-0.15834832,-0.15032163,-0.045553945,-0.12405408,12.474088
t194,7.1017437,2.7269506,-0.031403605,-0.5342825,0.15343276,-0.2925777,4.8549604,10.909691,-1.683141,-0.08923058,5.8277025,-0.026815563,10.664947,10.542414,10.641792,-0.16701418,12.101737,5.1618176,-0.16463442,13.334842,0.3626467,-0.28382814,14.223797,-0.16438515,-0.9727447,-0.1716219,-0.13064396,-0.032168593,-0.121956654,14.603061
t251,7.6347523,3.1084297,-0.033288788,-0.57335675,0.21238232,-0.30190536,5.2971106,11.906326,-1.808875,-0.093524255,5.391212,-0.015651058,11.159517,10.570517,10.42147,-0.17727832,12.279175,5.5961123,-0.19306782,14.211783,0.37142482,-0.29417834,14.866019,-0.17523463,-1.0001366,-0.1747705,-0.099920385,-0.021427073,-0.119673364,15.843978
t252,7.218415,2.7911246,-0.031574283,-0.5409131,0.17788447,-0.2891967,4.932564,11.07298,-1.7463529,-0.09032751,5.7060933,-0.02355283,10.776916,10.555936,10.653587,-0.17021911,12.129316,5.3215265,-0.17523465,13.67762,0.36478388,-0.2860108,14.436561,-0.17021741,-0.98402184,-0.1744007,-0.12516458,-0.027342748,-0.12071462,14.8057995
t165,5.0795527,1.700925,-0.027033718,-0.3697321,0.6835577,-0.21563558,4.0569324,7.86317,-1.3174458,-0.08380765,6.706265,-0.04922081,9.186804,10.699285,11.106308,-0.13187145,12.190939,4.0282707,-0.11814129,10.699495,0.35341007,-0.22152266,12.26116,-0.12901443,-0.90424836,-0.14915724,-0.1687756,-0.05751131,-0.12543455,10.679718
t166,6.286863,2.3644216,-0.030282132,-0.48149455,0.3971573,-0.24892864,4.6099873,9.729734,-1.474473,-0.084668666,6.0742087,-0.03572857,10.081272,10.591628,10.722947,-0.15229179,12.152141,4.6911063,-0.14562957,12.181576,0.3581544,-0.256394,13.383268,-0.15179089,-0.9408966,-0.16604552,-0.1494938,-0.04338177,-0.12257435,13.040063
t134,4.3656282,1.3573635,-0.025709694,-0.29948086,0.9825098,-0.20426191,3.7372067,6.5884995,-1.1395178,-0.0830548,6.943816,-0.056070834,8.616691,10.715609,11.138988,-0.11646571,12.286392,3.4850035,-0.09671788,9.493399,0.348121,-0.19430734,11.257137,-0.112449,-0.8667,-0.13820529,-0.1873853,-0.06823932,-0.12665133,9.195255
t51,-0.025104148,0.09403393,-0.022312159,2.1710534,2.4831653,-0.050140813,0.838122,-0.030825015,1.0707735,-0.043329045,6.508301,-0.059917454,4.6100793,10.928477,11.024989,-0.019496921,12.989871,-0.06703712,1.0100926,1.6906372,0.30657473,-0.013513241,4.911415,-0.036363363,-0.6373919,-0.03001793,-0.22428733,-0.13643903,-0.11444256,0.32784078
