,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
t128,11.9411745,0.7960969,5.034987,1.9937707,4.2068057,7.2041802,5.42523,6.7063994,7.6792583,6.063509,3.5394614,2.0194662,5.028131,3.3896477,7.101159,3.874668,2.9640942,5.5384536,4.1834717,6.2644463,4.4071565,2.502859,6.001926,3.8264365,3.8861725,4.207648,5.3908906
t228,11.442041,1.2049872,4.9991837,2.2528744,4.705352,6.590411,5.640002,6.827487,7.132674,5.235822,4.590409,2.3926873,4.6980743,3.8881683,7.236686,5.124436,2.9426715,5.547043,4.5319586,5.5686727,5.0156393,3.236352,5.5837555,3.9314282,3.6324751,4.333154,4.9754553
t244,11.441121,1.2067891,4.9987183,2.255162,4.70526,6.5939765,5.6431127,6.8256364,7.1326523,5.2377315,4.5927396,2.3972518,4.7016153,3.8856251,7.2340226,5.1339073,2.9386861,5.5509834,4.53156,5.5683193,5.0137095,3.236174,5.583415,3.933583,3.6356118,4.3347235,4.973528
t245,11.447529,1.1494843,5.0550065,2.2099676,4.702405,6.5524497,5.637255,6.8840017,7.095325,5.190476,4.6300488,2.3641639,4.6612263,3.9126427,7.288177,5.1737566,2.9436357,5.537638,4.5344925,5.5570927,5.0377555,3.2471676,5.5919113,3.8732698,3.5980575,4.318967,5.020039
t231,11.48822,1.1635582,5.05044,2.2528849,4.6650786,6.600693,5.6203623,6.884917,7.1313524,5.224247,4.5490994,2.364358,4.7247148,3.8654866,7.298134,5.080725,2.9454558,5.5303326,4.5028615,5.615471,4.992341,3.1954885,5.616626,3.8744092,3.6463678,4.3006935,5.034513
t194,11.446028,1.205757,4.9957438,2.2563245,4.703023,6.601336,5.63964,6.824865,7.138395,5.2463408,4.58045,2.3944817,4.7066445,3.8813438,7.235926,5.1170564,2.9414098,5.5469604,4.527911,5.576194,5.010782,3.2295408,5.5858808,3.934641,3.6373482,4.333847,4.9752474
t159,11.483638,1.2204418,4.9837785,2.310668,4.6663103,6.6493235,5.622673,6.8311186,7.158704,5.3328094,4.494859,2.3948832,4.7667236,3.8377612,7.2523894,4.996475,2.9428587,5.5357823,4.494763,5.6284976,4.9743285,3.1773174,5.617887,3.9240508,3.6737616,4.3105574,4.998013
t207,11.451157,1.2344184,4.9774323,2.2963161,4.700674,6.6223645,5.6383977,6.8034196,7.1497736,5.279102,4.5707126,2.4022691,4.729835,3.8650806,7.2126055,5.0977507,2.9379108,5.5470366,4.5179076,5.580906,4.9984045,3.2186875,5.5888033,3.963463,3.6569214,4.333216,4.9489
t248,11.44988,1.249962,4.9580855,2.3191788,4.6986947,6.6346188,5.637293,6.7864585,7.155436,5.3043942,4.562976,2.4067008,4.740768,3.8574522,7.1972504,5.083978,2.9376123,5.5450068,4.5136385,5.5797048,4.9923472,3.2145126,5.5933084,3.9771643,3.661011,4.3327017,4.937189
t249,11.470833,1.1971586,5.018033,2.279939,4.6728864,6.614526,5.634435,6.8474283,7.1373944,5.262026,4.5534544,2.3937032,4.7371273,3.858184,7.258768,5.091642,2.9336476,5.5459657,4.508386,5.6026325,4.987077,3.2037551,5.6076264,3.9113157,3.6605532,4.313955,5.0010867
t87,11.961007,0.7311949,5.031182,1.924522,4.1397285,7.189636,5.425275,6.703585,7.7193394,6.1238766,3.4297523,1.9874719,5.0105743,3.3860397,7.0823927,3.7665808,2.932061,5.5875916,4.1797523,6.3038287,4.3276157,2.4606583,6.0313683,3.7859087,3.946293,4.224531,5.489919
t262,11.44122,1.497284,4.7609863,2.591625,4.714785,6.764054,5.6427526,6.645734,7.258898,5.591985,4.387141,2.4768555,4.863501,3.7720883,7.070397,4.6897087,2.925196,5.5392394,4.476635,5.6042714,4.927627,3.1638193,5.597892,4.1188707,3.781178,4.363505,4.8081045
t263,11.445107,1.541738,4.729058,2.6386156,4.720157,6.784795,5.6447883,6.6312447,7.2844615,5.6215115,4.378123,2.483141,4.8739667,3.7532618,7.074609,4.6827517,2.913184,5.5348544,4.4590397,5.615969,4.9229226,3.1542356,5.585782,4.1490197,3.7814193,4.37805,4.790213
