,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
t11,6.366578,5.8070087,2.6665344,8.789526,4.00189,6.3075747,4.5779643,5.946442,6.097874,3.6940255,6.0333815,5.071807,5.092164,6.0268126,5.557065,4.701066,5.612256,4.975139,6.1183624,4.6696253,3.3235695,5.794397,3.8469198,2.8549445,4.2171574,4.5739512,6.2588253,3.7928576,4.957133,3.4495132,4.6016808,3.2362404,5.124626,5.6735497,3.0403945,3.2833622,4.3964605,4.6405272,5.257091,6.8324943,5.3545012,4.189454,7.0152802
t12,6.2915187,5.8380837,2.7493553,8.782018,4.08354,6.2506127,4.570411,5.971633,6.131843,3.6637552,6.0732,5.061707,5.1144404,5.998082,5.5126066,4.778111,5.602547,4.9764967,6.106869,4.684704,3.3666193,5.756694,3.8421862,2.8349814,4.238114,4.5590305,6.2676353,3.789015,4.998398,3.4894614,4.5555305,3.1693227,5.0482073,5.7171564,3.0323505,3.3192027,4.4068446,4.6091022,5.2431216,6.8077426,5.3516927,4.1841755,7.042657
t13,6.3034163,5.844762,2.7435043,8.792259,4.07762,6.240078,4.5593243,5.9787507,6.1421604,3.6542952,6.0661345,5.057855,5.1086473,5.991234,5.509964,4.7841277,5.608784,4.967362,6.108935,4.692972,3.3766425,5.746907,3.842624,2.8269289,4.250474,4.548668,6.2796297,3.7865794,4.9908996,3.4800408,4.555627,3.1627688,5.041398,5.7283444,3.0241075,3.3296816,4.4024568,4.596272,5.229257,6.79358,5.3458624,4.180121,7.0499473
t14,6.1116443,5.9708986,2.971941,8.609881,4.2908497,6.3519635,4.642585,5.7488365,5.9895706,3.8226798,6.134856,5.1618195,5.238654,6.0705056,5.500544,4.7108545,5.425372,5.0309935,6.091962,4.5054045,3.3033392,5.9028654,3.8081229,3.0447571,4.100569,4.728759,6.1453266,3.7799592,5.0576963,3.553091,4.5467114,3.226604,5.138928,5.550916,3.216485,3.225348,4.4032087,4.7283525,5.3339777,6.923053,5.533217,4.210561,6.874024
t15,6.1249,5.9847345,2.9635494,8.626952,4.298157,6.3803196,4.6006274,5.734496,6.045166,3.787279,6.143189,5.179655,5.231015,6.035259,5.481544,4.666718,5.449233,5.0131574,6.1350107,4.524136,3.3354254,5.905309,3.7625363,3.0325336,4.14703,4.711764,6.204659,3.7282045,5.0506144,3.5362978,4.528437,3.1960714,5.1545663,5.559558,3.2077613,3.211637,4.3460765,4.6615214,5.33241,6.892026,5.5118318,4.1693683,6.896465
t16,6.4211855,5.7957234,2.6053443,8.817186,3.9431384,6.298069,4.5662055,5.963385,6.1136603,3.6764538,6.0198035,5.055232,5.0724783,6.015466,5.5576844,4.7026076,5.636029,4.966344,6.120024,4.693929,3.3340786,5.777188,3.8543947,2.833135,4.2368784,4.548894,6.2767787,3.7956028,4.9450417,3.4370883,4.6029963,3.2314186,5.1227336,5.687723,3.0143497,3.300838,4.3961916,4.6244106,5.237684,6.8123217,5.3321877,4.1860137,7.0338964
t17,6.3940296,5.7923217,2.630375,8.8260145,3.9664268,6.2556815,4.56301,6.012134,6.1364355,3.6521277,6.038473,5.046194,5.0755205,5.9954367,5.5413356,4.755213,5.647232,4.9695067,6.1198206,4.7151947,3.3524933,5.7470737,3.8515947,2.798572,4.251868,4.530944,6.283841,3.7922144,4.9651184,3.4560852,4.5779977,3.192475,5.0671415,5.727137,2.9947367,3.3195047,4.400274,4.607581,5.2319565,6.79828,5.314322,4.181766,7.0602617
t18,5.725303,6.045064,3.3828485,8.344263,4.7624917,6.5118694,4.722371,5.2444496,5.7198544,4.0950403,6.1394362,5.1953483,5.2924166,6.2426724,5.522167,4.5826206,5.255876,5.0555778,5.9915423,4.2825594,3.2151828,6.067272,3.8317077,3.3456926,3.8584547,4.9509096,5.926372,3.8311129,5.0851264,3.5912492,4.6250563,3.3890898,5.313606,5.284408,3.5225382,3.143561,4.4532638,4.9352336,5.4423366,7.062197,5.7240767,4.294087,6.522597
t19,5.7734947,6.0425353,3.31686,8.392263,4.6846414,6.522557,4.7432885,5.3223014,5.7706137,4.04859,6.08228,5.22623,5.236192,6.240789,5.576122,4.560712,5.3231664,5.0102057,5.9660525,4.351847,3.168251,6.0395374,3.7782674,3.298506,3.9064224,4.8818426,5.9910665,3.7861264,5.108251,3.5271528,4.6104984,3.3933296,5.3106794,5.3328824,3.4627254,3.1135032,4.4052386,4.888033,5.397005,7.066412,5.659693,4.253041,6.601258
t20,5.709767,6.063762,3.385164,8.366994,4.7570095,6.547253,4.7456045,5.23354,5.743896,4.070497,6.0920076,5.2395463,5.2533045,6.265759,5.5789757,4.552963,5.280676,5.0076747,5.942463,4.3032613,3.1543427,6.044737,3.772888,3.3231883,3.8840144,4.9252825,5.9501867,3.7801633,5.126951,3.5463245,4.603548,3.4023075,5.3278756,5.312022,3.5016963,3.1078963,4.399935,4.908423,5.399397,7.089025,5.7014494,4.2728767,6.533099
t21,5.9943748,5.9971404,3.1091123,8.529818,4.457532,6.4174213,4.640885,5.582162,5.938475,3.8900084,6.120775,5.1706038,5.2346587,6.1203995,5.5128636,4.6439815,5.399724,5.01615,6.0695844,4.4570823,3.289268,5.946264,3.8028948,3.140327,4.0525684,4.77801,6.1205416,3.7788088,5.049121,3.5401766,4.5810795,3.2779462,5.2106047,5.4721947,3.3146787,3.2046752,4.394359,4.7474318,5.353681,6.94553,5.567903,4.2230263,6.779815
t22,5.959025,6.0174212,3.1468132,8.504327,4.499069,6.4454846,4.6344366,5.5405717,5.9393797,3.9062173,6.1146064,5.175978,5.225817,6.1320715,5.522057,4.614312,5.4081054,5.006301,6.069466,4.4614315,3.2833657,5.9518685,3.7786138,3.1697752,4.052376,4.7775326,6.141801,3.763819,5.054892,3.5283258,4.581715,3.2814794,5.2390566,5.4500813,3.345352,3.1868289,4.3679795,4.7269053,5.347261,6.9523315,5.5580196,4.2132215,6.7513566
t23,5.530911,6.018333,3.6132362,8.141774,5.0517135,6.58205,4.7840667,4.858145,5.489746,4.3052235,6.150952,5.1788487,5.3624897,6.3506045,5.5220766,4.53024,5.094602,5.114342,5.94096,4.0981116,3.1646557,6.181256,3.9092267,3.5496633,3.6425188,5.151525,5.7100983,3.90303,5.0779743,3.6269047,4.6926045,3.4938161,5.4068093,5.096798,3.7058759,3.1072314,4.5384455,5.140863,5.552413,7.1475244,5.8684134,4.3544965,6.2240596
t24,5.42855,6.037142,3.7564483,8.078142,5.1935544,6.587783,4.7972765,4.7767286,5.4538865,4.3427954,6.172095,5.1520276,5.404326,6.3824224,5.5267296,4.5227275,5.020749,5.152257,5.916705,4.0512304,3.183645,6.1800303,3.9370933,3.5795345,3.5622456,5.205242,5.6354213,3.9471455,5.095298,3.655058,4.697391,3.4984293,5.4235463,5.070435,3.775798,3.0954022,4.567585,5.2309194,5.5819383,7.1754575,5.8886876,4.3949842,6.1609726
t25,6.068473,5.9930687,3.0358684,8.590895,4.390381,6.4009514,4.5894074,5.651488,6.0301895,3.8131208,6.1060886,5.1615925,5.2042065,6.078984,5.5096335,4.637044,5.456317,4.985799,6.0996585,4.5177646,3.3230872,5.8938212,3.7831347,3.076105,4.1341233,4.7196636,6.2062945,3.7473357,5.028342,3.512226,4.5658765,3.2369132,5.1979866,5.5362134,3.2539105,3.2317443,4.3519,4.652965,5.306828,6.8923464,5.508514,4.1932673,6.8566837
t26,6.083368,5.9571133,3.0209062,8.58383,4.3719883,6.3903446,4.633803,5.669799,5.975568,3.8520432,6.1118107,5.1404085,5.2195997,6.084792,5.487734,4.6647625,5.4411407,5.011634,6.0897875,4.5140386,3.3201463,5.9392676,3.8240373,3.0989103,4.097661,4.7299128,6.1780205,3.7925131,5.006991,3.5158594,4.6045904,3.2692554,5.1923904,5.4904013,3.253339,3.2046862,4.4012375,4.7094045,5.347656,6.9157667,5.5203123,4.194603,6.850091
t27,5.784621,6.0111146,3.3181193,8.342861,4.713315,6.4970145,4.7504277,5.2784843,5.7177963,4.0998917,6.098332,5.1747236,5.251993,6.2329364,5.549105,4.558802,5.3124375,5.0637207,6.016482,4.3426275,3.2007713,6.0837917,3.8330061,3.3485,3.8541923,4.8959546,5.9674444,3.845652,5.059858,3.544724,4.650054,3.4107203,5.3193154,5.2792544,3.4814754,3.1180873,4.458776,4.9400654,5.452727,7.0567784,5.6679554,4.2563534,6.5782304
t28,5.5182285,5.9774575,3.6686842,8.129022,5.1130495,6.5964704,4.7561955,4.814811,5.4634824,4.3123155,6.1448345,5.208747,5.3509636,6.349836,5.4841046,4.5499396,5.098488,5.0911465,5.9443717,4.0724034,3.1387548,6.226893,3.8888218,3.5951846,3.6402173,5.172864,5.7111053,3.882475,5.0581255,3.6182654,4.716469,3.5281053,5.393207,5.042991,3.6989892,3.1338933,4.5426936,5.144971,5.54275,7.120174,5.894651,4.3301587,6.2010617
t29,5.471931,5.9836655,3.6920314,8.085629,5.134373,6.611087,4.7752714,4.7852607,5.422566,4.3606443,6.1613197,5.2012844,5.3648324,6.384857,5.4838285,4.5352235,5.0689225,5.108229,5.9189878,4.02713,3.1419132,6.2384014,3.9177341,3.6329956,3.5980206,5.2296877,5.6757603,3.9066472,5.0761113,3.6447663,4.7155313,3.537156,5.417238,5.019065,3.7333517,3.120056,4.5638146,5.18994,5.5749574,7.138588,5.9227247,4.3521447,6.1553044
t30,5.7309713,6.0255046,3.369632,8.3214,4.7550273,6.526136,4.760298,5.2343254,5.690075,4.126637,6.1077585,5.194658,5.2647877,6.2612343,5.5471525,4.549821,5.2823386,5.051987,5.982116,4.306866,3.1866279,6.0946946,3.8251567,3.3741207,3.829325,4.9354563,5.930745,3.8374822,5.080467,3.5571063,4.650812,3.4263797,5.336614,5.257055,3.5181887,3.1096783,4.4552445,4.961045,5.450761,7.0801835,5.697485,4.2722607,6.526652
t31,5.4896297,6.003546,3.6817572,8.105081,5.1219587,6.59302,4.7804937,4.800851,5.455114,4.3328767,6.1575108,5.182282,5.374209,6.367135,5.506646,4.5324893,5.0668564,5.1195493,5.9311385,4.062131,3.159105,6.20656,3.9159977,3.5895743,3.6072342,5.1902657,5.678778,3.9122078,5.076493,3.636932,4.7063093,3.5140784,5.412762,5.0561953,3.731415,3.112312,4.5549097,5.177874,5.5661597,7.1481924,5.8936086,4.3598084,6.180613
t32,5.4540253,6.0262256,3.7228153,8.085126,5.161854,6.588557,4.791526,4.7802553,5.4548025,4.337921,6.1676025,5.1601954,5.3976073,6.377467,5.5206594,4.5271745,5.0320854,5.1438932,5.921007,4.055148,3.1772103,6.189553,3.929817,3.5833359,3.5755146,5.198902,5.6453614,3.937919,5.0886164,3.6491752,4.701098,3.503757,5.4190717,5.063068,3.765832,3.1018233,4.5647616,5.212018,5.5761104,7.1682014,5.889257,4.3850293,6.1656175
t33,5.710487,6.0247197,3.3991017,8.323998,4.7866006,6.528654,4.744278,5.1984344,5.6841583,4.125765,6.1136394,5.2023654,5.2767143,6.2633915,5.5386786,4.5621057,5.2577796,5.050183,5.9753017,4.2768936,3.1869771,6.0932045,3.8341715,3.375866,3.8315268,4.963115,5.909457,3.832958,5.0808663,3.5706758,4.643013,3.4214513,5.335918,5.2528443,3.5364747,3.1271646,4.4601483,4.9579625,5.4521523,7.0787215,5.7265015,4.290388,6.493708
t34,5.818881,6.0119643,3.2843633,8.398017,4.6553693,6.483004,4.7186565,5.367721,5.774119,4.044866,6.1102715,5.1815853,5.2522755,6.2128634,5.535336,4.5891027,5.326143,5.0437326,6.010284,4.361932,3.2243102,6.0458345,3.8277988,3.2914937,3.9080155,4.8779883,5.9955006,3.8259428,5.066966,3.553235,4.6279697,3.3746061,5.2907662,5.3297896,3.4515774,3.1475263,4.4454117,4.8886075,5.421144,7.0333657,5.651958,4.264333,6.622224
t35,5.5641246,5.9949255,3.5875912,8.163489,5.026576,6.5808535,4.772747,4.8731766,5.4958806,4.29317,6.137992,5.1959205,5.343255,6.335545,5.511439,4.536341,5.122344,5.097716,5.9547935,4.1137958,3.1510155,6.193555,3.8938246,3.5472946,3.6656332,5.1322308,5.7371655,3.8835773,5.0622635,3.6106813,4.6997113,3.5020466,5.398983,5.092391,3.6777365,3.1192622,4.529278,5.1144695,5.5409226,7.129536,5.865225,4.3321433,6.241836
t36,5.534785,5.9975476,3.6250536,8.142908,5.066024,6.586214,4.7738476,4.8454394,5.480807,4.306923,6.144827,5.1933646,5.353906,6.3465204,5.507671,4.5363946,5.10309,5.102704,5.946698,4.094082,3.1522937,6.2002687,3.8998635,3.5640037,3.6465397,5.1534996,5.7164617,3.890963,5.0663686,3.619466,4.7025666,3.5072572,5.4024878,5.078311,3.6966343,3.1179025,4.5379753,5.1361794,5.548411,7.1342583,5.877017,4.339974,6.219119
t37,5.539787,5.9837055,3.6198967,8.144537,5.057614,6.585289,4.762736,4.848982,5.4836845,4.2996244,6.134536,5.2068944,5.346818,6.337257,5.4971995,4.5404396,5.1031384,5.090074,5.954932,4.0988817,3.1420665,6.212478,3.8875587,3.566399,3.6463656,5.147794,5.7217255,3.8789608,5.0563607,3.609017,4.7092967,3.515187,5.399084,5.0723906,3.6871047,3.1279016,4.532085,5.130612,5.5425653,7.1214075,5.8788037,4.3284426,6.2232227
t38,5.2969117,6.1076193,3.9215999,8.021361,5.3511505,6.5844026,4.783413,4.7773094,5.4798946,4.326948,6.2251143,5.1219196,5.462376,6.4148674,5.51826,4.544561,4.9401455,5.16333,5.8680663,4.007854,3.2401338,6.1401215,3.9464245,3.5735047,3.5265803,5.2553606,5.584972,3.9764476,5.1546516,3.7117171,4.6643715,3.4586918,5.402263,5.097763,3.8337183,3.0862093,4.584346,5.2871766,5.576914,7.179457,5.8794894,4.4416013,6.162053
t39,5.272322,6.1232085,3.946013,8.005012,5.3748064,6.585118,4.7848096,4.779071,5.484257,4.3256946,6.232483,5.113065,5.4771056,6.426193,5.5181594,4.545689,4.921298,5.168726,5.856047,3.996188,3.2504177,6.13223,3.950244,3.5761647,3.513144,5.2679725,5.568892,3.9855638,5.1631274,3.7200205,4.656752,3.450545,5.4011745,5.100702,3.8522127,3.0825973,4.590425,5.305138,5.5783257,7.1846895,5.878078,4.4552484,6.161161
t40,5.848625,6.021049,3.2557347,8.434438,4.6134696,6.4669967,4.6850486,5.4187818,5.8171053,4.003001,6.132181,5.1803946,5.2649665,6.1883044,5.5154986,4.6161675,5.327133,5.0367074,6.0210834,4.3693457,3.2516935,6.0123024,3.8241796,3.249853,3.949079,4.865127,6.0178604,3.8141503,5.0675325,3.568976,4.608369,3.3381066,5.2638087,5.369891,3.4290166,3.1749117,4.435039,4.849703,5.4002457,7.0086803,5.6481504,4.267353,6.6545234
t41,5.765671,6.0460906,3.333211,8.366781,4.706725,6.5031123,4.7255993,5.3097434,5.7517,4.068611,6.12394,5.196484,5.2733607,6.227452,5.5363474,4.579799,5.2914815,5.046333,6.0010886,4.324087,3.2088861,6.051736,3.8121688,3.3188617,3.8837805,4.9064307,5.9671116,3.8200717,5.086491,3.56644,4.6203604,3.3806944,5.3019814,5.3125467,3.4847815,3.1354465,4.436027,4.9123654,5.425883,7.0526905,5.6884756,4.2695155,6.579271
t42,5.309022,6.088924,3.8985019,8.030375,5.3357186,6.5870833,4.8203773,4.7319117,5.443334,4.364289,6.1967616,5.1123514,5.44804,6.413614,5.549493,4.5112734,4.9508667,5.201901,5.8863735,4.0229177,3.2169023,6.14501,3.966074,3.5743995,3.4876988,5.2404246,5.568378,4.0004964,5.126445,3.684852,4.6869683,3.4822843,5.437083,5.0815697,3.8460686,3.0723324,4.5904613,5.326608,5.6042056,7.2139664,5.8868375,4.447125,6.1245847
t43,6.0883627,5.6295886,2.5791907,8.406261,4.389164,6.610138,5.2572384,3.9195418,4.872682,4.8709555,5.6872525,5.138204,5.08185,6.2550426,5.8691225,4.1211696,5.440802,5.5698,6.2628345,4.378289,2.782743,6.3079834,4.080616,3.5590537,3.2537282,4.8308053,5.6742835,4.0934877,4.5834765,3.1517978,5.0059457,3.8302555,5.848897,4.8690996,3.6893022,3.009403,4.56927,5.507175,5.8463655,7.505993,5.94734,4.301114,5.748207
t44,5.179458,6.163795,4.063115,8.002004,5.4891534,6.580653,4.8175445,4.763457,5.4835544,4.3410897,6.2357874,5.085106,5.486283,6.4287176,5.5567627,4.521246,4.8925204,5.2181673,5.857958,4.006549,3.261601,6.097872,3.9743037,3.5476708,3.461519,5.262982,5.5363145,4.0296893,5.175317,3.7235851,4.65937,3.4437144,5.4192777,5.122444,3.8868456,3.0561,4.5950527,5.3725924,5.5970225,7.2251124,5.870419,4.4850793,6.1398816
t45,5.808377,5.9877105,3.297762,8.385969,4.6751413,6.490278,4.7330036,5.33732,5.745662,4.0681243,6.0937967,5.1808248,5.239638,6.2288637,5.5426626,4.5775547,5.3279176,5.0442076,5.9973917,4.3566756,3.213817,6.06766,3.8437004,3.3136652,3.88894,4.8922467,5.9798117,3.835118,5.0587077,3.5461574,4.642784,3.398431,5.3082476,5.303464,3.466798,3.1404858,4.4609356,4.904824,5.4343286,7.043902,5.6529975,4.270608,6.600892
t46,10.025173,2.4046583,6.490081,8.2487135,3.014884,5.744678,3.4001296,4.469264,5.3665447,3.6911054,6.851297,4.355243,6.527622,6.2263694,4.700458,5.3974233,4.227429,6.0179667,5.746905,3.598053,4.6972127,5.454671,3.6541903,3.0261059,3.2200906,5.058216,5.670179,4.37041,5.3096995,4.4000125,4.6893463,3.091549,5.396021,5.1617227,3.7873662,4.303807,5.2074866,5.3285923,5.9254837,6.228577,5.7875977,4.9016323,6.19308
t47,5.3704295,6.0430717,3.805257,8.051144,5.262568,6.5918937,4.8519583,4.6804996,5.3963714,4.4043593,6.154579,5.117015,5.4188027,6.405137,5.572246,4.47933,4.985643,5.225199,5.9150896,4.044051,3.1770415,6.169119,3.977848,3.5857987,3.4683537,5.21658,5.5687847,4.007792,5.079927,3.6434865,4.7176547,3.5182502,5.47269,5.05092,3.8383667,3.0679333,4.592666,5.3389306,5.6288195,7.2377377,5.8992696,4.4347267,6.0888543
t48,5.8734336,5.9552913,3.2320716,8.444856,4.611082,6.4573584,4.7015624,5.41034,5.7848434,4.0138087,6.0753303,5.1834407,5.2111893,6.2018237,5.532255,4.60093,5.3665347,5.026238,5.9983974,4.38319,3.2352564,6.0458503,3.8695002,3.26773,3.942226,4.8740263,6.0131764,3.8238184,5.0282993,3.5437887,4.634027,3.3875322,5.2880473,5.339713,3.4250574,3.1789482,4.476149,4.856595,5.427057,7.0031643,5.6262207,4.266383,6.6574807
t49,5.110211,6.202701,4.15291,7.994254,5.57452,6.57543,4.827969,4.7705693,5.4996943,4.336188,6.250165,5.063905,5.5038977,6.4341187,5.573339,4.5164957,4.86349,5.2424726,5.849256,4.0063396,3.2835193,6.065647,3.9844155,3.5246675,3.4364443,5.2657366,5.516447,4.0557547,5.19612,3.7367997,4.6487722,3.4246504,5.4184375,5.1478605,3.912044,3.0420141,4.597928,5.410614,5.5997434,7.2427897,5.859439,4.5097623,6.141925
t50,5.8425965,5.9951043,3.2616534,8.420706,4.6315994,6.4696565,4.70425,5.3987765,5.7880487,4.023175,6.1067743,5.1851163,5.2435255,6.202851,5.5283566,4.6017995,5.3350286,5.037974,6.0084925,4.364903,3.2341387,6.0367994,3.842533,3.2745473,3.9285376,4.877306,6.0031886,3.821196,5.057043,3.5591674,4.620979,3.3688028,5.281843,5.343358,3.439879,3.1654112,4.4530888,4.871421,5.4203644,7.0181446,5.649257,4.2670784,6.6399074
t51,5.11229,6.202194,4.1529036,7.996106,5.573962,6.575108,4.8274837,4.7732286,5.501283,4.3347616,6.250384,5.064066,5.503412,6.4332757,5.573207,4.5169773,4.8646545,5.2422857,5.849725,4.007254,3.2839577,6.064935,3.9838355,3.5232174,3.438063,5.2644887,5.51827,4.055294,5.1963544,3.736572,4.648417,3.4240105,5.417532,5.149014,3.9105783,3.0425518,4.597375,5.4091988,5.598885,7.2420216,5.8587203,4.5090976,6.143716
t52,10.114496,2.336856,6.571755,8.233473,2.9542377,5.7115064,3.3757164,4.4662333,5.3329372,3.6818643,6.9053607,4.3227854,6.5461574,6.241686,4.696898,5.4292274,4.2012453,6.050067,5.7459507,3.5950122,4.7279124,5.4289837,3.6389956,3.0022452,3.2058642,5.0293827,5.6819797,4.3522115,5.30013,4.430563,4.70105,3.0647135,5.3897047,5.1775804,3.786503,4.3209486,5.241481,5.3137627,5.9387302,6.210888,5.785012,4.900033,6.183862
t53,6.2580996,5.571116,2.2977421,8.495129,4.1794744,6.644555,5.3586082,3.7249737,4.7438335,4.997455,5.5960536,5.114558,5.0083404,6.2040906,5.9519534,4.0246487,5.5305,5.666298,6.3435507,4.445255,2.7058256,6.297288,4.1217327,3.5642354,3.1662064,4.7361083,5.6694207,4.09952,4.5078707,3.077563,5.045587,3.8935792,5.920513,4.853496,3.6370327,3.0248554,4.5372605,5.5801535,5.8663716,7.5466723,5.954671,4.316872,5.6528563
t54,6.0527215,5.6523705,2.6447685,8.397234,4.435753,6.6149793,5.224211,3.9956987,4.927841,4.821608,5.7175994,5.149914,5.0944,6.2530394,5.8413463,4.144313,5.4275956,5.5287557,6.245437,4.362911,2.7996564,6.3118935,4.0588465,3.5588262,3.28703,4.8447123,5.6866403,4.070199,4.6245213,3.1885116,4.987842,3.8193758,5.8099446,4.881836,3.6822662,3.0236938,4.562145,5.474042,5.8201056,7.4734945,5.9378595,4.29167,5.791268
t55,6.020426,5.6667647,2.6778007,8.377677,4.4702682,6.608014,5.2139063,4.005224,4.9302254,4.8180375,5.7311826,5.141825,5.1102395,6.266076,5.8364806,4.1583915,5.4041033,5.5282083,6.231639,4.3493223,2.818523,6.299015,4.065383,3.5604663,3.2861848,4.86399,5.673278,4.07819,4.631094,3.197874,4.97786,3.7999232,5.80771,4.887405,3.695891,3.0173824,4.5686584,5.4786735,5.8211465,7.4745617,5.9414024,4.3061576,5.790587
t56,6.192715,5.5819974,2.3983357,8.4401655,4.2571387,6.61199,5.30282,3.7973194,4.8065095,4.934209,5.6400213,5.1364126,5.054151,6.244564,5.902289,4.0800133,5.4807725,5.613334,6.2959824,4.40993,2.7395515,6.320198,4.094801,3.5565684,3.219069,4.792017,5.6772456,4.112788,4.5246725,3.0946963,5.04203,3.8734722,5.8995748,4.847887,3.6834815,3.000498,4.571548,5.5363955,5.879034,7.542841,5.952336,4.2942863,5.7010913
