,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
t117,3.3063824,0.1047624,12.933612,10.837328,4.4337196,7.5741553,2.368773,-0.5916743,1.7927725,6.7132993,5.4355197,1.9591324,-1.444067,13.792726,3.5913079,8.568748,5.9255743,3.9190915,5.693836,5.573139,3.5990527,3.9896731,4.16031,6.0517616,4.728245
t114,3.3157465,0.09534164,12.924208,10.823541,4.4242644,7.560583,2.378195,-0.5790671,1.8021945,6.722735,5.4449396,1.9685585,-1.4307278,13.78335,3.6007535,8.559302,5.9161363,3.9285367,5.6843996,5.5825663,3.6084924,3.9991016,4.1697607,6.0423203,4.7376943
t18,11.899383,2.4985943,1.991073,5.951747,5.677417,2.991827,4.871513,3.2669926,4.7577734,4.367161,6.544483,4.9408665,3.6147513,6.1252437,4.0526834,5.3918796,6.0346923,4.7665176,3.7038448,7.8244243,5.8838754,4.8912935,3.729361,5.7983937,4.079853
t47,11.758981,2.678703,1.931674,6.0782623,5.4699044,2.8538218,4.63078,3.3909721,4.5787125,4.195753,6.496211,4.776063,3.4197125,6.214568,4.2093234,5.390301,5.8862557,4.830537,3.6306293,7.6104083,5.996909,4.712664,3.74748,5.8895736,4.2776012
t48,11.645115,2.713927,1.8674908,6.1906896,5.3607416,2.7749496,4.566036,3.4357429,4.5453362,4.143225,6.4816704,4.718567,3.3516946,6.2464705,4.3021703,5.348635,5.8072267,4.855741,3.5796025,7.521773,6.0474854,4.640887,3.7827256,5.932405,4.341775
t17,12.138206,2.4722757,2.187432,5.7589264,5.9617085,3.1808548,5.0177903,3.1964042,4.757711,4.307855,6.464856,4.912507,3.5980937,6.134959,4.116923,5.549633,5.957967,4.6864095,3.8657873,7.8462157,5.6325293,4.870517,3.6877127,5.6398067,3.9716141
t44,12.215299,2.6887205,2.2657363,5.6709576,6.0810237,3.2670338,4.9681525,3.0852466,4.502536,4.222966,6.228867,4.83514,3.5201101,6.3154225,4.12139,5.558035,5.9222445,4.8234825,3.9338763,7.877884,5.605217,4.972663,3.7369342,5.6595635,4.024046
t45,12.2184,2.6834478,2.2777398,5.6629624,6.078208,3.2732632,4.960647,3.080127,4.511845,4.223174,6.241927,4.827,3.517382,6.3059525,4.1305184,5.554207,5.9090085,4.8272095,3.9317007,7.887831,5.609901,4.9920197,3.7438715,5.6560006,4.0316353
t38,12.505224,3.108758,2.5440855,5.3391423,6.501591,3.4775229,5.012163,2.769781,3.9808037,4.132448,5.554935,4.7848163,3.347391,6.757765,4.1693754,5.6985617,5.8476176,5.1747994,4.232258,7.995455,5.3825502,5.1049533,3.9427974,5.608395,4.0806766
t39,12.272096,2.778346,2.315819,5.6194224,6.169612,3.3183792,4.9712257,3.020333,4.394622,4.1861753,6.100621,4.808252,3.4779487,6.405956,4.1393337,5.584245,5.8947506,4.889137,3.984648,7.8926764,5.557809,5.010209,3.773895,5.6506753,4.03415
t183,13.39183,5.235113,1.3601981,3.231943,9.323692,5.111196,4.4171863,4.2845793,1.9672741,4.7638416,1.889837,3.6309037,4.0340757,5.924475,3.0206215,6.0286083,4.8408656,6.4230685,5.0529766,9.642089,3.2170627,5.1999903,3.4486952,5.9465666,4.4563346
t184,13.349676,5.232581,1.3503721,3.2749405,9.335551,5.126404,4.429588,4.238036,1.9975648,4.814434,1.8699591,3.602895,4.0087314,5.9530196,3.0275357,6.072821,4.79898,6.4039483,5.086693,9.655876,3.2170146,5.1751714,3.4265032,5.9089875,4.502884
t79,12.603871,3.2395785,2.683916,5.070126,6.7254467,3.601172,5.0883327,2.661065,3.7258227,4.182672,5.2158504,4.684348,3.3365839,6.905696,4.1988993,5.6427474,5.860587,5.293858,4.452777,8.064945,5.3250175,5.0955186,4.1588883,5.681463,4.0378976
t83,12.608339,3.238056,2.6806076,5.122039,6.703278,3.580192,5.0768795,2.649539,3.763068,4.1577597,5.253189,4.7299566,3.3137312,6.9100714,4.1973324,5.675968,5.8444552,5.292262,4.4099545,8.052074,5.312864,5.118743,4.1078916,5.6476107,4.047159
t84,12.583436,3.2227342,2.6567175,5.162657,6.671769,3.5838737,5.0783787,2.6527462,3.7976546,4.161481,5.3029027,4.7104983,3.3303792,6.87763,4.2156706,5.648949,5.839236,5.281215,4.363928,8.069965,5.326834,5.1160855,4.0635185,5.67317,4.0261855
t81,12.596914,3.2208169,2.6993465,5.008714,6.731741,3.5893548,5.109216,2.6791835,3.701182,4.2254505,5.1783257,4.665415,3.3435016,6.9038463,4.180281,5.5653787,5.8811917,5.265829,4.508591,8.044289,5.350088,5.052911,4.2448606,5.7437496,4.003446
t82,13.392115,5.3332257,1.3557547,3.2850542,9.390006,5.082384,4.2425966,4.2228527,2.0062532,4.8213606,1.909296,3.7115223,4.0561156,5.907514,2.9329016,6.0728297,4.7822013,6.416628,5.009845,9.735913,3.1405182,5.1711555,3.4133716,6.1061106,4.4035597
t91,12.567656,3.1909733,2.6701272,5.0125227,6.7152815,3.5941594,5.095535,2.7051096,3.717249,4.23582,5.2102304,4.651132,3.369415,6.8678727,4.189125,5.5638137,5.860959,5.2434196,4.478735,8.056446,5.376038,5.0348144,4.237763,5.7456145,3.9981222
t106,12.624643,3.290837,2.7704184,4.816374,6.8360877,3.6600065,5.165243,2.6491137,3.5530164,4.2918153,4.9919963,4.543446,3.3720398,6.9542084,4.200742,5.5470033,5.9565125,5.3488216,4.7061787,8.064462,5.346353,4.9937034,4.436393,5.789558,4.026027
t107,12.6403,3.2913866,2.7689054,4.8920627,6.8051534,3.626509,5.1451197,2.6322637,3.6048799,4.250915,5.0408807,4.604647,3.3421726,6.9679008,4.175234,5.5559473,5.947306,5.3437395,4.655633,8.044503,5.3270993,5.03587,4.37856,5.7661037,4.029129
t111,12.698698,3.3557446,2.8141797,4.908834,6.855487,3.6456065,5.146336,2.5759037,3.6326625,4.2181726,5.008968,4.617788,3.327988,7.034558,4.123191,5.4907165,5.961913,5.3974166,4.6926627,8.045353,5.282679,5.073348,4.3822284,5.803211,4.021223
t226,13.394921,5.336522,1.3163338,3.2902334,9.402647,5.094329,4.2794137,4.18563,1.9887044,4.858629,1.8660442,3.6638758,4.05906,5.9080772,2.919208,6.112914,4.744936,6.402647,5.0113974,9.758275,3.1320581,5.1608186,3.392194,6.067853,4.4447384
t227,13.410103,5.314332,1.324122,3.2617614,9.417844,5.1091275,4.287454,4.2200522,2.0034084,4.8212185,1.9146017,3.7272155,4.0656304,5.8967156,2.9127834,6.0842443,4.777104,6.444641,5.015765,9.696691,3.111525,5.2038546,3.3705158,6.1089377,4.413847
t88,12.582769,3.2597506,2.7041044,4.780951,6.8679037,3.72077,5.1625876,2.720091,3.5506835,4.320278,5.0146008,4.4808264,3.43999,6.8959484,4.2428536,5.557743,5.8997836,5.3146086,4.669081,8.125665,5.3819337,4.952292,4.3904777,5.7927485,4.0099587
t89,12.635128,3.2969153,2.8520427,4.8115683,6.8131332,3.599581,5.18712,2.5747566,3.516271,4.2993608,4.9493866,4.568639,3.3068197,6.9973593,4.206046,5.5544443,6.0218053,5.3699117,4.7452292,7.992715,5.342382,4.992488,4.4649343,5.7875624,4.030094
t87,12.567945,3.1829062,2.6827734,4.99819,6.7192516,3.5875309,5.108757,2.7024193,3.7080023,4.243327,5.2007,4.6536465,3.3588393,6.869146,4.1950035,5.555209,5.8674316,5.226647,4.4933624,8.046392,5.3793793,5.0307574,4.2551517,5.75434,3.9844992
t103,12.621381,3.2586277,2.752575,4.901947,6.767799,3.6115274,5.2025843,2.6444323,3.641269,4.3066235,5.0845246,4.602236,3.343972,6.970991,4.15442,5.4848313,5.96604,5.2975125,4.668863,8.031835,5.3695607,4.983262,4.453008,5.83428,3.9864726
t241,13.428508,5.3475585,1.2282445,3.278084,9.43222,5.133596,4.433548,4.1699758,1.9669688,4.8713355,1.8267907,3.6222312,4.118567,5.8516765,2.860044,6.150758,4.7120414,6.442784,5.006342,9.726339,3.1105464,5.2016025,3.3434494,5.9621773,4.459311
t242,13.496075,5.3589454,1.196566,3.1954968,9.447898,5.175962,4.4374013,4.222468,1.9216026,4.8171363,1.8361901,3.6494257,4.199606,5.7669883,2.83912,6.111287,4.7445683,6.525044,4.9926095,9.683306,3.0802677,5.2778115,3.3207765,5.9568267,4.411379
t214,13.435805,5.3431125,1.226493,3.2744205,9.409018,5.09738,4.4304514,4.1974688,1.9353809,4.83878,1.8173878,3.5979373,4.108496,5.861081,2.8436701,6.1266537,4.739305,6.419135,4.9754515,9.74201,3.1162648,5.181493,3.3741794,5.960279,4.4367733
t192,13.504257,5.3977633,1.1894528,3.240972,9.42685,5.150654,4.448085,4.184942,1.9577819,4.852965,1.8710387,3.6687803,4.2209616,5.75641,2.8082428,6.140715,4.7212915,6.5058546,4.948107,9.717386,3.1376772,5.2590094,3.3446236,5.9937177,4.404927
t191,13.495192,5.355167,1.2077743,3.1832972,9.437679,5.1514854,4.41131,4.2426434,1.9056875,4.7950397,1.8402258,3.651052,4.1860566,5.7763605,2.8449721,6.08781,4.767084,6.5139065,4.975461,9.691318,3.0772133,5.2664375,3.3420942,5.971078,4.4054914
t136,13.430958,5.3242054,1.2620834,3.2361786,9.4341345,5.1879582,4.409871,4.208209,1.9870907,4.8373795,1.8692033,3.6742034,4.1419578,5.8237567,2.9079409,6.1111584,4.7437024,6.5061417,5.051331,9.664833,3.1090813,5.249199,3.3277314,5.965408,4.4324617
t217,13.40944,5.3018126,1.231958,3.2468276,9.458173,5.2152343,4.42695,4.1685767,1.9966766,4.87903,1.8425046,3.6433444,4.109824,5.8563967,2.911291,6.1537647,4.707749,6.4983525,5.080716,9.653202,3.0892546,5.2453365,3.2894359,5.946197,4.484629
t218,13.43272,5.3370285,1.2266458,3.2633202,9.436036,5.1364074,4.4288626,4.185259,1.949624,4.856275,1.8167251,3.6101534,4.122449,5.844161,2.8665783,6.136886,4.7224946,6.4485183,5.018689,9.7245655,3.0938327,5.2093186,3.3401482,5.947691,4.4536347
t153,13.465259,5.31601,1.2601236,3.1981268,9.461123,5.2386703,4.495801,4.24041,1.9670573,4.820683,1.8335862,3.6510658,4.1999545,5.760328,2.9343882,6.104285,4.741656,6.5461984,5.104662,9.647367,3.0671198,5.2890778,3.2924578,5.8699207,4.4390616
t110,12.640798,3.2899916,2.7871735,4.8740163,6.8004694,3.6135807,5.161965,2.618327,3.5951238,4.2648077,5.0290623,4.6020875,3.3293953,6.9796224,4.173884,5.540486,5.9662976,5.3413334,4.678799,8.027587,5.332476,5.0246263,4.410456,5.7818866,4.0228186
t65,12.694881,3.3507602,2.7067168,5.2111216,6.7523875,3.5875475,5.053031,2.6029382,3.76051,4.0725822,5.210639,4.8278804,3.2498553,7.0132885,4.187123,5.8407784,5.8091693,5.410916,4.3820314,8.055171,5.2014523,5.204354,3.9789422,5.509608,4.1376824
t71,13.212748,4.7867694,1.8890294,3.032981,8.597391,5.155936,4.7759557,4.8949656,2.076418,4.195111,2.2550244,3.686985,3.820278,6.104764,3.873459,5.478537,5.4169917,6.51397,5.236387,9.085846,3.928753,5.166514,4.061715,5.5776863,4.4331436
t168,13.232617,4.7627816,1.8851044,3.1001403,8.654209,5.0792913,4.773741,4.8140764,2.0212824,4.252907,2.240154,3.682182,3.8069615,6.17887,3.7931328,5.53912,5.398922,6.4370756,5.1608663,9.144901,3.9556477,5.182131,3.9951355,5.6060333,4.4733796
t169,13.20841,4.7854548,1.880994,3.0454712,8.5895405,5.141298,4.772336,4.9028034,2.067196,4.1697025,2.2513025,3.702859,3.810461,6.124475,3.888102,5.4579306,5.408533,6.5035377,5.236392,9.082066,3.9410112,5.137605,4.06722,5.5896144,4.4256616
t109,12.733269,3.386095,2.6485348,5.1693263,6.7802267,3.6462467,4.9878583,2.640706,3.7186716,4.0486856,5.182098,4.7808967,3.3199158,6.996558,4.1175838,5.834999,5.8104167,5.481395,4.357688,8.1056795,5.14134,5.2149754,3.9402032,5.4947357,4.19953
t180,13.197696,4.7514987,1.9242163,3.0722923,8.613313,5.1177998,4.7205834,4.8185444,2.0577025,4.203928,2.282884,3.7249973,3.7425206,6.1656275,3.801589,5.4826083,5.446565,6.4843397,5.1957555,9.088968,3.9398208,5.199293,3.9628341,5.569624,4.516747
t181,13.196225,4.79433,1.8634604,3.0490377,8.6026125,5.116711,4.727206,4.8459706,2.0518887,4.143557,2.2500703,3.7439005,3.758559,6.15473,3.8232086,5.43139,5.4044704,6.4769497,5.200486,9.075191,3.9270668,5.15305,3.988514,5.5981565,4.492039
t182,13.165502,4.772033,1.8788676,3.0576742,8.59888,5.126324,4.7052913,4.81139,2.0763726,4.171938,2.2898045,3.7451992,3.7250786,6.1524014,3.7846909,5.4541583,5.436432,6.4875817,5.202774,9.059634,3.9318051,5.193367,3.9490428,5.5885234,4.527563
t70,12.765131,3.4073672,2.726477,5.1858935,6.818882,3.6503654,5.0627027,2.6398668,3.730311,4.067639,5.1565022,4.812526,3.281588,7.1214895,4.131016,5.841501,5.866519,5.422592,4.4756465,8.109456,5.166984,5.2239733,4.0332475,5.5292635,4.1707788
t105,12.760179,3.3534043,2.6641102,5.1365685,6.779218,3.6576045,5.000486,2.6136148,3.736371,4.0471735,5.1767974,4.769628,3.3331563,7.0244675,4.058631,5.8602076,5.865115,5.4109235,4.4584045,8.124742,5.1548343,5.2402754,4.024178,5.48281,4.211861
t195,13.189282,4.7115836,1.9319421,3.1083233,8.664086,5.052307,4.7662373,4.7874355,1.9941254,4.2434363,2.233197,3.687114,3.7510629,6.2023406,3.7589707,5.52165,5.4542875,6.408975,5.1256003,9.1360655,3.9832768,5.2460365,3.950967,5.5687637,4.539627
t196,13.212098,4.7384834,1.9123887,3.0986226,8.685693,5.0662,4.768152,4.803115,1.9813278,4.272188,2.2026389,3.6595702,3.7663918,6.191283,3.7721174,5.5466313,5.4367623,6.4155927,5.1289477,9.167315,3.956764,5.231842,3.9661772,5.573415,4.5239363
t123,12.793808,3.4007266,2.6608768,5.09632,6.8311486,3.7113311,4.997374,2.6325057,3.6884494,4.053616,5.104317,4.7375727,3.3489919,7.044984,4.041057,5.8863697,5.872101,5.459494,4.46469,8.166043,5.109929,5.2348247,3.9979725,5.475537,4.233793
t90,12.718179,3.3395333,2.6878264,5.2060685,6.7486367,3.6025267,5.0277295,2.6079466,3.7714648,4.0499864,5.2196026,4.826882,3.2771285,7.0203285,4.1294684,5.852893,5.8386164,5.39347,4.413394,8.069266,5.195627,5.2304244,3.9974315,5.4895186,4.1699862
t207,13.205707,4.6042,2.0765812,3.015315,8.624359,5.1432004,4.924515,4.971276,2.0050173,4.253405,2.2513692,3.6414616,3.8377545,6.105542,3.926146,5.527443,5.53488,6.493113,5.216273,9.172626,4.106464,5.3291426,4.131617,5.4526935,4.4235187
t210,13.19678,4.6276813,2.0468733,3.0507872,8.602725,5.1249337,4.8887568,4.934819,2.015906,4.230648,2.2724063,3.6420312,3.8150663,6.1296005,3.9038389,5.5045447,5.5255036,6.4818835,5.2122054,9.138111,4.0848446,5.289262,4.10697,5.4828424,4.4433303
t211,13.19704,4.61839,2.0589733,3.0418038,8.595502,5.137017,4.905141,4.9485817,2.0284941,4.233118,2.2884483,3.641096,3.8225896,6.117281,3.908992,5.5055256,5.5327034,6.4957647,5.229761,9.138445,4.09755,5.299595,4.1221337,5.4757977,4.431388
t131,13.215938,4.655735,2.0376635,2.9938269,8.6138315,5.179819,4.9040055,4.962129,2.0676324,4.2521286,2.3063645,3.6875913,3.8325677,6.081275,3.8783915,5.5210176,5.5032372,6.540277,5.2685475,9.156675,4.0681233,5.30586,4.1152782,5.490819,4.4135036
t132,13.177376,4.635795,2.0191903,3.0826054,8.603247,5.0907545,4.8536882,4.8930964,1.9979401,4.204819,2.2846289,3.6637423,3.7736924,6.1698966,3.859434,5.4724946,5.532029,6.453263,5.1862807,9.120338,4.087664,5.273338,4.063843,5.5093207,4.4869123
t53,12.349172,2.8642075,2.3822193,5.529405,6.270331,3.369232,4.9886646,2.9532669,4.280852,4.175127,5.9572315,4.806905,3.4536781,6.4970064,4.1366277,5.621761,5.892508,4.956441,4.0593977,7.928721,5.5057645,5.036036,3.811096,5.6340346,4.0352283
t86,12.724067,3.288606,2.672968,5.2565184,6.700765,3.5738964,5.000428,2.5944586,3.8316743,4.001393,5.2757883,4.8799977,3.2667449,7.0157385,4.0656796,5.895357,5.8716435,5.3335195,4.4392476,8.041963,5.2199283,5.2837753,4.008119,5.431294,4.199546
t113,12.736942,3.3506541,2.7076392,5.177734,6.7667785,3.6072354,5.028668,2.573496,3.754234,4.040618,5.177019,4.830441,3.2635396,7.03246,4.1152444,5.8822293,5.8475575,5.403945,4.453138,8.064626,5.1833353,5.2452264,4.0281153,5.4625936,4.184491
t237,13.186227,4.6490803,2.0245345,3.0201628,8.680892,5.084231,4.8700557,4.9136834,1.9344101,4.2234454,2.149638,3.724369,3.7939827,6.165465,3.8690283,5.50716,5.505947,6.4119654,5.107899,9.182165,4.023594,5.3192616,4.0485215,5.4740653,4.5030317
t238,13.21245,4.675148,2.0041819,3.0355,8.653209,5.1176553,4.8623023,4.9035773,1.9938757,4.2497144,2.2174537,3.6860957,3.8199768,6.1352906,3.8553467,5.5294366,5.4833603,6.460975,5.17352,9.168858,4.012782,5.2874684,4.0641885,5.5031295,4.4612026
t80,12.625318,3.222284,2.6482272,5.2467117,6.645549,3.5446413,5.0385904,2.6517072,3.8580859,4.0924964,5.359593,4.814115,3.2937176,6.9074187,4.1550646,5.782792,5.845264,5.275666,4.3539224,8.03189,5.290626,5.1801524,4.0027566,5.5415406,4.1106853
t62,12.578179,3.1821089,2.6169245,5.266239,6.603693,3.5280135,5.0405526,2.6899157,3.8923628,4.119403,5.4219913,4.790504,3.3163345,6.848288,4.175956,5.733583,5.8398395,5.2413325,4.3060856,8.025699,5.325112,5.1437826,3.9836874,5.584219,4.0804443
t21,12.289025,2.7188563,2.3162763,5.606242,6.0747695,3.2889543,4.9238815,3.0938532,4.5073113,4.205839,6.3113585,4.912773,3.5573816,6.3183956,4.0913525,5.6378098,5.915606,4.844094,3.9710286,7.9315157,5.5901484,5.000699,3.657243,5.5921745,4.054862
t15,12.142022,2.4040098,2.1873527,5.740458,5.930404,3.1658077,5.021894,3.2204626,4.829085,4.327341,6.5741034,4.9078984,3.6209543,6.0473237,4.055292,5.5499988,6.019894,4.622006,3.8445945,7.8464813,5.6620836,4.8471627,3.6318636,5.631515,3.948244
t40,12.194707,2.600064,2.1996627,5.6799326,5.9180107,3.1884372,4.8653636,3.1883533,4.645993,4.317084,6.422255,4.9178243,3.6156087,6.1650968,4.017499,5.5727644,6.0346894,4.7604733,3.8202167,7.883772,5.7481065,4.92583,3.6567285,5.676463,4.0354147
t41,12.14947,2.67452,2.1321924,5.745438,5.8344946,3.1403954,4.7606153,3.249172,4.5584736,4.2733974,6.3768125,4.885425,3.5534723,6.239836,3.990186,5.5476995,6.0496025,4.8405914,3.7627113,7.8190603,5.8537335,4.9163537,3.6828117,5.7909093,4.1342034
t42,12.133137,2.6379979,2.1504483,5.7192874,5.842134,3.132988,4.802933,3.2452068,4.598769,4.279903,6.46294,4.882681,3.5867872,6.165018,3.9728918,5.536679,6.08103,4.773114,3.7959604,7.843167,5.819646,4.886632,3.6312215,5.737864,4.0826564
t32,12.195551,2.5759807,2.1883981,5.6702085,5.925469,3.1878314,4.8975544,3.2448392,4.6361322,4.273482,6.5016108,4.887451,3.6217546,6.130072,3.9353116,5.563354,6.118524,4.6931067,3.8588896,7.869575,5.7386956,4.884716,3.5724576,5.698491,3.9996665
t57,12.110305,2.7574685,2.145023,5.6713657,5.7657003,3.1038246,4.6579037,3.2739844,4.5131755,4.2887754,6.49888,4.872553,3.5915434,6.131637,3.8763287,5.5385528,6.179293,4.8285213,3.734648,7.8451357,5.9491816,4.8786974,3.5995636,5.7644134,4.1535807
t138,7.41908,8.133789,1.9269507,6.235873,4.3775015,2.2597263,2.5650618,3.2206666,2.15991,4.8355184,5.912725,3.0859203,1.6480575,6.3356705,4.8881745,4.1276717,6.7873864,8.829268,-0.0778755,6.8211966,9.687501,5.6219096,6.863341,4.5583367,7.809854
t139,7.4229426,8.215341,1.9456481,6.31806,4.3228483,2.3569028,2.5625203,3.2871773,2.026692,4.8284802,5.9299116,3.0873528,1.5657283,6.306197,4.863638,4.1516776,6.838704,8.826988,-0.042483542,6.863392,9.728197,5.5694494,6.958346,4.5074425,7.82513
t112,7.6253734,8.058803,1.8650719,6.2876987,4.200082,2.1164758,2.8067653,3.2000437,1.9637222,4.655936,5.99915,3.0273664,1.5827899,6.351436,4.992186,4.0552053,6.912744,8.832814,-0.23181039,6.8119907,9.539895,5.6939535,6.9413347,4.5937066,7.865789
t224,7.6895933,8.079474,1.8487043,6.2760134,4.129969,2.0539536,2.8847234,3.2261982,1.8574753,4.5836897,6.0381174,2.9896364,1.562051,6.3640785,5.0896025,3.9964619,6.985568,8.858054,-0.29927823,6.818938,9.50121,5.7383747,6.982242,4.6185446,7.9342933
t225,7.6438265,8.114968,1.8415086,6.3309174,4.15496,2.1091566,2.839864,3.2715564,1.8877807,4.6165795,6.0321593,3.0137784,1.5304208,6.3320603,5.058074,4.0142255,6.946446,8.866379,-0.28137028,6.8828907,9.499615,5.699015,6.9919777,4.559916,7.958017
t202,7.695357,8.042619,1.8221244,6.3658295,4.093571,2.0420625,2.9019096,3.2340133,1.84479,4.5757623,6.074449,3.021625,1.4639231,6.3191533,5.0825977,4.003917,6.968501,8.834383,-0.3195345,6.882243,9.425167,5.703114,7.002429,4.568025,7.9589815
t165,7.694487,8.160604,1.8178029,6.2941813,4.151443,2.0870628,2.8811245,3.294306,1.8771427,4.5609226,6.0170517,2.9503183,1.5875986,6.3830037,5.084564,3.9828475,6.9744334,8.925801,-0.32639948,6.873225,9.478511,5.7575455,7.0377088,4.5870295,7.9984217
t118,7.661858,8.016423,1.8102221,6.267052,4.170487,2.0482666,2.8275921,3.1689491,1.99398,4.615516,6.020122,3.0298264,1.5504109,6.333163,5.042669,4.021028,6.938242,8.821071,-0.29109138,6.7707043,9.45808,5.7118573,6.9684,4.6297274,7.9068375
t215,7.6138206,8.094591,1.8647743,6.2898703,4.196225,2.127249,2.7954388,3.2322433,1.949629,4.6600814,5.99196,3.0342915,1.5596781,6.3361363,5.0142694,4.0445657,6.9132676,8.846459,-0.24064672,6.82033,9.544155,5.688878,6.9684334,4.5804925,7.906785
t216,7.5980787,8.098586,1.9171253,6.2929025,4.2190795,2.1652112,2.772245,3.2234883,1.9725674,4.6964564,5.9595556,3.0455546,1.6054845,6.347152,4.9752965,4.0608068,6.8814745,8.859955,-0.19005889,6.812402,9.590469,5.677902,6.913359,4.562037,7.8773723
t176,7.539805,8.168164,1.8500547,6.294315,4.255402,2.204435,2.7185366,3.3006508,1.97788,4.706296,5.978278,3.0414789,1.5785952,6.311088,5.003095,4.0505486,6.8961735,8.867053,-0.20935231,6.8731093,9.5997305,5.6565027,6.9758086,4.5421886,7.9366283
t145,7.491918,7.94788,1.846663,6.1399016,4.3570433,1.9836977,2.631447,3.2134802,2.1984916,4.7923613,5.8962703,3.0737777,1.6648201,6.3076973,4.973279,4.1309977,6.82212,8.792026,-0.17362761,6.774564,9.584346,5.6431503,6.9414973,4.5752554,7.8468122
t170,7.3265305,8.055139,1.7925402,6.050133,4.5178466,2.1063943,2.4432619,3.212894,2.335834,4.9063764,5.8684306,3.0434434,1.7877738,6.386091,4.868952,4.0970964,6.7264066,8.837577,-0.112832345,6.7612953,9.704075,5.694994,6.9242835,4.6290097,7.80027
t171,7.3899326,7.994981,1.8542142,6.099831,4.448739,2.048266,2.5065515,3.2257779,2.2926538,4.8705053,5.8562465,3.0899084,1.7186733,6.3096995,4.9212823,4.1564255,6.7715387,8.801175,-0.12105214,6.770394,9.666989,5.6192336,6.9320297,4.573615,7.830713
t157,7.4047403,7.915845,1.8273567,6.0476103,4.4547753,1.9654958,2.5310555,3.1697946,2.3514295,4.871225,5.8373666,3.1120543,1.7210485,6.3011065,4.908223,4.1880536,6.7517757,8.764281,-0.12416292,6.7201004,9.615065,5.617533,6.920453,4.6128345,7.7816014
t158,7.329332,8.147549,1.8887262,6.1047573,4.5320582,2.2170315,2.4041424,3.3436363,2.2777078,4.9432735,5.8149414,3.072577,1.7406846,6.322318,4.9745717,4.1478963,6.7275624,8.821051,-0.025898159,6.852899,9.851422,5.595282,6.9539695,4.464106,7.8726883
t228,7.3055863,8.180286,1.847742,6.1561966,4.488943,2.2601461,2.381233,3.38295,2.217368,4.93097,5.869148,3.0618846,1.7013592,6.2982635,4.9577155,4.0810566,6.7999344,8.866836,-0.054523136,6.885,9.816463,5.591305,6.9854627,4.492089,7.9464893
