,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
t114,10.89965,6.724065,-0.09201211,-0.052337952,6.015582,-0.26682603,-0.093934864,0.0007136944,0.24415284,-0.14255539,1.7625412,0.4648639,-0.0155429095,6.8669534,8.546413,-0.061567396,11.783162,7.8807955,-0.18596722,0.1427145,-0.16919024,0.12977482,3.1000984,13.734059,-0.0065118354
t18,-0.28575295,2.9664636,0.69503087,-0.05019529,8.351021,0.9834904,-0.06696582,3.833395,0.14541541,-0.12666968,2.9792871,0.21192876,0.74997234,-0.0694622,3.357883,4.1096964,-0.112665765,-0.34917334,7.0796385,0.08448444,-0.12284902,1.3409954,5.4333878,-0.28423774,6.263812
t47,0.04429294,2.819388,0.91317195,0.0682939,5.5479264,-0.10043376,-0.09035666,1.6401513,0.10253261,-0.07131432,2.847563,0.20369656,0.23964663,0.9933986,3.2450047,2.7820828,0.6727202,-0.17574307,5.027231,0.053476583,-0.13209169,0.011567537,5.0312552,-0.1200344,5.0250816
t48,1.4132502,2.3920448,0.9705388,0.16064991,4.443268,-0.15468545,-0.060381245,0.94043416,0.080606185,-0.05755479,2.4212143,0.19511133,-0.0036692335,1.3584172,3.8200114,1.6862246,1.6354648,-0.0070597557,3.7998638,0.034830395,-0.13890804,0.030066486,4.674432,0.24748763,3.6424212
t17,-1.030841,3.4389138,1.7016109,-0.22015576,11.204426,2.5285945,-0.056257896,4.764191,0.16621083,-0.052223522,2.660996,0.24922581,2.1225204,-0.08753711,2.9439766,7.1567616,-0.69156617,-0.6798639,10.772579,0.058621243,-0.10434298,3.6813276,7.392407,-0.42013,9.9227915
t44,-0.87893933,4.283751,1.4049523,-0.28665012,8.072673,0.4998615,-0.07676047,2.8901777,0.1282928,-0.0016115269,2.4989476,0.30091822,0.17023201,2.0858212,3.103421,8.052338,-0.56896734,-0.6912492,9.253725,0.0968527,-0.087842494,3.401742,5.6721826,-0.39182225,8.708622
t45,-0.90787387,4.284039,1.3932309,-0.29429385,8.216892,0.6034563,-0.07366552,2.985351,0.1304495,-0.0008486519,2.4760509,0.30301088,0.20047238,2.042957,3.0959935,8.178758,-0.59239817,-0.7039549,9.424962,0.09634638,-0.087467775,3.501924,5.753267,-0.40225416,8.859264
t38,-0.3621763,4.3564467,1.0577542,-0.22070229,5.217308,-0.15905562,-0.12425867,1.5723989,0.094067395,-0.043180723,3.0830648,0.30346903,-0.045186266,4.0151725,3.7149968,6.5656834,-0.07583934,-0.511517,6.7523518,0.12527329,-0.09272276,1.8741293,4.5678897,-0.2099307,6.4338474
t39,-0.8429609,4.413095,1.3534812,-0.29389662,7.5527935,-0.0060539655,-0.08473734,2.6604488,0.12200877,-0.0016399967,2.828146,0.31852403,-0.013780317,2.9555874,3.297833,8.408367,-0.53579015,-0.73304325,9.131088,0.11842971,-0.08044985,3.362,5.465998,-0.39569202,8.585443
t183,-0.17118695,3.4433367,4.1752734,0.7319183,4.4441247,-0.27113438,-0.03975668,0.0060046297,0.07796666,1.1254303,0.30238086,0.35228348,-0.14946017,8.634774,6.4443436,6.7647634,6.5958343,-0.09217418,3.8284726,0.17887557,-0.12810841,4.0497413,4.3978205,5.459806,3.6601126
t184,-0.18689066,3.543434,3.9915228,0.5243092,4.34552,-0.2579264,-0.053156327,0.0055847773,0.07799501,1.2194275,0.45276847,0.35522696,-0.14512305,8.638948,6.3498874,7.082928,6.021206,-0.15098971,4.1509438,0.1781622,-0.1166625,4.067272,4.316917,5.039764,3.8844972
t79,-0.34805563,4.9043946,1.8620247,-0.32695395,3.8566148,-0.16683786,-0.22276017,0.34821433,0.08664287,1.2514985,2.2929447,0.4061906,-0.09557945,7.3203855,5.0245905,9.851785,0.31807008,-0.6325231,7.670693,0.15805277,-0.059661053,3.774311,3.7822,-0.069842696,6.6787314
t83,-0.34002793,4.8415904,1.8848764,-0.30705655,3.8205204,-0.17073503,-0.2240963,0.27892256,0.08605747,1.2666467,2.158157,0.40024537,-0.09643912,7.421475,5.022912,9.780312,0.48324624,-0.6169979,7.547186,0.15719308,-0.058884602,3.7550943,3.7353013,-0.03711685,6.526595
t84,-0.41273162,5.041527,1.82449,-0.36683294,4.0270925,-0.15780897,-0.22746508,0.57587105,0.088575475,1.2790067,2.582493,0.41592467,-0.09705012,7.1210995,4.9272127,10.116597,-0.05863194,-0.67805403,7.9137726,0.16272955,-0.05988753,3.9298837,3.894523,-0.15701778,7.0793285
t81,-0.32363063,4.893832,2.306059,-0.33152238,3.7455187,-0.14611693,-0.18732758,0.02656011,0.08295154,1.941349,1.7851943,0.4249031,-0.1016694,8.195275,5.462225,10.748839,0.97969323,-0.62961364,7.877945,0.16413245,-0.04240589,4.2420835,3.4373317,0.5253184,6.5025067
t82,-0.19963914,3.6849217,4.531763,0.35314745,4.6096745,-0.23354305,-0.015566794,0.0056019095,0.075406596,1.9070458,0.2680058,0.37671974,-0.15035367,8.982225,6.543315,7.8405595,6.4219465,-0.14921395,4.465228,0.18175298,-0.11229899,4.5036407,4.2900434,5.460294,4.1513577
t91,-0.39264002,5.1433406,2.163972,-0.39941552,3.8851194,-0.12662163,-0.21435887,0.24378361,0.085884176,1.9608797,2.139126,0.43701604,-0.10195182,7.982425,5.3203278,11.322547,0.09528527,-0.71926385,8.360571,0.16854297,-0.03796321,4.4725904,3.4306607,-0.059458077,7.0466657
t106,-0.30314633,4.467892,3.1433136,-0.18906538,3.9785085,-0.1667748,-0.13032383,0.00305,0.08229529,2.0453906,1.1605359,0.41095787,-0.12113131,8.738409,5.92924,9.917605,2.9227343,-0.47508317,6.581695,0.18119782,-0.06223584,4.506844,3.659881,2.3867364,5.6149273
t107,-0.32347262,4.753465,2.6089046,-0.2833964,3.7962108,-0.1537697,-0.17083031,0.0011938363,0.083567634,1.9738654,1.5604625,0.42007977,-0.10870498,8.442096,5.6582212,10.623878,1.6031302,-0.5788712,7.4378934,0.17142804,-0.048785906,4.3682365,3.441226,1.2306904,6.2112603
t111,-0.3122497,4.6001825,2.766749,-0.2618004,3.886747,-0.1576399,-0.1533837,0.0017873923,0.08237341,2.0543349,1.3878658,0.42138886,-0.11412567,8.542595,5.7669168,10.41212,1.9757733,-0.54837084,7.1915965,0.17265673,-0.05229607,4.373101,3.5475514,1.6108867,6.0210342
t226,-0.22208297,3.7058418,4.4705772,0.09384745,4.641439,-0.21436556,-0.03385095,0.0062502413,0.078118004,2.0806048,0.30421215,0.38929906,-0.1534481,9.14989,6.6072936,8.271356,6.1303687,-0.19879302,4.666839,0.1919992,-0.10800072,4.6282578,4.2537107,5.24026,4.302486
t227,-0.22205994,3.6774025,4.5128016,0.15928195,4.661867,-0.21733357,-0.033334576,0.0063445936,0.07835078,2.0498354,0.2676288,0.3872963,-0.15453286,9.137221,6.6275234,8.208444,6.2508144,-0.18578897,4.596085,0.19223797,-0.11070328,4.6386857,4.2577033,5.319748,4.245667
t88,-0.28698134,4.447912,2.9546564,-0.18582904,4.0197945,-0.16791438,-0.13961878,0.0026537273,0.08434224,1.9711946,1.1254324,0.40984696,-0.11748827,8.613732,5.933242,9.8713045,2.7536585,-0.48792586,6.833573,0.17104276,-0.060324807,4.4189563,3.695319,2.2646174,5.659222
t89,-0.26581421,4.4157434,3.020539,-0.18557718,3.9695387,-0.16837338,-0.12562379,0.0027613093,0.081722654,1.9151404,1.0221711,0.4115921,-0.12018611,8.659213,5.966175,9.738212,2.9563913,-0.4609137,6.5550866,0.1743436,-0.062342133,4.3985424,3.6278498,2.4144173,5.4697394
t87,-0.4241152,5.172525,2.149934,-0.39927545,3.9596488,-0.1248791,-0.21295673,0.36303443,0.087342024,1.9630157,2.1894116,0.4376673,-0.10150252,7.888624,5.2007823,11.360198,-0.01356074,-0.7324565,8.433934,0.16944006,-0.037590206,4.534733,3.4608698,-0.09100049,7.1709538
t103,-0.3152461,4.6395173,2.848674,-0.26378915,3.9789062,-0.1456235,-0.15733339,0.0021529193,0.08200011,2.242586,1.3179448,0.42446285,-0.11451751,8.698522,5.8499827,10.735081,1.8691773,-0.5849328,7.4811378,0.17338513,-0.04582153,4.5468106,3.52258,1.536665,6.193323
t241,-0.2420755,3.7477028,4.936255,-0.000998116,5.0353627,-0.18130444,-0.020467926,0.006786235,0.074440785,2.695477,0.00029276026,0.41225386,-0.16915047,9.79926,7.0611563,9.304003,6.344309,-0.26479715,5.2792363,0.2022062,-0.09888917,5.320144,4.191179,5.3927026,4.7015276
t242,-0.2424631,3.7501953,4.935995,-0.0011476066,5.0294394,-0.1814341,-0.020635752,0.006806241,0.07437789,2.6935432,0.00031129012,0.41227928,-0.16915375,9.798034,7.0611997,9.301298,6.342004,-0.26427183,5.27188,0.20219901,-0.09884054,5.323421,4.186336,5.3911724,4.6970954
t214,-0.24495392,3.8021472,4.8262544,-0.022808755,4.957652,-0.17315225,-0.028300269,0.006512652,0.0746122,2.741972,0.032682355,0.41504306,-0.16664651,9.77138,6.997349,9.469602,6.007252,-0.29553637,5.423875,0.2021483,-0.092807405,5.3178144,4.1222467,5.1556664,4.7999654
t192,-0.23443295,3.7484074,4.936426,-0.0028052067,4.985802,-0.18069242,-0.02006759,0.006775463,0.07445645,2.6774921,0.0002963125,0.412177,-0.1681921,9.74334,7.0422025,9.259421,6.3368325,-0.2599433,5.222653,0.20236273,-0.09911751,5.3136578,4.148873,5.3810763,4.6637745
t191,-0.23353344,3.7459402,4.912469,-0.0017068837,5.0030246,-0.17862438,-0.022196824,0.006762224,0.07550924,2.647098,0.00038761337,0.41214213,-0.16882733,9.754858,7.0735626,9.274126,6.3456783,-0.2639719,5.233501,0.20319863,-0.09962975,5.3159766,4.1457653,5.385577,4.6552196
t136,-0.23087317,3.6510432,4.902178,0.08119474,4.944334,-0.18845622,-0.020213403,0.0073749246,0.07464468,2.5275216,0.0003761595,0.40245667,-0.16469795,9.6168995,7.006561,8.994262,6.371011,-0.23518935,5.0741396,0.19957231,-0.102540925,5.1727853,4.17744,5.363211,4.533989
t217,-0.22996365,3.6711102,4.9490933,0.053662304,4.9489346,-0.18354025,-0.020494824,0.0074413326,0.07380726,2.5846245,0.0008360922,0.40518147,-0.16582468,9.566588,7.047483,9.06023,6.316687,-0.24634509,5.080829,0.1987704,-0.10198454,5.2522473,4.1022615,5.372658,4.535134
t218,-0.24233614,3.793419,4.7149334,-0.035414513,4.83875,-0.16859116,-0.037069593,0.0069047315,0.073891476,2.7048175,0.052120946,0.41049606,-0.16102822,9.573666,6.919567,9.435187,5.6172705,-0.31373933,5.4361897,0.19787982,-0.08877883,5.233734,4.0201745,4.8976536,4.7755857
t153,-0.22391394,3.6996093,4.916449,0.038237154,4.9388895,-0.18204026,-0.02072063,0.006844566,0.07420963,2.6161363,0.0006502365,0.4062667,-0.16673556,9.626568,7.0066204,9.140738,6.341776,-0.24242991,5.115256,0.19810425,-0.099622875,5.2750487,4.0835037,5.4100924,4.5634604
t110,-0.31054005,4.4831095,3.1625109,-0.22723095,4.1581783,-0.14200123,-0.1347789,0.003004716,0.08094981,2.4195807,1.0518318,0.4262404,-0.12335711,8.910088,6.073646,10.612473,2.5046692,-0.550568,7.2502995,0.17841105,-0.050337963,4.727081,3.6134632,2.0812347,5.974521
t65,-0.23114718,4.7596335,1.5830734,-0.20734346,3.6619132,-0.22034104,-0.21227477,0.0541735,0.08684193,0.190153,1.8971951,0.3597462,-0.08692417,7.4059973,5.0720763,8.011376,1.2913057,-0.52532345,6.4412794,0.15265599,-0.07958769,2.9411488,3.9171095,0.6694211,5.916346
t71,-0.11200808,3.416737,3.5338554,1.196326,4.2644215,-0.29443043,-0.0739177,0.0067710425,0.091205485,0.087667726,0.6234849,0.32131556,-0.13683961,8.323715,6.1554055,5.238681,6.935218,-0.0668562,3.103405,0.18219224,-0.15197974,3.3967707,4.7836256,5.5749626,3.3654823
t168,-0.18632841,4.2039986,3.0001462,0.41514468,3.8258095,-0.2716553,-0.13045637,0.0061580185,0.09255411,0.2274184,0.9380907,0.34759048,-0.11299904,8.1425905,6.022147,6.507916,5.062239,-0.2504146,4.5677915,0.17606564,-0.11727158,3.6509037,4.2868295,3.8406265,4.3238406
t169,-0.13046707,3.7752492,3.6727178,0.9875245,4.107785,-0.2949394,-0.07868714,0.0076020644,0.08932381,0.1312882,0.60751426,0.33395725,-0.13144295,8.380732,6.383329,5.705388,6.6506004,-0.11543909,3.5155654,0.18396337,-0.14091721,3.6945128,4.5347047,5.281651,3.6413286
t109,-0.2459628,4.738621,1.9477304,-0.10692243,3.5408864,-0.24451683,-0.21345341,0.003015899,0.09552752,0.09997862,1.6738837,0.36023027,-0.08954691,7.667177,5.50038,7.767307,2.3930137,-0.45187604,6.058504,0.16376704,-0.09076493,3.2766247,3.9668493,1.5893627,5.5094194
t180,-0.11583909,3.6086602,3.730609,1.0936115,4.19855,-0.30115765,-0.09229278,0.0088179335,0.087474175,0.047271073,0.61510277,0.32138786,-0.1341182,8.446905,6.3632264,5.48159,6.8120203,-0.10503877,3.3432872,0.1871387,-0.14585814,3.6456378,4.6829386,5.483569,3.5058067
t181,-0.12327066,3.784253,3.514498,0.8421,4.1024055,-0.2910562,-0.10619311,0.00853708,0.088996634,0.120895974,0.7260001,0.32957867,-0.12572215,8.386229,6.2520986,5.8190246,6.22882,-0.15575734,3.75012,0.18368326,-0.1361873,3.5925214,4.5947227,4.9718533,3.7622623
t182,-0.10940476,3.654764,3.7278712,1.090264,4.1755347,-0.30393365,-0.09191405,0.00890035,0.08760779,0.044459224,0.5935435,0.32367665,-0.13317293,8.477459,6.3438463,5.4984846,6.820491,-0.09932506,3.3310692,0.18666585,-0.14521758,3.6256323,4.667687,5.4734516,3.526176
t70,-0.22000383,4.786084,1.5130163,-0.22194901,3.6181376,-0.23801012,-0.23312207,0.15221724,0.0855678,0.15963644,2.0747058,0.35227016,-0.08090673,7.0313153,4.739821,7.99626,1.0990117,-0.48949748,6.503868,0.13962673,-0.08491477,2.7485006,3.8752916,0.42379165,6.0106072
t105,-0.19942397,4.566277,1.6875542,-0.15860765,3.4125588,-0.25558406,-0.22090368,0.0018211677,0.08702236,-0.003990368,1.9513855,0.34881642,-0.08374869,7.3966827,5.0326247,7.632821,1.9490116,-0.43522254,6.0517545,0.15372106,-0.09057836,2.8627045,3.9370825,1.0947686,5.443373
t195,-0.10587413,3.640735,3.463462,1.128604,4.017446,-0.31201583,-0.117457494,0.009095309,0.089166425,-0.0036948037,0.86498725,0.3108033,-0.11981539,8.203266,5.8829846,5.08191,6.495773,-0.07692508,3.143045,0.18136114,-0.1472677,3.282162,4.7795377,5.120175,3.3855324
t196,-0.10518379,3.6262915,3.4608371,1.1333573,4.0185566,-0.3099951,-0.11649631,0.008969052,0.08864914,-0.0035212624,0.85401386,0.3080075,-0.1186747,8.146731,5.852717,5.0759387,6.506223,-0.07675348,3.1795032,0.17987369,-0.14660878,3.277062,4.74989,5.110829,3.3805835
t123,-0.17581034,4.409608,1.9813334,-0.09995401,3.4391627,-0.2707125,-0.20949955,0.0038179357,0.08933592,-0.010803265,1.8078622,0.3427832,-0.089518756,7.574869,5.225184,7.155671,2.8191943,-0.37403998,5.480763,0.16301367,-0.103063576,2.9643095,4.0907693,1.922892,4.998662
t90,-0.22693814,4.972167,1.4618174,-0.26147544,3.6976352,-0.23249307,-0.23110451,0.4128884,0.084442295,0.16984463,2.2014024,0.36602548,-0.080902226,7.028584,4.6574173,8.274473,0.8569933,-0.52754194,6.837091,0.14495154,-0.08152436,2.8608036,3.8443646,-0.0028003252,6.3354106
t207,-0.021772012,3.4399464,3.5876184,1.0717745,4.044647,-0.2899135,-0.03471833,0.00507179,0.08129666,0.21632117,0.56601447,0.32524598,-0.12829782,8.060168,5.9732304,5.055754,6.7860737,-0.03841242,2.937587,0.17936637,-0.14694183,3.2116253,4.490851,5.382465,3.1789536
t210,-0.022454409,3.4306345,3.5881374,1.0812895,4.041113,-0.288724,-0.037585776,0.0050692745,0.08126857,0.2091192,0.56658363,0.3240219,-0.12907065,8.059816,5.9834447,5.0528517,6.7849593,-0.040906582,2.9252374,0.18013452,-0.14715658,3.2471323,4.47871,5.3878803,3.161428
t211,-0.039817657,3.6543157,3.3077724,0.79595673,3.9246945,-0.2788624,-0.062183086,0.004853645,0.082640275,0.24315971,0.687519,0.331085,-0.11868188,7.8708634,5.893147,5.4134903,5.928734,-0.11255024,3.4269037,0.17316361,-0.13547516,3.1870384,4.343809,4.713571,3.485029
t131,-0.012894556,3.359872,3.5486085,1.0624647,4.0689626,-0.28675202,-0.03328918,0.005316492,0.08015258,0.22194889,0.56304985,0.31678712,-0.124705344,7.9494514,5.850836,4.9061394,6.758831,-0.029523537,2.8529058,0.17622,-0.14766045,3.0426192,4.531509,5.3958592,3.0728686
t132,0.040628724,3.3601782,3.5194929,1.001718,4.0636787,-0.28611758,-0.027206086,0.004705912,0.080647565,0.24687648,0.5553456,0.3233595,-0.12652498,8.007719,5.9109416,4.9933257,6.7711253,-0.026738785,2.932495,0.1727469,-0.14482892,3.0750768,4.525105,5.477676,3.148235
t53,-0.8577784,5.05426,1.3996964,-0.4104461,6.417645,-0.05458061,-0.12881064,2.19793,0.1080178,0.4691869,2.8529875,0.38579366,-0.044607103,4.764391,3.4089715,10.149242,-0.59708804,-0.8884597,9.604507,0.1536563,-0.06305374,4.137363,4.6298146,-0.44977042,8.937714
t86,-0.20092623,4.647304,1.4422902,-0.20915952,3.5272124,-0.22845477,-0.21690619,0.112219945,0.09482716,0.011281803,2.0548422,0.35738978,-0.08551641,7.105212,5.0117126,7.7961125,1.6786959,-0.45220378,6.0858364,0.14835171,-0.095175326,2.725704,3.9169817,1.0236057,5.5093985
t113,-0.19948457,4.4937925,1.6494474,-0.15335472,3.479588,-0.24329601,-0.19367641,0.00029175394,0.097330905,-0.0009483902,1.8828181,0.35618195,-0.090074085,7.3604016,5.1898947,7.6118317,2.4194064,-0.39037377,5.737652,0.15163378,-0.099930555,2.810279,3.9766808,1.7012546,5.189705
t237,-0.13946559,3.5645835,3.3240054,1.0930051,4.077169,-0.2997766,-0.064136475,0.0057269097,0.09262096,0.047102705,0.6316931,0.3188412,-0.12776771,8.184527,6.0502915,5.280438,6.6897626,-0.043423973,3.1086752,0.17299458,-0.14735194,3.2230983,4.6723223,5.4169025,3.3714454
t238,-0.13983695,3.566232,3.328266,1.0938517,4.072548,-0.300206,-0.06384887,0.0057453243,0.092593215,0.045548916,0.6347282,0.3189668,-0.12773372,8.191072,6.0488467,5.278541,6.6974654,-0.04242271,3.102651,0.17344368,-0.14739642,3.2227523,4.673622,5.413891,3.3713
t80,-0.3414186,5.0735307,1.221956,-0.3317232,4.1829906,-0.19046949,-0.21687965,1.040117,0.094294004,0.24806267,2.6232584,0.37941757,-0.0810719,6.4133983,4.443879,8.6997795,0.024762984,-0.60688907,7.3047256,0.14617117,-0.08082638,2.9707522,4.0356836,-0.12596968,6.81106
t62,-0.44759375,5.122403,1.2987318,-0.35431698,4.6446714,-0.16511427,-0.19377884,1.3008882,0.093259856,0.26746157,2.8246038,0.38040224,-0.07082455,5.8362846,4.1259913,8.872493,-0.14671215,-0.66232866,7.7401514,0.15051542,-0.07375757,3.1701424,4.080932,-0.23607731,7.161833
t21,-0.9369114,4.0632415,1.362024,-0.26109886,8.6907625,0.8474281,-0.07032993,3.2641554,0.13946113,-0.0042190286,2.5543435,0.29062817,0.31035298,1.8158798,3.0199113,8.202294,-0.60345536,-0.7152192,9.683351,0.095834255,-0.09223592,3.4377208,6.1095243,-0.40389168,9.209737
t15,-0.9981598,3.3025217,2.1969843,-0.059531994,12.262985,2.0584743,-0.10708631,4.9537506,0.17099628,-0.047776423,2.8011982,0.19999233,2.2761872,-0.14946795,2.7455935,6.38092,-0.7218422,-0.58380985,10.344962,0.038715735,-0.128903,2.8891861,8.126319,-0.35264698,10.738619
t40,-0.6203078,3.153551,2.4967122,1.5389326,10.793264,-0.027994797,-0.20955983,3.7897773,0.15111355,-0.020617299,2.835005,0.11658068,1.3724717,-0.08504971,2.2003577,4.2767763,-0.5101275,-0.26874107,7.4220276,0.17117378,-0.17466871,0.22729123,7.83834,-0.1594724,10.422606
t41,-0.39003754,2.9374475,2.4814346,1.9215696,9.668054,-0.10359541,-0.21221827,3.35961,0.13303708,-0.022546548,2.807072,0.09904462,0.9882024,-0.06345,2.1128385,3.5876942,-0.3421365,-0.13000952,6.314365,0.3186675,-0.17424043,0.0155916065,7.112781,-0.09653225,9.476264
t42,-0.5007627,3.012652,2.514696,1.7998457,10.176551,-0.07336363,-0.21490319,3.5445719,0.13991629,-0.019330928,2.7988715,0.1022972,1.154565,-0.077106774,2.08579,3.9034357,-0.42494845,-0.18775871,6.7933774,0.29344365,-0.17331369,0.005964918,7.3944054,-0.12096511,9.916842
t32,-0.6962393,3.2218719,2.5293663,1.4316292,11.186961,-0.00015735796,-0.20129438,3.9785764,0.15654776,-0.01723017,2.814957,0.1233972,1.4789429,-0.08953265,2.237854,4.5175896,-0.5547976,-0.31254953,7.782049,0.1033195,-0.17343381,0.53327286,8.051753,-0.17929523,10.6720495
t57,-0.39234594,3.4643016,4.7268157,6.072634,10.739715,-0.34241447,-0.35316315,3.2027292,0.12560634,1.7810999,2.3529174,0.8125218,-0.002320348,-0.06101726,1.0665705,2.23274,-0.2208787,1.661562,3.4108098,1.9712547,-0.23378338,0.06516627,7.148425,2.1901495,10.207996
t138,-0.39456037,2.8769672,5.2654614,8.576883,8.811728,-0.51363057,-0.17227654,1.9293412,0.14226305,2.8547933,0.0002463678,1.0212187,-0.13275163,2.7482183,1.6772255,1.7632296,5.727451,7.210939,-0.07367413,0.77209914,-0.25050378,0.061163437,5.8135,8.903076,7.2239804
t139,-0.45831236,2.6983232,5.1699157,8.701069,8.707948,-0.5181602,-0.13844052,1.7850113,0.14675361,2.8988302,0.0023497385,0.73696107,-0.15196532,3.13992,1.6365943,1.7175524,6.5047526,7.5539217,-0.09658747,0.3898414,-0.25323525,0.056223266,5.9025354,9.182183,6.9339356
t112,-0.5271612,2.997854,5.8476553,9.848607,9.609588,-0.56619614,-0.1738825,1.9036525,0.16302416,3.373253,0.0049966527,1.2359679,-0.17160413,3.2654586,1.6692153,1.8741581,7.0461364,8.458396,-0.13051654,0.63377094,-0.27894133,0.06337309,6.2480536,10.083141,7.7406163
t224,-0.51569635,3.2047462,6.0293703,10.370524,9.987167,-0.56780905,-0.2026498,1.8712251,0.16689615,3.6058898,0.006666994,1.3490363,-0.16879503,3.1806877,1.7757912,1.9556909,6.9409165,8.713995,-0.12624747,0.8891034,-0.27884123,0.06543223,6.2333293,10.319064,7.958519
t225,-0.51804775,3.2022688,6.023744,10.360018,9.975031,-0.56737006,-0.20263745,1.8808298,0.16676162,3.6061924,0.0066745835,1.3588834,-0.1686184,3.1759496,1.7671236,1.9617769,6.934594,8.704297,-0.12617315,0.8943816,-0.27871174,0.06541863,6.227072,10.311389,7.964725
t202,-0.5179371,3.1887817,5.994697,10.321646,9.932396,-0.5674394,-0.20021027,1.8705472,0.16690604,3.5717728,0.006611371,1.3313217,-0.16988419,3.1996408,1.7636414,1.9536785,6.9429646,8.705597,-0.12816457,0.8646186,-0.2785975,0.065218605,6.212458,10.29389,7.9567757
t165,-0.5184529,3.1785407,5.983314,10.255596,9.97397,-0.5653935,-0.19692695,1.8647045,0.16527651,3.5162122,0.0068260804,1.3666923,-0.16938396,3.1903284,1.7718024,1.9477806,6.9744487,8.652748,-0.12589382,0.8275923,-0.2792652,0.06451219,6.2351265,10.3070345,7.8767624
t118,-0.51604587,3.2378209,5.9323816,10.059715,9.827672,-0.5599165,-0.18089233,2.022044,0.16121416,3.4931924,0.005954024,1.2226174,-0.16927545,3.2761002,1.7209125,1.9462931,6.930909,8.495436,-0.1255593,0.8102978,-0.2747168,0.0636033,6.1066685,10.201947,7.8701982
t215,-0.5393543,3.1271718,6.0551167,10.303803,10.006141,-0.5674188,-0.18300793,1.9921408,0.16178934,3.5259452,0.0060520335,1.4277604,-0.17241271,3.3514707,1.7320879,1.9037267,6.9571877,8.652,-0.12249397,0.9081173,-0.27632374,0.06224717,6.1636276,10.227741,7.945087
