"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113","V_114","V_115","V_116","V_117","V_118","V_119","V_120","V_121","V_122","V_123","V_124","V_125"
"t104",-0.107935885261205,0.0637844830825429,-0.0440814903038655,0.00135078511925792,0.0229536233516793,-0.00505917254849156,-2.5922981905281e-06,0.00258764399627162,-0.120487094256714,-0.12496104879836,0.006356334140668,-0.00832803232183071,-0.212092717784428,-0.000491706568320306,0.000306764826357688,-0.309734036218692,-0.15489923345099,0.057036307130078,0.104568963222074,-1.59508905193896e-05,-0.000689400764499689,9.01507771218769e-05,0.052647857784531,6.78696520331988e-06,-0.00087814341016695,0.000107985260732405,0.00385873790174621,-1.47303775701178e-06,0.000201519008345848,-1.02490259069507e-05,0.00326681334425621,-0.00129227559914829,3.4162060390414e-05,-4.18587028221015e-06,1.34895268647986e-05,-3.34732262627273e-06,0.00105662991251709,-1.02958112871356e-09,-3.79840347674808e-05,0.000609448977749145,-0.00274723089916885,-0.000787819759511327,-2.06890566563304e-07,-8.19526429182377e-05,-0.00262982061539574,0.0020118300226399,0.0701066341935549,-2.31584776985242e-05,-0.00136262605320832,-0.0471239347481147,0.000416143229703063,-0.00457264147201619,0.0716497159707177,0.0610761495330938,-0.198240259079054,-0.00504354123335822,-1.06840659796008e-05,-8.00630946668907e-05,-0.00878417517549352,0.000153706947088646,0.00606411990146071,0.0226244131800577,-3.8219658623579e-07,3.05752068683066e-06,5.67472169800776e-05,1.05303587814337e-05,4.87199110373149e-06,0.0148849474924221,0.0256729802419941,5.72813056657332e-05,-0.0354855862288635,-2.73140695402797e-07,-0.00085478081931434,-1.21759636557584e-06,-4.77836621943226e-07,-3.11659901153332e-08,-1.47715917628181e-06,-0.0224520152662991,-0.0109852749461685,0.00570122018508463,0.834710644614519,-0.0368277576193174,0.062034323317503,0.000274936084664129,7.02708983888673e-06,-1.16345205315096e-06,-2.86919526540123e-05,6.22003945570108e-16,-1.23352380784523e-16,7.45115474746496e-17,4.14803134276436e-08,-4.9279005650164e-05,5.57497596269482e-17,-1.2693296934374e-16,5.6848757797776e-17,4.66717907798832e-10,2.9321944474968e-07,-2.76716748995998e-17,3.51549225182284e-16,3.44182197332034e-06,-1.78259100189204e-15,8.42425438866349e-09,2.11437201860492e-16,6.54693981647142e-10,-1.84642223519005e-16,3.67300590983777e-16,1.05715477048072e-16,-9.50214129104195e-17,-2.32710806934112e-09,6.41221338649481e-06,3.22415703485662e-17,1.17932017588641e-11,-0.0309807148541043,-9.97836989639499e-12,1.35908999750501e-15,6.06920813739142e-16,3.73788369717511e-16,-1.04212386156052e-15,3.98119037736677e-16,5.18544656647729e-16,-4.60705590730232e-17,-5.47204101045643e-17,2.39903841901924e-16,-1.88109076926235e-16,-7.0669549345695e-16
"t105",-0.108724764555472,0.0650741684659225,-0.0451967937818039,0.00139261045060544,0.02387428729348,-0.00529713112327472,-2.73421062449227e-06,0.00277203722550235,-0.131611136765093,-0.137991981897256,0.00705379866503003,-0.00926653389522566,-0.238514585890296,-0.000553692120042883,0.000364157403330305,-0.373256049547426,-0.187445157245177,0.0706281440205565,0.132054891257228,-2.05556982015211e-05,-0.000966170218754626,0.000132378542174844,0.0777402019170252,1.01409560685269e-05,-0.00132129837042523,0.000173108674449961,0.00647260644770769,-2.5879903473488e-06,0.000418974916482446,-2.21485492463852e-05,0.00719034128804267,-0.00312644835859846,8.43465657925113e-05,-1.0424859932655e-05,3.41832224485764e-05,-8.64274825730492e-06,0.00356820085900044,-3.97422864246728e-09,-0.00015609898415775,0.00531059901304309,-0.0516261401475644,-0.0311466138692052,9.25382391250797e-06,0.000536192525437033,0.00925521386028977,-0.00539817333846761,-0.183352676842935,4.56084467773425e-05,0.00256819956370102,0.0780646674648933,-0.000666573459042458,0.00646373145078362,-0.101021174833576,-0.0834440707017368,0.270509094507132,0.00554139504202407,1.00801200805404e-05,5.94354409704231e-05,0.00618096449655002,-9.9618647843574e-05,-0.00386649164537289,-0.0139248229057706,2.14081432024242e-07,-1.67908496681571e-06,-3.02606782437102e-05,-5.57386461467041e-06,-2.50610675308289e-06,-0.00763681131139376,-0.0122089579461299,-2.65833502108301e-05,0.0157806560007448,1.13331692696372e-07,0.000350436621679655,4.69070582180056e-07,1.81818274155637e-07,1.17595810635291e-08,5.2748405743515e-07,0.00735459686155825,0.00353582750106635,-0.00174066707275382,-0.254808795662215,0.0108655281749743,-0.0182236277881233,-8.07665012979055e-05,-1.90207832245748e-06,2.62750894814567e-07,5.62314796798383e-06,-1.24701343670897e-15,-4.90573877584321e-17,-1.01328061660872e-15,-2.65272218687856e-09,2.52976993697445e-06,-1.60499898959873e-15,-5.11743425413158e-17,-2.55461002229305e-16,-1.52954418368452e-11,-9.19953703688338e-09,1.35565234630694e-16,3.47634484440179e-15,-8.09035142203092e-08,4.75010655809349e-15,-1.18813115297873e-10,-6.3287355324379e-16,-5.29288577669035e-12,-3.0176753314704e-15,5.11309744544164e-16,2.15434061624198e-15,5.98605442054559e-16,-4.79839349677713e-11,3.58775149604171e-07,-5.88523786919055e-15,8.9292021031539e-13,-0.690549690461786,4.95477840032851e-12,2.74073209391115e-14,3.24911629662196e-15,4.74111248441925e-15,1.30982698362482e-15,4.97518692910148e-15,1.49924325658939e-15,-2.496596235305e-15,5.4013139844623e-16,5.64060204479763e-16,1.43548367637081e-15,3.585460717916e-16
"t106",-0.108687108078937,0.0650126259781213,-0.0451435791562478,0.00139061510310251,0.0238303749463698,-0.00528578318271848,-2.72744419614401e-06,0.00276324854947114,-0.13108117650644,-0.137371331202884,0.00702058284461944,-0.00922184172217798,-0.237256658574792,-0.000550741117377151,0.000361428221111191,-0.370236358150471,-0.185898133540061,0.069982383780056,0.130749530409652,-2.03370949175032e-05,-0.000953052012212924,0.000130378702676069,0.0765519828187005,9.98216387048789e-06,-0.00130032001480383,0.000170029021071554,0.00634908491872147,-2.5353381369836e-06,0.000408728929406675,-2.15881342471203e-05,0.00700560014556924,-0.0030401759674438,8.19865829738433e-05,-1.01314906431781e-05,3.32103369771566e-05,-8.39383782042907e-06,0.00345042039892395,-3.83626992022171e-09,-0.000150567464913616,0.00509116274772123,-0.0493482255418198,-0.029732814090063,8.81378253032513e-06,0.000507537829660502,0.00870614267885973,-0.00505662790143282,-0.171673043747069,4.24499253133167e-05,0.00238776073798663,0.0723290040169196,-0.000616994235741683,0.00595945525996273,-0.093131837498746,-0.076844852814793,0.24910512551076,0.00506030598124168,9.14008411159588e-06,5.31676666086791e-05,0.00550988483145112,-8.82953551558789e-05,-0.00342290634352371,-0.0122946620714158,1.87599478995534e-07,-1.46892174301841e-06,-2.64057135160329e-05,-4.86061724315847e-06,-2.17981133615901e-06,-0.00664092363831832,-0.0105407112830452,-2.28952374210131e-05,0.0135317734668397,9.6451518869406e-08,0.00029783668106087,3.95767111881387e-07,1.5317420427183e-07,9.89674234122028e-09,4.40839215992349e-07,0.00607502918588809,0.0029133605471604,-0.00142310974649853,-0.208317903455729,0.00883665501268958,-0.0148108074720853,-6.56409199104131e-05,-1.52536062583946e-06,2.03770230203942e-07,4.22999757176319e-06,7.56349149656184e-16,1.8648047433534e-16,9.53810139579861e-16,-1.30513403036325e-09,1.09391295291032e-06,1.62556973227373e-15,3.97685356867683e-16,2.8609046585677e-16,-4.87632002927623e-12,-2.83900398957877e-09,-8.77611306940319e-17,-3.62129123253371e-15,-2.00581955125923e-08,-4.00634386776844e-15,-1.9764138838984e-11,5.29691696122944e-16,-5.80546636722281e-13,2.98104619110977e-15,-6.93455709521729e-16,-2.17309863663825e-15,-5.20568315962656e-16,8.54385789547663e-12,-1.61447404171044e-07,5.95221638123118e-15,-4.91731012283697e-13,0.722620427140921,-5.74782035547644e-12,-2.87157617287287e-14,-3.6426119010267e-15,-5.22113425254298e-15,-4.18802536712398e-16,-5.43315392675936e-15,-1.87648305702937e-15,2.74132874216125e-15,-5.54762228271771e-16,-5.61480295360576e-16,-9.8358821087885e-16,7.08102415119868e-17
"t22",-0.113004387903573,0.0765344804605998,-0.0579934464897209,0.0020847062474888,0.0695175971993416,0.0230254538402321,9.27325596503436e-07,0.000946269629815288,-0.0710879192531707,-0.0840662816365593,0.00451329814885771,-0.00608890066474969,-0.175616798067179,-0.000414148544742235,-0.000768965201997966,0.173842136125932,0.0643420202614791,-0.00343058523930762,0.00484168191470878,-1.58239464792542e-06,-9.7558776179501e-05,1.60030948493824e-05,0.0118620628739772,-2.06863017165448e-06,3.63324061810502e-05,-2.39297193460023e-07,-0.000187362597968118,1.5463588458743e-07,-7.21280257519139e-05,4.35886168541893e-06,-0.00149765398323662,0.000829689346731243,-2.33787212610193e-05,2.94138218094744e-06,-9.98241085497587e-06,2.61499594254448e-06,-0.00688103119923191,1.94978774456251e-09,8.05693522972968e-05,-0.00390155928784852,0.0439889059980366,0.0283264652021561,-9.39518883023661e-06,-0.000744601872305663,-0.0191824713217452,0.0171655568827416,0.621795069052778,0.0106487014620776,0.0353688855176304,0.225461381491961,-0.00149072687506273,-0.00112230216909671,0.0933177010485214,-0.0956084475309465,0.304639019578918,0.000811032963800141,-1.12367117160249e-06,-1.58448693031851e-05,-0.00159583369568718,1.99810152138377e-05,0.000698809331158406,0.00174423130078229,3.2838626910724e-08,-4.23594033494045e-07,-1.35136728251842e-05,-2.83027767653859e-06,-2.04298547865439e-06,-0.00649687194334932,-0.160296804794203,-4.65754643865778e-05,0.553133604249386,-4.30771271152049e-07,-0.00115520059429065,-9.32715579885e-07,-3.34206131129222e-07,-2.05294997658571e-08,-6.63553602373311e-07,-0.0373497863191487,-0.0016367340801964,0.000225231202002091,0.0326788970053405,0.00137064859942377,-0.00291250408363222,-1.29128792865428e-05,-1.66249349101518e-06,8.44654660735108e-07,0.000276880758273763,-7.16310306145468e-16,9.53379411744844e-17,1.09137162003874e-16,7.62062193389833e-07,-0.00347195894082903,5.39686624369259e-16,-1.27588911658094e-15,3.91708189162178e-16,3.35981256545903e-09,2.06356278899104e-06,-2.18039713747656e-16,2.68985657777159e-16,0.00270572491278115,2.8796409701215e-16,4.76046470216144e-08,-1.03235732676718e-16,3.49932127077094e-09,-1.00209612073044e-16,-3.963843142607e-16,-2.11984670643222e-16,4.08309454799676e-17,-1.05264127366923e-08,2.67693767504429e-05,-2.07391642302791e-16,4.82348337428398e-11,-2.01703135235182e-05,-3.87966344688784e-11,-6.5210831681487e-17,-1.24515332865525e-17,-5.29705266667286e-16,2.15751565119094e-17,6.93889390390723e-17,-4.02969820085467e-16,2.42214046810854e-16,1.02490420330454e-16,-1.10617167293491e-16,6.74807432154978e-16,3.27158462352592e-16
"t27",-0.114571449062362,0.079542029428074,-0.0608728016511998,0.00221276430288573,0.0751490768348986,0.025243144406212,1.03291616523697e-06,0.00109144064955118,-0.0858837053449473,-0.104374622251698,0.0056752182822259,-0.00771008748259202,-0.228805309289437,-0.000541538145772907,-0.00118245655412837,0.282051263506422,0.10602707131845,-0.00619994919532912,0.00956065273992028,-3.46483644274309e-06,-0.000416045845597268,0.000163973525737011,0.147283060808972,-4.73134578550128e-05,0.00167957960261541,1.2437753578445e-06,0.000516764713407541,-2.79016263592851e-07,4.92383236969166e-05,-2.50287504837473e-06,0.000794524192354904,-0.000297592448746081,7.72140591001093e-06,-9.37896113631549e-07,2.96614230337012e-06,-7.19683950095064e-07,0.000491302767616134,-2.45237849125224e-11,7.79473756007095e-07,-0.000592164982154723,0.00896412426940386,0.00638092017540356,-2.43926858633332e-06,-0.000256088764798343,-0.00809478948690557,0.00814278888485905,0.298568066724542,0.00594648784849986,0.0202834755685141,0.140724059120734,-0.000952973164698837,-0.00079064843681231,0.0658831355565805,-0.0693444111329415,0.221190973536885,0.000736025378151879,-1.26738186053365e-06,-3.20843824937042e-05,-0.00404894638398045,8.67959493068845e-05,0.00356731896064558,0.0145836135031886,-3.29004373808956e-07,2.84070462911856e-06,6.01359492518883e-05,1.1588043327353e-05,6.35822988759837e-06,0.0197797876775153,0.292106834917456,7.45496146876564e-05,-0.723856994953269,4.26170799411319e-07,0.00109366992363594,7.13716258251215e-07,2.45759672890466e-07,1.47004992657041e-08,4.01999340868356e-07,0.0177532685031644,0.000742100698042508,-8.88809222325534e-05,-0.0128904324627181,-0.000495309564400789,0.00104097944707747,4.6151986220967e-06,4.83554502904437e-07,-1.56065988756956e-07,-3.5109993058061e-05,1.14935627901225e-16,-6.99153997468946e-17,7.62782596265809e-20,4.19438093753749e-08,-0.000234914007626483,-7.13925411480774e-16,2.1163626406917e-15,-4.34918881204403e-16,2.85904696764143e-10,1.78417436052288e-07,-1.3850275686629e-16,1.35918913592758e-15,0.033786286725377,-2.12503625807159e-15,4.61976358404927e-09,-1.92465002332059e-17,3.54721050330697e-10,3.61921497589382e-16,-4.13731549020468e-16,3.67018476076475e-16,-1.32245471614538e-17,-1.21227973753218e-09,3.28345942112124e-06,3.86632116482806e-16,6.01196538265089e-12,-2.65681029794917e-06,-5.15327023348539e-12,1.54607663244744e-16,-2.03713124591507e-16,6.63377450317119e-16,8.38380342170482e-17,-5.41233724504764e-16,4.42719041377394e-16,-2.06937703442058e-16,-3.37662509374807e-16,2.30227326780053e-16,-6.76542155630955e-16,-4.94811955134032e-17
"t47",-0.115578432171018,0.0814845232829446,-0.0627361824578754,0.00229581896792257,0.0788142952783972,0.0266903058122929,1.10201906292055e-06,0.00118702724199726,-0.0957000011194688,-0.117905083643365,0.00645081934649888,-0.00879336851104519,-0.264491235763134,-0.000627051224831478,-0.00146562017085591,0.356570816975443,0.134778355319278,-0.00812634422289216,0.0128668275543698,-4.79339935715445e-06,-0.000647576101509567,0.000273271593921667,0.247499277135065,-8.09293532036889e-05,0.00290332443293787,2.37140831120704e-06,0.00105991249603675,-6.18365617983344e-07,0.000148989399634591,-8.20252360627126e-06,0.00270791073384287,-0.00126194677714138,3.44619870725326e-05,-4.28053877774134e-06,1.41710236968478e-05,-3.61844139245898e-06,0.00728909150367779,-1.89172289725287e-09,-7.55183039265292e-05,0.00289341922350089,-0.0298511893548949,-0.0185357952426103,5.80634265674321e-06,0.00040432729675857,0.00945096691069052,-0.00804607237853503,-0.290079609840082,-0.00472891323621701,-0.0156035159558118,-0.097862911893031,0.000644970325239575,0.000482265327165631,-0.0400981640036827,0.0410810905660611,-0.130899390129406,-0.000358620091063,5.33656111013991e-07,1.05588129686245e-05,0.00125731653069977,-2.45966812110758e-05,-0.000992365896085958,-0.00389609956955719,7.868087554255e-08,-6.63376663318622e-07,-1.35502075641492e-05,-2.58747336630559e-06,-1.3704622336847e-06,-0.00424961812147772,-0.0570131319532378,-1.40979315998175e-05,0.129423714594801,-6.93871902108884e-08,-0.000175146105702545,-1.0473001246115e-07,-3.54282346060896e-08,-2.09369685700883e-09,-5.28076273115772e-08,-0.00204378550482279,-8.30969023906877e-05,9.13884452132451e-06,0.00132506166317737,4.81089321352005e-05,-0.000100377108886589,-4.45017838664234e-07,-4.04394787170692e-08,9.19078309812027e-09,1.49990991458814e-06,1.19423221220926e-15,-2.53195159394049e-16,1.92094492517195e-15,-2.1288323187596e-10,5.71955354569415e-06,2.57586774480995e-15,-3.87016807490426e-15,2.48430017963091e-15,-5.37109273564615e-11,-4.16180845604162e-08,8.72705331821952e-15,-2.37217418629844e-14,-0.72479920900452,2.71137279295175e-14,1.64471753002961e-09,1.5166305889001e-14,9.02790182906201e-11,-1.55575825815806e-14,7.97192173385142e-15,-8.7212692168776e-16,5.26936245173088e-15,-1.98780207572025e-10,4.94327323891704e-07,-5.52067788171047e-16,8.87268582833252e-13,-3.81590788659939e-07,-7.37426025371997e-13,8.39639242719211e-16,-9.7922861290341e-16,1.67886539394794e-15,2.83573499106633e-15,3.60822483003176e-16,-2.55664027361372e-15,-6.74210387185931e-16,7.99094358667058e-16,-1.84684862604062e-16,1.24206200879939e-15,3.63566254471975e-16
"t48",-0.115639579587126,0.0816023876026226,-0.0628492128710501,0.00230085531174039,0.07903643403759,0.0267779800785677,1.10620377335219e-06,0.00119281054654108,-0.0962932613294119,-0.118722314272808,0.00649765226212217,-0.00885877028322822,-0.266644465068997,-0.000632210567020085,-0.00148265620255938,0.361050639023995,0.136506397776384,-0.0082419905963996,0.013065110575438,-4.87299863374813e-06,-0.000661393417952687,0.000279780848580637,0.253466225727193,-8.29298533611827e-05,0.00297612853194522,2.43831957273243e-06,0.00109208450716275,-6.38431183655908e-07,0.000154853909097551,-8.53721411462434e-06,0.00282020523746445,-0.00131839110510163,3.60262722682095e-05,-4.47603338047525e-06,1.4826042452936e-05,-3.78781574964849e-06,0.00768387893749782,-1.99989252155225e-09,-7.99336376189675e-05,0.00309336803211743,-0.0320683584315319,-0.0199563013197815,6.27486251048937e-06,0.000441507306139713,0.0104294408350204,-0.00894303535178809,-0.322671047255087,-0.00531447328437493,-0.0175685844030181,-0.110854985394996,0.000731847914766997,0.000551029922319112,-0.0458226139424369,0.0470350917285964,-0.149882320929085,-0.000416818718949205,6.28259788144632e-07,1.27456589025363e-05,0.00152770794384076,-3.02129426924116e-05,-0.00122174370413491,-0.00482109019875464,9.87934214010366e-08,-8.35680366400291e-07,-1.71553656819617e-05,-3.28012299153762e-06,-1.74617413357702e-06,-0.00541719529059151,-0.0737303039688195,-1.83213958320268e-05,0.169704422588617,-9.2405774533896e-08,-0.000233908168085786,-1.42025471121536e-07,-4.81980941698554e-08,-2.85460349787302e-09,-7.30848511386317e-08,-0.00290200371472266,-0.000118649577609056,1.32797427566731e-05,0.00192556566501746,7.07543926486698e-05,-0.000147855613454574,-6.55513641774919e-07,-6.14608788337793e-08,1.51804471179877e-08,2.69011289530879e-06,-9.55399666909072e-16,2.92363030136432e-16,-2.07391455953004e-15,2.04106222895239e-09,-1.91660568260613e-05,-2.25068099136555e-15,2.91086599268908e-15,-2.32686181145102e-15,7.33919214388018e-11,5.37198657352394e-08,-8.47572269512915e-15,2.22803822408408e-14,0.688125907912091,-2.53130849614536e-14,-1.1044129422837e-09,-1.48688627563499e-14,-4.8927251963214e-11,1.50465484549523e-14,-7.52523043878739e-15,6.8972370249655e-16,-5.255857210063e-15,4.13163375040382e-11,-3.59174767880195e-08,2.22603759825888e-16,-3.17953598081419e-14,-2.29347540883226e-08,-5.57744543279701e-14,-9.46149423356093e-16,1.11708083767686e-15,-1.88196084604297e-15,-2.83323679261142e-15,1.11022302462516e-16,2.39781959436729e-15,8.09645659056335e-16,-5.48242080707819e-16,1.62389799140331e-16,-1.02001740387436e-15,-4.07737190417661e-16
"t28",-0.120024058439001,0.0939734592552072,-0.0769824877605316,0.00308633010952842,0.133398259084637,0.0619066218208951,5.88012162531931e-06,-0.00151438318238742,0.0166446566261878,0.00267180732012234,0.000123177345268062,-0.000328712802987512,-0.0235377925660022,-5.86857059958131e-05,-0.000190135024396473,0.0402664658892081,0.0144263399691475,-0.000535206373456252,0.000255444307512377,1.85015716153841e-07,0.000304565593252862,-0.000288042099473886,-0.288992429169691,0.000118941771862613,-0.00494161725617831,0.000125723141145628,0.00348804550347008,-1.16459134282248e-06,0.000134563691291265,-6.78357354467075e-06,0.00215848713437839,-0.000867262044541689,2.31395517099574e-05,-2.84861020717847e-06,9.28032797100709e-06,-2.3357640938159e-06,0.277973178070491,-1.54917463406068e-12,-4.82870071258498e-06,0.000120027530248239,0.000361386851718267,0.000684923874051785,-4.59263977630542e-07,-7.67860346219738e-05,-0.00278368594810468,0.00293309604102367,0.108032251970569,0.00232909765755287,0.00815467828144797,0.0666175486774782,-0.000495380428483598,0.0210132586816118,-0.507845643520086,0.0395251789276742,-0.119910719633506,7.30320283360468e-05,-1.23050085242068e-07,-6.65505885240661e-07,2.59528663531807e-05,-4.98501955382825e-06,-0.000247086807911144,-0.00141918568635102,6.52390237342213e-08,-6.47602606373217e-07,-1.70122299262398e-05,-3.47272199210024e-06,-2.43462192035684e-06,-0.00776416106657331,-0.551582864601992,0.000194131637566079,-0.21588846022634,-1.35539304990275e-08,-6.30480490862589e-05,-1.00053013599426e-07,-3.62194968746871e-08,-2.20790767817941e-09,-4.00443139559061e-08,0.368627050485482,-0.00223990259427773,0.000122249365567547,0.0177189206481812,0.000635685774973367,-0.00133266301346954,-5.90836144682508e-06,-6.58640213524399e-07,3.07015845151914e-07,-0.00736644107816074,-4.55604206395765e-16,2.6041201579251e-16,-5.80289939878601e-16,2.761178579027e-07,-0.0101034751086366,2.42806768230454e-16,2.7148422399037e-16,1.99752094926285e-16,1.20031493503772e-09,7.37887028749175e-07,5.21327343611735e-16,3.45767566358293e-16,4.90233523795652e-05,6.10622663543836e-16,1.71517134998867e-08,5.39606599443162e-17,1.26295399228138e-09,3.16075100881173e-16,9.97465998686664e-17,-4.70875992163424e-16,6.41005675610747e-17,-3.8202792812872e-09,9.7444796029432e-06,-9.35017730855412e-18,1.7572008752871e-11,-7.3694662849012e-06,-1.4182227496967e-11,5.5303954684458e-17,4.13315634489621e-17,-4.1590048742106e-17,-6.93253984815705e-17,-2.77555756156289e-16,-2.38410594095051e-16,-3.03806724483436e-16,4.30687849825165e-16,6.93504043142394e-17,2.77555756156289e-16,-3.51255516333521e-16
"t30",-0.123460279253413,0.102393505264517,-0.0860947782232189,0.00356344493627948,0.163427984349179,0.0799816618276161,8.15127631816363e-06,-0.00260454691464388,0.053394365126051,0.0376081634823584,-0.00161016613332677,0.00191969069776202,0.032901526367902,7.23306972259602e-05,-5.25653781136178e-05,0.0148644648007907,0.00562255800513255,-0.000256439963418134,0.000136471620005251,1.07174240020907e-07,0.000215067471126695,-0.000218418475215856,-0.220814489010995,9.23214010799325e-05,-0.00387031588791948,0.000106104586020579,0.00308891704454371,-1.08034994900693e-06,0.000146115040568603,-7.62904249588679e-06,0.00246818071238399,-0.0010806060411493,2.93720664382166e-05,-3.64465065089186e-06,1.20641797973953e-05,-3.08928496280998e-06,0.47581947144981,-3.04812924033226e-12,-1.017375204982e-05,0.00078735378132072,-0.00748776342205454,-0.004409535296309,1.23736800392512e-06,5.44788962008912e-05,0.000418896570101889,0.000199927251000356,0.00956825714067441,0.000747567069429647,0.00293165987355665,0.0320502016696112,-0.000255444000734615,0.0138707871305742,-0.336911541522331,0.0278807873426671,-0.084787499467473,8.13891997564157e-05,-2.10189802104516e-07,-7.16946118771065e-06,-0.000951247281654173,2.19816359936263e-05,0.000917436636339078,0.0038832189531902,-9.86736007219672e-08,8.82868307154757e-07,1.99979212856666e-05,3.93550117629137e-06,2.39915991076536e-06,0.00755476107964229,0.364767152418474,-0.000111480782863635,0.0921476794387774,2.24488960784889e-09,7.03973077082962e-06,-2.95015091765019e-08,-1.5540802209166e-08,-1.19526705058986e-09,-1.25850549132796e-07,-0.615512596604898,0.00308283021369585,-0.000114880826731166,-0.0166360881822608,-0.000504152210857771,0.00103714926741336,4.59805196751403e-06,3.81782072357919e-07,-1.12876903292521e-07,0.0368943640753171,8.36373167017439e-16,-2.20893994780842e-16,7.12129475651718e-16,-8.9082380135691e-09,0.000165241052101267,-2.03402181608024e-16,2.26815094483968e-16,-4.34306596625757e-16,5.74200752363516e-12,4.6162308189315e-09,-3.37115014387597e-16,-1.09240191562272e-15,6.94031799064009e-07,-6.46618175670355e-16,3.89404516471696e-10,-6.18716280388683e-16,3.48658589763765e-11,-4.6764665669446e-16,1.4137996329211e-16,6.86248975921271e-16,-4.70463438701842e-16,-1.69723968820173e-10,5.23551922314541e-07,2.47841945413886e-16,9.87422952687473e-13,-4.79087129088305e-07,-9.41232244786304e-13,1.29280565315565e-16,1.73265730719471e-16,1.64789101793698e-16,-6.76199737536033e-16,4.85722573273506e-16,1.89734267124825e-16,3.63398652651074e-16,2.10723297440638e-16,4.70866912744807e-16,-7.0603245472256e-16,1.86097661782847e-16
"t59",-0.126503504184243,0.109969622215254,-0.094345254699759,0.00399846861302087,0.191120852371258,0.096794562535908,1.02843125613607e-05,-0.00364994510881479,0.0895949180854453,0.0725575238270361,-0.0033564682310001,0.00419367102734828,0.090879108190067,0.000207181644385259,0.000101238047803415,-0.0142639572447228,-0.00454529502168431,7.89780241883691e-05,-1.20461444035637e-05,6.03375310695778e-09,7.38419949558069e-05,-9.25702014528944e-05,-0.0953393253771993,4.13388262472665e-05,-0.00176761684692478,5.57099101117436e-05,0.00174287193491239,-6.47227598701058e-07,0.000102505862288922,-5.50756315634099e-06,0.00180503066684297,-0.00084033948833688,2.3122409181525e-05,-2.88388785606301e-06,9.64288212468561e-06,-2.49580697116977e-06,0.439365894938417,-2.97755472621758e-12,-1.0183723585534e-05,0.000983790182592151,-0.010623200090698,-0.00667119345404444,2.11539376548898e-06,0.000149015855240744,0.00349295880651643,-0.00299721732818381,-0.108236136845037,-0.00186845239460267,-0.00631623128268658,-0.0464777698843492,0.000336172199587996,-0.0128307709302519,0.309400716398685,-0.0234258259452912,0.0709916748728519,-3.49176831499447e-05,4.67005523991716e-08,-3.91262095193269e-07,-0.000111646160846405,4.88203549989e-06,0.000224611759217811,0.00115363520756459,-4.62929211892572e-08,4.54326523335191e-07,1.18276190594989e-05,2.41226522556794e-06,1.6940476422413e-06,0.00540540435892886,0.402291364569371,-0.000145722152465552,0.173870653122777,1.3207491838046e-08,6.43752939734595e-05,1.46205060273302e-07,5.89682826773825e-08,3.91256919019483e-09,2.15785985175675e-07,0.594070643245102,-0.00272257249557631,8.01575309263974e-05,0.0116001378803198,0.000307553168374558,-0.000622581126274474,-2.76004667557035e-06,-1.72909107220179e-07,2.9410541049787e-08,-0.156370199557425,-1.30478867605523e-15,-1.80631814711887e-16,3.02454573128852e-16,-2.3352613462771e-10,6.6866352816523e-06,2.3422503126325e-16,-3.72748706900516e-16,-5.03308112415741e-16,3.39925855410217e-13,2.79757940663088e-10,-2.20821977948457e-16,8.93741640274208e-16,4.69241472074574e-08,3.94324330132978e-16,2.92741016703121e-11,8.782978279852e-16,2.77250317576346e-12,1.46876526742072e-16,-1.55799852186167e-16,-1.88628766812752e-16,1.43462152035171e-16,-1.60111800120294e-11,5.36758989645584e-08,7.37086453692359e-17,1.03773894831687e-13,-5.38634783513093e-08,-1.06278603815374e-13,1.44924338318772e-16,1.92297873961265e-17,4.20797227141308e-16,3.03471967694364e-16,-5.93275428784068e-16,6.92333937149195e-17,-1.21605112652024e-16,-6.84574403650506e-16,-5.92127382998763e-16,6.00648003556969e-16,-2.26936041136798e-17
