,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
t114,-1.117753,0.015038047,1.860527,5.5907035,3.6313148,-0.18026015,-0.18697871,6.26294,-0.35236776,0.0042548664,14.270244,1.2420883,2.3416824,0.16780524,6.463965,7.5124407,-0.03188992,-1.5812275,6.588071,-0.20274529,11.957559,-0.7279283
t115,-1.2411197,0.014492995,2.2119274,6.8345523,3.6970336,-0.18179864,-0.19627984,6.5635033,-0.413539,-0.006566725,16.01566,1.3345839,2.8275688,0.0057426547,6.6685557,7.648177,-0.037376642,-1.3736871,7.665451,-0.36682466,11.718468,-0.5985488
t80,-0.2810567,0.015982836,0.77941847,1.3118727,2.5333664,-0.0012472983,-0.21007404,6.419008,-0.32916299,-0.075247474,6.2691054,0.95015746,-0.13772778,2.446281,7.159364,6.830546,-0.01767944,-2.438064,1.9410309,-0.027579134,15.174027,-0.6115272
t187,-1.2860978,0.015913852,2.0203834,6.947116,3.715996,-0.16174796,-0.16820292,6.6626363,-0.41204175,-0.004948487,16.235394,1.3417271,2.754294,0.008426083,6.7312922,7.7708144,-0.041632004,-1.4171926,7.871173,-0.35225886,11.786664,-0.61812466
t188,-1.2855728,0.015988505,2.0297747,6.9401226,3.7382739,-0.16031145,-0.16876088,6.6826153,-0.4124095,-0.0050000013,16.231985,1.3445704,2.7510262,0.00818556,6.7260203,7.776138,-0.041504897,-1.4186896,7.8847475,-0.3519152,11.815984,-0.62060106
t94,-0.9327255,0.017497333,1.5080191,4.724032,3.0238762,-0.14038114,-0.20426622,5.6607924,-0.34259784,-0.031766105,12.277191,1.1268593,1.7151015,0.56768656,5.794684,6.68029,-0.03259696,-1.413183,5.914477,-0.24991088,11.032937,-0.6386498
t219,-1.1955777,0.019672794,2.052122,6.771399,3.6265812,-0.11497862,-0.21866184,6.113043,-0.4431103,-0.03288598,15.5599785,1.2888914,2.5180302,0.0018154089,6.1252446,6.995228,-0.0426522,-1.1368468,7.7034454,-0.4441126,10.580073,-0.5017825
t220,-1.1955802,0.019673204,2.0520854,6.7714176,3.6266723,-0.114983305,-0.21865848,6.1131444,-0.44311315,-0.032875393,15.560025,1.288895,2.5179965,0.0018127292,6.1252346,6.995212,-0.042653374,-1.1368412,7.703436,-0.44410574,10.580064,-0.50177866
t126,-0.92657715,0.019612124,1.4350284,4.549602,3.104462,-0.14119308,-0.21705304,5.7748218,-0.34028834,-0.02057084,12.290405,1.1407698,1.6946224,0.674577,5.8900504,6.7892613,-0.0361017,-1.4633577,5.8884645,-0.24863183,11.248305,-0.67423475
t122,-1.1893144,0.019594843,2.0399282,6.67821,3.6087074,-0.103910826,-0.2226795,6.079366,-0.43834448,-0.032268465,15.514029,1.2757769,2.4998047,0.0020722088,6.0836883,7.0253806,-0.041675307,-1.1303728,7.6794615,-0.44094124,10.51015,-0.52246
t9,7.8078547,2.5219977,-0.1263946,-0.7219137,-0.065185174,4.377417,-0.09263592,3.601283,-0.11691618,-0.4368559,-1.1758822,0.5100074,-1.0186634,11.979179,1.6388415,0.1643452,1.0764216,-2.5536275,-0.85872895,-0.48615363,15.354348,5.25484
t6,11.521145,4.242967,-0.2529189,-1.1362414,-0.18282877,6.2361097,-0.053258482,4.031649,-0.027383916,-0.58643705,-2.0147076,0.4686177,-1.4476107,16.468336,0.55069435,0.6063887,2.5896251,-2.913591,-1.1888572,-0.741157,16.952513,9.261448
t14,4.496305,4.6128273,-0.07756559,-0.23327678,-0.25429252,2.3104453,-0.072005436,0.6323217,-0.057911716,-0.7387515,-0.8658985,0.6510739,-0.64414716,8.725244,0.007870568,0.18676066,2.3002486,-1.8680197,-0.5880095,-0.45026073,14.284242,3.5262988
t15,6.408892,5.0244255,-0.120886266,-0.44760588,-0.28228757,3.2723396,-0.07945557,1.3478247,-0.025857788,-0.7791545,-1.1955827,0.6539765,-0.8705226,10.979462,0.05317461,0.3166032,2.6227486,-2.1894338,-0.7466196,-0.56471056,15.798066,5.068099
t53,-0.12328269,4.104148,0.76803184,1.3098986,-0.12237515,0.009773057,-0.037267964,-0.120928206,-0.15053084,-0.6105612,0.0072958088,0.7347001,-0.1957291,2.8151698,0.09190285,0.23526254,1.6007227,-1.0157453,-0.088265926,-0.2221493,11.096246,0.40439928
t54,1.6504939,4.5607305,-0.014323895,0.31721494,-0.22441901,0.91736794,-0.04521208,-0.049449556,-0.10809142,-0.6700734,-0.41702592,0.68395084,-0.3596386,5.128548,0.076066144,0.051057115,1.8546683,-1.3152012,-0.34082767,-0.28175583,12.22568,1.4795345
t11,7.8368397,5.493807,-0.15862617,-0.63591117,-0.30602264,3.9995499,-0.07206558,1.808195,-0.023494404,-0.8274804,-1.4501005,0.6816874,-1.0421458,12.72762,0.052697938,0.40699857,2.8128462,-2.403113,-0.9262791,-0.62653774,17.334259,6.214834
t18,-0.023912132,4.1184125,0.77996683,1.1622645,-0.11471367,-0.010378461,-0.004318294,-0.06463767,-0.10264625,-0.6510896,-0.037897147,0.72420305,-0.18253689,3.1128986,0.06702143,0.08371447,1.6796318,-1.0679768,-0.13534492,-0.20192495,11.717536,0.4104129
t19,3.7811272,4.757709,-0.06372297,-0.21121302,-0.2474498,1.9888722,-0.05411648,0.23054098,-0.07221954,-0.7487927,-0.7427468,0.6782946,-0.5568642,7.6400485,0.014285495,0.15910713,2.1631014,-1.6570433,-0.55007845,-0.34259388,14.246238,2.7736907
t16,3.9209993,4.482254,-0.06381973,-0.17870979,-0.2471668,1.9119893,-0.0681308,0.40980023,-0.05800042,-0.7395087,-0.7662,0.6905584,-0.57374686,8.06435,0.00084274076,0.15482469,2.2526479,-1.7073222,-0.5475932,-0.38751677,14.309379,2.9583068
t17,2.8295245,4.4969196,-0.036779493,-0.053606067,-0.28093955,1.2509509,-0.048999682,-0.008483898,-0.06931213,-0.71939903,-0.60300344,0.690862,-0.4411587,6.4970217,0.019423883,0.101233765,2.0499802,-1.4824767,-0.44776246,-0.34557587,13.283673,2.1633487
t91,-0.8994408,3.142734,1.9443648,5.539284,0.1383947,-0.107338145,-0.1448022,-0.06221918,-0.1768665,-0.57865685,7.103173,0.90187585,-0.06860097,0.21951982,0.16294172,0.64305526,4.168431,-0.36537203,5.319438,-0.3591601,9.187824,-0.28418303
t92,-0.60503477,3.722784,1.4729515,3.3760638,0.12037773,-0.0706373,-0.08518608,-0.16995369,-0.06734077,-0.5857602,4.027979,0.83956987,-0.15319149,1.0764474,0.19258986,0.17337815,3.1221268,-0.5433197,2.6239312,-0.17304853,9.593626,-0.22174329
t58,-0.18109,4.328352,0.8048468,1.6312257,-0.09113466,-0.029247172,-0.060286622,-0.13860261,-0.061227463,-0.63245064,0.17507811,0.8117679,-0.23141323,2.7769358,0.11255705,0.11426288,1.7989279,-0.8765517,-0.07938744,-0.20209622,11.802255,0.33784187
t20,5.7941422,6.8427143,-0.080076665,-0.20768705,-0.47953364,2.504359,-0.10539826,0.8781013,-0.0072259693,-1.0386544,-0.95852125,0.8539822,-0.8092174,10.613116,0.0715146,0.2724263,3.479604,-2.1260555,-0.57549286,-0.69395643,17.206795,4.2315207
t116,-1.2763758,5.401603,5.260225,10.951715,-0.413091,-0.1865074,-0.39400786,-0.13870312,-0.40998408,-0.98613703,13.272091,1.5497321,2.7478495,0.3067196,0.17083175,0.026346093,8.838491,-0.31491876,9.418297,-1.0890208,13.223809,-0.10272183
t117,-1.2681546,5.2651315,5.186048,10.901612,-0.40166777,-0.17322142,-0.39920932,-0.13288254,-0.4179556,-0.9791464,13.224063,1.5426722,2.6867063,0.22007923,0.16262308,0.026641354,8.788255,-0.29208267,9.430874,-1.0815961,13.184974,-0.09193037
t63,-0.14971162,8.513856,3.134704,4.405062,-0.6374255,-0.1646172,-0.22137287,-0.29015344,-0.108236305,-1.1332024,2.3179612,1.281017,-0.05929019,4.4627075,0.27063224,0.10218234,5.205737,-1.0399036,0.97387743,-0.79611284,15.359118,0.7086122
t64,-0.08672782,8.580086,3.0292783,4.0921445,-0.64339536,-0.15400662,-0.21685718,-0.27254948,-0.09997287,-1.1291999,1.9222734,1.2612265,-0.084912695,4.792456,0.27110153,0.09304751,5.0246024,-1.1121308,0.59673506,-0.79679304,15.624267,0.80840373
t50,-1.3190234,5.4773803,5.1344657,11.469785,-0.37408048,-0.23496732,-0.4010486,-0.12202118,-0.42765445,-1.0010943,13.362817,1.5562924,2.8843274,0.14600879,0.17373891,0.31602737,8.916779,-0.386896,9.297152,-1.0941565,13.526804,-0.08191117
t51,0.85003096,9.120355,2.5296493,3.1973586,-0.68084264,-0.088040814,-0.20745055,-0.21397422,-0.07691133,-1.1752152,0.6675995,1.2406027,-0.2165457,6.179434,0.25992167,0.086101905,4.7063656,-1.4183488,-0.112669684,-0.82009673,17.052109,1.3400688
t90,-0.6282953,8.709375,4.3230457,6.905137,-0.6464816,-0.20599255,-0.30782288,-0.37187597,-0.19164646,-1.2233908,6.521847,1.5886203,1.1344296,3.1476262,0.2813297,0.113564596,7.026365,-0.783998,4.1706676,-0.96059483,15.858752,0.19604492
t183,-1.4035561,6.790514,5.9069014,12.412282,-0.5872372,-0.25274372,-0.41895023,-0.16991249,-0.4671735,-1.1687409,14.645878,1.7843193,3.3738127,0.75809956,0.20654584,0.09794187,10.322153,-0.43074873,10.518662,-1.2202526,15.576424,-0.21546057
t184,-1.4035457,6.8059235,5.9091396,12.413067,-0.5903365,-0.2533826,-0.42027786,-0.16960756,-0.46903056,-1.1707684,14.629439,1.7847983,3.3783565,0.74881715,0.20496038,0.09898441,10.3504925,-0.43405235,10.541332,-1.2263963,15.598217,-0.2197068
t125,-1.3976811,6.691999,5.922617,12.257477,-0.5786814,-0.2514693,-0.41597402,-0.1568091,-0.47284347,-1.1702398,14.595652,1.7713953,3.2514236,0.6935569,0.19582945,0.09637112,10.202063,-0.41530168,10.507005,-1.2009335,15.450654,-0.22706082
t102,-1.4100276,6.6069603,5.853864,12.099246,-0.56898373,-0.24822025,-0.4244545,-0.1478099,-0.44851774,-1.1604208,14.407998,1.7666929,3.2062902,0.76230496,0.20059921,0.10125054,10.052601,-0.39184454,10.34374,-1.2201543,15.161307,-0.16081586
t103,-1.398771,6.4957376,5.748758,12.106521,-0.57328945,-0.24265842,-0.4167638,-0.14564039,-0.4637314,-1.1510774,14.359727,1.7567314,3.1068957,0.7116851,0.18369608,0.09611733,10.069283,-0.40062937,10.444983,-1.2073524,15.195361,-0.20464075
t127,-0.9856128,7.9207797,4.895284,9.199075,-0.65149003,-0.26476014,-0.38736457,-0.28493726,-0.2892755,-1.2841905,10.083798,1.7093865,2.3003993,2.0540442,0.23760761,0.06693609,8.583607,-0.5139627,7.25682,-1.1264263,15.717383,-0.090220004
t153,-1.3712417,6.9367557,5.940726,12.383921,-0.61168486,-0.30991584,-0.43934488,-0.13338359,-0.43964782,-1.2637081,14.493424,1.8281714,3.2066274,0.9083988,0.19373815,0.052939285,10.327145,-0.3639375,10.622196,-1.2464328,15.797214,-0.2457613
t210,-1.3807319,7.0359325,5.924841,12.365995,-0.62754,-0.3158472,-0.44095019,-0.14480473,-0.4425043,-1.2822459,14.512989,1.8415183,3.2246182,0.9542238,0.19974019,0.050542295,10.376623,-0.36600086,10.686758,-1.271415,15.876685,-0.25492397
t213,-1.3815303,7.0391517,5.9280925,12.377909,-0.62822485,-0.31565085,-0.4409469,-0.14352272,-0.44327435,-1.2833405,14.52287,1.8434696,3.2282028,0.95637333,0.19875447,0.049517494,10.378586,-0.36824885,10.699106,-1.2726899,15.889896,-0.25494725
t214,-1.380966,7.0403967,5.9284005,12.377819,-0.6282556,-0.3161851,-0.4407562,-0.14359269,-0.4430596,-1.2834741,14.520781,1.8433094,3.2268953,0.9536517,0.19876117,0.04965983,10.380536,-0.3679889,10.698887,-1.2721999,15.890811,-0.2558159
t67,-0.18455055,9.3339405,3.567213,4.8139267,-0.6802327,-0.18062583,-0.24870762,-0.31043366,-0.11846056,-1.222257,2.771676,1.4137068,-0.049352765,4.866638,0.29099065,0.12028484,5.655796,-1.0731804,1.2019703,-0.87781996,16.538406,0.70091796
t10,7.03252,6.177171,-0.12966871,-0.45340273,-0.3981499,3.5151389,-0.08940546,1.5243264,-0.02517157,-0.93461347,-1.2424704,0.7497995,-0.96808827,11.993847,0.029102664,0.34879124,3.2655206,-2.330317,-0.74202704,-0.68756485,17.17947,5.5036254
t12,6.225715,5.8572593,-0.114358105,-0.35277408,-0.37818485,3.2134032,-0.08759667,1.2863771,-0.03589058,-0.9066417,-1.0802003,0.72078085,-0.87821573,11.005038,0.03120967,0.27877533,3.0918334,-2.184452,-0.6622498,-0.6391795,16.290005,4.8860087
t13,5.623609,5.7556167,-0.10123817,-0.28638673,-0.3738942,2.959574,-0.08258346,1.0595359,-0.050253294,-0.90138537,-0.9794076,0.7190424,-0.81131506,10.267476,0.03906499,0.23801659,3.0013747,-2.0868177,-0.6096711,-0.60311425,15.84946,4.380159
t29,14.416038,4.192873,-0.16843814,-1.4958838,-0.3190522,1.3281385,2.195961,7.069028,4.179588,0.5977398,-1.7314163,0.77056164,-1.3434407,10.687681,0.02528382,0.71486264,-0.045118913,-1.5455371,-1.0688825,-1.1091869,3.6313546,7.7121487
t35,11.699087,4.0163436,-0.1051749,-1.1258239,-0.31016576,-0.08421798,2.2320473,6.6422434,4.581946,1.0647278,-1.2606565,0.92879593,-1.0855043,7.940392,0.010307914,0.5746489,-0.04612246,-1.1362321,-0.76603,-0.90451926,1.389881,4.899836
t98,0.44047633,6.4591837,3.362931,2.3250918,-0.13438895,-1.0700382,6.548985,11.983284,2.3695776,5.9548616,-0.59608006,0.22058828,-0.5415316,9.190224,0.3132099,0.4501884,-0.07095633,-0.20575315,-0.30726776,-0.3714236,-0.4443115,-0.612397
t151,0.16882232,6.4791265,3.6802604,2.6654391,-0.12514447,-1.1050868,6.6486726,12.197274,2.1690643,6.191586,-0.64032924,0.23371042,-0.5497836,9.4684925,0.3040654,0.44314617,-0.072482444,-0.1342932,-0.312798,-0.39239293,-0.45259413,-0.6289721
t152,0.6608596,6.3134165,3.1969984,2.0483336,-0.13524792,-1.0591617,6.4474998,11.976195,2.539969,5.783741,-0.6783464,0.21463712,-0.5642586,9.198842,0.2886503,0.4903518,-0.06923911,-0.21918605,-0.3003532,-0.36854178,-0.435105,-0.5060955
t128,2.9801586,7.050327,1.7666247,0.29688495,-0.12671691,-0.9956894,5.706133,11.718836,4.323518,4.653719,-0.8336817,0.12379938,-0.7158104,9.328658,0.28642458,0.65945846,-0.0535439,-0.60354704,-0.38530332,-0.41347918,-0.3351756,0.045516253
t198,-0.008219618,7.120496,3.6608274,2.3808022,-0.14203125,-1.1978893,6.73604,13.00258,2.5266368,6.262415,-0.73585784,0.24970701,-0.55418485,10.082792,0.33659503,0.5058879,-0.06949078,-0.2137782,-0.34353185,-0.38184226,-0.42965594,-0.62332284
t199,-0.00799885,7.1150985,3.6558921,2.3765202,-0.14301108,-1.1963861,6.7373757,12.99722,2.5189016,6.258396,-0.7354267,0.24899742,-0.55451524,10.077815,0.3368476,0.5063085,-0.069320634,-0.21290796,-0.3436826,-0.38113603,-0.42997932,-0.62395257
t189,-0.026174005,7.322467,3.6384213,2.3015494,-0.11801443,-1.2194264,6.758112,13.35931,2.593727,6.431821,-0.77651626,0.27386534,-0.5816324,10.373714,0.3438904,0.53452307,-0.069902904,-0.23006506,-0.33955455,-0.39336392,-0.4338338,-0.57857794
t217,-0.027394734,7.3366084,3.6338363,2.297522,-0.11967788,-1.2212996,6.768583,13.387093,2.5898724,6.436861,-0.7821618,0.27419004,-0.58435696,10.393539,0.344301,0.53795326,-0.069668554,-0.23271978,-0.34027347,-0.39372852,-0.4339286,-0.5753816
t218,-0.027486097,7.3375545,3.634361,2.2974863,-0.11976533,-1.2213635,6.768174,13.38702,2.5899155,6.437628,-0.7821042,0.2742406,-0.5843873,10.393395,0.34425858,0.53800505,-0.069683954,-0.23299885,-0.34046844,-0.39395246,-0.43388003,-0.5750444
t175,0.100957304,7.2584424,3.470428,2.081954,-0.1253369,-1.1987004,6.696278,13.240212,2.7477887,6.2617054,-0.786225,0.2621033,-0.5874174,10.23388,0.33739734,0.54921514,-0.06846938,-0.26640493,-0.33494186,-0.3819492,-0.4248145,-0.5346818
t202,-0.022182778,7.2985544,3.6922178,2.2766323,-0.12293491,-1.2100219,6.71098,13.286302,2.6165848,6.4056783,-0.7781976,0.26611432,-0.57625717,10.277873,0.3398163,0.5351704,-0.06930517,-0.22373664,-0.3305908,-0.38849604,-0.4290309,-0.58640057
t203,-0.021028802,7.2966995,3.6959388,2.272996,-0.1240305,-1.2085812,6.714762,13.28614,2.6194816,6.41041,-0.77641225,0.26494038,-0.57634294,10.273096,0.34011462,0.53547406,-0.06947433,-0.22378083,-0.33152026,-0.3885402,-0.43015525,-0.5863255
t40,10.582045,4.4323716,-0.08106635,-1.0253462,-0.2700968,-0.17591603,2.5262392,7.1834893,4.678976,1.3199124,-1.1448733,0.8388578,-1.0639668,7.83427,0.033342637,0.5471645,-0.05383505,-1.1120672,-0.7607364,-0.83769196,0.9021104,4.67311
t41,12.795359,4.2576623,-0.12601544,-1.3527133,-0.285838,0.14708547,2.299027,7.0593066,4.705083,1.0068574,-1.5315281,0.71144754,-1.2130823,9.008202,0.0009911237,0.67750984,-0.052192893,-1.3253087,-0.8863898,-1.017309,2.2464294,6.327025
t34,11.220969,3.9650035,-0.091751374,-1.0498961,-0.30332708,-0.1018863,2.6178374,6.555108,4.3529363,1.1657771,-1.1507354,0.83640945,-1.0404928,7.389844,0.010012995,0.504337,-0.051577676,-1.0667356,-0.76496035,-0.84838134,1.202083,4.6724863
t31,16.494669,4.550809,-0.20610695,-1.7336534,-0.3390821,1.9968083,2.1282146,7.934716,4.4800925,0.5357498,-2.0937088,0.6734421,-1.5547543,12.887947,0.0053597023,0.8592126,-0.040294517,-1.8535502,-1.2660246,-1.2460941,4.9007444,9.282437
t26,14.559445,4.2376056,-0.1671116,-1.5116484,-0.35119355,1.1531894,2.2155778,7.0288982,4.1153016,0.5790965,-1.7356367,0.6813061,-1.3402647,10.565035,0.0063068774,0.7067337,-0.04401682,-1.5261121,-1.0953062,-1.1282587,3.6778884,7.528305
t25,14.036768,3.980589,-0.1618787,-1.4075553,-0.3725874,1.0485721,2.402824,6.6078186,4.0692396,0.6732749,-1.5085931,0.82529277,-1.2754118,9.95056,0.010398974,0.62287885,-0.042587914,-1.4483262,-1.0113703,-1.0708755,3.2158017,6.9708834
t111,10.929481,6.5788956,0.22129557,-0.07393135,-0.82079893,-0.23622522,11.321805,9.783376,2.1941295,4.716547,-0.36658856,1.3296207,-1.1409588,4.990984,0.08280917,0.24998312,-0.11039013,-0.7878144,-0.7354375,-0.49698925,-0.50219554,0.36256427
t112,10.819475,6.5777383,0.28477615,-0.06256544,-0.8188757,-0.23646845,11.341943,9.819771,2.150307,4.751669,-0.35883245,1.3405018,-1.1345367,4.9450884,0.081798844,0.24489364,-0.11141223,-0.78382856,-0.7354395,-0.49323335,-0.50574917,0.34450054
t106,10.819695,6.5712233,0.2898138,-0.057329115,-0.81241846,-0.2420852,11.433239,9.855048,2.1127088,4.7371683,-0.36306295,1.2633264,-1.1335216,4.9264803,0.08043339,0.24421099,-0.11219848,-0.77895135,-0.73102254,-0.48572704,-0.5109628,0.3224883
t215,8.413336,7.191403,1.9010986,1.8773018,-0.88997823,-0.44369653,13.585549,10.808745,0.2622112,6.192059,-0.26260573,0.034859393,-1.0196179,4.969475,0.08881931,0.13730693,-0.1386881,-0.48428696,-0.7910104,-0.45486584,-0.6815292,-0.4066606
t216,8.414322,7.190578,1.9007207,1.8758471,-0.88974583,-0.4438943,13.585765,10.810601,0.26185435,6.1907654,-0.26301038,0.03484173,-1.0196066,4.968358,0.088628165,0.13725038,-0.13872184,-0.48412716,-0.79142636,-0.4549779,-0.6815028,-0.4065608
t118,8.541029,7.196805,1.9542838,1.7631228,-0.9066028,-0.42811704,13.511584,10.753343,0.21196559,6.097564,-0.2577757,0.015313378,-1.0186672,4.791432,0.08774413,0.1412173,-0.13648163,-0.49374527,-0.8033015,-0.45873636,-0.6717276,-0.41903397
t73,8.686256,7.400093,1.9150181,1.8167926,-0.92805874,-0.44393384,13.885583,10.781369,0.22604153,6.1549435,-0.28065956,0.037044443,-1.013257,5.022009,0.09317014,0.15216075,-0.135612,-0.47895542,-0.82248485,-0.42876002,-0.6457023,-0.40041414
t139,10.330666,7.433596,1.0986803,0.6933085,-0.918199,-0.34166643,13.425544,10.92344,0.9589371,5.662672,-0.32241654,0.6246555,-1.1473503,5.0634017,0.07638233,0.1771309,-0.13898756,-0.6765389,-0.90364,-0.5171994,-0.6125947,-0.06337565
t140,10.3531065,7.3888655,1.0604906,0.6448434,-0.9098334,-0.3407798,13.3561945,10.918979,1.0142103,5.623095,-0.33413437,0.62595206,-1.1474189,5.0872107,0.07702517,0.18237233,-0.13866605,-0.67472786,-0.8882384,-0.5244189,-0.61152136,-0.055737454
t134,9.446866,7.4756236,1.6619186,1.4515326,-0.9255618,-0.41378284,13.8901205,11.044919,0.5186026,6.05697,-0.3296532,0.086805224,-1.091712,5.0983243,0.074300736,0.16066575,-0.14125755,-0.54639333,-0.8737394,-0.4891889,-0.649251,-0.2486621
t155,9.095165,7.4968452,1.8901621,1.6983047,-0.94546115,-0.44730014,13.928428,10.898312,0.1833477,6.1157875,-0.32839394,0.010943115,-1.0530508,5.0233817,0.0705643,0.14145203,-0.13878755,-0.49644428,-0.91518104,-0.46423197,-0.63455343,-0.31665632
t156,9.070799,7.50342,1.8769301,1.7622963,-0.9385728,-0.45469797,13.956364,10.914824,0.2275328,6.1383023,-0.32475838,0.014302083,-1.0558195,5.1201105,0.07062773,0.14008397,-0.13966893,-0.4969744,-0.9182683,-0.45922294,-0.63854945,-0.3036504
t88,16.087158,6.7274942,-0.098224565,-0.95100766,-0.9636767,-0.05773582,8.805923,9.035178,3.5134406,3.1492486,-0.8738173,1.6430944,-1.4971206,6.5664935,0.062446687,0.33095646,-0.11122419,-1.2423117,-1.056536,-1.0380546,-0.18394178,3.9238982
t166,9.003409,7.247426,1.6406838,1.4893605,-0.9330577,-0.39012045,13.606965,10.732338,0.41881147,6.030307,-0.24161533,0.055148847,-1.0618316,4.864623,0.08265393,0.16822377,-0.13540515,-0.57100767,-0.8122565,-0.43096703,-0.6583379,-0.37386954
t167,8.645361,7.282928,1.8158094,1.7811202,-0.9385926,-0.4220815,13.794068,10.808366,0.23082227,6.19345,-0.24288218,0.018249387,-1.043786,4.941003,0.08465647,0.16284028,-0.13537838,-0.5278804,-0.8088265,-0.41644642,-0.66987497,-0.44477457
t154,8.608255,7.2708154,1.8216449,1.8060597,-0.9361968,-0.4256757,13.769626,10.739931,0.16774231,6.15647,-0.24888268,0.027159926,-1.0356449,4.908619,0.08160528,0.1503503,-0.13551463,-0.5121704,-0.80021167,-0.42367765,-0.6651934,-0.45900014
