,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
t58,-1.3497938,3.9957001,2.9086072,3.2581024,3.8620973,7.223079,4.5091105,5.1858606,5.441309,4.5775595,3.5029352,7.800192,7.3480997,2.949668,6.615259,7.360052,1.9637797,5.406063,3.019685,3.8758476,3.3148832,6.9048166
t20,-1.1899148,4.052436,3.5046964,2.7339942,4.02882,6.899196,4.340369,5.0624228,4.855069,4.143919,3.4863489,7.380659,7.4012465,2.7529233,6.4706254,6.8955026,2.1048708,5.57663,3.0494182,3.586588,3.140667,7.136458
t116,-2.1292377,4.34522,1.9426785,4.3990326,4.0877395,7.94528,4.336459,5.4798794,6.3794794,5.465647,3.6037538,8.416547,7.4594755,2.9137619,6.8868384,8.322625,2.2410388,5.166235,2.4036179,4.408201,3.3257957,6.9623475
t117,-2.1665297,4.3310847,1.9664991,4.419061,4.0949745,7.968124,4.3739233,5.5132422,6.4043994,5.4243703,3.5923016,8.439096,7.4998894,2.8746943,6.849927,8.35436,2.24804,5.1434445,2.3827717,4.383824,3.3525975,6.9634175
t63,-1.6136242,3.7643712,2.83973,3.4845338,4.034231,7.2563953,4.523827,5.181323,5.47509,4.628676,3.302166,7.8973246,7.6147075,2.7063355,6.4635706,7.5693274,2.1774147,5.4189672,2.9366891,3.6472394,3.1491077,7.1140757
t64,-1.5321318,3.842113,2.898807,3.3889728,3.9706826,7.22261,4.489274,5.1734047,5.435338,4.5868325,3.3766968,7.8281565,7.5332522,2.776762,6.5161304,7.478771,2.1055279,5.409887,2.9811637,3.7057235,3.2053843,7.0496707
t50,-2.1660063,4.3608594,1.917447,4.413404,4.0899997,7.978905,4.352589,5.50775,6.414973,5.482279,3.5949235,8.460931,7.451587,2.8909364,6.865709,8.351802,2.2351625,5.149098,2.3706446,4.3855605,3.3587081,6.9592
t51,-1.5359086,3.820791,2.9235878,3.375571,3.9953988,7.201482,4.483896,5.164474,5.407577,4.563488,3.3567224,7.8116007,7.5629015,2.7503328,6.4882627,7.4659824,2.1314528,5.4211326,2.9891644,3.667136,3.1764555,7.0784326
t90,-1.6340979,3.8762233,2.7538338,3.5371807,3.9698496,7.334635,4.4972906,5.2147956,5.5736685,4.712216,3.392341,7.9310102,7.5436854,2.779561,6.571939,7.6094575,2.109995,5.3621216,2.8967695,3.7630246,3.2502697,7.029827
t183,-2.1696827,4.2686257,1.8562804,4.368533,4.009225,8.000319,4.498349,5.566273,6.3762183,5.4900556,3.4318383,8.4979925,7.428036,2.9397879,6.776555,8.2795925,2.117094,5.0751286,2.3865297,4.3019757,3.4534454,6.89028
t184,-2.1686394,4.2831736,1.88523,4.421103,4.0388618,7.9942737,4.456836,5.572506,6.392231,5.48961,3.4953372,8.45869,7.507778,2.9182346,6.8117247,8.313483,2.1787057,5.128787,2.3784513,4.3764524,3.3830752,6.938333
t125,-2.1135018,4.233985,1.8963474,4.419213,4.0588446,7.9814796,4.452585,5.501428,6.309363,5.488853,3.5098257,8.401365,7.5137753,2.995058,6.877729,8.228537,2.1496463,5.1347623,2.4217787,4.4256134,3.3347676,6.892884
t102,-2.1410952,4.2601724,1.8543177,4.400683,4.0035057,7.965962,4.4442906,5.559491,6.362649,5.519946,3.4656267,8.438831,7.4893723,2.9495218,6.821902,8.285123,2.1515396,5.1312656,2.4000678,4.4078555,3.3740695,6.9287243
t103,-2.1758857,4.300337,1.8782562,4.4778147,4.03284,8.004867,4.4612207,5.5586114,6.397244,5.4971666,3.520153,8.455887,7.514085,2.9261472,6.8298116,8.319601,2.189667,5.1435037,2.3713505,4.435785,3.3499882,6.924302
t127,-2.1893778,4.236053,2.030854,4.3305607,4.173515,7.9879394,4.4626236,5.4744925,6.3074017,5.3315682,3.5447621,8.4734535,7.473767,2.8755684,6.8186746,8.250332,2.1890857,5.0936265,2.3846133,4.1959333,3.4193296,6.906254
t153,-2.3037014,4.2767367,1.9097295,4.4745383,4.1802154,8.103128,4.4962945,5.5587025,6.45707,5.44344,3.5281918,8.578975,7.513238,2.8200958,6.8292313,8.390684,2.1914442,5.0321584,2.2684073,4.241472,3.4775374,6.8811684
t210,-2.2841291,4.272488,1.9547553,4.422103,4.1838117,8.090238,4.511891,5.546799,6.408958,5.3894043,3.5433433,8.570934,7.5023007,2.8332095,6.802832,8.334076,2.1938822,5.0461397,2.2930353,4.193454,3.474202,6.8958445
t213,-2.2403462,4.277513,1.9492176,4.4013643,4.153739,8.057963,4.488227,5.5316243,6.380986,5.4055943,3.542605,8.535009,7.485975,2.8672557,6.8177013,8.304376,2.1859467,5.0703063,2.3266284,4.2421603,3.4476585,6.9007587
t214,-2.2792706,4.302408,1.9786677,4.482005,4.14533,8.08974,4.5356164,5.596809,6.459722,5.3674464,3.5787232,8.546948,7.574923,2.8124683,6.758404,8.383758,2.2448664,5.1009007,2.2934825,4.2255235,3.4207473,6.949026
t67,-1.5993711,3.8225605,2.8239357,3.4756021,3.9855444,7.278349,4.507048,5.191895,5.5023775,4.6511183,3.35473,7.8918824,7.565461,2.753897,6.523359,7.5599174,2.1286535,5.3935895,2.932117,3.7062552,3.2074792,7.0622125
t10,-1.1766236,4.07467,3.5549986,2.6911433,4.045886,6.854234,4.3150616,5.041094,4.8089347,4.0960836,3.4957635,7.338247,7.4094615,2.7416923,6.457313,6.8581786,2.120626,5.5859365,3.0367224,3.561177,3.1332414,7.154299
t12,-1.1791518,4.0322084,3.4892993,2.6932814,4.0084677,6.9207687,4.3594565,5.0840425,4.8683615,4.165027,3.4900079,7.397168,7.4194627,2.7335067,6.4917355,6.904739,2.0881114,5.580635,3.039642,3.55294,3.1604192,7.1169972
t13,-1.1953094,4.0565186,3.4704034,2.7626839,4.0291147,6.931248,4.3432736,5.0948963,4.9152784,4.178883,3.516142,7.40991,7.4346166,2.780917,6.4861674,6.904391,2.10902,5.5459647,3.10889,3.609188,3.1531057,7.1071496
t29,0.75152415,2.0681694,3.9930182,3.8325694,2.309162,6.299099,3.5611048,7.3303056,4.2462068,3.7563396,3.554011,9.04743,7.1358657,4.7377386,5.9602885,6.598584,2.187713,6.7462726,6.1626253,4.3537903,4.511278,5.4263377
t35,0.7945464,2.1014516,4.0558777,3.9326262,2.2644453,6.1801786,3.6516259,7.289645,4.2906394,3.7137966,3.7532313,9.118596,7.009616,4.8266025,5.8636775,6.6894975,2.1779246,6.8760448,6.2027097,4.4599285,4.5859337,5.2588634
t98,11.380606,3.3336942,2.6155927,2.9697754,2.88135,6.876524,8.475306,4.1616044,7.1275363,5.0510545,4.237254,7.4035616,4.9546328,3.051792,8.604987,5.689344,4.419445,8.891181,6.7578273,2.1708171,2.9700465,5.201499
t151,11.4205065,3.3349195,2.5766726,2.9934287,2.8824365,6.805765,8.484412,4.1553955,7.1887116,4.957802,4.225277,7.3542404,4.9950542,3.065192,8.503726,5.6964774,4.513189,8.8986,6.7234793,2.2188776,3.0047479,5.1471996
t152,11.470624,3.3056948,2.595812,2.9145656,2.842155,6.7843485,8.499394,4.164892,7.1371284,5.0228624,4.282005,7.3753686,5.046156,3.0028155,8.507294,5.7789574,4.4461274,8.921283,6.760171,2.1498373,2.9775054,5.1974425
t128,11.387562,3.2891731,2.6260703,2.8887298,2.826786,6.871013,8.454692,4.140874,7.0888615,5.0997114,4.301287,7.4338746,4.955522,2.9871843,8.627329,5.739198,4.3868213,8.93608,6.754708,2.1160188,2.9288387,5.269019
t198,11.321591,3.3226805,2.4891121,2.9552772,2.8534014,6.944694,8.499405,4.1840363,7.209427,5.041832,4.2537875,7.4646344,4.84933,3.0411208,8.633836,5.5981655,4.5913196,8.916722,6.774875,2.202705,3.005648,5.0881076
t199,11.34538,3.2807155,2.5515559,2.9398322,2.8248138,6.90899,8.450749,4.1287622,7.1627226,5.04919,4.289603,7.4528875,4.892101,3.0012789,8.625197,5.6376033,4.5217047,8.945599,6.767931,2.1870377,2.9443529,5.154206
t189,11.315864,3.2358246,2.600458,2.9259896,2.7837417,6.9727297,8.355629,4.0462914,7.140607,5.0651035,4.362141,7.5062146,4.8564897,2.9314144,8.67824,5.6151905,4.466459,9.002799,6.699422,2.1923606,2.856382,5.222233
t217,11.309969,3.2754502,2.5549748,2.9654505,2.8347414,6.9070044,8.449653,4.123811,7.1789513,5.0148497,4.2668443,7.4465218,4.8596764,3.02338,8.628114,5.598154,4.527083,8.936033,6.7933507,2.2179806,2.9385211,5.1580453
t218,11.387946,3.2554193,2.5580764,2.9240696,2.7999997,6.8993983,8.4148245,4.092136,7.1897683,5.029815,4.311929,7.464169,4.9362965,2.9795306,8.6274805,5.649563,4.517106,8.976894,6.723039,2.2091858,2.9191704,5.173914
t175,11.320882,3.2269416,2.5351908,2.921011,2.7733335,6.985679,8.377638,4.06676,7.206429,5.058191,4.325796,7.532955,4.86203,2.9702792,8.729229,5.5884132,4.536739,9.001187,6.725044,2.229668,2.8798234,5.1855297
t202,11.256031,3.2975464,2.572073,2.9512966,2.8396673,6.990312,8.427844,4.1299963,7.1509914,5.085111,4.2873926,7.5014195,4.787744,3.0066514,8.703421,5.5498962,4.49397,8.938289,6.7424984,2.1755023,2.930739,5.194704
t203,11.328947,3.2356076,2.5562155,2.908574,2.77834,6.963878,8.385775,4.0760818,7.1702375,5.074099,4.3490653,7.514029,4.867917,2.9420266,8.690365,5.613766,4.489948,8.996975,6.7304068,2.1974018,2.8773599,5.194669
t40,0.9030836,2.1405632,4.006766,3.9607139,2.1945717,6.255725,3.6999547,7.3130174,4.268028,3.6188176,3.7973301,9.209714,6.9755545,4.851006,5.8841195,6.689576,2.1218235,6.8917394,6.249636,4.415292,4.6628942,5.1442776
t41,0.8618406,2.1410563,3.9577918,3.915351,2.243432,6.306637,3.6544638,7.316285,4.280479,3.647584,3.691353,9.108644,7.041672,4.7931075,5.917831,6.634502,2.0967286,6.82317,6.1924763,4.380805,4.6230044,5.246379
t34,0.8627246,2.1522782,4.0197864,3.9377422,2.217012,6.249106,3.6606913,7.288843,4.288766,3.647787,3.7620966,9.1810255,7.003963,4.8294344,5.8604336,6.6575723,2.1447494,6.8815556,6.2233043,4.4264402,4.642679,5.19434
t31,0.7182813,2.098309,4.036957,3.838883,2.3328326,6.268283,3.585334,7.2728662,4.2669287,3.7678256,3.632741,9.058025,7.0928006,4.7187414,5.923156,6.6194606,2.2258625,6.776504,6.1167116,4.397977,4.5182996,5.419371
t26,0.7340176,2.0780525,4.0396976,3.8530538,2.2902827,6.245304,3.5430222,7.3132167,4.290305,3.7699683,3.591238,9.041404,7.1382356,4.7935934,5.9080353,6.597866,2.2217078,6.785435,6.182014,4.398259,4.5074587,5.410324
t25,0.8477535,2.1446772,3.9475126,3.832576,2.278538,6.3666325,3.608995,7.3232856,4.2269053,3.6561403,3.559061,9.116819,7.1079764,4.738018,5.9668603,6.6257906,2.149687,6.756813,6.1621313,4.338021,4.5937285,5.298078
t111,12.001222,5.2748227,0.8724182,0.85355884,5.636387,11.721539,5.954675,3.6252296,5.6667323,1.8564241,1.6313806,7.0000925,4.833182,5.8201947,8.269442,6.211272,3.750603,7.531336,3.442924,3.9546974,3.6149156,5.294386
t112,11.973581,5.2687426,0.88593125,0.8436822,5.604805,11.703503,5.931883,3.6433477,5.6245074,1.8485334,1.6398379,7.015558,4.85397,5.8490915,8.295829,6.1990013,3.7916965,7.5217032,3.4390497,3.9270444,3.6310349,5.276713
t106,12.009182,5.284894,0.85345805,0.851271,5.6437197,11.740505,5.9642296,3.6092262,5.6691036,1.8558171,1.6323231,7.009289,4.8286014,5.8163643,8.260096,6.2182403,3.751395,7.529939,3.4436514,3.965453,3.6069846,5.277741
t215,12.093005,5.2596836,0.8229664,1.0946602,5.5412383,11.69259,6.1145115,3.6813724,5.578344,1.921959,1.8149434,7.1111083,4.8343053,5.794647,8.476567,6.260127,3.8574271,7.2671905,3.533813,4.1540837,3.5908406,4.8725824
t216,12.119347,5.2705393,0.8217466,1.0878152,5.556597,11.687593,6.1327815,3.6811607,5.618805,1.9320631,1.8335993,7.1152067,4.8657155,5.76634,8.488455,6.2699246,3.849695,7.294744,3.547843,4.1651425,3.581552,4.862332
t118,12.056546,5.303362,0.7838902,0.9992916,5.5805626,11.796175,6.1073027,3.609896,5.6633086,1.8695077,1.790965,7.1480174,4.931999,5.836572,8.446089,6.215464,3.8841238,7.3661814,3.4619434,4.1672626,3.6036873,4.828397
t73,12.033112,5.255085,0.83220166,1.0613862,5.5474367,11.738489,6.1016192,3.64077,5.5554404,1.8997159,1.7822059,7.1291995,4.825328,5.843767,8.459609,6.2480807,3.8810081,7.2937407,3.5131636,4.1493063,3.5900383,4.8861046
t139,11.992978,5.280785,0.82674664,0.9395596,5.520363,11.700513,5.9831676,3.68898,5.5281477,1.8672634,1.7391704,7.090684,4.846356,5.860232,8.399152,6.223276,3.867484,7.340672,3.4709122,3.9901547,3.6314745,5.035981
t140,12.055678,5.301335,0.82235897,0.9274244,5.566516,11.688958,5.9979277,3.7084756,5.6215158,1.8815309,1.7723869,7.0697103,4.9026937,5.789585,8.404442,6.2209234,3.827288,7.4155,3.477204,4.0152097,3.6211283,5.047947
t134,11.978607,5.251858,0.87444985,1.0061247,5.5531206,11.709182,6.041876,3.6608284,5.5195975,1.904743,1.7616702,7.1039424,4.8249407,5.8613653,8.447008,6.2572355,3.8742607,7.3389754,3.5263412,4.0588913,3.5866168,5.003352
t155,11.975537,5.225037,0.8997588,1.0013413,5.528694,11.651607,6.0164924,3.6869278,5.510124,1.9166877,1.7425178,7.0701833,4.812622,5.833839,8.426583,6.2570033,3.8635345,7.3483686,3.5382938,4.0074964,3.5904243,5.0632687
t156,12.033359,5.2409725,0.7929644,0.98937446,5.507926,11.7682085,6.09278,3.59017,5.5693917,1.8389666,1.7305839,7.163755,4.8188744,5.8394365,8.392127,6.1883774,3.9310732,7.3452096,3.4544413,4.13752,3.6233788,4.878201
t88,0.99050766,1.9513543,3.9244933,3.869417,2.287028,6.3788905,3.6181993,7.393636,4.1867013,3.5989091,3.617303,9.236601,7.07178,4.8404045,6.068805,6.604906,2.0981133,6.7787595,6.3067126,4.223962,4.5405383,5.2380986
t166,12.046473,5.1937437,0.89958924,1.1455892,5.5248494,11.617727,6.0613737,3.7200937,5.5315604,1.9484074,1.7374336,7.011715,4.7445316,5.793042,8.430532,6.270853,3.7900498,7.2384186,3.5463023,4.100348,3.5945413,5.041107
t167,12.038762,5.140012,0.9435764,1.2426158,5.519885,11.577863,6.0781093,3.7506826,5.509145,1.9863453,1.7294686,6.9654236,4.6859574,5.7802033,8.446365,6.2855096,3.7584474,7.178612,3.578336,4.146753,3.5852182,5.055182
t154,12.046481,5.1842837,0.90705895,1.1679527,5.516773,11.610456,6.07773,3.722577,5.524378,1.9592474,1.7536222,7.021859,4.7497425,5.785811,8.452398,6.276251,3.802391,7.227634,3.5606375,4.1143723,3.586423,5.011243
t89,12.2421465,5.2933526,0.7591553,0.56969666,5.75118,11.769353,5.784398,3.5660675,5.97731,1.7410284,1.422019,6.728566,4.8482537,5.7438264,7.861953,5.974648,3.5386782,7.7563252,3.071616,3.7314422,3.6617954,5.6324725
t168,12.256916,5.2356925,0.7852743,0.31718612,5.8002024,11.778322,5.682578,3.4347777,6.05784,1.7363274,1.2987037,6.6379476,4.876408,5.7027493,7.6805916,5.9397125,3.4598894,8.068359,2.979172,3.5092716,3.7399411,6.022323
t169,12.270047,5.256979,0.74820065,0.41148648,5.86754,11.792609,5.6832123,3.5106492,6.0358577,1.7482198,1.29272,6.619371,4.9441357,5.677445,7.717549,5.9301405,3.4508815,7.9604664,2.9510138,3.5593767,3.7101161,5.931327
t200,12.259258,5.311564,0.791109,0.35136005,5.812478,11.785153,5.6533694,3.4850368,6.1112366,1.708729,1.2749376,6.6116886,4.8494687,5.732981,7.618396,5.880332,3.457787,8.035952,2.9059594,3.5698912,3.6690485,5.8493342
t201,12.319132,5.2775855,0.7281758,0.38030905,5.861188,11.809334,5.681541,3.5218327,6.1130395,1.701691,1.2864637,6.610405,4.8984346,5.6783814,7.65107,5.8820205,3.4497395,7.9997306,2.9355006,3.5776577,3.6866708,5.806873
t186,12.273638,5.3134575,0.76637137,0.4005228,5.814575,11.796562,5.6837854,3.5104442,6.102981,1.6985152,1.3046163,6.639387,4.859014,5.7192693,7.663013,5.8840256,3.4747982,7.983282,2.9320717,3.6040394,3.6580317,5.8030367
t185,12.237971,5.3419714,0.7688978,0.43031004,5.7859435,11.820899,5.715396,3.5302992,6.0739026,1.6899425,1.3359401,6.68065,4.8724575,5.7216716,7.6959,5.9000907,3.5052288,7.9962573,2.9588544,3.62876,3.6323206,5.8547497
t176,12.114492,5.291469,0.8529107,0.29784626,5.7494435,11.736124,5.5960627,3.4736302,6.014735,1.7862078,1.2403854,6.626344,4.8191104,5.797945,7.673436,5.9871125,3.429834,8.062956,3.0431533,3.4948165,3.7512705,6.0642805
t196,12.207443,5.2561297,0.82928616,0.2689432,5.7929997,11.675025,5.6265674,3.4286242,6.003065,1.8005904,1.2670373,6.532676,4.827479,5.768869,7.614204,6.0252347,3.4144044,8.083704,3.0169353,3.5087,3.7898278,6.000308
t197,12.172364,5.300196,0.8340556,0.31945938,5.796238,11.716319,5.5830936,3.5171528,6.0306807,1.7761593,1.2380769,6.5588627,4.819663,5.8015575,7.608085,5.9675426,3.4175649,8.009929,2.9883792,3.5630999,3.7269247,5.961624
