,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
t286,-0.13438646,8.739529,14.684051,14.221295,-0.8001471,-0.04048153,-0.364925,0.38276187,7.3384366,12.673022,0.49676272,5.409628,-0.08938768,-1.1908923,-1.0588179,9.17534,-0.047200397,20.089453,-0.11116047,16.041468,0.022042839,4.7355304,2.5323975,14.994042,10.583965,-0.21618941,9.456911,-0.597149,-0.24260151,-0.07178643,3.1464293,0.02817809
t213,-0.13157557,8.6247635,15.508904,13.240152,-0.73940605,-0.03632027,-0.3446174,0.65118486,7.295605,12.302984,0.45550123,4.093296,-0.06982852,-1.0890176,-1.0564057,8.075296,-0.05008078,20.549763,1.213162,15.158214,0.08140999,5.19908,1.7385383,14.919949,9.15155,-0.17229122,8.093269,-0.6262814,-0.32424495,-0.012357627,2.1213312,0.023025446
t214,-0.13124026,8.616605,15.563216,13.180221,-0.7357059,-0.036148727,-0.34373787,0.66599905,7.2868757,12.288264,0.45328158,4.016882,-0.06830993,-1.082762,-1.056678,8.01271,-0.050369788,20.583862,1.3148875,15.106487,0.085135035,5.232892,1.6890209,14.91366,9.064271,-0.16941881,8.007034,-0.6278161,-0.3294118,-0.008952547,2.0531003,0.022742068
t204,-0.13087608,8.59416,15.702936,13.006984,-0.72540766,-0.03578379,-0.34056666,0.71227586,7.261437,12.252323,0.4470373,3.8109567,-0.06452187,-1.0667725,-1.0563773,7.8293514,-0.050938085,20.662838,1.5916412,14.949106,0.095327705,5.3224554,1.5645028,14.892514,8.822127,-0.16163418,7.7800255,-0.6337484,-0.34284142,0.015127096,1.8792837,0.021990823
t178,-0.1391498,8.61159,14.444997,13.560672,-0.77175677,-0.042802963,-0.3387865,0.4775919,7.185838,12.245435,0.47447944,5.05823,-0.09136903,-1.1162268,-1.0169637,8.977172,-0.044274427,19.671318,-0.03542359,15.140931,0.039085027,4.5519376,2.5819774,14.2532425,10.183943,-0.21168277,9.120647,-0.60766125,-0.25300083,-0.049401164,3.3090515,0.029275002
t179,-0.13880624,8.573665,14.296205,13.797629,-0.78833395,-0.04553438,-0.34587246,0.42543226,7.169085,12.387248,0.48608407,5.3913765,-0.09196938,-1.1520616,-1.0159513,9.286296,-0.045998048,19.534555,-0.16864742,15.367257,0.02386709,4.325673,2.8077788,14.228942,10.609775,-0.22229858,9.508717,-0.6046133,-0.23093343,-0.07432483,3.6142302,0.03061534
t228,-0.13999611,8.666979,14.92555,13.291764,-0.7541077,-0.04138874,-0.33909652,0.5589119,7.1684713,12.292585,0.45941317,4.512445,-0.085149504,-1.0787511,-1.015735,8.584989,-0.046395976,20.047894,0.5000505,14.884836,0.059738494,4.8047013,2.20093,14.356805,9.596117,-0.19487554,8.6791725,-0.62312216,-0.275028,-0.018071765,2.9150457,0.028725589
t270,-0.14020059,8.7205105,14.474284,13.908127,-0.79472065,-0.04609004,-0.354915,0.41866496,7.193581,12.574167,0.4868491,5.418165,-0.096974686,-1.1548336,-1.01836,9.307907,-0.046521094,19.757164,-0.17413658,15.508757,0.019027196,4.447877,2.773055,14.404667,10.612092,-0.22428606,9.609829,-0.609248,-0.22030134,-0.06749655,3.6165042,0.031927343
t271,-0.13983169,8.706987,14.457955,13.907556,-0.7940864,-0.046080947,-0.35481927,0.40770403,7.1899505,12.563433,0.4864205,5.4147825,-0.09628985,-1.1543489,-1.0180233,9.309851,-0.04700128,19.758806,-0.17213471,15.501561,0.018040733,4.454076,2.7638035,14.402232,10.616553,-0.22445004,9.605961,-0.6091664,-0.22048478,-0.066386804,3.6213522,0.03209722
t273,-0.14049809,8.64379,14.430874,13.930622,-0.7953831,-0.046311487,-0.35421276,0.40716186,7.172016,12.617957,0.4860451,5.3840065,-0.09169997,-1.1563638,-1.0161687,9.315552,-0.044854034,19.678892,-0.16438352,15.508994,0.022719007,4.4333143,2.763464,14.368878,10.560777,-0.22412346,9.594218,-0.6069065,-0.22707924,-0.061064884,3.5535975,0.032216623
t274,-0.13994044,8.637437,14.42118,13.9212265,-0.7943131,-0.046324003,-0.35455576,0.41112164,7.1697774,12.609369,0.48585895,5.3817973,-0.0922486,-1.1562743,-1.0166792,9.307648,-0.044683248,19.675993,-0.16509004,15.508979,0.022568835,4.432517,2.7649713,14.366038,10.559363,-0.22416452,9.59718,-0.60676026,-0.22662269,-0.062183306,3.5482728,0.032143768
t263,-0.13868116,8.510307,14.208526,13.69322,-0.77994066,-0.042378075,-0.34382895,0.45752,7.0418415,12.383547,0.48376694,5.2303867,-0.09558455,-1.1446625,-1.0118158,9.142849,-0.04707077,19.491861,-0.12205178,15.221408,0.025934014,4.383101,2.7082832,14.196371,10.404447,-0.22030406,9.311659,-0.59837765,-0.23439546,-0.060790125,3.456009,0.03065671
t264,-0.13995944,8.542128,14.34285,13.514472,-0.767145,-0.039602637,-0.33752242,0.4838788,7.074693,12.246101,0.47326544,4.901945,-0.093597695,-1.1122502,-1.0099125,8.905365,-0.04593387,19.597567,-0.013258346,15.002462,0.039625227,4.5083203,2.4927316,14.197529,10.037486,-0.21069461,9.001134,-0.60033107,-0.25107387,-0.041313447,3.245744,0.02961862
t140,-0.1332835,8.287132,15.507962,11.914109,-0.6782767,-0.04279162,-0.31325316,0.8848131,6.8668547,11.93492,0.41658774,3.243814,-0.053128593,-0.95883274,-1.0071944,7.4156113,-0.050298005,20.277124,2.3114038,13.583082,0.12532394,5.3650904,1.4560243,13.872019,8.066274,-0.14380965,7.0652742,-0.6614996,-0.37149993,0.4376781,1.840292,0.02454175
t77,-0.12905009,6.99512,14.53702,8.591457,-0.54440296,-0.06293348,-0.21542802,1.3649524,5.4109874,11.009359,0.34664565,2.1127243,-0.017060472,-0.7300165,-0.9015034,6.3908453,-0.03557995,18.597782,4.222874,9.596572,0.19960698,5.193682,1.3297907,10.894553,6.417004,-0.10158333,5.1117806,-0.69633013,-0.4980753,1.4107078,1.8431911,0.023924734
t91,-0.12224487,6.6997495,15.241784,6.99682,-0.4506823,-0.06525009,-0.17032674,1.4645652,4.886164,10.556671,0.30189735,0.6869576,0.064212054,-0.651891,-0.89306325,5.5342855,-0.036814928,18.785484,6.3518414,7.985017,0.2685504,5.8489394,0.6542585,10.020325,4.9300165,-0.059658445,3.548716,-0.7431281,-0.6344233,2.3177352,0.8709729,0.021829061
t115,-0.12542269,6.655845,14.221624,8.235502,-0.54115427,-0.07232996,-0.20262106,1.4496666,5.214412,10.960369,0.34618965,2.0673852,-0.0044507724,-0.7170282,-0.88149023,6.5289364,-0.035385948,18.30324,4.2624707,9.083928,0.20444559,5.167466,1.3252491,10.386328,6.5354967,-0.10362935,5.048537,-0.71055037,-0.5097759,1.5359174,2.0817358,0.027845815
t128,-0.124770425,6.6253586,14.404261,8.0656595,-0.5289728,-0.071344234,-0.19692995,1.4897585,5.1569133,10.896703,0.3393814,1.8233415,-0.00056326267,-0.703759,-0.8840587,6.344798,-0.036385406,18.433521,4.5695972,8.92918,0.21292034,5.2826753,1.152338,10.38786,6.2791195,-0.095779076,4.7793355,-0.7172633,-0.5283639,1.6636755,1.8888497,0.026734602
t129,-0.13096847,6.7770596,13.600638,9.011884,-0.58780944,-0.074146114,-0.22090207,1.3369125,5.3835297,11.1112385,0.37021175,2.940616,-0.014310485,-0.7816634,-0.8726771,7.1585236,-0.036927838,17.921595,3.0652869,9.789104,0.16437875,4.837623,1.7887504,10.53076,7.4857206,-0.13370517,6.0095916,-0.6939303,-0.44565377,1.0907346,2.794907,0.032102466
t89,-0.12614615,6.680881,14.149035,8.32308,-0.54684204,-0.07275932,-0.2061662,1.466214,5.2399135,11.001634,0.34871858,2.2751439,-0.0028827963,-0.7263624,-0.88269943,6.592351,-0.034744017,18.211212,4.0687847,9.226592,0.20032172,5.0696874,1.4625313,10.396775,6.681058,-0.10777162,5.1637254,-0.7004347,-0.50728565,1.3981369,2.1434472,0.027390452
t46,-0.13676506,7.0837665,17.114906,1.9401857,-0.080396615,-0.02850294,-0.12211795,0.9803592,2.8282187,10.750855,0.15066387,0.21098858,-0.061897215,-0.8865045,-0.7975988,2.6613293,-0.013027903,17.485025,14.3932295,4.260841,0.45322093,8.743225,-0.026167234,7.08646,0.97335213,1.3372011,-0.21109927,-0.8069404,-1.0723815,5.6224556,-0.03658105,0.030678283
t64,-0.13875793,6.1195183,15.314695,1.2258878,-0.1404261,-0.089777485,-0.055819932,1.8091447,2.935612,9.544015,0.18541346,0.4827846,-0.04444057,-0.49120486,-0.6414007,4.3119154,0.22338131,16.02581,11.328113,1.2422382,0.4284056,5.7034264,1.5880705,4.4426513,2.7146862,-0.0051399283,0.83090264,-0.8708996,-0.84367764,4.6857815,2.089507,0.03802937
t65,-0.13662459,5.672135,14.053862,2.0104444,-0.24695379,-0.11297106,-0.039656065,2.2073176,3.175838,8.928353,0.23631601,0.86667603,-0.013084172,-0.35626504,-0.63353676,5.3870697,0.08815074,15.5714855,8.681822,1.3473767,0.3766092,4.3393517,2.318167,4.0812764,4.0945044,-0.054380022,2.7466247,-0.8411339,-0.7021701,3.5831084,3.2678924,0.036801696
t45,-0.13977645,6.58486,16.67304,0.11016549,-0.009841146,-0.0572425,-0.07673079,0.99331063,2.2466097,10.437479,0.12723725,0.32641602,-0.102633774,-0.7975872,-0.65747684,3.3068159,0.15440938,16.481407,14.83446,1.5808074,0.48893285,7.880258,0.6447101,4.8078694,1.1932771,1.4836762,-0.21612091,-0.88459903,-1.077163,6.380712,0.76815146,0.042720437
t68,-0.14640987,6.381024,15.227678,1.2236955,-0.2712985,-0.1480976,-0.014678687,2.457149,3.5861046,8.98766,0.25008717,0.49038437,-0.036238737,-0.21564025,-0.576532,6.879073,-0.001186929,16.510279,8.331182,-0.0018899934,0.42360038,3.5870678,3.2056892,2.9828193,5.097658,-0.05802905,3.5187578,-0.9607322,-0.67515093,3.792166,5.4540977,0.05095857
t104,-0.18123807,7.201205,13.594927,2.978297,-0.4957285,-0.193051,-0.020260548,2.5057647,4.2784204,9.283187,0.33383107,2.4466672,-0.070657775,-0.1622788,-0.5060875,10.546916,-0.003538465,16.372467,3.2073576,0.6484562,0.31293398,1.3997194,5.586913,2.2356744,9.724607,-0.17102893,7.8575664,-1.0067016,-0.39271638,1.7131859,10.183247,0.067744486
t110,-0.17623423,7.0837393,14.132928,2.3810139,-0.45693713,-0.19065912,-0.009581811,2.6333888,4.1743326,9.166874,0.3126684,1.6237097,-0.058475584,-0.10909804,-0.51282454,9.911587,-0.0044885715,16.714811,4.277619,0.092797525,0.34993076,1.7187,5.0816264,2.1788728,8.803794,-0.14322041,6.94654,-1.0165615,-0.45143685,2.1008053,9.469204,0.063831106
t111,-0.17371804,7.015926,14.291315,2.1804833,-0.44548666,-0.19048065,-0.0043725036,2.6797698,4.113154,9.110359,0.3069478,1.4045188,-0.054633133,-0.09464075,-0.51438284,9.747742,-0.0042703096,16.781162,4.576206,-0.008945018,0.360051,1.8104712,4.93306,2.1650267,8.570739,-0.1349083,6.7034698,-1.0218204,-0.47008452,2.210897,9.273269,0.06269547
t186,-0.21398702,8.195093,11.175554,5.959449,-0.66713566,-0.20580465,-0.07172011,1.5127187,5.6587977,10.020575,0.4282631,5.577785,-0.04660642,-0.44147083,-0.48496473,14.155776,-0.009369808,15.629972,-0.44903836,2.2389174,0.21042989,-0.064478576,8.271397,2.2371867,14.594803,-0.26649055,13.028728,-0.9811921,-0.1870104,3.6343932e-05,14.9536705,0.08889044
t208,-0.21419197,8.187961,11.4293995,5.731457,-0.656482,-0.20623915,-0.06331066,1.5978733,5.4926333,9.971485,0.41868338,5.2866545,-0.05651129,-0.41741455,-0.480437,13.990805,-0.006072073,15.73012,-0.36607647,2.02201,0.21237577,-0.05199714,8.233874,2.1219053,14.293916,-0.2667659,12.732517,-0.99000716,-0.19182765,0.19015014,14.873297,0.08929017
t211,-0.21202503,8.20771,11.907587,5.2616587,-0.6345403,-0.20480266,-0.047866732,1.7977717,5.371098,9.747689,0.40382197,4.646152,-0.06713013,-0.35943553,-0.47038814,13.511597,-0.0026739275,15.958673,-0.14425974,1.6677351,0.23346868,-0.03621907,7.829494,1.9912558,13.612394,-0.25415096,11.999413,-0.99063873,-0.216841,0.5314103,14.1930275,0.08636362
t212,-0.21082434,8.189205,12.015269,5.1133447,-0.6282675,-0.20498022,-0.04302258,1.8400414,5.3208284,9.683166,0.40077677,4.4799495,-0.070061944,-0.3454384,-0.46787727,13.396091,-0.0020124626,16.022446,-0.08583706,1.567387,0.23772325,-0.031468306,7.722178,1.9481325,13.459962,-0.2508441,11.817802,-0.9930912,-0.22301053,0.6372381,14.016616,0.08554007
t153,-0.19811222,7.9314675,12.69473,4.318094,-0.5866015,-0.2023666,-0.029291503,2.1712544,4.992554,9.47343,0.37859318,3.6240447,-0.080149576,-0.27441263,-0.4768477,12.321025,-0.0017222095,16.229757,0.99451417,1.2720912,0.266789,0.13371691,6.941665,1.9111195,12.127167,-0.22257853,10.3813305,-1.000586,-0.2844894,1.0437099,12.54594,0.07866777
t148,-0.19223101,7.6716633,13.338336,3.6449943,-0.551646,-0.20147339,-0.018388338,2.4522738,4.6661053,9.361347,0.3624762,2.9664207,-0.07925224,-0.22211719,-0.48155266,11.582753,-0.0047457535,16.409851,2.0151827,0.81086695,0.2974894,0.53358483,6.462883,1.8558664,11.165189,-0.19990928,9.336161,-1.019322,-0.3286333,1.3247141,11.649659,0.07434929
t98,-0.18573327,7.3844595,12.980494,3.8361962,-0.5483656,-0.19651666,-0.039957423,2.3626366,4.6072197,9.482204,0.3568742,3.2088957,-0.066749044,-0.23701741,-0.503297,11.25618,-0.006068012,16.120113,2.081696,1.2871056,0.28466532,0.88045007,6.179373,2.1983654,10.856616,-0.19600746,8.971965,-0.9877918,-0.34510309,1.198948,11.094149,0.07300533
t145,-0.20430698,7.834797,10.504285,6.2158284,-0.6624846,-0.19892891,-0.085320055,1.2567044,5.6016755,10.090737,0.43043458,6.030301,-0.038744505,-0.4822603,-0.5310239,13.906475,-0.01241313,15.264137,-0.47580066,2.7203696,0.20067042,-0.044129122,8.090018,2.6198773,14.324886,-0.26256678,12.900904,-0.95895195,-0.19011144,-0.017728496,14.52109,0.087612584
t146,-0.1833066,7.304795,13.724907,2.8797824,-0.49996156,-0.19877985,-0.018862894,2.6415691,4.325459,9.230306,0.34212732,2.3596904,-0.07792899,-0.16059445,-0.4941581,10.737071,-0.00720075,16.519117,3.0636168,0.44642735,0.32154047,1.1941125,5.737492,2.015432,9.950471,-0.17536345,8.111224,-1.0277337,-0.3780856,1.6433172,10.598424,0.06924816
t137,-0.17964879,7.208874,14.053129,2.4926002,-0.47456658,-0.19707623,-0.009601309,2.7061262,4.2306566,9.146147,0.32831535,1.8817503,-0.070760824,-0.12714235,-0.49887145,10.349627,-0.006254198,16.709503,3.7377427,0.10281111,0.34231877,1.407114,5.4160323,2.0039825,9.389645,-0.1580762,7.5454354,-1.0340427,-0.41666326,1.909846,10.136287,0.06658555
