,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
t303,11.980565,-1.7651358,2.0570002,3.6208818,3.6581783,5.368846,5.696391,4.6475735,4.7461963,1.4725558,4.9112873,5.67515,3.9079838,6.55779,2.699366,6.5771317,6.040531,5.911206,4.858728,7.979532,6.883994,5.8443375,5.9991074,3.1006832,6.6036377,4.913251,4.24153,5.3458266,6.141677,4.306868,3.8524752,4.326557
t306,12.004323,-1.7562168,2.074437,3.5781145,3.6267748,5.4014435,5.736976,4.6819477,4.709043,1.5041744,4.95093,5.714424,3.9444344,6.5972023,2.7375507,6.5578036,5.998861,5.942209,4.8862,8.016581,6.8787146,5.8277025,5.954206,3.0798678,6.6145496,4.8918576,4.2764072,5.3058634,6.128904,4.315347,3.808984,4.332791
t307,11.976348,-1.7544092,2.0740597,3.5941222,3.6544633,5.3856535,5.750681,4.6730423,4.7267127,1.49347,4.9395022,5.700974,3.9532762,6.5810566,2.7233727,6.565226,6.016361,5.9330106,4.876541,8.009487,6.8769846,5.8390093,5.971244,3.093991,6.615064,4.9054475,4.263843,5.320914,6.142676,4.3172393,3.8131227,4.336633
t199,11.96497,-1.668985,2.244385,3.5000694,3.737842,5.485676,5.422981,4.8377447,4.898748,1.30516,4.9205985,5.8298116,3.7173479,6.670136,2.6233509,6.428709,5.870016,5.757787,4.6651883,7.8060184,6.7445283,5.8548875,5.94812,3.2728179,6.7760463,4.923902,4.4366713,5.407502,6.2501493,4.1221776,3.8941867,4.5124006
t207,11.96062,-1.6499702,2.2728634,3.4724896,3.7515352,5.5114965,5.4036007,4.86438,4.915776,1.2827051,4.935025,5.8572826,3.7080867,6.6973176,2.6109538,6.403511,5.837605,5.738018,4.6375055,7.782214,6.71809,5.8424683,5.9285192,3.3036711,6.8036656,4.9154263,4.468222,5.412262,6.2703223,4.0950875,3.886366,4.5397315
t261,11.995294,-1.7542185,2.0989535,3.6154284,3.6617708,5.3733654,5.5620217,4.6989098,4.7876506,1.419155,4.8515444,5.7061086,3.7906313,6.5616164,2.6774516,6.544015,6.012345,5.8669844,4.7998185,7.9311438,6.8632984,5.890847,6.0148168,3.1424847,6.6385584,4.9563704,4.2915826,5.374643,6.1530337,4.2619724,3.8966293,4.369868
t262,12.025112,-1.7373931,2.1259303,3.6148121,3.6388834,5.3665085,5.53788,4.7387857,4.812601,1.386878,4.8180995,5.727768,3.765252,6.5601315,2.6858263,6.529403,5.9941053,5.841798,4.7668276,7.9177046,6.8457556,5.9282546,6.0276785,3.1719034,6.652785,4.9930863,4.3280215,5.3800006,6.1588874,4.2492623,3.9164784,4.393076
t237,11.960084,-1.7083135,2.1591244,3.5586092,3.712515,5.428629,5.527913,4.7577047,4.835934,1.3794042,4.922955,5.7592683,3.798601,6.6170473,2.6527333,6.4984717,5.9447517,5.8268733,4.7496014,7.8847194,6.8036776,5.8477855,5.9769797,3.2016952,6.69779,4.917442,4.3521056,5.3848896,6.212671,4.208258,3.876856,4.429376
t187,12.041474,-1.7593261,2.0935779,3.5762296,3.6079543,5.4113255,5.54145,4.690573,4.747138,1.4461038,4.888667,5.7249184,3.782175,6.5992246,2.7087772,6.530411,5.9844685,5.886991,4.825528,7.9457774,6.866154,5.8520045,5.9628096,3.10977,6.6358714,4.9148045,4.293714,5.3359704,6.127584,4.256904,3.8739681,4.3574185
t285,12.001333,-1.757671,2.0932388,3.6173434,3.6543138,5.371939,5.557178,4.6940413,4.7824087,1.4232056,4.8487372,5.702499,3.7843382,6.5600877,2.6807137,6.5469885,6.015913,5.87063,4.804382,7.9337883,6.8675666,5.89096,6.014859,3.1358948,6.6332693,4.9558883,4.2868576,5.372052,6.1476855,4.264599,3.896886,4.36373
t286,12.062816,-1.7510923,2.101814,3.560333,3.5840247,5.424572,5.5232825,4.699167,4.741273,1.4464587,4.9157734,5.7357655,3.79233,6.6141,2.7249808,6.523809,5.969961,5.8869205,4.8242264,7.9493713,6.8571134,5.8350363,5.94469,3.1109686,6.6413546,4.898066,4.303079,5.3200607,6.129249,4.253205,3.8610287,4.36209
t213,11.9496355,-1.6306336,2.308884,3.4465675,3.7715786,5.5400395,5.371649,4.89768,4.9432297,1.2541474,4.956335,5.887654,3.7044034,6.7213883,2.6031332,6.3785954,5.79344,5.7091146,4.6056566,7.7507,6.690523,5.8310614,5.905599,3.336138,6.838747,4.8994737,4.5074763,5.4159822,6.2974105,4.0624447,3.8827155,4.5763717
t214,11.94726,-1.6251794,2.3240442,3.4405751,3.7794986,5.5464253,5.351704,4.9113317,4.9563603,1.2389193,4.959128,5.899258,3.6977427,6.725988,2.5976448,6.3675194,5.7833734,5.694342,4.5894775,7.733548,6.681153,5.835922,5.9036145,3.349483,6.853456,4.9058404,4.520968,5.420644,6.299781,4.0464153,3.8901954,4.5923405
t204,11.921375,-1.6485327,2.3128903,3.48093,3.8046513,5.507653,5.3282604,4.9116225,4.9997873,1.2296699,4.963396,5.888775,3.7237773,6.686267,2.6134613,6.392619,5.8181267,5.66783,4.595952,7.728369,6.689615,5.880024,5.940882,3.3258727,6.843401,4.9472265,4.486832,5.4238834,6.264468,4.0684485,3.932875,4.5881786
t178,12.055851,-1.789454,2.1644425,3.668568,3.6651008,5.336955,5.307769,4.750165,4.8800335,1.2785236,4.5708942,5.7272944,3.4379747,6.5148053,2.588866,6.46701,6.025631,5.7483783,4.6582713,7.767879,6.8745437,6.0793495,6.094954,3.1973987,6.699062,5.1258855,4.345283,5.4828873,6.1144943,4.1269727,4.0563574,4.4470615
t179,12.112141,-1.8564051,2.1164863,3.7252994,3.6070774,5.290849,5.364183,4.685706,4.833132,1.3151693,4.517125,5.6794767,3.4497929,6.4563007,2.5869663,6.5131826,6.0956435,5.78358,4.7043643,7.81322,6.9399095,6.1266,6.1410685,3.131757,6.6413827,5.1710057,4.289364,5.4980125,6.0531864,4.188514,4.093291,4.3872538
t228,12.029587,-1.7276602,2.2391772,3.5890994,3.7019825,5.4133286,5.2853165,4.8196,4.9278364,1.2333715,4.6748395,5.8007355,3.475151,6.5921717,2.5771341,6.404846,5.9361267,5.699078,4.602548,7.7242556,6.798823,6.018384,6.027466,3.2693505,6.7707605,5.0717845,4.4226513,5.4785795,6.1796293,4.0653105,4.0162997,4.5171375
t270,12.106245,-1.8303884,2.1072369,3.735122,3.6100159,5.2740316,5.300321,4.7013044,4.874813,1.2739187,4.5133634,5.6667986,3.3957195,6.4510765,2.5845265,6.513346,6.0986133,5.753077,4.661472,7.786035,6.923966,6.137517,6.1491303,3.1598809,6.6352706,5.177674,4.29359,5.510761,6.089583,4.171197,4.0662513,4.384355
t271,12.038426,-1.8261133,2.085902,3.736702,3.6516585,5.26415,5.3153725,4.6994047,4.826041,1.3467036,4.5031233,5.6507545,3.4203367,6.439614,2.6315396,6.534758,6.1056333,5.8193808,4.7333207,7.8344283,6.93686,6.1230993,6.159757,3.1425238,6.6258216,5.164582,4.2704706,5.4544034,6.071092,4.1984453,4.0504937,4.37367
t273,12.087753,-1.8570118,2.0719943,3.7553313,3.6029115,5.2524023,5.3442593,4.6696486,4.843792,1.3172044,4.512228,5.639428,3.448515,6.4289465,2.5985103,6.549309,6.1248455,5.790412,4.711395,7.8391547,6.955847,6.132048,6.160162,3.1231675,6.600727,5.1737103,4.2640467,5.4993124,6.0608497,4.220643,4.057164,4.347926
t274,12.094993,-1.8695776,2.1581926,3.7005796,3.647711,5.3188667,5.335011,4.7119384,4.8350124,1.3150364,4.446968,5.7267084,3.4243662,6.4853544,2.5715737,6.457835,6.050222,5.7744894,4.7070518,7.795997,6.937891,6.1367044,6.1340537,3.1471186,6.705955,5.180299,4.332154,5.493409,6.004826,4.1448026,4.146644,4.45282
t263,12.058147,-1.8122281,2.1014206,3.6977859,3.6344066,5.3027763,5.378404,4.703342,4.826817,1.3519493,4.5928288,5.677995,3.5178733,6.480692,2.6270406,6.533152,6.069749,5.817066,4.7373075,7.853217,6.9140563,6.0658927,6.114462,3.143984,6.6371384,5.1146994,4.2930045,5.451124,6.0893884,4.2123804,4.0143356,4.380404
t264,12.03598,-1.7634436,2.1840975,3.6302707,3.681136,5.3708024,5.3314404,4.7695427,4.880589,1.2914889,4.633127,5.7509823,3.493715,6.549537,2.5969257,6.4593906,5.9889045,5.7557683,4.6672034,7.7823753,6.8464727,6.0332155,6.0622325,3.2095647,6.7183404,5.083832,4.3670535,5.464089,6.1402345,4.1287117,4.0240645,4.463561
t140,11.936014,-1.5759884,2.3853745,3.3939326,3.8049958,5.596242,5.2871156,4.9646373,4.9892406,1.198704,4.9894795,5.9492445,3.677265,6.7665815,2.579286,6.31839,5.711552,5.6551065,4.54409,7.693457,6.63015,5.828875,5.849297,3.3989286,6.913911,4.895762,4.5918617,5.4247975,6.343115,3.9938343,3.881747,4.6515794
t77,11.918217,-1.4963263,2.5517306,3.2327232,3.8482053,5.775139,5.256828,5.093605,5.001883,1.0960891,5.1812077,6.0980525,3.8286572,6.8825607,2.5955834,6.224386,5.456759,5.565218,4.4152775,7.553092,6.5387893,5.7142224,5.680269,3.5879278,7.085936,4.7833495,4.8228416,5.3658323,6.4027863,3.8345442,3.7989552,4.8221393
t91,11.916741,-1.492587,2.5584006,3.2263181,3.8512008,5.782302,5.2548537,5.0992136,5.0033913,1.0916073,5.189158,6.104115,3.8346443,6.8872275,2.5952864,6.220766,5.447662,5.560824,4.409923,7.547034,6.534766,5.710186,5.67345,3.5951984,7.092462,4.779722,4.8309665,5.3640523,6.4044642,3.8285458,3.796766,4.8287168
t115,11.918743,-1.4882206,2.587791,3.1968584,3.8775792,5.812225,5.228681,5.127957,5.021969,1.0630736,5.2194138,6.1334887,3.8546576,6.9147325,2.577516,6.1954103,5.415117,5.5329127,4.3807716,7.5178375,6.5085096,5.6986923,5.643596,3.6256819,7.1225104,4.777404,4.8628983,5.3678026,6.4109497,3.799259,3.8031783,4.8585625
t128,11.911792,-1.4779401,2.5766747,3.2076037,3.8581803,5.8009324,5.251914,5.117151,5.0071015,1.0758271,5.2086663,6.122282,3.854269,6.9057574,2.5990183,6.205375,5.427332,5.5466967,4.3918557,7.529053,6.5183053,5.6909604,5.655068,3.6143832,7.1110396,4.7602854,4.850874,5.35383,6.4163113,3.8097627,3.7810328,4.847246
t129,11.919462,-1.5033255,2.5254345,3.2583277,3.830266,5.747625,5.2737613,5.0696416,4.99014,1.1178554,5.153522,6.072547,3.8126545,6.86243,2.605879,6.240827,5.4837866,5.586391,4.4390216,7.577826,6.5566883,5.7235126,5.707368,3.5604534,7.0590644,4.787225,4.795668,5.3651805,6.398414,3.8586817,3.796779,4.7955484
t89,11.917368,-1.4970198,2.5357244,3.247813,3.8326733,5.75944,5.273561,5.0775976,4.990194,1.1120766,5.166502,6.081772,3.8239813,6.869804,2.6077833,6.235653,5.472475,5.581345,4.431335,7.5692177,6.5511246,5.7147946,5.6962905,3.5724785,7.069523,4.778269,4.8069124,5.3605676,6.4026265,3.8492692,3.7899177,4.805924
t46,5.6005425,9.108505,5.877793,3.5904496,4.825359,7.375737,4.800829,5.8114367,5.1337266,3.1634696,5.512738,6.2633057,2.6842701,5.2308044,3.378051,6.60084,5.8204346,5.3670135,5.560918,5.962728,6.350985,6.209684,4.4900017,3.1044526,6.7434964,3.4828393,3.2679355,3.7391398,5.0934424,3.2595663,3.2793593,5.594995
t64,5.5829444,9.088411,5.8092623,3.5393162,4.7826123,7.3334475,4.7304897,5.857254,5.217114,3.1824296,5.50755,6.2575965,2.714251,5.2096095,3.4339354,6.571202,5.871579,5.330089,5.582933,5.9212303,6.3157644,6.13588,4.4837604,3.1547537,6.7475963,3.6095748,3.3116918,3.7222438,5.0828886,3.2272766,3.328587,5.6023574
t65,5.6294856,9.066906,5.794371,3.5229619,4.7685766,7.3359375,4.7384,5.892316,5.256066,3.1700945,5.515662,6.2715683,2.7229865,5.17271,3.4362972,6.5904717,5.879006,5.315959,5.6341743,5.942021,6.3108006,6.1043677,4.4659834,3.199085,6.7597156,3.7180583,3.2909672,3.684084,5.0478935,3.1877239,3.3487957,5.5802174
t45,5.539391,9.113029,5.8413653,3.566091,4.8368263,7.363771,4.745503,5.8155894,5.164278,3.1979373,5.519623,6.2421784,2.70236,5.252632,3.4197,6.550907,5.852088,5.3689384,5.5145082,5.916314,6.353035,6.189295,4.5140843,3.084723,6.730016,3.4814277,3.3268201,3.7738802,5.129235,3.280893,3.2983487,5.606245
t68,5.677679,9.032447,5.818712,3.5322247,4.8466835,7.405599,4.7893276,5.892169,5.294031,3.1755407,5.5559087,6.2890615,2.7272353,5.123113,3.4896786,6.581461,5.8677645,5.362809,5.629848,5.9956317,6.38256,6.133664,4.474362,3.138489,6.7805457,3.6864867,3.2468722,3.6748347,5.032558,3.1403043,3.359758,5.5336733
t104,6.308552,8.683568,6.3205523,3.8408508,5.5078773,8.163698,5.5222516,5.645503,5.8195286,3.100867,6.122434,6.586783,2.6834347,4.4550333,4.1302776,6.5198264,5.701953,5.9853754,5.67173,6.6796336,7.1386437,6.4206414,4.5526314,2.4719498,7.086064,2.990304,2.6507082,3.64613,4.8897367,2.552947,3.4995275,5.1107736
t110,6.2756333,8.69862,6.322401,3.8681247,5.4912972,8.138553,5.5080447,5.6868744,5.794513,3.0627396,6.1166816,6.5831604,2.7158198,4.488447,4.096182,6.4723625,5.7245264,5.9975696,5.6228023,6.6734834,7.126995,6.4454427,4.501969,2.4794188,7.1126413,2.9672916,2.6813958,3.698582,4.935664,2.5849118,3.4451163,5.1558466
t111,6.2545843,8.698687,6.3077207,3.8278491,5.468105,8.109528,5.471956,5.6844635,5.7967663,3.104013,6.0797696,6.6017118,2.7243016,4.508528,4.0836735,6.4840674,5.7514925,5.9623413,5.656961,6.6551805,7.1047544,6.407264,4.5398507,2.5168283,7.0947328,2.9898732,2.693799,3.658297,4.918771,2.5632226,3.480301,5.1626315
t186,6.471751,8.630603,6.471621,3.8961067,5.683751,8.330192,5.7231717,5.645491,5.8591123,3.0896032,6.229582,6.5588746,2.628249,4.3715005,4.1791124,6.5556836,5.5639043,6.072286,5.6808405,6.8548265,7.313725,6.5289536,4.5702386,2.302838,7.124653,3.0155935,2.610837,3.6833951,4.869382,2.727849,3.5084698,5.0138693
t208,6.4674473,8.642561,6.4613533,3.8920252,5.6769247,8.335554,5.7245393,5.6281223,5.843492,3.0801413,6.2444324,6.540536,2.6184402,4.3558145,4.1957006,6.56821,5.5564213,6.0664635,5.667283,6.845742,7.306309,6.5163803,4.573806,2.294613,7.1158147,3.0028448,2.5937963,3.6701832,4.8739724,2.716182,3.4996762,5.0141
t211,6.4121227,8.6708145,6.438992,3.8516388,5.631987,8.345619,5.708167,5.5851793,5.793619,3.0596907,6.2235136,6.516256,2.6099136,4.3162355,4.246527,6.600064,5.5877976,6.02131,5.615067,6.8278537,7.263295,6.4607067,4.60284,2.3320105,7.069463,2.9460168,2.5424645,3.6321304,4.8514833,2.7119274,3.4830813,4.9914117
t212,6.5100555,8.665881,6.4407563,3.818414,5.6649795,8.399984,5.776803,5.574169,5.8192453,3.1261082,6.327283,6.475342,2.5525134,4.338745,4.2263236,6.62026,5.484865,5.995542,5.696424,6.806454,7.284976,6.4366693,4.6507607,2.2253063,7.0660725,3.0284107,2.5585608,3.6094859,4.857463,2.632924,3.541794,4.9819245
t153,6.446967,8.668616,6.412424,3.8866928,5.6429534,8.326939,5.695797,5.5821004,5.8109083,3.054001,6.2780275,6.503548,2.59905,4.3167562,4.2357464,6.606644,5.5388417,6.0601854,5.6362214,6.798306,7.272302,6.4937525,4.5814877,2.2871282,7.1047215,2.9961183,2.55272,3.6231005,4.8919396,2.6523547,3.4726148,5.0217156
t148,6.3905582,8.670785,6.393442,3.890589,5.6037674,8.254833,5.632274,5.6328645,5.8140035,3.059831,6.2076283,6.547195,2.646829,4.3987255,4.1685476,6.540901,5.6129575,6.0522795,5.641602,6.7730055,7.2375493,6.4882226,4.545142,2.3602836,7.1164093,2.9938624,2.6161916,3.6668615,4.9034963,2.636922,3.470961,5.0720115
t98,6.375702,8.679642,6.3645654,3.877375,5.577125,8.243392,5.6164956,5.6273046,5.805916,3.067818,6.1986747,6.5432854,2.6503263,4.401885,4.1695232,6.5403385,5.6253,6.0342836,5.6435237,6.74268,7.20701,6.4691286,4.5468483,2.3758147,7.105977,2.981561,2.6141636,3.6605334,4.903486,2.607213,3.4744313,5.079061
t145,6.4361763,8.663968,6.4626803,3.8675413,5.6510663,8.31716,5.713309,5.6623015,5.825289,3.0853927,6.2329164,6.530478,2.6264627,4.38855,4.160656,6.5281315,5.5866838,6.0367794,5.6627855,6.8301334,7.280067,6.4899907,4.5661182,2.3054996,7.0977697,2.9890785,2.6294825,3.708746,4.884835,2.721501,3.4993296,5.04495
t146,6.3294644,8.689506,6.3149657,3.8391376,5.5227847,8.191883,5.5528383,5.621625,5.8012495,3.1050625,6.1481705,6.5593743,2.6631863,4.4309225,4.154645,6.5375786,5.673665,5.9917235,5.6683455,6.687121,7.1487722,6.424525,4.5653486,2.4451284,7.081197,2.9843307,2.6254973,3.6337385,4.8895445,2.5473177,3.4995632,5.095372
t137,6.295328,8.699183,6.2826834,3.8072073,5.476058,8.152015,5.5042562,5.624091,5.795485,3.1331344,6.1010056,6.5722103,2.674907,4.465661,4.1289983,6.534795,5.706241,5.9524465,5.6916366,6.6415963,7.1000495,6.3887897,4.578337,2.5052507,7.061258,3.0037158,2.6498265,3.621681,4.879565,2.512816,3.5188951,5.1120296
t124,6.3087926,8.695498,6.3078966,3.875512,5.511479,8.174981,5.541512,5.647829,5.7929697,3.0615432,6.1482573,6.564164,2.6865118,4.449025,4.137326,6.498666,5.6946235,6.014387,5.6300335,6.680536,7.141012,6.4479146,4.513494,2.4444969,7.1023264,2.952236,2.6409335,3.6824896,4.9174294,2.5533118,3.4604902,5.122476
t88,6.281897,8.690235,6.309098,3.8464866,5.48689,8.140992,5.503172,5.669962,5.807718,3.091259,6.1064105,6.5958223,2.7082524,4.4820786,4.105289,6.4960475,5.723515,5.9887915,5.6555142,6.6669445,7.126175,6.4293976,4.537521,2.4907207,7.100724,2.9785004,2.6737335,3.664074,4.9129667,2.5384865,3.478533,5.142152
t66,5.6649294,9.063855,5.8466845,3.5485241,4.8328147,7.386338,4.7986445,5.8741145,5.2448115,3.1690774,5.535193,6.2748814,2.715309,5.160444,3.4395578,6.595598,5.8473253,5.3527026,5.6162543,5.9881353,6.3619537,6.1590357,4.4709916,3.1411233,6.760218,3.658559,3.2536511,3.6913097,5.0506616,3.1796641,3.325074,5.5467014
t42,5.5373254,9.150494,5.870734,3.6360161,4.8440495,7.39872,4.787121,5.72592,5.0672135,3.1636255,5.4937153,6.26435,2.6531503,5.294341,3.328863,6.6074104,5.7928963,5.401424,5.494694,5.946342,6.3651175,6.280093,4.516779,3.0516796,6.73628,3.3575346,3.27765,3.7920032,5.1318116,3.343318,3.2301574,5.6380987
t43,5.6176143,9.0708,5.8693357,3.59071,4.874955,7.425496,4.82382,5.836184,5.1655173,3.1641903,5.5671062,6.292441,2.6860566,5.200666,3.4176352,6.605734,5.8236623,5.4103756,5.571064,5.993515,6.4034643,6.200769,4.5103593,3.0948129,6.772011,3.467682,3.240237,3.7203336,5.0700536,3.2387278,3.3095062,5.5587363
t31,5.4573946,9.1958,5.8223095,3.60204,4.8293886,7.332621,4.6916814,5.686378,5.0211854,3.2000968,5.453816,6.208609,2.6820047,5.3366323,3.3427706,6.543503,5.818475,5.368478,5.4383426,5.8460007,6.325767,6.275925,4.508486,3.0112815,6.6804605,3.2176166,3.3623595,3.868345,5.2152004,3.4065933,3.2181306,5.640575
