,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
t11,0.9645052,7.9224668,1.7649201,6.417496,3.1064568,7.097633,3.3731718,4.139051,6.900457,7.461197,2.3425388,5.339971,5.6170006,5.2194057,4.219264,5.5598745,2.635489,3.7856963,5.3993464,4.99424,4.0347977,7.97509,4.6395383,5.469381,4.766291,5.989186,5.42061,3.3972926,5.6178055,5.8117037,3.2467036,3.911035,5.8058915,5.473137,4.9921775,5.3151836,4.8436313,5.5417013,5.649275,5.325432,5.975789,4.3933806,5.06662,5.166905,3.9959872,4.284067
t12,0.96277934,7.8586526,1.7904066,6.3793836,3.1126685,7.0917096,3.3852706,4.1369405,6.883255,7.492578,2.33127,5.338246,5.647203,5.201349,4.2086725,5.6293664,2.6209435,3.806731,5.4195843,4.9824705,4.0296345,7.9531612,4.6258483,5.4893584,4.817626,6.0010514,5.391022,3.3716986,5.630561,5.809619,3.2837133,3.8984761,5.823747,5.5147243,5.009671,5.3385367,4.874474,5.515016,5.6573057,5.358259,5.997861,4.378934,5.0888643,5.146368,3.9757764,4.270632
t13,0.99919474,7.905843,1.8178072,6.3647404,3.096988,7.0859184,3.362433,4.159071,6.8579493,7.44463,2.3064275,5.3560905,5.6059313,5.1955104,4.1887426,5.5606365,2.6019368,3.7897859,5.3825254,5.0010242,4.052722,7.9628434,4.6008115,5.4997973,4.7645607,5.967262,5.434117,3.398094,5.6315556,5.8081355,3.2584476,3.9093604,5.844664,5.4619603,5.0076795,5.3500304,4.830457,5.51938,5.685542,5.3408484,6.0069847,4.4222584,5.100799,5.1693225,3.9981463,4.2742543
t14,0.9947603,8.000815,1.8014793,6.3929534,3.0877907,7.096815,3.343436,4.158658,6.8826523,7.396201,2.3307893,5.3563256,5.5592475,5.2297454,4.2094536,5.459537,2.6312423,3.754761,5.3533325,5.0188403,4.0578356,8.001382,4.628656,5.4642596,4.683525,5.9523616,5.480293,3.4391227,5.608285,5.812044,3.1992064,3.929636,5.814715,5.396051,4.9784284,5.3105426,4.782694,5.564948,5.6660643,5.2876444,5.969054,4.4401608,5.0637436,5.2013288,4.030379,4.297455
t15,0.9336806,7.760486,1.778865,6.370924,3.130087,7.0901384,3.4139476,4.118067,6.891624,7.558823,2.3375506,5.322152,5.7113867,5.18908,4.21534,5.7487664,2.6195562,3.8404543,5.4668117,4.959234,4.003586,7.927489,4.632315,5.4995785,4.9056005,6.039292,5.331847,3.326582,5.6424756,5.8098617,3.3371074,3.8780084,5.8224025,5.5945535,5.025743,5.350097,4.9387126,5.4865437,5.6448793,5.4021616,6.0116806,4.3325596,5.1008935,5.1108594,3.9412608,4.2568417
t16,0.91276497,7.7245884,1.805829,6.341527,3.1158876,7.084332,3.406673,4.1064434,6.8830967,7.5924234,2.3475714,5.3101964,5.724869,5.1792564,4.202873,5.771419,2.6312373,3.8626313,5.4968443,4.942005,4.0022235,7.9063916,4.6375556,5.5228567,4.936479,6.060663,5.3149886,3.2992082,5.6515765,5.80312,3.370618,3.8639991,5.839494,5.622093,5.0564146,5.37422,4.9659886,5.463997,5.6287975,5.4334617,6.0332475,4.3551135,5.1239986,5.077879,3.9086442,4.227512
t17,0.94125307,7.7831583,1.7781703,6.377585,3.1275198,7.0914245,3.408264,4.122698,6.8908134,7.5420685,2.337669,5.3269777,5.693743,5.1929693,4.214596,5.724387,2.6214762,3.8303063,5.4543056,4.963971,4.0123134,7.933183,4.63135,5.4957795,4.8860893,6.028123,5.345204,3.3392608,5.638125,5.8094945,3.3231392,3.883982,5.8214183,5.5758133,5.0213575,5.3467007,4.9218693,5.4953628,5.6467166,5.3899717,6.0068216,4.3414545,5.0954723,5.1205015,3.9501681,4.260891
t18,0.9224314,7.7229266,1.7608029,6.3810015,3.1451356,7.095319,3.4334395,4.1099157,6.909277,7.5858803,2.3417673,5.316507,5.7471967,5.1924586,4.231515,5.7994943,2.6176984,3.8486004,5.483341,4.953603,3.9846263,7.92689,4.6400614,5.4902368,4.943299,6.0541077,5.3065715,3.312875,5.6439238,5.814972,3.351459,3.874672,5.806145,5.632094,5.0192456,5.341102,4.9677973,5.485714,5.640687,5.4112487,6.004667,4.3039165,5.093231,5.10669,3.9370973,4.264226
t19,0.8804642,7.6767116,1.7982888,6.337043,3.1077528,7.082862,3.4092193,4.0804534,6.9234385,7.627928,2.3724804,5.2871246,5.772005,5.193199,4.2277,5.863797,2.655299,3.8797002,5.5257535,4.932333,3.9783647,7.9114285,4.673511,5.516165,4.976005,6.0866494,5.298398,3.2733324,5.653316,5.8089747,3.3907795,3.855923,5.8162937,5.6663384,5.0604835,5.358665,5.0062275,5.471602,5.5958543,5.441135,6.0300736,4.327247,5.111026,5.0554056,3.8884277,4.217517
t20,0.86574423,7.644606,1.7755682,6.3515377,3.1315348,7.08635,3.4324286,4.0788946,6.930336,7.656546,2.3750637,5.289526,5.8018017,5.201963,4.227382,5.9073014,2.647111,3.8839893,5.547294,4.9235916,3.9626694,7.918528,4.6743617,5.517662,5.0103865,6.1058908,5.272393,3.26035,5.6454043,5.8066244,3.4141448,3.8497512,5.810257,5.704646,5.066643,5.3556623,5.0337405,5.4565363,5.597724,5.4613457,6.0132427,4.286777,5.1067905,5.04843,3.8834577,4.2341347
t21,0.84452116,7.6182656,1.779559,6.337006,3.1222844,7.0781145,3.4316614,4.05776,6.9433193,7.678239,2.3790169,5.2665267,5.8193192,5.191809,4.233066,5.9291544,2.6502752,3.908823,5.5685735,4.918819,3.9409018,7.910521,4.6865134,5.5289826,5.0296183,6.1292315,5.254481,3.2363176,5.661123,5.81259,3.4351985,3.832989,5.811166,5.7194395,5.0795374,5.3594146,5.0552683,5.4399977,5.5868816,5.483569,6.034172,4.2878118,5.1256757,5.0259333,3.860288,4.2123594
t22,0.78602856,7.416385,1.9140818,6.190553,3.115323,7.1045647,3.4339633,4.0273595,6.9750257,7.7468314,2.4587426,5.252964,5.785679,5.2133517,4.2585726,6.0258517,2.7520885,3.9158459,5.6115365,4.857828,3.969068,7.846157,4.7438774,5.5214915,5.0978904,6.1499314,5.215168,3.215298,5.6495185,5.7987156,3.486055,3.8354573,5.7853913,5.759532,5.118035,5.3821087,5.083761,5.464196,5.482451,5.510872,6.0319567,4.3519654,5.0976963,4.966824,3.798318,4.165789
t23,0.7975888,7.44589,1.8839544,6.220347,3.0968804,7.086869,3.41572,4.0234957,6.9803615,7.7341366,2.437534,5.2386913,5.808604,5.205775,4.255974,6.0288835,2.7297132,3.929398,5.605528,4.880563,3.9474688,7.8697333,4.7352943,5.526456,5.0768175,6.15461,5.2367444,3.2054653,5.662553,5.810798,3.4690228,3.8300717,5.7917223,5.7511935,5.1098256,5.3659086,5.0879374,5.4594903,5.5037646,5.4980187,6.0450497,4.3425293,5.112923,4.977353,3.8082,4.164613
t24,0.77141744,7.314634,1.99512,6.1036873,3.1210923,7.128617,3.4485793,4.008679,7.0070868,7.7721972,2.488137,5.2148404,5.758194,5.196531,4.314878,6.05379,2.8000605,3.943555,5.6152415,4.844925,3.96738,7.793834,4.7678914,5.4978952,5.107753,6.1575036,5.1892796,3.2033262,5.66404,5.8052382,3.4849882,3.8431654,5.7561746,5.7463007,5.095789,5.389332,5.0881176,5.4989176,5.440033,5.4958763,6.0609193,4.391022,5.0848274,4.9476643,3.7637954,4.127934
t25,0.76698357,7.3154283,1.9968557,6.1024184,3.1207266,7.1347885,3.450277,4.0056252,7.0130105,7.7785993,2.4966555,5.2124004,5.7507734,5.196384,4.3228483,6.0640297,2.8119154,3.946462,5.6181316,4.839194,3.9687805,7.78404,4.7740345,5.49203,5.111284,6.158013,5.1851196,3.2016418,5.665914,5.8062897,3.4872203,3.8464391,5.7495584,5.744921,5.0913224,5.390219,5.089937,5.506095,5.4296575,5.495103,6.0626736,4.398131,5.0800657,4.9420733,3.7577372,4.1218534
t26,0.79819745,7.460765,1.8773856,6.229222,3.1125593,7.092996,3.4297743,4.039936,6.9585333,7.7264895,2.4386022,5.275425,5.7990546,5.217813,4.234357,6.0036545,2.7230043,3.8993528,5.6063843,4.8680425,3.9692454,7.8750253,4.730689,5.52864,5.083514,6.1417933,5.230269,3.223633,5.644232,5.7978334,3.477493,3.834098,5.7974772,5.760381,5.1165156,5.3751755,5.0796113,5.4511185,5.510823,5.511208,6.0170484,4.329649,5.103329,4.9823275,3.8232284,4.1891713
t27,0.7876353,7.2598495,2.0466,6.0506186,3.1352682,7.151158,3.4591184,4.0057807,7.0186763,7.7626743,2.4955752,5.1928573,5.7135086,5.1739016,4.3479156,6.008318,2.827057,3.9586127,5.587462,4.850146,3.9803622,7.751465,4.768759,5.4750223,5.082005,6.1413784,5.185274,3.213875,5.672994,5.8109045,3.4613662,3.8568282,5.740655,5.706345,5.0687723,5.3967385,5.0620894,5.5326896,5.4303317,5.466743,6.0908885,4.4163885,5.069991,4.95349,3.7502847,4.10389
t28,0.8740534,7.633432,1.7343286,6.3778234,3.1582026,7.079316,3.4576504,4.079026,6.929123,7.651008,2.3378847,5.2816663,5.840442,5.1806283,4.2321258,5.9193974,2.6043842,3.9008071,5.541989,4.9437723,3.922471,7.92936,4.651916,5.517039,5.0104947,6.121002,5.2516685,3.2536168,5.662388,5.8214755,3.4096494,3.8369482,5.809879,5.703772,5.045709,5.3446774,5.040902,5.4323535,5.630519,5.472179,6.0231214,4.235982,5.126757,5.06015,3.8945477,4.2494783
t29,0.88024455,7.6775208,1.729778,6.385925,3.1358454,7.0683446,3.438062,4.077067,6.92675,7.631397,2.3296978,5.2716427,5.8318973,5.1750083,4.2328987,5.881163,2.5992649,3.9096994,5.5320344,4.956532,3.9180164,7.9351387,4.6541038,5.518783,4.977122,6.1180515,5.2751803,3.2511067,5.6721582,5.8253136,3.3921158,3.835236,5.8157835,5.6755724,5.0373297,5.340726,5.029168,5.437284,5.640144,5.460342,6.037591,4.258944,5.132061,5.067409,3.901678,4.2420764
t30,0.76161504,6.7989373,2.428331,5.6226344,3.2540026,7.215145,3.5797784,4.022693,7.0063763,7.8167014,2.5315387,5.1976004,5.640591,5.1321907,4.4408174,6.0682406,2.8893638,3.9570425,5.5916333,4.77038,4.0333023,7.5953074,4.753672,5.456891,5.1763606,6.142093,5.045312,3.2277608,5.666387,5.781565,3.5036411,3.8648796,5.7093,5.7181573,5.057918,5.4755034,5.0525374,5.547735,5.3670897,5.504346,6.0967793,4.437682,5.0666304,4.9295583,3.7071671,4.0739107
t31,0.7572344,6.9466524,2.2617157,5.801894,3.18926,7.193629,3.5291367,4.005078,7.0228267,7.8236537,2.5280728,5.1808925,5.6825075,5.146011,4.409212,6.0924745,2.8744118,3.9757009,5.618242,4.789909,3.9924564,7.654884,4.7719955,5.459967,5.1628304,6.161794,5.089454,3.2023733,5.6791472,5.7999263,3.5069108,3.8588133,5.7149544,5.728003,5.0564666,5.4403844,5.0843024,5.534245,5.3767223,5.5021553,6.1018944,4.4312873,5.065583,4.9184823,3.7071807,4.085732
t32,0.8315709,7.5999026,1.7871726,6.3271036,3.1086223,7.075864,3.4229248,4.0460134,6.9552937,7.692236,2.3903003,5.2546644,5.825409,5.1934276,4.2397385,5.949571,2.6643858,3.9202354,5.5811367,4.9143934,3.934524,7.907015,4.7006216,5.5296755,5.036681,6.1404076,5.25443,3.222052,5.6662335,5.815014,3.442773,3.8297925,5.8066797,5.7264996,5.085041,5.3581357,5.068267,5.4436755,5.5716276,5.4869647,6.041217,4.3034873,5.126872,5.0121603,3.8465436,4.1970925
t33,0.8119422,7.505081,1.8433129,6.264676,3.0979419,7.0915027,3.4188719,4.0239797,6.9875426,7.722518,2.4221141,5.2362313,5.8138633,5.1908236,4.2689586,5.988257,2.709129,3.9356759,5.596356,4.897644,3.936068,7.8772335,4.726198,5.512542,5.0580115,6.1555495,5.240991,3.20365,5.674486,5.82381,3.4518743,3.8358133,5.780554,5.7310805,5.08779,5.357118,5.0825725,5.4703064,5.5301495,5.483962,6.0522933,4.338685,5.1204414,4.9857864,3.811551,4.1599035
t34,0.7519408,6.8118014,2.4527035,5.6286864,3.2279644,7.2041736,3.5720315,4.012888,7.023124,7.8247905,2.5420039,5.1763587,5.662299,5.1224875,4.4425316,6.09354,2.89538,3.9664743,5.6109533,4.777254,4.0152183,7.608015,4.773237,5.45806,5.185775,6.1669974,5.0363016,3.2134984,5.6725125,5.7808475,3.4859407,3.853243,5.701915,5.7297454,5.0578156,5.470301,5.0648723,5.558443,5.3494277,5.4803143,6.115229,4.4521046,5.0807896,4.925123,3.69127,4.0679483
t35,0.61159754,7.7035055,1.4769926,6.6310124,2.7560942,6.957627,3.1786952,3.7862408,7.318342,7.866618,2.564082,4.9469295,6.0643387,5.2961936,4.4391336,6.3352776,2.8348174,4.120444,5.7834935,4.9824176,3.7078846,8.095159,5.034514,5.514639,5.031405,6.3036556,5.4030986,2.9715762,5.768741,5.9168744,3.458519,3.7740707,5.677055,5.8747478,5.1045876,5.170941,5.3296247,5.5724335,5.3614235,5.406214,6.140442,4.5194817,5.095294,4.8220797,3.6791196,3.9647262
t36,0.7712285,6.8399253,2.3757079,5.684863,3.2489831,7.212502,3.5740652,4.0197105,6.986067,7.817673,2.5142996,5.193556,5.6408873,5.1269794,4.4142694,6.0610085,2.8751214,3.9669833,5.5905776,4.7756233,4.027595,7.6008534,4.749445,5.459931,5.1633487,6.133093,5.0623045,3.2244146,5.6658225,5.7902083,3.5158713,3.861416,5.725652,5.7169595,5.0536685,5.467348,5.0607004,5.519689,5.383875,5.5206075,6.1025314,4.418643,5.044012,4.92899,3.7127266,4.0989137
t37,0.7469788,6.8315763,2.381792,5.682287,3.2141693,7.2137628,3.558935,3.9941065,7.0365744,7.8399334,2.546624,5.155759,5.662601,5.1242967,4.462494,6.1081038,2.9083185,3.9931886,5.6219745,4.779066,3.9968739,7.6089215,4.783813,5.4452577,5.1729074,6.1636086,5.056417,3.1970398,5.6880703,5.8005614,3.502377,3.8615007,5.6871405,5.720523,5.035521,5.454653,5.082881,5.5590153,5.3501053,5.4887824,6.120776,4.457801,5.05954,4.9076967,3.6848736,4.0513144
t38,0.76565754,6.857637,2.4010272,5.6875396,3.2509155,7.178083,3.5805533,4.024107,6.970219,7.790289,2.4946399,5.208622,5.6695247,5.136757,4.3901114,6.0513453,2.8493233,3.9355643,5.5737042,4.7978854,4.0455747,7.632198,4.7562847,5.4916244,5.147505,6.1261444,5.070416,3.2359188,5.6356316,5.7676954,3.5000224,3.835523,5.750357,5.7483554,5.0887604,5.468007,5.0506954,5.502835,5.3976398,5.5202813,6.0860004,4.400837,5.0480533,4.9556823,3.733973,4.1205277
t39,0.75071806,6.797675,2.399243,5.6609564,3.206689,7.2236433,3.5625262,4.004864,7.040647,7.8470793,2.558444,5.1613817,5.654841,5.117128,4.4632673,6.1128416,2.9184973,3.9916978,5.62941,4.7662406,3.994533,7.5978436,4.7746506,5.437042,5.1972733,6.179735,5.0327067,3.2002263,5.6956134,5.7955317,3.4984353,3.8667326,5.678347,5.714898,5.031521,5.4660454,5.078811,5.571969,5.337617,5.48056,6.1267166,4.4661307,5.078977,4.9056516,3.6720538,4.0484924
t40,0.7264323,6.819055,2.4759345,5.6256766,3.187935,7.2201133,3.5294614,3.9933124,7.062538,7.8612604,2.5930104,5.1541553,5.6852922,5.1350274,4.4797416,6.1381865,2.9464083,3.9933374,5.661288,4.767576,3.970799,7.630801,4.8043413,5.4275146,5.2173324,6.2119765,5.034954,3.1803446,5.709012,5.7975674,3.479726,3.8670714,5.656452,5.7279224,5.030521,5.449878,5.0975647,5.604213,5.30749,5.449066,6.1251416,4.4978633,5.1170216,4.891515,3.6548798,4.027921
t41,0.7756476,6.850082,2.545366,5.602846,3.28256,7.156932,3.597151,4.032436,6.9126678,7.7508354,2.4428675,5.226721,5.675548,5.1392417,4.3309765,6.0135674,2.7890685,3.8963227,5.536789,4.820206,4.08486,7.6423464,4.7531857,5.532434,5.1167874,6.0865073,5.078098,3.2573297,5.5869617,5.7484283,3.4930875,3.8066177,5.8154235,5.775576,5.131459,5.4693646,5.0348835,5.4477468,5.431301,5.5392,6.07356,4.3533297,5.0219054,4.9903708,3.7777934,4.1854887
t42,0.761902,6.804686,2.444787,5.6341677,3.2381449,7.211768,3.578582,4.0230184,7.0044575,7.8225517,2.5331347,5.187367,5.648493,5.1192083,4.423647,6.0807905,2.8862624,3.961278,5.60364,4.7704554,4.023964,7.59797,4.758449,5.4583106,5.1895947,6.1596203,5.0319724,3.221926,5.6680884,5.7785864,3.4957385,3.8571677,5.714341,5.724141,5.0591974,5.477548,5.0590134,5.5439844,5.357982,5.493744,6.113551,4.438591,5.075227,4.9287143,3.6962507,4.0861506
t43,0.7882278,6.8366485,2.3796732,5.7075806,3.2413251,7.2366,3.5445461,4.029145,6.981658,7.841042,2.5251124,5.2113957,5.621404,5.1351905,4.41336,6.053876,2.8965597,3.9866831,5.6089406,4.7516217,4.008606,7.590543,4.730614,5.432124,5.1748,6.134612,5.0805454,3.2198153,5.690994,5.815019,3.5360997,3.8835256,5.7100434,5.695197,5.0258694,5.4542994,5.072837,5.523941,5.39232,5.537244,6.0984898,4.4128413,5.0385237,4.909628,3.7058496,4.1048656
t44,0.5768471,7.8578787,1.289528,6.822887,2.6475613,6.8995185,3.0976157,3.7245526,7.413801,7.8857636,2.5752144,4.8600698,6.159254,5.3232493,4.4746747,6.4067636,2.8296402,4.174982,5.8223004,5.034343,3.6307743,8.203335,5.1060243,5.517886,4.991446,6.342514,5.4824343,2.9082177,5.797251,5.9479847,3.4452035,3.747091,5.6593423,5.906721,5.108395,5.1044497,5.3956957,5.587654,5.353377,5.372955,6.1660633,4.5529523,5.094998,4.796378,3.660526,3.9220088
t45,0.4693707,3.9780293,4.290143,0.8883081,5.35173,7.261728,3.875758,2.844399,5.293884,7.8940005,2.215569,3.6643603,5.4510255,5.2837305,5.0747986,4.861796,3.5613043,4.7614083,4.7291555,5.498338,4.3134413,7.3725395,5.4894037,5.527024,3.8539584,4.827237,6.0161757,2.8178928,5.9186964,6.225994,4.2874465,3.7276893,5.895132,5.7658806,4.524635,5.2123437,5.5866065,4.429454,5.5559835,6.3974137,6.4386325,4.9213314,3.1922832,4.289246,3.8185434,3.90515
t46,0.46536916,3.9597585,4.2904944,0.9318364,5.3140645,7.2599783,3.8870547,2.8621683,5.304655,7.890514,2.219326,3.6831617,5.4515877,5.282836,5.0734115,4.8734818,3.5598366,4.752965,4.7371387,5.4930353,4.321673,7.370626,5.480644,5.526481,3.8662686,4.8396564,6.0057297,2.8283625,5.915726,6.221184,4.2780843,3.7310958,5.8861885,5.7622795,4.5333786,5.21028,5.5794735,4.441193,5.5466723,6.383698,6.4282746,4.912195,3.219384,4.2953663,3.8147542,3.9012425
t47,0.7338604,6.846778,2.5016344,5.6496043,3.2035878,7.1654797,3.5583074,4.0020785,7.0216646,7.815667,2.5382218,5.171386,5.710014,5.1352086,4.414814,6.1131454,2.8744133,3.9529967,5.621147,4.7975388,4.003373,7.648122,4.800352,5.4833884,5.180143,6.1844826,5.0480175,3.2032025,5.657984,5.7705374,3.4695659,3.826723,5.7173057,5.7686505,5.0881834,5.45695,5.0789347,5.5486155,5.3484526,5.46955,6.109466,4.44415,5.0909877,4.931805,3.6995506,4.08233
t48,0.5767978,7.9434066,1.1524146,6.959458,2.6010268,6.8792825,3.073346,3.6884701,7.4643283,7.890838,2.5511084,4.82833,6.201328,5.3257113,4.4953666,6.4267354,2.8088222,4.205594,5.831482,5.0616913,3.5758476,8.251017,5.1408443,5.53797,4.9769325,6.368343,5.5051975,2.8754208,5.825014,5.979637,3.421527,3.7405782,5.629784,5.9163246,5.090203,5.066988,5.422681,5.597622,5.3414474,5.3619266,6.177351,4.556702,5.105997,4.796781,3.6535063,3.9242208
t49,-0.43594494,1.4301413,5.2668376,1.6222111,3.405319,7.6801515,4.733845,3.9102976,5.3897376,8.017933,2.6791205,4.314913,5.0331116,4.8384104,4.9954076,5.4006715,4.075941,4.8511453,4.592413,5.2225084,5.1110573,6.9977713,5.2927876,6.076537,4.590802,4.500391,5.9269943,3.232463,6.1927342,6.4771175,3.8500288,4.188036,5.681457,5.322001,4.701529,5.0675664,5.0912757,4.658733,4.781975,6.007879,5.843609,4.5585313,4.1492624,4.4914045,3.6612494,3.731106
t50,0.55476445,7.9574723,1.1516491,6.968602,2.589454,6.848906,3.0500836,3.6997674,7.4667945,7.89802,2.5999758,4.77629,6.218722,5.3402276,4.494893,6.4523306,2.8286247,4.2106647,5.839849,5.0727315,3.606503,8.281771,5.1390266,5.499192,4.945286,6.3509765,5.551483,2.8811712,5.800188,5.9472356,3.4502492,3.7094011,5.671892,5.9237647,5.1346774,5.079843,5.4304075,5.583068,5.370752,5.3458047,6.1823206,4.577185,5.0734735,4.7810907,3.6502185,3.8819618
t51,-0.40467307,0.91332954,5.689142,2.2115762,3.0419152,7.459443,4.966609,3.978663,5.3929205,8.029697,2.6286616,4.4110236,5.0057497,4.895525,5.0686536,5.440553,3.8451478,4.5450463,4.956989,5.507942,5.281854,7.025756,5.116225,5.9813676,4.511845,4.931807,5.955987,3.2695413,6.261601,6.4182205,3.7364397,4.169749,5.629703,5.3134623,4.7076764,5.166721,4.991459,4.9775133,5.015039,5.6594,5.878401,4.675411,4.53127,4.6517057,3.5500076,3.265745
t52,-0.38203505,0.7113953,5.866127,2.4251835,2.9316342,7.395617,5.068295,3.9918423,5.4436617,8.013704,2.6561108,4.463028,5.0073905,4.889279,5.0717173,5.4150124,3.7693121,4.476597,5.0439777,5.587378,5.317513,7.0294714,5.102359,5.9394855,4.5016603,5.004812,5.943245,3.2772229,6.233071,6.389743,3.7490847,4.1977644,5.570139,5.25821,4.683027,5.1431346,4.910471,5.0375485,5.0902896,5.5822053,5.9137654,4.6869745,4.6516957,4.6715145,3.5015,3.1311462
t53,0.5456443,7.997216,1.1058207,7.0145154,2.5695803,6.84682,3.0403433,3.682316,7.499111,7.9084754,2.5928159,4.774818,6.2375813,5.3584213,4.500703,6.4595404,2.8247647,4.2218084,5.8469067,5.080532,3.571107,8.306991,5.1548223,5.504713,4.9533668,6.3731647,5.55513,2.8644226,5.805339,5.96086,3.4515429,3.7066343,5.646142,5.915617,5.112726,5.051139,5.4394217,5.588444,5.349377,5.3489676,6.1767864,4.5808673,5.081346,4.7786355,3.643485,3.8865075
