"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122","c123"
"t92",0.140141533072411,-0.0688175187043288,0.0305700415858567,-0.00603189397757256,-0.241742281164223,0.0133898138915844,-0.000223284310527328,-0.00341346627663733,0.000325870984465996,-0.0785800632165396,-0.00105426905929279,0.0746006642147062,-0.000821807695153626,-3.37481943569642e-05,0.00249773678877881,-0.105914342438895,0.000740513930316144,-0.000280298821754923,1.27316659066485e-05,-0.000815505011762708,-0.00798077076448644,-0.00544050144739576,-9.96903655105772e-05,-3.79428009813501e-05,0.0201389323431942,-4.3815467487797e-06,-0.00754090940811438,-0.00050853130985404,3.03360417540981e-05,-0.000110771664187929,0.00067707969105831,0.000181437241612995,-1.06148188207535e-07,-9.49828764049247e-05,0.000994799351897811,-0.000710517374847841,-0.00188855294959575,0.00398295448380909,-0.150031383211884,0.000746868803194853,0.00188982112073688,-5.45928728646783e-07,6.52565736262862e-05,-0.0336935894181747,-1.91941102624971e-05,-0.00215183406145751,0.577012832955973,0.000977509005063159,0.0123353114710296,0.0443797485005589,0.00435056965488239,0.0333447262109995,-0.000341362693624176,4.59756294238287e-08,-1.68532460604501e-07,1.41259964068433e-05,-3.06084243830831e-15,9.32531890789895e-06,2.66206173530696e-16,1.56411832176285e-07,-6.1730100918746e-16,-3.37926656372722e-07,-1.00482624555365e-07,-1.54526720219355e-06,8.75615236515306e-07,-1.61575294862902e-15,-9.62050040701759e-06,-1.47222596951307e-05,2.33451512190637e-06,1.48967912547733e-05,-3.4130536719219e-05,1.53260389508589e-06,-2.36994580205666e-07,8.38313991025245e-05,7.08739609341421e-16,2.52529748190608e-07,1.22963838475489e-05,2.50571189043363e-07,4.16423951212629e-16,-1.13989149344727e-08,-5.96528285098922e-05,-1.9853987286354e-16,1.21498783110886e-15,-5.59553192614967e-15,-0.000171260328706827,-4.23246295701051e-09,1.67650435817673e-07,-2.25586369700202e-15,-5.61275710357894e-06,-0.156726080751885,2.14559101213924e-07,3.47943725988531e-16,2.1517579576476e-15,-1.10241164993233e-07,-1.06430357833085e-15,3.49697709628515e-08,-1.62499252492122e-15,-6.03507394530134e-08,-7.9612716576396e-05,-1.01256399549557e-14,-3.36504855850393e-15,-5.96397931040826e-15,-1.05922354716693e-07,4.06084520630938e-07,-3.27740841786887e-15,1.79011726593104e-07,0.707106781186547,8.83717432967945e-14,-3.89412997345973e-14,-7.01423559214069e-14,-2.47898489851408e-14,2.98104349472109e-08,-2.16138359852302e-15,-5.14110507996016e-16,2.36798176423578e-16,4.89753632709488e-08,-2.13166171383409e-15,-9.74679038047751e-16,-4.19126269658535e-16,-5.23747663577792e-08,2.21970137017212e-15,3.41304863615324e-15,6.73811644170204e-15
"t93",0.140141533072411,-0.0688175187043288,0.0305700415858567,-0.00603189397757256,-0.241742281164223,0.0133898138915845,-0.000223284310527375,-0.00341346627663734,0.000325870984465932,-0.0785800632165396,-0.00105426905929258,0.0746006642147065,-0.000821807695153775,-3.37481943568191e-05,0.00249773678877881,-0.105914342438895,0.000740513930315928,-0.000280298821755378,1.27316659068063e-05,-0.000815505011762374,-0.00798077076448619,-0.00544050144739516,-9.96903655104164e-05,-3.79428009813909e-05,0.0201389323431938,-4.38154674880002e-06,-0.00754090940811436,-0.000508531309854547,3.03360417540171e-05,-0.000110771664188124,0.000677079691058806,0.000181437241613371,-1.06148188001305e-07,-9.4982876405328e-05,0.000994799351898857,-0.000710517374847924,-0.00188855294959622,0.00398295448380872,-0.150031383211884,0.000746868803195311,0.00188982112073602,-5.45928728693666e-07,6.52565736262033e-05,-0.0336935894181756,-1.91941102618391e-05,-0.00215183406145791,0.577012832955973,0.00097750900506321,0.0123353114710291,0.0443797485005592,0.00435056965488171,0.0333447262109975,-0.000341362693623435,4.59756288646847e-08,-1.68532460017894e-07,1.41259964066616e-05,-3.15798695296299e-15,9.32531890693378e-06,5.11694095248781e-16,1.56411831370843e-07,4.70752020223954e-16,-3.37926655860979e-07,-1.00482624552052e-07,-1.54526720049057e-06,8.75615236703618e-07,9.93271159240092e-16,-9.62050040578683e-06,-1.4722259695248e-05,2.33451512074849e-06,1.48967912546413e-05,-3.41305367197439e-05,1.5326038971086e-06,-2.36994579790524e-07,8.38313991045254e-05,1.50235453125799e-16,2.52529749803775e-07,1.22963838512919e-05,2.50571189211084e-07,3.67087940385868e-16,-1.13989133515725e-08,-5.96528285135576e-05,1.16796417990805e-15,-2.76234156136982e-15,-5.30409838212521e-15,-0.000171260328707494,-4.23246401648342e-09,1.6765043754368e-07,-1.67575412270525e-15,-5.61275710683139e-06,-0.156726080751888,2.14559108531377e-07,1.18872691760858e-16,-2.58622089011316e-15,-1.10241162042181e-07,2.14454722841675e-15,3.49697731341424e-08,1.19212544182328e-16,-6.03507632117651e-08,-7.96127165693945e-05,1.9827299073623e-15,3.12541932683082e-15,5.29958021910915e-15,-1.05922356739314e-07,4.06084530239376e-07,2.29452338696957e-15,1.79011677070438e-07,-0.707106781186547,-8.83496234236404e-14,3.62850910764796e-14,6.46664748437027e-14,2.49381204004312e-14,2.98104199949062e-08,2.65300979430803e-15,7.6297353572083e-16,-4.54560844286522e-17,4.89753687713335e-08,2.17715697366587e-15,1.85211931002089e-15,2.12288965404006e-15,-5.23747670111194e-08,-1.99735279704496e-15,3.83542347779229e-15,4.27509652919273e-15
"t11",0.120615868531254,-0.0553209232147438,0.0206769364934603,-0.0031892318231516,0.107476337155656,-0.0138089675850181,0.00107855998889019,-0.00251633036486348,0.000184377721575932,-0.0413903058118385,2.66696350092176e-05,-0.0147676224506899,0.000228292207111912,1.4761541881036e-05,-0.00102697622725748,0.0213822833514471,0.000500766017515717,-0.000393237302066669,6.87177067557267e-05,0.0077633178125196,0.0753769898557462,0.0526793439409689,0.000966909941697719,0.000568244280451913,-0.410992649026257,0.000616322481827673,-0.0187209054728874,-0.879360703621069,0.00194078675228334,-0.00423437810392652,0.019296259694195,0.00318262556142008,-1.49980316512608e-06,-0.000656177716727679,0.00402392981750541,-0.00177616734808297,-0.00146025658099095,0.0016951606216235,-0.0307976370349811,-0.043833564897785,-0.0206614479926524,-0.000103406758500591,0.000126871473976017,-0.0396214055047427,-6.39761586947882e-06,-0.000298982350209985,0.000482144401029931,-0.00273830623475257,-0.041299712988499,-0.00161756797002102,-0.0341834660480966,-0.00499362433902573,-0.000478597866434543,5.21661914246675e-07,-1.01581061544229e-05,-0.00144068269707189,-3.6417807106598e-16,-0.000728916983450142,-5.13052089024091e-17,-3.51113520204864e-05,1.98929529057985e-17,-0.000135450181499561,-5.6534614876437e-05,-0.000291787434278497,0.000108245737522709,-5.55025328398073e-16,-0.000416979449385764,-0.000586039249970602,9.25235325418789e-05,0.000535650144126535,-0.001121510524532,4.4711123814596e-05,-9.42417671049233e-06,0.0208867640178363,1.36805715568819e-16,4.41479963193987e-06,0.000192366853420398,3.60243545816998e-06,2.21947583094258e-16,-1.50224977366603e-07,-0.00650784117092937,2.75788542278167e-16,-3.05501280190249e-16,-4.09221907617808e-16,-0.000932449232270632,-2.25729982542892e-08,3.7726846839728e-07,-1.73465255774503e-16,-1.52753869161999e-07,-0.000869467820021571,-2.84373956074855e-06,-1.55661141595104e-16,-2.09058798886249e-16,2.06799282104223e-06,3.6361196904411e-16,-1.14328654840035e-06,1.51558206280694e-16,4.92458388195899e-06,-2.23948784214358e-06,-1.33755838526168e-15,-8.43924938120874e-16,-2.29156971176536e-15,-5.61634083743758e-06,1.53764268575106e-05,-1.56935133368089e-16,5.50346559752149e-06,2.61012246381683e-16,3.65306183889893e-16,-6.2396378131435e-16,-2.03687995173936e-15,4.00971602031609e-16,7.39837535155183e-07,-9.59414305506113e-16,-1.58760623722808e-16,6.29493471241541e-17,7.67412807598327e-06,1.95924857619607e-16,-1.49797577418338e-16,9.89535536604451e-16,-9.03975447861245e-07,3.42012184297399e-16,3.71385550564121e-15,5.17282263265622e-15
"t67",0.133190460009535,-0.0637715325894121,0.0263628730718563,-0.00458043710585713,0.224806069792376,-0.0301706017340861,0.00248563491067956,-0.00828970495966922,0.000772240190049797,-0.213694073561992,-0.000432843648634565,0.0450998149955225,-0.000400949013632308,-1.48547897769529e-05,0.000935060857001323,-0.0153727907522167,-0.000281431038726078,0.00020400084195615,-3.05438538305933e-05,-0.00216153247748484,-0.0133002180007667,-0.00889119416350629,-0.000162730442911901,-5.83354348532454e-05,0.0337184241751418,-3.17121657077122e-05,0.000744545185387533,0.0259397023798791,-4.55685835172549e-05,8.49948705976153e-05,-0.000362205982786802,-3.62427503841163e-05,1.27746146692289e-08,5.73080716434644e-07,-8.67123741456904e-07,6.76469631356036e-06,2.70894815072177e-05,-4.15681159805178e-05,0.00090002325996284,0.318903385345724,-0.00357711760164803,-9.70152040132545e-06,1.05125692347379e-05,-0.00325558674516739,-5.20605987515499e-07,-2.3565506812292e-05,3.79920273612105e-05,-0.000211653188279213,-0.00318505242338495,-0.000123264063918269,-0.00255283863485181,-0.000357207818274806,-3.376738883767e-05,3.54461808482283e-08,-6.60885985674209e-07,-8.55800588535318e-05,-2.92236955274309e-15,-4.03299131234173e-05,-6.67029887614486e-16,-1.04429875204937e-06,7.98603461481292e-17,-1.31428202573836e-06,-3.21192906607724e-07,7.82823692398421e-08,-1.27065604544696e-06,2.20464076039115e-16,5.27225616764368e-05,9.22156855012084e-05,-1.47326390861857e-05,-0.000113705091197739,0.000331528389011638,-3.24708902622119e-05,3.09822512140897e-05,-0.158271853511922,-7.62183716918594e-17,4.91993842925233e-07,-2.539197224535e-05,-1.34271649497451e-06,-8.08366600331896e-15,1.26746803689271e-07,0.860866022872409,4.48368480687916e-16,-4.26012034092458e-15,2.38767910029242e-14,-0.000660730749030147,-1.58136615579108e-08,2.11814959719848e-07,-1.25434204763054e-15,-7.81912328993589e-08,-0.000444734085982074,-1.18485676842716e-06,3.36209591746471e-16,9.56301520158172e-16,8.36402092608809e-07,-1.45482368453275e-15,-4.44450099861817e-07,4.53945228391698e-16,1.83791984674166e-06,-8.2710068420982e-07,-5.02873828115826e-15,-8.23524284009512e-16,5.3776427755281e-17,-1.91713299996455e-06,5.12415651558998e-06,6.14867521167131e-15,1.799123346323e-06,-2.7968892800511e-15,1.21745104602745e-15,7.4672599921221e-16,7.97306464140811e-15,6.9448881739557e-16,2.36321295897912e-07,-1.81320564753864e-15,5.80401590952163e-16,-7.93390284529674e-16,5.37566657033824e-05,3.23077565016755e-15,1.14859103750635e-16,9.97929159893941e-16,-2.7683494017559e-07,9.07241181054538e-16,3.71997533973197e-15,5.87570688563731e-15
"t119",0.133811048115846,-0.0641854547416937,0.0266369007112489,-0.0046463699203022,0.23014886404112,-0.0309129595169868,0.00254920869949507,-0.00854471774431749,0.000797922417958735,-0.221164945811751,-0.000451959355529795,0.0474906342431904,-0.000425204644357351,-1.5931662044519e-05,0.00100542781425056,-0.0166427783556617,-0.00030721926893723,0.000223355111796356,-3.36462029614008e-05,-0.00243236609443994,-0.0153325153346568,-0.0102751838648234,-0.00018809074600501,-6.93485767674478e-05,0.0405947616521117,-3.91450103462147e-05,0.000930705189920659,0.0328600542062589,-5.82577805747604e-05,0.000109295352223227,-0.000466863102922569,-4.74397881854461e-05,1.68441497317345e-08,7.78853155373495e-07,-1.2059968538052e-06,9.56428085463158e-06,3.91253497314433e-05,-6.03088433287301e-05,0.001309558202112,0.481483008829195,-0.00553131134935794,-1.59552337327126e-05,1.85619090828253e-05,-0.0058036073319119,-9.39715555486201e-07,-4.48588401285169e-05,7.23583889982603e-05,-0.000419413271013902,-0.00634194928487305,-0.00025189564084081,-0.00545027497904439,-0.000833157829116681,-8.08810115936247e-05,9.09697758951987e-08,-1.8269725894515e-06,-0.000272917774356122,4.28641124751274e-16,-0.000142633340553534,-4.62039822339344e-16,-8.02961480335763e-06,-3.78468983070031e-17,-3.40269244746561e-05,-1.44487505739294e-05,-7.64363390102471e-05,2.9670748954505e-05,-1.15026336993155e-15,-0.000164134995687378,-0.000249969894225773,3.9651319010247e-05,0.000260370596473503,-0.000649080975683558,4.83687389191049e-05,-3.95151374761718e-05,0.197022333517645,1.75219721220576e-15,-3.83907126954261e-07,1.60519735043063e-05,7.27071888351307e-07,3.23812638799821e-15,-5.8525631202705e-08,-0.299783973387214,2.41172789557709e-16,1.2536536306926e-15,-1.06876410669716e-14,7.4109583371642e-05,1.71909070463418e-09,-6.04109242181598e-09,8.95746540309714e-17,-1.10135819808237e-09,-6.42654177272152e-06,-1.62283341192144e-07,6.0394743409214e-16,-4.50232033414899e-16,1.3294577086585e-07,8.89213988433909e-17,-8.46447302280825e-08,4.69851223033665e-17,4.15301127655159e-07,-1.94915668671513e-07,1.75738606646383e-16,7.18859625658391e-16,-2.3713669916603e-15,-6.10652764214185e-07,1.78550368637757e-06,-4.86200638109222e-15,6.7410830439369e-07,-1.42682474605608e-15,-3.53213271083697e-16,-3.87241073301249e-16,-5.51685679542605e-15,-1.90580718721744e-16,9.69005465561494e-08,-2.29096871503386e-15,-2.22005431975688e-15,6.44890324767071e-16,2.48231231340431e-05,3.53989701846884e-15,4.71945624687695e-15,-4.1034102177866e-15,-1.36727427507562e-07,0.707106781186548,3.68067128395866e-15,1.10697341015749e-14
"t120",0.133811048115846,-0.0641854547416937,0.0266369007112489,-0.00464636992030218,0.23014886404112,-0.0309129595169868,0.00254920869949505,-0.00854471774431764,0.000797922417958722,-0.221164945811751,-0.000451959355529884,0.0474906342431906,-0.000425204644357294,-1.59316620442174e-05,0.00100542781425061,-0.016642778355662,-0.000307219268937824,0.000223355111796093,-3.36462029614433e-05,-0.00243236609443997,-0.0153325153346566,-0.0102751838648234,-0.000188090746004734,-6.93485767673764e-05,0.0405947616521116,-3.914501034611e-05,0.00093070518992105,0.032860054206259,-5.82577805746167e-05,0.000109295352223598,-0.000466863102921616,-4.74397881851193e-05,1.68441497296797e-08,7.78853155638908e-07,-1.20599685340719e-06,9.56428085454242e-06,3.91253497316368e-05,-6.03088433286871e-05,0.00130955820211119,0.481483008829196,-0.00553131134935763,-1.59552337326416e-05,1.85619090825213e-05,-0.00580360733191199,-9.39715555637968e-07,-4.48588401285281e-05,7.23583889974364e-05,-0.000419413271014477,-0.00634194928487292,-0.000251895640840552,-0.005450274979044,-0.00083315782911575,-8.0881011593572e-05,9.09697758763982e-08,-1.82697258941578e-06,-0.000272917774355972,1.09477493952638e-15,-0.000142633340553385,-4.26860376720235e-16,-8.02961480366698e-06,-7.31539452917581e-17,-3.40269244746162e-05,-1.44487505734914e-05,-7.64363390106504e-05,2.96707489548808e-05,-5.60457388099432e-16,-0.000164134995687609,-0.000249969894226538,3.96513190099517e-05,0.000260370596474268,-0.000649080975684841,4.83687389199172e-05,-3.95151374766888e-05,0.197022333517646,1.64962230613426e-15,-3.83907127410811e-07,1.60519735049616e-05,7.27071888779609e-07,2.44931355671168e-15,-5.8525631035148e-08,-0.299783973387213,1.99531203277933e-16,8.78815412425136e-16,-8.21219066677296e-15,7.41095833705143e-05,1.71909071434015e-09,-6.04109308834666e-09,3.39341536945823e-16,-1.10135855685679e-09,-6.42654177125933e-06,-1.622833417764e-07,-7.9171337177404e-16,-1.95772089270671e-16,1.32945769513689e-07,1.04906230760676e-15,-8.46447300472201e-08,-5.61543153126942e-16,4.1530113008379e-07,-1.94915674307802e-07,-3.28676945140339e-15,1.60278666412473e-16,-4.83120488059541e-15,-6.10652760956823e-07,1.78550368697283e-06,2.10464309843044e-15,6.74108307149092e-07,2.84059500497e-15,-5.80665671685743e-17,-1.16759291236069e-15,5.75492052204482e-16,4.20222951788437e-16,9.6900545791214e-08,2.57813560392956e-15,1.50558161371934e-15,-1.65068525900639e-16,2.48231231361477e-05,-4.89987832182071e-15,-5.25076131983747e-15,5.61595151649335e-15,-1.36727454647152e-07,-0.707106781186547,3.81018174832806e-15,-7.66082375326838e-16
"t61",0.133223372397036,-0.0637945427148684,0.0263796266930004,-0.00458485237682408,0.225239976874101,-0.0302318694287881,0.00249097925310343,-0.00831327362897134,0.000774719591204447,-0.214436638284621,-0.00043504900744871,0.0454146348058742,-0.000404496516729409,-1.50392043762091e-05,0.000947537273271532,-0.0156192184566866,-0.000286996278146039,0.000208335927265034,-3.12931686841078e-05,-0.00224590811249221,-0.0141370362871966,-0.00947747146127916,-0.00017349304363547,-6.48033298939559e-05,0.0384123992892435,-3.8649478907635e-05,0.000950529581576468,0.0352315602602126,-6.5249213773313e-05,0.000126525698106626,-0.000548553307235206,-6.30166481695617e-05,2.4220520372542e-08,2.17455997454132e-06,2.0234972172535e-05,-1.9483233625988e-05,-2.99014854794005e-05,3.9318641014669e-05,-0.000775197715110763,-0.0970330584427106,0.000575607070775613,1.44579710742663e-07,7.78368795770011e-08,-1.57510640414397e-05,-5.97064018238084e-11,8.04795661762118e-07,-1.31379699189965e-06,1.52152346695449e-05,0.000245141405374633,1.30956455091738e-05,0.000413689173659961,0.000105853924900704,1.15422914839662e-05,-1.66738728022208e-08,4.13356344154602e-07,8.32431041709168e-05,-5.89164708100334e-16,5.10843887413085e-05,6.29540766502038e-16,5.21601980725786e-06,3.75543085786172e-16,2.88051707087074e-05,1.27693050878483e-05,7.16683606729101e-05,-3.07891672672243e-05,6.85873498303747e-16,0.000301943166105639,0.000502013609655709,-8.00168040996522e-05,-0.000591040572696079,0.00168197637901796,-0.000167657279216048,0.000170172608271064,-0.882189480485428,-1.04352450594932e-14,8.90516348945853e-06,0.000293675251586326,4.96541543355859e-06,3.83054134919285e-15,-2.06621365845641e-07,-0.280526018048274,-1.72951434441641e-15,2.64503299123311e-16,-9.34021175206695e-16,-0.000442188757404244,-1.07019070439122e-08,1.73890896197855e-07,-8.97667382482617e-16,-6.86697199935416e-08,-0.000390774663143431,-1.17347201213223e-06,2.83321091494377e-17,-5.72717908894444e-16,8.39745469349553e-07,-7.87564771912878e-17,-4.53680962182519e-07,-5.92969591343077e-16,1.90449145025097e-06,-8.60068198210454e-07,-1.49365093521449e-15,4.97233013889529e-16,-1.62717062046625e-15,-2.0362644039473e-06,5.46652149206695e-06,-2.84808832734611e-15,1.92444344154025e-06,-9.7049492247646e-16,-5.98885166703189e-16,-8.7374010304921e-16,-1.32971722682781e-15,3.09996424599784e-16,2.53292295283413e-07,7.52059138770799e-16,2.99979507402445e-16,4.6011725989853e-16,0.000149997072699599,-3.41223122042692e-17,8.02043695543608e-16,8.81534756088443e-16,-2.96333003402228e-07,-1.7607097248986e-16,3.52954897686721e-15,5.1426585133668e-15
"t110",0.134513222005186,-0.0646569220037526,0.0269535067663745,-0.00472367559735627,0.236635269362513,-0.0318170563071545,0.0026269162500622,-0.00886258715483619,0.000830239800372827,-0.230627265136155,-0.00047704453734835,0.0507388080993806,-0.000459155908828167,-1.75143577894706e-05,0.00111003374937672,-0.0185896851965964,-0.000348301699687528,0.000254622900669266,-3.88073095788742e-05,-0.00293438596603202,-0.0196447813599248,-0.0132554329835912,-0.000242753116234324,-9.78173751787404e-05,0.0600836251045273,-6.50466458153683e-05,0.00166258137176414,0.0642683168493683,-0.000122623270026855,0.000242389806657301,-0.00105920794628505,-0.000128267303798776,5.0591357144418e-08,5.08528171935547e-06,5.19704463133492e-05,-5.37466372626849e-05,-9.11143894264611e-05,0.000122502275737049,-0.00245020289606887,-0.375458482820869,0.0025946829404148,1.10861243162385e-06,2.56848203677562e-06,-0.00091356567309244,-1.69316178061004e-07,-1.15374338633802e-05,1.86553967434674e-05,-0.000125953766509771,-0.00193326250179092,-8.24629579417047e-05,-0.00195830254762589,-0.00033968667665848,-3.39107388152151e-05,4.04593716449196e-08,-8.52622394978207e-07,-0.00013598567750383,1.60718384539752e-15,-7.3510883742887e-05,5.37872412127274e-17,-4.6550304540353e-06,-7.59255062450006e-17,-2.07469508942369e-05,-8.88279136598873e-06,-4.75317857126309e-05,1.88213759083515e-05,3.25162915579533e-16,-0.000118375902123563,-0.000184620436263404,2.93249478919068e-05,0.000199334344341389,-0.000518691934279784,4.32168698223923e-05,-3.90527775406901e-05,0.198605712815643,1.93468335270866e-15,-1.30187952427316e-06,-3.36834892134788e-05,-4.64051901901844e-07,1.60021416079098e-16,1.51608657013719e-08,0.0118449429553647,6.91461826987416e-16,-6.9355404237585e-16,-6.95213110758812e-16,-1.51909896125619e-05,-3.81141705848881e-10,1.15128324934785e-08,7.91591663246668e-17,-5.73892116241669e-09,-3.27176396441202e-05,-1.62643040586132e-07,7.70713953511094e-17,-5.52549251943496e-16,1.25378300429595e-07,1.05837382613277e-16,-7.49232885516408e-08,-5.82034685635339e-16,3.49953763872075e-07,-1.62532934608685e-07,8.29931697574926e-16,4.51990167178628e-15,1.34892097491957e-14,-4.81172055006322e-07,1.39192141522734e-06,-4.3614580031184e-15,5.21954512355823e-07,-3.66581288089967e-15,-3.82053181271198e-15,3.06948410145724e-16,2.30368582661646e-15,-6.43145618883987e-16,7.45043712059683e-08,5.29011996226444e-15,-1.73164544292261e-14,1.16001666197016e-15,-0.81658851208427,5.31833401103798e-13,5.15393644940345e-15,5.64088500597863e-15,-1.06921525443762e-07,-1.20934489443962e-15,1.45650619373178e-15,7.95098130786892e-15
"t111",0.134514226225344,-0.0646575921642093,0.0269539509774342,-0.00472378262453745,0.236643974186943,-0.0318182662415668,0.00262701991006841,-0.00886300396020445,0.000830281828032771,-0.230639501396076,-0.00047707600498039,0.0507427655243978,-0.000459196266325107,-1.75161662968357e-05,0.00111015219958063,-0.018591837055307,-0.000348345779430582,0.000254656093811178,-3.8812669013929e-05,-0.00293486801378848,-0.0196485603563179,-0.01325801986577,-0.00024280053446687,-9.78394733883266e-05,0.0600979885457037,-6.50638134618956e-05,0.00166304017966593,0.064286847143445,-0.000122659645736171,0.000242462965817285,-0.00105952985222758,-0.000128308000548609,5.06077227259079e-08,5.08705221890886e-06,5.19894672320982e-05,-5.37669643442728e-05,-9.11502382611392e-05,0.000122550860471959,-0.00245117954049386,-0.375617395206276,0.00259582016418766,1.10913812454713e-06,2.56979444643439e-06,-0.000914036693129845,-1.69404475516593e-07,-1.15437255838891e-05,1.8665574258415e-05,-0.000126024554255998,-0.00193435274489359,-8.25102987106143e-05,-0.00195945848137924,-0.000339897224189988,-3.39320336556068e-05,4.0485576567234e-08,-8.53190943081246e-07,-0.000136080664612106,1.6399324620937e-16,-7.3563659714021e-05,4.40924527810732e-16,-4.65878009020964e-06,-7.55380634135592e-17,-2.07646256663793e-05,-8.89042902863096e-06,-4.75731780201889e-05,1.88381276616486e-05,1.58645866357143e-16,-0.000118494453149787,-0.000184808401299586,2.93548306422099e-05,0.000199541795003261,-0.000519243873417339,4.32648662782459e-05,-3.9097306375292e-05,0.198833127883546,2.34907284947699e-15,-1.30350403585688e-06,-3.37272424492786e-05,-4.64672664679117e-07,-1.01794994073488e-15,1.51817593584193e-08,0.0118621092029672,1.29373243105581e-16,-5.68608922311202e-16,-2.09369729951364e-15,-1.52166242516328e-05,-3.81788659150659e-10,1.153386685387e-08,6.78363935572164e-17,-5.74993261260667e-09,-3.27804228702408e-05,-1.63019531550101e-07,-4.52799735937003e-17,3.32296647964728e-16,1.25681692210678e-07,3.21352693808082e-16,-7.51180825111885e-08,8.31990998898981e-16,3.50954894410077e-07,-1.63011792029425e-07,1.91213265244642e-16,-2.1312114493677e-15,-8.49841030881038e-15,-4.83168777389914e-07,1.39890617221151e-06,1.7307543085333e-15,5.2522838326698e-07,3.33371374525341e-15,-4.90643629293672e-16,-9.87090678760287e-16,7.09938424195154e-16,9.38505245413818e-17,7.52483896583503e-08,-5.09935840521087e-15,-5.17697586008769e-15,-1.53983204941019e-15,0.408156327427159,0.707106781186281,-9.97870775325965e-15,-3.92527374407125e-15,-1.05469638554024e-07,-3.59945758619499e-15,2.79335391781244e-15,2.80304418060964e-15
"t112",0.134514226225344,-0.0646575921642093,0.0269539509774342,-0.00472378262453746,0.236643974186943,-0.0318182662415669,0.0026270199100684,-0.00886300396020439,0.000830281828032737,-0.230639501396076,-0.000477076004980421,0.0507427655243976,-0.000459196266325241,-1.75161662969494e-05,0.0011101521995807,-0.0185918370553073,-0.00034834577943061,0.000254656093811227,-3.8812669013814e-05,-0.00293486801378841,-0.0196485603563176,-0.01325801986577,-0.000242800534466864,-9.78394733882925e-05,0.0600979885457038,-6.5063813462765e-05,0.00166304017966658,0.0642868471434448,-0.000122659645736651,0.00024246296581763,-0.00105952985222788,-0.000128308000548312,5.06077226256368e-08,5.08705222039205e-06,5.19894672322434e-05,-5.37669643441644e-05,-9.11502382615196e-05,0.000122550860472164,-0.00245117954049373,-0.375617395206275,0.00259582016418735,1.10913812453906e-06,2.56979444656583e-06,-0.000914036693129548,-1.69404475439588e-07,-1.15437255842446e-05,1.86655742585426e-05,-0.000126024554255241,-0.00193435274489376,-8.25102987105056e-05,-0.00195945848137956,-0.000339897224189985,-3.39320336557994e-05,4.04855769490563e-08,-8.53190943059676e-07,-0.00013608066461233,1.50115458401336e-16,-7.35636597138352e-05,6.74597851277638e-18,-4.65878009059335e-06,-6.69450541948377e-17,-2.07646256693735e-05,-8.8904290281623e-06,-4.75731780203407e-05,1.88381276613527e-05,7.48451848189265e-16,-0.000118494453149472,-0.000184808401299685,2.93548306421572e-05,0.000199541795002822,-0.000519243873418299,4.32648662775954e-05,-3.90973063749176e-05,0.198833127883544,2.1619128554166e-15,-1.30350403592338e-06,-3.37272424486536e-05,-4.64672664753403e-07,3.91222300866451e-16,1.51817593690022e-08,0.0118621092029717,8.15806311441249e-16,5.7309644296262e-16,-1.06240419277882e-15,-1.52166242511871e-05,-3.81787952420331e-10,1.15338664483885e-08,5.71744320956149e-17,-5.74993191137993e-09,-3.2780422870765e-05,-1.63019532568506e-07,-4.44825349839902e-17,3.9996498477615e-16,1.25681692694648e-07,3.37237919493507e-17,-7.51180814245388e-08,-6.43488805030259e-16,3.50954899669616e-07,-1.63011797299333e-07,-6.01215788484798e-15,-3.12347327782397e-15,-9.4091401336982e-15,-4.83168775652092e-07,1.39890617288745e-06,3.30588322472276e-15,5.25228380361018e-07,-9.05950431211963e-16,4.91621544725736e-15,-7.59470406383048e-16,-6.33217152653254e-15,1.15189246555073e-15,7.52483949756796e-08,-1.04049130817938e-15,2.26221485862968e-14,3.19893309152452e-16,0.408156327426237,-0.707106781186814,4.30189789430972e-15,5.1322431828955e-16,-1.05469642450245e-07,4.81742076302831e-15,7.00430679554607e-15,4.96341585590306e-15
