"","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101","t102","t103","t104","t105","t106","t107","t108","t109","t110","t111","t112","t113","t114","t115","t116","t117","t118","t119","t120","t121","t122","t123","t124","t125","t126","t127","t128","t129","t130","t131","t132","t133","t134","t135","t136","t137","t138","t139","t140","t141","t142","t143","t144","t145","t146","t147","t148","t149","t150","t151","t152","t153","t154","t155","t156","t157","t158","t159","t160","t161","t162","t163","t164","t165","t166","t167"
"t32",9.76307876642938,9.46792357480763,11.0922550466438,10.5130736032413,10.0539315667852,5.98263670768098,4.82967829167955,6.4200200064347,5.55985239567005,4.39689092313944,9.01194196378466,10.0773037355301,2.64958199323937,3.5445947349625,8.22816006309209,1.54127926000415,8.69663251397175,7.65635376425033,1.88311755589996,6.26147511142927,3.55264928232533,6.44812564048872,2.29724586151807,9.23417643300284,9.3567163794268,7.6503731547554,9.36354552226333,9.02542146715773,6.03298332860705,4.56366778004116,1.51829611484121,0,8.9316247231808,9.28842248787135,7.68134882680633,7.71804561313362,8.38298936681507,7.72952282623781,10.8040584859568,9.2238489019788,10.8040584859568,6.19022928001998,8.18252354241015,4.20443671574953,4.11167183096512,6.19022928001998,3.71366562718345,10.8040584859568,9.1731272106352,2.36153172671466,10.8040584859567,10.8040584859567,10.8040584859567,3.70595188496273,10.8040584859567,10.2365570028297,9.69560758198452,2.8333317221088,4.31412071564315,4.31412071564315,9.03837700294202,10.8040584859567,9.44950111994096,10.8040584859567,10.8040584859567,10.5565980674737,10.8040584859567,10.8040584859567,9.90530024723206,10.8040584859568,9.60439058844764,6.19022928001997,10.8040584859567,10.160245977416,10.8040584859567,10.8040584859567,6.19022928001997,10.8040584859568,10.8040584859568,10.8040584859567,6.19022928001998,10.8040584859567,10.8040584859568,10.8040584859568,4.31412071564315,4.31412071564315,9.78630815234951,10.8040584859567,10.8040584859568,10.8040584859567,9.97537113999977,5.61404256679697,5.55960986509107,10.8040584859568,10.6613925116476,4.31412071564315,10.8040584859568,10.8040584859568,10.8040584859568,10.0627262041556,4.31412071564315,10.8040584859568,10.8040584859568,6.19022928001998,5.57916913783751,4.31412071564315,10.8040584859568,6.19022928001998,10.8040584859567,10.8040584859567,10.4399653727565,10.5616233174379,4.31412071564315,6.19022928001998,6.19022928001998,10.8040584859568,10.8040584859568,4.31412071564315,4.31412071564315,6.19022928001998,6.19022928001998,10.8040584859567,10.7245973156146,4.31412071564315,10.8040584859568,10.4579309064109,10.8040584859568,4.31412071564315,4.31412071564315,6.19022928001998,4.31412071564315,4.31412071564315,10.8040584859568,10.8040584859568,8.92213981230634,10.8040584859567,10.8040584859567,10.8040584859568,10.8040584859568,10.8040584859567,10.8040584859567,10.8040584859567,10.8040584859567,10.8040584859567,10.661232003006,4.31412071564315,4.31412071564315,4.31412071564315,4.19008039979719,6.19022928001998,6.19022928001998,10.5565980674737,10.5565980674737,10.8040584859568,10.8040584859568,10.8040584859568,10.8040584859568,6.19022928001998,6.19022928001998,8.92213981230634,8.92213981230634,10.8040584859567,10.8040584859567,6.19022928001998,6.19022928001998,4.31412071564315,4.31412071564315
"t33",11.2266607291573,10.9315055375355,12.5558370093717,11.9766555659692,11.5175135295131,7.44621867040888,6.29326025440746,7.88360196916261,6.66600060931614,5.50303913678554,9.62734054717894,10.6927023189244,6.38664783429643,6.89009537134082,9.69174202582,7.43934218395141,7.50580898884546,8.09886749393183,7.96052872456465,7.97251749264021,9.63006045099001,6.89063937017022,8.37465703018275,10.6977583957307,10.8202983421547,8.0928868844369,9.80605925194483,9.46793519683924,12.1103944972717,10.6410789487058,10.3081032182457,8.9316247231808,0,3.26063172675078,8.12386255648783,8.16055934281512,8.82550309649657,8.17203655591931,9.61323496083046,3.53760795119206,11.2465722156383,12.2676404486847,8.62503727209165,10.2818478844142,10.1890829996298,12.2676404486847,9.79107679584813,11.2465722156383,5.05316952184606,10.3150514597562,4.89450504222429,4.89450504222429,4.89450504222429,11.6594716180042,4.89450504222429,4.32700355909725,3.78605413825207,10.7868514551503,12.2676404486847,12.2676404486847,7.84755347781573,9.61323496083046,5.32954343115182,11.2465722156383,11.2465722156383,12.2676404486847,11.2465722156383,11.2465722156383,10.3478139769136,11.2465722156383,10.0469043181291,12.2676404486847,9.61323496083046,8.96942245228967,9.61323496083046,9.61323496083046,12.2676404486847,11.2465722156383,11.2465722156383,9.61323496083046,12.2676404486847,11.2465722156383,11.2465722156383,11.2465722156383,12.2676404486847,12.2676404486847,5.66635046356037,9.61323496083046,11.2465722156383,4.89450504222429,4.06581769626732,11.6914537354617,11.6370210337557,5.11781753517002,4.97515156086088,12.2676404486847,6.68410079716761,6.68410079716761,11.2465722156383,10.5052399338371,12.2676404486847,11.2465722156383,11.2465722156383,12.2676404486847,11.6565803065022,12.2676404486847,9.61323496083046,12.2676404486847,4.89450504222429,4.89450504222429,10.882479102438,11.0041370471194,12.2676404486847,12.2676404486847,12.2676404486847,11.2465722156383,11.2465722156383,12.2676404486847,12.2676404486847,12.2676404486847,12.2676404486847,9.61323496083046,9.53377379048829,12.2676404486847,5.11781753517002,4.77168995562413,11.2465722156383,12.2676404486847,12.2676404486847,12.2676404486847,12.2676404486847,12.2676404486847,6.68410079716761,6.68410079716761,12.2676404486847,9.61323496083046,9.61323496083046,11.2465722156383,11.2465722156383,9.61323496083046,9.61323496083046,11.2465722156383,11.2465722156383,11.2465722156383,11.1037457326875,12.2676404486847,12.2676404486847,12.2676404486847,12.1436001328387,12.2676404486847,12.2676404486847,12.2676404486847,12.2676404486847,9.61323496083046,9.61323496083046,6.68410079716761,6.68410079716761,12.2676404486847,12.2676404486847,12.2676404486847,12.2676404486847,11.2465722156383,11.2465722156383,12.2676404486847,12.2676404486847,12.2676404486847,12.2676404486847
"t34",11.5834584938478,11.2883033022261,12.9126347740622,12.3334533306598,11.8743112942037,7.80301643509944,6.65005801909801,8.24039973385316,7.0227983740067,5.85983690147609,9.98413831186949,11.0495000836149,6.74344559898698,7.24689313603137,10.0485397905106,7.79613994864196,7.86260675353601,8.45566525862239,8.3173264892552,8.32931525733077,9.98685821568056,7.24743713486077,8.7314547948733,11.0545561604213,11.1770961068453,8.44968464912745,10.1628570166354,9.82473296152979,12.4671922619623,10.9978767133964,10.6649009829362,9.28842248787135,3.26063172675078,0,8.48066032117838,8.51735710750567,9.18230086118712,8.52883432060987,9.97003272552101,3.89440571588262,11.6033699803288,12.6244382133752,8.9818350367822,10.6386456491048,10.5458807643204,12.6244382133752,10.1478745605387,11.6033699803288,5.40996728653661,10.6718492244467,5.25130280691484,5.25130280691484,5.25130280691484,12.0162693826948,5.25130280691484,4.6838013237878,4.14285190294262,11.1436492198409,12.6244382133752,12.6244382133752,8.20435124250628,9.97003272552101,5.68634119584237,11.6033699803288,11.6033699803288,12.6244382133752,11.6033699803288,11.6033699803288,10.7046117416041,11.6033699803288,10.4037020828197,12.6244382133752,9.97003272552101,9.32622021698022,9.97003272552101,9.97003272552101,12.6244382133752,11.6033699803288,11.6033699803288,9.97003272552101,12.6244382133752,11.6033699803288,11.6033699803288,11.6033699803288,12.6244382133752,12.6244382133752,6.02314822825092,9.97003272552101,11.6033699803288,5.25130280691485,4.42261546095787,12.0482515001522,11.9938187984463,5.47461529986057,5.33194932555143,12.6244382133752,7.04089856185816,7.04089856185816,11.6033699803288,10.8620376985277,12.6244382133752,11.6033699803288,11.6033699803288,12.6244382133752,12.0133780711927,12.6244382133752,9.97003272552101,12.6244382133752,5.25130280691485,5.25130280691485,11.2392768671286,11.3609348118099,12.6244382133752,12.6244382133752,12.6244382133752,11.6033699803288,11.6033699803288,12.6244382133752,12.6244382133752,12.6244382133752,12.6244382133752,9.97003272552101,9.89057155517884,12.6244382133752,5.47461529986057,5.12848772031469,11.6033699803288,12.6244382133752,12.6244382133752,12.6244382133752,12.6244382133752,12.6244382133752,7.04089856185816,7.04089856185816,12.6244382133752,9.97003272552101,9.97003272552101,11.6033699803288,11.6033699803288,9.97003272552101,9.97003272552101,11.6033699803288,11.6033699803288,11.6033699803288,11.460543497378,12.6244382133752,12.6244382133752,12.6244382133752,12.5003978975292,12.6244382133752,12.6244382133752,12.6244382133752,12.6244382133752,9.97003272552101,9.97003272552101,7.04089856185816,7.04089856185816,12.6244382133752,12.6244382133752,12.6244382133752,12.6244382133752,11.6033699803288,11.6033699803288,12.6244382133752,12.6244382133752,12.6244382133752,12.6244382133752
"t35",9.97638483278282,9.68122964116107,11.3055611129972,10.7263796695948,10.2672376331387,6.19594277403442,5.04298435803299,6.63332607278814,5.41572471294168,4.25276324041107,8.37706465080447,9.44242642254989,5.13637193792196,5.63981947496635,8.44146612944554,6.18906628757694,7.88887034727878,6.40477091295683,6.71025282819018,6.72224159626575,8.37978455461554,2.13353097664691,7.12438113380828,9.44748249935628,9.57002244578024,3.33577849091359,5.04895085842152,2.23742437838259,10.8601186008973,9.39080305233137,9.05782732187123,7.68134882680633,8.12386255648783,8.48066032117838,0,0.438834118060389,1.37910890984216,6.47793997494431,9.99629631926378,8.41608673528583,6.48946382211494,11.0173645523102,2.16642223090893,9.03157198803975,8.93880710325533,11.0173645523102,8.54080089947367,6.48946382211494,8.36536504394224,9.0647755633817,9.99629631926378,9.99629631926378,9.99629631926378,10.4091957216298,9.99629631926378,9.42879483613674,8.88784541529156,9.53657555877583,11.0173645523102,11.0173645523102,8.23061483624906,9.99629631926378,8.64173895324799,6.48946382211494,6.48946382211494,11.0173645523102,3.80017802898384,3.80017802898384,3.88919893573084,6.48946382211494,5.28979592460583,11.0173645523102,9.99629631926378,9.35248381072299,9.99629631926378,9.99629631926378,11.0173645523102,4.78795717445553,4.78795717445553,9.99629631926378,11.0173645523102,6.48946382211494,9.55247563466325,9.55247563466325,11.0173645523102,11.0173645523102,8.97854598565654,9.99629631926378,6.24650099423259,9.99629631926378,9.16760897330681,10.4411778390872,10.3867451373813,9.99629631926378,9.85363034495465,11.0173645523102,9.99629631926378,9.99629631926378,6.48946382211494,5.7481315403138,11.0173645523102,6.24650099423259,6.24650099423259,11.0173645523102,10.4063044101277,11.0173645523102,9.99629631926378,11.0173645523102,9.99629631926378,9.99629631926378,6.12537070891474,6.24702865359606,11.0173645523102,11.0173645523102,11.0173645523102,6.48946382211494,6.48946382211494,11.0173645523102,11.0173645523102,11.0173645523102,11.0173645523102,9.99629631926378,9.91683514892162,11.0173645523102,9.99629631926378,9.6501687397179,6.48946382211494,11.0173645523102,11.0173645523102,11.0173645523102,11.0173645523102,11.0173645523102,9.99629631926378,9.99629631926378,11.0173645523102,9.99629631926378,9.99629631926378,9.55247563466325,9.55247563466325,9.99629631926378,9.99629631926378,6.48946382211494,6.48946382211494,6.48946382211494,6.34663733916417,11.0173645523102,11.0173645523102,11.0173645523102,10.8933242364642,11.0173645523102,11.0173645523102,11.0173645523102,11.0173645523102,9.99629631926378,9.99629631926378,9.99629631926378,9.99629631926378,11.0173645523102,11.0173645523102,11.0173645523102,11.0173645523102,4.78795717445553,4.78795717445553,11.0173645523102,11.0173645523102,11.0173645523102,11.0173645523102
"t36",10.0130816191101,9.71792642748836,11.3422578993245,10.7630764559221,10.303934419466,6.23263956036171,5.07968114436028,6.67002285911543,5.45242149926897,4.28946002673836,8.41376143713176,9.47912320887718,5.17306872424925,5.67651626129364,8.47816291577283,6.22576307390424,7.92556713360607,6.44146769928412,6.74694961451747,6.75893838259304,8.41648134094283,2.1702277629742,7.16107792013557,9.48417928568357,9.60671923210753,3.37247527724088,5.08564764474881,2.27412116470988,10.8968153872245,9.42749983865867,9.09452410819852,7.71804561313362,8.16055934281512,8.51735710750567,0.438834118060389,0,1.41580569616945,6.51463676127161,10.0329931055911,8.45278352161312,6.52616060844224,11.0540613386375,2.20311901723622,9.06826877436704,8.97550388958262,11.0540613386375,8.57749768580096,6.52616060844223,8.40206183026953,9.10147234970899,10.0329931055911,10.0329931055911,10.0329931055911,10.4458925079571,10.0329931055911,9.46549162246403,8.92454220161885,9.57327234510313,11.0540613386375,11.0540613386375,8.26731162257635,10.0329931055911,8.67843573957529,6.52616060844223,6.52616060844223,11.0540613386375,3.83687481531113,3.83687481531113,3.92589572205813,6.52616060844223,5.32649271093312,11.0540613386375,10.0329931055911,9.38918059705028,10.0329931055911,10.0329931055911,11.0540613386375,4.82465396078282,4.82465396078282,10.0329931055911,11.0540613386375,6.52616060844223,9.58917242099054,9.58917242099054,11.0540613386375,11.0540613386375,9.01524277198384,10.0329931055911,6.28319778055988,10.0329931055911,9.2043057596341,10.4778746254145,10.4234419237086,10.0329931055911,9.89032713128194,11.0540613386375,10.0329931055911,10.0329931055911,6.52616060844223,5.78482832664109,11.0540613386375,6.28319778055988,6.28319778055988,11.0540613386375,10.443001196455,11.0540613386375,10.0329931055911,11.0540613386375,10.0329931055911,10.0329931055911,6.16206749524203,6.28372543992335,11.0540613386375,11.0540613386375,11.0540613386375,6.52616060844223,6.52616060844223,11.0540613386375,11.0540613386375,11.0540613386375,11.0540613386375,10.0329931055911,9.95353193524891,11.0540613386375,10.0329931055911,9.68686552604519,6.52616060844223,11.0540613386375,11.0540613386375,11.0540613386375,11.0540613386375,11.0540613386375,10.0329931055911,10.0329931055911,11.0540613386375,10.0329931055911,10.0329931055911,9.58917242099054,9.58917242099054,10.0329931055911,10.0329931055911,6.52616060844223,6.52616060844223,6.52616060844223,6.38333412549146,11.0540613386375,11.0540613386375,11.0540613386375,10.9300210227915,11.0540613386375,11.0540613386375,11.0540613386375,11.0540613386375,10.0329931055911,10.0329931055911,10.0329931055911,10.0329931055911,11.0540613386375,11.0540613386375,11.0540613386375,11.0540613386375,4.82465396078282,4.82465396078282,11.0540613386375,11.0540613386375,11.0540613386375,11.0540613386375
"t37",10.6780253727916,10.3828701811698,12.007201653006,11.4280202096035,10.9688781731474,6.89758331404316,5.74462489804173,7.33496661279688,6.11736525295042,4.95440378041981,9.07870519081321,10.1440669625586,5.8380124779307,6.34146001497509,9.14310666945428,6.89070682758569,8.59051088728752,7.10641145296557,7.41189336819892,7.42388213627449,9.08142509462428,2.83517151665565,7.82602167381702,10.149123039365,10.271662985789,4.03741903092234,5.75059139843026,2.93906491839134,11.561759140906,10.0924435923401,9.75946786187997,8.38298936681507,8.82550309649657,9.18230086118712,1.37910890984216,1.41580569616945,0,7.17958051495306,10.6979368592725,9.11772727529457,7.19110436212369,11.7190050923189,2.86806277091767,9.73321252804849,9.64044764326407,11.7190050923189,9.24244143948241,7.19110436212368,9.06700558395098,9.76641610339044,10.6979368592725,10.6979368592725,10.6979368592725,11.1108362616385,10.6979368592725,10.1304353761455,9.5894859553003,10.2382160987846,11.7190050923189,11.7190050923189,8.9322553762578,10.6979368592725,9.34337949325674,7.19110436212368,7.19110436212368,11.7190050923189,3.93134069999554,3.93134069999554,4.59083947573958,7.19110436212368,5.99143646461458,11.7190050923189,10.6979368592725,10.0541243507317,10.6979368592725,10.6979368592725,11.7190050923189,5.48959771446427,5.48959771446427,10.6979368592725,11.7190050923189,7.19110436212368,10.254116174672,10.254116174672,11.7190050923189,11.7190050923189,9.68018652566529,10.6979368592725,6.94814153424133,10.6979368592725,9.86924951331555,11.1428183790959,11.08838567739,10.6979368592725,10.5552708849634,11.7190050923189,10.6979368592725,10.6979368592725,7.19110436212368,6.44977208032254,11.7190050923189,6.94814153424133,6.94814153424133,11.7190050923189,11.1079449501365,11.7190050923189,10.6979368592725,11.7190050923189,10.6979368592725,10.6979368592725,6.82701124892348,6.9486691936048,11.7190050923189,11.7190050923189,11.7190050923189,7.19110436212368,7.19110436212368,11.7190050923189,11.7190050923189,11.7190050923189,11.7190050923189,10.6979368592725,10.6184756889304,11.7190050923189,10.6979368592725,10.3518092797266,7.19110436212368,11.7190050923189,11.7190050923189,11.7190050923189,11.7190050923189,11.7190050923189,10.6979368592725,10.6979368592725,11.7190050923189,10.6979368592725,10.6979368592725,10.254116174672,10.254116174672,10.6979368592725,10.6979368592725,7.19110436212368,7.19110436212368,7.19110436212368,7.04827787917291,11.7190050923189,11.7190050923189,11.7190050923189,11.594964776473,11.7190050923189,11.7190050923189,11.7190050923189,11.7190050923189,10.6979368592725,10.6979368592725,10.6979368592725,10.6979368592725,11.7190050923189,11.7190050923189,11.7190050923189,11.7190050923189,5.48959771446427,5.48959771446427,11.7190050923189,11.7190050923189,11.7190050923189,11.7190050923189
"t38",10.0245588322143,9.72940364059255,11.3537351124287,10.7745536690263,10.3154116325702,6.2441167734659,5.09115835746447,6.68150007221963,5.46389871237316,4.30093723984255,8.42523865023595,9.49060042198137,5.18454593735345,5.68799347439784,8.48964012887702,6.23724028700843,7.93704434671027,3.12662793192305,6.75842682762166,6.77041559569723,8.42795855404703,5.24471678862671,7.17255513323977,9.49565649878776,9.61819644521173,6.44696430289339,8.16013667040131,7.82201261529572,10.9082926003287,9.43897705176286,9.10600132130271,7.72952282623781,8.17203655591931,8.52883432060987,6.47793997494431,6.51463676127161,7.17958051495306,0,10.0444703186953,8.46426073471732,9.60064963409474,11.0655385517417,6.97911469054814,9.07974598747123,8.98698110268682,11.0655385517417,8.58897489890515,9.60064963409474,8.41353904337372,9.11294956281319,10.0444703186953,10.0444703186953,10.0444703186953,10.4573697210613,10.0444703186953,9.47696883556822,8.93601941472304,9.58474955820732,11.0655385517417,11.0655385517417,8.27878883568054,10.0444703186953,8.68991295267948,9.60064963409473,9.60064963409473,11.0655385517417,9.60064963409473,9.60064963409473,8.70189139537005,9.60064963409474,8.40098173658563,11.0655385517417,10.0444703186953,9.40065781015447,10.0444703186953,10.0444703186953,11.0655385517417,9.60064963409474,9.60064963409474,10.0444703186953,11.0655385517417,9.60064963409473,3.17721644260697,3.17721644260697,11.0655385517417,11.0655385517417,9.02671998508803,10.0444703186953,9.60064963409474,10.0444703186953,9.21578297273829,10.4893518385187,10.4349191368128,10.0444703186953,9.90180434438613,11.0655385517417,10.0444703186953,10.0444703186953,9.60064963409474,8.85931735229359,11.0655385517417,9.60064963409474,9.60064963409474,11.0655385517417,10.4544784095592,11.0655385517417,10.0444703186953,11.0655385517417,10.0444703186953,10.0444703186953,9.23655652089453,9.35821446557586,11.0655385517417,11.0655385517417,11.0655385517417,9.60064963409474,9.60064963409474,11.0655385517417,11.0655385517417,11.0655385517417,11.0655385517417,10.0444703186953,9.9650091483531,11.0655385517417,10.0444703186953,9.69834273914939,9.60064963409474,11.0655385517417,11.0655385517417,11.0655385517417,11.0655385517417,11.0655385517417,10.0444703186953,10.0444703186953,11.0655385517417,10.0444703186953,10.0444703186953,3.17721644260698,3.17721644260698,10.0444703186953,10.0444703186953,9.60064963409473,9.60064963409473,9.60064963409473,9.45782315114396,11.0655385517417,11.0655385517417,11.0655385517417,10.9414982358957,11.0655385517417,11.0655385517417,11.0655385517417,11.0655385517417,10.0444703186953,10.0444703186953,10.0444703186953,10.0444703186953,11.0655385517417,11.0655385517417,11.0655385517417,11.0655385517417,9.60064963409474,9.60064963409474,11.0655385517417,11.0655385517417,11.0655385517417,11.0655385517417
"t39",13.0990944919332,12.8039393003115,14.4282707721477,13.8490893287452,13.3899472922891,9.31865243318484,8.16569401718341,9.75603573193857,8.5384343720921,7.37547289956149,11.4997743099549,12.5651360817003,8.25908159707238,8.76252913411678,11.564175788596,9.31177594672737,7.52668922821677,9.97130125670779,9.8329624873406,9.84495125541617,11.502494213766,8.76307313294618,10.2470907929587,12.5701921585067,12.6927321049307,9.96532064721286,11.6784930147208,11.3403689596152,13.9828282600477,12.5135127114818,12.1805369810216,10.8040584859568,9.61323496083046,9.97003272552101,9.99629631926378,10.0329931055911,10.6979368592725,10.0444703186953,0,9.90545913962847,13.1190059784142,14.1400742114606,10.4974710348676,12.1542816471902,12.0615167624058,14.1400742114606,11.6635105586241,13.1190059784142,9.85473744828487,12.1874852225321,11.4856687236064,11.4856687236064,11.4856687236064,13.5319053807802,11.4856687236064,10.9181672404794,10.3772178196342,12.6592852179263,14.1400742114606,14.1400742114606,4.44467145072485,6.21035293373957,10.1311113575906,13.1190059784142,13.1190059784142,14.1400742114606,13.1190059784142,13.1190059784142,12.2202477396895,13.1190059784142,11.9193380809051,14.1400742114606,6.21035293373957,5.56654042519878,6.21035293373957,6.21035293373957,14.1400742114606,13.1190059784142,13.1190059784142,6.21035293373957,14.1400742114606,13.1190059784142,13.1190059784142,13.1190059784142,14.1400742114606,14.1400742114606,10.4679183899992,6.21035293373957,13.1190059784142,11.4856687236064,10.6569813776494,13.5638874982376,13.5094547965317,11.4856687236064,11.3430027492973,14.1400742114606,11.4856687236064,11.4856687236064,13.1190059784142,12.3776736966131,14.1400742114606,13.1190059784142,13.1190059784142,14.1400742114606,13.5290140692781,14.1400742114606,6.21035293373958,14.1400742114606,11.4856687236064,11.4856687236064,12.754912865214,12.8765708098953,14.1400742114606,14.1400742114606,14.1400742114606,13.1190059784142,13.1190059784142,14.1400742114606,14.1400742114606,14.1400742114606,14.1400742114606,6.21035293373958,6.13089176339741,14.1400742114606,11.4856687236064,11.1395411440605,13.1190059784142,14.1400742114606,14.1400742114606,14.1400742114606,14.1400742114606,14.1400742114606,11.4856687236064,11.4856687236064,14.1400742114606,6.21035293373958,6.21035293373958,13.1190059784142,13.1190059784142,6.21035293373957,6.21035293373957,13.1190059784142,13.1190059784142,13.1190059784142,12.9761794954634,14.1400742114606,14.1400742114606,14.1400742114606,14.0160338956146,14.1400742114606,14.1400742114606,14.1400742114606,14.1400742114606,6.21035293373958,6.21035293373958,11.4856687236064,11.4856687236064,14.1400742114606,14.1400742114606,14.1400742114606,14.1400742114606,13.1190059784142,13.1190059784142,14.1400742114606,14.1400742114606,14.1400742114606,14.1400742114606
"t40",11.5188849079553,11.2237297163335,12.8480611881697,12.2688797447672,11.8097377083112,7.73844284920689,6.58548443320546,8.17582614796061,6.95822478811415,5.79526331558354,9.91956472597694,10.9849264977224,6.67887201309443,7.18231955013882,9.983966204618,7.73156636274941,7.79803316764346,8.39109167272984,8.25275290336265,8.26474167143822,9.92228462978801,7.18286354896822,8.66688120898075,10.9899825745287,11.1125225209527,8.38511106323491,10.0982834307428,9.76015937563724,12.4026186760697,10.9333031275038,10.6003273970437,9.2238489019788,3.53760795119206,3.89440571588262,8.41608673528583,8.45278352161312,9.11772727529457,8.46426073471732,9.90545913962847,0,11.5387963944363,12.5598646274827,8.91726145088966,10.5740720632122,10.4813071784278,12.5598646274827,10.0833009746461,11.5387963944363,5.34539370064406,10.6072756385542,5.41004171396802,5.41004171396802,5.41004171396802,11.9516957968022,5.41004171396802,4.84254023084097,4.30159080999579,11.0790756339483,12.5598646274827,12.5598646274827,8.13977765661373,9.90545913962846,5.62176760994982,11.5387963944363,11.5387963944363,12.5598646274827,11.5387963944363,11.5387963944363,10.6400381557116,11.5387963944363,10.3391284969271,12.5598646274827,9.90545913962846,9.26164663108767,9.90545913962846,9.90545913962846,12.5598646274827,11.5387963944363,11.5387963944363,9.90545913962846,12.5598646274827,11.5387963944363,11.5387963944363,11.5387963944363,12.5598646274827,12.5598646274827,5.95857464235837,9.90545913962846,11.5387963944363,5.41004171396802,4.58135436801104,11.9836779142597,11.9292452125538,4.3382057159592,4.19553974165007,12.5598646274827,6.97632497596561,6.97632497596561,11.5387963944363,10.7974641126351,12.5598646274827,11.5387963944363,11.5387963944363,12.5598646274827,11.9488044853002,12.5598646274827,9.90545913962846,12.5598646274827,5.41004171396802,5.41004171396802,11.174703281236,11.2963612259174,12.5598646274827,12.5598646274827,12.5598646274827,11.5387963944363,11.5387963944363,12.5598646274827,12.5598646274827,12.5598646274827,12.5598646274827,9.90545913962846,9.82599796928629,12.5598646274827,4.3382057159592,3.99207813641332,11.5387963944363,12.5598646274827,12.5598646274827,12.5598646274827,12.5598646274827,12.5598646274827,6.97632497596561,6.97632497596561,12.5598646274827,9.90545913962846,9.90545913962846,11.5387963944363,11.5387963944363,9.90545913962846,9.90545913962846,11.5387963944363,11.5387963944363,11.5387963944363,11.3959699114855,12.5598646274827,12.5598646274827,12.5598646274827,12.4358243116367,12.5598646274827,12.5598646274827,12.5598646274827,12.5598646274827,9.90545913962846,9.90545913962846,6.97632497596561,6.97632497596561,12.5598646274827,12.5598646274827,12.5598646274827,12.5598646274827,11.5387963944363,11.5387963944363,12.5598646274827,12.5598646274827,12.5598646274827,12.5598646274827
"t41",13.0990944919332,12.8039393003115,14.4282707721477,13.8490893287452,13.3899472922891,9.31865243318484,8.16569401718341,9.75603573193857,8.5384343720921,7.37547289956149,11.4997743099549,12.5651360817003,8.25908159707238,8.76252913411678,11.564175788596,9.31177594672737,11.0115800064292,9.52748057210726,9.8329624873406,9.84495125541617,11.502494213766,4.98971442574778,10.2470907929587,12.5701921585067,12.6927321049307,6.19196194001446,7.90513430752239,7.83353646246635,13.9828282600477,12.5135127114818,12.1805369810216,10.8040584859568,11.2465722156383,11.6033699803288,6.48946382211494,6.52616060844224,7.19110436212369,9.60064963409474,13.1190059784142,11.5387963944363,0,14.1400742114606,6.99063853771877,12.1542816471902,12.0615167624058,14.1400742114606,11.6635105586241,9.34564727121581,11.4880747030927,12.1874852225321,13.1190059784142,13.1190059784142,13.1190059784142,13.5319053807802,13.1190059784142,12.5515044952872,12.010555074442,12.6592852179263,14.1400742114606,14.1400742114606,11.3533244953995,13.1190059784142,11.7644486123984,7.8762713220178,9.34564727121581,14.1400742114606,9.61217348126536,9.61217348126536,8.71341524254068,5.84767624273036,4.64800834522125,14.1400742114606,13.1190059784142,12.4751934698734,13.1190059784142,13.1190059784142,14.1400742114606,9.61217348126537,9.61217348126537,13.1190059784142,14.1400742114606,5.84767624273036,12.6751852938137,12.6751852938137,14.1400742114606,14.1400742114606,12.101255644807,13.1190059784142,9.61217348126537,13.1190059784142,12.2903186324572,13.5638874982376,13.5094547965317,13.1190059784142,12.9763400041051,14.1400742114606,13.1190059784142,13.1190059784142,9.34564727121581,8.60431498941467,14.1400742114606,9.61217348126537,9.61217348126537,14.1400742114606,13.5290140692781,14.1400742114606,13.1190059784142,14.1400742114606,13.1190059784142,13.1190059784142,7.5121782088176,7.63383615349892,14.1400742114606,14.1400742114606,14.1400742114606,5.84767624273036,5.84767624273036,14.1400742114606,14.1400742114606,14.1400742114606,14.1400742114606,13.1190059784142,13.039544808072,14.1400742114606,13.1190059784142,12.7728783988683,7.8762713220178,14.1400742114606,14.1400742114606,14.1400742114606,14.1400742114606,14.1400742114606,13.1190059784142,13.1190059784142,14.1400742114606,13.1190059784142,13.1190059784142,12.6751852938137,12.6751852938137,13.1190059784142,13.1190059784142,7.8762713220178,7.8762713220178,7.8762713220178,7.73344483906703,14.1400742114606,14.1400742114606,14.1400742114606,14.0160338956146,14.1400742114606,14.1400742114606,14.1400742114606,14.1400742114606,13.1190059784142,13.1190059784142,13.1190059784142,13.1190059784142,14.1400742114606,14.1400742114606,14.1400742114606,14.1400742114606,9.61217348126537,9.61217348126537,14.1400742114606,14.1400742114606,14.1400742114606,14.1400742114606
