"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107"
"t108",-0.0610875651948793,-0.0613504459447002,0.00972555239335799,0.0268482775831736,0.0552371552567669,-0.124899468747193,0.00378558949776349,0.0581890364018477,-0.0102918230445996,-0.000854663506523633,-0.459680431265627,-0.0687029774330992,5.30774502115064e-16,0.0155943617637433,-0.0099227065637187,0.00565335654364522,0.0169685388690631,9.81684351863965e-13,-0.00699074030730933,0.0126015084867675,-0.000130578836241398,6.90030547642793e-18,5.87956296124162e-17,0.0134203689163522,-0.0143409805866258,0.048988241325082,-0.0010744795214709,0.00994104175523808,-0.343234999377181,0.179227465449085,-1.01420394989432e-15,0.0147409321280174,6.07153216591882e-17,5.84601811404184e-16,-1.11401773222886e-15,-2.70269917557187e-15,-3.65159291693118e-16,-0.000532188819581635,0.000648841712618406,-0.0135198853333305,-0.00428010804881629,-0.0183755216394701,3.15052307551081e-05,-0.0119663072976164,5.70255349290234e-05,-0.00804079654149155,0.000702757074925139,0.02571757552437,0.00161577059178855,-0.000363781631881315,0.00310855765151036,0.000710907087596261,0.00910052508733507,-0.00213086166193552,-0.0101933782234857,-0.295446605948789,-0.0343362320548942,2.38964826216231e-13,9.4873423790237e-05,0.00518062878486763,6.70740216451289e-05,-0.0149887700684255,-5.45754962428608e-08,-2.38580739233097e-14,-3.31006081113865e-16,0.00279742333847916,-5.71708855237477e-06,0.000202833970603953,-1.00961746382806e-06,0.000535356894287513,0.0480068718197114,0.0355045646778117,0.0383847846136284,-0.210956468678546,0.0027150052819204,-0.128602465711986,-0.0691985901092858,-0.0970662198107762,0.0889600321296138,0.0625418869588793,-0.145740185264727,0.22621473323923,-0.0651697450107499,0.12293169489844,-0.0452845240718448,-0.129098072929978,0.0468920446105839,0.0395312792921853,0.0224780684622117,0.038419415133171,0.0819643390634639,-0.0381993990120009,-0.0864080694020877,0.155319038695969,0.273817941815585,-0.0900849080989184,-0.303717269161847,-0.0254012448131787,-0.100027876929233,0.0134994738072868,-0.139844939082783,-0.120654568148002,0.0303036689427217,-0.00927108413281471,0.0759652349815879,-0.121247020396628,0.100589118059326
"t109",-0.0610875651948794,-0.0613504459447002,0.00972555239335783,0.0268482775831737,0.055237155256767,-0.124899468747193,0.00378558949776353,0.0581890364018477,-0.0102918230445997,-0.00085466350652372,-0.459680431265627,-0.0687029774330992,5.38936304799653e-16,0.0155943617637439,-0.00992270656371883,0.00565335654364544,0.0169685388690635,9.81743332462148e-13,-0.00699074030730913,0.0126015084867675,-0.000130578836240985,-1.93797888333938e-17,-2.00741934384084e-17,0.0134203689163534,-0.0143409805866257,0.0489882413250817,-0.00107447952147071,0.00994104175523659,-0.343234999377181,0.179227465449086,-1.03864375192307e-15,0.0147409321280176,2.37657116208823e-16,8.1748843805407e-16,-1.03140152668546e-15,-2.50407333757252e-15,-5.88071258356138e-16,-0.000532188819581121,0.000648841712619428,-0.0135198853333319,-0.00428010804881666,-0.0183755216394682,3.15052307525336e-05,-0.0119663072976155,5.70255349262149e-05,-0.00804079654149174,0.000702757074924913,0.0257175755243644,0.00161577059178494,-0.000363781631880659,0.00310855765151096,0.000710907087598119,0.00910052508733519,-0.00213086166193689,-0.0101933782234864,-0.2954466059488,-0.0343362320548958,2.3906285748779e-13,9.48734237924659e-05,0.00518062878486801,6.70740216440549e-05,-0.0149887700684263,-5.45755015369192e-08,-2.34297167097402e-14,8.19000085982529e-16,0.00279742333847937,-5.71708855435756e-06,0.000202833970601577,-1.009617465017e-06,0.000535356894286094,-0.0480068718197109,-0.0355045646778108,-0.038384784613628,0.210956468678544,-0.00271500528191962,0.128602465711984,0.0691985901092862,0.0970662198107748,-0.0889600321296138,-0.0625418869588781,0.145740185264725,-0.226214733239228,0.0651697450107491,-0.122931694898437,0.0452845240718439,0.129098072929979,-0.0468920446105833,-0.0395312792921849,-0.0224780684622114,-0.0384194151331703,-0.0819643390634625,0.0381993990120015,0.0864080694020879,-0.155319038695968,-0.273817941815584,0.0900849080989171,0.303717269161847,0.0254012448131778,0.100027876929233,-0.0134994738072867,0.139844939082782,0.120654568148003,-0.0303036689427212,0.00927108413281396,-0.0759652349815865,0.121247020396626,-0.100589118059325
"t79",-0.0601297567025106,-0.0593119102485275,0.00908619404608792,0.0246558144655771,0.049707141649667,-0.108556327550694,0.00319036657653784,0.0478299018818146,-0.00843437730595694,-0.000683370125325543,-0.3318854164582,-0.0441286549786635,2.55941247990412e-16,0.00874376985067022,-0.00472613873225567,0.00267862536192029,0.00565854300376637,3.27562196117404e-13,-0.0020194548477851,0.00209680932865538,-2.14766806568203e-05,-2.01384321657856e-16,-8.3335279379454e-17,-0.00402423339944565,0.00508687579303401,-0.0210377332283296,0.00132889968093716,-0.0133481009921363,0.501907374071785,-0.280608808878271,1.41377793339465e-15,-0.0846466617181572,-5.23019128007007e-16,-1.27838278157766e-15,2.18520947864453e-15,5.22455342877315e-15,1.53002610581154e-15,-0.00617121031907835,0.00289750161636416,-0.0534373115727564,-0.0129935820888065,-0.033760223629995,5.60592194905171e-05,-0.020543545409267,7.78979270141048e-05,-0.00819000455349203,0.000655578473038189,0.0215046581782248,0.00106112901569825,-0.000235770512393603,0.00196794368452794,0.00031584488930393,0.00384311093283231,-0.000846332431732655,-0.00380903053376695,-0.101201995117703,-0.01089619452851,8.0935061805996e-14,2.84051145431402e-05,0.00137203258752418,1.25695012591106e-05,-0.00252054175065729,-4.43865551842826e-09,-8.62730110182269e-15,-4.38069336047583e-18,-0.0010628267540821,3.24619436134401e-06,-0.000166332037827958,1.22127676118844e-06,-0.00077448208303323,-0.0467289799407737,-0.0208196949544585,0.0210730927337843,0.0854695133602601,-0.0356471280145696,0.0132757470815797,-0.00368646517222588,-0.130478293675688,0.129286042462386,0.106262495496643,0.0857384446034947,-0.0325649265120161,-0.0126923837429694,0.049876720062097,0.118807340848375,-0.0826403049047304,0.344909984500711,0.127053238941065,0.0332712745317457,0.0155793419877903,-0.0482432395986386,-0.05780546113009,-0.0605311945935642,0.0239199935555273,-0.344340886268854,-0.095935168547782,-0.00624422674002095,-0.114484473045352,-0.040413975111622,-0.168929418561225,-0.0169841792706342,0.0533537528268704,0.0503231185112662,0.0406485164977469,0.159132914013303,-0.172917148472421,0.176474378898201
"t80",-0.0601297567025106,-0.0593119102485276,0.00908619404608788,0.0246558144655771,0.049707141649667,-0.108556327550694,0.00319036657653789,0.0478299018818147,-0.00843437730595694,-0.000683370125325578,-0.331885416458201,-0.0441286549786639,3.63663342999941e-16,0.00874376985067018,-0.00472613873225579,0.00267862536192047,0.00565854300376651,3.2731564854338e-13,-0.00201945484778504,0.00209680932865543,-2.1476680656999e-05,-5.25266382081513e-17,-1.27526594490178e-16,-0.00402423339944561,0.00508687579303402,-0.0210377332283297,0.0013288996809374,-0.0133481009921368,0.501907374071789,-0.280608808878273,1.59568147908414e-15,-0.084646661718158,-4.92661467177413e-16,-1.0209931858296e-15,1.76220800104931e-15,5.14215406366425e-15,1.55648063882019e-15,-0.00617121031907877,0.00289750161636482,-0.0534373115727572,-0.0129935820888068,-0.0337602236299958,5.60592194908252e-05,-0.0205435454092683,7.78979270148624e-05,-0.00819000455349247,0.000655578473037993,0.0215046581782249,0.00106112901569888,-0.000235770512393642,0.00196794368452841,0.000315844889304763,0.00384311093283237,-0.000846332431733222,-0.00380903053376764,-0.101201995117709,-0.010896194528512,8.20416759008321e-14,2.84051145421113e-05,0.00137203258752567,1.25695012604453e-05,-0.00252054175065687,-4.43865589332377e-09,-7.29587008779238e-15,8.75807081641491e-17,-0.00106282675408086,3.24619436170234e-06,-0.000166332037827944,1.22127676384766e-06,-0.000774482083033544,0.0467289799407734,0.0208196949544586,-0.021073092733784,-0.0854695133602605,0.0356471280145693,-0.0132757470815792,0.0036864651722257,0.130478293675687,-0.129286042462386,-0.106262495496642,-0.0857384446034944,0.0325649265120165,0.0126923837429691,-0.0498767200620962,-0.118807340848374,0.0826403049047294,-0.344909984500709,-0.127053238941064,-0.0332712745317452,-0.0155793419877902,0.0482432395986385,0.0578054611300897,0.0605311945935639,-0.0239199935555267,0.344340886268852,0.0959351685477814,0.00624422674002074,0.114484473045351,0.0404139751116216,0.168929418561224,0.0169841792706347,-0.0533537528268694,-0.0503231185112658,-0.0406485164977459,-0.159132914013302,0.172917148472419,-0.1764743788982
"t3",-0.0593763374811589,0.022348422160571,0.0143053400988626,0.0297218686461277,0.0726538477304199,-0.0167795302379631,0.0220986694311823,-0.000243704550718646,0.00340164027445758,-0.000468259658825919,-0.0385875283524,0.0539042921511416,-4.77407626370309e-16,-0.00530667714215504,0.000658229995793279,-0.00325979959348199,-0.0414660854713877,-2.39949726754674e-12,0.0179337443667856,-0.0127621942921644,0.00013262989174178,-1.65197166887899e-16,2.15065582417518e-17,-0.0229536611950357,0.0280286715664971,-0.142643488314262,0.000355776091732747,-0.00529672552914395,0.0348517683662982,-0.014506392737093,-7.40255438597702e-16,0.0267500942858002,-6.24500451351651e-16,1.54498809579184e-15,-2.48932818802672e-15,-7.63278329429795e-15,-5.62050406216485e-16,0.021876195022643,-0.018482486263468,0.405680593344721,0.275555144958393,0.272832171669761,-0.00816541737094147,0.565408826578609,0.013063522948576,0.0619844020960668,-0.0026327076220879,-0.513124600548171,-0.0846042501121897,0.022214473595498,-0.0425816627031175,0.0105302788600101,0.0892667990550843,-0.0120990307464524,0.0170322422195599,-0.0666312267408676,-0.00292774763644604,6.39243226857859e-14,-0.00021869310552644,0.0235251224064498,4.50873692406939e-05,-0.151181315134098,1.26365940373831e-06,-8.48247654994156e-15,-6.9513919526314e-16,-0.00807979693835258,0.000166413815094023,0.0187787475720305,3.87374949134133e-05,-0.00312790341645797,4.15466272496445e-16,1.23056946577105e-15,4.29777741173254e-16,-6.52256026967279e-16,-6.35342473076506e-17,-1.60982338570648e-15,1.40122288772027e-15,6.11490025281825e-17,-3.07913416985883e-16,-2.21610924056037e-16,-1.45543299634454e-15,1.61177494961695e-15,-5.98479599211998e-16,8.59989163215502e-16,1.45662561873428e-16,-7.09718742109011e-16,-3.21791204793698e-16,-4.02455846426619e-16,-5.49039980146659e-16,-3.92047505570758e-16,5.98479599211998e-17,3.83807569059869e-16,-5.91323864873594e-16,-5.82053936298843e-16,1.45499931547555e-15,-6.77843198237937e-16,-7.58941520739853e-16,3.34801630863524e-16,-4.59701721133854e-17,-1.83013326715553e-16,-5.43835809718729e-16,-6.69603261727048e-16,2.05261155294956e-15,-5.58580959264532e-16,2.73435787900844e-16,-5.47305256670683e-16,7.65013052905772e-16
"t6",-0.0915480058071222,0.122591394583184,-0.0124489905119186,-0.0118671973087279,-0.00686205771407769,0.00578995367417763,0.000234163561444955,-3.01734717960847e-05,0.000461229297910079,-0.000106762767955008,-0.027970465650682,0.324036683595069,-2.85896950389542e-15,0.00709320229924511,-0.000384678673495428,0.00186790056756209,-0.0311852176247491,-1.80193815597918e-12,0.224025716211302,0.00835071885116948,-8.6233835640168e-05,-1.12069288961567e-16,1.11428934334566e-16,0.0141288181011693,-0.0194853936963801,0.126483404735265,5.77883755217561e-05,-0.00404986344303887,0.00354104461017741,-0.0012605807544402,5.68157553286902e-16,0.000149045844490481,-1.3834419720915e-16,1.05384451165591e-16,1.00451331280782e-16,-3.15936513062276e-16,-2.71050543121376e-17,3.06419800558352e-05,-0.000193828708250475,0.00570642965404249,0.00890336299087153,0.00842730614599655,-0.000290677473813911,0.0233349832192467,0.00142423853707342,-0.0151641527669693,0.000267493329705662,0.015946662394509,-0.0356028010241635,0.0155007041713673,0.550040379122414,0.000154898649608801,0.00589291793923614,-0.00258494399867496,-0.379386268763147,0.0102034847089724,-2.80929356926956e-05,-4.60195413109885e-13,-3.7339397555727e-05,-0.584120894511018,0.000186048159341038,-0.0522414414442772,-3.98527053759934e-08,-3.88170056603908e-14,-1.794561752315e-15,0.000327800873823525,-5.9660167509949e-06,0.00291147328798675,-9.51277587439917e-07,6.95785876115435e-05,-6.48678159798077e-16,2.31284717940039e-15,5.42805817654868e-16,-7.13621869929959e-16,-5.15673658288418e-16,-9.64939933512099e-16,3.19330065862156e-15,1.08328060063889e-15,-3.2085879092536e-15,-2.18412527647205e-15,2.70183181383388e-16,2.09793120375945e-16,8.28493090104798e-16,6.80065812691533e-17,-3.73751593910066e-16,1.60442270363478e-15,-1.93990873711969e-15,2.12330153459561e-15,9.3566647485499e-17,-7.56122595091391e-16,3.89879101225787e-16,-3.21628574467825e-16,2.04461556192748e-15,-1.38625412147639e-15,7.30264373277612e-16,-1.76611112887026e-15,-1.374280463734e-15,-3.30031141304588e-16,1.15912054260425e-15,1.05709711817337e-16,1.4660581776349e-15,2.02095284951298e-15,-3.17215871625809e-15,2.90349341791618e-15,-9.5214634787677e-16,-4.80811137432147e-15,4.09069479678781e-15
"t33",-0.0925082657211862,0.125326919484763,-0.0130024412949137,-0.0125247649255182,-0.00733000786256474,0.00630928093873749,0.000259536001278547,-3.38904595996244e-05,0.000518857258364146,-0.000121633895436793,-0.0334540984485339,0.406935578316166,-3.76142754767993e-15,0.00935248688823252,-0.000532693155123241,0.0025903018495397,-0.046774272728227,-2.70276336034048e-12,0.3442227647188,0.0136845087944664,-0.000141452951720439,1.65074298583677e-16,1.86797943393177e-17,0.0288853425248415,-0.0407934334173259,0.27330994848245,0.000168088101617821,-0.0121856351276571,0.0110566189310511,-0.00406019676076688,1.59087116411283e-15,0.00108962647567623,-4.0766001685455e-16,-4.19911501403636e-16,4.74717921222778e-16,1.23989360445442e-15,-1.66967134562768e-16,-0.000310868653865155,0.000605835027728751,-0.0150750450623425,-0.0161309251317481,-0.00754710020244658,0.000250114053099641,-0.0192223622985601,-0.000916187298746844,0.00767665035165276,-0.000127936637845379,-0.00716358565484852,0.0142994082553469,-0.00619318567635816,-0.217776491945058,-5.49184658787105e-05,-0.00206352702457325,0.000892528761865784,0.129295777609264,-0.00341831018092007,9.28319130999271e-06,1.48897002287848e-13,1.22195418145621e-05,0.187649760917,-5.73852379836412e-05,0.0159542005725563,1.16466321224829e-08,1.17561590817334e-14,6.64666029153652e-16,-7.74502484663774e-05,1.30462794147674e-06,-0.000578002180691163,1.64976534081985e-07,-1.11950412826044e-05,0.0504260388459412,0.0134599521791737,0.0507896327323636,0.0587356734523404,0.117213960220098,-0.0427928903039554,-0.117394852474217,-0.124264867989498,0.100564782249019,0.138316249254408,-0.120627265110395,0.179925087275946,-0.022724466681797,0.106084383581386,0.0423648264528061,-0.0396239042301134,0.140989087271682,-0.222188418669572,0.00166677529500008,-0.000997104891554074,0.0272117172602296,0.0675400790313688,-0.146006934641552,-0.0129192626616904,-0.129518504839137,0.061252298987362,0.118649566008075,0.00565124493748395,-0.0457809370251919,-0.026662821041165,-0.0331613784899979,-0.111025556473047,0.148885407577401,0.00537227170188061,-0.0266396718253606,0.312709463754556,-0.295889166489317
"t34",-0.0925082657211863,0.125326919484763,-0.0130024412949137,-0.0125247649255182,-0.00733000786256472,0.00630928093873746,0.000259536001278531,-3.38904595997244e-05,0.000518857258364035,-0.000121633895436801,-0.0334540984485339,0.406935578316167,-4.01222069402587e-15,0.00935248688823266,-0.00053269315512327,0.00259030184953975,-0.0467742727282269,-2.70302898987274e-12,0.344222764718801,0.0136845087944664,-0.000141452951720427,1.74384609793363e-16,-1.75602019101499e-16,0.0288853425248419,-0.0407934334173263,0.273309948482451,0.000168088101617893,-0.0121856351276571,0.0110566189310511,-0.00406019676076675,2.35098707350763e-15,0.00108962647567588,-4.08527378592538e-16,-4.17743097058665e-16,3.95896423283082e-16,1.55648063882019e-15,2.8796409701215e-16,-0.000310868653865173,0.000605835027728493,-0.0150750450623433,-0.0161309251317478,-0.00754710020244709,0.000250114053099552,-0.0192223622985606,-0.000916187298746281,0.00767665035165319,-0.000127936637844402,-0.00716358565484935,0.014299408255347,-0.00619318567636077,-0.217776491945064,-5.49184658796623e-05,-0.00206352702457345,0.000892528761864883,0.129295777609276,-0.00341831018092147,9.28319131116278e-06,1.49168887832326e-13,1.22195418146843e-05,0.187649760917009,-5.73852379821086e-05,0.0159542005725566,1.16466326980858e-08,1.21549405094191e-14,4.79885355180231e-16,-7.74502484667452e-05,1.3046279401589e-06,-0.000578002180689292,1.6497653604168e-07,-1.1195041281848e-05,-0.0504260388459406,-0.0134599521791745,-0.0507896327323637,-0.0587356734523393,-0.117213960220097,0.0427928903039565,0.117394852474215,0.124264867989497,-0.100564782249017,-0.138316249254406,0.120627265110395,-0.179925087275946,0.0227244666817964,-0.106084383581386,-0.0423648264528048,0.0396239042301119,-0.140989087271681,0.222188418669569,-0.00166677529499958,0.000997104891554426,-0.0272117172602305,-0.067540079031368,0.14600693464155,0.0129192626616915,0.129518504839135,-0.0612522989873607,-0.118649566008074,-0.00565124493748302,0.0457809370251915,0.0266628210411651,0.0331613784899972,0.111025556473046,-0.148885407577399,-0.00537227170188298,0.026639671825361,-0.312709463754552,0.295889166489314
"t66",-0.106719712828375,0.176094267699358,-0.0319880610252673,-0.0504662261653448,-0.128304176084707,-0.022542060411688,-0.000440885992087381,4.01012943659328e-05,-0.000592205815943688,0.000107206713400044,0.0149158848290637,-0.11551703828565,-0.22923086814116,-0.00193984552564963,9.66576543034255e-05,-0.00047049275965711,-0.0104649479400489,-6.04664430504942e-13,0.01747784498668,4.32540566419195e-05,-4.26907045233179e-07,3.56010560458172e-17,8.36827147586923e-17,-0.000134124476839482,0.000291275664986635,-0.00318822640773044,-0.000117812541343098,0.395175185318655,0.00937639879200886,-0.00202816063024891,0.439918850903577,0.000150401433446848,1.88390969491081e-15,5.22720972409574e-16,-8.07554435648672e-16,-6.44341351108135e-16,-1.76182853028894e-16,-3.78395138314097e-05,7.1768931465031e-05,-0.00177725256176219,-0.0018771001420551,-0.000844116564655524,2.79016456454692e-05,-0.00213856832613422,-0.000101253108033524,0.000896294068514921,-1.55888045528787e-05,-0.000945693627635029,0.00268787556631795,-0.00120004412028445,-0.0447242690355204,0.000200990299857276,0.00226935673246625,-0.0005959771784456,-0.0724783527983021,0.00245804619339699,7.03301591735675e-05,0.0626467374323764,5.18358683758864e-06,0.0162165076815431,-5.14225056771466e-07,8.41478449696625e-05,3.39778247679531e-12,4.70473232598058e-16,6.83814959532665e-18,3.58763037930365e-07,-1.3081567757907e-08,1.10056440395101e-05,-5.82357003004147e-09,5.15402304738545e-07,-0.08221815395083,-0.015532986161787,-0.0762932346868938,-0.110512570840624,-0.227613833902021,-0.0189085247651164,-0.117611529714781,-0.0105541559929159,0.157647050338205,-0.0836963374204833,0.0663057465839141,-0.176186516501174,-0.060277744340077,0.0301516798950596,-0.217897976891548,0.012388916144519,0.0906755657608654,0.173046981207307,-0.246479612162254,0.053319632821069,0.143434691595279,-0.0481202482506738,0.029674535930366,-0.0422942857538616,0.134481871919946,0.145115505976221,0.207413830652755,-0.133323820603194,-0.103593677475012,-0.0797121840820362,-0.0838497709101416,-0.0661014559092103,0.122023064135221,-0.00943327090187371,0.0763440318314838,0.0578972604131742,-0.097359375019369
"t67",-0.106719712828375,0.176094267699358,-0.0319880610252675,-0.050466226165345,-0.128304176084708,-0.0225420604116881,-0.000440885992087298,4.01012943658799e-05,-0.000592205815943667,0.000107206713400068,0.0149158848290639,-0.115517038285651,-0.229230868141161,-0.00193984552564972,9.66576543034347e-05,-0.000470492759657309,-0.0104649479400488,-6.04810364117359e-13,0.0174778449866792,4.32540566418988e-05,-4.26907045202821e-07,4.89556988385892e-17,-1.85431302140069e-17,-0.000134124476839631,0.000291275664986705,-0.00318822640773082,-0.000117812541343028,0.395175185318659,0.0093763987920089,-0.00202816063024889,0.439918850903579,0.000150401433446842,1.58315201226333e-15,4.6357774390049e-16,-5.99252093259894e-16,-6.26126754610379e-16,-4.00070601647151e-17,-3.78395138313729e-05,7.17689314655893e-05,-0.00177725256176269,-0.00187710014205488,-0.00084411656465581,2.79016456454628e-05,-0.00213856832613495,-0.000101253108031876,0.000896294068516785,-1.55888045531617e-05,-0.000945693627634605,0.00268787556631806,-0.00120004412028489,-0.0447242690355202,0.000200990299858692,0.00226935673246511,-0.000595977178448603,-0.0724783527983026,0.00245804619339738,7.03301591721229e-05,0.0626467374323789,5.18358683673556e-06,0.0162165076815495,-5.14225056997441e-07,8.41478449693234e-05,3.39704004659369e-12,-3.14073584925049e-16,3.60204781692164e-16,3.58763035322208e-07,-1.30815649448902e-08,1.10056440416786e-05,-5.82356721323001e-09,5.15402304905078e-07,0.0822181539508294,0.0155329861617862,0.076293234686893,0.110512570840624,0.227613833902019,0.018908524765117,0.11761152971478,0.0105541559929164,-0.157647050338203,0.0836963374204824,-0.0663057465839125,0.176186516501171,0.0602777443400763,-0.0301516798950602,0.217897976891547,-0.0123889161445192,-0.0906755657608651,-0.173046981207306,0.246479612162252,-0.0533196328210684,-0.143434691595278,0.0481202482506733,-0.0296745359303655,0.0422942857538615,-0.134481871919945,-0.14511550597622,-0.207413830652754,0.133323820603193,0.103593677475012,0.0797121840820355,0.0838497709101412,0.06610145590921,-0.122023064135221,0.00943327090187324,-0.0763440318314833,-0.0578972604131733,0.0973593750193681
"t45",-0.10729422969792,0.178170849984224,-0.0327815451858575,-0.0520686701008727,-0.133476014946573,-0.0238009493749615,-0.000471998846739392,4.34358066479157e-05,-0.000642363629972702,0.00011768642295125,0.0172729785659764,-0.143208709342755,-0.300662085600047,-0.00262392412601971,0.000146548348135416,-0.000716062157390747,-0.0209227436749132,-1.20994219417886e-12,0.0393763259191283,0.00015862991444718,-1.58235763354992e-06,-1.68350092168368e-17,-6.38532020199153e-17,0.000218785051931439,-0.000392239062436549,0.00343573901721335,3.2749221739277e-05,-0.0978124842417016,-0.00205358704600182,0.000402188087579368,-0.0660141331571996,-3.5826906619234e-06,2.45029690981724e-16,1.71032892709588e-17,-2.04751580273888e-16,2.21177243187043e-16,-2.00794242344315e-16,3.21647988182818e-07,-5.14180115271053e-06,0.000170209346892582,0.000341277836687128,0.000513033163475301,-1.82237907507131e-05,0.00151219786235082,0.000115225949698847,-0.00173824841890876,3.49390729629728e-05,0.00251760321563661,-0.0101902953172256,0.00463431788257499,0.178432140850742,-0.00127597840103165,-0.0153464006929368,0.00434583087016113,0.569127099468906,-0.0214198793633631,-0.000670685955968106,-0.63658812783958,-5.29042780479159e-05,-0.1906031641831,8.8964086866661e-06,-0.00163853304321892,-1.4300187517258e-10,-6.85002462895519e-15,-1.29062504246542e-15,3.9966001571857e-06,-1.05355589276448e-07,6.76026280045858e-05,-2.77598340500272e-08,2.21425834084042e-06,1.36988944493543e-16,2.62962394914634e-15,2.69722395460081e-16,1.20172968798293e-15,1.45604286006656e-15,6.7914424084492e-16,1.17722671888476e-15,-4.21402279390803e-16,1.69460799559484e-16,9.96896792546109e-16,-3.12748958675169e-15,8.89913143176102e-16,-2.80212051478879e-16,1.44299177641527e-15,-3.54452795239824e-16,1.18947820343385e-15,-6.35694838782563e-16,-1.34527805562001e-15,1.24477251423061e-15,-2.17599376017841e-15,1.45955296459999e-15,2.23139649119242e-15,-6.46320020072921e-16,2.46486248837822e-15,-4.09123689787405e-16,-7.50322113468593e-16,1.97400689544436e-15,2.9129259768168e-15,4.99925621733066e-16,-1.44225993994884e-15,5.5462362133496e-16,1.26504709485609e-15,3.71515426929314e-16,2.02420545603044e-15,9.10255486437361e-16,-9.11814027060309e-17,-1.26287869051112e-15
"t105",-0.108419653969929,0.182146584158099,-0.0342389301708915,-0.0549538223754112,-0.142578258561566,-0.0259357647169131,-0.000523141570511566,4.87865453580987e-05,-0.000722623288309768,0.00013407912081871,0.0206593602216803,-0.179846054186665,-0.390197852675489,-0.00345968082525001,0.000202936391656133,-0.000992995645959994,-0.0313817312628435,-1.81486705004563e-12,0.0605029993947939,0.000259950370500855,-2.5956071217359e-06,1.40841767963682e-16,-9.00874643456291e-17,0.000447290149756222,-0.000821167810438176,0.00742407002530456,9.52571250164131e-05,-0.294308008322679,-0.00641215570798786,0.00129540512550329,-0.233007449948322,-2.61919050007033e-05,-1.1596626436905e-15,-2.37711326317447e-16,5.54948881986705e-16,9.10512984453327e-16,9.97465998686664e-17,-3.26317936869339e-06,1.607132025046e-05,-0.000449653063302487,-0.000618319980705231,-0.000459448443530613,1.56806996690903e-05,-0.00124568399746137,-7.41228023630135e-05,0.000879965108590693,-1.67106504260109e-05,-0.00113096181720894,0.00409280137494333,-0.00185160563112265,-0.0706463146336972,0.000452391137391917,0.0053738594167282,-0.00150052730264561,-0.193959921439006,0.007175959369785,0.000221625326157317,0.208454225277469,1.73132423130036e-05,0.0612315678570645,-2.74403429537183e-06,0.000500397464034812,4.17908195251028e-11,2.11585086866091e-15,3.77053829353358e-16,-9.44285693425632e-07,2.30387909185394e-08,-1.34208569145505e-05,4.81428518784351e-09,-3.5626928255629e-07,-0.00804290382446074,0.00841141040833236,-0.0606016661509878,-0.148761504690542,-0.00213929123844147,-0.131250490357995,-0.0646536063144278,-0.0387493818759336,-0.0898791807943092,0.0159018317947536,0.138930510373519,0.0547596224492258,0.0288194943553463,-0.0486465519160889,0.133181954317656,-0.0154103121783627,0.0521141454371138,0.0373190318700638,-0.016091793809437,0.236773975325727,-0.178414909140805,-0.17474785434851,0.0107383169593145,-0.239554786300655,-0.0507453712300284,0.104768051591776,-0.13834769625469,-0.309691405956588,0.0339642342020153,0.253852646368456,0.0219985595080715,-0.0344782157919101,-0.0154669300979004,-0.0438718573461085,-0.114439288293766,0.0857147362882806,-0.0238902921824943
