"","t12","t43","t44","t110","t111","t45","t100","t101","t55","t41","t39","t69","t70","t54","t53","t35","t32","t116","t117","t68","t76","t77","t57","t20","t96","t97","t5","t104","t105","t124","t125","t126","t13","t80","t81","t66","t56","t52","t27","t28","t87","t88","t50","t40","t6","t7","t8","t60","t61","t114","t115","t94","t95","t49","t71","t72","t106","t107","t82","t59","t74","t75","t102","t103","t98","t99","t30","t31","t25","t21","t22","t73","t85","t86","t26","t9","t64","t65","t46","t1","t120","t121","t79","t67","t92","t93","t89","t42","t122","t123","t4","t18","t19","t29","t90","t91","t38","t62","t63","t118","t119","t78","t33","t34","t47","t48","t36","t37","t83","t84","t23","t24","t16","t17","t10","t11","t3","t58","t112","t113","t15","t108","t109","t51","t14","t2"
"t124",20.81243921925,20.81243921917,20.66562068517,20.8124392191,20.8124392191,20.81243921911,20.81243921881,20.81243921881,20.81243921901,20.81243921901,20.81243921885,20.812439219071,20.812439219071,20.464782181871,19.95622944072,20.81243921912,20.81243921952,20.81243921922,20.81243921922,20.81243921922,20.30482945675,20.81243921925,20.81243921965,20.81243921965,20.81243921925,20.81243921925,14.52208116125,2.06205905705,2.06205905705,0,0.1278993805,0.1278993805,10.51113748655,14.40808584665,14.40808584665,14.40808584665,14.24361404775,14.40808584655,14.40808584655,14.40808584655,14.40808584665,14.40808584665,14.40808584675,14.40808584655,13.29643065385,10.22612566765,14.45997302605,17.17098978553,16.37673436633,17.17098978513,17.17098978513,17.17098978643,17.17098978643,17.17098978673,17.17098978633,17.17098978633,17.17098978613,17.17098978613,17.17098978613,17.17098978623,17.17098978673,17.17098978673,17.17098978593,17.17098978593,17.17098978623,17.17098978623,17.17098978625,17.17098978625,14.55414486965,17.17098978605,13.77962568485,20.09760228795,20.09760228795,20.09760228795,20.09760228765,14.35127341095,20.09760228885,19.77890006445,19.13819755995,11.51722883495,20.09760228855,20.09760228855,20.09760228855,20.09760228895,20.09760228896,20.09760228896,20.09760228895,20.09760228935,20.09760228864,20.09760228864,12.89597575915,18.48074686195,20.09760228795,20.09760228795,20.09760228804,20.09760228804,20.09760228758,19.40258232798,20.09760228778,20.09760228854,20.09760228854,20.09760228854,20.09760228795,20.09760228795,20.09760228795,20.09760228795,20.09760228815,20.09760228815,20.09760228875,20.09760228875,16.83694660005,18.42781240355,20.09760228785,20.09760228785,14.28853618584,18.20855137005,20.09760228835,20.09760228835,20.09760228835,20.09760228835,15.95375621815,20.09760228815,20.09760228815,20.09760228855,15.68937194805,13.04359820605
"t125",20.81243921925,20.81243921917,20.66562068517,20.8124392191,20.8124392191,20.81243921911,20.81243921881,20.81243921881,20.81243921901,20.81243921901,20.81243921885,20.812439219071,20.812439219071,20.464782181871,19.95622944072,20.81243921912,20.81243921952,20.81243921922,20.81243921922,20.81243921922,20.30482945675,20.81243921925,20.81243921965,20.81243921965,20.81243921925,20.81243921925,14.52208116125,2.06205905705,2.06205905705,0.1278993805,0,0.08112411042,10.51113748655,14.40808584665,14.40808584665,14.40808584665,14.24361404775,14.40808584655,14.40808584655,14.40808584655,14.40808584665,14.40808584665,14.40808584675,14.40808584655,13.29643065385,10.22612566765,14.45997302605,17.17098978553,16.37673436633,17.17098978513,17.17098978513,17.17098978643,17.17098978643,17.17098978673,17.17098978633,17.17098978633,17.17098978613,17.17098978613,17.17098978613,17.17098978623,17.17098978673,17.17098978673,17.17098978593,17.17098978593,17.17098978623,17.17098978623,17.17098978625,17.17098978625,14.55414486965,17.17098978605,13.77962568485,20.09760228795,20.09760228795,20.09760228795,20.09760228765,14.35127341095,20.09760228885,19.77890006445,19.13819755995,11.51722883495,20.09760228855,20.09760228855,20.09760228855,20.09760228895,20.09760228896,20.09760228896,20.09760228895,20.09760228935,20.09760228864,20.09760228864,12.89597575915,18.48074686195,20.09760228795,20.09760228795,20.09760228804,20.09760228804,20.09760228758,19.40258232798,20.09760228778,20.09760228854,20.09760228854,20.09760228854,20.09760228795,20.09760228795,20.09760228795,20.09760228795,20.09760228815,20.09760228815,20.09760228875,20.09760228875,16.83694660005,18.42781240355,20.09760228785,20.09760228785,14.28853618584,18.20855137005,20.09760228835,20.09760228835,20.09760228835,20.09760228835,15.95375621815,20.09760228815,20.09760228815,20.09760228855,15.68937194805,13.04359820605
"t126",20.81243921925,20.81243921917,20.66562068517,20.8124392191,20.8124392191,20.81243921911,20.81243921881,20.81243921881,20.81243921901,20.81243921901,20.81243921885,20.812439219071,20.812439219071,20.464782181871,19.95622944072,20.81243921912,20.81243921952,20.81243921922,20.81243921922,20.81243921922,20.30482945675,20.81243921925,20.81243921965,20.81243921965,20.81243921925,20.81243921925,14.52208116125,2.06205905705,2.06205905705,0.1278993805,0.08112411042,0,10.51113748655,14.40808584665,14.40808584665,14.40808584665,14.24361404775,14.40808584655,14.40808584655,14.40808584655,14.40808584665,14.40808584665,14.40808584675,14.40808584655,13.29643065385,10.22612566765,14.45997302605,17.17098978553,16.37673436633,17.17098978513,17.17098978513,17.17098978643,17.17098978643,17.17098978673,17.17098978633,17.17098978633,17.17098978613,17.17098978613,17.17098978613,17.17098978623,17.17098978673,17.17098978673,17.17098978593,17.17098978593,17.17098978623,17.17098978623,17.17098978625,17.17098978625,14.55414486965,17.17098978605,13.77962568485,20.09760228795,20.09760228795,20.09760228795,20.09760228765,14.35127341095,20.09760228885,19.77890006445,19.13819755995,11.51722883495,20.09760228855,20.09760228855,20.09760228855,20.09760228895,20.09760228896,20.09760228896,20.09760228895,20.09760228935,20.09760228864,20.09760228864,12.89597575915,18.48074686195,20.09760228795,20.09760228795,20.09760228804,20.09760228804,20.09760228758,19.40258232798,20.09760228778,20.09760228854,20.09760228854,20.09760228854,20.09760228795,20.09760228795,20.09760228795,20.09760228795,20.09760228815,20.09760228815,20.09760228875,20.09760228875,16.83694660005,18.42781240355,20.09760228785,20.09760228785,14.28853618584,18.20855137005,20.09760228835,20.09760228835,20.09760228835,20.09760228835,15.95375621815,20.09760228815,20.09760228815,20.09760228855,15.68937194805,13.04359820605
"t13",20.8124392187,20.81243921862,20.66562068462,20.81243921855,20.81243921855,20.81243921856,20.81243921826,20.81243921826,20.81243921846,20.81243921846,20.8124392183,20.812439218521,20.812439218521,20.464782181321,19.95622944017,20.81243921857,20.81243921897,20.81243921867,20.81243921867,20.81243921867,20.3048294562,20.8124392187,20.8124392191,20.8124392191,20.8124392187,20.8124392187,14.5220811607,10.5111374865,10.5111374865,10.51113748655,10.51113748655,10.51113748655,0,14.4080858461,14.4080858461,14.4080858461,14.2436140472,14.408085846,14.408085846,14.408085846,14.4080858461,14.4080858461,14.4080858462,14.408085846,13.2964306533,10.2261256671,14.4599730255,17.17098978498,16.37673436578,17.17098978458,17.17098978458,17.17098978588,17.17098978588,17.17098978618,17.17098978578,17.17098978578,17.17098978558,17.17098978558,17.17098978558,17.17098978568,17.17098978618,17.17098978618,17.17098978538,17.17098978538,17.17098978568,17.17098978568,17.1709897857,17.1709897857,14.5541448691,17.1709897855,13.7796256843,20.0976022874,20.0976022874,20.0976022874,20.0976022871,14.3512734104,20.0976022883,19.7789000639,19.1381975594,11.5172288344,20.097602288,20.097602288,20.097602288,20.0976022884,20.09760228841,20.09760228841,20.0976022884,20.0976022888,20.09760228809,20.09760228809,12.8959757586,18.4807468614,20.0976022874,20.0976022874,20.09760228749,20.09760228749,20.09760228703,19.40258232743,20.09760228723,20.09760228799,20.09760228799,20.09760228799,20.0976022874,20.0976022874,20.0976022874,20.0976022874,20.0976022876,20.0976022876,20.0976022882,20.0976022882,16.8369465995,18.427812403,20.0976022873,20.0976022873,14.28853618529,18.2085513695,20.0976022878,20.0976022878,20.0976022878,20.0976022878,15.9537562176,20.0976022876,20.0976022876,20.097602288,15.6893719475,13.0435982055
"t80",20.8124392188,20.81243921872,20.66562068472,20.81243921865,20.81243921865,20.81243921866,20.81243921836,20.81243921836,20.81243921856,20.81243921856,20.8124392184,20.812439218621,20.812439218621,20.464782181421,19.95622944027,20.81243921867,20.81243921907,20.81243921877,20.81243921877,20.81243921877,20.3048294563,20.8124392188,20.8124392192,20.8124392192,20.8124392188,20.8124392188,14.5220811608,14.4080858466,14.4080858466,14.40808584665,14.40808584665,14.40808584665,14.4080858461,0,1.0451676998,1.81991626,2.4321542829,2.7277641781,12.3502152421,12.3502152421,12.3502152422,12.3502152422,12.3502152423,12.3502152421,13.2964306534,10.2261256672,14.4599730256,17.17098978508,16.37673436588,17.17098978468,17.17098978468,17.17098978598,17.17098978598,17.17098978628,17.17098978588,17.17098978588,17.17098978568,17.17098978568,17.17098978568,17.17098978578,17.17098978628,17.17098978628,17.17098978548,17.17098978548,17.17098978578,17.17098978578,17.1709897858,17.1709897858,14.5541448692,17.1709897856,13.7796256844,20.0976022875,20.0976022875,20.0976022875,20.0976022872,14.3512734105,20.0976022884,19.778900064,19.1381975595,11.5172288345,20.0976022881,20.0976022881,20.0976022881,20.0976022885,20.09760228851,20.09760228851,20.0976022885,20.0976022889,20.09760228819,20.09760228819,12.8959757587,18.4807468615,20.0976022875,20.0976022875,20.09760228759,20.09760228759,20.09760228713,19.40258232753,20.09760228733,20.09760228809,20.09760228809,20.09760228809,20.0976022875,20.0976022875,20.0976022875,20.0976022875,20.0976022877,20.0976022877,20.0976022883,20.0976022883,16.8369465996,18.4278124031,20.0976022874,20.0976022874,14.28853618539,18.2085513696,20.0976022879,20.0976022879,20.0976022879,20.0976022879,15.9537562177,20.0976022877,20.0976022877,20.0976022881,15.6893719476,13.0435982056
"t81",20.8124392188,20.81243921872,20.66562068472,20.81243921865,20.81243921865,20.81243921866,20.81243921836,20.81243921836,20.81243921856,20.81243921856,20.8124392184,20.812439218621,20.812439218621,20.464782181421,19.95622944027,20.81243921867,20.81243921907,20.81243921877,20.81243921877,20.81243921877,20.3048294563,20.8124392188,20.8124392192,20.8124392192,20.8124392188,20.8124392188,14.5220811608,14.4080858466,14.4080858466,14.40808584665,14.40808584665,14.40808584665,14.4080858461,1.0451676998,0,1.81991626,2.4321542829,2.7277641781,12.3502152421,12.3502152421,12.3502152422,12.3502152422,12.3502152423,12.3502152421,13.2964306534,10.2261256672,14.4599730256,17.17098978508,16.37673436588,17.17098978468,17.17098978468,17.17098978598,17.17098978598,17.17098978628,17.17098978588,17.17098978588,17.17098978568,17.17098978568,17.17098978568,17.17098978578,17.17098978628,17.17098978628,17.17098978548,17.17098978548,17.17098978578,17.17098978578,17.1709897858,17.1709897858,14.5541448692,17.1709897856,13.7796256844,20.0976022875,20.0976022875,20.0976022875,20.0976022872,14.3512734105,20.0976022884,19.778900064,19.1381975595,11.5172288345,20.0976022881,20.0976022881,20.0976022881,20.0976022885,20.09760228851,20.09760228851,20.0976022885,20.0976022889,20.09760228819,20.09760228819,12.8959757587,18.4807468615,20.0976022875,20.0976022875,20.09760228759,20.09760228759,20.09760228713,19.40258232753,20.09760228733,20.09760228809,20.09760228809,20.09760228809,20.0976022875,20.0976022875,20.0976022875,20.0976022875,20.0976022877,20.0976022877,20.0976022883,20.0976022883,16.8369465996,18.4278124031,20.0976022874,20.0976022874,14.28853618539,18.2085513696,20.0976022879,20.0976022879,20.0976022879,20.0976022879,15.9537562177,20.0976022877,20.0976022877,20.0976022881,15.6893719476,13.0435982056
"t66",20.8124392188,20.81243921872,20.66562068472,20.81243921865,20.81243921865,20.81243921866,20.81243921836,20.81243921836,20.81243921856,20.81243921856,20.8124392184,20.812439218621,20.812439218621,20.464782181421,19.95622944027,20.81243921867,20.81243921907,20.81243921877,20.81243921877,20.81243921877,20.3048294563,20.8124392188,20.8124392192,20.8124392192,20.8124392188,20.8124392188,14.5220811608,14.4080858466,14.4080858466,14.40808584665,14.40808584665,14.40808584665,14.4080858461,1.81991626,1.81991626,0,2.4321542829,2.7277641781,12.3502152421,12.3502152421,12.3502152422,12.3502152422,12.3502152423,12.3502152421,13.2964306534,10.2261256672,14.4599730256,17.17098978508,16.37673436588,17.17098978468,17.17098978468,17.17098978598,17.17098978598,17.17098978628,17.17098978588,17.17098978588,17.17098978568,17.17098978568,17.17098978568,17.17098978578,17.17098978628,17.17098978628,17.17098978548,17.17098978548,17.17098978578,17.17098978578,17.1709897858,17.1709897858,14.5541448692,17.1709897856,13.7796256844,20.0976022875,20.0976022875,20.0976022875,20.0976022872,14.3512734105,20.0976022884,19.778900064,19.1381975595,11.5172288345,20.0976022881,20.0976022881,20.0976022881,20.0976022885,20.09760228851,20.09760228851,20.0976022885,20.0976022889,20.09760228819,20.09760228819,12.8959757587,18.4807468615,20.0976022875,20.0976022875,20.09760228759,20.09760228759,20.09760228713,19.40258232753,20.09760228733,20.09760228809,20.09760228809,20.09760228809,20.0976022875,20.0976022875,20.0976022875,20.0976022875,20.0976022877,20.0976022877,20.0976022883,20.0976022883,16.8369465996,18.4278124031,20.0976022874,20.0976022874,14.28853618539,18.2085513696,20.0976022879,20.0976022879,20.0976022879,20.0976022879,15.9537562177,20.0976022877,20.0976022877,20.0976022881,15.6893719476,13.0435982056
"t56",20.6479674199,20.64796741982,20.50114888582,20.64796741975,20.64796741975,20.64796741976,20.64796741946,20.64796741946,20.64796741966,20.64796741966,20.6479674195,20.647967419721,20.647967419721,20.300310382521,19.79175764137,20.64796741977,20.64796742017,20.64796741987,20.64796741987,20.64796741987,20.1403576574,20.6479674199,20.6479674203,20.6479674203,20.6479674199,20.6479674199,14.3576093619,14.2436140477,14.2436140477,14.24361404775,14.24361404775,14.24361404775,14.2436140472,2.4321542829,2.4321542829,2.4321542829,0,2.5632923792,12.1857434432,12.1857434432,12.1857434433,12.1857434433,12.1857434434,12.1857434432,13.1319588545,10.0616538683,14.2955012267,17.00651798618,16.21226256698,17.00651798578,17.00651798578,17.00651798708,17.00651798708,17.00651798738,17.00651798698,17.00651798698,17.00651798678,17.00651798678,17.00651798678,17.00651798688,17.00651798738,17.00651798738,17.00651798658,17.00651798658,17.00651798688,17.00651798688,17.0065179869,17.0065179869,14.3896730703,17.0065179867,13.6151538855,19.9331304886,19.9331304886,19.9331304886,19.9331304883,14.1868016116,19.9331304895,19.6144282651,18.9737257606,11.3527570356,19.9331304892,19.9331304892,19.9331304892,19.9331304896,19.93313048961,19.93313048961,19.9331304896,19.93313049,19.93313048929,19.93313048929,12.7315039598,18.3162750626,19.9331304886,19.9331304886,19.93313048869,19.93313048869,19.93313048823,19.23811052863,19.93313048843,19.93313048919,19.93313048919,19.93313048919,19.9331304886,19.9331304886,19.9331304886,19.9331304886,19.9331304888,19.9331304888,19.9331304894,19.9331304894,16.6724748007,18.2633406042,19.9331304885,19.9331304885,14.12406438649,18.0440795707,19.933130489,19.933130489,19.933130489,19.933130489,15.7892844188,19.9331304888,19.9331304888,19.9331304892,15.5249001487,12.8791264067
"t52",20.8124392187,20.81243921862,20.66562068462,20.81243921855,20.81243921855,20.81243921856,20.81243921826,20.81243921826,20.81243921846,20.81243921846,20.8124392183,20.812439218521,20.812439218521,20.464782181321,19.95622944017,20.81243921857,20.81243921897,20.81243921867,20.81243921867,20.81243921867,20.3048294562,20.8124392187,20.8124392191,20.8124392191,20.8124392187,20.8124392187,14.5220811607,14.4080858465,14.4080858465,14.40808584655,14.40808584655,14.40808584655,14.408085846,2.7277641781,2.7277641781,2.7277641781,2.5632923792,0,12.350215242,12.350215242,12.3502152421,12.3502152421,12.3502152422,12.350215242,13.2964306533,10.2261256671,14.4599730255,17.17098978498,16.37673436578,17.17098978458,17.17098978458,17.17098978588,17.17098978588,17.17098978618,17.17098978578,17.17098978578,17.17098978558,17.17098978558,17.17098978558,17.17098978568,17.17098978618,17.17098978618,17.17098978538,17.17098978538,17.17098978568,17.17098978568,17.1709897857,17.1709897857,14.5541448691,17.1709897855,13.7796256843,20.0976022874,20.0976022874,20.0976022874,20.0976022871,14.3512734104,20.0976022883,19.7789000639,19.1381975594,11.5172288344,20.097602288,20.097602288,20.097602288,20.0976022884,20.09760228841,20.09760228841,20.0976022884,20.0976022888,20.09760228809,20.09760228809,12.8959757586,18.4807468614,20.0976022874,20.0976022874,20.09760228749,20.09760228749,20.09760228703,19.40258232743,20.09760228723,20.09760228799,20.09760228799,20.09760228799,20.0976022874,20.0976022874,20.0976022874,20.0976022874,20.0976022876,20.0976022876,20.0976022882,20.0976022882,16.8369465995,18.427812403,20.0976022873,20.0976022873,14.28853618529,18.2085513695,20.0976022878,20.0976022878,20.0976022878,20.0976022878,15.9537562176,20.0976022876,20.0976022876,20.097602288,15.6893719475,13.0435982055
"t27",20.8124392187,20.81243921862,20.66562068462,20.81243921855,20.81243921855,20.81243921856,20.81243921826,20.81243921826,20.81243921846,20.81243921846,20.8124392183,20.812439218521,20.812439218521,20.464782181321,19.95622944017,20.81243921857,20.81243921897,20.81243921867,20.81243921867,20.81243921867,20.3048294562,20.8124392187,20.8124392191,20.8124392191,20.8124392187,20.8124392187,14.5220811607,14.4080858465,14.4080858465,14.40808584655,14.40808584655,14.40808584655,14.408085846,12.3502152421,12.3502152421,12.3502152421,12.1857434432,12.350215242,0,5.92279417,8.8723943161,8.8723943161,8.8723943162,8.872394316,13.2964306533,10.2261256671,14.4599730255,17.17098978498,16.37673436578,17.17098978458,17.17098978458,17.17098978588,17.17098978588,17.17098978618,17.17098978578,17.17098978578,17.17098978558,17.17098978558,17.17098978558,17.17098978568,17.17098978618,17.17098978618,17.17098978538,17.17098978538,17.17098978568,17.17098978568,17.1709897857,17.1709897857,14.5541448691,17.1709897855,13.7796256843,20.0976022874,20.0976022874,20.0976022874,20.0976022871,14.3512734104,20.0976022883,19.7789000639,19.1381975594,11.5172288344,20.097602288,20.097602288,20.097602288,20.0976022884,20.09760228841,20.09760228841,20.0976022884,20.0976022888,20.09760228809,20.09760228809,12.8959757586,18.4807468614,20.0976022874,20.0976022874,20.09760228749,20.09760228749,20.09760228703,19.40258232743,20.09760228723,20.09760228799,20.09760228799,20.09760228799,20.0976022874,20.0976022874,20.0976022874,20.0976022874,20.0976022876,20.0976022876,20.0976022882,20.0976022882,16.8369465995,18.427812403,20.0976022873,20.0976022873,14.28853618529,18.2085513695,20.0976022878,20.0976022878,20.0976022878,20.0976022878,15.9537562176,20.0976022876,20.0976022876,20.097602288,15.6893719475,13.0435982055
"t28",20.8124392187,20.81243921862,20.66562068462,20.81243921855,20.81243921855,20.81243921856,20.81243921826,20.81243921826,20.81243921846,20.81243921846,20.8124392183,20.812439218521,20.812439218521,20.464782181321,19.95622944017,20.81243921857,20.81243921897,20.81243921867,20.81243921867,20.81243921867,20.3048294562,20.8124392187,20.8124392191,20.8124392191,20.8124392187,20.8124392187,14.5220811607,14.4080858465,14.4080858465,14.40808584655,14.40808584655,14.40808584655,14.408085846,12.3502152421,12.3502152421,12.3502152421,12.1857434432,12.350215242,5.92279417,0,8.8723943161,8.8723943161,8.8723943162,8.872394316,13.2964306533,10.2261256671,14.4599730255,17.17098978498,16.37673436578,17.17098978458,17.17098978458,17.17098978588,17.17098978588,17.17098978618,17.17098978578,17.17098978578,17.17098978558,17.17098978558,17.17098978558,17.17098978568,17.17098978618,17.17098978618,17.17098978538,17.17098978538,17.17098978568,17.17098978568,17.1709897857,17.1709897857,14.5541448691,17.1709897855,13.7796256843,20.0976022874,20.0976022874,20.0976022874,20.0976022871,14.3512734104,20.0976022883,19.7789000639,19.1381975594,11.5172288344,20.097602288,20.097602288,20.097602288,20.0976022884,20.09760228841,20.09760228841,20.0976022884,20.0976022888,20.09760228809,20.09760228809,12.8959757586,18.4807468614,20.0976022874,20.0976022874,20.09760228749,20.09760228749,20.09760228703,19.40258232743,20.09760228723,20.09760228799,20.09760228799,20.09760228799,20.0976022874,20.0976022874,20.0976022874,20.0976022874,20.0976022876,20.0976022876,20.0976022882,20.0976022882,16.8369465995,18.427812403,20.0976022873,20.0976022873,14.28853618529,18.2085513695,20.0976022878,20.0976022878,20.0976022878,20.0976022878,15.9537562176,20.0976022876,20.0976022876,20.097602288,15.6893719475,13.0435982055
"t87",20.8124392188,20.81243921872,20.66562068472,20.81243921865,20.81243921865,20.81243921866,20.81243921836,20.81243921836,20.81243921856,20.81243921856,20.8124392184,20.812439218621,20.812439218621,20.464782181421,19.95622944027,20.81243921867,20.81243921907,20.81243921877,20.81243921877,20.81243921877,20.3048294563,20.8124392188,20.8124392192,20.8124392192,20.8124392188,20.8124392188,14.5220811608,14.4080858466,14.4080858466,14.40808584665,14.40808584665,14.40808584665,14.4080858461,12.3502152422,12.3502152422,12.3502152422,12.1857434433,12.3502152421,8.8723943161,8.8723943161,0,0.9339940526,2.7829100539,4.2937523681,13.2964306534,10.2261256672,14.4599730256,17.17098978508,16.37673436588,17.17098978468,17.17098978468,17.17098978598,17.17098978598,17.17098978628,17.17098978588,17.17098978588,17.17098978568,17.17098978568,17.17098978568,17.17098978578,17.17098978628,17.17098978628,17.17098978548,17.17098978548,17.17098978578,17.17098978578,17.1709897858,17.1709897858,14.5541448692,17.1709897856,13.7796256844,20.0976022875,20.0976022875,20.0976022875,20.0976022872,14.3512734105,20.0976022884,19.778900064,19.1381975595,11.5172288345,20.0976022881,20.0976022881,20.0976022881,20.0976022885,20.09760228851,20.09760228851,20.0976022885,20.0976022889,20.09760228819,20.09760228819,12.8959757587,18.4807468615,20.0976022875,20.0976022875,20.09760228759,20.09760228759,20.09760228713,19.40258232753,20.09760228733,20.09760228809,20.09760228809,20.09760228809,20.0976022875,20.0976022875,20.0976022875,20.0976022875,20.0976022877,20.0976022877,20.0976022883,20.0976022883,16.8369465996,18.4278124031,20.0976022874,20.0976022874,14.28853618539,18.2085513696,20.0976022879,20.0976022879,20.0976022879,20.0976022879,15.9537562177,20.0976022877,20.0976022877,20.0976022881,15.6893719476,13.0435982056
"t88",20.8124392188,20.81243921872,20.66562068472,20.81243921865,20.81243921865,20.81243921866,20.81243921836,20.81243921836,20.81243921856,20.81243921856,20.8124392184,20.812439218621,20.812439218621,20.464782181421,19.95622944027,20.81243921867,20.81243921907,20.81243921877,20.81243921877,20.81243921877,20.3048294563,20.8124392188,20.8124392192,20.8124392192,20.8124392188,20.8124392188,14.5220811608,14.4080858466,14.4080858466,14.40808584665,14.40808584665,14.40808584665,14.4080858461,12.3502152422,12.3502152422,12.3502152422,12.1857434433,12.3502152421,8.8723943161,8.8723943161,0.9339940526,0,2.7829100539,4.2937523681,13.2964306534,10.2261256672,14.4599730256,17.17098978508,16.37673436588,17.17098978468,17.17098978468,17.17098978598,17.17098978598,17.17098978628,17.17098978588,17.17098978588,17.17098978568,17.17098978568,17.17098978568,17.17098978578,17.17098978628,17.17098978628,17.17098978548,17.17098978548,17.17098978578,17.17098978578,17.1709897858,17.1709897858,14.5541448692,17.1709897856,13.7796256844,20.0976022875,20.0976022875,20.0976022875,20.0976022872,14.3512734105,20.0976022884,19.778900064,19.1381975595,11.5172288345,20.0976022881,20.0976022881,20.0976022881,20.0976022885,20.09760228851,20.09760228851,20.0976022885,20.0976022889,20.09760228819,20.09760228819,12.8959757587,18.4807468615,20.0976022875,20.0976022875,20.09760228759,20.09760228759,20.09760228713,19.40258232753,20.09760228733,20.09760228809,20.09760228809,20.09760228809,20.0976022875,20.0976022875,20.0976022875,20.0976022875,20.0976022877,20.0976022877,20.0976022883,20.0976022883,16.8369465996,18.4278124031,20.0976022874,20.0976022874,14.28853618539,18.2085513696,20.0976022879,20.0976022879,20.0976022879,20.0976022879,15.9537562177,20.0976022877,20.0976022877,20.0976022881,15.6893719476,13.0435982056
"t50",20.8124392189,20.81243921882,20.66562068482,20.81243921875,20.81243921875,20.81243921876,20.81243921846,20.81243921846,20.81243921866,20.81243921866,20.8124392185,20.812439218721,20.812439218721,20.464782181521,19.95622944037,20.81243921877,20.81243921917,20.81243921887,20.81243921887,20.81243921887,20.3048294564,20.8124392189,20.8124392193,20.8124392193,20.8124392189,20.8124392189,14.5220811609,14.4080858467,14.4080858467,14.40808584675,14.40808584675,14.40808584675,14.4080858462,12.3502152423,12.3502152423,12.3502152423,12.1857434434,12.3502152422,8.8723943162,8.8723943162,2.7829100539,2.7829100539,0,4.2937523682,13.2964306535,10.2261256673,14.4599730257,17.17098978518,16.37673436598,17.17098978478,17.17098978478,17.17098978608,17.17098978608,17.17098978638,17.17098978598,17.17098978598,17.17098978578,17.17098978578,17.17098978578,17.17098978588,17.17098978638,17.17098978638,17.17098978558,17.17098978558,17.17098978588,17.17098978588,17.1709897859,17.1709897859,14.5541448693,17.1709897857,13.7796256845,20.0976022876,20.0976022876,20.0976022876,20.0976022873,14.3512734106,20.0976022885,19.7789000641,19.1381975596,11.5172288346,20.0976022882,20.0976022882,20.0976022882,20.0976022886,20.09760228861,20.09760228861,20.0976022886,20.097602289,20.09760228829,20.09760228829,12.8959757588,18.4807468616,20.0976022876,20.0976022876,20.09760228769,20.09760228769,20.09760228723,19.40258232763,20.09760228743,20.09760228819,20.09760228819,20.09760228819,20.0976022876,20.0976022876,20.0976022876,20.0976022876,20.0976022878,20.0976022878,20.0976022884,20.0976022884,16.8369465997,18.4278124032,20.0976022875,20.0976022875,14.28853618549,18.2085513697,20.097602288,20.097602288,20.097602288,20.097602288,15.9537562178,20.0976022878,20.0976022878,20.0976022882,15.6893719477,13.0435982057
"t40",20.8124392187,20.81243921862,20.66562068462,20.81243921855,20.81243921855,20.81243921856,20.81243921826,20.81243921826,20.81243921846,20.81243921846,20.8124392183,20.812439218521,20.812439218521,20.464782181321,19.95622944017,20.81243921857,20.81243921897,20.81243921867,20.81243921867,20.81243921867,20.3048294562,20.8124392187,20.8124392191,20.8124392191,20.8124392187,20.8124392187,14.5220811607,14.4080858465,14.4080858465,14.40808584655,14.40808584655,14.40808584655,14.408085846,12.3502152421,12.3502152421,12.3502152421,12.1857434432,12.350215242,8.872394316,8.872394316,4.2937523681,4.2937523681,4.2937523682,0,13.2964306533,10.2261256671,14.4599730255,17.17098978498,16.37673436578,17.17098978458,17.17098978458,17.17098978588,17.17098978588,17.17098978618,17.17098978578,17.17098978578,17.17098978558,17.17098978558,17.17098978558,17.17098978568,17.17098978618,17.17098978618,17.17098978538,17.17098978538,17.17098978568,17.17098978568,17.1709897857,17.1709897857,14.5541448691,17.1709897855,13.7796256843,20.0976022874,20.0976022874,20.0976022874,20.0976022871,14.3512734104,20.0976022883,19.7789000639,19.1381975594,11.5172288344,20.097602288,20.097602288,20.097602288,20.0976022884,20.09760228841,20.09760228841,20.0976022884,20.0976022888,20.09760228809,20.09760228809,12.8959757586,18.4807468614,20.0976022874,20.0976022874,20.09760228749,20.09760228749,20.09760228703,19.40258232743,20.09760228723,20.09760228799,20.09760228799,20.09760228799,20.0976022874,20.0976022874,20.0976022874,20.0976022874,20.0976022876,20.0976022876,20.0976022882,20.0976022882,16.8369465995,18.427812403,20.0976022873,20.0976022873,14.28853618529,18.2085513695,20.0976022878,20.0976022878,20.0976022878,20.0976022878,15.9537562176,20.0976022876,20.0976022876,20.097602288,15.6893719475,13.0435982055
