"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113","V_114","V_115","V_116","V_117","V_118","V_119"
"t80",-0.11726599729607,0.0410671321774799,0.17436655075893,0.121317341551521,-0.121870466272447,0.0268736359556925,0.010819124495978,3.29642864382494e-06,-0.0143405664412656,0.160322094539951,0.00816382548835694,-0.0800157091001559,0.000379507082271458,-0.00603415414765773,5.82361012045733e-05,0.00139213804120418,0.00258877162454669,-9.91937963427426e-06,0.0114999184085553,-0.00157316726838692,2.53994262071713e-06,-0.000596139535933679,-0.00024281315533264,-0.415232905235022,-0.00199439027442149,-0.329455566998427,-1.12122159982801e-05,1.00809603245754e-05,-5.55932957660031e-06,7.9471447786322e-05,-0.0691134220465861,-3.36411125270888e-05,9.98950404027888e-06,-3.64733370403999e-16,-1.30182027513594e-16,1.89043647724966e-17,1.20589630069586e-17,-2.85894018676384e-06,0.000105199342759965,-2.51280207082318e-05,0.000637590058086488,5.99998144615331e-05,5.28863109975708e-06,-7.42324015805597e-05,0.000912549822883616,-0.00281254878575498,-0.00457423551156467,-0.000325936974056905,0.000291085218195854,0.000145587657610803,0.000323725129803905,1.6259614667779e-06,1.32236903584348e-05,-2.72344373705535e-06,-1.28071462402666e-05,-9.59330209892066e-06,-9.95095351124647e-06,-0.00161769391063243,-2.16499918215366e-05,-0.0089296509695972,-0.115797669396136,0.289056261242175,-0.00115614743762291,0.000752964376828061,-0.00601853153804945,-3.95422945297036e-07,0.000221380391558177,3.43655708891392e-05,8.17849723671386e-06,-7.68771581058326e-07,-1.09651325423264e-06,-0.000199214288328149,-0.00191809172487992,-3.71243638710112e-08,2.73669823444671e-07,1.23687531954768e-07,1.99874721497606e-08,-3.60219435437516e-06,1.07975595007202e-08,-1.32185474760243e-07,1.56523621588217e-07,-1.31126708093673e-07,-0.0087219696024821,-0.289803100735239,0.0699225453814445,-0.269232877580132,0.103842945887771,0.380648898774056,-0.029469862504572,-0.0471664688290065,0.0865943518343802,-0.0191588712106683,-0.0286993650969124,0.0233761561526025,8.88771921010479e-06,-0.0598745628214327,0.22511788910969,-0.0792077125307561,0.02842800437802,0.0989934768035042,-0.0340922218357744,0.00555477052093028,-0.0669311430466077,0.0416637455815315,0.0177162991050446,0.0255430536604071,0.206009959768056,0.0229956404888794,-0.0588635966543922,-0.171981785437065,-0.0155332024982214,0.0440878265838088,0.0390722142756323,-0.0170078712165812,-0.082394722735693,0.0166575349930509,0.058531334163522,0.0151417655338298,-0.0174032022688656
"t81",-0.11726599729607,0.0410671321774799,0.17436655075893,0.121317341551521,-0.121870466272447,0.0268736359556924,0.0108191244959779,3.29642864377908e-06,-0.0143405664412656,0.16032209453995,0.00816382548835697,-0.0800157091001556,0.000379507082271385,-0.00603415414765762,5.82361012045797e-05,0.00139213804120418,0.00258877162454652,-9.91937963415457e-06,0.0114999184085549,-0.00157316726838683,2.53994262066476e-06,-0.000596139535933906,-0.000242813155332455,-0.415232905235021,-0.0019943902744216,-0.329455566998424,-1.12122159988477e-05,1.00809603247306e-05,-5.55932957624892e-06,7.94714477862538e-05,-0.0691134220465849,-3.36411125272893e-05,9.98950404036897e-06,-3.55706480170111e-16,-2.66598208636701e-16,-1.3083089324569e-16,9.9167486497678e-18,-2.85894018722246e-06,0.000105199342760097,-2.51280207082627e-05,0.000637590058086734,5.99998144617754e-05,5.28863109957884e-06,-7.42324015812853e-05,0.00091254982288386,-0.00281254878575508,-0.00457423551156517,-0.000325936974056654,0.000291085218195309,0.000145587657611496,0.000323725129804132,1.62596146681254e-06,1.32236903576931e-05,-2.72344373683415e-06,-1.28071462408999e-05,-9.59330209827978e-06,-9.95095351097991e-06,-0.00161769391063239,-2.1649991822156e-05,-0.008929650969598,-0.115797669396132,0.289056261242169,-0.00115614743762188,0.000752964376826997,-0.00601853153805102,-3.95422945860537e-07,0.000221380391558803,3.43655708896939e-05,8.17849723705417e-06,-7.68771583428392e-07,-1.09651325447746e-06,-0.000199214288327146,-0.00191809172487809,-3.71243644081758e-08,2.7366982493923e-07,1.23687531003353e-07,1.99874705789668e-08,-3.60219435240972e-06,1.07975595376306e-08,-1.32185474297506e-07,1.56523619230728e-07,-1.31126710170137e-07,0.0087219696024829,0.28980310073524,-0.0699225453814443,0.269232877580133,-0.103842945887772,-0.38064889877406,0.0294698625045726,0.0471664688290075,-0.0865943518343824,0.0191588712106688,0.0286993650969123,-0.0233761561526009,-8.88771921014436e-06,0.0598745628214334,-0.225117889109693,0.0792077125307567,-0.0284280043780203,-0.098993476803505,0.0340922218357742,-0.00555477052093071,0.066931143046609,-0.0416637455815314,-0.0177162991050448,-0.0255430536604055,-0.206009959768058,-0.0229956404888793,0.0588635966543935,0.171981785437068,0.0155332024982212,-0.0440878265838075,-0.0390722142756328,0.0170078712165814,0.0823947227356948,-0.0166575349930514,-0.0585313341635217,-0.015141765533827,0.0174032022688657
"t40",-0.116186063874758,0.0401392035962287,0.168997891984892,0.117279997183666,-0.115150178149353,0.0253281998019522,0.0100790949323861,2.99961142040887e-06,-0.0124798312344176,0.138758346654,0.00690886172590102,-0.0666023166482847,0.000311276932881264,-0.00479130138808766,4.57242011201146e-05,0.00102830711348278,0.00189557382003445,-7.11206497553286e-06,0.00807274197976911,-0.00106724803039198,1.68431043949947e-06,-0.000390257095835094,-0.000158821790400274,-0.256797703217353,-0.00117116616556698,-0.182479499639321,-5.61617631322179e-06,4.51951249736147e-06,-2.0768145858732e-06,2.25345177703309e-05,-0.0189797583328225,-8.55457331675976e-06,7.78823633379921e-07,2.0039304055492e-16,2.21008706399254e-16,2.62550124647521e-16,1.609593809462e-16,2.6149150831223e-07,-1.80893535914836e-05,5.12474418646989e-06,-0.000240197280976132,-3.42580518586769e-05,-3.58939006221692e-06,6.03181141102245e-05,-0.000901661553680846,0.00287140174627205,0.00492794790200436,0.000387220553924925,-0.000371990994563387,-0.000189664792597521,-0.000453061370392305,-2.35092830266377e-06,-2.31863404158851e-05,4.88183750487793e-06,2.34450373945399e-05,1.82751397238787e-05,1.98424780037405e-05,0.00367548028038005,5.72526109258742e-05,0.0251139546848988,0.329605329658031,-0.828787480940142,0.00347044321992009,-0.00227532963461855,0.0182465542066422,1.27893149371952e-06,-0.000732460641636707,-0.000117635158277697,-2.83325220217711e-05,3.21265894006055e-06,4.59799317367726e-06,0.000968602392075151,0.00936674749989458,1.8152330917909e-07,-1.36054502192185e-06,-6.18433284347237e-07,-1.00373490823021e-07,1.81145813086326e-05,-5.43917202164511e-08,7.70433368264866e-07,-9.70852227355837e-07,8.14174912844648e-07,-1.29662448312973e-15,1.01120826122292e-15,-1.08122061651117e-16,-1.07498645401938e-16,1.99621948745315e-16,3.04866808881199e-15,-8.87582108505258e-16,-6.84890512359093e-16,2.49550814040989e-15,-3.47757846824726e-16,6.11218974738703e-17,-2.90045765183322e-15,-7.54604712049911e-17,-2.36057918004406e-16,2.80390944837339e-15,-1.29941630372388e-16,3.9993507637559e-16,9.21409216286806e-16,3.88252797967059e-16,5.56018261082614e-16,-1.18831268609842e-15,-2.9341221292889e-16,-3.44125769546899e-16,-2.64498065648006e-15,8.84925813182669e-16,9.61253646125648e-16,-1.09548465134293e-15,-3.26377379983311e-15,1.75938907540085e-16,-1.83522901736621e-15,-5.58533525419486e-17,-4.06980696430852e-16,-2.19550939928315e-15,1.06879803130674e-15,-3.60171961699685e-16,-4.13240947537419e-15,-1.72979374422379e-16
"t90",-0.117826419940973,0.0415760795498954,0.177415121172303,0.123634536761047,-0.126118673439392,0.0278611615813461,0.0113165125711053,3.51807192472024e-06,-0.0160615695484954,0.180828763747209,0.00950735992828149,-0.0957691277293745,0.00046688200045567,-0.00799552305836714,7.96171344854055e-05,0.0024546457673788,0.00482281655566639,-2.18490526197601e-05,0.0324939451299394,-0.0110647601212415,-5.1355049345822e-05,0.00324252275263372,0.00125532782920021,0.341260653620066,0.000445769289057844,-0.0153692984994914,-2.7777377705554e-06,3.4938492363011e-06,-2.33848549479991e-06,3.69559551829288e-05,-0.0323409280297507,-1.59413713379957e-05,4.9775615709579e-06,0.473772784484383,0.155425603485195,-0.0342972178372561,0.0143503070281074,-1.42421216767913e-06,5.19814888601672e-05,-1.23639273628151e-05,0.000304340789039147,2.7365813367492e-05,2.34252449804462e-06,-3.15939429933361e-05,0.000366542193205144,-0.0011167606400515,-0.00177975624897198,-0.000121629415282818,0.000104798906768663,5.18835747916591e-05,0.00011071607595281,5.44808943857213e-07,3.81199865310449e-06,-7.68653408920452e-07,-3.53920006683928e-06,-2.5403910749143e-06,-2.49702277216757e-06,-0.000335234643346012,-3.2041116477346e-06,-0.00108122661460549,-0.0133893849464756,0.0324553128725489,-0.000104781847082566,6.58019129368779e-05,-0.00051635572480152,-2.09836339974852e-08,9.08610636469066e-06,7.72884218659675e-07,1.29230441800379e-07,7.73903713301161e-08,1.12953519936648e-07,4.23607213422515e-05,0.000414557415299416,8.06170159536152e-09,-6.31103103768431e-08,-2.91022297814122e-08,-4.77462091695233e-09,8.64605598335094e-07,-2.60699692099264e-09,4.91330738004725e-08,-6.78432400258444e-08,5.69754916024401e-08,-0.115006972517342,0.00830288861730203,-0.182258450263727,0.144734998787012,-0.367529001444495,-0.0405515110733503,-0.0830340394680761,-0.00649775333101323,-0.0134239592186168,0.0455539742539149,0.00283447430129181,0.0688313994233175,0.0327634412964611,-0.0359588808824839,0.216292546820702,-0.0680384316987525,-0.0591975083077294,0.0267816907520183,-0.0338499127887558,0.000824361347641839,-0.0249256219732944,-0.0742140499957995,0.104443664617301,0.267434756791911,0.15272734432357,0.0658113269998135,0.0336512529094719,0.0513991977977175,0.0362889842687591,-0.0442532224941717,-0.0326431866254984,0.0133941545183527,-0.0694464951547607,-0.0183586321539511,0.161440622606559,0.126877810804777,-0.225611979698929
"t91",-0.117826419940973,0.0415760795498954,0.177415121172304,0.123634536761047,-0.126118673439393,0.0278611615813461,0.0113165125711053,3.51807192477131e-06,-0.0160615695484954,0.180828763747209,0.00950735992828151,-0.0957691277293746,0.000466882000455664,-0.00799552305836722,7.96171344853829e-05,0.0024546457673789,0.00482281655566635,-2.18490526197948e-05,0.0324939451299394,-0.0110647601212415,-5.13550493460094e-05,0.00324252275263387,0.00125532782919985,0.341260653620067,0.000445769289057814,-0.0153692984994915,-2.77773777058316e-06,3.49384923608838e-06,-2.33848549501675e-06,3.69559551829639e-05,-0.032340928029751,-1.59413713380465e-05,4.97756157130831e-06,0.473772784484384,0.155425603485195,-0.0342972178372562,0.0143503070281076,-1.42421216777627e-06,5.19814888600111e-05,-1.23639273623094e-05,0.000304340789039129,2.73658133674221e-05,2.34252449762828e-06,-3.15939429934324e-05,0.000366542193205296,-0.00111676064005097,-0.00177975624897119,-0.000121629415282437,0.000104798906769198,5.18835747910329e-05,0.000110716075952769,5.44808944025481e-07,3.81199865468309e-06,-7.68653408606251e-07,-3.53920006653137e-06,-2.54039107501578e-06,-2.49702277277039e-06,-0.000335234643346824,-3.20411164798874e-06,-0.00108122661460843,-0.0133893849464763,0.0324553128725506,-0.00010478184708306,6.58019129363124e-05,-0.000516355724800382,-2.09836330520609e-08,9.08610636358217e-06,7.72884218172218e-07,1.29230441369408e-07,7.73903710629686e-08,1.12953519905423e-07,4.23607213423764e-05,0.000414557415297697,8.06170156115494e-09,-6.31103099097688e-08,-2.91022297531146e-08,-4.77462137430946e-09,8.64605597693247e-07,-2.60699649159437e-09,4.91330731013789e-08,-6.78432403519724e-08,5.69754914081511e-08,0.115006972517343,-0.00830288861730233,0.182258450263727,-0.144734998787013,0.367529001444494,0.0405515110733499,0.083034039468076,0.00649775333101368,0.0134239592186161,-0.0455539742539145,-0.00283447430129243,-0.068831399423317,-0.032763441296461,0.0359588808824845,-0.216292546820702,0.0680384316987525,0.0591975083077296,-0.0267816907520178,0.0338499127887555,-0.000824361347641909,0.0249256219732943,0.0742140499958004,-0.104443664617301,-0.267434756791911,-0.15272734432357,-0.0658113269998128,-0.0336512529094712,-0.0513991977977178,-0.0362889842687591,0.0442532224941728,0.0326431866254975,-0.0133941545183527,0.0694464951547598,0.0183586321539523,-0.161440622606558,-0.126877810804776,0.225611979698927
"t111",-0.117826419940973,0.0415760795498954,0.177415121172304,0.123634536761047,-0.126118673439393,0.0278611615813461,0.0113165125711052,3.51807192466576e-06,-0.0160615695484954,0.180828763747209,0.0095073599282815,-0.0957691277293745,0.000466882000455637,-0.00799552305836721,7.96171344853383e-05,0.00245464576737892,0.00482281655566646,-2.18490526196352e-05,0.0324939451299394,-0.0110647601212415,-5.13550493461464e-05,0.00324252275263387,0.00125532782920026,0.341260653620066,0.000445769289057643,-0.0153692984994917,-2.77773777048948e-06,3.49384923601119e-06,-2.33848549534461e-06,3.69559551835108e-05,-0.0323409280297508,-1.59413713379836e-05,4.97756157297018e-06,-0.47377278448438,-0.155425603485194,0.0342972178372559,-0.0143503070281074,-1.42421216640931e-06,5.19814888593831e-05,-1.23639273645905e-05,0.000304340789037901,2.7365813367832e-05,2.34252449789196e-06,-3.15939429924642e-05,0.000366542193205317,-0.00111676064005133,-0.00177975624897273,-0.000121629415282893,0.000104798906768497,5.18835747924358e-05,0.000110716075952817,5.44808943894184e-07,3.81199865373029e-06,-7.6865340822678e-07,-3.53920006649321e-06,-2.5403910747521e-06,-2.49702277243039e-06,-0.000335234643345873,-3.20411164683385e-06,-0.001081226614606,-0.0133893849464753,0.0324553128725487,-0.000104781847083013,6.58019129361909e-05,-0.000516355724801368,-2.09836338184834e-08,9.08610636463775e-06,7.72884218866107e-07,1.2923044155047e-07,7.73903713873619e-08,1.12953520692988e-07,4.23607213422758e-05,0.000414557415298514,8.06170139600385e-09,-6.31103099928186e-08,-2.91022301602325e-08,-4.77462108539669e-09,8.64605596947315e-07,-2.60699749469822e-09,4.91330738837392e-08,-6.78432403589113e-08,5.69754912485565e-08,-0.0298668891007797,-0.00255290183861262,0.0503605674422266,0.0978392504830478,0.149531086662926,-0.0371229629534579,-0.0960030675879287,-0.0648539797572758,0.0298586660110239,-0.0465653415629054,0.0866050850302946,0.0187500069528723,-0.0414166328330846,-0.076042410987214,0.0477251699133672,-0.0339453430040672,-0.0763016281710058,-0.13406913906179,-0.00616656151320489,-0.0182632828345991,0.0108012810532684,-0.134306943129746,0.0226792616086513,0.233123077842522,0.227763554172917,-0.00351478547691399,-0.171168402500665,0.13889155112944,0.041527906240146,-0.0869928525886426,0.225057083116226,-0.0126567014257372,0.118110266850249,-0.281716672474189,-0.129947994643734,-0.066806733875162,0.235719772190283
"t112",-0.117826419940973,0.0415760795498954,0.177415121172304,0.123634536761047,-0.126118673439393,0.0278611615813461,0.0113165125711053,3.51807192471933e-06,-0.0160615695484954,0.180828763747209,0.00950735992828155,-0.0957691277293747,0.00046688200045568,-0.00799552305836719,7.96171344854056e-05,0.00245464576737887,0.00482281655566644,-2.18490526196838e-05,0.0324939451299396,-0.0110647601212413,-5.13550493461187e-05,0.00324252275263395,0.0012553278292003,0.341260653620068,0.000445769289057677,-0.0153692984994918,-2.77773777020152e-06,3.49384923617685e-06,-2.33848549469062e-06,3.69559551834462e-05,-0.0323409280297512,-1.59413713379506e-05,4.97756157299273e-06,-0.473772784484386,-0.155425603485195,0.0342972178372564,-0.0143503070281075,-1.42421216598604e-06,5.1981488859567e-05,-1.23639273640419e-05,0.000304340789038047,2.73658133677487e-05,2.34252449803074e-06,-3.15939429921742e-05,0.000366542193204034,-0.00111676064005126,-0.00177975624897212,-0.000121629415282577,0.000104798906767838,5.18835747924939e-05,0.000110716075952207,5.44808943732313e-07,3.81199865389422e-06,-7.68653408977915e-07,-3.53920006695551e-06,-2.54039107503573e-06,-2.49702277258911e-06,-0.00033523464334663,-3.20411164753164e-06,-0.00108122661460554,-0.0133893849464757,0.0324553128725501,-0.000104781847082401,6.58019129367114e-05,-0.000516355724800757,-2.09836337922457e-08,9.08610636387317e-06,7.7288421781313e-07,1.29230442026001e-07,7.73903719129831e-08,1.12953520148285e-07,4.23607213425083e-05,0.000414557415298269,8.06170179664366e-09,-6.31103103225245e-08,-2.91022294650421e-08,-4.77462173362761e-09,8.6460559942797e-07,-2.60699620563604e-09,4.91330740017004e-08,-6.78432399148221e-08,5.69754918938736e-08,0.0298668891007803,0.0025529018386129,-0.0503605674422259,-0.0978392504830468,-0.149531086662924,0.0371229629534573,0.0960030675879281,0.0648539797572756,-0.0298586660110243,0.046565341562905,-0.0866050850302939,-0.0187500069528719,0.0414166328330841,0.0760424109872133,-0.0477251699133669,0.0339453430040673,0.0763016281710055,0.134069139061789,0.00616656151320469,0.0182632828345989,-0.0108012810532682,0.134306943129745,-0.0226792616086513,-0.23312307784252,-0.227763554172915,0.00351478547691489,0.171168402500664,-0.138891551129438,-0.0415279062401458,0.0869928525886423,-0.225057083116224,0.0126567014257371,-0.118110266850248,0.281716672474186,0.129947994643733,0.0668067338751621,-0.235719772190282
"t15",-0.102080222951587,0.0279200267429185,0.0978918487472796,0.0637053365815813,-0.0241893171508559,0.00435736737999055,-9.2026715324799e-05,-1.21293757916896e-06,0.016517196028849,-0.202555793667243,-0.0145525820262019,0.180682259848045,-0.00105767554305197,0.028374680183982,-0.000343319265019232,0.0427257004405837,0.0443524239111709,-8.60068712281981e-05,0.0726586774011288,-0.0116000625233396,-3.24695501961324e-05,0.00149892634350497,0.000567922072677549,0.00741584883480805,-5.85968571312398e-05,0.00222414453230248,-2.24589750445802e-07,1.90442667730529e-06,-3.27466823523412e-06,4.3073206193604e-05,-0.0276945601073133,4.38280486613911e-06,-0.00166997897537321,-2.08434490316313e-16,5.2941685859769e-16,3.30477035473376e-17,-1.32404040770705e-16,0.00127846017208857,-0.0210638081727716,0.00421929295089932,-0.068089179426223,-0.00571915916895264,-0.00051021071471895,0.0076284324290679,-0.109768241696717,0.352176870284064,0.619664486362328,0.0539772338768311,-0.0608220046090241,-0.0329924289896865,-0.114358645821185,-0.000815340489634852,0.00245073717658106,-0.000409061351358861,-0.00160385439225928,-0.000879589940473328,-0.000657841236812844,-0.0429969461212808,-0.00012480156985004,-0.00967179987608713,-0.0425757103375371,-0.0105149646867662,0.00237001253093237,-0.00170632436235844,0.0142327048201123,1.29262251456128e-06,-0.000678439618530199,-7.40823102189577e-05,-1.3423746314666e-05,-2.46328912227806e-05,-3.67466106308769e-05,-0.0544667142613613,-0.5728225989783,-1.13862584799796e-05,0.000124226564154626,6.59903645511345e-05,1.2229380545481e-05,-0.00230867195847038,7.34822252494309e-06,4.49022904336282e-05,-4.21747592031065e-05,3.52387750366238e-05,4.01656247324411e-15,1.55787654911727e-15,1.53669394917233e-15,3.2648580020056e-15,6.4866799540271e-16,-1.21002383460245e-15,-5.43808704664417e-16,1.31323988142307e-16,-1.30646361784503e-16,-1.37460572438575e-15,6.55630606229141e-16,9.62473373569694e-16,-5.40149522332278e-16,-2.51792402032602e-16,1.67782996697563e-15,1.23875519217331e-15,2.69288714591087e-16,-1.24561277091428e-16,-2.00577401909818e-15,-2.98953714228064e-16,-5.91025709276161e-17,-4.03214787947359e-16,3.23038037292056e-16,1.88990668817737e-15,1.47559915675277e-16,3.43561984417207e-15,-2.01973312206893e-16,-6.49653941753314e-16,-6.02518252304507e-16,2.00176247105999e-15,-8.85654261517307e-16,-3.13791825639828e-17,-1.31879641755706e-15,4.32506881329307e-16,-6.56836781146031e-16,-6.68464849445938e-16,-1.67323904840151e-15
"t117",-0.104481281418295,0.0295836089931407,0.106000890515036,0.0694445277299021,-0.0280078134855039,0.00507919897243294,-0.00011069698445089,-1.55714705678436e-06,0.0241467185151964,-0.301068897888481,-0.0231910322307193,0.303685813274165,-0.00186638977705951,0.0560445918378349,-0.000706476073562659,0.112204585978273,0.121041496627754,-0.000258655305804387,0.242710491976236,-0.0468256131643428,-0.000151327872761986,0.00763831275877573,0.00291162878010104,0.0623707571703222,-0.00110010226561587,-0.14090759217389,1.8229148581227e-06,-8.38875303457682e-06,8.85374755194056e-06,-8.05911101480151e-05,0.0503202338959847,-7.47619601562395e-06,0.0018976721107594,5.67916609369952e-17,5.66208524916216e-17,-7.28756870226462e-18,-6.48660497035374e-17,-0.00112837116771823,0.016943957416517,-0.0032831867046209,0.0455711611663305,0.00337722157284247,0.000285395437604096,-0.00403896099875922,0.0550502910293242,-0.175191137980091,-0.304402641874251,-0.0259963979779464,0.0289580900606504,0.0156692922164747,0.0539439693144522,0.000383954353600941,-0.001170979114557,0.000196454911746825,0.000774679880945227,0.00043054013243515,0.000328433180351724,0.0235345665983024,8.48931500704e-05,0.00765311425219369,0.0349377298147244,0.00883345706868767,-0.00237618466871949,0.0017645215347219,-0.0149518319461677,-2.0813981002568e-06,0.0013860671948312,0.000268478111663498,6.85508169167768e-05,-1.68327611746247e-05,-2.44668551417212e-05,-0.0154432169498479,-0.159179775140827,-3.14563961502487e-06,3.18480743594023e-05,1.64981012868432e-05,2.99989021059777e-06,-0.000562941915958585,1.77852902613889e-06,6.19971413330861e-06,-4.72166054675191e-06,3.93172737695423e-06,0.051086324038574,-0.160102663396744,-0.0362390043726868,0.130266287347335,0.079062072949599,-0.0843021602605686,0.243890467412367,-0.0125293929812308,0.0469716619329677,0.00966964233245177,0.124426840409654,0.0213034658977625,-0.0131810244872621,-0.0242133640463802,-0.145999778816194,-0.0676605760679665,-0.114236279879602,0.180091100107844,0.105441923436013,-0.0362793943047826,-0.186142387241174,-0.199549188513341,0.0971370469695037,0.125968817448678,-0.100582809530026,0.0425850567157437,-0.220998401212734,-0.0429756640134122,-0.0531680404048525,0.0640346498690361,0.106236468486475,0.0710412925282163,-0.22563027345144,0.159635320949713,-0.00509002251678947,-0.111141012403213,-0.0570066845797608
"t118",-0.104481281418295,0.0295836089931407,0.106000890515036,0.0694445277299021,-0.0280078134855039,0.00507919897243294,-0.000110696984450883,-1.55714705678167e-06,0.0241467185151965,-0.301068897888481,-0.0231910322307193,0.303685813274164,-0.00186638977705956,0.0560445918378349,-0.000706476073562615,0.112204585978273,0.121041496627754,-0.000258655305804342,0.242710491976236,-0.0468256131643427,-0.000151327872761844,0.00763831275877568,0.00291162878010088,0.0623707571703222,-0.00110010226561597,-0.14090759217389,1.82291485805331e-06,-8.388753034572e-06,8.85374755188505e-06,-8.05911101483348e-05,0.0503202338959848,-7.47619601567046e-06,0.00189767211075941,2.47545895462105e-16,9.13153220507101e-17,1.85700418026906e-16,-1.68358934418643e-17,-0.00112837116771818,0.0169439574165168,-0.00328318670462119,0.0455711611663306,0.00337722157284229,0.0002853954376042,-0.00403896099875908,0.0550502910293244,-0.175191137980091,-0.304402641874252,-0.0259963979779463,0.0289580900606506,0.0156692922164752,0.0539439693144527,0.000383954353601535,-0.0011709791145575,0.000196454911747071,0.000774679880945402,0.00043054013243529,0.000328433180351882,0.0235345665983039,8.4893150070621e-05,0.0076531142521937,0.034937729814725,0.00883345706868692,-0.00237618466871833,0.00176452153472126,-0.0149518319461679,-2.08139809933615e-06,0.0013860671948321,0.000268478111663216,6.85508169161467e-05,-1.68327611766751e-05,-2.44668551403517e-05,-0.0154432169498482,-0.159179775140832,-3.14563961473284e-06,3.18480743602788e-05,1.64981012885202e-05,2.99989021088465e-06,-0.000562941915958484,1.77852902749689e-06,6.19971413400033e-06,-4.72166054504668e-06,3.93172737744689e-06,-0.0510863240385748,0.160102663396743,0.0362390043726867,-0.130266287347334,-0.0790620729495975,0.0843021602605679,-0.243890467412367,0.0125293929812308,-0.0469716619329679,-0.00966964233245295,-0.124426840409653,-0.0213034658977624,0.0131810244872622,0.0242133640463804,0.145999778816193,0.0676605760679671,0.114236279879602,-0.180091100107844,-0.105441923436013,0.0362793943047822,0.186142387241174,0.199549188513341,-0.0971370469695027,-0.125968817448677,0.100582809530025,-0.0425850567157444,0.220998401212733,0.042975664013412,0.0531680404048521,-0.0640346498690352,-0.106236468486475,-0.0710412925282161,0.225630273451439,-0.159635320949712,0.00509002251679105,0.111141012403214,0.057006684579761
"t95",-0.103519085809109,0.0289151552963337,0.102737176181968,0.06713346923387,-0.0264633820733866,0.00478710683659452,-0.00010312529589859,-1.41693832924203e-06,0.0210136031354731,-0.260574330817125,-0.0196260484979082,0.252777597358546,-0.00153083858642929,0.0445011055562265,-0.000554691220839411,0.0828802679848107,0.0886301016164666,-0.000185452458621217,0.170378528603227,-0.0317668339697569,-0.000100349950320709,0.00500034903685189,0.00190446887116901,0.0385727310801645,-0.000646013254615991,-0.0780461752385454,9.13094364977593e-07,-3.76085937781024e-06,3.30751969332714e-06,-2.28520035098455e-05,0.0138188191282594,-1.90111628738424e-06,0.000147950477015581,-1.01722628969728e-16,-4.94162246889727e-16,-2.48816714383985e-16,3.0622838329243e-16,0.00010320589444594,-0.00291356608192052,0.00066959081961228,-0.017167879053868,-0.00192828982592719,-0.000193697674841764,0.00328188911073159,-0.0543934475635389,0.178857036036275,0.327941216973962,0.0308843133068676,-0.0370068558934267,-0.0204132211973946,-0.0754959266743736,-0.000555147938698,0.00205318784969538,-0.000352150090083135,-0.00141814565368605,-0.000820174429615931,-0.000654904894227882,-0.0534716950286791,-0.000224496828041708,-0.0215237936154884,-0.0994464052095121,-0.0253274521731125,0.00713266639228884,-0.00533208244962768,0.045329896565243,6.73194515440816e-06,-0.00458595117542766,-0.000919014709973194,-0.000237478533456087,7.03432878076012e-05,0.00010259650984656,0.0750866667465847,0.77733339938584,1.53809210504275e-05,-0.000158332176785194,-8.24899234074389e-05,-1.50649097788647e-05,0.00283090141767414,-8.9591771312269e-06,-3.61345793849495e-05,2.92865360793267e-05,-2.44123704009457e-05,-6.04659551595166e-16,-8.52399748008104e-16,-3.08672358506623e-16,-3.46532698369817e-15,-1.50457445981245e-15,8.10115863281169e-16,-6.81529485624388e-16,5.36192184402706e-16,-6.28403579172598e-16,2.71701064424867e-15,-1.46128768807596e-15,-1.19565815581701e-15,-2.33103467084383e-16,4.00070601647151e-16,-5.05238212378245e-16,-1.64993886608844e-15,3.04227129599433e-16,-4.84855211535518e-16,2.21936184707783e-15,9.55527703402209e-16,3.65647182670736e-16,1.28694797874029e-16,-1.34527805562001e-15,-2.47234009523659e-15,1.28456273396083e-15,1.03432887255117e-15,6.23470459287789e-16,9.71011465678018e-16,1.20660859775912e-15,-2.90089133270222e-15,8.90035115920507e-16,-5.62145273906578e-16,3.21764099739386e-15,-1.66348461698093e-15,-5.8340918901445e-16,2.19984620797309e-16,-6.27346482054425e-16
