"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98"
"t69",-0.102894708195135,-0.143537659907376,0.0146885402463878,0.291226801161067,-0.0120846773320757,0.000566424329005472,-0.0668364614209369,0.000841097550615296,-0.21048735075135,-0.00201211233233779,-0.000146059869111768,0.000949417644434558,-8.70907942495656e-05,-0.000286422870591101,0.00113631685203866,-0.00990632989112926,-0.00100977568726662,0.0136044960125954,0.062901728207413,-0.143472556011726,0.00184820376454041,-0.00113897870548507,0.00104001114575539,-0.0035622758779105,0.00106043378795395,-0.000171217536174759,-0.000289150724605694,0.00182735667056418,-0.00142203665766573,6.23006355649316e-06,0.498053074762725,-0.000890266846600457,-0.00932965819795116,0.000792891678876008,3.10458963829457e-05,3.48834145632269e-05,0.00241388725692393,-0.000167301284519347,0.000255634023204582,-7.58932026723655e-05,-2.34330803258946e-05,6.35570168619711e-05,3.66425541586226e-05,-4.22034617477087e-16,9.08915883586514e-05,-0.227404836597569,3.19262816053358e-05,-0.000125652287148025,-2.69694527474052e-06,-1.41765093737925e-06,5.62517670135829e-08,-2.35116059120483e-05,-1.16721695648866e-06,-5.08721824650061e-16,4.12329401061617e-05,5.44059062158625e-17,5.11272709899721e-07,4.11841409910892e-06,2.14522529232494e-16,-5.76022408957004e-05,0.000923904797964704,0.00623773167381489,-9.91135895806721e-05,-1.26096153701405e-05,-6.73637890772316e-16,-1.91067123387861e-07,-7.33481282590643e-17,-7.22942443052727e-07,1.76442560098064e-06,-2.52689980175686e-17,2.01861878996144e-08,-6.30027418395081e-16,-3.60553647757444e-07,-2.74516173918749e-16,4.90995522722592e-15,2.63867964140469e-10,-3.17405638863753e-15,-2.59513076900397e-15,-7.87884790742766e-07,0.707106781186548,-3.55011496179305e-15,5.15628784114597e-08,-1.69166124663889e-07,-5.34826351816786e-08,7.81806831890517e-16,-9.57199574436883e-17,7.78452875227138e-16,1.69621131668231e-16,2.66933805765259e-16,-8.8565216303441e-18,5.96095162264871e-16,-5.17164130689551e-16,1.75255322506768e-16,1.12818128420721e-16,2.9549784146829e-16,-2.33248473857675e-16,9.74802031240029e-17,1.57504308985499e-18
"t70",-0.102894708195135,-0.143537659907376,0.0146885402463878,0.291226801161067,-0.0120846773320757,0.000566424329005515,-0.066836461420937,0.000841097550615279,-0.21048735075135,-0.00201211233233785,-0.000146059869111754,0.000949417644434518,-8.70907942495562e-05,-0.00028642287059108,0.00113631685203869,-0.00990632989112938,-0.00100977568726657,0.0136044960125957,0.0629017282074135,-0.143472556011727,0.00184820376454045,-0.00113897870548513,0.00104001114575536,-0.00356227587791021,0.00106043378795409,-0.000171217536174759,-0.000289150724605815,0.0018273566705642,-0.00142203665766569,6.23006355650888e-06,0.498053074762726,-0.000890266846600582,-0.00932965819795166,0.000792891678876008,3.10458963828034e-05,3.48834145631714e-05,0.0024138872569246,-0.000167301284519486,0.000255634023204665,-7.5893202672539e-05,-2.34330803260884e-05,6.35570168621147e-05,3.66425541589767e-05,1.81436408339004e-16,9.08915883584469e-05,-0.227404836597569,3.19262816058898e-05,-0.000125652287147934,-2.69694527496074e-06,-1.41765093773918e-06,5.62517671362332e-08,-2.35116059116719e-05,-1.16721695640411e-06,5.57914321901314e-16,4.12329401060507e-05,-9.7785526406382e-17,5.11272709759799e-07,4.11841409908955e-06,-1.86064512555167e-17,-5.76022408955432e-05,0.000923904797964146,0.00623773167381544,-9.91135895806227e-05,-1.26096153696548e-05,6.30582590589284e-16,-1.9106712372605e-07,2.14219279041595e-16,-7.22942442363175e-07,1.76442560137404e-06,4.07643247217602e-16,2.01861868175536e-08,6.39808496835312e-16,-3.60553648364598e-07,2.58483822451023e-16,-4.79582334189298e-15,2.63865866642946e-10,3.39008957152622e-15,2.60116449713853e-15,-7.8788478274916e-07,-0.707106781186547,3.51039450865034e-15,5.15628779812483e-08,-1.69166127883535e-07,-5.34826346543227e-08,-6.13824016560528e-16,9.49109200098407e-17,-1.84860888294804e-16,-4.21200581116593e-16,-3.03316845319509e-16,-2.12812234310702e-16,-8.41228362660568e-16,5.99076811652959e-16,-7.24419931453372e-17,-2.91917951379221e-16,-1.02870098549775e-17,5.84120153523287e-18,2.12770331172138e-17,-8.1703056050739e-17
"t84",-0.103054941877661,-0.144109502738799,0.0147495189678675,0.292667819604698,-0.0121808945653676,0.000571378475155542,-0.0674549666473044,0.000853521070582141,-0.214380122310457,-0.00205780745168056,-0.000149932978256681,0.000976385104190303,-8.99048611395363e-05,-0.000300316998416309,0.00121817396968993,-0.0106998175842138,-0.00110239467198525,0.0150024819417736,0.0706708687547479,-0.170813482240419,0.00225428182947789,-0.00138979197378751,0.00128200698943862,-0.00439826751509825,0.00138692036358767,-0.00027634765170096,-0.000531787609672693,0.00340892492241614,-0.00340898467146564,1.65148801568659e-05,-0.500779638677507,0.000623118743617652,0.00422291403404769,-0.000321850331886284,-6.54200495267196e-07,1.11263617262685e-05,0.000858821470313898,-8.28108270903884e-05,0.000166155702154211,-5.55882232040113e-05,-1.74351246564944e-05,5.05842327730398e-05,2.9793333907644e-05,-1.03344125584335e-15,7.47401899155507e-05,-0.19126581342969,2.76009442094077e-05,-0.000110794996048571,-3.2283131266524e-06,-2.22975173373686e-06,-1.3371867761602e-06,-7.29175851643671e-06,-6.67447508932497e-07,-2.2287197699779e-16,2.61981463780319e-05,-5.17331041350949e-17,3.74255392297236e-07,3.03001515809863e-06,1.85188753140033e-17,-4.61966238872596e-05,0.000746658193373645,0.0050419079205794,-8.04802915138434e-05,-1.04481614856128e-05,3.00109559403418e-16,-1.60976052365625e-07,-4.91408769130508e-16,-6.10767115865034e-07,1.49404042483199e-06,-8.8846764299228e-16,1.71424044118404e-08,-1.57501425665569e-16,-3.06588403511943e-07,2.43491577203151e-16,-1.52947171590889e-16,2.27162837233277e-10,2.94696792356775e-17,-1.9061999157884e-16,-6.8020810739533e-07,5.26170180705712e-16,1.34141207407865e-16,4.47984415952174e-08,-1.46991312233169e-07,-4.69129119995415e-08,-7.93655235334873e-16,-4.61901902104545e-15,-0.707106781186549,1.15650795673098e-14,-5.94582520414287e-16,-2.44279062314332e-16,8.42193991490774e-16,8.74747518166843e-16,1.0124554523485e-16,-9.7828029461758e-16,2.11423742034459e-17,-4.52409212229132e-17,1.59730887712378e-16,1.75949984298805e-16
"t85",-0.103054941877661,-0.144109502738799,0.0147495189678676,0.292667819604698,-0.0121808945653676,0.000571378475155545,-0.0674549666473044,0.000853521070582152,-0.214380122310457,-0.0020578074516805,-0.000149932978256647,0.000976385104190302,-8.99048611395501e-05,-0.000300316998416333,0.00121817396968978,-0.0106998175842138,-0.00110239467198481,0.0150024819417737,0.0706708687547479,-0.170813482240419,0.0022542818294777,-0.00138979197378762,0.00128200698943865,-0.00439826751509829,0.00138692036358774,-0.000276347651701037,-0.000531787609672707,0.00340892492241624,-0.00340898467146569,1.65148801567867e-05,-0.500779638677508,0.000623118743617604,0.00422291403404757,-0.000321850331886031,-6.54200495131887e-07,1.11263617262186e-05,0.000858821470314075,-8.28108270904682e-05,0.000166155702154183,-5.55882232041692e-05,-1.7435124656618e-05,5.05842327729151e-05,2.97933339078534e-05,-6.80140725839603e-16,7.4740189915399e-05,-0.19126581342969,2.76009442091769e-05,-0.000110794996048528,-3.2283131265014e-06,-2.22975173362236e-06,-1.33718677607807e-06,-7.29175851647899e-06,-6.67447508471584e-07,4.4202944418379e-17,2.61981463783451e-05,-2.74770272614869e-18,3.74255392197574e-07,3.03001515815693e-06,-2.65531824727294e-16,-4.61966238869652e-05,0.000746658193373492,0.00504190792057971,-8.04802915136632e-05,-1.04481614852658e-05,-2.30633195425956e-16,-1.60976052508103e-07,1.34593543055793e-17,-6.1076711576789e-07,1.49404042472227e-06,3.9050157034158e-16,1.71424044581765e-08,2.56124834484207e-16,-3.06588403803376e-07,1.34941093927106e-16,6.67106938227984e-17,2.27162814139771e-10,-8.1276665590211e-17,1.66417113493124e-16,-6.8020810808922e-07,-5.31563805717816e-16,-9.12710967523206e-17,4.47984406237723e-08,-1.46991312066636e-07,-4.69129078917163e-08,6.30593712394289e-16,4.57011852616898e-15,0.707106781186548,-1.19393320262547e-14,6.27753863803184e-16,1.707369004738e-16,-9.41052663688376e-16,-9.3814994904876e-16,-2.0652571008737e-16,9.60514355824861e-16,2.67746110352273e-16,8.99053027311792e-17,-2.67996534428893e-16,-3.28233809546573e-16
"t25",-0.102363179477205,-0.141659774500518,0.0144884298324043,0.286513427818347,-0.0117738316719901,0.000550470231857969,-0.0648487643156527,0.000802048582631733,-0.198430926059197,-0.00187290109956593,-0.000134432287251965,0.000869039092798779,-7.88263145621108e-05,-0.000247967310594818,0.000927371813636359,-0.00793375612293458,-0.000787902634175996,0.0103677130870031,0.045983787752672,-0.0936173626460979,0.00115706383579602,-0.000712580169315266,0.000640037538765726,-0.00218665452637765,0.000598694646314568,-7.84300468600341e-05,-0.000122481321620713,0.000768816352576071,-0.000554411830626725,2.4006367019113e-06,0.037017342216764,-6.00194575464397e-05,-0.000516794535077023,4.13541272512169e-05,1.3400262455221e-07,-4.11991432056925e-06,-0.00034583240109784,4.88471465690792e-05,-0.000186263856022578,0.000106086474810658,3.64058040559561e-05,-0.000163603186823367,-0.000111839806318634,2.25518857264602e-15,-0.000303454032913785,0.905832462611209,-0.000156104990160821,0.000705494212590807,5.84561831029446e-05,5.94609675336008e-05,7.52717535374243e-05,-0.000642748518539869,-1.56777837171443e-05,1.48233954927338e-16,0.000420137345846436,1.16486198034979e-16,2.89589329143111e-06,2.26894602698036e-05,1.90943314815597e-16,-0.000184299020139246,0.0028054649276948,0.0189191299581337,-0.00029135396921518,-3.23152803096277e-05,-3.4258503666019e-18,-4.38540783548514e-07,3.505746416736e-16,-1.62992704392574e-06,3.92017658035562e-06,2.7319260742399e-16,4.402487360207e-08,5.14250247004274e-17,-7.79819177954e-07,9.87132962644105e-17,-2.52389220441265e-16,5.28310724351054e-10,-6.55132169774289e-17,-5.03162935368219e-17,-1.55051932101535e-06,3.33012678495763e-16,1.70310408796123e-17,9.76869046417916e-08,-3.20258213011571e-07,-9.58103039683245e-08,-6.84896120808436e-18,-9.34840832199852e-18,-4.55042566468875e-16,2.00916283723708e-16,-4.75509297344832e-17,3.58245899313516e-17,-4.78949227368287e-16,3.10897637653697e-16,-4.93010847029647e-17,-5.42966803786405e-17,1.328362344649e-16,5.76286116774949e-17,-9.64402661290591e-17,-2.37132184701336e-17
"t4",-0.0921533863025452,-0.102791006450666,0.0103236591985825,0.185746941189718,-0.00432854879746253,0.000155386566211582,-0.0145021993524713,-0.000556792226471304,0.400042282954661,0.0147635458939421,-0.00236478220216293,0.00681224680288338,-0.000307292963269061,-0.000227053382843969,-0.00119104676332591,0.0173138450361302,0.00301613449892538,-0.063274975939788,-0.786532570751607,-0.301761211779461,-0.00137435935008542,0.000892498600660038,-0.00182242986505894,0.00677367743556834,-0.00777180408289774,0.0171493022552819,-0.0416834642727472,0.225331736552806,-0.0757796902823459,0.000310332072178955,0.000801995617199847,-0.00161968746465774,-0.0293816229461356,0.00268166392962159,0.000154774409513451,0.000196681600303537,0.0136055311039311,-0.000906991320895598,0.00115862030689729,-0.00025848949952279,-7.43495133738307e-05,0.000112717971426747,4.25498743066874e-05,-1.4879006706722e-17,7.28725943305445e-05,-0.0015718331788368,-3.47377469365197e-05,0.00024530918622262,5.53664662510447e-05,6.20558683145679e-05,8.64337307878861e-05,-0.000833821290572412,-2.27314966753862e-05,-5.73606371049378e-17,0.000648159922178964,-2.35000919705095e-17,5.31063122736231e-06,4.20067910882576e-05,-1.54815292876339e-18,-0.00041836650702991,0.00649965078241081,0.0438512443187782,-0.000683549068922097,-7.98593557199516e-05,1.65421736798236e-17,-1.12689274388872e-06,4.45413556050937e-17,-4.21340201019974e-06,1.01825229846145e-05,-4.65824782188478e-16,1.15035664236573e-07,1.3626667618311e-17,-2.04299578344599e-06,9.16988168270528e-17,-2.65494593716886e-17,1.41566224361341e-09,9.35758209860945e-17,-7.6994337872871e-17,-4.17369388949762e-06,-1.12894517487839e-16,-6.25830053102304e-18,2.65395832491078e-07,-8.70220086712781e-07,-2.63259616772871e-07,3.0986655136095e-17,-1.4309335563082e-17,-6.2775177115089e-17,-1.50807651259725e-16,1.74102960688966e-17,1.15171823864994e-17,-5.01699805756767e-16,-5.91639983167357e-17,4.97527457028971e-18,-5.43976338424869e-17,2.58281131942847e-16,-4.95344260723631e-17,-2.02027066605239e-17,-7.55380052118525e-17
"t94",-0.0940791607514692,-0.108531950746918,0.0109263467554383,0.19886455862078,-0.00484986277948609,0.000176269739694703,-0.0165856773977991,-0.000700632221070972,0.541521545989422,0.021932640035528,-0.00386570303834073,0.0117348304058109,-0.000597695960558613,-0.00107422242117623,0.0036475600440682,-0.0317735578252566,-0.00335665476308128,0.0492259648039778,0.358719152634477,0.0325285674585321,6.4396797401764e-05,-4.10665979942715e-05,4.79552951636875e-05,-0.00015868148397713,-0.000392863555500944,0.00254075458119463,-0.00712459452917615,0.0389265261504947,-0.0147186144802692,6.18804706374538e-05,0.000198280847450549,-0.000406216235465301,-0.00748429924037428,0.000685476953332112,4.11407315849977e-05,5.57254426340487e-05,0.00389380505563808,-0.000272208914635058,0.000376376282022944,-8.88272726659138e-05,-2.5761351165548e-05,4.04313008575451e-05,1.54116397759186e-05,2.376503170479e-16,2.65196261744287e-05,-0.000576913477787988,-1.28607053296619e-05,9.12867871467587e-05,2.11978462232464e-05,2.38856897233581e-05,3.34711422398901e-05,-0.000325885408473427,-8.97606998761114e-06,2.74153915938778e-16,0.000257671194144384,-1.20317557363312e-16,2.16280904393262e-06,1.71356491113582e-05,3.93808376816326e-17,-0.000179149883734085,0.00280300393418998,0.0189141441924652,-0.000296173264431467,-3.54067377543316e-05,5.87299056086749e-17,-5.11253109313967e-07,-9.13101548404271e-17,-1.91959828899427e-06,4.65560934618733e-06,-2.36650808680819e-16,5.2841365652908e-08,2.84202321099996e-16,-9.40461802878545e-07,-2.03961767747935e-16,-1.3941965889651e-16,6.65986826721855e-10,8.31270939022124e-17,4.72064080302081e-17,-1.97402430257565e-06,-3.53937053278389e-16,-1.97856340499954e-16,1.27108860742409e-07,-4.16887052073767e-07,-1.28703239676842e-07,4.06782121580537e-17,-1.03203546201697e-15,-1.27065326589811e-15,1.20146465310112e-15,-2.0962081004002e-15,9.90010951508993e-16,1.09713263178778e-13,-0.707106781186547,-5.57594107348743e-15,1.75955160148258e-15,1.04738907814347e-15,4.69668120235964e-16,1.60456463530064e-16,8.73158249784033e-17
"t95",-0.0940791607514692,-0.108531950746918,0.0109263467554383,0.19886455862078,-0.00484986277948613,0.000176269739694711,-0.016585677397799,-0.000700632221070972,0.541521545989422,0.021932640035528,-0.00386570303834069,0.0117348304058109,-0.000597695960558611,-0.00107422242117627,0.00364756004406822,-0.0317735578252566,-0.00335665476308129,0.049225964803978,0.358719152634476,0.032528567458532,6.43967974017668e-05,-4.1066597994291e-05,4.79552951637196e-05,-0.000158681483977057,-0.000392863555501066,0.00254075458119507,-0.00712459452917607,0.0389265261504946,-0.0147186144802691,6.18804706374454e-05,0.000198280847450437,-0.00040621623546497,-0.00748429924037446,0.000685476953332091,4.11407315850504e-05,5.5725442633909e-05,0.00389380505563848,-0.000272208914634876,0.000376376282023135,-8.88272726658177e-05,-2.57613511656412e-05,4.04313008576522e-05,1.54116397754275e-05,-2.50072979276277e-16,2.65196261745155e-05,-0.000576913477788122,-1.28607053299796e-05,9.12867871466303e-05,2.11978462230753e-05,2.38856897237627e-05,3.34711422398074e-05,-0.000325885408473507,-8.97606998796713e-06,-1.68324831886634e-16,0.000257671194144396,1.39916471439598e-16,2.16280904376921e-06,1.71356491112787e-05,-2.06480039707318e-17,-0.000179149883734064,0.00280300393419011,0.0189141441924651,-0.000296173264431665,-3.54067377544886e-05,-5.13217513527327e-17,-5.11253109130228e-07,-2.04697370165263e-16,-1.91959828918379e-06,4.65560934627689e-06,2.77555756156289e-16,5.28413662695751e-08,-2.38303929010954e-16,-9.40461802987833e-07,3.49545698518131e-16,6.59194920871187e-17,6.65986931506606e-10,-6.39273304311203e-17,-1.46828172537961e-17,-1.97402430227728e-06,6.16260514840761e-16,2.5093424489198e-16,1.27108860506486e-07,-4.16887052712145e-07,-1.2870323893438e-07,-4.13826194864447e-17,1.02058303181273e-15,1.23772520010945e-15,-1.46519081589691e-15,2.0807546731642e-15,-9.42822209193395e-16,-1.09783709900668e-13,0.707106781186547,5.55108167444153e-15,-1.84751338704318e-15,-1.30451205393456e-15,-4.11065823883728e-16,-2.20317381473555e-16,-1.4495175893951e-16
"t1",-0.0745068390829442,-0.0479105362847365,0.00453388079565617,0.0560845308113853,0.00233651624403332,-0.000157819539725159,0.0220614331546625,-0.000532842790143741,0.0647340705120836,-0.00605715439807855,0.0020910508203951,-0.00766850789332019,0.00051277402303245,0.00152560855260631,-0.00609529889517835,0.0518788737362767,0.00494867206693028,-0.0596083000250541,-0.143332343599554,0.131389226815875,0.00409485396068908,-0.00258739569388148,0.00388290776223039,-0.0141620058518217,0.0158378744931073,-0.0441062966716754,0.114079685872991,-0.61981656724882,0.221293860915461,-0.000919478920264732,-0.00650208562657749,0.00554691146313782,0.101652891224376,-0.00929981573116902,-0.000551469242589387,-0.000732636563484937,-0.051029867380525,0.00350898232561733,-0.00465825210406032,0.00103869259318396,0.000297494383514126,-0.000432458589916927,-0.000158889245984751,3.60955363083661e-16,-0.000265990145913738,-0.020605005070854,0.000129132121681011,-0.000883017441985651,-0.00016483698405952,-0.000175242959763742,-0.000227134193812269,0.00189906593035348,4.08245491022377e-05,8.11068572778875e-18,-0.000917950058681126,1.79667278811874e-17,2.89398948092646e-06,3.03541446003165e-05,-5.84627627644006e-17,-0.00496217195626695,0.0996809363246322,0.67650005549151,-0.0124188410236207,-0.00342623339686589,1.45386110513307e-16,-0.000138437236365741,1.90819582357449e-17,-0.000657447092575038,0.00198424057172103,1.38777878078145e-15,3.11235807067978e-05,9.32630537134942e-17,-0.000655468046332252,5.29518724183463e-17,-7.00394603425636e-16,-4.27026743684403e-06,5.84436819265801e-17,1.91508261210069e-16,0.00665222600346504,5.85469173142172e-17,-5.81311692482051e-17,-0.000407456989073861,0.00135272956366883,-0.000274605202767824,6.93911711592602e-17,-3.18297437827912e-17,1.97324795392362e-16,-7.84962372879505e-17,-9.64004815810907e-18,3.29597460435593e-17,-6.41847686111419e-16,-1.2490009027033e-16,4.37805376489389e-17,-2.22393207385413e-17,4.09394740330526e-16,7.82581574495521e-18,-1.05847504132361e-16,7.48912990636092e-17
"t10",0.0679235195266239,-0.00188982950373664,-0.0829142293398548,-0.00807880063385828,0.108117706881317,0.0677630082947122,-0.022876434439235,7.3438656005334e-05,0.0011236604344605,-0.000550006965631368,0.024174745190397,-0.246102318180747,-0.263403425900162,-0.207153941001713,0.00177285376308871,-0.0031514715985668,-0.00118384427753836,0.000262112960468324,7.72048272197953e-05,0.00166477133158724,0.000403796472414857,-0.0160660858471518,0.00307187070774498,-0.00636793375006489,0.119139414893958,-0.876621914621307,-0.024000359781615,0.0660057816445848,-0.00566736059641329,-0.00376638488482161,0.000175293491006789,0.00261626733973809,-0.00214999096762579,-0.00122260069284592,-0.000180379073424807,-0.000320802020199376,0.000729838135757542,0.00451375092531471,-0.00704908160764377,0.000592277804539502,0.000174454626967191,-0.00493650351779244,-2.07170064057644e-05,-2.84364662848658e-17,-0.000567257308304271,0.000156365892377473,9.61484163585431e-05,8.98084063748195e-07,-0.00265036222813522,-0.000182543565261251,-0.000753817894758873,9.25282611833819e-06,6.85157016707916e-05,6.65987821066925e-17,-1.09469012586508e-05,1.14680304526464e-17,-1.53343895819197e-05,-0.000348663154984605,4.9584822130891e-17,0.00099763375283091,-0.000653940580277205,-0.00173229621126764,-0.000416646994737926,1.38310021195222e-06,-4.91221930387197e-17,-9.87983348998844e-05,1.64798730217797e-17,-8.5218564870905e-07,0.00153930465079704,4.09394740330526e-16,5.27774920121293e-08,3.18899040387835e-17,-1.19323184650556e-06,3.88592514621041e-17,9.54097911787244e-18,-1.42832355733801e-06,2.25884250005756e-17,-1.08229261959612e-17,0.000481744606212434,1.81278603239576e-16,-5.87443255075119e-18,-1.96855729214795e-06,0.00143963282157143,-1.3193563530578e-06,-1.68989401507343e-16,-2.96530400512857e-17,-2.1163626406917e-16,1.30104260698261e-17,-3.95804705416765e-17,-8.67361737988404e-18,-2.42861286636753e-16,-9.71445146547012e-17,9.27836246160638e-17,-6.29402369023288e-17,-1.17961196366423e-16,-3.14956399095932e-17,-3.21109770984523e-17,-2.83156353813468e-17
"t88",0.0688171127078339,-0.00195470721763774,-0.085884464884672,-0.00842602621713675,0.115786844017821,0.073078711977411,-0.0247834417417625,8.36966124612312e-05,0.00132700647383392,-0.000677229287891662,0.0309542614411524,-0.321460144283544,-0.358982069692355,-0.343535983874296,0.00425583337018106,-0.00891089288015872,-0.00448663357918379,0.00145971179395975,0.00326516903791977,-0.00364050765468455,-0.000615742740809132,0.0243758828569468,-0.00413928227154179,0.00843113725161158,-0.0976848386157333,0.310571363510622,0.00642362808809498,-0.0172253787355858,0.00105165019644759,0.000633433197317022,-3.52553794865686e-06,-2.59476677797535e-05,-2.5614198140812e-06,-4.50885310881478e-06,-5.74608350641277e-06,-2.51378033365444e-05,6.25805272121494e-05,0.000545406492606787,-0.00126809536242964,0.000131626177849558,3.98592073792924e-05,-0.00125729269616464,-5.42942911208142e-06,3.79388174941417e-16,-0.000150699825450273,4.25529138956895e-05,2.67979928211616e-05,2.53817313305982e-07,-0.000806418246875509,-5.62817368831966e-05,-0.000235898653464494,2.96060821730094e-06,2.24601893426618e-05,1.19490577620543e-16,-3.64476685835646e-06,1.34523610473574e-16,-5.38821863866215e-06,-0.000122948301613443,-5.43900706981542e-17,0.000388770242045634,-0.000258370671303987,-0.000684643468337734,-0.000166112823151112,5.75704623364051e-07,-4.13795711668191e-17,-4.28589229675067e-05,-3.40873163029443e-16,-3.72410207661461e-07,0.000676858361501216,-4.85722573273506e-16,2.3394395035764e-08,-6.6271123349601e-17,-5.30870290801552e-07,-2.38579360269836e-16,9.44556932669371e-16,-6.5910376803714e-07,-5.08294961514731e-16,3.38061387622789e-16,0.000224267202473705,-1.86482773667507e-16,2.91554481400741e-16,-9.35228717850733e-07,0.00068421687189911,-6.47418183521986e-07,4.2108223084378e-16,-3.31210102977169e-15,-6.03683769639929e-16,3.16803874800264e-15,0.707106781186547,4.77118344832661e-14,2.91433543964104e-16,-2.12330153459561e-15,-8.25726786179467e-16,-6.56196695087051e-17,-2.39391839684799e-16,1.53543813500632e-16,2.35899960197045e-16,-5.78531651272206e-17
"t89",0.0688171127078339,-0.00195470721763774,-0.085884464884672,-0.00842602621713675,0.115786844017821,0.073078711977411,-0.0247834417417625,8.36966124612354e-05,0.00132700647383394,-0.000677229287891711,0.0309542614411524,-0.321460144283544,-0.358982069692354,-0.343535983874296,0.00425583337018092,-0.00891089288015876,-0.00448663357918382,0.00145971179395974,0.00326516903791974,-0.00364050765468462,-0.000615742740809042,0.0243758828569466,-0.0041392822715416,0.00843113725161156,-0.0976848386157332,0.310571363510622,0.00642362808809509,-0.0172253787355858,0.00105165019644752,0.000633433197316963,-3.52553794865686e-06,-2.59476677797084e-05,-2.56141981408005e-06,-4.50885310883213e-06,-5.74608350620656e-06,-2.51378033367413e-05,6.25805272123428e-05,0.000545406492607077,-0.0012680953624297,0.000131626177849614,3.985920737934e-05,-0.00125729269616476,-5.42942911184566e-06,-2.14517446495706e-16,-0.00015069982545046,4.25529138957e-05,2.67979928210002e-05,2.53817314017218e-07,-0.000806418246875254,-5.62817368832947e-05,-0.000235898653464381,2.96060821717735e-06,2.24601893426242e-05,-6.88210894070158e-17,-3.64476685829683e-06,-1.17889067861186e-16,-5.38821863863214e-06,-0.000122948301613428,1.22521615765371e-16,0.000388770242045643,-0.000258370671304268,-0.000684643468337687,-0.000166112823151054,5.75704623285989e-07,3.17267296423384e-17,-4.28589229675847e-05,3.27862736959617e-16,-3.72410207710901e-07,0.000676858361501212,3.7470027081099e-16,2.33943954763838e-08,1.21204878386114e-16,-5.30870290805022e-07,4.32120695775621e-16,-7.75421393761633e-16,-6.59103768003936e-07,5.53469999600585e-16,-3.23707594617691e-16,0.000224267202473094,5.160802341031e-16,-2.22526681870166e-16,-9.35228719238512e-07,0.000684216871899651,-6.47418182564419e-07,-3.56121234273787e-16,3.28118694559258e-15,7.7715611723761e-16,-3.53710116751671e-15,-0.707106781186547,-4.75383621356684e-14,-6.10622663543836e-16,2.1094237467878e-15,7.76498593165022e-16,-9.60629643319789e-17,3.92047505570758e-16,-5.75695014337207e-17,-2.57446280490472e-16,-2.37370719952947e-17
"t9",0.0706427723916751,-0.00213311646430253,-0.0942322464131702,-0.00951151468051423,0.153910822444674,0.103614282606036,-0.0369079976744247,0.00214372852433101,-0.00142546461423804,0.000189920524592861,-0.00277298237979379,0.0139867000151838,-0.00216644272141755,0.0157922217965948,-0.000847622256794641,0.00251557238077405,0.00184197407555989,-0.000789948452695716,-0.00264944985825267,0.00756467807580032,0.0039983488702064,-0.192734724597137,0.0095337810390815,-0.0208684026885362,0.924754947137994,0.178489838902223,-0.00539688346502844,0.0164736088072734,-0.0027513443410201,-0.115072996581443,0.000127766220365699,0.00193356372508105,-0.00161151753789427,-0.000919176322549172,-0.000139884510514237,-0.000259080791918589,0.000592633841668034,0.00374977387622701,-0.00603730543409803,0.00051990795752163,0.000154122186910378,-0.0319318722831948,-1.63424943919317e-05,-3.72020709542156e-16,-0.000462881941269872,0.00013096896072877,8.16132726221714e-05,7.6677174998957e-07,-0.0159002267820482,-0.000149275439828231,-0.000633654770940128,7.86958974864334e-06,5.85988444295e-05,-6.07915322384091e-17,-9.38366130038117e-06,-2.73258156747068e-17,-1.32056684979258e-05,-0.000300322333326771,-2.14879173086625e-16,0.000861857462168249,-0.000564993487134892,-0.00149667646532602,-0.000359986060030838,1.19476022446448e-06,9.030292066489e-17,-8.52851743180554e-05,8.50014503228635e-17,-7.35500457288429e-07,0.00132832784409243,-1.94289029309402e-16,4.55338610046152e-08,-1.50129267411254e-17,-1.0293535054294e-06,3.11653026816934e-16,7.45931094670027e-17,-1.23063027556804e-06,3.21561507026881e-17,-7.22748890512518e-17,0.000414921525548076,3.00107161343988e-16,5.79673151356897e-17,-1.69400398823683e-06,0.001238825657668,-1.13351624245195e-06,-1.45736781561798e-16,-5.29389860477625e-17,-8.32667268468867e-17,-3.42607886505419e-17,-4.12819675492429e-17,-1.97758476261356e-16,-2.77555756156289e-16,8.32667268468867e-17,-1.26787153206632e-16,-1.3470621650889e-16,-9.0205620750794e-17,-3.51292255956953e-17,-9.06678342149698e-19,-5.77988594700469e-17
